molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PNSA5|PPSA3|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
8b_a32|0.0|1|1|3.419952523|0.0|7.765993078999999|0|0.609420757|5.733341277|-0.057200812|0.03995614|2.123714284|-0.458752924|-0.003484915|-0.024375676|10.31100269|-0.0684566009999999|3|-0.001662219|-0.014634534|-0.0852122769999999|-0.1534110109999999|-0.577864293|0.788133615|0.845443342|0.060636167|0.8966299409999999|0.7507116140000001|1|-0.0850068559999999|-68.4085006|10.49093175|132.9495116|-42.94454179|6.585851946|68.21751748|-1.4166270230000002|81.73293254|63.85535908|0.458155153|2573.703546|494.8166492|2275.886421|-12.13650094|0.330850796|-558.2790432999999|-212.3722924|1329.016762|557.1050635|13.32443194|1.0|1.0|1.0|3.46|3.04|0.26|19.0|6.49|4.19|140.04|1.0|0.0|110.47|1.0|7.0|4.0|397.52|1.0|0.0|3.61|1.47e-06|4.06e-05|0.0161|0.0|0.0|2.23e-08|8.86e-06|3.5442|4.22|-1880.77142|-1880.735397|671.54|1114.24|0.2943|349.82|558.16|0.70285|0.2943|-0.20121|0.03602276|-1880.602014|1.2797|12.0|7.9208|7.9208
11a_a31|0.0|1|0|2.856083711|0.0|7.773594467000001|1|0.610138462|5.733341277|-0.259732443|0.044949495|0.0|-0.8792402579999999|-0.022093578|-0.1217573119999999|10.31170041|-0.019865299|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.1829166189999999|-0.563537536|0.861302755|0.8433024170000001|0.022073976|0.910334509|0.819138461|0|-0.151872243|-81.26889906|20.91187076|259.0291941|-41.01552988|10.55399384|71.03772901|-1.932331673|97.23036756|97.560141|0.451795285|2288.9694010000003|245.6599349|1769.346573|-14.47606937|0.264745055|-492.1863586|-237.4612264|1326.379096|302.14325319999995|15.96146849|0.0|0.0|1.0|3.26|2.16|0.13|16.0|3.93|2.94|125.57|0.0|0.0|83.12|0.0|3.0|6.0|329.33|0.0|0.0|2.42|1.5399999999999998e-05|0.000161|0.0531|0.0|0.0|2.22e-05|0.00731|3.8042|3.97|-1441.452616|-1441.411622|529.63|860.74|0.2797|325.92|407.76|0.69222|0.2797|-0.20589|0.04099365|-1441.37897|8.9667|0.19|6.7212|6.7212
1_a15|0.0|0|0|0.0|0.0|0.0|0|1.419940974|0.0|-0.043374667|0.0381893|0.0|-0.541427319|0.001244652|-0.068297833|10.95880609|-0.000905902|0|0.003816011|0.096086011|-0.1816819589999999|-0.270248221|-0.34192045|0.836466114|0.705825714|0.101406325|0.74357498|0.795437721|0|-0.068077117|-72.24770503|16.94887506|80.34898605|-46.71058649|10.95802135|63.14412039|-1.899685524|90.40184737|60.96303497|0.437969049|3000.975833|566.1848585|2855.495631|-13.01770443|0.394072483|-794.0799704|-136.9714493|2026.993248|851.7423982|18.15414234|1.0|1.0|1.0|3.91|4.18|0.19|24.0|5.46|6.32|74.73|3.0|0.0|132.94|0.0|8.0|6.0|457.52|1.0|0.0|4.68|2.830000000000001e-07|1.08e-06|0.000495|0.0|0.0|9.53e-11|4.36e-08|4.3834|4.68|-1510.136281|-1510.117336|697.35|1271.06|0.2464|282.85|598.34|0.70553|0.0061|-0.17792|0.01894559|-1509.851127|2.3261|44.0|7.3565|7.3565
21_a4|0.0|0|0|0.0|0.0|7.535296702|1|1.399863887|5.4161004020000005|-0.014982235|0.042924837|0.0|-0.131928225|0.012362563|-0.2897937889999999|10.94593332|-0.104638158|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|0.6952936|0.777866961|0.090847781|0.833191212|0.674434042|0|-0.0571545999999999|-38.7880598|10.23237244|34.4171635|-19.67444009|5.190159022|66.03320922|-1.147056976|47.69702403|39.22285963|0.401240904|2045.488184|472.812128|1584.866567|-7.377915035|0.276832377|-295.1166014|-226.3943104|804.5450027|387.240586|8.908964226|1.0|1.0|1.0|3.37|2.92|0.16|17.0|3.7|3.85|39.94|0.0|0.0|91.59|0.0|3.0|3.0|303.36|0.0|1.0|3.23|0.000133|6.51e-05|0.0197|0.0|0.0|1.16e-06|0.000352|5.1623|3.31|-973.5683008|-973.5481197|549.71|916.76|0.2016|240.17|446.0|0.66476|0.1457|-0.19588|0.020181098|-973.449892|2.9409|121.0|6.9172|6.9172
17_a47|0.0|1|1|3.011740664|0.0|6.605297921|0|1.4168589319999998|4.59511985|-0.019259259|0.031802469|1.699575434|-0.2032813319999999|0.0042378929999999|0.075303828|10.9385382|-0.006331624|1|0.004477366|-0.180898239|-0.0184347939999999|-0.031505291|-0.3004189439999999|0.8007970640000001|0.75807704|-0.034891905|0.814790949|0.7666613659999999|1|-0.07185129|-50.62550618|7.87914003|90.10552332|-30.88080199|4.806157636|0.0|-1.493904005|60.33408274|51.70735256|0.46147021|2672.497352|519.8795281|1573.836082|-11.11708872|0.2542482339999999|-555.8544359|-299.80980739999995|1221.9335609999998|630.8611986000001|9.708576558|1.0|1.0|1.0|3.44|2.39|0.08|27.0|5.12|5.44|79.38|2.0|0.0|119.83|0.0|4.0|4.0|392.46|0.0|0.0|3.85|3.98e-06|6.11e-06|0.0024|0.0|0.0|7.96e-11|3.12e-08|4.2784|3.07|-1254.985125|-1254.943823|656.78|1127.7|0.4308|289.79|477.67|0.6844100000000001|0.4308|-0.22479|0.04130125|-1254.795084|5.6949|5.0|8.3|8.3
11_a15|0.0|0|0|0.0|0.0|0.0|1|1.435688956|0.0|-0.029665252|0.02962963|0.0|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0.023543401|0|0.003766915|-0.056500144|-0.173728081|-0.272482143|-0.363940085|0.843715005|0.718800243|0.0234789439999999|0.76664841|0.796300317|0|-0.064429158|-66.78526188|12.69062406|72.27026771|-45.76619542|8.696553172|0.0|-1.949155337|79.1792768|56.84224275|0.470042906|3022.859488|613.0036107000001|2565.707165|-15.7814467|0.260684316|-915.3239085|-327.9935744|1806.677804|830.7967967000001|12.39401492|1.0|0.0|0.0|4.1|4.25|0.07|24.0|4.33|6.69|59.51|2.0|0.0|138.24|0.0|6.0|4.0|448.52|1.0|0.0|4.62|4.77e-07|7.970000000000001e-07|0.000357|0.0|0.0|1.27e-09|5.7e-07|4.7106|5.04|-1450.740771|-1450.705737|739.57|1284.85|0.2657|263.2|568.22|0.70577|0.0011|-0.16011|0.03503399|-1450.457814|1.3581|739.0|6.1314|6.1314
12v_a36|0.0|1|0|3.468871488|0.0|7.412764017000001|2|1.297043692|5.351858133|-0.04314418|0.041767677|0.0|-0.487854327|0.00127667|-0.086194201|10.96020642|-0.023932402|1|0.003077071|0.123026459|-0.1430106119999999|-0.239932418|-0.401336708|0.8913597320000001|0.828393514|0.024751559|0.8792981679999999|0.84179881|0|-0.078158778|-69.20675352|17.85767346|130.0637965|-45.52806671|11.74777471|0.462992841|-1.788408258|88.07013157|69.27488156|0.461799225|2846.057239|527.7920397|2328.221818|-14.33290989|0.372344602|-773.9771341000001|-167.9576969|1874.459798|679.7230552999999|18.86337805|1.0|1.0|0.0|4.82|0.0|0.17|17.0|2.77|1.89|78.43|1.0|0.0|130.24|0.0|6.0|5.0|411.46|0.0|0.0|1.81|0.000113|8.499999999999999e-05|35.0|0.0|0.0|2.03e-07|8.340000000000001e-05|3.8847|2.65|-1347.475543|-1347.442792|671.56|1150.38|0.4247|319.16|502.83|0.7016100000000001|0.0223|-0.20404|0.03275089|-1347.260743|7.9237|14.0|7.8539|7.8539
19b_a38|0.0|1|0|3.26554965|0.0|7.412764017000001|2|1.297044256|5.351858133|-0.115864198|0.044392765|0.0|-0.467227005|-0.006877664|-0.1381849369999999|10.96052467|-0.0697981979999999|1|-0.004358975|0.035216067|-0.098027247|-0.250781298|-0.443325632|0.653741315|0.8295290000000001|0.019437461|0.8851623040000001|0.632625562|0|-0.086013549|-71.73053105|13.92699891|168.00390359999997|-44.51968852|8.643817972|0.0|-2.0803120280000003|84.49751102|67.31146923|0.478948837|2897.652112|452.6479704|2436.66785|-16.02708787|0.240363041|-801.3543933999999|-322.28833010000005|1699.692918|593.6088758|12.76697997|1.0|1.0|0.0|4.82|2.37|0.14|17.0|3.55|3.11|81.23|1.0|0.0|125.65|0.0|5.0|5.0|419.43|0.0|0.0|2.94|5.68e-05|4.67e-05|0.0196|0.0|0.0|7.599999999999999e-08|3.19e-05|5363.0|3.66|-1431.414099|-1431.38073|646.81|1111.29|0.4634|231.18|485.64|0.69411|0.1945|-0.20445|0.03336932|-1431.2418630000002|6.3396|12.0|7.9172|7.9172
3p_a32|0.0|1|1|3.456037415|0.0|8.02059915|1|0.609420752|6.008813185|-0.028895521|0.036666667|2.1365141480000003|-0.419292538|-0.000971341|-0.111150118|10.31100269|-0.074544773|3|0.000920756|-0.092884784|-0.146606489|-0.26891009|-0.53666614|0.737842269|0.8599558070000001|0.058054833|0.918782026|0.6956696440000001|1|-0.070907174|-58.13283248|12.5150622|106.1908248|-34.21384146|7.365688817|57.82331968|-1.28405753|73.07639870000001|54.24719019|0.416240891|2650.4178850000003|482.3550967|3037.061498|-10.10863498|0.380032117|-444.779939|-141.21321609999998|1218.977375|530.5658569|14.94356622|1.0|1.0|1.0|3.38|2.6|0.26|19.0|6.06|3.71|131.25|1.0|0.0|112.37|0.0|4.0|4.0|395.5|0.0|0.0|3.23|7.78e-06|5.629999999999999e-05|0.0222|0.0|0.0|1.62e-07|6.4e-05|3.6436|4.26|-1879.554272|-1879.527843|626.32|1057.58|0.3083|340.28|471.04|0.7017100000000001|0.3083|-0.20018|0.02642856|-1879.406962|5.4496|26.0|7585.0|7585.0
8_a4|0.0|0|0|0.0|0.0|7.535296702|1|1.304250488|5.4161004020000005|0.03148225|0.038726287|1.987684188|-0.056197036|0.010647563|-0.011835327|10.9295757|0.05775266|1|0.009595591|-0.1193184819999999|-0.048133994|-0.078942941|-0.150276481|0.619844116|0.813333185|-0.07377839|0.879500982|0.576540652|1|-0.05397993|-33.90618946|5.362918401|38.69916707|-17.52616744|2.772101712|37.17889653|-0.983925625|41.57817329|33.26523662|0.428884426|2297.5526170000003|478.2025467|1737.932042|-6.572312789|0.273845898|-262.8925116|-233.7988862|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|2.99|3.19|0.15|21.0|4.63|4.76|43.6|1.0|0.0|100.13|0.0|2.0|3.0|346.81|0.0|1.0|3.85|4.49e-05|1.46e-05|0.00506|0.0|0.0|1.65e-08|5.72e-06|5.3544|3.29|-1450.239105|-1450.21384|561.6|949.09|0.1687|231.56|391.01|0.57675|0.0642|-0.22685|0.0252645|-1450.121028|5.7488|54.0|7.2676|7.2676
38_a18|0.0|0|0|0.0|0.0|7.03438793|2|1.251175383|4.844187086|-0.009006798|0.035478927|0.0|-0.448742607|0.000520558|-0.020056674|10.94702086|-0.003893067|0|0.001602741|-0.0993372269999999|-0.074661643|-0.11123356|-0.498932552|0.745084567|0.719168079|-0.03302891|0.751875124|0.7400818459999999|0|-0.076974444|-65.45657441|6.675707878|134.4282836|-52.08807522|5.3122971560000005|74.46052717|-2.385427574|71.15832778|67.92930461|0.4666657999999999|3162.36475|661.3370874|1855.157022|-20.41289434|0.119072105|-1510.554181|-606.2584549|2154.819559|1228.492038|5.701753365|1.0|1.0|1.0|4.53|0.0|0.34|18.0|4.94|4.13|85.29|3.0|1.0|160.66|0.0|10.0|3.0|508.65|0.0|0.0|3.64|1.05e-07|7.85e-07|0.000399|0.0|1.0|4.68e-11|2.38e-08|3.2241|8.95|-1611.630281|-1611.60375|861.93|1515.64|0.5147|384.55|734.93|0.69235|0.5147|-0.18066|0.02653109|-1611.206669|2.7244|91.0|7041.0|7041.0
33_a20|0.0|0|0|0.0|0.0|6.842683282|0|1.4175014119999998|4.727387819|0.023539095|0.0388043479999999|2.0219022580000003|-0.078557022|0.009265667|-0.061975089|10.93244905|-0.062750442|1|0.008780074|0.248715569|-0.036258691|-0.060582944|-0.1771816269999999|0.616352201|0.74131936|-0.0854333469999999|0.802353442|0.607038752|1|-0.058927252|-45.72654913|8.340767701|33.13709773|-29.9394021|5.46110745|64.93395624|-1.326927921|54.60811436|46.92331405|0.465855239|2737.8873550000003|621.611679|2274.654579|-11.3769728|0.240643818|-568.84864|-339.6262863|1144.132956|664.4562602999999|8.881565237|1.0|1.0|1.0|3.39|3.59|0.08|27.0|5.33|5.39|67.39|2.0|0.0|121.62|0.0|4.0|4.0|401.46|0.0|0.0|4.28|2.48e-06|2.98e-06|0.0012|0.0|0.0|2.04e-10|8.199999999999999e-08|5443.0|4.07|-1275.852801|-1275.823229|689.51|1174.95|0.6157|227.79|563.98|0.6129|0.0463|-0.21788|0.02957286|-1275.662457|5.0369|34.0|7.4685|7.4685
13d_a6|0.0|1|0|3.447870607|0.0|7.412764017000001|1|1.424214188|5.351858133|-0.0122495089999999|0.041728395|0.0|-0.607917822|-0.003346018|-0.042531782|10.95129636|-0.10528143|1|-0.000899678|0.126028544|-0.106686991|-0.174259072|-0.49314765|0.845481322|0.786837131|-0.027209556|0.841971795|0.7995080809999999|0|-0.092581323|-75.40072983|20.96853949|143.9350986|-51.34295409|14.27820079|564.780402|-2.103893962|88.02705449|84.01035117|0.4128711229999999|2882.382522|536.999346|3075.022992|-18.40596467|0.230567155|-975.5161277|-366.9322097|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|3.64|3.03|0.16|23.0|5.38|4.57|95.85|2.0|0.0|121.6|0.0|6.0|5.0|423.47|0.0|0.0|3.74|1.11e-06|5.42e-06|0.00229|0.0|0.0|3.96e-10|1.68e-07|4.85|4.5|-1389.403308|-1389.374844|723.61|1219.11|0.7905|255.64|598.06|0.7007399999999999|0.2513|-0.20146|0.02846332|-1389.188211|14.0012|0.36|6.4437|6.4437
4_a47|0.0|0|0|0.0|0.0|0.0|0|1.304464196|0.0|-0.121159855|0.038479532|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|10.93671044|0.011775922|0|-0.006506051|-0.247195952|-0.017555555|-0.027355932|-0.462831711|0.893350891|0.783871003|-0.095209424|0.84420422|0.8124901999999999|1|-0.07804769|-50.35610033|4.22896799|68.44214684|-27.39669054|2.300808176|0.0|-1.48090111|57.78603076|46.69151766|0.402148382|2306.463316|475.6168721|1528.797085|-10.43683449|0.193395607|-438.3470487|-333.62177030000004|998.8757964|471.7712484|7.429930428|1.0|1.0|1.0|2.75|3.01|0.05|22.0|4.83|5.71|58.04|2.0|0.0|106.52|0.0|3.0|3.0|361.82|0.0|0.0|4.32|1.21e-06|2.31e-06|0.0008359999999999|0.0|0.0|1.61e-09|5.81e-07|5.7708|4.44|-1509.453558|-1509.4201369999998|576.9|988.42|0.2304|214.85|432.89|0.69157|0.2221|-0.21076|0.03342033|-1509.3147789999998|5.4892|32.0|7.5|7.5
1d_a5|0.0|1|0|2.79978458|-4.455320158|6.605297921|0|1.217311475|4.59511985|-0.308010841|0.030074074|0.0|-0.2688711589999999|-0.0012491689999999|-0.2261588939999999|10.94437658|-0.010183824|1|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.38633065|0.525406088|0.7595197290000001|-0.058872605|0.821309592|0.513260607|0|-0.088396743|-46.58221594|4.288788702|55.92018945|-25.16889922|2.317281143|0.0|-1.465632167|56.83734591|52.05055075|0.471074204|2481.822293|484.3911442|1172.890724|-10.69678217|0.229495885|-427.8712868|-292.3128788|1027.76566|403.396385|10.25512997|1.0|1.0|1.0|2.92|2.19|0.05|23.0|5.48|6.37|54.46|2.0|0.0|95.49|0.0|4.0|6.0|366.34|1.0|0.0|4.15|1.6100000000000002e-05|1.0800000000000002e-05|0.00396|0.0|0.0|1.3300000000000002e-09|4.86e-07|4.8725|3.58|-1288.340378|-1288.306458|567.04|951.63|0.2805|254.46|414.59|0.5764600000000001|0.0982|-0.23519|0.03392008|-1288.253849|5.3765|9333.0|5.03|5.03
32_a47|0.0|0|1|0.0|0.0|6.842683282|1|1.216307925|4.727387819|0.000921003|0.035568182|1.6507707980000002|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|-0.044598914|1|0.002350172|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|0.6636125860000001|0.810444864|-0.0094137619999999|0.858292442|0.634406338|1|-0.05770007|-52.38450683|13.90468487|106.9180086|-37.74862456|10.01980854|44.50423685|-1.381205148|68.76811937|55.48373932|0.44289006|2808.210157|613.6886524|2255.632049|-13.53252578|0.35883878|-717.2238666000001|-203.4434306|1552.348456|682.9868225|16.38361254|1.0|1.0|1.0|3.35|3.67|0.26|21.0|4.18|5.07|67.66|2.0|0.0|125.17|0.0|5.0|5.0|436.91|0.0|0.0|3.94|1.5399999999999998e-05|8.89e-06|0.0038799999999999|0.0|0.0|1.5e-09|6.55e-07|4.9046|2.97|-1778.127634|-1778.0970140000002|692.49|1184.76|0.2969|252.79|548.86|0.68986|0.2839|-0.20778|0.03062031|-1777.90286|6.3139|0.1|7.0|7.0
12e_a31|0.0|1|0|3.483599061|0.0|7.765993078999999|1|0.610134116|5.733341277|-0.044316064|0.037098765|0.0|-0.70267073|-0.002475146|-0.107630327|10.3116965|-0.015755876|2|-0.000231353|0.01824365|-0.08867626|-0.142921555|-0.543945776|0.7968154940000001|0.7761616020000001|-0.039273975|0.82100963|0.76012894|0|-0.0939597569999999|-79.96257188|19.38343763|202.5115275|-58.15044546|14.09603901|595.9853231000001|-2.089171358|95.1187282|87.71292755|0.474858042|3040.353774|524.7092721|1899.851187|-19.38348182|0.274879568|-1104.858464|-327.4245209|2095.222806|798.7285626|15.15615632|1.0|1.0|1.0|3.87|3.72|0.24|22.0|6.69|5.4|117.37|3.0|0.0|129.38|0.0|9.0|5.0|460.55|0.0|0.0|4.5|2.16e-07|3.83e-06|0.00176|0.0|0.0|4.93e-10|2.27e-07|5.3264|6.33|-1809.899887|-1809.85374|781.61|1308.13|0.3831|232.77|640.03|0.7006600000000001|0.2627|-0.19379|0.04614662|-1809.650069|3.4818|0.17|6.7696|6.7696
12s_a36|0.0|1|0|3.486136149|0.0|7.412764017000001|2|1.297044029|5.351858133|-0.045035034|0.042804233|0.0|-0.4023692|0.002951176|0.0056370119999999|10.95352614|-0.050363149|1|0.003962098|0.063448144|-0.104118159|-0.1763783589999999|-0.434472457|0.90414347|0.8060798779999999|-0.118671653|0.856677627|0.856274847|0|-0.07216709|-64.57958827|12.55883918|109.5085883|-41.6829437|8.106112169|10.23927133|-1.901015959|76.34126108|59.13914165|0.4604765839999999|2710.355028|535.942162|2294.468358|-14.94294208|0.245801617|-791.9759303|-328.1450742|1626.909053|662.0530478999999|11.76167282|1.0|1.0|0.0|4.85|0.0|0.17|17.0|3.24|2.19|69.2|1.0|0.0|128.72|0.0|5.0|4.0|395.46|0.0|1.0|2.14|6.929999999999999e-05|5.05e-05|0.02|0.0|0.0|1.08e-07|4.270000000000001e-05|3.8751|3.48|-1272.270833|-1272.236664|683.24|1150.67|0.4501|319.95|523.72|0.6928|0.0002|-0.20467|0.03416928|-1272.061111|8.7738|9.0|8.0458|8.0458
9c_a31|0.0|1|0|3.410619646|0.0|7.765993078999999|1|0.610135804|5.733341277|-0.055520387|0.03482906|0.0|-0.6933757159999999|-0.003618466|-0.1047269419999999|10.311698300000002|-0.062737615|2|-0.000813398|-0.062065125|-0.138799714|-0.223856622|-0.546598398|0.8083148840000001|0.842823186|-0.000533581|0.8856644770000001|0.770283733|0|-0.103325018|-81.63444414|19.30758668|207.3144829|-52.02424796|12.30439782|552.8237349999999|-1.7933667130000002|97.22026028|85.15486955|0.4558841429999999|2592.448925|429.9685721|2242.189942|-14.56678943|0.329283294|-728.3394714|-217.5897278|1703.9715989999995|583.9691392000001|15.58581614|1.0|1.0|1.0|3.66|3.09|0.35|16.0|5.64|3.7|117.37|2.0|0.0|108.16|0.0|8.0|5.0|398.48|0.0|0.0|3.32|5.85e-06|6.94e-05|0.0277|0.0|0.0|5.79e-08|2.31e-05|3849.0|4.94|-1618.157698|-1618.115927|691.3|1147.93|0.2554|322.12|588.58|0.7007399999999999|0.2554|-0.19224|0.04177078|-1617.9568470000002|2.2323|0.42|6.3768|6.3768
11_a33|0.0|1|1|3.221176304|0.0|7.686621335|0|0.609352951|5.6869753560000005|-0.039406316|0.034984568|1.979284901|-0.32219686|-0.003303432|0.143981643|10.31100126|-0.008908194|3|-0.00103193|0.105574347|-0.122478641|-0.232296883|-0.393892466|0.8389087140000001|0.85401347|0.003391835|0.921896958|0.781083337|1|-0.070841241|-50.94714637|16.37099833|69.3240686|-24.74805685|7.95236684|0.0|-1.048814353|68.11455221|50.78279943|0.4673066279999999|2220.315582|416.4353629|979.349175|-7.278840251|0.447121614|-247.4805685|-51.37234937|921.4892038|335.4799765|17.16740584|1.0|1.0|1.0|3.19|2.31|0.13|19.0|5.77|4.13|120.17|0.0|0.0|89.77|0.0|3.0|4.0|328.41|0.0|0.0|3.28|3.32e-06|4.13e-05|0.0136|0.0|0.0|5.92e-07|0.000194|3.5049|1.93|-1669.324638|-1669.304085|506.55|858.89|0.5408|353.74|378.1|0.70381|0.5408|-0.19938|0.02055276|-1669.251123|4.5998|5.0|8.3188|8.3188
8m_a46|0.0|0|0|0.0|0.2148468989999999|7.727094485|1|1.160371261|5.533389489|-0.085284636|0.047345679|0.0|-0.248590088|0.0063680119999999|-0.120972269|10.94650201|-0.064176245|1|0.005865049|-0.206020062|0.010184776|0.015631887|-0.380393836|0.783187801|0.7699708959999999|-0.084989948|0.8142050040000001|0.77612204|0|-0.0911455|-45.17474201|3.742817678|65.63194084|-23.9511632|1.984401749|0.0|-1.448483903|48.72163155|52.0671834|0.425802465|2045.330306|464.5573228999999|1913.813025|-9.04821721|0.114510313|-407.1697745|-408.7649869|867.2835213999999|463.1469765|3.546889545|0.0|1.0|1.0|3.24|2.92|0.3|17.0|4.16|4.21|50.94|1.0|0.0|96.16|0.0|2.0|3.0|319.4|0.0|1.0|3.53|3.3e-05|2.78e-05|0.0088799999999999|0.0|0.0|3.5e-07|0.000112|5.3062|4.12|-1014.126693|-1014.091966|570.72|970.82|0.3905|233.66|489.57|0.6997800000000001|0.1441|-0.19715|0.03472717|-1013.962913|3.1675|229.0|6.6402|6.6402
20_a31|0.0|1|1|3.3852303|0.0|7.765993078999999|0|0.609420757|5.733341277|-0.057200812|0.03995614|2.114008068|-0.476400874|-0.003484915|-0.020082435|10.31100269|-0.078213611|3|-0.001662219|-0.023477148|-0.0852122769999999|-0.1534110109999999|-0.594513619|0.788133615|0.8602874540000001|0.028036914|0.912372776|0.7507116140000001|1|-0.085849869|-69.0542431|12.1160662|128.1960117|-43.27297051|7.592555532|75.10345696|-1.542737604|81.35171021|65.91404723|0.464597945|2576.1287230000003|498.4558574|1758.762093|-13.1700345|0.289292958|-605.8215871|-264.0799235|1360.278351|557.1050635|12.29746712|1.0|1.0|1.0|3.46|2.74|0.26|19.0|6.49|4.38|140.04|1.0|0.0|110.47|1.0|7.0|4.0|397.52|1.0|0.0|3.6|1.24e-06|3.66e-05|0.0146|0.0|0.0|2.23e-08|8.86e-06|3.5381|4.78|-1880.768349|-1880.734655|666.67|1113.19|0.2011|350.43|560.67|0.7036600000000001|0.2011|-0.20895|0.0336943|-1880.599777|4.9218|8.0|8.0862|8.0862
19_a4|-3.21497177|0|0|0.0|0.0|7.535296702|1|0.29641517|5.4161004020000005|-0.3929802189999999|0.040511696|0.0|-0.105763614|0.006243904|-0.211341677|10.30966825|-0.136621315|1|0.009687676|-0.086166959|-0.0255403279999999|-0.042058265|-0.245630631|0.55269662|0.774746438|0.152550043|0.834377354|0.514505012|0|-0.070677568|-41.82665583|7.168604362000001|98.66465411|-23.02459887|3.946149569|13.25878373|-1.215721775|49.73882261|46.07495776|0.460486754|2558.336814|451.8120313999999|1697.595595|-8.771275759|0.235119747|-368.3935819|-291.6208078|874.9428297000001|450.6848883|7.912166787999999|1.0|0.0|1.0|3.46|2.52|0.16|17.0|2.97|4.32|73.23|1.0|0.0|98.19|0.0|3.0|4.0|351.42|0.0|1.0|2.92|0.000156|0.000106|0.0373|0.0|0.0|8.070000000000001e-07|0.0002839999999999|4.1858|6.67|-1446.939719|-1446.909868|583.39|983.4|0.3806|296.2|500.34|0.67535|0.3806|-0.22298|0.02985188|-1446.813896|7.1079|19.5|4.71|4.71
14c_a22|0.0|0|0|0.0|0.0|6.842683282|0|1.42291727|4.727387819|-0.018518519|0.038137255|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|0.006275578|1|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|0.667111824|0.773044788|-0.096749121|0.8353837409999999|0.639264982|1|-0.067475189|-57.64986681|17.68831053|96.05497587|-41.50359456|12.73426132|78.22334636|-1.60155147|75.5139152|66.26540251|0.462147828|3079.4894480000003|623.8702703|2092.7515510000003|-15.66173379|0.33831271|-830.0718911|-232.8055235|1742.5109329999998|731.8178649|17.86404838|0.0|1.0|1.0|3.49|2.85|0.08|27.0|3.9|4.18|109.38|1.0|0.0|128.77|0.0|6.0|6.0|445.48|0.0|0.0|2.98|1.39e-05|2.4e-05|0.0107|0.0|0.0|5.269999999999997e-10|2.35e-07|5.7361|4.79|-1460.602657|-1460.571156|715.52|1241.55|0.5079|216.15|575.8|0.69113|0.0694|-0.22807|0.03150011|-1460.38772|9.04|153.0|6.8153|6.8153
