molecula|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|WPSA3|FNSA2|WNSA3|GRAVp|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
47f_a18|0|0|0.0|7.03438793|1|1.251175676|0.0|-0.005500039|4.844187086|0|0.031179487|0.0|-0.477030713|0.033759227|10.94702253|-0.008224928|0|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0.765824398|0.750610215|-0.009917608|-0.014370598|0|-0.063824969|-0.084851044|0.375218907|0.0138461289999999|-54.18475173|111.1889928|137.3980967|9.979328976|-2.290978185|-46.00060733|3367.7324700000004|711.5604361000001|-1944.945479|-20.90098811|10.55465562|20.44855806|0.937396993|7870.103594|232.14715330000004|-1651.17806|33.88554232|0.016581683|2676.957843|1347.416568|1.0|0.0|1.0|1.0|2.0|4.87|0.0|18.0|3.22|3.6|88.97|2.0|164.47|1.0|13.0|-6.11|40.0|4.0|541.68|0.0|0.0|0.0|-5.52|7.76e-07|0.000421|3.01e-06|4.52|1.0|1.0|6.04e-10|3.27e-07|-0.04439|-1743.375413|-1743.346389|1602.99|400.42|0.5741|400.42|874.24|0.6984600000000001|-1741.724929|0.5741|3.8532|-0.1724099999999999|0.02902413|-1741.802171|8.0458|8.0458
9_a47|0|0|0.0|0.0|0|1.3818994059999998|0.0|0.00410268|0.0|2|0.037492877|1.323246814|-0.382556052|0.022031244|10.93671087|0.045804989|0|0|-0.007880155|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|0.7033922579999999|0.792070785|0.046690958|0.075092937|1|-0.084368438|-0.0969292319999999|0.492394184|0.009540986|-44.13640712|107.3271659|101.9336202|2.611122094|-1.550867715|-23.08946904|2292.652212|421.2052248|-811.319145|-10.10553715|5.653392499|10.93281031|0.93384951|5212.504394|109.5180831|-424.4325604|24.43189048|0.015793737|1026.1394|442.7664664|1.0|0.0|1.0|1.0|2.0|2.87|2.78|22.0|4.61|5.61|58.04|0.0|101.46|0.0|3.0|-5.37|26.0|4.0|345.37|0.0|0.0|1.0|-5.2|4.29e-06|0.00148|6.3e-06|4.43|0.0|0.0|3.4000000000000003e-09|1.17e-06|-0.05037|-1149.090086|-1149.055456|959.59|333.44|0.2294|215.89|406.35|0.3885099999999999|-1148.896866|0.2208|2.2966|-0.20488|0.03463008|-1148.949486|7.6|7.6
12b_a32|1|1|3.477905329|7.765993078999999|0|0.609420757|0.0|0.115940697|5.733341277|0|0.0388738739999999|2.153718992|-0.462201267|-0.031446256|10.31100269|-0.053480599|3|3|-0.001662219|-0.079768013|-0.0852122769999999|-0.1534110109999999|-0.584995111|0.788133615|0.838021287|-0.0533240309999999|-0.090027803|1|-0.081450418|-0.097525366|0.2996018789999999|0.016282332|-50.88975159|90.57560878|135.83463989999998|6.356098747000001|-1.267829764|-31.79562339|2573.006963|488.9595947|-792.1327267000001|-10.75912958|7.076348793999999|12.42841652|0.756331814|5653.268811|247.2897528|-494.9199607|28.50066715|0.025166975|1311.0306890000002|557.1050635|1.0|1.0|1.0|1.0|2.0|3.47|2.9|19.0|6.49|4.19|140.04|0.0|110.47|1.0|7.0|-5.9|27.0|4.0|397.52|1.0|0.0|1.0|-4.43|1.27e-06|0.000505|3.72e-05|3.28|0.0|0.0|2.23e-08|8.86e-06|-0.05173|-1880.770588|-1880.732075|1109.93|347.27|0.2865|347.27|541.49|0.70258|-1880.537231|0.2865|3208.0|-0.19976|0.0385132|-1880.599158|7585.0|7585.0
3_a3|0|0|0.0|7.285506549|0|0.605000514|0.0|0.159413311|5.283203728999999|1|0.034259259|2.063441043|-0.3413621639999999|0.0483259979999999|10.31154314|0.069435247|2|2|-0.006362643|-0.030486489|0.041786524|0.081380229|-0.599804962|0.913546349|0.8083172479999999|-0.082619043|0.123113049|1|-0.107269779|-0.098797066|0.583866845|0.012617742|-48.91675544|228.5396864|112.2682304|2.623868963|-1.086767728|-22.30683222|2092.406045|343.74795510000007|-495.58367360000005|-7.290134722999999|5.025797436|8.592908408|0.709760196|4677.617255|136.8031103|-225.9941764|22.83783244|0.023287455|707.9728057|302.8386149|1.0|1.0|1.0|1.0|1.0|3.11|2.39|20.0|5.0|4.07|121.17|0.0|88.36|0.0|2.0|-5.48|21.0|3.0|310.4|0.0|0.0|1.0|-4.39|3.32e-06|0.00103|4.06e-05|3.26|0.0|0.0|7.009999999999999e-07|0.000218|-0.0637|-1592.904586|-1592.873593|817.21|370.38|0.2383|212.09|316.65|0.29441|-1592.792349|0.0851|2.1507|-0.20969|0.03099295|-1592.839065|5.93|5.93
14n_a23|1|1|0.0|7.423568444|0|1.197963531|3.3716621960000004|0.009802461|5.351858133|2|0.045165485|0.747533142|-0.376950283|-0.049694913|10.3132176|-0.059870135|2|2|0.010508236|0.144230149|-0.110069159|-0.199540201|-0.404569286|0.756252127|0.802854174|0.219354173|-0.099694124|1|-0.058928845|-0.082430028|0.209387766|0.027028617|-39.82324087|97.93357279|72.12361433|12.34358104|-1.648600566|-26.91195666|3014.591033|603.6615822000001|-1114.099858|-14.76259199|8.662092555|16.33144958|0.885393105|6740.54932|211.642042|-752.8921912999999|31.80611809|0.0242495529999999|1622.112023|683.7405759|0.0|1.0|1.0|1.0|1.0|3.53|3.66|26.0|3.42|4.03|114.25|1.0|126.78|0.0|6.0|-5.63|32.0|5.0|441.51|0.0|0.0|0.0|-5.02|2.32e-06|0.0010199999999999|9.57e-06|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|-0.06951|-1744.450916|-1744.42791|1209.95|362.35|0.4229|362.35|575.71|0.6955|-1744.1828670000002|0.4229|5.2196|-0.2077099999999999|0.02300614|-1744.244532|9.2441|9.2441
12bh_a36|0|0|3.50075137|7.412764017000001|2|1.297043258|0.0|-0.052761366|5.351858133|2|0.044197531|0.0|-0.401249012|0.075747971|10.94728093|-0.035747988|1|1|0.0045625|0.0016901289999999|-0.101854847|-0.169994208|-0.43574839|0.902377067|0.78699829|-0.211972014|-0.0591586759999999|0|-0.070687668|-0.09959401|0.317612728|0.017627098|-47.04367494|83.08294358|110.81353529999998|7.807212275|-1.991880197|-31.30825225|2773.193279|554.7010591|-1325.625342|-15.75398235|7.545637217999999|14.56834609|0.930697921|5957.443236|144.22085800000002|-882.2230117|30.2209316|0.015307571|1692.3721690000002|729.1873176|0.0|0.0|1.0|0.0|2.0|4.95|0.0|17.0|3.76|2.5|69.2|0.0|133.68|0.0|5.0|-4.54|31.0|4.0|409.49|0.0|1.0|1.0|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|3.41|0.0|0.0|4.55e-08|1.86e-05|-0.0525299999999999|-1311.589612|-1311.558898|1208.61|341.97|0.4386|319.46|575.23|0.69377|-1311.293683|11.0|5.8338|-0.20168|0.03071385|-1311.356102|7.8539|7.8539
12a_a36|0|0|3.4715209280000003|7.412764017000001|2|1.297044783|0.0|-0.0632801509999999|5.351858133|2|0.040166667|0.0|-0.403468978|-0.070252245|10.96083376|-0.065913514|1|1|0.003199301|0.134423193|-0.1063550619999999|-0.183140926|-0.432975237|0.907322874|0.7934042040000001|-0.012112722|-0.119322074|0|-0.076154312|-0.104828755|0.436020272|0.019595485|-46.76212019|109.9069212|110.1075804|7.388485123|-1.886917597|-28.71401279|2647.835699|503.9367075|-1158.650972|-14.22926022|6.600635115|12.464492300000002|0.888377722|5710.355735|150.24716030000002|-711.4630111|30.67992313|0.019102103|1533.996157|598.1535763999999|0.0|0.0|1.0|0.0|2.0|4.75|0.0|17.0|2.72|1.88|69.2|0.0|123.75|0.0|5.0|-3.79|29.0|4.0|381.43|0.0|1.0|0.0|-4.0|0.000164|0.0625|0.000101|2.68|0.0|0.0|2.56e-07|9.78e-05|-0.04946|-1232.951968|-1232.916523|1096.31|338.0|0.4435|323.35|481.98|0.67869|-1232.707754|0.0012|6.3637|-0.20139|0.03544528|-1232.764108|7.8861|7.8861
12e_a31|0|0|3.483599061|7.765993078999999|1|0.610134116|0.0|0.052663358|5.733341277|0|0.037098765|0.0|-0.70267073|-0.107630327|10.3116965|-0.015755876|2|2|-0.000231353|0.01824365|-0.08867626|-0.142921555|-0.543945776|0.7968154940000001|0.7761616020000001|-0.039273975|-0.028502695|0|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|0.02665413|-68.32948993|166.1479229|202.5115275|14.09603901|-2.089171358|-49.6906263|3040.353774|524.7092721|-1519.288866|-19.38348182|10.24381236|19.50674899|0.904247004|6557.418968999999|199.8981394|-1104.858464|36.75829484|0.020841203|2095.222806|798.7285626|1.0|1.0|1.0|1.0|2.0|3.87|3.72|22.0|6.69|5.4|117.37|0.0|129.38|0.0|9.0|-6.66|33.0|5.0|460.55|0.0|0.0|1.0|-5.42|2.16e-07|9.96e-05|3.83e-06|4.48|0.0|0.0|4.93e-10|2.27e-07|-0.03445|-1809.899887|-1809.85374|1308.13|322.95|0.3831|232.77|640.03|0.55114|-1809.581226|0.2627|2.6024|-0.19379|0.04614662|-1809.650069|6.7696|6.7696
4d_a49|0|0|0.0|7.535296702|1|1.343847746|2.097463308|-0.06085453|5.4161004020000005|2|0.036555556|1.76904838|-0.343596561|-0.053327669|10.92777282|0.013451218|1|1|0.001356445|-0.151004418|0.000511959|0.000850823|-0.417231241|0.7745859279999999|0.783870915|-0.008564167|0.023137464|1|-0.089942837|-0.085966608|0.410804214|0.013625199|-55.40321178|85.21839288|152.3727245|5.16986937|-1.461432343|-34.12740785|2658.242991|463.6097566000001|-900.2167208999999|-10.66380249|7.998287218|15.09148245|0.8868392740000001|5915.214567|212.6814716|-554.5177292999999|26.44129877|0.022019681|1374.947536|641.1445234|1.0|1.0|1.0|1.0|2.0|3.38|2.68|21.0|3.16|2.8|98.72|0.0|115.63|0.0|6.0|-3.13|30.0|5.0|398.46|0.0|0.0|1.0|-3.35|0.000743|296.0|0.0004509999999999|1.45|0.0|0.0|2.64e-08|1.05e-05|-0.06309|-1293.333712|-1293.29417|1144.04|325.87|0.2549|215.82|495.7|0.40593|-1293.049085|0.0879|4.3005|-0.2219699999999999|0.0395418|-1293.107454|7.7447|7.7447
12g_a31|0|0|3.42813681|7.765993078999999|1|0.6101363000000001|0.0|0.0716209459999999|5.733341277|0|0.0388738739999999|0.0|-0.7501734859999999|-0.0733026079999999|10.31169877|-0.082116813|2|2|-0.0054114869999999|0.074878295|-0.0497478109999999|-0.081426376|-0.57758443|0.837044054|0.819234772|-0.076150332|-0.1386819869999999|0|-0.1284353869999999|-0.131126805|0.325789284|0.030961426|-78.87508829|152.7424573|256.26669530000004|11.67699967|-1.835775276|-48.43898314|2514.363249|357.8560168|-1127.391291|-14.73099143|8.098256552|15.28679013|0.887664343|5398.678971|191.2078009|-692.3565973|34.8320455|0.02515117|1637.106139|524.0230338|1.0|1.0|1.0|1.0|2.0|3.61|2.51|16.0|5.19|3.44|131.36|0.0|103.26|0.0|7.0|-4.92|27.0|5.0|384.45|0.0|0.0|1.0|-3.79|1.19e-05|0.00457|0.0001629999999999|2.52|0.0|0.0|3.55e-07|0.000136|-0.03324|-1578.846191|-1578.800869|1090.41|323.3|265.0|323.3|542.78|0.70068|-1578.605452|265.0|1.6279|-0.19241|0.04532186|-1578.66792|6.9586|6.9586
1n_a5|0|0|2.91912867|6.605297921|0|1.427557749|0.0|-0.1387762669999999|4.59511985|2|0.024388889|0.0|-0.3365350029999999|-0.150600424|10.94528897|-0.047910067|1|1|0.004754079|0.004115733|-0.00966135|-0.015850084|-0.393928416|0.6805709409999999|0.77828693|-0.013686011|-0.087019366|0|-0.082180848|-0.081950989|0.428980979|0.023129277|-47.1725036|63.58796786|123.2912732|7.620766672|-1.311215832|-27.07741706|2437.279452|450.71720610000006|-752.6490056|-10.04713747|7.881746117|15.27080096|0.937489579|5101.31614|213.67365440000003|-432.02691110000006|27.88278228|0.028797525|1198.959638|467.1194103|1.0|1.0|1.0|1.0|1.0|2.88|2.67|23.0|4.41|3.99|80.76|0.0|101.77|0.0|5.0|-4.27|27.0|5.0|356.38|0.0|0.0|1.0|-4.18|5.41e-05|0.0193|6.56e-05|2.91|0.0|0.0|8.43e-09|3.01e-06|-0.06186|-1179.209088|-1179.169527|1017.23|282.82|0.3789|282.82|481.06|0.44786|-1179.018429|0.3789|0.6234|-0.23278|0.03956123|-1179.073189|7.5686|7.5686
9a_a40|0|0|0.0|7.515889085|0|0.604993021|1.865740741|-0.028285975|5.4161004020000005|0|0.0397333329999999|0.921628874|-0.136162501|0.157704751|10.31197235|-0.1720337089999999|2|2|0.011966382|0.291102625|0.009844552|0.016958188|-0.449508498|0.624889926|0.690568477|-0.394662853|-0.2990540869999999|1|-0.060029933|-0.072887601|0.002467659|0.011033601|-29.02567082|109.9916614|30.17155594|2.579562688|-1.093314022|-14.03449109|1971.148912|453.3484005|-528.6391483|-7.51786994|6.749223592000001|13.33684703|0.976056482|3991.317015|63.59419322|-255.607578|17.90285474|0.008714375|608.6970611|323.79254|0.0|1.0|0.0|1.0|0.0|3.26|3.28|20.0|4.58|4.43|58.43|0.0|86.7|0.0|2.0|-5.49|21.0|2.0|291.37|0.0|1.0|1.0|-5.08|3.24e-06|0.000944|8.33e-06|4.54|0.0|0.0|4.02e-07|0.000117|-0.06495|-1217.955997|-1217.9449|847.69|373.53|0.4746|263.42|411.01|0.47831|-1217.825264|0.3483|3.8656|-0.20303|0.01109672|-1217.873686|6.6696|6.6696
8d_a12|1|1|2.976279182|6.580639137|1|1.283835213|0.0|0.057525383|4.59511985|2|0.038347953|2.075171777|-0.376778003|-0.065870394|10.94458983|-0.046326855|1|1|0.001575111|0.0479437859999999|0.00930483|0.016135176|-0.484923957|0.8857286320000001|0.751098108|-0.091036025|-0.080872311|1|-0.077834742|-0.103548595|0.266886187|0.011348654|-43.27410838|90.34024296|78.55353315|3.507952014|-1.760326118|-24.05928792|2466.513191|477.4206699|-978.6959108|-12.09177064|6.93584319|12.96695233|0.8695567329999999|5255.11762|92.36749461|-544.129679|26.08195789|0.012525773|1173.6881050000002|503.2240425|1.0|1.0|1.0|1.0|2.0|4.06|2.23|21.0|3.87|2.67|65.96|0.0|112.14|0.0|3.0|-4.58|27.0|4.0|352.39|0.0|1.0|1.0|-4.61|2.64e-05|0.0093|2.43e-05|3.51|0.0|0.0|4.23e-09|1.49e-06|-0.05488|-1138.296407|-1138.256361|1007.85|331.53|0.2871|292.53|433.32|0.6661|-1138.086709|0.0853|2.1281|-0.20794|0.04004678|-1138.139635|7.6021|7.6021
21_a4|0|0|0.0|7.535296702|1|1.399863887|2.026698554|-0.164057585|5.4161004020000005|1|0.042924837|0.0|-0.131928225|-0.2897937889999999|10.94593332|-0.104638158|1|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|0.6952936|0.777866961|0.090847781|-0.174578783|0|-0.0571545999999999|-0.076470465|0.239652988|0.020173071|-28.99048719|63.37635587|34.4171635|5.190159022|-1.147056976|-14.70482428|2045.488184|472.812128|-581.8208971|-7.377915035|5.961506745|9.956436217|0.670120767|4277.396118|140.4174905|-295.1166014|20.11362507|0.017563978|804.5450027|387.240586|1.0|1.0|1.0|1.0|0.0|3.37|2.92|17.0|3.7|3.85|39.94|0.0|91.59|0.0|3.0|-3.88|23.0|3.0|303.36|0.0|1.0|1.0|-4.19|0.000133|0.0403|6.51e-05|3.36|0.0|0.0|1.16e-06|0.000352|-0.02956|-973.5683008|-973.5481197|916.76|308.08|0.2016|240.17|446.0|0.5260600000000001|-973.400097|0.1457|2.0282|-0.19588|0.020181098|-973.449892|6.9172|6.9172
1a_a18 (SB-431542)|0|0|3.3674017380000003|7.423568444|1|1.430935835|0.0|0.043282217|5.351858133|1|0.035620155|0.0|-0.766207981|-0.029658865|10.94959842|-0.0492229479999999|1|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0|-0.126408788|-0.122555709|0.210046675|0.033020439|-74.98172333|160.410387|240.8019609|11.61820782|-2.083447046|-44.47680367|2678.82389|352.3666367|-1235.8353619999998|-16.29019397|7.52384981|14.26170773|0.895533283|5748.422847|146.3942108|-733.0587287000001|36.46179023|0.02438148|1640.78056|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|2.35|23.0|4.04|3.63|103.12|0.0|106.85|0.0|4.0|-4.52|29.0|5.0|384.39|0.0|0.0|1.0|-4.25|3.03e-05|0.0116|5.660000000000001e-05|2.7|0.0|0.0|2.03e-08|7.81e-06|-0.05971|-1292.588031|-1292.553086|1048.7|376.27|0.5767|324.5|464.08|0.55409|-1292.358966|0.3347|5.9926|-193.0|0.03494548|-1292.414518|6.9031|6.9031
12l_a30|0|0|0.0|7.412764017000001|2|0.60498366|0.0|0.157020295|5.351858133|2|0.044036281|0.0|-0.876151158|0.154540315|10.31162828|-0.02588969|1|1|-0.004395528|-0.300262845|-0.077457998|-0.226973911|-0.640870513|0.613786308|0.830875659|-0.045411075|-0.0395239879999999|0|-0.0905026719999999|-0.109810463|0.37422435|0.0154211289999999|-63.31694493|103.5499036|115.9404641|7.548024079|-2.415830189|-44.29742723|3306.001879|583.6736326|-1690.148855|-22.31041443|9.258542907|17.23248653|0.861252543|7576.362669|124.6606826|-1182.451965|38.8038646|0.016896687|2056.604824|696.6414817000001|0.0|1.0|1.0|0.0|1.0|4.72|0.0|17.0|4.43|4.78|90.88|0.0|133.96|0.0|7.0|-6.7|34.0|8.0|482.48|0.0|0.0|0.0|-5.92|1.99e-07|9.63e-05|1.2e-06|5.05|0.0|0.0|6.61e-08|3.19e-05|-0.0545299999999999|-1988.033039|-1987.998976|1223.54|351.78|0.2294|245.74|574.72|0.39486|-1987.782294|0.1574|2.5031|-0.20397|0.03406276|-1987.848331|7.2154|7.2154
20_a47|1|1|0.0|6.86171134|0|1.408721455|1.1934608|0.055662511|4.727387819|2|0.039520202|1.010373001|-0.505699304|-0.052370531|10.95058273|0.071506228|1|1|-0.006342241|0.087325054|-0.108236785|-0.297094867|-0.5332051720000001|0.61847122|0.7962508290000001|-0.069674604|0.113432542|1|-0.083811055|-0.092005493|0.213977589|0.023587109|-45.68149289|43.63174229999999|169.6050003|7.00733184|-1.38008239|-24.89884887|2630.63609|375.4483088|-752.2184736|-9.761884958|7.022502229|13.10815891|0.86659377|5896.060936|220.6189341|-409.9991682|30.08893541|0.034758191|1263.735287|428.5826478|1.0|1.0|1.0|1.0|2.0|3.19|2.96|21.0|2.56|4.54|84.73|0.0|99.68|0.0|5.0|-4.06|28.0|6.0|380.35|0.0|0.0|1.0|-4.08|8.72e-05|0.0332|8.32e-05|2.63|0.0|0.0|4.89e-08|1.86e-05|-0.06357|-1335.742176|-1335.708279|964.94|311.45|0.2807|311.45|426.08|0.68219|-1335.566785|0.2807|3.1747|-0.22734|0.03389691|-1335.620783|8.6|8.6
1c_a5|0|0|2.955525321|6.605297921|0|1.424607938|0.0|-0.268536978|4.59511985|2|0.0248765429999999|0.0|-0.085301064|-0.228971551|10.9433337|-0.058823529|1|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.20172074|0.71274658|0.7595197290000001|0.128385959|-0.109439124|0|-0.068062282|-0.070346332|0.436308619|0.008349498|-34.82350689|160.5407184|58.16640976|2.185709046|-1.12554131|-17.81716094|2105.8969850000003|453.4753671|-575.8739559999999|-7.366029352999999|6.063350238|11.580409800000002|0.909902834|4387.398857|126.3615674|-294.64117410000006|19.11862892|0.0153811389999999|764.7451566000001|409.0289917|1.0|0.0|1.0|1.0|1.0|2.78|2.09|23.0|4.99|4.51|54.46|0.0|95.45|0.0|3.0|-4.25|24.0|3.0|312.37|0.0|1.0|1.0|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|0.0|3.87e-09|1.21e-06|-0.03965|-990.6223073|-990.5931502|929.31|274.99|271.0|254.15|410.52|0.4444899999999999|-990.467026|0.1076|1.7105|-0.22684|0.029157178|-990.516371|5.4|5.4
3f_a32|1|1|3.553167045|7.773594467000001|0|0.6094207770000001|0.0|0.0067550119999999|5.733341277|0|0.042380952|2.227330929|-0.275173181|-0.113189563|10.31100273|-0.110286539|3|3|0.002565215|-0.112493266|-0.074808287|-0.133675401|-0.5487283829999999|0.833981748|0.820782305|-0.110248899|-0.1743238839999999|1|-0.073433055|-0.097374443|0.3217719189999999|0.011897886|-41.40131823|47.97543149|71.02334697|3.78194259|-1.265867765|-23.34192893|2273.466801|492.7734095|-713.6921402|-9.580412233|6.153728636|10.89495051|0.770463268|4993.667711|118.8493262|-402.3773138|21.53155987|0.011659458|904.3255145|475.3634141|1.0|1.0|1.0|1.0|1.0|3.9|3.31|19.0|7.18|5.63|110.94|0.0|102.66|0.0|4.0|-6.89|24.0|3.0|354.49|0.0|0.0|1.0|-5.4|1.28e-07|4.53e-05|3.96e-06|4.83|0.0|0.0|4.89e-08|1.73e-05|-0.05315|-1712.0610190000002|-1712.034952|1006.92|348.58|293.0|348.58|488.74|0.70255|-1711.863611|293.0|3.4678|-0.2006099999999999|0.02606687|-1711.9193289999998|8.0458|8.0458
8e_a46|0|0|0.0|7.727094485|1|1.160371308|2.161814059|-0.205882192|5.533389489|2|0.043238095|0.0|-0.046696417|-0.184317354|10.96411233|-0.016857659|1|1|0.0123581919999999|-0.203086023|-0.08488645|-0.135984209|-0.132524216|0.669602597|0.789844634|-0.241393458|-0.024620704|0|-0.053352779|-0.065982313|0.281227001|0.009576086|-27.16690715|7.389496216|40.04689925|2.482871976|-0.989734694|-13.83322216|1982.950764|469.146955|-503.9668235|-5.967832774|5.504080656|9.911785304|0.8008066970000001|4239.252176|127.6844779|-256.61680930000006|15.64268965|0.011830243|672.6356549999999|426.71841|1.0|0.0|1.0|1.0|0.0|3.21|2.93|17.0|4.09|3.9|43.6|0.0|91.93|0.0|2.0|-3.59|23.0|3.0|304.39|0.0|1.0|1.0|-4.04|0.0002569999999999|0.0782|9.15e-05|3.01|0.0|0.0|2.16e-07|6.57e-05|-0.03175|-954.9296396|-954.9056294|933.3|274.96|0.2162|274.96|457.96|0.6967|-954.743261|0.2162|3.2194|-0.2201|0.024010215|-954.793305|6.3915|6.3915
14a_a5|0|0|2.948727373|6.605297921|1|1.226142247|0.0|-0.056730193|4.59511985|3|0.027375887|0.0|-0.316624785|-0.086229994|10.9488747|0.024793388|1|1|0.003668464|-0.213526163|-0.010147323|-0.016337128|-0.36152442|0.7333482170000001|0.79661948|0.144729708|0.047169811|0|-0.080875277|-0.078681402|0.4398855029999999|0.0173669719999999|-54.69145586|134.62273080000003|141.38542919999998|7.942029745|-1.494946644|-36.98479273|2836.468636|534.8590069|-1010.949351|-12.42997952|8.424031251|15.89694877|0.88709518|6177.303329|250.3569601|-683.6488737000001|29.18606491|0.024411136|1605.23357|723.0631751|1.0|1.0|1.0|1.0|2.0|3.24|2.41|23.0|4.56|4.38|92.79|0.0|123.0|0.0|6.0|-4.15|32.0|5.0|425.48|0.0|0.0|1.0|-4.22|7.15e-05|0.0304|6.02e-05|2.55|0.0|0.0|1.45e-09|6.16e-07|-0.0507699999999999|-1390.592722|-1390.546425|1195.01|298.75|0.5853|298.75|508.64|0.65789|-1390.29207|0.5853|2.7115|-0.2183699999999999|0.04629687|-1390.352729|6.9508|6.9508
A8301_a51|0|0|0.0|6.86171134|0|1.197963627|1.700610355|0.0245770529999999|4.727387819|2|0.039058957|1.987294898|-0.242873103|-0.012770742|10.31321735|-0.1227504419999999|1|1|0.007083041|0.135886548|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|0.7595189840000001|0.6959300979999999|-0.013846396|-0.21474885|1|-0.055295165|-0.0780376929999999|0.339244706|0.008152073|-35.90764428|36.55933899|42.37868986|3.437697042|-1.6387915469999998|-23.3177516|2799.106729|607.0025787000001|-1064.200534|-13.82143785|6.890532887999999|13.24988678|0.922911768|6401.6494600000005|94.18649643|-691.0718926|24.89475504|0.009586697|1244.737752|690.8826121000001|1.0|1.0|1.0|1.0|1.0|3.49|3.5|27.0|5.5|5.52|87.72|1.0|129.04|0.0|5.0|-6.6|31.0|3.0|421.52|0.0|0.0|1.0|-5.93|2.5e-07|0.000105|1.17e-06|5.02|0.0|0.0|4.12e-10|1.74e-07||||||||||||||||7.9208|7.9208
2_a27|0|0|0.0|6.605297921|0|1.402655014|3.250529415|0.09890645|4.59511985|2|0.0427777779999999|1.267636369|-0.276758209|0.11675125|10.93783218|0.017751479|1|1|0.00988756|-0.337316432|-0.21066171|-0.361571905|-0.475677812|0.639024713|0.796022385|0.137868605|0.027777778|1|-0.058444848|-0.081513931|0.408120957|0.019809599|-29.42169804|9.194894069|77.08713259|5.020172886|-1.141195033|-14.81116546|2210.487938|426.3224749|-574.4885436000001|-7.415462877|5.312170441|9.527176544|0.7934621359999999|4774.521748|166.89932209999998|-289.2030522|22.03636323|0.022639983|859.4181658|373.9912084|0.0|1.0|0.0|1.0|0.0|2.9|3.06|21.0|2.43|2.49|65.6|0.0|92.58|0.0|2.0|-3.19|24.0|4.0|317.34|0.0|1.0|1.0|-3.7|0.000644|204.0|0.0002009999999999|2.18|0.0|0.0|1.45e-06|0.0004599999999999|-0.04933|-1043.821085|-1043.7984|906.48|297.87|0.3217|297.87|420.7|0.55857|-1043.665151|0.3217|4.7049|-0.21702|0.02268519|-1043.715364|7.8861|7.8861
