molecula|NaaNH|SaaNH|SssssC|NaasN|SRW09|nARing|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC1pe|n6aHRing|MATS8d|GATS1pe|FNSA5|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|TASA|PNSA2|MOMI-Z|GeomRadius|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
47t_a18|0|0.0|0.0|0|7.03438793|1|0.0|0.1115820769999999|-0.0128248239999999|-0.161517185|0|0.03672956|0.018018036|-0.756664598|-0.011641394|-0.04785474|0|-0.004985656|0|-0.074774521|0.688453085|-0.103295568|-79.78154029|-69.13537385|9.415011332|280.622476|0.32796681|-0.040580402|6.301435212|-2.272502492|-53.39751484|80.00407742|89.19655162|449.789539|-1520.978225|1326.524873|8.780037801|0.991199259|6603.597038|130.8263901|0.016238994|1890.514146|0.0|0.0|3.86|0.15|18.0|2.6|1.64|2.0|129.21|0.0|1.0|7.0|-5.58|33.0|4.0|-6.46|441.48|0.0|0.0|0.0|2.15|1.7100000000000002e-05|3.57|1.36e-05|-0.06822|9.4|3.1164|703.76|1218.95|397.84|0.5502|601.36|0.6895100000000001|0.6895100000000001|-0.12692|7.7656|-0.19514|0.03767603|-1470.593659|9.6938|6.1068|6.1068
3d_a12|0|0.0|0.0|0|0.0|1|0.0|0.092417272|-0.008186708|-0.053022041|3|0.038787879|-0.166233441|-0.360215148|-0.002185753|-0.058191686|0|-0.000643935|2|-0.108208213|0.8605417409999999|-0.0958414059999999|-34.34601551|-49.24083018|5.717316796|74.39425719|0.145275317|-0.035063929|2.9374091630000003|-1.437621096|-17.64609244|57.52228251|40.06333231|439.1353855|-738.6124526000001|1205.356874|5.786006004|0.89539167|4509.417998|115.96727140000002|0.01611886|953.9302134|1.0|1.0|3.98|0.11|18.0|3.37|2.26|0.0|100.28|0.0|1.0|3.0|-3.52|24.0|4.0|-6.22|313.36|0.0|1.0|1.0|2.67|0.000123|2.81|9.64e-06|-0.06842|3.1|3.7719|548.21|918.3|328.71|0.3336|411.35|0.53114|0.6572100000000001|-0.15387|2.2068|-0.22229|0.02399772|-1006.606666|3.0037|7.6021|7.6021
8a_a31|1|3.28085223|0.0|0|7.765993078999999|1|0.0|-0.039027368|-0.015034136|-0.158899731|0|0.043817204|-0.1480271209999999|-0.586331322|-0.135144546|-0.01861065|2|-0.009293513|0|-0.030149254|0.883113019|-0.136459435|-60.46233433|-67.46619355|18.56711239|131.2406629|0.405860136|-0.0416959379999999|9.179668678|-1.501053781|-29.89286568|82.32407724|79.02944672|293.7455749|-742.1281291|1443.955093|5.83708559|0.822471411|4538.505909|164.9149565|0.030052065|1113.575221|1.0|0.0|3.34|0.2|16.0|4.16|0.36|0.0|83.83|0.0|2.0|3.0|-3.57|22.0|5.0|-7.11|314.36|0.0|0.0|1.0|2.13|0.000773|1.56|0.00145|-0.02993|1.53|3.8097|538.75|872.11|325.45|0.2604|396.15|0.7027100000000001|0.7027100000000001|-0.1587599999999999|3.7141|-0.18869|0.03432763|-1347.446223|5.3042|6.1024|6.1024
12bh_a36|1|3.50075137|0.0|0|7.412764017000001|2|0.0|-0.052761366|-0.006687484|-0.047482048|2|0.044197531|0.001012669|-0.401249012|0.075747971|-0.035747988|1|0.0045625|1|-0.0591586759999999|0.857993338|-0.09959401|-47.04367494|-66.28126709|11.73109101|83.08294358|0.166508047|-0.035569289|7.807212275|-1.991880197|-31.30825225|76.46867897|58.77476595|554.7010591|-1325.625342|2437.805332|7.545637217999999|0.930697921|5957.443236|144.22085800000002|0.015307571|1692.3721690000002|0.0|0.0|4.95|0.21|17.0|3.76|2.45|1.0|133.68|0.0|1.0|5.0|-4.54|31.0|4.0|-6.38|409.49|0.0|1.0|1.0|2.42|2.5e-05|3.41|1.86e-05|-0.0525299999999999|3.79|3.6255|715.94|1208.61|341.97|0.4386|575.23|0.69377|0.7039|-0.14915|5.8338|-0.20168|0.03071385|-1311.356102|7.7975|7.8539|7.8539
16_a15|0|0.0|0.0|0|0.0|0|0.0|0.072882981|-0.008593957|-0.463771194|2|0.035555556|-0.003882928|-0.4898555739999999|-0.109386268|-0.011969556|0|-0.00379317|2|-0.018331526|0.72660548|-0.101500719|-60.63825695|-69.38556779999999|4.848103252|53.93878231|0.276402595|-0.039472502|3.31414791|-2.131515106|-41.45211893|76.07332645|65.48636021|494.6488764|-1457.096924|3014.308422|6.798937229|0.7238723509999999|6931.531554000001|89.91997762|0.009783192|1677.792959|1.0|1.0|3.59|0.08|24.0|3.37|1.72|2.0|124.45|0.0|1.0|6.0|-6.0|32.0|6.0|-6.27|446.52|1.0|0.0|1.0|3.59|6.14e-06|3.88|2.72e-07|-0.04082|8.26|4.1295|716.79|1229.58|300.24|0.3809|600.98|0.6541100000000001|0.66615|-0.16871|8.0361|-0.20953|0.06079704|-1770.281427|11.7447|7.6778|7.6778
4_a18 (SD-208)|0|0.0|0.0|0|0.0|2|0.0|0.055002235|-0.012457606|-0.113324634|3|0.040864198|-0.020226647|-0.498304229|-0.009648044|-0.056245435|0|-0.015153358|1|-0.098971722|0.721664823|-0.099573708|-40.10670787|-51.27494074|10.90456851|103.6318511|0.22090326|-0.034985357|5.615248385|-1.2944582059999998|-20.652731600000003|69.63488061|51.01127638|401.1916387|-666.5742296|1822.914738|6.239898178|0.831728055|5348.394288|204.9329964|0.035654206|1107.212786|1.0|1.0|2.77|0.0|22.0|3.54|2.02|1.0|92.87|0.0|1.0|3.0|-4.29|25.0|6.0|-6.31|352.75|0.0|0.0|1.0|3.11|4.14e-05|3.02|2.49e-06|-0.09992|2.58|3.2777|537.47|895.83|378.26|0.2761|396.17|0.4646|0.69028|-0.13588|3.4629|-0.2358|0.0199445|-1542.207472|5.2085|7.0969|7.0969
3d_a32|1|3.503398526|0.0|0|7.765993078999999|0|0.0|0.0181036519999999|-0.006420365|-0.034290847|0|0.041161616|-0.0620110029999999|-0.269655316|-0.113314811|-0.0602430179999999|3|0.002004382|0|-0.100251236|0.77923808|-0.093187219|-37.19367587|-50.45435743|7.807299836|62.43434632|0.107154498|-0.02867299|4.22710649|-1.118246623|-20.13777259|59.15151032|45.000975700000005|483.4133562|-605.4522892000001|1855.167124|6.15119195|0.747681906|4752.534658|151.30787800000002|0.0160633|840.275417|1.0|1.0|3.34|0.24|19.0|6.97|1.94|1.0|97.86|0.0|1.0|4.0|-6.55|23.0|3.0|-5.18|340.47|0.0|0.0|1.0|4.32|7.36e-06|4.5|1.75e-05|-0.05482|3.42|3.5105|569.29|959.11|353.18|0.5031|465.41|0.7035100000000001|0.7035100000000001|-0.14189|3.2094|-0.19671|0.02457348|-1672.638515|5.1728|8.0915|8.0915
18_a47|1|2.969619451|0.0|0|6.605297921|0|0.0|-0.141396999|-0.004337918|-0.06345679|3|0.037919622|-0.026357805|-0.2342475789999999|0.018164141|-0.016728205|1|0.0015586929999999|3|-0.027351545|0.630969651|-0.084415066|-49.44908758|-52.88049505|9.234746417|70.55642796|0.222175975|-0.0303894239999999|5.784962137000001|-1.5194711930000002|-30.97660579|63.72933669|58.68383399|487.2556678|-951.8489108|2184.962887|7.018342267|0.7608026529999999|6261.441874|167.41554630000002|0.017318402|1299.011844|1.0|0.0|3.47|0.08|27.0|5.53|2.63|2.0|119.78|0.0|0.0|4.0|-5.5|31.0|5.0|-5.87|410.45|1.0|0.0|1.0|4.16|4.29e-06|4.13|1.78e-08|-0.04964|3.32|4.2222|652.12|1130.76|293.65|0.4335|487.81|0.4659|0.63359|-0.17349|3.4464|-0.22313|0.04031146|-1354.037606|5.3433|8.6|8.6
8g_a8|1|3.073183107|0.0|1|7.535296702|1|1.298078704|-0.000475415|-0.014340328|-0.222784884|0|0.0438779959999999|0.000966222|-0.731356723|-0.025002199|-0.03728368|1|-0.007047583|0|-0.0571942009999999|0.656457444|-0.129695841|-83.78686741|-79.46906035|19.06725815|171.26571059999998|0.466064505|-0.052430233|11.68315869|-2.464220973|-51.33906829|90.27531534|102.8541256|327.1604688|-1509.912147|2148.49832|7.440878437999999|0.920192814|6581.432140999999|102.2893227|0.017636126|1812.487286|0.0|1.0|3.31|0.04|23.0|4.11|3.01|2.0|111.38|0.0|1.0|4.0|-5.3|31.0|5.0|-6.34|417.39|0.0|0.0|0.0|3.5|1.16e-05|3.53|1.67e-05|-0.05849|7.17|3.7495|635.27|1083.78|330.67|0.3904|489.97|0.69221|0.69221|-0.15542|6.0697|-0.21391|0.04147516|-1450.787398|7.5762|5.3768|5.3768
1b_a5|1|2.881451247|0.0|0|6.605297921|0|0.0|-0.250420203|-0.00279809|-0.061874543|2|0.0248765429999999|-0.095857885|-0.111923619|0.001241264|-0.028797464|1|0.003708988|2|-0.054153474|0.558485747|-0.077221824|-39.38248661|-38.87394276|5.438378717999999|168.30518769999998|0.191171377|-0.031306145|2.737713392|-1.158327367|-19.82538668|48.55415504|44.82086533|407.1693177|-583.1091414|919.9167129|6.11909445|0.90275317|4577.125071|134.6705884|0.019229427|796.0738116|1.0|0.0|2.75|0.0|23.0|4.88|2.29|0.0|90.44|0.0|1.0|3.0|-3.97|24.0|4.0|-5.99|316.33|0.0|1.0|1.0|3.38|4.970000000000001e-05|3.16|1.58e-06|-0.04135|3.1|4.6481|536.59|892.61|266.74|0.3101|388.58|0.5153800000000001|0.43728|-0.1892|2891.0|-0.23055|0.03246637|-1050.462425|4.3687|7.2291|7.2291
8b_a32|1|3.419952523|0.0|0|7.765993078999999|0|0.0|0.113639567|-0.009362305|-0.057200812|0|0.03995614|-0.008128765|-0.458752924|-0.024375676|-0.0684566009999999|3|-0.001662219|0|-0.1152380009999999|0.7507116140000001|-0.108971309|-53.36442734|-68.4085006|10.49093175|102.4297669|0.211781902|-0.03079624|6.585851946|-1.4166270230000002|-33.50038167|81.73293254|63.85535908|494.8166492|-889.3105078|2275.886421|8.10555784|0.845546757|5619.400983|207.6969342|0.021225152|1329.016762|1.0|1.0|3.46|0.26|19.0|6.49|1.1|1.0|110.47|1.0|1.0|7.0|-5.83|27.0|4.0|-6.44|397.52|1.0|0.0|1.0|3.61|4.06e-05|3.22|8.86e-06|-0.05404|4.22|3.5442|671.54|1114.24|349.82|0.2943|558.16|0.70285|0.70285|-0.14717|846.0|-0.20121|0.03602276|-1880.602014|1.2797|7.9208|7.9208
14a_a23|0|0.0|0.0|2|7.423568444|0|3.39397765|0.050806184|-0.0056795759999999|-0.0246126279999999|2|0.042992424|0.0446402609999999|-0.289658385|-0.0518554529999999|-0.071842463|2|0.011363191|2|-0.123790952|0.6888154959999999|-0.08032517|-35.20994211|-50.79675604|12.33442989|38.57988954|0.081322962|-0.0341809229999999|7.800158102999999|-1.606503401|-22.26638099|61.36268093|47.54437201|580.9612768999999|-1015.935121|2173.7139190000003|7.668841725|0.8602383659999999|6269.28943|138.6457355|0.016707951|1301.215093|0.0|1.0|3.41|0.05|26.0|3.36|3.03|2.0|120.28|0.0|1.0|5.0|-5.47|30.0|4.0|-6.27|411.48|0.0|0.0|0.0|3.37|1.1e-05|3.58|1.6100000000000002e-05|-0.07379|3.47|3.7119|665.5|1134.02|334.02|0.3764|516.58|0.6289100000000001|0.6289100000000001|-0.15002|5.8775|-0.2238099999999999|0.0216412|-1629.748476|8.3962|8.5498|8.5498
4b_a49|0|0.0|0.0|1|7.535296702|1|2.075628989|-0.109946885|-0.0074627159999999|-0.077626337|2|0.036555556|-0.064060521|-0.402986655|-0.033486358|0.02907541|1|0.002557204|2|0.049923437|0.6967593559999999|-0.090284437|-56.45224362|-55.5653235|14.84890147|41.97072627|0.241850733|-0.030696709|9.138717999|-1.534835437|-34.74338731|71.2971749|71.30114509|466.6010051|-944.6104994|1701.832352|7.588962922|0.915225186|6025.790417|218.2802175|0.02556165|1463.761596|1.0|1.0|3.37|0.22|21.0|3.71|1.66|1.0|112.36|0.0|1.0|6.0|-3.81|30.0|6.0|-7.12|400.43|0.0|0.0|1.0|2.8|0.000132|2.28|3.570000000000001e-05|-0.06731|3.56|3.7413|664.86|1121.45|331.39|0.2856|509.78|0.4151899999999999|0.68242|-0.15635|1.8265|-0.22366|0.03702033|-1332.8586269999998|2.2306|7.1024|7.1024
19_a4|0|0.0|0.0|1|7.535296702|1|1.943606348|-0.121320311|-0.0023503029999999|-0.3929802189999999|1|0.040511696|-0.052325802|-0.105763614|-0.211341677|-0.136621315|1|0.009687676|1|-0.190513834|0.514505012|-0.0759826109999999|-38.9063534|-41.82665583|7.168604362000001|15.411502800000004|0.1792349369999999|-0.028945757|3.946149569|-1.215721775|-21.41704046|49.73882261|46.07495776|451.8120313999999|-669.2264932|1697.595595|5.9448291|0.85352261|5232.561157|129.4279389|0.0143733|874.9428297000001|0.0|1.0|3.46|0.16|17.0|2.97|2.16|1.0|98.19|0.0|1.0|3.0|-3.81|25.0|4.0|-6.58|351.42|0.0|1.0|1.0|2.92|0.000106|2.62|0.0002839999999999|-0.05294|6.67|4.1858|583.39|983.4|296.2|0.3806|500.34|0.67535|0.67535|-0.17004|5.8295|-0.22298|0.02985188|-1446.813896|7.1079|4.71|4.71
12ak_a36|1|3.501132553|0.0|0|7.412764017000001|2|0.0|-0.052930979|-0.006465433|-0.0407717229999999|2|0.041728395|0.12041792|-0.407322296|-0.116440196|-0.015708652|1|0.005035022|1|-0.0265703679999999|0.860667615|-0.091761476|-49.87483724|-66.15829243|14.3700664|113.186508|0.151294857|-0.032660864|10.36054668|-1.926990997|-35.95881638|79.17567486|64.24490364|611.9003905000001|-1389.324141|2735.7986920000003|7.98672125|0.735576751|6240.396899|189.3013851|0.018055095|1883.984673|0.0|1.0|5.05|0.24|17.0|3.85|2.66|2.0|138.33|0.0|1.0|6.0|-4.95|32.0|4.0|-6.19|423.51|0.0|1.0|1.0|2.66|1.39e-05|3.8|1.7800000000000002e-05|-0.04929|4.21|3.6895|730.3|1247.89|336.05|0.4514|584.05|0.69463|0.7034699999999999|-0.15275|6.3682|-0.20204|0.03471045|-1350.637958|8.5394|7.3372|7.3372
19b_a38|1|3.26554965|0.0|0|7.412764017000001|2|0.0|-0.122009545|-0.008652352|-0.115864198|2|0.044392765|0.013765516|-0.467227005|-0.1381849369999999|-0.0697981979999999|1|-0.004358975|1|-0.114123934|0.632625562|-0.11557289|-53.38447032|-71.73053105|13.92699891|120.3048789|0.270689433|-0.041606241|8.643817972|-2.0803120280000003|-33.13317155|84.49751102|67.31146923|452.6479704|-1291.149559|2436.66785|7.159317935|0.91919733|6518.872269|149.181772|0.020570275|1699.692918|0.0|1.0|4.82|0.14|17.0|3.55|2.78|1.0|125.65|0.0|1.0|5.0|-4.25|31.0|5.0|-6.81|419.43|0.0|0.0|1.0|2.94|4.67e-05|2.88|3.19e-05|-0.05031|3.66|3.7509|646.81|1111.29|330.55|0.4634|485.64|0.38952|0.69411|-0.15414|5.5253|-0.20445|0.03336932|-1431.2418630000002|6.3396|7.9172|7.9172
4f_a49|0|0.0|0.0|1|7.535296702|1|2.066693174|0.010266272|-0.008903208|-0.087045007|2|0.038839506|-0.087861524|-0.418450768|-0.064058097|0.0705130559999999|1|0.001714014|2|0.114367229|0.670594896|-0.089955514|-55.88123394|-48.83888562|9.007637695|193.615884|0.262938196|-0.033471819|4.89045046|-1.439288231|-30.33918719|60.18871783|64.88887164|400.1675422|-781.4221699|1629.651745|6.302023735|0.7773206840000001|5422.650822|152.9378926|0.020905063|1087.86764|1.0|1.0|3.07|0.14|21.0|3.42|2.03|1.0|102.08|0.0|1.0|3.0|-3.99|27.0|5.0|-6.6|356.38|0.0|0.0|1.0|2.85|8.120000000000001e-05|2.64|0.000104|-0.06954|4.07|3.7098|575.01|982.46|334.21|0.2368|411.94|0.39584|0.68474|-0.15517|1.7833|-0.22471|0.03476467|-1179.080799|1.8254|7.3979|7.3979
12b_a50|0|0.0|0.0|2|7.927685046000001|1|4.058595679|-0.19841119|-0.002929899|-0.0016330379999999|1|0.034845679|-0.08032584|-0.125985651|-0.101728189|-0.115659308|2|0.011790103|1|-0.189976035|0.660148928|-0.066155918|-22.92589265|-33.25880166|10.80329197|8.07905572|0.074083915|-0.0237482779999999|5.43117764|-0.926182858|-11.52561607|47.12729492|33.72918462|465.4891075000001|-465.6232233|1446.231761|5.7232816060000005|0.756824707|4672.843578|214.5713436|0.027586169|812.3355548|1.0|0.0|3.31|0.11|20.0|2.59|2.02|0.0|94.69|0.0|2.0|2.0|-3.16|24.0|3.0|-6.44|313.36|0.0|1.0|1.0|2.59|0.000144|2.5|0.00101|-0.02974|2.47|3.9305|539.15|909.8|315.44|0.2425|401.64|0.6016199999999999|0.6581|-0.16451|4.0567|-0.19425|0.02307802|-1006.550688|5.6617|5.3242|5.3242
12c_a31|1|3.387641566|0.0|0|7.765993078999999|1|0.0|0.046986783|-0.013026643|-0.055520387|0|0.040982906|-0.030192572|-0.690412101|-0.094991098|-0.056866055|2|-0.000813398|0|-0.098452311|0.770283733|-0.129736755|-66.41224264|-82.33748068|19.38414321|153.400467|0.334536497|-0.036326291|12.30215386|-1.816314565|-42.14855504|97.28775086|85.79638585|422.3366652|-1152.7247289999998|1894.297124|8.091269314|0.813278739|5676.394271|202.0036947|0.023556702|1690.934456|1.0|1.0|3.69|0.35|16.0|5.64|1.08|2.0|108.16|0.0|1.0|8.0|-5.23|28.0|5.0|-6.53|398.48|0.0|0.0|1.0|3.32|6.94e-05|3.1|2.31e-05|-0.0338399999999999|4.6|3.8328|679.71|1138.89|323.48|0.2625|578.69|0.7007399999999999|0.7007399999999999|-0.15904|1.6786|-0.19288|0.04023903|-1617.951882|2.2908|6.4202|6.4202
12j_a30|0|0.0|0.0|0|7.412764017000001|2|0.0|0.04148877|-0.006336585|-0.033312179|2|0.043848238|-0.02473642|-0.354848778|0.0074730759999999|-0.075816941|1|0.005965451|1|-0.130412856|0.7991060659999999|-0.094132698|-47.76354083|-60.832977500000005|10.09017681|88.51817261|0.157800959|-0.036204884|6.520746879|-1.882653966|-30.8670468|69.55167701|57.85371764|544.2686362000001|-1216.65955|2258.891981|8.067697897|0.91079856|6105.3402670000005|120.550211|0.01349128|1495.657934|0.0|1.0|4.76|0.17|17.0|4.35|3.04|2.0|132.24|0.0|1.0|5.0|-5.66|30.0|4.0|-5.81|412.51|0.0|0.0|1.0|2.91|7.05e-06|4.23|4.02e-05|-0.05106|4.14|3.4788|695.8|1175.75|356.4|0.2163|549.64|0.3087|0.68625|-0.14772|4.6727|-0.1987799999999999|0.03201935|-1614.894278|5.1081|8058.0|8058.0
3a_a49|0|0.0|0.0|1|7.535296702|1|2.09865947|-0.05210989|-0.006374689|-0.072328354|2|0.0355787039999999|-0.044367345|-0.337858497|-0.060613765|0.00497674|1|0.000521532|2|0.008391259|0.7476073409999999|-0.088484274|-55.30832478|-51.82200998|9.491036042|107.4001347|0.27109473|-0.030698626|5.558553447|-1.504232653|-32.39206742|64.2037853|64.79936082|426.893216|-880.9741697000001|1793.526571|6.566343333|0.903506738|5792.106924000001|181.6875706|0.021141449|1277.19098|1.0|0.0|3.25|0.18|21.0|2.77|1.04|1.0|112.14|0.0|1.0|5.0|-3.06|29.0|5.0|-7.67|384.43|0.0|0.0|1.0|2.02|0.000503|1.38|2.51e-05|-0.05732|3.16|3874.0|635.89|1082.21|320.04|0.3467|449.68|0.53794|0.66614|-0.15978|3801.0|-0.2171|0.03833529|-1253.8126619999998|4.2593|7.1938|7.1938
12e_a36|1|3.490984269|0.0|0|7.412764017000001|2|0.0|-0.064019914|-0.007100632|-0.043085717|2|0.040899471|0.144415507|-0.404736007|-0.0586405829999999|-0.084051264|1|0.003962098|1|-0.144846626|0.856274847|-0.100988761|-44.83739063|-64.2330904|12.12502373|65.27404529|0.161913613|-0.036203518|7.71202397|-1.918786459|-28.51846223|75.50154216|56.96241436|533.058116|-1220.428718|2309.239105|6.767371321000001|0.875194483|5929.071389|151.9654247|0.017716522|1603.556077|0.0|0.0|4.85|0.17|17.0|3.24|2.24|1.0|128.72|0.0|1.0|5.0|-4.16|30.0|4.0|-6.55|395.46|0.0|1.0|0.0|2.14|5.05e-05|3.04|4.270000000000001e-05|-0.04962|3.48|3.6699|673.57|1142.19|337.84|0.4537|507.03|0.6814600000000001|0.70007|-0.15189|6.5974|-0.20151|0.03037051|-1272.0579810000002|8735.0|7.8539|7.8539
9i_a40|0|0.0|0.0|1|7.515889085|0|1.841293462|0.074116257|-0.0071562119999999|-0.105556952|0|0.045555556|0.187127708|-0.279092262|0.201624407|-0.1788455119999999|2|0.004019925|0|-0.28972973|0.7947633409999999|-0.088485615|-46.80087537|-44.58600513|5.548036224|213.7117392|0.169019238|-0.036869006|2.795536563|-1.327284222|-23.58195819|49.81256531|52.34891159|418.7133986|-668.7900768999999|335.9672843|7.700852478|0.91433781|4201.058793|71.03556427|0.010372658|778.5478408|1.0|1.0|3.25|0.06|20.0|3.84|2.99|1.0|91.11|0.0|1.0|2.0|-5.32|22.0|2.0|-5.44|306.38|0.0|0.0|1.0|3.52|1.97e-05|3.85|0.000285|-0.05989|3.2|2.8936|534.44|883.84|428.48|0.5012|417.75|0.56118|0.70339|-0.11967|2.0895|-0.17956|0.02072395|-1273.217301|2.7887|5.9031|5.9031
15a_a22|0|0.0|0.0|1|6.842683282|0|1.646649187|-0.136588366|-0.0050042229999999|-0.052476637|2|0.038167849|0.021482585|-0.280236463|-0.057308195|-0.015194063|1|0.005757758|2|-0.027029438|0.655865336|-0.081705465|-41.92018177|-55.4621036|14.43653926|96.58317516|0.13335968|-0.031425179|9.799599501|-1.634109304|-28.45564196|70.12529157|56.35672103|588.2800507999999|-1109.242072|2169.226845|8.157552588|0.800725296|6322.278103000001|201.7850124|0.0216014629999999|1578.4640869999998|1.0|1.0|3.42|0.08|27.0|3.87|1.73|1.0|124.05|0.0|1.0|6.0|-4.65|32.0|5.0|-6.61|420.47|0.0|0.0|1.0|3.19|2.1e-05|3.18|2.56e-07|-0.0600399999999999|4.98|3.6496|696.57|1189.31|339.72|312.0|541.27|0.41078|0.69076|-0.15281|5.2588|-0.21285|0.03153544|-1368.1368730000002|6.8666|6.8447|6.8447
13_a4|0|0.0|0.0|1|7.535296702|1|2.050136054|-0.210975191|-0.000990136|-0.019846488|1|0.044357639|-0.059300584|-0.04158572|-0.14818661|-0.0963182119999999|1|0.012019888|1|-0.157188841|0.6490618429999999|-0.068249548|-24.48959182|-33.41617993|4.282589756|11.85953992|0.029972995|-0.0279998139999999|2.096831328|-1.091992764|-11.99053523|37.12083496|28.77218157|474.9422962|-534.6588788|1439.176684|5.663493161|0.751144285|3983.972795|67.30306705|0.007566425|619.8659446|0.0|0.0|3.39|0.16|17.0|4.18|2.9|1.0|90.06|0.0|1.0|2.0|-4.09|22.0|2.0|-5.39|287.36|0.0|1.0|1.0|3.57|3.77e-05|3.75|0.00018|-0.03168|3.87|4.1733|536.09|893.0|297.09|0.2133|429.36|0.53815|0.59537|-0.17204|2471.0|-0.20372|0.018124154|-898.2503529999999|3.7228|5.3979|5.3979
13a_a5|1|2.931642415|0.0|0|6.605297921|0|0.0|-0.154076582|-0.006081807|-0.033436214|2|0.023989899|-0.007871499|-0.328417593|-0.139517787|-0.025324157|1|0.003196482|2|-0.048575318|0.720100768|-0.0839257009999999|-57.31787843|-54.03141848|10.77696869|126.2663658|0.233249839|-0.0279752339999999|6.938219155|-1.426736914|-36.90128585|72.13276165|68.09484712|493.6342317|-918.5341141|1314.232685|8.571729592999999|0.854865353|5628.9694|258.29825730000005|0.02811638|1533.979782|1.0|1.0|3.07|0.13|23.0|4.39|0.95|2.0|114.18|0.0|1.0|8.0|-3.77|30.0|5.0|-7.18|399.45|0.0|0.0|1.0|2.71|0.000184|2.19|5.02e-07|-0.05534|3.81|4.2107|688.18|1160.81|294.45|0.5953|567.51|0.41806|0.50037|-0.17364|3.3414|-0.22898|0.04138695|-1312.968936|4.1671|7041.0|7041.0
3_a47|0|0.0|0.0|0|0.0|0|0.0|0.013076203|-0.008740449|-0.130414103|2|0.03308642|-0.013350303|-0.367098851|0.103847816|0.013073797|0|-0.007967014|2|0.022804181|0.815682427|-0.0948001|-43.59237092|-49.71258151|4.514659074|98.29790989|0.145272519|-0.036461577|2.367459086|-1.422001494|-22.85956767|58.22383723|48.10703|448.2137648|-745.6887227000001|1280.146703|6.46319354|0.67722658|5022.029588|112.7606591|0.016230658|949.95886|1.0|0.0|2.59|0.0|22.0|4.32|2.88|1.0|101.55|0.0|1.0|3.0|-5.54|25.0|3.0|-5.16|347.8|0.0|1.0|1.0|4.02|4.49e-06|4.6|1.33e-06|-0.05717|4.12|3.7284|556.65|941.44|332.54|0.2342|402.58|0.52977|0.69138|-0.15473|4.0226|-0.2119|0.03619487|-1470.0192869999998|5.3274|6.5|6.5
14ae_a23|0|0.0|0.0|2|7.423568444|0|3.338149829|-0.033049777|-0.007539122|-0.029948314|2|0.042903564|0.026913008|-0.4448081789999999|-0.0174992419999999|0.0289586779999999|2|0.009675528|2|0.0469453379999999|0.7317531540000001|-0.087074783|-46.69131269|-62.38566188|24.84237243|111.4422142|0.127637949|-0.0269140239999999|17.79858399|-1.480271319|-33.45249142|87.09501229|71.53368511|625.0131414|-1060.556252|2575.36078|8.123993885|0.919603093|7308.981869|336.444465|0.034488074|1999.511567|0.0|1.0|3.74|0.12|26.0|3.48|2.42|2.0|133.27|0.0|1.0|7.0|-5.8|34.0|6.0|-6.68|471.53|0.0|0.0|0.0|3.44|8.22e-06|3.52|1.17e-05|-0.07122|2.99|3.6036|751.57|1285.52|344.06|0.3205|627.57|0.58144|0.58144|-0.14537|7.0211|-0.21659|0.01449323|-1858.7404850000005|9.5944|8.6038|8.6038
1a_a18 (SB-431542)|1|3.3674017380000003|0.0|0|7.423568444|1|0.0|0.043282217|-0.015636898|-0.175408303|1|0.035620155|0.1008839219999999|-0.766207981|-0.029658865|-0.0492229479999999|1|-0.008385698|1|-0.083341531|0.795744863|-0.122555709|-74.98172333|-72.69619778|19.58668728|160.410387|0.405958714|-0.0462988229999999|11.61820782|-2.083447046|-44.47680367|87.15852628|94.56841061|352.3666367|-1235.8353619999998|1890.195809|7.52384981|0.895533283|5748.422847|146.3942108|0.02438148|1640.78056|1.0|1.0|3.25|0.05|23.0|4.04|1.54|1.0|106.85|0.0|1.0|4.0|-4.52|29.0|5.0|-6.73|384.39|0.0|0.0|1.0|2.85|5.660000000000001e-05|2.7|7.81e-06|-0.05971|4.57|3295.0|620.23|1048.7|376.27|0.5767|464.08|0.55409|0.69868|-0.13329|5.9926|-193.0|0.03494548|-1292.414518|8.8609|6.9031|6.9031
