molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|AATSC1are|MATS8i|n5aRing|AATSC1pe|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
13e_a6|0.0|1|0|0|3.433539068|0.0|0|0|0|0.0|-0.006882528|4.727387819|2|0.018376555|-0.378539035|-0.003356527|0.0266218529999999|1|-0.001446486|-0.126749697|2|0.841211811|0.765593573|0.102257199|0.790249345|1|0.861676601|-0.074242826|-0.093298845|0.175643236|0.0183790889999999|-49.62570093|12.28502792|66.59852278|92.4587065|-0.032929004|-41.68507499|8.211609879|0.0|0.722530518|3457.565879|-14.71237941|7.973429837999999|14.346067199999998|0.799234143|185.4673146|-297.4895642|13.06309302|1.0|1.0|1.0|1.0|3.51|-10.18|4.53|103.17|1.0|0.0|123.82|0.0|5.0|-5.11|-6.52|417.47|0.0|0.0|3.31|7.74e-06|0.00323|1.65e-05|0.00688|3.27|0.0|0.0|6.59e-11|-0.07534|3.36|-1347.25954|713.3|1202.5|207.04|567.24|0.38609|0.7034199999999999|-1347.014564|-1347.074898|13.2999|12.0|7.9208
15a_a22|0.0|0|0|0|0.0|0.0|1|0|0|1.646649187|-0.0050042229999999|4.727387819|2|0.021482585|-0.280236463|0.005288335|-0.057308195|1|0.005757758|-0.097476465|2|0.6819423609999999|0.7392451729999999|-0.09744639|0.655865336|1|0.86664032|-0.061755825|-0.081705465|0.410151945|0.02126757|-41.92018177|14.43653926|96.58317516|90.52525878|-0.031425179|-37.6479704|9.799599501|65.53409434|0.702735071|2169.226845|-14.47998862|8.157552588|14.6895113|0.800725296|201.7850124|-275.2352849|14.66318798|1.0|1.0|1.0|1.0|3.42|-9.21|4.31|85.59|1.0|0.0|124.05|1.0|6.0|-4.65|-6.61|420.47|0.0|0.0|3.19|2.25e-05|0.00945|2.1e-05|0.00881|3.18|0.0|0.0|6.1e-10|-0.0600399999999999|4.98|-1368.321775|696.57|1189.31|245.14|541.27|0.41078|0.69076|-1368.0755869999998|-1368.1368730000002|6.8666|143.0|6.8447
12t_a36|0.0|1|0|0|3.500121488|0.0|0|2|2|0.0|-0.00673635|5.351858133|2|0.035510516|-0.404180985|0.003676818|-0.030990165|1|0.0045625|-0.101854847|1|0.902377067|0.829598864|-0.009662203|0.857993338|0|0.8337556420000001|-0.0735262|-0.100615514|0.318666358|0.017627553|-48.97252784|11.7409283|86.12920631|110.727965|-0.035934112|-44.63604995|7.820109571000001|0.417511887|0.78316808|2320.375227|-15.94144641|7.960344391|15.36435856|0.930112292|144.422087|-377.2113003|10.30792105|1.0|0.0|0.0|1.0|4.94|-7.36|2.45|69.2|1.0|0.0|133.52|1.0|6.0|-4.61|-6.33|409.49|0.0|1.0|2.4|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|3.47|0.0|0.0|4.38e-08|-0.05302|3.87|-1311.552739|713.6|1208.04|319.18|562.72|0.69297|0.70313|-1311.287803|-1311.349439|7.9104|8.0|8.0969
14p_a23|0.0|0|1|1|0.0|0.0|2|0|0|3.3252287430000003|-0.005975594|5.351858133|2|0.041987653|-0.310730878|0.009895793|-0.060144819|2|0.009266617|-0.0686282459999999|2|0.708395022|0.799506006|0.099883916|0.669357479|1|0.923455749|-0.063033628|-0.080784473|0.223758613|0.0221104079999999|-42.52653933|14.91710363|40.58186569|51.64167457|-0.033660197|-36.77082544|10.06403753|84.65359899|0.751638299|2170.5738260000003|-15.32117727|9.014073839|16.84664803|0.868927227|167.5607773|-339.5427625|12.86362369|0.0|0.0|1.0|1.0|3.48|-7.47|3.89|128.81|1.0|1.0|125.0|1.0|5.0|-5.68|-6.62|436.49|0.0|0.0|3.25|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|0.0|3.39e-08|-0.09046|3.29|-1722.152257|699.61|1191.08|346.79|573.24|0.6816|0.6816|-1721.933314|-1721.994023|9986.0|3.0|8.5302
18a_a22|0.0|0|0|0|0.0|0.0|1|0|0|1.854982521|-0.003488994|4.727387819|2|0.033735832|-0.19538364|0.007066388|-0.021976395|1|0.007079018|-0.0835538409999999|2|0.760537197|0.7329701259999999|-0.042139855|0.722009212|1|0.926535704|-0.050645213|-0.076119803|0.573315195|0.01713283|-34.36220678|11.62443251|29.59800426|49.84469832|-0.029276847|-35.04152115|7.887046626|18.5219848|0.710467198|2213.859172|-13.47750813|7.037677899|13.72951861|0.950859191|196.4447473|-285.5992506|13.15449139|1.0|1.0|1.0|1.0|3.49|-9.4|5.11|100.61|2.0|1.0|131.64|1.0|6.0|-5.59|-6.28|436.53|0.0|0.0|3.9|2.59e-06|0.00113|6.98e-06|0.00305|3.78|0.0|0.0|3.95e-10|-0.0706799999999999|3.69|-1691.2957760000002|695.35|1211.84|246.91|531.16|0.35107|0.68577|-1691.036502|-1691.097989|5.3946|13.0|7.8861
24_a47|0.0|0|1|1|0.0|0.0|1|0|0|1.225600378|-0.010774404|4.727387819|2|0.0251322929999999|-0.484848181|-0.0060410169999999|-0.063708635|1|-0.004514441|-0.111494046|2|0.662080166|0.812650394|-0.005097239|0.627160379|1|0.7839491009999999|-0.075894947|-0.090995097|0.214985826|0.021522987|-42.71324947|12.11301576|41.72753688|121.5922303|-0.032498249|-28.82156035|6.81713713|47.170683|0.611603578|1239.381181|-10.29341441|7.024694045|13.48797266|0.920079732|218.5873217|-125.6197312|18.06759887|0.0|1.0|1.0|0.0|3.14|-7.63|4.64|84.73|1.0|0.0|104.73|1.0|5.0|-4.61|-6.48|396.81|0.0|0.0|3.31|2.46e-05|0.00975|3.05e-05|0.0121|3.16|0.0|0.0|2.32e-08|-0.06517|4.46|-1696.071577|578.94|1002.04|312.5|450.98|0.6835|0.6835|-1695.93106|-1695.98597|3.6008|3.0|8.5
19_a47|0.0|0|1|1|0.0|0.0|1|0|0|1.445775615|-0.00973456|4.727387819|2|0.027033021|-0.4380552029999999|-0.013020816|-0.064557784|1|-0.010153352|-0.046265509|2|0.635684951|0.823945134|-0.024256505|0.614975047|1|0.639642891|-0.105205489|-0.104459947|0.270767873|0.026805875|-58.28861174|14.85167037|335.10989930000005|199.6541807|-0.037307124|-32.06567824|8.228498913|66.13355777|0.637832605|1238.799875|-11.45202794|7.06969105|13.17443625|0.8635094740000001|200.6571609|-152.7310283|18.25682461|0.0|1.0|1.0|1.0|3.13|-6.92|3.84|98.72|1.0|0.0|99.2|1.0|5.0|-3.67|-7.22|380.35|0.0|0.0|2.34|0.000214|0.0816|0.000217|0.0824|1.97|0.0|0.0|1.2099999999999998e-07|-0.05326|3.51|-1335.725639|571.23|974.59|322.68|412.31|0.68924|0.68924|-1335.580357|-1335.634976|6.3247|0.05|7.3
13l_a6|0.0|1|0|0|3.433158672|0.0|0|1|1|0.0|-0.0143011819999999|5.351858133|1|0.090187973|-0.858070925|-0.009326562|-0.037558466|1|-0.006280295|-0.045794891|1|0.8694295409999999|0.7908110340000001|-0.058931734|0.827754203|0|0.643098986|-0.118071236|-0.126521431|0.210844002|0.030012523|-82.24617981|20.90615311|182.8275745|248.6104661|-0.0451862259999999|-61.3913735|14.56282911|118.3485042|0.793671137|3127.831037|-21.92549054|8.810095892|15.34147837|0.7413520309999999|143.7247666|-409.1314702|12.72865798|1.0|1.0|1.0|1.0|3.64|-8.89|3.8|115.15|1.0|0.0|124.98|1.0|7.0|-5.49|-6.59|441.48|0.0|0.0|3.07|3.26e-06|0.00144|1.7100000000000002e-05|0.0075599999999999|3.39|0.0|0.0|1.29e-09|-0.04885|5.41|-1465.834958|735.52|1249.13|338.07|578.91|0.7002|0.70515|-1465.560303|-1465.624566|8.9893|385.0|6.4145
12au_a36|-3.3109381210000004|1|0|0|3.422314661|0.0|0|2|2|0.0|-0.009897048|5.351858133|2|0.075815782|-0.613616984|-0.006862238|-0.023640632|1|-0.001160331|-0.15024383|1|0.8183043390000001|0.825565083|-0.021932444|0.750657639|0|0.698996981|-0.090166553|-0.110305773|0.284342092|0.021569487|-64.86748076|15.51748637|102.3999102|216.5471227|-0.038036474|-57.09017539|11.16356587|26.04051569|0.7160586109999999|2384.109036|-19.68626738|8.963940512999999|17.67586495|0.97188557|204.2726719|-310.873098|16.56175445|0.0|0.0|0.0|1.0|5.0|-6.87|2.15|123.75|1.0|0.0|142.02|1.0|7.0|-3.85|-8.03|474.54|0.0|0.0|1.18|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|0.0|1.36e-07|-0.0570899999999999|6.24|-1876.156196|752.27|1283.4|241.65|618.65|0.58518|0.70395|-1875.89525|-1875.960827|8.0814|47.0|7.3279
4p_a46|0.0|0|0|0|0.0|0.122217892|1|1|1|2.102855253|-0.004413243|5.587248657999999|0|-0.164311513|-0.233901882|0.005152176|-0.205494852|1|0.004453195|0.066453878|0|0.7471162309999999|0.747019097|-0.078703563|0.751334374|0|0.905966489|-0.0997229069999999|-0.083274013|0.3352802039999999|0.007398064|-56.55658053|4.195717966|175.10295019999998|53.32991189|-0.029978645|-26.78464688|2.379548177|0.0|0.87420565|2219.4587530000003|-9.642472876|5.828038618|10.10955243|0.734640605|71.34266847|-424.4519674|3.822678404|1.0|0.0|1.0|1.0|3.89|-7.05|5.25|61.84|2.0|0.0|107.89|1.0|2.0|-5.8|-5.09|357.45|0.0|1.0|4.25|1.59e-06|0.000567|4.03e-06|0.00144|4.77|0.0|0.0|8.95e-08|-0.0393|4.89|-1129.618646|598.19|1058.54|226.26|537.47|0.43709|0.70138|-1129.3914619999998|-1129.4459470000002|5.3996|341.0|6.4672
12s_a30|0.0|0|0|0|0.0|0.0|0|2|2|0.0|-0.007621736|5.351858133|2|-0.0601024909999999|-0.403952011|-0.002544958|-0.035768573|1|-0.001131023|-0.0546637159999999|1|0.609043558|0.83236194|0.006789196|0.591758164|0|0.706713791|-0.090733404|-0.103647048|0.404041243|0.019324097|-58.75255278|12.51292194|89.91581294|189.9114627|-0.040189672|-43.45862792|8.102485674|0.0|0.790481833|2368.4646620000003|-16.8513047|8.066744794|15.14544373|0.877516163|135.66918710000002|-376.1910929|11.26623|1.0|0.0|1.0|1.0|4.63|-7.16|3.74|81.65|2.0|0.0|127.19|1.0|5.0|-5.49|-6.06|434.46|0.0|0.0|3.21|3.24e-06|0.00141|6.71e-06|0.00291|4.07|0.0|0.0|6.900000000000002e-08|-0.0551|4.32|-1774.202623|677.35|1140.1|245.81|526.07|0.43338|0.68458|-1774.01033|-1774.072418|3.9579|7.0|8129.0
12e_a31|0.0|1|0|0|3.483599061|0.0|0|1|1|0.0|-0.011519192|5.733341277|0|0.0113193469999999|-0.70267073|-0.002475146|-0.107630327|2|-0.000231353|-0.08867626|0|0.7968154940000001|0.7761616020000001|-0.039273975|0.76012894|0|0.721526766|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|0.02665413|-68.32948993|19.38343763|166.1479229|202.5115275|-0.036652129|-58.15044546|14.09603901|595.9853231000001|0.725120432|1899.851187|-19.38348182|10.24381236|19.50674899|0.904247004|199.8981394|-327.4245209|15.15615632|1.0|1.0|1.0|1.0|3.87|-9.31|5.4|117.37|3.0|0.0|129.38|1.0|9.0|-6.66|-5.93|460.55|0.0|0.0|4.5|2.16e-07|9.96e-05|3.83e-06|0.00176|4.48|0.0|0.0|4.93e-10|-0.03445|6.33|-1809.85374|781.61|1308.13|232.77|640.03|0.55114|0.7006600000000001|-1809.581226|-1809.650069|3.4818|0.17|6.7696
4a_a46|0.0|0|0|0|0.0|0.210988875|1|1|1|2.180332577|-0.001042349|5.587248657999999|2|-0.137420119|-0.051075084|0.012632881|-0.11172225|1|0.0120924389999999|-0.082000707|2|0.679741138|0.764741337|-0.215877982|0.683616517|0|0.923958017|-0.05488948|-0.067863141|0.264863483|0.00935578|-28.50561609|4.858713991|6.579492736000001|39.49069232|-0.022129285|-18.30276019|2.523263761|55.05332552|0.742626378|1427.844961|-5.968291366|5.613813876|9.831485239|0.751302315|133.66119809999998|-252.0050978|5.910149982|1.0|1.0|0.0|1.0|3.76|-6.82|4.46|43.6|0.0|0.0|96.74|1.0|2.0|-3.93|-5.87|318.42|0.0|1.0|3.43|0.000117|0.0372|4.89e-05|0.0156|3.34|0.0|0.0|1.53e-07|-0.02921|3.4|-994.2146342|560.87|967.0|272.77|467.4|0.6893600000000001|0.6893600000000001|-994.028172|-994.079365|3.7138|181.0|6.7423
12o_a36|0.0|1|0|0|3.444418304|0.0|0|2|2|0.0|-0.0100574069999999|5.351858133|2|0.03842353|-0.613501857|-0.00233752|-0.059733192|1|-0.000472698|-0.126068378|1|0.859938421|0.799869816|0.141570244|0.817582774|0|0.7592112809999999|-0.082048664|-0.10624773|0.514457955|0.023402195|-59.0895896|16.85373064|55.47133795|173.4105814|-0.03541591|-55.10596064|12.13767506|112.1259723|0.666462845|2778.220342|-18.36865355|7.322888607|13.80895167|0.885724665|240.2059039|-239.7655413|19.1468529|0.0|0.0|0.0|1.0|4.97|-6.93|1.65|98.3|1.0|0.0|138.06|1.0|7.0|-3.54|-7.66|438.48|0.0|0.0|1.47|0.000292|128.0|0.000227|0.0997|1.85|0.0|0.0|1.1800000000000001e-07|-0.05456|4.5|-1440.926241|728.07|1240.51|238.77|560.88|0.36719|0.67273|-1440.671057|-1440.734965|6.6471|0.04|7.3979
9r_a24|0.0|1|0|0|2.950959457|0.0|0|0|0|0.0|-0.004640179|4.59511985|3|-0.17821765|-0.264490176|0.007861194|0.064425793|1|0.008722018|-0.179075526|3|0.786430472|0.7958149290000001|-0.120617935|0.7526889940000001|0|0.8417158379999999|-0.0618978309999999|-0.082022572|0.32720212|0.015557618|-41.49802275|10.4302588|71.31566881|106.1180928|-0.025821921|-36.86695997|6.992734796000001|89.36724924|0.6152148279999999|958.7578093|-11.60626518|9.672636984|18.36822555|0.898988412|257.9706516|-154.486433|15.80243761|1.0|1.0|1.0|1.0|3.53|-8.66|3.93|79.82|2.0|0.0|116.9|1.0|8.0|-4.02|-6.83|400.48|0.0|0.0|2.98|9.58e-05|0.0383|8.77e-05|0.0351|2.69|0.0|0.0|2.21e-09|-0.04313|1.82|-1294.451958|713.25|1199.71|277.23|616.11|0.3398|0.6204|-1294.201456|-1294.263358|3.0322|11.0|7.9586
18_a31|0.0|1|0|0|3.281949877|0.0|0|0|0|0.0|-0.013634202|5.351858133|0|-0.051184519|-0.640807491|-0.009923585|-0.001973566|2|-0.007811355|-0.065041042|0|0.868704545|0.8595579409999999|0.022160691|0.838968212|0|0.72588713|-0.11789212|-0.129469649|0.258135789|0.014467496|-69.19879619|8.49194438|238.9516432|160.8952371|-0.040279446|-44.60622732|4.984491996|0.0|0.7774768320000001|1935.374782|-13.87749294|7.076684189|12.84812443|0.8155571290000001|130.6137795|-325.73954460000004|9.822812434|1.0|1.0|1.0|1.0|3.41|-6.54|3.48|119.14|1.0|0.0|99.32|1.0|7.0|-4.62|-6.72|356.44|0.0|0.0|2.89|2.42e-05|0.00862|0.000241|86.0|2.47|0.0|0.0|2.9e-07|-0.03702|4.81|-1465.4803960000002|630.26|1041.21|247.51|541.33|0.51842|0.70058|-1465.300904|-1465.359325|4.6746|0.13|6.8861
12e_a40|0.0|0|0|0|0.0|0.0|1|0|0|1.6315143930000002|-0.015461694|5.4161004020000005|0|0.174870826|-0.556620974|-0.013162335|0.130516751|2|-0.014780739|0.103406816|0|0.889386453|0.788800541|0.047011204|0.8096582170000001|1|0.7798787840000001|-0.132226452|-0.122830115|0.284429447|0.015096495|-71.78145688|8.195398107|206.0119599|119.4966772|-0.048387621|-36.19867792|4.4490161310000005|0.0|0.790818822|694.2415706|-14.26008524|8.014314957|15.75963228|0.966435355|113.5576846|-315.75223450000004|11.46456937|1.0|0.0|1.0|0.0|3.27|-6.04|4.84|98.89|2.0|0.0|95.8|1.0|2.0|-6.53|-5.26|378.23|0.0|0.0|3.98|2.98e-07|0.000113|2.27e-06|0.00086|4.72|0.0|0.0|9.14e-07|-0.07296|4.66|-2248.244231|552.91|918.38|286.76|445.12|0.6826|0.70157|-2248.154966|-2248.206714|3.7268|1.17|5.9318
12ag_a36|0.0|1|0|0|3.408828027|0.0|0|2|2|0.0|-0.008085448|5.351858133|2|0.063109409|-0.436614203|-0.002526241|0.0070889269999999|1|-0.000673716|-0.101303149|1|0.724208473|0.835013502|0.124298337|0.698414933|0|0.7468300940000001|-0.082492792|-0.1081585809999999|0.26896187|0.020136392|-52.02834065|12.70005599|85.84609192|159.6746787|-0.038937089|-43.02381535|8.009946323|0.0|0.758897371|2305.164626|-15.48857353|7.849377942|15.13240062|0.927847116|152.06382680000002|-326.5740008|12.1906363|1.0|0.0|0.0|1.0|4.72|-6.86|2.44|69.2|1.0|0.0|123.71|1.0|5.0|-3.89|-6.76|399.42|0.0|1.0|2.15|0.000129|0.0515|6.96e-05|0.0278|2.78|0.0|0.0|1.4e-07|-0.05486|3.41|-1332.151245|658.68|1112.68|318.79|507.72|0.69204|0.7024699999999999|-1331.9454449999998|-1332.003616|7.5405|17.0|7.7696
46_a18|0.0|0|0|0|0.0|0.0|0|2|2|0.0|-0.005378956|4.844187086|1|-0.046124025|-0.3872848129999999|0.002300582|-0.0669031009999999|0|0.003512954|-0.1483628609999999|0|0.7100921609999999|0.729629263|-0.015124585|0.699483099|0|0.8265445990000001|-0.069742249|-0.076485888|0.30524999|0.008975181|-49.54738918|6.376289807000001|0.946462387|123.2289237|-0.029244604|-38.60388092|4.5299444310000005|58.66827342|0.782232748|1848.661552|-14.76030741|8.980343774|16.47206875|0.8342358790000001|154.7096476|-401.0164861|9.36454702|0.0|1.0|0.0|1.0|4.27|-8.82|3.3|76.5|2.0|1.0|151.14|1.0|7.0|-5.68|-6.14|480.6|0.0|1.0|2.93|2.08e-06|0.000999|3.35e-06|0.00161|4.36|0.0|0.0|1.51e-09|-0.04995|8.11|-1532.968527|765.33|1380.79|384.45|635.89|0.69181|0.69181|-1532.493789|-1532.562476|3.2533|186.0|6.7305
12p_a30|0.0|0|0|0|0.0|0.0|0|2|2|0.0|-0.0063403159999999|5.351858133|2|-0.062956958|-0.3550576729999999|0.005613018|0.000321545|1|0.005965451|-0.053644471|1|0.8414737059999999|0.7867133140000001|-0.051402518|0.7991060659999999|0|0.843381594|-0.074356395|-0.094870978|0.371591982|0.015107947|-47.54197452|9.659715461|75.21136863|100.1386407|-0.0364888379999999|-38.78387161|6.176226649|0.0|0.8199554720000001|2326.5244390000003|-14.91687369|7.392482526|13.94763694|0.886732486|115.116829|-409.146112|8.3245726|1.0|0.0|1.0|1.0|4.76|-7.01|2.93|81.65|2.0|0.0|132.24|1.0|5.0|-5.66|-5.81|412.51|0.0|0.0|2.91|2.21e-06|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|0.0|9.75e-08|-0.05169|4.14|-1615.0623480000002|685.08|1167.16|238.79|526.91|0.33929|0.68561|-1614.830085|-1614.890598|4.6103|17.0|7.7721
7s_a46|0.0|0|0|0|0.0|0.218897825|1|1|1|2.117265684|-0.005351046|5.533389489|1|-0.210750635|-0.240797051|0.0060802|-0.005405515|1|0.005577925|0.012197837|1|0.778692012|0.770312275|-0.036284605|0.768056188|0|0.858788462|-0.096723151|-0.083011849|0.249893305|0.008871171|-48.61321955|4.458665639|166.3052939|70.97315818|-0.031623562|-20.9694955|2.240932895|0.0|0.8198874559999999|1619.4591|-7.988379237|5.565371272|9.829721631|0.7662292690000001|90.5248694|-321.55195330000004|5.640276426000001|0.0|1.0|0.0|1.0|3.08|-6.08|3.9|50.94|0.0|0.0|91.19|1.0|2.0|-4.07|-5.81|305.37|0.0|1.0|3.12|8.590000000000001e-05|0.0262|5.76e-05|0.0176|3.32|0.0|0.0|8.39e-07|-0.02024|3.54|-974.7707066|539.99|916.7|234.06|446.63|0.44692|0.69976|-974.615216|-974.664103|3.6655|1985.0|5.7022
14a_a5|0.0|1|0|0|2.948727373|0.0|0|1|1|0.0|-0.0053665219999999|4.59511985|3|-0.132625457|-0.316624785|0.002956745|-0.086229994|1|0.003668464|-0.010147323|2|0.7333482170000001|0.79661948|0.144729708|0.71006207|0|0.7909255559999999|-0.080875277|-0.078681402|0.4398855029999999|0.0173669719999999|-54.69145586|11.74431806|134.62273080000003|141.38542919999998|-0.0271808479999999|-35.98151967|7.942029745|55.04914434|0.629783335|1315.573182|-12.42997952|8.424031251|15.89694877|0.88709518|250.3569601|-175.53051609999997|16.50789498|0.0|1.0|1.0|1.0|3.24|-8.84|4.38|92.79|1.0|0.0|123.0|1.0|6.0|-4.15|-7.08|425.48|0.0|0.0|3.05|7.15e-05|0.0304|6.02e-05|0.0256|2.55|0.0|0.0|1.45e-09|-0.0507699999999999|4.3|-1390.546425|692.8|1195.01|298.75|508.64|0.65789|0.65789|-1390.29207|-1390.352729|2.8163|112.0|6.9508
27a_a34|-3.727789|0|0|0|0.0|0.0|1|1|1|1.963136117|-0.012620846|5.351858133|1|-0.082271189|-0.7320090459999999|-0.012495918|-0.026428049|1|-0.005234221|-0.158932197|1|0.8186389829999999|0.779284547|-0.07177581|0.749941528|0|0.600964267|-0.106669294|-0.123191967|0.4305370679999999|0.026573385|-74.78290605|18.62986903|176.4623026|279.75296960000003|-0.043345322|-60.54917431|13.06088842|22.69787432|0.764921711|2252.433058|-21.30433911|8.960143164|15.91204178|0.7758691440000001|164.80691819999998|-371.4586403|14.40875302|1.0|1.0|1.0|1.0|3.66|-7.61|3.97|129.74|1.0|0.0|122.61|1.0|6.0|-4.96|-7.29|463.51|0.0|0.0|2.44|1.09e-05|0.00504|3.43e-05|0.0159|2.59|0.0|0.0|2.44e-08|-0.03924|7.38|-1861.695683|737.7|1247.85|247.91|598.18|0.40378|0.69818|-1861.468024|-1861.534743|13.9023|0.24|6.6198
14b_a50|0.0|0|1|1|0.0|0.0|2|2|2|4.240438135|-0.003935732|5.82008293|2|-0.068176984|-0.255822608|0.010215823|0.037777505|2|0.011249462|-0.1786649189999999|1|0.74726683|0.7887047979999999|0.030057537|0.71456262|1|0.904076348|-0.050362464|-0.076674952|0.7031402240000001|0.022423099|-33.02344264|14.70317076|25.31245624|62.89861413|-0.025558317|-32.9673668|9.64109526|192.8987555|0.637281054|2984.248708|-10.98912227|6.3538844910000005|11.45638132|0.8030515570000001|237.8403928|-180.03459850000002|14.30797341|1.0|1.0|1.0|1.0|4.64|-6.86|4.81|66.99|2.0|0.0|128.39|1.0|7.0|-4.6|-6.5|441.52|0.0|1.0|3.6|2.51e-05|0.0111|1.6800000000000002e-05|0.0074099999999999|3.51|0.0|0.0|1.3900000000000001e-07|-0.02486|3.05|-1431.037684|718.64|1253.87|234.67|533.25|0.55594|0.64303|-1430.72987|-1430.7933859999998|6.7927|6.58|5.1818
4d_a49|0.0|0|0|0|0.0|0.0|1|1|1|2.097463308|-0.006135653|5.4161004020000005|2|-0.090862681|-0.343596561|0.000607064|-0.053327669|1|0.001356445|0.000511959|2|0.7745859279999999|0.783870915|-0.008564167|0.749565191|1|0.752634646|-0.089942837|-0.085966608|0.410804214|0.013625199|-55.40321178|8.392883773|85.21839288|152.3727245|-0.0281044679999999|-32.61868996|5.16986937|57.16412513|0.654728051|1640.195062|-10.66380249|7.998287218|15.09148245|0.8868392740000001|212.6814716|-190.6195379|13.56373757|0.0|1.0|1.0|1.0|3.38|-7.58|2.8|98.72|1.0|0.0|115.63|1.0|6.0|-3.13|-7.7|398.46|0.0|0.0|2.27|0.000743|296.0|0.0004509999999999|0.18|1.45|0.0|0.0|2.64e-08|-0.06309|2.99|-1293.29417|668.09|1144.04|215.82|495.7|0.40593|0.6782100000000001|-1293.049085|-1293.107454|5.5765|18.0|7.7447
1f_a5|0.0|1|0|0|2.824395738|-4.398485453999999|0|0|0|0.0|-0.00645569|4.59511985|2|-0.118028278|-0.277594656|-0.0012491689999999|-0.174016111|1|-0.000700145|0.001493879|2|0.525406088|0.771487328|-0.060528915|0.513260607|0|0.888073448|-0.091412569|-0.083857856|0.45528118|0.008403353|-50.98614411|4.687041957|201.7057715|62.42799372|-0.035639589|-26.08772825|2.614237829|0.21377016|0.757522389|979.2285994|-11.0872845|7.117418022000001|13.35549635|0.8764524309999999|135.2439659|-287.2706403|11.06591332|1.0|1.0|0.0|1.0|2.9|-8.88|6.37|54.46|2.0|0.0|95.49|1.0|4.0|-4.79|-5.73|366.34|1.0|0.0|4.23|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|-0.05346|3.58|-1288.3196369999998|577.11|958.06|261.1|442.04|0.47267|0.42446|-1288.209882|-1288.263745|4.9879|0.24|6.6198
17_a20|0.0|1|0|0|3.445659565|0.0|0|0|0|0.0|-0.005457467|4.727387819|3|0.065447136|-0.28924577|-0.000495713|0.038629586|1|0.000922796|-0.116922879|3|0.760575852|0.7494736590000001|-0.131511077|0.71987165|1|0.912053544|-0.063665681|-0.081404237|0.3874475579999999|0.015032258|-41.75129828|9.857999796|66.47074027|57.67438055|-0.0315649079999999|-35.00871763|6.4647747870000005|10.50834496|0.75430388|2210.790304|-13.57480888|8.198616089|15.05121151|0.83582343|161.12498630000002|-333.5397332|11.012753300000002|0.0|1.0|1.0|1.0|3.5|-10.14|4.85|91.14|2.0|0.0|119.48|0.0|4.0|-5.36|-6.09|402.45|0.0|0.0|3.74|4.4e-06|0.0017699999999999|8.35e-06|0.00336|3.75|0.0|0.0|7.19e-11|-0.0706799999999999|4.11|-1291.918735|673.68|1157.26|365.45|543.09|0.69839|0.69839|-1291.692325|-1291.752049|5.3075|2.25|5.6478
8_a4|0.0|0|0|0|0.0|0.0|1|1|1|2.126514848|-0.001277205|5.4161004020000005|2|-0.072752231|-0.056197036|0.010647563|-0.011835327|1|0.009595591|-0.048133994|2|0.619844116|0.813333185|-0.07377839|0.576540652|1|0.925132446|-0.05397993|-0.065595042|0.546157592|0.0103751219999999|-27.90231822|5.362918401|11.02158946|38.69916707|-0.024598141|-17.52616744|2.772101712|37.17889653|0.7261541020000001|1737.932042|-6.572312789|5.695730546|9.972991122|0.750959081|141.55141369999998|-233.7988862|7.671983829|1.0|1.0|1.0|1.0|2.99|-7.78|4.76|43.6|1.0|0.0|100.13|1.0|2.0|-4.35|-5.76|346.81|0.0|1.0|3.85|4.49e-05|0.0156|1.46e-05|0.00506|3.74|0.0|0.0|1.65e-08|-0.05864|3.29|-1450.21384|561.6|949.09|231.56|391.01|0.30471|0.57675|-1450.071352|-1450.121028|5.7488|54.0|7.2676
