molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|n6HRing|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|BIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WNSA5|WPSA3|RPCS|DPSA5|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
13l_a6|0.0|1|0|0|0|7.412764017000001|1|1|1.4242139390000002|0.0|5.351858133|1|0.0|-0.858070925|-0.037558466|10.95129637|-0.086595185|1|1|-0.006280295|0.144180269|-0.045794891|-0.073210645|0.7908110340000001|0.827754203|0|-0.126521431|0.030012523|-82.24617981|-88.13242567|182.8275745|-0.0451862259999999|-61.3913735|14.56282911|118.3485042|100.8610837|-1762.648513|3127.831037|-21.92549054|8.810095892|15.34147837|6462.086665999999|-1227.82747|0.018273048|-409.1314702|2220.880201|741.5222707|12.72865798|1.0|1.0|1.0|1.0|1.0|3.0|0.16|23.0|-8.89|4.55|3.8|115.15|1.39|0.0|124.98|-5.49|33.0|5.0|441.48|0.0|0.0|1.0|3.26e-06|0.00144|3.39|0.0|5.7e-07|-0.04885|5.41|-1465.865882|-1465.834958|0.3115|338.07|578.91|0.7002|0.70515|-1465.560303|0.0165|-0.14562|7.2582|-0.19447|8.9893|385.0|6.4145
4b_a49|0.0|0|0|0|1|7.535296702|1|1|1.343847828|2.075628989|5.4161004020000005|2|1.645329244|-0.402986655|-0.033486358|10.92776533|0.02907541|1|1|0.002557204|-0.10158752|-0.0563571629999999|-0.089371493|0.798826417|0.6967593559999999|1|-0.090284437|0.0241270029999999|-56.45224362|-55.5653235|41.97072627|-0.030696709|-34.19753462|9.138717999|64.87087098|71.2971749|-944.6104994|1701.832352|-11.62716177|7.588962922|14.53457293|6025.790417|-581.3580885|0.02556165|-178.8869784|1463.761596|600.3287567000001|15.73185141|1.0|1.0|1.0|1.0|1.0|1.0|0.22|21.0|-7.05|3.71|3.26|90.13|1.66|0.0|112.36|-3.81|30.0|6.0|400.43|0.0|0.0|1.0|0.000155|62.0|2.28|0.0|3.570000000000001e-05|-0.06731|3.56|-1333.063439|-1333.026419|0.2856|267.08|509.78|0.4151899999999999|0.68242|-1332.800229|0.0615|-0.15635|1.8265|-0.22366|2.2306|79.0|7.1024
10_a3|0.0|0|0|0|0|6.823286122000001|0|0|0.605017375|0.0|4.727387819|3|1.684975382|-0.381954986|0.018484177|10.31162304|0.043342516|1|1|-0.005959152|0.033279122|-0.0495219879999999|-0.0947326669999999|0.743072638|0.834020779|1|-0.0989320009999999|0.014615264|-46.64544572|-45.8148076|248.0820067|-0.0359752729999999|-21.21655855|3.134330682|80.37219813|56.68388955|-549.7776912|1361.86525|-7.715112198|5.031169383|8.559361451000001|4600.496436|-254.5987025|0.023470578|-191.3775649|778.0284121000001|311.6695405|10.86908195|0.0|1.0|0.0|1.0|1.0|1.0|0.0|21.0|-6.51|3.79|3.41|105.82|1.2|0.0|88.28|-4.3|22.0|4.0|305.36|0.0|0.0|1.0|5.07e-05|0.0155|2.43|0.0|9.35e-05|-0.06238|1.64|-1288.190838|-1288.150029|0.2124|230.67|323.26|0.41894|0.68995|-1288.050987|0.0463|-0.15011|6.7458|-0.21249|9.3381|7943.0|5.1
12a_a5|0.0|1|0|0|0|7.139660336|1|1|1.338814635|0.0|5.209486153|2|0.0|-0.09350376|-0.114419442|10.94553751|-0.032601907|1|1|0.008649556|-0.006024869|-0.057691345|-0.093973419|0.779533861|0.741588813|0|-0.067680123|0.0081891369999999|-36.01436435|-41.59124655|13.74268646|-0.026030816|-25.55893402|3.0925714930000003|0.0|50.40529807|-831.8249311000001|899.5599904|-9.830359239|8.741980056000001|16.12184989|5294.775577|-511.1786804|0.014342828|-303.31208710000004|1113.8745800000002|650.3600841|8.814051518|0.0|1.0|1.0|1.0|1.0|1.0|0.21|23.0|-8.83|5.12|4.26|57.7|2.17|0.0|119.38|-4.27|29.0|4.0|381.47|0.0|1.0|0.0|5.37e-05|0.0205|3.38|0.0|5.660000000000001e-07|-0.04076|2.91|-1202.02622|-1201.990542|0.4794|264.55|508.81|0.50831|0.67169|-1201.750315|0.0296|-0.17152|2.5642|-0.21228|3.9457|19.0|7.7212
21_a34|0.0|0|0|0|1|8.002694162000001|2|2|1.425532331|1.88614418|5.860786223|1|0.0|-0.7020096440000001|-0.004734657|10.94874873|-0.009996155|1|1|0.00130996|-0.201539853|-0.254686357|-0.407759867|0.740092842|0.660871869|0|-0.117789944|0.034163186|-63.96857813|-79.03896823|168.9671187|-0.041572921|-53.03643341|15.38241267|77.34839362|95.12565978|-1422.701428|2429.6035|-18.7187412|7.253455092999999|13.65523159|7048.305909000001|-954.6558014|0.023973624|-306.332473|1953.562249|659.7484451|16.08669155|0.0|0.0|1.0|1.0|1.0|0.0|0.12|23.0|-7.68|3.64|3.23|86.55|1.72|1.0|122.59|-4.5|33.0|6.0|438.43|0.0|0.0|0.0|3.14e-05|0.0138|3.02|0.0|9.06e-06|-0.07534|7.78|-1483.3359380000002|-1483.305698|0.2174|288.26|530.93|0.6893199999999999|0.69292|-1483.057743|0.0002|-0.13338|5.3432|-0.20872|7.9399|3.36|5.4737
12o_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297042837|0.0|5.351858133|2|0.0|-0.613501857|-0.059733192|10.96036596|-0.010904454|1|1|-0.000472698|0.065221584|-0.126068378|-0.213993335|0.799869816|0.817582774|0|-0.10624773|0.023402195|-59.0895896|-76.51720886|55.47133795|-0.03541591|-55.10596064|12.13767506|112.1259723|95.66406176|-1453.826968|2778.220342|-18.36865355|7.322888607|13.80895167|6622.134304|-1047.013252|0.026586303|-239.7655413|2181.407379|757.7532208|19.1468529|0.0|0.0|0.0|1.0|0.0|3.0|0.17|17.0|-6.93|2.38|1.65|98.3|1.49|0.0|138.06|-3.54|33.0|5.0|438.48|0.0|0.0|0.0|0.000292|128.0|1.85|0.0|5.18e-05|-0.05456|4.5|-1440.969954|-1440.926241|0.4075|238.77|560.88|0.36719|0.67273|-1440.671057|0.2888|-0.15695|4.9237|-0.21151|6.6471|0.04|7.3979
12j_a36|0.0|1|0|0|0|7.412764017000001|2|2|0.6293514410000001|0.0|5.351858133|2|0.0|-0.41101009|0.039869055|10.33556498|-0.051080247|1|1|0.003710345|0.161289379|-0.07550872|-0.133106642|0.820041835|0.855081905|0|-0.105480639|0.018160631|-46.2113679|-69.66341599|26.39145693|-0.037113558|-46.00836307|7.921272637|2.098786266|80.59149538|-1323.6049039999998|2536.987511|-16.18812775|7.483427579|13.78874575|6352.018345|-874.1588982999999|0.016546717|-364.314663|1706.0876829999995|725.9470896|10.92807939|1.0|0.0|1.0|1.0|1.0|2.0|0.17|17.0|-7.05|3.33|2.61|94.5|2.51|0.0|135.47|-4.85|31.0|4.0|427.52|0.0|0.0|0.0|1.4300000000000002e-05|0.0061|3.19|0.0|3.83e-05|-0.05098|3.37|-1670.448063|-1670.420129|0.4981|238.1|536.01|0.37116|0.69967|-1670.184251|98.0|-0.15495|6.4451|-0.20593|8.5953|0.01|8.0
11d_a31|0.0|1|0|0|0|7.765993078999999|1|1|0.610136352|0.0|5.733341277|0|0.0|-0.848545873|-0.092360393|10.31169874|-0.078235092|2|2|-0.006496772|0.026806221|-0.096447723|-0.153894316|0.822077662|0.78396996|0|-0.134048091|0.034417775|-82.05480081|-82.06512842|296.2476128|-0.040797245|-50.24081482|12.89967697|91.25756269|98.8237718|-1148.911798|2039.207676|-15.29068277|7.885647873|15.21323794|5420.356537|-703.3714074|0.027374162|-222.5622569|1685.188386|505.4234462|16.75864338|1.0|1.0|1.0|1.0|1.0|2.0|0.32|16.0|-6.23|5.43|4.03|125.57|1.26|0.0|102.13|-5.48|27.0|6.0|385.44|0.0|0.0|1.0|3.33e-06|0.00128|3.17|0.0|0.000225|-0.03404|4.87|-1598.7152199999998|-1598.671315|0.2642|326.2|551.86|703.0|703.0|-1598.4848980000002|0.2642|-0.15822|3.1919|-0.19226|4.6622|0.03|7.5229
12h_a40|0.0|0|0|0|1|7.515889085|0|0|0.60499064|1.760542171|5.4161004020000005|0|0.803557099|-0.289603712|0.189869851|10.31197256|-0.21893421|2|2|-0.002126898|0.367928263|0.127299624|0.224167029|0.7769829840000001|0.6948809659999999|1|-0.091448888|0.0117142839999999|-50.45378559|-48.34705035|208.6717565|-0.038796498|-25.56004046|3.274152035|59.68939644|54.9311782|-676.8587047999999|603.6697997|-10.84365353|7.989299324|15.84593062|5087.343024|-357.8405665|0.012453938|-363.7398044|801.957134|350.9435025|6.584127851|1.0|0.0|1.0|1.0|1.0|1.0|0.0|20.0|-6.84|4.59|5.02|84.45|3.76|1.0|96.16|-6.25|23.0|2.0|361.25|0.0|0.0|1.0|5.58e-07|0.0002009999999999|4.75|0.0|5.2e-05|-0.07512|4.14|-2153.207198|-2153.186757|0.3985|298.7|435.95|0.6503899999999999|0.7041|-2153.072091|0.3693|-0.1092|2.5573|-0.18432|3.5425|823.0|6.0846
14m_a23|0.0|0|1|1|2|7.423568444|0|0|1.197955072|3.1160758160000004|5.351858133|2|0.665608656|-0.482182526|-0.034213923|10.3132176|-0.050626415|2|2|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|0.798384929|0.5415996160000001|1|-0.089285878|0.017992415|-50.63012925|-62.09952738|47.23604193|-0.039285786|-43.19105542|8.703631619|0.0|74.61692699|-1366.189602|2263.262957|-19.00406438|8.595073462|16.42895711|7588.823133|-950.2032192|0.017997351|-411.5129154|1716.6767920000002|658.8108151|12.51739962|1.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-8.23|4.42|6.19|105.02|3.82|1.0|125.29|-6.38|34.0|7.0|479.48|1.0|0.0|0.0|4.1200000000000004e-07|0.000198|4.46|0.0|2.85e-06|-0.08347|4.2|-1966.968005|-1966.945041|0.3335|337.15|572.31|0.65552|0.65552|-1966.721362|0.3335|-0.15208|6.1522|-0.23555|8.5477|3.0|8.5171
12_a4|-3.2834578760000004|0|0|0|1|7.535296702|1|1|0.295190368|2.070952433|5.4161004020000005|2|1.587386096|-0.113938738|-0.093414896|10.31168324|0.028152112|1|1|0.009024784|-0.055590089|-0.051501982|-0.085553511|0.8157155359999999|0.531333552|1|-0.074699711|0.01168879|-41.69390404|-44.33087544|15.80191019|-0.025916226|-26.30835499|4.116653575|7.519189887|53.59101661|-753.6248824|1962.933988|-9.127388465|6.223583758999999|11.7599245|6390.233612|-447.2420348|0.015603795|-258.476202|1049.9494|608.4548423|9.260141177|1.0|0.0|1.0|1.0|1.0|0.0|0.23|21.0|-7.84|3.69|4.98|86.12|2.17|0.0|113.02|-4.18|29.0|5.0|404.48|0.0|0.0|1.0|6.57e-05|0.0266|2.72|0.0|5.85e-06|-0.06898|6.12|-1617.861623|-1617.826064|0.1194|255.16|503.28|0.63967|0.68825|-1617.57796|0.0464|-0.16224|7.8701|-0.2312199999999999|10.1971|9.29|5032.0
17e_a50|0.0|0|1|1|2|7.934155233999999|2|2|1.320916122|4.3906140030000005|5.82008293|2|2.2384546640000003|-0.141076059|-0.086639125|10.94500663|-0.114420412|2|2|0.012372059|-0.017965698|-0.1949741189999999|-0.310566368|0.7409645029999999|0.736221185|1|-0.073011385|0.012865274|-32.24487658|-50.7956915|10.68364489|-0.02665495|-35.33972521|6.227183052000001|86.98647608|57.93079973|-1168.300905|1981.934841|-12.90180444|8.52101688|16.70124474|6301.28046|-812.8136797000001|0.010255676|-422.5418889|1453.705234|904.3172644|7.135108233|0.0|1.0|1.0|1.0|1.0|0.0|0.37|20.0|-7.33|4.23|4.68|51.77|2.91|0.0|138.0|-4.87|33.0|4.0|438.57|0.0|1.0|0.0|1.34e-05|0.00589|4.08|0.0|2.03e-05|-0.03156|3.8|-1375.295877|-1375.268259|0.1809|292.6|602.89|0.6322800000000001|0.66478|-1374.927998|0.1785|-0.16649|6.7175|-0.19805|8.8326|155.0|6.8097
1m_a5|0.0|1|0|0|0|6.605297921|0|0|1.3047206409999998|0.0|4.59511985|2|0.0|-0.096417794|-0.10797859|10.94856032|-0.011848312|1|1|0.00520748|-0.118494698|0.042813643|0.07132816|0.7824502320000001|0.63664685|0|-0.071478865|0.009030414|-37.380714700000006|-37.65438054|154.6334216|-0.028977918|-19.83596661|2.506013299|0.235629561|46.74648368|-564.8157081|841.0375686000001|-8.041608085|6.911100301|13.35855701|4584.808374|-297.5394992|0.0172594319999999|-251.2513491|764.8419772000001|383.4128238|9.092103139|1.0|1.0|0.0|1.0|1.0|1.0|0.0|23.0|-8.63|5.11|4.85|54.46|2.4|0.0|95.5|-4.52|24.0|3.0|332.79|0.0|1.0|1.0|2.99e-05|0.00996|3.69|0.0|7.82e-07|-0.0507699999999999|3.48|-1410.912452|-1410.88022|0.5497|265.61|423.2|0.4527899999999999|0.45426|-1410.783167|0.2373|-0.1778|1939.0|-0.22857|2.4582|43.0|7.3665
1l_a5|0.0|1|0|0|0|6.605297921|0|0|1.270375394|0.0|4.59511985|2|0.0|-0.089997343|-0.019865028|10.94421389|-0.05139414|1|1|0.007613233|-0.179824092|0.0271820189999999|0.043915678|0.7656671279999999|0.71872376|0|-0.067755283|0.0078543119999999|-38.79937717|-38.27406105|167.86839980000002|-0.026512937|-21.62050954|2.506287665|0.0|45.64819758|-688.9330988|903.1631908|-8.460199385|7.401206343999999|14.03493287|4665.793689|-389.1691717|0.013054186|-304.3678822|895.4089219|518.5792364|7.374136537999999|1.0|1.0|0.0|1.0|1.0|1.0|0.14|23.0|-8.83|5.56|5.32|54.46|2.57|0.0|105.07|-5.04|26.0|3.0|340.42|0.0|1.0|1.0|9.06e-06|0.00308|4.19|0.0|5.02e-07|-0.04149|3.89|-1069.261615|-1069.229786|0.4921|267.19|486.81|0.45892|0.57392|-1069.047151|187.0|-0.1779|2.1987|-0.21939|3.3694|32.0|7.4949
3a_a12|0.0|0|0|0|0|0.0|1|1|1.28383802|0.0|0.0|2|0.0|-0.322200517|-0.062973953|10.95455336|-0.0161799839999999|0|0|-0.001011111|-0.205054123|-0.072889493|-0.1213636769999999|0.7038021990000001|0.8847197109999999|0|-0.090803706|0.009433302|-34.84701355|-44.430225|71.11710277|-0.034924502|-21.73969523|2.258466332|0.0|52.21461165|-666.453375|1050.730179|-8.361421244|5.924949067000001|11.01449587|4230.717811|-326.0954285|0.015909241|-275.0354486|853.2786545|381.0058252|7.784386645|1.0|1.0|1.0|0.0|1.0|1.0|0.05|18.0|-7.5|3.43|2.49|37.28|3.09|0.0|97.52|-3.6|23.0|3.0|298.34|0.0|1.0|1.0|0.00025|0.0745|3.15|0.0|9.33e-06|-0.06829|3.33|-951.3711872|-951.3480023|0.3201|292.86|383.08|-0.34688|0.66895|-951.217594|128.0|-0.15328|1.3824|-0.22157|1.9332|194.0|6.7122
18a_a25|0.0|0|0|0|1|6.842683282|0|0|1.194229606|1.875390684|4.727387819|2|2.050257213|-0.170732995|-0.018419483|10.31286118|-0.019985937|1|1|0.007325341|0.106305991|-0.037072518|-0.06333068|0.7385460309999999|0.7291583840000001|1|-0.078181889|0.0095281269999999|-37.07961488|-51.83514755|75.74077952|-0.03097773|-34.36707071|4.188358905|0.0|59.45091020000001|-1088.538099|2331.966135|-13.61714122|7.39539242|14.59524518|6523.923911999999|-721.7084848|0.011486699|-420.4420243|1332.242503|759.4953883|7.615762647|1.0|1.0|1.0|1.0|1.0|1.0|0.08|27.0|-9.78|5.89|5.72|87.72|2.88|1.0|133.85|-6.33|32.0|3.0|435.54|0.0|0.0|1.0|4.65e-07|0.000202|4.76|0.0|7.28e-08|-0.05591|4.51|-1675.274716|-1675.2501519999998|0.3234|225.57|556.26|0.2834|0.5274399999999999|-1674.982248|0.0027|-0.15732|3.1313|-0.21323|4.3839|94.0|7.0269
7_a15|0.0|0|0|0|0|0.0|0|0|1.419941457|0.0|0.0|1|0.0|-0.494898891|0.038636783|10.95880715|0.0019353679999999|0|0|0.002150323|0.213947987|-0.211522056|-0.310081401|0.70084115|0.8115121240000001|0|-0.110819329|0.036600739|-41.29775265|-61.50761094|103.8062879|-0.026500274|-34.13832456|11.27499976|56.30310755|85.26222186|-676.5837204|1624.468817|-8.163512395|6.01738192|9.971755103|5097.868552|-375.5215702|0.042799094|56.98518567|1507.995102|474.9756287|23.75461091|1.0|1.0|1.0|0.0|1.0|1.0|0.15|18.0|-7.19|3.38|4.64|61.84|1.74|0.0|99.77|-4.83|26.0|5.0|352.38|0.0|1.0|1.0|1.46e-05|0.00516|3.84|0.0|2.26e-05|-0.0284899999999999|2.78|-1184.385377|-1184.367098|0.3463|279.33|499.86|0.64652|0.70497|-1184.168094|0.0169|-0.15605|1.1115|-0.18454|1631.0|227.0|6644.0
12y_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.29704385|0.0|5.351858133|2|0.0|-0.410155116|-0.049845887|10.94917392|-0.028440975|1|1|0.003724542|0.06152178|-0.095253274|-0.1619981409999999|0.820226782|0.856135378|0|-0.098532865|0.019404665|-51.48548385|-66.24017399|114.430624|-0.036493654|-44.53093547|8.769742642|14.40618351|78.8341402|-1324.80348|2304.463084|-16.49293906|7.589386902|14.80236899|6082.16777|-890.6187094000001|0.01873364|-343.8442493|1752.9983309999998|698.847203|12.59396622|1.0|0.0|0.0|1.0|0.0|2.0|0.12|17.0|-7.01|3.62|2.42|69.2|2.38|0.0|133.84|-4.58|31.0|4.0|407.47|0.0|1.0|0.0|2.6e-05|0.0106|3.45|0.0|3.94e-05|-0.05002|3.83|-1310.350902|-1310.315063|0.4358|319.6|532.91|0.66796|0.66796|-1310.077567|0.4358|-0.15671|6.1376|-0.20673|8249.0|12.0|7.9208
11a_a50|0.0|0|1|1|2|7.927685046000001|1|1|1.397733996|4.088412042|5.82008293|1|2.114272566|-0.134056065|-0.108592708|10.94500606|-0.129547471|2|2|0.012037198|-0.0739260509999999|-0.162848233|-0.277408878|0.792574879|0.667956827|1|-0.071180382|0.01848869|-25.48858279|-37.63057389|7.53108119|-0.025421565|-19.89396594|5.167341939|67.28055926|48.67321197|-564.4586084|1550.320581|-7.104987834|5.965221997|11.123941699999998|4858.670497|-298.409489|0.020887781|-163.21096210000002|862.6098364|439.9973344|11.04263807|0.0|0.0|1.0|1.0|1.0|0.0|0.15|20.0|-5.87|3.09|3.73|48.53|2.25|0.0|99.65|-3.58|25.0|3.0|327.38|0.0|1.0|1.0|0.000263|0.0862|2.9|0.0|0.000441|-0.03284|3.05|-1045.978598|-1045.954278|0.1761|305.11|437.9|0.65485|0.65485|-1045.794689|0.1761|-0.16769|5.4342|-0.2005299999999999|7.5619|59.0|7.2291
9g_a40|0.0|0|0|0|1|7.515889085|0|0|0.604992427|1.849105962|5.4161004020000005|0|0.895670535|-0.225327061|0.139758613|10.31197177|-0.145879501|2|2|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|0.764275277|0.665414608|1|-0.079033043|0.021367335|-33.47455057|-41.63731423|65.74631496|-0.031197254|-21.93596333|5.930596229|64.08637519|51.16627179|-624.5597134|349.4421673|-8.658932892000001|8.180261533|15.62271835|4435.743087|-329.0394499|0.018087202|-253.1335385|843.7257374|384.6422631|9.528957565|0.0|1.0|0.0|1.0|1.0|1.0|0.06|22.0|-6.43|2.91|2.93|72.28|0.64|0.0|87.53|-2.49|23.0|4.0|302.33|0.0|1.0|0.0|0.00323|977.0|1.37|0.0|0.000113|-0.0624|3.83|-1332.487689|-1332.476347|0.3563|402.84|469.6|0.70233|0.70233|-1332.31775|0.3563|-0.12765|3.4787|-0.19005|5063.0|3548.0|5.45
7a_a8|0.0|1|0|0|1|7.535296702|1|1|1.4000287219999998|1.4494883790000002|5.4161004020000005|1|0.0|-0.482688615|0.004607684|10.94671402|-0.019054799|1|1|0.002028046|-0.02923588|-0.019499132|-0.032195997|0.764224152|0.681200974|0|-0.101880506|0.035405618|-60.00793116|-59.83546383|145.3710976|-0.042647654|-35.14198015|12.2125771|71.85980901|75.4573633|-1077.038349|1702.719465|-14.71059634|7.699041907000001|14.73814865|5907.9340090000005|-632.5556427|0.0265990589999999|-274.7254012|1467.585836|488.0169522|15.62189947|0.0|0.0|1.0|1.0|1.0|1.0|0.05|23.0|-7.27|3.96|3.49|92.93|2.01|0.0|105.83|-4.86|29.0|5.0|382.37|0.0|0.0|1.0|1.36e-05|0.00522|3.24|0.0|2.05e-05|-0.07616|5.2|-1291.313963|-1291.287017|315.0|270.66|494.48|0.61257|0.70367|-1291.10235|0.1575|-0.12889|9.9646|-0.20505|12.8748|24.73|4.6068
2_a4|0.0|0|0|0|0|6.605297921|1|1|1.189716144|0.0|4.59511985|1|0.0|-0.269140683|0.090707854|10.95268469|0.076479666|0|0|-0.0016168089999999|0.127695325|0.147657684|0.228655117|0.802438682|0.912872667|0|-0.105102755|0.006330673|-49.45826819|-44.27948986|166.102249|-0.0379537729999999|-18.65482233|1.123639184|0.0|48.93681624|-575.6333682|910.3327882|-6.736463618999999|4.710383035|7.800989232999999|3396.86527|-242.5126903|0.011054731|-289.1005902|682.7518749|284.26458360000004|4.657326379|0.0|1.0|0.0|1.0|0.0|2.0|0.27|12.0|-4.83|2.12|0.83|45.15|1.63|0.0|79.59|-2.18|19.0|4.0|253.3|0.0|1.0|0.0|0.0066|1.67|1.62|0.0|0.00374|-0.01612|2.46|-819.9326497000001|-819.8996124|0.1315|210.28|333.36|0.4682|0.6885600000000001|-819.771754|0.0008|-0.14614|1.7717|-0.16226|3.0946|31.0|7.5086
12aa_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297043479|0.0|5.351858133|2|0.0|-0.672129428|0.010538281|10.95446449|-0.013898809|1|1|-0.004569485|0.0620143779999999|-0.052743904|-0.090926893|0.833911317|0.849217847|0|-0.117270578|0.023617545|-72.94175494|-80.19356964|132.3194611|-0.04126187|-54.83906299|11.04423694|109.0001157|96.18613736|-1523.677823|2418.848273|-19.29522587|8.05947774|14.60824604|6438.603019|-1041.942197|0.023386634|-316.3903377|2083.417693|689.2886595|15.99256772|0.0|0.0|0.0|1.0|0.0|3.0|0.13|17.0|-6.14|1.92|0.98|112.29|1.28|0.0|131.85|-3.52|32.0|5.0|424.46|0.0|0.0|0.0|0.000304|129.0|1.55|0.0|0.000305|-0.05111|3.88|-1401.662677|-1401.617177|0.4446|318.73|520.19|0.6931|0.6931|-1401.389257|0.4446|-0.15718|3.5904|-0.20829|4.7433|9.0|8.0458
15a_a50|0.0|0|1|1|2|7.934155233999999|1|1|1.3530592819999998|4.126145086|5.82008293|1|2.020652006|-0.234757789|-0.15010386|10.94500663|-0.125205943|2|2|0.005828749|-0.072976638|-0.128070491|-0.209259615|0.821868651|0.76745052|1|-0.084501726|0.018014615|-46.91098865|-50.56454577|275.287923|-0.029316925|-30.25705388|6.450390922|0.0|61.78266878|-859.5972780999999|1754.903963|-10.49734522|8.095541483|14.65582885|5401.219537|-514.369916|0.018747341|-245.8291419|1218.577214|569.5267957000001|11.21812301|0.0|1.0|1.0|1.0|1.0|1.0|0.23|20.0|-6.09|3.23|3.57|68.76|1.87|0.0|110.43|-3.6|28.0|4.0|371.44|0.0|1.0|1.0|0.000251|0.0933|2.51|0.0|0.0003|-0.03255|2.66|-1199.818129|-1199.784983|0.1767|306.83|519.38|0.66132|0.66132|-1199.572081|0.1767|-0.16693|6.6307|-0.19948|9.0948|41.0|7.3872
AKLKII_a46|0.0|1|0|0|0|6.605297921|0|0|1.4316666480000002|0.0|4.59511985|3|1.744747103|-0.129865138|0.156485495|10.96959256|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|0.758995484|0.687139108|1|-0.089369278|0.010384859|-34.061229|-42.37969553|160.85204040000002|-0.033194303|-20.09682339|2.335284369|0.0|49.76981906|-550.9360419|792.7439217|-7.464534402999999|5.83938898|11.22955511|4110.764451|-261.2587041|0.015584114|-258.10190780000005|713.5187596|314.0966684|7.390123534|1.0|1.0|0.0|1.0|1.0|1.0|0.06|21.0|-7.21|3.9|3.39|67.35|1.18|0.0|85.32|-3.24|22.0|4.0|287.32|0.0|1.0|1.0|0.000578|166.0|2.19|0.0|1.7800000000000002e-05||||||||||||||||181.0|6.7423
2_a27|0.0|0|0|0|2|6.605297921|0|0|1.402655014|3.250529415|4.59511985|2|1.267636369|-0.276758209|0.11675125|10.93783218|0.017751479|1|1|0.00988756|-0.337316432|-0.21066171|-0.361571905|0.796022385|0.60904903|1|-0.081513931|0.019809599|-29.42169804|-41.03489597|9.194894069|-0.029261411|-20.65736087|5.020172886|53.58106492|52.43208086|-574.4885436000001|1270.627585|-7.415462877|5.312170441|9.527176544|4774.521748|-289.2030522|0.022639983|-169.6109632|859.4181658|373.9912084|11.39718489|0.0|0.0|1.0|0.0|1.0|0.0|0.11|21.0|-5.84|2.43|2.49|65.6|2.42|0.0|92.58|-3.19|24.0|4.0|317.34|0.0|1.0|1.0|0.000644|204.0|2.18|0.0|0.0004599999999999|-0.04933|4.32|-1043.821085|-1043.7984|0.3217|297.87|420.7|0.55857|0.55857|-1043.665151|0.3217|-0.16769|4.7049|-0.21702|6.8854|13.0|7.8861
1a_a18 (SB-431542)|0.0|1|0|0|0|7.423568444|1|1|1.430935835|0.0|5.351858133|1|0.0|-0.766207981|-0.029658865|10.94959842|-0.0492229479999999|1|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|0.7462411859999999|0.795744863|0|-0.122555709|0.033020439|-74.98172333|-72.69619778|160.410387|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|87.15852628|-1235.8353619999998|1890.195809|-16.29019397|7.52384981|14.26170773|5748.422847|-733.0587287000001|0.02438148|-300.3801761|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|1.0|2.0|0.05|23.0|-7.69|4.04|3.63|103.12|1.54|0.0|106.85|-4.52|29.0|5.0|384.39|0.0|0.0|1.0|3.03e-05|0.0116|2.7|0.0|7.81e-06|-0.05971|4.57|-1292.588031|-1292.553086|0.5767|324.5|464.08|0.55409|0.69868|-1292.358966|0.3347|-0.13329|5.9926|-193.0|8.8609|125.0|6.9031
