molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|MATS1c|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|RPSA|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12f_a40|0.0|0|0.0|0.0|1|7.515889085|0|0.604990261|-0.015621373|0|0.040501792|0.807254372|-0.235838511|-0.172869148|2|2|0.006841832|-0.033224348|-0.397377446|-0.160218113|0.841769186|0.605644757|1|0.909993912|-0.067004323|-0.082198664|0.021549915|-37.02024147|11.90644165|62.72992556|0.090006088|-25.09213464|6.57837176|61.55859085|0.7314440520000001|-20.45387851|-18.16607804|48.92668311|502.7764322|-635.8127312999999|628.5604981|-10.03685385|0.268555948|8.404802652999999|16.49362536|5326.217734000001|148.3785764|24.83590915|-255.7481174|869.2568204|384.1423925|0.0|1.0|0.0|0.0|3.61|5.35|5.44|3.99|98.25|0.0|1.0|3.0|3.0|376.26|0.0|1.0|4.76|-5.99|2.66e-07|1.02e-06|0.0003819999999999|5.4|4.81e-08|1.8100000000000003e-05|-0.07761|4.3313|2.8374|-2212.359379|-2212.348599|951.55|436.97|286.25|487.85|0.6679999999999999|0.7029|-2212.275094|4.8562|0.38|6.4202
15_a15|0.0|0|0.0|0.0|0|0.0|1|1.435688991|-0.031457366|3|0.029814815|0.0|-0.395472407|0.0020555079999999|0|0|0.003766915|-0.173728081|-0.3597407929999999|0.007958332|0.7725348679999999|0.796300317|0|0.8972060479999999|-0.061884697|-0.091075463|0.020649569|-41.11675625|13.71976186|142.8140301|0.102793952|-40.20430373|9.115534766|4.306196778|0.702544178|-27.31834743|-20.86598874|54.83651811|596.1118717|-1210.227347|2868.890383|-13.86355301|0.297455822|6.673906339|11.8273735|7039.747576999999|197.6323578|29.700607300000005|-269.1443943|1722.635223|830.7967967000001|1.0|1.0|0.0|1.0|4.34|4.33|6.69|2.52|138.24|0.0|1.0|6.0|4.0|448.52|1.0|0.0|4.64|-6.1|4.77e-07|7.970000000000001e-07|0.000357|5.32|1.27e-09|5.7e-07|-0.03786|3.6968|2582.0|-1450.7538470000002|-1450.725355|1265.55|480.19|335.38|573.46|0.67524|0.70572|-1450.462493|2.9566|109.0|6.9626
3i_a32|0.0|1|2.417426304|-4.547725143|0|7.78113851|0|0.6094207970000001|-0.363243817|0|0.05052381|1.711001131|-0.4449120629999999|0.022524712|3|3|-0.0106761939999999|-0.054335108|-0.537667101|-0.337053202|0.902293804|0.54844677|1|0.893827987|-0.093279684|-0.1132851459999999|0.015296821|-49.17963359|8.064907632|60.99385995|0.106172013|-31.48976464|4.252042736|0.201037767|0.77072347|-25.92886531|-23.52884474|57.24454122|471.2508776000001|-776.4518766|2141.3084710000003|-12.4050588|0.22927653|5.826629089|10.09193014|5656.349227000001|120.8809386|30.52825775|-285.465827|1007.432506|318.0257595|0.0|1.0|1.0|1.0|2.49|6.76|6.29|2.09|88.28|0.0|1.0|3.0|6.0|366.38|1.0|1.0|4.37|-5.16|5.37e-07|6.85e-06|0.00251|4.23|1.0900000000000001e-07|4.01e-05|-0.06518|3642.0|3642.0|-1891.833327|-1891.811327|876.0|340.43|340.43|418.24|0.70322|0.70322|-1891.790935|3.8572|6.0|8.2366
15_a47|0.0|1|2.9226792460000004|0.0|0|6.605297921|0|1.304329657|-0.072588375|2|0.042285714|1.56205245|-0.21194909|0.0506476009999999|1|1|-0.002377481|-0.007670908|-0.332654104|-0.131424138|0.897881853|0.614613723|1|0.791753677|-0.084413593|-0.0904066519999999|0.016669157|-45.1562696|8.917011222000001|61.0548099|0.208246323|-25.87091101|4.770072524|0.0|0.711630105|-24.15592798|-17.81765281|54.07328082|423.5412927|-677.0708068|869.1027727|-9.531388265|0.288369895|6.984778596|13.37174753|5075.773767000001|154.260803|25.03780079|-226.4191275|951.4364299|383.4213189|1.0|0.0|1.0|2.0|2.1|4.69|5.28|2.83|96.6|0.0|1.0|3.0|4.0|353.78|0.0|1.0|3.74|-4.85|1.29e-05|1.41e-05|0.00499|3.8|3.22e-09|1.14e-06|-0.0591799999999999|4.3312|4.0594|-1527.4104|-1527.376145|930.51|305.43|286.26|419.75|0.67203|0.68008|-1527.316555|3.7709|16.0|7.8
3c_a49|0.0|0|0.0|0.0|1|7.535296702|1|1.343850149|-0.016347266|2|0.036335697|1.879769411|-0.248722888|0.0127926339999999|1|1|0.006470561|-0.0612829229999999|-0.384874446|0.005559828|0.8605470759999999|0.64702083|1|0.7963363840000001|-0.071786669|-0.074135885|0.0148240689999999|-41.0524769|8.477406111|89.34479838|0.203663616|-24.24485565|4.8479546860000005|77.29181095|0.637222556|-23.47658531|-14.4326528|49.52988301|455.3990518|-678.3346816000001|1667.1178220000002|-8.253567879|0.362777444|6.567311051|12.60874968|5544.351498|207.4607002|22.64931248|-156.9462939|1064.517686|542.7276591|1.0|1.0|1.0|1.0|2.67|3.63|3.87|1.84|109.43|0.0|1.0|4.0|4.0|369.42|0.0|1.0|2.86|-3.86|0.0003509999999999|0.000137|0.0505|2.29|2.89e-08|1.07e-05|-0.0606|5.1584|3842.0|-1198.668772|-1198.634822|1046.53|322.71|240.36|456.22|0.32539|0.6692100000000001|-1198.484646|3.7789|87.0|7.0605
7f_a10|0.0|0|0.0|-4.8022906380000006|1|7.535296702|1|1.240141822|-0.2347037789999999|2|0.037386831|0.740070757|-0.5663456689999999|-0.0971900919999999|1|1|0.0030999659999999|-0.058093287|-0.5846516820000001|-0.009545801|0.8499946070000001|0.5209683970000001|1|0.931773786|-0.064238302|-0.095196098|0.00797443|-35.78096407|4.441786155|15.96885516|0.068226214|-29.53487321|2.474090768|0.3440879|0.8217865520000001|-19.93012491|-20.30728086|40.22275023|519.0013298|-954.4422004|2375.702381|-11.31122804|0.178213448|6.115784565|10.23679556|7070.755931000001|99.26552746|24.71113795|-358.4725202|1161.423484|527.8079877|0.0|1.0|1.0|0.0|2.97|5.07|6.57|2.64|106.77|0.0|1.0|4.0|7.0|410.39|1.0|0.0|4.39|-5.6|2.9e-06|2.52e-06|0.00103|4.7|7.38e-09|3.03e-06|-0.0613|5.7757|3.6256|-1442.216293|-1442.200124|1034.38|341.96|214.67|426.07|0.34467|0.6833600000000001|-1442.058773|3.2524|141.0|6.8508
5_a27|0.0|0|0.0|0.0|2|6.823286122000001|0|1.4026035369999998|-0.068518519|2|0.048947368|1.271687295|-0.286030638|-0.013448351|1|1|0.010329671|-0.2030237389999999|-0.4982037479999999|0.180356685|0.8149212259999999|0.614205449|1|0.8531787759999999|-0.055979434|-0.085078576|0.01695771|-29.50048722|8.936508815|10.48961936|0.146821224|-23.6277072|4.709432444|56.35994804|0.741481472|-15.54640123|-16.01263727|38.43699603|449.6149323|-672.5307653|1254.531539|-8.438466859|0.258518528|6.160679036|10.98289851|4943.51602|136.2361487|21.59546513|-254.5156507|907.0095354|424.8821143|0.0|1.0|1.0|0.0|3.11|2.94|2.8|2.66|97.55|0.0|1.0|2.0|4.0|331.37|0.0|1.0|2.82|-4.01|0.000248|9.78e-05|0.0324|2.58|6.04e-07|0.0002|-0.04554|4.0989|4.0989|-1083.143246|-1083.124207|955.22|302.48|302.48|463.87|0.64548|0.64548|-1083.019748|3.5632|3.0|8.5229
12ag_a36|0.0|0|3.408828027|0.0|0|7.412764017000001|2|1.297044434|-0.084341564|2|0.043848238|0.0|-0.436614203|-0.050147748|1|1|-0.000673716|-0.101303149|-0.445549431|0.124298337|0.8910146309999999|0.698414933|0|0.7468300940000001|-0.082492792|-0.1081585809999999|0.020136392|-52.02834065|12.70005599|85.84609192|0.253169906|-43.02381535|8.009946323|0.0|0.758897371|-32.81436052|-24.55768654|64.72839664|471.0269757|-1227.884327|2305.164626|-15.48857353|0.2411026289999999|7.849377942|15.13240062|5906.879919|152.06382680000002|32.35969377|-326.5740008|1617.984688|595.8790650000001|0.0|0.0|0.0|2.0|0.0|3.13|2.44|2.4|123.71|0.0|1.0|5.0|5.0|399.42|0.0|0.0|2.15|-4.16|0.000129|6.96e-05|0.0278|2.78|1.4e-07|5.58e-05|-0.05486|3.8893|3.7117|-1332.185403|-1332.151245|1112.68|334.04|318.79|507.72|0.69204|0.7024699999999999|-1332.003616|7.5405|17.0|7.7696
7_a15|0.0|0|0.0|0.0|0|0.0|0|1.419941457|-0.038088878|1|0.035075075|0.0|-0.494898891|0.0019353679999999|0|0|0.002150323|-0.211522056|-0.335491052|0.154068618|0.740089344|0.8115121240000001|0|0.841400327|-0.074406877|-0.110819329|0.036600739|-41.29775265|20.31436245|103.8062879|0.158599673|-34.13832456|11.27499976|56.30310755|0.448664402|-22.92132733|-14.70834175|61.6121151|466.9990754|-676.5837204|1624.468817|-8.163512395|0.551335598|6.01738192|9.971755103|5097.868552|306.0056033|32.78250222|56.98518567|1507.995102|474.9756287|1.0|1.0|1.0|1.0|3.14|3.38|4.64|1.74|99.77|0.0|1.0|7.0|5.0|352.38|0.0|1.0|3.35|-4.49|1.46e-05|3.2e-05|0.0113|3.84|6.41e-08|2.26e-05|-0.0284899999999999|4.4386|3.7495|-1184.385377|-1184.367098|1000.95|330.67|279.33|499.86|0.64652|0.70497|-1184.224637|1631.0|227.0|6644.0
13c_a6|0.0|0|3.441255118|0.0|0|7.412764017000001|1|1.424213869|-0.0122495089999999|1|0.040821256|0.0|-0.605286688|-0.0942387559999999|1|1|-0.000899678|-0.106686991|-0.490486317|0.085414885|0.8353837409999999|0.7995080809999999|0|0.786809832|-0.093635525|-0.111231609|0.030547186|-63.73961873|20.79409503|157.60887419999997|0.213190168|-51.54254258|14.15496611|567.1031411|0.772032541|-43.38886312|-27.1440571|84.53371376|535.5975578|-1438.635026|3135.546462|-18.47751526|0.2279674589999999|8.038175951|15.07660437|6204.855629|155.1821156|35.15921372|-370.3562372|1863.438327|692.8471883999999|1.0|1.0|1.0|2.0|2.53|5.38|4.57|1.5|121.6|0.0|1.0|6.0|5.0|423.47|0.0|1.0|3.64|-5.27|1.11e-06|5.42e-06|0.00229|4.23|3.96e-10|1.68e-07|-0.05015|5.992000000000001|3.6519|-1389.39897|-1389.371325|1217.77|339.5|206.92|596.15|0.48478|0.7008800000000001|-1389.184603|9.2467|73.0|7.1367
12ae_a36|-3.3501500230000003|0|3.412870974|0.0|0|7.412764017000001|2|0.299253957|-0.351827031|2|0.041555556|0.0|-0.611759277|0.006615826|1|1|-0.001160331|-0.15024383|-0.513686975|-0.0931249669999999|0.8837136859999999|0.750657639|0|0.7162413209999999|-0.085851235|-0.105648609|0.023873046|-63.96145017|17.78605328|96.60079598|0.2837586789999999|-58.64180087|13.25108213|19.97715962|0.6849975640000001|-47.65297933|-27.14173115|81.74750345|533.6188092|-1574.220407|2634.745208|-20.22131065|0.315002436|8.676756505|16.22570287|7331.209763|234.6851816|39.62310606|-275.6561988|2298.140152|805.2286932|0.0|0.0|0.0|3.0|0.0|1.28|2.15|0.84|142.02|0.0|1.0|7.0|6.0|474.54|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0001889999999999|0.0897|1.64|1.36e-07|6.45e-05|-0.0548899999999999|5235.0|3.8664|-1876.203168|-1876.152311|1281.69|320.67|236.84|615.71|0.40141|0.68591|-1875.963244|8.9297|15.0|7.8239
20_a4|0.0|0|0.0|0.0|1|7.535296702|1|1.399905568|-0.00123671|1|0.039635417|0.0|-0.124135414|-0.059498265|1|1|0.012025268|-0.064248765|-0.211751813|0.246357638|0.8404413829999999|0.665774148|0|0.918147288|-0.060595472|-0.072188305|0.022933651|-29.16642156|11.03865532|63.27373076|0.081852712|-16.72448692|5.313236547|68.49419443|0.6435852470000001|-14.03867522|-13.14728679|40.20507689|441.9318823|-486.4496111|1379.418733|-6.32818424|0.356414753|5.543543957000001|9.58599918|4085.683488|171.5531319|20.4281979|-138.2237887|755.8433223999999|338.71903330000004|1.0|1.0|1.0|0.0|3.06|3.2|3.54|2.09|86.62|0.0|2.0|3.0|3.0|289.33|0.0|1.0|2.97|-3.87|0.000346|0.000134|0.0388|2.96|2.79e-06|0.000806|-0.03048|5.1778|4.0419|-934.2489802|-934.2266312|861.05|306.74|239.45|402.27|0.5152|0.66028|-934.150871|5.5779|646.0|6.1898
28_a20|0.0|0|0.0|0.0|1|6.842683282|0|1.417203216|-0.114439513|3|0.0396875|1.650185059|-0.363557127|-0.039965901|1|1|0.002695258|-0.016955137|-0.447096101|-0.104458316|0.812553182|0.690655217|1|0.7817507370000001|-0.086299346|-0.091179288|0.014682607|-57.59898971|9.799649234|318.7453661|0.218249263|-40.6172876|6.540604536|88.39175809|0.773641727|-38.44343857|-23.40616218|67.39863895|521.7658603|-1217.120433|2449.815677|-15.62203369|0.226358273|7.587188177000001|14.28413212|6348.941881000001|151.0788711|30.25452396|-365.2747728|1573.2352460000002|684.5377542|1.0|1.0|1.0|1.0|2.86|3.93|4.01|1.73|122.8|0.0|1.0|5.0|5.0|420.47|0.0|1.0|3.04|-4.43|3.77e-05|3.72e-05|0.0156|2.68|1.57e-09|6.590000000000001e-07|-0.06242|4.7905|3.5798|-1368.363151|-1368.32781|1198.32|346.35|258.81|531.85|0.50352|0.4701899999999999|-1368.146882|4.7428|255.0|6.5935
12bi_a36|0.0|0|3.466222049|0.0|0|7.412764017000001|2|1.297042566|-0.043740597|2|0.043854875|0.0|-0.559678363|0.041834838|1|1|0.002872872|-0.176729938|-0.37220074|0.0997949019999999|0.858971809|0.8350231859999999|0|0.7850011179999999|-0.082914301|-0.107613368|0.034602166|-57.89562053|24.16125901|129.685076|0.214998882|-52.46851415|16.87080604|0.0|0.4996603229999999|-40.42611289999999|-19.43326441|82.05687954|548.1337538|-1127.129336|2660.0547690000003|-13.56944331|0.500339677|8.454426643|15.71382803|6572.410403|349.3664649|38.89295091|0.474365004|2255.791153|766.4854363|0.0|0.0|1.0|2.0|0.0|2.83|1.9|1.42|136.74|0.0|1.0|7.0|6.0|441.49|0.0|0.0|1.75|-4.15|7.75e-05|7.13e-05|0.0315|2.62|1.6100000000000005e-07|7.11e-05|-0.0510199999999999|3.8855|3.6851|-1461.997992|-1461.966152|1256.37|336.45|319.1|603.92|0.68181|0.69207|-1461.75632|8.8903|14.0|7.8539
A7701_a51|0.0|0|2.9690728930000003|0.0|0|6.605297921|0|1.390164251|-0.0162614089999999|2|0.031405229|2.087643036|-0.0927335619999999|-0.0299823629999999|1|1|0.00740235|0.036217274|-0.22798944|0.00552665|0.8092075540000001|0.688876851|1|0.865114773|-0.071384149|-0.078131694|0.007404204|-32.97926236|3.420720075|146.2104641|0.134885227|-16.67652408|1.580362387|0.0|0.799046392|-15.23632002|-14.03756956|36.39998243|399.6804233|-505.3525041|1108.114062|-6.485314917999999|0.200953608|5.137516673|8.863149921|4153.310077|92.83996262|17.56790307|-276.3170672|632.4445105000001|332.8814548|1.0|0.0|1.0|1.0|2.05|4.46|4.0|1.98|87.52|0.0|1.0|2.0|3.0|286.33|0.0|1.0|3.12|-4.17|0.000111|6.790000000000001e-05|0.0195|3.14|2.62e-08|7.5e-06||||||||||||||25.0|7.6021
12az_a36|0.0|0|3.465535084|0.0|0|7.412764017000001|2|1.297042831|-0.040156368|2|0.040566449|0.0|-0.593399474|-0.012800556|1|1|0.002872872|-0.176729938|-0.387734368|-0.061924322|0.858971809|0.8350231859999999|0|0.819163613|-0.071762413|-0.10786263|0.034771534|-50.28669997|24.36575918|60.11023222|0.180836387|-52.96429617|17.0740303|8.104966044|0.583865006|-35.23783652|-23.45695404|74.65245915|574.0196415|-1360.503334|2455.7577530000003|-16.43719536|0.416134994|8.449849817|15.73229538|6700.839465|291.60189260000004|40.17530387|-117.53490990000002|2330.167624|766.4854363|0.0|0.0|1.0|2.0|0.0|2.83|1.9|1.42|136.74|0.0|1.0|7.0|6.0|441.49|0.0|0.0|1.75|-4.15|7.75e-05|7.13e-05|0.0315|2.62|1.6100000000000005e-07|7.11e-05|-0.04967|3.8863|3.6095|-1461.990465|-1461.962459|1252.18|343.5|319.03|576.54|0.69385|0.70333|-1461.750394|7.821000000000001|58.0|7.2366
6c_a31|0.0|0|3.423005244|0.0|0|7.78113851|1|0.6101347220000001|-0.151732713|0|0.038901235|0.0|-0.790027307|-0.107687565|2|2|-0.00668344|-0.0055763209999999|-0.582545668|-0.078059285|0.846458013|0.7905201209999999|0|0.641197273|-0.120905075|-0.126324613|0.03173578|-76.54198229|20.09112958|163.6316745|0.358802727|-50.62888027|12.71919216|105.7632176|0.7653239190000001|-48.45681657|-28.32375523|96.63311186|405.9259734|-1359.540251|2357.829685|-17.93106176|0.234676081|8.102804662|14.63492011|6283.091868|148.5675636|37.00884624|-335.9398876|1776.424619|597.3075924999999|1.0|1.0|1.0|2.0|3.13|5.58|4.26|1.58|114.5|0.0|1.0|5.0|5.0|418.47|0.0|1.0|3.64|-4.94|8.179999999999999e-07|1.15e-05|0.0048|3.64|1.89e-08|7.9e-06|-0.0581799999999999|3.2974|3.2974|-1691.984862|-1691.948653|1125.85|376.01|376.01|524.56|0.7014699999999999|0.7014699999999999|-1691.794585|8.8847|0.34|6.4685
19_a4|-3.21497177|0|0.0|0.0|1|7.535296702|1|0.29641517|-0.3929802189999999|1|0.040511696|0.0|-0.105763614|-0.136621315|1|1|0.009687676|-0.0255403279999999|-0.245630631|0.152550043|0.834377354|0.514505012|0|0.820765063|-0.070677568|-0.0759826109999999|0.013022539|-38.9063534|7.168604362000001|15.411502800000004|0.1792349369999999|-23.02459887|3.946149569|13.25878373|0.764880253|-21.41704046|-15.93396412|46.07495776|451.8120313999999|-669.2264932|1697.595595|-8.771275759|0.235119747|5.9448291|11.01887515|5232.561157|129.4279389|20.83197214|-291.6208078|874.9428297000001|450.6848883|0.0|1.0|1.0|0.0|2.52|2.97|4.32|2.16|98.19|0.0|1.0|3.0|4.0|351.42|0.0|1.0|2.92|-3.97|0.000156|0.000106|0.0373|2.62|8.070000000000001e-07|0.0002839999999999|-0.05294|4.1858|4.1858|-1446.939719|-1446.909868|983.4|296.2|296.2|500.34|0.67535|0.67535|-1446.813896|7.1079|19.5|4.71
12ab_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604983638|-0.030346359|2|0.043854875|0.0|-0.520212725|0.01563558|1|1|0.005111479|-0.12254489|-0.384942092|0.078325164|0.855880335|0.794193541|0|0.7997534890000001|-0.082740301|-0.1008879709999999|0.031588146|-58.23149599999999|22.23130678|119.79740259999998|0.200246511|-49.97135112|15.64609074|0.0|0.603952976|-40.9825333|-22.42218278|80.46280277|562.8556061|-1278.064418|2618.234172|-15.78042667|0.3960470239999999|8.44310703|15.6704374|6918.884105|278.7324985|37.1257096|-146.321375|2116.165447|792.3440337000001|0.0|1.0|1.0|1.0|0.0|3.94|2.63|2.2|140.26|0.0|1.0|7.0|6.0|458.54|0.0|0.0|2.52|-5.0|2.47e-06|9.94e-06|0.00456|3.81|1.47e-07|6.720000000000001e-05|-49.0|4.8018|3.4919|-1804.824495|-1804.79081|1275.19|355.06|258.2|613.7|0.46561|0.68324|-1804.589076|7.4968|17.0|7.7825
12ap_a36|0.0|0|3.4417292610000003|0.0|0|7.412764017000001|2|1.2970441659999998|-0.010732275|2|0.042739018|0.0|-0.424579308|-0.042675894|1|1|0.001194592|-0.098598933|-0.436880644|-0.025198947|0.893689741|0.8212311840000001|0|0.830587483|-0.082622504|-0.106173763|0.0217479329999999|-54.21070432|14.26936622|82.56761031|0.1694125169999999|-45.7078307|9.36249036|0.0|0.737851886|-35.56900768|-24.58703954|68.48007054|544.9693552|-1253.939017|2328.307856|-16.13217554|0.262148114|8.766216204|16.37284224|6003.481614|172.00197649999998|33.32245946|-312.1212186|1699.445432|642.3830552000001|0.0|0.0|0.0|2.0|0.0|2.75|1.76|1.38|128.47|0.0|1.0|5.0|5.0|406.44|0.0|0.0|1.66|-3.95|0.000101|0.000113|0.0458|2.4|2.21e-07|8.97e-05|-0.06084|4.9124|3.8801|-1325.199863|-1325.159466|1160.79|319.54|252.39|553.28|0.59563|0.6929|-1325.0127220000002|9.6512|32.0|7.4949
6g_a40|0.0|0|0.0|0.0|1|8.421342866|2|0.604893315|-0.261952754|0|0.039863946|0.607999575|-1.09669629|-0.251161616|2|2|-0.018182514|0.0312035079999999|-0.588058458|0.075283207|0.8917390820000001|0.808096413|1|0.605346707|-0.164941808|-0.156296046|0.017750905|-107.2113398|11.53799852|328.78166810000005|0.3946532929999999|-66.03405036|7.499640603|47.36081569|0.824204189|-69.68682788|-38.37906336|118.7493383|393.4722933000001|-1727.0578510000005|3198.69909|-24.9461968|0.175795811|6.95079805|12.10032156|7822.892656|114.2663866|46.56499428|-421.4621621|2095.424743|590.1686672000001|0.0|1.0|1.0|3.0|2.28|3.43|2.48|0.59|124.18|1.0|3.0|5.0|7.0|474.53|1.0|0.0|2.37|-4.71|6.049999999999999e-08|1.93e-05|0.00917|3.06|0.0013599999999999|0.6459999999999999|-0.08622|3.3197|2.8135|-2522.023752|-2521.990118|1144.59|440.68|373.48|514.77|0.58454|0.5794199999999999|-2521.87499|8.9454|47.0|7.3279
14k_a23|0.0|1|0.0|0.0|2|7.423568444|0|1.1979621459999998|-0.024758731|2|0.046283951|0.74561778|-0.299174093|-0.055708465|2|2|0.009263715|-0.071484865|-0.463402169|0.140087361|0.864845456|0.659570836|1|0.922397728|-0.0562483359999999|-0.079899943|0.018829201|-37.43135588|12.53019305|38.76597615|0.077602272|-35.38329134|8.338417622|80.31548917|0.783562394|-24.9092952|-22.62582822|49.96154892|613.8243395|-1063.413926|2174.886074|-15.05671972|0.216437606|8.21201115|15.99703938|6715.186162999999|144.0318708|28.87559227|-377.4022725|1357.152837|633.3278634|0.0|1.0|1.0|1.0|3.56|4.0|4.67|3.51|125.29|0.0|1.0|5.0|4.0|445.93|0.0|0.0|3.99|-5.55|7.49e-07|2.83e-06|0.00126|4.21|1.02e-08|4.55e-06|-0.07933|3.6421|3.6421|-2089.524497|-2089.501786|1179.17|340.42|340.42|552.65|0.63765|0.63765|-2089.354026|8.3627|4.0|8.4123
11e_a5|0.0|0|2.971327032|0.0|0|7.139660336|1|1.338814635|0.038643235|2|0.020943152|0.0|-0.192538515|-0.010236262|1|1|0.008721244|-0.0924814769999999|-0.234433859|-0.048843135|0.8215345|0.747366251|0|0.876758791|-0.062865536|-0.0790189759999999|0.0120552589999999|-41.64560703|7.986070113999999|62.84782002|0.123241209|-34.67724171|5.290414418|0.0|0.72163516|-27.58835281|-18.69519243|49.63167715|580.8135016|-1046.930776|960.0428704|-12.38472918|0.27836484|9.387474824|18.17739133|5675.693973|184.4042616|25.90670947|-293.6467698|1450.77573|735.3048881|1.0|1.0|1.0|1.0|3.43|5.03|4.29|1.83|125.71|0.0|1.0|7.0|5.0|411.5|0.0|0.0|3.63|-4.72|2.23e-05|1.9e-05|0.00782|3.56|1.13e-09|4.64e-07|-0.03808|4.4179|4.1036|-1316.547103|-1316.512503|1220.1|302.14|280.64|571.06|0.66478|0.6505|-1316.301553|2.8694|0.04|7.3979
3d_a12|0.0|0|0.0|0.0|0|0.0|1|1.28383852|-0.053022041|3|0.038787879|0.0|-0.360215148|-0.058191686|0|0|-0.000643935|-0.1394967999999999|-0.532019854|-0.097468573|0.82682708|0.8605417409999999|0|0.8547246829999999|-0.066850425|-0.0958414059999999|0.011128076|-34.34601551|5.717316796|74.39425719|0.145275317|-25.2986621|2.9374091630000003|0.0|0.77428353|-17.64609244|-18.01493787|40.06333231|439.1353855|-738.6124526000001|1205.356874|-9.255608086|0.22571647|5.786006004|10.96674758|4509.417998|115.96727140000002|23.26659057|-281.8395348|953.9302134|410.9162081|1.0|1.0|1.0|1.0|2.71|3.37|2.19|2.26|100.28|0.0|1.0|3.0|4.0|313.36|0.0|1.0|2.67|-3.91|0.000302|0.000123|0.0385|2.81|3.08e-08|9.64e-06|-0.06842|4.2114|3.7719|-1006.727999|-1006.704001|918.3|328.71|294.4|411.35|0.53114|0.6572100000000001|-1006.606666|3.0037|25.0|7.6021
12aq_a36|0.0|0|3.427017327|0.0|0|7.412764017000001|2|1.297043497|-0.135770278|2|0.041728395|0.0|-0.674732412|-0.028591187|1|1|-0.004569485|-0.052743904|-0.5356623070000001|-0.0606936879999999|0.89459881|0.849217847|0|0.681470612|-0.1093001919999999|-0.122078233|0.021389734|-73.0277723|14.29132551|86.6958382|0.318529388|-54.49698711|9.548598682|112.415579|0.7619767479999999|-48.79273723|-28.69889692|87.31909781|455.31741460000006|-1549.740434|2906.024504|-19.17486584|0.238023252|8.596645087999999|14.98931431|6296.75201|159.03272990000002|37.66374367|-350.0740123|2033.842158|689.2886595|0.0|0.0|0.0|3.0|0.0|1.92|0.98|1.28|131.85|0.0|1.0|6.0|5.0|424.46|0.0|0.0|1.15|-3.45|0.000304|0.000359|152.0|1.55|7.19e-07|0.000305|-0.06059|3.9049|3.3759|-1401.669694|-1401.637414|1190.22|367.26|317.51|534.96|0.6933199999999999|0.7058300000000001|-1401.452487|8671.0|55.0|7.2596
12u_a36|0.0|0|3.508898495|0.0|0|7.412764017000001|2|1.270259304|-0.0407717229999999|2|0.042560386|0.0|-0.407105926|-0.010669561|1|1|0.005035022|-0.099596099|-0.438988314|0.080270195|0.855176759|0.860667615|0|0.842227829|-0.07260571|-0.0969881059999999|0.017639065|-50.53295452|12.27663887|86.1184622|0.157772171|-46.98143813|8.544435884|5.944854912|0.77938748|-35.17050511|-24.02645378|62.80959338|586.1833819|-1417.5607730000002|2455.7556010000003|-16.72220679|0.22061252|7.65672775|14.90088936|6127.402572|153.5444314|30.82735404|-388.9026034|1818.813889|799.5563855|0.0|1.0|1.0|2.0|0.0|3.85|3.01|2.66|138.33|0.0|1.0|6.0|4.0|423.51|0.0|1.0|2.66|-4.86|1.13e-05|1.39e-05|0.00589|3.8|4.2e-08|1.7800000000000002e-05|-53.0|3.8847|3675.0|-1350.8981130000002|-1350.865506|1254.5|337.37|319.16|590.18|0.69258|0.70272|-1350.638138|7.8877|16.0|7.7959
