molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|AATSC1are|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|WNSA4|FPSA1|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
11b_a31|0.0|1|0|0|0.0|0|7.765993078999999|0.610137403|0.0|-0.01950528|5.733341277|0|0.043380952|-0.078907688|-0.014385937|10.31169957|-0.046362952|2|-0.129901143|-0.101934423|-0.16780872|-0.564706551|0.833717183|-0.074254978|0.889561759|0.7943850720000001|0|0.545458754|-0.143839236|-0.148709304|0.26165445|0.037758271|-80.0942166|286.7721447|0.454541246|-0.044612791|-46.10900197|11.70737909|87.78853803|0.669723835|-44.59898223|100.3071755|101.1192111|0.473305522|2410.572158|-13.83270059|0.330276165|183.9081702|-553.3080237|37.09261324|-189.0151528|1483.70453|397.3137532|1.0|0.0|1.0|2.0|2.29|0.24|4.67|125.57|1.0|92.51|5.0|25.0|6.0|357.38|0.0|0.0|1.0|2.69|-3.75|0.00649|0.000178|0.0|0.00128|-1520.085181|969.71|322.57|0.70073|0.70073|-1519.909742|0.2634|-0.15936|-0.1951|0.04215313|-1519.967224|4.7518|0.53|6.2757|6.2757
AKLKII_a46|0.0|1|0|0|0.0|0|6.605297921|1.4316666480000002|0.0|-0.003417504|4.59511985|3|0.0386379929999999|-0.008897473|0.006821053|10.96959256|0.036226415|1|-0.015805561|-0.037291767|-0.066245471|-0.270506095|0.718266758|0.064690027|0.8264237520000001|0.687139108|1|0.837641394|-0.071827497|-0.089369278|0.271156366|0.010384859|-34.061229|160.85204040000002|0.162358606|-0.033194303|-20.09682339|2.335284369|0.0|0.7721395329999999|-16.15213359|49.76981906|38.98582025|0.47999819|2000.353437|-7.464534402999999|0.2278604669999999|108.05343229999998|-261.2587041|20.38625028|-258.10190780000005|713.5187596|314.0966684|1.0|1.0|1.0|1.0|1.6|0.06|3.9|67.35|0.0|85.32|2.0|22.0|4.0|287.32|0.0|1.0|1.0|2.45|-3.58|166.0|0.000266|0.0|1.7800000000000002e-05|||||||||||||181.0|6.7423|6.7423
6_a47|0.0|0|0|0|0.0|0|0.0|1.304328257|0.0|-0.008723045|0.0|2|0.042276423|-0.14404966|-0.010708889|10.93671042|0.0402365489999999|0|-0.302730533|-0.020576777|-0.04324355|-0.459934519|0.701994505|0.062425042|0.84654143|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|0.446564415|0.009820713|-43.43026699|101.7290544|0.158081588|-0.036834143|-28.411587800000003|2.885749555|0.0|0.7943908059999999|-23.54237714|60.76103606|48.75381069|0.4059072379999999|2431.668154|-10.82346202|0.205609194|111.4552019|-454.5854048000001|25.13472712|-319.1626428|1055.658539|469.7495559|1.0|1.0|1.0|2.0|2.91|0.05|5.24|58.04|2.0|106.47|3.0|27.0|4.0|379.81|1.0|0.0|1.0|4.59|-5.79|0.000362|1.63e-06|0.0|3.310000000000001e-07|-1608.684886|990.85|333.32|0.30468|0.69305|-1608.50108|0.2119|-0.1544|-0.20794|0.03288085|-1608.554019|4.2153|13.0|7.9|7.9
8b_a8|0.0|1|0|0|0.0|1|7.535296702|1.395658149|1.42474537|-0.013834266|5.4161004020000005|1|0.040054466|0.019958073|-0.0055544409999999|10.94650923|-0.03443232|1|0.031896755|0.049587543|0.079250224|-0.5058761820000001|0.758899977|-0.0527918259999999|0.8354024290000001|0.726912742|0|0.558354653|-0.130159955|-0.11627069|0.28604765|0.032440348|-79.74587194|172.84152849999998|0.441645347|-0.047457424|-43.64473805|12.1771918|89.09854311|0.781454722|-48.85837649|84.97574547|99.62129245|0.4835310479999999|2863.095568|-17.8141788|0.218545278|133.8974321|-872.8947609999999|37.20755791|-344.8810688|1823.170337|589.263087|0.0|0.0|0.0|2.0|2.93|0.09|3.65|112.23|1.0|114.18|4.0|31.0|5.0|414.41|0.0|0.0|0.0|2.9|-4.43|7.0|3.69e-05|0.0|3.04e-05|-1407.0843|1098.17|375.8|0.57234|0.70195|-1406.829227|0.1515|-0.13807|-0.19921|0.03204403|-1406.887058|7.4497|5.08|5.2941|5.2941
30_a47|0.0|0|1|1|0.0|1|6.842683282|1.304327883|1.435022468|-0.0092264759999999|4.727387819|2|0.038387534|0.013114301|-0.0098410169999999|10.95005723|0.0467853809999999|1|0.029343834|-0.035472095|-0.079370393|-0.4370608039999999|0.6850994429999999|0.074217097|0.913855507|0.651797437|1|0.67896733|-0.108232368|-0.107296835|0.384732322|0.022747897|-64.94243028|350.5257774|0.32103267|-0.0383202979999999|-38.63044093|8.190002019|76.90733636|0.679447569|-38.96726396|81.25550675|78.59180109|0.4680850139999999|2626.927627|-13.79658605|0.320552431|192.3403721|-579.456614|33.84108731|-215.3470619|1421.325667|457.1122177|1.0|1.0|1.0|2.0|2.12|0.05|2.71|98.72|1.0|104.25|5.0|28.0|5.0|396.81|0.0|0.0|1.0|2.61|-4.1|24.0|7.94e-05|0.0|2.28e-05|-1696.12008|1032.35|333.66|0.6944899999999999|0.6944899999999999|-1695.931037|0.3566|-0.1517|-0.20813|0.0420327|-1695.9887|3.6487|13.0|7.9|7.9
7b_a10|0.0|0|0|0|0.0|0|7.535296702|1.186434511|0.0|-0.001621737|5.4161004020000005|2|0.037804233|-0.060829392|0.011041815|10.93274506|0.039221939|0|-0.0982988509999999|-0.051052176|-0.082499103|-0.1874708719999999|0.624866343|0.065705128|0.8200487120000001|0.586354126|1|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|0.009734392|-30.71062112|13.37827368|0.07558334|-0.027444463|-19.47494818|2.6314862480000003|56.22969776|0.781045839|-15.96741933|43.9185573|35.77183831|0.446575367|2290.380138|-7.419027879|0.218954161|113.8411654|-311.5991709|18.26940272|-292.2491701|767.3149142000001|459.0250226|1.0|0.0|0.0|0.0|0.0|0.25|4.34|41.38|1.0|105.44|2.0|25.0|3.0|346.81|0.0|1.0|1.0|3.02|-5.28|0.00183|5.25e-06|0.0|3.54e-05|-1450.09312|951.55|340.37|0.4195399999999999|0.66228|-1450.075119|0.0899|-0.1584799999999999|-0.21225|0.02946054|-1450.124551|5.6147|19.8|4.7033|4.7033
12am_a36|0.0|1|0|0|-4.723487246|0|7.412764017000001|1.240140551|0.0|-0.015884751|5.351858133|2|0.044036281|0.122824831|-0.011700732|10.9602097|-0.037654321|1|0.345949079|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|0.647732719|-0.05754717|0.885733922|0.624142499|0|0.814986544|-0.091472759|-0.118101664|0.305015372|0.017590648|-63.19394154|128.69607109999998|0.185013456|-0.045928425|-56.3667958|8.395550408|1.038361162|0.788334835|-43.65752487|95.53118838|75.34643812|0.484558903|3230.6292780000003|-21.92042059|0.211665165|146.228847|-1183.702712|40.24894481|-398.3921535|2173.44302|672.4630346|1.0|0.0|0.0|2.0|0.0|0.17|3.31|78.43|2.0|130.43|7.0|34.0|8.0|465.43|0.0|0.0|0.0|2.65|-5.07|0.00291|8.6e-06|1.0|3.37e-05|-1645.205296|1206.77|321.15|0.40752|0.6805100000000001|-1644.952145|0.2987|-0.15658|-0.21356|0.03550681|-1645.016323|8.0872|0.06|7.2218|7.2218
12ak_a36|0.0|1|0|0|0.0|0|7.412764017000001|1.270373882|0.0|-0.006465433|5.351858133|2|0.041728395|0.12041792|0.0042553209999999|10.95268014|-0.015708652|1|0.198260132|-0.099596099|-0.163978382|-0.439326642|0.901715152|-0.0265703679999999|0.860939187|0.860667615|0|0.848705143|-0.069176342|-0.091761476|0.537460657|0.019931266|-49.87483724|113.186508|0.151294857|-0.032660864|-47.69888026|10.36054668|25.9007405|0.737439195|-35.95881638|79.17567486|64.24490364|0.423822657|2830.816014|-16.97756755|0.262560805|189.3013851|-1001.676485|31.93194362|-342.3783571000001|1883.984673|799.5563855|1.0|0.0|1.0|2.0|0.0|0.24|3.85|69.2|2.0|138.33|6.0|32.0|4.0|423.51|0.0|1.0|1.0|2.66|-4.86|0.0047799999999999|1.39e-05|0.0|1.7800000000000002e-05|-1350.900117|1247.89|336.05|0.69463|0.7034699999999999|-1350.57563|0.0001|-0.15275|-0.20204|0.03471045|-1350.637958|8.5394|46.0|7.3372|7.3372
6_a1|0.0|0|0|0|0.0|1|7.535296702|1.3488280769999998|2.325221088|-0.005477033|5.4161004020000005|1|0.039635417|-0.114683042|0.005054086|10.95180041|-0.0538497079999999|1|-0.180874123|-0.230322048|-0.3632559589999999|-0.353456514|0.781885145|-0.095907969|0.8524898329999999|0.741035199|0|0.8782596159999999|-0.057199415|-0.077422386|0.212044989|0.021009352|-27.63847818|64.63457366|0.121740384|-0.0238222729999999|-18.076387|4.905211525|95.13138767|0.576759436|-13.35477777|49.61122373|37.79009463|0.4218263379999999|1956.144556|-5.56196523|0.423240564|204.5077752|-216.916644|19.95772445|-74.17956941|778.3512535|359.9965854|1.0|1.0|1.0|0.0|2.54|0.22|3.61|39.94|0.0|86.31|3.0|22.0|3.0|291.35|0.0|1.0|1.0|2.82|-3.68|221.0|0.00021|0.0|0.000277|-935.5024827|875.29|305.12|0.69818|0.69818|-935.330989|0.3399|-0.16784|-0.1899799999999999|0.027384499|-935.378591|8.0033|5.1|5.2924|5.2924
4f_a46|0.0|0|0|0|0.2096617139999999|1|7.825245291|1.134637108|2.190536659|-0.001035775|5.587248657999999|2|0.045958333|-0.099507167|0.012332859|10.96352592|-0.115631645|1|-0.154986658|-0.079238184|-0.123416853|-0.150189733|0.6901151990000001|-0.1697014539999999|0.7796270059999999|0.69830739|0|0.934973206|-0.055836642|-0.0674830959999999|0.296072934|0.008734825|-30.29079362|7.730129301|0.065026794|-0.022035297|-19.85993046|2.570614463|56.50645576|0.759842275|-16.43243843|42.21890747|35.0293449|0.424708366|2103.214727|-6.484875252999999|0.240157725|130.2830519|-317.7588874|15.73210412|-281.9234274|770.8731021000001|538.4165208|1.0|1.0|1.0|0.0|3.16|0.38|4.56|43.6|1.0|101.54|3.0|25.0|3.0|332.44|0.0|1.0|1.0|3.76|-4.58|0.0139|2.62e-05|0.0|2.04e-05|-1033.550809|1020.33|272.61|0.69208|0.69208|-1033.315821|0.1719|-0.19079|-0.2202599999999999|0.02238723|-1033.36869|3.7419|183.0|6.7375|6.7375
13b_a6|0.0|1|0|0|0.0|0|7.412764017000001|1.430640379|0.0|-0.011206134|5.351858133|1|0.042739018|0.060593678|-0.00460563|10.95129557|-0.064811009|1|0.100281317|-0.10896749|-0.180339002|-0.490758329|0.850080948|-0.11338525|0.8370824240000001|0.8013954109999999|0|0.7757172059999999|-0.093125205|-0.112915801|0.202093555|0.032036214|-61.06841733|154.7847961|0.2242827939999999|-0.0406496879999999|-48.5571926|13.77653618|554.4007331|0.757233678|-40.04664055|87.39962829999999|82.07670290000002|0.408780634|2821.72831|-17.48058934|0.2427663219999999|159.1980937|-874.0294667999999|35.20276076|-337.3706117|1760.1380379999998|627.4287311|1.0|1.0|1.0|2.0|2.85|0.12|4.98|95.85|2.0|116.79|5.0|31.0|5.0|409.44|0.0|0.0|1.0|3.45|-4.99|0.0012699999999999|1.02e-05|0.0|4e-07|-1350.0903970000002|1167.21|341.35|0.58026|0.7006600000000001|-1349.837661|0.2461|-0.14898|-0.20156|0.02920955|-1349.898848|13.5746|174.0|6.7595|6.7595
3t_a32|0.0|1|1|1|0.0|0|7.765993078999999|0.609420752|0.0|-0.006089333|5.733341277|0|0.03995614|0.028527045|9.83e-05|10.31100267|-0.086478322|3|0.049606573|-0.070331512|-0.122301673|-0.496165036|0.710773544|-0.146047869|0.870628579|0.687253845|1|0.828676243|-0.080203824|-0.0974995|0.217914628|0.014242899|-50.65701113|97.01046154|0.171323757|-0.026967947|-38.89478416|5.681818647999999|0.0|0.684474482|-31.99514268|72.43498782|59.65287508|0.481726305|2530.60497|-10.75813179|0.315525518|199.2870037|-505.632194|24.88485469|-233.0294362|1169.58817|582.0730423|1.0|1.0|1.0|1.0|3.41|0.3|7.65|128.01|2.0|112.48|7.0|27.0|4.0|396.53|0.0|0.0|1.0|4.46|-4.93|0.00013|1.16e-05|0.0|3.91e-06|-1864.708995|1129.24|349.38|0.70286|0.70286|-1864.472646|0.2906|-0.14739|-0.20246|0.03020622|-1864.534478|2.7003|9.0|8.0458|8.0458
12a_a40|0.0|0|0|0|0.0|1|7.515889085|0.604990853|1.784989449|-0.00431394|5.4161004020000005|0|0.036587302|0.17758258|0.01039129|10.31197265|-0.226763788|2|0.298197213|0.018655637|0.031326603|-0.4764003679999999|0.58630452|-0.375724138|0.7867243829999999|0.525051106|1|0.940879765|-0.064340227|-0.074840643|0.000279043|0.011766311|-32.81611621|107.5277007|0.059120235|-0.033799|-19.46913691|3.060902482|49.24750281|0.85136964|-16.73754566|43.65970865|38.81741016|0.476055146|2185.594734|-8.792513441|0.14863036|75.8074911|-272.5679167|20.24838026|-358.4254366|627.699788|323.26151960000004|1.0|0.0|0.0|0.0|3.39|0.0|5.33|58.43|1.0|91.76|2.0|22.0|2.0|346.23|0.0|1.0|1.0|4.78|-5.95|0.000134|1.13e-06|0.0|2.13e-05|-2097.826771|875.15|400.39|0.6998800000000001|0.6998800000000001|-2097.7296100000003|0.3701|-0.12895|-0.2091|0.0104658999999999|-2097.779499|3.8054|1778.0|5.7501|5.7501
4k_a46|0.0|0|0|0|0.173180233|1|7.825245291|1.134637098|2.145043462|-0.0049602|5.587248657999999|1|0.0510113959999999|-0.104665424|0.006550513|10.94631314|-0.1032662209999999|1|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|0.78837943|-0.141706595|0.787615341|0.784722915|0|0.8789113709999999|-0.091943864|-0.086581945|0.260665072|0.007038271|-49.65634024|171.92614719999997|0.121088629|-0.0306644389999999|-25.25406274|2.052909907|0.0|0.8732380740000001|-26.8180173|50.48291318|53.45751583|0.417368922|2104.876032|-8.94414722|0.126761926|68.46061366|-429.3190666|18.96506421|-403.1511415|910.3230822|519.5743695|1.0|1.0|1.0|1.0|3.03|0.33|4.26|50.94|1.0|100.96|2.0|25.0|3.0|333.43|0.0|1.0|1.0|3.79|-4.83|5.0|1.4800000000000002e-05|0.0|8.28e-05|-1053.433249|1001.96|278.71|0.39943|0.68553|-1053.196897|0.1505|-0.18542|-0.20254|0.03653474|-1053.249847|5.7714|0.08|7.0969|7.0969
12ax_a36|0.0|1|0|0|0.0|0|7.412764017000001|1.280791885|0.0|-0.007681676|5.351858133|2|0.043383838|0.075802407|-0.001012333|10.958822|-0.034663063|1|0.128253871|-0.101451485|-0.1716508239999999|-0.440372791|0.884841888|-0.056676035|0.892249657|0.771220556|0|0.846837721|-0.073739612|-0.107815607|0.375647684|0.019128091|-49.32384393|36.17982162|0.153162279|-0.038813619|-48.23849712|8.558226304|1.236876307|0.7648530440000001|-32.99232962|84.58859134|62.11847297|0.488501696|2926.929456|-17.36585896|0.235146956|157.28794140000002|-868.2929481000001|33.94393618|-354.3162187|1697.196809|661.6709012|1.0|0.0|0.0|2.0|0.0|0.14|3.99|69.2|2.0|133.77|5.0|31.0|4.0|450.32|0.0|1.0|1.0|2.82|-5.18|0.00372|6.55e-06|0.0|7.83e-06|-2152.130959|1182.31|318.82|0.39564|0.69348|-2151.910753|0.4167|-0.15728|-0.21324|0.03044421|-2151.971761|6.0402|12.0|7.9208|7.9208
4_a18 (SD-208)|0.0|0|0|0|0.0|0|0.0|1.304335262|0.0|-0.012457606|0.0|3|0.040864198|-0.020226647|-0.018723101|10.95382003|-0.056245435|0|-0.047745689|-0.15379315|-0.3630339729999999|-0.564165402|0.773173718|-0.098971722|0.904723479|0.721664823|0|0.77909674|-0.077885485|-0.099573708|0.115284206|0.0211761979999999|-40.10670787|103.6318511|0.22090326|-0.034985357|-26.40375252|5.615248385|0.0|0.602029021|-20.652731600000003|69.63488061|51.01127638|0.454067432|2395.526727|-9.276994128|0.397970979|204.9329964|-343.2487827|29.9246699|-105.0785813|1107.212786|363.2306414|0.0|1.0|1.0|1.0|2.54|0.0|3.54|76.48|1.0|92.87|3.0|25.0|6.0|352.75|0.0|0.0|1.0|3.11|-4.38|18.0|4.14e-05|0.0|2.49e-06|-1542.296276|895.83|378.26|0.4646|0.69028|-1542.15786|0.2316|-0.13588|-0.2358|0.0199445|-1542.207472|5.2085|0.08|7.0969|7.0969
12h_a36|0.0|1|0|0|0.0|0|7.412764017000001|1.297043828|0.0|-0.0086750619999999|5.351858133|2|0.039061728|0.059920602|0.00127667|10.96020037|-0.051080247|1|0.100530266|-0.1430106119999999|-0.239932418|-0.410826531|0.8913597320000001|-0.089459459|0.87043328|0.84179881|0|0.819614525|-0.073572836|-0.10720355|0.3726296|0.027905055|-48.17643878|82.11195464|0.180385475|-0.035734517|-45.96672487|11.96512593|1.413982241|0.665254541|-31.5465515|87.85958486|66.44902736|0.464544951|2845.467486|-15.32224162|0.3347454589999999|219.1956304|-827.4010477|35.1736357|-216.42159590000003|1899.376328|679.7230552999999|1.0|0.0|0.0|2.0|0.0|0.17|2.77|78.43|1.0|130.24|6.0|31.0|5.0|411.46|0.0|0.0|0.0|1.81|-4.07|0.0464|8.499999999999999e-05|1.0|8.340000000000001e-05|-1347.481013|1177.89|358.81|0.34589|0.7014600000000001|-1347.199963|0.0056|-0.14247|-0.1926|0.02925492|-1347.260478|8.7377|14.0|7.8539|7.8539
11_a47|0.0|0|0|0|0.0|0|0.0|1.381898438|0.0|-0.007767503|0.0|3|0.033931624|-0.0586047379999999|-0.007419345|10.93671007|0.046339015|0|-0.120383371|-0.038723054|-0.079543257|-0.451384505|0.702719047|0.07716247|0.770028429|0.686454722|1|0.796863393|-0.08164597|-0.096486559|0.572646116|0.008462682|-50.01659041|119.4035378|0.203136607|-0.035945973|-36.20974614|3.175899139|1.882633323|0.816608795|-30.64032829|66.9895812|55.20085753|0.4686568239999999|2842.168734|-13.48990542|0.183391205|112.34605729999998|-687.9851765999999|26.96593732|-387.9111844|1375.2628029999998|670.2339441|1.0|1.0|1.0|2.0|3.15|0.04|5.58|70.93|2.0|124.7|4.0|32.0|5.0|422.45|1.0|0.0|1.0|4.69|-6.03|0.000216|9.32e-07|0.0|1.19e-08|-1396.184699|1146.42|332.82|0.6915399999999999|0.6915399999999999|-1395.922861|0.2321|-0.1546|-0.20554|0.03959805|-1395.980918|4.6111|0.04|7.4|7.4
1e_a5|0.0|1|0|0|0.0|0|6.605297921|1.427503886|0.0|-0.001975193|4.59511985|2|0.027873016|-0.080321049|0.008031558|10.94440038|-0.040441176|1|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|0.71274658|-0.075239398|0.834250802|0.6977404359999999|0|0.8805795|-0.06795194|-0.069725333|0.373935381|0.008587563|-35.30075748|159.537038|0.1194205|-0.0278901329999999|-18.81719677|2.317577542|0.0|0.7473936259999999|-18.33860051|44.38364879|39.76196174|0.482579989|2107.092939|-7.526878708|0.2526063739999999|131.2279879|-301.0751483|19.38578369|-257.0399733|775.4313476|409.0289917|1.0|1.0|1.0|1.0|2.17|0.05|4.99|54.46|0.0|95.45|3.0|24.0|3.0|312.37|0.0|1.0|1.0|3.44|-4.45|0.0174|3.5600000000000005e-05|0.0|1.21e-06|-990.6320386|935.47|279.92|0.56258|0.51802|-990.471803|0.1355|-0.18105|-0.22291|0.0313740589999999|-990.522307|3.0386|191.0|6719.0|6719.0
12i _a30|0.0|0|0|0|0.0|0|7.412764017000001|0.604984133|0.0|-0.00691453|5.351858133|2|0.043848238|-0.0982344169999999|0.00372838|10.31162888|-0.072247675|1|-0.172434349|-0.051371057|-0.090173435|-0.469854551|0.8264832879999999|-0.1240820219999999|0.888213143|0.7463962120000001|0|0.8434291340000001|-0.076575246|-0.096489393|0.356921662|0.015808432|-50.00086637|84.78576301|0.156570866|-0.037414255|-41.13938837|6.740110893|0.0|0.806299097|-32.64875738|72.59006433|60.32320054|0.479900127|2860.704198|-15.95200773|0.193700903|126.4796844|-781.648379|30.29912252|-400.0044646|1484.657003|652.8825454|1.0|0.0|0.0|1.0|0.0|0.14|4.47|81.65|2.0|132.29|5.0|30.0|4.0|432.93|0.0|0.0|1.0|3.11|-5.44|0.0005139999999999|3.61e-06|0.0|2.61e-05|-2035.373964|1167.27|351.81|0.43157|0.68497|-2035.141693|0.1577|-0.14945|-0.2041|0.03436093|-2035.203042|3.0033|16.0|7.8013|7.8013
14e_a25|0.0|0|0|0|0.0|1|6.842683282|1.4200152069999998|1.5926486519999998|-0.008591251|4.727387819|2|0.0389622639999999|0.0065927719999999|-0.00131452|10.93106299|0.011176663|1|0.010976703|0.015497482|0.025802692|-0.50909623|0.717460414|0.018432983|0.8322445820000001|0.6954126970000001|1|0.7240504329999999|-0.1011107469999999|-0.1004553119999999|0.448918026|0.015024526|-73.99302943|372.1805977|0.275949567|-0.038772226|-53.79722636|8.046143033|97.78313402|0.806446896|-54.14823405|84.60373462|84.98800478|0.491527882|3126.080106|-20.76384175|0.1935531039999999|141.642515|-1183.53898|35.18345194|-448.516796|2005.4567600000005|811.3237836|1.0|1.0|1.0|2.0|2.72|0.07|3.65|115.79|1.0|134.35|7.0|35.0|5.0|462.5|0.0|0.0|0.0|3.02|-4.73|0.00337|1.86e-05|0.0|3.38e-07|-1521.012915|1300.08|312.99|0.31019|0.69958|-1520.701142|0.0007|-0.15787|-0.2116699999999999|0.04875868|-1520.767443|7.2625|75.0|7.1249|7.1249
4d_a46|0.0|0|0|0|0.173086735|1|7.825245291|1.134637067|2.146507937|-0.001749881|5.587248657999999|2|0.047736111|-0.131948546|0.0116902869999999|10.96333164|-0.076521434|1|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|0.6535171|-0.103199079|0.8075680409999999|0.623144956|0|0.936057958|-0.056384895|-0.070772596|0.290035518|0.008652238|-30.95621863|8.241078584|0.063942042|-0.024616555|-21.33218735|2.607946825|74.62074724|0.813427965|-16.99546444|43.60839351|35.70643728|0.441136013|2181.291783|-7.419891252999999|0.186572035|102.4310631|-341.3149976|16.6147308|-344.15403910000003|764.2776167999999|509.0572545|1.0|0.0|1.0|0.0|3.5|0.35|4.81|43.6|2.0|101.75|2.0|25.0|3.0|352.86|0.0|1.0|1.0|4.11|-5.11|0.00416|7.8e-06|0.0|1.3699999999999998e-05|-1453.840712|1009.78|280.09|0.69884|0.69884|-1453.635434|0.1313|-0.18639|-0.22603|0.02292966|-1453.688943|3.7104|517.0|6.2865|6.2865
13b_a50|0.0|0|1|1|0.0|2|7.934155233999999|1.267593379|4.253030728|-0.003876697|5.82008293|2|0.032833333|-0.0204949039999999|0.010435712|10.94500743|-0.054716607|2|-0.03182432|-0.173463805|-0.269353185|-0.319215353|0.749187803|-0.097736369|0.828965118|0.71935296|1|0.906164013|-0.051509874|-0.080785633|0.435064196|0.019899348|-36.81915624|104.0753113|0.093835987|-0.026928544|-41.27630533|10.16729727|150.45293569999998|0.700410304|-26.31826007|70.09526468|51.04317051|0.4321103879999999|3036.874979|-13.75876844|0.299589696|214.1461224|-866.8024118999999|27.48170624|-286.5057775|1731.347493|900.2031356000001|1.0|1.0|1.0|0.0|4.17|0.37|4.24|66.99|2.0|133.36|7.0|34.0|5.0|455.55|0.0|0.0|0.0|3.99|-5.1|0.0044|7.92e-06|0.0|2.68e-05|-1470.401544|1339.39|301.22|0.65332|0.63872|-1470.039226|0.1553|-0.1701599999999999|-0.19622|0.03156473|1470.104535|7.1645|1.83|5.7375|5.7375
EW7203_a60|0.0|0|0|0|0.0|0|7.412764017000001|0.604984431|0.0|-0.00698487|5.351858133|2|0.041767677|-0.092774356|0.003099827|10.31162855|-0.051413084|1|-0.1696249719999999|-0.049287858|-0.090115975|-0.458129101|0.80330079|-0.089945913|0.8839272779999999|0.760234689|0|0.8860751579999999|-0.076068195|-0.096226348|0.345488097|0.020156795|-49.19385637|80.48638339|0.113924842|-0.036566012|-40.24477665|8.430183|0.0|0.766837077|-31.81402579|73.82739839|62.22940284|0.497298165|2913.880231|-15.29301513|0.233162923|150.7881632|-764.6507562999999|30.83771958|-345.1309687|1541.885979|666.0036144999999|1.0|0.0|1.0|2.0|3.21|0.13|3.87|117.47|2.0|133.97|5.0|31.0|4.0|425.51|0.0|0.0|0.0|3.09|-4.82|0.000768|1.53e-05|0.0|8.51e-05|-1668.025575|1166.44|352.3|0.40883|0.69857|-1667.78681|0.0448|-0.1446599999999999|-0.20654|0.03203878|-1667.848192|2.5159|9.0|8.0334|8.0334
12s_a36|0.0|1|0|0|0.0|0|7.412764017000001|1.297044029|0.0|-0.007059109|5.351858133|2|0.042804233|0.037454164|0.002951176|10.95352614|-0.050363149|1|0.063448144|-0.104118159|-0.1763783589999999|-0.434472457|0.90414347|-0.086791463|0.856677627|0.856274847|0|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|-46.58030248|110.6090028|0.169662191|-0.035868226|-41.6829437|8.106112169|10.23927133|0.754198383|-30.06529118|76.34126108|59.13914165|0.4604765839999999|2710.355028|-14.94294208|0.245801617|158.6528381|-791.9759303|30.69639722|-328.1450742|1626.909053|662.0530478999999|1.0|0.0|0.0|2.0|0.0|0.17|3.24|69.2|1.0|128.72|5.0|30.0|4.0|395.46|0.0|1.0|0.0|2.14|-4.3|0.0274|5.05e-05|0.0|4.270000000000001e-05|-1272.270833|1150.67|329.71|0.6843600000000001|0.6928|-1272.00109|0.0002|-0.15559|-0.20467|0.03416928|-1272.061111|8.7738|9.0|8.0458|8.0458
2_a3|0.0|0|0|0|0.0|0|6.823286122000001|0.605017347|0.0|-0.008422099|4.727387819|2|0.034166667|-0.103423993|-0.006049098|10.31162302|0.036301827|1|-0.18746945|0.017902469|0.032450556|-0.568019422|0.899733837|0.065162907|0.8401405609999999|0.841871246|1|0.750206578|-0.104577702|-0.09392632|0.4551292289999999|0.011938463|-49.07072207|228.178656|0.249793422|-0.033150466|-20.68016573|2.628543258|74.89956423|0.727984269|-23.02532673|53.05538527|54.67257594|0.458202525|2056.399995|-7.298882022000001|0.272015731|127.637231|-248.1619888|21.36736636|-213.9529255|726.4904564|330.4083896|1.0|1.0|1.0|1.0|2.22|0.0|4.34|92.93|0.0|90.49|2.0|22.0|3.0|304.37|0.0|0.0|1.0|3.06|-4.27|0.0054|5.33e-05|0.0|3.9500000000000005e-05|-1272.143337|841.85|371.73|0.37284|0.69543|-1272.001389|0.0962|-0.14605|-0.21028|0.02925101|-1272.04778|5.4999|3981.0|5.4|5.4
