molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|BCUTs-1|SaasN|AATSC1s|n6HRing|JGI4|SaaaC|MATS8i|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|RNCS|RPSA|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
17_a47|1|1|1|3.011740664|6.605297921|1.4168589319999998|0.0|-0.019259259|3|0.031802469|1.699575434|0.075303828|1|1|-0.180898239|-0.0184347939999999|-0.031505291|-0.3004189439999999|3|0.8007970640000001|0.75807704|-0.034891905|-0.010871607|0.814790949|0.7666613659999999|1|-0.082994667|68.64478326|0.147717593|-30.88080199|4.806157636|0.0|0.7457517659999999|-1.493904005|60.33408274|-18.22518223|51.70735256|0.46147021|519.8795281|-911.2591113|-11.11708872|0.2542482339999999|13.10144249|-555.8544359|24.43867122|0.0159160889999999|-299.80980739999995|630.8611986000001|9.708576558|1.0|0.0|2.0|3.44|2.39|27.0|-10.1|5.44|79.38|2.26|2.0|0.0|119.83|0.0|0.0|-5.4|4.0|392.46|0.0|0.0|1.0|6.11e-06|0.0024|4.03|7.96e-11|3.12e-08|4.2784|-1254.985125|656.78|1127.7|289.79|0.4308|477.67|0.6844100000000001|-0.17606|3.4454|-0.22479|0.04130125|-1254.795084|5.6949|5.0|8.3|8.3
8c_a12|0|0|0|0.0|0.0|1.283851303|0.0|-0.055163114|3|0.038787879|0.0|-0.036504737|0|0|-0.1876771789999999|-0.210669119|-0.370782022|-0.606245231|2|0.905486734|0.782864175|-0.10899871|-0.130288596|0.8425863029999999|0.845077891|0|-0.101988384|83.24714315|0.159602554|-26.55601426|5.104595615|0.0|0.764449832|-1.529825767|61.66383178|-19.51587692|44.19432689|0.472503372|428.8355831|-780.6350769|-9.958505349|0.235550168|10.74930819|-398.3402139|25.52931025|0.018855428|-269.8853937|390.0159026|9.621493319|1.0|0.0|1.0|3.91|2.24|18.0|-7.14|1.59|63.06|2.02|0.0|0.0|98.07|0.0|1.0|-3.47|5.0|314.34|0.0|1.0|1.0|0.0001899999999999|0.0598|2.5|7.24e-08|2.28e-05|3.8341|-1022.77302|551.66|909.19|323.37|466.0|402.43|0.67318|-0.15571|1.7305|-0.2227699999999999|0.02263772|-1022.663298|2.4806|0.04|7.3979|7.3979
4e_a49|0|0|0|0.0|7.535296702|1.343847746|2.085628989|-0.074495823|2|0.036555556|1.713107022|-0.053787795|1|1|-0.130491035|-0.037142108|-0.060391347|-0.403194204|2|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|1|-0.087866673|313.22432680000003|0.242937669|-33.05708028|6.449206277999999|60.11195021|0.650328475|-1.493733437|68.38360061|-17.96482878|68.30753733|0.471635821|464.3567821|-916.2062675|-11.01902676|0.349671525|15.01788083|-561.9703647000001|27.6242383|0.023622273|-184.4129453|620.5697596|14.48911428|1.0|1.0|2.0|3.35|2.89|21.0|-7.36|2.83|92.93|1.25|1.0|0.0|114.08|0.0|1.0|-3.28|5.0|399.45|0.0|0.0|1.0|0.000305|122.0|1.71|4.35e-08|1.74e-05|3.7876|-1313.199448|660.22|1128.64|327.34|0.2273|504.63|0.68043|-0.1585099999999999|3.9718|-0.2231199999999999|0.04133034|-1312.98289|4.8707|34.0|7.4685|7.4685
12a_a30|0|0|0|0.0|7.412764017000001|0.604984824|0.0|-0.02919335|2|0.040166667|0.0|0.009586623|1|1|-0.171649606|-0.053309522|-0.094526372|-0.454270252|1|0.8421237309999999|0.7885597609999999|-0.031179517|-0.171895425|0.842671963|0.7961424690000001|0|-0.097138462|85.47365107|0.163785284|-37.34272719|6.263330101|0.0|0.805190202|-1.845630786|69.45678454|-23.35372432|57.83766054|0.469799116|518.4718832|-1144.332492|-14.47983299|0.194809798|13.88603128|-709.5118166|29.00398472|0.014884556|-378.4495438|620.9195447000001|9.228758655|0.0|1.0|1.0|4.65|0.0|17.0|-6.64|2.62|81.65|2.82|2.0|0.0|127.28|0.0|1.0|-5.28|4.0|398.48|0.0|0.0|0.0|1.4e-05|0.0056|3.87|2.3100000000000002e-07|9.21e-05|3.4885|-1575.7783980000002|668.81|1122.01|355.41|0.1866|507.17|0.68599|-0.1481|4.1875|-0.19994|0.03289568|-1575.597759|4.7368|11.0|7.9469|7.9469
16a_a10|0|0|0|0.0|7.535296702|1.325756911|2.041062372|0.023926176|2|0.0334858389999999|2.009832665|0.014886502|1|1|-0.133979603|-0.162508526|-0.254024476|-0.1948324069999999|2|0.748039584|0.772481675|-0.068377262|-0.008879187|0.813036304|0.72613292|1|-0.076950669|77.68598956|0.083851314|-36.90194151|6.652715932|99.81657855|0.7270593190000001|-1.615964058|63.53441386|-18.049219|46.01490333|0.4629532229999999|634.4309626|-1119.0515779999998|-12.4990447|0.272940681|15.88633689|-774.9407716|24.82496066|0.014796066|-314.4761648|879.8636987|10.24624348|1.0|1.0|0.0|4.11|4.46|21.0|-8.5|5.19|56.07|2.47|3.0|0.0|133.66|0.0|1.0|-5.22|5.0|439.55|0.0|1.0|1.0|6.76e-06|0.00297|4.33|3.18e-09|1.4e-06|3.8718|-1395.158387|760.0|1310.44|320.22|0.3843|629.65|0.6852199999999999|-0.1605|3.8323|-0.20697|0.02819643|-1394.861824|4.6574|47.0|7.3279|7.3279
6c_a31|1|0|0|3.423005244|7.78113851|0.6101347220000001|0.0|-0.151732713|0|0.038901235|0.0|-0.00219333|2|2|0.2301743489999999|-0.0055763209999999|-0.009333123|-0.582545668|0|0.831901219|0.790900932|-0.078059285|-0.172780048|0.846458013|0.7905201209999999|0|-0.126324613|163.6316745|0.358802727|-50.62888027|12.71919216|105.7632176|0.7653239190000001|-2.147518413|93.4208388|-28.32375523|96.63311186|0.4463376229999999|405.9259734|-1359.540251|-17.93106176|0.234676081|14.63492011|-860.6909647|37.00884624|0.0212421629999999|-335.9398876|597.3075924999999|13.44788285|1.0|1.0|2.0|3.67|3.13|22.0|-7.72|4.26|131.36|1.58|2.0|0.0|114.5|0.0|1.0|-6.09|5.0|418.47|0.0|0.0|1.0|1.15e-05|0.0048|3.64|1.89e-08|7.9e-06|3.2974|-1691.984862|667.01|1125.85|376.01|0.5028|524.56|0.7014699999999999|-0.13351|5.9253|-0.19169|0.03620884|-1691.794585|8.8847|0.34|6.4685|6.4685
12f_a36|1|0|0|3.50900085|7.412764017000001|1.297042537|0.0|-0.032343041|2|0.039061728|0.0|0.012286423|1|1|0.182557897|-0.101854847|-0.169994208|-0.438198895|1|0.902377067|0.821599443|-0.109793154|-0.1188384119999999|0.8700396090000001|0.857993338|0|-0.100276611|43.53853176|0.156443092|-43.65234724|7.769727312|0.835268043|0.7803018709999999|-2.00553221|76.51015325|-23.629013600000004|58.64442871|0.464240353|556.5681681|-1323.224761|-15.59012402|0.219698129|13.84366076|-873.0469447999999|30.28188764|0.015685228|-369.879252|729.1873176|10.34891518|0.0|0.0|2.0|4.94|0.0|17.0|-7.36|2.45|69.2|2.45|1.0|0.0|133.52|0.0|1.0|-4.61|4.0|409.49|0.0|1.0|0.0|2.6600000000000003e-05|0.0109|3.47|4.38e-08|1.7899999999999998e-05|3.6545|-1311.57896|699.88|1195.77|339.27|0.4374|545.55|0.70126|-0.15011|5.9228|-0.20046|0.02879265|-1311.345557|7.8454|11.0|7.9586|7.9586
15d_a10|0|0|0|0.0|7.535296702|1.343850133|2.147544195|0.0370874879999999|3|0.031742919|2.04092658|-0.140487312|1|1|-0.092884337|-0.1786649189999999|-0.280243276|-0.1945202089999999|2|0.74726683|0.745184875|0.02497303|0.0131101969999999|0.7857977740000001|0.71456262|1|-0.070612242|67.59624856|0.12390229|-32.06793721|10.36301002|141.0919598|0.471900166|-1.129795872|66.95020436|-12.68949225|54.18663419|0.473858537|590.402322|-761.3695352999999|-8.551449923|0.5280998339999999|16.02072769|-513.0869954|26.89020509|0.028735133|37.87296065|825.4425942|19.36460841|1.0|1.0|0.0|3.71|4.01|21.0|-7.82|3.44|65.3|1.54|1.0|0.0|131.43|0.0|1.0|-3.78|6.0|441.52|0.0|1.0|0.0|4.1200000000000005e-05|0.0182|2.75|1.5e-08|6.62e-06|3.8591|-1430.8144619999998|737.09|1266.87|321.28|312.0|565.91|0.6814100000000001|-0.15916|3.3831|-0.20918|-0.23696253|-1430.795367|3.8163|69.0|7.1612|7.1612
7_a3|0|0|0|0.0|6.823286122000001|0.60501656|0.0|-0.106234254|2|0.03757716|1.989724777|0.054347129|1|1|-0.084462575|0.020589494|0.036673175|-0.592753801|2|0.881253042|0.790667152|-0.224253635|0.0507482109999999|0.8632654590000001|0.773152968|1|-0.096448591|230.9407974|0.217705402|-23.61864737|2.377557323|76.07607751|0.7992146109999999|-1.253831681|55.15105143|-18.2490344|55.98630667|0.3987206729999999|387.1238241|-620.4671695000001|-9.030659289|0.2007853889999999|8.644978051|-307.0424158|22.83370969|0.0149999089999999|-296.13678660000005|353.7528308|7.422807617|1.0|1.0|1.0|3.02|2.61|21.0|-7.48|4.66|92.93|2.11|1.0|0.0|95.5|0.0|1.0|-5.44|3.0|338.81|0.0|0.0|1.0|1.34e-05|0.00455|3.79|3.28e-08|1.11e-05|3.4435|-1731.7341420000002|522.73|883.88|360.06|0.1926|362.61|0.69224|-0.14816|3.1299|-0.21219|0.03103579|-1731.651178|3.9813|1023.0|5.9901|5.9901
13k_a6|1|0|0|3.423411754|7.412764017000001|1.42421381|0.0|-0.132667824|1|0.04162037|0.0|0.0809333929999999|1|1|0.08217847|-0.045794891|-0.073210645|-0.5627624379999999|1|0.8694295409999999|0.7908110340000001|0.1373649019999999|-0.123105035|0.84018367|0.827754203|0|-0.127178105|183.1261118|0.3589674579999999|-61.29890279999999|14.31458589|113.5526088|0.7971316940000001|-2.543562101|100.7779947|-31.53366823|103.4959988|0.426031882|445.0412356000001|-1765.8854210000002|-21.89246528|0.202868306|14.58291125|-1225.9780560000002|39.55891914|0.017981419|-412.5714301|741.5222707|12.48372364|1.0|1.0|3.0|3.68|2.8|23.0|-8.89|3.8|115.15|1.39|1.0|0.0|124.98|0.0|1.0|-5.49|5.0|441.48|0.0|0.0|1.0|1.7100000000000002e-05|0.0075599999999999|3.39|1.29e-09|5.7e-07|3.5476|-1465.862962|731.25|1246.69|349.49|0.3971|577.68|0.70536|-0.14589|8.1639|-0.1944|0.0308324|-1465.621288|10.5079|46.0|7.3372|7.3372
18_a15|0|0|0|0.0|0.0|1.435689019|0.0|-0.090130715|2|0.037948718|0.0|-0.066226471|0|0|-0.190640601|-0.072506962|-0.145790726|-0.431836192|2|0.660075777|0.7162974740000001|-0.0374132629999999|0.004699248|0.765450925|0.645117465|0|-0.090730185|40.37881101|0.163771093|-33.93632895|2.672871589|1.833724661|0.867430881|-1.723873519|60.86009645|-21.51621375|45.69032922|0.415796832|511.4247108|-1054.294474|-13.15898469|0.132569119|10.2545953|-644.79025|24.80452821|0.008781964|-449.4301265|590.2470602999999|5.370913621000001|1.0|0.0|1.0|3.37|3.75|24.0|-9.98|6.86|47.04|3.6|2.0|0.0|113.42|0.0|1.0|-6.16|4.0|385.43|1.0|0.0|1.0|1.18e-06|0.0004559999999999|5.42|1.0399999999999999e-10|4.01e-08|3.8232|-1265.810138|650.53|1110.18|324.29|0.2686|535.02|0.70427|-0.1579|4.2476|-0.19371|0.03989594|-1265.614679|6.5864|129.0|6.8894|6.8894
8b_a8|1|0|0|3.191799887|7.535296702|1.395658149|1.42474537|-0.182065125|1|0.040054466|0.0|-0.0422693659999999|1|1|0.031896755|0.049587543|0.079250224|-0.5058761820000001|1|0.758899977|0.778853499|0.097555876|-0.0527918259999999|0.8354024290000001|0.726912742|0|-0.11627069|172.84152849999998|0.441645347|-43.64473805|12.1771918|89.09854311|0.781454722|-2.325413799|84.97574547|-29.07602182|99.62129245|0.4835310479999999|342.0904577|-1424.7250689999998|-17.8141788|0.218545278|14.53652808|-872.8947609999999|37.20755791|0.022425382|-344.8810688|589.263087|13.73949201|0.0|1.0|2.0|3.52|2.93|23.0|-7.13|3.03|112.23|2.12|1.0|0.0|114.18|0.0|1.0|-4.77|5.0|414.41|0.0|0.0|0.0|3.69e-05|0.0153|2.76|7.33e-08|3.04e-05|3.2992|-1407.0843|640.35|1098.17|375.8|0.2618|488.56|0.70195|-0.13807|5.8389|-0.19921|0.03204403|-1406.887058|7.4497|5.08|5.2941|5.2941
7a_a8|1|0|0|3.1730222510000003|7.535296702|1.4000287219999998|1.4494883790000002|-0.0407248439999999|1|0.041123188|0.0|0.004607684|1|1|-0.02923588|-0.019499132|-0.032195997|-0.412963751|1|0.7168594159999999|0.764224152|0.033708575|-0.032562221|0.831914523|0.681200974|0|-0.101880506|145.3710976|0.281589625|-35.14198015|12.2125771|71.85980901|0.733884399|-1.833849114|75.4573633|-25.04740346|80.80201312|0.477611327|421.9297638000001|-1077.038349|-14.71059634|0.266115601|14.73814865|-632.5556427|34.12990316|0.0265990589999999|-274.7254012|488.0169522|15.62189947|0.0|1.0|1.0|3.34|3.06|23.0|-7.27|3.49|92.93|2.01|1.0|0.0|105.83|0.0|1.0|-4.86|5.0|382.37|0.0|0.0|1.0|2.29e-05|0.00874|3.24|5.3600000000000004e-08|2.05e-05|3.0704|-1291.313963|605.72|1031.61|403.8|315.0|494.48|0.70367|-0.12889|9.9646|-0.20505|0.0269461|-1291.156661|12.8748|24.73|4.6068|4.6068
20_a31|1|1|1|3.3852303|7.765993078999999|0.609420757|0.0|-0.057200812|0|0.03995614|2.114008068|-0.020082435|3|3|-0.023477148|-0.0852122769999999|-0.1534110109999999|-0.594513619|0|0.788133615|0.8602874540000001|0.028036914|-0.131662689|0.912372776|0.7507116140000001|1|-0.110195543|64.42171513|0.2045729339999999|-43.27297051|7.592555532|75.10345696|0.710707042|-1.542737604|81.35171021|-21.01650877|65.91404723|0.464597945|498.4558574|-966.7594033|-13.1700345|0.289292958|15.48343758|-605.8215871|29.5712685|0.019624081|-264.0799235|557.1050635|12.29746712|1.0|1.0|2.0|3.46|2.74|19.0|-7.65|4.38|140.04|1.1|1.0|0.0|110.47|1.0|1.0|-5.91|4.0|397.52|1.0|0.0|1.0|3.66e-05|0.0146|3.29|2.23e-08|8.86e-06|3.5381|-1880.768349|666.67|1113.19|350.43|0.2011|560.67|0.7036600000000001|-0.1483|3.7403|-0.20895|0.0336943|-1880.599777|4.9218|8.0|8.0862|8.0862
14r_a23|0|1|1|0.0|7.423568444|1.197963203|3.201732471|-0.06921746|2|0.045277778|0.7087588690000001|-0.079935667|2|2|0.033038452|-0.073945564|-0.17267308|-0.454010253|2|0.616699629|0.7837821840000001|0.03753491|-0.1050445769999999|0.846632079|0.5935522360000001|1|-0.085881409|47.26552456|0.133777381|-35.61466281|7.956082857|55.62948521|0.7882228370000001|-1.717628177|66.31173073|-23.53402098|52.67940305|0.4661909429999999|557.8203557999999|-1106.098986|-15.15517566|0.211777163|14.15357616|-712.2932561000001|29.85706563|0.017092103|-371.2130393|599.5697147999999|11.00678143|0.0|1.0|1.0|3.47|3.06|26.0|-7.67|4.58|105.02|3.4|2.0|1.0|120.24|0.0|1.0|-5.58|5.0|429.47|0.0|0.0|0.0|7.73e-06|0.00332|3.68|2.14e-08|9.18e-06|3.1797|-1729.1556449999998|678.08|1145.51|389.92|0.2346|513.71|0.68115|-0.15536|6.2620000000000005|-0.22378|0.02296354|-1728.98403|8.8722|5.0|8.2684|8.2684
3_a27|0|0|0|0.0|6.605297921|1.402697639|3.127072625|-0.096132106|2|0.040512821|1.177265999|0.042659548|1|1|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|2|0.640545265|0.810053853|0.136381755|0.038685745|0.8759548629999999|0.610158103|1|-0.086153958|10.71226495|0.137884078|-23.10213938|5.157668895|57.97805043|0.733853752|-1.292309364|54.32114618|-16.72996312|41.78149261|0.44566003|446.4308003|-669.1985248999999|-8.663302268999999|0.266146248|11.64968556|-346.53209080000005|22.79740761|0.018747239|-242.1936891|401.7540197|9.707911187|0.0|1.0|0.0|3.03|3.11|21.0|-5.89|2.94|65.6|2.18|0.0|0.0|97.71|0.0|2.0|-3.7|4.0|329.36|0.0|1.0|1.0|0.000103|0.0339|2.67|1.29e-06|0.000423|3962.0|-1081.905135|547.92|931.06|312.93|0.2305|425.72|0.6734600000000001|-0.16457|2.7811|-0.21969|0.02032437|-1081.794829|4.1551|4.0|8.3979|8.3979
6a_a31|1|0|0|3.3855253210000003|7.703007682000001|0.610184884|0.0|-0.181987023|0|0.0357275129999999|0.0|-0.0225412779999999|2|2|0.1533239019999999|0.0006473469999999|0.001117583|-0.568500407|0|0.848282918|0.784022685|-0.07385392|-0.0436046509999999|0.848080284|0.803505125|0|-0.126430958|157.9971748|0.42783832|-43.59027182|11.79563339|98.49408082|0.6927462990000001|-1.896464366|92.52963742|-26.51328079|97.68889243|0.478330896|335.9594356|-1113.557793|-15.56795422|0.307253701|14.408653400000002|-653.8540772999999|38.27271371|0.031153284|-226.3518866|479.200937|18.29245122|1.0|1.0|2.0|3.42|2.51|22.0|-6.96|3.69|131.36|1.13|1.0|0.0|104.73|0.0|1.0|-5.22|5.0|390.42|0.0|0.0|1.0|4.55e-05|0.0178|2.8|1.11e-07|4.3200000000000007e-05|3.5428|-1613.34153|607.79|1028.95|349.96|0.6404|447.66|0.70416|-0.1428|7.7514|-0.19843|0.04606915|-1613.198178|11.2387|1.1|5.9586|5.9586
47t_a18|0|0|0|0.0|7.03438793|1.25117758|0.0|-0.161517185|0|0.03672956|0.0|-0.011641394|0|0|0.027313444|-0.068787175|-0.104274108|-0.600890268|0|0.704602886|0.750103977|0.005590928|-0.074774521|0.796935152|0.688453085|0|-0.103295568|280.622476|0.32796681|-46.27207168|6.301435212|78.43695402|0.804531523|-2.272502492|80.00407742|-27.16032544|89.19655162|0.49779009|449.789539|-1520.978225|-18.17831387|0.195468477|17.48280476|-1017.985577|33.75918118|0.016238994|-407.6438346000001|747.6927426|10.86870356|0.0|0.0|3.0|3.86|0.0|18.0|-7.51|2.93|110.56|1.64|2.0|1.0|129.21|0.0|1.0|-5.58|4.0|441.48|0.0|0.0|0.0|1.7100000000000002e-05|0.0075299999999999|3.57|3.09e-08|1.36e-05|3.1164|-1470.873743|703.76|1218.95|397.84|0.5502|601.36|0.6895100000000001|-0.12692|7.7656|-0.19514|0.03767603|-1470.593659|9.6938|782.0|6.1068|6.1068
12bb_a36|1|0|0|3.3296932480000003|7.412764017000001|1.29704416|0.0|-0.117921811|2|0.04625323|0.0|-0.018516159|1|1|0.2463876689999999|-0.098027247|-0.250781298|-0.421445726|1|0.653741315|0.836170906|0.0534307559999999|-0.045186455|0.892249657|0.632625562|0|-0.114330726|88.91215764|0.311151789|-47.11573753|9.094955748|0.0|0.719294078|-1.943622342|88.14984373|-24.95418524|72.36704599|0.4808928389999999|442.2064275|-1247.709262|-16.01935076|0.280705922|15.13083401|-800.967538|34.69260487|0.022984922|-281.5518699|593.6088758|14.75518126|0.0|0.0|2.0|4.72|0.0|17.0|-7.12|3.0|69.2|2.78|1.0|0.0|123.67|0.0|1.0|-3.99|6.0|417.41|0.0|1.0|0.0|4.81e-05|0.0201|2.88|7.599999999999999e-08|3.17e-05|3.8001|-1431.4091|667.88|1120.72|326.27|0.4172|515.92|688.0|-0.15507|6251.0|-0.21175|0.03421884|-1431.238418|8657.0|0.01|8.0|8.0
14e_a23|0|1|1|0.0|7.423568444|1.197957573|3.052208981|-0.272389934|2|0.044241453|0.650989437|0.021081733|2|2|0.072830644|-0.07256543|-0.226146643|-0.5232404310000001|2|0.560094237|0.791790895|0.133270225|-0.014216155|0.8510270329999999|0.5415996160000001|1|-0.089453046|48.244071000000005|0.074607942|-43.33511299|8.73073591|0.5612316039999999|0.796525872|-1.96796702|74.75779594|-27.39493099|63.61519626|0.49543439|644.0923882999999|-1369.74655|-19.06744972|0.203474128|15.89643482|-953.3724859|34.39302091|0.017954325|-412.7765217|658.8108151|12.49658915|0.0|1.0|1.0|3.54|3.62|26.0|-8.23|6.19|105.02|3.82|2.0|1.0|125.29|0.0|1.0|-6.38|7.0|479.48|1.0|0.0|0.0|1.61e-06|0.000773|4.46|5.94e-09|2.85e-06|3.7033|-1966.96594|706.39|1209.58|334.8|0.3178|571.39|0.63922|-153.0|3.7696|-0.2342199999999999|0.02250947|-1966.785007|5.5469|3.0|8.5214|8.5214
6_a27|1|0|0|2.6137160880000003|6.823286122000001|1.404458667|1.7996617540000002|-0.072298665|2|0.042942943|1.221528093|0.075248207|1|1|-0.406859288|-0.1044763|-0.179319226|-0.541168953|2|0.678057835|0.787663648|-0.1322552659999999|0.1272522519999999|0.849515128|0.650575651|1|-0.090025109|125.8234721|0.214952384|-22.06430895|5.03713293|61.10118428|0.774820398|-1.35037664|52.66373343|-17.14169035|49.10012093|0.47262982|388.6505938|-668.5259238|-8.486272674|0.2251796019999999|9.500048379|-330.96463430000006|22.12343713|0.01635203|-272.1086175|373.9912084|8.095338503999999|0.0|0.0|1.0|3.0|2.49|21.0|-6.67|2.79|76.46|2.42|0.0|0.0|92.65|0.0|1.0|-3.62|4.0|317.34|0.0|1.0|1.0|0.000153|0.0485|2.37|2.16e-07|6.86e-05|4.1391|-1043.831559|526.9|896.68|299.55|0.1915|401.49|0.61083|-0.17007|2.7521|-218.0|0.02494141|-1043.728133|4.0597|1.0|9.0|9.0
14_a15|0|0|0|0.0|0.0|1.43568901|0.0|-0.0455566929999999|2|0.037073171|0.0|-0.053931584|0|0|-0.051908601|-0.120626133|-0.184255041|-0.3848940629999999|2|0.8310685940000001|0.719993769|-0.021648026|-0.028227917|0.7651878809999999|0.7933685340000001|0|-0.0917424269999999|92.51564418|0.112910954|-37.68282812|6.026520371|2.923143027|0.770309725|-1.743106111|68.59458198|-21.0782518|50.29869851|0.406717767|568.5306056|-1117.1473460000002|-13.50893838|0.229690275|10.18067005|-715.9737342999999|27.36334635|0.015286995|-346.4801021|673.7288405|9.797353271|1.0|0.0|1.0|3.56|3.72|24.0|-9.82|6.3|56.27|2.87|2.0|0.0|119.95|0.0|1.0|-6.22|4.0|397.47|1.0|0.0|1.0|1.47e-06|0.000584|5.29|1.51e-10|5.99e-08|3.6209|-1281.105795|689.8|1177.14|342.41|0.3131|584.18|0.7055899999999999|-0.14997|3.3596|-0.18379|0.03885834|-1280.87015|5.0894|0.03|7.5229|7.5229
9c_a31|1|0|0|3.410619646|7.765993078999999|0.610135804|0.0|-0.055520387|0|0.03482906|0.0|-0.1047269419999999|2|2|-0.062065125|-0.138799714|-0.223856622|-0.546598398|0|0.8083148840000001|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0.770283733|0|-0.128097622|153.5739377|0.325309894|-52.02424796|12.30439782|552.8237349999999|0.670716706|-1.7933667130000002|97.22026028|-22.85764436|85.15486955|0.4558841429999999|429.9685721|-1142.882218|-14.56678943|0.329283294|15.04941978|-728.3394714|34.07943198|0.024456662|-217.5897278|583.9691392000001|15.58581614|1.0|1.0|2.0|3.66|3.09|16.0|-7.24|3.7|117.37|1.08|2.0|0.0|108.16|0.0|1.0|-5.23|5.0|398.48|0.0|0.0|1.0|6.94e-05|0.0277|3.1|5.79e-08|2.31e-05|3849.0|-1618.157698|691.3|1147.93|322.12|0.2554|588.58|0.7007399999999999|-0.15975|1.3617|-0.19224|0.04177078|-1617.9568470000002|2.2323|0.42|6.3768|6.3768
3t_a32|1|1|1|3.4477303|7.765993078999999|0.609420752|0.0|-0.0338714389999999|0|0.03995614|2.141978747|0.012069208|3|3|0.049606573|-0.070331512|-0.122301673|-0.496165036|0|0.710773544|0.822076702|0.0466380209999999|-0.146047869|0.870628579|0.687253845|1|-0.0974995|97.01046154|0.171323757|-38.89478416|5.681818647999999|0.0|0.684474482|-1.267493496|72.43498782|-17.03304802|59.65287508|0.481726305|523.3947687|-800.5532571|-10.75813179|0.315525518|15.64252992|-505.632194|24.88485469|0.017184783|-233.0294362|582.0730423|10.85396804|1.0|1.0|1.0|3.58|3.41|19.0|-8.01|5.42|128.01|1.74|2.0|0.0|112.48|0.0|1.0|-6.48|4.0|396.53|0.0|0.0|1.0|1.16e-05|0.00462|4.09|9.86e-09|3.91e-06|3.5487|-1864.708995|677.16|1129.24|349.38|0.2906|575.45|0.70286|-0.14739|1.2641|-0.20246|0.03020622|-1864.534478|2.7003|9.0|8.0458|8.0458
16e_a32|1|1|1|3.343660084|7.765993078999999|0.609420752|0.0|-0.06951854|0|0.040982906|2.080236877|-0.070351839|3|3|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0|0.804503712|0.86370575|0.096017785|-0.022651598|0.91471624|0.7619492790000001|1|-0.117338144|105.4021155|0.209694841|-48.41036206|9.961663868|39.27920316|0.702226562|-1.760072163|90.34923861|-24.05371573|71.46633549|0.458956284|507.6266039|-1130.524639|-15.45011555|0.297773438|12.15001203|-726.1554308999999|34.2534974|0.023323257|-259.78720209999994|573.3529948|14.98092934|0.0|1.0|2.0|3.64|3.36|19.0|-7.38|4.6|149.27|1.12|3.0|0.0|111.95|1.0|1.0|-6.59|5.0|413.52|1.0|0.0|1.0|1.7899999999999998e-05|0.0074099999999999|3.76|4.18e-08|1.73e-05|3.6214|-1955.993572|677.82|1130.95|342.37|0.2858|552.79|0.7022|-0.14991|3.2372|-0.2005|0.02792775|-1955.827194|3.9389|7.0|8.1367|8.1367
6_a15|0|0|0|0.0|0.0|1.419941278|0.0|-0.048804012|1|0.042926829|0.0|0.011857945|0|0|0.153430865|-0.195267558|-0.281352401|-0.35221474|1|0.8511056929999999|0.691316481|0.0371776429999999|-0.015484797|0.7248900659999999|0.810779115|0|-0.123000073|105.4415725|0.140691569|-41.87249058|10.03794313|55.65697829|0.581974721|-1.599000943|88.94853813|-17.94143141|58.34873264|0.3902945579999999|501.3728188|-932.9544335|-10.46812265|0.4180252789999999|10.02135591|-544.3423775|30.82854077|0.029449813|-95.65807914|592.4420375|17.18281248|1.0|1.0|1.0|3.29|4.03|18.0|-7.95|5.26|61.84|2.18|2.0|0.0|109.7|0.0|1.0|-5.66|5.0|380.44|0.0|1.0|1.0|7.32e-06|0.00278|4.64|1.13e-08|4.3e-06|3.7696|-1263.0243449999998|612.22|1092.02|328.9|0.2616|545.21|0.70554|-0.15714|1.3789|-0.18133|0.01711539|-1262.820532|1.9421|35.0|7.4559|7.4559
