molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|MATS8i|n5aHRing|AATSC1pe|AATSC7i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
13_a10|0.0|0|0|0.0|0.0|1|1|1.343837907|2.091672336|-0.059862024|-0.0057715859999999|2|0.038726287|1.794073077|-0.002128014|1|0.003791547|-0.154121136|2|0.761923976|0.78472614|0.00746881|-0.002671425|0.736686715|1|0.818027691|-0.094726989|0.0122005|-47.88975806|-41.62089688|6.168030793|174.7319717|0.181972309|-0.030119651|-21.04167667|0.0|-1.234905671|51.21590298|-15.22715739|54.05778885|2261.82488|1630.880014|-7.698174391|0.285505651|5.069505473|9.209972585|0.816739845|4941.066161|21.31179541|0.018979132|422.96706330000006|9.595006108|1.0|0.0|1.0|1.0|3.02|21.0|-6.6|63.83|1.88|0.0|97.14|1.0|2.0|-3.76|25.0|4.0|-6.34|328.37|0.0|1.0|-4.1|0.0576|7.87e-05|2.76|0.0|0.0|8.170000000000001e-05|-0.05022|5.8308|2.48|3.8419|-1065.874094|-1065.839441|550.83|926.41|376.77|0.34881|0.1514|3.6904|-0.20959|0.0346535|-1065.732389|6.7959|6.7959
19c_a38|0.0|1|0|3.332128134|0.0|2|2|1.297043851|0.0|-0.085545751|-0.008177185|2|0.04508642|0.0|-0.0725602509999999|1|-0.002443797|0.04814981|1|0.7163622890000001|0.846765471|0.073931688|-0.071918235|0.6885713729999999|0|0.7591916240000001|-0.0918007669999999|0.024315945|-57.79749770000001|-68.18641054|15.30924906|139.1570837|0.240808376|-0.038224114|-42.92996714|4.848162625|-1.949429829|82.74311399|-24.06579196|73.10674676|2967.98627|2660.812979|-15.15175311|0.281292809|6.97753104|13.36189552|0.914989047|6618.350708|33.48483537|0.023120664|640.025745|14.55670345|1.0|1.0|1.0|1.0|4.84|17.0|-6.92|105.02|1.76|0.0|130.41|1.0|5.0|-4.35|32.0|5.0|-7.13|426.45|0.0|0.0|-4.12|19.0|7.55e-05|2.5|0.0|0.0|5.14e-05|-0.05691|5.8832|3.23|3.8322|-1424.42734|-1424.3899310000002|652.09|1138.6|517.28|0.2597|0.1417|2495.0|-0.21303|0.03740877|-1424.247603|8.0348|8.0348
6_a15|0.0|0|0|0.0|0.0|0|0|1.419941278|0.0|-0.199979249|-0.00951284|1|0.042926829|0.0|0.011857945|0|0.003942615|0.153430865|1|0.8511056929999999|0.691316481|0.0371776429999999|-0.015484797|0.810779115|0|0.859308431|-0.07051817|0.02948637|-41.14459066|-71.76572566|17.20414198|105.4415725|0.140691569|-0.0307500179999999|-41.87249058|55.65697829|-1.599000943|88.94853813|-17.94143141|58.34873264|2454.904173|1971.005637|-10.46812265|0.4180252789999999|6.110075236|10.02135591|0.640136254|5589.043165|30.82854077|0.029449813|592.4420375|17.18281248|1.0|1.0|0.0|1.0|3.29|18.0|-7.95|61.84|2.18|0.0|109.7|1.0|7.0|-5.66|28.0|5.0|-5.33|380.44|0.0|1.0|-5.14|0.000823|7.32e-06|4.64|0.0|0.0|4.3e-06|-0.02419|4.3423|3.94|3.7696|-1263.0243449999998|-1263.0072300000002|612.22|1092.02|545.21|0.65191|0.0113|1.3789|-0.18133|0.01711539|-1262.820532|7.4559|7.4559
14f_a23|0.0|0|1|0.0|0.0|0|0|1.197963246|3.366063739|-0.002304087|-0.006791105|2|0.04255787|0.745818086|-0.0555907109999999|2|0.010508236|0.101910723|2|0.756252127|0.796412133|0.070514687|-0.06885759|0.71381683|1|0.894162392|-0.059927056|0.027134452|-40.51498423|-57.07376861|18.34483401|96.47955427|0.105837608|-0.031450478|-38.58595734|96.60179161|-1.603974359|74.08536976|-21.26277654|58.85981824|3014.916135|2322.5224120000003|-14.37516058|0.334221706|8.124287407|15.58565565|0.918402793|6768.918745|31.93672236|0.025162423|683.7405759|17.01160115|0.0|1.0|1.0|1.0|3.57|26.0|-7.51|114.25|2.72|1.0|126.78|1.0|6.0|-5.63|32.0|5.0|-6.47|441.51|0.0|0.0|-5.02|0.0010199999999999|9.57e-06|3.55|0.0|0.0|1.3699999999999998e-05|-0.07163|5.8184|3.23|3.5753|-1744.452086|-1744.429532|711.98|1210.19|572.35|0.60917|0.1699|6.3534|-0.21743|0.02255331|-1744.2443850000002|8.6459|8.6459
14_a47|0.0|1|1|2.871076328|0.0|0|0|1.417758105|0.0|-0.126490693|-0.006070958|2|0.036632997|1.484493371|-0.01670074|1|-0.006335783|0.05124606|2|0.5975877820000001|0.777675668|-0.085385518|0.050943962|0.579833096|1|0.681598464|-0.093553938|0.020106089|-47.18187618|-47.47362906|10.1400648|64.60629385|0.318401536|-0.034963476|-23.9422834|0.0|-1.223721666|61.62381153|-17.63306222|57.32194098|2254.664317|670.2518865000001|-8.892848121|0.335290281|6.909385453|13.15643085|0.904139078|4695.98899|26.52746264|0.028057496|310.8026328|14.15018248|1.0|0.0|1.0|1.0|2.78|21.0|-7.79|66.49|2.49|0.0|86.58|1.0|3.0|-3.97|24.0|5.0|-6.21|323.3|0.0|1.0|-4.13|0.0349|7.46e-05|2.91|0.0|0.0|5.27e-06|-0.06057|3.9671|2.64|3.9671|-1127.737484|-1127.700693|519.55|849.76|375.43|0.68345|0.2452|2.2485|-0.22434|0.03679054|-1127.6593779999998|8.1|8.1
9b_a36|0.0|1|0|3.513187594|0.0|2|2|0.62670079|0.0|-0.053019801|-0.0058276019999999|2|0.040166667|0.0|-0.077361324|1|0.005458948|0.146828453|1|0.8421237309999999|0.7885597609999999|-0.034830997|-0.1177413269999999|0.7961424690000001|0|0.8453794609999999|-0.074181597|0.017007854|-46.58565720000001|-61.73294817|10.68084402|67.12293326|0.154620539|-0.036110824|-38.76797062|0.0|-1.769430355|71.70079424|-22.67740953|57.26650122|2715.020034|2464.2160510000003|-14.24129533|0.21757783|7.549264797|13.80758516|0.828997331|5838.085413000001|28.98359786|0.015872498|620.9195447000001|9.967846072|1.0|1.0|1.0|0.0|4.73|17.0|-6.64|82.47|2.82|0.0|126.17|1.0|5.0|-4.6|29.0|4.0|-6.46|398.48|0.0|0.0|-4.43|0.00992|3.71e-05|3.2|0.0|0.0|9.21e-05|-0.05146|3.8535|3.82|3.8535|-1575.7800140000002|-1575.751975|666.01|1127.85|514.45|0.69763|0.5392|6.2846|-0.20979|0.02803905|-1575.616432|7.6778|7.6778
12am_a36|0.0|1|0|3.340519946|-4.723487246|2|2|1.240140551|0.0|0.088482802|-0.015884751|2|0.044036281|0.0|-0.050505733|1|-0.007897954|0.345949079|1|0.647732719|0.8344566859999999|-0.0147665219999999|-0.05754717|0.624142499|0|0.814986544|-0.091472759|0.017590648|-63.19394154|-81.59051640000001|12.15249658|128.69607109999998|0.185013456|-0.045928425|-56.3667958|1.038361162|-2.480134939|95.53118838|-31.72964526|75.34643812|3230.6292780000003|2603.072527|-21.92042059|0.211665165|8.772646622|17.01968794|0.940085891|7238.033439|40.24894481|0.020179019|672.4630346|13.94067198|1.0|1.0|1.0|0.0|4.81|17.0|-7.14|78.43|2.04|0.0|130.43|1.0|7.0|-5.2|34.0|8.0|-6.4|465.43|0.0|0.0|-5.07|0.00291|8.6e-06|3.86|1.0|0.0|3.37e-05|-0.0569799999999999|5.2317|4.86|3.8606|-1645.205296|-1645.169789|714.21|1206.77|562.14|0.40752|0.2987|5.9258|-0.21356|0.03550681|-1645.016323|7.2218|7.2218
12ah_a36|0.0|1|0|3.456839001|0.0|2|2|1.297013411|0.0|-0.050415481|-0.007648622|2|0.043848238|0.0|-0.083956827|1|0.0010871589999999|0.133939811|1|0.8941919290000001|0.835013502|0.011674455|-0.0861053359999999|0.8065052890000001|0|0.828405275|-0.0758457179999999|0.0184777819999999|-49.0084977|-68.45222166|11.93961081|82.70705743|0.171594725|-0.038137281|-44.23111357|0.0|-1.906864035|80.02464883|-24.6427998|60.9481085|2786.56479|2334.380591|-15.92320089|0.231093575|8.26712637|15.54445187|0.8802726820000001|6015.129321|32.04915319|0.017909528|629.5017194000001|11.57242717|1.0|0.0|1.0|0.0|4.73|17.0|-7.18|69.2|2.51|0.0|128.76|1.0|5.0|-4.44|30.0|4.0|-6.49|415.88|0.0|1.0|-4.59|0.0151|2.55e-05|3.31|0.0|0.0|2.77e-05|-0.05637|5.2259|3.79|3.7792|-1692.545871|-1692.512868|682.21|1148.39|532.36|0.40051|0.0485|5.4979|-0.2107099999999999|0.03300341|-1692.369929|7.9586|7.9586
4l_a46|0.0|0|0|0.0|0.171853072|1|1|1.134637095|2.155247543|-0.058870177|-0.004736212|1|0.049498645|0.0|-0.060895366|1|0.006162668|-0.1012114369999999|1|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.7936534740000001|0|0.892158627|-0.09094885|0.00657916|-51.45056667|-48.19533497|3.721888783|177.7681018|0.107841373|-0.030068681|-27.26452605|0.0|-1.533502748|51.66342604|-17.01011822|55.17245545|2165.620022|2087.583804|-9.6227739|0.116549199|5.80829255|9.833034117|0.692930243|4865.794981|19.25417715|0.006130523|579.2365607|3.468091068|1.0|1.0|1.0|1.0|3.92|17.0|-7.0|50.94|3.06|0.0|105.77|1.0|3.0|-5.28|26.0|3.0|-5.23|347.45|0.0|1.0|-5.11|0.00182|7.78e-06|4.49|0.0|0.0|3.47e-05|-0.01784|5.4011|4.99|4.4542|-1092.745692|-1092.71063|612.39|1057.06|526.77|0.3756|0.1523|2.6588|-0.20351|0.03506136|-1092.53932|7.0088|7.0088
14l_a23|0.0|0|1|0.0|0.0|0|0|1.1979636809999998|3.402752757|0.060717916|-0.005344736|2|0.046283951|0.758109562|-0.060692376|2|0.01180744|0.07815878|2|0.725800261|0.778602826|0.156652778|-0.1010279259999999|0.6906097959999999|1|0.921267667|-0.053549434|0.018669073|-35.3275485|-51.59307331|12.31633167|40.34135162|0.078732333|-0.0328459689999999|-34.03690099|81.90812552|-1.642298442|61.54673359|-21.66909079|47.64388017|2879.181064|2176.038061|-14.29549842|0.210373806|8.006380163|15.78926563|0.972085426|6444.7098240000005|27.44221375|0.01508774|666.0036144999999|9.953660282|0.0|1.0|1.0|1.0|3.51|26.0|-7.78|105.02|3.24|1.0|125.25|1.0|5.0|-5.85|31.0|4.0|-6.1|425.51|0.0|0.0|-5.25|0.000608|5.61e-06|3.94|0.0|0.0|7.03e-06|-0.07191|3.6274|3.79|3.6274|-1669.2363289999998|-1669.224647|694.65|1185.79|560.51|0.67242|0.4239|6.0563|-0.2183|0.01168219|-1669.04569|8.1798|8.1798
14a_a25|0.0|0|0|0.0|0.0|0|0|1.420015394|1.667057351|-0.092005241|-0.004483962|2|0.038167849|1.975771616|-0.046802062|1|0.006158124|0.085350921|2|0.6716839040000001|0.7385460309999999|-0.085643386|-0.035531959|0.653818362|1|0.850426305|-0.069657015|0.012870836|-45.72658614|-55.27820709|8.449104086|107.22698590000002|0.149573695|-0.033365179|-36.28756839|58.18995584|-1.76835447|63.96772039|-21.90268583|54.17569023|2844.993903|2142.5112510000004|-14.37809314|0.193247006|7.39139255|14.55676745|0.969421506|6315.975408|27.14918443|0.01323706|712.1606951|8.689513304|1.0|1.0|1.0|1.0|3.43|27.0|-9.59|72.7|2.47|0.0|126.26|1.0|6.0|-5.39|32.0|4.0|-5.91|419.48|0.0|1.0|-5.29|0.0016899999999999|5.13e-06|4.16|0.0|0.0|1.08e-07|-0.05083|5.3631|5.79|3.9479|-1352.298438|-1352.265931|689.55|1202.13|548.29|0.42461|0.1756|3.0824|-0.2143|0.03250632|-1352.086073|6684.0|6684.0
12p_a36|0.0|1|0|3.392386149|0.0|2|2|1.297044387|0.0|-0.0494658159999999|-0.008017607|2|0.042804233|0.0|-0.084846674|1|-0.000673716|0.2461794139999999|1|0.724208473|0.828371596|-0.035871448|-0.074349074|0.698414933|0|0.748438833|-0.082569108|0.020202133|-51.98017377|-68.22905781|12.71795723|83.24921731|0.251561167|-0.039016808|-42.95260501|0.0|-1.950840419|80.40682298|-24.56246081|64.698131|2774.926334|2308.958924|-15.4629378|0.240873847|7.546742977|14.3885803|0.906594718|5922.775161|32.35623052|0.019344052|595.8790650000001|12.17776516|1.0|0.0|1.0|0.0|4.72|17.0|-6.86|69.2|2.4|0.0|123.71|1.0|5.0|-3.89|30.0|5.0|-6.76|399.42|0.0|0.0|-4.16|0.0515|6.96e-05|2.78|0.0|0.0|5.58e-05|-0.0552299999999999|5.3413|3.41|3.8372|-1332.182868|-1332.148901|660.71|1113.05|506.89|0.30159|0.1841|4.8805|-0.21131|0.03396697|-1332.006106|8.0458|8.0458
3b_a12|0.0|0|0|0.0|0.0|1|1|1.283824445|0.0|0.156777705|-0.007916598|2|0.0375|0.0|-0.065558712|0|-0.003019113|-0.19952566|1|0.914614654|0.768772928|-0.008328578|-0.007397776|0.802482465|0|0.903204699|-0.064393592|0.0103611969999999|-33.57216667|-46.11064215|5.401901357000001|41.13468455|0.096795301|-0.034016616|-24.04018959|0.0|-1.326648015|54.77629766|-17.73486237|38.97406803|2186.64676|1935.211747|-9.246226764|0.2311778089999999|6.6333156660000006|10.88757628|0.64134753|4665.346939|23.06757345|0.0166212889999999|406.0361621|8.665655511|1.0|1.0|0.0|1.0|3.82|18.0|-8.1|37.28|3.99|0.0|102.53|1.0|3.0|-4.26|24.0|3.0|-5.65|332.79|0.0|1.0|-4.64|0.0184|2.28e-05|3.78|0.0|0.0|2.63e-06|-0.07091|4.2092|3.96|3.7741|-1410.971864|-1410.947421|548.05|915.37|426.66|0.53738|0.2418|5.9551|-0.2232|0.02444371|-1410.8759220000002|7.3098|7.3098
EW7203_a60|0.0|0|0|0.0|0.0|2|2|0.604984431|0.0|0.025672274|-0.00698487|2|0.041767677|0.0|0.03824498|1|0.0036417359999999|-0.1696249719999999|1|0.80330079|0.822401103|0.002441966|-0.089945913|0.760234689|0|0.8860751579999999|-0.076068195|0.020156795|-49.19385637|-62.23028092|13.03554647|80.48638339|0.113924842|-0.036566012|-40.24477665|0.0|-1.828300603|73.82739839|-23.64750675|62.22940284|2913.880231|1660.077477|-15.29301513|0.233162923|8.310125852|16.53092404|0.989250745|6403.777228|30.83771958|0.01793256|666.0036144999999|11.59711747|1.0|1.0|1.0|1.0|4.75|17.0|-6.7|117.47|2.17|0.0|133.97|1.0|5.0|-5.74|31.0|4.0|-6.35|425.51|0.0|0.0|-4.82|0.000768|1.53e-05|3.59|0.0|0.0|8.51e-05|-0.06188|5.0166|3.64|3.5192|-1668.025575|-1667.993536|678.83|1166.44|546.85|0.40883|0.0448|1.7676|-0.20654|0.03203878|-1667.848192|8.0334|8.0334
4_a18 (SD-208)|0.0|0|0|0.0|0.0|2|2|1.304335262|0.0|0.055002235|-0.012457606|3|0.040864198|0.0|-0.009648044|0|-0.015153358|-0.047745689|1|0.773173718|0.83508768|-0.058455902|-0.098971722|0.721664823|0|0.77909674|-0.077885485|0.0211761979999999|-40.10670787|-51.27494074|10.90456851|103.6318511|0.22090326|-0.034985357|-26.40375252|0.0|-1.2944582059999998|69.63488061|-18.01551972|51.01127638|2395.526727|1822.914738|-9.276994128|0.397970979|6.239898178|11.42979655|0.831728055|5348.394288|29.9246699|0.035654206|363.2306414|18.35993987|0.0|1.0|1.0|1.0|2.77|22.0|-8.15|76.48|2.02|0.0|92.87|1.0|3.0|-4.29|25.0|6.0|-6.31|352.75|0.0|1.0|-4.38|18.0|4.14e-05|3.02|0.0|0.0|2.49e-06|-0.09992|5.1755|2.58|3.2777|-1542.296276|-1542.276332|537.47|895.83|396.17|0.4646|0.2316|3.4629|-0.2358|0.0199445|-1542.207472|7.0969|7.0969
8d_a12|0.0|1|1|2.976279182|0.0|1|1|1.283835213|0.0|0.057525383|-0.0076893469999999|2|0.038347953|2.075171777|-0.065870394|1|0.001575111|0.0479437859999999|1|0.8857286320000001|0.751098108|-0.091036025|-0.080872311|0.8405406040000001|1|0.858710112|-0.077834742|0.011348654|-43.27410838|-57.57034769|6.309558958999999|90.34024296|0.141289888|-0.039118358|-32.00762818|0.0|-1.760326118|64.53435462|-21.74879802|49.58366734|2466.513191|1288.818257|-12.09177064|0.166136296|6.93584319|12.96695233|0.8695567329999999|5255.11762|26.08195789|0.012525773|503.2240425|6.964006932|1.0|1.0|1.0|1.0|4.06|21.0|-8.37|65.96|2.83|0.0|112.14|1.0|3.0|-4.58|27.0|4.0|-5.96|352.39|0.0|1.0|-4.61|0.0093|2.43e-05|3.51|0.0|0.0|1.49e-06|-0.05488|4.2383|3.53|3.7397|-1138.296407|-1138.256361|600.2|1007.85|433.32|0.6661|0.0853|2.1281|-0.20794|0.04004678|-1138.139635|7.6021|7.6021
4j_a46|0.0|0|0|0.0|0.19521727|1|1|1.134637093|2.194310043|-0.175292207|-0.002284836|1|0.048126615|0.0|-0.1051618459999999|1|0.011684396|-0.078783783|1|0.72796254|0.7298040140000001|-0.061823242|-0.258222236|0.728293097|0|0.949893337|-0.05924408|0.01492164|-34.99059698|-43.95227197|8.812983129|70.56141095|0.0501066629999999|-0.024805825|-25.95898597|71.98911503|-1.339514565|50.26191521|-14.65075732|43.80358011|2260.870095|2563.282153|-8.652995323999999|0.223067683|6.274010655|10.49957018|0.673502127|5077.124695|18.85718615|0.0106831269999999|642.1335502000001|6.30964324|0.0|1.0|1.0|1.0|4.0|17.0|-7.69|39.94|3.28|0.0|110.24|1.0|4.0|-5.38|27.0|3.0|-5.09|361.48|0.0|1.0|-5.31|0.0015|4.86e-06|4.81|0.0|0.0|7.33e-06|-0.01684|5.3949|4.93|4.4093|-1132.043677|-1132.018764|646.67|1112.13|572.31|0.37853|0.1418|2.9043|-0.20071|0.02491327|-1131.817578|6.0942|6.0942
3i_a32|0.0|1|1|2.417426304|-4.547725143|0|0|0.6094207970000001|0.0|-0.157360524|-0.012358668|0|0.05052381|1.711001131|-0.26785886|3|-0.0106761939999999|-0.8373173840000001|0|0.565740817|0.833699527|-0.337053202|0.030060554|0.54844677|1|0.893827987|-0.093279684|0.015296821|-49.17963359|-59.72706743|8.064907632|60.99385995|0.106172013|-0.044627482|-31.48976464|0.201037767|-1.472706897|71.27609889|-23.52884474|57.24454122|2471.4299920000003|2141.3084710000003|-12.4050588|0.22927653|5.826629089|10.09193014|0.732035793|5656.349227000001|30.52825775|0.021905206|318.0257595|11.54903146|1.0|1.0|1.0|1.0|3.1|19.0|-6.96|110.94|2.09|0.0|88.28|1.0|3.0|-6.27|24.0|6.0|-5.53|366.38|1.0|1.0|-5.16|0.000197|6.85e-06|4.23|0.0|0.0|4.01e-05|-0.06518|3642.0|3.38|3642.0|-1891.833327|-1891.811327|530.5|876.0|418.24|0.70322|0.4765|2494.0|-0.21278|0.02199999|-1891.790935|8.2366|8.2366
16_a20|0.0|1|0|3.485659565|0.0|0|0|1.401259527|0.0|-0.014660441|-0.004705049|2|0.0388043479999999|2.013871268|-0.061975089|1|0.001157852|0.211127741|2|0.7582110409999999|0.7478675859999999|-0.085041518|-0.10978034|0.724665638|1|0.915005572|-0.066137353|0.011604018|-43.51359744|-51.18223058|7.634605066000001|69.28224942|0.084994428|-0.029561375|-33.67420774|3.46788153|-1.47806874|60.02453683|-19.44924762|51.14820251|2722.728332|2161.751186|-12.79619894|0.219891897|8.166385503999999|15.24926152|0.8673208|5896.394536|24.9314775|0.013439632|664.4562602999999|8.84230625|0.0|1.0|1.0|1.0|3.5|27.0|-10.52|78.25|2.2|0.0|121.69|0.0|4.0|-6.06|31.0|4.0|-5.42|401.46|0.0|1.0|-5.66|0.000349|2.17e-06|4.69|0.0|0.0|1.22e-08|-0.05909|5.9837|4.45|3.5704|-1275.900951|-1275.8670960000002|686.59|1174.61|554.41|0.32553|0.1958|4.7315|-0.20722|0.03385502|-1275.6960869999998|7585.0|7585.0
8d_a8|0.0|1|0|3.190160226|0.0|0|0|1.395657339|1.41693287|-0.12349902|-0.0111144189999999|1|0.042323232|0.0|-0.077977198|1|-0.001038264|0.111668404|1|0.76211539|0.757805416|0.0780635059999999|-0.179357354|0.734212688|0|0.6932924890000001|-0.1072746469999999|0.028038295|-69.95878302|-67.26951954|18.28507531|57.93693239|0.306707511|-0.03820405|-43.86958028|92.49576602|-2.063018716|86.29065071|-24.91463687|88.24385833|2863.968296|2093.380666|-16.2479927|0.324640122|7.507839835|14.52777156|0.935013517|6596.888351|36.89090464|0.029166961|682.0472537|19.02113117|0.0|1.0|1.0|1.0|3.61|23.0|-7.62|112.23|1.92|0.0|121.1|1.0|6.0|-4.91|32.0|5.0|-6.87|430.46|0.0|0.0|-4.47|0.00533|3.4200000000000005e-05|2.89|0.0|0.0|1.03e-05|-0.0600299999999999|4.6765|6.22|3.2963|-1447.595474|-1447.559429|690.78|1185.65|572.21|0.62361|0.1879|6.0111|-0.19757|0.03604461|-1447.354662|4.7303|4.7303
9a_a40|0.0|0|0|0.0|0.0|0|0|0.604993021|1.865740741|-0.028285975|-0.003680068|0|0.0397333329999999|0.921628874|0.157704751|2|0.011966382|0.291102625|0|0.624889926|0.690568477|-0.394662853|-0.2990540869999999|0.61091688|1|0.937600185|-0.060029933|0.011033601|-29.02567082|-35.24260989|5.334966331|109.9916614|0.062399815|-0.032156295|-17.0405052|51.49564873|-1.093314022|39.45618424|-15.54821024|34.36063715|1971.148912|336.39741360000005|-7.51786994|0.131523409|6.749223592000001|13.33684703|0.976056482|3991.317015|17.90285474|0.008714375|323.79254|4.213574358|1.0|1.0|0.0|1.0|3.26|20.0|-6.4|58.43|3.57|0.0|86.7|1.0|2.0|-5.49|21.0|2.0|-4.85|291.37|0.0|1.0|-5.08|0.000944|8.33e-06|4.54|0.0|0.0|0.000117|-0.06495|4.7066|4.07|3.3192|-1217.955997|-1217.9449|515.96|847.69|411.01|0.47831|0.3483|3.8656|-0.20303|0.01109672|-1217.873686|6.6696|6.6696
11d_a5|0.0|1|0|2.9590700880000003|0.0|0|0|1.388848584|0.0|-0.245058546|-0.003373937|2|0.0228184279999999|0.0|-0.138265707|1|0.008809179|-0.202307745|2|0.786587307|0.783891527|-0.018747485|0.036918829|0.755793189|0|0.87090286|-0.063028408|0.012828514|-40.04753555|-53.84338206|8.151092424|61.45330587|0.12909714|-0.029333375|-34.21147402|0.0|-1.525335513|65.35645739|-18.63809379|48.19862797|2540.78984|900.3825317|-11.84243331|0.287694578|8.920296087|17.62784804|0.976150552|5283.02167|26.16587381|0.018119737|631.9206508|11.51307533|1.0|1.0|1.0|1.0|3.13|23.0|-8.64|66.93|1.42|0.0|114.29|1.0|7.0|-4.14|29.0|5.0|-6.47|385.46|0.0|1.0|-4.29|0.0278|5.14e-05|3.07|0.0|0.0|8.909999999999999e-07|-0.03767|4.4175|2.59|4107.0|-1239.127458|-1239.093739|682.09|1154.67|594.45|0.66686|0.2068|2.8731|-0.20529|0.03371838|-1238.914819|7.8239|7.8239
6_a47|0.0|0|0|0.0|0.0|0|0|1.304328257|0.0|0.011739916|-0.008723045|2|0.042276423|1.291219116|0.051455447|0|-0.0094242819999999|-0.302730533|2|0.701994505|0.786041178|-0.149904224|0.062425042|0.672308592|1|0.8419184120000001|-0.080118846|0.009820713|-43.43026699|-52.41283988|5.323543706000001|101.7290544|0.158081588|-0.036834143|-28.411587800000003|0.0|-1.547034008|60.76103606|-19.96679614|48.75381069|2431.668154|1577.98246|-10.82346202|0.205609194|6.480620646|10.90843226|0.6832388209999999|5766.962611999999|25.13472712|0.0154005|469.7495559|8.348196185|1.0|0.0|1.0|1.0|2.82|22.0|-9.06|58.04|3.48|0.0|106.47|1.0|3.0|-6.02|27.0|4.0|-5.02|379.81|1.0|1.0|-5.79|0.000362|1.63e-06|5.06|0.0|0.0|3.310000000000001e-07|-0.05354|5.5188|4.69|3.7196|-1608.684886|-1608.652005|576.56|990.85|422.9|0.30468|0.2119|3.2606|-0.20794|0.03288085|-1608.554019|7.9|7.9
33_a20|0.0|0|0|0.0|0.0|0|0|1.4175014119999998|1.915285809|-0.188733405|-0.00145476|2|0.0388043479999999|2.0219022580000003|-0.061975089|1|0.008780074|0.248715569|2|0.616352201|0.74131936|-0.0854333469999999|-0.10978034|0.607038752|1|0.9493896|-0.058927252|0.012738882|-38.58254635|-45.72654913|8.340767701|8.680600701|0.0506104|-0.0265385579999999|-29.9394021|64.93395624|-1.326927921|54.60811436|-17.37608867|46.92331405|2737.8873550000003|2274.654579|-11.3769728|0.240643818|8.062843544|15.094865900000002|0.8721516570000001|5916.443448|22.88265911|0.013564844|664.4562602999999|8.881565237|1.0|1.0|1.0|1.0|3.39|27.0|-9.69|67.39|2.61|0.0|121.62|1.0|4.0|-5.6|31.0|4.0|-5.58|401.46|0.0|1.0|-5.53|0.000997|2.98e-06|4.47|0.0|0.0|8.199999999999999e-08|-0.0582899999999999|5443.0|4.07|3.8867|-1275.852801|-1275.823229|689.51|1174.95|563.98|0.27375|0.0463|3.5714|-0.21788|0.02957286|-1275.662457|7.4685|7.4685
4g_a46|0.0|0|0|0.0|0.171759574|1|1|1.134637064|2.156712018|-0.153373738|-0.001702489|2|0.046415344|0.0|-0.055084605|1|0.010608122|-0.144064904|2|0.662386484|0.74106323|-0.200628401|-0.193115055|0.635494818|0|0.946829733|-0.056893316|0.00801562|-32.64186634|-40.24987057|4.598866947|7.38470955|0.053170267|-0.024339048|-23.0928866|72.82863401|-1.192613373|44.72726697|-13.96424081|37.24073329|2242.010126|2285.43285|-8.0118178|0.1731389069999999|5.8466355000000005|10.60062169|0.8131148579999999|5176.321714|16.88825479|0.007803902|568.1534007|4.477396402|1.0|1.0|1.0|1.0|3.9|17.0|-7.8|43.6|3.06|1.0|106.55|1.0|3.0|-5.38|26.0|3.0|-5.18|366.89|0.0|1.0|-5.38|0.00155|4.16e-06|4.73|0.0|0.0|5.75e-06|-0.03985|4.4163|4.65|4.4163|-1493.154666|-1493.132001|615.33|1064.92|530.39|0.6983199999999999|0.1294|3.5526|-0.22587|0.02266493|-1492.979142|5.5615|5.5615
