molecula|n9FaHRing|n9FaRing|SssssC|NaasN|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|MATS8i|AATSC8d|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
13k_a6|0|0|0.0|0|0.0|0.031525207|-0.014257799|-0.132667824|0.04162037|0.0|0.0809333929999999|-0.072504783|1|0.08217847|-0.073210645|1|0.8694295409999999|0.7908110340000001|0.1373649019999999|0.84018367|0.827754203|0|-0.11937574|0.0296987679999999|-88.29427104|20.6185734|183.1261118|249.215618|14.31458589|113.5526088|0.7971316940000001|-57.53822059|100.7779947|-31.53366823|103.4959988|0.426031882|445.0412356000001|-1765.8854210000002|-21.89246528|0.202868306|8.370126134|14.58291125|0.7422570490000001|6492.211639|140.8427117|-1225.9780560000002|39.55891914|0.017981419|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|1.0|1.0|3.0|0.16|23.0|3.8|115.15|1.0|0.0|124.98|0.0|-5.49|5.0|441.48|0.0|1.0|3.18|-4.77|1.7100000000000002e-05|3.39|0.0|0.0|5.7e-07|-0.04851|5112.0|3.5476|731.25|349.49|0.3971|577.68|0.4547|-1465.557346|0.0137|-0.14589|8.1639|0.0308324|-1465.621288|10.5079|46.0|7.3372
6c_a31|0|0|0.0|0|0.0|0.047405064|-0.015192833|-0.151732713|0.038901235|0.0|-0.00219333|-0.107687565|2|0.2301743489999999|-0.009333123|0|0.831901219|0.790900932|-0.078059285|0.846458013|0.7905201209999999|0|-0.120905075|0.03173578|-79.97295595|20.09112958|163.6316745|227.1490414|12.71919216|105.7632176|0.7653239190000001|-48.45681657|93.4208388|-28.32375523|96.63311186|0.4463376229999999|405.9259734|-1359.540251|-17.93106176|0.234676081|8.102804662|14.63492011|0.8061548709999999|6283.091868|148.5675636|-860.6909647|37.00884624|0.0212421629999999|-335.9398876|1776.424619|597.3075924999999|13.44788285|1.0|1.0|1.0|2.0|0.14|22.0|4.26|131.36|2.0|0.0|114.5|0.0|-6.09|5.0|418.47|0.0|1.0|3.64|-4.94|1.15e-05|3.64|0.0|0.0|7.9e-06|-0.0581799999999999|3.2974|3.2974|667.01|376.01|0.5028|524.56|0.7014699999999999|-1691.734564|0.5028|-0.13351|5.9253|0.03620884|-1691.794585|8.8847|0.34|6.4685
8e_a46|0|0|0.252655541|1|2.161814059|-0.205882192|-0.001015139|0.000950213|0.043238095|0.0|-0.184317354|-0.016857659|1|-0.203086023|-0.135984209|2|0.669602597|0.789844634|-0.241393458|0.837678812|0.668786636|0|-0.053352779|0.009576086|-33.59778824|4.876083942|7.389496216|40.04689925|2.482871976|53.05984592|0.7492419109999999|-13.83322216|39.62167507|-11.72015869|32.04299109|0.444693313|469.146955|-503.9668235|-5.967832774|0.2507580889999999|5.504080656|9.911785304|0.8008066970000001|4239.252176|127.6844779|-256.61680930000006|15.64268965|0.011830243|-253.8248986|672.6356549999999|426.71841|6.023886838999999|1.0|0.0|1.0|0.0|0.32|17.0|3.9|43.6|0.0|0.0|91.93|0.0|-3.59|3.0|304.39|1.0|1.0|3.21|-4.04|9.15e-05|3.01|0.0|0.0|6.57e-05|-0.03175|4.5092|4.5092|552.99|274.96|0.2162|457.96|0.6967|-954.743261|0.2162|-0.18835|3.2194|0.024010215|-954.793305|3.7755|406.0|6.3915
17b_a25|0|0|0.0|1|1.785120622|0.001256821|-0.004368141|-0.002108117|0.042843137|1.968416259|-0.100018134|0.016982601|1|-0.044260194|-0.073994564|2|0.653180996|0.780221059|0.068812225|0.838260077|0.636746066|1|-0.068207754|0.015879547|-60.19950116|12.04068508|99.61874923|89.34443096|9.129863339|87.61586206|0.724866184|-39.21569422|73.52844745|-22.17876359|63.75929319|0.476276266|668.9067217|-1264.189524|-16.81707305|0.275133816|9.700133933|18.52147096|0.909403632|6674.061446|208.6205329|-958.573164|30.59704545|0.0175785369999999|-341.0100868|1744.031591|832.226697|13.32894629|1.0|1.0|1.0|1.0|0.11|27.0|5.18|96.49|2.0|0.0|135.78|0.0|-5.32|5.0|458.51|0.0|1.0|3.78|-5.07|8.59e-06|3.61|0.0|0.0|4.16e-08|-0.05531|5.4236|3961.0|781.08|313.02|0.4635|654.18|0.31395|-1483.563965|0.1741|-0.16408|3.5074|0.04272963|-1483.630939|5.2142|101.0|6.9957
14c_a22|0|0|0.0|1|1.596256692|-0.134137693|-0.005236206|-0.018518519|0.038137255|1.568396937|-0.023927419|0.006275578|1|-0.047249795|-0.160566657|2|0.667111824|0.773044788|-0.096749121|0.8353837409999999|0.639264982|1|-0.067475189|0.024569649|-57.64986681|17.68831053|36.22825261|96.05497587|12.73426132|78.22334636|0.66168729|-34.9718749|75.5139152|-21.75466672|66.26540251|0.462147828|623.8702703|-1152.997336|-15.66173379|0.33831271|8.626337592|16.03849168|0.8592469290000001|6882.45|243.5598613|-830.0718911|32.87756477|0.024813755|-232.8055235|1742.5109329999998|731.8178649|17.86404838|1.0|1.0|1.0|1.0|0.08|27.0|4.18|109.38|1.0|0.0|128.77|0.0|-4.86|6.0|445.48|0.0|0.0|2.98|-4.62|2.4e-05|2.9|0.0|0.0|2.35e-07|-0.07399|5.7361|3.6741|715.52|337.45|0.5079|575.8|0.3078|-1460.324494|0.0694|-0.15408|7.3824|0.03150011|-1460.38772|9.04|153.0|6.8153
7h_a8|0|0|0.0|1|1.2793830309999998|-0.118981425|-0.00534208|-0.073219554|0.04737037|0.0|-0.0873792009999999|0.0260356679999999|1|-0.043606497|0.141285105|0|0.515235986|0.7051689170000001|0.095758228|0.7677336090000001|0.507325475|0|-0.093181899|0.011647275|-53.88211443|6.71377223|70.28953528|131.9948047|3.86998135|47.81104825|0.892830345|-30.96107949|58.94376531|-23.65556243|60.42608164|0.4346108389999999|444.4294792|-969.8780597|-13.63564064|0.107169655|7.589672923999999|13.42380338|0.768693264|5657.402114|61.77519141|-559.0612661|26.49502512|0.00878112|-452.8739011|1086.29603|446.5544107|5.061650885|0.0|1.0|0.0|1.0|0.0|23.0|5.49|61.58|2.0|0.0|101.89|0.0|-5.68|4.0|373.35|0.0|1.0|4.63|-5.5|3.16e-06|4.66|0.0|1.0|1.31e-06|-0.06799|3.9282|3.9282|593.53|315.62|0.3885|500.94|0.6963199999999999|-1285.017252|0.3885|-0.16076|7.0847|0.03092828|-1285.0707960000002|9.1188|10.5|4.9788
12g_a31|0|0|0.0|0|0.0|0.0716209459999999|-0.01500347|-0.1044685569999999|0.0388738739999999|0.0|-0.0733026079999999|-0.082116813|2|0.074878295|-0.081426376|0|0.837044054|0.819234772|-0.076150332|0.8639814490000001|0.7983388929999999|0|-0.1284353869999999|0.030961426|-80.52794936|19.01411466|152.7424573|256.26669530000004|11.67699967|548.1594997999999|0.6886488690000001|-48.43898314|95.97385383|-23.98704875|97.88920296|0.470244801|357.8560168|-1127.391291|-14.73099143|0.311351131|8.098256552|15.28679013|0.887664343|5398.678971|191.2078009|-692.3565973|34.8320455|0.02515117|-231.70711040000003|1637.106139|524.0230338|15.44590447|1.0|1.0|1.0|2.0|0.32|16.0|3.44|131.36|1.0|0.0|103.26|0.0|-4.92|5.0|384.45|0.0|1.0|2.9|-3.79|0.0001629999999999|2.52|0.0|0.0|0.000136|-0.03324|3.8349|3.8349|664.44|323.3|265.0|542.78|0.70068|-1578.605452|265.0|-0.15917|1.6279|0.04532186|-1578.66792|2.4038|0.11|6.9586
9_a10|0|0|0.0|1|1.998759814|-0.096384071|-0.004530817|-0.032199235|0.03590535|1.754798254|-0.1189611519999999|-0.1048161059999999|1|-0.079150788|-0.239634564|2|0.7141481129999999|0.791322552|-0.000865755|0.837889476|0.692424727|1|-0.057690053|0.013842683|-59.80726117|9.815155744|86.66800495|92.56988349|6.959437141|59.95939417|0.73129178|-29.00379197|71.07688871|-20.27364785|50.72029356|0.45291714|616.4802143999999|-1196.145223|-14.37503199|0.26870822|8.765421221|16.02210901|0.827876677|6606.83687|190.5275895|-848.1268877|27.72306267|0.015893979|-327.9949188|1635.660698|816.3832816|11.26962754|1.0|1.0|1.0|1.0|0.23|21.0|3.68|75.94|1.0|0.0|130.71|0.0|-4.23|5.0|438.52|1.0|0.0|3.07|-4.44|3.64e-05|2.97|0.0|0.0|5.14e-06|-0.06118|5.5668|3.7309|740.24|332.32|0.4138|631.5|0.2242|-1409.69933|0.0041|-0.15045|2.9927|0.03583924|-1409.764013|4942.0|193.0|6.7144
12d_a30|0|0|0.0|0|0.0|0.041181359|-0.006335328|-0.033312179|0.042804233|0.0|0.036688757|-0.075816941|1|-0.162129948|-0.09353607|1|0.8414737059999999|0.8017873000000001|-0.0430927579999999|0.8532172109999999|0.7991060659999999|0|-0.073829724|0.015567102|-60.88281322|10.05700314|85.1932288|101.4221952|6.497247279|0.0|0.8143892140000001|-30.81433963|69.55534551|-23.41646662|57.75411196|0.4572733479999999|544.6198897999999|-1217.656264|-15.12802292|0.185610786|7.557073995|13.92427286|0.84254817|6120.329513000001|119.91237920000002|-786.6571918999999|28.75340957|0.013424098|-406.2173266|1495.177298|686.039456|8.672532296|0.0|1.0|1.0|1.0|0.17|17.0|2.93|81.65|2.0|0.0|132.24|0.0|-5.66|4.0|412.51|0.0|1.0|2.91|-5.15|7.05e-06|4.23|0.0|0.0|4.02e-05|-0.05119|3.4821|3.4821|695.57|356.06|149.0|545.94|0.68608|-1614.831682|149.0|-0.1479099999999999|4434.0|0.03187624|-1614.894406|4.8843|11.0|7.9508
12o_a36|0|0|0.0|0|0.0|0.01340619|-0.0100574069999999|-0.079716275|0.040770975|0.0|-0.059733192|-0.010904454|1|0.065221584|-0.213993335|1|0.859938421|0.799869816|0.141570244|0.848816593|0.817582774|0|-0.082048664|0.023402195|-76.51720886|16.85373064|55.47133795|173.4105814|12.13767506|112.1259723|0.666462845|-42.554984000000005|95.66406176|-25.50573629|75.94332024|0.469699889|546.7667677000001|-1453.826968|-18.36865355|0.333537155|7.322888607|13.80895167|0.885724665|6622.134304|240.2059039|-1047.013252|38.27030489|0.026586303|-239.7655413|2181.407379|757.7532208|19.1468529|0.0|0.0|1.0|3.0|0.17|17.0|1.65|98.3|1.0|0.0|138.06|0.0|-3.54|5.0|438.48|0.0|0.0|1.47|-3.64|0.000227|1.85|0.0|0.0|5.18e-05|-0.05456|5.1927|3.8726|728.07|320.16|0.4075|560.88|0.36719|-1440.671057|0.2888|-0.15695|4.9237|0.04371335|-1440.734965|6.6471|0.04|7.3979
7d_a10|0|0|0.0|1|2.087763133|-0.117302383|-0.00179944|-0.017919404|0.041369509|1.591760572|-0.071185424|-0.0325418129999999|1|-0.09209689|-0.089622042|2|0.531023495|0.809056885|0.0658971929999999|0.869684772|0.525816226|1|-0.059327943|0.010495008|-37.61597161|5.567989142999999|12.32220006|84.32774259|2.9540236560000004|89.87999909999999|0.729585423|-16.69900016|45.08492005|-13.12185056|37.04365163|0.484115691|446.2091497|-564.2395741|-6.961625817000001|0.270414577|6.100927672|11.82615475|0.938419104|5174.981962|143.4649092|-299.34991010000005|17.98535187|0.014078094|-243.607074|773.3701306|460.1866123|7.468948447000001|1.0|1.0|1.0|0.0|0.19|21.0|4.97|43.6|1.0|0.0|100.04|0.0|-4.22|4.0|344.38|1.0|1.0|3.95|-4.72|1.9e-05|3.62|0.0|0.0|5.04e-06|-0.05634|5.8433|3.8856|574.87|319.09|0.2593|417.68|0.32059|-1129.003694|0.0941|-0.1633099999999999|3.0178|0.02250617|-1129.0552810000002|3.4695|928.0|6.0325
13a_a6|0|0|0.0|0|0.0|-0.042110772|-0.01115741|-0.0265090529999999|0.041767677|0.0|0.0015242189999999|-0.0525259259999999|1|0.05269025|-0.180339002|1|0.850080948|0.7722228729999999|0.090839165|0.8299950709999999|0.8013954109999999|0|-0.094081761|0.031866842|-74.18628740000001|20.83876732|154.9639272|147.4582473|13.62714959|554.4922449|0.759912392|-40.23198232|87.37044493|-26.70706346|82.36189896|0.467070451|506.474367|-1335.353173|-17.46461983|0.240087608|8.038453162|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|13.18415753|1.0|1.0|1.0|2.0|0.12|23.0|4.32|95.85|2.0|0.0|116.79|0.0|-5.51|5.0|409.44|0.0|1.0|3.52|-4.99|1.02e-05|3.8|0.0|0.0|4e-07|-0.05018|5.9934|3651.0|695.29|339.59|0.5352|571.9|0.4816|-1349.834826|0.2697|-0.14969|7.7145|0.02818646|-1349.895534|9.2157|46.0|7.3372
14c_a23|1|1|0.0|2|3.349976042|0.06596946|-0.005822256|-0.024758731|0.043538647|0.743546646|-0.047853455|-0.047410593|2|0.077009731|-0.13187015|2|0.722187957|0.793551289|0.1114214519999999|0.857184548|0.659570836|1|-0.0567889659999999|0.018842596|-53.17009158|12.52192141|38.43627129|51.21382308|8.321492112|81.41541733|0.7834075309999999|-25.07982076|64.05912299|-22.62557089|50.26125234|0.459622824|613.3401089|-1063.401832|-15.0359121|0.2165924689999999|7.832948614|14.49533577|0.8505592829999999|6755.962581999999|143.9373772|-706.6878684999999|28.88097191|0.016385474|-376.6791777|1357.40568|633.3278634|10.88903141|0.0|1.0|0.0|1.0|0.05|26.0|4.67|105.02|2.0|1.0|125.29|0.0|-6.13|4.0|445.93|0.0|0.0|4.0|-5.55|2.83e-06|4.21|0.0|0.0|4.55e-06|-0.0795299999999999|3.7031|3.7031|693.64|334.81|356.0|549.86|0.56781|-2089.293299|356.0|-0.15143|7.2704|0.02236136|-2089.354057|10.369000000000002|2.0|8.6253
14l_a23|1|1|0.0|2|3.402752757|0.060717916|-0.005344736|-0.026530366|0.046283951|0.758109562|-0.060692376|-0.061788679|2|0.07815878|-0.136106024|2|0.725800261|0.778602826|0.156652778|0.836852328|0.6906097959999999|1|-0.053549434|0.018669073|-51.59307331|12.31633167|40.34135162|51.94117061|8.125310915|81.90812552|0.7896261940000001|-23.306234600000003|61.54673359|-21.66909079|47.64388017|0.492922575|607.777253|-1083.45454|-14.29549842|0.210373806|8.006380163|15.78926563|0.972085426|6444.7098240000005|138.7874759|-714.7749208|27.44221375|0.01508774|-382.1434717|1372.110688|666.0036144999999|9.953660282|0.0|1.0|1.0|1.0|0.09|26.0|4.33|105.02|2.0|1.0|125.25|0.0|-5.85|4.0|425.51|0.0|0.0|3.78|-5.25|5.61e-06|3.94|0.0|0.0|7.03e-06|-0.07191|3.6274|3.6274|694.65|341.8|0.4239|560.51|0.67242|-1668.983787|0.4239|-0.14639|6.0563|0.01168219|-1669.04569|8.2422|7.0|8.1798
8_a1 (SB-202620)|0|0|0.0|0|0.0|0.106916453|-0.013785521|-0.226277123|0.037578348|0.0|-0.1402198369999999|0.037553634|1|-0.095271547|-0.042643966|1|0.674381582|0.743088715|-0.042789124|0.805476065|0.658433571|0|-0.117682533|0.015526845|-59.72618401|8.809217494|208.2071465|199.1596945|4.997944864|64.70432539|0.7742395870000001|-37.88089785|70.8721358|-23.30777912|75.57687443|0.4564697679999999|368.1943149|-955.6189441|-13.22376193|0.225760413|7.432247389|13.67402758|0.839824062|5170.286136|128.0860757|-542.1742393|30.104091200000003|0.019645498|-311.18185800000003|1234.267739|433.2550452|11.1459518|1.0|0.0|1.0|2.0|0.0|23.0|5.06|78.87|2.0|0.0|99.61|0.0|-4.94|5.0|359.35|0.0|1.0|3.7|-4.7|1.98e-05|3.6|0.0|0.0|3.42e-06|-0.0736899999999999|3.4052|3.4052|586.27|364.11|0.5339|460.4|0.7026600000000001|-1222.9606720000002|0.5339|-0.13683|3.4563|0.16177304|-1223.014114|5.5005|0.4|6.3979
3b_a12|0|0|0.0|0|0.0|0.156777705|-0.007916598|-0.043495794|0.0375|0.0|-0.065558712|-0.003968827|0|-0.19952566|-0.116772665|1|0.914614654|0.768772928|-0.008328578|0.82914101|0.802482465|0|-0.064393592|0.0103611969999999|-46.11064215|5.401901357000001|41.13468455|50.46508298|2.816328871|0.0|0.7688221909999999|-17.50314491|54.77629766|-17.73486237|38.97406803|0.390744506|470.8937285|-691.6596323|-9.246226764|0.2311778089999999|6.6333156660000006|10.88757628|0.64134753|4665.346939|120.5265876|-360.6028438|23.06757345|0.0166212889999999|-280.3056362|899.6353646|406.0361621|8.665655511|1.0|1.0|0.0|1.0|0.05|18.0|3.14|37.28|1.0|0.0|102.53|0.0|-4.26|3.0|332.79|1.0|1.0|3.59|-4.64|2.28e-05|3.78|0.0|0.0|2.63e-06|-0.07091|4.2092|3.7741|548.05|328.51|0.5013|426.66|0.53738|-1410.826913|0.2418|-0.15229|5.9551|0.02444371|-1410.8759220000002|8.5678|49.0|7.3098
4e_a46|0|0|0.092094405|1|2.12386814|0.1369980459999999|-0.005995748|-0.370202917|0.041636905|0.0|-0.058626723|-0.05803828|1|-0.135489528|-0.049530834|2|0.738134189|0.77019676|0.075271624|0.8146060740000001|0.69063113|0|-0.0835371459999999|0.010671173|-64.33855433|8.098142567|105.0139519|186.9007941|6.145520557|20.27041189|0.7951078540000001|-48.10898007|73.87174786|-23.48867857|71.49283399|0.4753010039999999|571.9794684|-1479.78675|-17.82509456|0.204892146|7.906917146|15.06943449|0.905854609|7615.063066|155.48860530000002|-1122.980957|29.54149986|0.0125621839999999|-447.9030518999999|1861.114491|942.2127953|9.533193534|0.0|0.0|1.0|2.0|0.27|23.0|5.93|124.17|2.0|0.0|137.28|0.0|-6.08|6.0|488.6|0.0|0.0|3.5|-5.41|3.92e-06|3.78|0.0|0.0|7.64e-07|-0.03893|4.2446|4.1773|757.1|296.81|0.4814|655.69|0.5745600000000001|-1884.255802|0.3109|-0.17112|1.9941|0.04805633|-1884.324182|3.2466|154.0|6.8125
3a_a49|0|0|0.0|1|2.09865947|-0.05210989|-0.006374689|-0.072328354|0.0355787039999999|1.819785|-0.060613765|0.00497674|1|-0.074886415|0.003978478|2|0.775818577|0.8145214209999999|0.012813604|0.8704151529999999|0.7476073409999999|1|-0.094437035|0.016205613|-51.82200998|9.491036042|107.4001347|158.77029040000002|5.558553447|59.40691577|0.689774813|-32.39206742|64.2037853|-17.97906469|64.79936082|0.474653816|426.893216|-880.9741697000001|-10.52968207|0.310225187|6.566343333|12.49907878|0.903506738|5792.106924000001|181.6875706|-515.9544212000001|26.06512204|0.021141449|-222.2883651|1277.19098|578.2841135|12.38177532|1.0|0.0|1.0|2.0|0.18|21.0|2.81|98.72|1.0|0.0|112.14|0.0|-3.06|5.0|384.43|0.0|1.0|2.02|-3.3|0.000503|1.38|0.0|0.0|2.51e-05|-0.05732|5.1647|3874.0|635.89|320.04|0.3467|449.68|0.53794|-1253.756918|0.0793|-0.15978|3801.0|0.03833529|-1253.8126619999998|4.2593|64.0|7.1938
19_a4|0|0|0.0|1|1.943606348|-0.121320311|-0.0023503029999999|-0.3929802189999999|0.040511696|0.0|-0.211341677|-0.136621315|1|-0.086166959|-0.042058265|1|0.55269662|0.774746438|0.152550043|0.834377354|0.514505012|0|-0.070677568|0.013022539|-41.82665583|7.168604362000001|15.411502800000004|98.66465411|3.946149569|13.25878373|0.764880253|-21.41704046|49.73882261|-15.93396412|46.07495776|0.460486754|451.8120313999999|-669.2264932|-8.771275759|0.235119747|5.9448291|11.01887515|0.85352261|5232.561157|129.4279389|-368.3935819|20.83197214|0.0143733|-291.6208078|874.9428297000001|450.6848883|7.912166787999999|0.0|1.0|0.0|0.0|0.16|17.0|4.32|73.23|1.0|0.0|98.19|0.0|-3.81|4.0|351.42|1.0|1.0|2.92|-3.97|0.000106|2.62|0.0|0.0|0.0002839999999999|-0.05294|4.1858|4.1858|583.39|296.2|0.3806|500.34|0.67535|-1446.760398|0.3806|-0.17004|5.8295|0.02985188|-1446.813896|7.1079|19.5|4.71
16a_a10|0|0|0.0|1|2.041062372|-0.187414728|-0.00230615|0.023926176|0.0334858389999999|2.009832665|0.014886502|-0.0048530629999999|1|-0.133979603|-0.254024476|2|0.748039584|0.772481675|-0.068377262|0.813036304|0.72613292|1|-0.052574986|0.013872737|-53.28817038|9.606840334|77.68598956|58.06685151|6.652715932|99.81657855|0.7270593190000001|-25.21250404|63.53441386|-18.049219|46.01490333|0.4629532229999999|634.4309626|-1119.0515779999998|-12.4990447|0.272940681|8.531706024|15.88633689|0.862035195|6366.0631060000005|189.0108247|-774.9407716|24.82496066|0.014796066|-314.4761648|1539.147561|879.8636987|10.24624348|1.0|1.0|1.0|0.0|0.3|21.0|5.19|56.07|3.0|0.0|133.66|0.0|-5.22|5.0|439.55|1.0|1.0|4.24|-5.17|6.76e-06|4.33|0.0|0.0|1.4e-06|-0.04647|5.6019|3.8718|760.0|320.22|0.3843|629.65|332.0|-1394.797092|0.0841|-0.1605|3.8323|0.02819643|-1394.861824|4.6574|47.0|7.3279
3o_a32|1|1|0.0|0|0.0|-0.022603806|-0.006253394|-0.014299905|0.035643275|2.240993002|-0.117781901|-0.090297882|3|-0.117744493|-0.11221537|0|0.90022001|0.8214857240000001|-0.074509084|0.872498916|0.840991936|1|-0.073742105|0.012519666|-55.03672286|7.218280399|62.67187821|93.52833522|4.161738248|0.0|0.7850948190000001|-24.51306152|62.56936516|-18.34557429|49.73468603|0.455089918|483.0270239|-825.5508427999999|-10.57723917|0.214905181|6.392329273|11.73098001|0.835165165|5488.777096|123.9047338|-475.9757626|23.36733582|0.0130649069999999|-328.7458915|1051.530112|541.0877621000001|7.532642302|1.0|1.0|1.0|2.0|0.32|19.0|4.2|122.97|1.0|0.0|112.07|0.0|-5.72|4.0|381.52|0.0|1.0|3.74|-4.73|1.87e-05|3.46|0.0|0.0|2.04e-05|-0.05413|3.5333|3.5333|620.56|350.9|0.2851|464.85|0.70216|-1805.277864|0.2851|-0.14652|3.2729|0.03088166|-1805.333039|5.8476|0.24|6.6198
12d_a31|0|0|0.0|0|0.0|0.039097757|-0.012448252|-0.043220149|0.0359583329999999|0.0|-0.085780934|-0.032270224|2|-0.067477864|-0.214049412|0|0.8066174070000001|0.8343242820000001|-0.00658148|0.873955169|0.771222772|0|-0.0938723509999999|0.0296918329999999|-81.56033123|21.06095035|157.30671669999998|208.9297871|14.93891054|557.514503|0.6383648510000001|-47.23018217|99.79879739|-23.08311261|87.64629597|0.389382761|500.3881827|-1223.404968|-16.37326657|0.361635149|9.445278138|15.46841054|0.63768714|5753.290126|256.5143096|-867.7831284|36.15974873|0.02571268|-196.2893506|1916.466682|647.1500428999999|18.23846616|1.0|1.0|1.0|2.0|0.38|16.0|4.09|117.37|2.0|0.0|112.97|0.0|-5.61|5.0|412.51|0.0|1.0|3.76|-4.39|4.06e-05|3.46|0.0|0.0|9.69e-06|-0.03128|3.8477|3.8477|730.86|322.23|0.2566|626.33|0.7006600000000001|-1657.1792779999998|0.2566|-0.15968|2.4186|0.04338158|-1657.245177|3.3585|0.51|6.2924
11_a33|1|1|0.0|0|0.0|-0.151505631|-0.008708023|-0.039406316|0.034984568|1.979284901|0.143981643|-0.008908194|3|0.105574347|-0.232296883|0|0.8389087140000001|0.85401347|0.003391835|0.921896958|0.781083337|1|-0.070841241|0.033701864|-50.94714637|16.37099833|45.43139569|69.3240686|7.95236684|0.0|0.552878386|-16.71585694|68.11455221|-14.98445481|50.78279943|0.4673066279999999|416.4353629|-509.4714637|-7.278840251|0.447121614|5.24049311|9.837729137|0.8772525659999999|4880.001461|217.193541|-247.4805685|27.10262364|0.035341374|-51.37234937|921.4892038|335.4799765|17.16740584|1.0|1.0|1.0|1.0|0.13|19.0|4.13|120.17|0.0|0.0|89.77|0.0|-5.48|4.0|328.41|0.0|1.0|3.28|-4.38|4.13e-05|3.28|0.0|0.0|0.000194|-0.05806|3.5049|3.5049|506.55|353.74|0.5408|378.1|0.70381|-1669.202327|0.5408|-0.14132|3.1406|0.02055276|-1669.251123|4.5998|5.0|8.3188
14i_a23|1|1|0.0|2|3.2692375460000003|0.142566578|-0.010148243|-0.130330047|0.0432555559999999|0.7151570629999999|-0.018541856|-0.026731172|2|0.075401108|-0.033435987|2|0.77007911|0.8025091329999999|0.158023239|0.864206467|0.7333675390000001|1|-0.0889593869999999|0.0214262489999999|-66.02703063|14.65077903|324.811841|151.83084580000002|10.01786784|93.48624142|0.7780956840000001|-41.59306642|79.20815775|-27.18760085|75.47917433|0.478050606|531.9462982|-1386.567643|-18.59026006|0.221904316|8.107659819|15.53342127|0.915894552|7030.347905|151.7330992|-948.103263|34.94120504|0.019276934|-380.3109456|1782.001457|693.3423458|13.18112713|0.0|1.0|1.0|2.0|0.04|26.0|3.12|148.11|1.0|1.0|128.38|1.0|-5.21|5.0|454.51|0.0|0.0|2.61|-4.39|4.03e-05|2.46|0.0|0.0|5.03e-05|-0.08025|3.6931|3.6931|715.68|335.72|0.3639|580.74|0.55606|-1798.371346|0.3639|-0.1509599999999999|5.9563|0.03394466|-1798.434186|8.3755|3.0|8.4622
28_a47|1|1|0.0|1|1.408016295|-0.053792245|-0.009689834|-0.23494583|0.038387534|1.121067445|-0.00496711|0.0467853809999999|1|0.06536499|-0.126992366|2|0.635684951|0.832144916|-0.175007067|0.896193695|0.614975047|1|-0.1132830309999999|0.026080156|-63.47150284|15.50250691|365.2310214|234.5873429|9.214964819|83.61576722|0.65225927|-40.02656804|82.27079846|-22.66839387|82.83994768|0.472690874|359.8303775|-952.0725426|-13.47449501|0.34774073|7.864990866|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|34.75365534|0.031626405|-181.0112167|1459.653524|428.5826478|18.79929562|1.0|1.0|1.0|2.0|0.05|21.0|3.84|98.72|1.0|0.0|99.2|0.0|-3.67|6.0|380.35|0.0|1.0|2.4|-3.66|0.000217|1.97|0.0|0.0|4.59e-05|-0.05471|3675.0|3675.0|599.88|337.37|0.2996|461.73|0.69002|-1335.571655|0.2996|-0.15049|6.0847|0.03698465|-1335.6279869999998|8.17|25.0|7.6
