molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|AATSC1c|SRW07|AATSC1s|n6HRing|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|SIC2|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|TPSA_x|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
47k_a18|0|0|0.0|0.0|0|1|1.25117623|-0.0067578909999999|4.844187086|-0.0605329409999999|0|-0.5135996820000001|0.003047962|-0.02822032|10.94702256|-0.008576013|0|0|0.00493127|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0|0.022512501|0.753132457|0|0.8309354040000001|-0.065324278|-0.088346874|0.015080484|-51.59195677|-69.77479556|20.66242736|133.5242222|9.406543039|58.77865447|-2.208671853|-40.74641317|63.50225571|3245.964586|656.2580564|0.284695579|9.777177947|0.877042091|224.8475227|-1377.672426|33.40602576|0.018313855|-340.0872332|2438.639881|1.0|1.0|1.0|1.0|2.0|4.66|0.3|18.0|-8.44|3.17|88.97|2.82|3.0|2.0|11.0|-5.84|38.0|-6.41|0.0|0.0|0.0|2.53|-5.33|1.44e-06|0.000742|4.65e-06|0.0023899999999999|4.26|1.0|3.6099999999999997e-09|1.85e-06|-0.04359|3.0948|8.45|3.0948|-1664.756029|842.29|1492.36|793.48|0.69823|-1664.2657390000002|-0.17135|0.02802749|-1664.341238|7.5376|7.5376
47j_a18|0|0|0.0|0.0|0|1|1.251176464|-0.007807275|4.844187086|-0.068902246|0|-0.569931053|0.00031105|-0.006923502|10.94702285|0.0033281|0|0|0.002317206|-0.073551529|-0.218974385|-0.331885553|-0.48833504|0|-0.002262399|0.77844379|0|0.80651845|-0.073041469|-0.094744194|0.015967126|-56.816779|-73.69868165|95.57657747|150.5035248|9.661420661|99.50526447|-2.368604851|-44.19607713|69.23713027|3172.831382|627.366638|0.235574938|9.597380968|0.928170101|183.246715|-1433.2001369999998|34.43235841|0.016220875|-411.3767328|2410.265089|1.0|0.0|1.0|1.0|3.0|4.54|0.28|18.0|-8.79|2.82|97.76|2.63|3.0|2.0|11.0|-5.83|37.0|-6.46|0.0|0.0|0.0|2.39|-5.14|1.49e-06|0.000743|7.32e-06|0.00366|4.07|1.0|1.63e-09|8.159999999999999e-07|-0.04423|3.1054|8.09|3.1054|-1625.445572|839.37|1459.55|776.31|0.6983600000000001|-1624.9784550000002|-0.17273|0.03246539|1625.053346|7.4559|7.4559
4R4k_a46|0|0|0.0|0.173180233|1|1|1.134637098|-0.0049602|5.587248657999999|-0.088084767|1|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|-0.003017362|0.787615341|0|0.890625164|-0.089699228|-0.085931818|0.007883196|-47.73036108|-45.72566346|173.3171354|58.20005971|2.232103603|0.0|-1.4608409080000002|-25.39807111|51.92513282|2105.035168|473.9155694|0.133318901|5.522208638|0.871222588|70.94107067|-413.632783|18.68565706|0.007248925|-390.2334878|896.9115391|1.0|0.0|1.0|1.0|1.0|3.8|0.33|17.0|-6.61|4.77|50.94|2.84|1.0|0.0|2.0|-4.82|25.0|-5.46|0.0|1.0|1.0|3.81|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|2.48e-07|8.28e-05|-0.02045|5.2965|4.52|4.1392|-1053.439174|565.94|994.13|490.83|0.68404|-1053.202129|-0.19529|0.0257622|-1053.254911|7.0132|7.0132
1_a15|0|0|0.0|0.0|0|0|1.419940974|-0.0084598019999999|0.0|-0.043374667|2|-0.541427319|0.001244652|-0.068297833|10.95880609|-0.000905902|0|0|0.003816011|0.096086011|-0.1816819589999999|-0.270248221|-0.34192045|2|0.101406325|0.74357498|0|0.875723465|-0.068077117|-0.1117462069999999|0.026214985|-44.01415991|-72.24770503|121.3844816|80.34898605|10.95802135|63.14412039|-1.899685524|-28.45664402|60.96303497|3000.975833|566.1848585|0.394072483|6.580146251|0.77926144|254.7811976|-794.0799704|33.22939752|0.0280791829999999|-136.9714493|2026.993248|1.0|1.0|1.0|1.0|1.0|3.91|0.19|24.0|-10.02|6.32|74.73|2.2|3.0|0.0|8.0|-6.55|34.0|-5.38|1.0|0.0|0.0|4.68|-5.97|2.830000000000001e-07|0.00013|1.08e-06|0.000495|5.23|0.0|9.53e-11|4.36e-08|-0.04142|4.3834|4.68|3.2188|-1510.136281|697.35|1271.06|598.34|0.70553|-1509.785098|-0.17792|0.01894559|-1509.851127|7.3565|7.3565
15_a3|0|0|0.0|0.0|0|1|0.619596467|-0.006742751|4.727387819|-0.092127078|3|-0.289938297|-0.006419472|0.126641951|10.33806279|0.021805556|0|0|-0.004459728|-0.325227172|-0.022386155|-0.039798975|-0.505519936|3|-0.103599654|0.866559772|1|0.7789088340000001|-0.092342351|-0.107619999|0.007901554|-47.26593592|-55.08588323|315.5421792|113.1667185|2.070175472|0.0|-1.50667999|-24.19332693|51.31038923|2116.88728|398.6887321|0.149672503|5.371119692000001|0.85723565|76.61068671|-394.7441342|22.67368656|0.010200078|-358.6340772|906.9474625|1.0|0.0|1.0|1.0|1.0|4.12|0.24|16.0|-5.78|1.56|89.99|0.96|0.0|0.0|2.0|-2.77|23.0|-7.35|0.0|0.0|0.0|1.2|-3.02|0.0017|547.0|0.000951|306.0|1.28|0.0|1.66e-06|0.000535|-0.06319|6.0077|2.33|3.7072|-1328.688126|553.81|916.07|398.12|0.67902|-1328.531138|-0.22079|0.0228507|-1328.581677|7.6021|7.6021
12ae_a36|1|0|3.412870974|0.0|0|2|0.299253957|-0.009867085|5.351858133|-0.351827031|2|-0.611759277|-0.006862238|-0.083959343|10.31810353|0.006615826|1|1|-0.001160331|0.151620635|-0.15024383|-0.261631709|-0.513686975|1|-0.0931249669999999|0.8837136859999999|0|0.7162413209999999|-0.085851235|-0.105648609|0.023873046|-63.96145017|-78.71102033|96.60079598|211.4077529|13.25108213|19.97715962|-2.11297219|-47.65297933|81.74750345|3486.122819|533.6188092|0.315002436|8.676756505|0.870019385|234.6851816|-1172.836017|39.62310606|0.025570256|-275.6561988|2298.140152|0.0|0.0|1.0|0.0|3.0|5.03|0.17|17.0|-6.87|2.15|123.75|0.84|1.0|0.0|7.0|-3.85|34.0|-8.03|0.0|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|1.36e-07|6.45e-05|-0.0548899999999999|5235.0|6.24|3.8664|-1876.203168|754.15|1281.69|615.71|0.68591|-1875.897072|-0.21149|0.0508577|-1875.963244|7.8239|7.8239
5_a27|0|0|0.0|0.0|2|0|1.4026035369999998|-0.0063562359999999|4.727387819|-0.068518519|2|-0.286030638|0.00991794|-0.125237927|10.93772408|-0.013448351|1|1|0.010329671|-0.250776983|-0.2030237389999999|-0.341622797|-0.4982037479999999|2|0.180356685|0.8149212259999999|1|0.8531787759999999|-0.055979434|-0.085078576|0.01695771|-29.50048722|-44.83538435|10.48961936|77.37301579999999|4.709432444|56.35994804|-1.276178645|-15.54640123|38.43699603|2273.906133|449.6149323|0.258518528|6.160679036|0.7827415529999999|136.2361487|-354.41560810000004|21.59546513|0.016479312|-254.5156507|907.0095354|0.0|1.0|0.0|1.0|0.0|3.07|0.16|21.0|-6.22|2.8|65.6|2.66|0.0|0.0|2.0|-3.61|25.0|-6.49|0.0|1.0|1.0|2.82|-4.01|0.000248|0.0821|9.78e-05|0.0324|2.58|0.0|6.04e-07|0.0002|-0.04554|4.0989|4.9|4.0989|-1083.143246|566.68|955.22|463.87|0.64548|-1082.967639|-0.21506|0.01903872|-1083.019748|8.5229|8.5229
14d_a23|0|1|0.0|0.0|2|0|1.197963465|-0.005343003|5.351858133|-0.026530366|2|-0.288522152|0.01269616|-0.019307114|10.313217800000002|-0.054430189|2|2|0.01180744|0.059486662|-0.074441567|-0.136106024|-0.4483522929999999|2|0.006563565|0.829764975|1|0.921694462|-0.053736319|-0.078282292|0.018596017|-35.40917327|-51.58357156|39.26987634|51.59888942|8.074501042|83.40396369|-1.6439281280000002|-23.33262837|47.66288948|2878.955374|607.3441532|0.209653392|7.832720777|0.833166062|138.1496441|-713.8033475|27.41215037|0.015037275|-382.6437544|1370.607518|0.0|1.0|1.0|1.0|1.0|3.52|0.09|26.0|-7.78|4.33|105.02|3.24|2.0|1.0|5.0|-5.85|31.0|-6.1|0.0|0.0|0.0|3.8|-5.25|1.43e-06|0.000608|5.61e-06|0.0023899999999999|3.94|0.0|1.65e-08|7.03e-06|-0.0725799999999999|3688.0|3.79|8.1555|-1669.24571|696.21|1186.17|554.84|8.1555|-1668.983743|-0.22152|0.02083626|-1669.045136|8.4001|8.4001
8b_a50|1|1|3.1324050960000003|0.0|1|1|1.398299046|-0.0045301379999999|5.777652323|-0.009597908|1|-0.1812055289999999|0.006841944|-0.009441452|10.945024|-0.0180233089999999|2|2|0.007057361|-0.170496134|-0.065440141|-0.116174481|-0.332085641|1|-0.027207307|0.8836675340000001|1|0.845349082|-0.072629787|-0.078068703|0.021513107|-34.79187329|-37.39727879|131.417573|74.08248511|4.93661461|0.0|-1.092961836|-16.66636363|45.09730487|2143.807599|404.9478761|0.328290204|5.292277178|0.75095166|157.2609748|-250.8020475|21.65129387|0.024280552|-164.5084115|779.4465792000001|1.0|0.0|1.0|1.0|1.0|3.21|0.06|20.0|-5.94|3.41|59.39|1.79|0.0|0.0|2.0|-3.44|23.0|-6.32|0.0|1.0|1.0|2.51|-3.81|0.000359|108.0|0.000154|46.0|2.55|0.0|1.16e-06|0.000347|-0.02903|4.5256|2.11|4.1804|-967.3527447|515.81|857.53|353.17|0.59283|-967.212701|-0.20144|0.036701907|-967.258772|7.1675|7.1675
31_a47|0|1|0.0|0.0|1|0|1.304326813|-0.00869363|4.727387819|-0.171198936|2|-0.417294247|-0.007525849|0.074881792|10.9497221|0.001073537|1|1|-0.006265667|-0.188419195|-0.035190699|-0.076351692|-0.441642572|2|-0.1978980839999999|0.917597019|1|0.696020038|-0.10715233|-0.1056956209999999|0.021401336|-66.4670426|-65.56344002|355.5321928|188.5600536|8.234748813|81.01707367|-1.691129939|-41.22978713|79.74238158|2689.159869|431.7441681|0.29335997|8.214180216|0.901520747|181.972428|-650.7084581|32.98913783|0.024209265|-256.3593656|1484.511202|1.0|1.0|1.0|1.0|2.0|3.18|0.1|21.0|-7.62|4.24|98.72|2.0|1.0|0.0|5.0|-4.59|29.0|-6.78|0.0|0.0|1.0|2.94|-4.39|2.56e-05|0.0105|4.03e-05|0.0166|2.86|0.0|2.42e-08|9.95e-06|-0.0532|3.9744|4.2|3.6369|-1735.435432|642.11|1079.4|508.69|0.69894|-1735.225703|-0.20463|0.03449081|-1735.284957|7.8|7.8
6_a3|0|0|0.0|0.0|0|0|0.605016564|-0.008934536|4.727387819|-0.106234254|2|-0.330577816|-0.007540435|0.05584062|10.3116226|0.032782484|1|1|-0.006696449|-0.0445675709999999|0.020589494|0.036673175|-0.594308852|2|-0.155862559|0.8632654590000001|1|0.783322023|-0.1042506469999999|-0.098669224|0.010921391|-52.01903278|-49.23401228|236.2008316|108.118071|2.7192240510000003|77.06094911|-1.282699916|-25.95647951|57.46859326|2196.107822|390.8623623|0.19718501|5.498222293|0.633675574|98.39146166|-319.3685142|23.4484528|0.0150025189999999|-302.19751|797.2473951000001|1.0|1.0|1.0|1.0|1.0|3.05|0.0|21.0|-7.48|4.66|92.93|2.11|1.0|0.0|2.0|-5.44|23.0|-5.68|0.0|0.0|1.0|3.63|-4.87|3.67e-06|0.00124|1.34e-05|0.00455|3.79|0.0|3.28e-08|1.11e-05|-0.06529|5.8279|3.09|3.3963|-1731.735113|524.88|884.88|366.93|0.69323|-1731.602363|-0.21179|0.03079258|-1731.6508010000002|5.7501|5.7501
16d_a32|1|1|3.311658163|0.0|0|0|0.609420775|-0.017249763|5.733341277|-0.087123461|0|-0.7589895790000001|-0.00839148|-0.134892903|10.31100273|-0.0517549079999999|3|3|-0.005427254|0.021406827|-0.128753933|-0.239509216|-0.68301199|0|0.107238939|0.916850163|1|0.7554930740000001|-0.091212351|-0.11491796|0.032003415|-53.23914436|-67.07571683|115.2070109|142.7146582|10.90312918|48.61700321|-1.493933474|-31.07481011|71.91900971|2588.214866|440.9688416|0.384250302|6.221435089|0.79521327|224.2805611|-508.962859|34.53986301|0.0332953229999999|-135.1223777|1416.134383|0.0|1.0|1.0|1.0|2.0|3.35|0.18|19.0|-6.59|3.82|149.27|0.65|1.0|0.0|6.0|-5.65|26.0|-6.62|1.0|0.0|1.0|3.12|-4.18|2.22e-06|0.000856|6.659999999999999e-05|0.0257|2.86|0.0|2.55e-07|9.84e-05|-0.05068|3.6271|3.78|3.6271|-1877.360551|621.59|1023.44|489.97|0.70217|-1877.185022|-0.20077|0.02818209|-1877.241687|8.1135|8.1135
21_a47|0|1|0.0|0.0|1|0|1.408713027|-0.010650348|4.727387819|-0.13650463|2|-0.511216716|-0.006808306|-0.004063946|10.95058272|0.057225853|1|1|-0.004332497|-0.090969103|-0.1049885469999999|-0.277479519|-0.5406500129999999|2|-0.080213904|0.8856299320000001|1|0.70582155|-0.082614966|-0.095249919|0.022739546|-46.63227351|-53.76411184|34.75044485|166.049938|7.244985517000001|47.95893876|-1.5239986980000002|-26.32173133|59.46768095|2691.697803|398.4031618|0.355154704|7.071346534|0.862591353|200.4681737|-485.55711339999993|29.64451905|0.028943339|-163.5167523|1334.003357|1.0|1.0|1.0|1.0|2.0|3.29|0.1|21.0|-7.7|4.93|84.73|2.97|1.0|0.0|6.0|-4.44|29.0|-6.58|0.0|0.0|1.0|3.43|-4.32|3.6e-05|0.0142|4.84e-05|0.0191|3.0|0.0|1.98e-08|7.8e-06|-0.06339|3917.0|4.43|3917.0|-1375.061089|583.37|1014.33|441.93|0.68296|-1374.858663|-0.2249699999999999|0.03299607|-1374.914223|8.3|8.3
15d_a10|0|0|0.0|0.0|1|2|1.343850133|-0.002831383|5.4161004020000005|0.0370874879999999|3|-0.184039927|0.010215823|-0.140487312|10.92970801|0.007032164|1|1|0.011249462|-0.092884337|-0.1786649189999999|-0.280243276|-0.1945202089999999|2|0.02497303|0.7857977740000001|1|0.87609771|-0.057588609|-0.070612242|0.02281891|-38.80896881|-47.58559595|67.59624856|83.49776405|10.36301002|141.0919598|-1.129795872|-26.15336742|54.18663419|2967.522813|590.402322|0.5280998339999999|8.429169102000001|0.900629528|355.8865234|-513.0869954|26.89020509|0.028735133|37.87296065|1613.412305|1.0|1.0|1.0|1.0|0.0|3.71|0.35|21.0|-7.82|3.44|65.3|1.54|1.0|0.0|6.0|-3.78|33.0|-7.04|0.0|1.0|0.0|3.18|-4.38|0.000167|0.0739|4.1200000000000005e-05|0.0182|2.75|0.0|1.5e-08|6.62e-06|-0.05002|5.6004|2.05|3.8591|-1430.8144619999998|737.09|1266.87|565.91|0.6814100000000001|-1430.733658|-0.20918|-0.23696253|-1430.795367|7.1612|7.1612
12ak_a36|1|0|3.501132553|0.0|0|2|1.270373882|-0.006465433|5.351858133|-0.0407717229999999|2|-0.407322296|0.0042553209999999|-0.116440196|10.95268014|-0.015708652|1|1|0.005035022|0.198260132|-0.099596099|-0.163978382|-0.439326642|1|0.051506104|0.860939187|0|0.848705143|-0.069176342|-0.091761476|0.019931266|-49.87483724|-66.15829243|113.186508|109.0807368|10.36054668|25.9007405|-1.926990997|-35.95881638|64.24490364|2830.816014|611.9003905000001|0.262560805|7.98672125|0.735576751|189.3013851|-1001.676485|31.93194362|0.018055095|-342.3783571000001|1883.984673|0.0|1.0|1.0|1.0|2.0|5.05|0.24|17.0|-7.38|3.01|69.2|2.66|2.0|0.0|6.0|-4.95|32.0|-6.19|0.0|1.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|3.8734|4.21|3.6895|-1350.900117|730.3|1247.89|584.05|0.7034699999999999|-1350.57563|-0.20204|0.03471045|-1350.637958|7.3372|7.3372
10_a3|0|0|0.0|0.0|0|0|0.605017375|-0.010609861|4.727387819|-0.1152010919999999|3|-0.381954986|-0.008037672|0.018484177|10.31162304|0.043342516|1|1|-0.005959152|0.033279122|-0.0495219879999999|-0.0947326669999999|-0.616256033|3|-0.140523767|0.8136572320000001|1|0.747406318|-0.1007256719999999|-0.0989320009999999|0.014615264|-46.64544572|-45.8148076|248.0820067|116.9745968|3.134330682|80.37219813|-1.187184014|-21.60122201|53.41368558|2098.79955|346.1193167|0.293370676|5.031169383|0.701266803|135.8581743|-254.5987025|23.57661855|0.023470578|-191.3775649|778.0284121000001|1.0|0.0|1.0|1.0|1.0|3.02|0.0|21.0|-6.51|3.41|105.82|1.2|0.0|0.0|2.0|-4.3|22.0|-6.44|0.0|0.0|1.0|2.52|-3.84|5.07e-05|0.0155|0.000145|0.0443|2.43|0.0|3.06e-07|9.35e-05|-0.06238|5375.0|1.64|3.4217|-1288.190838|498.67|830.63|323.26|0.68995|-1288.050987|-0.21249|0.04080931|-1288.097561|5.1|5.1
14y_a23|0|1|0.0|0.0|2|0|1.197960595|-0.005875443|5.351858133|-0.022719307|2|-0.2996475999999999|0.009174505|-0.051539811|10.31321795|-0.031435038|2|2|0.007229683|0.07646106|-0.069023218|-0.125978901|-0.4598871539999999|2|0.137426346|0.8668730109999999|1|0.925252932|-0.057809342|-0.080613242|0.018804822|-39.9727336|-55.74067298|39.66769923|51.68445972|8.990852582999999|82.29531392|-1.612264842|-27.63946733|52.97547894|3096.562257|639.7735629|0.21677451|8.213390641|0.948293868|149.890474|-770.8467102999999|30.28429949|0.016527|-391.6770747|1423.362076|0.0|1.0|0.0|1.0|1.0|3.41|0.05|26.0|-8.57|5.32|105.02|3.99|2.0|1.0|5.0|-6.77|32.0|-5.8|0.0|0.0|0.0|4.45|-6.13|1.7e-07|8.18e-05|7.37e-07|0.000354|4.83|0.0|2.6899999999999996e-09|1.29e-06|-0.08374|3.6413|4.73|3.6413|-2549.104894|713.1|1217.48|585.2|0.61338|-2548.8917260000003|-0.2331599999999999|0.01307741|-2548.953933|8.4225|8.4225
18c_a25|0|0|0.0|0.0|1|0|1.193723817|-0.002704524|4.727387819|-0.008080236|2|-0.162271435|0.007804726|-0.038865826|10.31285373|0.006360768|1|1|0.007488918|0.01222181|-0.038006869|-0.064145547|-0.282103688|2|0.084188427|0.8005589320000001|1|0.94801724|-0.048636087|-0.0719340379999999|0.009585904|-31.96445203|-47.27625541|26.54367263|34.1639413|4.140476673999999|0.0|-1.510614788|-21.00757374|38.26446885|2917.369488|623.0528232|0.2520795489999999|7.553051762000001|0.940731034|165.67090530000002|-652.4856999|23.70385212|0.014546814|-325.8749539|1327.415719|1.0|1.0|1.0|1.0|1.0|3.58|0.11|27.0|-10.17|6.11|87.72|3.08|2.0|1.0|7.0|-6.05|33.0|-5.85|1.0|0.0|1.0|4.77|-5.6|8.86e-07|0.000398|2.51e-06|0.00113|4.49|0.0|6.79e-11|3.0499999999999995e-08|-0.0622|5.4858|4.75|3.3396|-1714.597797|698.86|1243.76|547.87|0.70516|-1714.280779|-0.19532|0.02003004|-1714.342386|7.0555|7.0555
4i_a46|0|0|0.0|0.19654443|1|1|1.1346370959999998|-0.002360192|5.587248657999999|-0.018872727|1|-0.127450387|0.012211602|-0.160741899|10.94638684|-0.125773054|1|1|0.011931187|-0.133434195|-0.060809732|-0.091288438|-0.22302552|1|-0.0656636|0.786754478|0|0.940780437|-0.058565229|-0.075208437|0.015663081|-33.08099617|-42.48203383|67.51603424|33.45060163|4.997521397|70.55661087|-1.278543436|-18.68604171|41.92840157|2200.19132|531.4066842|0.2361682219999999|6.218233741000001|0.685288314|133.40134070000002|-407.9368676|18.53900079|0.011626803|-298.0546045|945.4890404|0.0|1.0|1.0|1.0|0.0|3.88|0.36|17.0|-7.3|5.07|39.94|3.06|1.0|0.0|3.0|-4.94|26.0|-5.31|0.0|1.0|1.0|4.16|-5.04|1.16e-05|0.00403|9.13e-06|0.00317|4.38|0.0|5.04e-08|1.75e-05|-0.01646|5.3987|4.46|4.4232|-1092.730494|611.74|1058.5|546.24|0.69035|-1092.473422|-0.20084|0.02614355|-1092.528145|6.2132|6.2132
8a_a50|1|1|3.139870661|0.0|1|1|1.39826105|-0.00439531|5.777652323|-0.021959577|1|-0.188998337|0.007671336|-0.150515325|10.94501357|-0.058014797|2|2|0.007801731|-0.038971589|-0.065546446|-0.11385159|-0.352654037|1|-0.188882361|0.8718949979999999|1|0.860876738|-0.069208148|-0.08230347|0.018809422|-34.88425666|-41.48493288|133.8183888|70.12485884|4.778811898|0.0|-1.234552044|-17.58335405|44.36511568|2206.356773|433.9235497|0.248584287|5.754657432|0.858162757|125.2985144|-313.6562159|21.23424244|0.017017336|-253.4513797|828.1354551|1.0|0.0|1.0|1.0|1.0|3.34|0.11|20.0|-6.32|3.71|59.39|2.02|0.0|0.0|2.0|-3.86|24.0|-6.12|0.0|1.0|1.0|2.87|-4.13|0.000138|0.0433|7.48e-05|0.0234|2.95|0.0|4.82e-07|0.000151|-0.0280699999999999|5.622000000000001|2.69|4.1738|-1006.671867|548.47|912.7|396.63|0.60625|-1006.508913|-0.20051|0.03479985|-1006.557694|7.3279|7.3279
47t_a18|0|0|0.0|0.0|0|1|1.25117758|-0.0128248239999999|4.844187086|-0.161517185|0|-0.756664598|-0.006573438|-0.011641394|10.94702032|-0.04785474|0|0|-0.004985656|0.027313444|-0.068787175|-0.104274108|-0.600890268|0|0.005590928|0.796935152|0|0.67203319|-0.119202068|-0.103295568|0.014067024|-79.78154029|-69.13537385|280.622476|219.5070758|6.301435212|78.43695402|-2.272502492|-53.39751484|89.19655162|2872.533415|449.789539|0.195468477|8.780037801|0.991199259|130.8263901|-1017.985577|33.75918118|0.016238994|-407.6438346000001|1890.514146|0.0|0.0|1.0|0.0|3.0|3.86|0.15|18.0|-7.51|2.93|110.56|1.64|2.0|1.0|7.0|-5.58|33.0|-6.46|0.0|0.0|0.0|2.15|-4.77|2.65e-06|0.00117|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|3.09e-08|1.36e-05|-0.06822|3.1164|9.4|3.1164|-1470.873743|703.76|1218.95|601.36|0.6895100000000001|-1470.528808|-0.19514|0.03767603|-1470.593659|6.1068|6.1068
7_a3|0|0|0.0|0.0|0|0|0.60501656|-0.008855374|4.727387819|-0.106234254|2|-0.327648836|-0.007540435|0.054347129|10.3116226|0.030246987|1|1|-0.006696449|-0.084462575|0.020589494|0.036673175|-0.592753801|2|-0.224253635|0.8632654590000001|1|0.782294598|-0.1034274319999999|-0.096448591|0.009708941|-51.18177092|-47.72824381|230.9407974|107.7330046|2.377557323|76.07607751|-1.253831681|-25.32764885|55.98630667|2196.07224|387.1238241|0.2007853889999999|5.198046584|0.663120542|99.36002106|-307.0424158|22.83370969|0.0149999089999999|-296.13678660000005|776.3461295|1.0|1.0|1.0|1.0|1.0|3.02|0.0|21.0|-7.48|4.66|92.93|2.11|1.0|0.0|2.0|-5.44|23.0|-5.68|0.0|0.0|1.0|3.63|-4.87|3.67e-06|0.00124|1.34e-05|0.00455|3.79|0.0|3.28e-08|1.11e-05|-0.0640299999999999|5.8849|3.09|3.4435|-1731.7341420000002|522.73|883.88|362.61|0.69224|-1731.602893|-0.21219|0.03103579|-1731.651178|5.9901|5.9901
12p_a30|0|0|0.0|0.0|0|2|0.604984421|-0.0063403159999999|5.351858133|-0.031328052|2|-0.3550576729999999|0.005613018|0.000321545|10.31162861|-0.128484994|1|1|0.005965451|-0.109773594|-0.053644471|-0.09353607|-0.456474815|1|-0.051402518|0.8371763179999999|0|0.843381594|-0.074356395|-0.094870978|0.015107947|-47.54197452|-60.65858419|75.21136863|100.1386407|6.176226649|0.0|-1.897419563|-30.39737673|57.20168999|2783.628159|539.2411292|0.180044528|7.392482526|0.886732486|115.116829|-775.6774321|28.4530386|0.0130197619999999|-409.146112|1479.558007|0.0|1.0|1.0|0.0|1.0|4.76|0.17|17.0|-7.01|2.93|81.65|3.04|2.0|0.0|5.0|-5.66|30.0|-5.81|0.0|0.0|1.0|2.91|-5.15|2.21e-06|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|9.75e-08|4.02e-05|-0.05169|5.1922|4.14|3.4955|-1615.094336|685.08|1167.16|526.91|0.68561|-1614.830085|-0.19992|0.03198743|-1614.890598|7.7721|7.7721
11d_a5|1|0|2.9590700880000003|0.0|0|0|1.388848584|-0.003373937|4.59511985|0.001099755|2|-0.185566552|0.008307337|-0.138265707|10.94877952|0.01948342|1|1|0.008809179|-0.202307745|-0.12451554|-0.200646773|-0.22897714|2|-0.018747485|0.831190148|0|0.87090286|-0.063028408|-0.0847408619999999|0.012828514|-40.04753555|-53.84338206|61.45330587|82.02685783|5.179111638|0.0|-1.525335513|-25.44574968|48.19862797|2540.78984|553.3617954|0.287694578|8.920296087|0.976150552|182.7978704|-615.8065323|26.16587381|0.018119737|-269.7929124|1360.625438|1.0|1.0|1.0|1.0|1.0|3.13|0.17|23.0|-8.64|4.14|66.93|1.42|1.0|0.0|7.0|-4.14|29.0|-6.47|0.0|1.0|1.0|3.28|-4.29|7.2e-05|0.0278|5.14e-05|0.0198|3.07|0.0|2.31e-09|8.909999999999999e-07|-0.03767|4.4175|2.59|4107.0|-1239.127458|682.09|1154.67|594.45|0.6533399999999999|-1238.855022|-0.20529|0.03371838|-1238.914819|7.8239|7.8239
