molecula|n9FaHRing|n9FaRing|SaaNH|SssssC|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|BIC2|MATS8s|SIC2|GATS1pe|RASA|FNSA3|PBF|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
21_a47|1|1|0.0|0.0|1.408713027|1.2247108|0.072733799|-0.010650348|4.727387819|2|0.037801932|-0.006808306|-0.004063946|10.95058272|1|-0.004332497|-0.090969103|-0.1049885469999999|-0.5406500129999999|0.826796636|-0.080213904|0.8856299320000001|0.591185263|0.70582155|-0.082614966|0.3188717339999999|-53.76411184|12.83540744|0.29417845|166.049938|-0.033866638|7.244985517000001|0.6448452960000001|70.10126935|-19.11612865|0.463113582|2691.697803|398.4031618|1402.202743|-10.79015808|0.355154704|7.071346534|13.17102891|0.862591353|-485.55711339999993|29.64451905|-163.5167523|482.9384172|16.33715751|0.0|1.0|3.29|3.32|21.0|4.93|84.73|1.0|104.49|0.0|1.0|6.0|-4.44|6.0|-6.58|1.0|-4.32|3.6e-05|0.0142|0.0191|3.0|0.0|1.98e-08|7.8e-06|-0.06339|3917.0|3917.0|-1375.061089|583.37|316.53|-1374.858663|0.2249|-0.2249699999999999|0.03299607|-1374.914223|4.9172|8.3|8.3
12n_a30|0|0|0.0|0.0|0.604984682|0.0|0.0304762079999999|-0.007311044|5.351858133|2|0.040899471|0.001139238|-0.037209579|10.31162898|1|0.002064369|-0.254279374|-0.0541804029999999|-0.464204099|0.815003426|-0.015189554|0.870930234|0.64876559|0.7781502140000001|-0.083120674|0.390449649|-66.48079820000001|10.77573511|0.221849786|140.0890685|-0.038674741|6.804436105|0.799403208|76.16725916|-24.42151771|0.4701566479999999|2848.910641|491.3700419|2349.172094|-15.42118984|0.200596792|7.385790169|13.93957316|0.887350282|-755.6383024|30.54968688|-378.1217671|618.6004214|9.686460958|1.0|0.0|4.66|0.0|17.0|3.18|81.65|2.0|127.24|0.0|1.0|5.0|-5.39|5.0|-6.02|0.0|-5.01|4.12e-06|0.00171|0.00405|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05076|5.1999|3.4859|-1675.011418|669.57|238.43|-1674.777231|0.1489|-0.19876|0.0334036|-1674.83759|6.32|7983.0|7983.0
12y_a30|0|0|0.0|0.0|0.604984019|0.0|0.048343649|-0.005996863|5.351858133|2|0.044197531|0.00604028|0.061944378|10.31162818|1|0.006346396|-0.153680104|-0.053700437|-0.4579359229999999|0.768409873|-0.05346283|0.8146529229999999|0.803183654|0.8489185109999999|-0.070903795|0.374181804|-61.25585229|10.05775555|0.151081489|101.4221952|-0.034840345|6.751850651|0.820108145|69.55490151|-23.38859815|0.445723724|2847.362782|569.8856940000001|2411.415644|-15.70095045|0.179891855|8.067590558|14.55517927|0.804154433|-863.552275|28.51891948|-429.782246|754.3941655|8.299049218|1.0|0.0|4.86|0.0|17.0|3.23|81.65|2.0|137.21|0.0|1.0|5.0|-6.04|4.0|-5.64|0.0|-5.46|9.14e-07|0.00039|0.00148|4.6|0.0|4.12e-08|1.76e-05|-0.05065|5.1973|3.4718|-1654.41361|728.75|238.56|-1654.125015|0.1489|-0.19815|0.0311422|-1654.190369|5.1209|7.6576|7.6576
15b_a50|1|1|0.0|0.0|1.353059441|4.112770601|-0.144363623|-0.0045393|5.82008293|1|0.032843915|0.004641091|-0.06083723|10.94501702|2|0.005203263|-0.17223348|-0.131737048|-0.310946931|0.8259784720000001|0.000882622|0.8833003970000001|0.764606364|0.8209134840000001|-0.082576068|0.447220762|-46.13641893|11.48191704|0.179086516|102.3838797|-0.028069672|6.564219549|0.639017342|60.03646705|-16.04745006|0.478989976|2441.264256|469.3167805|1692.3273379999998|-9.174337796|0.3609826579999999|6.89125222|13.22671714|0.919348867|-422.0195386|25.11269883|-158.95261259999998|510.3677388|13.90004811|1.0|1.0|3.56|2.11|20.0|3.26|68.76|1.0|105.46|0.0|2.0|5.0|-3.18|4.0|-6.98|1.0|-3.6|0.000654|0.2339999999999999|0.0891|2.11|0.0|1.92e-06|0.000687|-0.0333399999999999|4.0561|4.0561|-1160.4989460000002|613.37|305.67|-1160.275856|0.1796|-0.20071|0.03528279|-1160.330621|9.3788|7.1024|7.1024
9h_a40|0|0|0.0|0.0|0.604992856|1.7679629630000002|0.014753178|-0.009041931|5.4161004020000005|0|0.039444444|0.003782277|0.133376308|10.31197223|2|0.003099029|0.270048551|0.048470175|-0.503000695|0.740778143|-0.160855189|0.8022014000000001|0.7528137909999999|0.864310149|-0.09201708|0.219852623|-47.93581245|6.199629554|0.135689851|67.89350333|-0.041058441|3.102034287|0.863884935|53.60044379|-20.54391962|0.482124665|2073.354193|432.46450360000006|418.2915223|-10.27931468|0.136115065|6.922257828999999|13.366649|0.930966649|-359.7760137|23.78085181|-364.1454816|336.23227030000004|5.664631335|1.0|1.0|3.3|3.55|20.0|4.44|67.66|1.0|93.19|0.0|1.0|3.0|-5.65|3.0|-5.06|1.0|-5.12|2.23e-06|0.000716|0.00244|4.51|0.0|3.09e-07|9.93e-05|-0.05991|4.2372|3.3675|-1293.174246|526.38|292.61|-1293.033723|0.2721|-0.20038|0.02291279|-1293.083512|2841.0|5.4001|5.4001
7e_a8|0|0|3.038052327|0.0|1.394799915|1.3496955309999998|-0.150447714|-0.006027596|4.844187086|0|0.043758865|0.0024398329999999|-0.11032771|10.94332434|1|0.002669179|-0.075638618|0.034227147|-0.341022848|0.732001738|-0.023521398|0.790500031|0.577394732|0.8291560379999999|-0.08608941|0.286669793|-53.04282692|12.91806855|0.170843962|102.177831|-0.037446454|7.725998682999999|0.776001552|64.23177694|-22.39586026|0.4742828629999999|2605.914474|495.8990914|2032.501296|-13.39444718|0.223998448|7.70387217|14.654025199999998|0.902163597|-602.7501229|28.86058693|-330.14031780000005|519.5762494|11.18895001|1.0|0.0|3.2|3.38|23.0|4.94|70.81|2.0|108.43|0.0|1.0|4.0|-5.75|4.0|-5.43|1.0|-5.41|1.78e-06|0.000686|0.00149|4.54|0.0|5.07e-09|1.95e-06|-0.0697|3.8142|3.2363|-1300.495519|622.23|325.06|-1300.271093|0.1522|-0.2054699999999999|0.02845071|-1300.327213|11.4436|4.4547|4.4547
7c_a8|0|0|3.17138259|0.0|1.400027586|1.4416758790000002|-0.244222944|-0.007509694|4.844187086|1|0.043533333|0.00325576|-0.0450662909999999|10.94670214|1|0.004301963|0.079425146|-0.047874|-0.328286221|0.740795639|0.0092411059999999|0.795846675|0.6881348629999999|0.848923958|-0.080277893|0.292274414|-56.2991566|19.18974586|0.151076042|94.73836511|-0.03366688|12.03370912|0.626902145|76.40286308|-21.11218373|0.492823119|2716.5013510000003|532.3522286|2162.326414|-13.23925183|0.373097855|7.700542366|15.18314943|0.971698707|-635.4840877|33.67700028|-159.15828340000002|572.8089095|20.10370648|0.0|1.0|3.44|3.1|23.0|3.78|92.93|1.0|112.76|0.0|1.0|5.0|-5.0|5.0|-6.34|0.0|-4.67|1e-05|0.00399|0.00851|3.37|0.0|1.73e-08|6.91e-06|-0.07472|4.6061|3.1406|-1331.8206369999998|662.05|269.17|-1331.567632|0.1779|-0.20658|0.02732536|-1331.625743|15.7056|4.7307|4.7307
12b_a5|0|0|0.0|0.0|1.189701783|0.0|-0.297319874|-0.001991527|4.59511985|3|0.0252713179999999|0.0068803119999999|-0.119503073|10.94620104|0|0.00751901|-0.033279992|-0.070406884|-0.1708042239999999|0.779793078|0.066588785|0.819417554|0.8121510009999999|0.827613693|-0.066227158|0.350286421|-43.25430513|10.44150403|0.172386307|108.7155967|-0.020455699|6.584944956|0.530379611|59.53145615|-12.90040679|0.480419002|2602.046823|521.9354031|1071.500538|-8.135654442|0.4696203889999999|8.398709622|16.16438947|0.924627734|-463.7323032|24.32296891|-38.31786425|727.8586176|16.27715102|0.0|1.0|4.05|0.0|18.0|0.72|50.28|1.0|123.46|0.0|1.0|5.0|-2.3|6.0|-7.57|0.0|-3.45|0.00503|2.0|143.0|1.63|0.0|2.14e-08|8.5e-06|-0.10395|4.6156|1.4454|-1276.928859|669.05|268.62|-1276.940335|0.0001|-0.16607|0.03447919|-1276.9984029999998|8.2868|7.3768|7.3768
13b_a50|1|1|0.0|0.0|1.267593379|4.253030728|-0.067327798|-0.003876697|5.82008293|2|0.032833333|0.010435712|-0.042022102|10.94500743|2|0.011379776|-0.03182432|-0.173463805|-0.319215353|0.788327682|-0.041506802|0.828965118|0.71935296|0.906164013|-0.051509874|0.435064196|-57.74541064|14.22401427|0.093835987|67.07377798|-0.026928544|10.16729727|0.700410304|70.09526468|-19.24847021|0.4321103879999999|3036.874979|647.7242444|2147.355856|-13.75876844|0.299589696|9.514897025|16.75483549|0.7609056040000001|-866.8024118999999|27.48170624|-286.5057775|900.2031356000001|12.34985404|1.0|1.0|4.78|4.17|20.0|5.12|66.99|2.0|133.36|0.0|1.0|7.0|-5.02|5.0|-6.3|0.0|-5.1|9.65e-06|0.0044|0.00361|3.91|0.0|5.87e-08|2.68e-05|-0.02606|4.2315|4.1161|-1470.401544|780.4|293.0|-1470.039226|0.1553|-0.19622|0.03156473|1470.104535|7.1645|5.7375|5.7375
12at_a36|0|0|3.4361495580000003|0.0|1.297042863|0.0|-0.04229234|-0.010886502|5.351858133|2|0.039952719|-0.001148437|-0.076129505|10.95446888|1|0.000906224|0.091520225|-0.136151085|-0.48127276|0.8384626709999999|-0.08859337|0.890810337|0.7767870459999999|0.751856692|-0.084721769|0.301423347|-76.61315774|20.43891035|0.248143308|171.8311073|-0.037537878|14.1532755|0.6744421970000001|95.60375457|-25.99374995|0.49342323|3041.832389|520.6361161|2388.600265|-17.99981985|0.325557803|8.837213274|17.44496351|0.974034457|-1007.989912|38.54110857|-241.591008|735.3783268|18.99059683|1.0|0.0|4.9|0.0|17.0|1.67|95.5|1.0|135.03|0.0|1.0|7.0|-4.18|6.0|-7.18|0.0|-4.08|6.579999999999999e-05|0.0289|0.0367|2.53|0.0|2.42e-07|0.000106|-0.05703|4.7133|3.8408|-1460.833958|733.29|263.05|-1460.549244|0.2076|-0.2131|0.03651452|-1460.61293|8.9532|7.1079|7.1079
3q_a32|1|1|3.4364803|0.0|0.609420748|0.0|-0.017280695|-0.008072705|5.733341277|0|0.03898374|0.000773658|-0.022925245|10.31100266|3|0.002487149|0.0492355779999999|-0.167040501|-0.5448044360000001|0.853737093|0.010109949|0.901790225|0.716172604|0.84993799|-0.067604132|0.34156046|-60.46462749|11.43581616|0.15006201|92.62226328|-0.027989085|7.058489861|0.6349739010000001|74.3682963|-17.27560785|0.46136998|2649.276311|524.6043311000001|3335.898591|-10.6629646|0.365026099|6.428518903|11.93494358|0.856561949|-522.4852655000001|27.20679986|-166.61896299999998|618.9134881|13.90366881|1.0|1.0|3.57|3.34|19.0|4.72|131.25|1.0|115.37|0.0|1.0|7.0|-5.91|4.0|-6.35|1.0|-4.62|1.24e-06|0.000508|0.00992|3.47|0.0|4.88e-08|2.01e-05|-0.04968|3.6236|3.6236|-1920.066488|666.16|342.16|-1919.821707|0.2897|-0.19969|0.02381444|-1919.883144|5.2657|7.5528|7.5528
8d_a8|0|0|3.190160226|0.0|1.395657339|1.41693287|-0.12349902|-0.0111144189999999|4.844187086|1|0.042323232|-0.00267541|-0.077977198|10.94649761|1|-0.001038264|0.111668404|0.016471091|-0.4385133129999999|0.757805416|0.0780635059999999|0.804372443|0.734212688|0.6932924890000001|-0.1072746469999999|0.377028311|-67.26951954|18.28507531|0.306707511|200.0182229|-0.03820405|11.92454747|0.675359878|86.29065071|-24.91463687|0.483207744|2863.968296|452.1282556|2093.380666|-16.2479927|0.324640122|7.507839835|14.52777156|0.935013517|-877.3916055999999|36.89090464|-228.7206541|682.0472537|19.02113117|0.0|1.0|3.61|2.92|23.0|3.32|112.23|1.0|121.1|0.0|1.0|6.0|-4.91|5.0|-6.87|0.0|-4.47|1.24e-05|0.00533|0.0147|2.89|0.0|2.38e-08|1.03e-05|-0.0600299999999999|4.6765|3.2963|-1447.595474|690.78|265.12|-1447.2928029999998|0.1879|-0.19757|0.03604461|-1447.354662|7.5674|4.7303|4.7303
13_a1|0|0|3.409865599|0.0|1.430073963|0.0|-0.046530797|-0.012199718|5.351858133|1|0.036382114|-0.008672236|-0.0594321759999999|10.94989555|1|-0.005924486|0.1769162319999999|-0.07665159|-0.485427571|0.76714213|-0.051729721|0.825117597|0.833702788|0.6794604670000001|-0.111667908|0.207843387|-62.04288975|19.62059449|0.320539533|186.4137189|-0.040302516|11.41059871|0.7082629840000001|77.55889436|-23.43842502|0.477212829|2555.623166|395.1486144|1786.445642|-13.63090514|0.291737016|7.493979856|14.33466671|0.912824292|-613.3907313999999|33.09282789|-242.2358135|505.2124255|15.51600461|1.0|1.0|3.35|2.83|23.0|3.87|80.26|1.0|104.88|0.0|1.0|4.0|-4.29|5.0|-6.48|1.0|-4.34|5.16e-05|0.0192|17.0|2.94|0.0|1.14e-08|4.24e-06|-0.04962|4.0783|3.4483|-1238.395767|613.52|304.01|-1238.174491|0.3535|-0.18883|0.0284695999999999|-1238.22919|3.9446|6585.0|6585.0
27c_a34|0|0|0.0|0.0|1.4335249819999998|1.996958431|0.02583752|-0.014036512|5.351858133|1|0.041728395|-0.008017781|-0.028344637|10.95447877|1|-0.004694534|-0.132026575|-0.128393271|-0.543350914|0.783333463|-0.0360159139999999|0.8353837409999999|0.804740647|0.631065353|-0.114233896|0.32643486|-84.73908278|20.51361454|0.368934647|248.17931940000005|-0.042782312|13.79934071|0.7381974290000001|100.1948155|-28.77931113|0.424716257|2921.328444|424.51250080000005|2477.818875|-19.35960719|0.261802571|8.808655321|15.31184469|0.738272657|-1026.059181|38.98592708|-320.4669239|673.8038326000001|15.45573273|1.0|1.0|3.55|3.11|23.0|3.34|104.29|1.0|119.71|0.0|1.0|6.0|-4.75|5.0|-6.85|1.0|-4.45|1.7800000000000002e-05|0.00759|0.0151|2.9|0.0|2.13e-08|9.1e-06|-0.03792|4277.0|3.9186|-1426.521813|709.72|289.89|-1426.246896|0.0093|-0.19682|0.03913684|-1426.31053|9.6148|6.0969|6.0969
8g_a12|1|1|2.897921027|0.0|1.28383574|0.0|0.10205033|-0.0084227909999999|4.59511985|2|0.038347953|0.005898773|-0.094550033|10.95472263|1|0.005405355|-0.068810076|0.068559367|-0.532504083|0.7475224290000001|-0.04981165|0.80546986|0.7714487940000001|0.8576253690000001|-0.076856227|0.274352085|-57.6443411|4.915102972|0.142374631|78.53214058|-0.042752517|2.7111119089999995|0.90166696|61.99654413|-23.58177591|0.463772637|2506.427441|473.055878|1356.883205|-13.00742505|0.09833304|6.882798206|12.83559677|0.864880588|-572.326702|26.15353224|-443.109365|480.0590283|4.352203029|0.0|1.0|4.07|2.51|21.0|2.07|78.85|1.0|109.93|0.0|1.0|3.0|-4.38|5.0|-6.28|0.0|-4.34|4.15e-05|0.0146|0.0163|3.06|0.0|9.98e-09|3.53e-06|-0.06432|4.2057|3731.0|-1154.321531|590.93|294.8|-1154.121362|0.1601|-0.21633|0.03954539|-1154.173831|4.2131|5.43|5.43
12h_a36|0|0|3.468184524|0.0|1.297043828|0.0|-0.128701804|-0.0086750619999999|5.351858133|2|0.039061728|0.00127667|-0.003014954|10.96020037|1|0.003077071|0.100530266|-0.1430106119999999|-0.410826531|0.820041835|-0.10861416|0.87043328|0.84179881|0.819614525|-0.073572836|0.3726296|-70.19826261|18.27258858|0.180385475|118.1187282|-0.035734517|11.96512593|0.665254541|87.85958486|-23.39942087|0.464544951|2845.467486|536.6941285|2391.856014|-15.32224162|0.3347454589999999|7.428908584|13.87400978|0.8675704009999999|-827.4010477|35.1736357|-216.42159590000003|679.7230552999999|17.66132225|1.0|0.0|4.8|0.0|17.0|1.89|78.43|1.0|130.24|0.0|1.0|6.0|-3.95|5.0|-6.93|0.0|-4.07|0.000113|0.0464|35.0|2.65|0.0|2.03e-07|8.340000000000001e-05|-0.05013|5.1998|3.4554|-1347.481013|697.29|238.44|-1347.199963|0.0056|-0.1926|0.02925492|-1347.260478|8.7377|7.8539|7.8539
6_a15|0|0|0.0|0.0|1.419941278|0.0|-0.199979249|-0.00951284|0.0|1|0.042926829|0.001080419|0.011857945|10.95880677|0|0.003942615|0.153430865|-0.195267558|-0.35221474|0.691316481|0.0371776429999999|0.7248900659999999|0.810779115|0.859308431|-0.07051817|0.398681391|-71.76572566|17.20414198|0.140691569|82.0880213|-0.0307500179999999|10.03794313|0.581974721|88.94853813|-17.94143141|0.3902945579999999|2454.904173|501.3728188|1971.005637|-10.46812265|0.4180252789999999|6.110075236|10.02135591|0.640136254|-544.3423775|30.82854077|-95.65807914|592.4420375|17.18281248|1.0|1.0|3.29|4.03|18.0|5.26|61.84|2.0|109.7|0.0|1.0|7.0|-5.66|5.0|-5.33|1.0|-5.14|2.16e-06|0.000823|0.00278|4.64|0.0|1.13e-08|4.3e-06|-0.02419|4.3423|3.7696|-1263.0243449999998|612.22|285.52|-1262.75978|0.0113|-0.18133|0.01711539|-1262.820532|1.9421|7.4559|7.4559
6a_a40|0|0|0.0|0.0|0.604893625|1.78213955|0.117890918|-0.014623575|6.401917197|0|0.035707071|-0.001347823|0.104332675|10.30179985|2|-0.001171195|-0.272320301|-0.021759541|-0.620787469|0.801647855|-0.012261923|0.861720535|0.657059571|0.733750993|-0.109047987|0.360858579|-73.33687786|10.24294396|0.266249007|166.2999483|-0.049149867|6.397774285|0.8678518190000001|81.37714586|-30.69915817|0.41480944|2936.1501780000003|458.303126|2536.88262|-19.17478857|0.132148181|6.945713476|11.8691482|0.708845065|-824.5159087000001|35.37373259|-459.522754|557.4018948|8.040268001|1.0|1.0|3.99|3.01|14.0|3.07|173.43|2.0|120.14|1.0|2.0|5.0|-7.11|5.0|-6.32|1.0|-4.99|7.85e-08|3.47e-05|0.00457|3.77|0.0|8.950000000000001e-05|0.0396|-0.0926|2.9836|2.9836|-2371.579899|649.48|415.55|-2371.3827|0.4015|-0.21255|0.01952089|-2371.443161|9.3893|7.3979|7.3979
14f_a23|1|1|0.0|0.0|1.197963246|3.366063739|-0.002304087|-0.006791105|5.351858133|2|0.04255787|0.010561248|-0.0555907109999999|10.3132176|2|0.010508236|0.101910723|-0.110069159|-0.399688849|0.796412133|0.070514687|0.854683662|0.71381683|0.894162392|-0.059927056|0.2096108239999999|-57.07376861|18.34483401|0.105837608|71.55380685|-0.031450478|12.40242234|0.665778294|74.08536976|-21.26277654|0.478733036|3014.916135|604.5178506|2322.5224120000003|-14.37516058|0.334221706|8.124287407|15.58565565|0.918402793|-733.1331894|31.93672236|-224.1560124|683.7405759|17.01160115|0.0|1.0|3.57|3.61|26.0|4.03|114.25|2.0|126.78|0.0|1.0|6.0|-5.63|5.0|-6.47|0.0|-5.02|2.32e-06|0.0010199999999999|0.0042299999999999|3.55|0.0|3.11e-08|1.3699999999999998e-05|-0.07163|5.8184|3.5753|-1744.452086|711.98|213.09|-1744.182678|0.1699|-0.21743|0.02255331|-1744.2443850000002|9.1089|8.6459|8.6459
IN1166_a11|0|0|3.433539068|0.0|1.429020445|0.0|-0.089778965|-0.006882528|4.727387819|2|0.044021739|-0.003356527|0.0266218529999999|10.95053349|1|-0.001446486|0.032420935|-0.126749697|-0.462344944|0.765593573|0.102257199|0.827254552|0.790249345|0.863273559|-0.073965061|0.551933595|-61.90325275|13.82641888|0.136726441|94.40543077|-0.031642539|9.546719887|0.694302821|76.76995134|-21.84820685|0.463497159|2865.055175|596.0640225999999|2953.475057|-15.08551944|0.305697179|6.777827685|12.63334911|0.8639230290000001|-769.3614916|31.46783535|-268.3203251|676.2770877|14.86669859|1.0|1.0|3.51|2.79|27.0|4.53|103.17|1.0|123.82|0.0|0.0|5.0|-5.11|5.0|-6.52|1.0|-4.78|7.74e-06|0.00323|0.00688|3.27|0.0|6.59e-11|2.75e-08|-0.07275|4.9857|3.2827|-1347.298558|704.48|248.68|-1347.012407|0.1239|-0.21098|0.04189898|-1347.073528|4.3481|7.9318|7.9318
19_a15|0|0|0.0|0.0|0.300209223|0.0|0.156105985|-0.009832375|0.0|1|0.040555556|-0.012350591|-0.04003124|10.31928434|0|-0.00534669|0.060683674|-0.0283109839999999|-0.571686169|0.722297906|0.042424078|0.770451673|0.7358168620000001|0.691069123|-0.0946599869999999|0.355677322|-64.78818183|3.04716388|0.308930877|178.5363184|-0.042351319|1.761006946|0.922135562|68.10965742|-24.47553536|0.405429114|2625.952212|399.3803987|1857.369806|-14.14482104|0.077864438|6.10227122|10.26331993|0.681885245|-636.516947|26.54223128|-487.9183964|490.1808545|3.321475588|1.0|1.0|2.99|2.17|18.0|4.96|102.69|1.0|101.22|0.0|1.0|5.0|-5.12|5.0|-6.22|1.0|-4.39|7.56e-06|0.00279|0.0152|3.29|0.0|7.28e-08|2.69e-05|-0.0372399999999999|4.1742|4.1742|-1523.404372|601.23|297.03|-1523.196562|0.4895|-0.20742|0.04315771|-1523.254714|9326.0|7.1427|7.1427
9o_a24|0|0|2.9340792330000003|0.0|1.294229152|0.0|-0.064667223|-0.007052095|4.59511985|3|0.028472222|0.0012214139999999|-0.097596429|10.94506726|1|0.002019902|-0.145366976|0.00177843|-0.38043264|0.785672769|-0.0062180169999999|0.846075714|0.7086274779999999|0.770273808|-0.088586421|0.6253256110000001|-51.14964436|10.7072496|0.229726192|133.0106596|-0.032911684|6.1994599720000005|0.668046377|66.24061038|-19.05574986|0.4861134689999999|2892.333138|445.9858336|1906.512273|-11.03321234|0.331953623|6.080741586|11.83284872|0.945954873|-562.6938294|28.52459128|-194.5965258|663.2688909|15.09096602|1.0|1.0|3.96|2.84|23.0|4.36|92.79|1.0|120.73|0.0|1.0|6.0|-4.49|5.0|-6.83|0.0|-4.4|3.2500000000000004e-05|0.0137|0.0167|2.88|0.0|1.24e-08|5.23e-06|-0.04527|5.8802|4.2643|-1388.147972|611.03|210.85|-1387.887227|0.0288|-0.22353|0.0533144|-1387.945865|5.9089|6.3507|6.3507
4a_a49|0|0|0.0|0.0|1.343847746|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|2|0.036555556|-1.8100000000000003e-05|-0.053787795|10.92777282|1|0.000660956|-0.130491035|-0.037142108|-0.403194204|0.803344301|0.0063958109999999|0.856023531|0.731643066|0.7570436159999999|-0.094228246|0.433367368|-53.88810275|10.51443916|0.242956384|149.0098632|-0.0292876779999999|6.448709504|0.650301539|68.37721704|-17.96270092|0.4716382|2675.628678|464.3095353|1647.61849|-11.01687292|0.349698461|7.934892916|15.01791558|0.8926425020000001|-561.8605190000001|27.62211044|-184.3656985|620.5697596|14.48911428|0.0|1.0|3.35|2.89|21.0|2.83|92.93|1.0|114.08|0.0|1.0|6.0|-3.28|5.0|-7.52|1.0|-3.52|0.000528|211.0|122.0|1.71|0.0|4.35e-08|1.74e-05|-0.06461|4.7259|3.7876|-1313.19945|660.19|262.35|-1312.924353|0.0789|-0.2231199999999999|0.04133192|-1312.98289|4.8706|7.4949|7.4949
7_a4|0|0|0.0|0.0|1.343865525|2.060422336|-0.237954652|-0.001729561|5.4161004020000005|2|0.037694444|0.008409909|-0.125778587|10.92992954|1|0.008242591|-0.162314698|-0.042220092|-0.174410426|0.8046449179999999|0.022270259|0.87010589|0.518356619|0.825830607|-0.0650223009999999|0.470973822|-35.88407105|7.402610584|0.174169393|87.67070691|-0.026733161|3.726212114|0.7179916670000001|44.34066533|-13.45652664|0.437317462|2286.169166|415.6938929|1915.566579|-6.773539148999999|0.282008333|5.512905888|9.797542165|0.7772010559999999|-270.9415659|18.74189807|-219.4585767|407.1471338|8.456594282000001|1.0|1.0|3.05|2.7|21.0|4.67|43.6|0.0|95.07|0.0|1.0|2.0|-3.81|4.0|-6.03|1.0|-4.41|0.000156|0.0514|13.0|3.22|0.0|3.49e-08|1.15e-05|-0.05217|4.0379|4.0379|-1089.870249|538.92|307.05|-1089705.0|0.0697|-0.2219199999999999|0.02317758|-1089.753885|4926.0|6821.0|6821.0
9d_a31|0|0|3.456767212|0.0|0.61013528|0.0|0.036844743|-0.012442213|5.733341277|0|0.0359583329999999|-0.002456634|-0.0938310919999999|10.31169788|2|0.000127275|-0.091744753|-0.134504227|-0.550392027|0.8343242820000001|-0.030275712|0.873955169|0.771222772|0.6943358040000001|-0.098210975|0.3655337879999999|-81.53295088|19.79432796|0.305664196|208.401866|-0.033844766|13.49577391|0.6636195229999999|97.84665015|-23.07536346|0.457506946|2654.377004|473.3981899|1932.363213|-15.732784099999998|0.336380477|9.436176796|17.39409698|0.8433415740000001|-833.8375571|34.77197803|-223.1115993|647.1500428999999|16.31369927|1.0|1.0|3.8|3.35|16.0|4.09|117.37|2.0|112.97|0.0|1.0|9.0|-5.61|5.0|-6.36|1.0|-4.39|2.48e-06|0.0010199999999999|0.0167|3.46|0.0|2.3500000000000002e-08|9.69e-06|-0.03457|3.8478|3.8478|-1657.471475|727.27|322.22|-1657.1791449999998|0.2611|-0.19426|0.04331056|-1657.245966|3.5077|6.2218|6.2218
12ap_a36|0|0|3.4417292610000003|0.0|1.2970441659999998|0.0|-0.06398791|-0.007719624|5.351858133|2|0.042739018|-0.000143196|-0.105824575|10.95430638|1|0.001194592|0.117738331|-0.098598933|-0.436880644|0.832758813|-0.025198947|0.893689741|0.8212311840000001|0.830587483|-0.082622504|0.27547717|-69.6632787|14.26936622|0.1694125169999999|111.1558165|-0.037473093|9.36249036|0.737851886|83.16347311|-24.58703954|0.464588|2843.18721|544.9693552|2328.307856|-16.13217554|0.262148114|8.766216204|16.37284224|0.86772056|-822.7409526|33.32245946|-312.1212186|642.3830552000001|13.50019441|1.0|0.0|4.78|0.0|17.0|1.76|92.99|1.0|128.47|0.0|1.0|5.0|-3.99|5.0|-7.08|0.0|-3.95|0.000101|0.0412|0.0458|2.4|0.0|2.21e-07|8.97e-05|-0.06084|4.9124|3.8801|-1325.199863|691.41|252.39|-1324.95298|0.3982|-0.21788|0.04039655|-1325.0127220000002|9.6512|7.4949|7.4949
