molecula|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nARing|BCUTs-1|SaasN|AATSC1s|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|pIC50
16_a3|0|0|0.0|0.0|6.823286122000001|0|0.605020428|0.0|-0.186717242|0.027762972|1.614080058|-0.371147877|-0.010377537|-0.013328983|10.31163046|1|1|0.069124437|0.0032314229999999|-0.614173961|2|0.659478546|-0.142670655|-0.031683873|0.838125715|-0.108919585|0.252612735|0.012203576|-53.7971544|-49.45999101|0.302520871|149.4199775|-0.041233465|-24.42909382|82.16042286|0.8296818009999999|-1.401937796|-26.57128935|56.56724056|-20.36587865|59.82469895|0.484889078|2184.788331|344.4962834|-692.4398741|0.1703181989999999|5.780331402000001|0.941329444|4733.033232|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|7.107249553|1.0|1.0|1.0|0.0|21.0|-7.16|4.74|4.57|92.93|0.0|0.0|0.0|1.0|2.0|23.0|-5.89|322.36|0.0|0.0|1.0|1.05e-05|0.0|2.25e-05|-0.07095|3.2208|3.19|3.2208|-1371.388717|856.09|0.3866|384.94|368.22|-1371.250459|2.8688|0.02847445|7.3768
4_a18 (SD-208)|0|0|0.0|0.0|0.0|2|1.304335262|0.0|-0.113324634|-0.020226647|0.0|-0.498304229|-0.018723101|-0.009648044|10.95382003|0|0|-0.047745689|-0.15379315|-0.564165402|1|0.773173718|-0.058455902|-0.098971722|0.904723479|-0.077885485|0.115284206|0.0211761979999999|-40.10670787|-51.27494074|0.22090326|113.7529353|-0.034985357|-26.40375252|0.0|0.602029021|-1.2944582059999998|-20.652731600000003|69.63488061|-18.01551972|51.01127638|0.454067432|2395.526727|401.1916387|-666.5742296|0.397970979|6.239898178|0.831728055|5348.394288|29.9246699|0.035654206|-105.0785813|1107.212786|18.35993987|0.0|1.0|1.0|0.0|22.0|-8.15|3.54|4.44|76.48|1.0|0.0|0.0|1.0|3.0|25.0|-6.31|352.75|0.0|0.0|1.0|5.12e-05|0.0|2.49e-06|-0.09992|5.1755|2.58|3.2777|-1542.296276|895.83|0.2761|239.56|396.17|-1542.15786|3.4629|0.0199445|7.0969
7_a47|0|0|0.0|0.0|0.0|0|1.304326965|0.0|-0.143650735|-0.128433676|1.303301032|-0.3939082339999999|-0.0091074509999999|-0.085507035|10.93671034|0|0|-0.262805289|-0.021071408|-0.46105149|2|0.6995252890000001|-0.04402021|-0.124285418|0.8755534909999999|-0.081264417|0.427432212|0.008915606|-45.82735481|-54.113260200000006|0.152677268|86.09912617|-0.036250645|-30.51603217|0.0|0.816979353|-1.631279045|-25.84337052|61.47335819|-20.44278719|50.85512286|0.405265781|2491.885862|477.8297898|-919.9254234|0.1830206469999999|6.485224033|0.681423344|5958.904826|25.02240371|0.0130514639999999|-357.5076454|1126.008167|7.36009799|1.0|0.0|1.0|0.09|22.0|-9.45|5.63|6.52|58.04|2.0|0.0|0.0|1.0|4.0|28.0|-4.8|393.84|1.0|0.0|1.0|3.41e-07|0.0|1.3900000000000001e-07|-0.05297|3.7203|5.08|3.7203|-1647.996662|1043.33|0.2144|333.26|455.81|-1647.7863539999998|3406.0|0.03348545|7.6
20b_a10|0|0|0.0|0.0|7.535296702|1|1.343837209|2.103422978|-0.073703704|-0.030238422|1.854149459|-0.447804373|0.001965496|-0.042013549|10.92966143|1|1|-0.049452599|0.019531637|-0.450145946|2|0.725009545|0.052265135|-0.022843761|0.817426568|-0.094975935|0.6741049840000001|0.013038163|-60.68950774|-56.53849503|0.24740823|158.09355980000004|-0.033783202|-36.12803002|91.02309592|0.7616213270000001|-1.85807612|-38.78052212|67.46831286|-21.58742537|69.02087825|0.454087415|3085.433676|480.905232|-1187.308396|0.238378673|7.554743755|0.8317951020000001|7173.225184999999|28.34404003|0.0171045989999999|-334.3514234|1558.922202|10.92981783|1.0|1.0|1.0|0.11|27.0|-8.93|4.23|5.0|95.92|2.0|0.0|0.0|1.0|5.0|34.0|-6.53|447.49|0.0|0.0|1.0|6.05e-06|0.0|5.26e-07|-0.0578399999999999|5.9354|4.88|3.9013|-1465.62724|1218.74|0.2782|208.89|482.93|-1465.333983|5725.0|0.03930765|5.9586
9i_a24|0|0|2.9199957480000003|0.0|7.153833802|0|1.4281889280000002|1.865102513|2.01e-05|-0.076024544|0.0|-0.190487553|0.004814196|-0.087363979|10.96661275|2|2|-0.140841749|-0.1818753839999999|-0.32068769|2|0.783500303|0.139004845|-0.0106944439999999|0.898194715|-0.064657333|0.379687415|0.025118046|-30.56504777|-33.00219474|0.173910636|82.21166337|-0.024639839|-15.60091656|1.634015079|0.499238289|-0.837754515|-14.44881966|51.05832236|-11.64783344|42.43894111|0.468272544|2061.729154|390.5119445|-396.0263368|0.500761711|5.946747117|0.8806627109999999|4155.922671|23.33121014|0.038195951|0.720157264|793.2611447|18.05612763|1.0|0.0|1.0|0.0|22.0|-6.05|2.42|2.72|72.28|0.0|0.0|0.0|1.0|3.0|22.0|-7.01|288.31|0.0|1.0|0.0|0.00248|0.0|0.000258|-0.0473899999999999|4.6212|1.13|4.1459|-945.286637|825.7|0.2373|268.3|363.15|-945.174716|7.1135|0.0239838|7.0555
8b_a8|0|0|3.191799887|0.0|7.535296702|1|1.395658149|1.42474537|-0.182065125|0.019958073|0.0|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|1|1|0.031896755|0.049587543|-0.5058761820000001|1|0.758899977|0.097555876|-0.0527918259999999|0.8354024290000001|-0.130159955|0.28604765|0.032440348|-79.74587194|-71.23625346|0.441645347|270.5854753|-0.047457424|-43.64473805|89.09854311|0.781454722|-2.325413799|-48.85837649|84.97574547|-29.07602182|99.62129245|0.4835310479999999|2863.095568|342.0904577|-1424.7250689999998|0.218545278|7.507665421|0.936224813|6471.7604200000005|37.20755791|0.022425382|-344.8810688|1823.170337|13.73949201|0.0|1.0|0.0|0.09|23.0|-7.13|3.65|3.03|112.23|1.0|0.0|0.0|1.0|4.0|31.0|-6.87|414.41|0.0|0.0|0.0|1.6899999999999997e-05|0.0|3.04e-05|-0.06114|4.5819|6.41|3.2992|-1407.0843|1098.17|0.2618|270.59|488.56|-1406.829227|5.8389|0.03204403|5.2941
17c_a50|1|1|0.0|0.0|7.934155233999999|2|1.347835869|4.349159921|0.024219848|0.021572081|2.193763306|-0.1766179239999999|0.01130519|-0.144763835|10.94500663|2|2|0.034485992|-0.233451925|-0.2256811219999999|1|0.762883243|-0.139943634|-0.212611846|0.816442883|-0.051905615|0.446454378|0.021675174|-35.70979598|-50.69922125|0.10280106|70.72462009999998|-0.021745577|-34.87982686|94.15397246|0.569750429|-1.32648017|-24.567468100000003|66.7258111|-14.96042594|50.6217864|0.49503436|2951.495914|617.2509739|-912.5859825|0.430249571|8.310163601000001|0.98033276|6438.380804|26.25785813|0.0232952879999999|-95.97318605|1601.729346|16.02658985|0.0|1.0|1.0|0.35|20.0|-6.79|3.59|3.53|61.0|1.0|0.0|0.0|1.0|6.0|33.0|-6.96|440.54|0.0|1.0|0.0|0.000158|0.0|7.08e-05|-0.03121|4.2397|2.74|4.0432|-1411.187392|1289.05|0.1814|292.44|596.23|-1410.838844|6.3989|0.02957871|7.1612
12bf_a36|0|0|3.31325137|0.0|7.412764017000001|2|1.297043948|0.0|-0.119979424|0.140577067|0.0|-0.4497470879999999|-0.006877664|-0.096665166|10.96022305|1|1|0.359635716|-0.098027247|-0.433281391|1|0.653741315|-0.0480253509999999|-0.033696875|0.892249657|-0.090461753|0.356652646|0.0217611939999999|-58.26326838|-71.01192632|0.320859336|206.6543367|-0.037486972|-45.73631152|0.0|0.7054709690000001|-1.874348624|-37.52534442|86.28460578|-24.14405495|72.27889645|0.474826911|2902.591295|437.4108773|-1207.2027480000002|0.294529031|7.546900716000001|0.904134124|6271.550446|34.22402339|0.02371294|-264.6734075|1711.2011699999998|15.27267945|1.0|0.0|0.0|0.14|17.0|-7.12|3.55|3.0|69.2|1.0|0.0|0.0|1.0|5.0|31.0|-6.8|417.41|0.0|1.0|0.0|0.000102|0.0|3.17e-05|-0.0571299999999999|5.2319|3.66|3874.0|-1431.413697|1120.94|0.4518|236.98|517.66|-1431.187555|5.4787|0.03299488|8.2218
4l_a46|0|0|0.0|0.171853072|7.825245291|1|1.134637095|2.155247543|-0.075241716|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|1|1|-0.1012114369999999|0.0071939419999999|-0.3888343979999999|1|0.7940662409999999|-0.001318857|-0.229089688|0.762625193|-0.09094885|0.291762764|0.00657916|-51.45056667|-48.19533497|0.107841373|61.00681586|-0.030068681|-27.26452605|0.0|0.883450801|-1.533502748|-29.10603933|51.66342604|-17.01011822|55.17245545|0.409308207|2165.620022|504.7020036|-867.5160294|0.116549199|5.80829255|0.692930243|4865.794981|19.25417715|0.006130523|-433.8429998|981.9630347|3.468091068|1.0|1.0|1.0|0.36|17.0|-7.0|4.64|5.02|50.94|1.0|0.0|0.0|1.0|3.0|26.0|-5.23|347.45|0.0|1.0|1.0|5.25e-06|0.0|3.47e-05|-0.01784|5.4011|4.99|4.4542|-1092.745692|1057.06|0.2504|229.55|526.77|-1092.484863|2.6588|0.03506136|7.0088
8a_a50|1|1|3.139870661|0.0|7.860570786|1|1.39826105|2.03117465|-0.021959577|-0.0224366579999999|1.99158738|-0.188998337|0.007671336|-0.150515325|10.94501357|2|2|-0.038971589|-0.065546446|-0.352654037|1|0.75162266|-0.188882361|-0.095292123|0.8718949979999999|-0.069208148|0.278028663|0.018809422|-34.88425666|-41.48493288|0.139123262|70.12485884|-0.031655181|-20.91041439|0.0|0.751415713|-1.234552044|-17.58335405|50.06249379|-15.95574341|44.36511568|0.46183401|2206.356773|433.9235497|-622.2739931|0.248584287|5.754657432|0.858162757|4638.284496|21.23424244|0.017017336|-253.4513797|828.1354551|8.577560914|1.0|0.0|1.0|0.11|20.0|-6.32|3.63|3.71|59.39|0.0|0.0|0.0|1.0|2.0|24.0|-6.12|313.36|0.0|1.0|1.0|0.000138|0.0|0.000151|-0.0280699999999999|5.622000000000001|2.69|4.1738|-1006.671867|912.7|0.18|220.53|396.63|-1006.508913|3.5509|0.03479985|7.3279
8b_a31|0|0|3.37710223|0.0|7.765993078999999|1|0.610137861|0.0|-0.12841288|-0.130371116|0.0|-0.57242407|-0.010300564|-0.211457443|10.31170011|2|2|-0.222667869|-0.05421947|-0.510259793|0|0.928940547|-0.058494079|-0.1155280009999999|0.8956498159999999|-0.120703408|0.281200674|0.03234629|-63.04219151|-69.24221375|0.392380774|204.9365822|-0.040792077|-36.1645207|472.8995873|0.703469355|-1.590890986|-32.92631065|82.21438954|-21.30529654|79.93633765|0.479278|2189.617009|317.3534883|-830.906565|0.296530645|6.142377144|0.920410507|4696.728592|30.28603362|0.02483711|-212.5400476|1181.155311|12.97217579|0.0|1.0|1.0|0.25|16.0|-5.73|4.52|2.74|114.29|0.0|0.0|0.0|2.0|4.0|23.0|-6.87|328.39|0.0|0.0|1.0|8.97e-05|0.0|0.00061|-0.0325|3.8582|1.77|3.8582|-1386.852117|927.61|0.2643|321.36|439.96|-1386.681003|3.6945|0.03659821|5.6576
5a_a49|0|0|0.0|0.0|7.853604813|2|1.343848751|2.111324504|0.007039248|-0.072902329|1.878067786|-0.493952547|0.007647515|-0.046327135|10.92976459|1|1|-0.1205081119999999|-0.158356406|-0.51958118|2|0.66494289|0.001251171|0.127914587|0.855876084|-0.072109357|0.6254267029999999|0.028578361|-42.1802818|-46.04810561|0.199909945|116.9370825|-0.027311576|-26.93578408|54.35929907|0.6069287529999999|-1.338267206|-24.67330519|61.89135559|-15.97587337|58.89715956|0.490453006|2797.737637|468.0117167|-782.8177953|0.393071247|6.0732145310000005|0.962527525|6294.404170000001|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|15.84324998|0.0|1.0|1.0|0.22|21.0|-6.92|3.3|3.68|73.14|1.0|0.0|0.0|1.0|3.0|30.0|-6.84|397.43|0.0|1.0|1.0|0.000146|0.0|4.72e-05|-0.05062|5.2443|4.14|3.9219|-1311.995327|1082.25|795.0|236.42|443.78|-1311.743648|5.6104|0.03478454|7.3665
16_a31|0|0|3.096824452|0.0|7.758333467000001|1|0.61013894|0.0|-0.186617888|-0.050076586|0.0|-0.726543099|-0.017017891|-0.00795845|10.31170095|2|2|-0.0897217219999999|-0.053194463|-0.60894688|0|0.951830892|-0.038841601|0.0980869569999999|0.8948140790000001|-0.142079397|0.29485045|0.0374314139999999|-66.9420327|-70.82239128|0.4535498739999999|213.694252|-0.050105055|-33.36862997|467.7901274|0.73080436|-1.653466811|-31.54036284|83.86629191|-23.60746376|84.57819254|0.427771627|2071.962924|257.4650715|-779.0463041|0.26919564|5.521618837|0.747554032|4387.049328|32.30339751|0.027684692|-217.4912527|1066.012118|13.04390063|0.0|0.0|1.0|0.14|16.0|-4.94|3.8|2.83|114.29|0.0|0.0|0.0|2.0|2.0|21.0|-6.48|300.34|0.0|0.0|1.0|4.38e-05|0.0|0.00347|-0.0318899999999999|3.6596|1.7|3.6596|-1308.242314|818.1|0.2534|338.79|369.73|-1308.113026|3.7419|0.03948619|7.0458
7_a3|0|0|0.0|0.0|6.823286122000001|0|0.60501656|0.0|-0.106234254|-0.047419994|1.989724777|-0.327648836|-0.007540435|0.054347129|10.3116226|1|1|-0.084462575|0.020589494|-0.592753801|2|0.881253042|-0.224253635|0.0507482109999999|0.8632654590000001|-0.1034274319999999|0.5999725029999999|0.009708941|-51.18177092|-47.72824381|0.217705402|107.7330046|-0.036877402|-23.61864737|76.07607751|0.7992146109999999|-1.253831681|-25.32764885|55.15105143|-18.2490344|55.98630667|0.3987206729999999|2196.07224|387.1238241|-620.4671695000001|0.2007853889999999|5.198046584|0.663120542|5055.700186|22.83370969|0.0149999089999999|-296.13678660000005|776.3461295|7.422807617|1.0|1.0|1.0|0.0|21.0|-7.48|4.96|4.66|92.93|1.0|0.0|0.0|1.0|2.0|23.0|-5.68|338.81|0.0|0.0|1.0|3.67e-06|0.0|1.11e-05|-0.0640299999999999|5.8849|3.09|3.4435|-1731.7341420000002|883.88|0.1926|210.68|362.61|-1731.602893|3.1299|0.03103579|5.9901
11b_a31|0|0|3.248213341|0.0|7.765993078999999|1|0.610137403|0.0|-0.172248605|-0.078907688|0.0|-0.838727032|-0.014385937|-0.1488994619999999|10.31169957|2|2|-0.129901143|-0.101934423|-0.564706551|0|0.833717183|0.067031897|-0.074254978|0.889561759|-0.143839236|0.26165445|0.037758271|-80.0942166|-82.80602396|0.454541246|253.1028809|-0.044612791|-46.10900197|87.78853803|0.669723835|-1.784511651|-44.59898223|100.3071755|-24.84180719|101.1192111|0.473305522|2410.572158|303.7286124|-993.6722875|0.330276165|6.83089364|0.8986339170000001|5202.545866|37.09261324|0.0314298879999999|-189.0151528|1483.70453|17.50115151|1.0|1.0|1.0|0.24|16.0|-5.45|4.67|3.25|125.57|1.0|0.0|0.0|2.0|5.0|25.0|-6.73|357.38|0.0|0.0|1.0|1.82e-05|0.0|0.00128|-0.03574|3.8437|4.07|3.8437|-1520.085181|969.71|0.2634|322.57|479.66|-1519.909742|3.2104|0.04215313|6.2757
7_a1|0|0|0.0|0.0|7.860570786|2|1.348826331|2.307091837|0.001018628|-0.048878707|0.0|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|1|1|-0.077833285|-0.245732751|-0.441054548|1|0.7795049279999999|-0.048198584|-0.042175602|0.862051935|-0.083362936|0.289201649|0.035937867|-40.16416679|-47.35863598|0.289040847|139.2595474|-0.031040669|-22.81733634|404.7836105|0.603382856|-1.179545431|-19.35104936|61.72628137|-14.95535873|57.47898976|0.452829665|2150.215999|342.53930230000003|-568.3036318|0.396617144|5.07667644|0.827584457|4519.238270000001|24.78585294|0.029820838|-99.61948195|941.8624118|14.36764539|0.0|0.0|1.0|0.22|17.0|-5.64|3.43|3.29|49.17|0.0|0.0|0.0|2.0|2.0|23.0|-6.4|305.33|0.0|1.0|1.0|0.000696|0.0|0.000698|-0.02433|4.0504|2.76|4.0504|-1009.509475|864.85|0.2961|306.1|365.53|-1009.350293|4575.0|0.02860499|6.3372
7g_a8|0|0|3.095238804|0.0|7.535296702|1|1.39137419|1.336155045|-0.067360394|-0.030968098|0.0|-0.481134236|-0.00087806|-0.027838247|10.9431888|1|1|-0.065174707|0.021974492|-0.418049442|0|0.627990269|0.098510683|-0.044866536|0.79995525|-0.107714754|0.306360885|0.031841955|-64.55562181|-67.26263865|0.300623857|180.1699331|-0.045912914|-40.31185423|56.75323443|0.806738465|-2.020168201|-38.68948451|78.41805331|-27.51653399|83.63914665|0.470618047|2802.2242920000003|419.1502102|-1210.7274960000002|0.193261535|7.588498875|0.8889952590000001|6293.364606|34.10836993|0.018613449|-367.6690814|1500.768277|11.15541466|1.0|1.0|0.0|0.04|23.0|-7.91|4.94|4.66|80.04|2.0|0.0|0.0|1.0|3.0|30.0|-5.63|399.37|0.0|0.0|1.0|1.67e-06|0.0|4.92e-06|-0.06621|3.7874|6.26|3.7874|-1374.493069|1053.9|0.5165|327.36|507.78|-1374.291597|10.1546|0.03974865|4.6772
21_a34|0|0|0.0|0.0|8.002694162000001|2|1.425532331|1.88614418|-0.091664226|-0.125881566|0.0|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|1|1|-0.201539853|-0.254686357|-0.514364527|1|0.702772307|0.116926272|-0.015568862|0.796991578|-0.09533089|0.527371706|0.034163186|-63.96857813|-79.03896823|0.323609157|217.1470086|-0.041572921|-53.03643341|77.34839362|0.728260094|-2.120218984|-42.9239565|95.12565978|-27.89610644|86.89263143|0.4688149339999999|3115.110331|453.8692584|-1422.701428|0.271739906|7.253455092999999|0.882583047|7048.305909000001|38.30514214|0.023973624|-306.332473|1953.562249|16.08669155|0.0|1.0|1.0|0.12|23.0|-7.68|3.64|3.23|86.55|1.0|1.0|0.0|1.0|4.0|33.0|-6.83|438.43|0.0|0.0|0.0|3.14e-05|0.0|9.06e-06|-0.07534|4.3011|7.78|3091.0|-1483.3359380000002|1182.6|0.2174|288.26|530.93|-1483.057743|5.3432|0.03023936|5.4737
47g_a18|0|0|0.0|0.0|7.03438793|1|1.251175676|0.0|-0.034211867|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|0|0|-0.071877686|-0.264839041|-0.4138670829999999|0|0.765824398|-0.009917608|-0.014370598|0.780474694|-0.065225536|0.413435809|0.013404131|-55.35188184|-72.53379954|0.165575846|140.5114492|-0.029212072|-61.55384106|47.07867403|0.731870777|-2.307753726|-46.97287277|86.33162323|-24.79003275|66.72693367|0.4913566339999999|3367.0578530000003|708.1114197|-1958.412588|0.268129223|10.33698377|0.966014041|7870.887027|33.87214455|0.016259076|-393.5416883|2675.8994190000003|13.79782369|1.0|0.0|1.0|0.34|18.0|-9.22|3.22|3.6|88.97|3.0|2.0|1.0|1.0|13.0|40.0|-6.4|541.68|0.0|0.0|0.0|7.76e-07|1.0|3.27e-07|-0.04413|3.0965|8.13|3.0965|-1743.375845|1604.37|0.5955|400.4|874.26|-1742.7686640000002|4966.0|0.02960182|8.0458
1e_a5|0|0|2.953259375|0.0|6.605297921|0|1.427503886|0.0|-0.009075016|-0.080321049|0.0|-0.084933308|0.008031558|-0.1197834419999999|10.94440038|1|1|-0.133677441|0.034752304|-0.201027861|2|0.71274658|0.045376705|-0.075239398|0.834250802|-0.06795194|0.373935381|0.008587563|-35.30075748|-36.22202792|0.1194205|62.03846573|-0.0278901329999999|-18.81719677|0.0|0.7473936259999999|-1.115605324|-18.33860051|44.38364879|-14.48881117|39.76196174|0.482579989|2107.092939|457.4574833|-579.5524467|0.2526063739999999|6.41473183|0.932665879|4342.827698|19.38578369|0.0157106539999999|-257.0399733|775.4313476|8.161620868|1.0|0.0|1.0|0.05|23.0|-8.41|4.99|4.51|54.46|0.0|0.0|0.0|1.0|3.0|24.0|-5.77|312.37|0.0|1.0|1.0|5.5700000000000005e-05|0.0|1.21e-06|-0.04186|4746.0|3.17|4.4292|-990.6320386|935.47|0.5156|261.24|427.87|-990.471803|1916.0|0.0313740589999999|6719.0
14t_a23|1|1|0.0|0.0|7.423568444|0|1.197962538|3.410065804|-0.024472753|0.073534004|0.758345646|-0.290708696|0.01269616|-0.041339801|10.31321779|2|2|0.134446672|-0.074441567|-0.4515027279999999|2|0.725800261|0.113493155|-0.152771194|0.820002545|-0.0553915009999999|0.361071229|0.017433037|-36.09926385|-51.65035498|0.079043164|51.51331913|-0.033286443|-33.66111722|42.20767549|0.799945841|-1.6643221380000002|-23.52629623|61.0040156|-21.69314909|47.46057034|0.465981891|2878.4071670000003|600.1979272000001|-1084.657455|0.2000541589999999|7.55064865|0.872595673|6523.656379|27.11827225|0.014352462|-390.9561553|1355.9136119999998|9.353660614|0.0|1.0|1.0|0.09|26.0|-7.78|3.88|4.33|105.02|2.0|1.0|0.0|1.0|5.0|31.0|-6.1|425.51|0.0|0.0|0.0|1.43e-06|0.0|7.03e-06|-0.06666|3.9855|3.79|3.2060000000000004|-1669.240512|1184.43|0.2061|311.09|534.86|-1668.980578|5.8672|0.02135191|8.3979
12w_a30|0|0|0.0|0.0|7.412764017000001|2|0.604983445|0.0|-0.0316452179999999|-0.0999572419999999|0.0|-0.372029919|0.002431329|0.028815747|10.31162873|1|1|-0.173643543|-0.0493878409999999|-0.477636454|1|0.8149999040000001|-0.032835151|-0.080971844|0.889479916|-0.076611264|0.4274948739999999|0.015446225|-52.53307388|-65.85056003|0.147783603|101.3366249|-0.037237182|-45.15435649|0.0|0.8077976990000001|-1.824621925|-36.02242934|75.77366969|-25.53389062|63.12469722|0.451478593|2999.810425|584.3729039|-1251.160641|0.192202301|8.063690539|0.8230829059999999|6888.291006999999|31.60926388|0.014471302|-422.1196298|1548.85393|9.923109661|1.0|1.0|0.0|0.14|17.0|-7.8|5.11|3.92|81.65|2.0|0.0|0.0|1.0|5.0|31.0|-5.52|467.37|0.0|0.0|1.0|2.64e-07|0.0|7.39e-06|-0.05682|5.0632|5.08|3.5585|-2494.966575|1211.28|0.2639|244.87|577.06|-2494.743475|2.4229|0.0345723|7821.0
1_a3|0|0|0.0|0.0|6.823286122000001|1|0.6195934120000001|0.0|-0.073036903|-0.004409693|2.194605012|-0.248199745|-0.006610844|0.038572075|10.33805862|0|0|-0.007705076|0.05038525|-0.486774367|2|1.005427002|-0.126299711|0.057919092|0.8457792829999999|-0.098872259|0.521474118|0.008036786|-45.44133321|-42.54530997|0.2237487219999999|102.8341051|-0.034105115|-19.55367089|0.0|0.7920857179999999|-1.295994381|-20.88467272|49.05980305|-15.67458788|49.13501083|0.4490711529999999|2012.9704|356.76228530000003|-595.6343396000001|0.207914282|4.984064981|0.8151164259999999|4510.611026|19.78900457|0.014174378|-268.4830832|751.9821735|6.514493077999999|1.0|0.0|1.0|0.18|16.0|-5.77|2.28|1.85|77.1|0.0|0.0|0.0|2.0|2.0|22.0|-6.87|306.38|0.0|0.0|0.0|0.0008529999999999|0.0|0.000518|-53.0|5.8805|2.08|3.8645|-1273.316428|845.2|0.1775|210.84|316.61|-1273.1763970000002|2.2332|0.02599563|6.1403
18_a20|0|0|3.463603867|0.0|6.842683282|0|1.400923654|0.0|-0.12050413|0.163548857|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|1|1|0.268927191|0.001996439|-0.597167441|2|0.809917509|-0.107446431|-0.090732503|0.8162774979999999|-0.0927760219999999|0.356461863|0.0108136339999999|-61.73239771|-63.36348363|0.23863824|158.7879106|-0.035934845|-42.1615378|82.70867776|0.8109110409999999|-1.904546783|-41.07622672|72.31812218|-23.91074854|68.92770059|0.483668611|2809.844943|506.6038164|-1267.269673|0.1890889589999999|8.011174137000001|0.936740671|6206.896662|29.4862782|0.013457694|-413.7552685|1562.772745|8.954638548|1.0|1.0|1.0|0.08|27.0|-10.0|5.54|4.69|97.55|2.0|0.0|0.0|0.0|5.0|32.0|-6.13|419.48|0.0|0.0|1.0|2.54e-06|0.0|4.17e-08|-0.05604|5.9778|5.35|3.5355|-1352.364724|1204.88|0.2991|207.41|531.11|-1352.073755|5.3978|0.03787435|7.4685
4g_a49|0|0|0.0|0.0|8.228176896|2|1.343847279|4.107873566|-0.008414823|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|2|2|-0.146265064|-0.038698906|-0.311927917|4|0.651833607|-0.027032199|0.144740607|0.81242269|-0.061465364|0.736530693|0.018944337|-61.24875669|-66.44036383|0.139812173|139.3194688|-0.0250032489999999|-66.20622488|74.95505057|0.6273572239999999|-2.000259924|-61.03291321|90.11923831|-24.91513644|80.12633309|0.48934952|4706.348867000001|857.1564845|-1993.210915|0.372642776|9.28937554|0.958286615|11516.07629|39.71443299|0.023762615|-253.8168226|3177.154639|23.67887448|0.0|0.0|0.0|0.1|42.0|-13.67|6.09|7.56|116.3|2.0|0.0|0.0|0.0|7.0|51.0|-6.6|663.73|1.0|0.0|0.0|3.3700000000000004e-08|0.0|1.4199999999999998e-11|-0.06458|4.3116|6.35|3.6269|-2147.721319|1766.47|0.1389|287.56|662.84|-2147.217543|3.4099|0.05838924|6.9747
12s_a30|0|0|0.0|0.0|7.412764017000001|2|0.604984545|0.0|-0.095120438|-0.0601024909999999|0.0|-0.403952011|-0.002544958|-0.035768573|10.31162892|1|1|-0.1597740919999999|-0.0546637159999999|-0.446807335|1|0.609043558|0.006789196|-0.080971844|0.889479916|-0.090733404|0.404041243|0.019324097|-58.75255278|-67.11451776|0.2932862089999999|189.9114627|-0.040189672|-43.45862792|0.0|0.790481833|-1.969293912|-38.04400919|78.38074776|-26.02399668|71.26547471|0.467381416|2977.11642|457.6180044|-1275.175837|0.209518167|8.066744794|0.877516163|6639.7334200000005|32.92168852|0.017398791|-376.1910929|1613.162737|11.26623|1.0|1.0|0.0|0.14|17.0|-7.16|4.67|3.74|81.65|2.0|0.0|0.0|1.0|5.0|31.0|-6.06|434.46|0.0|0.0|0.0|3.24e-06|0.0|3e-05|-0.0551|5.0438|4.32|3.5348|-1774.236634|1140.1|0.2148|245.81|526.07|-1774.01033|3.0335|0.03401064|8129.0
