molecula|NaaNH|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|n6HRing|MATS7i|SaaaC|MATS8i|AATSC1pe|n6aHRing|BIC2|MATS8d|nFaHRing|PBF|FPSA3|PNSA3|PNSA5|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
16_a4|0|0|0.0|1|7.535296702|1|1.398650725|-0.219944434|-0.00228637|1|0.007101649|0.0|-0.148022089|0.006466406|1|0.774455255|0.0293772029999999|0|0.292255386|0.013727656|-36.11951685|-39.44800181|0.210153891|-0.033372358|-19.42906425|3.330045338|74.430775|0.832461695|-1.201404885|-17.789707500000002|45.11883447|-16.43666742|0.455802506|2101.6948030000003|389.0176968|1522.164774|-8.095443438|0.167538305|5.548106463|0.837568182|-291.4359638|19.74465314|0.0115138339999999|-327.4903335|710.807513|5.67083266|1.0|0.0|0.0|1.0|0.0|0.0|3.26|-6.36|1.0|85.02|1.0|2.0|-3.92|23.0|-5.64|309.31|1.0|3.91|-4.43|0.0371|0.0114|3.59|0.0|0.0|4.33e-07|-0.03965|4.05|4.2257|-1057.494456|-1057.478071|515.68|856.55|293.41|0.2213|274.85|407.99|0.51149|0.54061|-1057.3808390000002|0.1006|1863.0|-0.2134|1.9873|6.4647|6.4647
12y_a36|1|0|0.0|0|7.412764017000001|2|1.29704385|-0.061103469|-0.00707164|2|0.036174187|0.0|-0.049845887|0.003724542|1|0.820226782|-0.0498101409999999|0|0.424572485|0.019404665|-51.48548385|-66.24017399|0.16295867|-0.036493654|-44.53093547|8.769742642|14.40618351|0.755735734|-1.970657299|-34.61187706|78.8341402|-24.53339777|0.487285656|2793.629988|562.7133986|2304.463084|-16.49293906|0.244264266|7.589386902|0.950403792|-890.6187094000001|32.46293206|0.01873364|-343.8442493|1752.9983309999998|12.59396622|1.0|0.0|0.0|1.0|0.0|2.0|4.88|-7.01|1.0|133.84|1.0|6.0|-4.58|31.0|-6.34|407.47|1.0|2.37|-4.55|0.0106|0.0115|3.45|0.0|0.0|9.66e-08|-0.05002|3.83|3.8794|-1310.350902|-1310.315063|702.38|1183.75|319.6|0.4358|319.6|532.91|0.66796|0.66796|-1310.077567|0.4358|6.1376|-0.20673|8249.0|7.9208|7.9208
14w_a23|0|1|0.0|2|7.423568444|0|1.197963556|0.013971812|-0.006481882|2|0.045196333|0.6813799420000001|-0.042151195|0.003906274|2|0.802520527|-0.049318182|1|0.228641034|0.022440155|-46.76570273|-58.53311596|0.211928134|-0.035779855|-38.70975831|9.814393755|90.15900589|0.743451788|-1.681653166|-30.92760432|72.23920014|-23.66232347|0.4972095239999999|3071.908367|521.1762769999999|2283.383402|-15.648625699999998|0.256548212|7.833745658|0.988900044|-735.4854078|31.82765022|0.020725002|-322.004381|1495.89956|13.70608418|0.0|0.0|1.0|1.0|0.0|1.0|3.42|-7.93|2.0|120.2|1.0|5.0|-5.68|32.0|-6.35|447.46|0.0|4.05|-5.27|0.0009369999999999|0.00242|3.78|0.0|0.0|1.17e-08|-0.0798|3.97|3.6632|-1828.385903|-1828.363862|676.92|1150.31|338.46|0.3855|338.46|535.54|0.6219399999999999|0.6219399999999999|-1828.161957|0.3855|7.0157|-0.22824|9.8981|8.6737|8.6737
19j_a38|1|0|0.0|0|7.412764017000001|2|1.29704352|-0.089207643|-0.007976154|2|0.105682345|0.0|0.003554228|-0.002443797|1|0.846765471|-0.060360554|0|0.625966089|0.0250587|-57.80349365|-73.92901683|0.192823617|-0.038119963|-50.60340201|11.74054073|29.18585028|0.714369845|-1.944118135|-39.565701700000005|90.05233553|-26.09259418|0.408533267|2969.234865|552.5012068|3109.238056|-17.86002424|0.285630155|7.506210369|0.6907121629999999|-910.8612362|36.5253298|0.023555355|-293.4664598|1862.79182|16.123318700000002|1.0|0.0|1.0|1.0|1.0|3.0|4.81|-6.92|1.0|130.41|1.0|5.0|-4.35|32.0|-7.13|426.45|0.0|2.44|-4.12|19.0|0.0322|2.5|0.0|0.0|1.2099999999999998e-07|-0.06447|3.23|3.6886|-1424.426858|-1424.390074|686.26|1163.3|336.13|354.0|205.41|533.97|0.30419|0.69435|-1424.183388|0.2625|10.8124|-0.21629|14.4895|8.1146|8.1146
14t_a23|0|1|0.0|2|7.423568444|0|1.197962538|0.04919958|-0.005383494|2|0.073534004|0.758345646|-0.041339801|0.01180744|2|0.7629258809999999|-0.152771194|1|0.361071229|0.017433037|-36.09926385|-51.65035498|0.079043164|-0.033286443|-33.66111722|7.404291213|42.20767549|0.799945841|-1.6643221380000002|-23.52629623|61.0040156|-21.69314909|0.465981891|2878.4071670000003|600.1979272000001|2286.063655|-14.13766923|0.2000541589999999|7.55064865|0.872595673|-706.8834616|27.11827225|0.014352462|-390.9561553|1355.9136119999998|9.353660614|0.0|0.0|1.0|1.0|1.0|1.0|3.52|-7.78|2.0|125.25|1.0|5.0|-5.85|31.0|-6.1|425.51|0.0|3.78|-5.25|0.000608|0.0023899999999999|3.94|0.0|0.0|1.65e-08|-0.06666|3.79|3.2060000000000004|-1669.240512|-1669.21916|692.08|1184.43|386.72|0.2061|311.09|534.86|0.5824199999999999|0.68886|-1668.980578|0.0003|5.8672|-0.22291|8.3062|8.3979|8.3979
12b_a32|1|1|0.0|0|7.765993078999999|0|0.609420757|0.115940697|-0.009432679|0|-0.044307211|2.153718992|-0.031446256|-0.001662219|0|0.838021287|-0.090027803|1|0.2996018789999999|0.016282332|-50.88975159|-60.93328667|0.217407|-0.027561517|-38.07076621|6.356098747000001|65.29222164|0.60420609|-1.267829764|-31.79562339|76.65746734|-17.22027667|0.430631506|2573.006963|488.9595947|3148.185476|-10.75912958|0.39579391|7.076348793999999|0.756331814|-494.9199607|28.50066715|0.025166975|-130.2147289|1311.0306890000002|15.72418067|1.0|1.0|1.0|1.0|1.0|2.0|3.47|-7.65|1.0|110.47|1.0|7.0|-5.9|27.0|-6.4|397.52|0.0|3.59|-4.43|0.000505|0.0148|3.28|0.0|0.0|2.23e-08|-0.05173|4.12|3.5703|-1880.770588|-1880.732075|663.89|1109.93|347.27|0.2865|347.27|541.49|0.70258|0.70258|-1880.537231|0.2865|3208.0|-0.19976|4.1080000000000005|7585.0|7585.0
8b_a50|1|1|0.0|1|7.860570786|1|1.398299046|-0.115740384|-0.0045301379999999|1|-0.096039086|1.98971238|-0.009441452|0.007057361|1|0.809463375|-0.031953774|1|0.267094693|0.021513107|-34.79187329|-37.39727879|0.154650918|-0.030360051|-17.91443197|4.93661461|0.0|0.6717097959999999|-1.092961836|-16.66636363|49.02840043|-14.54338619|0.428882006|2143.807599|404.9478761|1401.458274|-6.966723542|0.328290204|5.292277178|0.75095166|-250.8020475|21.65129387|0.024280552|-164.5084115|779.4465792000001|11.63112165|1.0|1.0|0.0|1.0|1.0|1.0|3.21|-5.94|0.0|89.78|2.0|2.0|-3.44|23.0|-6.32|299.33|1.0|2.51|-3.81|108.0|46.0|2.55|0.0|0.0|1.16e-06|-0.02903|2.11|4.1804|-967.3527447|-967.3160428|515.81|857.53|296.58|0.1717|273.96|353.17|0.5533|0.59283|-967.212701|121.0|3.8213|-0.20144|5.8205|7.1675|7.1675
12h_a30|0|0|0.0|0|7.412764017000001|2|0.604984682|0.046965756|-0.00737961|2|-0.074988669|0.0|0.001698966|0.002064369|1|0.831176513|-0.1240820219999999|0|0.353607682|0.017389133|-52.88851758|-63.03519645|0.236431596|-0.038417127|-40.10503079|7.038974807000001|0.0|0.7979748729999999|-1.882439244|-33.64938551|73.14241438|-24.44221903|0.468446216|2848.98238|485.8069155|2268.811589|-15.55093031|0.202025127|8.066818026|0.881277172|-761.9955851|30.63031164|0.015886049|-379.1625034|1500.88527|10.10721793|1.0|0.0|1.0|1.0|0.0|1.0|4.63|-6.9|2.0|127.24|1.0|5.0|-5.39|30.0|-6.02|416.47|0.0|2.92|-5.01|0.00171|0.00405|3.97|0.0|0.0|1.26e-07|-0.05347|4.07|3.5101|-1675.011389|-1674.977665|672.54|1132.06|353.22|0.1878|246.54|518.06|-0.26697|0.68543|-1674.777786|155.0|2.9684|-0.2023599999999999|3.4138|8065.0|8065.0
9h_a24|1|0|0.0|1|7.153833802|0|1.428198245|-0.203768024|-0.002864393|2|0.078066659|0.0|-0.209618231|0.012380829|2|0.78742035|-0.004960317|0|0.4016070679999999|0.018457687|-28.52000725|-32.48899638|0.1162247219999999|-0.026280957|-15.35662744|4.123788393|1.773520599|0.572371258|-0.8935525440000001|-13.48059881|47.51520531|-12.42226332|0.477589721|2062.34011|417.7355164|768.1954692|-5.871651668999999|0.427628742|5.805547147|0.914204295|-199.6361567|21.70315707|0.031789952|-68.41568372|737.9073405|15.02620893|1.0|0.0|0.0|1.0|1.0|1.0|2.84|-6.05|0.0|82.17|1.0|3.0|-2.83|22.0|-6.85|288.31|1.0|1.97|-3.24|423.0|166.0|1.7|0.0|0.0|8.95e-07|-0.0435399999999999|1.16|4.3437|-945.2642633|-945.2337612|506.68|831.92|285.43|0.3844|239.63|363.48|0.54606|0.61928|-945.153352|0.0073|5.6654|-0.22593|7.7741|7.1135|7.1135
7f_a10|0|0|-4.8022906380000006|1|7.535296702|1|1.240141822|0.103083789|-0.011104817|2|-0.104120245|0.740070757|-0.000498274|0.0030999659999999|2|0.796084921|-0.137271684|1|0.7359022890000001|0.00797443|-35.78096407|-53.02456669|0.068226214|-0.03645808|-29.53487321|2.474090768|0.3440879|0.8217865520000001|-1.713529756|-19.93012491|60.16185231|-20.30728086|0.402568457|2803.359424|519.0013298|2375.702381|-11.31122804|0.178213448|6.115784565|0.6738319429999999|-531.6277179|24.71113795|0.012813716|-358.4725202|1161.423484|7.137285626000001|1.0|0.0|1.0|1.0|1.0|0.0|3.37|-8.13|2.0|106.77|1.0|4.0|-5.54|30.0|-5.47|410.39|0.0|4.39|-5.6|0.00119|0.00103|4.7|0.0|0.0|7.38e-09|-0.0613|4.93|3.6256|-1442.216293|-1442.200124|597.28|1034.38|341.96|348.0|214.67|426.07|0.34467|0.6833600000000001|-1442.001311|0.0191|2.2631|-0.2175699999999999|3.2524|6.8508|6.8508
25_a12|0|0|0.0|0|0.0|0|1.404967476|0.00700113|-0.004103693|2|-0.089297664|2.050456822|-0.025245046|0.001783739|2|0.638255008|-0.208172827|1|0.120087607|0.004952762|-28.517955|-41.75851719|0.052062825|-0.03323193|-21.75703145|1.3444869730000002|0.0|0.917298637|-1.362509125|-14.85843094|44.42528172|-17.31450713|0.448858246|2067.69985|493.8944271000001|1907.027255|-9.021208163|0.082701363|5.34703037|0.814415245|-369.8695347|18.87554002|0.005118351|-434.8420476|773.8971409|2.666764531|1.0|1.0|0.0|1.0|1.0|1.0|2.81|-8.78|1.0|99.48|1.0|3.0|-5.28|24.0|-4.82|311.38|1.0|4.29|-5.25|0.00162|0.00175|4.76|0.0|0.0|1.6399999999999995e-09|-0.05352|4.73|3.4532|-974.6569575|-974.6328337|560.14|945.73|359.04|0.4483|290.68|442.64|0.63284|0.69029|-974.458128|0.1897|1.2494|-0.19655|2.2482|7.6576|7.6576
8_a47|0|0|0.0|0|7.252053952000001|0|1.24688044|0.003732288|-0.007835945|2|-0.087101663|1.335354131|-0.153669322|-0.007648516|2|0.7847248109999999|-0.223459904|1|0.517797505|0.008687692|-44.09728708|-53.11155658|0.150243126|-0.035797309|-30.83488674|2.928269795|0.0|0.819702033|-1.646676195|-25.60148752|60.62152862|-20.78278301|0.414302597|2621.772106|493.3419136|2217.264922|-12.06582525|0.180297967|6.492934319|0.707366287|-555.0279614|25.35407034|0.012935553|-371.2177396|1166.287236|7.509972037000001|1.0|1.0|0.0|1.0|1.0|2.0|3.02|-9.25|2.0|113.97|1.0|4.0|-6.59|29.0|-4.79|405.85|0.0|5.03|-6.19|0.000104|0.000263|5.61|0.0|0.0|5.62e-10|-0.05495|4.91|3.6696|-1686.068471|-1686.0356350000002|621.06|1071.62|337.87|0.2249|337.87|433.38|0.6877800000000001|0.6877800000000001|-1685.8518170000002|0.2249|3585.0|-0.2085199999999999|4.6281|7.3|7.3
18_a34|0|0|0.0|1|7.423568444|1|1.4547811819999998|-0.063113846|-0.014733513|1|-0.100548575|0.0|-0.141332289|0.002183342|1|0.805756513|-0.224951558|0|0.295523326|0.040845819|-49.86847383|-71.65163761|0.31018528|-0.0422555509999999|-39.55742812|12.44948722|54.26737825|0.695849945|-1.816988713|-27.53138148|86.77082535|-23.32844015|0.441058733|2424.18137|380.8328339|1774.550004|-12.87916264|0.304150055|6.282442545|0.789096743|-553.8039936|33.52510165|0.027385869|-216.2496321|1441.579371|15.11918774|1.0|1.0|1.0|0.0|1.0|0.0|3.28|-5.65|1.0|93.91|2.0|5.0|-4.32|26.0|-6.26|351.36|1.0|2.89|-4.11|0.0167|0.0275|3.07|0.0|0.0|2.22e-06|-0.03925|5.07|4.1234|-1199.288654|-1199.259634|592.04|991.93|300.68|0.3525|279.66|483.87|0.56101|0.60488|-1199.101028|0.0303|5.0935|-0.21474|6.7806|5.6144|5.6144
4d_a49|0|0|0.0|1|7.535296702|1|1.343847746|-0.06085453|-0.006135653|2|-0.090862681|1.76904838|-0.053327669|0.001356445|2|0.783870915|0.023137464|1|0.410804214|0.013625199|-55.40321178|-52.95392476|0.2473653539999999|-0.0281044679999999|-32.61868996|5.16986937|57.16412513|0.654728051|-1.461432343|-34.12740785|66.51766234|-17.31186002|0.470013152|2658.242991|463.6097566000001|1640.195062|-10.66380249|0.3452719489999999|7.998287218|0.8868392740000001|-554.5177292999999|26.44129877|0.022019681|-190.6195379|1374.947536|13.56373757|0.0|1.0|1.0|1.0|1.0|2.0|3.38|-7.58|1.0|115.63|1.0|6.0|-3.13|30.0|-7.7|398.46|0.0|2.27|-3.35|296.0|0.18|1.45|0.0|0.0|2.64e-08|-0.06309|2.99|3.8047|-1293.333712|-1293.29417|668.09|1144.04|325.87|0.2549|215.82|495.7|0.40593|0.6782100000000001|-1293.049085|0.0879|4.3005|-0.2219699999999999|5.5765|7.7447|7.7447
12n_a30|0|0|0.0|0|7.412764017000001|2|0.604984682|0.0304762079999999|-0.007311044|2|-0.1144447669999999|0.0|-0.037209579|0.002064369|1|0.815003426|-0.149451598|0|0.390449649|0.017064818|-52.4873066|-66.48079820000001|0.221849786|-0.038674741|-41.97990569|6.804436105|0.0|0.799403208|-1.895062322|-33.14358793|76.16725916|-24.42151771|0.4701566479999999|2848.910641|491.3700419|2349.172094|-15.42118984|0.200596792|7.385790169|0.887350282|-755.6383024|30.54968688|0.0153398069999999|-378.1217671|1496.934657|9.686460958|1.0|0.0|1.0|1.0|0.0|1.0|4.66|-6.9|2.0|127.24|1.0|5.0|-5.39|30.0|-6.02|416.47|0.0|2.92|-5.01|0.00171|0.00405|3.97|0.0|0.0|1.26e-07|-0.05076|4.07|3.4859|-1675.011418|-1674.978015|669.57|1131.65|355.67|0.1826|238.43|506.94|0.27009|0.6854|-1674.777231|0.1489|5.3143|-0.19876|6.32|7983.0|7983.0
4g_a49|0|0|0.0|2|8.228176896|2|1.343847279|-0.087219006|-0.003686314|4|-0.085731041|3.4246879480000003|0.003456679|0.007845545|4|0.7559263270000001|0.144740607|2|0.736530693|0.018944337|-61.24875669|-66.44036383|0.139812173|-0.0250032489999999|-66.20622488|18.81105094|74.95505057|0.6273572239999999|-2.000259924|-61.03291321|90.11923831|-24.91513644|0.48934952|4706.348867000001|857.1564845|4747.967275999999|-24.82733433|0.372642776|9.28937554|0.958286615|-1986.186746|39.71443299|0.023762615|-253.8168226|3177.154639|23.67887448|0.0|0.0|0.0|1.0|0.0|1.0|4.83|-13.67|2.0|198.32|0.0|7.0|-7.47|51.0|-6.6|663.73|0.0|5.23|-7.43|2.24e-05|2.47e-05|5.28|0.0|1.0|2.13e-14|-0.06458|6.35|3.6269|-2147.721319|-2147.66293|985.89|1766.47|341.84|0.1389|287.56|662.84|0.33449|0.69238|-2147.217543|0.0265|3.4099|-0.21545|4.5147|6.9747|6.9747
12_a3|0|0|0.0|0|6.823286122000001|0|0.605020506|0.167987916|-0.009093383|2|-0.120694579|2.07135708|-0.045382017|-0.0045709459999999|2|0.718481325|-0.125395523|1|0.101891875|0.011076075|-44.07517037|-45.63945658|0.170600292|-0.039584548|-21.667278|2.496397166|76.23910943|0.830418645|-1.345874639|-20.92463497|52.16354015|-18.79271742|0.463780604|2056.502939|393.75653|1064.221958|-8.921820355|0.169581355|5.6343192|0.864908294|-303.3418921|22.63041363|0.01374218|-313.7317211|769.4340634|6.524083564|1.0|1.0|1.0|1.0|1.0|1.0|3.2|-6.89|1.0|90.49|1.0|2.0|-5.68|22.0|-5.3|304.37|0.0|3.23|-4.84|0.000629|0.0044|4.03|0.0|0.0|1.3e-07|-0.06361|2.94|3263.0|-1272.152002|-1272.125792|515.23|847.25|379.97|0.5056|379.97|361.95|0.69784|0.69784|-1272.010995|0.5056|2.3762|-0.19514|3.1979|5.45|5.45
17b_a6|1|0|0.0|0|7.412764017000001|1|1.425925343|0.1012747369999999|-0.01272079|1|0.139594234|0.0|-0.0385646|-0.00194781|1|0.7788169070000001|-0.138423611|0|0.318652397|0.03122461|-62.63196368|-71.65078895|0.246050902|-0.041494349|-47.0150166|13.44399246|557.7093661|0.7706671740000001|-2.074717455|-41.0971443|84.71888279|-27.2272998|0.4548818979999999|2816.0632920000003|494.7179214|2207.972178|-17.86570631|0.229332826|8.974770742|0.834464855|-893.2853154999999|35.32951798|0.019915748|-355.2067434|1766.4758989999998|13.06809384|1.0|1.0|1.0|1.0|1.0|2.0|3.53|-9.01|2.0|116.79|1.0|5.0|-5.81|31.0|-5.89|409.44|0.0|3.6|-5.17|0.000637|0.00274|4.09|0.0|0.0|9.77e-10|-0.05736|4.04|2.9964|-1350.102764|-1350.078181|690.98|1168.62|413.78|0.3949|349.8|575.2|0.69615|0.7016100000000001|-1349.830814|0.0033|5.3385|-0.18281|7.3188|6.8153|6.8153
7f_a8|1|0|0.0|1|7.05012252|0|1.394802504|-0.139912829|-0.005338193|0|0.034392285|0.0|-0.087673259|0.00084936|0|0.7051689170000001|0.041366689|0|0.3155671539999999|0.0138113419999999|-52.28313554|-50.01741803|0.229770733|-0.040738044|-28.45850692|4.471132824|55.49953831|0.880922225|-1.670259798|-29.74763659|55.85651025|-23.17880348|0.4513917389999999|2534.956113|438.23883319999993|1854.738581|-13.18808857|0.119077775|7.704280774|0.822794279|-540.7116315000001|26.31197491|0.010262531|-433.4681077|1078.790971|5.839092213|1.0|0.0|1.0|0.0|0.0|1.0|3.14|-8.46|2.0|101.89|1.0|3.0|-5.68|28.0|-5.27|373.35|0.0|4.63|-5.5|0.00078|0.00118|4.66|0.0|1.0|3.5e-09|-0.07492|6.81|3.4810000000000003|-1285.196168|-1285.168078|584.99|991.61|356.17|0.3536|324.68|495.55|0.7024199999999999|0.6987399999999999|-1285.017838|0.1502|8.7098|-0.21998|11.6137|4.4479|4.4479
6e_a40|0|0|0.0|1|8.421342866|1|0.604892975|0.128035402|-0.0148450439999999|0|-0.15110197|0.744550501|0.103594243|-0.002992481|0|0.8361555479999999|-0.289988439|1|0.376602018|0.015875595|-70.52033811|-76.50178121|0.25379524|-0.04873174|-50.27304895|6.85578763|35.33106374|0.866991176|-2.095464821|-46.34235117|84.95203628|-32.02400144|0.441911406|3075.060648|490.3675161000001|3854.417113|-21.04453212|0.133008824|6.972949117000001|0.791830204|-904.9148811|36.93694043|0.012858969|-482.3355765|1588.2884390000002|8.450255075|1.0|0.0|1.0|0.0|1.0|1.0|3.98|-4.63|2.0|125.15|2.0|5.0|-7.76|30.0|-6.09|476.98|0.0|3.68|-5.58|8.31e-06|0.00124|4.4|1.0|0.0|2.35e-05|-0.09682|8.35|2.9549|-2831.191706|-2831.156883|671.95|1149.77|419.59|0.3625|419.59|537.07|0.67187|0.67187|-2830.986514|0.3625|8.3311|-0.2164|11.5248|7.7447|7.7447
2_a4|0|0|0.0|0|6.605297921|1|1.189716144|-0.072708147|-0.00708265|1|0.08246129|0.0|0.090707854|-0.0016168089999999|1|0.802438682|0.1355918559999999|0|0.442778552|0.006330673|-49.45826819|-44.27948986|0.257481153|-0.0379537729999999|-18.65482233|1.123639184|0.0|0.843107708|-1.366335816|-20.83662681|48.93681624|-15.98981578|0.3961813179999999|1623.668791|312.82106489999995|910.3327882|-6.736463618999999|0.156892292|4.710383035|0.656126301|-242.5126903|18.96532986|0.011054731|-289.1005902|682.7518749|4.657326379|0.0|1.0|0.0|1.0|0.0|2.0|3.33|-4.83|0.0|79.59|2.0|2.0|-2.18|19.0|-6.69|253.3|1.0|1.24|-2.77|1.67|434.0|1.62|0.0|0.0|1.4800000000000002e-05|-0.01612|2.46|3.2230000000000003|-819.9326497000001|-819.8996124|458.73|764.77|384.69|0.1315|210.28|333.36|0.4682|0.6885600000000001|-819.771754|0.0008|1.7717|-0.16226|3.0946|7.5086|7.5086
20_a4|0|0|0.0|1|7.535296702|1|1.399905568|-0.203359312|-0.003103385|1|-0.061689675|0.0|-0.1473674569999999|0.012025268|1|0.7797803109999999|-0.105783279|0|0.210083785|0.022933651|-29.16642156|-34.74640079|0.081852712|-0.0273144939999999|-16.72448692|5.313236547|68.49419443|0.6435852470000001|-1.010636274|-14.03867522|46.45917085|-13.14728679|0.421704107|1982.961908|441.9318823|1379.418733|-6.32818424|0.356414753|5.543543957000001|0.729218575|-234.1428169|20.4281979|0.024334176|-138.2237887|755.8433223999999|11.71277006|1.0|1.0|1.0|1.0|1.0|0.0|3.23|-5.55|0.0|86.62|2.0|3.0|-3.46|22.0|-5.96|289.33|1.0|2.97|-3.87|0.1|0.0388|2.96|0.0|0.0|2.79e-06|-0.03048|2.73|4.0419|-934.2489802|-934.2266312|517.72|861.05|306.74|0.2364|239.45|402.27|0.5152|0.66028|-934.103809|0.1415|4.0681|-0.19747|5.5779|6.1898|6.1898
18_a15|0|0|0.0|0|0.0|0|1.435689019|-0.020185809|-0.006149666|2|-0.094812415|0.0|-0.066226471|0.000539978|2|0.7162974740000001|0.004699248|0|0.819442071|0.007146033|-41.31992544|-55.48918283|0.163771093|-0.035181092|-33.93632895|2.672871589|1.833724661|0.867430881|-1.723873519|-25.27062952|60.86009645|-21.51621375|0.415796832|2541.440611|511.4247108|2510.854462|-13.15898469|0.132569119|5.990767063|0.711733271|-644.79025|24.80452821|0.008781964|-449.4301265|1215.421882|5.370913621000001|1.0|1.0|0.0|1.0|1.0|1.0|3.37|-9.98|2.0|113.42|1.0|5.0|-6.16|29.0|-4.8|385.43|0.0|5.06|-5.93|0.000265|0.0004559999999999|5.42|0.0|0.0|1.0399999999999999e-10|-0.03581|5.65|3.8232|-1265.810138|-1265.770242|650.53|1110.18|324.29|0.2686|272.91|535.02|0.6074|0.70427|-1265.556558|0.0066|4.2476|-0.19371|6.5864|6.8894|6.8894
18_a47|1|1|0.0|0|6.605297921|0|1.414391819|-0.141396999|-0.004337918|3|-0.026357805|1.5913490630000002|0.018164141|0.0015586929999999|3|0.792196273|-0.027351545|1|0.454324931|0.014741763|-49.44908758|-52.88049505|0.222175975|-0.0303894239999999|-33.12615721|5.784962137000001|3.684585007|0.7327484470000001|-1.5194711930000002|-30.97660579|63.72933669|-19.03697822|0.432077184|2800.3745940000003|487.2556678|2184.962887|-11.9254166|0.267251553|7.018342267|0.7608026529999999|-596.2708299|25.98023687|0.017318402|-291.6032324|1299.011844|10.84884165|1.0|1.0|0.0|1.0|1.0|2.0|3.47|-10.36|2.0|119.78|0.0|4.0|-5.5|31.0|-5.87|410.45|0.0|4.16|-5.37|0.00129|0.00176|4.13|0.0|0.0|4.34e-11|-0.04964|3.32|4.2222|-1354.221126|-1354.180815|652.12|1130.76|293.65|0.4335|290.58|487.81|0.4659|0.63359|-1353.979194|0.0516|3.4464|-0.22313|5.3433|8.6|8.6
1f_a5|1|0|-4.398485453999999|0|6.605297921|0|1.218960329|-0.139907335|-0.00645569|2|-0.118028278|0.0|-0.174016111|-0.000700145|2|0.771487328|-0.000969932|0|0.45528118|0.008403353|-50.98614411|-46.77243802|0.111926552|-0.035639589|-26.08772825|2.614237829|0.21377016|0.757522389|-1.425583552|-28.43795894|57.83835135|-19.87828616|0.4670794829999999|2482.949545|495.3305784|979.2285994|-11.0872845|0.242477611|7.117418022000001|0.8764524309999999|-443.4913802|26.24118632|0.01983997|-287.2706403|1049.647453|11.06591332|1.0|1.0|0.0|1.0|1.0|1.0|2.9|-8.88|2.0|95.49|1.0|4.0|-4.79|27.0|-5.73|366.34|0.0|4.23|-4.97|0.00589|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|-0.05346|3.58|4.5758|-1288.353339|-1288.3196369999998|577.11|958.06|270.96|0.6959|261.1|442.04|0.47267|0.42446|-1288.209882|0.0228|3.7852|-0.2357|4.9879|6.6198|6.6198
22_a4|0|0|0.0|1|7.535296702|1|1.399866564|-0.043165663|-0.006436201|1|0.004808337|0.0|-0.2078428719999999|0.004237768|1|0.7797803109999999|-0.037423832|0|0.242642229|0.010702353|-45.61565825|-43.23011833|0.138796849|-0.036468635|-20.77508795|2.47167963|0.0|0.8444670409999999|-1.349339509|-21.92150631|48.65880447|-17.52572365|0.4359219589999999|1950.173729|413.8681986|1477.437886|-8.422332951|0.155532959|5.495481464|0.772804341|-311.62631919999995|20.75359108|0.011296354|-331.080892|767.88287|5.428686137000001|1.0|1.0|0.0|1.0|0.0|1.0|3.3|-5.24|0.0|87.12|2.0|2.0|-3.77|22.0|-5.91|289.33|1.0|2.81|-3.98|0.0497|0.0301|3.03|0.0|0.0|5.77e-06|-0.03046|3.38|4.0537|-934.2706743999998|-934.240411|519.39|860.77|305.85|0.1675|277.43|400.29|628.0|0.65771|-934.12356|0.1293|3.5548|-198.0|5.4110000000000005|7.3279|7.3279
