molecula|NaaNH|n9FaHRing|SaaNH|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|SIC2|nFaHRing|RASA|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
14_a4|0|0|0.0|1|1.399909181|1.947126795|-0.2248919089999999|-0.04986736|0.0409444439999999|-0.0135414919999999|-0.069682036|0.009588001|10.94612798|0.117232935|1|1|-0.031578333|-0.039321879|-0.199315317|0.507307223|0.77505994|0.843811017|0|0.8510382459999999|0.013047382|-29.91067393|-32.31961528|5.933038407000001|12.12963775|0.148961754|67.73740575|-0.03015272|-14.69670456|85.72299913|-0.995039765|39.49511556|35.84371234|1911.448021|386.9927769|1378.961008|-6.23496557|5.304461808|8.859498364|0.6701974079999999|105.2894945|17.84270058|0.015779688|-244.1511936|280.2639278|7.175500282000001|1.0|0.0|0.0|1.0|0.0|0.0|0.06|17.0|-5.71|4.09|2.82|0.0|0.0|80.09|2.0|2.0|-3.4|3.0|-5.8|277.3|1.0|3.2|-3.97|0.000396|0.0295|0.0|-0.03639|3.22|4.2312|-918.9507745|475.32|794.51|274.1|353.16|0.53298|0.1067|-0.2102|3.3312|5.8794|5.8794
12aq_a36|1|0|3.427017327|2|1.297043497|0.0|0.0332421529999999|-0.135770278|0.041728395|0.076517478|-0.674732412|-0.006653538|10.95447882|-0.028591187|1|1|0.131910912|-0.090926893|-0.5356623070000001|0.892815402|0.839953955|0.89459881|0|0.681470612|0.021389734|-73.0277723|-81.56528598|14.29132551|86.6958382|0.318529388|212.8220574|-0.042953452|-54.49698711|112.415579|-2.319486422|95.39676382|87.31909781|2932.54604|455.31741460000006|2906.024504|-19.17486584|8.596645087999999|14.98931431|0.743623723|159.03272990000002|37.66374367|0.020701483|-350.0740123|689.2886595|13.83147784|0.0|0.0|0.0|1.0|0.0|3.0|0.13|17.0|-6.14|0.98|1.28|1.0|0.0|131.85|1.0|6.0|-3.52|5.0|-7.79|424.46|0.0|1.15|-3.45|0.000304|152.0|0.0|-0.06059|3.88|3.3759|-1401.669694|703.04|1190.22|317.51|534.96|0.6933199999999999|0.0059|-0.19967|8671.0|7.2596|7.2596
47n_a18|0|0|0.0|1|1.251175627|0.0|0.0487694459999999|-0.057061805|0.032169312|0.017491759|-0.609196374|0.000271488|10.94702025|-0.048404296|0|0|0.026244774|-0.258092915|-0.529441732|0.722991132|0.696612213|0.726888951|0|0.792429396|0.0106152389999999|-65.43887366|-75.24728669|8.759783644|61.29571241|0.207570604|171.2889916|-0.031974244|-62.09468789|47.476904100000006|-2.4620167580000003|86.44740177|74.19865731|3349.802294|653.9193397999999|2052.393389|-21.77346199|10.43689152|20.17045476|0.932611327|178.30942439999998|33.65821422|0.01357247|-468.58948260000005|1306.125688|11.20011508|1.0|1.0|0.0|1.0|1.0|3.0|0.31|18.0|-9.76|3.31|2.72|3.0|1.0|162.18|1.0|13.0|-6.02|4.0|-6.68|539.67|0.0|2.76|-5.24|9.48e-07|0.00308|0.0|-0.0525299999999999|9.78|3.2028|-1743.3283440000002|879.92|1565.37|387.11|799.02|0.6914600000000001|0.5056|-0.18391|3.3568|7.1938|7.1938
40_a47|0|1|0.0|0|1.420389717|1.715145925|-0.246203395|-0.0934645509999999|0.041396825|-0.056839794|-0.179798097|0.002212256|10.98214138|0.056362705|1|1|-0.130213023|-0.338113214|-0.2636225|0.63155995|0.836942961|0.900790582|1|0.812233678|0.02047837|-32.5926343|-44.90375373|11.04737121|54.11003524|0.1877663219999999|101.2934265|-0.027052191|-24.22401965|0.0|-1.082087641|60.97203959|43.64000551|2313.85811|438.171933|868.5333132000001|-7.872806386000001|7.042383142|12.98034048|0.843174422|229.9974239|25.43981292|0.029785575|-79.47051169|388.178924|16.06828586|0.0|1.0|1.0|1.0|1.0|1.0|0.11|21.0|-7.08|4.04|1.52|0.0|0.0|94.28|1.0|3.0|-3.26|5.0|-6.78|334.35|1.0|2.72|-3.72|0.000546|0.0643|0.0|-0.05086|2.06|3.7236|-1123.174467|571.5|947.27|308.6|444.47|0.67615|0.2612|-0.20317|6.5995|8.4|8.4
12bg_a36|1|0|3.434779148|2|1.29692796|0.0|-0.040957653|-0.044573523|0.044197531|0.057879142|-0.414822602|-0.001012333|10.95885259|-0.0206090089999999|1|1|0.097928606|-0.1716508239999999|-0.4459167329999999|0.884841888|0.836170906|0.892249657|0|0.840610352|0.019606406|-51.74990566|-70.42534258|13.44952052|107.3347739|0.159389648|109.3374477|-0.036959207|-48.31008346|14.85588272|-1.847960372|83.78068847|65.19942617|2925.402039|576.6383913|2915.548359|-17.39163005|7.549463377|14.04434294|0.860310096|172.9566471|33.900544700000005|0.01946912|-340.0625449|661.6709012|13.35534589|1.0|0.0|1.0|1.0|0.0|2.0|0.14|17.0|-7.76|3.19|2.99|2.0|0.0|133.77|1.0|5.0|-5.08|4.0|-6.26|450.32|1.0|2.82|-5.18|8.27e-06|0.00295|0.0|-0.0542299999999999|4.42|3.8944|-2152.13793|703.94|1186.75|318.36|554.7|0.69395|0.4409|-0.21166|9.3601|7.8239|7.8239
3_a47|0|0|0.0|0|1.304465159|0.0|0.013076203|-0.130414103|0.03308642|-0.013350303|-0.367098851|-0.008828261|10.93671092|0.013073797|0|0|-0.021029826|-0.024240921|-0.457330633|0.900251233|0.720319618|0.780628097|1|0.854727481|0.008609292|-43.59237092|-49.71258151|4.514659074|98.29790989|0.145272519|76.18000386|-0.036461577|-26.06896797|1.139378223|-1.422001494|58.22383723|48.10703|2243.894237|448.2137648|1280.146703|-10.02652614|6.46319354|10.84023999|0.67722658|112.7606591|24.35791949|0.016230658|-298.8724505|418.022895|8.511255722000001|1.0|1.0|0.0|1.0|1.0|2.0|0.0|22.0|-8.42|5.4|2.88|1.0|0.0|101.55|1.0|3.0|-5.54|3.0|-5.16|347.8|1.0|4.02|-5.35|2.86e-06|0.00156|0.0|-0.05717|4.12|3.7284|-1470.137664|556.65|941.44|217.52|402.58|0.52977|0.2182|-0.2119|5.3274|6.5|6.5
8f_a12|0|1|0.0|1|0.609895166|0.0|0.110310585|-0.062406088|0.038347953|-0.013400998|-0.3981937339999999|-0.002596875|10.31134658|-0.024023866|1|1|-0.023769395|-0.125424286|-0.560548116|0.902669729|0.7475224290000001|0.80546986|1|0.869823177|0.013287637|-41.27611074|-56.220383|7.550959323|83.13642146|0.130176823|73.97552223|-0.03822396|-31.9483307|0.0|-1.6818542230000002|63.05721575|48.82707007|2541.921472|494.2940092|1448.568734|-12.34367323|7.016225129|13.00131176|0.853035146|91.98952021|25.9168408|0.012030968|-384.290491|524.0516742|6.836832748|1.0|1.0|1.0|1.0|1.0|1.0|0.1|21.0|-8.42|3.41|3.1|2.0|0.0|115.66|1.0|3.0|-5.7|4.0|-5.47|369.44|1.0|3.82|-5.24|1.99e-06|0.00211|0.0|-0.06179|4.19|3.6536|-1481.146454|606.97|1020.81|297.01|441.97|0.59107|0.2466|-0.2124|1.4701|6.1898|6.1898
3d_a32|1|1|3.503398526|0|0.609420786|0.0|0.0181036519999999|-0.034290847|0.041161616|-0.0620110029999999|-0.269655316|0.000655875|10.31100276|-0.0602430179999999|3|3|-0.1131110759999999|-0.1395294259999999|-0.539652902|0.8315372|0.8444218509999999|0.90169022|1|0.892845502|0.014419776|-37.19367587|-50.45435743|7.807299836|62.43434632|0.107154498|58.01666174|-0.02867299|-27.31750365|0.0|-1.118246623|59.15151032|45.000975700000005|2213.978384|483.4133562|1855.167124|-8.405385739|6.15119195|10.75032687|0.747681906|151.30787800000002|21.54552351|0.0160633|-238.8142619|421.3548777|8.697152881000001|1.0|1.0|1.0|1.0|1.0|1.0|0.24|19.0|-7.29|5.07|1.94|1.0|0.0|97.86|1.0|4.0|-6.55|3.0|-5.18|340.47|0.0|4.32|-5.13|2.81e-07|0.00251|0.0|-0.05482|3.42|3.5105|-1672.758552|569.29|959.11|353.18|465.41|0.7035100000000001|0.5031|-0.19671|5.1728|8.0915|8.0915
36_a18|0|0|0.0|2|1.25117638|0.0|0.050448408|-0.020339784|0.036625514|-0.05224259|-0.442092758|-0.000451777|10.94702093|0.003321395|0|0|-0.079553246|-0.12139648|-0.493920601|0.7343989059999999|0.741135729|0.780206307|0|0.804293867|0.009440278|-55.38202488|-56.82615305|6.722004572|110.8288932|0.195706133|139.3536816|-0.031922305|-40.46339026|83.34177364|-2.074949798|65.59412783|62.10402945|2979.013751|572.70209|1547.485543|-16.1853561|9.560644525|18.21710397|0.905426346|133.8265619|27.99124609|0.0123136069999999|-444.4026478999999|975.4099618|8.767974776|1.0|1.0|0.0|1.0|1.0|3.0|0.28|18.0|-9.16|2.96|3.13|2.0|1.0|146.24|1.0|7.0|-5.68|3.0|-6.18|466.57|0.0|2.8|-5.28|2.09e-06|0.00242|0.0|-0.04991|7.75|3.1908|-1493.686737|769.73|1350.57|388.57|636.33|0.69372|0.4674|-0.18124|2.7547|7.4949|7.4949
8h_a8|1|0|2.975382653|0|1.3918396709999998|1.241306689|0.038482973|-0.249095464|0.046205674|0.008138299|-0.485274006|-0.007796225|10.94341368|0.007079485|1|1|0.021094825|0.254819201|-0.53822084|0.578166105|0.6971223040000001|0.751162751|0|0.602405134|0.0111998669999999|-72.14530885|-66.4523265|6.58499063|316.4918269|0.397594866|233.7669182|-0.048805507|-39.07081527|53.78973456|-2.147442322|70.94463092|78.73029948|2623.688756|354.18563860000006|2019.780061|-16.87148841|7.453557203|13.58738632|0.822939833|48.02637252|31.2477685|0.00764059|-491.8998117|485.8626377000001|4.492304417|0.0|0.0|0.0|0.0|0.0|2.0|0.0|23.0|-7.95|4.72|4.11|2.0|0.0|105.27|1.0|4.0|-5.21|4.0|-5.98|391.37|0.0|4.01|-5.0|6.11e-06|0.00395|0.0|-0.06344|7.71|3.7327|-1361.651799|608.39|1029.51|258.25|480.09|0.56196|272.0|-0.21819|4.4356|4.9359|4.9359
18b_a25|0|0|0.0|0|1.194228955|1.824998189|-0.147813831|0.0131826839999999|0.038137255|-0.018632104|-0.189048258|0.006181503|10.31286058|0.0009956189999999|1|1|-0.032776381|-0.061048368|-0.303383008|0.721100414|0.7723870909999999|0.8333962429999999|1|0.936253893|0.01278627|-44.30110081|-55.18621997|8.972372556|80.36582704|0.063746107|44.73187305|-0.0305838929999999|-38.7252349|0.0|-1.6515302369999998|64.81723515|53.27347337|3051.645565|656.9874135|2327.4502850000003|-15.05981357|8.654596906|17.09119768|0.974811521|151.02439719999998|27.34692815|0.013724883|-399.6704921|809.2903831|9.631015182|1.0|1.0|1.0|1.0|1.0|1.0|0.07|27.0|-9.84|5.59|2.2|2.0|1.0|138.56|1.0|6.0|-6.54|4.0|-5.93|460.55|0.0|4.35|-5.71|2.87e-07|0.000899|0.0|-0.07066|4.32|3.6826|-1767.52411|728.12|1284.89|223.65|612.24|0.36733|0.0468|-0.22145|2752.0|7.2924|7.2924
10_a4|0|0|0.0|1|1.343863662|2.146166934|-0.180140166|0.005483539|0.038699764|0.00941601|-0.159792527|0.01107733|10.92992762|-0.090413559|1|1|0.014917047|-0.132895939|-0.241683916|0.6990620390000001|0.810105167|0.861225169|1|0.921653019|0.014582852|-29.52653193|-45.97324097|8.440134933|39.48408698|0.078346981|45.34497624|-0.027007048|-26.60798798|64.26218096|-1.350352423|54.09964719|37.96666686|2480.063587|533.4262268|2064.276654|-9.046715915|5.759414166|11.20225306|0.945033425|147.85886159999998|20.99433004|0.014040792|-283.0534799|594.7358385|8.126406226|1.0|1.0|1.0|1.0|1.0|0.0|0.26|21.0|-8.07|4.81|2.53|2.0|0.0|111.38|1.0|4.0|-4.66|4.0|-5.83|370.45|1.0|3.9|-4.85|2.21e-05|0.00519|0.0|-0.04689|3.34|3.6465|-1183.812875|619.99|1083.65|249.6|470.02|0.4662|0.0176|-0.2025|2.2386|7.0555|7.0555
8d_a32|1|1|3.474433107|0|0.609420756|0.0|0.143684876|-0.089662873|0.0388738739999999|0.062782795|-0.519620595|-0.006974711|10.31100269|-0.0682721729999999|3|3|0.113030335|0.002805572|-0.629535754|0.825020753|0.825978584|0.875986707|1|0.7107041559999999|0.01593079|-68.88621406|-69.11005922|10.01177286|321.2496412|0.2892958439999999|181.8092016|-0.03346862|-43.43251025|89.20994250000001|-1.539556512|81.54594837|78.89798692|2556.198518|446.6450457|2371.595484|-13.21859008|8.106843676|15.29958432|0.887243042|183.1522214|29.684549600000004|0.019788058|-262.14980440000005|557.1050635|12.43588915|1.0|0.0|1.0|1.0|1.0|2.0|0.26|19.0|-7.26|4.32|1.1|1.0|0.0|110.38|1.0|7.0|-6.08|4.0|-6.47|397.52|0.0|3.57|-4.36|8.41e-07|0.0173|0.0|-0.0535|4.26|3.5588|-1880.773727|671.71|111.16|348.39|540.98|0.7026100000000001|0.3018|-0.20115|1873.0|8.0809|8.0809
27b_a34|0|0|0.0|1|1.4335271040000002|2.013418486|-0.056026127|-0.016803292|0.042739018|-0.106245942|-0.549928192|-0.001438963|10.95430634|-0.027175221|1|1|-0.175834895|-0.322091086|-0.463926296|0.820914556|0.7722228729999999|0.8299950709999999|0|0.783431788|0.031021066|-57.66200309|-72.21552354|20.42417736|150.83624440000003|0.2165682119999999|142.58786569999998|-0.037292511|-47.54648562|540.9533124|-1.864625537|87.24055613|78.08618045|2835.31543|515.8091561000001|2431.595232|-16.16580511|9.124440695|15.39406063|0.687123753|189.4124225|34.46979951|0.022820627|-279.5721769|627.4287311|15.02503259|1.0|1.0|1.0|1.0|1.0|1.0|0.12|23.0|-8.19|4.11|1.83|2.0|0.0|116.33|1.0|5.0|-5.23|5.0|-6.14|409.44|0.0|3.46|-4.96|5.92e-06|0.00449|0.0|-0.04121|4.33|4.0935|-1350.055377|691.97|1174.68|257.4|577.39|0.47412|0.0252|-0.20649|15.2147|6.1871|6.1871
3p_a32|1|1|3.456037415|1|0.609420752|0.0|0.007752757|-0.028895521|0.036666667|-0.050639647|-0.419292538|-0.000971341|10.31100269|-0.074544773|3|3|-0.092884784|-0.26891009|-0.53666614|0.737842269|0.8599558070000001|0.918782026|1|0.8195708759999999|0.021264377|-41.73212799|-58.13283248|12.5150622|40.28175307|0.180429124|106.1908248|-0.029183126|-34.21384146|57.82331968|-1.28405753|73.07639870000001|54.24719019|2650.4178850000003|482.3550967|3037.061498|-10.10863498|6.243062200000001|10.69458635|0.713035367|223.6663527|27.70403125|0.025390655|-141.21321609999998|530.5658569|14.94356622|1.0|0.0|1.0|1.0|1.0|1.0|0.26|19.0|-6.79|3.71|1.1|1.0|0.0|112.37|1.0|4.0|-5.11|4.0|-6.8|395.5|0.0|3.23|-4.25|7.78e-06|0.0222|0.0|-0.04963|4.26|3.6436|-1879.554272|626.32|1057.58|340.28|471.04|0.7017100000000001|0.3083|-0.20018|5.4496|7585.0|7585.0
12a_a5|1|0|2.981252568|1|1.338814635|0.0|-0.256282289|0.043132749|0.023108466|-0.0036987359999999|-0.09350376|0.00873078|10.94553751|-0.032601907|1|1|-0.006024869|-0.093973419|-0.175245466|0.762866363|0.779533861|0.829536345|0|0.894590896|0.0081891369999999|-36.01436435|-41.59124655|5.032443973|13.74268646|0.105409104|64.77671525|-0.026030816|-25.55893402|0.0|-1.353602454|50.40529807|41.04680832|2524.410428|549.7500455|899.5599904|-9.830359239|8.741980056000001|16.12184989|0.844187448|155.6073368|21.42066499|0.014342828|-303.31208710000004|650.3600841|8.814051518|0.0|1.0|1.0|1.0|1.0|1.0|0.21|23.0|-8.83|4.26|2.17|1.0|0.0|119.38|1.0|5.0|-4.27|4.0|-6.23|381.47|1.0|3.58|-4.59|5.37e-05|0.00977|0.0|-0.04076|2.91|4.1610000000000005|-1202.02622|667.31|1140.24|264.55|508.81|0.50831|0.0296|-0.21228|3.9457|7.7212|7.7212
3c_a49|0|0|0.0|1|1.343850149|2.108416128|0.034009672|-0.016347266|0.036335697|-0.04696024|-0.248722888|0.006218639|10.92976555|0.0127926339999999|1|1|-0.0780996759999999|-0.101919761|-0.384874446|0.666785606|0.802792677|0.8605470759999999|1|0.7963363840000001|0.0148240689999999|-41.0524769|-42.3959176|8.477406111|89.34479838|0.203663616|116.4686425|-0.0252377479999999|-24.24485565|77.29181095|-1.186174159|54.85343388|49.52988301|2521.794855|455.3990518|1667.1178220000002|-8.253567879|6.567311051|12.60874968|0.919925763|207.4607002|22.64931248|0.021783913|-156.9462939|542.7276591|12.45751629|0.0|1.0|1.0|1.0|1.0|1.0|0.18|21.0|-7.54|3.87|1.84|1.0|0.0|109.43|1.0|4.0|-3.45|4.0|-6.93|369.42|1.0|2.86|-3.86|0.0003509999999999|0.0505|0.0|-0.0606|3.99|3842.0|-1198.668772|613.33|1046.53|240.36|456.22|0.32539|0.0729|-0.21913|3.7789|7.0605|7.0605
SB431542_a8|1|0|3.172627551|1|1.401734117|1.4114120369999998|-0.007805495|-0.1950388569999999|0.041909722|0.096884952|-0.721718925|-0.0075336219999999|10.94951956|-0.0453332859999999|1|1|0.156874293|0.089375589|-0.494976661|0.76592324|0.762577159|0.8220300859999999|0|0.5653298489999999|0.034730361|-76.82006387|-74.57768059|20.78806656|170.1252996|0.434670151|260.1744351|-0.048754953|-44.6389196|89.26670319|-2.242727845|89.64885355|97.60813043|2801.428659|338.38158389999995|1947.072021|-17.46740332|7.360028263999999|14.04829994|0.908729075|143.157805|38.35632812|0.025179219|-312.2404091|529.053307|15.07117296|0.0|0.0|1.0|1.0|0.0|2.0|0.05|23.0|-6.76|2.72|1.9|1.0|0.0|109.21|1.0|4.0|-4.4|5.0|-7.04|400.39|0.0|2.58|-4.14|3.99e-05|0.0292|0.0|||||||||||||4.1019|4.1019
1_a3|0|0|0.0|1|0.6195934120000001|0.0|0.079857077|-0.073036903|0.034166667|-0.004409693|-0.248199745|-0.006610844|10.33805862|0.032569462|0|0|-0.007705076|0.08803837|-0.486774367|1.005427002|0.7905285390000001|0.8457792829999999|1|0.7762512779999999|0.008036786|-45.44133321|-42.54530997|3.693677623|289.8942564|0.2237487219999999|102.8341051|-0.034105115|-19.55367089|0.0|-1.295994381|49.05980305|49.13501083|2012.9704|356.76228530000003|1162.737831|-7.203984013|4.984064981|9.046658216|0.8151164259999999|95.55665364|19.78900457|0.014174378|-268.4830832|373.1494221|6.514493077999999|1.0|1.0|0.0|1.0|1.0|1.0|0.18|16.0|-5.77|1.85|1.52|0.0|0.0|91.52|2.0|2.0|-3.07|4.0|-6.87|306.38|0.0|1.5|-3.3|0.0008529999999999|154.0|0.0|-53.0|2.08|3.8645|-1273.316428|496.09|845.2|210.84|316.61|0.30619|0.0096|-0.21886|3.4319|6.1403|6.1403
19l_a38|1|0|3.280796643|2|1.297043246|0.0|-0.086107169|-0.10490608|0.04391253|0.103904811|-0.426895387|-0.001197042|10.94917392|-0.032264281|1|1|0.217841852|-0.191751024|-0.4224000739999999|0.723755855|0.839953955|0.89459881|0|0.799611189|0.0219046379999999|-51.6277901|-65.35669452|14.19254029|133.9992534|0.200388811|129.8367176|-0.037359603|-42.34617024|19.55998015|-2.017418574|79.04689476|65.82033039|2921.048554|518.0872716|2934.313773|-15.68376675|6.568874137999999|11.52660233|0.754730276|170.13821069999997|32.82593886|0.021129331|-307.64756780000005|696.3887025|13.69020024|1.0|0.0|1.0|1.0|1.0|3.0|0.12|17.0|-7.28|3.09|2.75|2.0|0.0|135.78|1.0|6.0|-4.94|4.0|-6.39|427.48|0.0|3.22|-4.72|1.15e-05|0.00807|0.0|-0.0603299999999999|4.08|3354.0|-1409.5865199999998|660.04|1164.34|337.75|502.31|0.69413|0.0233|-0.2001|9026.0|7.8633|7.8633
1a_a18 (SB-431542)|1|0|3.3674017380000003|1|1.430935835|0.0|0.043282217|-0.175408303|0.035620155|0.1008839219999999|-0.766207981|-0.011639964|10.94959842|-0.0492229479999999|1|1|0.164429684|-0.033765606|-0.567791164|0.838928085|0.7462411859999999|0.805877431|0|0.5940412860000001|0.033020439|-74.98172333|-72.69619778|19.58668728|160.410387|0.405958714|240.8019609|-0.0462988229999999|-43.12110169|105.3125675|-2.083447046|87.15852628|94.56841061|2678.82389|352.3666367|1890.195809|-16.29019397|7.52384981|14.26170773|0.895533283|146.3942108|36.46179023|0.02438148|-300.3801761|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|1.0|2.0|0.05|23.0|-7.69|3.63|1.54|1.0|0.0|106.85|1.0|4.0|-4.52|5.0|-6.73|384.39|0.0|2.85|-4.25|3.03e-05|0.0218|0.0|-0.05971|4.57|3295.0|-1292.588031|620.23|1048.7|324.5|464.08|0.55409|0.3347|-193.0|8.8609|6.9031|6.9031
11b_a50|0|1|0.0|1|1.3979498330000002|4.071188272|-0.154649459|-0.014702942|0.038040936|-0.007722567|-0.13377846|0.011959339|10.94500697|-0.133073229|2|2|-0.013155246|-0.277408878|-0.266743077|0.701976536|0.800774662|0.862408925|1|0.931316325|0.019455771|-23.23499995|-36.43643854|10.1501574|7.949039772000001|0.068683675|35.832562100000004|-0.02494328|-19.0090431|86.04123302|-1.047617742|47.72173991|33.38515735|2286.724895|485.8716402|1650.235214|-6.788943965|5.697537591000001|9.979494111|0.751545111|186.7429782|20.26785036|0.021631609|-148.2182458|439.9973344|11.28530137|0.0|0.0|1.0|1.0|1.0|0.0|0.15|20.0|-5.87|3.73|2.25|0.0|0.0|99.65|2.0|2.0|-3.58|3.0|-6.24|327.38|1.0|2.96|-4.16|0.000263|0.0228|0.0|-0.02817|3.05|3.9863|-1045.98235|560.06|955.4|266.8|431.63|0.53885|0.0711|-0.19501|3.7922|5.7696|5.7696
27a_a34|0|0|0.0|1|0.300206665|1.963136117|0.0257175079999999|-0.456594848|0.0408037829999999|-0.082271189|-0.7320090459999999|-0.012495918|10.319282|-0.008138446|1|1|-0.13716603|-0.264978526|-0.53047808|0.8186389829999999|0.779284547|0.832753533|0|0.600964267|0.026573385|-74.78290605|-86.36649751|18.62986903|176.4623026|0.3990357329999999|279.75296960000003|-0.043345322|-60.54917431|22.69787432|-2.340647376|100.7752505|93.41277507|3394.470264|421.319507|2252.433058|-21.30433911|8.960143164|15.91204178|0.7758691440000001|164.80691819999998|39.72721867|0.020552444|-371.4586403|718.5861133999999|14.40875302|1.0|1.0|1.0|1.0|1.0|2.0|0.13|23.0|-7.61|3.97|1.06|1.0|0.0|122.61|1.0|6.0|-4.96|7.0|-7.29|463.51|0.0|2.44|-4.47|1.09e-05|0.0159|0.0|-0.03924|7.38|4.1228|-1861.741982|737.7|1247.85|247.91|598.18|0.40378|0.0203|-0.20615|13.9023|6.6198|6.6198
8a_a12|0|0|0.0|1|1.283813597|0.0|0.082323047|-0.052287869|0.0420317459999999|-0.205012437|-0.362413703|-0.001510006|10.95472846|-0.084035283|0|0|-0.3422915179999999|-0.226106307|-0.5385001079999999|0.913877696|0.763500863|0.8157289759999999|0|0.892656426|0.010336879|-30.69873711|-48.195997|5.354053791|46.32568673|0.107343574|55.59930083|-0.033836466|-24.96342938|0.0|-1.4888045019999998|55.45388635|36.0527909|2212.38965|462.3571879|2093.2274030000003|-9.077610683|5.113243051|9.607296424|0.878904705|108.02980890000002|22.14447395|0.014012546|-301.89687089999995|464.1781753|7.257889351|1.0|1.0|1.0|0.0|1.0|1.0|0.15|18.0|-7.89|2.5|2.89|0.0|0.0|105.24|1.0|3.0|-3.9|4.0|-6.04|327.38|1.0|3.1|-4.21|0.000125|0.0203|0.0|-0.06246|3.41|3.9091|-1046.0428949999998|556.3|952.71|317.17|424.14|0.6309100000000001|0.2486|-0.2194199999999999|5.4032|6.7011|6.7011
25c_a34|0|0|0.0|2|1.377881974|1.958290974|0.024837617|-0.047513652|0.037424242|-0.16034464|-0.834326082|-0.002827527|10.95957635|-0.041629027|1|1|-0.250299211|-0.563411433|-0.5404076879999999|0.809687672|0.80135608|0.844690266|0|0.683231623|0.043815478|-59.0359041|-75.6298008|29.22363765|183.6812574|0.316768377|211.2752099|-0.031498055|-50.44285726|93.28638171|-1.7008949569999998|100.6665476|88.25954175|2884.104654|455.6954382|2439.174137|-14.01190479|7.484891117|13.26192888|0.77182656|308.52165519999994|39.09037289|0.037538004|-49.9273377|648.0187526000001|25.03674677|0.0|1.0|1.0|1.0|1.0|1.0|0.32|17.0|-5.71|1.98|1.0|1.0|0.0|116.0|2.0|6.0|-2.81|6.0|-7.95|421.45|0.0|1.93|-3.28|0.00156|0.22|0.0|-0.03272|4.32|4.2095|-1426.704645|704.43|1180.85|294.54|561.29|0.69247|0.2239999999999999|-0.2069599999999999|9.8087|5.7496|5.7496
6c_a31|1|0|3.423005244|1|0.6101347220000001|0.0|0.047405064|-0.151732713|0.038901235|0.137523742|-0.790027307|-0.009477764|10.31169965|-0.107687565|2|2|0.2301743489999999|-0.009333123|-0.582545668|0.831901219|0.790900932|0.846458013|0|0.641197273|0.03173578|-76.54198229|-79.97295595|20.09112958|163.6316745|0.358802727|227.1490414|-0.044739967|-50.62888027|105.7632176|-2.147518413|93.4208388|96.63311186|2837.949799|405.9259734|2357.829685|-17.93106176|8.102804662|14.63492011|0.8061548709999999|148.5675636|37.00884624|0.0212421629999999|-335.9398876|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|1.0|2.0|0.14|22.0|-7.72|4.26|1.58|2.0|0.0|114.5|1.0|5.0|-6.09|5.0|-6.27|418.47|0.0|3.64|-4.94|8.179999999999999e-07|0.0048|0.0|-0.0581799999999999|5.08|3.2974|-1691.984862|667.01|1125.85|376.01|524.56|0.7014699999999999|0.5028|-0.19169|8.8847|6.4685|6.4685
