molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
22_a4|0.0|0|0|0.0|0.0|1.399866564|-0.043165663|-0.006436201|5.4161004020000005|1|0.044357639|0.004808337|0.0|-0.257448045|0.004765062|-0.2078428719999999|-0.023072107|1|1|0.00771584|0.021636871|0.034720243|-0.3877007|1|0.7797803109999999|-0.037423832|0.755510052|0.8612031509999999|-0.09491995|0.242642229|0.010702353|-45.61565825|-43.23011833|5.1432274630000006|162.9809584|0.138796849|66.70156956|-0.036468635|0.8444670409999999|-1.349339509|-21.92150631|-17.52572365|1950.173729|413.8681986|0.772804341|4074.564287|74.7444381|-311.62631919999995|0.011296354|-331.080892|767.88287|1.0|0.0|1.0|0.0|2.2|0.11|-5.24|2.09|0.0|0.0|87.12|2.0|-3.77|22.0|-5.91|289.33|1.0|1.0|0.000172|3.03|0.0|0.0016699999999999|4.468999999999999|-934.2706743999998|519.39|860.77|305.85|277.43|0.65771|-934.12356|0.1293|-0.16754|-198.0|0.030263407|5.4110000000000005|47.0|7.3279|7.3279
33_a20|0.0|0|0|0.0|0.0|1.4175014119999998|-0.188733405|-0.00145476|4.727387819|2|0.0388043479999999|0.148855442|2.0219022580000003|-0.078557022|0.009265667|-0.061975089|-0.062750442|1|1|0.248715569|-0.036258691|-0.060582944|-0.1771816269999999|2|0.74131936|-0.10978034|0.607038752|0.9493896|-0.058927252|0.399354817|0.012738882|-38.58254635|-45.72654913|8.340767701|8.680600701|0.0506104|33.13709773|-0.0265385579999999|0.759356182|-1.326927921|-25.26187502|-17.37608867|2737.8873550000003|621.611679|0.8721516570000001|5916.443448|157.56124519999997|-568.84864|0.013564844|-339.6262863|1144.132956|0.0|1.0|1.0|1.0|3.59|0.08|-9.69|2.61|2.0|0.0|121.62|1.0|-5.6|31.0|-5.58|401.46|0.0|1.0|2.48e-06|4.47|0.0|8.199999999999999e-08|5443.0|-1275.852801|689.51|1174.95|318.99|227.79|0.6129|-1275.602977|0.0463|-0.15959|-0.21788|0.02957286|5.0369|34.0|7.4685|7.4685
8_a1 (SB-202620)|0.0|0|0|3.296085365|0.0|1.4323973840000002|0.106916453|-0.013785521|4.727387819|1|0.037578348|-0.0443137679999999|0.0|-0.606562911|-0.012672753|-0.1402198369999999|0.037553634|1|1|-0.095271547|-0.019835038|-0.042643966|-0.612004804|1|0.743088715|0.063001656|0.658433571|0.648967503|-0.117682533|0.174628594|0.015526845|-66.76765693|-59.72618401|8.809217494|208.2071465|0.351032497|199.1596945|-0.041081545|0.7742395870000001|-1.684343335|-37.88089785|-23.30777912|2431.842132|368.1943149|0.839824062|5170.286136|128.0860757|-542.1742393|0.019645498|-311.18185800000003|1234.267739|1.0|0.0|1.0|0.0|2.21|0.0|-8.02|2.78|2.0|0.0|99.61|1.0|-4.94|27.0|-5.94|359.35|0.0|1.0|1.14e-05|3.6|0.0|3.42e-06|3.4052|-1223.279021|586.27|977.87|364.11|364.11|0.7026600000000001|-1222.9606720000002|0.5339|-0.13683|-0.2105199999999999|0.16177304|5.5005|0.4|6.3979|6.3979
3c_a32|0.0|1|1|3.452148526|0.0|0.6094207970000001|0.025890116|-0.006923974|5.733341277|0|0.043817204|-0.0522536959999999|2.224112182|-0.270034997|-0.00017094|-0.113334836|-0.01180891|3|3|-0.097512832|-0.0779821129999999|-0.145525719|-0.5427297289999999|0|0.839409251|-0.019130435|0.774363061|0.888766719|-0.0679200029999999|0.216289509|0.015118975|-34.91603827|-48.52416391|7.772301225|59.72163595|0.1112332809999999|57.18235134|-0.0288417079999999|0.693952122|-1.038301506|-17.94949454|-14.82682786|2152.627425|456.8935699|0.733606015|4598.027604999999|157.331845|-274.3961469|0.018316536|-199.4122311|769.1680542|1.0|1.0|1.0|1.0|2.95|0.19|-6.89|1.7|1.0|0.0|93.05|1.0|-6.18|22.0|-5.35|326.44|0.0|1.0|6.65e-07|4.14|0.0|4.18e-05|3.5169|-1633.443791|544.22|903.81|352.54|352.54|0.7034600000000001|-1633.297494|0.5017|-0.14219|-0.1970599999999999|0.02415856|5.0659|9.0|8.0458|8.0458
16i_a32|0.0|1|1|3.352437091|0.0|0.6094207429999999|0.175604846|-0.0146198339999999|5.733341277|0|0.0439583329999999|-0.056414399|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|0.006037736|3|3|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0|0.836966894|0.009897928|0.761506727|0.801494708|-0.0857355019999999|0.5368697929999999|0.022335011|-56.03343427|-75.01027196|14.59730623|90.08098301|0.198505292|129.7354415|-0.036726892|0.718964113|-1.836344582|-36.62130242|-24.00328703|2770.767996|523.8261846|0.836873682|6355.471589|183.6742715|-784.3813651|0.021112022|-286.2130831|1669.296604|0.0|1.0|1.0|1.0|3.16|0.3|-7.4|1.34|3.0|0.0|116.75|1.0|-7.03|29.0|-5.93|427.54|0.0|0.0|9.25e-08|4.19|0.0|1.7100000000000002e-05|3.6176|-1995.307733|692.96|1175.51|342.72|342.72|0.70222|-1995.055356|0.2857|-0.14976|-0.2002|0.02810109|4.0568|6.0|8.2596|8.2596
18_a47|0.0|1|1|2.969619451|0.0|1.414391819|-0.141396999|-0.004337918|4.59511985|3|0.037919622|-0.026357805|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|-0.016728205|1|1|-0.056674151|-0.02470455|-0.053119347|-0.322800033|3|0.792196273|-0.027351545|0.630969651|0.777824025|-0.078937385|0.454324931|0.014741763|-49.44908758|-52.88049505|9.234746417|70.55642796|0.222175975|139.1786571|-0.0303894239999999|0.7327484470000001|-1.5194711930000002|-30.97660579|-19.03697822|2800.3745940000003|487.2556678|0.7608026529999999|6261.441874|167.41554630000002|-596.2708299|0.017318402|-291.6032324|1299.011844|1.0|0.0|1.0|1.0|2.5|0.08|-10.36|2.63|2.0|0.0|119.78|0.0|-5.5|31.0|-5.87|410.45|0.0|1.0|3.13e-06|4.13|0.0|1.78e-08|4.2668|-1354.221126|652.12|1130.76|293.65|290.58|0.63359|-1353.979194|0.0516|-0.17349|-0.22313|0.04031146|5.3433|3.0|8.6|8.6
8a_a8|0.0|0|0|3.150966553|0.0|1.400027874|-0.021925912|-0.014658222|5.4161004020000005|1|0.040243056|0.027531877|0.0|-0.732911106|-0.0075336219999999|0.010118884|-0.0298924089999999|1|1|0.044579097|0.055198015|0.089375589|-0.5028388229999999|1|0.762577159|-0.048064085|0.7318727540000001|0.550829475|-0.131795179|0.22299265|0.034374791|-78.93428863|-71.12928513|20.58762475|170.9592896|0.449170525|269.0155755|-0.049054408|0.76420633|-2.256502762|-47.27503672|-29.37948733|2802.374154|329.9007832|0.927876056|6193.891189|141.2206861|-809.4093564|0.025786572|-316.4749864|1768.444416|0.0|1.0|1.0|0.0|2.64|0.05|-6.76|1.9|1.0|0.0|109.21|1.0|-4.4|30.0|-7.04|400.39|0.0|0.0|3.99e-05|2.4|0.0|6.96e-05|4.6017|-1367.776863|620.68|1061.5|399.45|269.43|0.7036899999999999|-1367.539526|0.1729|-0.13015|-0.19937|0.03213899|6.8427|11.34|4.9454|4.9454
16_a15|-3.726252327|0|0|0.0|0.0|0.300207157|0.072882981|-0.008593957|0.0|2|0.035555556|-0.003882928|0.0|-0.4898555739999999|-0.009769916|-0.109386268|-0.011969556|0|0|-0.006331105|-0.046871961|-0.0764246109999999|-0.528097878|2|0.729432583|-0.018331526|0.72660548|0.723597405|-0.08870471|0.7427725270000001|0.0070920509999999|-60.63825695|-69.38556779999999|4.848103252|53.93878231|0.276402595|188.9479321|-0.039472502|0.868460507|-2.131515106|-41.45211893|-26.98327637|3173.773379|494.6488764|0.7238723509999999|6931.531554000001|89.91997762|-996.0668068|0.009783192|-503.7568532|1677.792959|1.0|1.0|0.0|1.0|2.93|0.08|-9.21|1.72|2.0|0.0|124.45|1.0|-6.0|32.0|-6.27|446.52|0.0|1.0|9.89e-07|3.88|0.0|2.72e-07|4.1731|-1770.509465|716.79|1229.58|300.24|297.1|0.66615|-1770.217907|0.1409|-0.16871|-0.20953|0.06079704|11.7447|21.0|7.6778|7.6778
12ae_a36|-3.3501500230000003|0|0|3.412870974|0.0|0.299253957|0.069118289|-0.009867085|5.351858133|2|0.041555556|0.087069205|0.0|-0.611759277|-0.006862238|-0.083959343|0.006615826|1|1|0.151620635|-0.15024383|-0.261631709|-0.513686975|1|0.831101086|0.010209009|0.750657639|0.7162413209999999|-0.085851235|0.439268891|0.023873046|-63.96145017|-78.71102033|17.78605328|96.60079598|0.2837586789999999|211.4077529|-0.036430555|0.6849975640000001|-2.11297219|-47.65297933|-27.14173115|3486.122819|533.6188092|0.870019385|7331.209763|234.6851816|-1172.836017|0.025570256|-275.6561988|2298.140152|0.0|0.0|1.0|0.0|0.0|0.17|-6.87|0.84|1.0|0.0|142.02|1.0|-3.85|34.0|-8.03|474.54|0.0|0.0|0.0001409999999999|1.64|0.0|6.45e-05|5235.0|-1876.203168|754.15|1281.69|320.67|236.84|0.68591|-1875.897072|0.3366|-0.1566|-0.21149|0.0508577|8.9297|15.0|7.8239|7.8239
10_a1|0.0|0|0|3.261363142|0.0|1.435871163|0.0883621719999999|-0.014135827|4.727387819|1|0.037578348|0.049971022|0.0|-0.621976404|-0.012672753|-0.020225596|0.010430299|1|1|0.107434253|-0.019835038|-0.042643966|-0.623957903|1|0.7227844929999999|0.017498337|0.658433571|0.669963758|-0.116648443|0.126889306|0.014751098|-65.97424138|-61.93104798|8.34295348|212.8090837|0.330036242|186.6625065|-0.045402319|0.8340962559999999|-1.861495069|-37.31383317|-25.67872721|2432.447088|378.9193385|0.850732895|5192.858899|93.83214542|-595.4602985|0.015427326|-377.9175542|1262.237791|1.0|0.0|1.0|0.0|2.18|0.0|-8.02|2.78|2.0|0.0|99.61|1.0|-4.98|27.0|-5.91|359.35|0.0|1.0|1.04e-05|3.64|0.0|3.42e-06|3.4067|-1223.159954|585.51|979.35|363.94|363.94|0.70345|-1222.969096|0.6754|-0.13576|-0.20378|0.03426532|7807.0|1.5|5.8239|5.8239
16e_a32|0.0|1|1|3.343660084|0.0|0.609420752|0.180914799|-0.0154404319999999|5.733341277|0|0.040982906|-0.04474426|2.080236877|-0.772021601|-0.0048042729999999|-0.070351839|-0.01320745|3|3|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0|0.86370575|-0.022651598|0.7619492790000001|0.7903051590000001|-0.087117996|0.504569498|0.024145309|-55.957388|-75.36830928|15.50894749|105.4021155|0.209694841|134.6906051|-0.037448344|0.702226562|-1.760072163|-35.94239328|-24.05371573|2710.157931|507.6266039|0.848279482|6142.277629|191.2650034|-726.1554308999999|0.023323257|-259.78720209999994|1609.914378|0.0|1.0|1.0|1.0|3.36|0.26|-7.38|1.12|3.0|0.0|111.95|1.0|-6.59|28.0|-6.15|413.52|0.0|1.0|2.58e-07|3.76|0.0|1.73e-05|3.6214|-1955.993572|677.82|1130.95|342.37|342.37|0.7022|-1955.766505|0.2858|-0.14991|-0.2005|0.02792775|3.9389|7.0|8.1367|8.1367
4_a3|0.0|0|0|0.0|0.0|0.60501714|0.2122551539999999|-0.008561428|4.727387819|1|0.035345345|-0.08769805|1.882124381|-0.325334256|-0.008407895|0.057349653|0.0248526079999999|1|1|-0.208888686|0.053425134|0.127253753|-0.607238634|1|0.721302096|0.041477445|0.628171026|0.74053397|-0.110345083|0.5842630360000001|0.008006786|-52.4583525|-46.9200748|3.806447632|235.6982345|0.25946603|123.350856|-0.039478171|0.866976271|-1.381735991|-24.93884341|-18.76802992|2142.972568|352.05186289999995|0.711897153|4885.093366|63.23984222|-312.2830359|0.0100954959999999|-348.9230345|757.6690029|1.0|0.0|1.0|1.0|2.6|0.0|-7.53|3.07|1.0|0.0|92.65|1.0|-5.69|23.0|-5.21|321.37|0.0|1.0|2.02e-06|4.3|0.0|9.48e-06|5.9341|-1355.332318|504.29|858.45|356.58|208.93|0.6896|-1355.192416|119.0|-0.14983|-0.20826|0.02921941|3.1409|1259.0|5.9|5.9
4d_a49|0.0|0|0|0.0|0.0|1.343847746|-0.06085453|-0.006135653|5.4161004020000005|2|0.036555556|-0.090862681|1.76904838|-0.343596561|0.000607064|-0.053327669|0.013451218|1|1|-0.151004418|0.000511959|0.000850823|-0.417231241|2|0.783870915|0.023137464|0.749565191|0.752634646|-0.089942837|0.410804214|0.013625199|-55.40321178|-52.95392476|8.392883773|85.21839288|0.2473653539999999|152.3727245|-0.0281044679999999|0.654728051|-1.461432343|-34.12740785|-17.31186002|2658.242991|463.6097566000001|0.8868392740000001|5915.214567|212.6814716|-554.5177292999999|0.022019681|-190.6195379|1374.947536|1.0|1.0|1.0|1.0|2.68|0.22|-7.58|1.25|1.0|0.0|115.63|1.0|-3.13|30.0|-7.7|398.46|0.0|1.0|0.000743|1.45|0.0|1.05e-05|5.7447|-1293.333712|668.09|1144.04|325.87|215.82|0.6782100000000001|-1293.049085|0.0879|-0.15888|-0.2219699999999999|0.0395418|5.5765|18.0|7.7447|7.7447
25_a12|0.0|0|0|0.0|0.0|1.404967476|0.00700113|-0.004103693|0.0|2|0.038787879|-0.089297664|2.050456822|-0.180562493|0.000864238|-0.025245046|-0.11195017|0|0|-0.141917694|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|2|0.638255008|-0.208172827|0.806844014|0.947937175|-0.054734834|0.120087607|0.004952762|-28.517955|-41.75851719|2.580489093|37.96125329|0.052062825|27.12578432|-0.03323193|0.917298637|-1.362509125|-14.85843094|-17.31450713|2067.69985|493.8944271000001|0.814415245|4329.321091|43.08908189|-369.8695347|0.005118351|-434.8420476|773.8971409|1.0|0.0|1.0|1.0|3.43|0.05|-8.78|3.2|1.0|0.0|99.48|1.0|-5.28|24.0|-4.82|311.38|1.0|1.0|5.19e-06|4.76|0.0|5.12e-07|4.2653|-974.6569575|560.14|945.73|359.04|290.68|0.69029|-974.458128|0.1897|-0.14303|-0.19655|0.024123749|2.2482|22.0|7.6576|7.6576
8_a4|0.0|0|0|0.0|0.0|1.304250488|-0.208165266|-0.001277205|5.4161004020000005|2|0.038726287|-0.072752231|1.987684188|-0.056197036|0.010647563|-0.011835327|0.05775266|1|1|-0.1193184819999999|-0.048133994|-0.078942941|-0.150276481|2|0.813333185|0.097165358|0.576540652|0.925132446|-0.05397993|0.546157592|0.0103751219999999|-27.90231822|-33.90618946|5.362918401|11.02158946|0.074867554|38.69916707|-0.024598141|0.7261541020000001|-0.983925625|-14.42275611|-12.71482105|2297.5526170000003|478.2025467|0.750959081|5162.482272|141.55141369999998|-262.8925116|0.0148422489999999|-233.7988862|700.3924376|1.0|1.0|1.0|1.0|3.19|0.15|-7.78|2.93|1.0|0.0|100.13|1.0|-4.35|25.0|-5.76|346.81|1.0|1.0|4.49e-05|3.74|0.0|5.72e-06|5.3544|-1450.239105|561.6|949.09|311.03|231.56|0.57675|-1450.071352|0.0642|-0.16821|-0.22685|0.0252645|5.7488|54.0|7.2676|7.2676
3p_a32|0.0|1|1|3.456037415|0.0|0.609420752|0.007752757|-0.008735261|6.008813185|0|0.036666667|-0.050639647|2.1365141480000003|-0.419292538|-0.000971341|-0.111150118|-0.074544773|3|3|-0.092884784|-0.146606489|-0.26891009|-0.53666614|0|0.8599558070000001|-0.120768771|0.6956696440000001|0.8195708759999999|-0.070907174|0.366898545|0.021264377|-41.73212799|-58.13283248|12.5150622|40.28175307|0.180429124|106.1908248|-0.029183126|0.6199678829999999|-1.28405753|-24.56127372|-17.1756096|2650.4178850000003|482.3550967|0.713035367|5960.446219|223.6663527|-444.779939|0.025390655|-141.21321609999998|1218.977375|0.0|1.0|1.0|1.0|2.6|0.26|-6.79|1.1|1.0|0.0|112.37|1.0|-5.11|27.0|-6.8|395.5|0.0|1.0|7.78e-06|2.7|0.0|6.4e-05|3.6436|-1879.554272|626.32|1057.58|340.28|340.28|0.7017100000000001|-1879.350471|0.3083|-0.15055|-0.20018|0.02642856|5.4496|26.0|7585.0|7585.0
4_a27|0.0|0|0|0.0|0.0|1.4008954130000002|0.082486268|-0.006181204|4.727387819|2|0.0456410259999999|-0.273119343|1.274166982|-0.278154179|0.00991794|0.13397347|-0.01660383|1|1|-0.459570857|-0.2030237389999999|-0.341622797|-0.480852615|2|0.7853766809999999|-0.024800302|0.614205449|0.852604338|-0.057748369|0.3485918529999999|0.0201467639999999|-29.89961815|-40.79296366|10.43112657|8.590238252999999|0.1473956619999999|76.31512503|-0.0281385239999999|0.682485674|-1.181818|-15.48073439|-14.56891559|2273.715366|441.4418013|0.799110312|4988.6278600000005|164.3952417|-316.8125922|0.020363697|-188.9664429|896.5674718|0.0|1.0|0.0|1.0|3.08|0.16|-6.22|2.66|0.0|0.0|97.55|1.0|-3.57|25.0|-6.51|331.37|1.0|1.0|0.000266|2.55|0.0|0.0002|5.5485|-1083.138303|555.75|946.77|300.29|223.46|0.6089899999999999|-1082.963712|0.1741|-0.17034|-0.21533|0.01877181|3.9202|4.0|8.3979|8.3979
12ba_a36|0.0|0|0|3.389685532|0.0|1.297043659|-0.090865777|-0.0075620109999999|5.351858133|2|0.040566449|0.087201747|0.0|-0.423472625|-0.002123045|0.003750685|-0.011949092|1|1|0.159880159|-0.091676619|-0.168084618|-0.410941182|1|0.8256014690000001|-0.0202572689999999|0.796093405|0.849738126|-0.083210415|0.330220757|0.0246090489999999|-56.0578808|-73.03464847|16.57882744|100.798163|0.150261874|101.229662|-0.037526591|0.7068957840000001|-1.951382748|-37.76553687|-25.28122447|3035.390784|572.4586103999999|0.969665341|6722.60947|197.4608731|-885.6465508|0.023797439|-278.7665262|1859.713557|0.0|1.0|1.0|0.0|0.0|0.12|-6.72|0.74|1.0|0.0|133.18|1.0|-4.77|33.0|-7.04|431.45|0.0|0.0|1.6800000000000002e-05|2.67|0.0|8.240000000000001e-05|5.2506|-1417.454721|687.23|1187.56|411.71|236.13|0.70432|-1417.187763|0.0009|-0.12587|-0.21033|0.02839417|4.5448|21.0|7.6778|7.6778
4S4k_a46|0.0|0|0|0.0|0.173180233|1.134637098|-0.050636784|-0.0049602|5.587248657999999|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|1|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.7477594870000001|-0.141706595|0.784722915|0.891734458|-0.089589915|0.199356973|0.007749296|-47.49082053|-45.61628327|4.1078333030000005|172.7607401|0.1082655419999999|57.39060501|-0.030477338|0.8679099640000001|-1.46291223|-25.17446332|-16.15576699|2105.538282|472.7005375|0.858684076|4719.2906570000005|70.01975807|-411.0733912|0.007182108|-390.0516264|893.4991504000001|1.0|0.0|1.0|1.0|3.03|0.33|-6.61|2.84|1.0|0.0|100.96|1.0|-4.82|25.0|-5.46|333.43|1.0|1.0|1.5e-05|4.05|0.0|8.28e-05|5.2854|-1053.441953|566.82|997.07|304.07|234.58|0.67893|-1053.202208|0.0654|-0.17396|-0.1947|0.02628818|2.5693|197.0|6.7055|6.7055
4h_a46|-3.74433321|0|0|0.0|0.090767245|0.3002050539999999|0.128214845|-0.005778576|5.587248657999999|2|0.040890805|-0.057256598|0.0|-0.404500343|-0.0008161889999999|-0.021951549|-0.09922757|1|1|-0.0932537609999999|-0.030014575|-0.0488847059999999|-0.516344924|2|0.7543177040000001|-0.134568896|0.6947264059999999|0.767244275|-0.083155747|0.659584488|0.010068754|-65.24476749|-65.90523417|7.900037181|105.2773797|0.232755725|182.6222935|-0.0305445539999999|0.805506105|-2.015940586|-51.19164773|-23.9655397|3472.1185880000003|601.9869510999999|0.947878486|7808.347937|152.6017078|-1241.036544|0.011589523|-479.405829|1963642.0|0.0|0.0|1.0|1.0|2.99|0.3|-9.2|2.27|2.0|0.0|142.08|1.0|-6.53|36.0|-6.38|502.63|0.0|0.0|2.97e-07|4.21|0.0|3.210000000000001e-07|4.2444|-1923.926093|792.61|1397.46|296.62|292.11|0.54445|-1923.543349|291.0|-0.1711599999999999|-0.21008|0.04729184|2.9086|229.0|6.6402|6.6402
14v_a23|0.0|1|1|0.0|-4.844615416|1.1979575059999998|0.135774541|-0.014768546|5.351858133|2|0.047323232|0.055572317|0.636416435|-0.8122700340000001|-0.002390707|0.017156562|-0.015149431|2|2|0.170475376|-0.0962526|-0.2952674819999999|-0.650246427|2|0.787538583|-0.022236834|0.575188253|0.916605275|-0.067342061|0.31419322|0.019811827|-44.4776373|-62.61276875|13.08518422|78.86310829|0.083394725|55.07999434|-0.042752869|0.788328659|-2.180396311|-29.37629463|-28.23713101|3399.4261450000004|605.3933675|0.84234449|8458.789829000001|139.8032821|-951.143515|0.020908947|-380.8667976|1826.768144|0.0|1.0|0.0|1.0|3.46|0.09|-7.95|3.04|2.0|1.0|126.97|1.0|-6.89|35.0|-5.94|495.48|0.0|0.0|1.29e-07|4.76|0.0|5.57e-06|3694.0|-2042.182282|679.5|1206.02|335.64|335.64|0.6017100000000001|-2041.93452|348.0|-0.1524299999999999|-0.2308599999999999|0.02053833|6.3758|4.0|8.4001|8.4001
12bd_a36|0.0|0|0|3.497517322|0.0|1.297043358|-0.051990612|-0.006695407|5.351858133|2|0.04625323|0.025649557|0.0|-0.4017244129999999|0.003676818|-0.030990165|-0.0288761339999999|1|1|0.042808724|-0.101854847|-0.169994208|-0.436345273|1|0.78699829|-0.047786573|0.857993338|0.832478093|-0.071083327|0.279020022|0.0177487689999999|-46.92083391|-65.65179884|11.7156452|83.92365468|0.167521907|110.578217|-0.035521445|0.78244124|-1.989200921|-30.9716039|-23.44707102|2772.776922|549.5039111000001|0.905749421|5957.939097|143.6066496|-866.7115819|0.015363883|-372.868829|1678.127264|0.0|0.0|1.0|0.0|0.0|0.21|-7.34|2.45|1.0|0.0|133.68|1.0|-4.54|31.0|-6.38|409.49|1.0|1.0|2.8600000000000004e-05|3.41|0.0|1.86e-05|3.8786|-1311.591775|706.26|1200.23|349.84|319.66|0.7044100000000001|-1311.291779|0.0058|-0.1459|-0.19826|0.03110617|7.6908|17.0|7.7696|7.7696
2_a27|0.0|0|0|0.0|0.0|1.402655014|0.09890645|-0.0065894809999999|4.59511985|2|0.0427777779999999|-0.196529806|1.267636369|-0.276758209|0.009338889|0.11675125|0.017751479|1|1|-0.337316432|-0.21066171|-0.361571905|-0.475677812|2|0.796022385|0.027777778|0.60904903|0.8468699609999999|-0.058444848|0.408120957|0.019809599|-29.42169804|-41.03489597|9.972342226|9.194894069|0.153130039|77.08713259|-0.029261411|0.6684621829999999|-1.141195033|-14.81116546|-14.73047548|2210.487938|426.3224749|0.7934621359999999|4774.521748|166.89932209999998|-289.2030522|0.022639983|-169.6109632|859.4181658|0.0|1.0|0.0|1.0|3.06|0.11|-5.84|2.42|0.0|0.0|92.58|2.0|-3.19|24.0|-6.69|317.34|1.0|1.0|0.000644|2.18|0.0|0.0004599999999999|4.1624|-1043.821085|538.57|906.48|297.87|297.87|0.55857|-1043.665151|0.3217|-0.16769|-0.21702|0.02268519|6.8854|13.0|7.8861|7.8861
19e_a38|0.0|0|0|3.376977671|0.0|1.297043576|-0.082311936|-0.007550899|5.351858133|2|0.04508642|0.021678225|0.0|-0.4379521229999999|-0.001197042|-0.104569193|-0.038386106|1|1|0.045449529|-0.091460175|-0.191751024|-0.436305701|1|0.839953955|-0.064035403|0.700181525|0.776562593|-0.083623427|0.552393659|0.02118651|-56.34606212|-68.82539051|14.27562164|118.734325|0.223437407|150.553721|-0.03783113|0.749190974|-2.042881001|-37.96637911|-25.49088538|2920.436229|523.2534216|0.871249918|6531.762734|168.99691289999998|-927.5007945|0.020114756|-335.8133169|1837.325672|0.0|1.0|1.0|1.0|3.08|0.12|-7.28|2.75|2.0|0.0|135.78|1.0|-4.94|32.0|-6.39|427.48|0.0|1.0|1.15e-05|3.55|0.0|2.25e-05|5.2322|-1409.582478|685.34|1183.12|321.31|236.96|0.58509|-1409.315831|0.3738|-0.15584|-0.20723|0.03483011|8.0952|0.01|8.0083|8.0083
4b_a49|0.0|0|0|0.0|0.0|1.343847828|-0.109946885|-0.0074627159999999|5.4161004020000005|2|0.036555556|-0.064060521|1.645329244|-0.402986655|0.001769804|-0.033486358|0.02907541|1|1|-0.10158752|-0.0563571629999999|-0.089371493|-0.390006034|2|0.798826417|0.049923437|0.6967593559999999|0.7581492670000001|-0.091725536|0.438784865|0.0241270029999999|-56.45224362|-55.5653235|14.84890147|41.97072627|0.241850733|148.84640819999998|-0.030696709|0.645330839|-1.534835437|-34.74338731|-18.89220999|2708.998101|466.6010051|0.915225186|6025.790417|218.2802175|-581.3580885|0.02556165|-178.8869784|1463.761596|1.0|1.0|1.0|1.0|3.1|0.22|-7.05|1.66|1.0|0.0|112.36|1.0|-3.81|30.0|-7.12|400.43|0.0|1.0|0.000155|2.28|0.0|3.570000000000001e-05|4.6422|-1333.063439|664.86|1121.45|331.39|267.08|0.68242|-1332.800229|0.0615|-0.15635|-0.22366|0.03702033|2.2306|79.0|7.1024|7.1024
14k_a23|0.0|1|1|0.0|0.0|1.1979621459999998|0.070940371|-0.005866159|5.351858133|2|0.046283951|0.04479394|0.74561778|-0.299174093|0.010682694|-0.055500851|-0.055708465|2|2|0.082632648|-0.071484865|-0.13187015|-0.463402169|2|0.800643488|-0.091426449|0.659570836|0.922397728|-0.0562483359999999|0.226547411|0.018829201|-37.43135588|-53.17069631|12.53019305|38.76597615|0.077602272|51.64167457|-0.033999976|0.783562394|-1.597998852|-24.9092952|-22.62582822|2955.4566170000003|613.8243395|0.948005074|6715.186162999999|144.0318708|-707.6658267999999|0.016348271|-377.4022725|1357.152837|0.0|1.0|0.0|1.0|3.56|0.05|-7.99|3.51|2.0|1.0|125.29|1.0|-6.13|31.0|-6.03|445.93|0.0|0.0|7.49e-07|4.21|0.0|4.55e-06|3.6421|-2089.524497|691.9|1179.17|340.42|340.42|0.63765|-2089.293765|0.4694|-0.14784|-0.2271699999999999|0.02271117|8.3627|4.0|8.4123|8.4123
