molecula|SddssS|n9FaRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|RASA|PNSA3|RNCS|TPSA_x|WPSA3|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
9g_a24|0.0|0|0.0|1|0|1.427608366|1.7647373919999998|-0.00106361|0.001126633|2|0.0|-0.0425444|0.0144065739999999|0.070915465|10.96318169|-0.02471184|2|-0.292600863|-0.0273623029999999|-0.049325609|-0.079421802|2|0.7931626959999999|0.13372961|-0.045107345|0.8671367529999999|-32.080056199999994|174.88817269999998|65.73938109|4.593165278|0.0|-15.87288497|-10.53790724|41.36311977|2123.257348|429.0504306|-389.9025677|-5.214049137|0.518073552|6.124370267000001|10.69818114|4355.725609|256.3375151|0.033884884|809.0499476|341.3207334|0.0|0.0|1.0|1.0|1.0|1.78|0.06|22.0|-6.43|2.91|2.93|72.28|0.0|0.0|87.53|0.0|1.0|-7.17|-3.09|977.0|0.0008179999999999|247.0|1.37|0.0|0.0|3.720000000000001e-07|0.000113|-0.03585|4.2802|-984.5891383|-984.5565078|879.99|289.67|0.2444|400.47|0.4227399999999999|-984.447764|-0.17806|2.9691|-0.21391|0.032630457|-984.497752|4.4131|68.0|7.1675|7.1675
18_a10|0.0|0|0.0|1|2|1.243178376|2.142254323|-0.00309846|0.0307177839999999|2|2.026949641|-0.1859075939999999|0.009941402|-0.052165302|10.92966688|-0.0280813039999999|1|-0.144233311|-0.091730492|-0.143149563|-0.220292492|2|0.785539083|0.048377088|-0.0507442929999999|0.885552955|-36.52271591|40.99617452|72.64119073|7.692822451|123.3621791|-23.18149476|-15.79795381|48.64284759|2788.499133|562.0732377|-868.8874593|-10.02718922|0.358384456|7.204851347999999|13.51828833|6213.631543|227.471785|0.020666062|1354.218219|713.2632062000001|0.0|1.0|1.0|1.0|0.0|3.41|0.32|21.0|-7.88|4.65|4.66|62.06|1.0|0.0|119.81|0.0|1.0|-6.34|-4.77|0.0138|1.7100000000000002e-05|0.00705|3.49|0.0|0.0|1.32e-08|5.44e-06|-0.0495699999999999|3.7977|-1336.433782|-1336.404041|1181.5|326.47|0.2962|504.61|0.37729|-1336.126835|-0.15735|4.7596|-0.20692|0.02974086|-1336.185978|5.9029|0.13|6.8861|6.8861
3a_a12|0.0|0|0.0|0|1|1.28383802|0.0|-0.007671441|-0.042445446|2|0.0|-0.322200517|-0.0025830939999999|-0.062973953|10.95455336|-0.0161799839999999|0|-0.205054123|-0.072889493|-0.1213636769999999|-0.5274624179999999|1|0.7038021990000001|-0.021522321|-0.032466697|0.871985494|-34.84701355|71.11710277|62.63745781|2.258466332|0.0|-17.05063286|-17.08854808|39.46272532|2045.857684|426.6622302|-666.453375|-8.361421244|0.2189499039999999|5.924949067000001|11.01449587|4230.717811|107.1321197|0.015909241|853.2786545|381.0058252|1.0|1.0|0.0|1.0|1.0|2.74|0.05|18.0|-7.5|3.43|2.49|37.28|0.0|0.0|97.52|0.0|1.0|-5.88|-4.06|0.0745|8.8e-05|0.0263|3.15|0.0|0.0|3.13e-08|9.33e-06|-0.06829|3.7304|-951.3711872|-951.3480023|875.71|332.36|0.3201|383.08|-0.34688|-951.217594|-0.15328|1.3824|-0.22157|0.023184956|-951.264072|1.9332|194.0|6.7122|6.7122
4i_a46|0.0|0|0.19654443|1|1|1.1346370959999998|2.184105962|-0.002360192|-0.018872727|1|0.0|-0.127450387|0.012211602|-0.160741899|10.94638684|-0.125773054|1|-0.133434195|-0.060809732|-0.091288438|-0.22302552|1|0.749522825|-0.0656636|-0.17856753|0.940780437|-33.08099617|67.51603424|33.45060163|4.997521397|70.55661087|-18.68604171|-14.16067794|41.92840157|2200.19132|531.4066842|-722.1945751000001|-7.998762108999999|0.2361682219999999|6.218233741000001|10.47951666|4893.587424|133.40134070000002|0.011626803|945.4890404|579.2365607|1.0|1.0|1.0|1.0|0.0|3.5|0.36|17.0|-7.3|4.79|5.07|39.94|1.0|0.0|105.43|0.0|1.0|-5.31|-5.04|0.00403|9.13e-06|0.00317|4.38|0.0|0.0|5.04e-08|1.75e-05|-0.01646|4.4232|-1092.730494|-1092.70435|1058.5|280.31|0.2805|546.24|0.41877|-1092.473422|-0.18438|2.8538|-0.20084|0.02614355|-1092.528145|3.8696|612.0|6.2132|6.2132
32_a47|0.0|1|0.0|1|1|1.216307925|1.998170616|-0.003573735|0.000921003|3|1.6507707980000002|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|-0.044598914|1|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|2|0.810444864|-0.0094137619999999|-0.078006445|0.851627782|-41.57905445|28.55112477|106.9180086|10.01980854|44.50423685|-29.9621436|-18.77935151|55.48373932|2808.210157|613.6886524|-995.3056298|-13.53252578|0.35883878|8.656942728999999|15.53902041|6235.398576|258.5816152|0.022735861|1552.348456|682.9868225|1.0|0.0|1.0|1.0|2.0|3.67|0.26|21.0|-8.82|4.18|5.07|67.66|2.0|0.0|125.17|0.0|1.0|-6.34|-5.05|0.00674|8.89e-06|0.0038799999999999|3.7|0.0|0.0|1.5e-09|6.55e-07|-0.05682|3.6829|-1778.127634|-1778.0970140000002|1184.76|336.65|0.2969|548.86|0.48011|-1777.843462|-0.1509599999999999|4.8234|-0.20778|0.03062031|-1777.90286|6.3139|0.1|7.0|7.0
2_a49|0.0|0|0.0|1|1|1.3438506419999998|2.12788659|-0.004112807|-0.03981057|2|1.999073077|-0.189189114|0.004524556|-0.041202373|10.92973199|0.005918367|1|-0.170631119|0.032521855|0.055400364|-0.320124905|2|0.79056501|0.084099874|0.00991453|0.81348014|-44.066695|226.4450566|95.04720801|2.871166625|0.0|-22.45560511|-14.409545199999998|49.7010488|2244.518609|414.5350312|-605.2008985|-7.34284831|0.284594011|5.667936413|10.38394173|4874.364109|145.02405359999997|0.017498253|845.9544764000001|439.9973344|0.0|0.0|1.0|1.0|1.0|2.5|0.15|21.0|-6.82|3.28|3.7|69.62|0.0|1.0|99.52|0.0|1.0|-6.57|-3.89|0.0955|0.000129|0.0421|2.43|0.0|0.0|1.51e-07|4.94e-05|-0.04372|3743.0|-1046.018455|-1045.981819|941.6|331.24|0.2988|371.96|0.34449|-1045.810794|-0.1555099999999999|4.8986|-0.19923|0.0366366999999999|-1045.8595810000002|6.7117|59.0|7.2291|7.2291
7d_a10|0.0|0|0.0|1|1|1.34384996|2.087763133|-0.00179944|-0.017919404|2|1.591760572|-0.0845736919999999|0.00870171|-0.071185424|10.929819300000002|-0.0325418129999999|1|-0.09209689|-0.041520889|-0.089622042|-0.2018053139999999|2|0.809056885|0.0658971929999999|-0.051603612|0.841052067|-31.47566249|12.32220006|84.32774259|2.9540236560000004|89.87999909999999|-16.69900016|-13.12185056|37.04365163|2348.343588|446.2091497|-564.2395741|-6.961625817000001|0.270414577|6.100927672|11.82615475|5174.981962|143.4649092|0.014078094|773.3701306|460.1866123|1.0|1.0|1.0|1.0|0.0|3.21|0.19|21.0|-7.83|4.92|4.97|43.6|1.0|0.0|100.04|0.0|1.0|-5.83|-4.72|0.0206|1.9e-05|0.00654|3.62|0.0|0.0|1.46e-08|5.04e-06|-0.05634|3.8856|-1129.198363|-1129.175857|970.29|319.09|0.2593|417.68|0.32059|-1129.003694|-0.1633099999999999|3.0178|-0.21965|0.02250617|-1129.0552810000002|3.4695|928.0|6.0325|6.0325
3d_a12|0.0|0|0.0|0|1|1.28383852|0.0|-0.008186708|-0.053022041|3|0.0|-0.360215148|-0.00259095|-0.002185753|10.95472859|-0.058191686|0|-0.282667477|-0.1394967999999999|-0.237203828|-0.532019854|2|0.7697403429999999|-0.097468573|-0.108208213|0.8547246829999999|-34.34601551|74.39425719|74.63869204|2.9374091630000003|0.0|-17.64609244|-18.01493787|40.06333231|2148.979792|439.1353855|-738.6124526000001|-9.255608086|0.22571647|5.786006004|10.96674758|4509.417998|115.96727140000002|0.01611886|953.9302134|410.9162081|1.0|1.0|0.0|1.0|1.0|2.71|0.11|18.0|-7.51|3.37|2.19|50.17|0.0|0.0|100.28|0.0|1.0|-6.22|-3.91|0.0945|0.000123|0.0385|2.81|0.0|0.0|3.08e-08|9.64e-06|-0.06842|3.7719|-1006.727999|-1006.704001|918.3|328.71|0.3336|411.35|0.53114|-1006.556654|-0.15387|2.2068|-0.22229|0.02399772|-1006.606666|3.0037|25.0|7.6021|7.6021
8a_a8|0.0|0|0.0|1|1|1.400027874|1.4114120369999998|-0.014658222|-0.1950388569999999|1|0.0|-0.732911106|-0.0075336219999999|0.010118884|10.94671414|-0.0298924089999999|1|0.044579097|0.055198015|0.089375589|-0.5028388229999999|1|0.762577159|0.089031731|-0.048064085|0.550829475|-78.93428863|170.9592896|269.0155755|12.33026525|84.91322996|-47.27503672|-29.37948733|99.52191337|2802.374154|329.9007832|-1351.456417|-17.59585557|0.23579367|7.533378788999999|14.52342059|6193.891189|141.2206861|0.025786572|1768.444416|529.053307|0.0|1.0|1.0|0.0|2.0|2.64|0.05|23.0|-6.76|3.13|2.72|112.23|1.0|0.0|109.21|0.0|1.0|-7.04|-4.14|16.0|7.28e-05|0.0292|2.4|0.0|0.0|1.74e-07|6.96e-05|-0.06922|3.1039|-1367.776863|-1367.744724|1061.5|399.45|0.2035|476.69|0.4927399999999999|-1367.539526|-0.13015|5.4201|-0.19937|0.03213899|-1367.595683|6.8427|11.34|4.9454|4.9454
14u_a23|0.0|1|0.0|2|0|1.197962732|3.357982471|-0.007017844|-0.025360103|2|0.743634137|-0.385981432|0.010561248|-0.026062012|10.31321759|-0.0569153009999999|2|0.091604179|-0.110069159|-0.199540201|-0.4086345999999999|2|0.787538583|-0.001778422|-0.094773814|0.909754912|-36.90928915|43.06242147|60.27663131|11.3374334|50.47632596|-24.65250654|-22.64798452|53.88349042|3015.478095|607.6448353|-1155.04721|-15.12707504|0.297131017|7.392527755|14.12094979|6913.009783|198.4601847|0.023582305|1643.332169|683.7405759|0.0|1.0|1.0|1.0|1.0|3.68|0.09|26.0|-7.51|3.42|4.03|114.25|2.0|1.0|126.78|0.0|1.0|-6.47|-5.02|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|-0.0618299999999999|3.1819|-1744.446261|-1744.422541|1214.4|389.66|0.2253|549.0|0.4523|-1744.1781010000002|-0.1543|5.9743|-0.21613|0.0237199999999999|-1744.2405670000005|8.1549|6.0|8.2449|8.2449
3p_a32|0.0|1|0.0|0|1|0.609420752|0.0|-0.008735261|-0.028895521|0|2.1365141480000003|-0.419292538|-0.000971341|-0.111150118|10.31100269|-0.074544773|3|-0.092884784|-0.146606489|-0.26891009|-0.53666614|0|0.8599558070000001|0.058054833|-0.120768771|0.8195708759999999|-41.73212799|40.28175307|106.1908248|7.365688817|57.82331968|-24.56127372|-17.1756096|54.24719019|2650.4178850000003|482.3550967|-755.7268222|-10.10863498|0.380032117|6.243062200000001|10.69458635|5960.446219|223.6663527|0.025390655|1218.977375|530.5658569|1.0|1.0|1.0|1.0|1.0|2.6|0.26|19.0|-6.79|6.06|3.71|131.25|1.0|0.0|112.37|0.0|1.0|-6.8|-4.25|0.00308|5.629999999999999e-05|0.0222|2.7|0.0|0.0|1.62e-07|6.4e-05|-0.04963|3.6436|-1879.554272|-1879.527843|1057.58|340.28|0.3083|471.04|0.7017100000000001|-1879.350471|-0.15055|4.3094|-0.20018|0.02642856|-1879.406962|5.4496|26.0|7585.0|7585.0
1_a6 (SB-431542)|0.0|0|0.0|0|1|1.430935835|0.0|-0.015636898|-0.175408303|1|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.7462411859999999|-0.08530265|-0.083341531|0.5940412860000001|-74.98172333|160.410387|240.8019609|11.61820782|105.3125675|-44.47680367|-27.46300805|94.56841061|2678.823231|352.3666367|-1235.8353619999998|-16.29019397|0.2468003389999999|7.523839331|14.26172029|5748.417262|146.3942108|0.02438148|1640.78056|513.4628663999999|1.0|1.0|1.0|1.0|2.0|2.35|0.05|23.0|-7.69|4.04|3.63|103.12|1.0|0.0|106.85|0.0|1.0|-6.73|-4.25|0.0116|5.660000000000001e-05|0.0218|2.7|0.0|0.0|2.03e-08|7.81e-06|-0.05971|3295.0|-1292.588032|-1292.553086|1049.69|376.28|0.5765|464.07|0.55256|-1292.358966|-0.13329|6.0113|-193.0|0.03494577|-1292.41452|8.8611|1542.0|5.8119|5.8119
19a_a22|0.0|0|0.0|1|0|1.422917238|1.572240489|-0.009145283|-0.144269652|2|1.545757986|-0.548716971|-0.002607064|-0.011513343|10.9464374|0.016501913|1|-0.03516233|-0.035723406|-0.0611158559999999|-0.496053375|2|0.777600172|-0.155892259|0.0271939039999999|0.744354735|-67.26339083|373.8201781|190.7541925|13.82990734|106.645364|-50.18975739|-26.21905704|85.79797858|3167.140147|555.4133255|-1468.267194|-19.56380872|0.315293811|8.648671382|15.30120355|7095.27723|235.2620007|0.025888799|2144.375527|781.8210659|1.0|1.0|1.0|1.0|2.0|2.27|0.08|27.0|-8.76|3.08|3.41|128.68|1.0|0.0|132.15|0.0|1.0|-7.67|-4.11|0.0193|7.69e-05|0.0356|2.05|0.0|0.0|1.73e-09|8e-07|-0.06398|3.5809|-1537.071348|-1537.0241640000002|1277.14|346.24|0.2218|567.03|0.34556|-1536.756515|-0.1508|4.5288|-0.21478|0.04718381|-1536.823574|6.5658|48.0|7.3188|7.3188
5f_a40|0.0|0|0.0|1|1|0.60491326|1.656591081|-0.008387329|-0.0468504759999999|0|0.769837491|-0.293556526|0.000663516|0.166865076|10.31198329|0.062183277|2|-0.155235986|0.100535344|0.18254908|-0.4644854879999999|0|0.811339477|-0.465573352|0.095322868|0.7414714309999999|-52.44868801|222.1847349|119.4441339|4.319700326|63.48466425|-24.23209217|-19.00510637|61.79838068|1932.388838|342.5710869|-608.163404|-8.780648419|0.185606315|5.780627322000001|11.20493646|3963.475837|85.75294257|0.015000038|746.7683199|269.0442248|1.0|0.0|1.0|1.0|1.0|2.05|0.21|14.0|-3.69|2.94|2.68|101.52|0.0|2.0|78.56|0.0|3.0|-6.47|-3.31|0.0307|0.000491|0.14|2.2|0.0|0.0|0.000207|0.0587|-0.06227|3.0611|-1232.983157|-1232.959261|793.54|405.03|0.2747|361.03|0.56507|-1232.851443|-0.13057|5.5961|-0.19284|0.02389588|-1232.898044|7.6183|112.0|6.9508|6.9508
3q_a32|0.0|1|0.0|0|0|0.609420748|0.0|-0.008072705|-0.04718311|0|2.120544848|-0.419780649|0.000773658|-0.022925245|10.31100266|-0.098400506|3|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0|0.853737093|0.010109949|-0.1585635|0.84993799|-41.72706804|41.73511731|92.62226328|7.058489861|53.27315741|-25.7550561|-17.27560785|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|-10.6629646|0.365026099|6.428518903|11.93494358|6079.482066|225.3038157|0.022526037|1333.133193|618.9134881|1.0|1.0|1.0|1.0|1.0|3.34|0.3|19.0|-7.31|6.43|4.72|131.25|1.0|0.0|115.37|0.0|1.0|-6.35|-4.62|0.000508|2.4100000000000003e-05|0.00992|3.47|0.0|0.0|4.88e-08|2.01e-05|-0.04968|3.6236|-1920.066488|-1920.042674|1136.46|342.16|0.2897|549.78|0.70216|-1919.821707|-0.15001|4.1362|-0.19969|0.02381444|-1919.883144|5.2657|28.0|7.5528|7.5528
15_a3|0.0|0|0.0|0|1|0.619596467|0.0|-0.006742751|-0.092127078|3|1.809035179|-0.289938297|-0.006419472|0.126641951|10.33806279|0.021805556|0|-0.325227172|-0.022386155|-0.039798975|-0.505519936|3|0.813015336|-0.103599654|0.036380489|0.7789088340000001|-47.26593592|315.5421792|113.1667185|2.070175472|0.0|-24.19332693|-19.28005913|51.31038923|2116.88728|398.6887321|-771.2023653|-9.868603355|0.149672503|5.371119692000001|9.975434973|4617.470007|76.61068671|0.010200078|906.9474625|402.781061|1.0|0.0|1.0|1.0|1.0|0.0|0.24|16.0|-5.78|2.21|1.56|89.99|0.0|0.0|94.29|0.0|2.0|-7.35|-3.02|547.0|0.000951|306.0|1.28|0.0|0.0|1.66e-06|0.000535|-0.06319|3.7072|-1328.688126|-1328.665275|916.07|334.44|0.4107|398.12|0.2843199999999999|-1328.531138|-0.1576|1.9539|-0.22079|0.0228507|-1328.581677|2.3271|25.0|7.6021|7.6021
4e_a49|0.0|0|0.0|1|1|1.343847746|2.085628989|-0.006602016|-0.074495823|2|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|-0.130491035|-0.037142108|-0.060391347|-0.403194204|2|0.803344301|0.0063958109999999|0.032396301|0.757062331|-57.79309816|313.22432680000003|149.0098632|6.449206277999999|60.11195021|-35.44835874|-17.96482878|68.30753733|2675.626006|464.3567821|-916.2062675|-11.01902676|0.349671525|7.934910277|15.01788083|5950.361470000001|214.47685|0.023622273|1408.836153|620.5697596|0.0|1.0|1.0|1.0|2.0|2.89|0.22|21.0|-7.36|3.4|2.83|92.93|1.0|0.0|114.08|0.0|1.0|-7.52|-3.52|211.0|0.000305|122.0|1.71|0.0|0.0|4.35e-08|1.74e-05|-0.06461|3.7876|-1313.199448|-1313.158118|1128.64|327.34|0.2273|504.63|0.4078199999999999|-1312.924353|-0.1585099999999999|3.9718|-0.2231199999999999|0.04133034|-1312.98289|4.8707|34.0|7.4685|7.4685
17a_a10|0.0|0|0.0|1|2|1.3438501040000002|2.118111229|-0.004333189|0.021150127|3|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|0.031632653|1|-0.132166258|-0.225935253|-0.360142554|-0.275154041|2|0.76281504|0.029106767|0.054069767|0.8538249840000001|-39.18491085|51.96456548|103.34686|10.04165819|87.61514901|-27.70403316|-16.70343549|53.38795048|3154.628148|603.6608262999999|-1052.3164359999998|-11.80945728|0.4352739579999999|8.621193279|16.96492079|7078.918870999999|307.7420338|0.0254938|1863.410498|911.2106544|0.0|1.0|1.0|1.0|0.0|3.66|0.33|21.0|-7.32|3.31|2.5|76.38|1.0|0.0|142.16|0.0|1.0|-7.43|-4.32|0.0986|4.74e-05|0.0222|2.43|0.0|0.0|4.74e-08|2.22e-05|-0.04641|3.9887|-1524.557372|-1524.52012|1326.24|310.84|0.2142|603.73|0.32889|-1524.187115|-0.16562|4.1012|-0.21203|0.03725238|-1524.252023|5.3803|49.0|7.3098|7.3098
16j_a32|0.0|1|-0.082980188|0|0|0.609420735|0.0|-0.0139074189999999|-0.086195934|0|2.076106145|-0.778815477|-0.002456725|-0.135618491|10.31100263|0.021997616|3|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0|0.798237393|0.168000908|0.032797932|0.8259884120000001|-54.71915795|34.66998636|124.4493461|11.90023573|45.81893652|-39.13396528|-24.52188465|71.35869023|2830.682695|590.7291534|-1299.659886|-17.53752467|0.3002094919999999|7.357962381|13.20372234|6507.757122|214.7033741|0.021655546|1857.212797|701.9321161|1.0|1.0|1.0|1.0|2.0|3.38|0.33|19.0|-7.77|6.49|5.24|149.27|3.0|0.0|121.3|1.0|1.0|-5.73|-5.41|1.57e-05|3.89e-06|0.00172|4.59|0.0|0.0|1.7e-08|7.5e-06|-0.05016|3629.0|-2034.621888|-2034.593521|1225.27|341.65|0.2907|631.34|0.70207|-2034.344833|-0.15012|3.4656|-0.2002799999999999|0.0283671|-2034.408854|4.0992|9.0|8.0315|8.0315
5a_a40|0.0|0|0.0|1|1|0.604913477|1.688148148|-0.004609716|0.059258947|0|0.808197279|-0.152120625|0.011345707|0.180125135|10.31198338|-0.02394636|2|-0.191663433|0.004130836|0.007301856|-0.363338726|0|0.756882266|-0.442215721|-0.0395444479999999|0.8531783270000001|-34.5789643|174.99981530000002|64.97877226|4.042943749|52.43850484|-15.30358975|-16.10801287|43.71412865|1847.672595|377.5905776|-483.24038600000006|-7.128912782|0.177534728|5.507689573|10.7779923|3736.248815|78.57142892|0.0130940839999999|587.5511127|244.8873477|1.0|1.0|0.0|1.0|0.0|2.49|0.21|14.0|-4.05|3.68|3.08|75.5|0.0|1.0|74.15|0.0|2.0|-5.9|-3.67|0.0202|0.000213|0.0574|2.88|0.0|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|-1177.598691|-1177.5835470000002|757.45|326.96|0.4461|353.51|0.69499|-1177.51016|-0.15066|5.7163|-0.21644|0.01514427|-1177.555706|7.6003|81.0|7.0915|7.0915
13e_a6|0.0|0|0.0|0|0|1.429020445|0.0|-0.006882528|-0.008507023|2|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|1|0.032420935|-0.126749697|-0.223618825|-0.462344944|2|0.765593573|0.102257199|-0.067328767|0.861676601|-49.62570093|66.59852278|92.4587065|8.211609879|0.0|-33.17101912|-22.01054293|61.91072885|2868.489025|575.965487|-1122.537689|-14.71237941|0.277469482|7.973429837999999|14.346067199999998|6147.8097210000005|185.4673146|0.019543118|1553.619759|676.2770877|1.0|1.0|1.0|1.0|2.0|2.79|0.08|27.0|-10.18|5.01|4.53|103.17|1.0|0.0|123.82|0.0|0.0|-6.52|-4.78|0.00323|1.65e-05|0.00688|3.27|0.0|0.0|6.59e-11|2.75e-08|-0.07534|3.2475|-1347.297639|-1347.25954|1202.5|381.78|0.8312|567.24|0.38609|-1347.014564|-0.1327|10.1884|-0.20804|0.03809808|-1347.074898|13.2999|12.0|7.9208|7.9208
1h_a5|0.0|0|0.0|0|0|1.427564094|0.0|-0.001978474|-0.009075016|2|0.0|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|1|-0.043247682|0.034752304|0.0578378779999999|-0.20140246|2|0.780175595|0.070628165|-0.082079343|0.8806402259999999|-35.25675213|160.0744187|62.25239147|2.393400474|0.484419999|-18.38824808|-14.49848188|39.84574434|2107.271793|459.3001331|-579.9392753|-7.561719827|0.2549450239999999|6.711386288|13.14687756|4334.547353|132.96722079999998|0.01585373|778.3845404|409.0289917|1.0|0.0|1.0|1.0|1.0|2.07|0.05|23.0|-8.41|4.99|4.51|54.46|0.0|0.0|95.45|0.0|1.0|-5.77|-4.45|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|0.0|3.87e-09|1.21e-06|-0.04124|4.3651|-990.6346565|-990.6032645|934.7|284.03|0.3333|430.83|0.4112699999999999|-990.472129|-0.17797|2.2396|-0.21921|0.031392033|-990.523098|3.3752|28.0|7.5528|7.5528
12h_a40|0.0|0|0.0|1|0|0.60499064|1.760542171|-0.008044548|-0.107711573|0|0.803557099|-0.289603712|-0.000134504|0.189869851|10.31197256|-0.21893421|2|0.367928263|0.127299624|0.224167029|-0.556229094|0|0.7769829840000001|0.116873629|-0.335801908|0.839481749|-50.45378559|208.6717565|84.86252967|3.274152035|59.68939644|-26.67382585|-20.51086984|56.64687411|2270.834041|443.8158546|-676.8587047999999|-10.84365353|0.155991416|7.989299324|15.84593062|5087.343024|82.46928995|0.012453938|801.957134|350.9435025|1.0|1.0|1.0|1.0|1.0|3.0|0.0|20.0|-6.84|4.59|5.02|84.45|2.0|1.0|96.16|0.0|1.0|-5.13|-5.58|0.0002009999999999|2.61e-06|0.000942|4.75|0.0|0.0|1.44e-07|5.2e-05|-0.07512|2.6436|-2153.207198|-2153.186757|910.77|469.0|0.3985|435.95|0.6503899999999999|-2153.072091|-0.1092|2.5573|-0.18432|0.02044063|-2153.123274|3.5425|823.0|6.0846|6.0846
12h_a36|0.0|0|0.0|0|2|1.297043828|0.0|-0.0086750619999999|-0.041228471|2|0.0|-0.503153567|0.00127667|-0.003014954|10.96020037|-0.051080247|1|0.100530266|-0.1430106119999999|-0.239932418|-0.410826531|1|0.820041835|-0.10861416|-0.089459459|0.819614525|-48.17643878|82.11195464|118.1187282|11.96512593|1.413982241|-31.5465515|-23.39942087|66.44902736|2845.467486|536.6941285|-1263.568727|-15.32224162|0.3347454589999999|7.428908584|13.87400978|6159.17335|219.1956304|0.026971557|1899.376328|679.7230552999999|1.0|0.0|1.0|0.0|2.0|0.0|0.17|17.0|-6.69|2.77|1.89|78.43|1.0|0.0|130.24|0.0|1.0|-6.93|-4.07|0.0464|8.499999999999999e-05|35.0|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|-0.05013|3.4554|-1347.481013|-1347.451759|1177.89|358.81|0.5756|535.67|0.34589|-1347.199963|-0.14247|6754.0|-0.1926|0.02925492|-1347.260478|8.7377|14.0|7.8539|7.8539
7_a1|0.0|0|0.0|1|2|1.348826331|2.307091837|-0.010040172|0.001018628|1|0.0|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|-0.024096172|1|-0.077833285|-0.245732751|-0.391298966|-0.441054548|1|0.801577133|-0.048198584|-0.042175602|0.710959153|-40.16416679|111.9204437|139.2595474|8.342261787|404.7836105|-19.35104936|-14.95535873|57.47898976|2150.215999|342.53930230000003|-568.3036318|-7.205474633|0.396617144|5.07667644|9.278054953|4519.238270000001|191.0896839|0.029820838|941.8624118|351.4191817|0.0|0.0|1.0|1.0|0.0|2.83|0.22|17.0|-5.64|3.43|3.29|49.17|0.0|0.0|85.88|0.0|2.0|-6.4|-3.71|213.0|0.000195|0.0595|2.48|0.0|0.0|2.29e-06|0.000698|-0.02433|4.0504|-1009.509475|-1009.48087|864.85|306.1|0.2961|365.53|0.69902|-1009.350293|-0.16734|4575.0|-0.19167|0.02860499|-1009.398029|6.5936|0.46|6.3372|6.3372
