molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|AATSC1s|MATS7i|SaaaC|MATS8i|n5aRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|MATS8d|GATS1pe|nFaHRing|RASA|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|Mor01p|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
22_a47|0|1|1|0.0|0.0|1|0|0|1.408617385|-0.150248628|-0.029311184|1.016903613|-0.075111395|1|-0.004332497|-0.077468004|-0.1049885469999999|-0.538310301|2|0.004104478|0.591185263|1|0.698649132|-0.089280419|0.022154032|-47.64347429|13.07198749|12.19999546|177.81209280000002|-0.031744149|7.713126784|0.6096864479999999|-1.42848671|-28.11203407|71.28682035|-18.73063655|60.71546178|0.4614909829999999|412.2379505|-842.8786448999999|1494.441201|0.390313552|12.91589555|0.8569791179999999|6107.923371|-497.3405809|30.72175314|0.031534452|482.9384172|1.0|1.0|1.0|0.1|21.0|3.07|4.85|2.97|1.0|0.0|104.64|0.0|1.0|-4.44|394.38|1.0|3.41|-4.38|3.6e-05|0.0142|3.0|0.0|8.11e-06|-0.0612399999999999|4.7954|4017.0|-1375.05033|-1375.021925|605.12|308.65|0.3367|0.50316|0.68312|-1374.857521|0.0799|-0.16704|4.2485|-0.22828|5.7009|1.0|9.0
12l_a36|1|0|0|3.426092687|0.0|0|2|2|1.297044247|-0.008712073|0.128666217|0.0|-0.05158636|1|0.001194592|0.228884463|-0.098598933|-0.428857427|1|-0.079106537|0.8212311840000001|0|0.84381923|-0.107815735|0.0220227089999999|-52.05361632|14.33450402|39.27257375|101.6575135|-0.038052612|9.330278191|0.7379583590000001|-1.940683231|-33.88151556|83.76912404|-24.7683114|66.38812034|0.4619814279999999|549.2389652|-1263.1838810000002|2385.788754|0.262041641|13.88638723|0.8586718990000001|6121.6555530000005|-822.2019402000001|33.56329135|0.02088234|642.3830552000001|1.0|1.0|0.0|0.13|17.0|2.75|1.76|1.38|1.0|0.0|128.47|0.0|1.0|-4.57|406.44|0.0|1.77|-4.29|2.72e-05|0.0111|2.95|0.0|8.97e-05|-0.0510399999999999|3.8619|3.8619|-1325.194654|-1325.15957|686.83|321.05|0.4524|0.6925|0.6925|-1324.954011|0.4524|-0.15869|5392.0|-0.20973|7.2021|0.02|7699.0
3b_a12|0|0|0|0.0|0.0|0|1|1|1.283824445|-0.043495794|-0.1215705419999999|0.0|-0.065558712|0|-0.003019113|-0.19952566|-0.071149325|-0.547002361|1|-0.007397776|0.802482465|0|0.903204699|-0.088443201|0.0103611969999999|-33.57216667|5.401901357000001|41.13468455|50.46508298|-0.034016616|2.816328871|0.7688221909999999|-1.326648015|-17.50314491|54.77629766|-17.73486237|38.97406803|0.390744506|470.8937285|-691.6596323|1935.211747|0.2311778089999999|10.88757628|0.64134753|4665.346939|-360.6028438|23.06757345|0.0166212889999999|406.0361621|1.0|0.0|1.0|0.05|18.0|4.05|3.14|3.99|1.0|0.0|102.53|0.0|1.0|-4.26|332.79|1.0|3.59|-4.64|5.539999999999999e-05|0.0184|3.78|0.0|2.63e-06|-0.07091|4.2092|3.7741|-1410.971864|-1410.947421|548.05|328.51|0.5013|0.53738|0.6654800000000001|-1410.826913|0.2418|-0.15229|5.9551|-0.2232|8.5678|49.0|7.3098
8b_a8|1|0|0|3.191799887|0.0|1|1|1|1.395658149|-0.182065125|0.019958073|0.0|-0.0422693659999999|1|-0.003593429|0.031896755|0.049587543|-0.5058761820000001|1|-0.0527918259999999|0.726912742|0|0.558354653|-0.11627069|0.032440348|-79.74587194|19.87542051|172.84152849999998|270.5854753|-0.047457424|12.1771918|0.781454722|-2.325413799|-48.85837649|84.97574547|-29.07602182|99.62129245|0.4835310479999999|342.0904577|-1424.7250689999998|1821.324722|0.218545278|14.53652808|0.936224813|6471.7604200000005|-872.8947609999999|37.20755791|0.022425382|589.263087|1.0|1.0|0.0|0.09|23.0|3.65|3.03|2.12|1.0|0.0|114.18|0.0|1.0|-4.77|414.41|0.0|2.9|-4.43|1.6899999999999997e-05|7.0|2.76|0.0|3.04e-05|-0.06114|4.5819|3.2992|-1407.0843|-1407.052256|640.35|375.8|0.2618|0.57234|0.70195|-1406.829227|0.1515|-0.13807|5.8389|-0.19921|7.4497|5.08|5.2941
12e_a40|0|0|0|0.0|0.0|1|0|0|0.604990524|-0.262526337|0.174870826|0.665270062|0.130516751|2|-0.014780739|0.292184471|0.103406816|-0.520457262|0|-0.279310345|0.8096582170000001|1|0.7798787840000001|-0.122830115|0.015096495|-71.78145688|8.195398107|206.0119599|119.4966772|-0.048387621|4.4490161310000005|0.790818822|-1.596791495|-38.96782748|78.14505956|-26.26807189|79.97685498|0.491465612|423.3709264|-866.8463724999999|694.2415706|0.209181178|15.75963228|0.966435355|5478.52313|-470.5828129|33.21629575|0.021118537|348.3847394|1.0|0.0|0.0|0.0|20.0|4.34|4.84|2.93|2.0|0.0|95.8|0.0|1.0|-6.53|378.23|1.0|3.98|-5.64|2.98e-07|0.000113|4.72|0.0|0.000346|-0.07296|4.3236|3.0253|-2248.276958|-2248.244231|552.91|409.82|0.4494|0.6826|0.70157|-2248.154966|284.0|-0.12616|2.5946|-0.19912|3.7268|1.17|5.9318
6_a27|1|0|0|2.6137160880000003|0.0|1|0|0|1.404458667|-0.072298665|-0.237047381|1.221528093|0.075248207|1|0.0058042269999999|-0.406859288|-0.1044763|-0.541168953|2|0.1272522519999999|0.650575651|1|0.785047616|-0.090025109|0.020552125|-38.92545695|10.17466399|125.8234721|106.4156743|-0.034625042|5.03713293|0.774820398|-1.35037664|-19.27068071|52.66373343|-17.14169035|49.10012093|0.47262982|388.6505938|-668.5259238|1193.992326|0.2251796019999999|9.500048379|0.896201262|4761.820508|-330.96463430000006|22.12343713|0.01635203|373.9912084|0.0|0.0|0.0|0.11|21.0|3.48|2.79|2.42|0.0|0.0|92.65|0.0|1.0|-3.62|317.34|1.0|2.71|-3.82|0.000242|0.0768|2.37|0.0|6.86e-05|-0.04793|5.5447|4.1391|-1043.831559|-1043.806618|526.9|299.55|0.1915|0.3366099999999999|0.61083|-1043.678244|163.0|-0.17007|2.7521|-218.0|4.0597|1.0|9.0
4e_a46|0|0|0|0.0|0.092094405|1|1|1|0.300205548|-0.370202917|-0.08224348|0.0|-0.058626723|1|0.002688298|-0.135489528|-0.030065705|-0.514537262|2|-0.076733489|0.69063113|0|0.753715041|-0.084780904|0.010671173|-63.39469142|8.098142567|105.0139519|186.9007941|-0.030951758|6.145520557|0.7951078540000001|-1.949960781|-48.10898007|73.87174786|-23.48867857|71.49283399|0.4753010039999999|571.9794684|-1479.78675|3129.575458|0.204892146|15.06943449|0.905854609|7615.063066|-1122.980957|29.54149986|0.0125621839999999|942.2127953|0.0|1.0|1.0|0.27|23.0|3.05|5.93|2.06|2.0|0.0|137.28|0.0|1.0|-6.08|488.6|0.0|3.5|-5.41|8.29e-07|0.000405|3.78|0.0|7.64e-07|-0.03893|4.2446|4.1773|-1884.613031|-1884.564974|757.1|296.81|0.4814|0.5745600000000001|0.56481|-1884.255802|0.3109|-0.17112|1.9941|-0.21005|3.2466|154.0|6.8125
12a_a50|0|1|1|0.0|0.0|2|1|1|1.397770359|-0.0016330379999999|-0.111689174|2.112397566|0.014596049|2|0.011790103|-0.193999688|-0.168032508|-0.247407423|1|-0.2018898489999999|0.660148928|1|0.904119689|-0.0663902|0.021013336|-25.57033815|10.58650394|7.457998037999999|48.30443297|-0.02383238|5.333473207|0.575218972|-0.929462803|-12.88231829|47.2792242|-12.00673599|36.15684209|0.469674946|455.4948605000001|-468.2627037|1462.827156|0.4247810279999999|9.648744341|0.885635975|4665.239724|-235.9104193|20.873331|0.027455156|388.171611|0.0|1.0|1.0|0.11|20.0|2.59|3.42|2.02|0.0|0.0|94.69|0.0|2.0|-3.16|313.36|1.0|2.55|-3.84|0.000685|215.0|2.5|0.0|0.00101|-0.03366|4.0783|4.0783|-1006.659456|-1006.632973|545.54|304.01|0.1807|0.65267|0.65267|-1006.498352|0.1807|-0.16806|5.7662|-0.20172|7.9123|75.0|7.1249
47i_a18|0|0|0|0.0|0.0|0|1|1|1.251177255|-0.066917145|-0.037689885|0.0|0.073977454|0|0.000427479|-0.057689282|-0.106018078|-0.499939719|0|-0.068524374|0.727767462|0|0.8030751740000001|-0.089609068|0.009745543|-54.34379065|6.787641686000001|72.81110823|137.1555392|-0.035256027|4.727502734|0.8608685909999999|-2.150617629|-37.84973202|68.954317|-24.55535669|61.13143233|0.487446923|559.3312455|-1497.876758|1333.332089|0.139131409|18.67881257|0.951017454|6353.6617320000005|-1043.251367|28.52393145|0.009393984|855.7438937000001|0.0|1.0|1.0|0.22|18.0|3.28|2.8|2.74|3.0|1.0|134.83|0.0|1.0|-5.18|440.54|1.0|2.5|-4.78|6.58e-06|0.0029|3.7|0.0|4.6e-07|-0.05062|3.2321|3.2321|-1416.260696|-1416.233978|744.95|383.61|0.5085|0.69175|0.69175|-1415.875678|0.5085|-0.13237|2.7749|-0.18299|3.5235|19.0|7.7212
11_a15|0|0|0|0.0|0.0|0|1|1|1.435688956|-0.029665252|-0.036023137|0.0|-0.0856783419999999|0|0.003766915|-0.056500144|-0.173728081|-0.363940085|2|0.0432314409999999|0.796300317|0|0.8945381259999999|-0.0974577669999999|0.018519054|-44.15161868|12.69062406|143.8088883|72.27026771|-0.033606127|8.696553172|0.739315684|-1.949155337|-30.25595097|79.1792768|-23.02940065|56.84224275|0.470042906|613.0036107000001|-1335.705238|2565.707165|0.260684316|11.76226306|0.8869452090000001|7002.915718000001|-915.3239085|31.14961732|0.018086221|830.7967967000001|1.0|0.0|0.0|0.07|24.0|4.33|6.69|2.52|2.0|0.0|138.24|0.0|1.0|-6.32|448.52|0.0|4.62|-6.1|4.77e-07|0.000214|5.32|0.0|5.7e-07|-0.03877|4.7106|2.9595|-1450.740771|-1450.705737|739.57|418.94|0.2657|0.58935|0.70577|-1450.39211|0.0011|-0.12134|812.0|-0.16011|1.3581|739.0|6.1314
8_a20 (IN-1130)|1|0|0|3.443195704|0.0|0|0|0|1.400923668|-0.124997065|0.1728459339999999|1.622562232|-0.019554464|1|-0.004654742|0.293415753|-0.049177437|-0.573278819|2|-0.0957193819999999|0.7741509329999999|1|0.7274271309999999|-0.097790028|0.0158089389999999|-63.72828772|10.46873389|336.574332|180.4986934|-0.035730972|6.93243166|0.7481063720000001|-1.858010535|-42.20109173|77.31081766|-23.66117267|74.19702161|0.4824986429999999|481.70475260000006|-1230.3809789999998|1829.419484|0.251893628|15.46983888|0.932362084|6291.586155|-814.7625241000001|31.628086|0.018957805|684.5377542|1.0|1.0|1.0|0.08|27.0|4.97|4.08|1.33|1.0|0.0|122.86|0.0|1.0|-4.85|420.47|1.0|3.14|-4.55|1.42e-05|0.00596|2.87|0.0|9.86e-08|-0.07014|4.9797|3.2329|-1368.412748|-1368.372708|696.06|383.5|0.3782|0.4377|0.7007399999999999|-1368.118751|0.1361|-0.13622|3803.0|-0.20636|5.4751|36.0|7.4437
13c_a5|1|0|0|2.944180713|0.0|0|1|1|1.377702625|-0.0090268969999999|-0.010689086|0.0|-0.098760742|1|0.006110714|-0.017427549|-0.092592608|-0.324868153|2|-0.033833834|0.6775573359999999|0|0.80019672|-0.076591149|0.023143526|-50.97293525|15.25960958|158.67712230000004|131.7396496|-0.025039414|10.06137448|0.551328235|-1.302049531|-33.60884086|70.46156718|-16.50965711|66.23254483|0.46617977|527.6071331999999|-858.5021696|1235.709541|0.448671765|15.90846721|0.873289814|5989.714507|-566.0506435|29.94524142|0.0302745689999999|656.208474|1.0|1.0|1.0|0.17|23.0|4.23|3.29|1.16|1.0|0.0|120.88|0.0|1.0|-3.55|411.46|1.0|2.68|-3.96|0.0002839999999999|0.1169999999999999|2.15|0.0|3.36e-06|-0.05615|4706.0|4.2145|-1351.274441|-1351.2369640000002|676.53|294.18|509.0|0.41594|0.51479|-1351.008469|0.1666|-0.17324|2.3276|-0.22939|2.9732|123.0|6.9101
27a_a34|0|0|0|0.0|0.0|1|1|1|0.300206665|-0.456594848|-0.082271189|0.0|-0.026428049|1|-0.005234221|-0.13716603|-0.158932197|-0.53047808|1|-0.012251785|0.749941528|0|0.600964267|-0.123191967|0.026573385|-74.78290605|18.62986903|176.4623026|279.75296960000003|-0.043345322|13.06088842|0.764921711|-2.340647376|-52.42823715|100.7752505|-30.38821209|93.41277507|0.436895447|421.319507|-1640.9634529999998|2252.433058|0.235078289|15.91204178|0.7758691440000001|7104.26596|-1150.434312|39.72721867|0.020552444|718.5861133999999|1.0|1.0|1.0|0.13|23.0|2.01|3.97|1.06|1.0|0.0|122.61|0.0|1.0|-4.96|463.51|0.0|2.44|-4.47|1.09e-05|0.00504|2.59|0.0|1.13e-05|-0.03924|5.0012|4.1228|-1861.741982|-1861.695683|737.7|300.73|0.2896|0.40378|0.69818|-1861.468024|0.0203|-0.16691|10.8591|-0.20615|13.9023|0.24|6.6198
3a_a12|0|0|0|0.0|0.0|0|1|1|1.28383802|-0.042445446|-0.1231529169999999|0.0|-0.062973953|0|-0.001011111|-0.205054123|-0.072889493|-0.5274624179999999|1|-0.032466697|0.8847197109999999|0|0.871985494|-0.090803706|0.009433302|-34.84701355|4.615711776|71.11710277|62.63745781|-0.034924502|2.258466332|0.781050096|-1.362055589|-17.05063286|52.21461165|-17.08854808|39.46272532|0.462077145|426.6622302|-666.453375|1050.730179|0.2189499039999999|11.01449587|0.859002624|4230.717811|-326.0954285|21.87893986|0.015909241|381.0058252|1.0|0.0|1.0|0.05|18.0|3.43|2.49|3.09|0.0|0.0|97.52|0.0|1.0|-3.6|298.34|1.0|2.98|-4.06|0.00025|0.0745|3.15|0.0|9.33e-06|-0.06829|4.2336|3.7304|-951.3711872|-951.3480023|528.84|332.36|0.3201|-0.34688|0.66895|-951.217594|128.0|-0.15328|1.3824|-0.22157|1.9332|194.0|6.7122
12bb_a36|1|0|0|3.3296932480000003|0.0|0|2|2|1.29704416|-0.117921811|0.096309833|0.0|-0.018516159|1|-0.004358975|0.2463876689999999|-0.098027247|-0.421445726|1|-0.045186455|0.632625562|0|0.6888482109999999|-0.114330726|0.022069757|-58.19935506|14.16769093|88.91215764|199.7440352|-0.038872447|9.094955748|0.719294078|-1.943622342|-37.36110291|88.14984373|-24.95418524|72.36704599|0.4808928389999999|442.2064275|-1247.709262|2458.790147|0.280705922|15.13083401|0.926384521|6285.088971|-800.967538|34.69260487|0.022984922|593.6088758|0.0|1.0|0.0|0.14|17.0|3.55|3.0|2.78|1.0|0.0|123.67|0.0|1.0|-3.99|417.41|0.0|2.44|-4.32|0.000102|0.0424|2.88|0.0|3.17e-05|-0.0566799999999999|5.2382|3.8001|-1431.4091|-1431.374881|667.88|326.27|0.4172|0.38838|688.0|-1431.178978|0.0736|-0.15507|6251.0|-0.21175|8657.0|0.01|8.0
7h_a8|1|0|0|2.99743835|0.0|1|0|0|1.391840221|-0.073219554|-0.016074683|0.0|-0.0873792009999999|1|0.00084936|-0.043606497|0.052081992|-0.382578949|0|0.041366689|0.507325475|0|0.771011027|-0.0934764819999999|0.011647275|-53.71230941|6.71377223|70.28953528|131.9948047|-0.041038456|3.86998135|0.892830345|-1.6825766830000002|-30.96107949|58.94376531|-23.65556243|60.42608164|0.4346108389999999|444.4294792|-969.8780597|1919.19991|0.107169655|13.42380338|0.768693264|5657.402114|-559.0612661|26.49502512|0.00878112|446.5544107|1.0|0.0|0.0|0.0|23.0|5.52|5.49|4.27|2.0|0.0|101.89|0.0|1.0|-5.68|373.35|1.0|4.63|-5.5|2.09e-06|0.00078|4.66|0.0|1.31e-06|-0.06799|3.9282|3.9282|-1285.182226|-1285.151298|593.53|315.62|0.3885|0.6963199999999999|0.6963199999999999|-1285.017252|0.3885|-0.16076|7.0847|-0.22875|9.1188|10.5|4.9788
4S4l_a46|0|0|0|0.0|0.171853072|1|1|1|1.134637095|-0.075241716|-0.067419714|0.0|-0.060895366|1|0.006162668|-0.1012114369999999|0.0071939419999999|-0.3888343979999999|1|-0.229089688|0.7936534740000001|0|0.894782107|-0.084663086|0.007140583|-49.45536962|3.888872426|178.19783940000002|57.30330315|-0.029881089|2.117940478|0.877939134|-1.523935543|-26.93416438|49.6055056|-16.27370639|53.34424204|0.469439238|487.3122681|-829.959026|1744.8220399999998|0.1220608659999999|10.68377935|0.884798257|4920.211524|-452.0086091|18.5362581|0.006420439|579.2365607|1.0|1.0|1.0|0.36|17.0|4.64|5.02|3.06|1.0|0.0|105.77|0.0|1.0|-5.28|347.45|1.0|4.08|-5.11|5.25e-06|0.00182|4.49|0.0|3.47e-05|-0.02015|5.2929|4.1414|-1092.753999|-1092.727031|583.76|299.38|0.2586|0.57885|0.6763600000000001|-1092.489558|0.0614|-0.17632|2.5083|-0.19647|2.8473|261.0|6.5834
12am_a36|1|0|0|3.340519946|-4.723487246|0|2|2|1.240140551|-0.297354748|0.122824831|0.0|-0.050505733|1|-0.007897954|0.345949079|-0.1187503719999999|-0.6080522279999999|1|-0.05754717|0.624142499|0|0.814986544|-0.118101664|0.017590648|-63.19394154|12.15249658|128.69607109999998|127.81651770000002|-0.045928425|8.395550408|0.788334835|-2.480134939|-43.65752487|95.53118838|-31.72964526|75.34643812|0.484558903|563.0333297999999|-1713.4008440000002|2603.072527|0.211665165|17.01968794|0.940085891|7238.033439|-1183.702712|40.24894481|0.020179019|672.4630346|1.0|1.0|0.0|0.17|17.0|3.31|4.04|2.04|2.0|0.0|130.43|0.0|1.0|-5.2|465.43|0.0|2.65|-5.07|6.26e-06|0.00291|3.86|1.0|3.37e-05|-0.0569799999999999|5.2317|3.8606|-1645.205296|-1645.169789|714.21|321.15|0.4894|0.40752|0.6805100000000001|-1644.952145|0.2987|-0.15658|5.9258|-0.21356|8.0872|0.06|7.2218
18b_a30|0|0|0|0.0|0.0|0|2|2|0.604987149|0.0075638519999999|-0.039831247|0.0|0.016709918|1|0.0036417359999999|-0.072825879|-0.049287858|-0.45633339|1|-0.089945913|0.760234689|0|0.869340364|-0.09536285|0.019880184|-52.09100293|13.14992762|77.65678625|86.42600053|-0.036237883|8.698138813|0.759715688|-1.811894154|-34.45606603|75.30642440000001|-23.96987622|65.24093056|0.424912258|575.0330633|-1198.493811|3057.267112|0.240284312|13.0644231|0.7388650920000001|6387.715069|-792.7545943|31.55111394|0.0184861069999999|666.0036144999999|1.0|1.0|0.0|0.13|17.0|3.87|2.49|2.17|2.0|0.0|131.99|0.0|1.0|-5.49|423.49|0.0|2.42|-4.8|3.23e-06|0.00137|3.59|0.0|8.47e-05|-0.06142|3.5256|3.5256|-1668.034279|-1667.995173|697.37|351.66|0.3576|0.67715|0.67715|-1667.788575|0.3576|-0.14385|4.8198|-0.2052699999999999|6.5037|25.0|7.6003
19g_a38|1|0|0|3.229090845|0.0|0|2|2|1.297044182|-0.117921811|-0.037579797|0.0|-0.009881824|1|-0.004358975|-0.096139701|-0.098027247|-0.438254637|1|-0.076414544|0.632625562|0|0.7200062690000001|-0.114243258|0.022953686|-54.62049927|14.52522351|137.56612280000002|177.181631|-0.038842708|9.191644336|0.719941993|-1.942135378|-34.56416368|86.78105144|-24.57988703|69.14572278|0.455443492|455.6240763999999|-1228.994351|2506.378649|0.280058007|11.62016299|0.836356715|6631.17356|-777.7146399000001|34.14148263|0.0228937029999999|593.6088758|1.0|1.0|1.0|0.14|17.0|3.55|3.11|2.78|1.0|0.0|125.65|0.0|1.0|-4.25|419.43|1.0|2.97|-4.33|5.68e-05|0.0238|2.88|0.0|3.19e-05|-0.05479|5.2766|3.6887|-1431.419426|-1431.386981|638.82|336.12|0.2285|0.3937|0.69982|-1431.186566|0.0962|-0.15269|5.0677|-0.20748|6.1765|42.0|7.3778
11a_a31|1|0|0|2.856083711|0.0|0|1|1|0.610138462|-0.259732443|-0.087576474|0.0|-0.1217573119999999|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.563537536|0|-0.030335912|0.819138461|0|0.486754956|-0.161027639|0.041435152|-76.64827023|20.91187076|258.8577775|259.0291941|-0.056833284|10.55399384|0.735254945|-1.932331673|-38.68354874|97.23036756|-28.68314085|97.560141|0.451795285|245.6599349|-975.2267888|1769.346573|0.264745055|10.5643234|0.8241360790000001|4940.657452|-492.1863586|39.01114987|0.031626337|302.14325319999995|1.0|0.0|1.0|0.13|16.0|3.93|2.94|0.57|0.0|0.0|83.12|0.0|2.0|-4.81|329.33|1.0|2.42|-3.79|1.5399999999999998e-05|0.00506|2.53|0.0|0.00731|-0.05074|3.8042|3.8042|-1441.452616|-1441.411622|529.63|325.92|0.2797|0.69222|0.69222|-1441.327731|0.2797|-0.15515|6.4691|-0.20589|8.9667|0.19|6.7212
12f_a40|0|0|0|0.0|0.0|1|0|0|0.604990261|-0.015621373|0.070099257|0.807254372|0.108909202|2|0.006841832|0.115814835|-0.033224348|-0.397377446|0|-0.271493213|0.605644757|1|0.909993912|-0.082198664|0.021549915|-37.02024147|11.90644165|62.72992556|49.72883796|-0.032879466|6.57837176|0.7314440520000001|-1.150781297|-20.45387851|56.53158029|-18.16607804|48.92668311|0.490421149|502.7764322|-635.8127312999999|628.5604981|0.268555948|16.49362536|0.962404834|5326.217734000001|-351.2898849|24.83590915|0.0201199619999999|384.1423925|1.0|0.0|0.0|0.06|20.0|5.35|5.44|3.99|2.0|0.0|98.25|0.0|1.0|-6.58|376.26|1.0|4.76|-5.99|2.66e-07|0.0001|5.4|0.0|1.8100000000000003e-05|-0.07761|4.3313|2.8374|-2212.359379|-2212.348599|572.63|436.97|0.4348|0.6679999999999999|0.7029|-2212.222254|0.3858|-0.11765|3.2818|-0.19526|4.8562|0.38|6.4202
17_a47|1|1|1|3.011740664|0.0|0|0|0|1.4168589319999998|-0.019259259|-0.105849578|1.699575434|0.075303828|1|0.004477366|-0.180898239|-0.0184347939999999|-0.3004189439999999|3|-0.010871607|0.7666613659999999|1|0.852282407|-0.082994667|0.01291694|-43.82821253|7.87914003|68.64478326|90.10552332|-0.02987808|4.806157636|0.7457517659999999|-1.493904005|-26.73455447|60.33408274|-18.22518223|51.70735256|0.46147021|519.8795281|-911.2591113|1573.836082|0.2542482339999999|13.10144249|0.8569074879999999|5854.9736840000005|-555.8544359|24.43867122|0.0159160889999999|630.8611986000001|0.0|1.0|1.0|0.08|27.0|5.12|5.44|2.26|2.0|0.0|119.83|0.0|0.0|-5.4|392.46|1.0|3.85|-5.21|3.98e-06|0.00156|4.03|0.0|3.12e-08|-0.04873|4.2784|4.2784|-1254.985125|-1254.943823|656.78|289.79|0.4308|0.6844100000000001|0.6844100000000001|-1254.737546|0.4308|-0.17606|3.4454|-0.22479|5.6949|5.0|8.3
11_a47|0|0|0|0.0|0.0|0|0|0|1.381898438|-0.156077888|-0.0586047379999999|1.311097861|0.081235787|0|-0.00580273|-0.120383371|-0.038723054|-0.451384505|3|0.07716247|0.686454722|1|0.796863393|-0.096486559|0.008462682|-50.01659041|5.184267117|119.4035378|124.4421556|-0.035945973|3.175899139|0.816608795|-1.833244617|-30.64032829|66.9895812|-22.02062158|55.20085753|0.4686568239999999|488.1611434|-1123.0517|2201.328597|0.183391205|11.22841564|0.8820228529999999|6736.717611|-687.9851765999999|26.96593732|0.0128657439999999|670.2339441|0.0|1.0|1.0|0.04|28.0|5.58|6.68|3.0|2.0|0.0|124.7|0.0|0.0|-6.29|422.45|1.0|4.69|-6.03|5.110000000000001e-07|0.000216|5.06|0.0|1.19e-08|-0.05094|3.7253|3.7253|-1396.184699|-1396.145101|654.49|332.82|0.2321|0.6915399999999999|0.6915399999999999|-1395.922861|0.2321|-0.1546|2.9142|-0.20554|4.6111|0.04|7.4
24_a47|0|1|1|0.0|0.0|1|0|0|1.304328602|-0.1160443999999999|0.0251322929999999|1.081401467|-0.063708635|1|-0.004514441|0.056234624|-0.111494046|-0.540463145|2|0.113432542|0.627160379|1|0.7839491009999999|-0.090995097|0.021522987|-42.71324947|12.11301576|41.72753688|121.5922303|-0.032498249|6.81713713|0.611603578|-1.364926459|-24.03877652|69.27912772|-18.28983173|54.82626523|0.479188295|441.2021442|-768.1729327|1239.381181|0.388396422|13.48797266|0.920079732|6022.202634|-432.3234052|29.90471672|0.032103375|457.1122177|1.0|0.0|1.0|0.05|21.0|2.78|4.64|2.86|1.0|0.0|104.73|0.0|1.0|-4.61|396.81|1.0|3.31|-4.52|2.46e-05|0.00975|3.16|0.0|9.22e-06|-0.06517|3.9675|3.9675|-1696.105723|-1696.071577|578.94|312.5|0.2618|0.6835|0.6835|-1695.93106|0.2618|-0.16333|2.6517|-0.2285|3.6008|3.0|8.5
14f_a23|0|1|1|0.0|0.0|2|0|0|1.197963246|-0.027380305|0.056215377|0.745818086|-0.0555907109999999|2|0.010508236|0.101910723|-0.110069159|-0.399688849|2|-0.06885759|0.71381683|1|0.894162392|-0.084419703|0.027134452|-40.51498423|18.34483401|96.47955427|71.55380685|-0.031450478|12.40242234|0.665778294|-1.603974359|-27.39103254|74.08536976|-21.26277654|58.85981824|0.478733036|604.5178506|-1084.401604|2322.5224120000003|0.334221706|15.58565565|0.918402793|6768.918745|-733.1331894|31.93672236|0.025162423|683.7405759|1.0|1.0|1.0|0.09|26.0|3.42|4.03|2.72|2.0|1.0|126.78|0.0|1.0|-5.63|441.51|0.0|3.46|-5.02|2.32e-06|0.0010199999999999|3.55|0.0|1.3699999999999998e-05|-0.07163|5.8184|3.5753|-1744.452086|-1744.429532|711.98|346.78|0.2462|0.60917|0.6733399999999999|-1744.182678|0.1699|-0.1458|6.3534|-0.21743|9.1089|2.0|8.6459
