molecula|NaaNH|n9FaRing|SaaNH|nAHRing|nARing|SaasN|MATS2c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
18b_a25|0|0|0.0|0|0|1.824998189|-0.147813831|2|0.038137255|-0.018632104|-0.189048258|0.0009956189999999|1|-0.032776381|-0.061048368|-0.303383008|2|0.7723870909999999|0.6915652390000001|1|-0.063132226|-0.078644297|0.348987182|-44.30110081|80.36582704|0.063746107|44.73187305|-0.0305838929999999|-38.7252349|6.296086869|0.7847794690000001|-1.6515302369999998|-31.08693686|53.27347337|0.493622561|656.9874135|-1158.910619|-15.05981357|8.654596906|17.09119768|6973.180791|-813.229933|0.013724883|-399.6704921|1476.7341199999998|809.2903831|1.0|1.0|1.0|3.58|0.07|27.0|-9.84|5.93|5.59|111.51|2.0|1.0|0.0|1.0|34.0|4.0|460.55|0.0|0.0|-5.71|0.000132|1.95e-06|0.000899|4.48|6.690000000000001e-08|-0.07066|5.5437|3.6826|-1767.52411|-1767.494087|728.12|0.2658|612.24|-1767.2232149999998|0.0468|2.8141|-0.22145|0.03002332|-1767.286778|2752.0|51.0|7.2924
6g_a40|0|0|0.0|1|2|1.628664494|0.102683335|0|0.039863946|-0.120745388|-1.09669629|-0.251161616|2|-0.221674172|0.05728593|-0.588058458|0|0.832499949|0.808096413|1|-0.164941808|-0.156296046|0.400587529|-107.2113398|328.78166810000005|0.3946532929999999|256.5226419|-0.059045173|-66.03405036|7.499640603|0.824204189|-2.657032782|-69.68682788|118.7493383|0.425569146|393.4722933000001|-1727.0578510000005|-24.9461968|6.95079805|12.10032156|7822.892656|-1122.578856|0.020240097|-421.4621621|2095.424743|590.1686672000001|0.0|1.0|0.0|4.06|0.21|14.0|-2.87|3.43|2.48|213.89|1.0|2.0|1.0|3.0|31.0|7.0|474.53|1.0|0.0|-4.71|2.87e-05|1.93e-05|0.00917|3.06|0.6459999999999999|-0.08622|3.3197|2.8135|-2522.023752|-2521.990118|669.8|0.4971|514.77|-2521.8114530000003|0.1307|6.7231|-0.20479|0.03363483|-2521.87499|8.9454|47.0|7.3279
12h_a30|0|0|0.0|2|2|0.0|0.046965756|2|0.043848238|-0.074988669|-0.391119352|-0.072247675|1|-0.166613751|-0.120380857|-0.4708582289999999|1|0.831176513|0.64876559|0|-0.083127678|-0.09907575|0.353607682|-52.88851758|89.66095835|0.236431596|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|0.7979748729999999|-1.882439244|-33.64938551|63.95204629|0.468446216|485.8069155|-1197.668733|-15.55093031|8.066818026|15.1759206|6252.192213|-761.9955851|0.015886049|-379.1625034|1500.88527|618.6004214|0.0|1.0|1.0|4.63|0.14|17.0|-6.9|4.25|3.18|81.65|2.0|0.0|0.0|1.0|30.0|5.0|416.47|0.0|0.0|-5.01|0.00171|9.71e-06|0.00405|3.97|5.260000000000001e-05|-0.05347|5.0289|3.5101|-1675.011389|-1674.977665|672.54|0.1878|518.06|-1674.777786|155.0|2.9684|-0.2023599999999999|0.03372393|-1674.838376|3.4138|9.0|8065.0
12ah_a36|1|0|3.456839001|2|2|0.0|-0.050415481|2|0.043848238|0.078459408|-0.41302559|-0.050147748|1|0.133939811|-0.177407665|-0.444563583|1|0.835013502|0.8065052890000001|0|-0.0758457179999999|-0.1059368909999999|0.271553945|-49.0084977|82.70705743|0.171594725|110.8777131|-0.038137281|-44.23111357|7.714903458999999|0.768906425|-1.906864035|-31.66734951|60.9481085|0.468162246|535.2826672|-1232.13999|-15.92320089|8.26712637|15.54445187|6015.129321|-796.1600443|0.017909528|-347.5133554|1602.457659|629.5017194000001|0.0|0.0|1.0|4.73|0.14|17.0|-7.18|3.35|2.54|69.2|1.0|0.0|0.0|1.0|30.0|4.0|415.88|0.0|1.0|-4.59|0.0151|2.55e-05|0.0106|3.31|2.77e-05|-0.05637|5.2259|3.7792|-1692.545871|-1692.512868|682.21|0.6729|532.36|-1692.3109559999998|0.0485|5.4979|-0.2107099999999999|0.03300341|-1692.369929|7.6265|11.0|7.9586
2_a33|1|1|3.396444161|0|0|0.0|0.047294725|0|0.039958333|-0.049900189|-0.476784502|-0.05997501|3|-0.0881938509999999|-0.148024156|-0.593915758|0|0.833090592|0.753434785|1|-0.0804186|-0.104047115|0.411881091|-49.13901703|103.5201191|0.1804845889999999|110.28338390000002|-0.031851158|-38.84811555|6.889294995|0.702597735|-1.56070672|-30.02592687|60.41371259|0.4699986339999999|500.7570617|-953.6549298|-11.89228027|6.152818143999999|11.60906093|6067.635829|-582.7217333|0.019430318|-247.5908207|1357.327077|618.9134881|0.0|1.0|1.0|3.57|0.3|19.0|-7.67|6.7|4.63|140.04|2.0|0.0|1.0|1.0|28.0|4.0|411.54|1.0|0.0|-4.78|0.000183|1.6800000000000002e-05|0.0069|3.72|8.78e-06|-0.04967|3.6281|3.6281|-1920.079174|-1920.049452|655.74|0.2911|525.38|-1919.830424|0.2911|4.2519|-0.19979|0.02972182|-1919.890628|5539.0|6.0|8.2596
8d_a8|1|0|3.190160226|0|0|1.41693287|-0.12349902|1|0.042323232|0.071729931|-0.633521883|-0.117111249|1|0.111668404|0.025642021|-0.4385133129999999|1|0.757805416|0.734212688|0|-0.1072746469999999|-0.103150936|0.377028311|-69.95878302|57.93693239|0.306707511|200.0182229|-0.03820405|-43.86958028|11.92454747|0.675359878|-2.063018716|-45.62337399|88.24385833|0.483207744|452.1282556|-1345.390391|-16.2479927|7.507839835|14.52777156|6596.888351|-877.3916055999999|0.029166961|-228.7206541|1992.108851|682.0472537|0.0|1.0|1.0|3.61|0.12|23.0|-7.62|3.93|3.32|112.23|1.0|0.0|0.0|1.0|32.0|5.0|430.46|0.0|0.0|-4.47|0.00533|3.4200000000000005e-05|0.0147|2.89|1.03e-05|-0.0600299999999999|4.6765|3.2963|-1447.595474|-1447.559429|690.78|0.3|572.21|-1447.2928029999998|0.1879|6.0111|-0.19757|0.03604461|-1447.354662|7.5674|18.61|4.7303
7c_a8|1|0|3.17138259|0|0|1.4416758790000002|-0.244222944|1|0.043533333|0.0493777859999999|-0.382994379|-0.118915929|1|0.079425146|-0.077006275|-0.328286221|1|0.740795639|0.6881348629999999|0|-0.080277893|-0.089778346|0.292274414|-50.34151168|49.43944876|0.151076042|94.73836511|-0.03366688|-35.30467154|12.03370912|0.626902145|-1.6160102369999998|-31.56868845|69.53125754|0.492823119|532.3522286|-1013.384819|-13.23925183|7.700542366|15.18314943|6013.168519|-635.4840877|0.032058696|-159.15828340000002|1616.4960130000002|572.8089095|1.0|1.0|0.0|3.44|0.09|23.0|-7.76|4.22|3.78|92.93|1.0|0.0|0.0|1.0|30.0|5.0|398.41|0.0|0.0|-4.67|0.00399|2.14e-05|0.00851|3.37|6.91e-06|-0.07472|4.6061|3.1406|-1331.8206369999998|-1331.793312|662.05|275.0|579.97|-1331.567632|0.1779|12.0073|-0.20658|0.02732536|-1331.625743|15.7056|18.59|4.7307
8b_a8|1|0|3.191799887|1|1|1.42474537|-0.023718767|1|0.040054466|0.019958073|-0.733216119|-0.03443232|1|0.031896755|0.079250224|-0.5058761820000001|1|0.778853499|0.726912742|0|-0.130159955|-0.11627069|0.28604765|-79.74587194|172.84152849999998|0.441645347|270.5854753|-0.047457424|-43.64473805|12.1771918|0.781454722|-2.325413799|-48.85837649|99.62129245|0.4835310479999999|342.0904577|-1424.7250689999998|-17.8141788|7.507665421|14.53652808|6471.7604200000005|-872.8947609999999|0.022425382|-344.8810688|1823.170337|589.263087|0.0|1.0|1.0|3.52|0.09|23.0|-7.13|3.65|3.03|112.23|1.0|0.0|0.0|1.0|31.0|5.0|414.41|0.0|0.0|-4.43|7.0|3.69e-05|0.0153|2.76|3.04e-05|-0.06114|4.5819|3.2992|-1407.0843|-1407.052256|640.35|0.2618|488.56|-1406.829227|0.1515|5.8389|-0.19921|0.03204403|-1406.887058|7.4497|5.08|5.2941
EW7203_a60|0|0|0.0|2|2|0.0|0.025672274|2|0.041767677|-0.092774356|-0.377182982|-0.051413084|1|-0.1696249719999999|-0.090115975|-0.458129101|1|0.822401103|0.760234689|0|-0.076068195|-0.096226348|0.345488097|-49.19385637|80.48638339|0.113924842|73.67602619|-0.036566012|-40.24477665|8.430183|0.766837077|-1.828300603|-31.81402579|62.22940284|0.497298165|573.0312689|-1182.375337|-15.29301513|8.310125852|16.53092404|6403.777228|-764.6507562999999|0.01793256|-345.1309687|1541.885979|666.0036144999999|0.0|1.0|1.0|4.75|0.13|17.0|-6.7|3.87|2.6|117.47|2.0|0.0|0.0|1.0|31.0|4.0|425.51|0.0|0.0|-4.82|0.000768|1.53e-05|0.0065|3.59|8.51e-05|-0.06188|5.0166|3.5192|-1668.025575|-1667.993536|678.83|0.2385|546.85|-1667.78681|0.0448|1.7676|-0.20654|0.03203878|-1667.848192|2.5159|9.0|8.0334
7a_a8|1|0|3.1730222510000003|1|1|1.4494883790000002|-0.11821781|1|0.041123188|-0.017706371|-0.482688615|-0.019054799|1|-0.02923588|-0.032195997|-0.412963751|1|0.764224152|0.681200974|0|-0.102174163|-0.101880506|0.238462711|-60.00793116|145.3710976|0.281589625|165.38046830000002|-0.042647654|-35.14198015|12.2125771|0.733884399|-1.833849114|-35.24327197|80.80201312|0.477611327|421.9297638000001|-1077.038349|-14.71059634|7.699041907000001|14.73814865|5907.9340090000005|-632.5556427|0.0265990589999999|-274.7254012|1467.585836|488.0169522|0.0|1.0|1.0|3.34|0.05|23.0|-7.27|3.96|3.49|92.93|1.0|0.0|0.0|1.0|29.0|5.0|382.37|0.0|0.0|-4.64|0.00522|2.29e-05|0.00874|3.24|2.05e-05|-0.07616|4.5808|3.0704|-1291.313963|-1291.287017|605.72|315.0|494.48|-1291.10235|0.1575|9.9646|-0.20505|0.0269461|-1291.156661|12.8748|24.73|4.6068
19g_a38|1|0|3.229090845|2|2|0.0|-0.077355838|2|0.042419753|-0.037579797|-0.458841138|-0.046735135|1|-0.096139701|-0.250781298|-0.438254637|1|0.836170906|0.632625562|0|-0.086314802|-0.114243258|0.5322242429999999|-54.62049927|137.56612280000002|0.279993731|177.181631|-0.038842708|-45.74791999|9.191644336|0.719941993|-1.942135378|-34.56416368|69.14572278|0.455443492|455.6240763999999|-1228.994351|-15.5542928|6.327835378|11.62016299|6631.17356|-777.7146399000001|0.0228937029999999|-278.3610963|1707.074131|593.6088758|1.0|1.0|1.0|4.82|0.14|17.0|-7.12|3.55|3.11|81.23|1.0|0.0|0.0|1.0|31.0|5.0|419.43|0.0|0.0|-4.33|0.0238|4.67e-05|0.0196|2.88|3.19e-05|-0.05479|5.2766|3.6887|-1431.419426|-1431.386981|638.82|0.2285|475.84|-1431.186566|0.0962|5.0677|-0.20748|0.03244515|-1431.244906|6.1765|42.0|7.3778
12g_a36|1|0|3.5202147110000004|2|2|0.0|-0.063344124|2|0.03912037|0.078990142|-0.409214521|-0.0521750109999999|1|0.130052038|-0.163978382|-0.44093902|1|0.8026482070000001|0.860667615|0|-0.069292341|-0.097067302|0.374686587|-47.63457647|24.29006276|0.1457615119999999|100.2028184|-0.034549379|-45.87193951|8.382969151000001|0.779745318|-2.038413337|-32.74608471|59.82898654|0.473274545|587.240781|-1401.294202|-16.3273005|7.285010602000001|13.83075477|6223.658545|-963.3107298|0.015152386|-384.6182564|1797.1178149999998|799.5563855|0.0|1.0|1.0|5.06|0.24|17.0|-7.38|3.85|3.01|69.2|2.0|0.0|0.0|1.0|32.0|4.0|423.51|0.0|1.0|-4.86|0.0047799999999999|1.39e-05|0.00589|3.8|1.7800000000000002e-05|-0.0505199999999999|5.2092|3714.0|-1350.887005|-1350.861445|724.32|0.4393|657.02|-1350.571683|45.0|5.912000000000001|-0.20288|0.0255597|-1350.633209|7.8537|14.0|7.8539
41_a47|0|1|0.0|0|0|1.840145925|-0.225923786|3|0.042537538|-0.080388467|-0.187859623|0.075316535|1|-0.178132441|-0.317014709|-0.276217719|3|0.8417952740000001|0.609110565|1|-0.061101947|-0.0899793719999999|0.245948366|-34.50740631|54.15850042|0.1768315369999999|99.86584673|-0.02929561|-28.69838714|5.852270304|0.653147815|-1.259711209|-19.48810377|44.86996758|0.447046066|464.8854878|-711.4235867000001|-9.34366093|7.168742909|12.96444871|5042.636398|-401.77742|0.023067788|-172.98086630000003|1089.222944|439.9906467|1.0|1.0|1.0|3.18|0.16|21.0|-7.47|3.34|4.52|68.52|0.0|0.0|0.0|1.0|26.0|5.0|348.38|0.0|1.0|-3.9|0.0929|0.000125|0.0436|2.49|1.17e-05|-0.05053|4.0167|3.7144|-1162.492089|-1162.462261|603.1|0.2849|471.9|-1162.288187|0.2504|4.9162|-0.2026099999999999|0.02982752|-1162.342476|6.8546|0.01|8.0
17_a4|0|0|0.0|1|1|1.690442177|-0.188642713|1|0.043084795|-0.01849014|-0.25315101|-0.094767116|1|-0.073733221|-0.07155304|-0.392770755|1|0.772721853|0.484393047|0|-0.0887214819999999|-0.08932566|0.332034943|-45.75108579|17.08736223|0.111208775|57.34712812|-0.042181562|-23.75316417|2.822041259|0.861696586|-1.5185362180000002|-23.59250328|51.22364842|0.4440629029999999|458.3237652|-783.0649279|-11.21677197|5.923504372999999|10.65499029|5322.773303|-403.8037909|0.012827738|-373.0328031|908.7478594|319.5521911|0.0|0.0|1.0|3.31|0.11|17.0|-6.56|4.59|6.26|30.71|1.0|0.0|0.0|1.0|25.0|6.0|345.29|1.0|0.0|-4.81|0.0152|1.5399999999999998e-05|0.00532|4.01|9.44e-05|-0.04186|4.3363|4.3363|-1255.994721|-1255.968357|527.39|0.2045|413.28|-1255.881628|0.2045|4.8197|-0.21745|0.02636403|-1255.932407|6.3221|877.0|6057.0
47u_a18|0|0|0.0|1|1|0.0|0.039883149|0|0.035393939|0.008108241|-0.633589579|-0.033209663|0|0.0121925089999999|-0.1904128389999999|-0.539738821|0|0.7517870059999999|0.646724968|0|-0.090364489|-0.092271172|0.33777918|-62.99873374|86.37253771|0.258933526|180.5187465|-0.0344062|-44.84707106|10.0557163|0.721837463|-2.029965788|-43.92035521|77.42251040000001|0.483819806|516.6437614|-1415.216039|-16.72263667|9.18142206|17.78724206|6837.350959|-986.6355633|0.021142007|-309.31352410000005|1960.574384|818.9389171|0.0|1.0|1.0|3.98|0.19|18.0|-8.2|3.15|3.02|99.56|3.0|1.0|0.0|1.0|34.0|4.0|455.51|0.0|0.0|-4.98|0.000932|1.04e-05|0.00472|3.9|2.89e-06|-0.06392|3.1186|3.1186|-1510.182477|-1510.153552|738.53|0.5849|646.45|-1509.771642|0.5849|4.4624|-0.19109|0.02892505|-1509.839543|5.8058|1.97|5.7055
16i_a32|1|1|3.352437091|0|0|0.0|0.175604846|0|0.0439583329999999|-0.056414399|-0.7748511779999999|0.006037736|3|-0.098841478|-0.211019184|-0.700853898|0|0.836966894|0.761506727|1|-0.0857355019999999|-0.114771536|0.5368697929999999|-56.03343427|90.08098301|0.198505292|129.7354415|-0.036726892|-49.02383532|9.540239197|0.718964113|-1.836344582|-36.62130242|70.6307405|0.455596751|523.8261846|-1200.164351|-15.6876273|6.848009314|12.57892808|6355.471589|-784.3813651|0.021112022|-286.2130831|1669.296604|636.0251562999999|0.0|1.0|1.0|3.75|0.3|19.0|-7.4|6.25|4.85|149.27|3.0|0.0|1.0|1.0|29.0|5.0|427.54|1.0|0.0|-5.09|3.96e-05|8.18e-06|0.0035|4.19|1.7100000000000002e-05|-0.05044|3.6176|3.6176|-1995.307733|-1995.279632|692.96|0.2857|573.38|-1995.055356|0.2857|3353.0|-0.2002|0.02810109|-1995.11813|4.0568|6.0|8.2596
8b_a12|0|0|0.0|1|1|0.0|0.190292199|2|0.03977208|0.028584223|-0.618894925|-0.1090955359999999|0|0.047425677|0.006468729|-0.659952678|1|0.7407532059999999|0.856390139|0|-0.1053827859999999|-0.116554734|0.4384536329999999|-60.97837482|319.0086845|0.259073691|149.9096134|-0.045608374|-39.02494133|3.769098814|0.888936354|-2.097985204|-35.28434152|67.49212879999999|0.480938153|428.7273481000001|-1213.971783|-15.27062922|6.373278096|12.27845608|5217.318476|-702.4489440000001|0.009361504|-450.1059006|1365.645333|510.3677388|1.0|1.0|1.0|4.11|0.1|18.0|-7.45|3.11|1.9|80.37|1.0|0.0|0.0|1.0|27.0|4.0|355.39|0.0|0.0|-4.01|28.0|9.74e-05|0.0346|2.76|1.26e-05|-0.0589|4.2263|3.7446|-1159.405202|-1159.365835|611.93|0.3179|460.08|-1159.188228|127.0|4.2554|-0.21184|0.03936706|-1159.2425119999998|6.1286|263.0|6.58
12o_a30|0|0|0.0|2|2|0.0|0.036331447|2|0.040899471|-0.089996613|-0.364378536|-0.087019298|1|-0.157974241|-0.090173435|-0.465857798|1|0.815003426|0.7463962120000001|0|-0.076908942|-0.0975052409999999|0.402022325|-49.48891079|75.15128057|0.1556551169999999|100.1600333|-0.037808155|-40.37291185|6.401442327000001|0.8131344979999999|-1.852599578|-31.84483128|59.43716284|0.46964626|543.3140456|-1192.099807|-15.65480256|7.400912529|13.95467208|6542.77337|-767.0853252|0.0141914589999999|-402.9878652|1466.05489|652.8825454|0.0|1.0|1.0|4.63|0.14|17.0|-7.22|4.47|3.27|81.65|2.0|0.0|0.0|1.0|30.0|4.0|432.93|0.0|0.0|-5.44|0.0005139999999999|3.61e-06|0.00156|4.49|2.61e-05|-0.05085|5.1935|3.4817|-2035.37262|-2035.338699|687.92|0.1967|528.25|-2035.139147|149.0|5559.0|-0.19873|0.03392126|-2035.199757|6.8632|16.0|7.8097
9s_a24|1|0|2.9568988810000003|1|1|0.0|-0.222173285|4|0.023585859|-0.050919714|-0.190782186|0.013901071|1|-0.0897306019999999|-0.359715589|-0.248704391|3|0.773544454|0.748077475|0|-0.049825449|-0.063587778|0.483170382|-30.93968263|33.24649431|0.116650168|72.43525688|-0.019465646|-24.51900941|6.474925237000001|0.445160769|-0.953816666|-19.21235005|41.36694069|0.47085169|548.5261887|-592.2833757999999|-7.505819207999999|9.124394347|17.24354813|5767.9102490000005|-367.7851412|0.03496522|68.10609672|1330.4932|604.8829955|1.0|1.0|1.0|3.43|0.04|29.0|-8.11|3.15|4.29|77.21|1.0|0.0|0.0|1.0|30.0|4.0|393.44|0.0|0.0|-4.06|171.0|8.71e-05|0.0343|2.11|3.04e-06|-0.03597|3.0726|2.6707|-1271.031372|-1270.994965|654.28|0.5112|521.4|-1270.738032|0.0839|4.6141|-0.14462|0.03640642|-1270.796154|7.0312|32.0|7.4949
9_a47|0|0|0.0|0|0|0.0|0.00410268|2|0.037492877|-0.043270202|-0.382556052|0.045804989|0|-0.091848897|-0.045757939|-0.4477815529999999|2|0.792070785|0.689770023|1|-0.084368438|-0.0969292319999999|0.492394184|-44.13640712|107.3271659|0.194850031|101.9336202|-0.036925422|-26.52703503|2.611122094|0.790651977|-1.550867715|-23.08946904|49.12766732|0.482896681|421.2052248|-811.319145|-10.10553715|5.653392499|10.93281031|5212.504394|-424.4325604|0.015793737|-304.1026787|1026.1394|442.7664664|1.0|0.0|1.0|2.87|0.05|22.0|-8.47|4.61|5.61|58.04|1.0|0.0|0.0|1.0|26.0|4.0|345.37|0.0|0.0|-5.2|0.00148|6.3e-06|0.00218|4.43|1.17e-06|-0.05037|5.7429|3.7183|-1149.090086|-1149.055456|566.1|0.2294|406.35|-1148.896866|0.2208|2.2966|-0.20488|0.03463008|-1148.949486|3.4815|25.0|7.6
12d_a40|0|0|0.0|0|0|1.753432382|0.1028826769999999|0|0.043185185|0.209157499|-0.288158151|-0.166080871|2|0.3683138529999999|0.224167029|-0.552689736|0|0.7769829840000001|0.6948809659999999|1|-0.095675903|-0.091630294|0.0913543|-50.68561427|207.39648|0.159568585|84.53363343|-0.038873458|-25.71599691|3.286773518|0.844283549|-1.282824111|-26.85139526|56.88984065|0.470893531|445.2300015|-679.5935638999999|-10.90981687|7.877041626|14.88744155|5101.479206|-360.0239567|0.01245259|-364.7778083|804.9352200000001|350.9435025|0.0|1.0|1.0|3.23|0.0|20.0|-6.84|4.59|5.02|84.45|2.0|1.0|0.0|1.0|23.0|2.0|361.25|0.0|0.0|-5.58|0.0002009999999999|2.61e-06|0.000942|4.75|5.2e-05|-0.07765|4.3959|2.7962|-2153.197255|-2153.180821|552.57|0.2584|435.41|-2153.071733|115.0|1.2683|-0.19369|0.0164339|-2153.123107|1.9961|19.0|7.7212
4p_a46|0|0|0.0|1|1|2.102855253|-0.060700883|0|0.046533816|-0.164311513|-0.233901882|-0.120823841|1|-0.251219946|0.101602982|-0.369670745|0|0.747019097|0.751334374|0|-0.0997229069999999|-0.083274013|0.3352802039999999|-56.55658053|175.10295019999998|0.094033511|53.32991189|-0.029978645|-26.78464688|2.379548177|0.87420565|-1.498932241|-32.07534663|60.7522985|0.423511708|513.8073925|-850.1003902999998|-9.642472876|5.828038618|10.10955243|5167.091582|-482.1236438|0.006740305|-424.4519674|972.4260993|585.8536976|0.0|1.0|1.0|3.89|0.3|17.0|-7.05|4.85|5.25|61.84|2.0|0.0|0.0|1.0|27.0|3.0|357.45|0.0|1.0|-5.4|0.000567|4.03e-06|0.00144|4.77|3.2e-05|-0.0393|5.4796|3.9958|-1129.65844|-1129.618646|598.19|0.2363|537.47|-1129.3914619999998|0.0763|3.6961|-0.20749|0.03979459|-1129.4459470000002|5.3996|341.0|6.4672
11g_a5|1|0|2.9590700880000003|0|0|1.984996534|-0.204002571|2|0.020943152|-0.083337229|-0.252634073|-0.007175378|2|-0.14133011|-0.233590516|-0.267507083|2|0.814159231|0.73551511|0|-0.067247149|-0.076326887|0.396049407|-44.19305139|68.77977167|0.1620562619999999|106.4990972|-0.025442296|-32.96383785|10.02633335|0.543581314|-1.297557078|-29.04250676|59.4498014|0.485790997|550.6745046|-852.7202582999998|-10.98794595|9.342496899|18.16867625|5817.569415|-560.3852433999999|0.03204398|-57.28097817|1568.70782|648.1198739|1.0|1.0|1.0|3.17|0.08|28.0|-9.04|4.17|4.48|81.51|1.0|0.0|0.0|1.0|31.0|5.0|408.46|0.0|0.0|-4.31|0.0312|4.88e-05|0.0199|2.75|3.770000000000001e-07|-0.04322|4.5106|4.2083|-1330.189793|-1330.144218|693.48|0.4609|542.13|-1329.927772|0.2403|3.2282|-0.2146199999999999|0.04557484|-1329.988893|4314.0|0.03|7.5229
14b_a50|0|1|0.0|2|2|4.240438135|-0.092558007|2|0.030219907|-0.068176984|-0.255822608|-0.041169251|2|-0.106938404|-0.280243276|-0.306633966|1|0.7887047979999999|0.71456262|1|-0.050362464|-0.076674952|0.7031402240000001|-33.02344264|25.31245624|0.095923652|62.89861413|-0.025558317|-32.9673668|9.64109526|0.637281054|-1.533499045|-21.65397937|47.72661339|0.445384689|592.81677|-1005.538915|-10.98912227|6.3538844910000005|11.45638132|6737.145102|-659.347336|0.021820402|-180.03459850000002|1577.857852|825.4425942|1.0|1.0|1.0|4.64|0.35|20.0|-6.86|3.72|4.81|66.99|2.0|0.0|0.0|1.0|33.0|5.0|441.52|0.0|1.0|-4.78|0.0111|1.6800000000000002e-05|0.0074099999999999|3.51|6.12e-05|-0.02486|5.2834|4.0775|-1431.068494|-1431.037684|718.64|0.1637|533.25|-1430.72987|0.1373|5.3711|-0.1936|0.03081037|-1430.7933859999998|6.7927|6.58|5.1818
12l_a30|0|0|0.0|2|2|0.0|0.157020295|2|0.044036281|-0.102468864|-0.876151158|-0.02588969|1|-0.300262845|-0.226973911|-0.640870513|1|0.830875659|0.593245722|0|-0.0905026719999999|-0.109810463|0.37422435|-63.31694493|103.5499036|0.165720595|115.9404641|-0.045581702|-53.74781658|7.548024079|0.8218150790000001|-2.415830189|-44.29742723|74.10578426|0.462727396|583.6736326|-1690.148855|-22.31041443|9.258542907|17.23248653|7576.362669|-1182.451965|0.016896687|-450.2927313999999|2056.604824|696.6414817000001|0.0|1.0|1.0|4.72|0.17|17.0|-7.18|4.43|4.78|90.88|2.0|0.0|0.0|1.0|34.0|8.0|482.48|0.0|0.0|-5.92|9.63e-05|1.2e-06|0.000579|5.05|3.19e-05|-0.0545299999999999|5.0454|3.5245|-1988.033039|-1987.998976|729.17|0.2294|574.72|-1987.782294|0.1574|2.5031|-0.20397|0.03406276|-1987.848331|2.9851|61.0|7.2154
AKLKII_a46|1|0|2.917217813|0|0|0.0|-0.206312209|3|0.0386379929999999|-0.008897473|-0.129865138|0.036226415|1|-0.015805561|-0.066245471|-0.270506095|3|0.758995484|0.687139108|1|-0.071827497|-0.089369278|0.271156366|-34.061229|160.85204040000002|0.162358606|76.99187522|-0.033194303|-20.09682339|2.335284369|0.7721395329999999|-1.161800612|-16.15213359|38.98582025|0.47999819|397.2168972|-550.9360419|-7.464534402999999|5.83938898|11.22955511|4110.764451|-261.2587041|0.015584114|-258.10190780000005|713.5187596|314.0966684|1.0|0.0|1.0|2.81|0.06|21.0|-7.21|3.9|3.39|67.35|0.0|0.0|0.0|1.0|22.0|4.0|287.32|0.0|1.0|-3.58|166.0|0.000266|0.0764|2.19|1.7800000000000002e-05||||||||||||||||181.0|6.7423
34_a20|0|0|0.0|0|0|1.877209467|0.0305860929999999|2|0.0396875|0.199191385|-0.328567476|-0.054458882|1|0.327535029|0.057022334|-0.4478820739999999|2|0.74801464|0.690530489|1|-0.0851907119999999|-0.085459595|0.408491116|-57.31821177|297.5548445|0.203342854|136.81360859999998|-0.032248904|-38.68669181|5.898367836|0.776414086|-1.709191893|-38.56497154|66.0848174|0.462785432|536.0086996|-1149.982435|-14.59875162|7.940146766|14.7802149|6211.26199|-773.7338361000001|0.01491516|-371.9551262|1481.145765|712.1606951|1.0|1.0|1.0|3.43|0.08|27.0|-9.18|4.5|4.62|86.69|2.0|0.0|0.0|1.0|32.0|4.0|419.48|0.0|0.0|-5.02|0.00305|9.51e-06|0.00399|3.63|2.780000000000001e-07|-0.05181|5.4132|3.8699|-1352.31921|-1352.2836220000002|711.19|0.4388|544.93|-1352.041015|0.0766|3.8519|-0.21284|0.03558836|-1352.102407|5.4994|61.0|7.2147
