molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|PBF|FPSA3|PNSA3|PPSA3|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
7_a47|0.0|0|0.0|0|0.0|0|1.304326965|0.0|0.00763426|-0.008206422|0.0|-0.143650735|2|0.04030303|-0.128433676|1.303301032|-0.085507035|10.93671034|0|0|-0.00794321|-0.021071408|0.6995252890000001|0.817389583|-0.124285418|0.8755534909999999|0.671549194|1|0.8473227320000001|0.427432212|0.008915606|-45.82735481|5.027768049|86.09912617|-30.51603217|2.8353037860000003|0.0|0.816979353|-25.84337052|61.47335819|-20.44278719|50.85512286|2491.885862|477.8297898|-919.9254234|1968.695833|-11.52827882|0.681423344|103.2106353|-518.7725468|25.02240371|-357.5076454|1126.008167|526.6144628999999|1.0|1.0|1.0|1.0|2.0|2.96|3.14|22.0|6.52|3.69|2.0|0.0|1.0|4.0|28.0|393.84|-6.06|3.41e-07|0.000134|0.000345|5.49|0.0|3.52e-10|1.3900000000000001e-07|3.7203|3.7203|-1647.963177|604.84|333.26|333.26|455.81|0.69314|0.69314|-1647.7863539999998|0.2144|3406.0|-0.2073699999999999|0.03348545|-1647.841533|4.4255|7.6|7.6
14ae_a23|0.0|1|0.0|2|7.423568444|0|1.1979624290000002|3.338149829|-0.033049777|-0.007539122|5.351858133|-0.029948314|2|0.042903564|0.026913008|0.7338690390000001|-0.0174992419999999|10.31321689|2|2|0.009675528|-0.143336826|0.7763406840000001|0.7830067820000001|0.0469453379999999|0.8356326820000001|0.7317531540000001|1|0.872362051|0.202342743|0.03467374|-46.69131269|24.84237243|91.4475768|-44.69687612|17.79858399|110.5716332|0.53040766|-33.45249142|87.09501229|-19.28284095|71.53368511|3212.850883|625.0131414|-1060.556252|2575.36078|-13.81539807|0.919603093|336.444465|-759.846894|36.35475577|-43.57178809|1999.511567|770.8206617000001|0.0|0.0|1.0|1.0|1.0|3.74|3.76|26.0|4.03|2.42|2.0|0.0|1.0|7.0|34.0|471.53|-5.08|1.6e-06|0.000753|0.0038799999999999|3.52|0.0|2.49e-08|1.17e-05|3.6036|3.6036|-1858.952529|751.57|344.06|344.06|627.57|0.58144|0.58144|-1858.675325|0.3205|7.0211|-0.21659|0.01449323|-1858.7404850000005|9.5944|8.6038|8.6038
13n_a6|0.0|0|0.0|0|6.842683282|0|1.4290206230000002|0.0|0.030890422|-0.010884884|4.727387819|-0.135152403|2|0.04393617|0.058267173|1.628408574|-0.06507689|10.95053349|1|1|-0.00687003|-0.068956229|0.870730542|0.7767360059999999|-0.056293641|0.832753533|0.82642394|1|0.70890216|0.307384948|0.017758385|-68.88015714|12.18768927|199.7822434|-51.52585133|8.36448634|103.012404|0.748967057|-47.27287681|88.73738138|-26.41600355|81.06784641|2952.259627|486.5239262|-1426.464192|2535.307313|-18.12946621|0.889160748|172.28545730000002|-978.9911754|35.2699138|-341.7352549|1904.575345|724.3873672999999|1.0|1.0|1.0|1.0|3.0|3.55|1.9|27.0|3.76|0.81|1.0|0.0|1.0|6.0|33.0|435.48|-4.28|2.27e-05|0.00987|0.0228|2.43|0.0|2.1499999999999998e-10|9.35e-08|4.8185|3.3510000000000004|-1423.714738|727.69|369.99|257.31|548.09|0.55028|0.64027|-1423.451366|0.1945|7.1946|-0.20994|0.05026727|-1423.514154|10.1967|7.1249|7.1249
21a_a23|0.0|1|0.0|2|7.525639975|0|1.197963603|3.43622302|0.1049806919999999|-0.005708466|5.4161004020000005|-0.038876045|2|0.042862319|0.071115216|0.773970837|-0.133417036|10.31321782|2|2|0.01180744|-0.074441567|0.725800261|0.7367638240000001|-0.137122549|0.79188323|0.6906097959999999|1|0.926538469|0.224766417|0.011564247|-34.01266735|7.634348008|48.49696614|-35.88602363|5.039953753|82.08958626|0.842121383|-22.45408125|61.73864319|-22.83074225|41.64701536|2880.257677|611.67123|-1141.537112|2272.736256|-15.07212993|0.969673962|104.2264415|-753.6064963|27.11098744|-451.7153132|1355.5493720000002|666.0036144999999|0.0|0.0|1.0|1.0|1.0|3.53|3.48|26.0|4.33|3.24|2.0|0.0|1.0|5.0|31.0|425.51|-5.28|1.3e-06|0.000552|0.00225|3.98|0.0|1.65e-08|7.03e-06|3.6993|3.6993|-1669.23053|701.01|335.16|335.16|558.61|0.60824|0.60824|-1668.989671|0.3692|5.3733|-0.2226699999999999|0.0203361|-1669.0502720000002|7.9309|6.9914|6.9914
8c_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.080016722|-0.0093793719999999|5.733341277|-0.04699673|0|0.036711712|-0.026467635|2.143746338|-0.026048985|10.31100269|3|3|-0.001662219|-0.0852122769999999|0.788133615|0.845443342|-0.11492754|0.8966299409999999|0.7507116140000001|1|0.801747512|0.263222951|0.016240436|-46.47597924|9.818219446|119.85432240000002|-35.6276568|5.935643221|78.19443734|0.600684883|-28.09723623|74.36515033|-16.654735000000002|56.29419869|2571.62241|484.6996147|-766.1178102000001|3038.837633|-10.06868562|0.8100952690000001|241.4075262|-463.1595384|27.72624296|-121.7388847|1275.407176|557.1050635|1.0|1.0|1.0|1.0|2.0|3.46|2.82|19.0|4.19|1.1|1.0|1.0|1.0|7.0|27.0|397.52|-4.39|1.5e-06|0.000597|0.0164|3.21|0.0|2.23e-08|8.86e-06|3.5673|3.5673|-1880.733377|646.97|347.56|347.56|516.78|0.70135|0.70135|-1880.537558|0.3272|8.4922|-0.18873|0.03115673|-1880.597039|10.2656|7.4318|7.4318
LY364947_a10|0.0|0|0.0|0|6.605297921|0|1.390175303|0.0|-0.278922508|-0.00235945|4.59511985|-0.00390904|2|0.0273958329999999|0.0938628109999999|2.084955541|0.010202602|10.9303125|1|1|0.006909045|0.04209715|0.706034038|0.711607778|-0.012096774|0.7792035190000001|0.681525895|1|0.8431045490000001|0.449473391|0.009678082|-34.01613475|4.275500834|69.31194102|-14.69643595|1.88879448|0.0|0.7234846559999999|-15.02735938|41.53157099|-13.10520229|38.29163558|1896.845282|372.4595738|-432.4716757000001|839.5356408|-5.78950507|0.948237326|122.1566022|-191.05366730000003|18.1140017|-197.4583104|597.7620559999999|287.99188260000005|1.0|1.0|1.0|1.0|1.0|2.46|1.88|21.0|3.69|1.74|0.0|0.0|1.0|2.0|21.0|272.3|-3.86|0.00029|0.0789|0.0374|2.74|0.0|6.31e-08|1.7199999999999998e-05|||||||||||||||||7.2291|7.2291
4c_a49|0.0|0|0.0|1|7.535296702|1|1.343847672|2.102052126|-0.048954892|-0.0057600559999999|5.4161004020000005|-0.044371138|2|0.03583878|-0.099764463|1.78683516|-0.102999091|10.92777281|1|1|0.00202792|-0.001005604|0.7745214140000001|0.7796063109999999|0.010868461|0.826523164|0.752601535|1|0.76159824|0.407675441|0.012079228|-56.5385923|7.782541015|153.60017230000005|-35.82016427|5.014223225|59.70585149|0.724053828|-36.42732137|66.77901229|-19.20596967|64.32113331|2719.702873|490.6910965|-1056.328332|1683.872161|-12.37423857|0.898629005|177.78970959999998|-680.5831211|26.5256103|-288.71184960000005|1458.908567|707.2397315000001|1.0|1.0|1.0|1.0|2.0|3.49|2.97|21.0|3.19|1.47|1.0|0.0|1.0|7.0|31.0|412.49|-3.58|0.000314|0.13|109.0|1.81|0.0|1.07e-08|4.4e-06|5.74|3.8067|-1332.607539|705.55|325.7|216.0|533.87|0.4164199999999999|0.67789|-1332.336755|0.0821|3.4931|-0.22158|0.03969431|-1332.398001|4.9358|6.5935|6.5935
13_a15|0.0|0|0.0|0|0.0|1|1.4356889940000002|0.0|-0.139434143|-0.006348913|0.0|-0.031457366|3|0.029206349|-0.006938727|0.0|-0.031047852|10.95980212|0|0|0.003766915|-0.173728081|0.843715005|0.729838386|0.009456191|0.7784213259999999|0.796300317|0|0.8854875790000001|0.708462114|0.016196467|-43.2365883|10.21906987|72.25096855|-39.03420883|6.447664726|0.0|0.755283433|-27.279882500000003|72.41636305|-21.33321476|53.45565817|3028.485145|558.6934137000001|-1237.326456|3581.589629|-13.46007201|0.931684902|154.4025434|-780.6841766|28.24531009|-322.1392954|1638.227985|830.7967967000001|1.0|1.0|0.0|0.0|1.0|4.13|4.19|24.0|6.69|2.52|2.0|0.0|1.0|6.0|34.0|448.52|-6.1|4.77e-07|0.000214|0.000357|5.32|0.0|1.27e-09|5.7e-07|3942.0|2.5721|-1450.727602|674.36|482.03|314.52|549.33|0.63827|0.70626|-1450.399387|0.0003|3.5479|-0.15229|0.02844037|-1450.462642|6.0429|8.2218|8.2218
6_a47|0.0|0|0.0|0|0.0|0|1.304328257|0.0|0.011739916|-0.008723045|0.0|-0.1738997619999999|2|0.042276423|-0.14404966|1.291219116|0.051455447|10.93671042|0|0|-0.0094242819999999|-0.020576777|0.701994505|0.786041178|0.062425042|0.84654143|0.672308592|1|0.8419184120000001|0.446564415|0.009820713|-43.43026699|5.323543706000001|85.6917678|-28.411587800000003|2.885749555|0.0|0.7943908059999999|-23.54237714|60.76103606|-19.96679614|48.75381069|2431.668154|456.3812788|-838.6054381|1577.98246|-10.82346202|0.6832388209999999|111.4552019|-454.5854048000001|25.13472712|-319.1626428|1055.658539|469.7495559|1.0|1.0|1.0|1.0|2.0|2.82|2.91|22.0|6.27|3.48|2.0|0.0|1.0|3.0|27.0|379.81|-5.79|9.53e-07|0.000362|0.000619|5.06|0.0|8.71e-10|3.310000000000001e-07|5.5188|3.7196|-1608.652005|576.56|333.32|224.66|422.9|0.30468|0.69305|-1608.50108|0.2119|3.2606|-0.20794|0.03288085|-1608.554019|4.2153|7.9|7.9
3a_a32|0.0|1|0.0|0|7.678326357|0|0.6094208210000001|0.0|-0.0505635059999999|-0.007588088|5.6869753560000005|-0.045659995|0|0.03382716|-0.014365682|2.211368234|0.102212031|10.31100283|3|3|-0.001223394|-0.079652285|0.84134255|0.844272053|0.215012723|0.921812162|0.7757299320000001|1|0.817070968|0.30031978|0.0224684379999999|-37.30101542|10.39727075|84.65041685|-20.78892268|4.811337463|0.0|0.6723099029999999|-17.261046399999998|55.87310101|-14.97491147|47.69828617|2028.93875|378.0996237|-449.2473442|812.930125|-6.929640892|0.855441483|151.63860559999998|-207.8892268|22.27382254|-159.4728294|668.2146761|278.73805810000005|0.0|1.0|1.0|1.0|1.0|2.96|2.21|19.0|4.12|1.19|0.0|0.0|1.0|2.0|20.0|298.39|-4.35|4.83e-06|0.00144|0.0134|3.31|0.0|7.66e-07|0.0002279999999999|3.6308|3.6308|-1554.768725|492.91|341.48|341.48|355.48|0.70229|0.70229|-1554.7020630000002|0.2719|3.6178|-0.20638|0.02744024|-1554.748543|5.7916|8.5686|8.5686
1_a6 (SB-431542)|0.0|0|0.0|0|7.423568444|1|1.430935835|0.0|0.043282217|-0.015636898|5.351858133|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.029658865|10.94959842|1|1|-0.008385698|-0.020716495|0.838928085|0.7462411859999999|-0.083341531|0.805877431|0.795744863|0|0.5940412860000001|0.210050443|0.033020439|-74.98172333|19.58668728|240.8019609|-43.12110169|11.61820782|105.3125675|0.7531996609999999|-44.47680367|87.15852628|-27.46300805|94.56841061|2678.823231|352.3666367|-1235.8353619999998|1890.228713|-16.29019397|0.895537592|146.3942108|-733.0587287000001|36.46179023|-300.3801761|1640.78056|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|2.35|23.0|3.63|1.54|1.0|0.0|1.0|4.0|29.0|384.39|-4.25|3.03e-05|0.0116|0.0218|2.7|0.0|2.03e-08|7.81e-06|3.8208|3295.0|-1292.553086|619.92|376.28|324.5|464.07|0.55256|0.69868|-1292.358966|0.3346|6.0113|-193.0|0.03494577|-1292.41452|8.8611|5.8119|5.8119
12t_a36|0.0|0|0.0|0|7.412764017000001|2|1.297042607|0.0|-0.058770337|-0.00673635|5.351858133|-0.034194893|2|0.041767677|0.035510516|0.0|-0.030990165|10.95395385|1|1|0.0045625|-0.101854847|0.902377067|0.829598864|-0.050788309|0.878510663|0.857993338|0|0.8337556420000001|0.318666358|0.017627553|-48.97252784|11.7409283|110.727965|-44.63604995|7.820109571000001|0.417511887|0.78316808|-32.61842026|77.32343502|-23.93411213|60.71345614|2771.211293|555.3275093999999|-1340.3102789999998|2320.375227|-15.94144641|0.930112292|144.422087|-892.7209991000001|30.56063281|-377.2113003|1711.395437|729.1873176|1.0|0.0|1.0|0.0|2.0|4.94|0.0|17.0|2.45|2.45|1.0|0.0|1.0|6.0|31.0|409.49|-4.57|2.48e-05|0.0102|0.0109|3.47|0.0|4.38e-08|1.7899999999999998e-05|3.8844|3.6694|-1311.552739|713.6|337.89|319.18|562.72|0.69297|0.70313|-1311.287803|0.0155|5.9081|-0.2039|0.03230976|-1311.349439|7.9104|8.0969|8.0969
2_a49|0.0|0|0.0|1|7.535296702|1|1.3438506419999998|2.12788659|-0.084499704|-0.004112807|5.4161004020000005|-0.03981057|2|0.038726287|-0.100166139|1.999073077|-0.041202373|10.92973199|1|1|0.004580676|0.032521855|0.802447754|0.79056501|0.00991453|0.851413454|0.7701578720000001|1|0.81348014|0.41397907|0.01105681|-44.066695|5.634353797999999|95.04720801|-20.55997527|2.871166625|0.0|0.7154059890000001|-22.45560511|49.26352575|-14.409545199999998|49.7010488|2244.518609|414.5350312|-605.2008985|1550.010086|-7.34284831|0.8320497920000001|145.02405359999997|-308.399629|20.14177325|-219.534132|845.9544764000001|439.9973344|0.0|1.0|1.0|1.0|1.0|3.09|2.5|21.0|3.7|1.88|0.0|0.0|1.0|2.0|25.0|327.38|-3.89|0.000292|0.0955|0.0421|2.43|0.0|1.51e-07|4.94e-05|5.4614|3743.0|-1045.981819|553.52|331.24|227.02|371.96|0.34449|0.68172|-1045.810794|0.0572|4.8986|-0.19923|0.0366366999999999|-1045.8595810000002|6.7117|7.2291|7.2291
8j_a46|0.0|0|0.214753401|1|7.727094485|1|1.160371125|2.1279894180000003|-0.13040237|-0.0017688329999999|5.533389489|-0.008523199|2|0.043903904|-0.129276363|0.0|-0.174853546|10.96391738|1|1|0.0108603019999999|-0.084266433|0.645146311|0.789844634|-0.074207717|0.837678812|0.6109926379999999|0|0.934648421|0.308052557|0.008672342|-29.38737046|4.658562801|35.10521457|-19.90219786|2.5024620580000003|64.83187221|0.822112519|-15.7861518|41.80044861|-13.78596018|34.04593326|2121.846387|502.0694817|-592.7962878|1888.679875|-7.405468973|0.747636856|95.55665364|-318.43516580000005|16.76894569|-346.061389|721.0646647000001|453.1959065|1.0|0.0|1.0|1.0|0.0|3.23|3.25|17.0|4.55|2.62|1.0|0.0|1.0|2.0|24.0|338.83|-4.83|2.59e-05|0.00878|0.00497|3.97|0.0|5.46e-08|1.85e-05|4.9636|4.4107|-1414.50743|576.48|281.1|249.79|493.89|0.50703|0.70121|-1414.349865|0.1427|5.2361|-0.22599|0.02408052|-1414.402087|6.4463|5.9108|5.9108
24_a20|0.0|0|0.0|1|6.842683282|0|1.40648755|1.959359883|-0.217098257|-0.001547029|4.727387819|0.029711934|2|0.03625|0.087887688|2.041494094|-0.060940703|10.93106245|1|1|0.008780074|-0.036258691|0.616352201|0.74131936|-0.07179846|0.802353442|0.607038752|1|0.952027295|0.531656762|0.012814211|-38.76683848|8.085691548|30.27049276|-27.02262995|5.102023479|406.1522673|0.771032243|-24.46164548|51.30386873|-17.13019562|46.85253003|2736.601949|600.7235847000001|-856.5097809|1961.887639|-10.80905198|0.844319927|144.47729840000002|-540.4525990000001|22.21722343|-342.0394805|1110.861171|664.4562602999999|1.0|1.0|1.0|1.0|0.0|3.4|3.21|27.0|4.78|1.86|2.0|0.0|1.0|4.0|31.0|402.45|-4.93|1.29e-05|0.00519|0.00469|3.52|0.0|4.82e-10|1.94e-07|5.3396|3.5876|-1291.867578|685.66|345.59|232.2|551.25|0.46668|0.44916|-1291.647083|0.0108|3.6107|-0.22435|0.02922392|-1291.706729|4.3906|6.4976|6.4976
12am_a36|0.0|0|-4.723487246|0|7.412764017000001|2|1.240140551|0.0|0.088482802|-0.015884751|5.351858133|-0.297354748|2|0.044036281|0.122824831|0.0|-0.050505733|10.9602097|1|1|-0.007897954|-0.1187503719999999|0.647732719|0.8344566859999999|-0.05754717|0.885733922|0.624142499|0|0.814986544|0.305015372|0.017590648|-63.19394154|12.15249658|127.81651770000002|-56.3667958|8.395550408|1.038361162|0.788334835|-43.65752487|95.53118838|-31.72964526|75.34643812|3230.6292780000003|563.0333297999999|-1713.4008440000002|2603.072527|-21.92042059|0.940085891|146.228847|-1183.702712|40.24894481|-398.3921535|2173.44302|672.4630346|1.0|0.0|1.0|0.0|2.0|4.81|0.0|17.0|4.04|2.04|2.0|0.0|1.0|7.0|34.0|465.43|-5.07|6.26e-06|0.00291|4.0|3.86|0.0|7.24e-08|3.37e-05|5.2317|3.8606|-1645.169789|714.21|321.15|236.99|562.14|0.40752|0.6805100000000001|-1644.952145|0.2987|5.9258|-0.21356|0.03550681|-1645.016323|8.0872|7.2218|7.2218
7h_a8|0.0|0|0.0|1|7.05012252|0|1.391840221|1.2793830309999998|-0.118981425|-0.00534208|4.844187086|-0.073219554|0|0.04737037|-0.016074683|0.0|-0.0873792009999999|10.94341365|1|1|0.00084936|0.052081992|0.515235986|0.7051689170000001|0.041366689|0.7677336090000001|0.507325475|0|0.771011027|0.314190914|0.011647275|-53.71230941|6.71377223|131.9948047|-31.05895923|3.86998135|47.81104825|0.892830345|-30.96107949|58.94376531|-23.65556243|60.42608164|2534.324886|444.4294792|-969.8780597|1919.19991|-13.63564064|0.768693264|61.77519141|-559.0612661|26.49502512|-452.8739011|1086.29603|446.5544107|1.0|0.0|0.0|0.0|1.0|3.12|3.2|23.0|5.49|4.27|2.0|0.0|1.0|3.0|28.0|373.35|-5.5|2.09e-06|0.00078|0.00118|4.66|1.0|3.5e-09|1.31e-06|3.9282|3.9282|-1285.151298|593.53|315.62|315.62|500.94|0.6963199999999999|0.6963199999999999|-1285.017252|0.3885|7.0847|-0.22875|0.03092828|-1285.0707960000002|9.1188|4.9788|4.9788
13_a10|0.0|0|0.0|1|7.535296702|1|1.343837907|2.091672336|-0.059862024|-0.0057715859999999|5.4161004020000005|-0.055497169|2|0.038726287|-0.093280469|1.794073077|-0.002128014|10.9296146|1|1|0.003791547|-0.017015286|0.761923976|0.78472614|-0.002671425|0.84680169|0.736686715|1|0.818027691|0.4676169839999999|0.0122005|-47.88975806|6.168030793|91.99711608|-21.04167667|3.118282386|0.0|0.7144943490000001|-24.21093442|51.21590298|-15.22715739|54.05778885|2261.82488|413.5584641|-624.3134531000001|1630.880014|-7.698174391|0.816739845|144.338975|-315.62515|21.31179541|-216.8776303|873.7836118999999|422.96706330000006|1.0|1.0|1.0|1.0|1.0|3.02|2.58|21.0|3.81|1.88|0.0|0.0|1.0|2.0|25.0|328.37|-4.1|0.000176|0.0576|0.0258|2.76|0.0|2.49e-07|8.170000000000001e-05|5.8308|3.8419|-1065.839441|550.83|322.72|212.63|376.77|0.34881|0.68386|-1065.68351|0.1514|3.6904|-0.20959|0.0346535|-1065.732389|5.3726|6.7959|6.7959
11_a3|0.0|0|0.0|0|6.823286122000001|0|0.605020608|0.0|0.119431379|-0.01008647|4.727387819|-0.127546771|3|0.042795699|-0.101436441|1.710245969|0.044912659|10.31163053|1|1|-0.005959152|-0.0495219879999999|0.8947911009999999|0.724492061|-0.04179402|0.793311683|0.834020779|1|0.777803048|0.175996916|0.014376713|-45.19136777|6.800350988|105.101718|-22.2443844|3.216644354|80.34769756|0.752484736|-21.37603754|57.08178682|-18.52584757|51.99171876|2097.896727|367.9098016|-611.3529698|1105.41974|-8.76293931|0.8799677029999999|117.0775712|-289.1769972|24.61956593|-238.8563772|812.4456757999999|311.6695405|0.0|1.0|1.0|1.0|1.0|3.19|2.07|21.0|3.41|0.8|0.0|0.0|1.0|2.0|22.0|305.36|-3.71|8.37e-05|0.0256|0.0601|2.22|0.0|3.06e-07|9.35e-05|3.2232|3.2232|-1288.165162|508.58|384.66|384.66|346.18|0.6966600000000001|0.6966600000000001|-1288.058926|0.4441|3.3694|-0.20018|0.02994326|-1288.10577|4.4522|7.3979|7.3979
12i_a36|0.0|0|-4.787087299|0|7.412764017000001|2|1.2401347459999998|0.0|0.043792895|-0.016027043|5.351858133|-0.29543904|2|0.0438779959999999|0.048138468|0.0|0.128325344|10.96020192|1|1|-0.007897954|-0.1187503719999999|0.647732719|0.820041835|-0.01509434|0.87043328|0.624142499|0|0.830964232|0.332782117|0.01973953|-54.81607619|12.71877085|108.9148111|-48.75024044|8.195085212|0.52902639|0.7691298590000001|-35.3196406|90.11282843|-29.42347522|67.53484704|3231.030388|535.4151566|-1588.867662|2351.232652|-18.95842684|0.8526986440000001|148.7565508|-1023.755049|38.2555363|-346.8168661|2065.79896|672.4630346|1.0|0.0|1.0|0.0|2.0|4.8|0.0|17.0|4.04|2.04|2.0|0.0|1.0|7.0|34.0|465.43|-5.07|6.26e-06|0.00291|4.0|3.86|0.0|7.24e-08|3.37e-05|5.2297|3.7496|-1645.171438|666.79|330.66|237.08|504.47|0.34255|0.70134|-1644.954647|0.1516|5.1836|-0.20475|0.03165678|-1645.017702|6.6124|7.9208|7.9208
6d_a40|0.0|0|0.0|1|8.421342866|2|0.604893491|1.695192271|0.12627602|-0.015362927|6.401917197|-0.091548968|0|0.039160494|-0.104206961|0.683786612|0.086704068|10.30179973|2|2|-0.00448098|-0.025143559|0.6224555620000001|0.8361555479999999|-0.289988439|0.8988141140000001|0.604211552|1|0.663670372|0.372705643|0.017359149|-73.59650182|11.10859664|215.22657540000003|-48.96216855|7.108696385|38.04267542|0.86005241|-47.09642482|85.47607798|-32.02830281|84.70509846|3063.227702|424.7009165|-1377.2170210000002|3212.360755|-20.49579149|0.7486635420000001|89.55631|-881.3190339|37.23994308|-460.8148719|1601.317552|555.2010623|1.0|0.0|0.0|1.0|1.0|3.98|2.84|14.0|3.63|2.01|2.0|1.0|2.0|5.0|30.0|460.52|-5.15|6.18e-08|2.85e-05|0.00327|3.87|0.0|4.9e-05|0.0226|2.9559|2.9559|-2470.793925|656.5|419.45|419.45|511.88|0.6624800000000001|0.6624800000000001|-2470.62267|0.3518|7.8884|-214.0|0.03556489|-2470.684323|10.9021|8.9208|8.9208
13p_a6|0.0|0|0.0|0|6.842683282|0|1.424099253|0.0|0.024837222|-0.010395243|4.727387819|-0.1144898999999999|2|0.042959184|0.072850973|1.633493259|-0.014153926|10.95053423|1|1|-0.005708558|-0.068532678|0.865935935|0.784414352|-0.125636943|0.837659336|0.8244206940000001|1|0.7265205579999999|0.196002517|0.01730144|-70.52421289|12.27472016|194.0233618|-54.04422654|8.708451561|107.5669533|0.76005742|-50.03427239|89.17529231|-26.72853188|82.79893305|3016.078786|515.4389679999999|-1523.526317|3833.042283|-18.9628865|0.703081362|170.2302215|-1080.8845310000002|35.16646396|-369.0018868|2004.488446|794.5462391|1.0|1.0|1.0|1.0|3.0|3.64|2.34|27.0|4.01|1.01|1.0|0.0|0.0|7.0|34.0|449.51|-4.55|8.11e-06|0.00365|0.0125|2.86|0.0|8.73e-11|3.92e-08|4.7973|2.9837|-1463.0432449999998|752.82|415.53|258.45|573.39|0.47508|0.7056600000000001|-1462.740542|0.0029|9.0546|-0.1971099999999999|0.03807447|-1462.804694|12163.0|7.0362|7.0362
6a_a40|0.0|0|0.0|1|8.421342866|2|0.604893625|1.78213955|0.117890918|-0.014623575|6.401917197|-0.077397672|0|0.035707071|-0.146542353|0.775942224|0.104332675|10.30179985|2|2|-0.001171195|-0.021759541|0.682273668|0.801647855|-0.340539542|0.861720535|0.657059571|1|0.733750993|0.360858579|0.016399125|-68.11170799|10.24294396|166.2999483|-45.80643937|6.397774285|36.84483305|0.8678518190000001|-42.542782200000005|81.37714586|-30.69915817|78.35465194|2936.1501780000003|458.303126|-1320.063801|2536.88262|-19.17478857|0.708845065|82.54016015|-824.5159087000001|35.37373259|-459.522754|1521.070502|557.4018948|1.0|0.0|0.0|1.0|1.0|3.99|3.01|14.0|3.07|1.62|2.0|1.0|2.0|5.0|29.0|442.53|-4.99|7.85e-08|3.47e-05|0.00457|3.77|0.0|8.950000000000001e-05|0.0396|2.9836|2.9836|-2371.560378|649.48|415.55|415.55|497.78|0.6782699999999999|0.6782699999999999|-2371.3827|0.4015|6.9379|-0.21255|0.01952089|-2371.443161|9.3893|7.3979|7.3979
12av_a36|0.0|0|0.0|0|7.412764017000001|2|1.297042752|0.0|0.049150854|-0.009925128|5.351858133|-0.081537769|2|0.04250591|0.06882889|0.0|-0.021036176|10.96037173|1|1|-0.000472698|-0.126068378|0.859938421|0.8076780109999999|-0.067408377|0.8571025990000001|0.817582774|0|0.752447733|0.277834652|0.021666882|-57.31621925|15.09249582|172.4374372|-51.2347934|10.51297704|124.9387725|0.671916917|-39.92474833|91.5101903|-24.51766365|72.40871507|3011.024457|524.1323793|-1397.506828|2354.591519|-17.07826447|0.965363947|228.5327731|-973.4610746|36.48912989|-239.5042702|2079.880404|757.7532208|0.0|0.0|1.0|0.0|3.0|4.96|0.0|17.0|1.65|1.49|1.0|0.0|1.0|7.0|33.0|438.48|-3.64|0.000292|128.0|0.0997|1.85|0.0|1.1800000000000001e-07|5.18e-05|4.8408|3.4402|-1440.945099|733.21|360.39|256.12|588.31|0.43212|0.70455|-1440.67411|0.0027|4.7666|-0.19429|0.04308001|-1440.738332|6.1075|7.4089|7.4089
