molecula|n9FaHRing|n9FaRing|SaaNH|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|n6aHRing|GATS1are|MATS8d|SIC2|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|RPCS|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA1|Mor01p|PPSA5|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
18_a34|0|0|0.0|7.423568444|1|1.4547811819999998|-0.063113846|-0.014733513|5.351858133|1|0.040527066|0.0|-0.001615187|-0.141332289|-0.136990511|1|0.002183342|-0.155197864|1|0.759292258|-0.224951558|0.8584852479999999|0.68981472|-0.129784908|0.295523326|0.040845819|-49.86847383|-71.65163761|22.55015528|0.31018528|171.24705480000003|54.26737825|-27.53138148|86.77082535|-23.32844015|0.441058733|2424.18137|380.8328339|-1003.122927|1774.550004|0.304150055|11.23989749|0.789096743|5296.289007|167.9151283|0.027385869|-216.2496321|428.6241319|15.11918774|1.0|0.0|3.28|3.61|0.21|-5.65|3.13|3.15|75.47|1.49|93.91|5.0|-4.32|-6.26|351.36|0.0|1.0|1.0|2.89|7.829999999999999e-05|0.0275|3.07|0.0|-0.03925|592.04|991.93|0.3525|279.66|483.87|0.56101|0.60488|-0.17549|5.0935|-0.21474|6.7806|5.6144|5.6144
14a_a23|1|1|0.0|7.423568444|0|1.197964042|0.050806184|-0.0056795759999999|5.351858133|2|0.042992424|0.757767133|0.012219066|-0.0518554529999999|-0.071842463|2|0.011363191|0.083206288|2|0.72792508|-0.123790952|0.816237166|0.918677038|-0.08032517|0.225448915|0.019504497|-35.20994211|-50.79675604|12.33442989|0.081322962|51.42774883|80.54176247|-22.26638099|61.36268093|-21.61564087|0.462434482|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|0.219241211|14.2658736|0.8602383659999999|6269.28943|138.6457355|0.016707951|-355.0975547|601.8533922|10.56592489|1.0|1.0|3.41|2.86|0.05|-7.41|3.36|4.02|105.02|3.03|120.28|5.0|-5.47|-6.27|411.48|0.0|0.0|0.0|3.37|1.1e-05|0.0045299999999999|3.58|0.0|-0.07379|665.5|1134.02|0.3764|334.02|516.58|0.6289100000000001|0.6289100000000001|-0.15002|5.8775|-0.2238099999999999|8.3962|8.5498|8.5498
14a_a3|0|0|0.0|6.823286122000001|0|0.6050202020000001|0.111575338|-0.009312773|4.727387819|3|0.043464052|1.772745969|-0.00603969|-0.039177314|-0.172643335|1|-0.004161699|-0.267665193|3|0.882394075|-0.287221775|0.822587422|0.790894937|-0.094609848|0.21389849|0.0140376889999999|-45.12132248|-46.53709886|6.904918591|0.209105063|102.8554977|83.70773843|-22.1944701|55.84414456|-18.09776067|0.481997259|2160.698862|389.0288018|-651.519384|1186.412113|0.239123122|10.24853699|0.930491715|4716.423352000001|117.6209094|0.0189212089999999|-256.6424807|358.3503513|9.307045698|1.0|1.0|3.27|2.2|0.06|-6.89|4.28|3.71|105.82|1.04|93.25|2.0|-4.45|-6.42|319.38|0.0|0.0|1.0|2.76|0.000103|0.0327|2.58|0.0|-0.06736|528.91|822.33|0.4524|383.1|373.85|0.69708|0.69708|-0.1321|3.5358|-0.19946|4.6689|7.5229|7.5229
14m_a23|1|1|0.0|7.423568444|0|1.197955072|0.05521348|-0.008929306|5.351858133|2|0.0431917209999999|0.665608656|0.001027627|-0.034213923|-0.050626415|2|0.001951778|0.0879380709999999|2|0.560094237|-0.072906704|0.8581143859999999|0.9258118|-0.089285878|0.268552591|0.017992415|-50.63012925|-62.09952738|12.51396625|0.0741882|51.59888942|0.0|-35.21393496|74.61692699|-27.32379205|0.476833897|3255.247038|643.9145427|-1366.189602|2263.262957|0.204166091|16.42895711|0.911438824|7588.823133|142.0002583|0.017997351|-411.5129154|658.8108151|12.51739962|1.0|1.0|3.51|3.17|0.09|-8.23|4.42|6.19|105.02|3.82|125.29|6.0|-6.38|-6.06|479.48|1.0|0.0|0.0|4.41|1.61e-06|0.000773|4.46|0.0|-0.08347|707.56|1209.21|0.3335|337.15|572.31|0.65552|0.65552|-0.15208|6.1522|-0.23555|8.5477|8.5171|8.5171
8a_a12|0|0|0.0|0.0|1|1.283813597|0.082323047|-0.00771093|0.0|3|0.0420317459999999|0.0|-0.001510006|-0.050603335|-0.084035283|0|0.000249868|-0.3422915179999999|2|0.913877696|-0.146966854|0.8157289759999999|0.892656426|-0.093050281|0.221703535|0.010336879|-30.69873711|-48.195997|5.354053791|0.107343574|55.59930083|0.0|-15.90061008|55.45388635|-17.52581709|0.46777503|2212.38965|462.3571879|-771.1359521|2093.2274030000003|0.208569274|9.607296424|0.878904705|4806.044707999999|108.02980890000002|0.014012546|-301.89687089999995|464.1781753|7.257889351|1.0|1.0|4.06|3.06|0.15|-7.89|3.87|2.5|50.17|2.89|105.24|3.0|-3.9|-6.04|327.38|0.0|1.0|1.0|3.1|6.19e-05|0.0203|3.18|0.0|-0.06246|556.3|952.71|0.2486|317.17|424.14|0.6309100000000001|0.6309100000000001|-0.15696|3.6588|-0.2194199999999999|5.4032|6.7011|6.7011
14b_a25|0|0|0.0|6.842683282|0|1.420015222|-0.091382738|-0.004720915|4.727387819|2|0.038137255|1.929508048|0.004725325|-0.012989126|0.0009956189999999|1|0.004892038|0.0028569959999999|2|0.6524261960000001|0.001715854|0.8333962429999999|0.859628015|-0.084160084|0.329662946|0.016003559|-52.75064158|-58.29440389|11.08504021|0.140371985|97.23019209|57.85340824|-36.53830946|69.2012501|-22.67004596|0.490638154|3038.600508|595.4307570000001|-1224.182482|2118.281186|0.227210413|17.06102567|0.963240883|6760.594953|157.3797801|0.015746299|-377.9013888|760.3735147000001|10.90684621|1.0|1.0|3.51|3.21|0.07|-9.65|4.48|4.79|96.49|1.8|130.97|6.0|-5.6|-6.26|444.49|0.0|0.0|1.0|3.63|5.86e-06|0.00261|3.88|0.0|-0.0584|716.14|1257.11|0.3614|228.59|603.27|0.34735|0.64983|-0.16309|2.7037|-0.22149|3.2784|7.6576|7.6576
8h_a8|0|0|2.975382653|7.05012252|0|1.3918396709999998|0.038482973|-0.010324979|4.844187086|0|0.046205674|0.0|-0.007796225|-0.085125857|0.007079485|1|-0.007036544|0.021094825|0|0.578166105|0.010682683|0.751162751|0.602405134|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|-66.4523265|6.58499063|0.397594866|233.7669182|53.78973456|-42.41801879|70.94463092|-28.69532281|0.451435543|2623.688756|354.18563860000006|-1262.594204|2019.780061|0.081684095|13.58738632|0.822939833|5956.417906000001|48.02637252|0.00764059|-491.8998117|485.8626377000001|4.492304417|0.0|2.0|3.11|2.73|0.0|-7.95|4.69|4.72|80.88|4.11|105.27|4.0|-5.21|-5.98|391.37|0.0|0.0|0.0|4.01|1.01e-05|0.00395|3.82|0.0|-0.06344|608.39|1029.51|0.3011|258.25|480.09|0.56196|0.69844|-0.15475|3.4779|-0.21819|4.4356|4.9359|4.9359
13n_a6|0|0|3.425442623|6.842683282|0|1.4290206230000002|0.030890422|-0.010884884|4.727387819|2|0.04393617|1.628408574|-0.0093684169999999|-0.06507689|-0.033224059|1|-0.00687003|0.100294804|2|0.870730542|-0.056293641|0.832753533|0.70890216|-0.109392959|0.307384948|0.017758385|-68.88015714|-75.07706271|12.18768927|0.29109784|199.7822434|103.012404|-47.27287681|88.73738138|-26.41600355|0.47066442|2952.259627|486.5239262|-1426.464192|2535.307313|0.251032943|16.76075427|0.889160748|6386.381394|172.28545730000002|0.019904118|-341.7352549|724.3873672999999|13.66031867|1.0|3.0|3.55|1.9|0.08|-9.67|4.19|3.76|122.47|0.81|127.2|6.0|-4.64|-7.23|435.48|0.0|0.0|1.0|2.62|5.24e-05|0.0228|2.43|0.0|-0.07131|727.69|1232.6|0.9117|257.31|548.09|0.55028|0.64027|-0.13863|7.1946|-0.20994|10.1967|7.1249|7.1249
47u_a18|0|0|0.0|7.03438793|1|1.251177393|0.039883149|-0.010219187|4.844187086|0|0.035393939|0.0|-0.000829573|0.031337464|-0.033209663|0|0.00082284|0.0121925089999999|0|0.664796402|-0.053126304|0.7960273840000001|0.741066474|-0.092271172|0.33777918|0.02068926|-62.99873374|-64.32800179|14.42377665|0.258933526|180.5187465|77.59162925|-43.92035521|79.06741651|-23.98671253|0.483819806|2965.254516|516.6437614|-1415.216039|1415.590236|0.278162537|17.78724206|0.937307962|6837.350959|193.9244919|0.021142007|-309.31352410000005|818.9389171|14.73941472|0.0|2.0|3.98|0.0|0.19|-8.2|3.15|3.02|99.56|2.95|133.53|8.0|-5.69|-6.31|455.51|0.0|0.0|0.0|2.6|1.04e-05|0.00472|3.9|0.0|-0.06392|738.53|1282.66|0.5849|397.57|646.45|0.69143|0.69143|-0.12717|4.4624|-0.19109|5.8058|5.7055|5.7055
47t_a18|0|0|0.0|7.03438793|1|1.25117758|0.1115820769999999|-0.0128248239999999|4.844187086|0|0.03672956|0.0|-0.006573438|-0.011641394|-0.04785474|0|-0.004985656|0.027313444|0|0.704602886|-0.074774521|0.796935152|0.67203319|-0.103295568|0.240001773|0.014067024|-79.78154029|-69.13537385|9.415011332|0.32796681|219.5070758|78.43695402|-53.39751484|80.00407742|-27.16032544|0.49779009|2872.533415|449.789539|-1520.978225|1326.524873|0.195468477|17.48280476|0.991199259|6603.597038|130.8263901|0.016238994|-407.6438346000001|747.6927426|10.86870356|0.0|3.0|3.86|0.0|0.15|-7.51|2.6|2.93|110.56|1.64|129.21|7.0|-5.58|-6.46|441.48|0.0|0.0|0.0|2.15|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|-0.06822|703.76|1218.95|0.5502|397.84|601.36|0.6895100000000001|0.6895100000000001|-0.12692|7.7656|-0.19514|9.6938|6.1068|6.1068
9_a1|0|0|3.358585365|6.86171134|0|1.432397289|0.020428974|-0.00614716|4.727387819|1|0.037578348|0.0|-0.00314411|-0.079063236|0.016589221|1|-0.0018191779999999|-0.232860777|1|0.582499378|0.02778394|0.7964939409999999|0.755276458|-0.085722429|0.166794384|0.011266799|-46.63553015|-49.42275468|6.495805626|0.244723542|141.093898|0.0|-26.88743664|57.60218193|-18.38986221|0.452572261|2387.143654|435.4501351|-790.7640749|1739.0376789999998|0.2183102569999999|13.91191974|0.826725116|5063.330971|125.865476|0.014186995|-324.81308110000003|472.9447227|8.17942725|1.0|1.0|2.78|2.66|0.05|-8.98|5.86|5.57|58.64|2.74|102.84|4.0|-4.68|-5.81|357.38|0.0|0.0|1.0|4.12|1.62e-05|0.0057799999999999|3.76|0.0|-0.07602|600.6|1007.04|0.5409|370.88|487.19|0.70296|0.70296|-0.13413|4.1623|-0.21015|6.4447|5.2218|5.2218
3e_a32|1|1|3.501917045|7.773594467000001|0|0.609420788|0.015619823|-0.006553709|5.733341277|0|0.044949495|2.220794149|0.000655875|-0.114649277|-0.080731823|3|0.002004382|-0.1046390059999999|0|0.8315372|-0.12378337|0.85921771|0.8681696109999999|-0.100056595|0.290874543|0.0124235339999999|-39.56206964|-53.92151824|6.69516884|0.131830389|71.04473954|0.0|-21.32040233|60.86894767|-16.59123638|0.4513338939999999|2212.661182|467.865447|-647.0582188|1732.3689949999998|0.224744634|10.68709999|0.822602107|4827.877259000001|121.1171726|0.012891628|-296.6758413|421.3548777|6.94742943|1.0|1.0|3.33|3.04|0.24|-6.92|6.8|5.24|110.94|1.94|97.86|3.0|-6.52|-5.2|340.47|0.0|0.0|1.0|4.3|6.6e-06|0.00225|4.47|0.0|-0.0534399999999999|578.77|956.67|0.2914|348.38|456.76|0.7025399999999999|0.7025399999999999|-0.14754|3.4537|-0.20098|5.6928|8.0862|8.0862
15_a15|0|0|0.0|0.0|1|1.435688991|-0.132759299|-0.006378587|0.0|3|0.029814815|0.0|0.001806571|0.000676845|0.0020555079999999|0|0.003766915|-0.098862691|2|0.843715005|0.003774415|0.7725348679999999|0.8972060479999999|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|-60.51136736|13.71976186|0.102793952|68.29723829999999|4.306196778|-27.31834743|73.99578515|-20.86598874|0.435723718|3027.719888|596.1118717|-1210.227347|2868.890383|0.297455822|11.8273735|0.772181523|7039.747576999999|197.6323578|0.0202953539999999|-269.1443943|830.7967967000001|13.48441779|0.0|1.0|4.04|4.34|0.07|-8.9|4.33|6.69|59.51|2.52|138.24|6.0|-6.32|-5.26|448.52|1.0|0.0|0.0|4.64|7.970000000000001e-07|0.000357|5.32|0.0|-0.03786|700.82|1265.55|0.4459|335.38|573.46|0.67524|0.70572|-0.10964|1.6365|-0.1475|2.9566|6.9626|6.9626
4a_a49|0|0|0.0|7.535296702|1|1.343847746|-0.076526919|-0.006602016|5.4161004020000005|2|0.036555556|1.713107022|-1.8100000000000003e-05|-0.053787795|0.018857363|1|0.000660956|-0.130491035|2|0.7541604690000001|0.032396301|0.856023531|0.7570436159999999|-0.087863033|0.433367368|0.017143497|-57.79201133|-53.88810275|10.51443916|0.242956384|149.0098632|60.11195021|-35.44496163|68.37721704|-17.96270092|0.4716382|2675.628678|464.3095353|-916.0977468|1647.61849|0.349698461|15.01791558|0.8926425020000001|5950.370212|214.47685|0.023624093|-184.3656985|620.5697596|14.48911428|1.0|2.0|3.35|2.89|0.22|-7.36|3.4|2.83|92.93|1.25|114.08|6.0|-3.28|-7.52|399.45|0.0|0.0|1.0|2.42|0.000305|122.0|1.71|0.0|-0.06461|660.19|1128.22|0.1935|262.35|504.63|0.35731|0.68042|-0.1585099999999999|3.9716|-0.2231199999999999|4.8706|7.4949|7.4949
11b_a5|0|0|2.943854668|6.605297921|0|1.277648917|-0.2023158669999999|-0.003900104|4.59511985|2|0.023988604|0.0|0.006121601|-0.118167947|-0.0536971829999999|1|0.005685558|-0.108457009|2|0.735954089|-0.106187688|0.8645824520000001|0.8737310509999999|-0.080664777|0.378154801|0.016373566|-45.82509318|-48.42513182|9.829471091|0.126268949|75.80248447|1.880682804|-27.50997723|62.16286481|-17.60913884|0.456131351|2434.505303|524.5231302|-774.8021092|913.0178976|0.33175528|16.43091298|0.83867925|5107.577902|199.1611925|0.0228838029999999|-202.0032297|504.9898148|13.73773299|1.0|1.0|2.99|2.55|0.1|-9.15|5.38|4.82|63.69|2.01|106.58|6.0|-4.65|-6.03|376.84|0.0|1.0|1.0|3.68|2.04e-05|0.00767|3.62|0.0|-0.0418399999999999|635.55|1063.35|0.5806|275.55|511.28|0.61027|0.6284|-0.17107|1.9569|-0.21291|2.8531|7.7212|7.7212
12r_a30|0|0|0.0|7.412764017000001|2|0.604984545|-0.015167821|-0.007553813|5.351858133|2|0.043383838|0.0|-0.002544958|-0.0682882559999999|-0.0646674999999999|1|-0.001131023|-0.247439715|1|0.609043558|-0.105767484|0.889479916|0.72072745|-0.109990462|0.451652492|0.019137908|-58.32042638|-71.0931422|12.36992712|0.27927255|180.5098625|0.0|-37.69583567|82.06195604|-26.11584816|0.464481911|2976.944611|465.8474777|-1279.67656|2433.580273|0.209934663|13.94386247|0.867350555|6735.090739|135.6928105|0.016970201|-374.9717191|616.2856203|10.96881384|0.0|1.0|4.66|0.0|0.14|-7.16|4.67|3.74|81.65|3.58|127.19|5.0|-5.49|-6.06|434.46|0.0|0.0|0.0|3.21|6.71e-06|0.00291|4.07|0.0|-0.05244|679.64|1141.54|0.1908|244.69|516.03|0.32409|0.68476|-0.14894|5.2021|-0.20138|6.5511|7.5317|7.5317
3_a4|0|0|0.0|7.535296702|1|1.343866299|-0.241609351|-0.001141383|5.4161004020000005|2|0.033760684|2.180369373|0.011825591|-0.010537082|0.050638298|1|0.011276682|-0.129930078|2|0.637819558|0.0904255319999999|0.8367373309999999|0.919804716|-0.06572153|0.462670692|0.010568144|-25.5405205|-31.92506825|5.133610255|0.080195284|38.95587796|40.30885999|-12.40663231|39.38579676|-11.97190059|0.430553837|2159.04913|446.8068266|-478.8760237|1602.411021|0.280312336|8.486341272999999|0.7560922609999999|4677.30755|136.1652785|0.015358792|-213.4321476|409.0289917|7.460728516|1.0|0.0|2.99|2.86|0.15|-7.19|4.02|4.11|43.6|2.44|95.12|2.0|-3.7|-5.99|312.37|0.0|1.0|1.0|3.31|5.520000000000001e-05|0.0173|3.12|0.0|-0.04964|535.44|905.23|0.1415|252.57|350.36|0.58445|0.58615|-0.17005|2681.0|-0.21969|3205.0|6983.0|6983.0
19_a20|0|0|3.423603867|6.842683282|0|1.4009239059999998|0.071176085|-0.0096278259999999|4.727387819|3|0.0396875|1.622562232|-0.006620594|0.077469518|-0.063133522|1|-0.004654742|0.175308615|3|0.811128636|-0.105118869|0.8193003000000001|0.754452534|-0.099685049|0.25624423|0.013643765|-60.26825633|-65.49811346|8.964643162|0.245547466|161.33709|88.19441661|-39.5992891|75.98477124|-25.1915821|0.483310517|2849.084477|495.7134289|-1309.962269|1818.518838|0.203929412|15.38668579|0.935398401|6325.747732|133.9919257|0.0159602|-389.0666676|684.5377542|10.48665779|1.0|2.0|3.49|2.49|0.08|-9.63|4.97|4.08|110.44|1.33|122.86|5.0|-4.89|-6.8|420.47|0.0|0.0|1.0|3.16|2.6600000000000003e-05|0.0112|2.91|0.0|-0.06767|687.79|1190.68|0.2998|368.83|519.34|0.6987399999999999|0.6987399999999999|-0.13903|4.2507|-0.2067|6.3327|5585.0|5585.0
6_a4|0|0|0.0|7.535296702|1|1.271761557|-0.19701009|-0.001221193|5.4161004020000005|2|0.035283951|2.186806868|0.011457667|0.0032928379999999|-0.208689928|1|0.01098094|0.0671397079999999|2|0.664591856|-0.340860215|0.810030118|0.945545838|-0.0670158929999999|0.417868437|0.0077624059999999|-29.18838891|-37.33240845|4.324187697|0.054454162|30.33467048|45.93422613|-16.25991695|42.27020924|-13.71394596|0.423084148|2342.371538|526.7333132|-671.9833521|1968.0178670000005|0.1855291969999999|9.981741408|0.733355042|5256.215815|103.3523757|0.008863911|-350.36323230000005|578.2065561000001|4.937800786|1.0|0.0|3.38|3.45|0.26|-7.99|5.1|5.23|43.6|3.09|109.7|3.0|-4.91|-5.42|354.45|0.0|1.0|1.0|4.23|7.74e-06|0.00274|4.28|0.0|-0.04867|613.83|1057.7|0.1235|254.51|453.87|0.60542|0.5877|-0.16959|2.8026|-0.2182599999999999|3.2192|5.8861|5.8861
12ae_a36|0|0|3.412870974|7.412764017000001|2|0.299253957|0.069118289|-0.009867085|5.351858133|2|0.041555556|0.0|-0.006862238|-0.083959343|0.006615826|1|-0.001160331|0.151620635|1|0.8183043390000001|0.010209009|0.8837136859999999|0.7162413209999999|-0.105648609|0.439268891|0.023873046|-63.96145017|-78.71102033|17.78605328|0.2837586789999999|211.4077529|19.97715962|-47.65297933|97.76153993|-27.14173115|0.465246185|3486.122819|533.6188092|-1574.220407|2634.745208|0.315002436|16.22570287|0.870019385|7331.209763|234.6851816|0.025570256|-275.6561988|805.2286932|19.05051961|0.0|3.0|5.03|0.0|0.17|-6.87|1.28|2.15|123.75|0.84|142.02|7.0|-3.85|-8.03|474.54|0.0|0.0|0.0|1.18|0.0001889999999999|0.0897|1.64|0.0|-0.0548899999999999|754.15|1281.69|0.4832|236.84|615.71|0.40141|0.68591|-0.1566|6.7458|-0.21149|8.9297|7.8239|7.8239
14i_a23|1|1|0.0|7.423568444|0|1.197963212|0.142566578|-0.010148243|5.351858133|2|0.0432555559999999|0.7151570629999999|0.002243702|-0.018541856|-0.026731172|2|0.002496501|0.075401108|2|0.77007911|-0.04255066|0.864206467|0.777952733|-0.096562208|0.266320368|0.0214262489999999|-60.8283953|-66.02703063|14.65077903|0.222047267|151.83084580000002|93.48624142|-41.59306642|79.20815775|-27.18760085|0.478050606|3097.406945|531.9462982|-1386.567643|2447.1741030000003|0.221904316|15.53342127|0.915894552|7030.347905|151.7330992|0.019276934|-380.3109456|693.3423458|13.18112713|0.0|2.0|3.56|2.64|0.04|-6.96|2.57|3.12|148.11|2.28|128.38|6.0|-5.21|-7.33|454.51|1.0|0.0|0.0|2.61|4.03e-05|0.0183|2.46|0.0|-0.08025|715.68|1224.02|0.3639|335.72|580.74|0.55606|0.55606|-0.1509599999999999|5.9563|-0.23121|8.3755|8.4622|8.4622
9_a3|0|0|0.0|6.823286122000001|0|0.605017128|0.187952252|-0.007847313|4.727387819|1|0.034166667|2.4071976040000003|-0.004918099|0.065373003|0.023606557|1|-0.003863265|-0.216450234|1|0.923357627|0.042154567|0.7327715159999999|0.84649775|-0.083555008|0.506753484|0.007377805|-44.74600478|-39.28853824|3.469130065|0.15350225|72.17854599|72.50764604|-21.04009269|43.50933802|-17.96047462|0.413418346|2017.0704920000005|398.0331029|-628.6166118|1383.145159|0.1131403219999999|8.532203772|0.704792493|4430.929894|53.19989715|0.008976383|-363.8118546|349.6957191|4.220799781|1.0|1.0|3.1|2.44|0.0|-7.26|4.9|4.62|80.04|2.42|92.69|2.0|-5.53|-5.21|303.38|0.0|0.0|1.0|3.7|1.25e-05|0.00379|4.14|0.0|-0.03999|512.44|857.36|0.2069|213.09|350.27|0.3639699999999999|0.6724600000000001|-0.15834|2.0863|-0.19833|2.6661|4.96|4.96
13a_a30|0|0|0.0|7.412764017000001|2|0.604984129|0.113424769|-0.011002918|5.351858133|2|0.042560386|0.0|-0.003436924|0.0317047379999999|-0.0351777|1|-0.002215642|-0.065043716|1|0.841060094|-0.058608635|0.885516463|0.6963945559999999|-0.113507021|0.478381813|0.01856512|-74.02777574|-76.60916637|12.53013554|0.303605444|204.9120824|102.6479456|-49.96348386|88.22659517|-28.90911938|0.4661332179999999|3002.811441|470.0167988|-1532.183327|2520.165025|0.2001375339999999|15.1104742|0.873126469|6675.344631|135.07860209999998|0.017212819|-404.771677|713.7769663|11.6174288|0.0|2.0|4.76|0.0|0.13|-6.19|3.04|1.72|124.74|2.06|135.37|6.0|-5.01|-7.05|441.51|0.0|0.0|0.0|1.91|5e-05|0.0221|2.74|0.0|-0.0555|721.66|1211.54|0.1788|245.34|541.59|0.26119|0.6845600000000001|-0.14953|0.7158|-0.20503|1.4855|7.8665|7.8665
16b_a32|1|1|3.2902303|7.765993078999999|0|0.2980105389999999|0.0873104119999999|-0.008469352|5.733341277|0|0.041958333|2.033356859|-0.008277865|-0.018753196|-0.0657820279999999|3|-0.00180101|-0.023602065|0|0.745820612|-0.098450203|0.907055332|0.7465375040000001|-0.1083060409999999|0.559199331|0.015808858|-56.84546999|-69.39772428|10.12961779|0.253462496|162.40756509999997|9.827907321|-36.42406481|80.37824892|-22.14820988|0.414997448|3037.795494|478.3482386|-1040.965864|3264.235184|0.252363732|11.05406524|0.709394251|6612.089615999999|161.7035261|0.017136832|-317.3487516|597.8890744|10.98052464|1.0|2.0|3.71|2.48|0.28|-7.6|5.4|4.88|165.49|0.41|114.43|7.0|-6.28|-6.72|433.57|1.0|0.0|1.0|3.26|2.84e-05|0.0123|3.14|0.0|-0.05946|676.92|1137.73|0.2849|342.39|567.01|0.70233|0.70233|-0.14995|4.4055|-0.2094099999999999|7.0093|7.7696|7.7696
17_a15|0|0|0.0|0.0|0|1.43568899|-0.046866421|-0.0071363569999999|0.0|2|0.036595745|0.0|0.0016674189999999|-0.032903349|-0.0141953639999999|0|0.0032452509999999|-0.052628162|2|0.769376831|-0.023779626|0.76362781|0.880459235|-0.079844675|0.605886597|0.012890299|-40.50376584|-61.17023228|9.875456386|0.119540765|91.58201681|58.47512431|-31.03055741|77.82445248|-20.73567196|0.474165158|2852.085573|674.5333498|-1223.4046460000002|2104.883413|0.346792631|15.15194163|0.90173781|6352.266784|265.6831633|0.0217385279999999|-234.74904|822.8625688|16.654220199999997|1.0|1.0|3.63|3.99|0.15|-9.72|4.89|6.0|67.35|2.53|131.36|7.0|-5.93|-5.58|438.52|1.0|0.0|1.0|4.44|2.26e-06|0.00099|4.78|0.0|-0.03936|752.08|1298.37|0.7247|299.04|663.81|0.68787|0.7045100000000001|-0.15573|5.1268|-0.19509|7.1743|7.9208|7.9208
12am_a36|0|0|3.340519946|7.412764017000001|2|1.240140551|0.088482802|-0.015884751|5.351858133|2|0.044036281|0.0|-0.011700732|-0.050505733|-0.037654321|1|-0.007897954|0.345949079|1|0.647732719|-0.05754717|0.885733922|0.814986544|-0.118101664|0.305015372|0.017590648|-63.19394154|-81.59051640000001|12.15249658|0.185013456|127.81651770000002|1.038361162|-43.65752487|95.53118838|-31.72964526|0.484558903|3230.6292780000003|563.0333297999999|-1713.4008440000002|2603.072527|0.211665165|17.01968794|0.940085891|7238.033439|146.228847|0.020179019|-398.3921535|672.4630346|13.94067198|0.0|2.0|4.81|0.0|0.17|-7.14|3.31|4.04|78.43|2.04|130.43|7.0|-5.2|-6.4|465.43|0.0|0.0|0.0|2.65|8.6e-06|4.0|3.86|1.0|-0.0569799999999999|714.21|1206.77|0.4894|236.99|562.14|0.40752|0.6805100000000001|-0.15658|5.9258|-0.21356|8.0872|7.2218|7.2218
2_a20 (SB-505124)|0|0|3.485765306|7.434257382|1|1.183764955|-0.006955944|-0.010175551|5.351858133|1|0.05042042|0.0|0.001622309|-0.177905025|-0.137383329|1|0.003789399|0.02072518|1|0.827730504|-0.19681999|0.765632979|0.7694360659999999|-0.117328885|0.214264156|0.02856542|-45.98170774|-64.55966745|15.71798823|0.230563934|126.8667205|441.9400248|-25.30121848|70.87109323|-21.05206547|0.475937029|2195.369524|423.3785776|-968.3950117|1709.9571620000002|0.1680806939999999|11.3574908|0.908167636|4762.83693|92.48561162|0.011470204|-365.2740749|477.95809620000006|6.311425784|1.0|1.0|3.4|3.1|0.3|-7.22|5.16|4.47|60.03|2.06|97.55|3.0|-5.24|-5.31|335.4|0.0|1.0|1.0|3.81|1.22e-05|0.0040799999999999|4.27|0.0|-0.03717|593.8|995.68|0.3267|340.58|505.82|0.69947|0.69947|-0.14928|2.5584|-0.18645|3.9392|6.7721|6.7721
