molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|n6HRing|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RPSA|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
9r_a24|0.0|0|0|2.950959457|0|6.605297921|0|0|1.353642494|3|-0.17821765|-0.264490176|0.007861194|0.064425793|10.96129392|-0.043274854|1|0.008722018|-0.29065818|-0.2920573039999999|-0.3018627239999999|3|0.786430472|0.7958149290000001|-0.120617935|0.7526889940000001|0.8417158379999999|-0.0618978309999999|-0.082022572|0.32720212|-41.49802275|-54.99020696|10.4302588|0.158284162|-36.86695997|6.992734796000001|89.36724924|0.6152148279999999|-27.82142546|70.79264457|51.92828155|0.473403843|2644.462265|564.3096436000001|-934.8335183|-11.60626518|0.384785172|9.672636984|18.36822555|0.898988412|257.9706516|-626.7383196000001|0.02357068|-154.486433|1519.52371|670.2247423|1.0|1.0|1.0|3.04|0.22|-8.66|4.23|2.0|0.0|116.9|0.0|1.0|8.0|-4.02|30.0|6.0|400.48|0.0|0.0|-4.06|9.58e-05|0.0383|8.77e-05|0.0351|2.69|0.0|0.0|4.4722|4.2877|-1294.486221|-1294.451958|1199.71|289.16|0.3398|277.23|0.3398|0.6204|-1294.201456|0.0029|-0.21074|-1294.263358|3.0322|7.9586|7.9586
12af_a36|0.0|0|0|3.448611715|0|7.412764017000001|2|2|1.29704271|2|0.091263447|-0.6038322939999999|-0.00233752|-0.074383486|10.96037047|0.00146554|1|-0.000472698|0.154914099|-0.213993335|-0.505160213|1|0.859938421|0.813346624|-0.062279009|0.817582774|0.755275519|-0.082549457|-0.1054605669999999|0.154396546|-57.32748365|-73.23838519|15.22358698|0.244724481|-50.86129548|10.57220682|127.6527374|0.6702409189999999|-39.81177462|91.25505794|72.55107063|0.448767097|3013.98446|524.5103537|-1391.529319|-16.95376516|0.329759081|8.59579222|15.59375751|0.8141152220000001|229.0052411|-966.3646141|0.0259433429999999|-236.4517911|2076.162883|757.7532208|0.0|0.0|1.0|0.0|0.17|-6.93|2.38|1.0|0.0|138.06|0.0|1.0|7.0|-3.54|33.0|5.0|438.48|0.0|0.0|-3.64|0.000292|128.0|0.000227|0.0997|1.85|0.0|0.0|5.2352|3.2299|-1440.982935|-1440.954069|1246.55|383.86|427.0|236.83|0.50179|0.70508|-1440.675702|0.0035|-0.19246|-1440.740243|9.4631|7.8239|7.8239
15a_a22|0.0|0|0|0.0|1|6.842683282|0|0|1.4229176680000002|2|0.021482585|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|0.005757758|0.036467904|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.09744639|0.655865336|0.86664032|-0.061755825|-0.081705465|0.410151945|-41.92018177|-55.4621036|14.43653926|0.13335968|-37.6479704|9.799599501|65.53409434|0.702735071|-28.45564196|70.12529157|56.35672103|0.444668211|2884.815511|588.2800507999999|-1109.242072|-14.47998862|0.297264929|8.157552588|14.6895113|0.800725296|201.7850124|-752.9594081|0.0216014629999999|-275.2352849|1578.4640869999998|684.5377542|1.0|1.0|1.0|2.86|0.08|-9.21|3.87|1.0|0.0|124.05|0.0|1.0|6.0|-4.65|32.0|5.0|420.47|0.0|1.0|-4.68|2.25e-05|0.00945|2.1e-05|0.00881|3.18|0.0|0.0|5.0577|3.6496|-1368.35331|-1368.321775|1189.31|339.72|312.0|245.14|0.41078|0.69076|-1368.0755869999998|0.0955|-0.21285|-1368.1368730000002|6.8666|6.8447|6.8447
1l_a5|0.0|0|0|2.964063799|0|6.605297921|0|0|1.270375394|2|-0.111303801|-0.089997343|0.008244856|-0.019865028|10.94421389|-0.05139414|1|0.007613233|-0.179824092|0.043915678|-0.21108114|2|0.7245669790000001|0.7656671279999999|-0.174469948|0.71872376|0.890289002|-0.068685233|-0.067755283|0.357062421|-38.79937717|-38.27406105|4.43679678|0.109710998|-21.62050954|2.506287665|0.0|0.769406114|-21.91725365|45.64819758|43.23617395|0.47265823|2227.730859|502.9124512|-688.9330988|-8.460199385|0.230593886|7.401206343999999|14.03493287|0.896303416|130.25942849999998|-389.1691717|0.013054186|-304.3678822|895.4089219|518.5792364|1.0|1.0|1.0|2.67|0.14|-8.83|5.56|1.0|0.0|105.07|0.0|1.0|4.0|-5.04|26.0|3.0|340.42|1.0|1.0|-4.98|9.06e-06|0.00308|1.04e-05|0.00356|4.19|0.0|0.0|4.6403|4.3664|-1069.261615|-1069.229786|1033.47|283.95|0.4921|267.19|0.45892|0.57392|-1069.047151|187.0|-0.21939|-1069.101032|3.3694|7.4949|7.4949
4_a27|0.0|0|0|0.0|2|6.823286122000001|0|0|1.4008954130000002|2|-0.273119343|-0.278154179|0.00991794|0.13397347|10.93736915|-0.01660383|1|0.010329671|-0.459570857|-0.341622797|-0.480852615|2|0.639413469|0.7853766809999999|-0.07759915|0.614205449|0.852604338|-0.057748369|-0.078787867|0.3485918529999999|-29.89961815|-40.79296366|10.43112657|0.1473956619999999|-21.12083948|5.40078803|58.27512057|0.682485674|-15.48073439|51.33640873|40.33074472|0.444169714|2273.715366|441.4418013|-611.8944548999999|-7.543156957000001|0.317514326|6.01592535|10.82331334|0.799110312|164.3952417|-316.8125922|0.020363697|-188.9664429|896.5674718|424.8821143|0.0|0.0|0.0|3.08|0.16|-6.22|2.94|0.0|0.0|97.55|0.0|1.0|2.0|-3.57|25.0|4.0|331.37|1.0|1.0|-3.99|0.000266|0.0882|0.000102|0.0339|2.55|0.0|0.0|5.5485|4.1288|-1083.138303|-1083.119531|946.77|300.29|0.2002|223.46|0.36899|0.6089899999999999|-1082.963712|0.1741|-0.21533|-1083.01571|3.9202|8.3979|8.3979
7a_a8|0.0|0|0|3.1730222510000003|1|7.535296702|1|1|1.4000287219999998|1|-0.017706371|-0.482688615|0.000736369|0.004607684|10.94671402|-0.019054799|1|0.002028046|-0.02923588|-0.032195997|-0.412963751|1|0.7168594159999999|0.764224152|0.033708575|0.681200974|0.718410375|-0.102174163|-0.101880506|0.238462711|-60.00793116|-59.83546383|20.79408196|0.281589625|-35.14198015|12.2125771|71.85980901|0.733884399|-35.24327197|75.4573633|80.80201312|0.477611327|2715.360649|421.9297638000001|-1077.038349|-14.71059634|0.266115601|7.699041907000001|14.73814865|0.914283468|156.2924154|-632.5556427|0.0265990589999999|-274.7254012|1467.585836|488.0169522|0.0|0.0|1.0|3.06|0.05|-7.27|3.96|1.0|0.0|105.83|0.0|1.0|3.0|-4.86|29.0|5.0|382.37|0.0|1.0|-4.64|1.36e-05|0.00522|2.29e-05|0.00874|3.24|0.0|0.0|4.5808|3.0704|-1291.313963|-1291.287017|1031.61|403.8|315.0|270.66|0.61257|0.70367|-1291.10235|0.1575|-0.20505|-1291.156661|12.8748|4.6068|4.6068
12y_a36|0.0|0|0|3.479963309|0|7.412764017000001|2|2|1.29704385|2|0.036174187|-0.410155116|0.002782748|-0.049845887|10.94917392|-0.028440975|1|0.003724542|0.06152178|-0.1619981409999999|-0.434990282|1|0.90500247|0.820226782|0.046673879|0.856135378|0.83704133|-0.076585128|-0.098532865|0.424572485|-51.48548385|-66.24017399|13.04507243|0.16295867|-44.53093547|8.769742642|14.40618351|0.755735734|-34.61187706|78.8341402|64.53055627|0.487285656|2793.629988|562.7133986|-1324.80348|-16.49293906|0.244264266|7.589386902|14.80236899|0.950403792|164.2102614|-890.6187094000001|0.01873364|-343.8442493|1752.9983309999998|698.847203|1.0|0.0|1.0|0.0|0.12|-7.01|3.62|1.0|0.0|133.84|0.0|1.0|6.0|-4.58|31.0|4.0|407.47|1.0|0.0|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|3.45|0.0|0.0|3.8794|3.8794|-1310.350902|-1310.315063|1183.75|319.6|0.4358|319.6|0.66796|0.66796|-1310.077567|0.4358|-0.20673|-1310.137888|8249.0|7.9208|7.9208
3b_a49|0.0|0|0|0.0|1|7.535296702|1|1|1.343850026|2|-0.090939066|-0.322592863|0.000607064|-0.010613212|10.92976559|0.00361222|1|0.001356445|-0.151131362|0.000850823|-0.405529602|2|0.7745859279999999|0.794997634|0.021506499|0.749565191|0.749104358|-0.0883601469999999|-0.0846496|0.482434361|-54.04959517|-51.77986692|8.304484449|0.250895642|-31.67356498|5.07982433|81.60358988|0.656865946|-33.06194987|64.91785551|62.35407961|0.477583842|2660.339607|458.224537|-880.2577376|-10.35481932|0.3431340539999999|7.236413572000001|13.85181805|0.914182753|209.89391040000004|-538.4506046|0.021477952|-191.9087104|1340.087338|641.1445234|1.0|1.0|1.0|2.43|0.22|-7.58|3.16|1.0|0.0|116.94|0.0|1.0|6.0|-3.53|30.0|5.0|398.46|0.0|1.0|-3.59|0.000293|0.1169999999999999|0.000256|102.0|1.84|0.0|0.0|4.6669|3.8418|-1293.3286859999998|-1293.291817|1132.92|322.72|0.1978|265.67|0.5798|0.6632|-1293.048179|0.0759|-0.21985|-1293.106236|3.1637|7.6021|7.6021
4n_a46|0.0|0|0|0.0|1|7.825245291|1|1|1.13463699|0|-0.2264394139999999|-0.234842682|0.004988019|-0.144852516|10.94021058|-0.064683066|1|0.0042595609999999|-0.349865095|0.109017734|-0.369211845|0|0.741742667|0.722331115|-0.06655165|0.7427183759999999|0.903145407|-0.103381106|-0.085838139|0.371438024|-56.80797266|-47.16810275|4.629240193|0.096854593|-25.91889741|2.543769935|0.0|0.863203663|-31.21601103|51.4039205|61.43721285|0.428896538|2195.786424|496.2788787|-801.8577467|-9.374920341|0.136796337|5.666371466|9.921794991|0.750996215|75.1696593|-440.621256|0.0077084869999999|-399.1612105|928.9322794|525.8291956999999|1.0|0.0|1.0|2.84|0.27|-6.67|4.33|1.0|0.0|102.92|0.0|1.0|2.0|-5.43|26.0|3.0|343.42|1.0|1.0|-5.1|3.75e-06|0.00129|7.95e-06|0.00273|4.41|0.0|0.0|5.7448|3953.0|-1090.343872|-1090.302556|1011.66|313.65|253.0|215.82|0.41625|0.7025|-1090.098769|0.0711|-0.20685|-1090.151267|8773.0|5.2845|5.2845
16_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605020428|2|0.027762972|-0.371147877|-0.010377537|-0.013328983|10.31163046|-0.018884246|1|-0.008409607|0.069124437|0.008045619|-0.614173961|2|0.659478546|0.767641592|-0.142670655|0.640070307|0.6974791290000001|-0.108919585|-0.100138414|0.252612735|-53.7971544|-49.45999101|6.027544549|0.302520871|-24.42909382|2.977102266|82.16042286|0.8296818009999999|-26.57128935|56.56724056|59.82469895|0.484889078|2184.788331|344.4962834|-692.4398741|-10.05903863|0.1703181989999999|5.780331402000001|11.22152755|0.941329444|84.12292796|-342.00731349999995|0.0143895839999999|-325.670405|834.5848652000001|328.71459869999995|1.0|1.0|1.0|2.59|0.0|-7.16|4.74|0.0|0.0|90.44|0.0|1.0|2.0|-4.98|23.0|4.0|322.36|0.0|1.0|-4.49|1.05e-05|0.0033799999999999|3.2200000000000003e-05|0.0104|3.35|0.0|0.0|3.2208|3.2208|-1371.388717|-1371.360243|856.09|384.94|0.3866|384.94|0.6944100000000001|0.6944100000000001|-1371.250459|0.3866|-0.2029|-1371.297964|3613.0|7.3768|7.3768
3a_a49|0.0|0|0|0.0|1|7.535296702|1|1|1.343850114|2|-0.044367345|-0.337858497|-0.000349523|-0.060613765|10.92976559|0.00497674|1|0.000521532|-0.074886415|0.003978478|-0.421478185|2|0.775818577|0.8145214209999999|0.012813604|0.7476073409999999|0.72890527|-0.094437035|-0.088484274|0.526915193|-55.30832478|-51.82200998|9.491036042|0.27109473|-30.35026007|5.558553447|59.40691577|0.689774813|-32.39206742|64.2037853|64.79936082|0.474653816|2599.121578|426.893216|-880.9741697000001|-10.52968207|0.310225187|6.566343333|12.49907878|0.903506738|181.6875706|-515.9544212000001|0.021141449|-222.2883651|1277.19098|578.2841135|0.0|1.0|1.0|2.11|0.18|-7.19|2.77|1.0|0.0|112.14|0.0|1.0|5.0|-3.06|29.0|5.0|384.43|0.0|1.0|-3.3|0.000878|0.3379999999999999|0.000503|193.0|1.38|0.0|0.0|5.1647|3874.0|-1254.012043|-1253.973708|1082.21|320.04|0.3467|240.06|0.53794|0.66614|-1253.756918|0.0793|-0.2171|-1253.8126619999998|4.2593|7.1938|7.1938
10_a1|0.0|0|0|3.261363142|0|6.86171134|0|0|1.435871163|1|0.049971022|-0.621976404|-0.012672753|-0.020225596|10.94957578|0.010430299|1|-0.0106277489999999|0.107434253|-0.042643966|-0.623957903|1|0.674381582|0.7227844929999999|-0.0369911079999999|0.658433571|0.669963758|-0.116648443|-0.10949971|0.126889306|-65.97424138|-61.93104798|8.34295348|0.330036242|-35.02707638|4.718623023|64.49041745|0.8340962559999999|-37.31383317|70.6564636|74.31719486|0.459673515|2432.447088|378.9193385|-1052.827816|-14.52342192|0.165903744|7.376231317999999|13.65143394|0.850732895|93.83214542|-595.4602985|0.015427326|-377.9175542|1262.237791|433.2550452|1.0|1.0|1.0|2.18|0.0|-8.02|4.86|2.0|0.0|99.61|0.0|1.0|4.0|-4.98|27.0|5.0|359.35|0.0|1.0|-4.73|1.04e-05|0.00372|1.87e-05|0.00673|3.64|0.0|0.0|3.4067|3.4067|-1223.159954|-1223.125689|979.35|363.94|0.6754|363.94|0.70345|0.70345|-1222.969096|0.6754|-0.20378|-1223.022387|7807.0|5.8239|5.8239
12u_a36|0.0|0|0|3.508898495|0|7.412764017000001|2|2|1.270259304|2|0.033763276|-0.407105926|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|0.005035022|0.055588998|-0.163978382|-0.438988314|1|0.901715152|0.8101678720000001|0.080270195|0.860667615|0.842227829|-0.07260571|-0.0969881059999999|0.3765068079999999|-50.53295452|-67.50289394|12.27663887|0.157772171|-46.98143813|8.544435884|5.944854912|0.77938748|-35.17050511|78.06218646|62.80959338|0.486156325|2831.106839|586.1833819|-1417.5607730000002|-16.72220679|0.22061252|7.65672775|14.90088936|0.946117173|153.5444314|-986.6102007|0.015171583|-388.9026034|1818.813889|799.5563855|1.0|0.0|1.0|0.0|0.24|-7.38|3.85|2.0|0.0|138.33|0.0|1.0|6.0|-4.95|32.0|4.0|423.51|1.0|1.0|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|0.0|3.8847|3675.0|-1350.8981130000002|-1350.865506|1254.5|337.37|0.4267|319.16|0.69258|0.70272|-1350.575382|0.0176|-0.20409|-1350.638138|7.8877|7.7959|7.7959
15b_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.3438370730000002|2|-0.111812184|-0.149607679|0.011484257|-0.082365722|10.92966694|-0.058911857|1|0.011928706|-0.175869992|-0.27395395|-0.195505087|2|0.744213612|0.791078367|-0.058258414|0.7199249390000001|0.921918974|-0.046334564|-0.07358373|0.697099355|-31.76194123|-50.44100799|10.94939968|0.078081026|-34.57687319|7.505718446|118.6253241|0.670236374|-21.77253505|62.53159836|42.7113409|0.414077981|2716.468606|631.9674549|-958.3791518|-11.32690674|0.329763626|6.6940006620000005|11.42472965|0.706711759|226.0501037|-656.9605906|0.017637846|-233.3911134|1429.912176|766.4127559|0.0|1.0|1.0|3.89|0.32|-8.18|4.34|1.0|0.0|123.73|0.0|1.0|7.0|-4.35|31.0|5.0|413.51|1.0|0.0|-4.64|4.46e-05|0.0185|2.28e-05|0.00943|3.49|0.0|0.0|5.7620000000000005|3.7625|-1317.766641|-1317.736865|1231.3|329.52|0.3575|215.17|0.46711|0.68906|-1317.429772|0.1595|-0.20313|-1317.4913390000002|6.1384|7.0706|7.0706
33_a47|0.0|1|1|0.0|1|6.823286122000001|0|0|1.409403453|3|-0.11544858|-0.183320497|0.002212256|-0.033554816|10.98214099|0.0741098479999999|1|0.003634698|-0.26447859|-0.338113214|-0.270498605|3|0.63155995|0.82821379|0.065468525|0.607650682|0.8197001309999999|-0.060080724|-0.083739854|0.404334141|-32.1568697|-44.81989209|11.96072985|0.1802998689999999|-23.98884914|6.401714296000001|0.0|0.57681348|-17.2112484|60.65229445|44.11759955|0.4607629339999999|2311.28828|438.726241|-582.6585971|-7.79637597|0.42318652|6.979305126|12.94292541|0.854471925|226.5011607|-311.85503880000005|0.029580684|-82.22540944|1010.133461|388.178924|0.0|1.0|1.0|2.76|0.11|-7.08|2.96|0.0|0.0|94.28|0.0|1.0|3.0|-3.26|25.0|5.0|334.35|1.0|1.0|-3.72|0.000546|183.0|0.000192|0.0643|2.19|0.0|0.0|4.1869|4.1869|-1123.16428|-1123.135036|934.34|296.13|0.2566|296.13|0.67508|0.67508|-1122.992964|0.2566|-0.21447|-1123.04547|6.2284|8.4|8.4
18_a31|0.0|0|0|3.281949877|0|7.401841579|0|0|0.610137226|0|-0.051184519|-0.640807491|-0.009923585|-0.001973566|10.31169929|-0.096301845|2|-0.007811355|-0.084218532|-0.107017926|-0.604728055|0|0.868704545|0.8595579409999999|0.022160691|0.838968212|0.72588713|-0.11789212|-0.129469649|0.258135789|-69.19879619|-75.99442464|8.49194438|0.27411287|-44.60622732|4.984491996|0.0|0.7774768320000001|-40.61741697|85.81723707|77.69074057|0.4492048839999999|2241.561812|426.0718665|-1063.9219449999998|-13.87749294|0.222523168|7.076684189|12.84812443|0.8155571290000001|130.6137795|-624.4871824|0.01673486|-325.73954460000004|1368.42913|477.1857166|1.0|1.0|1.0|2.85|0.28|-6.54|4.9|1.0|0.0|99.32|0.0|1.0|7.0|-4.62|25.0|4.0|356.44|0.0|1.0|-3.62|2.42e-05|0.00862|0.000241|86.0|2.47|0.0|0.0|5.0092|3.9105|-1465.528656|-1465.4803960000002|1041.21|317.05|444.0|247.51|0.51842|0.70058|-1465.300904|0.2457|-0.19914|-1465.359325|4.6746|6.8861|6.8861
8_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.3430438530000002|2|-0.000315856|-0.296880569|0.0087730469999999|-0.15615298|10.92578782|-0.106100115|1|0.009056935|-0.000504277|-0.132343104|-0.368590322|2|0.6357042860000001|0.809386132|-0.015871527|0.616731847|0.874843982|-0.059655303|-0.086233061|0.597912185|-32.63117642|-47.16908772|8.619652859|0.125156018|-25.80127401|4.714910465|9.35593124|0.722649449|-17.849103399999997|56.7864899|41.25082928|0.431797417|2612.274447|478.5356341|-801.8744912000001|-8.951462413|0.277350551|6.112185271|10.75705296|0.7599356820000001|151.7094758|-438.6216583|0.017582236|-243.5764486|1109.631361|583.7217118|0.0|0.0|1.0|3.27|0.22|-7.6|4.46|1.0|0.0|111.36|0.0|1.0|4.0|-4.52|29.0|5.0|384.43|1.0|1.0|-4.62|3.05e-05|0.0117|2.4100000000000003e-05|0.00926|3.37|0.0|0.0|4.6964|3684.0|-1257.84172|-1257.819281|1047.58|336.55|0.1596|264.0|0.41583|0.68815|-1257.59269|0.0916|-0.21789|-1257.648047|1.5482|6279.0|6279.0
6_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605016564|2|-0.025021661|-0.330577816|-0.007540435|0.05584062|10.3116226|0.032782484|1|-0.006696449|-0.0445675709999999|0.036673175|-0.594308852|2|0.881253042|0.790667152|-0.155862559|0.773152968|0.783322023|-0.1042506469999999|-0.098669224|0.556539611|-52.01903278|-49.23401228|5.449560482000001|0.216677977|-24.56680878|2.7192240510000003|77.06094911|0.80281499|-25.95647951|56.71997588|57.46859326|0.387883362|2196.107822|390.8623623|-640.0421597|-9.393191593|0.19718501|5.498222293|8.982311462|0.633675574|98.39146166|-319.3685142|0.0150025189999999|-302.19751|797.2473951000001|353.7528308|1.0|1.0|1.0|2.65|0.0|-7.48|4.96|1.0|0.0|95.5|0.0|1.0|2.0|-5.44|23.0|3.0|338.81|0.0|1.0|-4.87|3.67e-06|0.00124|1.34e-05|0.00455|3.79|0.0|0.0|5.8279|3.3963|-1731.735113|-1731.7043199999998|884.88|365.05|0.1997|212.74|0.3369|0.69323|-1731.602363|129.0|-0.21179|-1731.6508010000002|3.7185|5.7501|5.7501
12v_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604983445|2|-0.099831334|-0.369659818|0.002431329|0.020607357|10.31162873|-0.04950715|1|0.001805829|-0.173424818|-0.0857954809999999|-0.471153275|1|0.8149999040000001|0.83236194|-0.029852321|0.711738503|0.8501212029999999|-0.077138874|-0.0971402169999999|0.404950755|-52.18846092|-65.72041011|10.70556236|0.1498787969999999|-44.46327619|7.242869835|0.0|0.806069067|-35.30820865|75.73440678|62.89402328|0.478535287|3001.758432|575.1512171|-1248.687792|-17.2408622|0.193930933|8.114588039|15.56114504|0.917675298|131.2043645|-844.8022477|0.014801518|-414.1432908000001|1549.107692|685.6665849999999|1.0|0.0|1.0|0.0|0.14|-7.8|5.11|2.0|0.0|137.3|0.0|1.0|5.0|-6.58|31.0|4.0|467.37|0.0|1.0|-6.04|2.64e-07|0.000123|9.14e-07|0.0004269999999999|5.12|0.0|0.0|3.5507|3.5507|-2494.963646|-2494.92869|1209.1|349.18|0.1601|349.18|0.68405|0.68405|-2494.739831|0.1601|-0.20681|-2494.802821|4105.0|7.6596|7.6596
11_a27|0.0|0|0|2.680511093|0|7.535296702|1|2|1.1606177359999998|2|-0.080272515|-0.344117757|0.004538653|-0.0864111069999999|10.93910312|-0.027287578|0|0.005111147|-0.1299181459999999|-0.067428705|-0.488734846|2|0.734834532|0.814843016|-0.0357410779999999|0.7146215429999999|0.7645505|-0.079921166|-0.094820973|0.349764196|-42.27430065|-50.15555389|8.553922917000001|0.2354494999999999|-26.52978026|4.524597532|72.60399149|0.8088958709999999|-22.36099135|56.8702158|50.82822357|0.4528656239999999|2339.465471|404.4089873|-852.6444161000001|-9.595877966|0.1911041289999999|5.231762955|9.562117063|0.82770457|101.0845293|-451.0062644|0.012694323|-326.780942|1054.084273|504.209846|1.0|0.0|1.0|0.0|0.35|-6.09|2.72|0.0|0.0|106.33|0.0|1.0|2.0|-3.68|26.0|4.0|345.4|1.0|0.0|-4.02|0.000207|0.0716|9.45e-05|0.0326|2.73|0.0|0.0|3.3426|2.4836|-1122.456105|-1122.433411|974.29|499.21|0.3492|370.92|0.6125|0.59222|-1122.190727|0.0793|-0.16205|-1122.242519|4.2894|8301.0|8301.0
12a_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984824|2|-0.096804291|-0.3557214489999999|0.005050384|0.009586623|10.31162903|-0.094932667|1|0.005458948|-0.171649606|-0.094526372|-0.454270252|1|0.8421237309999999|0.7885597609999999|-0.031179517|0.7961424690000001|0.836214716|-0.07699057|-0.097138462|0.337975309|-47.73588073|-60.22802588|10.10177981|0.163785284|-37.34272719|6.263330101|0.0|0.805190202|-29.59731695|69.45678454|57.83766054|0.469799116|2722.217443|518.4718832|-1144.332492|-14.47983299|0.194809798|7.362386058999999|13.88603128|0.88607758|120.786445|-709.5118166|0.014884556|-378.4495438|1421.195251|620.9195447000001|1.0|0.0|1.0|0.0|0.14|-6.64|3.84|2.0|0.0|127.28|0.0|1.0|5.0|-5.28|29.0|4.0|398.48|0.0|0.0|-4.85|5.23e-06|0.00208|1.4e-05|0.0056|3.87|0.0|0.0|5045.0|3.4885|-1575.7783980000002|-1575.745502|1122.01|355.41|0.1866|245.76|0.35338|0.68599|-1575.538241|0.1511|-0.19994|-1575.597759|4.7368|7.9469|7.9469
14ad_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197962774|2|0.118047355|-0.4663820279999999|0.008996289|-0.05348283|10.31321689|-0.031279567|2|0.009675528|0.2086248289999999|-0.253318853|-0.376350719|2|0.7763406840000001|0.7830067820000001|0.165157698|0.7317531540000001|0.887131635|-0.059168372|-0.085840335|0.224009311|-42.29008971|-61.35364811|24.18091285|0.112868365|-43.85199724|17.28310144|114.237062|0.575880959|-30.226481300000003|85.20135045|66.47100256|0.46995189|3209.330728|634.0697778|-1165.7193140000002|-15.14887177|0.424119041|8.661363236|16.34071148|0.8866211979999999|303.1354708|-833.1879476|0.033365494|-108.4705382|2024.236598|770.8206617000001|0.0|0.0|1.0|3.49|0.12|-7.6|3.48|2.0|1.0|133.27|0.0|1.0|7.0|-5.8|34.0|6.0|471.53|0.0|0.0|-5.08|1.6e-06|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|0.0|3.3867|3.3867|-1858.957788|-1858.942973|1287.26|366.09|0.4106|366.09|0.6956600000000001|0.6956600000000001|-1858.668058|0.4106|-0.20659|-1858.733603|6.7584|8.3595|8.3595
3j_a32|0.0|1|1|3.564417045|0|8.234564993|0|1|0.609420782|0|-0.029763115|-0.269814716|-0.000202965|-0.086191775|10.31100276|-0.052622352|3|0.001173363|-0.055211759|-0.097980957|-0.528541012|0|0.812195122|0.824282683|-0.020129489|0.7557114|0.865101945|-0.070289671|-0.095013178|0.27811778|-37.33051857|-50.46105839|7.315176208|0.134898055|-26.79963418|3.885056172|0.0|0.7487739999999999|-19.82606536|58.58770587|44.64569478|0.4482615029999999|2282.569698|459.4516326|-605.5327007000001|-8.691773249|0.251226|5.900829539|10.69497519|0.812452828|133.42496409999998|-321.5956102|0.015301673|-264.245436|808.6988876|398.2788055|1.0|1.0|1.0|3.0|0.24|-6.69|6.68|1.0|0.0|95.74|0.0|1.0|3.0|-5.92|23.0|3.0|338.45|0.0|1.0|-4.8|1.21e-06|0.0004089999999999|1.58e-05|0.00533|3.89|0.0|0.0|3.4982|3.4982|-1671.507439|-1671.479105|934.19|354.42|0.3005|354.42|0.7028|0.7028|-1671.351322|0.3005|-0.19859|-1671.402462|5.9266|8.0969|8.0969
