molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|GATS1pe|nFaHRing|RASA|FNSA5|PBF|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
4c_a46|0|0|0|0.0|0.139403726|7.825245291|1|1|1.134637091|2.137504882|-0.005085922|5.587248657999999|-0.048990529|1|0.0|-0.300069396|0.010177371|-0.051150771|-0.068256579|1|1|0.010040825|-0.056422062|-0.083788154|0.65145414|0|0.890777395|-0.087503927|0.305199509|-55.2981278|8.799732282999999|35.22734468|69.02325225|-34.9456654|53.13410852|0.840753785|-1.662574604|-25.41708422|60.67664538|-18.76186479|0.450883931|-1050.664428|2487.942529|7.172412106|13.06174141|5571.088357|100.6356847|-663.9676426|22.31552819|-430.6788754|1249.669579|696.2528933|5.378517586|1.0|0.0|1.0|1.0|0.38|17.0|-7.62|5.24|57.01|2.0|0.0|5.0|4.0|-5.39|1.0|4.44|-5.28|2.8e-06|0.00109|5.3e-06|4.63|2.39e-08|9.32e-06|6.38|4.1026|-1245.4159619999998|-1245.392965|302.21|0.2296|0.42391|0.6986600000000001|-1245.114575|-0.17085|4.1039|0.02299741|5.4491|5.6972|5.6972
12b_a36 (EW-7197)|1|0|0|3.3685352889999995|0.0|7.412764017000001|2|2|1.2970445309999998|0.0|-0.008137593|5.351858133|-0.082283951|2|0.0|-0.439429998|-0.002526241|-0.098032695|-0.056994595|1|1|-0.000673716|-0.101303149|-0.217394466|0.698414933|0|0.7635183720000001|-0.10866747|0.458627252|-67.98756422|13.41367899|81.63796416|147.9542111|-42.53627024|5.958751634|0.746747352|-1.956014468|-31.84632538|80.95733534|-24.47552312|0.45988432|-1223.776156|2338.370858|6.764872303|12.52485821|6096.459089|158.4469629|-765.6528642999999|32.77617664|-308.7538779|1638.808832|595.8790650000001|12.96977113||||||||||||||||||||||||3.41|3.7725|-1332.180029|-1332.147999|328.66|0.4491|0.6824899999999999|0.69991|-1331.9479310000002|-0.15571|5432.0|0.03202977|7.3101|8.1549|8.1549
5b_a40|0|0|0|0.0|0.0|8.149890544|0|1|0.604912077|1.616656116|-0.0049439079999999|6.167516491000001|0.064329005|0|0.7222376540000001|-0.163148971|0.008515162|0.179058252|0.020344828|2|2|0.006372485|0.007986879|0.013573521|0.503365018|1|0.881264402|-0.091267779|0.313503463|-45.78637031|9.59023102|169.18694230000003|59.56617021|-22.96968039|49.25022097|0.829018186|-1.095213344|-19.38687321|52.08187888|-18.31454812|0.477304896|-549.4364437|764.9528181|6.521443259|12.47657231|4813.179854|85.77656597|-275.6361647|22.09185326|-330.1175669|662.7555978999999|285.9136384|6.2955085660000005|1.0|0.0|1.0|0.0|0.21|14.0|-5.25|4.39|75.5|1.0|1.0|3.0|3.0|-5.42|0.0|3.83|-4.84|3.69e-06|0.00125|1.44e-05|4.14|5.65e-06|0.00191|5.62|3.9759|-2096.782087|-2096.767375|311.84|0.3005|0.59928|0.59928|-2096.707754|-0.15999|7.2947|0.01471235|9.3069|7.1938|7.1938
3_a27|0|0|0|0.0|0.0|6.605297921|0|0|1.402697639|3.127072625|-0.00648099|4.59511985|-0.096132106|2|1.177265999|-0.27868256|0.009082086|0.042659548|0.024154412|1|1|0.00955169|-0.1984716939999999|-0.341338963|0.610158103|1|0.862115922|-0.086153958|0.397733752|-44.61323499|9.960129259|10.71226495|71.40072181|-23.10213938|57.97805043|0.733853752|-1.292309364|-16.47810502|54.32114618|-16.72996312|0.44566003|-669.1985248999999|1043.697725|6.457886343999999|11.64968556|4960.583812|137.8189165|-346.53209080000005|22.79740761|-242.1936891|911.8963045|401.7540197|9.707911187|1.0|0.0|1.0|0.0|0.05|21.0|-5.89|2.94|65.6|0.0|0.0|3.0|4.0|-6.41|1.0|2.74|-3.99|0.0002|0.0658|0.000103|2.67|1.29e-06|0.000423|4.92|3962.0|-1081.905135|-1081.88481|312.93|0.2305|0.34864|0.6734600000000001|-1081.744053|-0.16457|2.7811|0.02032437|4.1551|8.3979|8.3979
17_a4|0|0|0|0.0|-4.533317957|7.535296702|1|1|1.219995452|1.690442177|-0.006491052|5.4161004020000005|-0.319716072|1|0.0|-0.25315101|0.001892883|-0.3948966229999999|-0.094767116|1|1|0.002155864|-0.0179434139999999|-0.07155304|0.484393047|0|0.888791225|-0.08932566|0.332034943|-46.06264282|5.472562628|17.08736223|57.34712812|-23.75316417|0.0|0.861696586|-1.5185362180000002|-23.59250328|52.67753395|-21.75180355|0.4440629029999999|-783.0649279|1658.726841|5.923504372999999|10.65499029|5322.773303|71.31904507|-403.8037909|25.24299609|-373.0328031|908.7478594|319.5521911|6.61489113|1.0|0.0|0.0|1.0|0.11|17.0|-6.56|6.26|30.71|1.0|0.0|3.0|6.0|-5.56|0.0|4.29|-4.81|4.39e-05|0.0152|1.5399999999999998e-05|4.01|2.74e-07|9.44e-05|4.44|4.3363|-1255.994721|-1255.968357|285.92|0.2045|0.47353|0.47353|-1255.881628|-0.17559|4.8197|0.02636403|6.3221|6057.0|6057.0
26_a20|0|0|0|0.0|0.0|6.842683282|0|0|1.4165417530000002|1.877209467|-0.00578453|4.727387819|-0.104520106|2|2.01129617|-0.3297182369999999|0.003085806|-0.054222344|-0.033102079|1|1|0.003149352|0.0346782989999999|0.057022334|0.690530489|1|0.79337253|-0.082729415|0.423153994|-55.81998701|8.604974082|299.8332395|139.417676|-37.66339899|80.47551422|0.7848887259999999|-1.737317706|-39.28020352|65.85953426|-22.11735334|0.472355054|-1172.219727|2534.075607|7.598632688999999|14.40103379|6221.067002000001|145.1419493|-790.9313788|28.17896678|-384.4457279|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|1.0|0.08|27.0|-9.18|4.62|86.69|2.0|0.0|5.0|4.0|-6.28|0.0|3.66|-5.02|7.27e-06|0.00305|9.51e-06|3.63|6.64e-10|2.780000000000001e-07|4.97|3.8894|-1352.315376|-1352.277633|318.77|0.2081|0.50878|0.68167|-1352.036122|-0.16129|3.8173|0.03774288|4.8742|6.8827|6.8827
7_a47|0|0|0|0.0|0.0|0.0|0|0|1.304326965|0.0|-0.008206422|0.0|-0.143650735|2|1.303301032|-0.3939082339999999|-0.0091074509999999|-0.085507035|-0.0781924059999999|0|0|-0.00794321|-0.021071408|-0.04311702|0.671549194|1|0.8473227320000001|-0.095957591|0.427432212|-54.113260200000006|5.027768049|103.5602725|86.09912617|-30.51603217|0.0|0.816979353|-1.631279045|-25.84337052|61.47335819|-20.44278719|0.405265781|-919.9254234|1968.695833|6.485224033|10.90440708|5958.904826|103.2106353|-518.7725468|25.02240371|-357.5076454|1126.008167|526.6144628999999|7.36009799|1.0|1.0|0.0|1.0|0.09|22.0|-9.45|6.52|58.04|2.0|0.0|4.0|4.0|-4.8|0.0|4.89|-6.06|3.41e-07|0.000134|8.75e-07|5.49|3.52e-10|1.3900000000000001e-07|5.08|3.7203|-1647.996662|-1647.963177|333.26|0.2144|0.69314|0.69314|-1647.7863539999998|-0.1544|3406.0|0.03348545|4.4255|7.6|7.6
18b_a25|0|0|0|0.0|0.0|6.842683282|0|0|1.194228955|1.824998189|-0.003259453|4.727387819|0.0131826839999999|2|2.003993644|-0.189048258|0.006181503|0.014055398|0.0009956189999999|1|1|0.00598031|-0.034703635|-0.061048368|0.6915652390000001|1|0.936253893|-0.078644297|0.348987182|-55.18621997|8.972372556|80.36582704|44.73187305|-38.7252349|0.0|0.7847794690000001|-1.6515302369999998|-31.08693686|64.81723515|-21.46130777|0.493622561|-1158.910619|2327.4502850000003|8.654596906|17.09119768|6973.180791|151.02439719999998|-813.229933|27.34692815|-399.6704921|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|1.0|0.07|27.0|-9.84|5.59|111.51|2.0|1.0|6.0|4.0|-5.93|0.0|4.35|-5.71|2.87e-07|0.000132|1.95e-06|4.48|1.4500000000000002e-10|6.690000000000001e-08|4.32|3.6826|-1767.52411|-1767.494087|336.67|0.2658|0.36733|0.54166|-1767.2232149999998|-0.15079|2.8141|0.03002332|2752.0|7.2924|7.2924
9i_a40|0|0|0|0.0|0.0|7.515889085|0|0|0.604992808|1.841293462|-0.0071562119999999|5.4161004020000005|-0.105556952|0|0.891973262|-0.279092262|0.004532692|0.201624407|-0.1788455119999999|2|2|0.004019925|0.105172175|0.187399127|0.7947633409999999|1|0.830980762|-0.088485615|0.006324687|-44.58600513|5.548036224|213.7117392|85.16517222|-22.46593254|62.68854553|0.8590224540000001|-1.327284222|-23.58195819|49.81256531|-18.57750214|0.477626156|-668.7900768999999|335.9672843|7.700852478|14.74203307|4201.058793|71.03556427|-336.98898810000003|21.62632891|-361.8074422|778.5478408|351.4600612|5.226560183|1.0|1.0|1.0|1.0|0.06|20.0|-6.03|4.02|84.45|1.0|1.0|2.0|2.0|-5.44|0.0|3.52|-4.71|4.79e-06|0.00147|1.97e-05|3.85|9.31e-07|0.000285|3.2|2.8936|-1273.334714|-1273.31399|428.48|0.5012|0.56118|0.70339|-1273.167389|-0.11967|2.0895|0.02072395|2.7887|5.9031|5.9031
5e_a40|0|0|0|0.0|0.0|8.149890544|0|1|0.604912776|1.661964758|-0.004925115|6.167516491000001|0.0601021459999999|0|0.7768055559999999|-0.162528785|0.009890343|0.158430496|0.029272031|2|2|0.008306061|0.005996234|0.010397494|0.5087199929999999|1|0.864422751|-0.089724264|0.0499188609999999|-42.66853738|9.440323938|170.7311133|64.47400829|-20.29110082|51.7148695|0.8223594679999999|-1.076691165|-17.38723451|48.81318333|-17.06741495|0.47779156|-512.0224486000001|512.5703164|6.533857846|12.51197289|4158.984115|84.47727896|-243.4932098|20.75420252|-306.597267|622.6260756|264.9899736|6.144645946|1.0|0.0|1.0|0.0|0.21|14.0|-4.65|3.74|75.5|1.0|1.0|3.0|3.0|-5.66|1.0|3.33|-4.25|1.66e-05|0.00505|5.56e-05|3.51|2.23e-05|0.00678|4.99|3.7138|-1637.197299|-1637.180703|333.85|0.5262|0.69675|0.69675|-1637.115238|-0.14786|7.87|0.01659566|10282.0|7.6021|7.6021
16g_a32|1|1|1|3.363965155|0.0|7.765993078999999|0|0|0.609420729|0.0|-0.013775701|5.733341277|-0.0429252429999999|0|2.084553994|-0.771439265|-0.002456725|-0.029193403|0.004735761|3|3|-0.00030659|-0.117577419|-0.202656848|0.762429418|1|0.8206422409999999|-0.105500574|0.542303725|-77.75914881|17.659402|90.88837862|132.1955522|-57.31234426|43.37912747|0.6863323440000001|-1.79350976|-42.58335004|94.54074206|-24.94161377|0.3972359179999999|-1321.90553|3497.469035|9.3963701|15.58880229|6372.261243999999|231.1885989|-974.3098525|36.34043182|-274.67233460000006|1926.042887|701.9321161|16.78159325|1.0|1.0|1.0|1.0|0.33|19.0|-8.16|5.38|149.27|3.0|0.0|10.0|5.0|-5.69|0.0|4.37|-5.32|3.08e-08|1.36e-05|4.83e-06|4.65|6.890000000000001e-09|3.04e-06|5.38|3.6161|-2034.621991|-2034.593036|342.86|0.2879|0.70222|0.70222|-2034.342619|-0.14968|3.7346|0.02895494|4.3204|7.9586|7.9586
8_a1 (SB-202620)|1|0|0|3.296085365|0.0|6.86171134|0|0|1.4323973840000002|0.0|-0.013785521|4.727387819|-0.226277123|1|0.0|-0.606562911|-0.012672753|-0.1402198369999999|0.037553634|1|1|-0.0106277489999999|-0.019835038|-0.042643966|0.658433571|0|0.648967503|-0.105271458|0.174628594|-59.72618401|8.809217494|208.2071465|199.1596945|-33.88588996|64.70432539|0.7742395870000001|-1.684343335|-37.88089785|70.8721358|-23.30777912|0.4564697679999999|-955.6189441|1736.664204|7.432247389|13.67402758|5170.286136|128.0860757|-542.1742393|30.104091200000003|-311.18185800000003|1234.267739|433.2550452|11.1459518|1.0|1.0|0.0|1.0|0.0|23.0|-8.02|5.06|78.87|2.0|0.0|4.0|5.0|-5.94|0.0|3.7|-4.7|1.14e-05|0.0041|1.98e-05|3.6|9.53e-09|3.42e-06|5.32|3.4052|-1223.279021|-1223.117248|364.11|0.5339|0.7026600000000001|0.7026600000000001|-1222.9606720000002|-0.13683|3.4563|0.16177304|5.5005|6.3979|6.3979
8_a27|1|0|0|2.599100867|0.0|6.605297921|0|0|1.406757715|1.7626247169999998|-0.008444078|4.59511985|-0.077396262|2|1.21499748|-0.329319041|0.0040883959999999|0.093450172|0.067074515|1|1|0.004801929|-0.106814855|-0.187486926|0.64927069|1|0.776384028|-0.092265073|0.3608031339999999|-43.96130162|10.41179748|122.0597403|106.5457267|-20.94612822|61.18801154|0.751701834|-1.291711016|-17.86879446|53.20197882|-17.09606174|0.479730655|-615.4582227000001|989.0070768|5.016799703|9.642697094|4522.989286999999|118.305988|-293.2457951|22.74314225|-239.8554499|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|0.0|0.06|21.0|-6.28|2.48|76.46|0.0|0.0|2.0|4.0|-6.73|1.0|2.38|-3.52|0.000586|178.0|0.000299|2.0|5.2e-07|0.000158|3.96|4.1276|-1004.515654|-1004.489001|300.38|0.2336|0.64893|0.64893|-1004.385302|-0.16958|3.0415|0.02665292|4.2899|8.2218|8.2218
47o_a18|0|0|0|0.0|0.0|7.03438793|1|1|1.251177005|0.0|-0.006476544|4.844187086|-0.055408687|0|0.0|-0.4339284229999999|-0.00046896|0.011121222|-0.038296569|0|0|0.000787517|-0.103458566|-0.156998637|0.733228144|0|0.806872998|-0.088436375|0.261785105|-64.2280736|6.313168526|77.37089184|140.2610102|-46.6464782|82.54478365|0.872753077|-2.210909375|-40.76618466|70.23090572|-25.08909125|0.493146875|-1605.70184|1393.529823|9.808930716|19.35260972|6462.6049570000005|92.41474142|-1166.161955|28.74706708|-541.4335917000001|1839.812293|931.8364349|6.002832126|1.0|1.0|0.0|1.0|0.25|18.0|-9.37|3.0|85.29|3.0|1.0|9.0|3.0|-6.12|0.0|2.76|-5.08|2.19e-06|0.000996|8.38e-06|4.16|4.26e-10|1.93e-07|7.62|3.22|-1455.574672|-1455.547304|385.04|0.5065|0.69248|0.69248|-1455.162559|-0.13203|2.2316|0.02736851|2.8284|7.3279|7.3279
8c_a31|1|0|0|3.435435563|0.0|7.765993078999999|1|1|0.610137334|0.0|-0.01275867|5.733341277|-0.104377029|0|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|-0.1029580369999999|2|2|-0.004832959|-0.053983462|-0.09039853|0.87237334|0|0.626072761|-0.128067781|0.280934088|-70.64275621|16.3656112|133.3100368|206.2599245|-38.96685783|477.2277896000001|0.72308253|-1.66488115|-35.61776956|82.77037329|-21.86561502|0.47508938|-918.3558307|1678.6836239999998|6.820988495|12.99457133|4835.748065|152.7489054|-506.5691518|30.23944586|-246.1066271|1270.056726|423.1367008|12.12761708|1.0|1.0|1.0|1.0|0.29|16.0|-6.13|3.13|114.29|0.0|0.0|5.0|5.0|-6.7|0.0|2.83|-3.63|3.79e-05|13.0|0.000237|2.38|7.45e-07|0.0002549999999999|1.83|3.8492|-1426.166503|-1426.129055|322.11|0.2597|0.7005|0.7005|-1425.968408|-0.15985|3.3453|0.03744829|5.1815|6.0915|6.0915
14a_a25|0|0|0|0.0|0.0|6.842683282|0|0|1.420015394|1.667057351|-0.004483962|4.727387819|-0.05112778|2|1.975771616|-0.255585831|0.006085806|-0.046802062|-0.019985937|1|1|0.006158124|-0.0469914379999999|-0.077269115|0.653818362|1|0.850426305|-0.084207356|0.326595394|-55.27820709|8.449104086|107.22698590000002|98.18816423|-36.28756839|58.18995584|0.8067529940000001|-1.76835447|-30.017374100000005|63.96772039|-21.90268583|0.492236681|-1160.842349|2142.5112510000004|7.39139255|14.55676745|6315.975408|126.8576588|-762.0389362000001|27.14918443|-402.7381076|1438.906775|712.1606951|8.689513304|1.0|1.0|1.0|1.0|0.08|27.0|-9.59|4.92|72.7|2.0|0.0|6.0|4.0|-5.91|0.0|3.81|-5.29|4.03e-06|0.0016899999999999|5.13e-06|4.16|2.58e-10|1.08e-07|5.79|3.9479|-1352.298438|-1352.265931|314.05|0.3529|0.42461|0.6714|-1352.024616|-0.16347|3.0824|0.03250632|4.1656|6684.0|6684.0
13a_a5|1|0|0|2.931642415|0.0|6.605297921|0|0|1.393002748|0.0|-0.006081807|4.59511985|-0.033436214|2|0.0|-0.328417593|0.002355511|-0.139517787|-0.025324157|1|1|0.003196482|-0.035005746|-0.0569177229999999|0.720100768|0|0.7667501609999999|-0.0839257009999999|0.470564031|-54.03141848|10.77696869|126.2663658|150.1663914|-34.78546088|39.93934134|0.598791539|-1.426736914|-36.90128585|72.13276165|-18.01047283|0.460877309|-918.5341141|1314.232685|8.571729592999999|15.89940424|5628.9694|258.29825730000005|-591.3528349999999|30.07803494|-127.2041084|1533.979782|620.5697596|18.10134317|1.0|1.0|1.0|1.0|0.13|23.0|-8.9|3.58|92.79|2.0|0.0|8.0|5.0|-7.18|0.0|2.71|-3.74|0.000169|0.0675|0.000184|2.19|1.26e-09|5.02e-07|3.81|4.2107|-1313.167422|-1313.126035|294.45|0.5953|0.41806|0.50037|-1312.907813|-0.17364|3.3414|0.04138695|4.1671|7041.0|7041.0
17a_a10|0|0|0|0.0|0.0|7.535296702|2|2|1.3438501040000002|2.118111229|-0.004333189|5.4161004020000005|0.021150127|3|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|0.031632653|1|1|0.01029375|-0.225935253|-0.360142554|0.673253555|1|0.8538249840000001|-0.082689376|0.463842217|-58.46202420000001|14.20303963|51.96456548|103.34686|-41.33310046|87.61514901|0.564726042|-1.488408763|-27.70403316|76.48633670000001|-16.70343549|0.4918223679999999|-1052.3164359999998|1855.293376|8.621193279|16.96492079|7078.918870999999|307.7420338|-743.9958084|29.57794442|-91.52361858|1863.410498|911.2106544|18.02431251|0.0|1.0|1.0|1.0|0.33|21.0|-7.32|2.5|76.38|1.0|0.0|6.0|6.0|-7.43|1.0|2.64|-4.32|0.00021|0.0986|4.74e-05|2.43|4.74e-08|2.22e-05|3.95|3.9887|-1524.557372|-1524.52012|310.84|0.2142|0.32889|0.67671|-1524.187115|-0.16562|4.1012|0.03725238|5.3803|7.3098|7.3098
15_a3|0|0|0|0.0|0.0|6.823286122000001|1|1|0.619596467|0.0|-0.006742751|4.727387819|-0.092127078|3|1.809035179|-0.289938297|-0.006419472|0.126641951|0.021805556|0|0|-0.004459728|-0.022386155|-0.039798975|0.911346861|1|0.7789088340000001|-0.107619999|0.451058529|-55.08588323|4.04445331|315.5421792|113.1667185|-28.19600959|0.0|0.850327497|-1.50667999|-24.19332693|60.30684851|-19.28005913|0.461565365|-771.2023653|1433.713715|5.371119692000001|9.975434973|4617.470007|76.61068671|-394.7441342|22.67368656|-358.6340772|906.9474625|402.781061|5.220965278|1.0|1.0|0.0|1.0|0.24|16.0|-5.78|1.56|89.99|0.0|0.0|2.0|5.0|-7.35|0.0|1.2|-3.02|0.0017|547.0|0.000951|1.28|1.66e-06|0.000535|2.33|3.7072|-1328.688126|-1328.665275|334.44|0.4107|0.2843199999999999|0.67902|-1328.531138|-0.1576|1.9539|0.0228507|2.3271|7.6021|7.6021
12o_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984133|0.0|-0.0068750669999999|5.351858133|-0.028326022|2|0.0|-0.364378536|0.00372838|0.019094532|-0.087019298|1|1|0.003603419|-0.051371057|-0.090173435|0.7463962120000001|0|0.844344883|-0.0975052409999999|0.402022325|-62.74209511|9.948252054|75.15128057|100.1600333|-40.37291185|0.0|0.8131344979999999|-1.852599578|-31.84483128|71.87393121|-24.32856749|0.46964626|-1192.099807|2476.50603|7.400912529|13.95467208|6542.77337|120.2431068|-767.0853252|29.91948755|-402.9878652|1466.05489|652.8825454|9.131836103|1.0|0.0|1.0|1.0|0.14|17.0|-7.22|3.27|81.65|2.0|0.0|5.0|4.0|-5.75|0.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|4.49|6.03e-08|2.61e-05|4.45|3.4817|-2035.37262|-2035.338699|356.1|0.1967|0.3493699999999999|0.6854399999999999|-2035.139147|-0.1478799999999999|5559.0|0.03392126|6.8632|7.8097|7.8097
5g_a40|0|0|0|0.0|0.0|8.149890544|0|1|0.604913142|1.534673091|-0.016033575|6.167516491000001|-0.190406197|0|0.64025463|-0.5611751220000001|-0.012794054|0.122088541|-0.091116241|2|2|-0.012008571|0.07917206|0.137067086|0.7733200179999999|1|0.67772744|-0.14338431|0.245639795|-68.05025116|11.83520323|216.425542|152.9506864|-32.29667648|0.0|0.745349319|-1.577227413|-34.61732609|80.22859145|-23.39227384|0.488538966|-748.5527627|593.8133184|6.193485364|12.10939827|4358.890754999999|120.8573152|-355.2634413|31.38430965|-232.8857705|1004.297909|266.8102663|12.1783403|0.0|0.0|0.0|1.0|0.21|14.0|-2.89|2.5|115.96|0.0|1.0|3.0|5.0|-6.6|0.0|2.01|-3.37|5.78e-05|0.0174|0.000426|2.17|0.0013|391.0|4.02|3.48|-1328.055803|-1328.015099|356.27|261.0|0.6563|0.6563|-1327.9345529999998|-0.14505|4.9132|0.04070345|6.7957|6.9101|6.9101
3b_a32|1|1|1|3.3653429710000005|0.0|7.758333467000001|0|0|0.609420808|0.0|-0.007388108|5.733341277|-0.064476472|0|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|0.10614163|3|3|0.00020567|-0.0791178979999999|-0.151445075|0.7725667079999999|1|0.8407393809999999|-0.100355499|0.2719741|-49.22963237|7.180211702|74.63320519|78.12568166|-24.14971513|0.0|0.764128338|-1.103910485|-17.58323784|56.82775081|-16.40987746|0.460751087|-541.5259561|1084.520517|5.765940603|10.69254007|4448.251276|115.707414|-265.6468664|21.47528975|-259.1375886|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|1.0|0.13|19.0|-6.5|4.43|110.94|1.0|0.0|2.0|3.0|-5.57|0.0|3.68|-4.65|1.86e-06|0.0005809999999999|2.23e-05|3.71|3.19e-07|9.97e-05|2.45|3.5545|-1594.121087|-1594.095192|348.81|0.2905|0.70257|0.70257|-1594.0008779999998|-0.1474099999999999|3.5719|0.02589511|5.7777|8.2366|8.2366
8f_a8|1|0|0|2.939511291|0.0|7.05012252|0|0|1.394802091|1.241306689|-0.01032134|4.844187086|-0.249095464|0|0.0|-0.485102985|-0.007796225|-0.08540947|0.007079485|1|1|-0.007036544|0.09830823|0.254819201|0.56916135|0|0.5968139689999999|-0.1064257719999999|0.308621017|-62.06002501|7.91086576|317.0847898|235.1097364|-36.18904175|67.99102163|0.90577048|-2.128515439|-41.53091131|67.4402386|-28.20910228|0.456995667|-1241.2005|1892.066521|7.504290616|13.81994609|5948.547713|54.94802877|-723.7808349999999|31.14376424|-473.23361|1370.325626|485.8626377000001|5.380213594|0.0|0.0|0.0|0.0|0.0|23.0|-7.95|4.72|80.88|2.0|0.0|4.0|4.0|-5.98|0.0|4.04|-5.0|6.11e-06|0.0023899999999999|1.01e-05|3.82|1.13e-08|4.43e-06|7.71|3.4876|-1361.658484|-1361.626748|355.5|0.3188|0.55661|0.69925|-1361.455053|-0.14532|5.8283|0.03173623|7.8014|4.6428|4.6428
14z_a23|0|1|1|0.0|0.0|7.423568444|0|0|1.197960872|3.305974434|-0.005892861|5.351858133|-0.024897956|2|0.729326158|-0.30053593|0.009174505|-0.0438568409999999|-0.0229244|2|2|0.007229683|-0.069023218|-0.125978901|0.64069202|1|0.925301102|-0.079754981|0.228957475|-55.54823244|12.77192721|40.18308023|52.02674091|-38.68856944|79.960755|0.785604449|-1.595099623|-28.25118461|66.77741935|-23.63754572|0.474697407|-1110.964649|2692.627452|7.834464959|14.91419434|7285.13008|149.3235124|-773.7713888999999|30.08835522|-397.8390333|1414.152695|665.6233736|11.22918692|0.0|0.0|1.0|0.0|0.05|26.0|-8.57|5.32|105.02|2.0|1.0|5.0|4.0|-5.8|0.0|4.49|-6.13|1.7e-07|8.18e-05|7.37e-07|4.83|2.6899999999999996e-09|1.29e-06|4.73|3.6632|-2549.107748|-2549.0953670000004|338.46|0.3201|0.66217|0.69913|-2548.895003|-0.15195|5.9301|0.01238131|7.9877|8.2941|8.2941
1c_a5|1|0|0|2.955525321|0.0|6.605297921|0|0|1.424607938|0.0|-0.001983746|4.59511985|-0.006491037|2|0.0|-0.085301064|0.008031558|-0.228971551|-0.058823529|1|1|0.007357977|0.034752304|0.0578378779999999|0.6977404359999999|0|0.88631419|-0.070346332|0.436308619|-35.99212225|4.27195187|160.5407184|58.16640976|-18.41507338|0.0|0.753027268|-1.12554131|-17.81716094|43.86175561|-14.3968489|0.476413155|-575.8739559999999|873.709445|6.063350238|11.580409800000002|4387.398857|126.3615674|-294.64117410000006|19.11862892|-258.918642|764.7451566000001|409.0289917|7.869633359|1.0|1.0|0.0|1.0|0.05|23.0|-8.41|4.51|54.46|0.0|0.0|3.0|3.0|-5.77|1.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|3.87e-09|1.21e-06|3.17|4.5088|-990.6223073|-990.5931502|274.99|271.0|0.4444899999999999|0.53838|-990.467026|-0.18719|1.7105|0.029157178|2.6801|5.4|5.4
11_a3|0|0|0|0.0|0.0|6.823286122000001|0|0|0.605020608|0.0|-0.01008647|4.727387819|-0.127546771|3|1.710245969|-0.363112913|-0.008037672|0.044912659|-0.023103765|1|1|-0.005959152|-0.0495219879999999|-0.0947326669999999|0.834020779|1|0.777803048|-0.099420732|0.175996916|-47.02715152|6.800350988|253.1353625|105.101718|-22.2443844|80.34769756|0.752484736|-1.292469516|-21.37603754|57.08178682|-18.52584757|0.4680759679999999|-611.3529698|1105.41974|5.475372235|10.29352296|4487.967272999999|117.0775712|-289.1769972|24.61956593|-238.8563772|812.4456757999999|311.6695405|10.0546353|0.0|1.0|1.0|1.0|0.0|21.0|-6.51|3.41|105.82|0.0|0.0|2.0|4.0|-6.59|0.0|2.46|-3.71|8.37e-05|0.0256|0.000197|2.22|3.06e-07|9.35e-05|2.12|3.2232|-1288.195105|-1288.165162|384.66|0.4441|0.6966600000000001|0.6966600000000001|-1288.058926|-0.13118|3.3694|0.02994326|4.4522|7.3979|7.3979
