molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|MATS7i|ATSC1c|AATSC8d|n5aRing|AATSC7i|MATS1i|n6aHRing|BIC2|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|WNSA5|FNSA1|WNSA3|DPSA5|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomDiameter|GRAV|WNSA2|DPSA4|FPSA5|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
14b_a50|0|1|1|0.0|7.934155233999999|2|2|-0.092558007|-0.003935732|5.82008293|0.0228205129999999|-0.068176984|-0.255822608|-0.041169251|2|-0.106938404|-0.1786649189999999|1|0.7887047979999999|0.831689551|0.71456262|1|0.904076348|-0.050362464|-0.076674952|0.7031402240000001|0.022423099|-33.02344264|-50.27694576|-32.9673668|0.637281054|-21.65397937|64.58491917|2967.872393|-1005.538915|2984.248708|-10.98912227|11.45638132|6737.145102|-659.347336|26.29763086|0.021820402|825.4425942|1.0|1.0|1.0|1.0|0.0|20.0|3.72|66.99|2.0|0.0|128.39|0.0|1.0|-4.6|33.0|-6.5|1.0|0.0|3.6|-4.78|2.51e-05|0.0111|1.6800000000000002e-05|0.0074099999999999|3.51|6.12e-05|5.2834|3.05|4.0775|-1431.037684|718.64|304.07|0.1637|234.67|0.55594|0.1373|-0.1936|0.03081037|6.7927|6.58|5.1818
35_a18|0|0|0|0.0|7.03438793|2|2|0.068150325|-0.00622005|4.844187086|-0.020425504|-0.069149293|-0.44784362|-0.0098863069999999|0|-0.104482176|-0.078001173|0|0.737094825|0.774007861|0.7277482059999999|0|0.800765945|-0.081822342|-0.084219749|0.3888901179999999|0.008853796|-60.302584200000005|-62.06945887|-45.74482543|0.874573807|-44.44264921|67.9315105|3038.429834|-1675.875389|1761.858479|-18.16338657|17.18442554|6995.248058|-1235.110287|28.17969862|0.007954001|1056.535856|1.0|1.0|0.0|1.0|3.0|18.0|4.13|85.29|3.0|1.0|151.05|0.0|1.0|-6.06|36.0|-6.0|0.0|1.0|3.07|-5.53|8.629999999999999e-07|0.000415|2.96e-06|0.0014199999999999|4.55|1.35e-07|3.2146|8.09|3.2146|-1532.976969|796.47|385.69|0.4981|385.69|0.69279|0.4981|-0.18079|0.02600607|2.7788|24.0|7.6198
11_a3|0|0|0|0.0|6.823286122000001|0|0|0.119431379|-0.01008647|4.727387819|-0.127546771|-0.101436441|-0.363112913|-0.023103765|1|-0.194041982|-0.0495219879999999|3|0.724492061|0.793311683|0.834020779|1|0.777803048|-0.0955396769999999|-0.099420732|0.175996916|0.014376713|-45.19136777|-47.02715152|-22.2443844|0.752484736|-21.37603754|57.08178682|2097.896727|-611.3529698|1105.41974|-8.76293931|10.29352296|4487.967272999999|-289.1769972|24.61956593|0.021256639|311.6695405|0.0|1.0|1.0|1.0|1.0|21.0|3.79|105.82|0.0|0.0|88.28|0.0|1.0|-4.08|22.0|-6.59|0.0|1.0|2.46|-3.71|8.37e-05|0.0256|0.000197|0.0601|2.22|9.35e-05|3.2232|2.12|3.2232|-1288.165162|508.58|384.66|0.4441|384.66|0.6966600000000001|0.4441|-0.20018|0.02994326|4.4522|0.04|7.3979
14i_a23|0|1|1|0.0|7.423568444|0|0|0.142566578|-0.010148243|5.351858133|-0.130330047|0.040408197|-0.558153376|-0.026731172|2|0.075401108|-0.017918675|2|0.8025091329999999|0.864206467|0.7333675390000001|1|0.777952733|-0.0889593869999999|-0.096562208|0.266320368|0.0214262489999999|-60.8283953|-66.02703063|-45.14777443|0.7780956840000001|-41.59306642|79.20815775|3097.406945|-1386.567643|2447.1741030000003|-18.59026006|15.53342127|7030.347905|-948.103263|34.94120504|0.019276934|693.3423458|0.0|0.0|1.0|0.0|2.0|26.0|2.57|148.11|1.0|1.0|128.38|1.0|1.0|-5.21|33.0|-7.33|0.0|0.0|2.61|-4.39|6.11e-06|0.00278|4.03e-05|0.0183|2.46|5.03e-05|3.6931|4.64|3.6931|-1798.608335|715.68|335.72|0.3639|335.72|0.55606|0.3639|-0.23121|0.03394466|8.3755|3.0|8.4622
9d_a31|1|0|0|0.0|7.765993078999999|1|1|0.036844743|-0.012442213|5.733341277|-0.043220149|-0.057650507|-0.696763933|-0.021171445|2|-0.091744753|-0.134504227|0|0.8343242820000001|0.873955169|0.771222772|0|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|-81.53295088|-55.58917047|0.6636195229999999|-45.65350116|97.84665015|2654.377004|-1222.994263|1932.363213|-15.732784099999998|17.39409698|5748.743284|-833.8375571|34.77197803|0.023927395|647.1500428999999|1.0|1.0|1.0|1.0|2.0|16.0|6.04|117.37|2.0|0.0|112.97|0.0|1.0|-5.61|29.0|-6.36|0.0|1.0|3.65|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0167|3.46|9.69e-06|3.8478|5.0|3.8478|-1657.428165|727.27|322.22|0.2611|322.22|0.7006899999999999|0.2611|-0.19426|0.04331056|3.5077|0.6|6.2218
15a_a22|0|0|0|0.0|6.842683282|0|0|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|0.021482585|-0.280236463|-0.015194063|1|0.036467904|-0.097476465|2|0.7392451729999999|0.794858486|0.655865336|1|0.86664032|-0.061755825|-0.081705465|0.410151945|0.02126757|-41.92018177|-55.4621036|-37.6479704|0.702735071|-28.45564196|70.12529157|2884.815511|-1109.242072|2169.226845|-14.47998862|14.6895113|6322.278103000001|-752.9594081|30.3550786|0.0216014629999999|684.5377542|1.0|1.0|1.0|1.0|1.0|27.0|3.87|85.59|1.0|0.0|124.05|0.0|1.0|-4.65|32.0|-6.61|0.0|1.0|3.19|-4.68|2.25e-05|0.00945|2.1e-05|0.00881|3.18|2.56e-07|5.0577|4.98|3.6496|-1368.321775|696.57|339.72|312.0|245.14|0.41078|0.0955|-0.21285|0.03153544|6.8666|143.0|6.8447
18a_a25|0|0|0|0.0|6.842683282|0|0|-0.151473962|-0.0029953159999999|4.727387819|-0.019008377|0.062229409|-0.170732995|-0.019985937|1|0.106305991|-0.037072518|2|0.7385460309999999|0.792935475|0.7291583840000001|1|0.931628386|-0.055926422|-0.078181889|0.341320954|0.0095281269999999|-37.07961488|-51.83514755|-34.36707071|0.817072039|-24.58404782|59.45091020000001|2857.88027|-1088.538099|2331.966135|-13.61714122|14.59524518|6523.923911999999|-721.7084848|25.136651|0.011486699|759.4953883|1.0|1.0|1.0|1.0|1.0|27.0|5.89|87.72|2.0|1.0|133.85|0.0|1.0|-6.33|32.0|-5.58|0.0|1.0|4.53|-5.77|4.65e-07|0.000202|1.71e-06|0.000744|4.76|7.28e-08|5.4965|4.51|3.1711|-1675.2501519999998|694.17|390.98|0.3234|225.57|0.2834|0.0027|-0.21323|0.02456497|4.3839|94.0|7.0269
12q_a36|1|0|0|0.0|7.412764017000001|2|2|-0.0543475329999999|-0.00761082|5.351858133|-0.043678703|0.068040097|-0.410984299|-0.0433009009999999|1|0.1161527719999999|-0.103922055|1|0.828371596|0.8839272779999999|0.8065052890000001|0|0.82911927|-0.07607684|-0.1060430969999999|0.324924033|0.018562763|-49.18227989|-68.5549152|-44.31949385|0.768692389|-31.79544084|80.15866795|2786.514757|-1233.988474|2380.245597|-15.95501778|14.69971555|6040.52496|-797.7508892000001|32.10617123|0.017949083|629.5017194000001|1.0|0.0|0.0|0.0|2.0|17.0|3.35|69.2|1.0|0.0|128.76|0.0|1.0|-4.44|30.0|-6.49|1.0|1.0|2.34|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|3.31|2.77e-05|5.2375|3.79|3.8653|-1692.5102989999998|683.51|320.77|0.4239|236.72|0.39919|0.3419|-0.2126199999999999|0.03415678|6.4226|6.0|8.2218
7h_a8|1|0|0|0.0|7.05012252|0|0|-0.118981425|-0.00534208|4.844187086|-0.073219554|-0.016074683|-0.23505152|0.0260356679999999|1|-0.043606497|0.052081992|0|0.7051689170000001|0.7677336090000001|0.507325475|0|0.771011027|-0.093181899|-0.0934764819999999|0.314190914|0.011647275|-53.71230941|-53.88211443|-31.05895923|0.892830345|-30.96107949|58.94376531|2534.324886|-969.8780597|1919.19991|-13.63564064|13.42380338|5657.402114|-559.0612661|26.49502512|0.00878112|446.5544107|1.0|0.0|1.0|0.0|1.0|23.0|5.52|61.58|2.0|0.0|101.89|0.0|1.0|-5.68|28.0|-5.27|0.0|1.0|4.63|-5.5|2.09e-06|0.00078|3.16e-06|0.00118|4.66|1.31e-06|3.9282|6.81|3.9282|-1285.151298|593.53|315.62|0.3885|315.62|0.6963199999999999|0.3885|-0.22875|0.03092828|9.1188|10.5|4.9788
11f_a5|1|0|0|0.0|6.605297921|1|1|-0.251797205|-0.0037371509999999|4.59511985|0.022233547|-0.083432989|-0.227966183|-0.0080939669999999|1|-0.1323098|-0.128153787|2|0.756843253|0.800575032|0.750555185|0|0.847356138|-0.068361657|-0.074612137|0.368815548|0.0221464629999999|-47.57801621|-51.92819555|-36.14073513|0.5109475960000001|-33.11311829|73.05195434|2853.401015|-882.7793242999999|1125.122028|-10.77881574|18.03905985|5969.213977|-614.3924972|30.31104695|0.030351311|753.9168511|0.0|1.0|1.0|1.0|1.0|23.0|4.61|76.16|1.0|0.0|126.79|0.0|1.0|-3.95|32.0|-6.99|1.0|0.0|2.95|-4.26|0.000112|0.0477|5.479999999999999e-05|0.0234|2.7|9.06e-07|4.4523|2.25|4.1356|-1391.722248|729.96|299.8|0.5834|278.47|0.6593600000000001|0.1834|-0.20772|0.03804804|2.9697|12.0|7.9208
16a_a23|0|1|1|0.0|7.423568444|1|1|-0.0147904689999999|-0.0054940769999999|5.351858133|-0.013055633|0.062601621|-0.302174246|-0.071458049|2|0.115499047|-0.181609054|2|0.8323974470000001|0.890165467|0.7199622309999999|1|0.934837094|-0.041095401|-0.07288672|0.181301571|0.021379172|-26.53751114|-47.06687604|-30.39361398|0.585920722|-17.13669862|65.21027197|2924.629647|-847.2037686000001|1801.957216|-10.72715788|15.89802615|6552.801739|-547.0850515999999|28.35168303|0.02809646|668.3493171|1.0|0.0|0.0|0.0|1.0|20.0|2.03|108.26|1.0|1.0|125.79|0.0|2.0|-4.58|31.0|-7.02|0.0|0.0|1.85|-4.31|2.6e-05|0.0111|4.86e-05|0.0208|2.66|0.0023|1.6239|2.49|1.6239|-1685.8794469999998|670.04|763.49|0.2066|763.49|0.96307|0.2066|-0.12645|0.03391189|18.4446|39.0|7.4037
12x_a36|1|0|0|0.0|7.412764017000001|2|2|-0.058295476|-0.007008724|5.351858133|-0.046532211|0.021670322|-0.40650598|-0.023932402|1|0.038200407|-0.07550872|1|0.828393514|0.8792981679999999|0.855081905|0|0.836402835|-0.0737521679999999|-0.104368092|0.3403819629999999|0.017625524|-49.60929169|-70.20305027|-47.22198284|0.7768535409999999|-33.36962015|81.1499815|2884.428214|-1333.8579550000002|2391.802689|-16.61514211|16.20591229|6193.10485|-897.2176739|31.79630645|0.016274369|725.9470896|1.0|0.0|1.0|1.0|2.0|17.0|3.33|94.5|1.0|0.0|135.47|0.0|1.0|-4.85|31.0|-6.64|0.0|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|3.19|3.83e-05|3.8776|3.37|3.7364|-1670.419519|719.63|331.83|0.3901|319.74|0.6853600000000001|0.0199|-0.2048199999999999|0.03331471|7.2812|7.0|8.1549
14e_a25|0|0|0|0.0|6.842683282|0|0|0.039261746|-0.008591251|4.727387819|-0.138693649|0.0065927719999999|-0.524066339|0.011176663|1|0.010976703|0.015497482|2|0.776960216|0.8322445820000001|0.6954126970000001|1|0.7240504329999999|-0.1011107469999999|-0.1004553119999999|0.448918026|0.015024526|-73.99302943|-73.51338088|-53.79722636|0.806446896|-54.14823405|84.60373462|3126.080106|-1617.294379|2620.6698690000003|-20.76384175|16.63781964|6952.485076999999|-1183.53898|35.18345194|0.015154859|811.3237836|1.0|1.0|1.0|1.0|2.0|27.0|3.65|115.79|1.0|0.0|134.35|0.0|1.0|-5.14|35.0|-6.96|0.0|0.0|3.02|-4.73|7.29e-06|0.00337|1.86e-05|0.0085799999999999|3.04|3.38e-07|5.8431|6.51|3.9613|-1520.964156|760.96|312.99|0.2409|212.19|0.31019|0.0007|-0.2116699999999999|0.04875868|7.2625|75.0|7.1249
12d_a30|0|0|0|0.0|7.412764017000001|2|2|0.041181359|-0.006335328|5.351858133|-0.033312179|-0.092984185|-0.354778373|-0.075816941|1|-0.162129948|-0.053644471|1|0.8017873000000001|0.8532172109999999|0.7991060659999999|0|0.843009925|-0.073829724|-0.094239701|0.366319099|0.015567102|-47.69710881|-60.88281322|-39.33285959|0.8143892140000001|-30.81433963|69.55534551|2784.836855|-1217.656264|2323.480646|-15.12802292|13.92427286|6120.329513000001|-786.6571918999999|28.75340957|0.013424098|686.039456|1.0|0.0|1.0|0.0|1.0|17.0|4.35|81.65|2.0|0.0|132.24|0.0|1.0|-5.66|30.0|-5.81|0.0|1.0|2.91|-5.15|2.21e-06|0.0009119999999999|7.05e-06|0.00291|4.23|4.02e-05|3.4821|4.14|3.4821|-1615.063947|695.57|356.06|149.0|356.06|0.68608|149.0|-0.1991|0.03187624|4.8843|11.0|7.9508
11_a47|0|0|0|0.0|0.0|0|0|0.035230036|-0.007767503|0.0|-0.156077888|-0.0586047379999999|-0.427212659|0.046339015|0|-0.120383371|-0.038723054|3|0.715054643|0.770028429|0.686454722|1|0.796863393|-0.08164597|-0.096486559|0.572646116|0.008462682|-50.01659041|-59.10798423|-36.20974614|0.816608795|-30.64032829|66.9895812|2842.168734|-1123.0517|2201.328597|-13.48990542|11.22841564|6736.717611|-687.9851765999999|26.96593732|0.0128657439999999|670.2339441|1.0|1.0|0.0|1.0|2.0|28.0|5.58|70.93|2.0|0.0|124.7|0.0|0.0|-6.29|32.0|-5.28|0.0|1.0|4.69|-6.03|5.110000000000001e-07|0.000216|9.32e-07|0.000394|5.06|1.19e-08|3.7253|4.84|3.7253|-1396.145101|654.49|332.82|0.2321|332.82|0.6915399999999999|0.2321|-0.20554|0.03959805|4.6111|0.04|7.4
12u_a30|0|0|0|0.0|7.412764017000001|2|2|0.028039604|-0.006935447|5.351858133|-0.027452346|-0.091507428|-0.367578706|-0.0646674999999999|1|-0.15896471|-0.0493878409999999|1|0.83236194|0.889479916|0.711738503|0|0.84944095|-0.0773921259999999|-0.097867106|0.477056017|0.015562896|-51.83732031|-65.55148142|-43.90644499|0.810462868|-34.72068676|75.26051582|3001.03926|-1245.478147|2608.6452440000003|-17.02494806|14.01586754|7133.515802|-834.2224549|31.36222814|0.014495402|685.6665849999999|1.0|0.0|1.0|0.0|1.0|17.0|5.11|81.65|2.0|0.0|137.3|0.0|1.0|-6.58|31.0|-5.52|0.0|1.0|3.59|-6.04|2.64e-07|0.000123|9.14e-07|0.0004269999999999|5.12|7.39e-06|3.5003|5.08|3.5003|-2494.927579|705.15|354.21|0.1502|354.21|0.6847|0.1502|-0.20146|0.03472994|7.0553|34.0|7.4647
12am_a36|1|0|0|-4.723487246|7.412764017000001|2|2|0.088482802|-0.015884751|5.351858133|-0.297354748|0.122824831|-0.921315581|-0.037654321|1|0.345949079|-0.1187503719999999|1|0.8344566859999999|0.885733922|0.624142499|0|0.814986544|-0.091472759|-0.118101664|0.305015372|0.017590648|-63.19394154|-81.59051640000001|-56.3667958|0.788334835|-43.65752487|95.53118838|3230.6292780000003|-1713.4008440000002|2603.072527|-21.92042059|17.01968794|7238.033439|-1183.702712|40.24894481|0.020179019|672.4630346|1.0|0.0|1.0|0.0|2.0|17.0|3.31|78.43|2.0|0.0|130.43|0.0|1.0|-5.2|34.0|-6.4|0.0|0.0|2.65|-5.07|6.26e-06|0.00291|8.6e-06|4.0|3.86|3.37e-05|5.2317|4.86|3.8606|-1645.169789|714.21|321.15|0.4894|236.99|0.40752|0.2987|-0.21356|0.03550681|8.0872|0.06|7.2218
13a_a5|1|0|0|0.0|6.605297921|0|0|-0.154076582|-0.006081807|4.59511985|-0.033436214|-0.007871499|-0.328417593|-0.025324157|1|-0.012798693|-0.035005746|2|0.8045357209999999|0.857293078|0.720100768|0|0.7667501609999999|-0.08903048|-0.0839257009999999|0.470564031|0.016739606|-57.31787843|-54.03141848|-34.78546088|0.598791539|-36.90128585|72.13276165|2657.14588|-918.5341141|1314.232685|-11.59515363|15.89940424|5628.9694|-591.3528349999999|30.07803494|0.02811638|620.5697596|1.0|1.0|1.0|1.0|2.0|23.0|4.39|92.79|2.0|0.0|114.18|0.0|1.0|-3.77|30.0|-7.18|0.0|1.0|2.71|-3.74|0.000169|0.0675|0.000184|0.0734|2.19|5.02e-07|4.6285|3.81|4.2107|-1313.126035|688.18|294.45|0.5953|267.87|0.41806|0.1992|-0.22898|0.04138695|4.1671|91.0|7041.0
14m_a23|0|1|1|-4.405643132|7.423568444|0|0|0.05521348|-0.008929306|5.351858133|-0.272389934|0.028217372|-0.482182526|-0.050626415|2|0.0879380709999999|-0.07256543|2|0.798384929|0.8581143859999999|0.5415996160000001|1|0.9258118|-0.072795329|-0.089285878|0.268552591|0.017992415|-50.63012925|-62.09952738|-43.19105542|0.7958339090000001|-35.21393496|74.61692699|3255.247038|-1366.189602|2263.262957|-19.00406438|16.42895711|7588.823133|-950.2032192|34.33353583|0.017997351|658.8108151|1.0|0.0|1.0|1.0|1.0|26.0|4.42|105.02|2.0|1.0|125.29|0.0|1.0|-6.38|34.0|-6.06|0.0|0.0|4.41|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|2.85e-06|3.6774|4.2|3.6774|-1966.945041|707.56|337.15|0.3335|337.15|0.65552|0.3335|-0.23555|0.02296475|8.5477|3.0|8.5171
3b_a32|1|1|1|0.0|7.758333467000001|0|0|0.046791596|-0.007388108|5.733341277|-0.064476472|-0.0411430079999999|-0.265971895|0.10614163|3|-0.078754696|-0.0791178979999999|0|0.800396027|0.866250192|0.7725667079999999|1|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|0.014636992|-35.8437493|-49.22963237|-24.14971513|0.764128338|-17.58323784|56.82775081|2092.213643|-541.5259561|1084.520517|-8.049905042|10.69254007|4448.251276|-265.6468664|21.47528975|0.0154889019999999|323.0421997|1.0|1.0|1.0|1.0|1.0|19.0|6.25|110.94|1.0|0.0|88.24|0.0|1.0|-5.73|21.0|-5.57|0.0|1.0|3.68|-4.65|1.86e-06|0.0005809999999999|2.23e-05|0.00697|3.71|9.97e-05|3.5545|2.45|3.5545|-1594.095192|524.46|348.81|0.2905|348.81|0.70257|0.2905|-0.20137|0.02589511|5.7777|6.0|8.2366
5f_a40|0|0|0|0.0|8.149890544|0|1|-0.004886759|-0.008387329|6.167516491000001|-0.0468504759999999|-0.085493191|-0.293556526|0.062183277|2|-0.155235986|0.100535344|0|0.811339477|875.0|0.680674762|1|0.7414714309999999|-0.113521559|-0.10969397|0.0528268609999999|0.020236763|-52.44868801|-50.68028366|-23.41506245|0.814393685|-24.23209217|57.61052946|1932.388838|-608.163404|599.1117195|-8.780648419|11.20493646|3963.475837|-280.9807494|23.33651|0.015000038|269.0442248|1.0|0.0|0.0|1.0|1.0|14.0|2.94|101.52|0.0|2.0|78.56|0.0|3.0|-3.97|20.0|-6.47|0.0|1.0|2.23|-3.31|0.000108|0.0307|0.000491|0.14|2.2|0.0587|3.8036|3.5|3.0611|-1232.959261|487.57|405.03|0.2747|325.97|0.56507|0.0415|-0.19284|0.02389588|7.6183|112.0|6.9508
12_a15|0|0|0|0.0|0.0|0|0|-0.071096525|-0.006620824|0.0|-0.0455566929999999|-0.035728911|-0.370766171|-0.01062828|0|-0.054575504|-0.120626133|2|0.723852961|0.769289315|0.7933685340000001|0|0.89637291|-0.061084417|-0.094209248|0.738437971|0.015018226|-39.00359933|-60.15445365|-38.40979933|0.746489397|-24.90456371|70.6606311|2613.57759|-1082.780166|2661.728915|-13.04483751|10.40571107|5897.820841|-691.376388|27.36785616|0.016453962|673.7288405|1.0|1.0|0.0|1.0|1.0|24.0|5.32|56.27|2.0|0.0|119.95|0.0|1.0|-6.22|30.0|-4.97|0.0|1.0|4.7|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|5.99e-08|4.4819|5.16|3.8538|-1281.060163|688.91|321.72|0.1374|276.63|0.50595|0.0093|-0.19054|0.02694613|6.0547|4.0|8.3979
5_a4|0|0|0|0.0|7.535296702|1|1|-0.196773454|-0.001215982|5.4161004020000005|0.02257929|0.012532807|-0.0607990979999999|-0.134215501|1|0.0202481919999999|-0.0471580309999999|2|0.767615203|0.820886786|0.650346601|1|0.943148502|-0.050732198|-0.0681917309999999|0.431132276|0.008047242|-27.26045038|-36.64215945|-19.68930579|0.807351587|-14.64813624|41.76764149|2282.291204|-622.9167106000001|1896.178084|-7.276482574|9.823391314|5059.243919|-334.71819839999995|16.77294978|0.009538616|518.5792364|1.0|1.0|1.0|1.0|0.0|21.0|4.89|43.6|1.0|0.0|104.89|0.0|1.0|-4.57|26.0|-5.57|1.0|1.0|3.89|-4.84|2.72e-05|0.00925|1.4499999999999998e-05|0.0049299999999999|3.95|3.71e-06|4.8582|3.71|4.0239|-1069.251223|595.55|308.12|0.1106|255.2|0.60407|67.0|-0.21857|0.02251645|3.1619|71.0|7.1487
A7701_a51|1|0|0|0.0|6.605297921|0|0|-0.221071791|-0.002377784|4.59511985|-0.0162614089999999|0.070581466|-0.0927335619999999|-0.0299823629999999|1|0.119725261|0.036217274|2|0.7451039290000001|0.8092075540000001|0.688876851|1|0.865114773|-0.071384149|-0.078131694|0.514530959|0.007404204|-32.97926236|-36.09660744|-16.67652408|0.799046392|-15.23632002|41.87351682|1959.582581|-505.3525041|1108.114062|-6.485314917999999|8.863149921|4153.310077|-233.4713371|17.56790307|0.012504214|332.8814548|1.0|1.0|0.0|1.0|1.0|21.0|4.46|54.46|0.0|0.0|87.52|0.0|1.0|-3.95|22.0|-5.82|1.0|1.0|3.12|-4.17|0.000111|0.0319|6.790000000000001e-05|0.0195|3.14|7.5e-06||||||||||||||25.0|7.6021
25_a47|0|1|1|0.0|6.86171134|0|0|0.037667531|-0.010144825|4.727387819|-0.1084905069999999|-0.055724653|-0.486951604|0.002716049|1|-0.120903298|-0.108691353|2|0.8462332770000001|0.906449648|0.622598899|1|0.786958319|-0.073339312|-0.08797211|0.574771479|0.020224271|-44.52300552|-53.40631957|-32.42203672|0.6238742279999999|-27.0291331|71.17072517|2704.5905190000003|-854.5011131000001|1514.111398|-11.52783528|13.26689626|6236.813862|-518.7525876|30.43708613|0.029261935|513.2159236|0.0|1.0|1.0|1.0|2.0|21.0|3.29|84.73|2.0|0.0|109.7|0.0|1.0|-4.99|29.0|-6.3|0.0|1.0|3.62|-4.82|1.01e-05|0.00417|1.52e-05|0.00626|3.53|4.02e-06|4.8002|4.78|3.9878|-1735.385814|626.55|310.91|287.0|258.29|0.53663|0.0702|-0.22919|0.0285712999999999|5.1625|16.0|7.8
1_a6 (SB-431542)|1|0|0|0.0|7.423568444|1|1|0.043282217|-0.015636898|5.351858133|-0.175408303|0.1008839219999999|-0.766207981|-0.0492229479999999|1|0.164429684|-0.020716495|1|0.7462411859999999|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.210050443|0.033020439|-74.98172333|-72.69619778|-43.12110169|0.7531996609999999|-44.47680367|87.15852628|2678.823231|-1235.8353619999998|1890.228713|-16.29019397|14.26172029|5748.417262|-733.0587287000001|36.46179023|0.02438148|513.4628663999999|1.0|1.0|1.0|1.0|2.0|23.0|4.04|103.12|1.0|0.0|106.85|0.0|1.0|-4.52|29.0|-6.73|0.0|1.0|2.85|-4.25|3.03e-05|0.0116|5.660000000000001e-05|0.0218|2.7|7.81e-06|3.8208|4.57|3295.0|-1292.553086|619.92|376.28|0.5765|324.5|0.55256|0.3346|-193.0|0.03494577|8.8611|1542.0|5.8119
12a_a40|0|0|0|0.0|7.515889085|0|0|0.021610099|-0.00431394|5.4161004020000005|-0.012791297|0.17758258|-0.14667395|-0.226763788|2|0.298197213|0.018655637|0|0.718281767|0.7867243829999999|0.525051106|1|0.940879765|-0.064340227|-0.074840643|0.000279043|0.011766311|-32.81611621|-38.17175304|-19.46913691|0.85136964|-16.73754566|43.65970865|2185.594734|-534.4045424999999|600.1247016|-8.792513441|14.43505064|4873.458436|-272.5679167|20.24838026|0.010759845|323.26151960000004|1.0|0.0|1.0|0.0|0.0|20.0|5.33|58.43|1.0|0.0|91.76|0.0|1.0|-6.41|22.0|-4.56|1.0|1.0|4.78|-5.95|3.86e-07|0.000134|1.13e-06|0.00039|5.43|2.13e-05|3.0966|5.01|3.0966|-2097.8163050000003|530.55|400.39|0.3701|400.39|0.6998800000000001|0.3701|-0.2091|0.0104658999999999|3.8054|1778.0|5.7501
19e_a38|1|0|0|0.0|7.412764017000001|2|2|-0.082311936|-0.007550899|5.351858133|-0.10490608|0.021678225|-0.4379521229999999|-0.038386106|1|0.045449529|-0.091460175|1|0.839953955|0.89459881|0.700181525|0|0.776562593|-0.083623427|-0.10214405|0.552393659|0.02118651|-56.34606212|-68.82539051|-46.37503972|0.749190974|-37.96637911|82.37885703|2920.436229|-1376.50781|3426.997928|-17.17594064|12.34352977|6531.762734|-927.5007945|34.02454948|0.020114756|696.3887025|1.0|0.0|1.0|1.0|3.0|17.0|4.03|81.23|2.0|0.0|135.78|0.0|1.0|-4.94|32.0|-6.39|0.0|1.0|3.3|-4.72|1.15e-05|0.0049|1.89e-05|0.00807|3.55|2.25e-05|5.2322|4.08|3.8587|-1409.547647|685.34|321.31|0.3948|236.96|0.41961|0.3738|-0.20723|0.03483011|8.0952|0.01|8.0083
galu_a46|0|0|0|0.0|7.535296702|1|1|0.048375705|-0.00642454|5.4161004020000005|-0.080432741|-0.090581301|-0.327651527|-0.1121767259999999|1|-0.150645957|0.028964355|2|0.81708619|0.875868891|0.6848692759999999|1|0.7637964079999999|-0.0910072869999999|-0.089050651|0.5235416979999999|0.01235603|-50.93538037|-49.84028137|-27.89483984|0.7832175929999999|-28.50774993|57.65745491|2501.785113|-847.2847833999999|1755.2047|-10.08962292|12.12170938|5641.451892|-474.2122773|23.01702105|0.013967104|542.7276591|0.0|1.0|1.0|1.0|1.0|21.0|3.69|86.69|1.0|0.0|108.18|0.0|1.0|-3.85|28.0|-6.86|0.0|1.0|2.84|-3.99|0.0001409999999999|52.0|0.000102|0.0375|2.39|2.75e-05||||||||||||||51.0|7.2924
