molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|BCUTs-1|SaasN|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
14g_a23|0.0|0|1|1|-4.794439428|1.197957711|3.0793867980000003|5.351858133|2|0.0422736629999999|0.058422864|0.653317181|-0.803522236|-0.002390707|10.3132174|2|-0.0004039459999999|-0.0962526|-0.648987099|2|0.598213287|0.854683662|1|-0.072819606|-0.096288005|0.297855753|0.018341721|-68.52397802|13.05300369|95.64648102|65.94601775|-0.041536002|-48.76552945|0.780315815|-2.118336119|83.15907597|64.87554405|0.461846955|3400.464046|645.7104105000001|-1507.527516|-21.03611074|0.219684185|8.788027188|16.32997765|156.3396622|-1072.841648|1931.945357|676.4530574|14.63509796|0.0|0.0|1.0|26.0|-7.95|3.97|6.18|114.25|126.97|0.0|1.0|7.0|-6.89|35.0|8.0|495.48|1.0|-6.0|1.29e-07|1e-06|0.0|5.57e-06|3.7042|5.17|3.7042|-2042.161409|1233.48|334.71|334.71|583.38|-2041.934312|0.3478|-0.1519|-0.23201|0.0221162|10245.0|0.01|8.0
12ac_a36|0.0|1|0|0|0.0|1.297043188|0.0|5.351858133|2|0.042560386|0.03586247|0.0|-0.450737917|0.000584134|10.95345846|1|0.0018565629999999|-0.098698552|-0.433636165|1|0.8058720979999999|0.863165958|0|-0.080202334|-0.104391657|0.4712820929999999|0.021508835|-72.4798052|14.93372351|118.0445703|152.9742102|-0.036062573|-50.32319912|0.7316461470000001|-1.98344149|86.51036063|70.61872461|0.44477577|2902.588755|541.3322795|-1377.116299|-17.38437788|0.268353853|8.126831024|14.63702516|186.3198219|-956.1407834|1882.216294|716.9974499|14.03055543|1.0|1.0|2.0|17.0|-6.89|3.16|2.09|86.27|133.95|0.0|1.0|6.0|-3.81|32.0|5.0|423.47|0.0|-3.95|0.000154|0.000112|0.0|5.4600000000000006e-05|3.8843|4.84|3.8594|-1385.566143|1200.61|321.25|319.2|554.84|-1385.3211789999998|0.0249|-0.15675|-0.20949|0.03998989|5.4387|13.0|7.8861
16_a15|-3.726252327|0|0|0|0.0|0.300207157|0.0|0.0|2|0.035555556|-0.003882928|0.0|-0.4898555739999999|-0.009769916|10.31928197|0|-0.00379317|-0.046871961|-0.528097878|2|0.787100127|0.77948108|0|-0.08870471|-0.101500719|0.7427725270000001|0.0070920509999999|-69.38556779999999|4.848103252|53.93878231|188.9479321|-0.039472502|-47.4317527|0.868460507|-2.131515106|76.07332645|65.48636021|0.419910645|3173.773379|494.6488764|-1457.096924|-18.44568161|0.131539493|6.798937229|11.720499900000002|89.91997762|-996.0668068|1677.792959|728.353441|6.687758643|1.0|0.0|2.0|24.0|-9.21|3.37|6.02|115.58|124.45|0.0|1.0|6.0|-6.0|32.0|6.0|446.52|1.0|-5.21|9.89e-07|6.14e-06|0.0|2.72e-07|4.1731|8.26|4.1295|-1770.448668|1229.58|300.24|297.1|600.98|-1770.217907|0.1409|-0.16871|-0.20953|0.06079704|11.7447|21.0|7.6778
17b_a50|0.0|0|1|1|0.0|1.348984601|4.35392516|5.82008293|1|0.032052154|0.035558152|2.206759705|-0.144000296|0.012409091|10.94500663|2|0.012686493|-0.2252068689999999|-0.237489143|1|0.7715057479999999|0.799772151|1|-0.047785496|-0.07555585|0.4220781729999999|0.0128994089999999|-52.58062823|8.976922737999999|9.9094658|47.42733742|-0.02681014|-36.59177249|0.803386523|-1.662228695|59.65808461|42.23167946|0.4835366239999999|2765.537065|648.4900322000001|-1156.773821|-12.98417734|0.1966134769999999|8.324966952|16.11918162|136.82673369999998|-805.0189948|1439.872076|862.3868512|7.077456382|1.0|1.0|0.0|20.0|-7.54|4.18|4.92|51.77|131.39|0.0|1.0|8.0|-4.75|32.0|4.0|426.56|0.0|-4.91|1.7899999999999998e-05|1.22e-05|0.0|1.22e-05|4.2447|3.77|4.0418|-1337.164673|1300.3|306.75|292.09|647.75|-1336.833957|0.1758|-0.16699|-0.19879|0.02640483|8.4096|122.0|6.9136
12x_a36|0.0|1|0|0|0.0|0.629399587|0.0|5.351858133|2|0.041767677|0.021670322|0.0|-0.40650598|0.00285431|10.33556641|1|0.003710345|-0.07550872|-0.4331246039999999|1|0.906423012|0.8792981679999999|0|-0.0737521679999999|-0.104368092|0.3403819629999999|0.017625524|-70.20305027|11.85578416|81.81168174|110.0434027|-0.036722107|-47.22198284|0.7768535409999999|-1.982993755|81.1499815|61.46507585|0.458792701|2884.428214|562.6051882|-1333.8579550000002|-16.61514211|0.223146459|8.770758009|16.20591229|150.09915149999998|-897.2176739|1717.000548|725.9470896|10.94693123|1.0|1.0|2.0|17.0|-7.05|3.33|2.61|94.5|135.47|0.0|1.0|6.0|-4.85|31.0|4.0|427.52|0.0|-4.51|1.4300000000000002e-05|3.09e-05|0.0|3.83e-05|3.8776|3.37|3.7364|-1670.419519|1209.23|331.83|319.74|569.01|-1670.182026|0.0199|-0.1517099999999999|-0.2048199999999999|0.03331471|7.2812|7.0|8.1549
4b_a46|0.0|0|0|0|0.206072846|1.1346370890000002|2.189591837|5.587248657999999|2|0.047736111|-0.082722572|0.0|-0.058945144|0.012332859|10.96200942|1|0.011806162|-0.079238184|-0.16915334|2|0.6901151990000001|0.768651645|0|-0.0524080009999999|-0.070236212|0.27128814|0.007568202|-38.30877966|4.127907383|7.986637869|35.31914031|-0.0229342729999999|-20.89467173|0.8104680259999999|-1.123779397|42.65239101|32.7126858|0.428987199|2105.172229|510.1086157|-612.9404746|-6.822749952000001|0.189531974|5.76401157|10.09436488|103.3759991|-334.31474760000003|756.2796491|538.4165208|4.343611349|1.0|1.0|0.0|17.0|-7.2|4.69|4.77|43.6|101.7|0.0|1.0|2.0|-4.35|25.0|3.0|332.44|0.0|-4.63|4.49e-05|2.35e-05|0.0|2.12e-05|4.5515|3.98|4.5515|-1033.535029|1020.9|272.4|272.4|508.79|-1033.3243619999998|0.1784|-0.19082|-0.21811|0.02176759|3.7571|548.0|6.2612
4_a18 (SD-208)|0.0|0|0|0|0.0|1.304335262|0.0|0.0|3|0.040864198|-0.020226647|0.0|-0.498304229|-0.018723101|10.95382003|0|-0.015153358|-0.15379315|-0.564165402|1|0.773173718|0.904723479|0|-0.077885485|-0.099573708|0.115284206|0.0211761979999999|-51.27494074|10.90456851|103.6318511|113.7529353|-0.034985357|-26.40375252|0.602029021|-1.2944582059999998|69.63488061|51.01127638|0.454067432|2395.526727|401.1916387|-666.5742296|-9.276994128|0.397970979|6.239898178|11.42979655|204.9329964|-343.2487827|1107.212786|363.2306414|18.35993987|0.0|1.0|1.0|22.0|-8.15|3.54|4.44|76.48|92.87|0.0|1.0|3.0|-4.29|25.0|6.0|352.75|0.0|-4.38|5.12e-05|4.14e-05|0.0|2.49e-06|5.1755|2.58|3.2777|-1542.276332|895.83|378.26|239.56|396.17|-1542.15786|0.2316|-0.13588|-0.2358|0.0199445|5.2085|0.08|7.0969
3d_a32|0.0|1|1|1|0.0|0.609420786|0.0|5.733341277|0|0.041161616|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|10.31100276|3|0.002004382|-0.076494363|-0.539652902|0|0.8315372|0.90169022|1|-0.06869526|-0.093187219|0.2214902789999999|0.014419776|-50.45435743|7.807299836|62.43434632|58.01666174|-0.02867299|-27.31750365|0.720540286|-1.118246623|59.15151032|45.000975700000005|0.427813496|2213.978384|483.4133562|-605.4522892000001|-8.405385739|0.2794597139999999|6.15119195|10.75032687|151.30787800000002|-327.8100438|840.275417|421.3548777|8.697152881000001|1.0|1.0|1.0|19.0|-7.29|6.97|5.07|110.94|97.86|0.0|1.0|4.0|-6.55|23.0|3.0|340.47|0.0|-5.13|2.81e-07|7.36e-06|0.0|1.75e-05|3.5105|3.42|3.5105|-1672.733979|959.11|353.18|353.18|465.41|-1672.585902|0.5031|-0.14189|-0.19671|0.02457348|5.1728|8.0|8.0915
16i_a32|0.0|1|1|1|0.0|0.6094207429999999|0.0|5.733341277|0|0.0439583329999999|-0.056414399|2.078707411|-0.7748511779999999|-0.003511776|10.31100265|3|-0.001202032|-0.120440534|-0.700853898|0|0.801401734|0.8829894|1|-0.0857355019999999|-0.114771536|0.5368697929999999|0.022335011|-75.01027196|14.59730623|90.08098301|129.7354415|-0.036726892|-49.02383532|0.718964113|-1.836344582|88.80827938|70.6307405|0.455596751|2770.767996|523.8261846|-1200.164351|-15.6876273|0.281035887|6.848009314|12.57892808|183.6742715|-784.3813651|1669.296604|636.0251562999999|13.79800742|1.0|1.0|2.0|19.0|-7.4|6.25|4.85|149.27|116.75|1.0|1.0|8.0|-7.03|29.0|5.0|427.54|1.0|-5.09|9.25e-08|8.18e-06|0.0|1.7100000000000002e-05|3.6176|4.99|3.6176|-1995.279632|1175.51|342.72|342.72|573.38|-1995.055356|0.2857|-0.14976|-0.2002|0.02810109|4.0568|6.0|8.2596
3o_a32|0.0|1|1|1|0.0|0.609420753|0.0|5.733341277|1|0.035643275|-0.064818511|2.240993002|-0.306416317|-0.001411347|10.3110027|3|0.000243592|-0.061774721|-0.483580522|0|0.90022001|0.872498916|1|-0.073742105|-0.095457829|0.252703854|0.012519666|-55.03672286|7.218280399|62.67187821|93.52833522|-0.031819276|-31.73171751|0.7850948190000001|-1.4318674340000002|62.56936516|49.73468603|0.455089918|2488.133192|483.0270239|-825.5508427999999|-10.57723917|0.214905181|6.392329273|11.73098001|123.9047338|-475.9757626|1051.530112|541.0877621000001|7.532642302|1.0|1.0|2.0|19.0|-7.27|6.39|4.2|122.97|112.07|0.0|1.0|3.0|-5.72|26.0|4.0|381.52|0.0|-4.73|1.89e-06|1.87e-05|0.0|2.04e-05|3.5333|2.35|3.5333|-1805.473626|1049.14|350.9|350.9|464.85|-1805.277864|0.2851|-0.14652|-0.20065|0.03088166|5.8476|0.24|6.6198
8a_a32|0.0|1|1|1|0.0|0.609420757|0.0|5.733341277|0|0.04008547|-0.0281981579999999|2.059960334|-0.497414715|-0.003484915|10.31100269|3|-0.001662219|-0.0852122769999999|-0.591393096|0|0.788133615|0.8966299409999999|1|-0.083474428|-0.109412858|0.221908108|0.018321589|-68.61558335|11.48993376|73.64907732|116.298071|-0.035678106|-43.03057598|0.7490845290000001|-1.641192863|79.73671389|63.83886888|0.480024324|2574.085885|510.8273411|-1029.23375|-14.03170956|0.250915471|7.420041446|14.26997798|157.3554684|-645.4586397|1373.988797|557.1050635|11.12113054|1.0|1.0|2.0|19.0|-7.65|6.49|4.65|140.04|110.69|1.0|1.0|7.0|-6.82|27.0|4.0|397.52|1.0|-4.99|1.5199999999999998e-07|1.02e-05|0.0|8.86e-06|3562.0|4.98|3562.0|-1880.732222|1110.23|348.07|348.07|566.07|-1880.536478|0.4315|-0.1445|-0.2061599999999999|0.03498398|7.6703|45.0|7.3468
6_a15|0.0|0|0|0|0.0|1.419941278|0.0|0.0|1|0.042926829|0.106485923|0.0|-0.513693384|0.001080419|10.95880677|0|0.003942615|-0.195267558|-0.35221474|1|0.8511056929999999|0.7248900659999999|0|-0.07051817|-0.123000073|0.398681391|0.02948637|-71.76572566|17.20414198|105.4415725|82.0880213|-0.0307500179999999|-41.87249058|0.581974721|-1.599000943|88.94853813|58.34873264|0.3902945579999999|2454.904173|501.3728188|-932.9544335|-10.46812265|0.4180252789999999|6.110075236|10.02135591|243.9013805|-544.3423775|1603.08412|592.4420375|17.18281248|1.0|0.0|1.0|18.0|-7.95|4.43|5.26|61.84|109.7|0.0|1.0|7.0|-5.66|28.0|5.0|380.44|0.0|-5.14|2.16e-06|7.32e-06|0.0|4.3e-06|4.3423|3.94|3.7696|-1263.0072300000002|1092.02|328.9|285.52|545.21|-1262.75978|0.0113|-0.15714|-0.18133|0.01711539|1.9421|35.0|7.4559
13m_a6|0.0|1|0|0|0.0|1.429020166|0.0|4.727387819|2|0.0446875|0.021526267|1.617900191|-0.628720289|-0.0093684169999999|10.9505335|1|-0.00687003|-0.068956229|-0.568024162|2|0.870730542|0.832753533|1|-0.0989137669999999|-0.107644789|0.429009107|0.01858251|-75.05944278|12.95736535|91.22689385|198.3000783|-0.0378750189999999|-52.33806464|0.7362989999999999|-2.045251|89.65257305|81.92876874|0.48094941|2951.567781|498.9881336|-1426.129413|-18.41524497|0.263701|8.435961541000001|16.2526769|183.8755989|-994.4232282|1936.888972|724.3873672999999|14.59313027|1.0|1.0|3.0|27.0|-9.67|4.19|3.76|122.47|127.2|0.0|1.0|6.0|-4.64|33.0|5.0|435.48|0.0|-4.28|2.27e-05|5.24e-05|0.0|9.35e-08|3.9127|4.27|3.3359|-1423.712909|1231.54|371.67|316.88|546.69|-1423.448957|0.1924|-0.13817|-0.20954|0.04955777|6.5243|0.01|8.0
17b_a6|0.0|1|0|0|0.0|1.425925343|0.0|5.351858133|1|0.042739018|0.139594234|0.0|-0.6869226490000001|-0.00460563|10.949638|1|-0.00194781|-0.10896749|-0.563310199|1|0.850080948|0.8370824240000001|0|-0.095450984|-0.109195656|0.318652397|0.03122461|-71.65078895|20.48861696|155.8689396|161.4509401|-0.041494349|-47.0150166|0.7706671740000001|-2.074717455|84.71888279|83.12058064|0.4548818979999999|2816.0632920000003|494.7179214|-1361.36499|-17.86570631|0.229332826|8.974770742|16.46390151|150.48105900000002|-893.2853154999999|1766.4758989999998|627.4287311|13.06809384|1.0|1.0|2.0|23.0|-9.01|4.98|4.32|95.85|116.79|0.0|1.0|5.0|-5.81|31.0|5.0|409.44|0.0|-5.17|1.56e-06|6.69e-06|0.0|4e-07|3.5444|4.04|2.9964|-1350.078181|1168.62|413.78|349.8|575.2|-1349.830814|0.0033|-0.12545|-0.18281|0.02458322|7.3188|153.0|6.8153
12bd_a36|0.0|1|0|0|0.0|1.297043358|0.0|5.351858133|2|0.04625323|0.025649557|0.0|-0.4017244129999999|0.003676818|10.94639828|1|0.0045625|-0.101854847|-0.436345273|1|0.902377067|0.833398429|0|-0.071083327|-0.099460046|0.279020022|0.0177487689999999|-65.65179884|11.7156452|83.92365468|110.578217|-0.035521445|-43.33557909|0.78244124|-1.989200921|75.7932235|58.63647911|0.475272043|2772.776922|549.5039111000001|-1313.035977|-15.47699253|0.21755876|8.050812711|15.34283166|143.6066496|-866.7115819|1678.127264|729.1873176|10.14142465|1.0|1.0|2.0|17.0|-7.34|3.76|2.5|69.2|133.68|0.0|1.0|5.0|-4.54|31.0|4.0|409.49|0.0|-4.6|2.8600000000000004e-05|2.5e-05|0.0|1.86e-05|3.8786|3.79|3544.0|-1311.560669|1200.23|349.84|319.66|568.94|-1311.291779|0.0058|-0.1459|-0.19826|0.03110617|7.6908|17.0|7.7696
13b_a30|0.0|0|0|0|0.0|0.604984129|0.0|5.351858133|2|0.041728395|-0.035340334|0.0|-0.627919307|-0.003436924|10.31162842|1|-0.002215642|0.003429114|-0.564815317|1|0.841060094|0.892104517|0|-0.109962789|-0.113554975|0.3529073379999999|0.018555474|-76.67161447|12.52854078|385.2420923|206.54056530000005|-0.042850934|-51.76819834|0.800290866|-2.271099499|88.26741491|86.77473353|0.454574838|3002.926824|468.6532296|-1533.432289|-19.53516918|0.1997091339999999|8.804739699999999|16.1428924|134.8423681|-1035.363967|1916.093704|713.7769663|11.59580043|1.0|1.0|2.0|17.0|-6.19|3.04|1.72|124.74|135.37|0.0|1.0|6.0|-5.01|32.0|5.0|441.51|0.0|-4.3|9.68e-06|5e-05|0.0|0.000288|5.0501|4.54|3.5056|-1744.446479|1210.94|353.68|245.51|544.04|-1744.2179010000002|0.1415|-0.14879|-0.20313|0.0455651|5.3762|26.0|7.5901
14n_a23|0.0|0|1|1|0.0|1.197963531|3.3716621960000004|5.351858133|2|0.045165485|0.079559363|0.747533142|-0.376950283|0.010561248|10.3132176|2|0.010508236|-0.110069159|-0.404569286|2|0.756252127|0.861597051|1|-0.058928845|-0.082430028|0.209387766|0.027028617|-55.70499288|18.26553926|97.93357279|72.12361433|-0.032325501|-37.64460956|0.6868205409999999|-1.648600566|72.09248208|58.08878013|0.469606631|3014.591033|603.6615822000001|-1114.099858|-14.76259199|0.313179459|8.662092555|16.33144958|211.642042|-752.8921912999999|1622.112023|683.7405759|16.3874892|0.0|1.0|1.0|26.0|-7.51|3.42|4.03|114.25|126.78|0.0|1.0|6.0|-5.63|32.0|5.0|441.51|0.0|-5.02|2.32e-06|9.57e-06|0.0|1.3699999999999998e-05|3.4217|3.23|3.4217|-1744.42791|1209.95|362.35|362.35|575.71|-1744.1828670000002|0.4229|-0.1382|-0.2077099999999999|0.02300614|7.2975|1.0|9.2441
12az_a36|0.0|1|0|0|0.0|1.297042831|0.0|5.351858133|2|0.040566449|0.078817323|0.0|-0.593399474|0.000482522|10.95957115|1|0.002872872|-0.176729938|-0.387734368|1|0.884226781|0.858971809|0|-0.071762413|-0.10786263|0.411597359|0.034771534|-75.58351856|24.36575918|60.11023222|126.71905359999998|-0.033474609|-52.96429617|0.583865006|-1.941527339|99.82512582|74.65245915|0.462897841|3039.528467|574.0196415|-1360.503334|-16.43719536|0.416134994|8.449849817|15.73229538|291.60189260000004|-953.3573311|2330.167624|766.4854363|24.24160725|1.0|1.0|2.0|17.0|-6.79|2.83|1.9|87.66|136.74|0.0|1.0|7.0|-4.11|33.0|6.0|441.49|0.0|-4.15|7.75e-05|7.13e-05|0.0|7.11e-05|3.8863|2.68|3.6095|-1461.962459|1252.18|343.5|319.03|576.54|-1461.686269|0.0146|-0.14879|-0.19846|0.02800521|7.821000000000001|58.0|7.2366
12b_a50|0.0|0|1|1|0.0|1.397986833|4.058595679|5.82008293|1|0.034845679|-0.08032584|2.112397566|-0.125985651|0.01164808|10.94501743|2|0.011790103|-0.168032508|-0.246831987|1|0.699597776|0.8718949979999999|1|-0.045602469|-0.066155918|0.24516882|0.0214891|-33.25880166|10.80329197|8.07905572|37.24447201|-0.0237482779999999|-16.72031641|0.5731907470000001|-0.926182858|47.12729492|33.72918462|0.430791247|2224.116359|465.4891075000001|-465.6232233|-6.002164865|0.4268092529999999|5.7232816060000005|10.05480253|214.5713436|-234.0844297|812.3355548|388.171611|13.86849326|1.0|1.0|0.0|20.0|-5.49|2.59|3.42|48.53|94.69|0.0|2.0|2.0|-3.16|24.0|3.0|313.36|0.0|-3.84|0.000685|0.000144|0.0|0.00101|4.7089|2.47|3.9305|-1006.641541|909.8|315.44|263.3|401.64|-1006.501585|0.0777|-0.16451|-0.19425|0.02307802|5.6617|4.74|5.3242
12m_a30|0.0|0|0|0|0.0|0.6049842529999999|0.0|5.351858133|2|0.040839506|-0.1305457069999999|0.0|-0.57615692|0.001371944|10.31162838|1|0.0026474159999999|-0.084317059|-0.5409445629999999|1|0.817497287|0.893689741|0|-0.085422479|-0.103359773|0.415971907|0.027352277|-70.1324196|18.55926485|133.774348|147.06395700000002|-0.0405332439999999|-47.58675592|0.773732767|-2.067195455|83.3641853|76.52074257|0.44976016|3058.3084710000003|531.4632661|-1402.648392|-18.66147291|0.226267233|9.025816604|16.40342255|153.52847759999997|-951.7351184|1812.833129|683.7405759|13.2317657|1.0|1.0|1.0|17.0|-6.42|3.4|2.48|114.67|133.52|0.0|1.0|6.0|-6.0|32.0|6.0|439.49|0.0|-5.01|1.01e-06|9.71e-06|0.0|0.000165|5.0617|3.88|3.5496|-1743.174906|1204.39|349.29|244.95|578.87|-1742.965888|0.1615|-0.15042|-0.20742|0.04041755|5.1279|31.0|7.5114
17_a20|0.0|1|0|0|0.0|1.4012598180000002|0.0|4.727387819|3|0.0388043479999999|0.065447136|1.652760156|-0.28924577|-0.000495713|10.94884838|1|0.000922796|-0.116922879|-0.456415963|3|0.760575852|0.812578598|1|-0.063665681|-0.081404237|0.3874475579999999|0.015032258|-53.38406095|9.857999796|66.47074027|57.67438055|-0.0315649079999999|-35.00871763|0.75430388|-1.5466805119999998|64.39681425|51.60929807|0.455285305|2761.976599|598.1153253|-1014.297158|-13.57480888|0.24569612|8.198616089|15.05121151|161.12498630000002|-665.1656349|1344.679757|637.7803874|11.012753300000002|0.0|1.0|1.0|27.0|-10.14|5.8|4.85|91.14|119.48|0.0|0.0|4.0|-5.36|31.0|5.0|402.45|0.0|-5.08|4.4e-06|8.35e-06|0.0|2.9e-08|3.3926|4.11|3.3926|-1291.918735|1157.26|365.45|365.45|543.09|-1291.692325|0.2977|-0.14021|-0.21089|0.03030655|5.3075|2.25|5.6478
19d_a38|0.0|1|0|0|0.0|1.297043205|0.0|5.351858133|2|0.04572104|0.019858574|0.0|-0.6999264340000001|-0.011156837|10.95446448|1|-0.00835812|-0.060668296|-0.529632789|1|0.7581164340000001|0.908591797|0|-0.116424545|-0.1248815919999999|0.3509455999999999|0.024158903|-80.2776536|15.53007152|158.6487879|236.7675313|-0.04393982|-51.60489663|0.7494816990000001|-2.372750256|94.84426896|90.37127996|0.478151237|3055.168373|406.0626253|-1525.275418|-18.15727844|0.250518301|7.056031803|13.52121974|161.0407189|-980.493036|2035.106956|686.8472757999999|14.56661536|0.0|1.0|4.0|17.0|-6.41|2.34|1.65|124.32|133.79|0.0|1.0|6.0|-3.87|33.0|5.0|444.46|0.0|-3.62|0.000134|0.0002399999999999|0.0|0.000175|5.3771|4.13|3.6586|-1500.850957|1171.77|338.89|230.58|517.77|-1500.621723|0.0699|-0.15054|-0.20145|0.04735828|10.6621|11.0|7.9586
47a_a18|0.0|0|0|0|0.0|0.403918489|0.0|4.844187086|0|0.033641026|0.043161338|0.0|-0.464122017|-0.005483379|10.35082811|0|-0.000633273|-0.232940071|-0.369841706|0|0.842412605|0.7991211029999999|0|-0.082855697|-0.099310031|0.371382587|0.014124484|-81.42570819|11.58086543|100.7293848|181.3725215|-0.036234741|-66.76209701|0.7936193709999999|-2.681370849|93.5899242|79.51543089|0.483193636|3612.105567|638.5417107999999|-2198.494121|-24.3591435|0.2063806289999999|10.20255289|19.74153879|169.2144153|-1802.576619|2770.212274|1225.939287|12.16421601|1.0|1.0|3.0|18.0|-8.27|0.48|3.35|123.06|158.24|1.0|1.0|12.0|-6.74|39.0|5.0|547.67|0.0|-5.58|1.8100000000000002e-07|2.62e-06|1.0|2.95e-06|3.1947|8.82|3.1947|-2098.773074|1536.87|388.09|388.09|813.01|2098.280307|0.6094|-131.0|-0.18291|0.0339441|3.0133|1.0|9.0
8_a20 (IN-1130)|0.0|1|0|0|0.0|1.400923668|0.0|4.727387819|2|0.0396875|0.1728459339999999|1.622562232|-0.528090969|-0.006620594|10.94899447|1|-0.004654742|-0.049177437|-0.573278819|2|0.811128636|0.817914963|1|-0.09623672|-0.097790028|0.354945501|0.0158089389999999|-64.75689362|10.46873389|336.574332|180.4986934|-0.035730972|-42.88223811|0.7481063720000001|-1.858010535|77.31081766|74.19702161|0.4824986429999999|2849.395895|481.70475260000006|-1230.3809789999998|-15.66851008|0.251893628|8.005662608|15.46983888|166.8048285|-814.7625241000001|1644.660472|684.5377542|12.55392404|1.0|1.0|2.0|27.0|-9.63|4.97|4.08|110.44|122.86|0.0|1.0|5.0|-4.85|32.0|5.0|420.47|0.0|-4.55|1.42e-05|2.82e-05|0.0|9.86e-08|4.9797|4.53|3.2329|-1368.372708|1192.01|383.5|248.98|517.94|-1368.118751|0.1361|-0.13622|-0.20636|0.04004011|5.4751|36.0|7.4437
12s_a30|0.0|0|0|0|0.0|0.604984545|0.0|5.351858133|2|0.04625323|-0.0601024909999999|0.0|-0.403952011|-0.002544958|10.31162892|1|-0.001131023|-0.0546637159999999|-0.446807335|1|0.609043558|0.889479916|0|-0.090733404|-0.103647048|0.404041243|0.019324097|-67.11451776|12.51292194|89.91581294|189.9114627|-0.040189672|-43.45862792|0.790481833|-1.969293912|78.38074776|71.26547471|0.467381416|2977.11642|457.6180044|-1275.175837|-16.8513047|0.209518167|8.066744794|15.14544373|135.66918710000002|-825.7139305|1613.162737|616.2856203|11.26623|1.0|1.0|1.0|17.0|-7.16|4.67|3.74|81.65|127.19|0.0|1.0|5.0|-5.49|31.0|6.0|434.46|0.0|-5.17|3.24e-06|6.71e-06|0.0|3e-05|5.0438|4.32|3.5348|-1774.202623|1140.1|350.75|245.81|526.07|-1774.01033|0.1576|-0.14985|-0.20495|0.03401064|3.9579|7.0|8129.0
16g_a32|0.0|1|1|1|0.0|0.609420729|0.0|5.733341277|0|0.03898374|-0.049658216|2.084553994|-0.771439265|-0.002456725|10.31100263|3|-0.00030659|-0.117577419|-0.696926204|0|0.79965447|0.8821580379999999|1|-0.078387439|-0.105500574|0.542303725|0.023959586|-77.75914881|17.659402|90.88837862|132.1955522|-0.033839807|-57.31234426|0.6863323440000001|-1.79350976|94.54074206|75.43482709|0.3972359179999999|2833.521937|604.8539801|-1321.90553|-18.38320476|0.313667656|9.3963701|15.58880229|231.1885989|-974.3098525|1926.042887|701.9321161|16.78159325|1.0|1.0|2.0|19.0|-8.16|6.81|5.38|149.27|121.56|1.0|1.0|10.0|-7.51|30.0|5.0|441.57|1.0|-5.32|3.08e-08|4.83e-06|0.0|3.04e-06|3.6161|5.38|3.6161|-2034.593036|1245.25|342.86|342.86|639.49|-2034.342619|0.2879|-0.14968|-0.19968|0.02895494|4.3204|11.0|7.9586
11a_a50|0.0|0|1|1|0.0|1.397733996|4.088412042|5.82008293|1|0.038040936|-0.04339705|2.114272566|-0.134056065|0.011959339|10.94500606|2|0.012037198|-0.162848233|-0.267331063|1|0.701976536|0.8535780190000001|1|-0.048213112|-0.071180382|0.2931724189999999|0.01848869|-37.63057389|9.774322692|7.53108119|43.81199235|-0.025421565|-19.89396594|0.6543614329999999|-1.067705728|48.67321197|35.26290548|0.463749257|2286.226222|484.8529701000001|-564.4586084|-7.104987834|0.345638567|5.965221997|11.123941699999998|182.7270002|-298.409489|862.6098364|439.9973344|11.04263807|0.0|1.0|0.0|20.0|-5.87|3.09|3.73|48.53|99.65|0.0|2.0|2.0|-3.58|25.0|3.0|327.38|0.0|-4.16|0.000263|6.97e-05|0.0|0.000441|4.0636|3.05|4.0636|-1045.954278|963.2|305.11|305.11|437.9|-1045.794689|0.1761|-0.16769|-0.2005299999999999|0.02431947|7.5619|59.0|7.2291
