molecula|NaaNH|n9FaHRing|n9FaRing|NaasN|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA5|PBF|FPSA3|RNCS|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Brenk|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
9g_a40|0|0|0|1|0.604992427|-0.058811055|-0.0054957819999999|5.4161004020000005|-0.0220464379999999|0.043730159|0.07954859|0.895670535|-0.225327061|0.011921308|0.139758613|-0.145879501|2|0.0115573539999999|-0.062672355|-0.383703998|0.694156166|0.764275277|-0.242405063|0.821935848|0.665414608|0.90454157|-0.079033043|0.002717414|0.021367335|65.74631496|-21.93596333|5.930596229|0.740240206|-1.185495647|-17.63553984|51.16627179|44.73159432|0.476386801|2169.234651|-624.5597134|349.4421673|-8.658932892000001|0.259759794|0.909806709|136.8503571|22.20330888|0.018087202|-253.1335385|843.7257374|384.6422631|9.528957565|0.0|1.0|2.8|1.78|22.0|-6.43|72.28|0.0|3.0|-2.49|4.0|-7.17|302.33|0.0|1.93|-3.09|0.00323|977.0|247.0|0.0|3.720000000000001e-07|-0.0624|3.0778|3.83|3.0778|-1332.487689|-1332.476347|559.04|923.42|402.84|402.84|469.6|0.70233|0.3563|-0.12765|-0.19005|0.01134289|5063.0|3548.0|5.45|5.45
12e_a30|0|0|0|0|0.604984231|-0.0026669809999999|-0.0077937519999999|5.351858133|-0.029595542|0.041767677|-0.010682095|0.0|-0.444243861|0.0043261129999999|0.005418617|-0.055954785|1|0.0053380919999999|-0.154412059|-0.417089226|0.838579475|0.8246767140000001|-0.097868612|0.876441789|0.7933543279999999|0.816703705|-0.098059338|0.407218612|0.024254701|106.2790684|-43.14823836|10.6725953|0.7071208529999999|-1.863127413|-34.82676424|80.10232244|68.59117243|0.46715936|2920.484542|-1235.889416|2392.685958|-15.46823639|0.292879147|0.8767337279999999|194.2788429|32.97692061|0.022696477|-274.7836441|1747.776792|704.0353382000001|15.05551106|1.0|1.0|4.72|0.0|17.0|-6.74|90.88|0.0|6.0|-5.44|5.0|-6.19|428.51|0.0|2.57|-4.93|3.59e-06|0.00154|0.0050799999999999|0.0|1.84e-07|-0.05044|5.0412|3.58|3.4747|-1690.3021629999998|-1690.2687170000002|709.98|1201.05|356.82|245.94|562.76|0.3304|151.0|-0.1476|-0.19804|0.03344515|6.1598|11.0|7.9431|7.9431
12at_a36|1|0|0|0|1.297042863|-0.04229234|-0.010886502|5.351858133|-0.073048351|0.039952719|0.054794728|0.0|-0.653190113|-0.001148437|-0.076129505|-0.037590959|1|0.000906224|-0.227404687|-0.48127276|0.817851296|0.8384626709999999|-0.063825255|0.890810337|0.7767870459999999|0.751856692|-0.110637955|0.301423347|0.029516069|95.16663336|-53.05210062|14.1532755|0.6744421970000001|-2.102121151|-40.6250081|95.60375457|79.10595873|0.49342323|3041.832389|-1455.649997|2388.600265|-17.99981985|0.325557803|0.974034457|225.4381077|38.54110857|0.027424543|-241.591008|2158.30208|735.3783268|18.99059683|0.0|2.0|4.9|0.0|17.0|-6.62|95.5|0.0|7.0|-4.18|6.0|-7.18|439.47|0.0|1.76|-4.08|6.579999999999999e-05|0.0289|0.0367|0.0|2.42e-07|-0.05703|4.7133|4.5|3.8408|-1460.833958|-1460.797444|733.29|1238.61|322.81|263.05|589.75|0.42968|0.2076|-0.15607|-0.2131|0.03651452|8.9532|78.0|7.1079|7.1079
19e_a38|1|0|0|0|1.297043576|-0.082311936|-0.007550899|5.351858133|-0.10490608|0.04508642|0.021678225|0.0|-0.4379521229999999|-0.001197042|-0.104569193|-0.038386106|1|0.000347207|-0.191751024|-0.436305701|0.723755855|0.839953955|-0.064035403|0.89459881|0.700181525|0.776562593|-0.10214405|0.552393659|0.02118651|118.734325|-46.37503972|9.619015829|0.749190974|-2.042881001|-37.96637911|82.37885703|70.62168376|0.4655978389999999|2920.436229|-1376.50781|3426.997928|-17.17594064|0.250809026|0.871249918|168.99691289999998|34.02454948|0.020114756|-335.8133169|1837.325672|696.3887025|13.55346651|1.0|3.0|4.96|3.08|17.0|-7.28|81.23|0.0|6.0|-4.94|4.0|-6.39|427.48|1.0|3.3|-4.72|1.15e-05|0.0049|0.00807|0.0|5.27e-08|-0.05139|5.2322|4.08|3.8587|-1409.582478|-1409.547647|685.34|1183.12|321.31|236.96|532.67|0.41961|0.3738|-0.15584|-0.20723|0.03483011|8.0952|0.01|8.0083|8.0083
3e_a32|1|1|1|0|0.609420788|0.015619823|-0.006553709|5.733341277|-0.058503168|0.044949495|-0.057366352|2.220794149|-0.275255791|0.000655875|-0.114649277|-0.080731823|3|0.002004382|-0.1395294259999999|-0.551661318|0.8315372|0.8046468659999999|-0.12378337|0.85921771|0.77923808|0.8681696109999999|-0.100056595|0.290874543|0.0124235339999999|47.09895162|-29.05885545|3.608094688|0.7752553659999999|-1.200679139|-21.32040233|60.86894767|46.25723848|0.4513338939999999|2212.661182|-647.0582188|1732.3689949999998|-8.941186293|0.224744634|0.822602107|121.1171726|21.40099522|0.012891628|-296.6758413|834.6388134|421.3548777|6.94742943|1.0|1.0|3.33|3.04|19.0|-6.92|110.94|0.0|3.0|-6.52|3.0|-5.2|340.47|1.0|4.3|-5.18|3.02e-07|0.000103|0.00225|0.0|1.2099999999999998e-07|-0.0534399999999999|3.5589|3.52|3.5589|-1672.748189|-1672.722302|578.77|956.67|348.38|348.38|456.76|0.7025399999999999|0.2914|-0.14754|-0.20098|0.02588637|5.6928|8.0|8.0862|8.0862
5e_a40|0|0|0|1|0.604912776|-0.091305805|-0.004925115|6.167516491000001|0.0601021459999999|0.044526749|-0.106497535|0.7768055559999999|-0.162528785|0.009890343|0.158430496|0.029272031|2|0.008306061|0.010397494|-0.391074665|0.535506399|0.8092726020000001|0.0451110059999999|0.877722972|0.5087199929999999|0.864422751|-0.089724264|0.0499188609999999|0.019851304|170.7311133|-20.29110082|4.489363277|0.8223594679999999|-1.076691165|-17.38723451|48.81318333|46.00255248|0.47779156|1986.384601|-512.0224486000001|512.5703164|-8.116440327000001|0.177640532|0.914944155|84.47727896|20.75420252|0.012921086|-306.597267|622.6260756|264.9899736|6.144645946|1.0|0.0|3.03|2.73|14.0|-4.65|75.5|1.0|3.0|-4.78|3.0|-5.66|303.77|1.0|3.33|-4.25|1.66e-05|0.00505|0.0169|0.0|2.23e-05|-0.07231|3.7138|4.99|3.7138|-1637.197299|-1637.180703|493.19|802.38|333.85|333.85|390.33|0.69675|0.5262|-0.14786|-0.2201699999999999|0.01659566|10282.0|25.0|7.6021|7.6021
13j_a6|1|0|0|0|1.430640326|0.0353600779999999|-0.015004989|5.351858133|-0.154502515|0.041728395|0.07522656|0.0|-0.855284356|-0.011017781|-0.0951246069999999|-0.047513534|1|-0.007703306|-0.073507141|-0.562698347|0.8744720490000001|0.783333463|-0.079161042|0.8353837409999999|0.830577798|0.6229641429999999|-0.129511589|0.205764388|0.03111288|180.6709018|-57.82670518|13.89184843|0.7841668409999999|-2.460720196|-53.67779048|99.85109065|101.1210779|0.433600896|2907.3053210000003|-1644.266245|2634.320708|-20.73032827|0.215833159|0.765539515|144.22085800000002|39.56287079|0.0199201689999999|-379.7635712|2096.832152|673.8038326000001|13.31076198|1.0|3.0|3.56|2.26|23.0|-8.5|115.15|0.0|6.0|-5.03|5.0|-6.81|427.46|1.0|2.82|-4.48|9.32e-06|0.00398|14.0|0.0|3.18e-09|-0.0488899999999999|3.6504|4.94|3.5599|-1426.5532050000002|-1426.520775|712.52|1196.6|348.28|339.64|555.0|0.69993|0.0259|-0.14602|-0.19491|0.03242949|10.9731|262.0|6.5817|6.5817
17_a47|1|1|1|0|1.4168589319999998|-0.181485377|-0.003764469|4.59511985|-0.019259259|0.031802469|-0.105849578|1.699575434|-0.2032813319999999|0.0042378929999999|0.075303828|-0.006331624|1|0.004477366|-0.031505291|-0.3004189439999999|0.8007970640000001|0.75807704|-0.010871607|0.814790949|0.7666613659999999|0.852282407|-0.082994667|0.522140199|0.01291694|68.64478326|-30.88080199|4.806157636|0.7457517659999999|-1.493904005|-26.73455447|60.33408274|51.70735256|0.46147021|2672.497352|-911.2591113|1573.836082|-11.11708872|0.2542482339999999|0.8569074879999999|155.087622|24.43867122|0.0159160889999999|-299.80980739999995|1221.9335609999998|630.8611986000001|9.708576558|0.0|2.0|3.44|2.39|27.0|-10.1|79.38|0.0|4.0|-5.4|4.0|-5.83|392.46|1.0|3.85|-5.21|3.98e-06|0.00156|0.0024|0.0|7.96e-11|-0.04873|4.2784|3.07|4.2784|-1254.985125|-1254.943823|656.78|1127.7|289.79|289.79|477.67|0.6844100000000001|0.4308|-0.17606|-0.22479|0.04130125|5.6949|5.0|8.3|8.3
8e_a46|0|0|0|1|1.160371308|-0.205882192|-0.001015139|5.533389489|0.000950213|0.043238095|-0.126773923|0.0|-0.046696417|0.012911107|-0.184317354|-0.016857659|1|0.0123581919999999|-0.135984209|-0.132524216|0.669602597|0.789844634|-0.024620704|0.837678812|0.668786636|0.921352352|-0.065982313|0.281227001|0.009576086|7.389496216|-17.10778729|2.482871976|0.7492419109999999|-0.989734694|-13.83322216|39.62167507|32.04299109|0.444693313|1982.950764|-503.9668235|1415.320228|-5.967832774|0.2507580889999999|0.8008066970000001|127.6844779|15.64268965|0.011830243|-253.8248986|672.6356549999999|426.71841|6.023886838999999|0.0|0.0|3.21|2.93|17.0|-6.67|43.6|0.0|2.0|-3.59|3.0|-6.02|304.39|1.0|3.21|-4.04|0.0002569999999999|0.0782|0.0279|0.0|2.16e-07|-0.03175|4.5092|3.0|4.5092|-954.9296396|-954.9056294|552.99|933.3|274.96|274.96|457.96|0.6967|0.2162|-0.18835|-0.2201|0.024010215|3.7755|406.0|6.3915|6.3915
12z_a30|0|0|0|0|0.604983642|-0.1155022219999999|-0.008819424|5.351858133|-0.026703371|0.040566449|0.034848862|0.0|-0.537984876|0.003529389|0.018796341|-0.045463448|1|0.005111479|-0.207153446|-0.39205163|0.8397577820000001|0.809127478|-0.077335468|0.855880335|0.794193541|0.832920077|-0.107776943|0.315493739|0.030875938|54.40462246|-52.13870496|14.93669572|0.630839856|-1.939984979|-34.55504699|95.20867045|71.1566605|0.48740649|3112.622632|-1349.321859|2435.831516|-16.464854199999998|0.3691601439999999|0.950863559|256.7627363|37.52507564|0.029109145|-182.00664430000003|2138.929312|792.3440337000001|20.24634493|1.0|1.0|4.86|0.0|17.0|-6.83|100.11|0.0|7.0|-5.61|6.0|-6.39|458.54|0.0|2.52|-5.0|2.47e-06|0.00113|0.00456|0.0|1.47e-07|-0.04679|4.8063|3.34|3.4438|-1804.814868|-1804.785911|739.33|1266.9|360.02|257.96|580.6|0.5513100000000001|0.1441|-146.0|-0.19279|0.02895763|7.2113|44.0|7.3615|7.3615
1o_a5|1|0|0|0|1.427566509|-0.266637757|-0.002633927|4.59511985|0.033105871|0.025987654|-0.033273504|0.0|-0.1079910069999999|0.0057302559999999|-0.102739602|-0.008511304|1|0.0051989459999999|0.06759341|-0.231165601|0.670787375|0.78144982|-0.016408975|0.85693939|0.650008224|0.88430372|-0.072886362|0.447318682|0.01325562|167.3051756|-21.04383087|3.827177229|0.699913551|-1.093295425|-22.90899675|50.11479279|49.75766514|0.470590799|2238.291862|-587.4579645|833.537568|-8.306775343|0.300086449|0.8888980340000001|161.2447749|22.08761368|0.020380352|-214.8381946|839.3293197999999|393.5487205|10.95092849|1.0|1.0|2.81|2.2|23.0|-8.11|78.25|0.0|3.0|-4.08|4.0|-6.3|323.35|1.0|2.95|-4.08|8.329999999999999e-05|0.0269|27.0|0.0|7.85e-09|-0.07037|4.5011|2.66|4.1692|-1043.577386|-1043.536121|561.04|938.37|297.38|275.45|443.88|0.4988899999999999|0.0071|-0.1693599999999999|-0.23973|0.04126499|5.4919|35.0|7.4559|7.4559
3a_a32|1|1|1|0|0.6094208210000001|-0.0505635059999999|-0.007588088|5.6869753560000005|-0.045659995|0.03382716|-0.014365682|2.211368234|-0.250406908|-0.002794182|0.102212031|0.125185185|3|-0.001223394|-0.1568626659999999|-0.491457345|0.84134255|0.844272053|0.215012723|0.921812162|0.7757299320000001|0.817070968|-0.0970820759999999|0.30031978|0.0224684379999999|87.55216606|-20.78892268|4.811337463|0.6723099029999999|-0.970820756|-17.261046399999998|55.87310101|47.69828617|0.461044711|2028.93875|-449.2473442|812.930125|-6.929640892|0.327690097|0.855441483|151.63860559999998|22.27382254|0.0236593529999999|-159.4728294|668.2146761|278.73805810000005|10.9483666|1.0|1.0|2.96|2.21|19.0|-6.12|110.94|0.0|2.0|-5.32|3.0|-5.77|298.39|1.0|3.32|-4.35|4.83e-06|0.00144|0.0134|0.0|7.66e-07|-0.0558|3.6308|2.17|3.6308|-1554.796165|-1554.768725|492.91|801.12|341.48|341.48|355.48|0.70229|0.2719|-0.15058|-0.20638|0.02744024|5.7916|3.0|8.5686|8.5686
12n_a30|0|0|0|0|0.604984682|0.0304762079999999|-0.007311044|5.351858133|-0.064217094|0.040899471|-0.1144447669999999|0.0|-0.387485343|0.001139238|-0.037209579|-0.087019298|1|0.002064369|-0.120380857|-0.464204099|0.669561738|0.815003426|-0.149451598|0.870930234|0.64876559|0.7781502140000001|-0.10528124|0.390449649|0.017064818|85.87072848|-41.97990569|6.804436105|0.799403208|-1.895062322|-33.14358793|76.16725916|63.2630417|0.4701566479999999|2848.910641|-1196.654368|2349.172094|-15.42118984|0.200596792|0.887350282|126.6686716|30.54968688|0.0153398069999999|-378.1217671|1496.934657|618.6004214|9.686460958|1.0|1.0|4.66|0.0|17.0|-6.9|81.65|0.0|5.0|-5.39|5.0|-6.02|416.47|0.0|2.92|-5.01|4.12e-06|0.00171|0.00405|0.0|1.26e-07|-0.05076|5.1999|4.07|3.4859|-1675.011418|-1674.978015|669.57|1131.65|355.67|238.43|506.94|0.27009|0.1489|-148.0|-0.19876|0.0334036|6.32|0.01|7983.0|7983.0
13p_a6|1|0|0|0|1.424099253|0.024837222|-0.010395243|4.727387819|-0.1144898999999999|0.042959184|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|-0.072853186|1|-0.005708558|-0.116250572|-0.573014008|0.865935935|0.784414352|-0.125636943|0.837659336|0.8244206940000001|0.7265205579999999|-0.107371897|0.196002517|0.01730144|80.30786544|-54.04422654|8.708451561|0.76005742|-2.14743793|-50.03427239|89.17529231|82.79893305|0.412828992|3016.078786|-1523.526317|3833.042283|-18.9628865|0.23994258|0.703081362|170.2302215|35.16646396|0.018322293|-369.0018868|2004.488446|794.5462391|12.99897644|1.0|3.0|3.64|2.34|27.0|-10.06|122.47|0.0|7.0|-5.09|5.0|-7.01|449.51|1.0|2.96|-4.55|8.11e-06|0.00365|0.0125|0.0|8.73e-11|-0.0746|4.7973|4.73|2.9837|-1463.08132|-1463.0432449999998|752.82|1283.98|415.53|258.45|573.39|0.47508|0.0029|-0.12251|-0.1971099999999999|0.03807447|12163.0|92.0|7.0362|7.0362
12h_a40|0|0|0|1|0.60499064|0.104392974|-0.008044548|5.4161004020000005|-0.107711573|0.041915709|0.208938531|0.803557099|-0.289603712|-0.000134504|0.189869851|-0.21893421|2|-0.002126898|0.224167029|-0.556229094|0.809398262|0.7769829840000001|-0.335801908|0.845904643|0.6948809659999999|0.839481749|-0.091448888|0.006997021|0.0117142839999999|208.6717565|-25.56004046|3.274152035|0.844008584|-1.280284432|-26.67382585|54.9311782|56.64687411|0.4958138139999999|2270.834041|-676.8587047999999|603.6697997|-10.84365353|0.155991416|0.983394285|82.46928995|24.30173133|0.012453938|-363.7398044|801.957134|350.9435025|6.584127851|1.0|1.0|3.19|3.0|20.0|-6.84|84.45|1.0|2.0|-6.25|2.0|-5.13|361.25|1.0|4.22|-5.58|5.58e-07|0.0002009999999999|0.000942|0.0|1.44e-07|-0.07512|4.1508|4.14|2.6436|-2153.207198|-2153.186757|548.82|910.77|469.0|298.7|435.95|0.6503899999999999|0.3693|-0.1092|-0.18432|0.02044063|3.5425|823.0|6.0846|6.0846
4f_a46|0|0|0|1|1.134637108|-0.2265364489999999|-0.001035775|5.587248657999999|-0.001868546|0.045958333|-0.099507167|0.0|-0.053860324|0.012332859|-0.056114865|-0.115631645|1|0.011806162|-0.123416853|-0.150189733|0.6901151990000001|0.74106323|-0.1697014539999999|0.7796270059999999|0.69830739|0.934973206|-0.0674830959999999|0.296072934|0.008734825|7.730129301|-19.85993046|2.570614463|0.759842275|-1.079729539|-16.43243843|42.21890747|35.0293449|0.424708366|2103.214727|-585.7419712999999|1563.375755|-6.484875252999999|0.240157725|0.7382488140000001|130.2830519|15.73210412|0.010341277|-281.9234274|770.8731021000001|538.4165208|5.6100342670000005|1.0|0.0|3.88|3.16|17.0|-7.21|43.6|0.0|3.0|-4.38|3.0|-5.65|332.44|1.0|3.76|-4.58|4.18e-05|0.0139|0.00872|0.0|6.12e-08|-0.02947|4548.0|3.87|4548.0|-1033.550809|-1033.528421|591.51|1020.33|272.61|272.61|493.53|0.69208|0.1719|-0.19079|-0.2202599999999999|0.02238723|3.7419|183.0|6.7375|6.7375
15_a3|0|0|0|0|0.619596467|0.079167398|-0.006742751|4.727387819|-0.092127078|0.045993266|-0.182934001|1.809035179|-0.289938297|-0.006419472|0.126641951|0.021805556|0|-0.004459728|-0.039798975|-0.505519936|0.968837995|0.813015336|0.036380489|0.866559772|0.911346861|0.7789088340000001|-0.107619999|0.451058529|0.007901554|315.5421792|-28.19600959|2.070175472|0.850327497|-1.50667999|-24.19332693|60.30684851|51.31038923|0.461565365|2116.88728|-771.2023653|1433.713715|-9.868603355|0.149672503|0.85723565|76.61068671|22.67368656|0.010200078|-358.6340772|906.9474625|402.781061|5.220965278|0.0|1.0|4.12|0.0|16.0|-5.78|89.99|0.0|2.0|-2.77|5.0|-7.35|321.4|0.0|1.2|-3.02|0.0017|547.0|306.0|0.0|1.66e-06|-0.06319|6.0077|2.33|3.7072|-1328.688126|-1328.665275|553.81|916.07|334.44|206.37|398.12|0.2843199999999999|0.0173|-0.1576|-0.22079|0.0228507|2.3271|25.0|7.6021|7.6021
12av_a36|1|0|0|0|1.297042752|0.049150854|-0.009925128|5.351858133|-0.081537769|0.04250591|0.06882889|0.0|-0.605432791|-0.00233752|-0.021036176|-0.039627578|1|-0.000472698|-0.213993335|-0.507136551|0.859938421|0.8076780109999999|-0.067408377|0.8571025990000001|0.817582774|0.752447733|-0.105593135|0.277834652|0.021666882|99.2415672|-51.2347934|10.51297704|0.671916917|-2.006269572|-39.92474833|91.5101903|72.40871507|0.491188387|3011.024457|-1397.506828|2354.591519|-17.07826447|0.328083083|0.965363947|228.5327731|36.48912989|0.025779468|-239.5042702|2079.880404|757.7532208|17.95719936|0.0|3.0|4.96|0.0|17.0|-6.93|98.3|0.0|7.0|-3.54|5.0|-7.66|438.48|0.0|1.47|-3.64|0.000292|128.0|0.0997|0.0|1.1800000000000001e-07|-0.05307|4.8408|4.5|3.4402|-1440.988179|-1440.945099|733.21|1247.28|360.39|256.12|588.31|0.43212|0.0027|-0.14122|-0.19429|0.04308001|6.1075|39.0|7.4089|7.4089
1b_a5|1|0|0|0|1.4258024619999998|-0.250420203|-0.00279809|4.59511985|-0.061874543|0.0248765429999999|-0.095857885|0.0|-0.111923619|0.003886035|0.001241264|-0.028797464|1|0.003708988|0.045204303|-0.231956531|0.567806811|0.759794937|-0.054153474|0.827319059|0.558485747|0.808828623|-0.077221824|0.341795323|0.010803163|168.30518769999998|-19.56938257|2.737713392|0.7324812509999999|-1.158327367|-19.82538668|48.55415504|44.82086533|0.474445758|2171.716467|-583.1091414|919.9167129|-7.933533473|0.267518749|0.90275317|134.6705884|21.51550842|0.019229427|-234.0649914|796.0738116|357.34245360000006|9.680212283|0.0|1.0|2.75|1.81|23.0|-8.3|54.46|0.0|3.0|-3.97|4.0|-5.99|316.33|1.0|3.38|-4.3|0.000106|0.0336|0.0157|0.0|4.99e-09|-0.04135|4789.0|3.1|4.6481|-1050.538976|-1050.506509|536.59|892.61|266.74|258.89|388.58|0.5153800000000001|87.0|-0.1892|-0.23055|0.03246637|4.3687|59.0|7.2291|7.2291
15c_a10|0|0|0|1|1.343850105|-0.236118846|-0.002218445|5.4161004020000005|0.040869377|0.034807692|-0.06400528|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|0.0123939039999999|1|0.012271987|-0.35845963|-0.1742732839999999|0.7655272009999999|0.7351096359999999|0.022187689|0.772328328|0.733973277|0.904458517|-0.072537853|0.418835517|0.014703076|65.41494073|-34.91899195|7.077912953999999|0.528228415|-1.233143495|-22.60962187|66.5866765|42.7883594|0.449308156|3012.018586|-855.5829431|1817.047455|-9.275357237|0.471771585|0.8158976029999999|327.3258326|25.30814911|0.023432886|-39.17102961|1619.721543|924.9341455|16.25826809|1.0|0.0|3.85|4.09|21.0|-7.79|59.31|0.0|6.0|-3.85|6.0|-6.99|454.57|0.0|3.1|-4.57|0.0001419999999999|0.0646|0.0122|0.0|1.6100000000000002e-08|-0.04724|5.5913|2.2|3.6709|-1450.241475|-1450.500669|762.21|1318.35|337.75|221.75|595.63|-0.26999|0.0|-0.14739|-0.19463|-0.25919486|4.8283|0.1|7.0|7.0
12aj_a36|1|0|0|0|1.29704406|-0.056210607|-0.00706023|5.351858133|-0.045035034|0.043848238|0.064171987|0.0|-0.402433117|0.002951176|-0.103202936|-0.042227364|1|0.003962098|-0.1763783589999999|-0.43462267|0.90414347|0.812278823|-0.072770961|0.8632656809999999|0.856274847|0.8269863129999999|-0.10279655|0.251263868|0.018305468|82.34300699|-42.23511741|7.521007149|0.77492734|-1.953134451|-29.99399664|76.5855549|58.52715472|0.47532973|2710.647462|-1251.929069|2275.825451|-15.14089115|0.22507266|0.905958957|144.26810480000003|30.48195872|0.016684569|-352.4483722|1615.543812|662.0530478999999|10.69455126|0.0|2.0|4.84|0.0|17.0|-6.97|69.2|0.0|5.0|-4.16|4.0|-6.55|395.46|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|0.02|0.0|1.08e-07|-0.05275|5.2301|3.48|3.6017|-1272.27339|-1272.241135|682.84|1157.64|344.24|237.06|539.55|0.4112|0.0082|-0.14818|-0.20093|0.03225532|7.8393|17.0|7.7696|7.7696
13a_a5|1|0|0|0|1.393002748|-0.154076582|-0.006081807|4.59511985|-0.033436214|0.023989899|-0.007871499|0.0|-0.328417593|0.002355511|-0.139517787|-0.025324157|1|0.003196482|-0.0569177229999999|-0.367284642|0.746303189|0.8045357209999999|-0.048575318|0.857293078|0.720100768|0.7667501609999999|-0.0839257009999999|0.470564031|0.016739606|126.2663658|-34.78546088|6.938219155|0.598791539|-1.426736914|-36.90128585|72.13276165|68.09484712|0.460877309|2657.14588|-918.5341141|1314.232685|-11.59515363|0.401208461|0.854865353|258.29825730000005|30.07803494|0.02811638|-127.2041084|1533.979782|620.5697596|18.10134317|1.0|2.0|3.07|2.46|23.0|-8.9|92.79|0.0|8.0|-3.77|5.0|-7.18|399.45|1.0|2.71|-3.74|0.000169|0.0675|0.0734|0.0|1.26e-09|-0.05534|4.6285|3.81|4.2107|-1313.167422|-1313.126035|688.18|1160.81|294.45|267.87|567.51|0.41806|0.1992|-0.17364|-0.22898|0.04138695|4.1671|91.0|7041.0|7041.0
43_a18|0|0|0|0|1.251175234|0.032999679|-0.005099385|4.844187086|-0.01369899|0.033734062|-0.05314954|0.0|-0.397752066|0.002712865|0.031746165|-0.032429984|0|0.003801459|-0.2093696189999999|-0.460675034|0.718255592|0.713379703|-0.0579590709999999|0.7458234990000001|0.712848727|0.852344887|-0.0822489459999999|0.3439906129999999|0.006890688|0.66443384|-49.60799696|4.156080507|0.8743733490000001|-2.302970476|-42.32033664|69.46280937|59.84418608|0.481954273|3172.923606|-1788.541603|1579.614523|-18.77059344|0.125626651|0.930331529|97.56464265|27.64206062|0.007193089|-581.4944803999999|2045.512486|1228.492038|5.5863235410000005|0.0|2.0|4.54|0.0|18.0|-9.6|76.5|1.0|9.0|-6.45|3.0|-5.78|508.65|0.0|3.48|-5.96|3.55e-07|0.00018|0.000554|1.0|2.52e-10|-0.04949|3.2233|8.79|3.2233|-1611.621186|-1611.598032|843.1|1493.25|384.65|384.65|702.4|0.6926800000000001|0.5429|-0.13196|-0.18145|0.02315412|3.6943|625.0|6.2041|6.2041
9n_a24|1|0|0|0|1.388847168|-0.2452954769999999|-0.003323852|4.59511985|0.001099755|0.024179894|-0.141205159|0.0|-0.182811885|0.008307337|-0.036651001|-0.03088354|1|0.008809179|-0.200646773|-0.225226606|0.786587307|0.7584388259999999|-0.058520736|0.804201677|0.755793189|0.904556598|-0.0777274979999999|0.331008994|0.017608478|48.691073|-35.50139138|8.042526681|0.652126509|-1.399094961|-23.79925701|67.36550766|47.11530904|0.4331595789999999|2542.730334|-945.545726|1361.307012|-12.28894317|0.347873491|0.764164944|235.1021924|27.88350328|0.021951174|-205.6223122|1449.942171|631.9206508|14.83518955|1.0|1.0|3.17|2.6|23.0|-8.64|66.93|0.0|7.0|-4.14|5.0|-6.47|385.46|0.0|3.13|-4.29|7.2e-05|0.0278|0.0198|0.0|2.31e-09|-0.03818|4.9139|2.59|4.1028|-1239.1274939999998|-1239.095611|686.19|1155.03|302.2|252.31|587.05|0.44042|0.0334|-0.1658099999999999|-0.20399|0.03188309|4.8123|19.0|7.7212|7.7212
