molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8d|SIC2|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
8h_a8|0.0|1|0|0|1|7.05012252|0|1.3918396709999998|1.241306689|-0.010324979|4.844187086|0|0.008138299|0.0|-0.485274006|-0.007796225|-0.085125857|0.007079485|1|-0.007036544|0.021094825|0.09830823|0.254819201|-0.53822084|0.578166105|0.6971223040000001|0.010682683|0.751162751|0|-0.122706004|-0.11302328|0.0111998669999999|-72.14530885|-66.4523265|6.58499063|316.4918269|-0.048805507|-39.07081527|3.871662077|0.918315905|-2.147442322|70.94463092|-28.69532281|78.73029948|2623.688756|354.18563860000006|2019.780061|0.081684095|13.58738632|0.822939833|48.02637252|-742.3454901|0.00764059|-491.8998117|1374.901814|485.8626377000001|4.492304417|0.0|0.0|0.0|3.11|2.73|0.0|23.0|-7.95|4.72|80.88|2.0|0.0|4.0|-5.98|0.0|4.01|0.0023899999999999|0.00395|3.82|0.0|0.0|1.13e-08|4.43e-06|-0.06344|7.71|-1361.651799|-1361.618499|608.39|332.16|0.3011|258.25|480.09|0.56196|3.4779|0.03330037|-1361.5113789999998|4.4356|11.59|4.9359
12e_a30|0.0|0|0|0|0|7.412764017000001|2|0.604984231|0.0|-0.0077937519999999|5.351858133|2|-0.010682095|0.0|-0.444243861|0.0043261129999999|0.005418617|-0.055954785|1|0.0053380919999999|-0.018475151|-0.089279071|-0.154412059|-0.417089226|0.838579475|0.8246767140000001|-0.097868612|0.876441789|0|-0.07914783|-0.098059338|0.024254701|-52.50202674|-65.04681137|16.08914569|106.2790684|-0.035153347|-43.14823836|10.6725953|0.7071208529999999|-1.863127413|80.10232244|-23.31866823|68.59117243|2920.484542|541.7533217|2392.685958|0.292879147|15.14403079|0.8767337279999999|194.2788429|-819.8165288|0.022696477|-274.7836441|1747.776792|704.0353382000001|15.05551106|1.0|0.0|1.0|4.72|0.0|0.17|17.0|-6.74|2.63|90.88|2.0|0.0|5.0|-6.19|0.0|2.57|0.00154|0.0050799999999999|3.84|0.0|0.0|1.84e-07|7.87e-05|-0.05044|3.58|-1690.3021629999998|-1690.2687170000002|709.98|356.82|0.2055|245.94|562.76|0.3304|5551.0|0.03344515|-1690.092998|6.1598|11.0|7.9431
11a_a31|0.0|1|0|0|0|7.773594467000001|1|0.610138462|0.0|-0.02376325|5.733341277|0|-0.087576474|0.0|-0.8792402579999999|-0.022093578|-0.1217573119999999|-0.019865299|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.1829166189999999|-0.563537536|0.861302755|0.8433024170000001|-0.030335912|0.910334509|0|-0.151872243|-0.161027639|0.041435152|-76.64827023|-81.26889906|20.91187076|258.8577775|-0.056833284|-41.01552988|10.55399384|0.735254945|-1.932331673|97.23036756|-28.68314085|97.560141|2288.9694010000003|245.6599349|1769.346573|0.264745055|10.5643234|0.8241360790000001|133.6139513|-492.1863586|0.031626337|-237.4612264|1326.379096|302.14325319999995|15.96146849|0.0|0.0|1.0|3.26|2.16|0.13|16.0|-4.65|2.94|125.57|0.0|0.0|6.0|-6.51|0.0|2.42|0.00506|0.0531|2.53|0.0|0.0|2.22e-05|0.00731|-0.05074|3.97|-1441.452616|-1441.411622|529.63|325.92|0.2797|325.92|407.76|0.69222|6.4691|0.04099365|-1441.37897|8.9667|0.19|6.7212
4_a4|0.0|0|0|0|1|7.535296702|1|1.343865392|2.156628874|-0.001234337|5.4161004020000005|2|-0.0214610589999999|2.183056868|-0.058013858|0.011760626|-0.110597574|-0.037623601|1|0.0112367389999999|-0.035166634|-0.048056862|-0.078747188|-0.157959343|0.646069495|0.77276149|-0.063012715|0.8306695270000001|1|-0.049768752|-0.06873731|0.008570112|-25.64211031|-35.41518716|4.4155367960000005|13.70182982|-0.0255766729999999|-18.24679326|2.274995377|0.793717973|-1.099796957|40.86951119|-13.17774406|30.05764711|2221.6122010000004|480.8472306|1883.42405|0.2062820269999999|8.855289118|0.66251148|106.2816773|-291.9486922|0.010586293|-302.661743|713.9097433|462.1867149|5.454324025|1.0|1.0|0.0|3.15|3.09|0.19|21.0|-7.57|4.41|43.6|1.0|0.0|3.0|-5.79|0.0|3.64|0.0248|0.00877|3.52|0.0|0.0|2.71e-08|8.85e-06|-0.04865|3.24|-1029.960398|-1029.93716|566.84|307.95|0.1106|230.37|394.06|0.55032|2.6814|0.02323788|-1029.813844|3.1195|78.0|7.1079
15c_a10|0.0|0|0|0|1|7.535296702|2|1.343850105|2.154210861|-0.002218445|5.4161004020000005|3|-0.06400528|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|0.0123939039999999|1|0.012271987|-0.101214571|-0.226679901|-0.35845963|-0.1742732839999999|0.7655272009999999|0.7351096359999999|0.022187689|0.772328328|1|-0.046967376|-0.072537853|0.014703076|-32.5870313|-50.32840842|10.2013281|65.41494073|-0.019267867|-34.91899195|7.077912953999999|0.528228415|-1.233143495|66.5866765|-13.36848349|42.7883594|3012.018586|627.5338454|1817.047455|0.471771585|15.6886947|0.8158976029999999|327.3258326|-593.6228632|0.023432886|-39.17102961|1619.721543|924.9341455|16.25826809|0.0|1.0|1.0|3.85|4.09|0.37|21.0|-7.79|2.97|59.31|1.0|0.0|6.0|-6.99|0.0|3.1|0.0646|0.0122|2.94|0.0|0.0|1.6100000000000002e-08|7.3e-06|-0.04724|2.2|-1450.241475|-1450.500669|762.21|337.75|0.3939999999999999|221.75|595.63|-0.26999|2.4256|-0.25919486|-1450.201574|4.8283|0.1|7.0
14f_a23|0.0|0|1|1|2|7.423568444|0|1.197963246|3.366063739|-0.006791105|5.351858133|2|0.056215377|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|-0.041351617|2|0.010508236|0.101910723|-0.110069159|-0.199540201|-0.399688849|0.756252127|0.796412133|-0.06885759|0.854683662|1|-0.059927056|-0.084419703|0.027134452|-40.51498423|-57.07376861|18.34483401|96.47955427|-0.031450478|-38.58595734|12.40242234|0.665778294|-1.603974359|74.08536976|-21.26277654|58.85981824|3014.916135|604.5178506|2322.5224120000003|0.334221706|15.58565565|0.918402793|225.9578225|-733.1331894|0.025162423|-224.1560124|1628.77284|683.7405759|17.01160115|0.0|0.0|1.0|3.57|3.61|0.09|26.0|-7.51|4.03|114.25|2.0|1.0|5.0|-6.47|0.0|3.46|0.0010199999999999|0.0042299999999999|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|-0.07163|3.23|-1744.452086|-1744.429532|711.98|346.78|0.2462|213.09|572.35|0.60917|6.3534|0.02255331|-1744.2443850000002|9.1089|2.0|8.6459
16h_a32|0.0|1|1|1|0|7.765993078999999|0|0.609420754|0.0|-0.015656019|5.733341277|0|-0.069213021|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|-0.022634676|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0.804503712|0.832040698|-0.03617945|0.881181048|1|-0.081151869|-0.121464999|0.02096013|-51.56009529|-77.17316899|13.31708433|70.02855767|-0.038765425|-49.03221545|8.461051377999999|0.7359051059999999|-1.821974989|90.15529448|-24.62973479|64.87717961|2709.44587|507.7688359|3282.554439|0.2640948939999999|12.42028916|0.850995852|167.7935207|-735.4832318|0.020432929|-299.7661014|1573.02555|573.3529948|12.98212548|1.0|0.0|1.0|3.61|3.45|0.26|19.0|-7.0|4.6|149.27|2.0|0.0|5.0|-6.22|1.0|3.74|0.000136|0.0073599999999999|3.66|0.0|0.0|9.89e-08|4.09e-05|-0.05028|4.54|-1955.99895|-1955.970762|679.82|342.67|0.2914|342.67|556.05|0.70219|3516.0|0.02818755|-1955.832545|4.2275|9.0|8.0655
12r_a30|0.0|0|0|0|0|7.412764017000001|2|0.604984545|0.0|-0.007553813|5.351858133|2|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|-0.0646674999999999|1|-0.001131023|-0.247439715|-0.0546637159999999|-0.145315868|-0.44083509|0.609043558|0.83236194|-0.105767484|0.889479916|0|-0.090229387|-0.109990462|0.019137908|-58.32042638|-71.0931422|12.36992712|90.4724548|-0.040404659|-45.9515743|7.995393191000001|0.790065337|-1.979828309|82.06195604|-26.11584816|70.6903535|2976.944611|465.8474777|2433.580273|0.209934663|13.94386247|0.867350555|135.6928105|-827.1283373|0.016970201|-374.9717191|1619.709789|616.2856203|10.96881384|1.0|0.0|1.0|4.66|0.0|0.14|17.0|-7.16|3.74|81.65|2.0|0.0|6.0|-6.06|0.0|3.21|0.00141|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.05244|4.32|-1774.236548|-1774.2026670000002|679.64|353.12|0.1908|244.69|516.03|0.32409|5.2021|0.03388131|-1774.070699|6.5511|29.0|7.5317
7_a27|0.0|0|0|0|2|6.842683282|0|1.40247849|3.330197625|-0.00601016|4.727387819|2|-0.133453335|1.280380317|-0.288487667|0.010291744|-0.096754293|-0.056500475|1|0.010596392|-0.220626658|-0.19575909|-0.323631281|-0.500327496|0.6413629129999999|0.801251575|-0.08694032|0.8546689820000001|1|-0.060745542|-0.084531496|0.015099075|-34.09779211|-47.44936449|8.475438874|10.66993367|-0.0300556429999999|-26.6343589|4.757447929|0.763564713|-1.352503929|55.55559276|-16.87088515|42.57323098|2334.058688|477.7488532|1497.873267|0.236435287|12.087978|0.875167537|132.7162621|-426.1497425|0.014441323|-295.8891961|994.2704516|479.0078184|8.106228264|1.0|0.0|1.0|3.24|3.41|0.2|21.0|-6.61|3.05|65.6|0.0|0.0|4.0|-6.26|0.0|3.14|0.0299|18.0|3.02|0.0|0.0|2.43e-07|8.4e-05|-0.04887|5.37|-1122.455548|-1122.433757|606.74|300.9|0.4179|300.9|505.5|0.61278|4.2487|0.02179141|-1122.304359|6.3813|1.0|9.0
14h_a23|0.0|0|1|1|2|7.423568444|0|1.197963488|3.309480899|-0.005921293|5.351858133|2|0.0316908439999999|0.7290938920000001|-0.307907256|0.009895793|-0.024318144|-0.034313725|2|0.009266617|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.708395022|0.79263722|-0.05745554|0.860920386|1|-0.063825076|-0.081058742|0.021982565|-43.02851162|-54.6468131|14.81983413|41.34207782|-0.033774476|-36.84086528|9.990985411|0.753100584|-1.621174834|67.44368679|-22.76950546|57.84834575|3010.418229|622.5428245|2371.16134|0.246899416|15.0735214|0.924279155|166.45047749999998|-736.8173055999999|0.018981866|-341.2621515|1451.248725|646.2584547|12.79687369|0.0|0.0|1.0|3.47|3.2|0.04|26.0|-7.47|3.89|128.81|1.0|1.0|5.0|-6.62|0.0|3.23|0.0009109999999999|0.00554|3.3|0.0|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|3.29|-1722.1762399999998|-1722.148272|699.86|337.93|0.3424|306.09|569.53|0.67365|9.7146|0.02796857|-1721.99264|13.4823|5.0|8.3468
6_a27|0.0|1|0|0|1|6.823286122000001|0|1.404458667|1.7996617540000002|-0.007874167|4.727387819|2|-0.237047381|1.221528093|-0.330715016|0.00526746|0.075248207|0.081320966|1|0.0058042269999999|-0.406859288|-0.1044763|-0.179319226|-0.541168953|0.678057835|0.787663648|0.1272522519999999|0.849515128|1|-0.0786267609999999|-0.090025109|0.020552125|-38.92545695|-44.56839492|10.17466399|125.8234721|-0.034625042|-22.06430895|5.03713293|0.774820398|-1.35037664|52.66373343|-17.14169035|49.10012093|2196.1151210000003|388.6505938|1193.992326|0.2251796019999999|9.500048379|0.896201262|111.4788253|-330.96463430000006|0.01635203|-272.1086175|862.8140479|373.9912084|8.095338503999999|0.0|0.0|0.0|3.0|2.49|0.11|21.0|-6.67|2.79|76.46|0.0|0.0|4.0|-6.55|0.0|2.71|0.0768|0.0485|2.37|0.0|0.0|2.16e-07|6.86e-05|-0.04793|4.27|-1043.831559|-1043.806618|526.9|299.55|0.1915|223.61|401.49|0.3366099999999999|2.7521|0.02494141|-1043.728133|4.0597|1.0|9.0
40_a47|0.0|0|1|1|1|6.823286122000001|0|1.420389717|1.715145925|-0.004181351|4.727387819|3|-0.056839794|1.566109469|-0.179798097|0.002212256|-0.038143308|0.056362705|1|0.003634698|-0.130213023|-0.147591116|-0.338113214|-0.2636225|0.63155995|0.836942961|0.090270598|0.900790582|1|-0.060416547|-0.083237511|0.02047837|-32.5926343|-44.90375373|11.04737121|54.11003524|-0.027052191|-24.22401965|5.959674083|0.573656733|-1.082087641|60.97203959|-14.59371996|43.64000551|2313.85811|438.171933|868.5333132000001|0.426343267|12.98034048|0.843174422|229.9974239|-314.91225539999994|0.029785575|-79.47051169|1017.592517|388.178924|16.06828586|0.0|1.0|1.0|3.07|2.91|0.11|21.0|-7.08|4.04|68.52|0.0|0.0|5.0|-6.78|0.0|2.72|183.0|0.0643|2.19|0.0|0.0|8.339999999999999e-08|2.79e-05|-0.05086|2.06|-1123.174467|-1123.144637|571.5|332.97|271.0|308.6|444.47|0.67615|4.7542|0.02983032|-1123.049869|6.5995|4.0|8.4
8b_a32|0.0|1|1|1|0|7.765993078999999|0|0.609420757|0.0|-0.009362305|5.733341277|0|-0.008128765|2.123714284|-0.458752924|-0.003484915|-0.024375676|-0.0684566009999999|3|-0.001662219|-0.014634534|-0.0852122769999999|-0.1534110109999999|-0.577864293|0.788133615|0.845443342|-0.1152380009999999|0.8966299409999999|1|-0.0850068559999999|-0.108971309|0.016711528|-53.36442734|-68.4085006|10.49093175|102.4297669|-0.03079624|-42.94454179|6.585851946|0.669149204|-1.4166270230000002|81.73293254|-19.33283713|63.85535908|2573.703546|494.8166492|2275.886421|0.330850796|14.95918599|0.845546757|207.6969342|-558.2790432999999|0.021225152|-212.3722924|1329.016762|557.1050635|13.32443194|1.0|1.0|1.0|3.46|3.04|0.26|19.0|-7.65|4.19|140.04|1.0|0.0|4.0|-6.44|1.0|3.61|0.000583|0.0161|3.22|0.0|0.0|2.23e-08|8.86e-06|-0.05404|4.22|-1880.77142|-1880.735397|671.54|349.82|0.2943|349.82|558.16|0.70285|846.0|0.03602276|-1880.602014|1.2797|12.0|7.9208
25d_a34|0.0|0|0|0|1|7.412764017000001|1|1.433689841|1.940324546|-0.015046463|5.351858133|1|-0.163072107|0.0|-0.8576484190000001|-0.005017781|-0.1266965|0.00670464|1|-0.001685762|-0.263924686|-0.211368416|-0.342090037|-0.605891389|0.8265507809999999|0.7498681140000001|0.011919831|0.799694715|0|-0.100582621|-0.124111479|0.0292772039999999|-66.52770588|-82.09024497|19.36462983|174.9700398|-0.044492794|-54.29641443|12.8082206|0.7772035959999999|-2.358118108|95.24066462|-29.42857839|85.89233572|2939.671168|445.9861716|2564.887803|0.2227964039999999|13.29135354|0.916843118|147.36277019999997|-1031.631874|0.019881997|-366.6979266|2006.828923|673.8038326000001|13.15041965|1.0|1.0|1.0|3.58|3.76|0.12|23.0|-8.08|3.95|90.3|1.0|0.0|5.0|-6.74|0.0|3.21|0.0104|0.0141|3.05|0.0|0.0|8.26e-09|3.53e-06|-0.03521|6.05|-1426.496796|-1426.468726|706.21|290.15|0.2106|290.15|554.05|0.6764600000000001|6.1995|0.02807001|-1426.307095|8.0068|0.95|6.0223
18_a4|0.0|0|0|0|1|7.535296702|1|1.3998285519999998|1.904090136|-0.004533883|5.4161004020000005|1|0.049240675|0.0|-0.181355303|0.000379379|-0.200683549|-0.063708832|1|0.00042|0.108754635|0.006968314|0.015390457|-0.319213511|0.624748358|0.793041267|-0.105846349|0.8547339420000001|0|-0.094231531|-0.085817825|0.017694182|-46.48874223|-42.33787448|8.729352711|203.5264327|-0.03479101|-20.88721799|4.306590617|0.769438308|-1.287267373|50.98777224|-17.16400317|55.21809494|2069.649003|382.6371479|1573.744396|0.2305616919999999|10.31843368|0.682329162|113.7466718|-313.3082699|0.0175331289999999|-265.85258480000005|825.3658678999999|337.0066459|8.649897756|0.0|1.0|0.0|3.32|2.56|0.11|17.0|-5.53|3.43|50.94|0.0|0.0|4.0|-6.58|0.0|2.78|349.0|0.0959|2.24|0.0|0.0|2.96e-06|0.0009109999999999|-0.03538|3.02|-1033.480025|-1033.454769|523.81|294.88|0.2083|274.59|404.27|0.52475|2.7878|0.02525528|-1033.398285|3498.0|2.62|5.5817
16i_a32|0.0|1|1|1|0|7.765993078999999|0|0.6094207429999999|0.0|-0.0146198339999999|5.733341277|0|-0.056414399|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|0.006037736|3|-0.001202032|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0.801401734|0.836966894|0.009897928|0.8829894|1|-0.0857355019999999|-0.114771536|0.022335011|-56.03343427|-75.01027196|14.59730623|90.08098301|-0.036726892|-49.02383532|9.540239197|0.718964113|-1.836344582|88.80827938|-24.00328703|70.6307405|2770.767996|523.8261846|3450.514629|0.281035887|12.57892808|0.836873682|183.6742715|-784.3813651|0.021112022|-286.2130831|1669.296604|636.0251562999999|13.79800742|1.0|0.0|1.0|3.75|3.16|0.3|19.0|-7.4|4.85|149.27|3.0|0.0|5.0|-5.93|1.0|3.96|3.96e-05|0.0035|4.19|0.0|0.0|4.01e-08|1.7100000000000002e-05|-0.05044|4.99|-1995.307733|-1995.279632|692.96|342.72|0.2857|342.72|573.38|0.70222|3353.0|0.02810109|-1995.11813|4.0568|6.0|8.2596
14o_a23|0.0|0|1|1|2|7.423568444|0|1.197958066|3.133942289|-0.014680137|5.351858133|2|0.135737344|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|-0.049105045|2|-0.0004039459999999|0.416392114|-0.0962526|-0.2952674819999999|-0.653629157|0.598213287|0.802854174|-0.072078004|0.861597051|1|-0.072435569|-0.094138958|0.018054548|-51.49843925|-66.92857564|12.835973699999998|110.3941788|-0.042454824|-47.58321438|9.125801389|0.800301554|-2.165196042|80.64694246|-30.18347529|64.33441296|3399.6213840000005|642.7588542000001|2297.392496|0.199698446|17.66041891|0.958697036|141.97663490000002|-1094.413931|0.019295686|-427.001863|1923.471511|676.4530574|13.71836682|0.0|0.0|1.0|3.55|3.62|0.09|26.0|-7.95|6.18|114.25|2.0|1.0|8.0|-5.94|1.0|4.31|6.38e-05|0.0004969999999999|4.76|0.0|0.0|1.12e-08|5.57e-06|-0.08059|5.17|-2042.184285|-2042.161288|729.11|335.19|385.0|335.19|582.89|0.58581|5.9294|0.02299729|-2042.000938|8.3591|3.0|8.4815
12q_a30|0.0|0|0|0|0|7.412764017000001|2|0.60498366|0.0|-0.015322396|5.351858133|2|-0.016509571|0.0|-0.873376576|-0.00695299|0.004165554|-0.021542639|1|-0.004395528|-0.0483777279999999|-0.077457998|-0.226973911|-0.636798458|0.613786308|0.816138015|-0.032887649|0.867367115|0|-0.087348134|-0.115589613|0.014790072|-59.52322773|-78.7683329|10.07866809|82.72757145|-0.045799658|-53.67653794|6.868090132000001|0.820640722|-2.427381881|90.06607753|-31.21009417|69.60189582|3305.289025|576.3319634|2844.418547|0.179359278|13.96052394|0.900207238|122.2240555|-1127.2072970000002|0.016579022|-437.0000797|2015.662819|696.6414817000001|11.29774462|1.0|0.0|1.0|4.73|0.0|0.17|17.0|-7.18|4.78|90.88|2.0|0.0|8.0|-5.66|0.0|3.42|9.63e-05|0.000579|5.05|0.0|0.0|6.61e-08|3.19e-05|-0.05105|5.52|-1988.033527|-1987.999444|713.16|355.93|0.1817|245.16|537.96|0.34138|5.5755|0.03408298|-1987.847256|6.821000000000001|36.0|7.4449
15_a31|0.0|1|0|0|0|7.765993078999999|1|0.610137926|0.0|-0.018913735|5.733341277|0|-0.0302581979999999|0.0|-0.775463115|-0.011797858|-0.070065105|-0.074455342|2|-0.007631228|-0.052339921|-0.157560864|-0.272545088|-0.6215974160000001|0.8314086070000001|0.8022000659999999|-0.116356616|0.8582665429999999|0|-0.116196194|-0.131697567|0.038524836|-61.76522754|-70.00513464|20.47825449|141.1489667|-0.041588706|-37.21191643|10.88541717|0.641533577|-1.58037081|88.05886218|-22.10688462|82.24348203|2351.566145|301.452236|1675.977147|0.358466423|11.51842782|0.873235738|190.5463457|-446.5429972|0.03396368|-150.46712390000002|1309.458532|363.593507|18.05372755|0.0|1.0|1.0|3.31|1.64|0.19|16.0|-5.66|3.0|117.37|0.0|0.0|5.0|-6.84|0.0|2.27|18.0|0.0931|2.18|0.0|0.0|2.19e-06|0.000749|-0.04192|3.9|-1460.900291|-1460.861851|556.68|271.36|348.0|271.36|452.98|0.5241899999999999|5.5793|0.03843988|-1460.790873|7.5831|1.1|5.9586
12af_a36|0.0|1|0|0|0|7.412764017000001|2|1.29704271|0.0|-0.00989889|5.351858133|2|0.091263447|0.0|-0.6038322939999999|-0.00233752|-0.074383486|0.00146554|1|-0.000472698|0.154914099|-0.126068378|-0.213993335|-0.505160213|0.859938421|0.813346624|0.002492952|0.8631180940000001|0|-0.082549457|-0.1054605669999999|0.021921402|-57.32748365|-73.23838519|15.22358698|89.56100543|-0.035153522|-50.86129548|10.57220682|0.6702409189999999|-2.003750775|91.25505794|-24.41279506|72.55107063|3013.98446|524.5103537|3082.869129|0.329759081|15.59375751|0.8141152220000001|229.0052411|-966.3646141|0.0259433429999999|-236.4517911|2076.162883|757.7532208|18.01667275|0.0|0.0|0.0|4.98|0.0|0.17|17.0|-6.93|1.65|98.3|1.0|0.0|5.0|-7.66|0.0|1.47|128.0|0.0997|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05882|4.5|-1440.982935|-1440.954069|737.4|383.86|427.0|236.83|589.48|0.50179|6.9003|0.02886569|-1440.740243|9.4631|15.0|7.8239
8a_a32|0.0|1|1|1|0|7.773594467000001|0|0.609420757|0.0|-0.010151321|5.733341277|0|-0.0281981579999999|2.059960334|-0.497414715|-0.003484915|-0.020716518|-0.128684642|3|-0.001662219|-0.050766252|-0.0852122769999999|-0.1534110109999999|-0.591393096|0.788133615|0.845443342|-0.2166242669999999|0.8966299409999999|1|-0.083474428|-0.109412858|0.018321589|-52.34893512|-68.61558335|11.48993376|73.64907732|-0.035678106|-43.03057598|7.205629442999999|0.7490845290000001|-1.641192863|79.73671389|-22.37464674|63.83886888|2574.085885|510.8273411|3312.822051|0.250915471|14.26997798|0.923166883|157.3554684|-645.4586397|0.017733503|-312.4144752|1373.988797|557.1050635|11.12113054|1.0|1.0|1.0|3.48|3.67|0.26|19.0|-7.65|4.65|140.04|2.0|0.0|4.0|-5.76|1.0|4.07|6.03e-05|0.00406|4.17|0.0|0.0|2.23e-08|8.86e-06|-0.06166|4.98|-1880.767206|-1880.732222|667.29|348.07|0.4315|348.07|566.07|0.70316|4.8933|0.03498398|-1880.595748|7.6703|45.0|7.3468
17a_a6|0.0|1|0|0|0|7.412764017000001|1|1.424257628|0.0|-0.012704951|5.351858133|1|0.04129257|0.0|-0.686067347|-0.00460563|0.078798543|-0.060774312|1|-0.00194781|0.068338372|-0.10896749|-0.180339002|-0.5624663560000001|0.850080948|0.7722228729999999|-0.106323149|0.8299950709999999|0|-0.096082495|-0.109388399|0.031147305|-63.02857512|-71.75703418|20.43213226|157.13173490000003|-0.041567592|-47.07146289|13.40315088|0.77193498|-2.078379577|84.75077935|-27.26767299|83.46070738|2816.084228|494.010135|2217.333474|0.22806502|16.13665395|0.935437602|149.60699319999998|-894.3577948999999|0.019808023|-356.769966|1766.18975|627.4287311|12.99374518|1.0|1.0|1.0|3.52|2.88|0.12|23.0|-9.01|4.32|95.85|2.0|0.0|5.0|-5.89|0.0|3.59|0.000637|0.00274|4.09|0.0|0.0|9.77e-10|4e-07|-0.05753|4.04|-1350.102634|-1350.078838|696.96|416.71|0.3933|350.03|574.02|0.69627|4.1627|0.02379552|-1349.892285|5604.0|24.0|7.6198
11b_a5|0.0|1|0|0|0|6.605297921|0|1.277648917|0.0|-0.003900104|4.59511985|2|-0.067519041|0.0|-0.1833048739999999|0.006121601|-0.118167947|-0.0536971829999999|1|0.005685558|-0.108457009|-0.0109928619999999|-0.017658026|-0.252164213|0.735954089|0.805760343|-0.106187688|0.8645824520000001|0|-0.07633373|-0.080664777|0.016373566|-45.82509318|-48.42513182|9.829471091|55.25128526|-0.029332646|-29.07084703|5.900883275|0.66824472|-1.290636432|62.16286481|-17.60913884|55.65456427|2434.505303|524.5231302|913.0178976|0.33175528|16.43091298|0.83867925|199.1611925|-465.13355250000006|0.0228838029999999|-202.0032297|1159.458633|504.9898148|13.73773299|1.0|1.0|1.0|2.99|2.55|0.1|23.0|-9.15|4.82|63.69|2.0|1.0|4.0|-6.03|0.0|3.68|0.00853|0.00767|3.62|0.0|0.0|7.109999999999997e-10|2.68e-07|-0.0418399999999999|3.31|-1564.761898|-1564.72614|635.55|295.32|0.5806|275.55|511.28|0.61027|1.9569|0.03575776|-1564.621301|2.8531|19.0|7.7212
9a_a31|0.0|1|0|0|0|7.765993078999999|1|0.6101356720000001|0.0|-0.01391798|5.733341277|0|-0.05057805|0.0|-0.723734943|-0.006189303|0.03406986|-0.0007638889999999|2|-0.0033853629999999|-0.084652799|-0.093527289|-0.15653721|-0.542342338|0.8058046320000001|0.782715368|-0.001313433|0.837697452|0|-0.100906991|-0.122626525|0.033245595|-64.75697831|-78.6954713|21.33533299|163.6011874|-0.043430228|-50.50275387|13.69193237|0.737758755|-2.0846509230000003|94.03540892|-27.87131275|86.0923113|2855.751316|443.941629|1955.13855|0.262241245|15.15483138|0.939873412|168.29310269999996|-858.5468158|0.0239033229999999|-305.16297060000005|1813.361078|597.3075924999999|15.33993762|1.0|1.0|1.0|3.6|2.78|0.14|22.0|-8.13|4.02|117.37|1.0|0.0|5.0|-6.39|0.0|3.47|0.00101|0.00715|3.47|0.0|0.0|7.35e-09|3.07e-06|-0.04275|5.27|-1691.9526239999998|-1691.9137670000002|680.72|327.21|0.7028|327.21|540.01|0.7028|5.0244|0.03885662|-1691.7777600000002|6.2203|0.15|6.8239
