molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PPSA3|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
5b_a49|0.0|0|0|0.0|1|2|2|1.343848745|2.119588967|0.1108916119999999|1.926253727|-0.418576471|0.005836378|-0.0695402359999999|10.9297646|1|1|0.006696215|-0.13632743|-0.230763367|-0.515894968|0.7843021|-0.006962617|0.099724518|0.666573331|1|0.7969332440000001|-0.076494119|0.615864196|0.020319986|-41.03213895|11.94347454|119.3565117|-0.026008|-26.42668087|69.07083505|0.608694741|-1.300400018|-24.11745318|59.85065205|-15.28671785|52.97561349|0.475192312|2764.188493|468.4133145|-8.985071494|0.3913052589999999|0.905459892|6225.302624|25.1139312|0.025332565|-127.7749783|1255.69656|612.7019937000001|14.88971719|0.0|1.0|1.0|1.0|1.0|3.34|2.9|0.22|75.94|2.07|122.26|0.0|3.0|-3.3|0.0|-3.93|0.000496|0.1969999999999999|0.000118|2.08|0.0|2.3e-05|-0.04453|5.1653|3.9209|-1292.139616|-1292.100239|0.4653|0.65269|-1291.873941|0.0747|0.03937634|-1291.929428|6.1996|28.0|7.5528|7.5528
4a_a46|0.0|0|0|0.0|1|1|1|1.13463711|2.180332577|-0.214093513|0.0|-0.051075084|0.012632881|-0.11172225|10.96352058|1|1|0.0120924389999999|-0.082000707|-0.129430244|-0.143806973|0.764741337|-0.215877982|-0.06611606|0.683616517|0|0.923958017|-0.067863141|0.264863483|0.00935578|-28.50561609|4.858713991|39.49069232|-0.022129285|-18.30276019|55.05332552|0.742626378|-1.017947119|-14.80375017|41.15334508|-11.49234623|33.36433008|0.4289963579999999|2042.529911|479.8368017|-5.968291366|0.2573736219999999|0.751302315|4481.754309|15.47527339|0.011380391|-252.0050978|711.8625758999999|480.9500663|5.910149982|1.0|1.0|1.0|1.0|0.0|3.76|2.8|0.35|43.6|2.35|96.74|0.0|2.0|-3.93|0.0|-4.31|0.000117|0.0372|4.89e-05|3.34|0.0|4.86e-05|-0.02921|4.5454|4.5454|-994.237445|-994.2146342|0.1694|0.6893600000000001|-994.028172|0.1694|0.022810825|-994.079365|3.7138|181.0|6.7423|6.7423
7g_a8|0.0|1|0|3.095238804|1|1|1|1.39137419|1.336155045|-0.092384028|0.0|-0.481134236|-0.00087806|-0.027838247|10.9431888|1|1|0.0002620309999999|0.021974492|0.046246982|-0.418049442|0.7363841520000001|0.098510683|-0.044866536|0.606087461|0|0.699376143|-0.1122315669999999|0.306360885|0.031841955|-64.55562181|19.08352484|180.1699331|-0.045912914|-40.31185423|56.75323443|0.806738465|-2.020168201|-38.68948451|78.41805331|-27.51653399|83.63914665|0.470618047|2802.2242920000003|419.1502102|-16.4912131|0.193261535|0.8889952590000001|6293.364606|34.10836993|0.018613449|-367.6690814|1500.768277|509.2753308|11.15541466|1.0|0.0|1.0|0.0|1.0|3.29|3.32|0.04|80.04|3.4|108.0|0.0|3.0|-5.78|0.0|-5.44|1.67e-06|0.000667|3.59e-06|4.38|0.0|4.92e-06|-0.06621|3.7874|3.7874|-1374.493069|-1374.4533210000002|0.5165|0.62073|-1374.291597|0.5165|0.03974865|-1374.3479960000002|12.9547|21.03|4.6772|4.6772
11_a47|0.0|0|0|0.0|0|0|0|1.381898438|0.0|0.035230036|1.311097861|-0.427212659|-0.007419345|0.081235787|10.93671007|0|0|-0.00580273|-0.038723054|-0.079543257|-0.451384505|0.715054643|-0.058523885|0.07716247|0.686454722|1|0.796863393|-0.096486559|0.572646116|0.008462682|-50.01659041|5.184267117|124.4421556|-0.035945973|-36.20974614|1.882633323|0.816608795|-1.833244617|-30.64032829|66.9895812|-22.02062158|55.20085753|0.4686568239999999|2842.168734|488.1611434|-13.48990542|0.183391205|0.8820228529999999|6736.717611|26.96593732|0.0128657439999999|-387.9111844|1375.2628029999998|670.2339441|7.881596968999999|1.0|1.0|1.0|1.0|2.0|3.28|3.15|0.04|70.93|3.0|124.7|0.0|4.0|-6.29|1.0|-6.03|5.110000000000001e-07|0.000216|9.32e-07|5.06|0.0|1.19e-08|-0.05094|3.7253|3.7253|-1396.184699|-1396.145101|0.2321|0.6915399999999999|-1395.922861|0.2321|0.03959805|-1395.980918|4.6111|0.04|7.4|7.4
16a_a23|0.0|0|1|0.0|2|1|1|1.197962324|3.411338761|-0.0147904689999999|0.759926978|-0.302174246|0.012426121|-0.088255625|10.31321796|2|2|0.01226642|-0.181609054|-0.335065967|-0.380779155|0.8323974470000001|0.154144584|-0.116894582|0.7199622309999999|1|0.934837094|-0.07288672|0.181301571|0.021379172|-26.53751114|13.80568132|42.07919382|-0.025724725|-30.39361398|91.92609822|0.585920722|-1.311960953|-17.13669862|65.21027197|-16.6118386|40.34319246|0.49525751|2924.629647|603.6746046|-10.72715788|0.414079278|0.981208279|6552.801739|28.35168303|0.02809646|-110.9672657|1445.935835|668.3493171|18.14339594|1.0|0.0|1.0|0.0|1.0|3.94|0.0|0.14|108.26|2.04|125.79|0.0|5.0|-4.58|0.0|-4.31|2.6e-05|0.0111|4.86e-05|2.66|0.0|0.0023|-0.0502|1.6239|1.6239|-1685.913359|-1685.8794469999998|0.2066|0.96307|-1685.580443|0.2066|0.03391189|-1685.6419010000002|18.4446|39.0|7.4037|7.4037
2_a49|0.0|0|0|0.0|1|1|1|1.3438506419999998|2.12788659|-0.084499704|1.999073077|-0.189189114|0.004524556|-0.041202373|10.92973199|1|1|0.004580676|0.032521855|0.055400364|-0.320124905|0.79056501|0.084099874|0.00991453|0.7701578720000001|1|0.81348014|-0.079176085|0.41397907|0.01105681|-44.066695|5.634353797999999|95.04720801|-0.028277173|-20.55997527|0.0|0.7154059890000001|-1.187641272|-22.45560511|49.26352575|-14.409545199999998|49.7010488|0.454163307|2244.518609|414.5350312|-7.34284831|0.284594011|0.8320497920000001|4874.364109|20.14177325|0.017498253|-219.534132|845.9544764000001|439.9973344|8.91679918|0.0|1.0|1.0|1.0|1.0|3.09|2.5|0.15|69.62|1.88|99.52|0.0|2.0|-3.53|0.0|-3.89|0.000292|0.0955|0.000129|2.43|0.0|4.94e-05|-0.04372|5.4614|3743.0|-1046.018455|-1045.981819|0.2988|0.68172|-1045.810794|0.0572|0.0366366999999999|-1045.8595810000002|6.7117|59.0|7.2291|7.2291
8a_a50|0.0|1|1|3.139870661|1|1|1|1.39826105|2.03117465|-0.0737162059999999|1.99158738|-0.188998337|0.007671336|-0.150515325|10.94501357|2|2|0.007801731|-0.065546446|-0.11385159|-0.352654037|0.804535572|-0.188882361|-0.095292123|0.7135713840000001|1|0.860876738|-0.08230347|0.278028663|0.018809422|-34.88425666|9.480859015|70.12485884|-0.031655181|-20.91041439|0.0|0.751415713|-1.234552044|-17.58335405|50.06249379|-15.95574341|44.36511568|0.46183401|2206.356773|433.9235497|-8.042467074|0.248584287|0.858162757|4638.284496|21.23424244|0.017017336|-253.4513797|828.1354551|388.171611|8.577560914|1.0|1.0|1.0|1.0|1.0|3.34|2.01|0.11|59.39|2.02|94.75|0.0|2.0|-3.86|0.0|-4.13|0.000138|0.0433|7.48e-05|2.95|0.0|0.000151|-0.0280699999999999|5.622000000000001|4.1738|-1006.671867|-1006.637067|0.18|0.60625|-1006.508913|0.1217|0.03479985|-1006.557694|5.5319|47.0|7.3279|7.3279
3g_a32|0.0|1|1|3.542426304|0|0|0|0.60942078|0.0|0.015803466|2.2144733530000003|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|3|3|0.002565215|-0.074808287|-0.133675401|-0.563371932|0.755211939|-0.1015732219999999|-0.1719626169999999|0.786074011|1|0.887695945|-0.098311343|0.273439311|0.0119962889999999|-38.9071564|6.647498326|62.23099889|-0.030429702|-30.18744099|0.0|0.8007401590000001|-1.278047464|-21.55960626|60.55421302|-16.86199774|45.55465473|0.447358137|2271.746759|491.89858160000006|-9.343731735|0.199259841|0.809490137|5058.622432|21.05801434|0.01096673|-333.29803589999995|884.4366022|475.3634141|6.076989555|1.0|0.0|1.0|1.0|1.0|3.43|3.44|0.28|110.94|2.18|102.55|0.0|3.0|-7.09|0.0|-5.59|8.12e-08|2.88e-05|2.58e-06|5.02|0.0|1.8e-05|-0.0535|3.5456|3.5456|-1712.060085|-1712.036238|0.2859|0.70275|-1711.865318|0.2859|0.02384763|-1711.919273|5.5816|14.0|7.8539|7.8539
4_a27|0.0|0|0|0.0|2|0|0|1.4008954130000002|3.294369174|0.082486268|1.274166982|-0.278154179|0.00991794|0.13397347|10.93736915|1|1|0.010329671|-0.2030237389999999|-0.341622797|-0.480852615|0.7853766809999999|-0.07759915|-0.024800302|0.614205449|1|0.852604338|-0.078787867|0.3485918529999999|0.0201467639999999|-29.89961815|10.43112657|76.31512503|-0.0281385239999999|-21.12083948|58.27512057|0.682485674|-1.181818|-15.48073439|51.33640873|-14.56891559|40.33074472|0.444169714|2273.715366|441.4418013|-7.543156957000001|0.317514326|0.799110312|4988.6278600000005|21.34684457|0.020363697|-188.9664429|896.5674718|424.8821143|10.54344507|0.0|0.0|0.0|1.0|0.0|3.11|3.08|0.16|65.6|2.66|97.55|0.0|2.0|-3.57|0.0|-3.99|0.000266|0.0882|0.000102|2.55|0.0|0.0002|-0.0449899999999999|5.5485|4.1288|-1083.138303|-1083.119531|0.2002|0.6089899999999999|-1082.963712|0.1741|0.01877181|-1083.01571|3.9202|4.0|8.3979|8.3979
12az_a36|0.0|1|0|3.465535084|0|2|2|1.297042831|0.0|-0.196183836|0.0|-0.593399474|0.000482522|-0.024018255|10.95957115|1|1|0.002872872|-0.176729938|-0.289604649|-0.387734368|0.812921349|-0.061924322|-0.021825174|0.8350231859999999|0|0.819163613|-0.10786263|0.411597359|0.034771534|-50.28669997|24.36575918|126.71905359999998|-0.033474609|-52.96429617|8.104966044|0.583865006|-1.941527339|-35.23783652|99.82512582|-23.45695404|74.65245915|0.462897841|3039.528467|574.0196415|-16.43719536|0.416134994|0.861843195|6700.839465|40.17530387|0.034594361|-117.53490990000002|2330.167624|766.4854363|24.24160725|1.0|0.0|1.0|1.0|2.0|4.96|0.0|0.21|87.66|1.42|136.74|0.0|7.0|-4.11|0.0|-4.15|7.75e-05|0.0342|7.13e-05|2.62|0.0|7.11e-05|-0.04967|3.8863|3.6095|-1461.990465|-1461.962459|0.4383|0.70333|-1461.686269|0.0146|0.02800521|-1461.750394|7.821000000000001|58.0|7.2366|7.2366
12ad_a36|0.0|1|0|3.428443248|0|2|2|1.297042846|0.0|-0.040810025|0.0|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|1|1|0.000906224|-0.136151085|-0.227404687|-0.478461478|0.832674224|0.1563642469999999|0.018207862|0.7767870459999999|0|0.760267769|-0.107772644|0.423689705|0.030769062|-58.34300549|21.78471426|169.7321223|-0.0365657189999999|-54.02363038|81.68309557|0.656407461|-2.047680239|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|3041.082692|538.2749789|-18.32944602|0.343592539|0.912420081|6569.653402|39.44011905|0.028968808|-221.4751857|2208.646667|735.3783268|20.51012207|1.0|0.0|1.0|0.0|2.0|4.9|0.0|0.17|95.5|1.89|135.03|0.0|7.0|-4.18|0.0|-4.08|6.579999999999999e-05|0.0289|8.36e-05|2.53|0.0|0.000106|-0.05406|5733.0|3.8512|-1460.8311199999998|-1460.794632|0.6073|0.67215|-1460.5468529999998|0.2532|0.03648828|-1460.610659|6.8996|17.0|7.7696|7.7696
8a_a8|0.0|1|0|3.150966553|1|1|1|1.400027874|1.4114120369999998|-0.021925912|0.0|-0.732911106|-0.0075336219999999|0.010118884|10.94671414|1|1|-0.005306541|0.055198015|0.089375589|-0.5028388229999999|0.762577159|0.089031731|-0.048064085|0.7318727540000001|0|0.550829475|-0.118763303|0.22299265|0.034374791|-78.93428863|20.58762475|269.0155755|-0.049054408|-42.60049244|84.91322996|0.76420633|-2.256502762|-47.27503672|86.57328508|-29.37948733|99.52191337|0.481294455|2802.374154|329.9007832|-17.59585557|0.23579367|0.927876056|6193.891189|38.44444383|0.025786572|-316.4749864|1768.444416|529.053307|15.44399996|0.0|0.0|1.0|0.0|2.0|3.37|2.64|0.05|112.23|1.9|109.21|0.0|4.0|-4.4|0.0|-4.14|3.99e-05|16.0|7.28e-05|2.4|0.0|6.96e-05|-0.06922|4.6017|3.1039|-1367.776863|-1367.744724|0.2035|0.7036899999999999|-1367.539526|0.1729|0.03213899|-1367.595683|6.8427|11.34|4.9454|4.9454
10_a32|0.0|1|1|3.294952523|0|0|0|0.6094207629999999|0.0|0.153272514|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|10.31100271|3|3|-0.00369116|-0.1260956869999999|-0.229450999|-0.690879647|0.8607827790000001|0.012125768|-0.079818594|0.764217655|1|0.7622839570000001|-0.1223816869999999|0.266552538|0.02575778|-54.55170955|15.91131724|146.8439966|-0.038939628|-46.69945835|52.24660367|0.6946347429999999|-1.7133436169999998|-33.69815077|91.10767604|-24.0541214|70.46302679|0.449853016|2649.882742|470.8845962|-14.85891856|0.305365257|0.81769605|5842.926058|34.62844557|0.025106509|-240.4628923|1523.651605|513.9156315|15.50900878|1.0|0.0|1.0|1.0|2.0|3.56|3.12|0.22|149.27|0.88|107.14|1.0|7.0|-6.04|1.0|-4.41|9.17e-07|0.000366|3.89e-05|3.23|0.0|4.13e-05|-0.05434|3.6441|3.6441|-1916.668776|-1916.631761|0.2983|0.70228|-1916.460049|0.2983|0.03701539|-1916.519894|3.2297|7.0|8.1427|8.1427
12_a15|0.0|0|0|0.0|0|0|0|1.435689014|0.0|-0.071096525|0.0|-0.370766171|0.001740635|-0.106061273|10.95973444|0|0|0.0034254209999999|-0.120626133|-0.184255041|-0.380490701|0.723852961|0.049877871|-0.019064393|0.7933685340000001|0|0.89637291|-0.094209248|0.738437971|0.015018226|-39.00359933|9.58943236|66.16793071|-0.031995594|-38.40979933|4.192089814|0.746489397|-1.695766456|-24.90456371|70.6606311|-20.42981445|48.59303169|0.476419838|2613.57759|572.3516967|-13.04483751|0.253510603|0.909927213|5897.820841|27.36785616|0.016453962|-314.7766363|1450.496376|673.7288405|10.50617745|1.0|1.0|1.0|1.0|1.0|3.56|3.73|0.12|56.27|2.87|119.95|0.0|6.0|-6.22|1.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|5.99e-08|-0.03196|4.4819|3.8538|-1281.087109|-1281.060163|0.1374|0.70444|-1280.810963|0.0093|0.02694613|-1280.871722|6.0547|4.0|8.3979|8.3979
4_a38 (LY-2157299)|0.0|0|0|0.0|1|1|1|1.343847059|2.0959524330000003|0.050460026|1.721297609|-0.325515636|0.002865697|-0.159241692|10.9277672|1|1|0.003107816|0.028964355|0.0481706809999999|-0.463575124|0.8099394329999999|-0.041794304|-0.032369326|0.6848692759999999|1|0.754313773|-0.089446059|0.459041332|0.01243241|-52.90108631|7.104736984|140.40206619999998|-0.03235283|-29.21101111|71.22674185|0.7861170609999999|-1.520583011|-30.23133173|58.99645489|-18.48863993|60.00582329|0.487041509|2501.945802|431.0669496|-10.56568487|0.213882939|0.949475478|5566.495502000001|23.51893991|0.01379043|-327.0140711|1105.390176|542.7276591|7.880803302999999|0.0|1.0|1.0|1.0|1.0|3.27|2.6|0.18|86.69|1.84|108.18|0.0|3.0|-3.85|0.0|-3.99|0.0001409999999999|52.0|0.000102|2.39|0.0|2.75e-05|-0.06|4.65|3.78|-1198.683473|-1198.64695|0.2|0.68|-1198.442536|0.06|0.03652312|-1198.49738|7.6529|69.0|7.1586|7.1586
15_a15|0.0|0|0|0.0|0|1|1|1.435688991|0.0|-0.132759299|0.0|-0.395472407|0.001806571|0.000676845|10.95980315|0|0|0.003766915|-0.173728081|-0.272482143|-0.3597407929999999|0.724319314|0.007958332|0.003774415|0.796300317|0|0.8972060479999999|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|13.71976186|68.29723829999999|-0.031405332|-40.20430373|4.306196778|0.702544178|-1.821509261|-27.31834743|73.99578515|-20.86598874|54.83651811|0.435723718|3027.719888|596.1118717|-13.86355301|0.297455822|0.772181523|7039.747576999999|29.700607300000005|0.0202953539999999|-269.1443943|1722.635223|830.7967967000001|13.48441779|1.0|1.0|0.0|0.0|1.0|4.04|4.34|0.07|59.51|2.52|138.24|0.0|6.0|-6.32|1.0|-6.1|4.77e-07|0.000214|7.970000000000001e-07|5.32|0.0|5.7e-07|-0.03786|3.6968|2582.0|-1450.7538470000002|-1450.725355|0.4459|0.70572|-1450.398033|0.0066|0.02849263|-1450.462493|2.9566|109.0|6.9626|6.9626
12_a47|0.0|1|1|2.903215905|0|0|0|1.304330736|0.0|-0.155854903|1.555521837|-0.209845277|-0.0047488359999999|-0.018573056|10.95005729|1|1|-0.004332024|-0.006318684|-0.015039637|-0.326846977|0.8288334490000001|0.055943216|0.050943962|0.618808977|1|0.7840710409999999|-0.091853238|0.266995634|0.018014416|-44.18983348|9.382250925|112.4599133|-0.034116917|-24.91541818|0.0|0.680723821|-1.1940921|-23.01490672|61.09751253|-17.76874008|53.5720844|0.4792593739999999|2266.78114|408.3591283|-9.25429818|0.319276179|0.920341815|4816.005822|26.10271529|0.025457205|-188.2488142|913.5950352|335.1175012|13.25859692|1.0|1.0|1.0|1.0|2.0|2.73|1.67|0.0|66.49|2.6|91.63|0.0|3.0|-4.51|0.0|-4.56|3.11e-05|0.0106|2.77e-05|3.43|0.0|2.61e-06|-0.0623|4.2907|3.9538|-1488.101254|-1488.064043|0.2306|0.68557|-1487.974738|0.2241|0.03721125|-1488.024564|3.5884|6.0|8.2|8.2
18c_a30|0.0|0|0|0.0|0|2|2|0.604986846|0.0|0.12157783|0.0|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|1|1|-0.002215642|0.003429114|0.006103754|-0.562807327|0.8303425640000001|0.034468997|-0.058608635|0.802578397|0|0.717052026|-0.1115683|0.42531141|0.019360263|-71.31647561|13.07260474|191.0545887|-0.042101245|-50.86775696|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|87.76550537|-28.4279687|84.38908035|0.448899917|3002.59061|484.1740985|-19.19537998|0.214007997|0.81455244|6685.737642|36.16826708|0.018410634|-386.2200097|1916.918155|713.7769663|12.43138832|1.0|0.0|1.0|0.0|2.0|4.85|0.0|0.13|124.74|2.06|135.37|0.0|6.0|-5.01|0.0|-4.3|9.68e-06|0.00427|5e-05|2.74|0.0|0.000288|-0.05575|3.4848|3.4848|-1744.500825|-1744.455795|0.3879|0.69123|-1744.2261030000002|0.3879|0.04503016|-1744.28923|8.64|12.0|7.9208|7.9208
4_a3|0.0|0|0|0.0|0|0|0|0.60501714|0.0|0.2122551539999999|1.882124381|-0.325334256|-0.008407895|0.057349653|10.31162267|1|1|-0.007022144|0.053425134|0.127253753|-0.607238634|0.721302096|-0.028924747|0.041477445|0.628171026|1|0.74053397|-0.098695428|0.5842630360000001|0.008006786|-52.4583525|3.806447632|123.350856|-0.039478171|-22.30593113|77.51574252|0.866976271|-1.381735991|-24.93884341|51.71950126|-18.76802992|56.26480013|0.415852758|2142.972568|352.05186289999995|-8.922372453|0.133023729|0.711897153|4885.093366|21.6476858|0.0100954959999999|-348.9230345|757.6690029|347.9532383|4.799426464|1.0|1.0|1.0|1.0|1.0|2.94|2.6|0.0|80.04|3.07|92.65|0.0|2.0|-5.69|0.0|-5.09|2.02e-06|0.00065|8.22e-06|4.3|0.0|9.48e-06|-0.0584299999999999|5.9341|3.4771|-1355.332318|-1355.303098|0.1776|0.6896|-1355.192416|119.0|0.02921941|-1355.239905|3.1409|1259.0|5.9|5.9
6_a47|0.0|0|0|0.0|0|0|0|1.304328257|0.0|0.011739916|1.291219116|-0.392537045|-0.010708889|0.051455447|10.93671042|0|0|-0.0094242819999999|-0.020576777|-0.04324355|-0.459934519|0.786041178|-0.149904224|0.062425042|0.672308592|1|0.8419184120000001|-0.096689626|0.446564415|0.009820713|-43.43026699|5.323543706000001|85.6917678|-0.036834143|-28.411587800000003|0.0|0.7943908059999999|-1.547034008|-23.54237714|60.76103606|-19.96679614|48.75381069|0.4059072379999999|2431.668154|456.3812788|-10.82346202|0.205609194|0.6832388209999999|5766.962611999999|25.13472712|0.0154005|-319.1626428|1055.658539|469.7495559|8.348196185|1.0|1.0|1.0|1.0|2.0|2.82|2.91|0.05|58.04|3.48|106.47|0.0|3.0|-6.02|1.0|-5.79|9.53e-07|0.000362|1.63e-06|5.06|0.0|3.310000000000001e-07|-0.05354|5.5188|3.7196|-1608.684886|-1608.652005|0.2536|0.69305|-1608.50108|0.2119|0.03288085|-1608.554019|4.2153|13.0|7.9|7.9
4_a4|0.0|0|0|0.0|1|1|1|1.343865392|2.156628874|-0.183963421|2.183056868|-0.058013858|0.011760626|-0.110597574|10.92992837|1|1|0.0112367389999999|-0.048056862|-0.078747188|-0.157959343|0.77276149|-0.168712277|-0.063012715|0.636572383|1|0.933276024|-0.06873731|0.456474074|0.008570112|-25.64211031|4.4155367960000005|34.37786704|-0.0255766729999999|-18.24679326|42.42341622|0.793717973|-1.099796957|-13.21145879|40.86951119|-13.17774406|30.05764711|0.398500394|2221.6122010000004|480.8472306|-6.78950447|0.2062820269999999|0.66251148|4878.070704|16.60255217|0.010586293|-302.661743|713.9097433|462.1867149|5.454324025|1.0|1.0|1.0|1.0|0.0|3.15|3.09|0.19|43.6|2.66|100.08|0.0|2.0|-4.12|0.0|-4.57|7.59e-05|0.0248|2.69e-05|3.52|0.0|8.85e-06|-0.04865|5.382000000000001|4.0261|-1029.960398|-1029.93716|0.1106|0.6010800000000001|-1029.763465|67.0|0.02323788|-1029.813844|3.1195|78.0|7.1079|7.1079
20_a4|0.0|0|0|0.0|1|1|1|1.399905568|2.017439295|-0.203359312|0.0|-0.124135414|0.012265062|-0.1473674569999999|10.9459449|1|1|0.012025268|-0.064248765|-0.103098674|-0.211751813|0.7797803109999999|0.246357638|-0.105783279|0.665774148|0|0.918147288|-0.072188305|0.210083785|0.022933651|-29.16642156|11.03865532|39.3981702|-0.0273144939999999|-16.72448692|68.49419443|0.6435852470000001|-1.010636274|-14.03867522|46.45917085|-13.14728679|40.20507689|0.421704107|1982.961908|441.9318823|-6.32818424|0.356414753|0.729218575|4085.683488|20.4281979|0.024334176|-138.2237887|755.8433223999999|338.71903330000004|11.71277006|1.0|1.0|1.0|1.0|0.0|3.23|3.06|0.11|39.94|2.09|86.62|0.0|3.0|-3.46|0.0|-3.87|0.000346|0.1|0.000134|2.96|0.0|0.000806|-0.03048|5.1778|4.0419|-934.2489802|-934.2266312|0.2364|0.66028|-934.103809|0.1415|0.022349042|-934.150871|5.5779|646.0|6.1898|6.1898
17b_a50|0.0|0|1|0.0|2|1|1|1.348984601|4.35392516|-0.145258626|2.206759705|-0.144000296|0.012409091|-0.152660972|10.94500663|2|2|0.012686493|-0.2252068689999999|-0.357011777|-0.237489143|0.7621727979999999|-0.1585336269999999|-0.257646121|0.748900413|1|0.931849183|-0.07555585|0.4220781729999999|0.0128994089999999|-33.25475672|8.976922737999999|47.42733742|-0.02681014|-36.59177249|86.9549829|0.803386523|-1.662228695|-23.14256283|59.65808461|-18.65764227|42.23167946|0.4835366239999999|2765.537065|648.4900322000001|-12.98417734|0.1966134769999999|0.936245718|6059.076348|23.22374317|0.010169967|-422.2639022|1439.872076|862.3868512|7.077456382|1.0|1.0|1.0|1.0|0.0|4.17|3.57|0.35|51.77|2.71|131.39|0.0|8.0|-4.75|0.0|-4.91|1.7899999999999998e-05|0.00763|1.22e-05|3.96|0.0|1.22e-05|-0.0318|4.2447|4.0418|-1337.1910779999998|-1337.164673|0.1817|0.66195|-1336.833957|0.1758|0.02640483|-1336.899093|8.4096|122.0|6.9136|6.9136
38_a18|0.0|0|0|0.0|0|2|2|1.251175383|0.0|0.059724697|0.0|-0.448742607|0.000520558|-0.020056674|10.94702086|0|0|0.001602741|-0.074661643|-0.11123356|-0.498932552|0.719168079|-0.03302891|-0.007310849|0.7400818459999999|0|0.8310704529999999|-0.082256123|0.423402315|0.00838904|-61.25359673|6.675707878|134.4282836|-0.0322355079999999|-52.08807522|74.46052717|0.880927895|-2.385427574|-48.74349112|71.15832778|-25.65190078|67.92930461|0.4666657999999999|3162.36475|661.3370874|-20.41289434|0.119072105|0.874996952|7261.130718|29.11918324|0.007165119|-606.2584549|2154.819559|1228.492038|5.701753365|1.0|1.0|1.0|1.0|3.0|4.53|0.0|0.34|85.29|3.7|160.66|0.0|10.0|-6.98|0.0|-6.11|1.05e-07|5.36e-05|7.85e-07|5.43|0.0|2.38e-08|-0.0483699999999999|3.2241|3.2241|-1611.630281|-1611.60375|0.5147|0.69235|-1611.133158|0.5147|0.02653109|-1611.206669|2.7244|91.0|7041.0|7041.0
3_a20 (SB-525334)|0.0|1|0|3.502142227|0|0|0|1.183765089|0.0|-0.048050965|1.728260385|-0.274640708|0.001924142|-0.175513234|10.95053359|1|1|0.0033523629999999|-0.169090412|-0.277724429|-0.500412918|0.7186587|0.087932573|-0.17447922|0.7835436240000001|1|0.8756647679999999|-0.0917096759999999|0.246005838|0.0123308269999999|-34.52869143|6.965173618|70.23182172|-0.029269046|-29.26136697|0.0|0.784910502|-1.375645142|-19.50382741|58.45718743|-16.53287135|41.49386505|0.457398769|2243.481559|494.6267525|-9.33873414|0.215089498|0.8429740729999999|4905.195832|21.06338405|0.0117802769999999|-321.8682802|989.9790502999998|520.6749407|6.654190521|1.0|1.0|1.0|1.0|1.0|3.37|2.82|0.24|67.35|1.69|104.59|0.0|3.0|-4.85|0.0|-4.73|1.42e-05|0.00489|1.88e-05|3.74|0.0|1.4e-06|-0.0671399999999999|4.9821|3.1728|-1086.585811|-1086.56485|367.0|0.70168|-1086.329436|0.1171|0.02096048|-1086.383308|4.8164|162.0|6.7905|6.7905
