molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|nFaHRing|RASA|FNSA5|PBF|PNSA5|PPSA3|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|GRAVp|TASA|WNSA4|GeomDiameter|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50|pIC50
3g_a32|0.0|1|1|3.542426304|-0.047725143|7.78113851|0|0|0.60942078|0.0|5.733341277|-0.072619634|2.2144733530000003|-0.2816222539999999|0.001276735|-0.1154223269999999|0.002565215|-0.074808287|-0.133675401|-0.563371932|0|0.755211939|1|0.887695945|-0.098311343|0.273439311|-54.47722347|6.647498326|0.112304055|3.683575459|0.0|0.8007401590000001|-1.278047464|60.55421302|-16.86199774|2271.746759|491.89858160000006|-9.343731735|10.70834299|110.4157723|-392.4367329|21.05801434|0.01096673|-333.29803589999995|475.3634141|6.076989555|0.0|1.0|1.0|1.0|3.44|0.28|19.0|-7.29|5.42|110.94|0.0|102.55|0.0|1.0|3.0|24.0|3.0|-4.9|0.0|1.0|4.61|-5.59|8.12e-08|0.000915|5.02|0.0|0.0|5.08e-08|3.5456|4.13|-1712.060085|593.24|0.2859|349.68|0.70275|0.2859|3.3082|-1711.919273|14.0|7.8539|7.8539
10_a15|0.0|0|0|0.0|0.0|0.0|0|0|1.4356889780000002|0.0|0.0|-0.0435725659999999|0.0|-0.384887119|0.001740635|-0.077096984|0.0034254209999999|-0.120626133|-0.184255041|-0.391156537|2|0.713794823|0|0.933136945|-0.101494566|0.640780603|-59.05618983|6.101312009|0.066863055|3.550143186|0.0|0.8301726490000001|-1.928396745|65.80736417|-21.17108692|2605.82709|542.9602292000001|-12.31872585|10.08767698|98.81668286|-652.8924702|25.50202895|0.0116026369999999|-384.2321709|673.7288405|6.751174337|1.0|1.0|1.0|1.0|3.64|0.12|24.0|-9.82|6.3|56.27|0.0|119.95|0.0|1.0|6.0|30.0|4.0|-4.97|0.0|1.0|4.69|-5.83|5.99e-07|0.000584|5.29|0.0|0.0|1.51e-10|4.4682|5.16|-1281.088565|631.2|0.1412|277.48|0.70313|0.0042|1.6654|-1280.862627|7.0|8.1549|8.1549
4_a47|0.0|0|0|0.0|0.0|0.0|0|0|1.304464196|0.0|0.0|-0.121159855|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|-0.006506051|-0.017555555|-0.027355932|-0.462831711|2|0.783871003|1|0.874200878|-0.092556319|0.444849947|-50.35610033|4.22896799|0.1257991219999999|2.300808176|0.0|0.806604393|-1.48090111|57.78603076|-19.18327632|2306.463316|475.6168721|-10.43683449|10.818777699999998|105.2186243|-438.3470487|23.78275706|0.013656479|-333.62177030000004|471.7712484|7.429930428|1.0|0.0|1.0|2.0|3.01|0.05|22.0|-8.79|5.71|58.04|0.0|106.52|0.0|1.0|3.0|26.0|3.0|-4.99|0.0|1.0|4.32|-5.64|1.21e-06|0.0008359999999999|4.96|0.0|0.0|1.61e-09|5.7708|4.44|-1509.453558|576.9|0.2304|214.85|0.69157|0.2221|4.2607|-1509.3147789999998|32.0|7.5|7.5
8c_a32|0.0|1|1|3.46252244|0.0|7.765993078999999|0|0|0.609420757|0.0|5.733341277|-0.04699673|2.143746338|-0.459589251|-0.003484915|-0.026048985|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.578242111|0|0.845443342|1|0.801747512|-0.097480366|0.263222951|-58.93213925|9.818219446|0.198252488|5.935643221|78.19443734|0.600684883|-1.267244762|74.36515033|-16.654735000000002|2571.62241|484.6996147|-10.06868562|12.81496717|241.4075262|-463.1595384|27.72624296|0.025527931|-121.7388847|557.1050635|15.43301109|1.0|1.0|1.0|2.0|2.82|0.26|19.0|-7.65|4.19|140.04|0.0|110.47|1.0|1.0|7.0|27.0|4.0|-6.45|0.0|1.0|3.56|-4.39|1.5e-06|0.0164|3.21|0.0|0.0|2.23e-08|3.5673|4.28|-1880.764533|646.97|0.3272|347.56|0.70135|0.3272|8.4922|-1880.597039|37.0|7.4318|7.4318
12c_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984133|0.0|5.351858133|-0.030422458|0.0|-0.3657134279999999|0.00372838|0.019094532|0.003603419|-0.051371057|-0.090173435|-0.468696709|1|0.824373792|0|0.8439327120000001|-0.096482247|0.39541773|-62.99109515|10.36785909|0.156067288|6.768942632999999|0.0|0.8061287690000001|-1.833162702|72.5855533|-24.42511853|2860.640481|550.9847369|-15.946612|13.9883503|126.574178|-781.3839879|30.29927658|0.014695647|-399.7292126|652.8825454|9.594458155|0.0|1.0|0.0|1.0|0.0|0.14|17.0|-7.22|3.27|81.65|0.0|132.29|0.0|1.0|5.0|30.0|4.0|-5.75|0.0|1.0|3.11|-5.44|1.19e-06|0.00156|4.49|0.0|0.0|6.03e-08|5.0582|4.45|-2035.373591|695.96|0.2155|245.12|0.68457|0.1568|3.7377|-2035.202565|0.01|7.9914|7.9914
16_a15|-3.726252327|0|0|0.0|0.0|0.0|0|0|0.300207157|0.0|0.0|-0.463771194|0.0|-0.4898555739999999|-0.009769916|-0.109386268|-0.00379317|-0.046871961|-0.0764246109999999|-0.528097878|2|0.729432583|0|0.723597405|-0.101500719|0.7427725270000001|-69.38556779999999|4.848103252|0.276402595|3.31414791|17.68542055|0.868460507|-2.131515106|76.07332645|-26.98327637|3173.773379|494.6488764|-18.44568161|11.720499900000002|89.91997762|-996.0668068|31.07023998|0.009783192|-503.7568532|728.353441|6.687758643|1.0|1.0|1.0|2.0|2.93|0.08|24.0|-9.21|6.02|115.58|0.0|124.45|0.0|1.0|6.0|32.0|6.0|-6.27|0.0|1.0|3.59|-5.21|9.89e-07|0.00274|3.88|0.0|0.0|6.1e-10|4.1731|8.26|-1770.509465|716.79|0.3809|297.1|0.66615|0.1409|8.0361|-1770.281427|21.0|7.6778|7.6778
3a_a49|0.0|0|0|0.0|0.0|7.535296702|1|1|1.343850114|2.09865947|5.4161004020000005|-0.072328354|1.819785|-0.337858497|-0.000349523|-0.060613765|0.000521532|0.002357097|0.003978478|-0.421478185|2|0.8145214209999999|1|0.72890527|-0.088484274|0.526915193|-51.82200998|9.491036042|0.27109473|5.558553447|59.40691577|0.689774813|-1.504232653|64.2037853|-17.97906469|2599.121578|426.893216|-10.52968207|12.49907878|181.6875706|-515.9544212000001|26.06512204|0.021141449|-222.2883651|578.2841135|12.38177532|1.0|0.0|1.0|2.0|2.11|0.18|21.0|-7.19|2.81|98.72|0.0|112.14|0.0|1.0|5.0|29.0|5.0|-7.67|0.0|1.0|2.02|-3.3|0.000878|193.0|1.38|0.0|0.0|6.52e-08|5.1647|3.16|-1254.012043|635.89|0.3467|240.06|0.66614|0.0793|3801.0|-1253.8126619999998|64.0|7.1938|7.1938
12b_a50|0.0|0|1|0.0|0.0|7.927685046000001|1|1|1.397986833|4.058595679|5.82008293|-0.0016330379999999|2.112397566|-0.125985651|0.01164808|-0.101728189|0.011790103|-0.168032508|-0.291865836|-0.246831987|1|0.804535572|1|0.925916085|-0.066155918|0.24516882|-33.25880166|10.80329197|0.074083915|5.43117764|86.49656508|0.5731907470000001|-0.926182858|47.12729492|-11.93905701|2224.116359|465.4891075000001|-6.002164865|10.05480253|214.5713436|-234.0844297|20.82911679|0.027586169|-73.59089223|388.171611|13.86849326|1.0|0.0|1.0|0.0|2.45|0.11|20.0|-5.49|3.42|48.53|0.0|94.69|0.0|2.0|2.0|24.0|3.0|-6.44|1.0|1.0|2.59|-3.84|0.000685|45.0|2.5|0.0|0.0|3.22e-06|4.7089|2.47|-1006.664619|539.15|0.2425|263.3|0.6581|0.0777|4.0567|-1006.550688|4.74|5.3242|5.3242
18c_a22|0.0|0|0|0.0|0.0|6.842683282|0|0|1.194229067|1.804590026|4.727387819|0.013131848|1.642882533|-0.213698903|0.005449965|0.009519672|0.005597023|-0.078828791|-0.143402172|-0.305378181|2|0.7669483559999999|1|0.931073539|-0.076388478|0.5003904610000001|-52.84635017|13.72808419|0.068926461|9.49723261|15.22791009|0.682690024|-1.52776956|67.73280290000001|-19.94201893|3090.601885|644.1264387|-13.79609783|14.04085897|219.5183688|-731.1931848999999|29.21094233|0.0215181079999999|-252.7737494|779.8043336000001|14.88645273|1.0|1.0|1.0|1.0|3.3|0.08|27.0|-9.46|4.98|124.4|1.0|136.36|0.0|1.0|6.0|34.0|5.0|-6.63|0.0|1.0|3.72|-5.1|1.6e-06|0.0036799999999999|3.5|0.0|0.0|3.4299999999999995e-10|5655.0|3.5|-1783.562578|707.08|0.2996|219.25|0.60449|0.0817|1.2938|-1783.340519|26.0|7585.0|7585.0
19_a3|0.0|1|0|2.917217813|0.0|6.605297921|0|0|1.4316666480000002|0.0|4.59511985|-0.030657|1.744747103|-0.129865138|0.006821053|0.156485495|0.006731579|-0.037291767|-0.066245471|-0.270506095|3|0.758995484|1|0.853017902|-0.087730634|0.225451546|-40.8473715|5.419662458|0.146982098|2.523394126|0.0|0.75798185|-1.140498238|48.55416845|-15.17188084|2000.66399|397.1650228|-7.064025721|10.21110415|112.6836188|-247.2409002|20.01615321|0.016552404|-240.2326308|314.0966684|7.706796952|1.0|0.0|1.0|1.0|1.6|0.06|21.0|-7.21|3.39|67.35|0.0|85.32|0.0|1.0|2.0|22.0|4.0|-6.5|1.0|1.0|2.45|-3.58|0.000578|0.0764|2.19|0.0|0.0|6.18e-08|3945.0|2.43|-929.2818523|499.93|0.3006|314.28|0.67351|0.3006|2191.0|-929.193831|23.0|7.6383|7.6383
8_a27|0.0|1|0|2.599100867|0.0|6.605297921|0|0|1.406757715|1.7626247169999998|4.59511985|-0.077396262|1.21499748|-0.329319041|0.0040883959999999|0.093450172|0.004801929|-0.106814855|-0.187486926|-0.535352745|2|0.8000360390000001|1|0.776384028|-0.092265073|0.3608031339999999|-43.96130162|10.41179748|0.223615972|4.960882344|61.18801154|0.751701834|-1.291711016|53.20197882|-17.09606174|2132.9321670000004|369.9216992|-8.145716531|9.642697094|118.305988|-293.2457951|22.74314225|0.019394143|-239.8554499|326.3351007|9.240677197|0.0|0.0|0.0|1.0|2.28|0.06|21.0|-6.28|2.48|76.46|0.0|87.68|0.0|1.0|2.0|23.0|4.0|-6.73|1.0|1.0|2.38|-3.52|0.000586|0.0907|2.0|0.0|0.0|5.2e-07|4.1276|3.96|-1004.515654|507.76|0.2336|300.38|0.64893|0.2336|3.0415|-1004.432889|6.0|8.2218|8.2218
4n_a46|0.0|0|0|0.0|0.126268818|7.825245291|1|1|1.13463699|2.093595994|5.587248657999999|-0.036492128|0.0|-0.234842682|0.004988019|-0.144852516|0.0042595609999999|0.070558373|0.109017734|-0.369211845|0|0.722331115|0|0.903145407|-0.085838139|0.371438024|-47.16810275|4.629240193|0.096854593|2.543769935|0.0|0.863203663|-1.459248362|51.4039205|-17.06080312|2195.786424|496.2788787|-9.374920341|9.921794991|75.1696593|-440.621256|19.76451658|0.0077084869999999|-399.1612105|525.8291956999999|4.235817757|0.0|1.0|1.0|1.0|2.84|0.27|17.0|-6.67|4.94|61.84|0.0|102.92|0.0|1.0|2.0|26.0|3.0|-5.26|1.0|1.0|3.9|-5.1|3.75e-06|0.00273|4.41|0.0|0.0|2.14e-07|5.7448|4.57|-1090.343872|578.83|253.0|215.82|0.7025|0.0711|6.2318|-1090.151267|5194.0|5.2845|5.2845
8c_a12|0.0|0|0|0.0|0.0|0.0|1|1|1.283851303|0.0|0.0|-0.055163114|0.0|-0.447739674|-0.004211843|-0.036504737|-0.00160589|-0.210669119|-0.370782022|-0.606245231|2|0.782864175|0|0.840397446|-0.101988384|0.239216075|-52.04233846|10.00357546|0.159602554|5.104595615|0.0|0.764449832|-1.529825767|61.66383178|-19.51587692|2190.852814|428.8355831|-9.958505349|10.74930819|120.19586|-398.3402139|25.52931025|0.018855428|-269.8853937|390.0159026|9.621493319|1.0|0.0|1.0|1.0|2.24|0.11|18.0|-7.14|1.59|63.06|0.0|98.07|0.0|1.0|3.0|24.0|5.0|-6.44|1.0|1.0|2.23|-3.72|0.000339|0.0598|2.5|0.0|0.0|7.24e-08|4.3598|2.76|-1022.77302|551.66|466.0|284.38|0.67318|0.1355|1.7305|-1022.663298|0.04|7.3979|7.3979
11b_a31|0.0|1|0|3.248213341|0.0|7.765993078999999|1|1|0.610137403|0.0|5.733341277|-0.172248605|0.0|-0.838727032|-0.014385937|-0.1488994619999999|-0.010716217|-0.101934423|-0.16780872|-0.564706551|0|0.834596039|0|0.545458754|-0.148709304|0.26165445|-82.80602396|21.02499452|0.454541246|11.70737909|87.78853803|0.669723835|-1.784511651|100.3071755|-24.84180719|2410.572158|303.7286124|-13.83270059|12.96936635|183.9081702|-553.3080237|37.09261324|0.0314298879999999|-189.0151528|397.3137532|17.50115151|0.0|1.0|1.0|2.0|2.29|0.24|16.0|-5.45|3.25|125.57|0.0|92.51|0.0|2.0|5.0|25.0|6.0|-6.73|0.0|1.0|2.69|-3.75|1.82e-05|0.0637|2.46|0.0|0.0|3.59e-06|3.8437|4.07|-1520.085181|589.56|0.2634|322.57|0.70073|0.2634|3.2104|-1519.967224|0.53|6.2757|6.2757
12f_a31|0.0|1|0|3.4780522210000004|0.0|7.765993078999999|1|1|0.6101347579999999|0.0|5.733341277|-0.033056721|0.0|-0.698273995|-0.00150321|-0.0944165219999999|0.000889251|-0.130400541|-0.205011573|-0.551471017|0|0.8167107029999999|0|0.700992225|-0.118239376|0.262896936|-82.48950216|19.26761061|0.299007775|13.44201623|569.7325277000001|0.686882955|-1.891830012|97.53070764|-23.56842919|2710.311963|489.0460499|-16.44247509|19.05849748|218.4455813|-920.7786053|34.31214739|0.021559868|-260.7571603|713.5657448|15.04120547|1.0|1.0|1.0|2.0|3.78|0.41|16.0|-8.02|4.48|117.37|0.0|117.78|0.0|1.0|10.0|30.0|5.0|-6.19|0.0|1.0|4.01|-4.63|1.05e-06|0.0101|3.82|0.0|0.0|9.53e-09|3.8305|5.39|-1696.785527|755.33|0.2664|323.68|0.7006600000000001|0.2664|1.8803|-1696.53373|0.13|6.8861|6.8861
15_a4|0.0|0|0|0.0|0.0|7.535296702|1|1|1.399867493|1.956386054|5.4161004020000005|-0.061469545|0.0|-0.077474847|0.009823083|-0.1979518539999999|0.00918585|-0.017259078|-0.038707204|-0.226703465|1|0.772721853|0|0.867716376|-0.073738544|0.2517542889999999|-35.36161572|5.223809291|0.132283624|2.505098786|86.01453643|0.8438913020000001|-1.106078158|40.03406565|-14.73400655|1973.978183|416.1168833|-7.065752187|9.709704127|74.8625551|-254.3670787|17.45960235|0.009743323|-329.8289177|324.5687005|4.672449937|0.0|0.0|0.0|0.0|3.01|0.11|17.0|-6.09|4.4|30.71|0.0|85.06|0.0|1.0|2.0|22.0|3.0|-5.6|1.0|1.0|3.61|-4.28|0.000152|0.0151|3.49|0.0|0.0|8.070000000000001e-07|4.5048|3.8|-958.270023|512.65|0.1996|275.22|0.56413|0.0969999999999999|2.1603|-958.195344|175.0|6757.0|6757.0
GW6604_a52|0.0|1|0|2.944144148|0.0|6.605297921|0|0|1.427583999|0.0|4.59511985|-0.005328809|0.0|-0.085995143|0.007746755|-0.118272803|0.0070554269999999|0.039867344|0.067497086|-0.201462112|2|0.693399445|0|0.87346455|-0.072069252|0.38374044|-35.62691523|4.459510077|0.12653545|2.204526664|0.2386028039999999|0.73529506|-1.081038779|44.37166117|-14.44334401|2044.612273|431.7909048|-7.13996301|11.6571716|130.8549791|-264.17863140000003|19.64292268|0.01768964|-232.6328342|359.1060668|8.744745933999999|1.0|0.0|1.0|1.0|1.76|0.0|23.0|-8.03|4.2|54.46|0.0|90.49|0.0|1.0|3.0|23.0|3.0|-5.95|1.0|1.0|3.08|-4.16|0.000135|0.0207|3.06|0.0|0.0|9.31e-09|||||||||||107.0|6.9706|6.9706
47a_a18|0.0|0|0|0.0|0.0|7.03438793|1|1|0.403918489|0.0|4.844187086|-0.18843247|0.0|-0.464122017|-0.005483379|-0.025401815|-0.000633273|-0.232940071|-0.358939392|-0.369841706|0|0.766261502|0|0.778790861|-0.099310031|0.371382587|-81.42570819|11.58086543|0.2212091389999999|9.49531639|110.0917322|0.7936193709999999|-2.681370849|93.5899242|-29.70938001|3612.105567|638.5417107999999|-24.3591435|19.74153879|169.2144153|-1802.576619|37.435301|0.014835962|-481.4854016|1225.939287|12.16421601|1.0|1.0|1.0|3.0|0.0|0.28|18.0|-8.27|3.35|123.06|1.0|158.24|1.0|1.0|12.0|39.0|5.0|-6.49|0.0|0.0|2.02|-5.58|1.8100000000000002e-07|0.00143|4.44|0.0|1.0|5.4e-09|3.1947|8.82|-2098.807018|874.47|0.6094|388.09|0.69508|0.6094|2.6271|-2098.359766|1.0|9.0|9.0
9h_a24|0.0|1|0|2.916716427|0.0|7.153833802|0|0|1.428198245|1.726213624|5.209486153|2.01e-05|0.0|-0.105982525|0.013595277|-0.209618231|0.012380829|-0.02551563|-0.047269812|-0.207206943|2|0.78742035|0|0.883775278|-0.0687348109999999|0.4016070679999999|-32.48899638|8.724425117000001|0.1162247219999999|4.123788393|1.773520599|0.572371258|-0.8935525440000001|47.51520531|-12.42226332|2062.34011|417.7355164|-5.871651668999999|11.11300329|202.1279819|-199.6361567|21.70315707|0.031789952|-68.41568372|295.8603625|15.02620893|0.0|0.0|1.0|1.0|1.96|0.0|22.0|-6.05|2.72|72.28|0.0|82.17|0.0|1.0|3.0|22.0|4.0|-6.85|1.0|1.0|1.97|-3.24|0.00147|166.0|1.7|0.0|0.0|8.95e-07|5.1739|1.16|-945.2642633|506.68|0.3844|239.63|0.61928|0.0073|5.6654|-945.200628|77.0|7.1135|7.1135
8g_a12|0.0|1|1|2.897921027|0.0|6.580639137|1|1|1.28383574|0.0|4.59511985|-0.029907264|1.714060666|-0.40429396|0.005898773|-0.094550033|0.005405355|0.068559367|0.122649613|-0.532504083|1|0.7475224290000001|1|0.8576253690000001|-0.1045061519999999|0.274352085|-57.6443411|4.915102972|0.142374631|2.7111119089999995|0.0|0.90166696|-1.881110729|61.99654413|-23.58177591|2506.427441|473.055878|-13.00742505|12.83559677|54.23932676|-572.326702|26.15353224|0.007890315|-443.109365|480.0590283|4.352203029|1.0|1.0|1.0|2.0|2.51|0.1|21.0|-8.0|2.07|78.85|0.0|109.93|0.0|1.0|3.0|27.0|5.0|-6.28|0.0|0.0|2.77|-4.34|4.15e-05|0.0163|3.06|0.0|0.0|9.98e-09|4.2057|3.68|-1154.321531|590.93|0.3786|294.8|0.55027|0.1601|2.9986|-1154.173831|3715.0|5.43|5.43
1c_a5|0.0|1|0|2.955525321|0.0|6.605297921|0|0|1.424607938|0.0|4.59511985|-0.006491037|0.0|-0.085301064|0.008031558|-0.228971551|0.007357977|0.034752304|0.0578378779999999|-0.20172074|2|0.7595197290000001|0|0.88631419|-0.070346332|0.436308619|-35.99212225|4.27195187|0.11368581|2.185709046|0.0|0.753027268|-1.12554131|43.86175561|-14.3968489|2105.8969850000003|453.4753671|-7.366029352999999|11.580409800000002|126.3615674|-294.64117410000006|19.11862892|0.0153811389999999|-258.918642|409.0289917|7.869633359|1.0|0.0|1.0|1.0|2.09|0.05|23.0|-8.41|4.51|54.46|0.0|95.45|0.0|1.0|3.0|24.0|3.0|-5.77|1.0|1.0|3.43|-4.45|5.5700000000000005e-05|0.0111|3.43|0.0|0.0|3.87e-09|4.8783|3.17|-990.6223073|556.84|271.0|254.15|0.53838|0.1076|1.7105|-990.516371|3981.0|5.4|5.4
11a_a31|0.0|1|0|2.856083711|0.0|7.773594467000001|1|1|0.610138462|0.0|5.733341277|-0.259732443|0.0|-0.8792402579999999|-0.022093578|-0.1217573119999999|-0.017433557|-0.1068420919999999|-0.1829166189999999|-0.563537536|0|0.8433024170000001|0|0.486754956|-0.161027639|0.271818874|-81.26889906|20.91187076|0.513245044|10.55399384|71.03772901|0.735254945|-1.932331673|97.23036756|-28.68314085|2288.9694010000003|245.6599349|-14.47606937|10.5643234|133.6139513|-492.1863586|39.01114987|0.031626337|-237.4612264|302.14325319999995|15.96146849|0.0|1.0|1.0|2.0|2.16|0.13|16.0|-4.65|2.94|125.57|0.0|83.12|0.0|2.0|3.0|23.0|6.0|-6.51|0.0|1.0|2.42|-3.79|1.5399999999999998e-05|0.0531|2.53|0.0|0.0|2.22e-05|3.8042|3.97|-1441.452616|529.63|0.2797|325.92|0.69222|0.2797|6.4691|-1441.37897|0.19|6.7212|6.7212
12ae_a36|-3.3501500230000003|1|0|3.412870974|0.0|7.412764017000001|2|2|0.299253957|0.0|5.351858133|-0.351827031|0.0|-0.611759277|-0.006862238|-0.083959343|-0.001160331|-0.15024383|-0.261631709|-0.513686975|1|0.831101086|0|0.7162413209999999|-0.105648609|0.439268891|-78.71102033|17.78605328|0.2837586789999999|13.25108213|19.97715962|0.6849975640000001|-2.11297219|97.76153993|-27.14173115|3486.122819|533.6188092|-20.22131065|16.22570287|234.6851816|-1172.836017|39.62310606|0.025570256|-275.6561988|805.2286932|19.05051961|0.0|0.0|0.0|3.0|0.0|0.17|17.0|-6.87|2.15|123.75|0.0|142.02|0.0|1.0|7.0|34.0|6.0|-8.03|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0897|1.64|0.0|0.0|1.36e-07|5235.0|6.24|-1876.203168|754.15|0.4832|236.84|0.68591|0.3366|6.7458|-1875.963244|15.0|7.8239|7.8239
15_a31|0.0|1|0|3.155574452|0.0|7.765993078999999|1|1|0.610137926|0.0|5.733341277|-0.134784483|0.0|-0.775463115|-0.011797858|-0.070065105|-0.007631228|-0.157560864|-0.272545088|-0.6215974160000001|0|0.8022000659999999|0|0.567108776|-0.131697567|0.287991212|-70.00513464|20.47825449|0.4328912239999999|10.88541717|514.6215199|0.641533577|-1.58037081|88.05886218|-22.10688462|2351.566145|301.452236|-11.75113151|11.51842782|190.5463457|-446.5429972|34.45943505|0.03396368|-150.46712390000002|363.593507|18.05372755|1.0|1.0|1.0|2.0|1.64|0.19|16.0|-5.66|3.0|117.37|0.0|90.47|0.0|2.0|4.0|24.0|5.0|-6.84|0.0|1.0|2.27|-3.57|5.27e-05|0.0931|2.18|0.0|0.0|2.19e-06|4569.0|3.9|-1460.900291|556.68|348.0|271.36|0.5241899999999999|348.0|5.5793|-1460.790873|1.1|5.9586|5.9586
17e_a50|0.0|0|1|0.0|0.0|7.934155233999999|2|2|1.320916122|4.3906140030000005|5.82008293|0.038322942|2.2384546640000003|-0.141076059|0.012036705|-0.086639125|0.012372059|-0.1949741189999999|-0.310566368|-0.229030473|1|0.7409645029999999|1|0.930108205|-0.073011385|0.4239465089999999|-50.7956915|8.950665784|0.069891795|6.227183052000001|86.98647608|0.803671114|-1.67926185|57.93079973|-18.5444588|2883.936138|647.0975667|-12.90180444|16.70124474|136.5904997|-812.8136797000001|23.07468625|0.010255676|-422.5418889|904.3172644|7.135108233|1.0|1.0|1.0|0.0|4.23|0.37|20.0|-7.33|4.68|51.77|0.0|138.0|0.0|1.0|6.0|33.0|4.0|-6.08|1.0|0.0|4.03|-5.18|1.34e-05|0.00288|4.08|0.0|0.0|4.63e-08|4.2373|3.8|-1375.295877|757.34|0.1809|292.6|0.66478|0.1785|6.7175|-1374.992422|155.0|6.8097|6.8097
12u_a36|0.0|1|0|3.508898495|0.0|7.412764017000001|2|2|1.270259304|0.0|5.351858133|-0.0407717229999999|0.0|-0.407105926|0.0042553209999999|-0.063855309|0.005035022|-0.099596099|-0.163978382|-0.438988314|1|0.8101678720000001|0|0.842227829|-0.0969881059999999|0.3765068079999999|-67.50289394|12.27663887|0.157772171|8.544435884|5.944854912|0.77938748|-2.036750221|78.06218646|-24.02645378|2831.106839|586.1833819|-16.72220679|14.90088936|153.5444314|-986.6102007|30.82735404|0.015171583|-388.9026034|799.5563855|10.55929252|0.0|1.0|1.0|2.0|0.0|0.24|17.0|-7.38|3.01|69.2|0.0|138.33|0.0|1.0|6.0|32.0|4.0|-6.19|1.0|1.0|2.66|-4.86|1.13e-05|0.00589|3.8|0.0|0.0|4.2e-08|3.8847|4.21|-1350.8981130000002|739.12|0.4267|319.16|0.70272|0.0176|5.8702|-1350.638138|16.0|7.7959|7.7959
25c_a34|0.0|0|0|0.0|0.0|7.412764017000001|2|2|1.377881974|1.958290974|5.351858133|-0.047513652|0.0|-0.834326082|-0.002827527|-0.056443595|0.001433865|-0.3609280379999999|-0.563411433|-0.5404076879999999|1|0.80135608|0|0.683231623|-0.113392997|0.478421157|-75.6298008|29.22363765|0.316768377|19.49130854|93.28638171|0.537428437|-1.7008949569999998|100.6665476|-21.008278|2884.104654|455.6954382|-14.01190479|13.26192888|308.52165519999994|-756.6428589|39.09037289|0.037538004|-49.9273377|648.0187526000001|25.03674677|1.0|1.0|1.0|1.0|3.17|0.32|17.0|-5.71|1.98|90.74|0.0|116.0|0.0|2.0|6.0|31.0|6.0|-7.95|0.0|0.0|1.93|-3.28|0.00156|0.22|1.3|0.0|0.0|1.97e-06|4.2095|4.32|-1426.704645|704.43|0.2239999999999999|294.54|0.69247|0.2239999999999999|7.12|-1426.48597|1.78|5.7496|5.7496
1f_a5|0.0|1|0|2.824395738|-4.398485453999999|6.605297921|0|0|1.218960329|0.0|4.59511985|-0.31059482|0.0|-0.277594656|-0.0012491689999999|-0.174016111|-0.000700145|0.001493879|0.004923698|-0.401165734|2|0.771487328|0|0.888073448|-0.083857856|0.45528118|-46.77243802|4.687041957|0.111926552|2.614237829|0.21377016|0.757522389|-1.425583552|57.83835135|-19.87828616|2482.949545|495.3305784|-11.0872845|13.35549635|135.2439659|-443.4913802|26.24118632|0.01983997|-287.2706403|403.396385|11.06591332|1.0|0.0|1.0|1.0|2.61|0.05|23.0|-8.88|6.37|54.46|0.0|95.49|0.0|1.0|4.0|27.0|6.0|-5.73|0.0|1.0|4.23|-4.97|1.6100000000000002e-05|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|4.7485|3.58|-1288.353339|577.11|0.6959|261.1|0.42446|0.0228|3.7852|-1288.263745|0.24|6.6198|6.6198
