molecula|SddssS|n9FaHRing|n9FaRing|NaasN|nAHRing|SaasN|AATSC1c|MATS7i|SaaaC|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA5|WNSA5|RPCS|DPSA5|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
14n_a23|0.0|1|1|2|0|3.3716621960000004|-0.0068536419999999|0.079559363|0.747533142|0.010561248|10.3132176|-0.059870135|2|2|0.144230149|-0.110069159|-0.199540201|2|0.802854174|0.71381683|1|0.89327435|-0.058928845|0.027028617|-55.70499288|-37.64460956|97.39429807|72.09248208|3014.591033|603.6615822000001|-1114.099858|2195.877777|-14.76259199|0.313179459|8.662092555|6740.54932|211.642042|31.80611809|0.0242495529999999|-252.5011125|16.3874892|0.0|1.0|1.0|1.0|1.0|3.66|26.0|-7.51|3.42|4.03|2.72|1.0|1.0|-5.63|32.0|-6.47|441.51|0.0|0.0|0.0|-5.02|2.32e-06|9.57e-06|0.0042299999999999|0.0|3.11e-08|1.3699999999999998e-05|-0.06951|3.4217|3.23|3.4217|710.48|1209.95|0.4229|362.35|575.71|0.6955|0.6955|-1744.1828670000002|-0.1382|5.2196|-1744.244532|7.2975|1.0|9.2441|9.2441
8g_a12|0.0|1|1|0|1|0.0|-0.0084227909999999|-0.038463841|1.714060666|0.005898773|10.95472263|-0.040257632|1|1|-0.068810076|0.068559367|0.122649613|1|0.7475224290000001|0.7714487940000001|1|0.8576253690000001|-0.076856227|0.008910823|-57.6443411|-31.79592789|0.0|61.99654413|2506.427441|473.055878|-1037.59814|1356.883205|-13.00742505|0.09833304|6.882798206|5327.736626|54.23932676|26.15353224|0.007890315|-443.109365|4.352203029|1.0|1.0|1.0|1.0|2.0|2.51|21.0|-8.0|3.31|2.07|2.89|0.0|1.0|-4.38|27.0|-6.28|353.38|0.0|0.0|0.0|-4.34|4.15e-05|4.61e-05|0.0163|0.0|9.98e-09|3.53e-06|-0.06432|4.2057|3.68|3731.0|590.93|989.66|0.3786|294.8|418.41|462.0|0.55027|-1154.121362|-0.1520099999999999|2.9986|-1154.173831|4.2131|3715.0|5.43|5.43
7a_a8|0.0|0|0|1|1|1.4494883790000002|-0.010269971|-0.017706371|0.0|0.000736369|10.94671402|-0.019054799|1|1|-0.02923588|-0.019499132|-0.032195997|1|0.764224152|0.681200974|0|0.718410375|-0.102174163|0.035405618|-59.83546383|-35.14198015|71.85980901|75.4573633|2715.360649|421.9297638000001|-1077.038349|1702.719465|-14.71059634|0.266115601|7.699041907000001|5907.9340090000005|156.2924154|34.12990316|0.0265990589999999|-274.7254012|15.62189947|0.0|1.0|1.0|1.0|1.0|3.06|23.0|-7.27|3.96|3.49|2.01|0.0|1.0|-4.86|29.0|-6.33|382.37|0.0|0.0|1.0|-4.64|1.36e-05|2.29e-05|0.00874|0.0|5.3600000000000004e-08|2.05e-05|-0.07616|4.5808|5.2|3.0704|605.72|1031.61|315.0|270.66|494.48|0.61257|0.70367|-1291.10235|-0.12889|9.9646|-1291.156661|12.8748|24.73|4.6068|4.6068
13n_a6|0.0|0|0|0|0|0.0|-0.010884884|0.058267173|1.628408574|-0.0093684169999999|10.95053349|-0.033224059|1|1|0.100294804|-0.068956229|-0.118693789|2|0.7767360059999999|0.82642394|1|0.70890216|-0.100363599|0.017758385|-75.07706271|-51.52585133|103.012404|88.73738138|2952.259627|486.5239262|-1426.464192|2535.307313|-18.12946621|0.251032943|8.872063579|6386.381394|172.28545730000002|35.2699138|0.019904118|-341.7352549|13.66031867|1.0|1.0|1.0|1.0|3.0|1.9|27.0|-9.67|4.19|3.76|0.81|0.0|1.0|-4.64|33.0|-7.23|435.48|0.0|0.0|1.0|-4.28|2.27e-05|5.24e-05|0.0228|0.0|2.1499999999999998e-10|9.35e-08|-0.07131|4.8185|4.27|3.3510000000000004|727.69|1232.6|0.9117|257.31|548.09|0.55028|0.64027|-1423.451366|-0.13863|7.1946|-1423.514154|10.1967|75.0|7.1249|7.1249
9r_a24|0.0|0|0|0|0|0.0|-0.004640179|-0.17821765|0.0|0.007861194|10.96129392|-0.043274854|1|1|-0.29065818|-0.179075526|-0.2920573039999999|3|0.7958149290000001|0.7526889940000001|0|0.8417158379999999|-0.0618978309999999|0.015557618|-54.99020696|-36.86695997|89.36724924|70.79264457|2644.462265|564.3096436000001|-934.8335183|958.7578093|-11.60626518|0.384785172|9.672636984|5501.824326|257.9706516|28.13932796|0.02357068|-154.486433|15.80243761|1.0|1.0|1.0|1.0|1.0|3.04|23.0|-8.66|4.23|3.93|1.02|0.0|1.0|-4.02|30.0|-6.83|400.48|0.0|0.0|0.0|-4.06|9.58e-05|8.77e-05|0.0351|0.0|2.21e-09|8.84e-07|-0.04313|4.4722|1.82|4.2877|713.25|1199.71|0.3398|277.23|616.11|0.3398|0.6204|-1294.201456|-0.1676099999999999|1.9698|-1294.263358|3.0322|11.0|7.9586|7.9586
47d_a18|0.0|0|0|0|1|0.0|-0.006087337|0.069914568|0.0|0.003376831|10.94702255|0.016324953|0|0|0.104380139|-0.272202025|-0.406388629|0|0.7430748709999999|0.741366815|0|0.836999127|-0.06394156|0.015270278|-71.20388424|-58.06490563|58.93717545|86.29525584|3304.705347|682.5509007|-1780.097106|1947.023498|-19.1002979|0.30185619|9.940531282|7780.945962999999|246.1558296|33.54943497|0.018506261|-323.1621908|15.0913716|1.0|0.0|1.0|1.0|2.0|0.0|18.0|-8.83|2.81|3.21|2.6|2.0|1.0|-5.74|39.0|-6.57|527.66|0.0|0.0|0.0|-5.28|1.83e-06|5.23e-06|0.00276|1.0|1.4800000000000003e-09|7.790000000000001e-07|-0.04561|3.1079|8.08|3.1079|875.6|1544.09|0.5820000000000001|398.94|817.06|0.69905|0.69905|-1703.545539|-0.12844|3.7605|-1703.622959|4.2225|8.0|8.0969|8.0969
3o_a32|0.0|1|1|0|1|0.0|-0.006253394|-0.064818511|2.240993002|-0.001411347|10.3110027|-0.090297882|3|3|-0.117744493|-0.061774721|-0.11221537|0|0.8214857240000001|0.840991936|1|0.8377808240000001|-0.073742105|0.012519666|-55.03672286|-31.73171751|0.0|62.56936516|2488.133192|483.0270239|-825.5508427999999|2469.87467|-10.57723917|0.214905181|6.392329273|5488.777096|123.9047338|23.36733582|0.0130649069999999|-328.7458915|7.532642302|1.0|1.0|1.0|1.0|2.0|3.06|19.0|-7.27|6.39|4.2|1.58|0.0|1.0|-5.72|26.0|-6.17|381.52|0.0|0.0|1.0|-4.73|1.89e-06|1.87e-05|0.00714|0.0|5.35e-08|2.04e-05|-0.05413|3.5333|2.35|3.5333|620.56|1049.14|0.2851|350.9|464.85|0.70216|0.70216|-1805.277864|-0.14652|3.2729|-1805.333039|5.8476|0.24|6.6198|6.6198
14_a4|0.0|0|0|1|1|1.947126795|-0.001935612|-0.0135414919999999|0.0|0.009588001|10.94612798|0.117232935|1|1|-0.031578333|-0.016862096|-0.039321879|1|0.77505994|0.500893739|0|0.8510382459999999|-0.065776751|0.013047382|-32.31961528|-14.69670456|85.72299913|39.49511556|1911.448021|386.9927769|-452.4746139|1378.961008|-6.23496557|0.231542789|5.304461808|3944.638539|105.2894945|17.84270058|0.015779688|-244.1511936|7.175500282000001|0.0|0.0|1.0|0.0|0.0|2.39|17.0|-5.71|3.59|4.09|2.82|0.0|2.0|-3.4|21.0|-5.8|277.3|0.0|1.0|1.0|-3.97|0.000396|0.000106|0.0295|0.0|1.95e-06|0.000539|-0.03639|4.5233|3.22|4.2312|475.32|794.51|0.1864|274.1|353.16|0.53298|0.55975|-918.851356|-0.17381|2.3797|-918.896242|3.3312|1.32|5.8794|5.8794
9i_a40|0.0|0|0|1|0|1.841293462|-0.0071562119999999|0.187127708|0.891973262|0.004532692|10.31197226|-0.1788455119999999|2|2|0.333430103|0.105172175|0.187399127|0|0.762774506|0.7947633409999999|1|0.830980762|-0.092881258|0.011010661|-44.58600513|-22.46593254|62.68854553|49.81256531|2056.370683|418.7133986|-668.7900768999999|335.9672843|-9.360805225|0.140977546|7.700852478|4201.058793|71.03556427|21.62632891|0.010372658|-361.8074422|5.226560183|1.0|1.0|1.0|1.0|1.0|2.9|20.0|-6.03|3.84|4.02|2.99|1.0|1.0|-5.32|22.0|-5.44|306.38|0.0|0.0|1.0|-4.71|4.79e-06|1.97e-05|0.00603|0.0|9.31e-07|0.000285|-0.05989|4.3611|3.2|2.8936|534.44|883.84|0.5012|284.3|417.75|0.56118|0.70339|-1273.167389|-0.11967|2.0895|-1273.217301|2.7887|1.25|5.9031|5.9031
37_a18|0.0|0|0|0|2|0.0|-0.005351023|-0.018268775|0.0|0.002300582|10.94702064|-0.011713125|0|0|-0.0276034839999999|-0.1483628609999999|-0.224171123|0|0.725028151|0.699483099|0|0.831783747|-0.068500679|0.009098426|-54.7389628|-40.02719655|60.1335413|65.15554136|3055.795406|608.2316837999999|-1423.213033|1571.7484060000002|-15.30451633|0.2351233969999999|9.460456975|7035.839448000001|171.9311063|27.36337253|0.0142451319999999|-387.3755475|10.41657856|1.0|0.0|1.0|1.0|2.0|0.0|18.0|-8.82|3.68|3.3|3.33|1.0|1.0|-5.68|36.0|-6.14|480.6|0.0|1.0|0.0|-5.47|2.08e-06|3.35e-06|0.00161|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|8.11|3.2127|794.5|1395.35|499.0|385.91|673.45|0.69305|0.69305|-1532.553949|-0.13194|2.2872|-1532.622404|3.0375|35.0|7.4559|7.4559
20b_a10|0.0|0|0|1|1|2.103422978|-0.007463406|-0.030238422|1.854149459|0.001965496|10.92966143|-0.013623188|1|1|-0.049452599|0.019531637|0.031942481|2|0.761071345|0.6980623109999999|1|0.75259177|-0.094975935|0.013038163|-56.53849503|-36.12803002|91.02309592|67.46831286|3085.433676|480.905232|-1187.308396|2257.777328|-13.79433873|0.238378673|7.554743755|7173.225184999999|152.3236842|28.34404003|0.0171045989999999|-334.3514234|10.92981783|1.0|1.0|1.0|1.0|1.0|3.15|27.0|-8.93|4.23|5.0|2.41|0.0|1.0|-5.22|34.0|-6.53|447.49|0.0|0.0|1.0|-5.09|6.05e-06|8.13e-06|0.00364|0.0|1.1699999999999999e-09|5.26e-07|-0.0578399999999999|5.9354|4.88|3.9013|687.84|1218.74|0.2782|208.89|482.93|0.3246|669.0|-1465.333983|-0.16388|5725.0|-1465.395231|7.7954|1.1|5.9586|5.9586
12ag_a36|0.0|0|0|0|2|0.0|-0.008085448|0.063109409|0.0|-0.002526241|10.96052849|-0.050147748|1|1|0.135431487|-0.101303149|-0.217394466|1|0.835013502|0.698414933|0|0.7468300940000001|-0.082492792|0.020136392|-68.21579593|-43.02381535|0.0|80.40643223|2773.9654530000003|471.0269757|-1227.884327|2305.164626|-15.48857353|0.2411026289999999|7.849377942|5906.879919|152.06382680000002|32.35969377|0.019328689|-326.5740008|12.1906363|0.0|0.0|1.0|0.0|2.0|0.0|17.0|-6.86|3.13|2.44|2.4|0.0|1.0|-3.89|30.0|-6.76|399.42|0.0|1.0|0.0|-4.16|0.000129|6.96e-05|0.0278|0.0|1.4e-07|5.58e-05|-0.05486|3.8893|3.41|3.7117|658.68|1112.68|0.4286|318.79|507.72|0.69204|0.7024699999999999|-1331.9454449999998|-0.15227|5.4459|-1332.003616|7.5405|17.0|7.7696|7.7696
12s_a30|0.0|0|0|0|2|0.0|-0.007621736|-0.0601024909999999|0.0|-0.002544958|10.31162892|-0.04950715|1|1|-0.1597740919999999|-0.0546637159999999|-0.145315868|1|0.83236194|0.591758164|0|0.706713791|-0.090733404|0.019324097|-67.11451776|-43.45862792|0.0|78.38074776|2977.11642|457.6180044|-1275.175837|2368.4646620000003|-16.8513047|0.209518167|8.066744794|6639.7334200000005|135.66918710000002|32.92168852|0.017398791|-376.1910929|11.26623|0.0|1.0|1.0|0.0|1.0|0.0|17.0|-7.16|4.67|3.74|3.58|0.0|1.0|-5.49|31.0|-6.06|434.46|0.0|0.0|0.0|-5.17|3.24e-06|6.71e-06|0.00291|0.0|6.900000000000002e-08|3e-05|-0.0551|5.0438|4.32|3.5348|677.35|1140.1|0.2148|245.81|526.07|0.43338|0.68458|-1774.01033|-0.14985|3.0335|-1774.072418|3.9579|7.0|8129.0|8129.0
24_a20|0.0|0|0|1|0|1.959359883|-0.001547029|0.087887688|2.041494094|0.009265667|10.93106245|-0.04104|1|1|0.1468474119999999|-0.036258691|-0.060582944|2|0.74131936|0.607038752|1|0.952027295|-0.061437722|0.012814211|-42.82548904|-27.02262995|406.1522673|51.30386873|2736.601949|600.7235847000001|-856.5097809|1961.887639|-10.80905198|0.228967757|6.852820269|6109.1040920000005|144.47729840000002|22.21722343|0.013436544|-342.0394805|8.478379683|1.0|1.0|1.0|1.0|0.0|3.21|27.0|-9.32|4.76|4.78|1.86|0.0|1.0|-4.89|31.0|-6.26|402.45|0.0|0.0|1.0|-4.93|1.29e-05|1.17e-05|0.00469|0.0|4.82e-10|1.94e-07|-0.06748|5.3396|3.74|3.5876|685.66|1169.35|0.2495|232.2|551.25|0.46668|0.44916|-1291.647083|-0.15687|3.6107|-1291.706729|4.3906|318.0|6.4976|6.4976
14b_a25|0.0|0|0|1|0|1.616664856|-0.004720915|0.001683506|1.929508048|0.004725325|10.93106299|0.0009956189999999|1|1|0.0028569959999999|-0.043923908|-0.074541111|2|0.7723870909999999|0.632638761|1|0.859628015|-0.076156512|0.016003559|-58.29440389|-40.37825712|57.85340824|69.2012501|3038.600508|595.4307570000001|-1224.182482|2118.281186|-15.70265555|0.227210413|8.690235527|6760.594953|157.3797801|29.33534086|0.015746299|-377.9013888|10.90684621|1.0|1.0|1.0|1.0|1.0|3.21|27.0|-9.65|4.48|4.79|1.8|0.0|1.0|-5.6|34.0|-6.26|444.49|0.0|0.0|1.0|-5.23|2.49e-06|5.86e-06|0.00261|0.0|2.23e-10|9.93e-08|-0.0584|5.4239|5.61|4069.0|716.14|1257.11|0.3614|228.59|603.27|0.34735|0.64983|-1444.266358|-0.16309|2.7037|-1444.330251|3.2784|22.0|7.6576|7.6576
12n_a36|-3.404662145|0|0|0|2|0.0|-0.0099988159999999|0.027627601|0.0|-0.006862238|10.31810354|-0.000273044|1|1|0.048110172|-0.15024383|-0.261631709|1|0.81793955|0.750657639|0|0.720111143|-0.089275906|0.0211044289999999|-78.42650015|-53.08197085|26.74179417|92.79755725|3482.18259|487.397992|-1568.530003|3465.537153|-18.30412788|0.258248547|6.863551112000001|7657.057548000001|174.79221719999998|36.45914091|0.021232665|-327.25274110000004|14.3710571|0.0|0.0|1.0|0.0|3.0|0.0|17.0|-6.87|1.28|2.15|0.84|0.0|1.0|-3.85|34.0|-8.03|474.54|0.0|0.0|0.0|-3.72|0.0001409999999999|0.0001889999999999|0.0897|0.0|1.36e-07|6.45e-05|-0.05056|5.3573|6.24|3.6382|714.14|1256.83|0.3921|231.43|566.87|0.32172|0.7046600000000001|-1875.89723|-0.14928|10.8395|-1875.961945|14.3562|15.0|7.8239|7.8239
8d_a12|0.0|1|1|0|1|0.0|-0.0076893469999999|0.0276482139999999|2.075171777|0.000925796|10.94458983|-0.046326855|1|1|0.0479437859999999|0.00930483|0.016135176|1|0.751098108|0.8405406040000001|1|0.858710112|-0.077834742|0.011348654|-57.57034769|-32.00762818|0.0|64.53435462|2466.513191|477.4206699|-978.6959108|1288.818257|-12.09177064|0.166136296|6.93584319|5255.11762|92.36749461|26.08195789|0.012525773|-371.2392138|6.964006932|1.0|1.0|1.0|1.0|2.0|2.23|21.0|-8.37|3.87|2.67|2.83|0.0|1.0|-4.58|27.0|-5.96|352.39|0.0|1.0|1.0|-4.61|2.64e-05|2.43e-05|0.0085799999999999|0.0|4.23e-09|1.49e-06|-0.05488|4.2383|3.53|3.7397|600.2|1007.85|0.2871|292.53|433.32|0.6661|0.4997399999999999|-1138.086709|-0.15306|2.1281|-1138.139635|3.0277|25.0|7.6021|7.6021
4p_a46|0.0|0|0|1|1|2.102855253|-0.004413243|-0.164311513|0.0|0.005152176|10.93681929|-0.120823841|1|1|-0.251219946|0.066453878|0.101602982|0|0.747019097|0.751334374|0|0.905966489|-0.0997229069999999|0.007398064|-47.22779946|-26.78464688|0.0|51.05047787|2257.769185|513.8073925|-850.1003902999998|2219.4587530000003|-9.642472876|0.12579435|5.828038618|5167.091582|71.34266847|19.44852199|0.006740305|-424.4519674|3.822678404|0.0|1.0|1.0|0.0|1.0|3.2|17.0|-7.05|4.85|5.25|3.2|0.0|1.0|-5.8|27.0|-5.09|357.45|0.0|1.0|1.0|-5.4|1.59e-06|4.03e-06|0.00144|0.0|8.95e-08|3.2e-05|-0.0393|5.4796|4.89|3.9958|598.19|1058.54|0.2363|226.26|537.47|0.43709|0.70138|-1129.3914619999998|-0.16819|3.6961|-1129.4459470000002|5.3996|341.0|6.4672|6.4672
7g_a8|0.0|0|0|1|1|1.336155045|-0.01002363|-0.030968098|0.0|-0.00087806|10.9431888|-0.027717137|1|1|-0.065174707|0.021974492|0.046246982|0|0.7363841520000001|0.606087461|0|0.699376143|-0.107714754|0.031841955|-67.26263865|-40.31185423|56.75323443|78.41805331|2802.2242920000003|419.1502102|-1210.7274960000002|2079.55195|-16.4912131|0.193261535|7.588498875|6293.364606|115.825531|34.10836993|0.018613449|-367.6690814|11.15541466|0.0|1.0|1.0|0.0|1.0|3.32|23.0|-7.91|4.94|4.66|3.4|0.0|1.0|-5.78|30.0|-5.63|399.37|0.0|0.0|1.0|-5.44|1.67e-06|3.59e-06|0.00143|0.0|1.23e-08|4.92e-06|-0.06621|3.7874|6.26|3.7874|620.67|1053.9|0.5165|327.36|507.78|0.62073|0.62073|-1374.291597|-0.15508|10.1546|-1374.3479960000002|12.9547|21.03|4.6772|4.6772
6g_a40|0.0|0|0|1|1|1.628664494|-0.022381557|-0.120745388|0.607999575|-0.019683422|10.30179936|-0.251161616|2|2|-0.221674172|0.0312035079999999|0.05728593|0|0.832499949|0.808096413|1|0.605346707|-0.164941808|0.017750905|-101.5916383|-66.03405036|47.36081569|114.7475987|3142.74733|393.4722933000001|-1727.0578510000005|3198.69909|-24.9461968|0.175795811|6.95079805|7822.892656|114.2663866|46.56499428|0.020240097|-421.4621621|13.1559604|0.0|1.0|0.0|1.0|3.0|2.28|14.0|-2.87|3.43|2.48|0.59|2.0|3.0|-7.22|31.0|-7.02|474.53|1.0|0.0|0.0|-4.71|6.049999999999999e-08|1.93e-05|0.00917|1.0|0.0013599999999999|0.6459999999999999|-0.08622|3.3197|7.38|2.8135|669.8|1144.59|0.4971|373.48|514.77|0.58454|0.5794199999999999|-2521.8114530000003|-0.11857|6.7231|-2521.87499|8.9454|47.0|7.3279|7.3279
21_a4|0.0|0|0|1|1|2.026698554|-0.003068098|0.019346682|0.0|0.012362563|10.94593332|-0.104638158|1|1|0.030586117|-0.063064908|-0.099702401|1|0.777866961|0.674434042|0|0.932146735|-0.0571545999999999|0.020173071|-38.7880598|-19.67444009|66.03320922|47.69702403|2045.488184|472.812128|-581.8208971|1584.866567|-7.377915035|0.276832377|5.961506745|4277.396118|140.4174905|20.11362507|0.017563978|-226.3943104|8.908964226|1.0|1.0|1.0|1.0|0.0|2.92|17.0|-5.94|3.7|3.85|2.32|0.0|2.0|-3.88|23.0|-5.76|303.36|0.0|1.0|1.0|-4.19|0.000133|6.51e-05|0.0197|0.0|1.16e-06|0.000352|-0.02956|5.1623|3.31|4.0245|549.71|916.76|0.2016|240.17|446.0|0.5260600000000001|0.66476|-973.400097|-0.16632|2.0282|-973.449892|2.9409|121.0|6.9172|6.9172
12h_a36|0.0|0|0|0|2|0.0|-0.0086750619999999|0.059920602|0.0|0.00127667|10.96020037|-0.051080247|1|1|0.100530266|-0.1430106119999999|-0.239932418|1|0.820041835|0.84179881|0|0.819614525|-0.073572836|0.027905055|-70.19826261|-45.96672487|1.413982241|87.85958486|2845.467486|536.6941285|-1263.568727|2391.856014|-15.32224162|0.3347454589999999|7.428908584|6159.17335|219.1956304|35.1736357|0.026971557|-216.42159590000003|17.66132225|0.0|0.0|1.0|0.0|2.0|0.0|17.0|-6.69|2.77|1.89|1.72|0.0|1.0|-3.95|31.0|-6.93|411.46|0.0|0.0|0.0|-4.07|0.000113|8.499999999999999e-05|35.0|1.0|2.03e-07|8.340000000000001e-05|-0.05013|5.1998|2.92|3.4554|697.29|1177.89|0.5756|238.44|535.67|0.34589|0.7014600000000001|-1347.199963|-0.14247|6754.0|-1347.260478|8.7377|14.0|7.8539|7.8539
17b_a6|0.0|0|0|0|1|0.0|-0.01272079|0.139594234|0.0|-0.00460563|10.949638|-0.0791229359999999|1|1|0.231025646|-0.10896749|-0.180339002|1|0.7788169070000001|0.8013954109999999|0|0.753949098|-0.095450984|0.03122461|-71.65078895|-47.0150166|557.7093661|84.71888279|2816.0632920000003|494.7179214|-1361.36499|2207.972178|-17.86570631|0.229332826|8.974770742|5985.963521|150.48105900000002|35.32951798|0.019915748|-355.2067434|13.06809384|1.0|1.0|1.0|1.0|2.0|2.89|23.0|-9.01|4.98|4.32|1.7|0.0|1.0|-5.81|31.0|-5.89|409.44|0.0|0.0|1.0|-5.17|1.56e-06|6.69e-06|0.00274|0.0|9.77e-10|4e-07|-0.05736|3.5444|4.04|2.9964|690.98|1168.62|0.3949|349.8|575.2|0.69615|0.7016100000000001|-1349.830814|-0.12545|5.3385|-1349.892156|7.3188|153.0|6.8153|6.8153
47u_a18|0.0|0|0|0|1|0.0|-0.010219187|0.008108241|0.0|-0.000829573|10.94702032|-0.033209663|0|0|0.0121925089999999|-0.126628013|-0.1904128389999999|0|0.7517870059999999|0.646724968|0|0.741066474|-0.090364489|0.02068926|-64.32800179|-44.84707106|77.59162925|79.06741651|2965.254516|516.6437614|-1415.216039|1415.590236|-16.72263667|0.278162537|9.18142206|6837.350959|193.9244919|33.23007431|0.021142007|-309.31352410000005|14.73941472|0.0|1.0|1.0|0.0|2.0|0.0|18.0|-8.2|3.15|3.02|2.95|1.0|1.0|-5.69|34.0|-6.31|455.51|0.0|0.0|0.0|-4.98|2.05e-06|1.04e-05|0.00472|0.0|6.34e-09|2.89e-06|-0.06392|3.1186|9.34|3.1186|738.53|1282.66|0.5849|397.57|646.45|0.69143|0.69143|-1509.771642|-0.12717|4.4624|-1509.839543|5.8058|1.97|5.7055|5.7055
6e_a31|0.0|0|0|0|1|0.0|-0.016012184|0.132664341|0.0|-0.011483229|10.31165994|-0.0462850729999999|2|2|0.225356759|-0.002840672|-0.004825446|0|0.78240875|0.795570315|0|0.623340994|-0.122985602|0.032627586|-79.81721349|-48.66969791|99.0823033|93.68572477|2776.836977|380.0911673|-1277.075416|2188.417358|-17.30478148|0.239502096|7.513687859|6053.812282|146.03985980000002|37.31693873|0.022744048|-317.6847132|13.86851128|1.0|1.0|1.0|1.0|2.0|2.62|22.0|-7.33|5.19|4.0|1.36|0.0|1.0|-5.63|29.0|-6.5|404.44|0.0|0.0|1.0|-4.66|2.34e-06|2.18e-05|0.00883|0.0|4.67e-08|1.89e-05|-0.05426|3.3083|4.31|3.3083|634.34|1077.48|0.5103|374.76|490.75|0.70391|0.70391|-1652.445002|-0.13418|5.8193|-1652.503557|8.3583|0.37|6.4318|6.4318
10_a27|0.0|0|0|2|0|3.383341915|-0.006285923|-0.184068581|1.296293777|0.00991794|10.93783185|-0.000903965|1|1|-0.309727442|-0.2030237389999999|-0.341622797|2|0.804375252|0.614205449|1|0.8526621529999999|-0.061299064|0.017676458|-46.27574168|-24.60801194|49.19800605|55.05868025|2270.538352|453.4194305|-694.1361252|943.2258247|-8.788575695|0.254639309|6.761146212000001|4894.8090170000005|135.40932969999997|22.1732254|0.01651645|-260.9504933|8.782938574|0.0|1.0|0.0|1.0|0.0|3.15|21.0|-6.24|2.81|2.97|2.25|0.0|1.0|-3.57|25.0|-6.51|331.37|0.0|1.0|1.0|-3.92|0.000266|0.0001189999999999|0.0394|0.0|5.81e-07|0.000192|-0.0498|4.1495|4.66|4.1495|573.31|958.95|0.4452|298.79|450.26|0.63894|0.63894|-1082.956472|-0.16805|4.6684|-1083.008551|6.9456|69.0|7.1612|7.1612
9d_a31|0.0|0|0|0|1|0.0|-0.012442213|-0.057650507|0.0|-0.002456634|10.31169788|-0.021171445|2|2|-0.091744753|-0.134504227|-0.214049412|0|0.8343242820000001|0.771222772|0|0.6943358040000001|-0.098210975|0.029032453|-81.53295088|-55.58917047|560.5224416|97.84665015|2654.377004|473.3981899|-1222.994263|1932.363213|-15.732784099999998|0.336380477|9.436176796|5748.743284|229.34422830000003|34.77197803|0.023927395|-223.1115993|16.31369927|1.0|1.0|1.0|1.0|2.0|3.35|16.0|-7.63|6.04|4.09|1.31|0.0|1.0|-5.61|29.0|-6.36|412.51|0.0|0.0|1.0|-4.39|2.48e-06|4.06e-05|0.0167|0.0|2.3500000000000002e-08|9.69e-06|-0.03457|3.8478|5.0|3.8478|727.27|1202.79|0.2611|322.22|630.49|0.7006899999999999|0.7006899999999999|-1657.1791449999998|-0.15969|2.6311|-1657.245966|3.5077|0.6|6.2218|6.2218
1a_a18 (SB-431542)|0.0|0|0|0|1|0.0|-0.015636898|0.1008839219999999|0.0|-0.011639964|10.94959842|-0.0492229479999999|1|1|0.164429684|-0.020716495|-0.033765606|1|0.7462411859999999|0.795744863|0|0.5940412860000001|-0.126408788|0.033020439|-72.69619778|-43.12110169|105.3125675|87.15852628|2678.82389|352.3666367|-1235.8353619999998|1890.195809|-16.29019397|0.2468003389999999|7.52384981|5748.422847|146.3942108|36.46179023|0.02438148|-300.3801761|14.4623285|1.0|1.0|1.0|1.0|2.0|2.35|23.0|-7.69|4.04|3.63|1.54|0.0|1.0|-4.52|29.0|-6.73|384.39|0.0|0.0|1.0|-4.25|3.03e-05|5.660000000000001e-05|0.0218|0.0|2.03e-08|7.81e-06|-0.05971|3.8208|4.57|3295.0|620.23|1048.7|0.5767|324.5|464.08|0.55409|0.69868|-1292.358966|-0.13329|5.9926|-1292.414518|8.8609|125.0|6.9031|6.9031
