molecula|n9FaHRing|SaaNH|SRW09|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|FNSA4|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
6e_a40|0|0.0|8.421342866|1|1.75595616|-0.0148450439999999|6.401917197|-0.074872854|0|0.039160494|0.744550501|-0.69771706|-0.0026177839999999|0.103594243|10.30179954|-0.205140551|2|-0.276969278|-0.020200684|-0.6319354389999999|0.685858263|-0.289988439|0.8988141140000001|0.648802794|0.74620476|-0.107312598|-0.1164147119999999|0.376602018|-70.52033811|10.43262695|185.1473293|-0.04873174|35.33106374|-2.095464821|-46.34235117|84.95203628|-32.02400144|80.95296505|0.441911406|490.3675161000001|-1377.032062|3854.417113|0.133008824|6.972949117000001|0.791830204|7585.605268000001|36.93694043|0.012858969|-482.3355765|587.7345677999999|1.0|0.0|1.0|3.98|0.21|14.0|-4.63|5.02|3.72|173.43|2.12|2.0|2.0|125.15|1.0|2.0|5.0|5.0|3.68|1.74e-08|4.4|1.0|0.0|-0.09682|2.9549|671.95|1149.77|419.59|0.3625|419.59|0.67187|0.67187|-2830.986514|-0.2164|0.03482243|-2831.048968|11.5248|18.0|7.7447
12h_a30|0|0.0|7.412764017000001|2|0.0|-0.00737961|5.351858133|-0.06631353|2|0.043848238|0.0|-0.391119352|0.001139238|0.001698966|10.31162898|-0.072247675|1|-0.166613751|-0.0541804029999999|-0.4708582289999999|0.669561738|-0.1240820219999999|0.888213143|0.64876559|0.763568404|-0.083127678|-0.09907575|0.353607682|-52.88851758|11.06352871|89.66095835|-0.038417127|0.0|-1.882439244|-33.64938551|73.14241438|-24.44221903|63.95204629|0.468446216|485.8069155|-1197.668733|2268.811589|0.202025127|8.066818026|0.881277172|6252.192213|30.63031164|0.015886049|-379.1625034|618.6004214|1.0|0.0|0.0|4.63|0.14|17.0|-6.9|4.25|3.18|81.65|3.2|2.0|0.0|127.24|0.0|1.0|5.0|5.0|2.92|4.12e-06|3.97|0.0|0.0|-0.05347|5.0289|672.54|1132.06|353.22|0.1878|246.54|-0.26697|0.68543|-1674.777786|-0.2023599999999999|0.03372393|-1674.838376|3.4138|9.0|8065.0
1l_a5|0|2.964063799|6.605297921|0|0.0|-0.00183668|4.59511985|-0.0052651969999999|2|0.025672515|0.0|-0.089997343|0.008244856|-0.019865028|10.94421389|-0.05139414|1|-0.179824092|0.0271820189999999|-0.21108114|0.7245669790000001|-0.091849662|0.818803517|0.71872376|0.890289002|-0.068685233|-0.067755283|0.357062421|-38.79937717|4.43679678|167.86839980000002|-0.026512937|0.0|-1.219595099|-21.91725365|45.64819758|-14.9768065|43.23617395|0.47265823|502.9124512|-688.9330988|903.1631908|0.230593886|7.401206343999999|0.896303416|4665.793689|19.46541135|0.013054186|-304.3678822|518.5792364|1.0|1.0|1.0|2.98|0.14|23.0|-8.83|5.56|5.32|54.46|2.57|1.0|0.0|105.07|0.0|1.0|4.0|3.0|4.06|9.06e-06|4.19|0.0|0.0|-0.04149|4.6403|609.85|1033.47|283.95|0.4921|267.19|0.45892|0.57392|-1069.047151|-0.21939|0.03182983|-1069.101032|3.3694|32.0|7.4949
16e_a32|1|3.343660084|7.765993078999999|0|0.0|-0.0154404319999999|5.733341277|-0.06951854|0|0.040982906|2.080236877|-0.772021601|-0.0048042729999999|-0.070351839|10.31100268|-0.01320745|3|-0.079817994|-0.123297852|-0.698621582|0.804503712|-0.022651598|0.91471624|0.7619492790000001|0.7903051590000001|-0.087117996|-0.117338144|0.504569498|-55.957388|15.50894749|105.4021155|-0.037448344|39.27920316|-1.760072163|-35.94239328|90.34923861|-24.05371573|71.46633549|0.458956284|507.6266039|-1130.524639|3376.1299740000004|0.297773438|6.573687662|0.848279482|6142.277629|34.2534974|0.023323257|-259.78720209999994|573.3529948|1.0|0.0|1.0|3.64|0.26|19.0|-7.38|6.03|4.6|149.27|1.12|3.0|0.0|111.95|1.0|1.0|8.0|5.0|3.77|2.58e-07|3.76|0.0|0.0|-0.0505899999999999|3.6214|677.82|1130.95|342.37|0.2858|342.37|0.7022|0.7022|-1955.766505|-0.2005|0.02792775|-1955.827194|3.9389|7.0|8.1367
1m_a5|0|2.934162514|6.605297921|0|0.0|-0.002410445|4.59511985|-0.005518104|2|0.026339869|0.0|-0.096417794|0.006422789|-0.10797859|10.94856032|-0.011848312|1|-0.118494698|0.042813643|-0.2274929269999999|0.691858366|-0.022280685|0.851987765|0.63664685|0.8823955520000001|-0.070959368|-0.071478865|0.429612762|-37.380714700000006|4.7571353730000006|154.6334216|-0.028977918|0.235629561|-1.072182971|-19.69180207|46.74648368|-15.26528941|42.13785007|0.482646195|464.8375158|-564.8157081|841.0375686000001|0.26152627|6.911100301|0.932913201|4584.808374|20.67140479|0.0172594319999999|-251.2513491|383.4128238|1.0|1.0|1.0|2.69|0.0|23.0|-8.63|5.11|4.85|54.46|2.4|1.0|0.0|95.5|0.0|1.0|3.0|3.0|3.63|2.99e-05|3.69|0.0|0.0|-0.0507699999999999|4.6678|553.42|926.13|281.89|0.5497|265.61|0.4527899999999999|0.45426|-1410.783167|-0.22857|0.03223201|-1410.833395|2.4582|43.0|7.3665
12bh_a36|0|3.50075137|7.412764017000001|2|0.0|-0.006687484|5.351858133|-0.047482048|2|0.044197531|0.0|-0.401249012|0.003676818|0.075747971|10.94728093|-0.035747988|1|0.0016901289999999|-0.101854847|-0.43574839|0.902377067|-0.0591586759999999|0.833398429|0.857993338|0.833491953|-0.070687668|-0.09959401|0.317612728|-47.04367494|11.73109101|83.08294358|-0.035569289|0.0|-1.991880197|-31.30825225|76.46867897|-23.6718811|58.77476595|0.482052584|554.7010591|-1325.625342|2437.805332|0.216705778|7.545637217999999|0.930697921|5957.443236|30.2209316|0.015307571|-377.0728785|729.1873176|1.0|0.0|0.0|4.95|0.21|17.0|-7.34|3.76|2.5|69.2|2.45|1.0|0.0|133.68|0.0|1.0|5.0|4.0|2.42|2.8600000000000004e-05|3.41|0.0|0.0|-0.0525299999999999|3.8811|715.94|1208.61|341.97|0.4386|319.46|0.69377|0.7039|-1311.293683|-0.20168|0.03071385|-1311.356102|7.7975|14.0|7.8539
4g_a49|0|0.0|8.228176896|2|4.107873566|-0.003686314|6.107022888|-0.008414823|4|0.036761229|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|0.08591712|2|-0.146265064|-0.038698906|-0.311927917|0.651833607|0.144740607|0.81242269|0.626581708|0.8601878270000001|-0.061465364|-0.0666753309999999|0.736530693|-61.24875669|18.87757641|151.0705543|-0.0250032489999999|74.95505057|-2.000259924|-61.03291321|90.11923831|-24.91513644|80.12633309|0.48934952|857.1564845|-1993.210915|4747.967275999999|0.372642776|9.28937554|0.958286615|11516.07629|39.71443299|0.023762615|-253.8168226|1714.878736|0.0|0.0|0.0|4.83|0.1|42.0|-13.67|6.09|7.56|116.3|2.87|2.0|0.0|198.32|0.0|0.0|7.0|7.0|5.23|3.3700000000000004e-08|5.28|0.0|1.0|-0.06458|4.3116|985.89|1766.47|341.84|0.1389|287.56|0.33449|0.69238|-2147.217543|-0.21545|0.05838924|-2147.295787|4.5147|106.0|6.9747
22_a4|0|0.0|7.535296702|1|1.987636054|-0.006436201|5.4161004020000005|-0.115883451|1|0.044357639|0.0|-0.257448045|0.004765062|-0.2078428719999999|10.94586213|-0.023072107|1|0.00771584|0.021636871|-0.3877007|0.774689758|-0.037423832|0.8404413829999999|0.755510052|0.8612031509999999|-0.09491995|-0.089955967|0.242642229|-45.61565825|5.1432274630000006|162.9809584|-0.036468635|0.0|-1.349339509|-21.92150631|48.65880447|-17.52572365|50.75888571|0.4359219589999999|413.8681986|-648.451775|1477.437886|0.155532959|5.495481464|0.772804341|4074.564287|20.75359108|0.011296354|-331.080892|338.71903330000004|1.0|1.0|0.0|3.3|0.11|17.0|-5.24|3.19|3.54|50.94|2.09|0.0|0.0|87.12|0.0|2.0|2.0|3.0|2.81|0.000172|3.03|0.0|0.0|-0.03046|4.468999999999999|519.39|860.77|305.85|0.1675|277.43|628.0|0.65771|-934.12356|-198.0|0.030263407|-934.171365|5.4110000000000005|47.0|7.3279
12a_a32|1|3.442930603|7.765993078999999|0|0.0|-0.009460484|5.733341277|-0.057200812|0|0.036711712|2.136609567|-0.463563696|-0.003484915|-0.031249617|10.31100269|-0.074344282|3|-0.024155151|-0.0852122769999999|-0.583507277|0.788133615|-0.125149165|0.8966299409999999|0.7507116140000001|0.788702323|-0.085324121|-0.109151429|0.288267255|-53.20970382|10.31184223|111.9735444|-0.0308471429999999|62.28768050000001|-1.4189685719999998|-33.18255791|81.41372467|-19.23685026|63.52154605|0.456641145|491.8493928|-884.8951120999999|3030.946307|0.332293625|7.083688576|0.840404348|5656.0082|28.81034388|0.021399091|-209.1696096|557.1050635|1.0|1.0|1.0|3.45|0.26|19.0|-7.65|6.49|4.19|140.04|1.1|1.0|0.0|110.47|1.0|1.0|7.0|4.0|3.6|9.78e-07|3.39|0.0|0.0|-0.05222|3576.0|667.68|1114.3|346.71|0.2908|346.71|0.7025600000000001|0.7025600000000001|-1880.539078|-0.20049|0.03682626|-1880.600043|4.2371|25.0|7.6021
12bg_a36|0|3.434779148|7.412764017000001|2|0.0|-0.0076819|5.351858133|-0.044573523|2|0.044197531|0.0|-0.414822602|-0.001012333|-0.060117593|10.95885259|-0.0206090089999999|1|0.097928606|-0.101451485|-0.4459167329999999|0.884841888|-0.033696875|0.892249657|0.771220556|0.840610352|-0.075439837|-0.102664465|0.543472602|-51.74990566|13.44952052|107.3347739|-0.036959207|14.85588272|-1.847960372|-35.49918495|83.78068847|-25.35312333|65.19942617|0.46245521|576.6383913|-1267.656166|2915.548359|0.252132272|7.549463377|0.860310096|6753.439903|33.900544700000005|0.01946912|-340.0625449|661.6709012|1.0|0.0|0.0|4.75|0.14|17.0|-7.76|3.99|3.19|69.2|2.99|2.0|0.0|133.77|0.0|1.0|5.0|4.0|2.82|8.27e-06|3.93|0.0|0.0|-0.0542299999999999|3.8944|703.94|1186.75|318.36|0.4409|318.36|0.69395|0.69395|-2151.914954|-0.21166|0.03334656|-2151.975577|9.3601|15.0|7.8239
14aa_a23|1|0.0|7.423568444|0|3.4143268310000003|-0.005050361|5.351858133|-0.026892547|2|0.046678487|0.758549568|-0.287870566|0.013012022|-0.029037128|10.313217300000002|-0.044957534|2|0.055934795|-0.074579388|-0.4506138879999999|0.725358161|-0.070471939|0.8072028240000001|0.693959193|0.924108042|-0.052155763|-0.076107469|0.204831806|-35.51947393|12.26959478|40.49537336|-0.03159178|83.27171526|-1.6743643259999998|-24.18971469|61.21989213|-21.51484958|47.78906871|0.4930525229999999|629.3423691|-1140.287028|2263.821505|0.203340553|8.000512184|0.972590939|6651.23042|27.00633206|0.013786041|-404.0660854|733.3886349999999|0.0|0.0|1.0|3.63|0.12|26.0|-8.16|4.4|4.63|105.02|3.45|2.0|1.0|130.22|0.0|1.0|5.0|4.0|4.1|5.9e-07|4.31|0.0|0.0|-0.0708299999999999|3.5934|715.57|1231.11|345.03|0.4157|345.03|0.6805899999999999|0.6805899999999999|-1708.276011|-0.21573|0.02033777|-1708.338059|8.3532|4.0|8451.0
4m_a46|0|0.0|7.825245291|1|2.12888511|-0.000686578|5.587248657999999|0.051308728|1|0.041865079|0.0|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|0.007901235|1|-0.487230027|-0.017992096|-0.098201489|0.615482006|0.011235955|0.7975218959999999|0.626578283|0.948973877|-0.067320375|-0.0672468|0.373463876|-35.4774406|5.74716122|6.161736337000001|-0.0224155999999999|35.77391986|-1.008702005|-18.69640205|41.88525631|-11.81288911|41.22460182|0.463006576|500.1036387|-531.5800101|1639.260563|0.266763619|5.329061873000001|0.8622201970000001|4750.325312|16.11061509|0.012232753|-245.828396|486.9589609|1.0|0.0|1.0|3.59|0.29|17.0|-6.88|4.25|4.63|54.5|2.5|1.0|0.0|98.69|0.0|1.0|2.0|3.0|3.59|2.99e-05|3.69|0.0|0.0|-0.04808|6.0419|558.63|975.72|285.18|0.2465|205.21|0.38389|0.68505|-1030.929791|-0.23116|0.02920209|-1030.980844|5.2326|1288.0|5.8901
7s_a46|0|0.0|7.727094485|1|2.117265684|-0.005351046|5.533389489|-0.076841616|1|0.044509804|0.0|-0.240797051|0.0060802|-0.005405515|10.94651358|-0.020953253|1|-0.327656845|0.012197837|-0.3638523629999999|0.778692012|-0.030371026|0.8182543959999999|0.768056188|0.858788462|-0.096723151|-0.083011849|0.249893305|-48.61321955|4.458665639|166.3052939|-0.031623562|0.0|-1.3281895890000002|-24.43308641|47.36217237|-15.894055599999998|53.07188519|0.433822088|431.6285339|-667.5503351|1619.4591|0.1801125439999999|5.565371272|0.7662292690000001|4245.390306|19.38565529|0.01122216|-321.55195330000004|409.9543818|0.0|1.0|1.0|3.08|0.26|17.0|-6.08|3.65|3.9|50.94|2.39|0.0|0.0|91.19|0.0|1.0|2.0|3.0|3.12|8.590000000000001e-05|3.32|0.0|0.0|-0.02024|5.2972|539.99|916.7|288.81|0.4164|234.06|0.44692|0.69976|-974.615216|-0.19947|0.036050328|-974.664103|3.6655|1985.0|5.7022
13k_a6|0|3.423411754|7.412764017000001|1|0.0|-0.014257799|5.351858133|-0.132667824|1|0.04162037|0.0|-0.8554679409999999|-0.009326562|0.0809333929999999|10.95129637|-0.072504783|1|0.08217847|-0.045794891|-0.5627624379999999|0.8694295409999999|-0.123105035|0.84018367|0.827754203|0.641032542|-0.11937574|-0.127178105|0.212093198|-82.8774254|20.6185734|183.1261118|-0.045420752|113.5526088|-2.543562101|-57.53822059|100.7779947|-31.53366823|103.4959988|0.426031882|445.0412356000001|-1765.8854210000002|3332.974951|0.202868306|8.370126134|0.7422570490000001|6492.211639|39.55891914|0.017981419|-412.5714301|741.5222707|1.0|1.0|1.0|3.68|0.16|23.0|-8.89|4.55|3.8|115.15|1.39|1.0|0.0|124.98|0.0|1.0|7.0|5.0|3.18|3.26e-06|3.39|0.0|0.0|-0.04851|5112.0|731.25|1246.69|349.49|0.3971|242.53|0.4547|0.70536|-1465.557346|-0.1944|0.0308324|-1465.621288|10.5079|46.0|7.3372
12at_a36|0|3.4361495580000003|7.412764017000001|2|0.0|-0.010886502|5.351858133|-0.073048351|2|0.039952719|0.0|-0.653190113|-0.001148437|-0.076129505|10.95446888|-0.037590959|1|0.091520225|-0.136151085|-0.48127276|0.817851296|-0.063825255|0.890810337|0.7767870459999999|0.751856692|-0.084721769|-0.110637955|0.301423347|-58.66704838|20.43891035|95.16663336|-0.037537878|80.75773169|-2.102121151|-40.6250081|95.60375457|-25.99374995|79.10595873|0.49342323|520.6361161|-1455.649997|2388.600265|0.325557803|8.837213274|0.974034457|6537.399158|38.54110857|0.027424543|-241.591008|735.3783268|1.0|0.0|0.0|4.9|0.17|17.0|-6.62|2.7|1.67|95.5|1.89|1.0|0.0|135.03|0.0|1.0|7.0|6.0|1.76|6.579999999999999e-05|2.53|0.0|0.0|-0.05703|4.7133|733.29|1238.61|322.81|0.4765|263.05|0.42968|0.6802600000000001|-1460.549244|-0.2131|0.03651452|-1460.61293|8.9532|78.0|7.1079
28_a20|0|0.0|6.842683282|0|1.837209467|-0.006492092|4.727387819|-0.114439513|3|0.0396875|1.650185059|-0.363557127|0.002234763|0.0313932529999999|10.94963925|-0.039965901|1|0.155263557|-0.016955137|-0.447096101|0.715067047|-0.06654421|0.812553182|0.690655217|0.7817507370000001|-0.086299346|-0.091179288|0.3962228229999999|-57.59898971|9.799649234|318.7453661|-0.035068957|88.39175809|-1.823585765|-38.44343857|71.98460956|-23.40616218|67.39863895|0.468838001|521.7658603|-1217.120433|2449.815677|0.226358273|7.587188177000001|0.8826648009999999|6348.941881000001|30.25452396|0.016673728|-365.2747728|684.5377542|0.0|1.0|1.0|3.45|0.08|27.0|-8.8|3.93|4.01|99.58|1.73|1.0|0.0|122.8|0.0|1.0|5.0|5.0|3.04|3.77e-05|2.68|0.0|0.0|-0.06242|4.7905|704.42|1198.32|346.35|0.2354|258.81|0.50352|0.4701899999999999|-1368.085242|-0.21814|0.03534166|-1368.146882|4.7428|255.0|6.5935
47k_a18|0|0.0|7.03438793|1|0.0|-0.0067578909999999|4.844187086|-0.0605329409999999|0|0.033777778|0.0|-0.5135996820000001|0.003047962|-0.02822032|10.94702256|-0.008576013|0|-0.026672956|-0.279965025|-0.451417954|0.762665453|-0.014398731|0.753132457|0.737517943|0.8309354040000001|-0.065324278|-0.088346874|0.3533268229999999|-51.59195677|11.91029894|20.66242736|-0.030255779|58.77865447|-2.208671853|-40.74641317|84.23875372|-23.89547793|63.50225571|0.467246896|656.2580564|-1744.369889|2009.418849|0.284695579|9.777177947|0.877042091|7575.637462000001|33.40602576|0.018313855|-340.0872332|1167.054827|1.0|1.0|1.0|4.66|0.3|18.0|-8.44|2.39|3.17|88.97|2.82|3.0|2.0|154.86|1.0|1.0|11.0|4.0|2.53|1.44e-06|4.26|1.0|1.0|-0.04359|3.0948|842.29|1492.36|400.63|0.5920000000000001|400.63|0.69823|0.69823|-1664.2657390000002|-0.17135|0.02802749|-1664.341238|5.2253|29.0|7.5376
12bb_a36|0|3.3296932480000003|7.412764017000001|2|0.0|-0.008239316|5.351858133|-0.117921811|2|0.04625323|0.0|-0.444923056|-0.006877664|-0.018516159|10.96022185|-0.027636036|1|0.2463876689999999|-0.098027247|-0.421445726|0.653741315|-0.045186455|0.892249657|0.632625562|0.6888482109999999|-0.090660196|-0.114330726|0.314702945|-58.19935506|14.16769093|88.91215764|-0.038872447|0.0|-1.943622342|-37.36110291|88.14984373|-24.95418524|72.36704599|0.4808928389999999|442.2064275|-1247.709262|2458.790147|0.280705922|7.854524291000001|0.926384521|6285.088971|34.69260487|0.022984922|-281.5518699|593.6088758|1.0|0.0|0.0|4.72|0.14|17.0|-7.12|3.55|3.0|69.2|2.78|1.0|0.0|123.67|0.0|1.0|5.0|6.0|2.44|0.000102|2.88|0.0|0.0|-0.0566799999999999|5.2382|667.88|1120.72|326.27|0.4172|236.69|0.38838|688.0|-1431.178978|-0.21175|0.03421884|-1431.238418|8657.0|0.01|8.0
12ay_a36|0|3.50559949|7.412764017000001|2|0.0|-0.006733838|5.351858133|-0.043778345|2|0.043383838|0.0|-0.404030255|0.003676818|0.012286423|10.9463292|-0.06756661|1|0.1689021819999999|-0.101854847|-0.438622276|0.902377067|-0.111814717|0.833398429|0.857993338|0.829406408|-0.074251203|-0.098945129|0.419950383|-48.12939044|11.67851857|126.7858133|-0.035337546|8.677627506|-1.978902589|-31.1973159|74.29343346|-22.90568368|59.80790901|0.4530143439999999|537.618563|-1282.718286|3238.138932|0.221835195|6.466730436000001|0.828201506|6204.216872999999|29.43551742|0.015670425|-360.6110621|729.1873176|1.0|0.0|0.0|4.96|0.21|17.0|-7.34|3.76|2.5|69.2|2.45|1.0|0.0|133.68|0.0|1.0|5.0|4.0|2.42|2.8600000000000004e-05|3.41|0.0|0.0|-0.0526|3.9348|674.33|1184.45|339.12|0.2939|315.09|0.6727|0.6914|-1311.282556|-0.2031599999999999|0.02880431|-1311.343228|9.1844|18.0|7.7447
3t_a32|1|3.4477303|7.765993078999999|0|0.0|-0.006089333|5.733341277|-0.0338714389999999|0|0.03995614|2.141978747|-0.304466646|9.83e-05|0.012069208|10.31100267|-0.086478322|3|0.049606573|-0.070331512|-0.496165036|0.710773544|-0.146047869|0.870628579|0.687253845|0.828676243|-0.080203824|-0.0974995|0.217914628|-50.65701113|8.995863948|97.01046154|-0.026967947|0.0|-1.267493496|-31.99514268|72.43498782|-17.03304802|59.65287508|0.481726305|523.3947687|-800.5532571|2241.507646|0.315525518|8.107111779|0.929482453|5525.861115|24.88485469|0.017184783|-233.0294362|582.0730423|1.0|1.0|1.0|3.58|0.3|19.0|-8.01|7.65|5.42|128.01|1.74|2.0|0.0|112.48|0.0|1.0|7.0|4.0|4.46|3.28e-07|4.09|0.0|0.0|-0.05507|3.5487|677.16|1129.24|349.38|0.2906|349.38|0.70286|0.70286|-1864.472646|-0.20246|0.03020622|-1864.534478|2.7003|9.0|8.0458
9d_a31|0|3.456767212|7.765993078999999|1|0.0|-0.012442213|5.733341277|-0.043220149|0|0.0359583329999999|0.0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|-0.091744753|-0.134504227|-0.550392027|0.8066174070000001|-0.0375445629999999|0.873955169|0.771222772|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|-66.96024848|19.79432796|154.8767865|-0.033844766|560.5224416|-1.793772606|-45.65350116|97.84665015|-23.07536346|86.75457645|0.457506946|473.3981899|-1222.994263|1932.363213|0.336380477|9.436176796|0.8433415740000001|5748.743284|34.77197803|0.023927395|-223.1115993|647.1500428999999|1.0|1.0|1.0|3.8|0.38|16.0|-7.63|6.04|4.09|117.37|1.31|2.0|0.0|112.97|0.0|1.0|9.0|5.0|3.65|2.48e-06|3.46|0.0|0.0|-0.03457|3.8478|727.27|1202.79|322.22|0.2611|322.22|0.7006899999999999|0.7006899999999999|-1657.1791449999998|-0.19426|0.04331056|-1657.245966|3.5077|0.6|6.2218
11g_a5|0|2.9590700880000003|7.139660336|0|1.984996534|-0.004593347|5.209486153|0.009272269|2|0.020943152|0.0|-0.252634073|0.00599982|-0.137618073|10.94877951|-0.007175378|2|-0.14133011|-0.137739838|-0.267507083|0.777565622|-0.01453517|0.8737292720000001|0.73551511|0.837943738|-0.067247149|-0.076326887|0.396049407|-44.19305139|15.25675|68.77977167|-0.025442296|0.0|-1.297557078|-29.04250676|71.21847290000001|-16.72000506|59.4498014|0.485790997|550.6745046|-852.7202582999998|935.4227938|0.456418686|9.342496899|0.944734523|5817.569415|30.75897687|0.03204398|-57.28097817|648.1198739|1.0|1.0|1.0|3.17|0.08|28.0|-9.04|4.17|4.48|81.51|1.06|1.0|0.0|118.35|0.0|1.0|7.0|5.0|2.96|7.65e-05|2.75|0.0|0.0|-0.04322|4.5106|693.48|1180.25|294.62|0.4609|274.87|0.56924|0.63081|-1329.927772|-0.2146199999999999|0.04557484|-1329.988893|4314.0|0.03|7.5229
5b_a50|1|0.0|7.927685046000001|1|4.190114953|-0.00141071|5.82008293|-0.003549558|1|0.034845679|2.473508677|-0.062071259|0.012641727|-0.137595558|10.9325725|-0.113846154|2|-0.0873662269999999|-0.1052449509999999|-0.140506919|0.693611382|-0.1866330389999999|0.855527513|0.6642694929999999|0.958606481|-0.041157676|-0.061164973|0.271653991|-20.90908698|6.200250541|6.656963127999999|-0.02140774|60.5565203|-0.8563096170000001|-10.62231784|42.76068675|-10.87564575|27.10933752|0.4462435279999999|486.9950914|-435.0258302|1452.442728|0.411250953|5.543302677000001|0.8058479690000001|4577.809819|18.47246431|0.023005632|-90.17329003|409.0289917|1.0|1.0|1.0|3.37|0.1|20.0|-5.86|3.15|4.02|35.64|2.4|0.0|0.0|96.89|0.0|2.0|2.0|2.0|3.11|0.000335|3.06|0.0|0.0|-0.0256899999999999|5.6332|547.35|922.49|308.25|0.2749|220.09|0.4270899999999999|0.66968|-990.43875|-0.19252|0.02651535|-990.487545|6.1284|12.23|4.9126
4o_a46|0|0.0|7.825245291|1|2.138144369|-0.000627744|5.587248657999999|0.042766097|1|0.043320988|0.0|-0.032014955|0.010870588|-0.203025042|10.93828256|-0.06855792|1|-0.376106593|-0.018058762|-0.096073163|0.626333846|-0.09492635|0.8176134690000001|0.6418406720000001|0.950732618|-0.0648126359999999|-0.06570509|0.372146122|-35.54402423|5.332434441|5.821925821000001|-0.021901697|31.19780621|-1.051281434|-19.49276784|42.00638612|-12.01115223|40.87645867|0.460981009|521.3931342|-576.535307|1705.3950960000002|0.248979351|5.527567399|0.855222204|4966.476822|15.99310518|0.0108913189999999|-275.3254498|544.7877262000001|1.0|0.0|1.0|3.73|0.32|17.0|-7.26|4.77|4.94|54.5|2.72|1.0|0.0|103.66|0.0|1.0|2.0|3.0|3.92|1.23e-05|4.06|0.0|0.0|-0.04627|4.3255|581.59|1022.29|286.64|0.1598|286.64|0.6843|0.6843|-1070.223416|-0.22909|0.02815574|-1070.276387|4.8244|162.0|6.7905
4S4k_a46|0|0.0|7.825245291|1|2.145043462|-0.0049602|5.587248657999999|-0.088084767|1|0.0510113959999999|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|-0.158788415|0.008544799|-0.3860697829999999|0.78837943|-0.141706595|0.787615341|0.784722915|0.891734458|-0.089589915|-0.0860536609999999|0.199356973|-47.49082053|4.1078333030000005|172.7607401|-0.030477338|0.0|-1.46291223|-25.17446332|49.42345536|-16.15576699|51.59865384|0.461984953|472.7005375|-775.4768155|1729.18312|0.132090036|5.523352655|0.858684076|4719.2906570000005|18.61456563|0.007182108|-390.0516264|519.5743695|1.0|1.0|1.0|3.8|0.33|17.0|-6.61|4.26|4.77|50.94|2.84|1.0|0.0|100.96|0.0|1.0|2.0|3.0|3.79|1.5e-05|4.05|0.0|0.0|-0.02074|5.2854|566.82|997.07|304.07|0.2623|234.58|0.5716|0.67893|-1053.202208|-0.1947|0.02628818|-1053.255345|2.5693|197.0|6.7055
16b_a32|1|3.2902303|7.765993078999999|0|0.0|-0.008469352|5.733341277|-0.3723824429999999|0|0.041958333|2.033356859|-0.423467596|-0.008277865|-0.018753196|10.31100078|-0.0657820279999999|3|-0.023602065|-0.1202046419999999|-0.586122949|0.745820612|-0.098450203|0.907055332|0.6762731040000001|0.7465375040000001|-0.088716278|-0.1083060409999999|0.559199331|-56.84546999|10.12961779|53.96132589|-0.0345657579999999|9.827907321|-1.624590613|-36.42406481|80.37824892|-22.14820988|66.97508778|0.414997448|478.3482386|-1040.965864|3264.235184|0.252363732|6.466656381|0.709394251|6612.089615999999|29.62431176|0.017136832|-317.3487516|597.8890744|1.0|0.0|1.0|3.71|0.28|19.0|-7.6|5.4|4.88|165.49|0.41|1.0|0.0|114.43|1.0|1.0|7.0|6.0|3.26|5.19e-07|3.14|0.0|0.0|-0.05946|3.6211|676.92|1137.73|342.39|0.2849|342.39|0.70233|0.70233|-2315.757928|-0.2094099999999999|0.03900066|-2315.819979|7.0093|17.0|7.7696
