molecula|SddssS|n9FaRing|SssssC|SRW09|nAHRing|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|FNSA1|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
19e_a38|0.0|0|0.0|7.412764017000001|2|-0.082311936|-0.007550899|5.351858133|2|0.04508642|0.0|-0.4379521229999999|-0.001197042|-0.104569193|10.94917392|1|1|0.000347207|0.045449529|-0.191751024|-0.436305701|1|0.839953955|0.04818471|0.89459881|0.700181525|0|0.776562593|-0.083623427|-0.10214405|0.02118651|14.27562164|118.734325|150.553721|-0.03783113|9.619015829|0.749190974|0.4655978389999999|-1376.50781|3426.997928|-17.17594064|0.250809026|6.596408983|12.34352977|168.99691289999998|-927.5007945|34.02454948|-335.8133169|696.3887025|13.55346651|0.0|1.0|1.0|3.0|4.96|3.08|0.12|-7.28|3.09|2.0|0.0|135.78|0.0|1.0|6.0|-4.94|32.0|427.48|0.0|3.3|0.0049|1.89e-05|0.00807|3.55|0.0|0.0|5.27e-08|2.25e-05|5.2322|3.8587|-1409.582478|685.34|1183.12|0.3948|532.67|0.58509|-1409.315831|-0.15584|-0.20723|0.03483011|8.0952|8.0083|8.0083
9c_a31|0.0|0|0.0|7.765993078999999|1|0.031715924|-0.013082561|5.733341277|0|0.03482906|0.0|-0.6933757159999999|-0.003618466|-0.1047269419999999|10.311698300000002|2|2|-0.000813398|-0.062065125|-0.223856622|-0.546598398|0|0.842823186|-0.000533581|0.8856644770000001|0.770283733|0|0.6746901059999999|-0.103325018|-0.128097622|0.030296721|19.30758668|153.5739377|207.3144829|-0.035867334|12.30439782|0.670716706|0.4558841429999999|-1142.882218|2242.189942|-14.56678943|0.329283294|8.188627935|15.04941978|209.8466636|-728.3394714|34.07943198|-217.5897278|583.9691392000001|15.58581614|1.0|1.0|1.0|2.0|3.66|3.09|0.35|-7.24|3.7|2.0|0.0|108.16|0.0|1.0|8.0|-5.23|28.0|398.48|0.0|3.32|0.00233|6.94e-05|0.0277|3.1|0.0|0.0|5.79e-08|2.31e-05|3849.0|3849.0|-1618.157698|691.3|1147.93|0.2554|588.58|0.7007399999999999|-1617.892493|-0.15975|-0.19224|0.04177078|2.2323|6.3768|6.3768
1_a1 (SKF-104365)|0.0|0|0.0|7.535296702|1|0.011230812|-0.006055958|5.4161004020000005|1|0.0409444439999999|0.0|-0.218014497|0.000663414|-0.10236005|10.33812228|1|1|0.002250781|-0.221214316|-0.300426726|-0.505981356|1|0.7926983559999999|-0.015406451|0.857919181|0.551667506|0|0.8131557509999999|-0.067997692|-0.081192283|0.0133681239999999|6.18316314|6.658828587|86.42113499|-0.029524467|2.859900586|0.709744919|0.416807085|-450.6467387|1551.362941|-6.316296726|0.290255081|5.2735884010000005|9.042613965|134.2517831|-208.4377919|19.24066156|-194.0267797|297.2783688|8.775956802|1.0|1.0|1.0|0.0|2.97|2.68|0.12|-6.0|4.28|0.0|0.0|81.72|0.0|1.0|2.0|-3.8|21.0|297.35|1.0|3.27|0.0472|9.65e-05|0.0287|2.96|0.0|0.0|9.93e-07|0.000295|3.8901|3.8901|-1279.084677|491.18|809.96|0.2178|358.09|0.70081|-1278.971649|-0.16142|-0.19624|0.02377006|6.9338|5.7959|5.7959
18_a20|0.0|0|0.0|6.842683282|0|0.1160337319999999|-0.008841844|4.727387819|2|0.0396875|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|1|1|-0.004071701|0.268927191|0.003282792|-0.597167441|2|0.7602869659999999|-0.107446431|0.8162774979999999|0.778639593|1|0.76136176|-0.0927760219999999|-0.095227339|0.0108136339999999|7.195302872999999|318.5587088|158.7879106|-0.035934845|4.787695004|0.8109110409999999|0.483668611|-1267.269673|1822.210286|-15.91001426|0.1890889589999999|8.011174137000001|15.51556677|125.81822920000002|-843.230756|29.4862782|-413.7552685|712.1606951|8.954638548|1.0|1.0|1.0|2.0|3.48|2.76|0.08|-10.0|4.69|2.0|0.0|125.07|0.0|0.0|5.0|-5.59|32.0|419.48|0.0|3.78|0.00107|6.91e-06|0.0029|3.85|0.0|0.0|9.93e-11|4.17e-08|5.9778|3.5355|-1352.364724|703.24|1204.88|0.2991|531.11|0.6953699999999999|-1352.073755|-0.14685|-0.20289|0.03787435|8.0505|7.4685|7.4685
19a_a22|0.0|0|0.0|6.842683282|0|-0.000989685|-0.009145283|4.727387819|2|0.0389622639999999|1.545757986|-0.548716971|-0.002607064|-0.011513343|10.9464374|1|1|-0.001355145|-0.03516233|-0.0611158559999999|-0.496053375|2|0.777600172|-0.155892259|0.834033833|0.699744887|1|0.744354735|-0.090145161|-0.09370213|0.024839714|18.53458775|373.8201781|190.7541925|-0.035138299|13.82990734|0.684706189|0.4347718229999999|-1468.267194|2607.322873|-19.56380872|0.315293811|8.648671382|15.30120355|235.2620007|-1095.573288|38.29242013|-275.6435167|781.8210659|19.31738094|1.0|1.0|1.0|2.0|3.61|2.27|0.08|-8.76|3.41|1.0|0.0|132.15|0.0|1.0|7.0|-4.38|35.0|463.49|0.0|2.36|0.0193|7.69e-05|0.0356|2.05|0.0|0.0|1.73e-09|8e-07|5.0397|3.5809|-1537.071348|740.07|1277.14|0.2218|567.03|0.66605|-1536.756515|-0.1508|-0.21478|0.04718381|6.5658|7.3188|7.3188
6_a3|0.0|0|0.0|6.823286122000001|0|0.155665791|-0.008934536|4.727387819|2|0.038650794|2.000787282|-0.330577816|-0.007540435|0.05584062|10.3116226|1|1|-0.006696449|-0.0445675709999999|0.036673175|-0.594308852|2|0.790667152|-0.155862559|0.8632654590000001|0.773152968|1|0.783322023|-0.1042506469999999|-0.098669224|0.010921391|5.449560482000001|236.2008316|108.118071|-0.037726468|2.7192240510000003|0.80281499|0.387883362|-640.0421597|1899.385061|-9.393191593|0.19718501|5.498222293|8.982311462|98.39146166|-319.3685142|23.4484528|-302.19751|353.7528308|7.485963593999999|1.0|1.0|1.0|1.0|3.05|2.65|0.0|-7.48|4.66|1.0|0.0|95.5|0.0|1.0|2.0|-5.44|23.0|338.81|0.0|3.63|0.00124|1.34e-05|0.00455|3.79|0.0|0.0|3.28e-08|1.11e-05|5.8279|3.3963|-1731.735113|524.88|884.88|0.1997|366.93|0.69323|-1731.602363|-0.1465|-0.21179|0.03079258|3.7185|5.7501|5.7501
1l_a5|0.0|0|0.0|6.605297921|0|-0.244609612|-0.00183668|4.59511985|2|0.025672515|0.0|-0.089997343|0.008244856|-0.019865028|10.94421389|1|1|0.007613233|-0.179824092|0.043915678|-0.21108114|2|0.7656671279999999|-0.174469948|0.818803517|0.71872376|0|0.890289002|-0.068685233|-0.067755283|0.0078543119999999|4.43679678|167.86839980000002|61.974288|-0.026512937|2.506287665|0.769406114|0.47265823|-688.9330988|903.1631908|-8.460199385|0.230593886|7.401206343999999|14.03493287|130.25942849999998|-389.1691717|19.46541135|-304.3678822|518.5792364|7.374136537999999|1.0|1.0|1.0|1.0|2.98|2.67|0.14|-8.83|5.32|1.0|0.0|105.07|0.0|1.0|4.0|-5.04|26.0|340.42|1.0|4.06|0.00308|1.04e-05|0.00356|4.19|0.0|0.0|1.4800000000000003e-09|5.02e-07|4.6403|4.3664|-1069.261615|609.85|1033.47|0.4921|486.81|0.57392|-1069.047151|-0.1779|-0.21939|0.03182983|3.3694|7.4949|7.4949
12p_a36|0.0|0|0.0|7.412764017000001|2|-0.0494658159999999|-0.008017607|5.351858133|2|0.042804233|0.0|-0.432950771|-0.002526241|-0.084846674|10.96052769|1|1|-0.000673716|0.2461794139999999|-0.217394466|-0.440709431|1|0.828371596|-0.035871448|0.8839272779999999|0.698414933|0|0.748438833|-0.082569108|-0.108380023|0.020202133|12.71795723|83.24921731|158.3666517|-0.039016808|8.006403882999999|0.759126153|0.475504684|-1228.123041|2308.958924|-15.4629378|0.240873847|7.546742977|14.3885803|151.63860559999998|-773.1468902|32.35623052|-326.2581567|595.8790650000001|12.17776516|0.0|1.0|0.0|2.0|4.72|0.0|0.14|-6.86|2.44|1.0|0.0|123.71|0.0|1.0|5.0|-3.89|30.0|399.42|1.0|2.15|0.0515|6.96e-05|0.0278|2.78|0.0|0.0|1.4e-07|5.58e-05|5.3413|3.8372|-1332.182868|660.71|1113.05|0.3015|506.89|0.66559|-1331.947748|-0.15608|-0.21131|0.03396697|6.7199|8.0458|8.0458
1j_a5|0.0|0|0.0|6.605297921|0|-0.2031633169999999|-0.003981454|4.59511985|2|0.025987654|0.0|-0.175183967|0.00683534|-0.07622096|10.9487794|1|1|0.006957291|-0.190920568|-0.0178558139999999|-0.2470489089999999|2|0.7862755770000001|-0.084090414|0.848473695|0.717355058|0|0.847163872|-0.073803258|-0.074505844|0.019690225|10.57633738|73.73338699|82.09385267|-0.027258236|5.680936139|0.616489567|0.469085779|-600.2970524|847.5275797|-7.86442482|0.383510433|7.328149934|13.80288876|205.997426|-322.4414176|23.74961767|-125.1415813|422.96706330000006|14.36297201|1.0|1.0|1.0|1.0|2.76|2.66|0.05|-8.14|4.21|0.0|0.0|96.98|0.0|1.0|4.0|-4.03|25.0|328.37|1.0|3.19|0.0304|6.29e-05|0.0206|3.03|0.0|0.0|7.190000000000001e-09|2.36e-06|4.4331|4.1205|-1065.849941|572.47|959.39|0.5115|445.81|0.6449|-1065.671975|-0.16813|-0.20645|0.03246499|3.0364|7.6198|7.6198
4R4k_a46|0.0|0|0.173180233|7.825245291|1|-0.050636784|-0.0049602|5.587248657999999|1|0.0510113959999999|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|1|0.7477594870000001|-0.003017362|0.787615341|0.784722915|0|0.890625164|-0.089699228|-0.085931818|0.007883196|4.194771739|173.3171354|58.20005971|-0.030434186|2.232103603|0.866681099|0.465590034|-777.3362788|1767.850427|-8.617349646000001|0.133318901|5.522208638|10.33328154|70.94107067|-413.632783|18.68565706|-390.2334878|519.5743695|3.857266463|1.0|1.0|1.0|1.0|3.8|3.12|0.33|-6.61|4.77|1.0|0.0|100.96|0.0|1.0|2.0|-4.82|25.0|333.43|1.0|3.81|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|0.0|2.48e-07|8.28e-05|5.2965|4.1392|-1053.439174|565.94|994.13|0.2896|490.83|0.68404|-1053.202129|-0.17484|-0.19529|0.0257622|1.9753|7.0132|7.0132
12l_a30|0.0|0|-4.712037416|7.412764017000001|2|0.157020295|-0.015371073|5.351858133|2|0.044036281|0.0|-0.876151158|-0.00695299|0.154540315|10.31162828|1|1|-0.004395528|-0.300262845|-0.226973911|-0.640870513|1|0.830875659|-0.045411075|0.883029843|0.593245722|0|0.834279405|-0.0905026719999999|-0.109810463|0.0154211289999999|10.78883933|103.5499036|115.9404641|-0.045581702|7.548024079|0.8218150790000001|0.462727396|-1690.148855|2394.793539|-22.31041443|0.178184921|9.258542907|17.23248653|124.6606826|-1182.451965|38.8038646|-450.2927313999999|696.6414817000001|11.82116027|0.0|1.0|0.0|1.0|4.72|0.0|0.17|-7.18|4.78|2.0|0.0|133.96|0.0|1.0|7.0|-6.7|34.0|482.48|0.0|3.42|9.63e-05|1.2e-06|0.000579|5.05|0.0|0.0|6.61e-08|3.19e-05|5.0454|3.5245|-1988.033039|729.17|1223.54|0.2294|574.72|0.68488|-1987.782294|-0.14944|-0.20397|0.03406276|2.9851|7.2154|7.2154
11d_a31|0.0|0|0.0|7.765993078999999|1|0.064475882|-0.017317263|5.733341277|0|0.0388738739999999|0.0|-0.848545873|-0.009496378|-0.092360393|10.31169874|2|2|-0.006496772|0.026806221|-0.153894316|-0.574318121|0|0.822077662|-0.057505249|0.868115289|0.78396996|0|0.585212816|-0.134031221|-0.134048091|0.034417775|21.07078977|296.2476128|253.9354598|-0.040797245|12.89967697|0.6817705409999999|0.4816588089999999|-1148.911798|2039.207676|-15.29068277|0.318229459|7.885647873|15.21323794|194.8221811|-703.3714074|36.63453013|-222.5622569|505.4234462|16.75864338|1.0|1.0|1.0|2.0|3.6|2.83|0.32|-6.23|4.03|1.0|0.0|102.13|0.0|1.0|7.0|-5.48|27.0|385.44|0.0|3.34|0.00128|6.26e-05|0.0241|3.17|0.0|0.0|5.83e-07|0.000225|3.8009|3.8009|-1598.7152199999998|650.64|1077.69|0.2642|551.86|703.0|-1598.4848980000002|-0.15822|-0.19226|0.04390452|4.6622|7.5229|7.5229
6a_a31|0.0|0|0.0|7.703007682000001|1|0.038376178|-0.01694403|5.6869753560000005|0|0.0357275129999999|0.0|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|2|2|-0.010591881|0.1533239019999999|0.001117583|-0.568500407|0|0.784022685|-0.07385392|0.848080284|0.803505125|0|0.57216168|-0.132158278|-0.126430958|0.034212524|20.08876284|157.9971748|251.216265|-0.045153913|11.79563339|0.6927462990000001|0.478330896|-1113.557793|1671.917893|-15.56795422|0.307253701|7.516549303|14.408653400000002|180.411907|-653.8540772999999|38.27271371|-226.3518866|479.200937|18.29245122|1.0|1.0|1.0|2.0|3.42|2.51|0.05|-6.96|3.69|1.0|0.0|104.73|0.0|1.0|4.0|-5.22|28.0|390.42|0.0|2.96|0.00238|4.55e-05|0.0178|2.8|0.0|0.0|1.11e-07|4.3200000000000007e-05|3.5428|3.5428|-1613.34153|607.79|1028.95|0.6404|447.66|0.70416|-1613.1416|-0.1428|-0.19843|0.04606915|11.2387|5.9586|5.9586
4o_a46|0.0|0|0.160026534|7.825245291|1|-0.24479566|-0.000627744|5.587248657999999|1|0.043320988|0.0|-0.032014955|0.010870588|-0.203025042|10.93828256|1|1|0.010144781|-0.376106593|-0.028735607|-0.096073163|1|0.7699448320000001|-0.121466731|0.8176134690000001|0.6418406720000001|0|0.950732618|-0.0648126359999999|-0.06570509|0.00972341|5.332434441|5.821925821000001|27.01882145|-0.021901697|2.9243708|0.7510206490000001|0.460981009|-576.535307|1705.3950960000002|-6.587059484|0.248979351|5.527567399|10.25486577|136.5432529|-316.1788552|15.99310518|-275.3254498|544.7877262000001|5.972929428|0.0|1.0|1.0|0.0|3.73|3.12|0.32|-7.26|4.94|1.0|0.0|103.66|0.0|1.0|2.0|-4.91|26.0|342.44|1.0|3.92|0.00422|1.34e-05|0.0045899999999999|4.06|0.0|0.0|5.5e-08|1.88e-05|4.3255|4.3255|-1070.456878|581.59|1022.29|0.1598|501.08|0.6843|-1070.223416|-0.18282|-0.22909|0.02815574|4.8244|6.7905|6.7905
12f_a31|0.0|0|0.0|7.765993078999999|1|0.034876922|-0.011835152|5.733341277|0|0.03703252|0.0|-0.698273995|-0.00150321|-0.0944165219999999|10.31169747|2|2|0.000889251|0.068054139|-0.205011573|-0.551471017|0|0.8167107029999999|-0.021938988|0.8530975000000001|0.7730604259999999|0|0.700992225|-0.097676974|-0.118239376|0.027617942|19.26761061|159.84734269999998|208.6022728|-0.0337826789999999|13.44201623|0.686882955|0.482666192|-1319.832035|1805.921786|-16.44247509|0.313117045|9.859605078|19.05849748|218.4455813|-920.7786053|34.31214739|-260.7571603|713.5657448|15.04120547|1.0|1.0|1.0|2.0|3.86|3.78|0.41|-8.02|4.48|3.0|0.0|117.78|0.0|1.0|10.0|-5.98|30.0|426.53|0.0|4.01|0.0004469999999999|2.37e-05|0.0101|3.82|0.0|0.0|9.53e-09|4.06e-06|3.8305|3.8305|-1696.785527|755.33|1258.6|0.2664|665.22|0.7006600000000001|-1696.466804|-0.15894|-0.19211|0.04363832|3.3538|6.8861|6.8861
15_a15|0.0|0|0.0|0.0|1|-0.132759299|-0.006378587|0.0|3|0.029814815|0.0|-0.395472407|0.001806571|0.000676845|10.95980315|0|0|0.003766915|-0.098862691|-0.272482143|-0.3597407929999999|2|0.724319314|0.007958332|0.7725348679999999|0.796300317|0|0.8972060479999999|-0.061884697|-0.091075463|0.020649569|13.71976186|142.8140301|68.29723829999999|-0.031405332|9.115534766|0.702544178|0.435723718|-1210.227347|2868.890383|-13.86355301|0.297455822|6.673906339|11.8273735|197.6323578|-804.0860746000001|29.700607300000005|-269.1443943|830.7967967000001|13.48441779|1.0|0.0|0.0|1.0|4.04|4.34|0.07|-8.9|6.69|2.0|0.0|138.24|0.0|1.0|6.0|-6.32|34.0|448.52|0.0|4.64|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|0.0|1.27e-09|5.7e-07|3.6968|2582.0|-1450.7538470000002|700.82|1265.55|0.4459|573.46|0.70572|-1450.398033|-0.10964|-0.1475|0.02849263|2.9566|6.9626|6.9626
8_a27|0.0|0|0.0|6.605297921|0|0.188762686|-0.008444078|4.59511985|2|0.039673203|1.21499748|-0.329319041|0.0040883959999999|0.093450172|10.93783465|1|1|0.004801929|-0.24946295|-0.187486926|-0.535352745|2|0.8000360390000001|0.141900468|0.8688656459999999|0.64927069|1|0.776384028|-0.078709803|-0.092265073|0.021852066|10.41179748|122.0597403|106.5457267|-0.035880862|4.960882344|0.751701834|0.479730655|-615.4582227000001|989.0070768|-8.145716531|0.248298166|5.016799703|9.642697094|118.305988|-293.2457951|22.74314225|-239.8554499|326.3351007|9.240677197|0.0|0.0|0.0|1.0|2.79|2.28|0.06|-6.28|2.48|0.0|0.0|87.68|0.0|1.0|2.0|-3.23|23.0|303.32|1.0|2.38|178.0|0.000299|0.0907|2.0|0.0|0.0|5.2e-07|0.000158|4.1276|4.1276|-1004.515654|507.76|848.58|0.2336|374.88|0.64893|-1004.385302|-0.16958|-0.21973|0.02665292|4.2899|8.2218|8.2218
8_a47|0.0|0|0.0|7.252053952000001|0|0.003732288|-0.007835945|5.476463552|2|0.0363475179999999|1.335354131|-0.391797226|-0.008756|-0.153669322|10.93671024|0|0|-0.007648516|-0.177626636|-0.003223628|-0.4497577479999999|2|0.7847248109999999|-0.035681436|0.842571655|0.659210804|1|0.8497568740000001|-0.075955381|-0.091482011|0.008687692|5.043798869|90.32612351|87.2263982|-0.035797309|2.928269795|0.819702033|0.414302597|-956.0080185|2217.264922|-12.06582525|0.180297967|6.492934319|11.08581716|104.6752861|-555.0279614|25.35407034|-371.2177396|559.4973856|7.509972037000001|1.0|1.0|1.0|2.0|3.02|3.21|0.13|-9.25|6.77|2.0|0.0|113.97|0.0|1.0|4.0|-6.59|29.0|405.85|0.0|5.03|0.000104|6.490000000000001e-07|0.000263|5.61|0.0|0.0|5.62e-10|2.28e-07|3.6696|3.6696|-1686.068471|621.06|1071.62|0.2249|433.38|0.6877800000000001|-1685.8518170000002|-0.15357|-0.2085199999999999|0.03283575|4.6281|7.3|7.3
3_a47|0.0|0|0.0|0.0|0|0.013076203|-0.008740449|0.0|2|0.03308642|1.416887578|-0.367098851|-0.008828261|0.103847816|10.93671092|0|0|-0.007967014|-0.021029826|-0.024240921|-0.457330633|2|0.720319618|0.104873188|0.780628097|0.815682427|1|0.854727481|-0.083129079|-0.0948001|0.008609292|4.514659074|98.29790989|76.18000386|-0.036461577|2.367459086|0.7849694909999999|0.403777634|-745.6887227000001|1280.146703|-10.02652614|0.2150305089999999|6.46319354|10.84023999|112.7606591|-391.0345195|24.35791949|-298.8724505|418.022895|8.511255722000001|1.0|1.0|1.0|2.0|2.59|2.89|0.0|-8.42|5.4|1.0|0.0|101.55|0.0|1.0|3.0|-5.54|25.0|347.8|1.0|4.02|0.000995|4.49e-06|0.00156|4.6|0.0|0.0|3.829999999999999e-09|1.33e-06|5.6998|3.7284|-1470.137664|556.65|941.44|0.2342|402.58|0.69138|-1469.969304|-0.15473|-0.2119|0.03619487|5.3274|6.5|6.5
9r_a24|0.0|0|0.0|6.605297921|0|-0.134192489|-0.004640179|4.59511985|3|0.024179894|0.0|-0.264490176|0.007861194|0.064425793|10.96129392|1|1|0.008722018|-0.29065818|-0.2920573039999999|-0.3018627239999999|3|0.7958149290000001|-0.120617935|0.841805128|0.7526889940000001|0|0.8417158379999999|-0.0618978309999999|-0.082022572|0.015557618|10.4302588|71.31566881|106.1180928|-0.025821921|6.992734796000001|0.6152148279999999|0.473403843|-934.8335183|958.7578093|-11.60626518|0.384785172|9.672636984|18.36822555|257.9706516|-626.7383196000001|28.13932796|-154.486433|670.2247423|15.80243761|1.0|1.0|1.0|1.0|3.53|3.04|0.22|-8.66|3.93|2.0|0.0|116.9|0.0|1.0|8.0|-4.02|30.0|400.48|0.0|2.98|0.0383|8.77e-05|0.0351|2.69|0.0|0.0|2.21e-09|8.84e-07|4.4722|4.2877|-1294.486221|713.25|1199.71|0.3398|616.11|0.6204|-1294.201456|-0.1676099999999999|-0.21074|0.03426339|3.0322|7.9586|7.9586
34_a47|0.0|1|0.0|6.842683282|0|-0.210257395|-0.004157676|4.727387819|3|0.03522792|1.741433543|-0.191253079|0.003530307|-0.043634386|10.98214103|1|1|0.0047106|-0.208989427|-0.317014709|-0.2829549719999999|3|0.833786184|0.046668352|0.89234354|0.609110565|1|0.8260556609999999|-0.061957581|-0.090141168|0.019723558|10.92238452|31.17423189|96.32577107|-0.029348287|6.048527453999999|0.653993216|0.45489212|-698.8490993|918.6458674|-9.000096143|0.346006784|7.066583143|12.96364153|191.6093987|-387.0041342|24.85087647|-170.55473480000003|439.9906467|12.74960652|1.0|1.0|1.0|1.0|3.19|3.0|0.16|-7.47|4.52|0.0|0.0|99.09|0.0|1.0|4.0|-3.57|26.0|348.38|1.0|3.02|0.0929|0.000125|0.0436|2.49|0.0|0.0|3.36e-08|1.17e-05|4.2077|3.8892|-1162.4815230000002|585.79|980.02|0.2309|436.88|0.69314|-1162.283641|-0.16086|-0.21536|0.03084502|6.2235|8.7|8.7
15c_a10|0.0|0|0.0|7.535296702|2|-0.236118846|-0.002218445|5.4161004020000005|3|0.034807692|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|10.92970798|1|1|0.012271987|-0.101214571|-0.35845963|-0.1742732839999999|2|0.7351096359999999|-0.03167553|0.772328328|0.733973277|1|0.904458517|-0.046967376|-0.072537853|0.014703076|10.2013281|65.41494073|66.28884934|-0.019267867|7.077912953999999|0.528228415|0.449308156|-855.5829431|1817.047455|-9.275357237|0.471771585|8.639636218|15.6886947|327.3258326|-593.6228632|25.30814911|-39.17102961|924.9341455|16.25826809|1.0|1.0|1.0|0.0|3.85|4.09|0.37|-7.79|2.97|1.0|0.0|141.96|0.0|1.0|6.0|-3.85|34.0|454.57|1.0|3.1|0.0646|2.68e-05|0.0122|2.94|0.0|0.0|1.6100000000000002e-08|7.3e-06|5.5913|3.6709|-1450.241475|762.21|1318.35|0.3939999999999999|595.63|0.70511|-1450.139335|-0.14739|-0.19463|-0.25919486|4.8283|7.0|7.0
10_a4|0.0|0|0.0|7.535296702|1|-0.180140166|-0.002959121|5.4161004020000005|2|0.038699764|2.149387791|-0.159792527|0.01107733|-0.122141977|10.92992762|1|1|0.011142889|0.014917047|-0.132895939|-0.241683916|2|0.810105167|-0.120059574|0.861225169|0.6799081490000001|1|0.921653019|-0.051015897|-0.079432495|0.014582852|8.440134933|39.48408698|45.34497624|-0.027007048|4.884907049|0.744529685|0.4858700179999999|-781.5450965|2064.276654|-9.046715915|0.255470315|5.759414166|11.20225306|147.85886159999998|-452.3357957|20.99433004|-283.0534799|594.7358385|8.126406226|1.0|1.0|1.0|0.0|3.46|3.38|0.26|-8.07|4.81|2.0|0.0|111.38|0.0|1.0|4.0|-4.66|28.0|370.45|1.0|3.9|0.00818|1.4e-05|0.00519|3.85|0.0|0.0|8.51e-09|3.15e-06|4.9674|3.6465|-1183.812875|619.99|1083.65|0.1792|470.02|0.7038399999999999|-1183.54701|-0.15561|-0.2025|0.02232068|2.2386|7.0555|7.0555
A7701_a51|0.0|0|0.0|6.605297921|0|-0.221071791|-0.002377784|4.59511985|2|0.031405229|2.087643036|-0.0927335619999999|0.008062393|0.058290286|10.93031118|1|1|0.00740235|0.119725261|0.061434294|-0.22798944|2|0.7451039290000001|0.00552665|0.8092075540000001|0.688876851|1|0.865114773|-0.071384149|-0.078131694|0.007404204|3.420720075|146.2104641|62.31656919|-0.030384547|1.580362387|0.799046392|0.420350923|-505.3525041|1108.114062|-6.485314917999999|0.200953608|5.137516673|8.863149921|92.83996262|-233.4713371|17.56790307|-276.3170672|332.8814548|5.776909381|1.0|1.0|1.0|1.0|2.66|2.05|0.06|-7.58|4.0|0.0|0.0|87.52|0.0|1.0|2.0|-3.95|22.0|286.33|1.0|3.12|0.0319|6.790000000000001e-05|0.0195|3.14|0.0|0.0|2.62e-08|7.5e-06||||||||||||||7.6021|7.6021
4g_a46|0.0|0|0.171759574|7.825245291|1|-0.153373738|-0.001702489|5.587248657999999|2|0.046415344|0.0|-0.088529411|0.011488768|-0.055084605|10.96333695|1|1|0.010608122|-0.144064904|-0.121452903|-0.2455749539999999|2|0.74106323|-0.200628401|0.7796270059999999|0.635494818|0|0.946829733|-0.056893316|-0.070153728|0.00801562|4.598866947|7.38470955|30.50581108|-0.024339048|2.638545451|0.826861093|0.448462961|-684.2477996|2285.43285|-8.0118178|0.1731389069999999|5.8466355000000005|10.60062169|99.33639766|-392.5790722|16.88825479|-375.0653627|568.1534007|4.477396402|0.0|1.0|1.0|0.0|3.9|3.61|0.38|-7.8|5.37|2.0|1.0|106.55|0.0|1.0|3.0|-5.38|26.0|366.89|1.0|4.39|0.00155|4.16e-06|0.00153|4.73|0.0|0.0|1.57e-08|5.75e-06|4.4163|4.4163|-1493.154666|615.33|1064.92|0.1294|530.39|0.6983199999999999|-1492.923098|-0.18602|-0.22587|0.02266493|3.7113|5.5615|5.5615
