molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC1i|GATS1are|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PBF|FPSA3|PNSA5|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomShapeIndex|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
12aw_a36|1|0|0|3.28940051|0.0|0|7.412764017000001|2|1.297044239|0.0|-0.135690414|-0.115864198|2|0.043383838|0.066435701|0.0|-0.4478724979999999|-0.006877664|10.96021804|-0.034663063|1|-0.004358975|-0.250781298|0.653741315|-0.056676035|0.892249657|0.632625562|0|0.706174871|-0.088516379|0.373775982|0.023038651|-73.52224315|188.3390873|-0.041292362|-47.12705211|1.343623915|0.749052287|-2.06461809|-36.36860892|87.37742985|-26.46800754|71.5057033|0.47322369|452.6513136|-1323.400377|2380.579051|-16.96573876|7.545677222999999|0.898338973|593.6088758|13.8551867|1.0|0.0|1.0|0.0|2.0|4.73|0.0|0.14|-7.12|3.55|3.0|69.2|0.0|123.67|1.0|-3.99|-6.8|0.0|1.0|0.0|2.44|0.000102|0.0424|4.81e-05|0.0201|2.88|0.0|5.2313|3.8763|666.09|319.85|0.4088|237.0|507.71|0.38905|-1431.180191|0.3892|-0.15688|-0.21201|0.03134789|6.5278|9.0|8.0458
12ae_a36|1|0|0|3.412870974|0.0|0|7.412764017000001|2|0.299253957|0.0|0.069118289|-0.351827031|2|0.041555556|0.087069205|0.0|-0.611759277|-0.006862238|10.31810353|0.006615826|1|-0.001160331|-0.261631709|0.8183043390000001|0.010209009|0.8837136859999999|0.750657639|0|0.7162413209999999|-0.085851235|0.439268891|0.023873046|-78.71102033|211.4077529|-0.036430555|-58.64180087|19.97715962|0.6849975640000001|-2.11297219|-47.65297933|97.76153993|-27.14173115|81.74750345|0.465246185|533.6188092|-1574.220407|2634.745208|-20.22131065|8.676756505|0.870019385|805.2286932|19.05051961|0.0|0.0|1.0|0.0|3.0|5.03|0.0|0.17|-6.87|1.28|2.15|123.75|0.0|142.02|1.0|-3.85|-8.03|0.0|0.0|0.0|1.18|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|5235.0|3.8664|754.15|320.67|0.4832|236.84|615.71|0.40141|-1875.897072|0.3366|-0.1566|-0.21149|0.0508577|8.9297|15.0|7.8239
9_a15|0|0|0|0.0|0.0|0|0.0|0|1.419941378|0.0|-0.217598467|-0.042227775|1|0.04022792|0.096418279|0.0|-0.506073953|1.7800000000000002e-05|10.95880687|0.005692073|0|0.003160815|-0.295062413|0.85357243|0.010183805|0.742680335|0.8105478740000001|0|0.846156316|-0.073701648|0.416635119|0.032464905|-65.07462414|85.79894134|-0.028575549|-36.29225274|54.69975317|0.51257747|-1.400201879|-22.92354152|85.14415759|-15.93664265|59.20930631|0.4517825079999999|471.903131|-780.8954896|1689.926339|-8.88789863|5.485176331|0.8240935659999999|532.0914339999999|20.06953345|1.0|1.0|0.0|1.0|1.0|3.16|3.37|0.19|-7.57|3.9|4.95|61.84|0.0|104.74|1.0|-5.25|-5.52|0.0|1.0|1.0|3.69|5.63e-06|0.00206|1.53e-05|0.00562|4.24|0.0|4.3447|3.7487|588.55|330.74|0.2693|285.37|507.33|0.6512399999999999|-1223.463757|0.0115|-0.1565099999999999|-0.1824|0.01773342|2188.0|107.0|6.9706
9g_a24|1|0|0|2.931798469|0.0|1|7.273092596000001|0|1.427608366|1.7647373919999998|-0.318471716|0.001126633|2|0.0279797979999999|-0.162313932|0.0|-0.0425444|0.0144065739999999|10.96318169|-0.02471184|2|0.013119312|-0.049325609|0.683676657|-0.045107345|0.859302479|0.657503038|0|0.8671367529999999|-0.064835725|0.383340003|0.01876163|-32.49188065|65.73938109|-0.021297745|-16.07665151|0.0|0.4819264479999999|-0.788016565|-15.87288497|49.25777584|-10.53790724|41.36311977|0.427531635|429.0504306|-389.9025677|1196.910121|-5.214049137|6.124370267000001|0.746821416|341.3207334|16.76589519|0.0|0.0|1.0|1.0|1.0|2.8|1.78|0.06|-6.43|2.91|2.93|72.28|0.0|87.53|1.0|-2.49|-7.17|0.0|1.0|0.0|1.93|0.00323|977.0|0.0008179999999999|247.0|1.37|0.0|5.2521|4.2802|524.03|289.67|0.2444|236.07|400.47|0.4227399999999999|-984.447764|0.1023|-0.17806|-0.21391|0.032630457|4.4131|68.0|7.1675
12b_a36 (EW-7197)|1|0|0|3.3685352889999995|0.0|0|7.412764017000001|2|1.2970445309999998|0.0|-0.104514139|-0.082283951|2|0.040899471|0.027495626|0.0|-0.439429998|-0.002526241|10.96052467|-0.056994595|1|-0.000673716|-0.217394466|0.724208473|-0.097861598|0.8741648479999999|0.698414933|0|0.7635183720000001|-0.081357853|0.458627252|0.021439664|-67.98756422|147.9542111|-0.039120289|-42.53627024|5.958751634|0.746747352|-1.956014468|-31.84632538|80.95733534|-24.47552312|64.31504105|0.45988432|477.6935927|-1223.776156|2338.370858|-15.31305729|6.764872303|0.851455231|595.8790650000001|12.96977113||||||||||||||||||||||||||||3.8475|3.7725|659.48|328.66|0.4491|322.25|486.64|0.6824899999999999|-1331.9479310000002|0.0197|-0.15571|-0.20546|0.03202977|7.3101|7.0|8.1549
14e_a23|0|1|1|0.0|-4.45581912|2|7.423568444|0|1.197957573|3.052208981|0.059967018|-0.272389934|2|0.044241453|0.023369734|0.650989437|-0.4787294729999999|0.001027627|10.3132176|-0.009871698|2|0.001951778|-0.226146643|0.560094237|-0.014216155|0.8510270329999999|0.5415996160000001|1|0.925392058|-0.073376247|0.267882223|0.018022127|-62.2612068|51.92870134|-0.03935934|-43.33511299|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|74.75779594|-27.39493099|63.61519626|0.49543439|644.0923882999999|-1369.74655|2428.874279|-19.06744972|8.020794334|0.981902808|658.8108151|12.49658915|0.0|1.0|1.0|1.0|1.0|3.54|3.62|0.09|-8.23|4.42|6.19|105.02|1.0|125.29|1.0|-6.38|-6.06|1.0|0.0|0.0|4.5|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|0.0|3.7033|3.7033|706.39|334.8|0.3178|334.8|571.39|0.63922|-1966.720803|0.3178|-153.0|-0.2342199999999999|0.02250947|5.5469|3.0|8.5214
12ad_a36|1|0|0|3.428443248|0.0|0|7.412764017000001|2|1.297042846|0.0|-0.040810025|-0.073048351|2|0.040787037|0.046496301|0.0|-0.649957196|-0.001148437|10.95445455|0.010723827|1|0.000906224|-0.227404687|0.817851296|0.018207862|0.8846605|0.7767870459999999|0|0.760267769|-0.082404548|0.423689705|0.030769062|-76.30379737|169.7321223|-0.0365657189999999|-54.02363038|81.68309557|0.656407461|-2.047680239|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|538.2749789|-1449.77215|2474.175727|-18.32944602|8.770308295|0.912420081|735.3783268|20.51012207|1.0|0.0|1.0|0.0|2.0|4.9|0.0|0.17|-6.62|2.7|1.67|95.5|0.0|135.03|1.0|-4.18|-7.18|0.0|0.0|0.0|1.76|6.579999999999999e-05|0.0289|8.36e-05|0.0367|2.53|0.0|5733.0|3.8512|737.53|321.93|0.6073|216.26|588.2|0.27316|-1460.5468529999998|0.2532|-0.15638|-0.21044|0.03648828|6.8996|17.0|7.7696
11_a33|1|1|1|3.221176304|0.0|0|7.686621335|0|0.609352951|0.0|-0.151505631|-0.039406316|0|0.034984568|0.055664124|1.979284901|-0.32219686|-0.003303432|10.31100126|-0.008908194|3|-0.00103193|-0.232296883|0.8389087140000001|-0.014463304|0.921896958|0.781083337|1|0.857287241|-0.070841241|0.229250542|0.033701864|-50.94714637|69.3240686|-0.030847481|-24.74805685|0.0|0.552878386|-1.048814353|-16.71585694|68.11455221|-14.98445481|50.78279943|0.4673066279999999|416.4353629|-509.4714637|979.349175|-7.278840251|5.24049311|0.8772525659999999|335.4799765|17.16740584|1.0|1.0|1.0|1.0|1.0|3.19|2.31|0.13|-6.23|5.77|4.13|120.17|0.0|89.77|1.0|-5.48|-5.97|0.0|0.0|1.0|3.28|3.32e-06|0.00109|4.13e-05|0.0136|3.28|0.0|3.5049|3.5049|506.55|353.74|0.5408|353.74|378.1|0.70381|-1669.202327|0.5408|-0.14132|-0.19938|0.02055276|4.5998|5.0|8.3188
21a_a23|0|1|1|0.0|0.0|2|7.525639975|0|1.197963603|3.43622302|0.1049806919999999|-0.038876045|2|0.042862319|0.071115216|0.773970837|-0.3082571839999999|0.01269616|10.31321782|-0.083864151|2|0.01180744|-0.136106024|0.725800261|-0.137122549|0.79188323|0.6906097959999999|1|0.926538469|-0.051521215|0.224766417|0.011564247|-54.35891011|48.49696614|-0.03458322|-35.88602363|82.08958626|0.842121383|-1.729161021|-22.45408125|61.73864319|-22.83074225|41.64701536|0.492301762|611.67123|-1141.537112|2272.736256|-15.07212993|7.950891003|0.969673962|666.0036144999999|7.379733085|0.0|1.0|1.0|1.0|1.0|3.53|3.48|0.09|-7.78|3.88|4.33|105.02|1.0|125.25|1.0|-5.89|-6.07|0.0|0.0|0.0|3.78|1.3e-06|0.000552|5.29e-06|0.00225|3.98|0.0|3.6993|3.6993|701.01|335.16|0.3692|335.16|558.61|0.60824|-1668.989671|0.3692|-0.15024|-0.2226699999999999|0.0203361|7.9309|102.0|6.9914
7_a27|0|0|0|0.0|0.0|2|6.842683282|0|1.40247849|3.330197625|0.112935885|-0.050197188|2|0.049625|-0.133453335|1.280380317|-0.288487667|0.010291744|10.93773474|-0.056500475|1|0.010596392|-0.323631281|0.6413629129999999|-0.08694032|0.8546689820000001|0.62067794|1|0.85111414|-0.060745542|0.358145768|0.015099075|-47.44936449|83.57286704|-0.0300556429999999|-26.6343589|60.73467304|0.763564713|-1.352503929|-19.13983132|55.55559276|-16.87088515|42.57323098|0.466714317|477.7488532|-759.1898319000001|1497.873267|-9.469994277|6.446345598|0.875167537|479.0078184|8.106228264|1.0|1.0|0.0|1.0|0.0|3.24|3.41|0.2|-6.61|3.32|3.05|65.6|0.0|102.36|1.0|-4.06|-6.26|0.0|1.0|1.0|3.14|8.66e-05|0.0299|5.2e-05|18.0|3.02|0.0|4.1205|4.1205|606.74|300.9|0.4179|300.9|505.5|0.61278|-1122.249324|0.4179|-0.16734|-0.2162099999999999|0.02179141|6.3813|1.0|9.0
14o_a23|0|1|1|0.0|-4.758526534|2|7.423568444|0|1.197958066|3.133942289|0.18835477|-0.301504331|2|0.046090147|0.135737344|0.6669152279999999|-0.807407518|-0.002390707|10.3132174|-0.049105045|2|-0.0004039459999999|-0.2952674819999999|0.598213287|-0.072078004|0.861597051|0.575188253|1|0.904077943|-0.072435569|0.328340215|0.018054548|-66.92857564|68.19627862|-0.042454824|-47.58321438|0.8929505459999999|0.800301554|-2.165196042|-36.61307972|80.64694246|-30.18347529|64.33441296|0.48945652|642.7588542000001|-1539.35724|2297.392496|-21.45909668|9.016411722|0.958697036|676.4530574|13.71836682|0.0|1.0|0.0|1.0|1.0|3.55|3.62|0.09|-7.95|3.97|6.18|114.25|1.0|126.97|1.0|-6.89|-5.94|1.0|0.0|0.0|4.31|1.29e-07|6.38e-05|1e-06|0.0004969999999999|4.76|0.0|3.6989|3.6989|729.11|335.19|385.0|335.19|582.89|0.58581|-2041.934645|385.0|-0.1517|-0.23229|0.02299729|8.3591|3.0|8.4815
12l_a30|0|0|0|0.0|-4.712037416|0|7.412764017000001|2|0.60498366|0.0|0.157020295|-0.274237737|2|0.044036281|-0.102468864|0.0|-0.876151158|-0.00695299|10.31162828|-0.02588969|1|-0.004395528|-0.226973911|0.613786308|-0.0395239879999999|0.883029843|0.593245722|0|0.834279405|-0.0905026719999999|0.37422435|0.0154211289999999|-76.82494797|115.9404641|-0.045581702|-53.74781658|1.697908189|0.8218150790000001|-2.415830189|-44.29742723|88.64610824|-31.88960104|74.10578426|0.462727396|583.6736326|-1690.148855|2394.793539|-22.31041443|9.258542907|0.861252543|696.6414817000001|11.82116027|1.0|1.0|1.0|0.0|1.0|4.72|0.0|0.17|-7.18|4.43|4.78|90.88|0.0|133.96|1.0|-6.7|-5.66|0.0|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|0.000579|5.05|0.0|5.0454|3.5245|729.17|351.78|0.2294|245.74|574.72|0.39486|-1987.782294|0.1574|-0.14944|-0.20397|0.03406276|2.9851|61.0|7.2154
LY364947_a10|1|0|0|2.949609552|0.0|0|6.605297921|0|1.390175303|0.0|-0.278922508|-0.00390904|2|0.0273958329999999|0.0938628109999999|2.084955541|-0.084940213|0.007575|10.9303125|-0.006198347|1|0.006909045|0.072909639|0.706034038|-0.012096774|0.7792035190000001|0.681525895|1|0.8431045490000001|-0.076999385|0.449473391|0.009678082|-33.26705198|69.31194102|-0.029665114|-14.69643595|0.0|0.7234846559999999|-0.978948758|-15.02735938|41.53157099|-13.10520229|38.29163558|0.486715511|372.4595738|-432.4716757000001|839.5356408|-5.78950507|4.702575386|0.948237326|287.99188260000005|8.264519015|1.0|0.0|1.0|1.0|1.0|2.46|1.88|0.0|-7.2|3.97|3.69|54.46|0.0|82.56|1.0|-3.54|-6.02|0.0|1.0|1.0|2.8|0.00029|0.0789|0.000137|0.0374|2.74|0.0|||||||||||||||59.0|7.2291
5_a27|0|0|0|0.0|0.0|2|6.823286122000001|0|1.4026035369999998|3.2927747860000003|0.126882432|-0.068518519|2|0.048947368|-0.149034787|1.271687295|-0.286030638|0.00991794|10.93772408|-0.013448351|1|0.010329671|-0.341622797|0.639413469|-0.020087122|0.8149212259999999|0.614205449|1|0.8531787759999999|-0.055979434|0.333977277|0.01695771|-44.83538435|77.37301579999999|-0.030385206|-23.6277072|56.35994804|0.741481472|-1.276178645|-15.54640123|53.51978325|-16.01263727|38.43699603|0.439066197|449.6149323|-672.5307653|1254.531539|-8.438466859|6.160679036|0.7827415529999999|424.8821143|8.684398894|0.0|1.0|0.0|1.0|0.0|3.07|3.11|0.16|-6.22|2.94|2.8|65.6|0.0|97.55|1.0|-3.61|-6.49|0.0|1.0|1.0|2.82|0.000248|0.0821|9.78e-05|0.0324|2.58|0.0|4.0989|4.0989|566.68|302.48|0.2448|302.48|463.87|0.64548|-1082.967639|0.2448|-0.16952|-0.21506|0.01903872|3.5632|3.0|8.5229
2_a47|0|0|0|0.0|0.0|0|0.0|0|1.381899691|0.0|-0.002024001|-0.13117284|2|0.027058824|-0.004557357|1.454085483|-0.3581612489999999|-0.007479445|10.93671092|-0.013580367|0|-0.006079384|-0.0274111779999999|0.916092248|-0.0253134039999999|0.728066943|0.875463345|1|0.847324011|-0.083455669|0.482748996|0.008511123|-47.65477123|76.06154148|-0.036790752|-23.74109633|0.958043241|0.784978115|-1.4348393119999998|-20.71307621|55.81329383|-18.32875817|45.81686991|0.433425706|422.1277419|-714.8215685|1242.745585|-9.131190896|5.308758149|0.764993595|392.6099255|8.158522603|1.0|0.0|1.0|1.0|2.0|2.58|2.54|0.0|-7.82|3.7|4.75|58.04|0.0|96.54|1.0|-5.46|-5.0|0.0|1.0|1.0|3.58|3.46e-06|0.00109|7.75e-06|0.00243|4.52|0.0|3.7181|3.7181|536.13|333.46|0.2143|333.46|371.19|0.69102|-1010.364507|0.2143|-0.15446|-0.20731|0.03544055|3.1004|631.0|6.2
12b_a50|0|1|1|0.0|0.0|2|7.927685046000001|1|1.397986833|4.058595679|-0.19841119|-0.0016330379999999|1|0.034845679|-0.08032584|2.112397566|-0.125985651|0.01164808|10.94501743|-0.115659308|2|0.011790103|-0.291865836|0.699597776|-0.189976035|0.8718949979999999|0.660148928|1|0.925916085|-0.045602469|0.24516882|0.0214891|-33.25880166|37.24447201|-0.0237482779999999|-16.72031641|86.49656508|0.5731907470000001|-0.926182858|-11.52561607|47.12729492|-11.93905701|33.72918462|0.430791247|465.4891075000001|-465.6232233|1446.231761|-6.002164865|5.7232816060000005|0.756824707|388.171611|13.86849326|1.0|0.0|1.0|1.0|0.0|3.31|2.45|0.11|-5.49|2.59|3.42|48.53|0.0|94.69|2.0|-3.16|-6.44|0.0|1.0|1.0|2.59|0.000685|215.0|0.000144|45.0|2.5|0.0|4.7089|3.9305|539.15|315.44|0.2425|263.3|401.64|0.6016199999999999|-1006.501585|0.0777|-0.16451|-0.19425|0.02307802|5.6617|4.74|5.3242
20a_a10|0|0|0|0.0|0.0|1|7.535296702|1|1.343837243|2.113798134|-0.0774974029999999|0.049376168|2|0.036415094|-0.035536682|1.896409603|-0.197323337|0.008214031|10.9296614|0.011011878|1|0.008297595|-0.081587712|0.661219642|0.019448804|0.817646497|0.63495222|1|0.913681336|-0.066386563|0.591835899|0.013618456|-47.37850712|56.1599532|-0.028008251|-30.82502228|47.01787447|0.733451892|-1.456429076|-28.10115947|58.1398225|-18.22250274|52.05222074|0.452402751|594.4519837|-947.5701424|2021.669282|-11.8557778|8.419180593|0.826159649|719.5272609|10.76131538|1.0|1.0|1.0|1.0|0.0|3.48|3.63|0.11|-9.44|5.06|5.77|76.62|0.0|126.35|1.0|-5.68|-5.82|0.0|0.0|1.0|4.27|2.07e-06|0.000888|2.56e-06|0.0011|4.36|0.0|4.7841|3.8312|696.63|323.62|0.2738|259.16|524.02|0.50193|-1388.897416|107.0|-0.1613099999999999|-0.2274199999999999|0.03217287|3.2116|1.2|5.9208
4_a47|0|0|0|0.0|0.0|0|0.0|0|1.304464196|0.0|0.004633887|-0.121159855|2|0.038479532|-0.158636969|1.42341819|-0.3692130839999999|-0.007295208|10.93671044|0.011775922|0|-0.006506051|-0.027355932|0.893350891|0.019305509|0.84420422|0.8124901999999999|1|0.874200878|-0.07804769|0.444849947|0.007772995|-50.35610033|68.44214684|-0.03525955|-27.39669054|0.0|0.806604393|-1.48090111|-23.10213311|57.78603076|-19.18327632|46.69151766|0.402148382|475.6168721|-805.6976052|1528.797085|-10.43683449|6.468023748999999|0.67265584|471.7712484|7.429930428|1.0|0.0|1.0|1.0|2.0|2.75|3.01|0.05|-8.79|4.83|5.71|58.04|0.0|106.52|1.0|-5.92|-4.99|0.0|0.0|1.0|4.32|1.21e-06|0.0004379999999999|2.31e-06|0.0008359999999999|4.96|0.0|5.7708|3.73|576.9|332.4|0.2304|214.85|432.89|0.45947|-1509.262887|0.2221|-0.1547|-0.21076|0.03342033|5.4892|32.0|7.5
10_a27|0|0|0|0.0|0.0|2|6.605297921|0|1.400533489|3.383341915|0.122016352|-0.044164147|2|0.040512821|-0.184068581|1.296293777|-0.282866526|0.00991794|10.93783185|-0.000903965|1|0.010329671|-0.341622797|0.639413469|-0.001453596|0.862408925|0.614205449|1|0.8526621529999999|-0.061299064|0.346344305|0.017676458|-46.27574168|78.34972221|-0.031079371|-24.60801194|49.19800605|0.7453606909999999|-1.305333567|-17.33405307|55.05868025|-16.5270506|41.99674607|0.477162521|453.4194305|-694.1361252|943.2258247|-8.788575695|6.761146212000001|0.912640238|424.8821143|8.782938574|1.0|1.0|0.0|1.0|0.0|3.01|3.15|0.16|-6.24|2.81|2.97|65.6|0.0|97.39|1.0|-3.57|-6.51|0.0|1.0|1.0|2.74|0.000266|0.0882|0.0001189999999999|0.0394|2.55|0.0|4.1495|4.1495|573.31|298.79|0.4452|298.79|450.26|0.63894|-1082.956472|0.4452|-0.16805|-0.21785|0.0227416|6.9456|69.0|7.1612
16b_a23|0|1|1|0.0|0.0|2|7.423568444|1|1.197960988|3.418247774|0.031073244|-0.013240238|3|0.037664609|0.054655144|0.754232958|-0.3237716519999999|0.0116350769999999|10.31321583|-0.05237763|2|0.011266252|-0.224300431|0.75524548|-0.09063701|0.830577373|0.711576167|1|0.928579764|-0.050637391|0.2256448969999999|0.018614978|-58.69232154|52.92522904|-0.031407956|-43.49333918|100.0262487|0.738977|-1.821661419|-27.80700713|72.31582904|-23.2745413|51.31875369|0.4870072789999999|688.1144512|-1349.923395|2256.698672|-17.24735864|9.472884487|0.949345397|896.9989312000001|13.6235075|1.0|1.0|1.0|0.0|1.0|4.19|0.0|0.07|-7.33|3.02|4.1|108.26|1.0|146.03|1.0|-6.19|-6.3|0.0|0.0|0.0|2.9|6.41e-07|0.000314|2.16e-06|0.00106|4.21|0.0|1.6041|1.6041|772.84|772.92|0.3456|772.92|607.92|0.95419|-1877.270284|0.3456|-0.13741|-0.21093|0.03978022|14.8849|96.0|7.0191
9a_a40|0|0|0|0.0|0.0|1|7.515889085|0|0.604993021|1.865740741|-0.028285975|-0.020455825|0|0.0397333329999999|0.168990628|0.921628874|-0.136162501|0.01310675|10.31197235|-0.1720337089999999|2|0.011966382|0.016958188|0.624889926|-0.2990540869999999|0.749764251|0.61091688|1|0.937600185|-0.060029933|0.002467659|0.011033601|-35.24260989|30.17155594|-0.032156295|-17.0405052|51.49564873|0.868476591|-1.093314022|-14.03449109|39.45618424|-15.54821024|34.36063715|0.493941591|453.3484005|-528.6391483|336.39741360000005|-7.51786994|6.749223592000001|0.976056482|323.79254|4.213574358|1.0|1.0|0.0|1.0|0.0|3.26|3.28|0.06|-6.4|4.58|4.43|58.43|0.0|86.7|1.0|-5.49|-4.85|0.0|1.0|1.0|4.08|3.24e-06|0.000944|8.33e-06|0.00243|4.54|0.0|4.7066|3.3192|515.96|373.53|0.4746|263.42|411.01|0.47831|-1217.825264|0.3483|-0.13808|-0.20303|0.01109672|5.09|214.0|6.6696
12g_a40|0|0|0|0.0|0.0|1|7.515889085|0|0.604990688|1.687211672|0.037440516|-0.129331216|0|0.036630824|0.167050952|0.726175674|-0.354104815|-0.001011175|10.31197254|-0.211162861|2|-0.003205145|0.106286677|0.777835705|-0.326139923|0.8396782220000001|0.6941475490000001|1|0.8702014570000001|-0.0951493559999999|0.289122732|0.012706769|-52.24208444|68.1355805|-0.0435406|-27.42361099|0.0|0.852031227|-1.393299206|-26.21888031|59.29860462|-22.85591194|56.61727428|0.465725912|456.7977427|-731.3891821000001|681.6778419|-11.99782981|7.692740528|0.871698484|335.7078145|7.056520179|1.0|1.0|0.0|0.0|1.0|3.24|3.2|0.0|-6.63|4.83|5.14|78.66|0.0|93.78|1.0|-6.46|-4.91|0.0|0.0|1.0|4.4|3.43e-07|0.000124|1.62e-06|0.000586|5.07|0.0|4.0224|3.1577|540.25|392.64|0.3539|308.23|429.31|0.67055|-2172.9382|0.2682|-0.13191|-0.20615|0.02230594|2.7075|724.0|6.1403
3d_a49|0|0|0|0.0|0.0|1|7.535296702|1|0.406515615|2.089548665|-0.0960135969999999|-0.3456333889999999|2|0.036335697|-0.087308534|1.775376197|-0.173318804|-0.00918253|10.35020259|0.017871379|1|-0.004253844|-0.129666234|0.914407252|0.029549308|0.863438637|0.846953747|1|0.733071652|-0.099295364|0.464410121|0.009601398|-54.67520803|154.6267696|-0.036147237|-31.67236018|0.0|0.756622045|-1.698920144|-33.32030276|65.59130031|-20.93944137|63.08192694|0.486368221|424.6551631|-984.1537446|1660.7054380000002|-12.12984007|6.612715522999999|0.946920034|549.3593871|10.91609228|1.0|0.0|1.0|1.0|3.0|3.29|0.0|0.15|-6.15|0.72|4.46|121.39|0.0|111.41|1.0|-5.19|-6.58|0.0|0.0|1.0|1.85|6.42e-06|0.00252|3.6200000000000006e-05|0.0142|2.98|0.0|5.1844|3.8907|615.3|318.67|0.2899|239.15|455.47|0.3523699999999999|-1594.380348|0.0931|-0.16147|-0.21913|0.04373784|2.3278|2.34|5.6308
8d_a12|1|1|1|2.976279182|0.0|0|6.580639137|1|1.283835213|0.0|0.057525383|-0.048642535|2|0.038347953|0.0276482139999999|2.075171777|-0.376778003|0.000925796|10.94458983|-0.046326855|1|0.001575111|0.016135176|0.8857286320000001|-0.080872311|0.8078610759999999|0.8405406040000001|1|0.858710112|-0.077834742|0.266886187|0.011348654|-57.57034769|78.55353315|-0.039118358|-32.00762818|0.0|0.8338637040000001|-1.760326118|-24.05928792|64.53435462|-21.74879802|49.58366734|0.465113852|477.4206699|-978.6959108|1288.818257|-12.09177064|6.93584319|0.8695567329999999|503.2240425|6.964006932|1.0|1.0|1.0|1.0|2.0|4.06|2.23|0.1|-8.37|3.87|2.67|65.96|0.0|112.14|1.0|-4.58|-5.96|0.0|1.0|1.0|3.02|2.64e-05|0.0093|2.43e-05|0.0085799999999999|3.51|0.0|4.2383|3.7397|600.2|331.53|0.2871|292.53|433.32|0.6661|-1138.086709|0.0853|-0.15306|-0.20794|0.04004678|3.0277|25.0|7.6021
12ab_a36|1|0|0|3.458948649|0.0|0|7.412764017000001|2|1.297042596|0.0|-0.064515677|0.000258844|2|0.039951691|0.035377607|0.0|-0.408023082|0.000939229|10.9540584|-0.029080933|1|0.002112069|-0.169341326|0.86559137|-0.051707317|0.888163057|0.8196353679999999|0|0.8410557559999999|-0.079202413|0.452078227|0.024102201|-65.54680623|109.6369437|-0.033434841|-45.21303385|15.55386871|0.679025324|-1.805481415|-37.68448987|82.3666474|-23.06276515|71.2577056|0.484987413|580.1454645|-1245.389318|2390.849902|-15.90828969|7.821826146|0.941700118|708.5476357999999|16.81984117|1.0|0.0|1.0|0.0|2.0|4.86|0.0|0.17|-7.05|3.14|1.95|92.99|0.0|133.27|1.0|-3.92|-7.21|0.0|0.0|0.0|1.8|0.0001199999999999|0.0503|0.000122|0.0515|2.33|0.0|3.8845|3.8845|712.73|319.17|0.4451|319.17|564.58|0.69294|-1364.236757|0.4451|-0.15699|-0.2093699999999999|0.04167456|5.3228|11.0|7.9586
