molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|nARing|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|PPSA1|WNSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
21_a4|0.0|0|0|0.0|0.0|1|2.026698554|-0.003068098|5.4161004020000005|1|0.019346682|0.0|0.012362563|10.94593332|-0.104638158|1|0.012094249|-0.099702401|-0.228430899|0.6952936|0.777866961|-0.174578783|0.674434042|0|-0.0571545999999999|-0.076470465|0.020173071|-28.99048719|-38.7880598|10.23237244|63.37635587|34.4171635|-0.028676424|-19.67444009|5.190159022|66.03320922|0.7231676229999999|-14.70482428|47.69702403|-14.54552243|39.22285963|0.401240904|2045.488184|472.812128|1584.866567|-7.377915035|0.670120767|4277.396118|140.4174905|-295.1166014|387.240586|8.908964226|1.0|1.0|1.0|1.0|0.0|2.92|17.0|3.7|2.32|0.0|0.0|91.59|0.0|2.0|-3.88|23.0|0.0|3.23|-4.19|0.0403|0.0197|3.36|1.16e-06|0.000352|-0.02956|-973.5683008|308.08|240.17|0.5260600000000001|-973.400097|0.1457|-0.16632|2.0282|-0.19588|-973.449892|2.9409|6.9172|6.9172
14q_a23|0.0|0|1|0.0|0.0|0|3.292130907|-0.0101981219999999|5.351858133|2|0.064903564|0.720966302|0.002243702|10.31321757|-0.056324491|2|0.002496501|-0.033435987|-0.573130981|0.77007911|0.808928963|-0.089657283|0.7333675390000001|1|-0.08960718|-0.096370719|0.02158178|-61.51997721|-66.16349731|14.81701129|350.836102|155.7136729|-0.039682061|-45.42467289|10.17264683|97.13675614|0.777340899|-42.23665548|79.42966327|-27.24379301|76.3369885|0.472004985|3097.399651|530.8381985000001|2213.1193780000003|-18.70427707|0.893957277|6982.066379000001|152.86702240000002|-953.9181308|693.3423458|13.26616596|0.0|0.0|1.0|0.0|2.0|2.66|26.0|2.57|2.28|1.0|1.0|128.38|1.0|1.0|-5.21|33.0|1.0|2.62|-4.39|0.00278|0.0183|2.46|1.11e-07|5.03e-05|-0.08159|-1798.645459|340.33|340.33|0.5949|-1798.3704079999998|0.4943|-0.14854|8375.0|-0.23013|-1798.433122|12.0503|7.8069|7.8069
14a_a5|0.0|1|0|2.948727373|0.0|1|0.0|-0.0053665219999999|4.59511985|3|-0.132625457|0.0|0.002956745|10.9488747|0.024793388|1|0.003668464|-0.016337128|-0.36152442|0.7333482170000001|0.79661948|0.047169811|0.71006207|0|-0.080875277|-0.078681402|0.0173669719999999|-54.69145586|-53.20786056|11.74431806|134.62273080000003|141.38542919999998|-0.0271808479999999|-35.98151967|7.942029745|55.04914434|0.629783335|-36.98479273|69.71575554|-18.38089729|66.43577392|0.470085022|2836.468636|534.8590069|1315.573182|-12.42997952|0.88709518|6177.303329|250.3569601|-683.6488737000001|723.0631751|16.50789498|0.0|1.0|1.0|1.0|2.0|2.41|23.0|4.56|1.37|1.0|0.0|123.0|0.0|1.0|-4.15|32.0|0.0|3.05|-4.22|0.0304|0.0256|2.55|1.45e-09|6.16e-07|-0.0507699999999999|-1390.592722|298.75|298.75|0.65789|-1390.29207|0.5853|-0.1676|2.7115|-0.2183699999999999|-1390.352729|2.8163|6.9508|6.9508
7_a27|0.0|0|0|0.0|0.0|0|3.330197625|-0.00601016|4.727387819|2|-0.133453335|1.280380317|0.010291744|10.93773474|-0.056500475|1|0.010596392|-0.323631281|-0.500327496|0.6413629129999999|0.801251575|-0.08694032|0.62067794|1|-0.060745542|-0.084531496|0.015099075|-34.09779211|-47.44936449|8.475438874|10.66993367|83.57286704|-0.0300556429999999|-26.6343589|4.757447929|60.73467304|0.763564713|-19.13983132|55.55559276|-16.87088515|42.57323098|0.466714317|2334.058688|477.7488532|1497.873267|-9.469994277|0.875167537|5082.120742|132.7162621|-426.1497425|479.0078184|8.106228264|1.0|0.0|1.0|1.0|0.0|3.41|21.0|3.32|2.88|0.0|0.0|102.36|0.0|1.0|-4.06|26.0|0.0|3.14|-4.28|0.0299|18.0|3.02|2.43e-07|8.4e-05|-0.04887|-1122.455548|300.9|300.9|0.61278|-1122.249324|0.4179|-0.16734|4.2487|-0.2162099999999999|-1122.304359|6.3813|9.0|9.0
14f_a23|0.0|0|1|0.0|0.0|0|3.366063739|-0.006791105|5.351858133|2|0.056215377|0.745818086|0.010561248|10.3132176|-0.041351617|2|0.010508236|-0.199540201|-0.399688849|0.756252127|0.796412133|-0.06885759|0.71381683|1|-0.059927056|-0.084419703|0.027134452|-40.51498423|-57.07376861|18.34483401|96.47955427|71.55380685|-0.031450478|-38.58595734|12.40242234|96.60179161|0.665778294|-27.39103254|74.08536976|-21.26277654|58.85981824|0.478733036|3014.916135|604.5178506|2322.5224120000003|-14.37516058|0.918402793|6768.918745|225.9578225|-733.1331894|683.7405759|17.01160115|0.0|0.0|1.0|1.0|1.0|3.61|26.0|3.42|2.72|2.0|1.0|126.78|0.0|1.0|-5.63|32.0|0.0|3.46|-5.02|0.0010199999999999|0.0042299999999999|3.55|3.11e-08|1.3699999999999998e-05|-0.07163|-1744.452086|346.78|213.09|0.60917|-1744.182678|0.1699|-0.1458|6.3534|-0.21743|-1744.2443850000002|9.1089|8.6459|8.6459
12af_a36|0.0|1|0|3.448611715|0.0|2|0.0|-0.00989889|5.351858133|2|0.091263447|0.0|-0.00233752|10.96037047|0.00146554|1|-0.000472698|-0.213993335|-0.505160213|0.859938421|0.813346624|0.002492952|0.817582774|0|-0.082549457|-0.1054605669999999|0.021921402|-57.32748365|-73.23838519|15.22358698|89.56100543|169.9519197|-0.035153522|-50.86129548|10.57220682|127.6527374|0.6702409189999999|-39.81177462|91.25505794|-24.41279506|72.55107063|0.448767097|3013.98446|524.5103537|3082.869129|-16.95376516|0.8141152220000001|6499.41155|229.0052411|-966.3646141|757.7532208|18.01667275|0.0|0.0|0.0|0.0|3.0|0.0|17.0|2.38|1.49|1.0|0.0|138.06|0.0|1.0|-3.54|33.0|0.0|1.47|-3.64|128.0|0.0997|1.85|1.1800000000000001e-07|5.18e-05|-0.05882|-1440.982935|383.86|236.83|0.50179|-1440.675702|0.0035|-0.13364|6.9003|-0.19246|-1440.740243|9.4631|7.8239|7.8239
18d_a30|0.0|0|0|0.0|0.0|2|0.0|-0.0072724869999999|5.351858133|2|-0.071608958|0.0|0.001139238|10.31163881|-0.087019298|1|0.002064369|-0.120380857|-0.4624430539999999|0.669561738|0.815003426|-0.149451598|0.64876559|0|-0.07812727|-0.103191184|0.017843227|-49.44608411|-65.3088221|11.29282624|78.23108693|124.5022473|-0.037906966|-41.33339749|7.147133584|0.0|0.783284395|-31.29400567|75.80070349|-23.99099587|60.73891035|0.443774287|2848.574353|508.389239|2894.162522|-15.18369704|0.797831306|6367.958933|137.15746130000002|-744.0011548|618.6004214|10.49188139|1.0|0.0|1.0|0.0|1.0|0.0|17.0|4.25|3.2|2.0|0.0|127.24|0.0|1.0|-5.39|30.0|0.0|2.92|-5.01|0.00171|0.00405|3.97|1.26e-07|5.260000000000001e-05|-0.05506|-1675.020297|357.49|247.35|0.4325|-1674.785879|0.3788|-0.14167|5.0115|-0.19673|-1674.8453470000002|6.2946|7.6737|7.6737
15_a31|0.0|1|0|3.155574452|0.0|1|0.0|-0.018913735|5.733341277|0|-0.0302581979999999|0.0|-0.011797858|10.31169996|-0.074455342|2|-0.007631228|-0.272545088|-0.6215974160000001|0.8314086070000001|0.8022000659999999|-0.116356616|0.782925607|0|-0.116196194|-0.131697567|0.038524836|-61.76522754|-70.00513464|20.47825449|141.1489667|230.1075793|-0.041588706|-37.21191643|10.88541717|514.6215199|0.641533577|-32.83191294|88.05886218|-22.10688462|82.24348203|0.466164359|2351.566145|301.452236|1675.977147|-11.75113151|0.873235738|5087.628096|190.5463457|-446.5429972|363.593507|18.05372755|0.0|1.0|1.0|1.0|2.0|1.64|16.0|4.12|0.41|0.0|0.0|90.47|0.0|2.0|-4.28|24.0|0.0|2.27|-3.57|18.0|0.0931|2.18|2.19e-06|0.000749|-0.04192|-1460.900291|271.36|271.36|0.5241899999999999|-1460.736142|348.0|-0.15202|5.5793|-0.19394|-1460.790873|7.5831|5.9586|5.9586
11d_a31|0.0|1|0|3.39688681|0.0|1|0.0|-0.017317263|5.733341277|0|0.016799834|0.0|-0.009496378|10.31169874|-0.078235092|2|-0.006496772|-0.153894316|-0.574318121|0.819298311|0.822077662|-0.13169885|0.78396996|0|-0.134031221|-0.134048091|0.034417775|-82.05480081|-82.06512842|21.07078977|296.2476128|253.9354598|-0.040797245|-50.24081482|12.89967697|91.25756269|0.6817705409999999|-50.23449218|98.8237718|-24.97634343|103.1255906|0.4816588089999999|2532.447962|358.2711594|2039.207676|-15.29068277|0.929231204|5420.356537|194.8221811|-703.3714074|505.4234462|16.75864338|1.0|1.0|1.0|1.0|2.0|2.83|16.0|5.43|1.26|1.0|0.0|102.13|0.0|1.0|-5.48|27.0|0.0|3.34|-4.2|0.00128|0.0241|3.17|5.83e-07|0.000225|-0.03404|-1598.7152199999998|326.2|326.2|703.0|-1598.4848980000002|0.2642|-0.15822|3.1919|-0.19226|-1598.546288|4.6622|7.5229|7.5229
12f_a36|0.0|1|0|3.50900085|0.0|2|0.0|-0.006773586|5.351858133|2|0.10938259|0.0|0.003676818|10.95389399|-0.06756661|1|0.0045625|-0.169994208|-0.438198895|0.902377067|0.821599443|-0.1188384119999999|0.857993338|0|-0.071035495|-0.100276611|0.01784834|-46.86832019|-66.16123807|11.77610852|43.53853176|103.2191714|-0.035813075|-43.65234724|7.769727312|0.835268043|0.7803018709999999|-30.92312428|76.51015325|-23.629013600000004|58.64442871|0.464240353|2770.818472|556.5681681|2380.393255|-15.59012402|0.8665086190000001|6000.985822|144.9540437|-873.0469447999999|729.1873176|10.34891518|1.0|0.0|0.0|0.0|2.0|0.0|17.0|3.62|2.45|1.0|0.0|133.52|0.0|1.0|-4.61|31.0|0.0|2.4|-4.57|0.0102|0.0109|3.47|4.38e-08|1.7899999999999998e-05|-0.05035|-1311.57896|339.27|237.95|0.37095|-1311.285102|0.0231|-0.15011|5.9228|-0.20046|-1311.345557|7.8454|7.9586|7.9586
14_a47|0.0|1|1|2.871076328|0.0|0|0.0|-0.006070958|4.59511985|2|0.017068634|1.484493371|-0.008212621|10.95058279|0.0295267039999999|1|-0.006335783|-0.061837113|-0.33240126|0.5975877820000001|0.777675668|0.050943962|0.579833096|1|-0.093553938|-0.094132436|0.020106089|-47.18187618|-47.47362906|10.1400648|64.60629385|160.57883|-0.034963476|-23.9422834|5.113919242|0.0|0.664709719|-23.79514424|61.62381153|-17.63306222|57.32194098|0.474828277|2254.664317|343.7492333|670.2518865000001|-8.892848121|0.904139078|4695.98899|169.0962983|-311.2496842|310.8026328|14.15018248|1.0|1.0|0.0|1.0|2.0|1.53|21.0|3.97|2.49|0.0|0.0|86.58|0.0|1.0|-3.97|24.0|0.0|3.16|-4.13|0.0349|0.0241|2.91|1.63e-08|5.27e-06|-0.06057|-1127.737484|312.53|312.53|0.68345|-1127.610422|0.2452|-0.16377|2.2485|-0.22434|-1127.6593779999998|3665.0|8.1|8.1
41_a47|0.0|0|1|0.0|0.0|0|1.840145925|-0.004083905|4.727387819|3|-0.080388467|1.601942802|0.003530307|10.98214139|0.075316535|1|0.0047106|-0.317014709|-0.276217719|0.62974551|0.8417952740000001|0.123676975|0.609110565|1|-0.061101947|-0.0899793719999999|0.018348892|-34.50740631|-50.81597048|10.36256127|54.15850042|99.86584673|-0.02929561|-28.69838714|5.852270304|0.0|0.653147815|-19.48810377|63.84353454|-16.54473457|44.86996758|0.447046066|2374.594252|464.8854878|1073.170368|-9.34366093|0.8084689140000001|5042.636398|195.8852341|-401.77742|439.9906467|13.02756406|1.0|1.0|1.0|1.0|1.0|3.18|21.0|3.34|1.75|0.0|0.0|99.09|0.0|1.0|-3.57|26.0|0.0|3.06|-3.9|0.0929|0.0436|2.49|3.36e-08|1.17e-05|-0.05053|-1162.492089|333.8|308.67|0.6779|-1162.288187|0.2504|-0.15208|4.9162|-0.2026099999999999|-1162.342476|6.8546|8.0|8.0
12be_a36|0.0|1|0|3.466734143|0.0|2|0.0|-0.009368126|5.351858133|2|0.118420241|0.0|0.000482522|10.95957887|0.00430921|1|0.002872872|-0.289604649|-0.3825349939999999|0.884226781|0.812921349|0.00734728|0.8350231859999999|0|-0.0780531429999999|-0.108962668|0.033763464|-54.15309606|-75.59805505|23.42501577|63.31681179|140.1361326|-0.031937334|-52.44976141|16.25222352|0.0|0.5660743979999999|-37.57129686|99.62604537|-22.15805062|77.57811183|0.4564615729999999|3039.9167260000004|553.6616295|2552.721046|-15.37320593|0.839796323|6592.168374|301.05661160000005|-891.645944|766.4854363|24.02799032|1.0|0.0|0.0|1.0|2.0|0.0|17.0|2.83|1.42|1.0|0.0|136.74|0.0|1.0|-4.11|33.0|0.0|1.75|-4.15|0.0342|0.0315|2.62|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|-1462.0007349999998|370.25|237.59|0.40844|-1461.68274|0.0018|-0.13781|7.7861|-0.18969|-1461.747501|10.3044|7.3565|7.3565
47c_a18|0.0|0|0|0.0|0.0|1|0.0|-0.007068829|4.844187086|0|0.047739847|0.0|0.0007979619999999|10.94702285|0.028947131|0|0.002674691|-0.320309303|-0.455055055|0.784328127|0.758269842|0.050944273|0.7601847759999999|0|-0.0715759629999999|-0.094000037|0.015864085|-57.54296759|-75.57063623|12.75381432|67.68084951|150.4485025|-0.0321917939999999|-60.75445536|10.25333491|103.416376|0.7489981509999999|-46.26124419|88.76073429|-25.88035487|70.29678191|0.489290189|3228.879782|653.4941186000001|2027.892739|-20.80632033|0.958059115|7527.530240999999|201.7910841|-1518.861384|1167.054827|13.19009806|1.0|1.0|0.0|1.0|3.0|0.0|18.0|2.84|2.41|3.0|2.0|154.77|1.0|1.0|-5.73|38.0|0.0|2.42|-5.09|0.000947|0.00417|3.98|6.67e-10|3.42e-07|-0.0449|-1664.753129|398.71|398.71|0.6983199999999999|-1664.201034|0.5869|-0.12841|3.3075|-0.17331|-1664.277127|3.8573|8.5229|8.5229
12bg_a36|0.0|1|0|3.434779148|0.0|2|0.0|-0.0076819|5.351858133|2|0.057879142|0.0|-0.001012333|10.95885259|-0.0206090089999999|1|-0.00097037|-0.1716508239999999|-0.4459167329999999|0.884841888|0.836170906|-0.033696875|0.771220556|0|-0.075439837|-0.102664465|0.019606406|-51.74990566|-70.42534258|13.44952052|107.3347739|109.3374477|-0.036959207|-48.31008346|9.22604612|14.85588272|0.747867728|-35.49918495|83.78068847|-25.35312333|65.19942617|0.46245521|2925.402039|576.6383913|2915.548359|-17.39163005|0.860310096|6753.439903|172.9566471|-869.5815023|661.6709012|13.35534589|1.0|0.0|1.0|0.0|2.0|0.0|17.0|3.99|2.99|2.0|0.0|133.77|0.0|1.0|-5.08|31.0|0.0|2.82|-5.18|0.00372|0.00295|3.93|1.74e-08|7.83e-06|-0.0542299999999999|-2152.13793|318.36|318.36|0.69395|-2151.914954|0.4409|-0.15743|6.6844|-0.21166|-2151.975577|9.3601|7.8239|7.8239
17_a15|0.0|0|0|0.0|0.0|0|0.0|-0.0071363569999999|0.0|2|-0.033968088|0.0|0.0016674189999999|10.9544604|-0.0141953639999999|0|0.0032452509999999|-0.263401148|-0.461493931|0.769376831|0.721188086|-0.023779626|0.740986227|0|-0.052869016|-0.079844675|0.012890299|-40.50376584|-61.17023228|9.875456386|34.35335309|91.58201681|-0.027065991|-46.86345493|7.56573889|58.47512431|0.653207369|-31.03055741|77.82445248|-20.73567196|50.37922222|0.474165158|2852.085573|674.5333498|2104.883413|-15.88591693|0.90173781|6352.266784|265.6831633|-937.2690986|822.8625688|16.654220199999997|1.0|1.0|1.0|1.0|1.0|3.99|24.0|4.89|2.53|2.0|0.0|131.36|0.0|1.0|-5.93|33.0|1.0|4.44|-5.65|0.00052|0.00099|4.78|1.9199999999999998e-10|8.43e-08|-0.03936|-1413.897695|326.22|299.04|0.68787|-1413.559128|0.0377|-0.15573|5.1268|-0.19509|-1413.624817|7.1743|7.9208|7.9208
12bc_a36|0.0|1|0|3.43846811|0.0|2|0.0|-0.007661816|5.351858133|2|0.068351685|0.0|-0.001012333|10.95883416|-0.027636036|1|-0.00097037|-0.1716508239999999|-0.442519304|0.884841888|0.836170906|-0.045186455|0.771220556|0|-0.077192869|-0.107107992|0.01824287|-51.87437401|-71.97763346|12.2593899|83.35308244|111.3483497|-0.038558877|-48.36968394|8.238431664|0.0|0.77146807|-34.8600941|83.97121855|-25.91194805|64.13376391|0.467645467|2927.476132|560.6615736|2623.395239|-17.41308622|0.878447423|6587.689277|153.57572439999998|-870.6543108999999|661.6709012|11.99358509|1.0|0.0|1.0|0.0|2.0|0.0|17.0|3.99|2.99|2.0|0.0|133.77|0.0|1.0|-5.08|31.0|0.0|2.82|-5.18|0.00372|0.00295|3.93|1.74e-08|7.83e-06|-0.05828|-2152.134749|320.4|237.57|0.35775|-2151.9100780000003|0.3478|-0.15671|6.5854|-0.21499|-2151.971485|9.2445|8.0969|8.0969
12s_a36|0.0|1|0|3.486136149|0.0|2|0.0|-0.007059109|5.351858133|2|0.037454164|0.0|0.002951176|10.95352614|-0.050363149|1|0.003962098|-0.1763783589999999|-0.434472457|0.90414347|0.8060798779999999|-0.086791463|0.856274847|0|-0.07216709|-0.1000534719999999|0.019457471|-46.58030248|-64.57958827|12.55883918|110.6090028|109.5085883|-0.035868226|-41.6829437|8.106112169|10.23927133|0.754198383|-30.06529118|76.34126108|-23.15117315|59.13914165|0.4604765839999999|2710.355028|535.942162|2294.468358|-14.94294208|0.853487672|5890.905249|158.6528381|-791.9759303|662.0530478999999|11.76167282|1.0|0.0|0.0|0.0|2.0|0.0|17.0|3.24|2.24|1.0|0.0|128.72|0.0|1.0|-4.16|30.0|0.0|2.14|-4.3|0.0274|0.02|3.04|1.08e-07|4.270000000000001e-05|-0.04908|-1272.270833|329.71|319.95|0.6843600000000001|-1272.00109|0.0002|-0.15559|6.6068|-0.20467|-1272.061111|8.7738|8.0458|8.0458
12al_a36|0.0|1|0|3.469383582|0.0|2|0.0|-0.008463062|5.351858133|2|0.1030147719999999|0.0|0.00127667|10.96020817|-0.031635802|1|0.003077071|-0.239932418|-0.404703593|0.8913597320000001|0.8344566859999999|-0.055405405|0.84179881|0|-0.077842923|-0.105915949|0.026927826|-51.22331485|-69.69632923|17.71943397|114.2305891|130.8308989|-0.035305316|-45.86257662|11.65999569|0.0|0.671084645|-33.70669917|86.77628559|-23.23210974|68.94274882|0.456856406|2843.740855|527.2034213000001|2244.88081|-15.28752554|0.841133748|6049.668466|216.4375922|-825.5263792000001|679.7230552999999|17.07995636|1.0|0.0|0.0|0.0|2.0|0.0|17.0|2.77|1.72|1.0|0.0|130.24|0.0|1.0|-3.95|31.0|0.0|1.81|-4.07|0.0464|35.0|2.65|2.03e-07|8.340000000000001e-05|-0.04998|-1347.479819|349.14|319.71|0.6945399999999999|-1347.196501|0.0095|-0.14558|6.4473|-0.1955599999999999|-1347.257936|8.1781|7.3188|7.3188
7_a4|0.0|0|0|0.0|0.0|1|2.060422336|-0.001729561|5.4161004020000005|2|-0.07290303|2.048170299|0.008409909|10.92992954|0.04206117|1|0.008242591|-0.094000778|-0.174410426|0.527072036|0.8046449179999999|0.0707653759999999|0.518356619|1|-0.0650223009999999|-0.071288428|0.01470626|-32.72992462|-35.88407105|7.402610584|14.01468959|87.67070691|-0.026733161|-18.06277106|3.726212114|79.08210981|0.7179916670000001|-16.47508541|44.34066533|-13.45652664|40.13253521|0.437317462|2286.169166|415.6938929|1915.566579|-6.773539148999999|0.7772010559999999|5022.496714|141.9530115|-270.9415659|407.1471338|8.456594282000001|1.0|1.0|0.0|1.0|0.0|2.7|21.0|4.42|2.82|0.0|0.0|95.07|0.0|1.0|-3.81|25.0|0.0|3.56|-4.41|0.0514|13.0|3.22|3.49e-08|1.15e-05|-0.05217|-1089.870249|307.05|307.05|0.59702|-1089705.0|0.0697|-0.16975|3.9832|-0.2219199999999999|-1089.753885|4926.0|6821.0|6821.0
16f_a32|0.0|1|1|3.354832924|0.0|0|0.0|-0.014558301|5.733341277|0|0.008658653|2.082564316|-0.003511776|10.31100265|-0.000291262|3|-0.001202032|-0.211019184|-0.697693907|0.801401734|0.852938445|-0.000510986|0.761506727|1|-0.08168632|-0.111152081|0.024434011|-56.53102601|-76.92280867|16.90955989|89.03402347|133.3750236|-0.035568666|-53.23443736|11.7022626|47.24868477|0.69473708|-39.12230215|92.82839829|-24.61529877|73.4405859|0.384656622|2772.212354|558.6750754999999|3414.006186|-17.03501995|0.625108901|6235.040893|211.2572338|-851.7509977|636.0251562999999|15.90558963|1.0|1.0|1.0|1.0|2.0|3.4|19.0|6.42|1.34|3.0|0.0|116.75|1.0|1.0|-6.95|29.0|1.0|4.05|-4.97|4.79e-05|0.00457|4.11|1.7e-08|7.26e-06|-0.04997|-1995.307736|341.82|341.82|0.70204|-1995.054457|0.2931|-0.15003|3.6641|-0.2|-1995.117771|4.2764|8041.0|8041.0
4o_a46|0.0|0|0|0.0|0.160026534|1|2.138144369|-0.000627744|5.587248657999999|1|-0.2363624889999999|0.0|0.010870588|10.93828256|-0.06855792|1|0.010144781|-0.028735607|-0.096073163|0.626333846|0.7699448320000001|-0.09492635|0.6418406720000001|0|-0.0648126359999999|-0.06570509|0.00972341|-35.54402423|-36.03345669|5.332434441|5.821925821000001|27.01882145|-0.021901697|-19.76117845|2.9243708|31.19780621|0.7510206490000001|-19.49276784|42.00638612|-12.01115223|40.87645867|0.460981009|2195.436986|521.3931342|1705.3950960000002|-6.587059484|0.855222204|4966.476822|136.5432529|-316.1788552|544.7877262000001|5.972929428|1.0|0.0|1.0|1.0|0.0|3.12|17.0|4.77|2.72|1.0|0.0|103.66|0.0|1.0|-4.91|26.0|0.0|3.92|-4.87|0.00422|0.0045899999999999|4.06|5.5e-08|1.88e-05|-0.04627|-1070.456878|286.64|286.64|0.6843|-1070.223416|0.1598|-0.18282|3.4494|-0.22909|-1070.276387|4.8244|6.7905|6.7905
3t_a32|0.0|1|1|3.4477303|0.0|0|0.0|-0.006089333|5.733341277|0|0.028527045|2.141978747|9.83e-05|10.31100267|-0.086478322|3|0.00139283|-0.122301673|-0.496165036|0.710773544|0.822076702|-0.146047869|0.687253845|1|-0.080203824|-0.0974995|0.014242899|-50.65701113|-61.58101978|8.995863948|97.01046154|108.2086749|-0.026967947|-38.89478416|5.681818647999999|0.0|0.684474482|-31.99514268|72.43498782|-17.03304802|59.65287508|0.481726305|2530.60497|523.3947687|2241.507646|-10.75813179|0.929482453|5525.861115|199.2870037|-505.632194|582.0730423|10.85396804|1.0|1.0|1.0|1.0|1.0|3.41|19.0|7.65|1.74|2.0|0.0|112.48|0.0|1.0|-6.48|27.0|0.0|4.46|-4.93|0.00013|0.00462|4.09|9.86e-09|3.91e-06|-0.05507|-1864.708995|349.38|349.38|0.70286|-1864.472646|0.2906|-0.14739|1.2641|-0.20246|-1864.534478|2.7003|8.0458|8.0458
6e_a40|0.0|0|0|0.0|0.0|2|1.75595616|-0.0148450439999999|6.401917197|0|-0.15110197|0.744550501|-0.0026177839999999|10.30179954|-0.205140551|2|-0.002992481|-0.037027769|-0.6319354389999999|0.685858263|0.8361555479999999|-0.289988439|0.648802794|1|-0.107312598|-0.1164147119999999|0.015875595|-70.52033811|-76.50178121|10.43262695|185.1473293|166.7812216|-0.04873174|-50.27304895|6.85578763|35.33106374|0.866991176|-46.34235117|84.95203628|-32.02400144|80.95296505|0.441911406|3075.060648|490.3675161000001|3854.417113|-21.04453212|0.791830204|7585.605268000001|87.40658058|-904.9148811|587.7345677999999|8.450255075|1.0|0.0|1.0|1.0|1.0|3.16|14.0|5.02|2.12|2.0|2.0|125.15|1.0|2.0|-7.76|30.0|1.0|3.68|-5.58|8.31e-06|0.00124|4.4|2.35e-05|0.0112|-0.09682|-2831.191706|419.59|419.59|0.67187|-2830.986514|0.3625|-0.1195799999999999|8.3311|-0.2164|-2831.048968|11.5248|7.7447|7.7447
19c_a38|0.0|1|0|3.332128134|0.0|2|0.0|-0.008177185|5.351858133|2|0.02192428|0.0|-0.004442319|10.95429182|-0.0431896509999999|1|-0.002443797|-0.20848518|-0.434836855|0.7163622890000001|0.846765471|-0.071918235|0.6885713729999999|0|-0.0918007669999999|-0.108301657|0.024315945|-57.79749770000001|-68.18641054|15.30924906|139.1570837|151.612258|-0.038224114|-42.92996714|9.638658988|4.848162625|0.7187071909999999|-36.38913762|82.74311399|-24.06579196|73.10674676|0.477803802|2967.98627|477.9848537|2660.812979|-15.15175311|0.914989047|6618.350708|177.10114030000005|-772.7394084|640.025745|14.55670345|1.0|0.0|1.0|1.0|3.0|3.0|17.0|3.17|1.76|1.0|0.0|130.41|0.0|1.0|-4.35|32.0|0.0|2.57|-4.12|19.0|0.0322|2.5|1.2099999999999998e-07|5.14e-05|-0.05691|-1424.42734|323.53|210.74|0.2597|-1424.1880119999998|0.1417|-0.15612|2495.0|-0.21303|-1424.247603|3.2846|8.0348|8.0348
12u_a36|0.0|1|0|3.508898495|0.0|2|0.0|-0.006461999|5.351858133|2|0.033763276|0.0|0.0042553209999999|10.95266014|-0.010669561|1|0.005035022|-0.163978382|-0.438988314|0.901715152|0.8101678720000001|-0.018047007|0.860667615|0|-0.07260571|-0.0969881059999999|0.017639065|-50.53295452|-67.50289394|12.27663887|86.1184622|109.8080843|-0.03452119|-46.98143813|8.544435884|5.944854912|0.77938748|-35.17050511|78.06218646|-24.02645378|62.80959338|0.486156325|2831.106839|586.1833819|2455.7556010000003|-16.72220679|0.946117173|6127.402572|153.5444314|-986.6102007|799.5563855|10.55929252|1.0|0.0|1.0|1.0|2.0|0.0|17.0|3.85|2.66|2.0|0.0|138.33|0.0|1.0|-4.95|32.0|0.0|2.66|-4.86|0.0047799999999999|0.00589|3.8|4.2e-08|1.7800000000000002e-05|-53.0|-1350.8981130000002|337.37|319.16|0.69258|-1350.575382|0.0176|-0.15109|5.8702|-0.20409|-1350.638138|7.8877|7.7959|7.7959
