molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|JGI4|MATS7i|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|PPSA1|WNSA2|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
5d_a40|0.0|0|0|0.0|1|8.149890544|0|1|0.6049133329999999|1.601200869|-0.071479892|-0.005662681|0.044526749|-0.1031436519999999|0.716041667|-0.1868684619999999|10.31198333|0.029272031|2|-0.259985037|-0.0038660009999999|-0.399968083|0.496945486|0.8092726020000001|0.145024458|1|0.754010052|-0.086193996|-0.094277694|0.049855551|-39.55506228|10.10860823|181.4728912|0.245989948|-0.0377110779999999|-19.85450535|4.638915105|53.85026982|-18.15211073|-17.30589257|49.66367051|1974.583878|346.0207917|-519.1767771000001|-7.94180214|86.65063178|-238.2540642|-285.606135|640.0261471|0.0|1.0|0.0|0.0|-4.32|4.08|75.5|2.25|74.11|2.0|3.0|-4.23|4.0|-5.94|0.0|1.0|3.1|-3.82|17.0|0.0436|0.0|0.0|4.7600000000000005e-05|-0.06796|3.7374|4.61|3.7374|-1276.817151|473.48|331.74|0.4493|331.74|365.74|0.69613|0.69613|-1276.751174|-1276.797751|9.2439|19.0|7.7212|7.7212
12a_a5|0.0|0|0|2.981252568|0|7.139660336|1|1|1.338814635|0.0|-0.256282289|-0.00166971|0.023108466|-0.0036987359999999|0.0|-0.09350376|10.94553751|-0.032601907|1|-0.006024869|-0.057691345|-0.175245466|0.762866363|0.779533861|0.1121034509999999|0|0.894590896|-0.058605038|-0.067680123|0.337539208|-36.01436435|5.032443973|13.74268646|0.105409104|-0.026030816|-25.55893402|3.0925714930000003|0.0|-22.13179066|-15.99663329|41.04680832|2524.410428|549.7500455|-831.8249311000001|-9.830359239|155.6073368|-511.1786804|-303.31208710000004|1113.8745800000002|1.0|1.0|1.0|1.0|-8.83|5.12|57.7|2.17|119.38|1.0|5.0|-4.27|4.0|-6.23|0.0|0.0|3.58|-4.59|0.0205|0.00977|0.0|0.0|1.4800000000000003e-09|-0.04076|4.6865|2.91|4.1610000000000005|-1201.990542|667.31|297.97|0.4794|264.55|508.81|0.50831|0.67169|-1201.750315|-1201.8082029999998|3.9457|19.0|7.7212|7.7212
13_a1|0.0|0|0|3.409865599|0|7.423568444|1|1|1.430073963|0.0|-0.046530797|-0.012199718|0.036382114|0.1129747169999999|0.0|-0.597786194|10.94989555|-0.084271845|1|0.1769162319999999|-0.07665159|-0.485427571|0.87703849|0.76714213|-0.051729721|0|0.6794604670000001|-0.111667908|-0.10668313|0.207843387|-64.94184903|19.62059449|148.7311076|0.320539533|-0.040302516|-36.08180773|11.41059871|528.3795274|-37.76773325|-23.43842502|84.56244352|2555.623166|395.1486144|-1054.729126|-13.63090514|169.6632599|-613.3907313999999|-242.2358135|1489.177255|1.0|1.0|1.0|1.0|-7.94|4.75|80.26|1.74|104.88|1.0|4.0|-4.29|5.0|-6.48|0.0|1.0|3.23|-4.34|0.0192|17.0|0.0|0.0|1.14e-08|-0.04962|4.0783|3.17|3.4483|-1238.367298|613.52|359.55|0.5339|304.01|472.52|0.65363|0.69782|-1238.174491|-1238.22919|3.9446|0.26|6585.0|6585.0
25_a47|0.0|1|1|0.0|1|6.86171134|0|0|1.30432753|1.234859637|0.037667531|-0.010144825|0.043695652|-0.055724653|1.087932079|-0.486951604|10.94972207|0.002716049|1|-0.120903298|-0.108691353|-0.545763902|0.6553889970000001|0.8462332770000001|-0.077710529|1|0.786958319|-0.073339312|-0.08797211|0.574771479|-44.52300552|12.27779881|11.20142696|0.213041681|-0.031278972|-32.42203672|7.453635586|51.5831002|-27.0291331|-18.98891362|56.80080434|2704.5905190000003|477.748546|-854.5011131000001|-11.52783528|228.3393366|-518.7525876|-150.4037281|1369.668876|1.0|1.0|0.0|1.0|-8.01|3.29|84.73|3.08|109.7|1.0|5.0|-4.99|5.0|-6.3|0.0|1.0|3.62|-4.82|0.00417|0.00626|0.0|0.0|9.79e-09|-0.06331|4.8002|4.78|3.9878|-1735.385814|626.55|310.91|287.0|258.29|491.7|0.53663|0.68761|-1735.2218059999998|-1735.279715|5.1625|16.0|7.8|7.8
14_a1|0.0|0|0|3.3674017380000003|0|7.423568444|1|1|1.430935835|0.0|0.043282217|-0.015636898|0.035620155|0.1008839219999999|0.0|-0.766207981|10.94959842|-0.0492229479999999|1|0.164429684|-0.020716495|-0.567791164|0.838928085|0.7462411859999999|-0.08530265|0|0.593170871|-0.12658238|-0.122581374|0.206941175|-74.96297518|19.5711254|161.1772893|0.406829129|-0.046308519|-42.99041175|11.59015807|104.2594419|-44.39360096|-27.42423067|94.53410059|2678.985809|351.2799603|-1234.09038|-16.24082222|146.0634832|-730.8369997000001|-300.0800645|1638.120743|1.0|1.0|1.0|1.0|-7.69|4.04|103.12|1.54|106.85|1.0|4.0|-4.52|5.0|-6.73|0.0|1.0|2.85|-4.25|0.0116|0.0218|0.0|0.0|2.03e-08|-0.05962|3.8344|4.57|3.3061|-1292.55322|621.08|375.01|0.4442|323.35|464.08|0.6572600000000001|0.69894|-1292.359534|-1292.415211|5.3099|94.0|7.0269|7.0269
36_a18|0.0|0|0|0.0|0|7.03438793|2|2|1.25117638|0.0|0.050448408|-0.006407141|0.036625514|-0.05224259|0.0|-0.442092758|10.94702093|0.003321395|0|-0.079553246|-0.079721028|-0.493920601|0.7343989059999999|0.741135729|-0.010091893|0|0.804293867|-0.07777765|-0.079805761|0.3847791889999999|-55.38202488|6.722004572|110.8288932|0.195706133|-0.031922305|-40.46339026|4.786442152|83.34177364|-39.43509046|-22.73046122|62.10402945|2979.013751|572.70209|-1477.479979|-16.1853561|133.8265619|-1052.048147|-444.4026478999999|1819.430996|1.0|0.0|1.0|1.0|-9.16|3.73|85.29|3.13|146.24|1.0|7.0|-5.68|3.0|-6.18|0.0|1.0|2.8|-5.28|0.000975|0.00242|0.0|0.0|6.87e-10|-0.04991|3.1908|7.75|3.1908|-1493.661092|769.73|388.57|0.4674|388.57|636.33|0.69372|0.69372|-1493.266344|-1493.333297|2.7547|32.0|7.4949|7.4949
11_a1|0.0|0|0|3.3361517380000003|0|7.423568444|1|1|1.430935838|0.0|0.033732316|-0.018080197|0.035620155|0.08043435|0.0|-0.867849442|10.94957487|-0.044235537|1|0.126722854|-0.07452948|-0.563650254|0.823460272|0.747358374|-0.069193862|0|0.5955245029999999|-0.131972845|-0.126108875|0.2027328789999999|-77.81495049|20.62225192|274.39137789999995|0.404475497|-0.048723884|-43.84323456|12.15946748|84.40380304|-45.88191258|-28.7289904|98.43720241|2697.640232|351.1382199|-1264.075578|-16.93943154|146.29971719999998|-745.3349875|-297.0290662|1681.223993|1.0|1.0|1.0|1.0|-7.47|4.28|97.33|1.95|105.71|1.0|4.0|-5.07|6.0|-6.27|0.0|1.0|3.22|-4.66|0.00327|0.00838|0.0|0.0|3.35e-08|-0.06546|3.7383|5.26|3.1924|-1312.4282380000002|614.86|388.38|0.5573|331.66|471.76|0.68162|0.69914|-1312.241032|-1312.2963630000002|7.1743|0.17|6.7696|6.7696
12bb_a36|0.0|0|0|3.3296932480000003|0|7.412764017000001|2|2|1.29704416|0.0|-0.07834963|-0.008239316|0.04625323|0.096309833|0.0|-0.444923056|10.96022185|-0.027636036|1|0.2463876689999999|-0.098027247|-0.421445726|0.653741315|0.836170906|0.0534307559999999|0|0.6888482109999999|-0.090660196|-0.114330726|0.314702945|-58.19935506|14.16769093|88.91215764|0.311151789|-0.038872447|-47.11573753|9.094955748|0.0|-37.36110291|-24.95418524|72.36704599|2902.055617|442.2064275|-1247.709262|-16.01935076|180.1992964|-800.967538|-281.5518699|1734.6302440000002|0.0|0.0|1.0|0.0|-7.12|3.55|69.2|2.78|123.67|1.0|5.0|-3.99|6.0|-6.8|0.0|0.0|2.44|-4.32|0.0424|0.0201|0.0|0.0|7.599999999999999e-08|-0.0566799999999999|5.2382|3.66|3.8001|-1431.374881|667.88|326.27|0.4172|236.69|515.92|0.38838|688.0|-1431.178978|-1431.238418|8657.0|0.01|8.0|8.0
5g_a40|0.0|0|0|0.0|1|8.149890544|0|1|0.604913142|1.534673091|0.0094595959999999|-0.016033575|0.044946237|-0.0602779129999999|0.64025463|-0.5611751220000001|10.31198315|-0.091116241|2|-0.104356485|0.07917206|-0.4748772539999999|0.795454476|0.818555255|0.006643696|1|0.67772744|-0.153687065|-0.14338431|0.245639795|-72.93994279|11.83520323|216.425542|0.32227256|-0.049288357|-32.29667648|5.616992201|0.0|-34.61732609|-23.39227384|84.77514603|2054.810452|321.64971460000004|-748.5527627|-11.10198254|120.8573152|-355.2634413|-232.8857705|1004.297909|0.0|0.0|1.0|0.0|-2.89|2.69|115.96|0.74|78.2|3.0|3.0|-4.24|5.0|-6.6|0.0|1.0|2.01|-3.37|0.0174|128.0|0.0|0.0|0.0013|-0.0540299999999999|3.48|4.02|3.48|-1328.015099|489.04|356.27|261.0|356.27|367.19|0.6563|0.6563|-1327.9345529999998|-1327.982732|6.7957|123.0|6.9101|6.9101
47c_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251176227|0.0|0.02368001|-0.007068829|0.032688172|0.047739847|0.0|-0.537230966|10.94702285|0.028947131|0|0.071793992|-0.212991596|-0.455055055|0.784328127|0.758269842|-0.027873485|0|0.8128616409999999|-0.0715759629999999|-0.094000037|0.246894346|-57.54296759|12.75381432|67.68084951|0.1871383589999999|-0.0321917939999999|-60.75445536|10.25333491|103.416376|-46.26124419|-25.88035487|70.29678191|3228.879782|653.4941186000001|-1889.265906|-20.80632033|201.7910841|-1518.861384|-400.3604527|2522.390613|1.0|0.0|1.0|1.0|-9.18|2.84|97.76|2.41|154.77|1.0|12.0|-5.73|4.0|-6.61|0.0|0.0|2.42|-5.09|0.000947|0.00417|1.0|1.0|6.67e-10|-0.0449|3.1096|7.72|3.1096|-1664.721977|850.89|398.71|0.5869|398.71|790.07|0.6983199999999999|0.6983199999999999|-1664.201034|-1664.277127|3.8573|3.0|8.5229|8.5229
14g_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197957711|3.0793867980000003|0.180361525|-0.014609495|0.0422736629999999|0.058422864|0.653317181|-0.803522236|10.3132174|-0.030586527|2|0.179219801|-0.0962526|-0.648987099|0.598213287|0.796412133|0.010202051|1|0.907334473|-0.072819606|-0.096288005|0.297855753|-51.82254036|13.05300369|95.64648102|0.092665527|-0.041536002|-48.76552945|9.289253982|1.5679977319999998|-36.87984398|-29.55936307|64.87554405|3400.464046|645.7104105000001|-1507.527516|-21.03611074|156.3396622|-1072.841648|-398.9771038|1931.945357|0.0|1.0|0.0|1.0|-7.95|3.97|114.25|3.04|126.97|1.0|7.0|-6.89|8.0|-5.94|1.0|0.0|4.35|-6.0|6.38e-05|0.0004969999999999|0.0|0.0|1.12e-08|-0.08011|3.7042|5.17|3.7042|-2042.161409|730.13|334.71|0.3478|334.71|583.38|0.56658|0.56658|-2041.934312|-2042.000034|10245.0|0.01|8.0|8.0
14a_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197964042|3.39397765|0.050806184|-0.0056795759999999|0.042992424|0.0446402609999999|0.757767133|-0.289658385|10.31321831|-0.071842463|2|0.083206288|-0.073893976|-0.446724057|0.72792508|0.7556436440000001|0.114693804|1|0.918677038|-0.055677662|-0.08032517|0.225448915|-35.20994211|12.33442989|38.57988954|0.081322962|-0.0341809229999999|-32.12331106|7.800158102999999|80.54176247|-22.26638099|-21.61564087|47.54437201|2816.527785|580.9612768999999|-1015.935121|-13.66949407|138.6457355|-642.4662212000001|-355.0975547|1301.215093|0.0|1.0|1.0|1.0|-7.41|3.36|105.02|3.03|120.28|1.0|5.0|-5.47|4.0|-6.27|0.0|0.0|3.37|-4.96|0.00139|0.0045299999999999|0.0|0.0|3.92e-08|-0.07379|3.7119|3.47|3.7119|-1629.90669|665.5|334.02|0.3764|334.02|516.58|0.6289100000000001|0.6289100000000001|-1629.690316|-1629.748476|8.3962|3.0|8.5498|8.5498
10_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605017375|0.0|0.190318474|-0.010609861|0.034166667|0.017396832|1.684975382|-0.381954986|10.31162304|0.043342516|1|0.033279122|-0.0495219879999999|-0.616256033|0.8947911009999999|0.743072638|-0.140523767|1|0.747406318|-0.1007256719999999|-0.0989320009999999|0.518341632|-46.64544572|6.768239856|248.0820067|0.252593682|-0.0359752729999999|-21.21655855|3.134330682|80.37219813|-21.60122201|-16.65993003|53.41368558|2098.79955|346.1193167|-549.7776912|-7.715112198|135.8581743|-254.5987025|-191.3775649|778.0284121000001|1.0|0.0|1.0|1.0|-6.51|3.79|105.82|1.2|88.28|1.0|2.0|-4.3|4.0|-6.44|0.0|1.0|2.52|-3.84|0.0155|0.0443|0.0|0.0|3.06e-07|-0.06238|5375.0|1.64|3.4217|-1288.150029|498.67|362.35|0.2124|230.67|323.26|0.41894|0.68995|-1288.050987|-1288.097561|9.3381|7943.0|5.1|5.1
5a_a40|0.0|0|0|0.0|1|8.149890544|0|1|0.604913477|1.688148148|-0.116583806|-0.004609716|0.0388888889999999|-0.108428634|0.808197279|-0.152120625|10.31198338|-0.02394636|2|-0.191663433|0.004130836|-0.363338726|0.538671739|0.756882266|-0.442215721|1|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|-34.5789643|9.135164355|174.99981530000002|0.146821673|-0.036396585|-17.82228195|4.042943749|52.43850484|-15.30358975|-16.10801287|43.71412865|1847.672595|377.5905776|-483.24038600000006|-7.128912782|78.57142892|-213.8673835|-285.426492|587.5511127|0.0|1.0|0.0|1.0|-4.05|3.68|75.5|1.85|74.15|2.0|3.0|-4.13|3.0|-5.9|0.0|1.0|2.8|-3.67|0.0202|0.0574|0.0|0.0|8.950000000000001e-05|-0.0657799999999999|3.7921|4.36|3.7921|-1177.5835470000002|466.79|326.96|0.4461|326.96|353.51|0.69499|0.69499|-1177.51016|-1177.555706|7.6003|81.0|7.0915|7.0915
14w_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197963556|3.132012648|0.013971812|-0.006481882|0.046678487|0.045196333|0.6813799420000001|-0.330575965|10.31321817|-0.031435038|2|0.126238077|-0.073958723|-0.427696371|0.5788469970000001|0.802520527|0.059273664|1|0.7880718659999999|-0.070714528|-0.088508061|0.228641034|-46.76570273|14.84036772|43.30287556|0.211928134|-0.035779855|-38.70975831|9.814393755|90.15900589|-30.92760432|-23.66232347|61.60607046|3071.908367|521.1762769999999|-1112.129203|-15.648625699999998|169.6632599|-735.4854078|-322.004381|1495.89956|0.0|1.0|1.0|0.0|-7.93|4.2|105.02|3.78|120.2|1.0|5.0|-5.68|6.0|-6.35|0.0|0.0|4.05|-5.27|0.0009369999999999|0.00242|0.0|0.0|1.17e-08|-0.0798|3.6632|3.97|3.6632|-1828.363862|676.92|338.46|0.3855|338.46|535.54|0.6219399999999999|0.6219399999999999|-1828.161957|-1828.222578|9.8981|2.0|8.6737|8.6737
19c_a38|0.0|0|0|3.332128134|0|7.412764017000001|2|2|1.297043851|0.0|-0.085545751|-0.008177185|0.04508642|0.02192428|0.0|-0.449745181|10.95429182|-0.0431896509999999|1|0.04814981|-0.09493054|-0.434836855|0.7163622890000001|0.846765471|0.073931688|0|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|-57.79749770000001|15.30924906|139.1570837|0.240808376|-0.038224114|-42.92996714|9.638658988|4.848162625|-36.38913762|-24.06579196|73.10674676|2967.98627|477.9848537|-1227.35539|-15.15175311|177.10114030000005|-772.7394084|-275.39483110000003|1707.726604|0.0|1.0|1.0|1.0|-6.92|3.17|105.02|1.76|130.41|1.0|5.0|-4.35|5.0|-7.13|0.0|0.0|2.57|-4.12|19.0|0.0322|0.0|0.0|1.2099999999999998e-07|-0.05691|5.8832|3.23|3.8322|-1424.3899310000002|652.09|323.53|0.2961|210.74|517.28|0.2597|0.6279899999999999|-1424.1880119999998|-1424.247603|3.2846|9.0|8.0348|8.0348
8j_a46|0.0|0|0|0.0|1|7.727094485|1|1|1.160371125|2.1279894180000003|-0.13040237|-0.0017688329999999|0.043903904|-0.129276363|0.0|-0.081366324|10.96391738|-0.053618988|1|-0.204674804|-0.084266433|-0.229679821|0.645146311|0.789844634|-0.223292257|0|0.934648421|-0.054707287|-0.068971544|0.308052557|-29.38737046|4.658562801|7.723448142|0.065351579|-0.02566383|-19.90219786|2.5024620580000003|64.83187221|-15.7861518|-13.78596018|34.04593326|2121.846387|502.0694817|-592.7962878|-7.405468973|95.55665364|-318.43516580000005|-346.061389|721.0646647000001|0.0|1.0|1.0|1.0|-7.26|4.71|43.6|2.62|96.94|1.0|2.0|-4.59|3.0|-5.55|0.0|1.0|3.82|-4.83|0.00878|0.00497|0.0|0.0|5.46e-08|-0.04068|4.9636|3.78|4.4107|-1414.50743|576.48|281.1|0.1728|249.79|493.89|0.50703|0.70121|-1414.349865|-1414.402087|6.4463|1228.0|5.9108|5.9108
12e_a31|0.0|0|0|3.483599061|0|7.765993078999999|1|1|0.610134116|0.0|0.052663358|-0.011519192|0.037098765|0.0113193469999999|0.0|-0.70267073|10.3116965|-0.015755876|2|0.01824365|-0.08867626|-0.543945776|0.7968154940000001|0.7761616020000001|-0.039273975|0|0.721526766|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|-68.32948993|19.38343763|166.1479229|0.2784732339999999|-0.036652129|-58.15044546|14.09603901|595.9853231000001|-49.6906263|-26.65419063|87.71292755|3040.353774|524.7092721|-1519.288866|-19.38348182|199.8981394|-1104.858464|-327.4245209|2095.222806|1.0|1.0|1.0|1.0|-9.31|6.69|117.37|2.21|129.38|1.0|9.0|-6.66|5.0|-5.93|0.0|1.0|4.5|-5.42|9.96e-05|0.00176|0.0|0.0|4.93e-10|-0.03445|5.3264|6.33|3.8391|-1809.85374|781.61|322.95|0.3831|232.77|640.03|0.55114|0.7006600000000001|-1809.581226|-1809.650069|3.4818|0.17|6.7696|6.7696
5a_a49|0.0|0|0|0.0|1|7.853604813|2|2|1.343848751|2.111324504|0.079751437|-0.009147269|0.034466231|-0.072902329|1.878067786|-0.493952547|10.92976459|0.076610236|1|-0.1205081119999999|-0.158356406|-0.51958118|0.66494289|0.7979412790000001|0.001251171|1|0.800090055|-0.072109357|-0.0787216|0.6254267029999999|-42.1802818|16.71687776|124.92862240000002|0.199909945|-0.027311576|-26.93578408|9.77851757|54.35929907|-24.67330519|-15.97587337|58.89715956|2797.737637|468.0117167|-782.8177953|-9.345067946|229.9265537|-457.9083293000001|-125.09569170000002|1289.801795|0.0|1.0|1.0|1.0|-6.92|3.3|73.14|2.07|116.62|1.0|3.0|-3.84|5.0|-6.84|0.0|1.0|2.93|-4.29|0.0578|0.0202|0.0|0.0|1.1900000000000001e-07|-0.05062|5.2443|4.14|3.9219|-1311.960542|625.06|316.13|795.0|236.42|443.78|0.31953|0.66225|-1311.743648|-1311.799168|7.0102|43.0|7.3665|7.3665
12y_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984019|0.0|0.048343649|-0.005996863|0.044197531|-0.089502772|0.0|-0.353814891|10.31162818|-0.058184644|1|-0.153680104|-0.053700437|-0.4579359229999999|0.842068099|0.768409873|-0.05346283|0|0.8489185109999999|-0.070903795|-0.091248521|0.374181804|-47.598277|10.05775555|85.17057711|0.151081489|-0.034840345|-41.1215369|6.751850651|0.0|-31.95309886|-23.38859815|57.65603256|2847.362782|569.8856940000001|-1286.372898|-15.70095045|120.7628216|-863.552275|-429.782246|1568.540572|0.0|1.0|1.0|0.0|-7.38|4.87|81.65|3.25|137.21|1.0|5.0|-6.04|4.0|-5.64|0.0|0.0|3.19|-5.46|0.00039|0.00148|0.0|0.0|4.12e-08|-0.05065|5.1973|4.45|3.4718|-1654.382468|728.75|357.11|0.2173|238.56|585.59|0.30617|0.6864399999999999|-1654.125015|-1654.190369|5.1209|22.0|7.6576|7.6576
11g_a5|0.0|0|0|2.9590700880000003|1|7.139660336|0|0|1.388236041|1.984996534|-0.204002571|-0.004593347|0.020943152|-0.083337229|0.0|-0.252634073|10.94877951|-0.007175378|2|-0.14133011|-0.137739838|-0.267507083|0.777565622|0.814159231|-0.075382189|0|0.837943738|-0.067247149|-0.076326887|0.396049407|-44.19305139|15.25675|68.77977167|0.1620562619999999|-0.025442296|-32.96383785|10.02633335|0.0|-29.04250676|-16.72000506|59.4498014|2823.738452|550.6745046|-852.7202582999998|-10.98794595|299.94631180000005|-560.3852433999999|-57.28097817|1568.70782|1.0|1.0|1.0|1.0|-9.04|4.17|81.51|1.06|118.35|1.0|7.0|-4.12|5.0|-6.84|0.0|0.0|2.96|-4.31|0.0312|0.0199|0.0|0.0|9.229999999999999e-10|-0.04322|4.5106|2.3|4.2083|-1330.144218|693.48|294.62|0.4609|274.87|542.13|0.56924|0.63081|-1329.927772|-1329.988893|4314.0|0.03|7.5229|7.5229
12ad_a36|0.0|0|0|3.428443248|0|7.412764017000001|2|2|1.297042846|0.0|-0.040810025|-0.01083262|0.040787037|0.046496301|0.0|-0.649957196|10.95445455|0.010723827|1|0.077659878|-0.136151085|-0.478461478|0.817851296|0.832674224|0.1563642469999999|0|0.760267769|-0.082404548|-0.107772644|0.423689705|-58.34300549|21.78471426|94.12528108|0.239732231|-0.0365657189999999|-54.02363038|15.4237324|81.68309557|-41.30726219|-25.88878839|80.12771975|3041.082692|538.2749789|-1449.77215|-18.32944602|243.2659577|-1026.448977|-221.4751857|2208.646667|0.0|0.0|1.0|0.0|-6.62|2.7|95.5|1.89|135.03|1.0|7.0|-4.18|6.0|-7.18|0.0|0.0|1.76|-4.08|0.0289|0.0367|0.0|0.0|2.42e-07|-0.05406|5733.0|4.5|3.8512|-1460.794632|737.53|321.93|0.6073|216.26|588.2|0.27316|0.67215|-1460.5468529999998|-1460.610659|6.8996|17.0|7.7696|7.7696
12o_a36|0.0|0|0|3.444418304|0|7.412764017000001|2|2|1.297042837|0.0|0.01340619|-0.0100574069999999|0.040770975|0.03842353|0.0|-0.613501857|10.96036596|-0.010904454|1|0.065221584|-0.126068378|-0.5110239679999999|0.859938421|0.799869816|0.141570244|0|0.7592112809999999|-0.082048664|-0.10624773|0.514457955|-59.0895896|16.85373064|55.47133795|0.2407887189999999|-0.03541591|-55.10596064|12.13767506|112.1259723|-42.554984000000005|-25.50573629|75.94332024|3009.981519|546.7667677000001|-1453.826968|-18.36865355|240.2059039|-1047.013252|-239.7655413|2181.407379|0.0|0.0|1.0|0.0|-6.93|2.38|98.3|1.49|138.06|1.0|7.0|-3.54|5.0|-7.66|0.0|0.0|1.47|-3.64|128.0|0.0997|0.0|0.0|1.1800000000000001e-07|-0.05456|5.1927|4.5|3.8726|-1440.926241|728.07|320.16|0.4075|238.77|560.88|0.36719|0.67273|-1440.671057|-1440.734965|6.6471|0.04|7.3979|7.3979
12h_a40|0.0|0|0|0.0|1|7.515889085|0|0|0.60499064|1.760542171|0.104392974|-0.008044548|0.041915709|0.208938531|0.803557099|-0.289603712|10.31197256|-0.21893421|2|0.367928263|0.127299624|-0.556229094|0.809398262|0.7769829840000001|0.116873629|1|0.839481749|-0.0954337969999999|-0.091448888|0.006997021|-50.45378559|6.193088525|208.6717565|0.160518251|-0.038796498|-25.56004046|3.274152035|59.68939644|-26.67382585|-20.51086984|56.64687411|2270.834041|443.8158546|-676.8587047999999|-10.84365353|82.46928995|-357.8405665|-363.7398044|801.957134|0.0|1.0|1.0|1.0|-6.84|4.59|84.45|3.76|96.16|1.0|2.0|-6.25|2.0|-5.13|0.0|1.0|4.22|-5.58|0.0002009999999999|0.000942|0.0|0.0|1.44e-07|-0.07512|4.1508|4.14|2.6436|-2153.186757|548.82|469.0|0.3985|298.7|435.95|0.6503899999999999|0.7041|-2153.072091|-2153.123274|3.5425|823.0|6.0846|6.0846
1l_a5|0.0|0|0|2.964063799|0|6.605297921|0|0|1.270375394|0.0|-0.244609612|-0.00183668|0.025672515|-0.111303801|0.0|-0.089997343|10.94421389|-0.05139414|1|-0.179824092|0.0271820189999999|-0.21108114|0.7245669790000001|0.7656671279999999|-0.174469948|0|0.890289002|-0.068685233|-0.067755283|0.357062421|-38.79937717|4.43679678|167.86839980000002|0.109710998|-0.026512937|-21.62050954|2.506287665|0.0|-21.91725365|-14.9768065|43.23617395|2227.730859|502.9124512|-688.9330988|-8.460199385|130.25942849999998|-389.1691717|-304.3678822|895.4089219|1.0|0.0|1.0|1.0|-8.83|5.56|54.46|2.57|105.07|1.0|4.0|-5.04|3.0|-5.4|0.0|1.0|4.06|-4.98|0.00308|0.00356|0.0|0.0|1.4800000000000003e-09|-0.04149|4.6403|3.89|4.3664|-1069.229786|609.85|283.95|0.4921|267.19|486.81|0.45892|0.57392|-1069.047151|-1069.101032|3.3694|32.0|7.4949|7.4949
14o_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197958066|3.133942289|0.18835477|-0.014680137|0.046090147|0.135737344|0.6669152279999999|-0.807407518|10.3132174|-0.049105045|2|0.416392114|-0.0962526|-0.653629157|0.598213287|0.802854174|0.000891427|1|0.904077943|-0.072435569|-0.094138958|0.328340215|-51.49843925|12.835973699999998|110.3941788|0.0959220569999999|-0.042454824|-47.58321438|9.125801389|0.8929505459999999|-36.61307972|-30.18347529|64.33441296|3399.6213840000005|642.7588542000001|-1539.35724|-21.45909668|141.97663490000002|-1094.413931|-427.001863|1923.471511|0.0|1.0|0.0|1.0|-7.95|3.97|114.25|3.04|126.97|1.0|7.0|-6.89|8.0|-5.94|1.0|0.0|4.31|-6.0|6.38e-05|0.0004969999999999|0.0|0.0|1.12e-08|-0.08059|3.6989|5.17|3.6989|-2042.161288|729.11|335.19|385.0|335.19|582.89|0.58581|0.58581|-2041.934645|-2042.000938|8.3591|3.0|8.4815|8.4815
