molecula|SddssS|NaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|MOMI-Z|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
16_a31|0.0|1|0|7.758333467000001|1|1|0.61013894|0.0|0.152128735|-0.020181753|5.733341277|-0.050076586|0.0|-0.017017891|10.31170095|2|-0.0125582419999999|-0.053194463|-0.09530799|-0.60894688|0|0.951830892|0.8318419909999999|-0.038841601|0.0980869569999999|0.8948140790000001|0.8944757390000001|0|-0.150315165|0.29485045|0.0374314139999999|-66.9420327|130.369865|213.694252|-0.050105055|0.73080436|-1.653466811|-31.54036284|83.86629191|-23.60746376|84.57819254|0.427771627|1212.615438|9.649327262|0.747554032|126.8340354|-367.0549296|-217.4912527|1066.012118|280.39844320000003|13.04390063|0.0|1.0|0.0|1.0|3.2|1.93|0.14|2.83|114.29|0.0|80.57|0.0|2.0|-4.36|21.0|300.34|0.0|2.33|-3.6|0.0762|0.0|0.0|0.00347|-0.0318899999999999|3.6596|1.7|-1308.202828|503.18|338.79|0.2534|369.73|0.70108|0.70108|0.2534|-0.15231|-0.1842|0.03948619|-1308.161433|7.0458
11a_a5|0.0|1|0|6.605297921|0|1|1.212363224|0.0|-0.165418719|-0.002894726|4.59511985|-0.052944925|0.0|0.007993132|10.94877942|1|0.007955512|0.003975818|0.006120569|-0.254944026|2|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.773417838|0.7410766209999999|0|-0.071517578|0.369563711|0.011860803|-46.13206353|61.32301293|76.14130253|-0.026223112|0.740865275|-1.573386716|-32.96141947|61.4470419|-18.73644762|54.60662289|0.466436596|1170.247903|18.25640338|0.874191508|185.1520983|-803.2329738|-344.1971057|1517.39715|835.912531|10.34763929|0.0|1.0|0.0|1.0|3.53|3.68|0.3|6.55|63.69|2.0|128.51|0.0|1.0|-7.25|32.0|424.54|0.0|5.16|-6.4|0.000167|0.0|0.0|5.019999999999999e-08|-0.03694|4.4033|4.83|-1339.802852|739.79|302.86|0.5473|578.8|0.6735|0.65363|0.1838|-0.16735|-0.20429|0.03340977|-1339.555805|7.0915
3q_a32|0.0|1|0|7.765993078999999|0|0|0.609420748|0.0|-0.017280695|-0.008072705|5.733341277|0.02785755|2.120544848|0.000773658|10.31100266|3|0.002487149|-0.167040501|-0.295228244|-0.5448044360000001|0|0.751733573|0.853737093|0.010109949|-0.1585635|0.901790225|0.716172604|1|-0.097961799|0.34156046|0.018527744|-41.72706804|41.73511731|92.62226328|-0.027989085|0.6349739010000001|-1.371465184|-25.7550561|74.3682963|-17.27560785|53.16288420000001|0.46136998|3335.898591|11.93494358|0.856561949|225.3038157|-522.4852655000001|-166.61896299999998|1333.133193|618.9134881|13.90366881|1.0|0.0|1.0|1.0|3.57|3.34|0.3|4.72|131.25|1.0|115.37|0.0|1.0|-5.91|28.0|411.54|0.0|3.86|-4.62|0.00992|0.0|0.0|2.01e-05|-0.04968|3.6236|5.15|-1920.042674|666.16|342.16|0.2897|549.78|0.70216|0.70216|0.2897|-0.15001|-0.19969|0.02381444|-1919.883144|7.5528
12ap_a36|0.0|1|0|7.412764017000001|2|2|1.2970441659999998|0.0|-0.06398791|-0.007719624|5.351858133|0.066185994|0.0|-0.000143196|10.95430638|1|0.001194592|-0.098598933|-0.175397741|-0.436880644|1|0.8707354620000001|0.832758813|-0.025198947|-0.074596774|0.893689741|0.8212311840000001|0|-0.106173763|0.27547717|0.0217479329999999|-54.21070432|82.56761031|111.1558165|-0.037473093|0.737851886|-1.91112774|-35.56900768|83.16347311|-24.58703954|68.48007054|0.464588|2328.307856|16.37284224|0.86772056|172.00197649999998|-822.7409526|-312.1212186|1699.445432|642.3830552000001|13.50019441|1.0|0.0|0.0|1.0|4.78|0.0|0.13|1.76|92.99|1.0|128.47|0.0|1.0|-3.99|31.0|406.44|0.0|1.66|-3.95|0.0458|0.0|0.0|8.97e-05|-0.06084|4.9124|2.98|-1325.159466|691.41|319.54|0.8819|553.28|0.59563|0.6929|0.3982|-0.15704|-0.21788|0.04039655|-1325.0127220000002|7.4949
8b_a32|0.0|1|0|7.765993078999999|0|0|0.609420757|0.0|0.113639567|-0.009362305|5.733341277|-0.008128765|2.123714284|-0.003484915|10.31100269|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.577864293|0|0.788133615|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|0.7507116140000001|1|-0.108971309|0.253018806|0.016711528|-53.36442734|102.4297669|132.9495116|-0.03079624|0.669149204|-1.4166270230000002|-33.50038167|81.73293254|-19.33283713|63.85535908|0.458155153|2275.886421|14.95918599|0.845546757|207.6969342|-558.2790432999999|-212.3722924|1329.016762|557.1050635|13.32443194|1.0|1.0|1.0|1.0|3.46|3.04|0.26|4.19|140.04|1.0|110.47|1.0|1.0|-5.83|27.0|397.52|0.0|3.61|-4.39|0.0161|0.0|0.0|8.86e-06|-0.05404|3.5442|4.22|-1880.735397|671.54|349.82|0.2943|558.16|0.70285|0.70285|0.2943|-0.14717|-0.20121|0.03602276|-1880.602014|7.9208
12ae_a36|-3.3501500230000003|1|0|7.412764017000001|2|2|0.299253957|0.0|0.069118289|-0.009867085|5.351858133|0.087069205|0.0|-0.006862238|10.31810353|1|-0.001160331|-0.15024383|-0.261631709|-0.513686975|1|0.8183043390000001|0.831101086|-0.0931249669999999|0.010209009|0.8837136859999999|0.750657639|0|-0.105648609|0.439268891|0.023873046|-63.96145017|96.60079598|211.4077529|-0.036430555|0.6849975640000001|-2.11297219|-47.65297933|97.76153993|-27.14173115|81.74750345|0.465246185|2634.745208|16.22570287|0.870019385|234.6851816|-1172.836017|-275.6561988|2298.140152|805.2286932|19.05051961|0.0|0.0|0.0|1.0|5.03|0.0|0.17|2.15|123.75|1.0|142.02|0.0|1.0|-3.85|34.0|474.54|0.0|1.18|-3.72|0.0897|0.0|0.0|6.45e-05|-0.0548899999999999|5235.0|6.24|-1876.152311|754.15|320.67|0.4832|615.71|0.40141|0.68591|0.3366|-0.1566|-0.21149|0.0508577|-1875.963244|7.8239
8b_a12|0.0|0|0|0.0|1|1|1.283836078|0.0|0.190292199|-0.012630509|0.0|0.028584223|0.0|-0.010117477|10.95438057|0|-0.007926474|0.003898807|0.006468729|-0.659952678|1|0.89481633|0.7407532059999999|-0.010950243|-0.183648492|0.792160599|0.856390139|0|-0.116554734|0.4384536329999999|0.011257065|-60.97837482|319.0086845|149.9096134|-0.045608374|0.888936354|-2.097985204|-35.28434152|72.85978933|-26.39069094|67.49212879999999|0.480938153|1437.536303|12.27845608|0.926552694|64.26553043|-702.4489440000001|-450.1059006|1365.645333|510.3677388|5.416912474|0.0|1.0|1.0|1.0|4.11|2.57|0.1|1.9|80.37|1.0|110.58|0.0|1.0|-4.1|27.0|355.39|0.0|2.51|-4.01|0.0346|0.0|0.0|1.26e-05|-0.0589|4.2263|5.11|-1159.365835|611.93|331.1|0.3179|460.08|0.53425|0.57773|127.0|-0.15294|-0.21184|0.03936706|-1159.2425119999998|6.58
12ao_a36|0.0|1|0|7.412764017000001|2|2|1.297043885|0.0|-0.058597382|-0.007081548|5.351858133|0.0895536619999999|0.0|0.002782748|10.94919858|1|0.003724542|-0.095253274|-0.1619981409999999|-0.435820128|1|0.90500247|0.82626942|0.040831815|-0.05785124|0.8800240009999999|0.856135378|0|-0.1019516769999999|0.264688501|0.017784426|-51.52001456|85.17634667|110.7707502|-0.03775988|0.7820981779999999|-2.039033535|-34.08795068|78.51108393|-24.98362913|63.28698809|0.462968912|2298.760179|16.33039817|0.8620895909999999|144.1736112|-892.6355932|-373.2975961|1724.9956719999998|698.847203|11.05528527|1.0|0.0|0.0|1.0|4.87|0.0|0.12|2.42|69.2|1.0|133.84|0.0|1.0|-4.58|31.0|407.47|1.0|2.37|-4.55|0.0115|0.0|0.0|3.94e-05|-0.05455|4.6597|3.83|-1310.328652|701.9|356.86|0.6249|548.59|0.4962|0.7045|0.0033|-0.14207|-0.19662|0.03244719|-1310.138396|7.5229
2_a20 (SB-505124)|0.0|1|0|7.434257382|1|1|1.183764955|0.0|-0.006955944|-0.010175551|5.351858133|0.013612077|0.0|0.001622309|10.95129567|1|0.003789399|-0.150708132|-0.229461916|-0.520284161|1|0.827730504|0.725030162|0.082053195|-0.19681999|0.765632979|0.790275077|0|-0.117328885|0.214264156|0.02856542|-45.98170774|122.8758934|126.8667205|-0.0382594189999999|0.831919306|-1.759933279|-25.30121848|70.87109323|-21.05206547|61.69969596|0.475937029|1709.9571620000002|11.3574908|0.908167636|92.48561162|-532.854802|-365.2740749|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|3.4|3.1|0.3|4.47|60.03|1.0|97.55|0.0|1.0|-5.24|25.0|335.4|1.0|3.81|-4.91|0.0040799999999999|0.0|0.0|2.03e-05|-0.03717|3.6404|4.57|-1089.358727|593.8|340.58|0.3267|505.82|0.69947|0.69947|0.3267|-0.14928|-0.18645|0.01305739|-1089.201587|6.7721
12bg_a36|0.0|1|0|7.412764017000001|2|2|1.29692796|0.0|-0.040957653|-0.0076819|5.351858133|0.057879142|0.0|-0.001012333|10.95885259|1|-0.00097037|-0.101451485|-0.1716508239999999|-0.4459167329999999|1|0.884841888|0.836170906|-0.023460562|-0.033696875|0.892249657|0.771220556|0|-0.102664465|0.543472602|0.019606406|-51.74990566|107.3347739|109.3374477|-0.036959207|0.747867728|-1.847960372|-35.49918495|83.78068847|-25.35312333|65.19942617|0.46245521|2915.548359|14.04434294|0.860310096|172.9566471|-869.5815023|-340.0625449|1695.0272350000002|661.6709012|13.35534589|1.0|0.0|1.0|1.0|4.75|0.0|0.14|3.19|69.2|2.0|133.77|0.0|1.0|-5.08|31.0|450.32|1.0|2.82|-5.18|0.00295|0.0|0.0|7.83e-06|-0.0542299999999999|3.8944|4.42|-2152.104584|703.94|318.36|0.4409|554.7|0.69395|0.69395|0.4409|-0.15743|-0.21166|0.03334656|-2151.975577|7.8239
8c_a32|0.0|1|0|7.765993078999999|0|0|0.609420757|0.0|0.080016722|-0.0093793719999999|5.733341277|-0.026467635|2.143746338|-0.003484915|10.31100269|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.578242111|0|0.788133615|0.845443342|-0.024032462|-0.11492754|0.8966299409999999|0.7507116140000001|1|-0.097480366|0.263222951|0.016240436|-46.47597924|126.6561213|119.85432240000002|-0.027548799|0.600684883|-1.267244762|-28.09723623|74.36515033|-16.654735000000002|56.29419869|0.447542891|3038.837633|12.81496717|0.8100952690000001|241.4075262|-463.1595384|-121.7388847|1275.407176|557.1050635|15.43301109|1.0|1.0|1.0|1.0|3.46|2.82|0.26|4.19|140.04|1.0|110.47|1.0|1.0|-5.82|27.0|397.52|0.0|3.56|-4.39|0.0164|0.0|0.0|8.86e-06|-0.04161|3.5673|4.28|-1880.733377|646.97|347.56|0.3272|516.78|0.70135|0.70135|0.3272|-0.14712|-0.18873|0.03115673|-1880.597039|7.4318
12bf_a36|0.0|1|0|7.412764017000001|2|2|1.297043948|0.0|-0.024689509|-0.00832865|5.351858133|0.140577067|0.0|-0.006877664|10.96022305|1|-0.004358975|-0.098027247|-0.250781298|-0.433281391|1|0.653741315|0.836170906|-0.0480253509999999|-0.033696875|0.892249657|0.632625562|0|-0.110255801|0.356652646|0.0217611939999999|-58.26326838|87.14111344|206.6543367|-0.037486972|0.7054709690000001|-1.874348624|-37.52534442|86.28460578|-24.14405495|72.27889645|0.474826911|2522.341812|14.37031118|0.904134124|189.6959033|-777.5172959|-264.6734075|1711.2011699999998|593.6088758|15.27267945|1.0|0.0|0.0|1.0|4.72|0.0|0.14|3.0|69.2|1.0|123.67|0.0|1.0|-3.99|31.0|417.41|1.0|2.44|-4.32|0.0201|0.0|0.0|3.17e-05|-0.0571299999999999|5.2319|3.66|-1431.380702|670.85|320.04|0.4518|517.66|0.40663|0.69292|0.4006|-0.15677|-0.2139|0.03299488|-1431.246893|8.2218
8_a4|0.0|0|1|7.535296702|1|1|1.304250488|2.126514848|-0.208165266|-0.001277205|5.4161004020000005|-0.072752231|1.987684188|0.010647563|10.9295757|1|0.009595591|-0.048133994|-0.078942941|-0.150276481|2|0.619844116|0.813333185|-0.07377839|0.097165358|0.879500982|0.576540652|1|-0.065595042|0.546157592|0.0103751219999999|-27.90231822|11.02158946|38.69916707|-0.024598141|0.7261541020000001|-0.983925625|-14.42275611|41.57817329|-12.71482105|33.26523662|0.428884426|1737.932042|9.972991122|0.750959081|141.55141369999998|-262.8925116|-233.7988862|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|1.0|2.99|3.19|0.15|4.76|43.6|1.0|100.13|0.0|1.0|-4.35|25.0|346.81|1.0|3.85|-4.84|0.00506|0.0|0.0|5.72e-06|-0.05864|5.3544|3.29|-1450.21384|561.6|311.03|0.1687|391.01|0.30471|0.57675|0.0642|-0.16821|-0.22685|0.0252645|-1450.121028|7.2676
9i_a40|0.0|0|1|7.515889085|0|0|0.604992808|1.841293462|0.074116257|-0.0071562119999999|5.4161004020000005|0.187127708|0.891973262|0.004532692|10.31197226|2|0.004019925|0.105172175|0.187399127|-0.542471361|0|0.831946443|0.762774506|-0.154977678|-0.28972973|0.824009442|0.7947633409999999|1|-0.088485615|0.006324687|0.011010661|-46.80087537|213.7117392|85.16517222|-0.036869006|0.8590224540000001|-1.327284222|-23.58195819|49.81256531|-18.57750214|52.34891159|0.477626156|335.9672843|14.74203307|0.91433781|71.03556427|-336.98898810000003|-361.8074422|778.5478408|351.4600612|5.226560183|1.0|1.0|1.0|1.0|3.25|2.9|0.06|4.02|84.45|1.0|91.11|0.0|1.0|-5.32|22.0|306.38|0.0|3.52|-4.71|0.00603|0.0|0.0|0.000285|-0.05989|4.3611|3.2|-1273.31399|534.44|428.48|0.5012|417.75|0.56118|0.70339|0.3362|-0.11967|-0.17956|0.02072395|-1273.217301|5.9031
14a_a22|0.0|0|1|6.842683282|0|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|0.021482585|1.614660505|0.005288335|10.9464374|1|0.005757758|-0.097476465|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|0.794858486|0.655865336|1|-0.081479363|0.490491034|0.021268761|-42.39063895|93.21042936|92.61079081|-0.031338217|0.7007904070000001|-1.629587269|-28.88288575|70.33046351|-21.35231162|56.88212098|0.446584227|2169.870866|14.55117701|0.8069597009999999|203.8666248|-756.5172972|-273.61731430000003|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|1.0|3.42|2.86|0.08|4.31|85.59|1.0|124.05|0.0|1.0|-4.65|32.0|420.47|0.0|3.19|-4.68|0.00881|0.0|0.0|2.56e-07|-0.06145|5.0653|4.98|-1368.321586|695.62|347.23|0.3051|534.87|0.45928|0.63156|0.0578|-0.15029|-0.21174|0.03539365|-1368.13858|7.4202
3g_a32|0.0|1|0|7.78113851|0|0|0.60942078|0.0|0.015803466|-0.006258272|5.733341277|-0.058985916|2.2144733530000003|0.001276735|10.31100273|3|0.002565215|-0.074808287|-0.133675401|-0.563371932|0|0.833981748|0.755211939|-0.1015732219999999|-0.1719626169999999|0.802214256|0.786074011|1|-0.098311343|0.273439311|0.0119962889999999|-38.9071564|42.56199385|62.23099889|-0.030429702|0.8007401590000001|-1.278047464|-21.55960626|60.55421302|-16.86199774|45.55465473|0.447358137|1886.244271|10.70834299|0.809490137|110.4157723|-392.4367329|-333.29803589999995|884.4366022|475.3634141|6.076989555|1.0|0.0|1.0|1.0|3.43|3.44|0.28|5.42|110.94|2.0|102.55|0.0|1.0|-7.09|24.0|354.49|0.0|4.61|-5.59|0.000915|0.0|0.0|1.8e-05|-0.0535|3.5456|4.13|-1712.036238|593.24|349.68|0.2859|495.4|0.70275|0.70275|0.2859|-0.14715|-0.20065|0.02384763|-1711.919273|7.8539
12ay_a36|0.0|1|0|7.412764017000001|2|2|1.2970434|0.0|-0.05976542|-0.006733838|5.351858133|0.1012005419999999|0.0|0.003676818|10.9463292|1|0.0045625|-0.101854847|-0.169994208|-0.438622276|1|0.902377067|0.78699829|-0.109624825|-0.111814717|0.833398429|0.857993338|0|-0.098945129|0.419950383|0.018016934|-48.12939044|126.7858133|110.578217|-0.035337546|0.778164805|-1.978902589|-31.1973159|74.29343346|-22.90568368|59.80790901|0.4530143439999999|3238.138932|11.82248632|0.828201506|143.79285900000002|-831.4538627999999|-360.6110621|1648.388976|729.1873176|10.15751916|1.0|0.0|0.0|1.0|4.96|0.0|0.21|2.5|69.2|1.0|133.68|0.0|1.0|-4.54|31.0|409.49|1.0|2.42|-4.6|0.0102|0.0|0.0|1.86e-05|-0.0526|3.9348|3.79|-1311.547668|674.33|339.12|0.2939|532.22|0.6727|0.6914|0.1464|-0.15056|-0.2031599999999999|0.02880431|-1311.343228|7.7447
17a_a50|0.0|0|2|7.934155233999999|1|1|1.349854788|4.319202937|-0.186084687|-0.002225436|5.82008293|-0.109740063|2.189373662|0.012510153|10.94500663|2|0.012893333|-0.239713023|-0.3891730779999999|-0.220088198|1|0.762224122|0.784570118|-0.204032723|-0.215448852|0.828062407|0.732114362|1|-0.078525868|0.4062532579999999|0.013784807|-29.57096251|10.03717565|50.14419437|-0.0280449529999999|0.7899109000000001|-1.570517366|-19.25896309|58.69900789|-18.26510428|38.54872522|0.486855438|1799.721631|15.76161018|0.948768582|136.82673369999998|-666.1585759999999|-377.6260803|1294.887612|719.3470265|7.556715901|1.0|1.0|1.0|1.0|3.95|3.29|0.29|4.14|51.77|1.0|121.78|0.0|1.0|-3.99|30.0|398.5|1.0|3.27|-4.44|0.0144|0.0|0.0|6.97e-05|-0.03196|4.2478|3.08|-1258.540058|705.96|306.31|0.1817|616.93|0.6244|0.66046|0.1754|-0.16724|-0.1992|0.02594911|-1258.322582|7.0706
8a_a32|0.0|1|0|7.773594467000001|0|0|0.609420757|0.0|-0.0755556459999999|-0.010151321|5.733341277|-0.0281981579999999|2.059960334|-0.003484915|10.31100269|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.591393096|0|0.788133615|0.845443342|-0.184419911|-0.2166242669999999|0.8966299409999999|0.7507116140000001|1|-0.109412858|0.221908108|0.018321589|-52.34893512|73.64907732|116.298071|-0.035678106|0.7490845290000001|-1.641192863|-32.82934751|79.73671389|-22.37464674|63.83886888|0.480024324|3312.822051|14.26997798|0.923166883|157.3554684|-645.4586397|-312.4144752|1373.988797|557.1050635|11.12113054|1.0|1.0|1.0|1.0|3.48|3.67|0.26|4.65|140.04|2.0|110.69|1.0|1.0|-6.82|27.0|397.52|0.0|4.07|-4.99|0.00406|0.0|0.0|8.86e-06|-0.06166|3562.0|4.98|-1880.732222|667.29|348.07|0.4315|566.07|0.70316|0.70316|0.4315|-0.1445|-0.2061599999999999|0.03498398|-1880.595748|7.3468
18_a4|0.0|0|1|7.535296702|1|1|1.3998285519999998|1.904090136|-0.181683336|-0.004533883|5.4161004020000005|0.049240675|0.0|0.000379379|10.94611841|1|0.00042|0.006968314|0.015390457|-0.319213511|1|0.624748358|0.793041267|0.102914528|-0.105846349|0.8547339420000001|0.615655659|0|-0.085817825|0.269470313|0.017694182|-46.48874223|203.5264327|110.7087804|-0.03479101|0.769438308|-1.287267373|-22.93503169|50.98777224|-17.16400317|55.21809494|0.405586004|1573.744396|10.31843368|0.682329162|113.7466718|-313.3082699|-265.85258480000005|825.3658678999999|337.0066459|8.649897756|0.0|1.0|0.0|1.0|3.32|2.56|0.11|3.43|50.94|0.0|86.22|0.0|2.0|-2.95|23.0|307.32|1.0|2.78|-3.51|0.0959|0.0|0.0|0.0009109999999999|-0.03538|4.5152|3.02|-1033.454769|523.81|294.88|0.2083|404.27|0.52475|0.57777|0.1|-0.17345|-0.20883|0.02525528|-1033.398285|5.5817
12f_a31|0.0|1|0|7.765993078999999|1|1|0.6101347579999999|0.0|0.034876922|-0.011835152|5.733341277|0.043286807|0.0|-0.00150321|10.31169747|2|0.000889251|-0.130400541|-0.205011573|-0.551471017|0|0.805862937|0.8167107029999999|-0.021938988|-0.029803241|0.8530975000000001|0.7730604259999999|0|-0.118239376|0.262896936|0.027617942|-68.14417693|159.84734269999998|208.6022728|-0.0337826789999999|0.686882955|-1.891830012|-47.54067074|97.53070764|-23.56842919|87.41178754|0.482666192|1805.921786|19.05849748|0.932987917|218.4455813|-920.7786053|-260.7571603|1921.480254|713.5657448|15.04120547|1.0|1.0|1.0|1.0|3.86|3.78|0.41|4.48|117.37|3.0|117.78|0.0|1.0|-5.98|30.0|426.53|0.0|4.01|-4.63|0.0101|0.0|0.0|4.06e-06|-0.03317|3.8305|5.39|-1696.741889|755.33|323.68|0.2664|665.22|0.7006600000000001|0.7006600000000001|0.2664|-0.15894|-0.19211|0.04363832|-1696.53373|6.8861
11d_a5|0.0|1|0|6.605297921|0|0|1.388848584|0.0|-0.245058546|-0.003373937|4.59511985|-0.125546291|0.0|0.008307337|10.94877952|1|0.008809179|-0.12451554|-0.200646773|-0.22897714|2|0.786587307|0.783891527|-0.018747485|0.036918829|0.831190148|0.755793189|0|-0.0847408619999999|0.359644732|0.012828514|-40.04753555|61.45330587|82.02685783|-0.029333375|0.712305422|-1.525335513|-25.44574968|65.35645739|-18.63809379|48.19862797|0.49396568|900.3825317|17.62784804|0.976150552|182.7978704|-615.8065323|-269.7929124|1360.625438|631.9206508|11.51307533|1.0|1.0|1.0|1.0|3.13|3.37|0.17|4.14|66.93|1.0|114.29|0.0|1.0|-4.14|29.0|385.46|1.0|3.28|-4.29|0.0198|0.0|0.0|8.909999999999999e-07|-0.03767|4.4175|2.59|-1239.093739|682.09|301.89|507.0|594.45|0.66686|0.6533399999999999|0.2068|-0.16762|-0.20529|0.03371838|-1238.914819|7.8239
3h_a32|0.0|1|0|7.765993078999999|0|0|0.609420752|0.0|0.01077056|-0.005281944|5.733341277|0.014517903|2.243113495|0.002101838|10.31100268|3|0.003284804|-0.071193103|-0.122769653|-0.531669815|0|0.84279263|0.7926338540000001|-0.169197453|-0.2|0.834881529|0.8030743229999999|1|-0.0882883959999999|0.30907784|0.0111539339999999|-44.97387528|76.38838542|75.87946135|-0.027590124|0.7734940029999999|-1.324325944|-28.15732254|62.63332945|-17.27367301|51.95714963|0.4089962629999999|2911.160989|13.71739929|0.692036677|141.8112711|-519.1071084|-342.4592076|1071.936307|593.0848817000001|7.357575822|1.0|1.0|1.0|1.0|3.65|3.88|0.35|6.24|110.94|2.0|112.28|0.0|1.0|-8.23|26.0|382.55|0.0|5.4|-6.15|0.000273|0.0|0.0|1.29e-06|-0.05318|3.5552|4.61|-1790.663897|676.22|348.74|0.2926|578.86|0.70257|0.70257|0.2926|-0.1474099999999999|-0.20059|0.02690554|-1790.5004850000005|8.1549
12af_a36|0.0|1|0|7.412764017000001|2|2|1.29704271|0.0|0.04293386|-0.00989889|5.351858133|0.091263447|0.0|-0.00233752|10.96037047|1|-0.000472698|-0.126068378|-0.213993335|-0.505160213|1|0.859938421|0.813346624|-0.062279009|0.002492952|0.8631180940000001|0.817582774|0|-0.1054605669999999|0.154396546|0.021921402|-57.32748365|89.56100543|169.9519197|-0.035153522|0.6702409189999999|-2.003750775|-39.81177462|91.25505794|-24.41279506|72.55107063|0.448767097|3082.869129|15.59375751|0.8141152220000001|229.0052411|-966.3646141|-236.4517911|2076.162883|757.7532208|18.01667275|0.0|0.0|0.0|1.0|4.98|0.0|0.17|1.65|98.3|1.0|138.06|0.0|1.0|-3.54|33.0|438.48|0.0|1.47|-3.64|0.0997|0.0|0.0|5.18e-05|-0.05882|5.2352|4.5|-1440.954069|737.4|383.86|427.0|589.48|0.50179|0.70508|0.0035|-0.13364|-0.19246|0.02886569|-1440.740243|7.8239
8d_a32|0.0|1|0|7.765993078999999|0|0|0.609420756|0.0|0.143684876|-0.010604502|5.733341277|0.062782795|2.146260246|-0.006974711|10.31100269|3|-0.005162219|0.001558357|0.002805572|-0.629535754|0|0.825020753|0.825978584|-0.054095278|-0.11492754|0.875986707|0.789198712|1|-0.109968322|0.261692269|0.01593079|-68.88621406|321.2496412|181.8092016|-0.03346862|0.708567136|-1.539556512|-43.2918338|81.54594837|-21.03349629|78.89798692|0.47012654|2371.595484|15.29958432|0.887243042|183.1522214|-608.0551435|-262.14980440000005|1365.489282|557.1050635|12.43588915|1.0|0.0|1.0|1.0|3.5|2.84|0.26|4.32|154.03|1.0|110.38|1.0|1.0|-6.08|27.0|397.52|0.0|3.57|-4.36|0.0173|0.0|0.0|2.19e-05|-0.0535|3.5588|4.26|-1880.733071|671.71|348.39|0.3018|540.98|0.7026100000000001|0.7026100000000001|0.3018|-0.14765|-0.20115|0.04065536|-1880.602038|8.0809
14j_a23|0.0|0|2|7.423568444|0|0|1.197963927|3.278390512|0.074424082|-0.006327927|5.351858133|0.037350515|0.722606603|0.007671236|10.31321824|2|0.0075222369999999|-0.073945564|-0.17267308|-0.463194548|2|0.616699629|0.800643488|0.143567854|-0.091426449|0.864845456|0.5935522360000001|1|-0.082226482|0.226990358|0.020485263|-40.35191855|40.38957571|100.2571987|-0.034989992|0.7739671709999999|-1.644529644|-26.17681598|64.88069411|-22.69846456|53.64097592|0.497137467|2175.598042|15.57933561|0.988615047|146.63044480000002|-692.0651337|-355.4521561|1378.388999|599.5697147999999|11.53930239|0.0|0.0|1.0|1.0|3.39|3.41|0.05|4.58|105.02|2.0|120.24|0.0|1.0|-5.58|31.0|429.47|0.0|3.77|-5.11|0.00332|0.0|0.0|9.18e-06|-0.07581|3.6671|3.72|-1729.1379190000002|670.6|338.1|0.3886|528.18|0.65128|0.65128|0.3886|-0.14816|-0.2239699999999999|0.02207124|-1728.988797|8.3883
