molecula|n9FaRing|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|SaaaC|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|PNSA4|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
19g_a38|0|7.412764017000001|2|2|1.297044182|-0.077355838|-0.008497058|5.351858133|2|0.0|10.96052467|-0.046735135|1|1|-0.004358975|-0.096139701|-0.098027247|-0.250781298|-0.438254637|0.836170906|-0.063110203|0.892249657|0.632625562|0|-0.114243258|0.5322242429999999|-54.62049927|14.52522351|137.56612280000002|0.279993731|-0.038842708|-45.74791999|9.191644336|0.719941993|-24.57988703|455.6240763999999|0.280058007|6.327835378|11.62016299|0.836356715|6631.17356|177.2223055|-777.7146399000001|34.14148263|0.0228937029999999|1707.074131|593.6088758|14.48726605|1.0|1.0|3.0|4.82|2.52|0.14|17.0|3.55|3.11|81.23|1.0|125.65|0.0|1.0|5.0|-4.25|5.0|419.43|0.0|1.0|-4.33|0.0238|4.67e-05|0.0196|2.88|3.19e-05|-0.05479|5.2766|3.6887|-1431.386981|638.82|1104.29|336.12|475.84|0.3937|-1431.186566|0.0962|0.03244515|-1431.244906|7.3778
1d_a5|0|6.605297921|0|0|1.217311475|-0.133500214|-0.006252818|4.59511985|2|0.0|10.94437658|-0.010183824|1|1|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.38633065|0.7595197290000001|-0.058872605|0.821309592|0.513260607|0|-0.086213657|0.6271150670000001|-47.76176205|4.288788702|204.4506579|0.1034962359999999|-0.036640804|-25.16889922|2.317281143|0.770504115|-19.79744178|484.3911442|0.229495885|6.116537519|11.5640749|0.89062437|5717.438103|123.9992274|-427.8712868|25.69414151|0.018980039|1027.76566|403.396385|10.25512997|1.0|1.0|1.0|2.92|2.19|0.05|23.0|5.48|6.37|54.46|2.0|95.49|0.0|1.0|4.0|-4.79|6.0|366.34|0.0|1.0|-4.97|0.00589|1.0800000000000002e-05|0.00396|3.95|4.86e-07|-0.04528|4.8725|4.6112|-1288.306458|567.04|951.63|268.88|414.59|0.41781|-1288.201219|0.0982|0.03392008|-1288.253849|5.03
4r_a46|0|7.832410927000001|1|1|1.13129629|-0.173617329|-0.002826188|5.587248657999999|2|0.0|10.96363493|-0.048758575|1|1|0.0061041|-0.237647432|-0.055572881|-0.086905208|-0.246070691|0.810646641|-0.077483502|0.8549242340000001|0.76719475|0|-0.081339886|0.261414008|-42.06465252|6.071841742999999|176.18445569999997|0.152180218|-0.0259595379999999|-22.88867429|3.220912917|0.7146312779999999|-13.77068362|449.7405899|0.285368722|5.81085807|10.69131411|0.839885604|4775.760774|151.3787482|-343.3301143|19.26963463|0.015225417|905.6728276|496.0386301|8.076584289|0.0|1.0|1.0|3.82|2.89|0.35|17.0|3.56|3.43|63.83|0.0|97.9|0.0|1.0|3.0|-3.09|4.0|334.41|1.0|0.0|-3.55|271.0|0.000279|0.0933|2.12|0.000188|-0.03073|4.5209|4.5209|-1069.419677|571.75|986.04|274.25|467.85|0.69085|-1069.231407|0.1404|0.02826942|-1069.284137|5.8499
5a_a50|1|7.927685046000001|1|1|1.3972442980000002|-0.203248487|-0.00148647|5.82008293|1|2.475383677|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.102607753|-0.168135655|-0.161169418|0.788709546|-0.132977171|0.847812674|0.6759066159999999|1|-0.065209836|0.2814514|-20.77548565|5.435098605|6.819160781|0.030107124|-0.022747617|-18.56865899|2.900288114|0.66527517|-12.13862875|517.556163|0.33472483|5.892775027000001|10.76914508|0.8275167520000001|4770.917486|178.61652859999998|-278.5298849|18.24602704|0.017576522|784.5791628|462.1867149|9.379218813|1.0|1.0|0.0|3.5|3.28|0.14|20.0|3.66|4.33|35.64|0.0|101.86|0.0|1.0|2.0|-3.89|2.0|326.39|1.0|1.0|-4.5|42.0|3.14e-05|0.0102|3.46|0.000186|-0.02487|5.6146|4.0159|-1029.905844|582.98|976.41|308.73|455.34|0.39948|-1029.734933|0.1156|0.02452028|-1029.786489|5.3872
47l_a18|0|7.03438793|1|1|1.251176792|0.0340353029999999|-0.006400878|4.844187086|0|0.0|10.94702063|-0.056270425|0|0|0.000787517|-0.008768679|-0.103458566|-0.156998637|-0.4925232479999999|0.7435044540000001|0.00676294|0.781148177|0.733228144|0|-0.083884237|0.2820044969999999|-57.15119372|6.543729374|11.54768766|0.196526687|-0.031456589|-42.43906517|4.654446622|0.796109347|-22.37455223|571.4972966|0.203890653|9.423637134|18.46922943|0.959883341|6572.90106|145.02405359999997|-1018.537564|28.10487315|0.012890098|1798.711882|931.8364349|9.168513486|1.0|1.0|3.0|4.17|0.0|0.25|18.0|3.69|3.19|85.29|3.0|139.63|0.0|1.0|9.0|-5.26|3.0|454.56|0.0|0.0|-4.84|0.00247|1.4499999999999998e-05|0.0066099999999999|3.78|1.93e-07|-0.0520399999999999|3.2026|3.2026|-1455.5497369999998|764.74|1334.6|387.13|667.5|0.69291|-1455.165122|0.5019|0.02606651|-1455.233431|7.4949
4h_a46|0|7.825245291|1|1|0.3002050539999999|0.128214845|-0.005778576|5.587248657999999|2|0.0|10.31928028|-0.09922757|1|1|0.003087227|-0.0932537609999999|-0.030014575|-0.0488847059999999|-0.516344924|0.7543177040000001|0.075704004|0.7955809979999999|0.6947264059999999|0|-0.083997524|0.659584488|-65.24476749|7.900037181|105.2773797|0.232755725|-0.0305445539999999|-51.70985599|6.198442205|0.805506105|-23.9655397|601.9869510999999|0.194493895|8.138240742999999|15.85230406|0.947878486|7808.347937|152.6017078|-1241.036544|29.75215152|0.011589523|1963642.0|1021.999374|9.093247153|1.0|1.0|2.0|4.63|2.99|0.3|23.0|3.46|6.18|124.17|2.0|142.08|0.0|1.0|6.0|-6.53|6.0|502.63|0.0|0.0|-5.69|0.000149|2.06e-06|0.00104|4.21|3.210000000000001e-07|-0.0389199999999999|4.2444|4.18|-1923.878801|792.61|1397.46|296.62|682.14|0.55428|-1923.543349|291.0|0.04729184|-1923.611784|6.6402
26_a47|1|6.86171134|0|0|1.304328272|0.11828578|-0.012090143|4.727387819|2|0.956774672|10.94972213|0.0081426509999999|1|1|-0.008325552|-0.24731748|-0.035472095|-0.079370393|-0.5899218279999999|0.845040087|-0.11288313|0.910081385|0.651797437|1|-0.101679756|0.549740398|-57.01987795|12.13564316|9.608109253|0.2895618|-0.038735145|-34.3326642|7.0517889060000005|0.717639177|-22.50824805|412.8219782|0.282360823|6.945070057000001|13.22794532|0.90465254|5994.406615|164.0744453|-549.3226272|31.36429668|0.024619511|1317.300461|457.1122177|14.3059247|0.0|0.0|2.0|3.13|2.66|0.05|21.0|2.84|4.68|98.72|1.0|104.8|0.0|1.0|4.0|-4.86|5.0|396.81|0.0|1.0|-4.56|0.00545|2.77e-05|11.0|3.12|2.37e-05|-0.06279|4.7963|3992.0|-1696.075481|592.84|1006.59|310.58|443.78|0.50921|-1695.9387359999998|77.0|0.02111593|-1695.993821|7.9
3q_a32|1|7.765993078999999|0|0|0.609420748|-0.017280695|-0.008072705|5.733341277|0|2.120544848|10.31100266|-0.098400506|3|3|0.002487149|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0.853737093|0.010109949|0.901790225|0.716172604|1|-0.097961799|0.34156046|-41.72706804|11.43581616|41.73511731|0.15006201|-0.027989085|-37.3203761|7.058489861|0.6349739010000001|-17.27560785|524.6043311000001|0.365026099|6.428518903|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|27.20679986|0.022526037|1333.133193|618.9134881|13.90366881|1.0|1.0|1.0|3.57|3.34|0.3|19.0|6.43|4.72|131.25|1.0|115.37|0.0|1.0|7.0|-5.91|4.0|411.54|0.0|1.0|-4.62|0.000508|2.4100000000000003e-05|0.00992|3.47|2.01e-05|-0.04968|3.6236|3.6236|-1920.042674|666.16|1136.46|342.16|549.78|0.70216|-1919.821707|0.2897|0.02381444|-1919.883144|7.5528
13_a47|1|6.605297921|0|0|1.417757826|-0.174238791|-0.0049262279999999|4.59511985|2|1.5940801480000002|10.9452934|0.038682232|1|1|-0.000211465|-0.108780879|-0.0101047869999999|-0.0233277889999999|-0.316563793|0.794037882|0.030290722|0.8582665429999999|0.626280497|1|-0.088128939|0.244975411|-41.79730418|9.13564442|63.12660940000001|0.2183244369999999|-0.032468557|-23.38063458|4.705524762|0.688261242|-16.72368034|402.6200617|0.311738758|7.038683428|13.33103985|0.8939678120000001|4542.479565|160.5682509|-327.3288841|24.29844849|0.023284817|923.3410426|359.12161539999994|11.99338291|1.0|1.0|2.0|2.9|1.75|0.06|21.0|4.06|4.63|66.49|0.0|91.59|0.0|1.0|3.0|-4.24|4.0|319.34|1.0|1.0|-4.27|0.0185|5.41e-05|0.0173|3.17|4.04e-06|-0.05465|4.0302|4.0302|-1067.78457|542.62|895.21|307.63|404.73|0.67466|-1067.665127|0.3382|0.03639189|-1067.71601|7.8
12x_a30|0|7.412764017000001|2|2|0.604984021|0.044575215|-0.006008579|5.351858133|2|0.0|10.31162819|-0.1066694919999999|1|1|0.006346396|-0.104089964|-0.053700437|-0.0922059569999999|-0.458718546|0.782514704|-0.062251445|0.829606585|0.803183654|0|-0.091725339|0.398925866|-47.48669555|9.745611551|74.51844582|0.151155723|-0.035022402|-39.99960559|6.435648079|0.824674971|-23.12752311|560.5459455|0.175325029|7.794822643|14.14885734|0.815160907|6359.545311|115.7782842|-839.9917174000001|28.04441012|0.012044556|1542.442557|754.3941655|7.953787804|1.0|1.0|1.0|4.86|0.0|0.21|17.0|4.87|3.23|81.65|2.0|137.21|0.0|1.0|5.0|-6.04|4.0|426.54|0.0|0.0|-5.46|0.00039|3.48e-06|0.00148|4.6|1.76e-05|-0.05093|3.4831|3.4831|-1654.3784|703.75|1211.79|355.95|558.65|0.68589|-1654.1207|0.1517|0.03136007|-1654.183467|7.6556
12ar_a36|0|7.412764017000001|2|2|1.297042582|-0.064363806|-0.007046017|5.351858133|2|0.0|10.95407427|-0.036002609|1|1|0.002112069|0.145909555|-0.096853381|-0.169341326|-0.4194638229999999|0.8371588959999999|-0.017348015|0.89459881|0.8196353679999999|0|-0.098732471|0.317338373|-54.80317647|15.19305207|86.85924228|0.163457134|-0.0347392029999999|-45.46486105|10.30986449|0.705591187|-23.57370143|567.6702443|0.294408813|8.770514183|16.68371115|0.902250063|6155.432771|199.7830951|-863.83236|33.4098581|0.0223636779999999|1804.132337|708.5476357999999|15.17578458|1.0|1.0|2.0|4.86|0.0|0.17|17.0|3.14|1.95|92.99|1.0|133.27|0.0|1.0|6.0|-3.92|5.0|420.47|0.0|0.0|-3.91|0.0503|0.000122|0.0515|2.33|3.76e-05|-0.0566|5225.0|3.8489|-1364.467971|717.19|1211.1|322.13|580.53|0.41433|-1364.235126|0.2372|0.04327285|-1364.2977050000002|7.6021
5b_a49|0|7.853604813|2|2|1.343848745|0.1108916119999999|-0.007610481|5.777652323|2|1.926253727|10.9297646|0.059834711|1|1|0.006696215|-0.12209302|-0.13632743|-0.230763367|-0.515894968|0.7843021|-0.006962617|0.839963111|0.666573331|1|-0.076494119|0.615864196|-41.03213895|11.94347454|170.0796998|0.203066756|-0.026008|-26.42668087|7.020013952999999|0.608694741|-15.28671785|468.4133145|0.3913052589999999|6.270195553|11.94760614|0.905459892|6225.302624|229.9974239|-449.2535747|25.1139312|0.025332565|1255.69656|612.7019937000001|14.88971719|0.0|1.0|1.0|3.34|2.9|0.22|21.0|2.98|2.87|75.94|1.0|122.26|0.0|1.0|3.0|-3.3|4.0|396.44|1.0|1.0|-3.93|0.1969999999999999|0.000118|0.0468|2.08|2.3e-05|-0.04453|5.1653|3.9209|-1292.100239|633.92|1093.32|316.21|451.32|0.39241|-1291.873941|0.0747|0.03937634|-1291.929428|7.5528
12i_a36|0|7.412764017000001|2|2|1.2401347459999998|0.043792895|-0.016027043|5.351858133|2|0.0|10.96020192|-0.009876543|1|1|-0.007897954|0.135587069|-0.1187503719999999|-0.3344729369999999|-0.608318386|0.820041835|0.141564781|0.87043328|0.624142499|0|-0.117424873|0.332782117|-54.81607619|12.71877085|108.3973956|0.169035768|-0.045665229|-48.75024044|8.195085212|0.7691298590000001|-29.42347522|535.4151566|0.230870141|7.549683919|13.98728916|0.8526986440000001|7707.634338|148.7565508|-1023.755049|38.2555363|0.022430221|2065.79896|672.4630346|14.45246358|1.0|1.0|2.0|4.8|0.0|0.17|17.0|3.31|4.04|78.43|2.0|130.43|0.0|1.0|7.0|-5.2|8.0|465.43|0.0|0.0|-5.07|0.00291|8.6e-06|4.0|3.86|3.37e-05|-0.05065|5.2297|3.7496|-1645.171438|666.79|1172.5|330.66|504.47|0.34255|-1644.954647|0.1516|0.03165678|-1645.017702|7.9208
18c_a25|0|6.842683282|0|0|1.193723817|-0.087958541|-0.002704524|4.727387819|2|2.069766482|10.31285373|0.006360768|1|1|0.007488918|0.01222181|-0.038006869|-0.064145547|-0.282103688|0.748718056|0.084188427|0.8005589320000001|0.7357918440000001|1|-0.0719340379999999|0.385593349|-31.96445203|6.300016824|26.54367263|0.05198276|-0.026975264|-31.07074762|4.140476673999999|0.7479204509999999|-17.72859578|623.0528232|0.2520795489999999|7.553051762000001|14.65844196|0.940731034|6736.25597|165.67090530000002|-652.4856999|23.70385212|0.014546814|1327.415719|831.3429628|9.560410146|1.0|1.0|1.0|3.58|3.89|0.11|27.0|6.29|6.11|87.72|2.0|138.65|0.0|0.0|7.0|-6.05|3.0|449.57|0.0|1.0|-5.6|0.000398|2.51e-06|0.00113|4.49|3.0499999999999995e-08|-0.0622|5.4858|3.3396|-1714.5777670000002|698.86|1243.76|371.26|547.87|0.31993|-1714.280779|0.0041|0.02003004|-1714.342386|7.0555
14g_a23|1|7.423568444|0|0|1.197957711|0.180361525|-0.014609495|5.351858133|2|0.653317181|10.3132174|-0.030586527|2|2|-0.0004039459999999|0.179219801|-0.0962526|-0.2952674819999999|-0.648987099|0.796412133|0.010202051|0.854683662|0.575188253|1|-0.096288005|0.297855753|-51.82254036|13.05300369|95.64648102|0.092665527|-0.041536002|-48.76552945|9.289253982|0.780315815|-29.55936307|645.7104105000001|0.219684185|8.788027188|16.32997765|0.8582074559999999|8005.353973|156.3396622|-1072.841648|37.88128151|0.020564836|1931.945357|676.4530574|14.63509796|0.0|0.0|1.0|3.61|3.79|0.09|26.0|3.97|6.18|114.25|2.0|126.97|0.0|1.0|7.0|-6.89|8.0|495.48|0.0|0.0|-6.0|6.38e-05|1e-06|0.0004969999999999|4.76|5.57e-06|-0.08011|3.7042|3.7042|-2042.161409|730.13|1233.48|334.71|583.38|0.56658|-2041.934312|0.3478|0.0221162|-2042.000034|8.0
4f_a49|0|7.535296702|1|1|1.343848013|0.010266272|-0.008903208|5.4161004020000005|2|1.5830545580000002|10.92775957|0.0705130559999999|1|1|0.001714014|-0.14414265|-0.015845165|-0.025995042|-0.46436755|0.7927086309999999|-0.00953448|0.8557769120000001|0.670594896|1|-0.089955514|0.480786546|-55.88123394|9.007637695|193.615884|0.262938196|-0.033471819|-26.51573683|4.89045046|0.718306291|-18.1726086|400.1675422|0.2816937089999999|6.302023735|11.20071713|0.7773206840000001|5422.650822|152.9378926|-424.2517893|25.29924744|0.020905063|1087.86764|467.1194103|11.34983222|0.0|1.0|1.0|3.07|2.35|0.14|21.0|3.42|3.8|80.9|1.0|102.08|0.0|1.0|3.0|-3.99|5.0|356.38|0.0|1.0|-4.09|0.0365|8.120000000000001e-05|0.0289|2.64|0.000104|-0.06954|4.6249|3.7098|-1179.201105|575.01|982.46|334.21|411.94|0.39584|-1179.029099|0.0579999999999999|0.03476467|-1179.080799|7.3979
9i_a24|0|7.153833802|0|0|1.4281889280000002|-0.113620183|-0.005148312|5.209486153|2|0.0|10.96661275|-0.00532872|2|2|0.005891639|-0.140841749|-0.1818753839999999|-0.336939175|-0.32068769|0.822658951|0.139004845|0.898194715|0.73094562|0|-0.069812876|0.379687415|-30.56504777|11.87389334|10.13249376|0.173910636|-0.024639839|-15.60091656|5.613069697999999|0.499238289|-11.64783344|390.5119445|0.500761711|5.946747117|11.18382556|0.8806627109999999|4155.922671|236.7218826|-187.2109987|23.33121014|0.038195951|793.2611447|295.8603625|18.05612763|1.0|1.0|1.0|2.76|1.36|0.0|22.0|2.42|2.72|72.28|0.0|82.17|0.0|1.0|3.0|-2.6|4.0|288.31|1.0|0.0|-3.1|716.0|0.000791|228.0|1.48|0.000258|-0.0473899999999999|4.6212|4.1459|-945.2626532|501.48|825.7|299.06|363.15|0.58977|-945.174716|0.0029|0.0239838|-945.222448|7.0555
12ba_a36|0|7.412764017000001|2|2|1.297043659|-0.090865777|-0.0075620109999999|5.351858133|2|0.0|10.9478512|-0.011949092|1|1|-0.000621302|0.159880159|-0.091676619|-0.168084618|-0.410941182|0.8256014690000001|0.041478447|0.890675195|0.796093405|0|-0.108410153|0.330220757|-56.0578808|16.57882744|100.798163|0.150261874|-0.037526591|-49.20258616|11.16896162|0.7068957840000001|-25.28122447|572.4586103999999|0.293104216|7.409667253999999|14.59456478|0.969665341|6722.60947|197.4608731|-885.6465508|35.76372225|0.023797439|1859.713557|688.1986357999999|16.03205543|1.0|1.0|2.0|4.8|0.0|0.12|17.0|2.79|1.63|116.78|1.0|133.18|0.0|1.0|5.0|-4.77|6.0|431.45|0.0|0.0|-4.25|0.0072599999999999|5.65e-05|0.0244|2.67|8.240000000000001e-05|-0.08446|5.2506|3.0114|-1417.426327|687.23|1187.56|411.71|547.82|0.3989999999999999|-1417.187763|0.0009|0.02839417|-1417.249741|7.6778
3c_a12|0|6.555356892000001|1|1|0.610140703|0.06235058|-0.009252756|4.59511985|2|0.0|10.3117069|-0.056537396|1|1|-0.001825446|-0.267255164|-0.116098308|-0.211367878|-0.545592465|0.826033688|-0.0461654159999999|0.888353608|0.859899236|0|-0.099327724|0.242114395|-36.28720467|6.688634392000001|73.9854678|0.156144506|-0.033980537|-25.42738988|3.384177297|0.7055242159999999|-17.19277136|426.9566009|0.2944757839999999|6.231995392999999|10.88288188|0.746291708|4629.005722|148.9927848|-330.5560685|24.36878988|0.02155815|926.0140155|380.2468615|10.90754815|1.0|0.0|1.0|3.94|2.78|0.12|17.0|4.01|2.25|78.41|0.0|98.16|0.0|1.0|3.0|-4.22|4.0|319.38|0.0|1.0|-4.0|0.0194|9.940000000000002e-05|0.0318|2.91|5.3200000000000006e-05|-0.07463|3.9848|3.5862|-1327.471862|544.65|894.36|345.72|399.38|0.43415|-1327.351991|0.1193|0.02665687|-1327.4004710000002|7699.0
8d_a32|1|7.765993078999999|0|0|0.609420756|0.143684876|-0.010604502|5.733341277|0|2.146260246|10.31100269|-0.0682721729999999|3|3|-0.005162219|0.113030335|0.001558357|0.002805572|-0.629535754|0.825978584|-0.054095278|0.875986707|0.789198712|1|-0.109968322|0.261692269|-68.88621406|10.01177286|321.2496412|0.2892958439999999|-0.03346862|-43.43251025|6.291941176|0.708567136|-21.03349629|446.6450457|0.2914328639999999|8.106843676|15.29958432|0.887243042|5523.492436|183.1522214|-608.0551435|29.684549600000004|0.019788058|1365.489282|557.1050635|12.43588915|1.0|1.0|2.0|3.5|2.84|0.26|19.0|6.42|4.32|154.03|1.0|110.38|1.0|1.0|7.0|-6.08|4.0|397.52|0.0|1.0|-4.36|0.000334|4.36e-05|0.0173|3.17|2.19e-05|-0.0535|3.5588|3.5588|-1880.733071|671.71|111.16|348.39|540.98|0.7026100000000001|-1880.540067|0.3018|0.04065536|-1880.602038|8.0809
15a_a10|0|7.535296702|1|1|1.34383719|-0.214195114|-0.00244937|5.4161004020000005|2|2.038992189|10.92966696|-0.062038567|1|1|0.01192767|-0.19937094|-0.179723568|-0.285973309|-0.188634555|0.77630271|-0.0232534929999999|0.820233357|0.713078124|1|-0.076864276|0.754451037|-29.50952422|10.10411407|42.41151044|0.084862776|-0.025155581|-31.83957238|6.503087289|0.676473201|-16.19032994|588.9895149|0.323526799|6.71451044|11.33516398|0.68815941|5929.563906|208.2243923|-573.1123029|23.93343877|0.017883602|1316.339132|697.5493042|11.51002664|0.0|1.0|0.0|3.5|3.58|0.29|21.0|3.95|4.05|56.07|1.0|118.92|0.0|1.0|6.0|-3.97|5.0|399.49|1.0|1.0|-4.4|0.0432|3.94e-05|0.0157|3.12|6.51e-06|-0.04742|5.7646|3.7639|-1278.4225210000002|687.57|1179.28|329.41|563.27|0.47484|-1278.141052|0.1583|0.02976259|-1278.200428|7.6198
17_a20|0|6.842683282|0|0|1.4012598180000002|-0.064380628|-0.005457467|4.727387819|3|1.652760156|10.94884838|-0.072863159|1|1|0.000922796|0.1134578219999999|-0.116922879|-0.202695123|-0.456415963|0.7494736590000001|-0.131511077|0.812578598|0.71987165|1|-0.081404237|0.3874475579999999|-41.75129828|9.857999796|66.47074027|0.0879464559999999|-0.0315649079999999|-35.00871763|6.4647747870000005|0.75430388|-20.699942|598.1153253|0.24569612|8.198616089|15.05121151|0.83582343|6012.640572|161.12498630000002|-665.1656349|27.44244402|0.016793117|1344.679757|637.7803874|11.012753300000002|0.0|1.0|1.0|3.5|2.83|0.08|27.0|5.8|4.85|91.14|2.0|119.48|0.0|0.0|4.0|-5.36|5.0|402.45|0.0|1.0|-5.08|0.0017699999999999|8.35e-06|0.00336|3.75|2.9e-08|-0.0706799999999999|3.3926|3.3926|-1291.918735|673.68|1157.26|365.45|543.09|0.69839|-1291.692325|0.2977|0.03030655|-1291.752049|5.6478
IN1233_a59|0|6.842683282|0|0|1.400923654|0.1160337319999999|-0.008841844|4.727387819|2|1.983673343|10.93301779|-0.054458882|1|1|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|0.74801464|-0.107446431|0.80310139|0.778639593|1|-0.095213818|0.356444983|-61.73167061|7.208329477|318.5587088|0.238675351|-0.035929742|-42.16752524|4.79704394|0.810795898|-23.91074854|506.6510632|0.1892041019999999|8.011984402000001|15.51626497|0.936631949|6206.818668|125.91272279999998|-843.3505049|29.49046561|0.0134658889999999|1562.994677|712.1606951|8.961363774|1.0|1.0|2.0|3.48|2.76|0.08|27.0|5.54|4.69|97.55|2.0|125.07|0.0|0.0|5.0|-5.59|4.0|419.48|0.0|1.0|-5.16|0.00107|6.91e-06|0.0029|3.85|4.17e-08|-0.05605|5.2194|3.5355|-1352.326849|703.47|1204.16|350.69|531.14|0.51285|-1352.073755|0.2011|0.02473496|-1352.135303|7.4685
11_a33|1|7.686621335|0|0|0.609352951|-0.151505631|-0.008708023|5.6869753560000005|0|1.979284901|10.31100126|-0.008908194|3|3|-0.00103193|0.105574347|-0.122478641|-0.232296883|-0.393892466|0.85401347|0.003391835|0.921896958|0.781083337|1|-0.104881435|0.229250542|-34.4118011|16.37099833|45.43139569|0.142712759|-0.030847481|-24.74805685|7.95236684|0.552878386|-14.98445481|416.4353629|0.447121614|5.24049311|9.837729137|0.8772525659999999|4880.001461|217.193541|-247.4805685|27.10262364|0.035341374|921.4892038|335.4799765|17.16740584|1.0|1.0|1.0|3.19|2.31|0.13|19.0|5.77|4.13|120.17|0.0|89.77|0.0|1.0|3.0|-5.48|4.0|328.41|0.0|1.0|-4.38|0.00109|4.13e-05|0.0136|3.28|0.000194|-0.05806|3.5049|3.5049|-1669.304085|506.55|858.89|353.74|378.1|0.70381|-1669.202327|0.5408|0.02055276|-1669.251123|8.3188
7l_a46|0|7.727094485|1|1|1.160371354|-0.2644255789999999|-0.00090473|5.533389489|2|0.0|10.9642261|0.050638298|1|1|0.0125870169999999|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|0.7746144629999999|-0.1237456669999999|0.825629852|0.6539666829999999|0|-0.06289606|0.253138137|-27.30136533|5.5935102720000005|8.13531199|0.092851886|-0.022013621|-14.63933792|2.698568452|0.67467081|-10.620390400000002|437.65027010000006|0.32532919|5.273701985|9.825660656|0.863142947|4046.614178|156.9538706|-204.9507309|15.74158869|0.016330867|629.6635476|375.721552|7.878766604|1.0|1.0|0.0|3.04|2.64|0.28|17.0|3.59|3.59|43.6|0.0|86.96|0.0|1.0|2.0|-3.18|3.0|290.36|1.0|1.0|-3.72|0.1939999999999999|0.0001889999999999|0.0548|2.61|0.000151|-0.03324|4.5464|4.5464|-915.5830363|517.29|879.87|272.71|414.82|0.68834|-915.446686|0.2024|0.025086919|-915.493986|5.7122
8a_a8|0|7.535296702|1|1|1.400027874|-0.021925912|-0.014658222|5.4161004020000005|1|0.0|10.94671414|-0.0298924089999999|1|1|-0.005306541|0.044579097|0.055198015|0.089375589|-0.5028388229999999|0.762577159|0.089031731|0.8220300859999999|0.7318727540000001|0|-0.118763303|0.22299265|-78.93428863|20.58762475|170.9592896|0.449170525|-0.049054408|-42.60049244|12.33026525|0.76420633|-29.37948733|329.9007832|0.23579367|7.533378788999999|14.52342059|0.927876056|6193.891189|141.2206861|-809.4093564|38.44444383|0.025786572|1768.444416|529.053307|15.44399996|0.0|1.0|2.0|3.37|2.64|0.05|23.0|3.13|2.72|112.23|1.0|109.21|0.0|1.0|4.0|-4.4|5.0|400.39|0.0|0.0|-4.14|16.0|7.28e-05|0.0292|2.4|6.96e-05|-0.06922|4.6017|3.1039|-1367.744724|620.68|1061.5|399.45|476.69|0.4927399999999999|-1367.539526|0.1729|0.03213899|-1367.595683|4.9454
47n_a18|0|7.03438793|1|1|1.251175627|0.0487694459999999|-0.007614955|4.844187086|0|0.0|10.94702025|-0.048404296|0|0|0.001705837|0.026244774|-0.172015161|-0.258092915|-0.529441732|0.696612213|-0.09714337|0.726888951|0.711628292|0|-0.091185806|0.288989992|-65.43887366|8.759783644|61.29571241|0.207570604|-0.031974244|-62.09468789|7.228646444|0.783921929|-26.38541222|653.9193397999999|0.216078071|10.43689152|20.17045476|0.932611327|7909.580851999999|178.30942439999998|-1676.556573|33.65821422|0.01357247|2591.682495|1306.125688|11.20011508|1.0|1.0|3.0|4.69|0.0|0.31|18.0|3.67|3.31|105.6|3.0|162.18|1.0|1.0|13.0|-6.02|4.0|539.67|0.0|0.0|-5.24|0.000511|5.7e-06|0.00308|4.1|9.44e-08|-0.0525299999999999|3.2028|3.2028|-1743.299948|879.92|1565.37|387.11|799.02|0.6914600000000001|-1740.5852670000002|0.5056|0.02839695|-1740.663577|7.1938
