molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|WNSA2|DPSA4|FPSA5|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
12bf_a36|0.0|1|0|0.0|0|7.412764017000001|1.297043948|0.0|-0.024689509|-0.00832865|5.351858133|2|0.140577067|0.0|-0.4497470879999999|-0.096665166|-0.0206090089999999|1|0.359635716|-0.098027247|0.836170906|-0.0480253509999999|-0.033696875|0.892249657|0.632625562|-0.090461753|0.356652646|0.0217611939999999|-58.26326838|-71.01192632|0.320859336|206.6543367|-0.037486972|0.0|-1.874348624|-37.52534442|86.28460578|72.27889645|0.474826911|2902.591295|-1207.2027480000002|2522.341812|0.294529031|7.546900716000001|0.904134124|-777.5172959|34.22402339|0.02371294|593.6088758|1.0|0.0|0.0|2.0|4.72|0.0|0.14|17.0|-7.12|3.55|69.2|2.78|0.0|123.67|1.0|6.0|417.41|1.0|0.0|-4.32|0.0424|4.81e-05|0.0201|2.88|7.599999999999999e-08|3.17e-05|-0.0571299999999999|5.2319|3.66|3874.0|670.85|1120.94|517.66|0.40663|-1431.187555|0.4006|5.4787|-0.2139|0.03299488|7.5932|6.0|8.2218
12as_a36|0.0|1|0|0.0|0|7.412764017000001|1.297043209|0.0|-0.051208473|-0.007672841|5.351858133|2|0.096454203|0.0|-0.452697599|-0.114290948|-0.025398105|1|0.162571317|-0.098698552|0.817372883|-0.0389138329999999|-0.04244711|0.869455765|0.770400825|-0.082748367|0.291030086|0.019229943|-55.75872553|-73.78005999|0.22956209|154.6869148|-0.037824788|0.0|-2.080363362|-37.57216725|85.53474971|68.71652969|0.454761514|2904.092809|-1401.82114|2365.632846|0.231874606|8.768282531|0.834059821|-944.5958066|33.18163581|0.017444469|716.9974499|1.0|0.0|0.0|2.0|4.86|0.0|0.17|17.0|-6.89|3.16|86.27|1.59|0.0|133.95|1.0|5.0|423.47|0.0|0.0|-3.95|0.0653|0.000112|0.0476|2.36|1.29e-07|5.4600000000000006e-05|-0.05789|4.5202|4.84|3851.0|712.04|1207.35|568.52|0.53815|-1385.322633|0.2402|4.8580000000000005|-0.21419|0.03674596|6.8556|59.0|7.2291
12ap_a36|0.0|1|0|0.0|0|7.412764017000001|1.2970441659999998|0.0|-0.06398791|-0.007719624|5.351858133|2|0.066185994|0.0|-0.424579308|-0.105824575|-0.042675894|1|0.117738331|-0.098598933|0.832758813|-0.025198947|-0.074596774|0.893689741|0.8212311840000001|-0.082622504|0.27547717|0.0217479329999999|-54.21070432|-69.6632787|0.1694125169999999|111.1558165|-0.037473093|0.0|-1.91112774|-35.56900768|83.16347311|68.48007054|0.464588|2843.18721|-1253.939017|2328.307856|0.262148114|8.766216204|0.86772056|-822.7409526|33.32245946|0.020575639|642.3830552000001|1.0|0.0|0.0|2.0|4.78|0.0|0.13|17.0|-6.66|2.75|92.99|1.38|0.0|128.47|1.0|5.0|406.44|0.0|0.0|-3.95|0.0412|0.000113|0.0458|2.4|2.21e-07|8.97e-05|-0.06084|4.9124|2.98|3.8801|691.41|1160.79|553.28|0.59563|-1324.95298|0.3982|7.0249|-0.21788|0.04039655|9.6512|32.0|7.4949
4g_a46|0.0|0|0|0.171759574|1|7.825245291|1.134637064|2.156712018|-0.153373738|-0.001702489|5.587248657999999|2|-0.093447672|0.0|-0.088529411|-0.055084605|-0.138341481|1|-0.144064904|-0.078780402|0.74106323|-0.200628401|-0.193115055|0.7796270059999999|0.635494818|-0.056893316|0.318162858|0.00801562|-32.64186634|-40.24987057|0.053170267|30.50581108|-0.024339048|72.82863401|-1.192613373|-18.72788427|44.72726697|37.24073329|0.448462961|2242.010126|-684.2477996|2285.43285|0.1731389069999999|5.8466355000000005|0.8131148579999999|-392.5790722|16.88825479|0.007803902|568.1534007|1.0|0.0|1.0|0.0|3.9|3.61|0.38|17.0|-7.8|5.19|43.6|3.06|1.0|106.55|1.0|3.0|366.89|1.0|1.0|-5.38|0.00155|4.16e-06|0.00153|4.73|1.57e-08|5.75e-06|-0.03985|4.4163|4.65|4.4163|615.33|1064.92|530.39|0.6983199999999999|-1492.923098|0.1294|3.5526|-0.22587|0.02266493|3.7113|2745.0|5.5615
1a_a5|0.0|0|0|0.0|0|6.605297921|1.189701889|0.0|-0.271170445|-0.001785522|4.59511985|2|-0.075791863|0.0|-0.078562954|-0.132197351|-0.004213083|0|-0.123867037|0.069867374|0.7427901179999999|0.11504495|-0.008431181|0.794139321|0.808272639|-0.071887159|0.3602068089999999|0.008036994|-36.19957997|-38.07869556|0.166361767|83.77332129999999|-0.027665419|0.0|-1.134282187|-18.22870183|46.38422909|40.24669785|0.455258786|1940.139869|-571.1804334|902.6910106|0.274345323|6.199179484|0.835734058|-287.62427139999994|19.19815378|0.016493595|403.543273|0.0|1.0|1.0|1.0|3.54|0.0|0.16|18.0|-7.15|3.08|37.81|2.09|0.0|93.49|1.0|4.0|298.34|1.0|0.0|-3.44|755.0|0.000365|109.0|2.17|7.13e-08|2.13e-05|-0.1040099999999999|4.6707|2.85|2.8332|531.02|882.1|386.8|0.44868|-951.178584|0.0126|4.4956|-0.2262699999999999|0.028664612|6.7017|107.0|6.9706
6g_a40|0.0|0|0|0.0|1|8.421342866|0.604893315|1.628664494|0.102683335|-0.022381557|6.401917197|0|-0.120745388|0.607999575|-1.09669629|0.07194868|-0.251161616|2|-0.221674172|0.0312035079999999|0.832499949|0.075283207|-0.340429901|0.8917390820000001|0.808096413|-0.164941808|0.400587529|0.017750905|-107.2113398|-101.5916383|0.3946532929999999|256.5226419|-0.059045173|47.36081569|-2.657032782|-69.68682788|114.7475987|118.7493383|0.425569146|3142.74733|-1727.0578510000005|3198.69909|0.175795811|6.95079805|0.740853565|-1122.578856|46.56499428|0.020240097|590.1686672000001|0.0|0.0|1.0|3.0|4.06|2.28|0.21|14.0|-2.87|3.43|213.89|0.59|2.0|124.18|3.0|7.0|474.53|0.0|0.0|-4.71|2.87e-05|1.93e-05|0.00917|3.06|0.0013599999999999|0.6459999999999999|-0.08622|3.3197|7.38|2.8135|669.8|1144.59|514.77|0.58454|-2521.8114530000003|0.1307|6.7231|-0.20479|0.03363483|8.9454|47.0|7.3279
3h_a32|0.0|1|1|0.0|0|7.765993078999999|0.609420752|0.0|0.01077056|-0.005281944|5.733341277|0|0.014517903|2.243113495|-0.269379119|-0.003152613|-0.111111111|3|0.025035542|-0.071193103|0.7926338540000001|-0.169197453|-0.2|0.834881529|0.8030743229999999|-0.07183387|0.30907784|0.0111539339999999|-44.97387528|-55.27575363|0.12119737|75.87946135|-0.027590124|0.0|-1.324325944|-28.15732254|62.63332945|51.95714963|0.4089962629999999|2398.020434|-829.1363044|2911.160989|0.226505997|8.107034244|0.692036677|-519.1071084|22.33200639|0.011751781|593.0848817000001|1.0|1.0|1.0|1.0|3.65|3.88|0.35|19.0|-8.47|8.11|110.94|2.64|0.0|112.28|1.0|3.0|382.55|0.0|1.0|-6.15|2.24e-06|7.140000000000001e-07|0.000273|6.12|3.37e-09|1.29e-06|-0.05318|3.5552|4.61|3.5552|676.22|1127.45|578.86|0.70257|-1790.440663|0.2926|3.5952|-0.20059|0.02690554|5.8749|7.0|8.1549
14t_a23|0.0|0|1|0.0|2|7.423568444|1.197962538|3.410065804|0.04919958|-0.005383494|5.351858133|2|0.073534004|0.758345646|-0.290708696|-0.041339801|-0.093434862|2|0.134446672|-0.074441567|0.7629258809999999|0.113493155|-0.152771194|0.820002545|0.6906097959999999|-0.0553915009999999|0.361071229|0.017433037|-36.09926385|-51.65035498|0.079043164|51.51331913|-0.033286443|42.20767549|-1.6643221380000002|-23.52629623|61.0040156|47.46057034|0.465981891|2878.4071670000003|-1084.657455|2286.063655|0.2000541589999999|7.55064865|0.872595673|-706.8834616|27.11827225|0.014352462|666.0036144999999|0.0|0.0|1.0|1.0|3.52|3.49|0.09|26.0|-7.78|3.88|105.02|3.24|1.0|125.25|1.0|4.0|425.51|0.0|0.0|-5.25|0.000608|5.61e-06|0.0023899999999999|3.94|1.65e-08|7.03e-06|-0.06666|3.9855|3.79|3.2060000000000004|692.08|1184.43|534.86|0.5824199999999999|-1668.980578|0.0003|5.8672|-0.22291|0.02135191|8.3062|4.0|8.3979
12k_a30|0.0|0|0|0.0|0|7.412764017000001|0.604984231|0.0|-0.001755273|-0.007818038|5.351858133|2|-0.13882907|0.0|-0.44562817|0.067265077|-0.038714845|1|-0.240110949|-0.089279071|0.830875659|0.001281277|-0.067714819|0.883029843|0.7933543279999999|-0.079026221|0.340031035|0.024177669|-52.35426525|-65.04897323|0.184916442|122.5057244|-0.035199567|0.0|-1.865577056|-34.68429919|80.03127603|68.37178540000001|0.47195436|2920.279667|-1235.930491|2277.687222|0.291863802|8.416930701|0.893775698|-818.7944715|32.93073182|0.0226150579999999|704.0353382000001|1.0|0.0|1.0|1.0|4.72|0.0|0.17|17.0|-6.74|3.89|90.88|2.51|0.0|133.77|1.0|5.0|428.51|0.0|0.0|-4.93|0.00154|1.19e-05|0.0050799999999999|3.84|1.84e-07|7.87e-05|-0.05055|5.1958|3.58|3.4715|710.82|1200.31|564.62|0.39318|-1690.031103|0.1512|4.9516|-0.19798|0.03357755|5.0736|24.0|7.6144
14v_a23|0.0|0|1|-4.844615416|2|7.423568444|1.1979575059999998|3.004639728|0.135774541|-0.014768546|5.351858133|2|0.055572317|0.636416435|-0.8122700340000001|0.017156562|-0.015149431|2|0.170475376|-0.0962526|0.787538583|0.132882353|-0.022236834|0.845160857|0.575188253|-0.067342061|0.31419322|0.019811827|-44.4776373|-62.61276875|0.083394725|55.07999434|-0.042752869|0.912757854|-2.180396311|-29.37629463|76.42257099|57.56282152|0.457213347|3399.4261450000004|-1440.093681|2679.111279|0.211671341|7.743452839|0.84234449|-951.143515|35.81898321|0.020908947|676.4530574|0.0|0.0|1.0|1.0|3.62|3.46|0.09|26.0|-7.95|3.97|114.25|3.04|1.0|126.97|1.0|8.0|495.48|0.0|0.0|-6.0|6.38e-05|1e-06|0.0004969999999999|4.76|1.12e-08|5.57e-06|-0.07843|3694.0|5.17|3694.0|679.5|1206.02|533.44|0.6017100000000001|-2041.93452|348.0|4.5506|-0.2308599999999999|0.02053833|6.3758|4.0|8.4001
3d_a49|0.0|0|0|0.0|1|7.535296702|0.406515615|2.089548665|-0.0960135969999999|-0.003398408|5.4161004020000005|2|-0.087308534|1.775376197|-0.173318804|-0.068390038|0.017871379|1|-0.149675594|-0.075636705|0.808676284|0.01450704|0.029549308|0.863438637|0.846953747|-0.099295364|0.464410121|0.009601398|-57.52001036|-54.67520803|0.266928348|154.6267696|-0.036147237|0.0|-1.698920144|-33.32030276|65.59130031|63.08192694|0.486368221|2809.9605100000003|-984.1537446|1660.7054380000002|0.243377955|6.612715522999999|0.946920034|-570.1024832|27.67490257|0.018844179|549.3593871|1.0|0.0|1.0|3.0|3.29|0.0|0.15|21.0|-6.15|0.72|121.39|1.07|0.0|111.41|1.0|5.0|392.45|0.0|1.0|-4.44|0.00252|3.6200000000000006e-05|0.0142|2.98|7.1e-07|0.000278|-0.05766|5.1844|4.02|3.8907|615.3|1044.19|455.47|0.3523699999999999|-1594.380348|0.0931|2184.0|-0.21913|0.04373784|2.3278|2.34|5.6308
8k_a46|-3.737070812|0|0|0.1337610719999999|1|7.727094485|0.300205953|2.105349622|0.1436554669999999|-0.006208399|5.533389489|2|-0.061030265|0.0|-0.397337564|-0.114070359|-0.038125|1|-0.1017929319999999|-0.030019362|0.786206898|0.095179795|-0.051289238|0.8341090329999999|0.687020939|-0.08638304|0.400181795|0.009441365|-61.98124174|-61.95565276|0.261823161|187.86239430000003|-0.033099828|19.34993627|-1.985989657|-44.4725532|70.036452|68.75557551|0.4938768979999999|3351.548891|-1424.980013|2328.360804|0.173430886|8.070811215|0.975803904|-1022.446432|28.73282642|0.0112621819999999|865.6610153999999|1.0|0.0|1.0|2.0|3.94|2.82|0.24|23.0|-8.66|2.94|124.17|1.86|0.0|132.47|1.0|6.0|474.58|0.0|0.0|-5.13|0.000866|7.47e-06|0.00355|3.45|2.17e-09|1.03e-06|-0.0398699999999999|5.0379|7.63|4.1034|742.04|1302.56|642.39|0.41618|-1844.970617|0.1166|3.4118|-0.20954|0.04718819|3.8107|147.0|6.8327
12g_a31|0.0|1|0|0.0|0|7.765993078999999|0.6101363000000001|0.0|0.0716209459999999|-0.01500347|5.733341277|0|0.045747231|0.0|-0.7501734859999999|-0.0733026079999999|-0.082116813|2|0.074878295|-0.0497478109999999|0.819234772|-0.076150332|-0.1386819869999999|0.8639814490000001|0.7983388929999999|-0.1284353869999999|0.325789284|0.030961426|-78.87508829|-80.52794936|0.41728907|256.26669530000004|-0.039059048|548.1594997999999|-1.835775276|-48.43898314|95.97385383|97.88920296|0.470244801|2514.363249|-1127.391291|1859.940155|0.311351131|8.098256552|0.887664343|-692.3565973|34.8320455|0.02515117|524.0230338|1.0|1.0|1.0|2.0|3.61|2.51|0.32|16.0|-6.45|5.19|131.36|0.86|0.0|103.26|1.0|5.0|384.45|0.0|1.0|-3.79|0.00457|0.0001629999999999|0.0627|2.52|3.55e-07|0.000136|-0.03324|3.8349|4.17|3.8349|664.44|1090.41|542.78|0.70068|-1578.605452|265.0|1.6279|-0.19241|0.04532186|2.4038|0.11|6.9586
14_a47|0.0|1|1|0.0|0|6.605297921|1.417758105|0.0|-0.126490693|-0.006070958|4.59511985|2|0.017068634|1.484493371|-0.2306964|-0.01670074|0.0295267039999999|1|0.05124606|-0.020596219|0.777675668|-0.085385518|0.050943962|0.8467634620000001|0.579833096|-0.093553938|0.2662137639999999|0.020106089|-47.18187618|-47.47362906|0.318401536|160.57883|-0.034963476|0.0|-1.223721666|-23.79514424|61.62381153|57.32194098|0.474828277|2254.664317|-617.1571777|670.2518865000001|0.335290281|6.909385453|0.904139078|-311.2496842|26.52746264|0.028057496|310.8026328|1.0|1.0|1.0|2.0|2.78|1.53|0.0|21.0|-7.79|3.97|66.49|2.49|0.0|86.58|1.0|5.0|323.3|1.0|1.0|-4.13|0.0349|7.46e-05|0.0241|2.91|1.63e-08|5.27e-06|-0.06057|3.9671|2.64|3.9671|519.55|849.76|375.43|0.68345|-1127.610422|0.2452|2.2485|-0.22434|0.03679054|3665.0|8.0|8.1
19c_a38|0.0|1|0|0.0|0|7.412764017000001|1.297043851|0.0|-0.085545751|-0.008177185|5.351858133|2|0.02192428|0.0|-0.449745181|-0.0725602509999999|-0.0431896509999999|1|0.04814981|-0.09493054|0.846765471|0.073931688|-0.071918235|0.908721232|0.6885713729999999|-0.0918007669999999|0.396635872|0.024315945|-57.79749770000001|-68.18641054|0.240808376|151.612258|-0.038224114|4.848162625|-1.949429829|-36.38913762|82.74311399|73.10674676|0.477803802|2967.98627|-1227.35539|2660.812979|0.281292809|6.97753104|0.914989047|-772.7394084|33.48483537|0.023120664|640.025745|1.0|0.0|1.0|3.0|4.84|3.0|0.13|17.0|-6.92|3.17|105.02|1.76|0.0|130.41|1.0|5.0|426.45|0.0|0.0|-4.12|19.0|7.55e-05|0.0322|2.5|1.2099999999999998e-07|5.14e-05|-0.05691|5.8832|3.23|3.8322|652.09|1138.6|517.28|0.2597|-1424.1880119999998|0.1417|2495.0|-0.21303|0.03740877|3.2846|9.0|8.0348
6f_a40|0.0|0|0|0.0|1|8.421342866|0.604893424|1.750582483|0.134099184|-0.01691341|6.401917197|0|-0.122783873|0.737582436|-0.8287570679999999|0.075227997|-0.190617284|2|-0.233222505|0.048543494|0.836826225|-0.032826285|-0.268802228|0.896373207|0.742681934|-0.134203859|0.363785804|0.015998475|-86.21963207|-83.88605319|0.344213487|221.1408856|-0.052228625|40.01876255|-2.350288117|-55.39203581|92.77827871|96.49789556|0.410805404|3021.330686|-1509.948957|3072.581297|0.137191276|6.993991456|0.69723213|-970.0707913999998|38.88975659|0.013841059|593.503189|1.0|0.0|1.0|2.0|4.05|2.53|0.21|14.0|-3.67|3.66|199.45|1.1|3.0|124.54|3.0|5.0|457.55|0.0|0.0|-4.64|5.18e-05|2.3e-05|0.0105|3.09|0.0002109999999999|0.0967|-0.08982|3.5741|6.96|2.57|668.95|1139.55|507.64|0.66642|-2426.725129|0.0158|6.2384|-203.0|0.04845403|8.7269|42.0|7.3768
9r_a24|0.0|1|0|0.0|0|6.605297921|1.353642494|0.0|-0.134192489|-0.004640179|4.59511985|3|-0.17821765|0.0|-0.264490176|0.064425793|-0.043274854|1|-0.29065818|-0.179075526|0.7958149290000001|-0.120617935|-0.083458647|0.841805128|0.7526889940000001|-0.0618978309999999|0.32720212|0.015557618|-41.49802275|-54.99020696|0.158284162|106.1180928|-0.025821921|89.36724924|-1.394383716|-27.82142546|70.79264457|51.92828155|0.473403843|2644.462265|-934.8335183|958.7578093|0.384785172|9.672636984|0.898988412|-626.7383196000001|28.13932796|0.02357068|670.2247423|1.0|1.0|1.0|1.0|3.53|3.04|0.22|23.0|-8.66|4.23|79.82|1.02|0.0|116.9|1.0|6.0|400.48|0.0|0.0|-4.06|0.0383|8.77e-05|0.0351|2.69|2.21e-09|8.84e-07|-0.04313|4.4722|1.82|4.2877|713.25|1199.71|616.11|0.3398|-1294.201456|0.0029|1.9698|-0.21074|0.03426339|3.0322|11.0|7.9586
1c_a5|0.0|1|0|0.0|0|6.605297921|1.424607938|0.0|-0.268536978|-0.001983746|4.59511985|2|-0.080321049|0.0|-0.085301064|-0.228971551|-0.058823529|1|-0.133677441|0.034752304|0.7595197290000001|0.128385959|-0.109439124|0.821309592|0.6977404359999999|-0.068062282|0.436308619|0.008349498|-34.82350689|-35.99212225|0.11368581|58.16640976|-0.0281385329999999|0.0|-1.12554131|-17.81716094|43.86175561|39.09545876|0.476413155|2105.8969850000003|-575.8739559999999|873.709445|0.246972732|6.063350238|0.909902834|-294.64117410000006|19.11862892|0.0153811389999999|409.0289917|1.0|1.0|1.0|1.0|2.78|2.09|0.05|23.0|-8.41|4.99|54.46|2.13|0.0|95.45|1.0|3.0|312.37|1.0|1.0|-4.45|0.0174|3.5600000000000005e-05|0.0111|3.43|3.87e-09|1.21e-06|-0.03965|4.8783|3.17|4.5088|556.84|929.31|410.52|0.4444899999999999|-990.467026|0.1076|1.7105|-0.22684|0.029157178|2.6801|3981.0|5.4
12i_a36|0.0|1|0|-4.787087299|0|7.412764017000001|1.2401347459999998|0.0|0.043792895|-0.016027043|5.351858133|2|0.048138468|0.0|-0.929568494|0.128325344|-0.009876543|1|0.135587069|-0.1187503719999999|0.820041835|0.141564781|-0.01509434|0.87043328|0.624142499|-0.0850745409999999|0.332782117|0.01973953|-54.81607619|-75.66036485|0.169035768|108.9148111|-0.045665229|0.52902639|-2.46592234|-35.3196406|90.11282843|67.53484704|0.460246812|3231.030388|-1588.867662|2351.232652|0.230870141|7.549683919|0.8526986440000001|-1023.755049|38.2555363|0.022430221|672.4630346|1.0|0.0|0.0|2.0|4.8|0.0|0.17|17.0|-7.14|3.31|78.43|2.04|0.0|130.43|1.0|8.0|465.43|0.0|0.0|-5.07|0.00291|8.6e-06|4.0|3.86|7.24e-08|3.37e-05|-0.05065|5.2297|4.86|3.7496|666.79|1172.5|504.47|0.34255|-1644.954647|0.1516|5.1836|-0.20475|0.03165678|6.6124|12.0|7.9208
22_a20|0.0|0|0|0.0|1|6.842683282|1.4170330269999998|1.915285809|-0.238401323|-0.00147607|4.727387819|2|0.09301076|2.041494094|-0.079707783|-0.066832578|-0.038668966|1|0.155407313|-0.036258691|0.7478675859999999|-0.044184455|-0.067650395|0.809440795|0.607038752|-0.059893667|0.425968568|0.0122876139999999|-39.00017609|-44.14650378|0.053484974|34.8271111|-0.027118811|54.71081293|-1.3559405430000002|-25.39523478|52.90592556|47.00134116|0.477376285|2738.108259|-882.9300756000001|2396.806062|0.22936173|7.408914181|0.913422548|-574.9260339|22.91425458|0.01345209|664.4562602999999|1.0|1.0|1.0|0.0|3.36|3.41|0.08|27.0|-9.69|5.33|67.39|2.61|0.0|121.62|1.0|4.0|401.46|0.0|1.0|-5.53|0.000997|2.98e-06|0.0012|4.47|2.04e-10|8.199999999999999e-08|-0.0568|5.5591|4.07|3.9732|694.15|1181.95|563.43|0.38233|-1275.598059|0.0015|4.8308|-0.21856|0.03226475|6141.0|231.0|6.6364
4c_a49|0.0|0|0|0.0|1|7.535296702|1.343847672|2.102052126|-0.048954892|-0.0057600559999999|5.4161004020000005|2|-0.099764463|1.78683516|-0.339843311|-0.102999091|0.006194124|1|-0.163476035|-0.001005604|0.7796063109999999|-0.052237757|0.010868461|0.826523164|0.752601535|-0.087753156|0.407675441|0.012079228|-56.5385923|-55.59622798|0.23840176|153.60017230000005|-0.029809452|59.70585149|-1.639519861|-36.42732137|66.77901229|64.32113331|0.473304159|2719.702873|-1056.328332|1683.872161|0.275946172|8.474369008|0.898629005|-680.5831211|26.5256103|0.0173567219999999|707.2397315000001|1.0|1.0|1.0|2.0|3.49|2.97|0.25|21.0|-7.97|3.55|98.72|1.47|0.0|120.43|1.0|5.0|412.49|0.0|1.0|-3.58|0.13|0.000265|109.0|1.81|1.07e-08|4.4e-06|-0.0623299999999999|5.74|3.04|3.8067|705.55|1199.04|533.87|0.4164199999999999|-1332.336755|0.0821|3.4931|-0.22158|0.03969431|4.9358|255.0|6.5935
8_a27|0.0|1|0|0.0|1|6.605297921|1.406757715|1.7626247169999998|0.188762686|-0.008444078|4.59511985|2|-0.14212377|1.21499748|-0.329319041|0.093450172|0.067074515|1|-0.24946295|-0.106814855|0.8000360390000001|0.141900468|0.11158995|0.8688656459999999|0.64927069|-0.078709803|0.3608031339999999|0.021852066|-37.50265703|-43.96130162|0.223615972|106.5457267|-0.035880862|61.18801154|-1.291711016|-17.86879446|53.20197882|47.91445451|0.479730655|2132.9321670000004|-615.4582227000001|989.0070768|0.248298166|5.016799703|0.92208134|-293.2457951|22.74314225|0.019394143|326.3351007|0.0|0.0|0.0|1.0|2.79|2.28|0.06|21.0|-6.28|2.98|76.46|2.19|0.0|87.68|1.0|4.0|303.32|1.0|1.0|-3.52|178.0|0.000299|0.0907|2.0|5.2e-07|0.000158|-0.05015|4.1276|3.96|4.1276|507.76|848.58|374.88|0.64893|-1004.385302|0.2336|3.0415|-0.21973|0.02665292|4.2899|6.0|8.2218
4_a47|0.0|0|0|0.0|0|0.0|1.304464196|0.0|0.004633887|-0.008204735|0.0|2|-0.158636969|1.42341819|-0.3692130839999999|0.0687047279999999|0.011775922|0|-0.247195952|-0.017555555|0.783871003|-0.095209424|0.019305509|0.84420422|0.8124901999999999|-0.07804769|0.444849947|0.007772995|-42.46254967|-50.35610033|0.1257991219999999|68.44214684|-0.03525955|0.0|-1.48090111|-23.10213311|57.78603076|46.69151766|0.402148382|2306.463316|-805.6976052|1528.797085|0.193395607|6.468023748999999|0.67265584|-438.3470487|23.78275706|0.013656479|471.7712484|1.0|1.0|1.0|2.0|2.75|3.01|0.05|22.0|-8.79|4.83|58.04|3.1|0.0|106.52|1.0|3.0|361.82|0.0|1.0|-5.64|0.0004379999999999|2.31e-06|0.0008359999999999|4.96|1.61e-09|5.81e-07|-0.05606|5.7708|4.44|3.73|576.9|988.42|432.89|0.45947|-1509.262887|0.2221|4.2607|-0.21076|0.03342033|5.4892|32.0|7.5
3a_a49|0.0|0|0|0.0|1|7.535296702|1.343850114|2.09865947|-0.05210989|-0.006374689|5.4161004020000005|2|-0.044367345|1.819785|-0.337858497|-0.060613765|0.00497674|1|-0.074886415|0.002357097|0.8145214209999999|0.012813604|0.008391259|0.8704151529999999|0.7476073409999999|-0.094437035|0.526915193|0.016205613|-55.30832478|-51.82200998|0.27109473|158.77029040000002|-0.030698626|59.40691577|-1.504232653|-32.39206742|64.2037853|64.79936082|0.474653816|2599.121578|-880.9741697000001|1793.526571|0.310225187|6.566343333|0.903506738|-515.9544212000001|26.06512204|0.021141449|578.2841135|0.0|1.0|1.0|2.0|3.25|2.11|0.18|21.0|-7.19|2.77|98.72|1.04|0.0|112.14|1.0|5.0|384.43|0.0|1.0|-3.3|0.3379999999999999|0.000503|193.0|1.38|6.52e-08|2.51e-05|-0.05732|5.1647|3.16|3874.0|635.89|1082.21|449.68|0.53794|-1253.756918|0.0793|3801.0|-0.2171|0.03833529|4.2593|64.0|7.1938
7a_a8|0.0|1|0|0.0|1|7.535296702|1.4000287219999998|1.4494883790000002|-0.11821781|-0.010269971|5.4161004020000005|1|-0.017706371|0.0|-0.482688615|0.004607684|-0.019054799|1|-0.02923588|-0.019499132|0.764224152|0.033708575|-0.032562221|0.831914523|0.681200974|-0.102174163|0.238462711|0.035405618|-60.00793116|-59.83546383|0.281589625|165.38046830000002|-0.042647654|71.85980901|-1.833849114|-35.24327197|75.4573633|80.80201312|0.477611327|2715.360649|-1077.038349|1702.719465|0.266115601|7.699041907000001|0.914283468|-632.5556427|34.12990316|0.0265990589999999|488.0169522|0.0|0.0|1.0|1.0|3.34|3.06|0.05|23.0|-7.27|3.96|92.93|2.01|0.0|105.83|1.0|5.0|382.37|0.0|1.0|-4.64|0.00522|2.29e-05|0.00874|3.24|5.3600000000000004e-08|2.05e-05|-0.07616|4.5808|5.2|3.0704|605.72|1031.61|494.48|0.61257|-1291.10235|0.1575|9.9646|-0.20505|0.0269461|12.8748|24.73|4.6068
