molecula|NaaNH|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|WPSA3|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
9i_a24|1|7.153833802|0|1.4281889280000002|-0.113620183|2.01e-05|0.023854167|-0.076024544|0.0|-0.190487553|0.004814196|-0.087363979|10.96661275|-0.00532872|2|2|0.005891639|-0.1818753839999999|-0.336939175|-0.32068769|2|0.783500303|0.139004845|0.898194715|0.73094562|-0.064657333|-0.069812876|0.379687415|-30.56504777|11.87389334|10.13249376|5.613069697999999|0.499238289|-0.837754515|51.05832236|42.43894111|0.468272544|2061.729154|-396.0263368|761.9885477000001|-5.506205845|0.500761711|0.8806627109999999|4155.922671|-187.2109987|23.33121014|0.038195951|0.720157264|793.2611447|295.8603625|1.0|0.0|1.0|1.0|1.0|2.76|-6.05|2.42|2.72|72.28|0.67|0.0|3.0|-2.6|22.0|-7.01|288.31|0.0|1.0|1.73|-3.1|0.00248|716.0|0.000791|1.48|0.0|4.6212|4.1459|-945.286637|825.7|0.2373|363.15|0.6755800000000001|0.0029|-0.21943|0.0239838|-945.222448|9.2818|88.0|7.0555|7.0555
12_a3|0|6.823286122000001|0|0.605020506|0.167987916|-0.118456941|0.042795699|-0.120694579|2.07135708|-0.336455156|-0.006049098|-0.045382017|10.31163031|-0.069857022|1|1|-0.0045709459999999|0.017902469|0.032450556|-0.604704476|2|0.899733837|-0.039834906|0.784451598|0.841871246|-0.092838926|-0.096133903|0.101891875|-44.07517037|5.258353635|239.2266101|2.496397166|0.830418645|-1.345874639|52.16354015|49.333524|0.463780604|2056.502939|-638.9523922000001|1064.221958|-8.921820355|0.169581355|0.864908294|4400.493202000001|-303.3418921|22.63041363|0.01374218|-313.7317211|769.4340634|330.4083896|1.0|1.0|1.0|1.0|1.0|3.2|-6.89|4.34|4.01|92.93|1.6|0.0|2.0|-5.68|22.0|-5.3|304.37|0.0|0.0|3.23|-4.84|2.07e-06|0.000629|1.44e-05|4.03|0.0|3263.0|3263.0|-1272.152002|847.25|0.5056|361.95|0.69784|0.5056|-0.19514|0.02620998|-1272.058487|3.1979|3548.0|5.45|5.45
22_a4|0|7.535296702|1|1.399866564|-0.043165663|-0.115883451|0.044357639|0.004808337|0.0|-0.257448045|0.004765062|-0.2078428719999999|10.94586213|-0.023072107|1|1|0.004237768|0.021636871|0.034720243|-0.3877007|1|0.774689758|0.086940934|0.8404413829999999|0.755510052|-0.09491995|-0.089955967|0.242642229|-45.61565825|5.1432274630000006|162.9809584|2.47167963|0.8444670409999999|-1.349339509|48.65880447|50.75888571|0.4359219589999999|1950.173729|-648.451775|1477.437886|-8.422332951|0.155532959|0.772804341|4074.564287|-311.62631919999995|20.75359108|0.011296354|-331.080892|767.88287|338.71903330000004|1.0|0.0|1.0|0.0|1.0|3.3|-5.24|3.19|3.54|50.94|2.09|0.0|2.0|-3.77|22.0|-5.91|289.33|0.0|1.0|2.81|-3.98|0.000172|0.0497|0.000104|3.03|0.0|4.468999999999999|4.0537|-934.2706743999998|860.77|0.1675|400.29|0.65771|0.1293|-198.0|0.030263407|-934.171365|5.4110000000000005|47.0|7.3279|7.3279
5_a4|0|7.535296702|1|1.343864516|-0.196773454|0.02257929|0.035994832|0.012532807|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|10.92992834|-0.134215501|1|1|0.0111310589999999|-0.0471580309999999|-0.076189222|-0.164263889|2|0.655087104|-0.165454845|0.820886786|0.650346601|-0.050732198|-0.0681917309999999|0.431132276|-27.26045038|4.324106888|13.96974087|2.323516519|0.807351587|-1.159259431|41.76764149|31.58455727|0.413773331|2282.291204|-622.9167106000001|1896.178084|-7.276482574|0.192648413|0.7058248159999999|5059.243919|-334.71819839999995|16.77294978|0.009538616|-330.3047347|771.5556899000001|518.5792364|1.0|1.0|1.0|1.0|0.0|3.27|-7.96|4.89|4.67|43.6|2.88|0.0|3.0|-4.57|26.0|-5.57|340.42|0.0|1.0|3.89|-4.84|2.72e-05|0.00925|1.4499999999999998e-05|3.95|0.0|4.8582|4.0239|-1069.27374|1013.0|0.1106|421.24|0.6019899999999999|67.0|-0.21857|0.02251645|-1069.102899|3.1619|71.0|7.1487|7.1487
8c_a31|1|7.765993078999999|1|0.610137334|-0.012583838|-0.104377029|0.03995098|-0.106461724|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|10.31169969|-0.1029580369999999|2|2|-0.004832959|-0.053983462|-0.09039853|-0.513257014|0|0.922486359|0.006000201|0.896193695|0.87237334|-0.1170607269999999|-0.128067781|0.280934088|-64.57121646|16.3656112|133.3100368|9.027343766|0.72308253|-1.66488115|82.77037329|80.93682766|0.47508938|2251.08563|-918.3558307|1678.6836239999998|-12.06117028|0.27691747|0.90508624|4835.748065|-506.5691518|30.23944586|0.021986076|-246.1066271|1270.056726|423.1367008|1.0|1.0|1.0|1.0|2.0|3.51|-6.13|4.89|3.13|114.29|0.85|0.0|5.0|-4.42|24.0|-6.7|342.42|0.0|0.0|2.83|-3.63|3.79e-05|13.0|0.000237|2.38|0.0|3.8492|3.8492|-1426.166503|981.89|0.2597|475.72|0.7005|0.2597|-0.19207|0.03744829|-1426.024361|5.1815|0.81|6.0915|6.0915
8b_a12|0|0.0|1|1.283836078|0.190292199|-0.1676879319999999|0.03977208|0.028584223|0.0|-0.618894925|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|0|0|-0.007926474|0.003898807|0.006468729|-0.659952678|1|0.89481633|-0.010950243|0.792160599|0.856390139|-0.1053827859999999|-0.116554734|0.4384536329999999|-60.97837482|6.513753986|319.0086845|3.769098814|0.888936354|-2.097985204|72.85978933|67.49212879999999|0.480938153|2388.888334|-1213.971783|1437.536303|-15.27062922|0.111063646|0.926552694|5217.318476|-702.4489440000001|29.68794201|0.009361504|-450.1059006|1365.645333|510.3677388|1.0|1.0|1.0|1.0|2.0|4.11|-7.45|3.11|1.9|80.37|2.23|0.0|4.0|-4.1|27.0|-6.51|355.39|0.0|0.0|2.51|-4.01|7.890000000000001e-05|28.0|9.74e-05|2.76|0.0|4.2263|3.7446|-1159.405202|1020.47|0.3179|460.08|0.57773|127.0|-0.21184|0.03936706|-1159.2425119999998|6.1286|263.0|6.58|6.58
16b_a23|0|7.423568444|1|1.197960988|0.031073244|-0.013240238|0.037664609|0.054655144|0.754232958|-0.3237716519999999|0.0116350769999999|-0.068280331|10.31321583|-0.05237763|2|2|0.011266252|-0.123524943|-0.224300431|-0.401493392|2|0.75524548|0.14319927|0.830577373|0.711576167|-0.050637391|-0.07920267|0.2256448969999999|-37.52431601|13.79443768|7.971529518|10.22222569|0.738977|-1.821661419|72.31582904|51.31875369|0.4870072789999999|3370.826124|-1349.923395|2256.698672|-17.24735864|0.261023|0.949345397|7575.784511|-1000.346801|31.49562341|0.018384316|-354.1828792|1826.746158|896.9989312000001|0.0|1.0|1.0|0.0|1.0|4.19|-7.33|3.02|4.1|108.26|3.14|0.0|6.0|-6.19|36.0|-6.3|489.57|0.0|0.0|2.9|-5.67|6.41e-07|0.000314|2.16e-06|4.21|0.0|1.6041|1.6041|-1877.655481|1340.35|0.3456|607.92|0.95419|0.3456|-0.21093|0.03978022|-1877.335869|14.8849|96.0|7.0191|7.0191
8a_a8|1|7.535296702|1|1.400027874|-0.021925912|-0.1950388569999999|0.040243056|0.027531877|0.0|-0.732911106|-0.0075336219999999|0.010118884|10.94671414|-0.0298924089999999|1|1|-0.005306541|0.055198015|0.089375589|-0.5028388229999999|1|0.76592324|0.089031731|0.8220300859999999|0.7318727540000001|-0.131795179|-0.118763303|0.22299265|-78.93428863|20.58762475|170.9592896|12.33026525|0.76420633|-2.256502762|86.57328508|99.52191337|0.481294455|2802.374154|-1351.456417|1746.6927010000002|-17.59585557|0.23579367|0.927876056|6193.891189|-809.4093564|38.44444383|0.025786572|-316.4749864|1768.444416|529.053307|0.0|1.0|1.0|0.0|2.0|3.37|-6.76|3.13|2.72|112.23|1.9|0.0|4.0|-4.4|30.0|-7.04|400.39|0.0|0.0|2.56|-4.14|3.99e-05|16.0|7.28e-05|2.4|0.0|4.6017|3.1039|-1367.776863|1061.5|0.2035|476.69|0.7036899999999999|0.1729|-0.19937|0.03213899|-1367.595683|6.8427|11.34|4.9454|4.9454
19k_a38|1|7.412764017000001|2|1.297042875|0.0100827|-0.17467835|0.0445691609999999|0.098947776|0.0|-0.6888696990000001|-0.011156837|0.016990252|10.95446448|-0.0184136539999999|1|1|-0.00835812|-0.060668296|-0.128079012|-0.51857087|1|0.7581164340000001|0.04833864|0.908591797|0.730686013|-0.112748779|-0.126936513|0.389096157|-71.54314527|14.76615358|157.4834779|9.369654226|0.75964689|-2.411793744|94.38036132|86.30929885|0.4769127179999999|3055.355167|-1530.369661|2929.493496|-17.9828603|0.24035311|0.911726848|7091.215492|-971.0744563|37.3070426|0.021802691|-329.5105352|2014.5803|686.8472757999999|0.0|0.0|1.0|0.0|4.0|4.89|-6.41|2.34|1.65|124.32|1.65|0.0|6.0|-3.87|33.0|-7.84|444.46|0.0|0.0|1.9|-3.62|0.000134|0.0594|0.0002399999999999|1.65|0.0|5.1869|3.5378|-1500.8984380000002|1172.22|0.2038|502.43|0.70327|0.1156|-0.20102|0.04615409|-1500.680373|12.5022|11.0|7.9666|7.9666
12ax_a36|1|7.412764017000001|2|1.280791885|-0.0943348109999999|-0.040458296|0.043383838|0.075802407|0.0|-0.414810497|-0.001012333|-0.057017299|10.958822|-0.034663063|1|1|-0.00097037|-0.101451485|-0.1716508239999999|-0.440372791|1|0.884841888|-0.0394369539999999|0.892249657|0.771220556|-0.073739612|-0.107815607|0.375647684|-49.32384393|12.79462904|36.17982162|8.558226304|0.7648530440000001|-1.940680931|84.58859134|62.11847297|0.488501696|2926.929456|-1298.106146|2471.295987|-17.36585896|0.235146956|0.955040697|6741.969187999999|-868.2929481000001|33.94393618|0.018645135|-354.3162187|1697.196809|661.6709012|0.0|1.0|1.0|0.0|2.0|4.74|-7.76|3.99|3.19|69.2|2.99|0.0|5.0|-5.08|31.0|-6.26|450.32|0.0|1.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|3.93|0.0|5.2372|3.8889|-2152.130959|1182.31|0.5236|552.0|0.69348|0.4167|-0.21324|0.03044421|-2151.971761|6.0402|12.0|7.9208|7.9208
18_a34|0|7.423568444|1|1.4547811819999998|-0.063113846|-0.101546926|0.040527066|-0.100548575|0.0|-0.677741618|-0.001615187|-0.141332289|10.9595763|-0.136990511|1|1|0.002183342|-0.3102088839999999|-0.478810922|-0.493450778|1|0.759292258|0.0468829359999999|0.8584852479999999|0.713979177|-0.090328365|-0.129784908|0.295523326|-49.86847383|22.55015528|66.6880793|12.44948722|0.695849945|-1.816988713|86.77082535|72.41862911|0.441058733|2424.18137|-1003.122927|1774.550004|-12.87916264|0.304150055|0.789096743|5296.289007|-553.8039936|33.52510165|0.027385869|-216.2496321|1441.579371|428.6241319|1.0|1.0|0.0|1.0|0.0|3.28|-5.65|3.13|3.15|75.47|1.49|0.0|5.0|-4.32|26.0|-6.26|351.36|0.0|1.0|2.89|-4.11|4.77e-05|0.0167|7.829999999999999e-05|3.07|0.0|4.4335|4.1234|-1199.288654|991.93|0.3525|483.87|0.60488|0.0303|-0.21474|0.02902032|-1199.158044|6.7806|2.43|5.6144|5.6144
16i_a32|1|7.765993078999999|0|0.6094207429999999|0.175604846|-0.075706124|0.0439583329999999|-0.056414399|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|10.31100265|0.006037736|3|3|-0.001202032|-0.120440534|-0.211019184|-0.700853898|0|0.801401734|0.134577711|0.8829894|0.761506727|-0.0857355019999999|-0.114771536|0.5368697929999999|-56.03343427|14.59730623|90.08098301|9.540239197|0.718964113|-1.836344582|88.80827938|70.6307405|0.455596751|2770.767996|-1200.164351|3450.514629|-15.6876273|0.281035887|0.836873682|6355.471589|-784.3813651|33.38593207|0.021112022|-286.2130831|1669.296604|636.0251562999999|0.0|1.0|1.0|1.0|2.0|3.75|-7.4|6.25|4.85|149.27|1.34|1.0|8.0|-7.03|29.0|-5.93|427.54|1.0|0.0|3.96|-5.09|9.25e-08|3.96e-05|8.18e-06|4.19|0.0|3.6176|3.6176|-1995.307733|1175.51|0.2857|573.38|0.70222|0.2857|-0.2002|0.02810109|-1995.11813|4.0568|6.0|8.2596|8.2596
4_a27|0|6.823286122000001|0|1.4008954130000002|0.082486268|-0.058641975|0.0456410259999999|-0.273119343|1.274166982|-0.278154179|0.00991794|0.13397347|10.93736915|-0.01660383|1|1|0.010329671|-0.2030237389999999|-0.341622797|-0.480852615|2|0.639413469|-0.07759915|0.842039655|0.614205449|-0.057748369|-0.078787867|0.3485918529999999|-29.89961815|10.43112657|8.590238252999999|5.40078803|0.682485674|-1.181818|51.33640873|40.33074472|0.444169714|2273.715366|-611.8944548999999|1213.060761|-7.543156957000001|0.317514326|0.799110312|4988.6278600000005|-316.8125922|21.34684457|0.020363697|-188.9664429|896.5674718|424.8821143|0.0|1.0|0.0|1.0|0.0|3.11|-6.22|2.94|2.8|65.6|2.66|0.0|2.0|-3.57|25.0|-6.51|331.37|0.0|1.0|2.8|-3.99|0.000266|0.0882|0.000102|2.55|0.0|5.5485|4.1288|-1083.138303|946.77|0.2002|445.65|0.6089899999999999|0.1741|-0.21533|0.01877181|-1083.01571|3.9202|4.0|8.3979|8.3979
23_a10|0|7.535296702|1|1.34383709|-0.12979844|0.012558932|0.036666667|-0.031558374|1.981673861|-0.17741132|0.010305237|-0.000458688|10.92966139|-0.0253481679999999|1|1|0.010662507|-0.130679|-0.207994181|-0.233801237|2|0.7338945809999999|-0.149057824|0.800727358|0.706648116|-0.049653973|-0.072395864|0.535680357|-35.17017083|6.81095873|72.17779806|4.824237957|0.7611996520000001|-1.6651048819999998|60.76548004|41.98112956|0.485561757|3103.831885|-1179.402562|1945.384475|-13.47382337|0.238800348|0.943867925|7034.375112000001|-835.377049|24.9903188|0.013394095|-370.018179|1549.399766|930.6293092|1.0|1.0|1.0|1.0|0.0|3.8|-9.84|5.11|5.81|56.07|2.99|0.0|6.0|-5.38|35.0|-5.93|461.56|0.0|0.0|4.5|-5.7|4.19e-06|0.00193|2e-06|4.48|0.0|3.8034|3.8034|-1470.1960279999998|1336.11|0.2089|606.18|0.67647|0.2089|-0.21158|0.02986448|-1469.902562|4.8954|0.75|6.1249|6.1249
9_a27|1|6.842683282|0|1.391067068|0.164227115|-0.050617284|0.042847222|-0.152086653|1.233610009|-0.331842668|0.00611794|-0.051160217|10.93740461|-0.0447599329999999|1|1|0.00651856|-0.101933162|-0.171520296|-0.541535578|2|0.677253824|0.017503266|0.8806964490000001|0.654138816|-0.078270599|-0.088404481|0.36853691|-40.3551562|10.10030794|128.27738490000002|5.20756849|0.7892801540000001|-1.414471696|53.0685473|50.45546414|0.466349763|2256.4955670000004|-729.2805601|1463.168883|-8.952528705|0.210719846|0.873886547|4962.727436|-376.0062056|21.99956856|0.014524299|-298.297086|923.9818797|424.8821143|0.0|1.0|0.0|1.0|1.0|3.12|-7.06|3.85|3.04|76.46|2.66|0.0|3.0|-4.06|25.0|-6.33|331.37|0.0|1.0|2.99|-4.08|8.66e-05|0.0287|8.28e-05|2.8|0.0|5.5421|4.1673|-1083.143348|945.35|0.1982|425.08|0.59444|134.0|-0.2187|0.02461151|-1083.017359|4.0436|2.0|8699.0|8699.0
12p_a30|0|7.412764017000001|2|0.604984421|0.038440292|-0.031328052|0.040899471|-0.062956958|0.0|-0.3550576729999999|0.005613018|0.000321545|10.31162861|-0.128484994|1|1|0.005965451|-0.053644471|-0.09353607|-0.456474815|1|0.8414737059999999|-0.051402518|0.8371763179999999|0.7991060659999999|-0.074356395|-0.094870978|0.371591982|-47.54197452|9.659715461|75.21136863|6.176226649|0.8199554720000001|-1.897419563|68.98315679|57.20168999|0.469983155|2783.628159|-1213.171684|2326.5244390000003|-14.91687369|0.180044528|0.886732486|6166.812731|-775.6774321|28.4530386|0.0130197619999999|-409.146112|1479.558007|686.039456|0.0|1.0|1.0|0.0|1.0|4.76|-7.01|4.35|2.93|81.65|3.04|0.0|5.0|-5.66|30.0|-5.81|412.51|0.0|0.0|2.91|-5.15|2.21e-06|0.0009119999999999|7.05e-06|4.23|0.0|5.1922|3.4955|-1615.094336|1167.16|0.1768|526.91|0.68561|0.1527|-0.19992|0.03198743|-1614.890598|4.6103|17.0|7.7721|7.7721
14ab_a23|0|7.423568444|0|1.197962873|0.065530542|-0.028841865|0.04314059|0.021287386|0.7586471459999999|-0.287365522|0.013012022|0.010803172|10.313217300000002|-0.03821899|2|2|0.012103325|-0.074579388|-0.13397874|-0.449699921|2|0.725358161|-0.085303124|0.8072028240000001|0.693959193|-0.051974369|-0.076243539|0.20155691|-35.59605095|12.31039874|40.23721489|8.431109267|0.797837067|-1.677357849|61.60741239|47.90644969|0.4695727329999999|2941.47118|-1148.783854|2332.352369|-14.84482393|0.202162933|0.885272615|6654.62616|-786.7756682999999|27.16741043|0.013710439|-407.9635285|1439.872753|733.3886349999999|0.0|1.0|1.0|1.0|1.0|3.63|-8.16|4.4|4.63|105.02|3.45|0.0|5.0|-6.23|32.0|-5.92|439.54|0.0|0.0|4.12|-5.55|5.9e-07|0.000259|2.81e-06|4.31|0.0|3.6587|3.6587|-1708.563399|1238.27|0.3893|595.23|0.66532|0.3893|-0.21924|0.02013145|-1708.3414239999995|8.4721|4.0|8.4012|8.4012
3b_a32|1|7.758333467000001|0|0.609420808|0.046791596|-0.064476472|0.042528736|-0.0411430079999999|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|10.31100281|0.10614163|3|3|0.00020567|-0.0791178979999999|-0.151445075|-0.536470812|0|0.833920105|0.094335058|0.866250192|0.7725667079999999|-0.073068133|-0.100355499|0.2719741|-35.8437493|7.180211702|74.63320519|3.522270202|0.764128338|-1.103910485|56.82775081|43.023961|0.460751087|2092.213643|-541.5259561|1084.520517|-8.049905042|0.2358716619999999|0.854431185|4448.251276|-265.6468664|21.47528975|0.0154889019999999|-259.1375886|708.6845618|323.0421997|1.0|1.0|1.0|1.0|1.0|3.11|-6.5|6.25|4.43|110.94|1.45|0.0|2.0|-5.73|21.0|-5.57|312.41|0.0|0.0|3.68|-4.65|1.86e-06|0.0005809999999999|2.23e-05|3.71|0.0|3.5545|3.5545|-1594.121087|857.0|0.2905|396.83|0.70257|0.2905|-0.20137|0.02589511|-1594.049677|5.7777|6.0|8.2366|8.2366
14_a15|0|0.0|0|1.43568901|-0.058775738|-0.0455566929999999|0.037073171|-0.033982971|0.0|-0.374014235|0.001740635|-0.053931584|10.9597359|-0.015736888|0|0|0.0034254209999999|-0.120626133|-0.184255041|-0.3848940629999999|2|0.8310685940000001|-0.021648026|0.7651878809999999|0.7933685340000001|-0.063809873|-0.0917424269999999|0.7461324029999999|-40.89540491|9.403293601|92.51564418|6.026520371|0.770309725|-1.743106111|68.59458198|50.29869851|0.406717767|2612.691478|-1117.1473460000002|2731.841165|-13.50893838|0.229690275|0.685538423|5861.387612|-715.9737342999999|27.36334635|0.015286995|-346.4801021|1450.257357|673.7288405|1.0|0.0|1.0|1.0|1.0|3.56|-9.82|5.32|6.3|56.27|2.87|0.0|6.0|-6.22|30.0|-4.97|397.47|1.0|0.0|4.7|-5.83|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|4.4518|3.6209|-1281.105795|1177.14|0.3131|584.18|0.7055899999999999|0.0054|-0.18379|0.03885834|-1280.87015|5.0894|0.03|7.5229|7.5229
8d_a12|1|6.580639137|1|1.283835213|0.057525383|-0.048642535|0.038347953|0.0276482139999999|2.075171777|-0.376778003|0.000925796|-0.065870394|10.94458983|-0.046326855|1|1|0.001575111|0.00930483|0.016135176|-0.484923957|1|0.8857286320000001|-0.091036025|0.8078610759999999|0.8405406040000001|-0.077834742|-0.103548595|0.266886187|-43.27410838|6.309558958999999|90.34024296|3.507952014|0.8338637040000001|-1.760326118|64.53435462|49.58366734|0.465113852|2466.513191|-978.6959108|1288.818257|-12.09177064|0.166136296|0.8695567329999999|5255.11762|-544.129679|26.08195789|0.012525773|-371.2392138|1173.6881050000002|503.2240425|1.0|1.0|1.0|1.0|2.0|4.06|-8.37|3.87|2.67|65.96|2.83|0.0|3.0|-4.58|27.0|-5.96|352.39|0.0|1.0|3.02|-4.61|2.64e-05|0.0093|2.43e-05|3.51|0.0|4.2383|3.7397|-1138.296407|1007.85|0.2871|433.32|0.4997399999999999|0.0853|-0.20794|0.04004678|-1138.139635|3.0277|25.0|7.6021|7.6021
5b_a40|0|8.149890544|0|0.604912077|-0.067567502|0.064329005|0.044946237|-0.096549823|0.7222376540000001|-0.163148971|0.008515162|0.179058252|10.31198309|0.020344828|2|2|0.006372485|0.007986879|0.013573521|-0.389789991|0|0.537115914|-0.400500595|0.88618123|0.503365018|-0.077031845|-0.091267779|0.313503463|-38.64461938|9.59023102|169.18694230000003|4.811137897|0.829018186|-1.095213344|52.08187888|48.2348504|0.477304896|2126.9310920000003|-549.4364437|764.9528181|-9.187872156|0.1709818139999999|0.913161214|4813.179854|-275.6361647|22.09185326|0.012549086|-330.1175669|662.7555978999999|285.9136384|0.0|1.0|0.0|0.0|0.0|3.13|-5.25|4.93|4.39|75.5|2.89|0.0|3.0|-5.43|21.0|-5.42|338.21|0.0|0.0|3.83|-4.84|3.69e-06|0.00125|1.44e-05|4.14|0.0|3.9759|3.9759|-2096.782087|847.01|0.3005|411.1|0.59928|0.3005|-0.23068|0.01471235|-2096.757832|9.3069|64.0|7.1938|7.1938
12c_a36|1|7.412764017000001|2|1.29696741|-0.087096843|-0.04162109|0.040899471|0.085843909|0.0|-0.414055975|0.0005016269999999|-0.0621599059999999|10.95982545|-0.056994595|1|1|0.0010871589999999|-0.103922055|-0.177407665|-0.4423430339999999|1|0.8941919290000001|-0.033217921|0.8741648479999999|0.8065052890000001|-0.073370864|-0.105624703|0.462597812|-47.12722334|12.5779546|60.79111287|8.079011794|0.75500974|-1.901244658|80.22754474|59.70517794|0.473610011|2785.47514|-1221.198398|2365.641348|-15.68788659|0.24499026|0.899732176|6256.172329|-784.3943293|32.34920911|0.019278991|-327.5932797|1617.460455|629.5017194000001|0.0|0.0|1.0|0.0|2.0|4.74|-7.18|3.35|2.54|69.2|2.51|0.0|5.0|-4.44|30.0|-6.49|415.88|0.0|1.0|2.34|-4.59|3.64e-05|0.0151|2.55e-05|3.31|0.0|3.8436|3.8436|-1692.540795|1137.55|0.3927|509.61|0.68913|0.3927|-0.2082699999999999|0.02977602|-1692.3713309999998|6.6973|9.0|8.0458|8.0458
19c_a38|1|7.412764017000001|2|1.297043851|-0.085545751|-0.04575843|0.04508642|0.02192428|0.0|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|1|1|-0.002443797|-0.09493054|-0.20848518|-0.434836855|1|0.7163622890000001|0.073931688|0.908721232|0.6885713729999999|-0.0918007669999999|-0.108301657|0.396635872|-57.79749770000001|15.30924906|139.1570837|9.638658988|0.7187071909999999|-1.949429829|82.74311399|73.10674676|0.477803802|2967.98627|-1227.35539|2660.812979|-15.15175311|0.281292809|0.914989047|6618.350708|-772.7394084|33.48483537|0.023120664|-275.39483110000003|1707.726604|640.025745|0.0|1.0|1.0|1.0|3.0|4.84|-6.92|3.17|2.42|105.02|1.76|0.0|5.0|-4.35|32.0|-7.13|426.45|0.0|0.0|2.57|-4.12|4.46e-05|19.0|7.55e-05|2.5|0.0|5.8832|3.8322|-1424.42734|1138.6|0.2961|517.28|0.6279899999999999|0.1417|-0.21303|0.03740877|-1424.247603|3.2846|9.0|8.0348|8.0348
14_a4|0|7.535296702|1|1.399909181|-0.2248919089999999|-0.04986736|0.0409444439999999|-0.0135414919999999|0.0|-0.069682036|0.009588001|-0.08389836|10.94612798|0.117232935|1|1|0.008943549|-0.016862096|-0.039321879|-0.199315317|1|0.507307223|0.158051825|0.843811017|0.500893739|-0.065776751|-0.071074269|0.218112446|-29.91067393|5.933038407000001|12.12963775|2.697931638|0.768457211|-0.995039765|39.49511556|35.84371234|0.40126838|1911.448021|-452.4746139|1378.961008|-6.23496557|0.231542789|0.6701974079999999|3944.638539|-205.7538638|17.84270058|0.015779688|-244.1511936|588.8091192|280.2639278|0.0|0.0|1.0|0.0|0.0|3.14|-5.71|3.59|4.09|30.71|2.82|0.0|2.0|-3.4|21.0|-5.8|277.3|0.0|1.0|3.2|-3.97|0.000396|0.11|0.000106|3.09|0.0|4.5233|4.2312|-918.9507745|794.51|0.1864|353.16|0.55975|0.1067|-0.2102|0.020300099|-918.896242|3.3312|1.32|5.8794|5.8794
12h_a36|1|7.412764017000001|2|1.297043828|-0.128701804|-0.041228471|0.039061728|0.059920602|0.0|-0.503153567|0.00127667|-0.003014954|10.96020037|-0.051080247|1|1|0.003077071|-0.1430106119999999|-0.239932418|-0.410826531|1|0.8913597320000001|-0.10861416|0.87043328|0.84179881|-0.073572836|-0.10720355|0.3726296|-48.17643878|18.27258858|82.11195464|11.96512593|0.665254541|-1.929663894|87.85958486|66.44902736|0.464544951|2845.467486|-1263.568727|2391.856014|-15.32224162|0.3347454589999999|0.8675704009999999|6159.17335|-827.4010477|35.1736357|0.026971557|-216.42159590000003|1899.376328|679.7230552999999|0.0|0.0|1.0|0.0|2.0|4.8|-6.69|2.77|1.89|78.43|1.72|0.0|6.0|-3.95|31.0|-6.93|411.46|0.0|0.0|1.81|-4.07|0.000113|0.0464|8.499999999999999e-05|2.65|1.0|5.1998|3.4554|-1347.481013|1177.89|0.5756|535.67|0.7014600000000001|0.0056|-0.1926|0.02925492|-1347.260478|8.7377|14.0|7.8539|7.8539
