molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|MATS2c|SRW07|JGI4|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
4k_a46|0.0|0|0|0.0|0.173180233|1|1|-0.050636784|5.587248657999999|0.0510113959999999|0.006550513|10.94631314|-0.1032662209999999|1|1|0.006050983|-0.158788415|-0.3860697829999999|0.78837943|0.7477594870000001|0.787615341|0|-0.091943864|-0.086581945|0.260665072|0.007038271|-49.65634024|3.801175594|171.92614719999997|0.121088629|-0.0306644389999999|-25.25406274|0.0|0.8732380740000001|-1.471893066|-26.8180173|-16.56101615|2104.876032|-794.928775|-8.94414722|0.126761926|9.829220349|0.7163519709999999|0.006892404|519.5743695|3.722397006000001|1.0|1.0|0.0|1.0|3.8|3.03|17.0|-6.61|4.26|4.77|2.84|1.0|100.96|2.0|25.0|3.0|333.43|3.79|-4.83|1.5e-05|5.0|0.0049299999999999|2.48e-07|-0.01712|4.52|-1053.396715|582.84|1001.96|228.63|500.36|0.39943|0.68553|-1053.196897|0.1505|4.0015|-0.20254|0.03653474|5.7714|7.0969|7.0969
6f_a40|0.0|0|0|0.0|0.0|1|2|0.134099184|6.401917197|0.038309179|-0.009302776|10.30179966|-0.190617284|2|2|-0.008368734|-0.233222505|-0.628934821|0.7710013309999999|0.836826225|0.896373207|1|-0.134203859|-0.130571562|0.363785804|0.015998475|-86.21963207|10.2782635|207.7174501|0.344213487|-0.052228625|-53.89282175|40.01876255|0.8628087240000001|-2.350288117|-55.39203581|-33.55442128|3021.330686|-1509.948957|-21.5571287|0.137191276|11.87042702|0.69723213|0.013841059|593.503189|8.892225517|1.0|0.0|1.0|1.0|4.05|2.53|14.0|-3.67|3.66|2.66|1.1|1.0|124.54|5.0|30.0|5.0|457.55|2.61|-4.64|1.13e-07|5.18e-05|0.0105|0.0002109999999999|-0.08982|6.96|-2426.924155|668.95|1139.55|346.89|507.64|0.66642|0.69911|-2426.725129|0.0158|6.2384|-203.0|0.04845403|8.7269|7.3768|7.3768
9g_a24|0.0|1|0|2.931798469|0.0|1|0|-0.318471716|5.283203728999999|0.0279797979999999|0.0144065739999999|10.96318169|-0.02471184|2|2|0.013119312|-0.292600863|-0.079421802|0.683676657|0.7931626959999999|0.859302479|0|-0.064835725|-0.065668047|0.383340003|0.01876163|-32.080056199999994|9.283063574|174.88817269999998|0.132863247|-0.021297745|-16.07665151|0.0|0.4819264479999999|-0.788016565|-15.87288497|-10.53790724|2123.257348|-389.9025677|-5.214049137|0.518073552|10.69818114|0.746821416|0.033884884|341.3207334|16.76589519|0.0|1.0|0.0|1.0|2.8|1.78|22.0|-6.43|2.91|2.93|0.64|0.0|87.53|3.0|23.0|4.0|302.33|1.93|-3.09|0.00323|977.0|247.0|3.720000000000001e-07|-0.03585|0.75|-984.5565078|524.03|879.99|236.07|400.47|0.4227399999999999|0.64993|-984.447764|0.1023|2.9691|-0.21391|0.032630457|4.4131|7.1675|7.1675
14t_a23|0.0|0|1|0.0|0.0|2|0|0.04919958|5.351858133|0.045277778|0.01269616|10.31321779|-0.093434862|2|2|0.01180744|0.134446672|-0.4515027279999999|0.725800261|0.7629258809999999|0.820002545|1|-0.0553915009999999|-0.079253435|0.361071229|0.017433037|-36.09926385|11.36130649|36.6149406|0.079043164|-0.033286443|-33.66111722|42.20767549|0.799945841|-1.6643221380000002|-23.52629623|-21.69314909|2878.4071670000003|-1084.657455|-14.13766923|0.2000541589999999|14.13931199|0.872595673|0.014352462|666.0036144999999|9.353660614|0.0|0.0|1.0|1.0|3.52|3.49|26.0|-7.78|3.88|4.33|3.24|2.0|125.25|5.0|31.0|4.0|425.51|3.78|-5.25|1.43e-06|0.000608|0.0023899999999999|1.65e-08|-0.06666|3.79|-1669.21916|692.08|1184.43|311.09|534.86|0.5824199999999999|0.68886|-1668.980578|0.0003|5.8672|-0.22291|0.02135191|8.3062|8.3979|8.3979
11b_a5|0.0|1|0|2.943854668|0.0|0|0|-0.2023158669999999|4.59511985|0.023988604|0.006121601|10.94877958|-0.0536971829999999|1|1|0.005685558|-0.108457009|-0.252164213|0.735954089|0.805760343|0.8645824520000001|0|-0.07633373|-0.080664777|0.378154801|0.016373566|-45.82509318|9.829471091|55.25128526|0.126268949|-0.029332646|-29.07084703|1.880682804|0.66824472|-1.290636432|-27.50997723|-17.60913884|2434.505303|-774.8021092|-10.5712171|0.33175528|16.43091298|0.83867925|0.0228838029999999|504.9898148|13.73773299|1.0|1.0|1.0|1.0|2.99|2.55|23.0|-9.15|5.38|4.82|2.01|2.0|106.58|6.0|27.0|4.0|376.84|3.68|-4.69|2.26e-05|0.00853|0.00767|7.109999999999997e-10|-0.0418399999999999|3.31|-1564.72614|635.55|1063.35|275.55|511.28|0.61027|0.6284|-1564.56504|0.2013|1.9569|-0.21291|0.03575776|2.8531|7.7212|7.7212
13j_a6|0.0|1|0|3.409065702|0.0|0|1|0.0353600779999999|5.351858133|0.041728395|-0.011017781|10.95129557|-0.047513534|1|1|-0.007703306|0.121750719|-0.562698347|0.8744720490000001|0.783333463|0.8353837409999999|0|-0.120219472|-0.129511589|0.205764388|0.03111288|-80.33128667|20.78979124|180.6709018|0.377035857|-0.046428683|-57.82670518|114.6910805|0.7841668409999999|-2.460720196|-53.67779048|-31.02389141|2907.3053210000003|-1644.266245|-20.73032827|0.215833159|15.43329684|0.765539515|0.0199201689999999|673.8038326000001|13.31076198|1.0|1.0|1.0|1.0|3.56|2.26|23.0|-8.5|4.16|3.54|1.18|1.0|120.17|6.0|32.0|5.0|427.46|2.82|-4.48|9.32e-06|0.00398|14.0|3.18e-09|-0.0488899999999999|4.94|-1426.520775|712.52|1196.6|339.64|555.0|0.69993|0.7045100000000001|-1426.272674|0.0259|8.3187|-0.19491|0.03242949|10.9731|6.5817|6.5817
15c_a10|0.0|0|0|0.0|0.0|1|2|-0.236118846|5.4161004020000005|0.034807692|0.01143745|10.92970798|0.0123939039999999|1|1|0.012271987|-0.101214571|-0.1742732839999999|0.7655272009999999|0.7351096359999999|0.772328328|1|-0.046967376|-0.072537853|0.418835517|0.014703076|-32.5870313|10.2013281|65.41494073|0.095541483|-0.019267867|-34.91899195|136.2098503|0.528228415|-1.233143495|-22.60962187|-13.36848349|3012.018586|-855.5829431|-9.275357237|0.471771585|15.6886947|0.8158976029999999|0.023432886|924.9341455|16.25826809|0.0|1.0|1.0|1.0|3.85|4.09|21.0|-7.79|3.77|2.97|1.74|1.0|141.96|6.0|34.0|6.0|454.57|3.1|-4.57|0.0001419999999999|0.0646|0.0122|1.6100000000000002e-08|-0.04724|2.2|-1450.500669|762.21|1318.35|221.75|595.63|-0.26999|0.70511|-1450.139335|0.0|2.4256|-0.19463|-0.25919486|4.8283|7.0|7.0
25_a12|0.0|0|0|0.0|0.0|0|0|0.00700113|0.0|0.038787879|0.000864238|10.93676625|-0.11195017|0|0|0.001783739|-0.141917694|-0.4288076329999999|0.8472746290000001|0.638255008|0.688743998|1|-0.054734834|-0.080147596|0.120087607|0.004952762|-28.517955|2.580489093|37.96125329|0.052062825|-0.03323193|-21.75703145|0.0|0.917298637|-1.362509125|-14.85843094|-17.31450713|2067.69985|-709.8947922|-9.021208163|0.082701363|9.70173342|0.814415245|0.005118351|430.4348528|2.666764531|1.0|1.0|0.0|1.0|2.81|3.43|22.0|-8.78|4.7|5.35|3.2|1.0|99.48|3.0|24.0|2.0|311.38|4.29|-5.25|5.19e-06|0.00162|0.00175|1.6399999999999995e-09|-0.05352|4.73|-974.6328337|560.14|945.73|290.68|442.64|0.63284|0.69029|-974.458128|0.1897|1.2494|-0.19655|0.024123749|2.2482|7.6576|7.6576
4r_a46|0.0|0|0|0.0|-0.03033057|1|1|-0.173617329|5.587248657999999|0.044728682|0.006236535|10.96363493|-0.048758575|1|1|0.0061041|-0.237647432|-0.246070691|0.7794598220000001|0.810646641|0.8549242340000001|0|-0.079297367|-0.081339886|0.261414008|0.011446215|-42.06465252|6.071841742999999|176.18445569999997|0.152180218|-0.0259595379999999|-22.88867429|0.0|0.7146312779999999|-1.220098292|-22.31391864|-13.77068362|2137.47734|-647.2221302999999|-7.304896049|0.285368722|10.69131411|0.839885604|0.015225417|496.0386301|8.076584289|0.0|1.0|0.0|1.0|3.82|2.89|17.0|-6.25|3.56|3.43|1.52|0.0|97.9|3.0|25.0|4.0|334.41|2.7|-3.55|0.00081|271.0|0.0933|5.64e-07|-0.03073|2.3|-1069.419677|571.75|986.04|274.25|467.85|0.69085|0.69085|-1069.231407|0.1404|2.6630000000000003|-0.2207199999999999|0.02826942|3.5979|5.8499|5.8499
12b_a5|0.0|0|0|0.0|0.0|0|2|-0.297319874|4.59511985|0.0252713179999999|0.0068803119999999|10.94620104|-0.016614746|0|0|0.00751901|-0.033279992|-0.1708042239999999|0.8417504029999999|0.779793078|0.819417554|0|-0.066227158|-0.068586754|0.350286421|0.016556707|-41.76622313|10.44150403|138.67264319999998|0.172386307|-0.020455699|-27.27837078|0.0|0.530379611|-1.165974822|-26.33991037|-12.90040679|2602.046823|-735.3231872|-8.135654442|0.4696203889999999|16.16438947|0.924627734|0.025810077|727.8586176|16.27715102|0.0|1.0|0.0|1.0|4.05|0.0|18.0|-7.67|3.29|0.72|1.54|1.0|123.46|5.0|30.0|6.0|397.47|1.44|-3.45|0.00503|2.0|143.0|2.14e-08|-0.10395|2.24|-1276.8943800000002|669.05|1149.51|268.62|505.16|0.42949|0.70615|-1276.940335|0.0001|5.7174|-0.16607|0.03447919|8.2868|7.3768|7.3768
3q_a32|0.0|1|1|3.4364803|0.0|0|0|-0.017280695|5.733341277|0.03898374|0.000773658|10.31100266|-0.098400506|3|3|0.002487149|0.0492355779999999|-0.5448044360000001|0.751733573|0.853737093|0.901790225|1|-0.067604132|-0.097961799|0.34156046|0.018527744|-41.72706804|11.43581616|41.73511731|0.15006201|-0.027989085|-37.3203761|53.27315741|0.6349739010000001|-1.371465184|-25.7550561|-17.27560785|2649.276311|-846.5047848999999|-10.6629646|0.365026099|11.93494358|0.856561949|0.022526037|618.9134881|13.90366881|1.0|0.0|1.0|1.0|3.57|3.34|19.0|-7.31|6.43|4.72|1.33|1.0|115.37|7.0|28.0|4.0|411.54|3.86|-4.62|1.24e-06|0.000508|0.00992|4.88e-08|-0.04968|5.15|-1920.042674|666.16|1136.46|342.16|549.78|0.70216|0.70216|-1919.821707|0.2897|4.1362|-0.19969|0.02381444|5.2657|7.5528|7.5528
12j_a30|0.0|0|0|0.0|0.0|0|2|0.04148877|5.351858133|0.043848238|0.005613018|10.31162861|-0.075816941|1|1|0.005965451|-0.0431311459999999|-0.456342646|0.8414737059999999|0.795446883|0.846470093|0|-0.073909106|-0.094132698|0.328405591|0.015613498|-47.76354083|10.09017681|88.51817261|0.157800959|-0.036204884|-39.31313154|0.0|0.8134611009999999|-1.882653966|-30.8670468|-23.39729904|2784.7999170000003|-1216.65955|-15.12043521|0.1865388989999999|15.41574553|0.91079856|0.01349128|686.039456|8.71869951|1.0|0.0|1.0|0.0|4.76|0.0|17.0|-7.01|4.35|2.93|3.04|2.0|132.24|5.0|30.0|4.0|412.51|2.91|-5.15|2.21e-06|0.0009119999999999|0.00291|9.75e-08|-0.05106|4.14|-1615.064152|695.8|1175.75|238.56|549.64|0.3087|0.68625|-1614.831741|0.1516|4.6727|-0.1987799999999999|0.03201935|5.1081|8058.0|8058.0
10_a1|0.0|1|0|3.261363142|0.0|0|0|0.0883621719999999|4.727387819|0.037578348|-0.012672753|10.94957578|0.010430299|1|1|-0.0106277489999999|0.107434253|-0.623957903|0.674381582|0.7227844929999999|0.783467165|0|-0.116648443|-0.10949971|0.126889306|0.014751098|-65.97424138|8.34295348|212.8090837|0.330036242|-0.045402319|-35.02707638|64.49041745|0.8340962559999999|-1.861495069|-37.31383317|-25.67872721|2432.447088|-1052.827816|-14.52342192|0.165903744|13.65143394|0.850732895|0.015427326|433.2550452|8.725415617000001|1.0|1.0|0.0|0.0|3.0|2.18|23.0|-8.02|4.86|5.06|2.78|2.0|99.61|4.0|27.0|5.0|359.35|3.7|-4.73|1.04e-05|0.00372|0.00673|9.53e-09|-0.06802|5.81|-1223.125689|585.51|979.35|363.94|464.77|0.70345|0.70345|-1222.969096|0.6754|5.3861|-0.20378|0.03426532|7807.0|5.8239|5.8239
1e_a5|0.0|1|0|2.953259375|0.0|0|0|-0.260066152|4.59511985|0.027873016|0.008031558|10.94440038|-0.040441176|1|1|0.007357977|-0.133677441|-0.201027861|0.71274658|0.771487328|0.834250802|0|-0.06795194|-0.069725333|0.373935381|0.008587563|-35.30075748|4.461204261000001|159.537038|0.1194205|-0.0278901329999999|-18.81719677|0.0|0.7473936259999999|-1.115605324|-18.33860051|-14.48881117|2107.092939|-579.5524467|-7.526878708|0.2526063739999999|12.39753333|0.932665879|0.0157106539999999|409.0289917|8.161620868|1.0|1.0|0.0|1.0|2.83|2.17|23.0|-8.41|4.99|4.51|2.13|0.0|95.45|3.0|24.0|3.0|312.37|3.44|-4.45|5.5700000000000005e-05|0.0174|0.0111|3.87e-09|-0.04186|3.17|-990.6006645|560.58|935.47|261.24|427.87|0.56258|0.51802|-990.471803|0.1355|1916.0|-0.22291|0.0313740589999999|3.0386|6719.0|6719.0
10_a15|0.0|0|0|0.0|0.0|0|0|-0.137104477|0.0|0.037209302|0.001740635|10.95972828|0.010152859|0|0|0.0034254209999999|-0.132759909|-0.391156537|0.8310685940000001|0.713794823|0.7585998270000001|0|-0.052826735|-0.101494566|0.640780603|0.010485777|-30.73805622|6.101312009|6.497096666|0.066863055|-0.036384844|-34.36276159|0.0|0.8301726490000001|-1.928396745|-17.88541558|-21.17108692|2605.82709|-1122.067607|-12.31872585|0.169827351|10.08767698|0.815948972|0.0116026369999999|673.7288405|6.751174337|1.0|1.0|1.0|1.0|3.58|3.64|24.0|-9.82|5.32|6.3|2.87|2.0|119.95|6.0|30.0|4.0|397.47|4.69|-5.83|5.99e-07|0.0002379999999999|0.000584|1.51e-10|-0.03581|5.16|-1281.061184|631.2|1136.48|277.48|487.16|0.66799|0.70313|-1280.804272|0.0042|1.6654|-0.18958|0.02738146|3.1460000000000004|8.1549|8.1549
17a_a25|0.0|0|0|0.0|0.0|1|0|0.0055894319999999|4.727387819|0.043274232|0.0063846319999999|10.93106298|0.006360768|1|1|0.006423059|-0.02776212|-0.362222339|0.6741827509999999|0.748718056|0.8005589320000001|1|-0.06234901|-0.079378741|0.348821736|0.012665055|-44.46905084|9.033070252|93.75234138|0.125413071|-0.0297670279999999|-40.379488|80.30332825|0.755980502|-1.666953566|-31.71656603|-21.2306737|2907.309477|-1188.917727|-15.142307999999998|0.244019498|16.93624014|0.882500365|0.015373381|781.7487682|10.96472369|1.0|1.0|1.0|1.0|3.48|3.47|27.0|-9.98|4.83|5.31|2.67|2.0|131.06|7.0|33.0|4.0|433.5|4.04|-5.13|7.5e-06|0.00325|0.00323|1.05e-10|-0.05255|6.04|-1391.588873|747.06|1271.9|235.34|598.67|0.35172|0.6722|-1391.321455|0.1735|3.4677|-0.21559|0.0362293|5.1401|7.6021|7.6021
1d_a5|0.0|1|0|2.79978458|-4.455320158|0|0|-0.133500214|4.59511985|0.030074074|-0.0012491689999999|10.94437658|-0.010183824|1|1|-0.000700145|-0.389011185|-0.38633065|0.525406088|0.7595197290000001|0.821309592|0|-0.088396743|-0.086213657|0.6271150670000001|0.007937625|-47.76176205|4.288788702|204.4506579|0.1034962359999999|-0.036640804|-25.16889922|0.0|0.770504115|-1.465632167|-25.80622135|-19.79744178|2481.822293|-791.897671|-10.69678217|0.229495885|11.5640749|0.89062437|0.018980039|403.396385|10.25512997|1.0|1.0|0.0|1.0|2.92|2.19|23.0|-8.88|5.48|6.37|2.73|2.0|95.49|4.0|27.0|6.0|366.34|4.15|-4.97|1.6100000000000002e-05|0.00589|0.00396|1.3300000000000002e-09|-0.04528|3.58|-1288.306458|567.04|951.63|254.46|414.59|0.41781|0.5764600000000001|-1288.201219|0.0982|3.7798|-0.23519|0.03392008|5.3765|5.03|5.03
12au_a36|-3.3109381210000004|1|0|3.422314661|0.0|0|2|0.074839187|5.351858133|0.044036281|-0.006862238|10.31810353|-0.03802163|1|1|-0.001160331|0.1320241419999999|-0.515924985|0.8183043390000001|0.825565083|0.877827228|0|-0.090166553|-0.110305773|0.284342092|0.021569487|-64.86748076|15.51748637|102.3999102|0.301003019|-0.038036474|-57.09017539|26.04051569|0.7160586109999999|-2.206115469|-46.66686194|-27.36414058|3484.987058|-1587.1201529999998|-19.68626738|0.283941389|17.67586495|0.97188557|0.023021031|805.2286932|16.56175445|0.0|0.0|0.0|0.0|5.0|0.0|17.0|-6.87|1.28|2.15|0.84|1.0|142.02|7.0|34.0|6.0|474.54|1.18|-3.72|0.0001409999999999|0.0668|0.0897|1.36e-07|-0.0570899999999999|6.24|-1876.156196|752.27|1283.4|241.65|618.65|0.58518|0.70395|-1875.89525|0.0158|6.1367|-0.2087099999999999|0.05174058|8.0814|7.3279|7.3279
2_a27|0.0|0|0|0.0|0.0|2|0|0.09890645|4.59511985|0.0427777779999999|0.009338889|10.93783218|0.017751479|1|1|0.00988756|-0.337316432|-0.475677812|0.639024713|0.796022385|0.8585302370000001|1|-0.058444848|-0.081513931|0.408120957|0.019809599|-29.42169804|9.972342226|9.194894069|0.153130039|-0.029261411|-20.65736087|53.58106492|0.6684621829999999|-1.141195033|-14.81116546|-14.73047548|2210.487938|-574.4885436000001|-7.415462877|0.331537817|9.527176544|0.7934621359999999|0.022639983|373.9912084|11.39718489|0.0|0.0|1.0|1.0|2.9|3.06|21.0|-5.84|2.43|2.49|2.42|0.0|92.58|2.0|24.0|4.0|317.34|2.52|-3.7|0.000644|204.0|0.0638|1.45e-06|-0.04933|4.32|-1043.7984|538.57|906.48|297.87|420.7|0.55857|0.55857|-1043.665151|0.3217|4.7049|-0.21702|0.02268519|6.8854|7.8861|7.8861
19i_a38|0.0|1|0|3.169368622|0.0|0|2|-0.125335237|5.351858133|0.043197531|-0.006877664|10.96052467|-0.053762162|1|1|-0.004358975|0.215263198|-0.430016467|0.653741315|0.836170906|0.892249657|0|-0.08347616|-0.113250303|0.4748744179999999|0.022576308|-51.15830416|13.83587388|137.7658863|0.252841593|-0.040770109|-42.53502816|10.71501217|0.7419238420000001|-2.038505453|-31.35232957|-24.98593175|2896.470706|-1249.2965869999998|-15.31261014|0.258076158|12.04523072|0.800346329|0.022159015|593.6088758|13.5801364|1.0|1.0|1.0|1.0|4.8|2.88|17.0|-7.12|3.55|3.11|2.78|1.0|125.65|5.0|31.0|5.0|419.43|3.04|-4.33|5.68e-05|0.0238|0.0196|7.599999999999999e-08|-0.0564799999999999|3.66|-1431.384243|641.31|1101.03|217.36|457.26|0.4342|0.69267|-1431.181148|0.1886|6.6636|-0.2052|0.03110827|8.6365|7.9031|7.9031
15_a31|0.0|1|0|3.155574452|0.0|0|1|0.1893807519999999|5.733341277|0.038809524|-0.011797858|10.31169996|-0.074455342|2|2|-0.007631228|-0.052339921|-0.6215974160000001|0.8314086070000001|0.8022000659999999|0.8582665429999999|0|-0.116196194|-0.131697567|0.287991212|0.038524836|-61.76522754|20.47825449|141.1489667|0.4328912239999999|-0.041588706|-37.21191643|514.6215199|0.641533577|-1.58037081|-32.83191294|-22.10688462|2351.566145|-840.0616157|-11.75113151|0.358466423|11.51842782|0.873235738|0.03396368|363.593507|18.05372755|0.0|1.0|1.0|1.0|3.31|1.64|16.0|-5.66|4.12|3.0|0.41|0.0|90.47|4.0|24.0|5.0|342.37|2.27|-3.57|5.27e-05|18.0|0.0931|2.19e-06|-0.04192|3.9|-1460.861851|556.68|925.93|271.36|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|348.0|5.5793|-0.19394|0.03843988|7.5831|5.9586|5.9586
9r_a24|0.0|1|0|2.950959457|0.0|0|0|-0.134192489|4.59511985|0.024179894|0.007861194|10.96129392|-0.043274854|1|1|0.008722018|-0.29065818|-0.3018627239999999|0.786430472|0.7958149290000001|0.841805128|0|-0.0618978309999999|-0.082022572|0.32720212|0.015557618|-41.49802275|10.4302588|71.31566881|0.158284162|-0.025821921|-36.86695997|89.36724924|0.6152148279999999|-1.394383716|-27.82142546|-17.31173182|2644.462265|-934.8335183|-11.60626518|0.384785172|18.36822555|0.898988412|0.02357068|670.2247423|15.80243761|1.0|1.0|1.0|1.0|3.53|3.04|23.0|-8.66|4.23|3.93|1.02|2.0|116.9|8.0|30.0|6.0|400.48|2.98|-4.06|9.58e-05|0.0383|0.0351|2.21e-09|-0.04313|1.82|-1294.451958|713.25|1199.71|277.23|616.11|0.3398|0.6204|-1294.201456|0.0029|1.9698|-0.21074|0.03426339|3.0322|7.9586|7.9586
18c_a30|0.0|0|0|0.0|0.0|0|2|0.12157783|5.351858133|0.042560386|-0.003436924|10.31163825|-0.0351777|1|1|-0.002215642|0.0211588229999999|-0.562807327|0.841060094|0.8303425640000001|0.885516463|0|-0.105618255|-0.1115683|0.42531141|0.019360263|-71.31647561|13.07260474|384.391404|0.282947974|-0.042101245|-50.86775696|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|-28.4279687|3002.59061|-1506.682341|-19.19537998|0.214007997|13.8741593|0.81455244|0.018410634|713.7769663|12.43138832|1.0|0.0|0.0|0.0|4.85|0.0|17.0|-6.19|3.04|1.72|2.06|1.0|135.37|6.0|32.0|5.0|441.51|1.91|-4.3|9.68e-06|0.00427|0.0221|6.520000000000001e-07|-0.05575|4.54|-1744.455795|711.56|1209.11|355.78|543.46|0.69123|0.69123|-1744.2261030000002|0.3879|6.6462|-198.0|0.04503016|8.64|7.9208|7.9208
23_a10|0.0|0|0|0.0|0.0|1|1|-0.12979844|5.4161004020000005|0.036666667|0.010305237|10.92966139|-0.0253481679999999|1|1|0.010662507|-0.0502296329999999|-0.233801237|0.7338945809999999|0.754150918|0.800727358|1|-0.049653973|-0.072395864|0.535680357|0.009615852|-35.17017083|6.81095873|72.17779806|0.084791355|-0.02685653|-36.32074126|53.00900704|0.7611996520000001|-1.6651048819999998|-24.91121732|-19.02262196|3103.831885|-1179.402562|-13.47382337|0.238800348|17.02048484|0.943867925|0.013394095|930.6293092|9.487107794|1.0|1.0|1.0|1.0|3.8|4.13|27.0|-9.84|5.11|5.81|2.99|2.0|139.11|6.0|35.0|5.0|461.56|4.5|-5.7|4.19e-06|0.00193|0.000923|1.44e-10|-53.0|3.9|-1470.166163|768.3|1336.11|325.98|606.18|0.67647|0.67647|-1469.838069|0.2089|3.8115|-0.21158|0.02986448|4.8954|6.1249|6.1249
6e_a40|0.0|0|0|0.0|0.0|1|2|0.128035402|6.401917197|0.039160494|-0.0026177839999999|10.30179954|-0.205140551|2|2|-0.002992481|-0.276969278|-0.6319354389999999|0.685858263|0.8361555479999999|0.8988141140000001|1|-0.107312598|-0.1164147119999999|0.376602018|0.015875595|-70.52033811|10.43262695|185.1473293|0.25379524|-0.04873174|-50.27304895|35.33106374|0.866991176|-2.095464821|-46.34235117|-32.02400144|3075.060648|-1377.032062|-21.04453212|0.133008824|12.49434084|0.791830204|0.012858969|587.7345677999999|8.450255075|1.0|0.0|1.0|1.0|3.98|3.16|14.0|-4.63|5.02|3.72|2.12|2.0|125.15|5.0|30.0|5.0|476.98|3.68|-5.58|1.74e-08|8.31e-06|0.00124|2.35e-05|-0.09682|8.35|-2831.156883|671.95|1149.77|419.59|537.07|0.67187|0.67187|-2830.986514|0.3625|8.3311|-0.2164|0.03482243|11.5248|7.7447|7.7447
14j_a23|0.0|0|1|0.0|0.0|2|0|0.074424082|5.351858133|0.046283951|0.007671236|10.31321824|-0.055708465|2|2|0.0075222369999999|0.087218599|-0.463194548|0.616699629|0.800643488|0.864845456|1|-0.062203032|-0.082226482|0.226990358|0.020485263|-40.35191855|13.28905737|40.38957571|0.154547838|-0.034989992|-34.60325668|83.17168000000001|0.7739671709999999|-1.644529644|-26.17681598|-22.69846456|2943.385528|-1066.827834|-14.72479008|0.226032829|15.57933561|0.988615047|0.017787992|599.5697147999999|11.53930239|0.0|0.0|1.0|1.0|3.39|3.41|26.0|-7.67|3.78|4.58|3.4|2.0|120.24|5.0|31.0|5.0|429.47|3.77|-5.11|2.66e-06|0.00114|0.00332|2.14e-08|-0.07581|3.72|-1729.1379190000002|670.6|1142.37|338.1|528.18|0.65128|0.65128|-1728.9293280000002|0.3886|5.8037|-0.2239699999999999|0.02207124|8.3233|8.3883|8.3883
30_a47|0.0|0|1|0.0|0.0|1|0|-0.069449687|4.727387819|0.038387534|-0.0098410169999999|10.95005723|0.0467853809999999|1|1|-0.008325552|0.029343834|-0.4370608039999999|0.6850994429999999|0.8485444809999999|0.913855507|1|-0.108232368|-0.107296835|0.384732322|0.022747897|-64.94243028|13.64937081|350.5257774|0.32103267|-0.0383202979999999|-38.63044093|76.90733636|0.679447569|-1.609452527|-38.96726396|-22.9932445|2626.927627|-965.7162688|-13.79658605|0.320552431|12.94704346|0.879999675|0.028122734|457.1122177|16.87442216|1.0|1.0|1.0|1.0|3.03|2.12|21.0|-7.24|2.71|3.93|1.78|1.0|104.25|5.0|28.0|5.0|396.81|2.61|-4.1|6.05e-05|24.0|0.0315|5.74e-08|-0.0564299999999999|3.89|-1696.078047|615.85|1032.35|333.66|478.04|0.6944899999999999|0.6944899999999999|-1695.931037|0.3566|2.7493|-0.20813|0.0420327|3.6487|7.9|7.9
14p_a23|0.0|0|1|0.0|0.0|2|0|0.044380583|5.351858133|0.045165485|0.009895793|10.31321773|-0.053921569|2|2|0.009266617|0.080581604|-0.4510651779999999|0.708395022|0.799506006|0.8683808959999999|1|-0.063033628|-0.080784473|0.223758613|0.0221104079999999|-42.52653933|14.91710363|40.58186569|0.076544251|-0.033660197|-36.77082544|84.65359899|0.751638299|-1.615689464|-28.69113861|-22.70933393|3010.721939|-1090.0480289999998|-15.32117727|0.248361701|16.84664803|0.868927227|0.0190667019999999|646.2584547|12.86362369|0.0|0.0|1.0|1.0|3.48|3.28|26.0|-7.47|3.4|3.89|2.39|1.0|125.0|5.0|32.0|5.0|436.49|3.25|-4.9|2.09e-06|0.0009109999999999|0.00554|3.39e-08|-0.09046|3.29|-1722.152257|699.61|1191.08|346.79|573.24|0.6816|0.6816|-1721.933314|0.3802|7.4033|-0.2382|0.02935511|9986.0|8.5302|8.5302
