molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1i|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|PNSA5|FNSA4|WNSA5|RPCS|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
15_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|2.124460476|-0.166303336|5.4161004020000005|0.035396617|2|0.0353864729999999|-0.0729795729999999|-0.142251304|0.009882584|-0.055918786|10.92966702|-0.05940848|-0.136323668|2|0.808676284|-0.105662909|0.863438637|0.635064845|1|-0.059234364|-0.074144604|0.710970489|-35.30133759|-44.18725043|-0.025240716|-26.33385303|108.7226878|-21.03820054|56.66229609|-15.04246823|0.434181679|545.6177511|-706.9960069|2288.954984|0.353587352|6.35937164|11.23924661|0.767351752|210.7240726|-421.3416484|23.27068984|0.020932674|1093.722422|563.875765|12.47504566|1.0|1.0|1.0|1.0|0.0|3.29|21.0|-8.3|4.91|4.72|52.83|2.53|111.21|0.0|5.0|-4.48|4.0|-6.07|-4.81|3.32e-05|13.0|1.56e-05|3.68|0.0|5.01e-09|1.96e-06|5.7922|3.12|3.7997|-1604.057542|641.98|214.05|484.05|-0.1574|0.03039798|-1603.907391|33.0|7.4815|7.4815
16i_a32|0.0|1|1|1|3.352437091|0.0|0|7.765993078999999|0|0|0.0|0.175604846|5.733341277|-0.075706124|0|0.0439583329999999|-0.056414399|-0.7748511779999999|-0.003511776|-0.104899053|10.31100265|0.006037736|-0.211019184|0|0.836966894|0.009897928|0.8829894|0.761506727|1|-0.0857355019999999|-0.114771536|0.5368697929999999|-56.03343427|-75.01027196|-0.036726892|-49.02383532|32.3175507|-36.62130242|88.80827938|-24.00328703|0.455596751|523.8261846|-1200.164351|3450.514629|0.281035887|6.848009314|12.57892808|0.836873682|183.6742715|-784.3813651|33.38593207|0.021112022|1669.296604|636.0251562999999|13.79800742|1.0|0.0|1.0|1.0|2.0|3.75|19.0|-7.4|6.25|4.85|149.27|1.34|116.75|1.0|8.0|-7.03|5.0|-5.93|-5.09|9.25e-08|3.96e-05|8.18e-06|4.19|0.0|4.01e-08|1.7100000000000002e-05|3.6176|4.99|3.6176|-1995.279632|692.96|342.72|573.38|-0.14976|0.02810109|-1995.11813|6.0|8.2596|8.2596
12r_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|-0.015167821|5.351858133|-0.093024002|2|0.043383838|-0.093079817|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|-0.0646674999999999|-0.145315868|1|0.83236194|-0.105767484|0.889479916|0.591758164|0|-0.090229387|-0.109990462|0.451652492|-58.32042638|-71.0931422|-0.040404659|-45.9515743|0.0|-37.69583567|82.06195604|-26.11584816|0.464481911|465.8474777|-1279.67656|2433.580273|0.209934663|7.467190577999999|13.94386247|0.867350555|135.6928105|-827.1283373|33.05530181|0.016970201|1619.709789|616.2856203|10.96881384|1.0|0.0|1.0|0.0|1.0|4.66|17.0|-7.16|4.67|3.74|81.65|3.58|127.19|0.0|5.0|-5.49|6.0|-6.06|-5.17|3.24e-06|0.00141|6.71e-06|4.07|0.0|6.900000000000002e-08|3e-05|5067.0|4.32|3.5111|-1774.2026670000002|679.64|244.69|516.03|-0.14894|0.03388131|-1774.070699|29.0|7.5317|7.5317
18_a31|0.0|1|0|0|3.281949877|0.0|0|7.401841579|0|0|0.0|0.0690370959999999|5.351858133|-0.138136629|0|0.0427124179999999|-0.051184519|-0.640807491|-0.009923585|-0.001973566|10.31169929|-0.096301845|-0.107017926|0|0.8595579409999999|-0.1647054359999999|0.904870098|0.838968212|0|-0.11789212|-0.129469649|0.258135789|-69.19879619|-75.99442464|-0.040279446|-44.60622732|0.0|-40.61741697|85.81723707|-23.64270989|0.4492048839999999|426.0718665|-1063.9219449999998|1935.374782|0.222523168|7.076684189|12.84812443|0.8155571290000001|130.6137795|-624.4871824|30.40953623|0.01673486|1368.42913|477.1857166|9.822812434|1.0|1.0|1.0|1.0|3.0|3.41|16.0|-6.54|4.9|3.48|119.14|0.75|99.32|0.0|7.0|-4.62|4.0|-6.72|-3.62|2.42e-05|0.00862|0.000241|2.47|0.0|2.9e-07|0.000104|5.0092|4.81|3.9105|-1465.4803960000002|630.26|247.51|541.33|-0.16212|0.04825999|-1465.359325|0.13|6.8861|6.8861
12s_a36|0.0|1|0|0|3.486136149|0.0|0|7.412764017000001|2|2|0.0|-0.057853364|5.351858133|-0.045035034|2|0.042804233|0.037454164|-0.4023692|0.002951176|0.0056370119999999|10.95352614|-0.050363149|-0.1763783589999999|1|0.8060798779999999|-0.086791463|0.856677627|0.856274847|0|-0.07216709|-0.1000534719999999|0.4314309979999999|-46.58030248|-64.57958827|-0.035868226|-41.6829437|10.23927133|-30.06529118|76.34126108|-23.15117315|0.4604765839999999|535.942162|-1227.012177|2294.468358|0.245801617|7.545963801|13.98635088|0.853487672|158.6528381|-791.9759303|30.69639722|0.018222417|1626.909053|662.0530478999999|11.76167282|1.0|0.0|0.0|0.0|2.0|4.85|17.0|-6.97|3.24|2.19|69.2|2.24|128.72|0.0|5.0|-4.16|4.0|-6.55|-4.3|6.929999999999999e-05|0.0274|5.05e-05|3.04|0.0|1.08e-07|4.270000000000001e-05|3.8751|3.48|3.7604|-1272.236664|683.24|319.95|523.72|-0.15559|0.03416928|-1272.061111|9.0|8.0458|8.0458
8b_a31|0.0|1|0|0|3.37710223|0.0|0|7.765993078999999|1|1|0.0|-0.01883655|5.733341277|-0.12841288|0|0.041161616|-0.130371116|-0.57242407|-0.010300564|-0.211457443|10.31170011|-0.069423138|-0.092604362|0|0.843119174|-0.1155280009999999|0.8956498159999999|0.8761979520000001|0|-0.120703408|-0.132574249|0.281200674|-63.04219151|-69.24221375|-0.040792077|-36.1645207|472.8995873|-32.92631065|82.21438954|-21.30529654|0.479278|317.3534883|-830.906565|1587.743824|0.296530645|6.142377144|11.79588561|0.920410507|154.8750114|-433.9742484|30.28603362|0.02483711|1181.155311|372.3224834|12.97217579|0.0|1.0|1.0|1.0|2.0|3.4|16.0|-5.73|4.52|2.74|114.29|0.61|88.64|0.0|4.0|-4.05|5.0|-6.87|-3.4|8.97e-05|0.0294|0.000399|2.02|0.0|1.86e-06|0.00061|3.8582|1.77|3.8582|-1386.815519|566.18|321.36|439.96|-0.16015|0.03659821|-1386.734257|2.2|5.6576|5.6576
EW7203_a60|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.025672274|5.351858133|0.0075638519999999|2|0.041767677|-0.092774356|-0.377182982|0.003099827|0.03824498|10.31162855|-0.051413084|-0.090115975|1|0.822401103|-0.089945913|0.8839272779999999|0.760234689|0|-0.076068195|-0.096226348|0.345488097|-49.19385637|-62.23028092|-0.036566012|-40.24477665|0.0|-31.81402579|73.82739839|-23.64750675|0.497298165|573.0312689|-1182.375337|1660.077477|0.233162923|8.310125852|16.53092404|0.989250745|150.7881632|-764.6507562999999|30.83771958|0.01793256|1541.885979|666.0036144999999|11.59711747|1.0|0.0|1.0|1.0|2.0|4.75|17.0|-6.7|3.87|2.6|117.47|2.17|133.97|0.0|5.0|-5.74|4.0|-6.35|-4.82|1.81e-06|0.000768|1.53e-05|3.59|0.0|2e-07|8.51e-05|5.0166|3.64|3.5192|-1667.993536|678.83|247.15|546.85|-0.1446599999999999|0.03203878|-1667.848192|9.0|8.0334|8.0334
38_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|2|2|0.0|0.059724697|4.844187086|-0.009006798|1|0.035478927|-0.066676644|-0.448742607|0.000520558|-0.020056674|10.94702086|-0.003893067|-0.11123356|0|0.719168079|-0.007310849|0.751875124|0.7400818459999999|0|-0.076974444|-0.082256123|0.423402315|-61.25359673|-65.45657441|-0.0322355079999999|-52.08807522|74.46052717|-48.74349112|71.15832778|-25.65190078|0.4666657999999999|661.3370874|-1898.240658|1855.157022|0.119072105|10.98254153|20.5922319|0.874996952|94.75345803|-1510.554181|29.11918324|0.007165119|2154.819559|1228.492038|5.701753365|1.0|1.0|0.0|1.0|3.0|4.53|18.0|-10.33|4.94|4.13|85.29|3.7|160.66|0.0|10.0|-6.98|3.0|-5.55|-6.11|1.05e-07|5.36e-05|7.85e-07|5.43|0.0|4.68e-11|2.38e-08|3.2241|8.95|3.2241|-1611.60375|861.93|384.55|734.93|-0.13229|0.02653109|-1611.206669|91.0|7041.0|7041.0
8b_a8|0.0|1|0|0|3.191799887|0.0|1|7.535296702|1|1|1.42474537|-0.023718767|5.4161004020000005|-0.182065125|1|0.040054466|0.019958073|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|-0.03443232|0.079250224|1|0.778853499|-0.0527918259999999|0.8354024290000001|0.726912742|0|-0.130159955|-0.11627069|0.28604765|-79.74587194|-71.23625346|-0.047457424|-43.64473805|89.09854311|-48.85837649|84.97574547|-29.07602182|0.4835310479999999|342.0904577|-1424.7250689999998|1821.324722|0.218545278|7.507665421|14.53652808|0.936224813|133.8974321|-872.8947609999999|37.20755791|0.022425382|1823.170337|589.263087|13.73949201|0.0|0.0|1.0|0.0|2.0|3.52|23.0|-7.13|3.65|3.03|112.23|2.12|114.18|0.0|4.0|-4.77|5.0|-6.87|-4.43|1.6899999999999997e-05|7.0|3.69e-05|2.76|0.0|7.33e-08|3.04e-05|4.5819|6.41|3.2992|-1407.052256|640.35|270.59|488.56|-0.13807|0.03204403|-1406.887058|5.08|5.2941|5.2941
14e_a23|0.0|0|1|1|0.0|-4.45581912|2|7.423568444|0|0|3.052208981|0.059967018|5.351858133|-0.272389934|2|0.044241453|0.023369734|-0.4787294729999999|0.001027627|0.021081733|10.3132176|-0.009871698|-0.226146643|2|0.791790895|-0.014216155|0.8510270329999999|0.5415996160000001|1|-0.073376247|-0.089453046|0.267882223|-51.07141556|-62.2612068|-0.03935934|-43.33511299|0.5612316039999999|-35.54678231|74.75779594|-27.39493099|0.49543439|644.0923882999999|-1369.74655|2428.874279|0.203474128|8.020794334|15.89643482|0.981902808|141.6222839|-953.3724859|34.39302091|0.017954325|1719.6510460000002|658.8108151|12.49658915|0.0|0.0|1.0|1.0|1.0|3.54|26.0|-8.23|4.42|6.19|105.02|3.82|125.29|0.0|6.0|-6.38|7.0|-6.06|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|4.46|0.0|5.94e-09|2.85e-06|3.7033|4.2|3.7033|-1966.943431|706.39|334.8|571.39|-153.0|0.02250947|-1966.785007|3.0|8.5214|8.5214
2_a47|0.0|0|0|0|0.0|0.0|0|0.0|0|0|0.0|-0.002024001|0.0|-0.13117284|2|0.027058824|-0.004557357|-0.3581612489999999|-0.007479445|0.107297513|10.93671092|-0.013580367|-0.0274111779999999|2|0.671819147|-0.0253134039999999|0.728066943|0.875463345|1|-0.083455669|-0.095655954|0.482748996|-41.57671973|-47.65477123|-0.036790752|-23.74109633|0.958043241|-20.71307621|55.81329383|-18.32875817|0.433425706|422.1277419|-714.8215685|1242.745585|0.215021885|5.308758149|9.369924133|0.764993595|107.1215986|-356.116445|23.34938746|0.016376351|910.626111|392.6099255|8.158522603|1.0|1.0|0.0|1.0|2.0|2.58|22.0|-7.82|3.7|4.75|58.04|2.39|96.54|0.0|3.0|-5.46|3.0|-5.0|-5.11|3.46e-06|0.00109|7.75e-06|4.52|0.0|1.51e-08|4.73e-06|3.7181|3.49|3.7181|-1010.505024|536.13|333.46|371.19|-0.15446|0.03544055|-1010.412694|631.0|6.2|6.2
5f_a40|0.0|0|0|0|0.0|0.0|1|8.149890544|0|1|1.656591081|-0.004886759|6.167516491000001|-0.0468504759999999|0|0.042936508|-0.085493191|-0.293556526|0.000663516|0.166865076|10.31198329|0.062183277|0.18254908|0|0.811339477|0.095322868|875.0|0.680674762|1|-0.113521559|-0.10969397|0.0528268609999999|-52.44868801|-50.68028366|-0.041135239|-23.41506245|63.48466425|-24.23209217|57.61052946|-19.00510637|0.484099946|342.5710869|-608.163404|599.1117195|0.185606315|5.780627322000001|11.20493646|0.938359946|85.75294257|-280.9807494|23.33651|0.015000038|746.7683199|269.0442248|6.930245797|1.0|0.0|0.0|1.0|1.0|3.08|14.0|-3.69|2.94|2.68|101.52|1.29|78.56|0.0|3.0|-3.97|3.0|-6.47|-3.31|0.000108|0.0307|0.000491|2.2|0.0|0.000207|0.0587|3.8036|3.5|3.0611|-1232.959261|487.57|325.97|361.03|-0.13057|0.02389588|-1232.898044|112.0|6.9508|6.9508
12t_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.073057637|5.351858133|-0.097216874|2|0.044197531|-0.0596036729999999|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|-0.145315868|1|0.83236194|-0.080971844|0.889479916|0.591758164|0|-0.090535776|-0.1011561919999999|0.408290036|-58.89093185|-65.79920855|-0.037159417|-42.80050261|0.0|-38.30686627|78.8278828|-24.17113783|0.445760296|452.99711|-1184.385754|2479.787504|0.254294117|7.957774504|14.358001500000002|0.804273481|165.4110479|-770.409047|32.41376848|0.020029588|1588.274656|616.2856203|13.02867425|1.0|0.0|1.0|0.0|1.0|4.63|17.0|-7.16|4.67|3.74|81.65|3.58|127.19|0.0|5.0|-5.49|6.0|-6.06|-5.17|3.24e-06|0.00141|6.71e-06|4.07|0.0|6.900000000000002e-08|3e-05|5.0693|4.32|3.5457|-1774.208418|677.85|244.58|527.87|-0.15029|0.0337599|-1774.077985|9.0|8.0496|8.0496
9b_a36|0.0|1|0|0|3.513187594|0.0|0|7.412764017000001|2|2|0.0|-0.053019801|5.351858133|-0.023369916|2|0.040166667|0.082806042|-0.308862918|0.005050384|-0.077361324|10.33767255|-0.06502499|-0.094526372|1|0.7885597609999999|-0.1177413269999999|0.842671963|0.7961424690000001|0|-0.074181597|-0.098301686|0.2602997|-46.58565720000001|-61.73294817|-0.036110824|-38.76797062|0.0|-29.25555061|71.70079424|-22.67740953|0.453252346|530.8939077|-1111.193067|2464.2160510000003|0.21757783|7.549264797|13.80758516|0.828997331|136.63774650000002|-697.8234711|28.98359786|0.015872498|1420.196295|620.9195447000001|9.967846072|1.0|0.0|1.0|0.0|1.0|4.73|17.0|-6.64|3.6|2.76|82.47|2.82|126.17|0.0|5.0|-4.6|4.0|-6.46|-4.43|2.49e-05|0.00992|3.71e-05|3.2|0.0|2.3100000000000002e-07|9.21e-05|3.8535|3.82|3.8535|-1575.751975|666.01|321.74|514.45|-0.15833|0.02803905|-1575.616432|21.0|7.6778|7.6778
12b_a32|0.0|1|1|1|3.477905329|0.0|0|7.765993078999999|0|0|0.0|0.115940697|5.733341277|-0.055500132|0|0.0388738739999999|-0.044307211|-0.462201267|-0.003484915|-0.031446256|10.31100269|-0.053480599|-0.1534110109999999|0|0.838021287|-0.090027803|0.8887585240000001|0.7507116140000001|1|-0.081450418|-0.097525366|0.2996018789999999|-50.88975159|-60.93328667|-0.027561517|-38.07076621|65.29222164|-31.79562339|76.65746734|-17.22027667|0.430631506|488.9595947|-792.1327267000001|3148.185476|0.39579391|7.076348793999999|12.42841652|0.756331814|247.2897528|-494.9199607|28.50066715|0.025166975|1311.0306890000002|557.1050635|15.72418067|1.0|1.0|1.0|1.0|2.0|3.47|19.0|-7.65|6.49|4.19|140.04|1.1|110.47|1.0|7.0|-5.9|4.0|-6.4|-4.43|1.27e-06|0.000505|3.72e-05|3.28|0.0|2.23e-08|8.86e-06|3.5703|4.12|3.5703|-1880.732075|663.89|347.27|541.49|-0.14803|0.0385132|-1880.599158|26.0|7585.0|7585.0
4S4l_a46|0.0|0|0|0|0.0|0.171853072|1|7.825245291|1|1|2.155247543|-0.058870177|5.587248657999999|-0.075241716|1|0.049498645|-0.067419714|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|0.010799648|1|0.726535412|-0.229089688|0.762625193|0.7936534740000001|0|-0.090807851|-0.084663086|0.213675946|-49.45536962|-46.10883478|-0.029881089|-25.11158939|0.0|-26.93416438|49.6055056|-16.27370639|0.469439238|487.3122681|-829.959026|1744.8220399999998|0.1220608659999999|5.668394116|10.68377935|0.884798257|66.47624804|-452.0086091|18.5362581|0.006420439|945.3491632|579.2365607|3.496670823|1.0|1.0|1.0|1.0|1.0|3.92|17.0|-7.0|4.64|5.02|50.94|3.06|105.77|0.0|3.0|-5.28|3.0|-5.23|-5.11|5.25e-06|0.00182|7.78e-06|4.49|0.0|9.980000000000001e-08|3.47e-05|5.2929|4.99|4.1414|-1092.727031|583.76|234.25|500.66|-0.17632|0.02696794|-1092.543641|261.0|6.5834|6.5834
14_a15|0.0|0|0|0|0.0|0.0|0|0.0|0|0|0.0|-0.058775738|0.0|-0.0455566929999999|2|0.037073171|-0.033982971|-0.374014235|0.001740635|-0.053931584|10.9597359|-0.015736888|-0.184255041|2|0.719993769|-0.028227917|0.7651878809999999|0.7933685340000001|0|-0.063809873|-0.0917424269999999|0.7461324029999999|-40.89540491|-58.79722871|-0.032888795|-37.68282812|2.923143027|-26.20964538|68.59458198|-21.0782518|0.406717767|568.5306056|-1117.1473460000002|2731.841165|0.229690275|6.040010666000001|10.18067005|0.685538423|147.2072638|-715.9737342999999|27.36334635|0.015286995|1450.257357|673.7288405|9.797353271|1.0|1.0|0.0|1.0|1.0|3.56|24.0|-9.82|5.32|6.3|56.27|2.87|119.95|0.0|6.0|-6.22|4.0|-4.97|-5.83|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|1.51e-10|5.99e-08|4.4518|5.16|3.6209|-1281.0669369999998|689.8|278.5|584.18|-0.14997|0.03885834|-1280.87015|0.03|7.5229|7.5229
19g_a38|0.0|1|0|0|3.229090845|0.0|0|7.412764017000001|2|2|0.0|-0.077355838|5.351858133|-0.117921811|2|0.042419753|-0.037579797|-0.458841138|-0.006877664|-0.009881824|10.96052467|-0.046735135|-0.250781298|1|0.836170906|-0.076414544|0.892249657|0.632625562|0|-0.086314802|-0.114243258|0.5322242429999999|-54.62049927|-72.29378538|-0.038842708|-45.74791999|18.41027014|-34.56416368|86.78105144|-24.57988703|0.455443492|455.6240763999999|-1228.994351|2506.378649|0.280058007|6.327835378|11.62016299|0.836356715|177.2223055|-777.7146399000001|34.14148263|0.0228937029999999|1707.074131|593.6088758|14.48726605|1.0|1.0|1.0|1.0|3.0|4.82|17.0|-7.12|3.55|3.11|81.23|2.78|125.65|0.0|5.0|-4.25|5.0|-6.81|-4.33|5.68e-05|0.0238|4.67e-05|2.88|0.0|7.599999999999999e-08|3.19e-05|5.2766|3.66|3.6887|-1431.386981|638.82|234.97|475.84|-0.15269|0.03244515|-1431.244906|42.0|7.3778|7.3778
6c_a31|0.0|1|0|0|3.423005244|0.0|0|7.78113851|1|1|0.0|0.047405064|5.733341277|-0.151732713|0|0.038901235|0.137523742|-0.790027307|-0.009477764|-0.00219333|10.31169965|-0.107687565|-0.009333123|0|0.790900932|-0.172780048|0.846458013|0.7905201209999999|0|-0.120905075|-0.126324613|0.138124296|-76.54198229|-79.97295595|-0.044739967|-50.62888027|105.7632176|-48.45681657|93.4208388|-28.32375523|0.4463376229999999|405.9259734|-1359.540251|2357.829685|0.234676081|8.102804662|14.63492011|0.8061548709999999|148.5675636|-860.6909647|37.00884624|0.0212421629999999|1776.424619|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|2.0|3.67|22.0|-7.72|5.58|4.26|131.36|1.58|114.5|0.0|5.0|-6.09|5.0|-6.27|-4.94|8.179999999999999e-07|0.000343|1.15e-05|3.64|0.0|1.89e-08|7.9e-06|3.2974|5.08|3.2974|-1691.948653|667.01|376.01|524.56|-0.13351|0.03620884|-1691.794585|0.34|6.4685|6.4685
4_a3|0.0|0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.0|0.2122551539999999|4.727387819|-0.161259999|1|0.035345345|-0.08769805|-0.325334256|-0.008407895|0.057349653|10.31162267|0.0248526079999999|0.127253753|1|0.721302096|0.041477445|0.785381728|0.628171026|1|-0.110345083|-0.098695428|0.5842630360000001|-52.4583525|-46.9200748|-0.039478171|-22.30593113|77.51574252|-24.93884341|51.71950126|-18.76802992|0.415852758|352.05186289999995|-656.8810472|1548.626215|0.133023729|5.05182773|8.648209506|0.711897153|63.23984222|-312.2830359|21.6476858|0.0100954959999999|757.6690029|347.9532383|4.799426464|1.0|1.0|0.0|1.0|1.0|2.94|21.0|-7.53|5.3|5.17|80.04|3.07|92.65|0.0|2.0|-5.69|3.0|-5.21|-5.09|2.02e-06|0.00065|8.22e-06|4.3|0.0|2.950000000000001e-08|9.48e-06|5.9341|3.53|3.4771|-1355.303098|504.29|208.93|338.33|-0.14983|0.02921941|-1355.239905|1259.0|5.9|5.9
13_a15|0.0|0|0|0|0.0|0.0|0|0.0|1|1|0.0|-0.139434143|0.0|-0.031457366|3|0.029206349|-0.006938727|-0.393632585|0.001806571|-0.031047852|10.95980212|0.005149745|-0.272482143|2|0.729838386|0.009456191|0.7784213259999999|0.796300317|0|-0.068526782|-0.098053528|0.708462114|-43.2365883|-61.86632281|-0.033811561|-39.03420883|0.0|-27.279882500000003|72.41636305|-21.33321476|0.482317225|558.6934137000001|-1237.326456|3581.589629|0.244716567|5.21465994|10.07307988|0.931684902|154.4025434|-780.6841766|28.24531009|0.01672103|1638.227985|830.7967967000001|10.55004024|1.0|1.0|1.0|0.0|1.0|4.13|24.0|-8.9|4.33|6.69|59.51|2.52|138.24|0.0|6.0|-6.32|4.0|-5.26|-6.1|4.77e-07|0.000214|7.970000000000001e-07|5.32|0.0|1.27e-09|5.7e-07|3942.0|5.04|2.5721|-1450.727602|674.36|314.52|549.33|-0.11283|0.02844037|-1450.462642|6.0|8.2218|8.2218
5g_a40|0.0|0|0|0|0.0|0.0|1|8.149890544|0|1|1.534673091|0.0094595959999999|6.167516491000001|-0.190406197|0|0.044946237|-0.0602779129999999|-0.5611751220000001|-0.012794054|0.122088541|10.31198315|-0.091116241|0.137067086|0|0.818555255|-0.1312278909999999|0.882781953|0.7733200179999999|1|-0.153687065|-0.14338431|0.245639795|-72.93994279|-68.05025116|-0.049288357|-32.29667648|0.0|-34.61732609|80.22859145|-23.39227384|0.488538966|321.64971460000004|-748.5527627|593.8133184|0.254650681|6.193485364|12.10939827|0.955183157|120.8573152|-355.2634413|31.38430965|0.025660198|1004.297909|266.8102663|12.1783403|0.0|0.0|0.0|0.0|2.0|3.13|14.0|-2.89|2.69|2.5|115.96|0.74|78.2|0.0|3.0|-4.24|5.0|-6.6|-3.37|5.78e-05|0.0174|0.000426|2.17|0.0|0.0013|391.0|3.48|4.02|3.48|-1328.015099|489.04|356.27|367.19|-0.14505|0.04070345|-1327.982732|123.0|6.9101|6.9101
14d_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|0|3.405551724|0.058368697|5.351858133|-0.026530366|2|0.043538647|0.03253552|-0.288522152|0.01269616|-0.019307114|10.313217800000002|-0.054430189|-0.136106024|2|0.772008792|-0.088996384|0.829764975|0.6906097959999999|1|-0.053736319|-0.078282292|0.213597535|-35.40917327|-51.58357156|-0.032878563|-33.99063559|83.40396369|-23.33262837|61.49227899|-21.66510006|0.454495683|607.3441532|-1083.255003|2261.37838|0.209653392|7.832720777|14.358677900000002|0.833166062|138.1496441|-713.8033475|27.41215037|0.015037275|1370.607518|666.0036144999999|9.908707432|0.0|0.0|1.0|1.0|1.0|3.52|26.0|-7.78|3.88|4.33|105.02|3.24|125.25|0.0|5.0|-5.85|4.0|-6.1|-5.25|1.43e-06|0.000608|5.61e-06|3.94|0.0|1.65e-08|7.03e-06|3688.0|3.79|8.1555|-1669.224874|696.21|336.18|554.84|-0.14894|0.02083626|-1669.045136|4.0|8.4001|8.4001
12b_a50|0.0|0|1|1|0.0|0.0|2|7.927685046000001|1|1|4.058595679|-0.19841119|5.82008293|-0.0016330379999999|1|0.034845679|-0.08032584|-0.125985651|0.01164808|-0.101728189|10.94501743|-0.115659308|-0.291865836|1|0.804535572|-0.189976035|0.8718949979999999|0.660148928|1|-0.045602469|-0.066155918|0.24516882|-22.92589265|-33.25880166|-0.0237482779999999|-16.72031641|86.49656508|-11.52561607|47.12729492|-11.93905701|0.430791247|465.4891075000001|-465.6232233|1446.231761|0.4268092529999999|5.7232816060000005|10.05480253|0.756824707|214.5713436|-234.0844297|20.82911679|0.027586169|812.3355548|388.171611|13.86849326|1.0|1.0|0.0|1.0|0.0|3.31|20.0|-5.49|2.59|3.42|48.53|2.02|94.69|0.0|2.0|-3.16|3.0|-6.44|-3.84|0.000685|215.0|0.000144|2.5|0.0|3.22e-06|0.00101|4.7089|2.47|3.9305|-1006.641541|539.15|263.3|401.64|-0.16451|0.02307802|-1006.550688|4.74|5.3242|5.3242
36_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|2|2|0.0|0.050448408|4.844187086|-0.020339784|1|0.036625514|-0.05224259|-0.442092758|-0.000451777|-0.0077246719999999|10.94702093|0.003321395|-0.12139648|0|0.741135729|0.0059061|0.780206307|0.721836103|0|-0.07777765|-0.079805761|0.3847791889999999|-55.38202488|-56.82615305|-0.031922305|-40.46339026|83.34177364|-39.43509046|65.59412783|-22.73046122|0.4751830729999999|572.70209|-1477.479979|1547.485543|0.187943933|9.560644525|18.21710397|0.905426346|133.8265619|-1052.048147|27.99124609|0.0123136069999999|1819.430996|975.4099618|8.767974776|1.0|1.0|0.0|1.0|3.0|4.19|18.0|-9.16|3.73|2.96|85.29|3.13|146.24|0.0|7.0|-5.68|3.0|-6.18|-5.28|2.09e-06|0.000975|5.19e-06|4.18|0.0|6.87e-10|3.210000000000001e-07|3.1908|7.75|3.1908|-1493.661092|769.73|388.57|636.33|-0.13133|0.02564498|-1493.333297|32.0|7.4949|7.4949
