molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|n5aRing|n5aHRing|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|nFaHRing|FNSA5|PBF|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|DPSA5|GRAVp|PNSA2|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
3a_a49|0.0|0|0.0|1|7.535296702|1|1|2.09865947|-0.05210989|-0.006374689|5.4161004020000005|-0.072328354|2|0.0355787039999999|-0.044367345|1.819785|1|1|0.003978478|-0.421478185|2|0.775818577|0.008391259|0.8704151529999999|1|-0.088484274|0.526915193|-55.30832478|-51.82200998|9.491036042|158.77029040000002|-0.030698626|-30.35026007|5.558553447|59.40691577|0.689774813|64.2037853|2599.121578|-880.9741697000001|-10.52968207|12.49907878|0.903506738|5792.106924000001|181.6875706|-515.9544212000001|-222.2883651|578.2841135|12.38177532|0.0|3.25|0.18|21.0|2.77|2.81|1.04|0.0|1.0|5.0|29.0|-7.67|0.0|0.0|1.0|2.02|-3.3|0.000878|0.3379999999999999|0.000503|1.38|0.0|6.52e-08|-0.05732|5.1647|3874.0|635.89|1082.21|320.04|0.3467|240.06|449.68|0.53794|0.66614|-1253.756918|0.0793|-0.15978|3801.0|-0.2171|0.03833529|4.2593|7.1938
10_a32|0.0|1|0.0|0|7.765993078999999|0|0|0.0|0.153272514|-0.016404762|5.733341277|-0.087497559|0|0.03995614|-0.020186906|2.067772926|3|3|-0.229450999|-0.690879647|0|0.809370315|-0.079818594|0.915639476|1|-0.1223816869999999|0.266552538|-54.55170955|-75.59866726|15.91131724|146.8439966|-0.038939628|-46.69945835|9.828875607|52.24660367|0.6946347429999999|91.10767604|2649.882742|-1058.381342|-14.85891856|12.86809583|0.81769605|5842.926058|188.6328503|-653.7924168|-240.4628923|513.9156315|15.50900878|1.0|3.56|0.22|19.0|5.64|4.21|0.88|1.0|1.0|7.0|27.0|-6.44|1.0|0.0|1.0|3.42|-4.41|9.17e-07|0.000366|3.89e-05|3.23|0.0|1.0300000000000001e-07|-0.05434|3.6441|3.6441|654.7|1086.09|340.24|0.2983|340.24|533.89|0.70228|0.70228|-1916.460049|0.2983|-0.15088|2.4919|-0.2052199999999999|0.03701539|3.2297|8.1427
22_a47|0.0|1|0.0|1|6.86171134|0|0|1.202720059|0.048272293|-0.010579222|4.727387819|-0.150248628|2|0.043695652|-0.029311184|1.016903613|1|1|-0.277479519|-0.538310301|2|0.612295986|0.004104478|0.890264057|1|-0.089280419|0.573087958|-47.64347429|-52.67991531|13.07198749|177.81209280000002|-0.031744149|-31.08378631|7.713126784|54.21581266|0.6096864479999999|71.28682035|2692.510471|-842.8786448999999|-11.05201291|12.91589555|0.8569791179999999|6107.923371|230.3045281|-497.3405809|-129.440987|482.9384172|18.60690504|0.0|3.31|0.1|21.0|3.07|4.85|2.97|0.0|1.0|5.0|29.0|-6.58|0.0|0.0|1.0|3.41|-4.38|3.6e-05|0.0142|4.16e-05|3.0|0.0|2.06e-08|-0.0612399999999999|4.7954|4017.0|605.12|1027.32|308.65|0.3367|258.55|466.95|0.50316|0.68312|-1374.857521|0.0799|-0.16704|4.2485|-0.22828|0.02840507|5.7009|9.0
15a_a22|0.0|0|0.0|1|6.842683282|0|0|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|2|0.038167849|0.021482585|1.614660505|1|1|-0.165471815|-0.360663314|2|0.6819423609999999|-0.027029438|0.794858486|1|-0.081705465|0.410151945|-41.92018177|-55.4621036|14.43653926|90.52525878|-0.031425179|-37.6479704|9.799599501|65.53409434|0.702735071|70.12529157|2884.815511|-1109.242072|-14.47998862|14.6895113|0.800725296|6322.278103000001|201.7850124|-752.9594081|-275.2352849|684.5377542|14.66318798|1.0|3.42|0.08|27.0|3.87|4.31|1.73|0.0|1.0|6.0|32.0|-6.61|0.0|0.0|1.0|3.19|-4.68|2.25e-05|0.00945|2.1e-05|3.18|0.0|6.1e-10|-0.0600399999999999|5.0577|3.6496|696.57|1189.31|339.72|312.0|245.14|541.27|0.41078|0.69076|-1368.0755869999998|0.0955|-0.15281|5.2588|-0.21285|0.03153544|6.8666|6.8447
9g_a24|0.0|0|0.0|1|7.273092596000001|0|0|1.7647373919999998|-0.318471716|-0.00106361|5.283203728999999|0.001126633|2|0.0279797979999999|-0.162313932|0.0|2|2|-0.049325609|-0.079421802|2|0.683676657|-0.045107345|0.859302479|0|-0.065668047|0.383340003|-32.080056199999994|-32.49188065|9.283063574|65.73938109|-0.021297745|-16.07665151|4.593165278|0.0|0.4819264479999999|49.25777584|2123.257348|-389.9025677|-5.214049137|10.69818114|0.746821416|4355.725609|256.3375151|-192.9198181|17.88521849|341.3207334|16.76589519|0.0|2.8|0.06|22.0|2.91|2.93|0.64|0.0|1.0|3.0|23.0|-7.17|0.0|1.0|0.0|1.93|-3.09|0.00323|977.0|0.0008179999999999|1.37|0.0|3.720000000000001e-07|-0.03585|5.2521|4.2802|524.03|879.99|289.67|0.2444|236.07|400.47|0.4227399999999999|0.64993|-984.447764|0.1023|-0.17806|2.9691|-0.21391|0.032630457|4.4131|7.1675
1e_a5|0.0|0|0.0|0|6.605297921|0|0|0.0|-0.260066152|-0.001975193|4.59511985|-0.009075016|2|0.027873016|-0.080321049|0.0|1|1|0.0578378779999999|-0.201027861|2|0.71274658|-0.075239398|0.834250802|0|-0.069725333|0.373935381|-35.30075748|-36.22202792|4.461204261000001|62.03846573|-0.0278901329999999|-18.81719677|2.317577542|0.0|0.7473936259999999|44.38364879|2107.092939|-579.5524467|-7.526878708|12.39753333|0.932665879|4342.827698|131.2279879|-301.0751483|-257.0399733|409.0289917|8.161620868|1.0|2.83|0.05|23.0|4.99|4.51|2.13|0.0|1.0|3.0|24.0|-5.77|0.0|1.0|1.0|3.44|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|3.87e-09|-0.04186|4746.0|4.4292|560.58|935.47|279.92|0.5156|261.24|427.87|0.56258|0.51802|-990.471803|0.1355|-0.18105|1916.0|-0.22291|0.0313740589999999|3.0386|6719.0
8e_a8|0.0|0|0.0|1|7.05012252|0|0|1.311619189|-0.018155171|-0.010579355|4.844187086|-0.205927741|0|0.0427891159999999|-0.000766016|0.0|1|1|0.183313231|-0.475941912|0|0.650073857|-0.079493088|0.7742101929999999|0|-0.105450888|0.280304418|-70.49962428|-64.32539698|12.87136047|206.4920729|-0.04393787|-39.238709|7.851573274|76.40535608|0.803307236|75.57562034|2692.975753|-1286.50794|-16.34946208|14.52755918|0.935150832|6095.6213210000005|119.9832494|-784.77418|-370.0368722|561.882658|11.25022336|0.0|3.2|0.04|23.0|4.33|4.17|3.4|0.0|1.0|5.0|30.0|-6.14|0.0|0.0|0.0|3.71|-4.9|5.34e-06|0.00215|1.25e-05|3.69|0.0|1.6399999999999998e-08|-0.06253|4.6303|3.2737|639.38|1090.07|378.73|0.3731|267.77|526.86|0.50055|0.7013|-1376.708067|0.1671|-0.13719|6.1505|-0.19972|0.03298991|7.7951|4.7014
4d_a49|0.0|0|0.0|1|7.535296702|1|1|2.097463308|-0.06085453|-0.006135653|5.4161004020000005|-0.058204482|2|0.036555556|-0.090862681|1.76904838|1|1|0.000850823|-0.417231241|2|0.7745859279999999|0.023137464|0.834151595|1|-0.085966608|0.410804214|-55.40321178|-52.95392476|8.392883773|152.3727245|-0.0281044679999999|-32.61868996|5.16986937|57.16412513|0.654728051|66.51766234|2658.242991|-900.2167208999999|-10.66380249|15.09148245|0.8868392740000001|5915.214567|212.6814716|-554.5177292999999|-190.6195379|641.1445234|13.56373757|0.0|3.38|0.22|21.0|3.16|2.8|1.25|0.0|1.0|6.0|30.0|-7.7|0.0|0.0|1.0|2.27|-3.35|0.000743|296.0|0.0004509999999999|1.45|0.0|2.64e-08|-0.06309|5.7447|3.8047|668.09|1144.04|325.87|0.2549|215.82|495.7|0.40593|0.6782100000000001|-1293.049085|0.0879|-0.15888|4.3005|-0.2219699999999999|0.0395418|5.5765|7.7447
12t_a36|0.0|0|0.0|0|7.412764017000001|2|2|0.0|-0.058770337|-0.00673635|5.351858133|-0.034194893|2|0.041767677|0.035510516|0.0|1|1|-0.169994208|-0.436022708|1|0.902377067|-0.050788309|0.878510663|0|-0.100615514|0.318666358|-48.97252784|-67.01551397|11.7409283|110.727965|-0.035934112|-44.63604995|7.820109571000001|0.417511887|0.78316808|77.32343502|2771.211293|-1340.3102789999998|-15.94144641|15.36435856|0.930112292|5936.009091|144.422087|-892.7209991000001|-377.2113003|729.1873176|10.30792105|1.0|4.94|0.21|17.0|3.62|2.45|2.45|0.0|1.0|6.0|31.0|-6.33|0.0|1.0|0.0|2.4|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|3.47|0.0|4.38e-08|-0.05302|3.8844|3.6694|713.6|1208.04|337.89|0.4297|319.18|562.72|0.69297|0.70313|-1311.287803|0.0155|-0.15088|5.9081|-0.2039|0.03230976|7.9104|8.0969
3q_a32|0.0|1|0.0|0|7.765993078999999|0|0|0.0|-0.017280695|-0.008072705|5.733341277|-0.04718311|0|0.03898374|0.02785755|2.120544848|3|3|-0.295228244|-0.5448044360000001|0|0.751733573|-0.1585635|0.901790225|1|-0.097961799|0.34156046|-41.72706804|-60.46462749|11.43581616|92.62226328|-0.027989085|-37.3203761|7.058489861|53.27315741|0.6349739010000001|74.3682963|2649.276311|-846.5047848999999|-10.6629646|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|-166.61896299999998|618.9134881|13.90366881|1.0|3.57|0.3|19.0|6.43|4.72|1.33|0.0|1.0|7.0|28.0|-6.35|0.0|0.0|1.0|3.86|-4.62|1.24e-06|0.000508|2.4100000000000003e-05|3.47|0.0|4.88e-08|-0.04968|3.6236|3.6236|666.16|1136.46|342.16|0.2897|342.16|549.78|0.70216|0.70216|-1919.821707|0.2897|-0.15001|4.1362|-0.19969|0.02381444|5.2657|7.5528
19_a4|-3.21497177|0|0.0|1|7.535296702|1|1|1.943606348|-0.121320311|-0.0023503029999999|5.4161004020000005|-0.3929802189999999|1|0.040511696|-0.052325802|0.0|1|1|-0.042058265|-0.245630631|1|0.55269662|-0.190513834|0.834377354|0|-0.0759826109999999|0.285282038|-38.9063534|-41.82665583|7.168604362000001|98.66465411|-0.028945757|-23.02459887|3.946149569|13.25878373|0.764880253|49.73882261|2558.336814|-669.2264932|-8.771275759|11.01887515|0.85352261|5232.561157|129.4279389|-368.3935819|-291.6208078|450.6848883|7.912166787999999|1.0|3.46|0.16|17.0|2.97|4.32|2.16|0.0|1.0|3.0|25.0|-6.58|0.0|1.0|1.0|2.92|-3.97|0.000156|0.0547|0.000106|2.62|0.0|8.070000000000001e-07|-0.05294|4.1858|4.1858|583.39|983.4|296.2|0.3806|296.2|500.34|0.67535|0.67535|-1446.760398|0.3806|-0.17004|5.8295|-0.22298|0.02985188|7.1079|4.71
11f_a5|0.0|0|0.0|0|6.605297921|1|1|0.0|-0.251797205|-0.0037371509999999|4.59511985|0.022233547|3|0.021060606|-0.083432989|0.0|1|1|-0.203228986|-0.230681941|2|0.785419245|-0.016518403|0.800575032|0|-0.074612137|0.368815548|-47.57801621|-51.92819555|15.41338844|106.23633909999998|-0.022252743|-36.14073513|10.72733576|13.29510896|0.5109475960000001|73.05195434|2853.401015|-882.7793242999999|-10.77881574|18.03905985|0.8628345190000001|5969.213977|340.3683339|-614.3924972|-15.23851001|753.9168511|21.12375879|0.0|3.35|0.24|23.0|4.61|3.53|1.03|0.0|1.0|7.0|32.0|-6.99|0.0|1.0|0.0|2.95|-4.26|0.000112|0.0477|5.479999999999999e-05|2.7|0.0|2.12e-09|-0.03862|4.4523|4.1356|729.96|1239.35|299.8|0.5834|278.47|579.1|0.6593600000000001|0.64937|-1391.444853|0.1834|-0.1691|2.1313|-0.20772|0.03804804|2.9697|7.9208
13a_a5|0.0|0|0.0|0|6.605297921|0|0|0.0|-0.154076582|-0.006081807|4.59511985|-0.033436214|2|0.023989899|-0.007871499|0.0|1|1|-0.0569177229999999|-0.367284642|2|0.746303189|-0.048575318|0.857293078|0|-0.0839257009999999|0.470564031|-57.31787843|-54.03141848|10.77696869|150.1663914|-0.0279752339999999|-34.78546088|6.938219155|39.93934134|0.598791539|72.13276165|2657.14588|-918.5341141|-11.59515363|15.89940424|0.854865353|5628.9694|258.29825730000005|-591.3528349999999|-127.2041084|620.5697596|18.10134317|1.0|3.07|0.13|23.0|4.39|3.58|0.95|0.0|1.0|8.0|30.0|-7.18|0.0|0.0|1.0|2.71|-3.74|0.000169|0.0675|0.000184|2.19|0.0|1.26e-09|-0.05534|4.6285|4.2107|688.18|1160.81|294.45|0.5953|267.87|567.51|0.41806|0.50037|-1312.907813|0.1992|-0.17364|3.3414|-0.22898|0.04138695|4.1671|7041.0
24_a20|0.0|0|0.0|1|6.842683282|0|0|1.959359883|-0.217098257|-0.001547029|4.727387819|0.029711934|2|0.03625|0.087887688|2.041494094|1|1|-0.060582944|-0.188335708|2|0.616352201|-0.07179846|0.802353442|1|-0.067869875|0.531656762|-38.76683848|-42.82548904|8.085691548|30.27049276|-0.02714795|-27.02262995|5.102023479|406.1522673|0.771032243|51.30386873|2736.601949|-856.5097809|-10.80905198|12.63879297|0.844319927|6109.1040920000005|144.47729840000002|-540.4525990000001|-342.0394805|664.4562602999999|8.478379683|1.0|3.4|0.08|27.0|4.76|4.78|1.86|0.0|1.0|4.0|31.0|-6.26|0.0|0.0|1.0|3.63|-4.93|1.29e-05|0.00519|1.17e-05|3.52|0.0|4.82e-10|-0.06748|5.3396|3.5876|685.66|1169.35|345.59|0.2495|232.2|551.25|0.46668|0.44916|-1291.647083|0.0108|-0.15687|3.6107|-0.22435|0.02922392|4.3906|6.4976
8c_a31|0.0|0|0.0|0|7.765993078999999|1|1|0.0|-0.012583838|-0.01275867|5.733341277|-0.104377029|0|0.03995098|-0.106461724|0.0|2|2|-0.09039853|-0.513257014|0|0.922486359|-0.1759864119999999|0.896193695|0|-0.128067781|0.280934088|-64.57121646|-70.64275621|16.3656112|206.2599245|-0.039640027|-38.96685783|9.027343766|477.2277896000001|0.72308253|82.77037329|2251.08563|-918.3558307|-12.06117028|12.99457133|0.90508624|4835.748065|152.7489054|-506.5691518|-246.1066271|423.1367008|12.12761708|1.0|3.51|0.29|16.0|4.89|3.13|0.85|0.0|1.0|5.0|24.0|-6.7|0.0|0.0|1.0|2.83|-3.63|3.79e-05|13.0|0.000237|2.38|0.0|7.45e-07|-0.03222|3.8492|3.8492|595.67|981.89|322.11|0.2597|322.11|475.72|0.7005|0.7005|-1425.968408|0.2597|-0.15985|3.3453|-0.19207|0.03744829|5.1815|6.0915
13a_a6|0.0|0|0.0|0|7.412764017000001|1|1|0.0|-0.042110772|-0.01115741|5.351858133|-0.0265090529999999|1|0.041767677|0.031837397|0.0|1|1|-0.180339002|-0.488098052|1|0.850080948|-0.091892803|0.8299950709999999|0|-0.113446379|0.22670695|-61.52313164|-74.18628740000001|20.83876732|147.4582473|-0.040840697|-48.51283287|13.62714959|554.4922449|0.759912392|87.37044493|2820.31296|-1335.353173|-17.46461983|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|-339.9303794|627.4287311|13.18415753|1.0|3.53|0.12|23.0|4.98|4.32|1.29|0.0|1.0|5.0|31.0|-6.1|0.0|0.0|1.0|3.52|-4.99|3.11e-06|0.0012699999999999|1.02e-05|3.8|0.0|9.77e-10|-0.05018|5.9934|3651.0|695.29|1166.79|339.59|0.5352|206.87|571.9|0.4816|0.70072|-1349.834826|0.2697|-0.14969|7.7145|-0.19987|0.02818646|9.2157|7.3372
GW6604_a52|0.0|0|0.0|0|6.605297921|0|0|0.0|-0.277102285|-0.002149879|4.59511985|-0.005328809|2|0.021346801|-0.0778992459999999|0.0|1|1|0.067497086|-0.201462112|2|0.709088617|-0.057466653|0.7550228990000001|0|-0.072069252|0.38374044|-35.51891876|-35.62691523|4.459510077|62.55188751|-0.029217264|-17.61190876|2.204526664|0.2386028039999999|0.73529506|44.37166117|2044.612273|-534.4037285|-7.13996301|11.6571716|0.851121611|4168.525878|130.8549791|-264.17863140000003|-232.6328342|359.1060668|8.744745933999999|1.0|2.68|0.0|23.0|4.49|4.2|1.91|0.0|1.0|3.0|23.0|-5.95|0.0|1.0|1.0|3.08|-4.16|0.000135|0.0402|6.929999999999999e-05|3.06|0.0|9.31e-09|||||||||||||||||||6.9706
1g_a5|0.0|0|0.0|0|6.605297921|0|0|0.0|-0.203595168|-0.003919036|4.59511985|-0.010620031|2|0.027447447|-0.011534568|0.0|1|1|-0.0178558139999999|-0.242737126|2|0.74740095|-0.067172264|0.8393686990000001|0|-0.074361785|0.39389953|-37.59983870000001|-39.8807456|10.9506874|71.90752413|-0.027205531|-21.388323|5.8729303|0.589719781|0.61393343|54.34919851|2243.103668|-598.211184|-7.824996219|13.83149499|0.891486942|4639.260975|207.0502037|-320.82484500000004|-122.2065919|422.96706330000006|14.46845291|1.0|2.79|0.05|23.0|4.5|4.21|1.57|0.0|1.0|4.0|25.0|-6.15|0.0|1.0|1.0|3.09|-4.2|9.27e-05|0.0304|6.29e-05|3.03|0.0|7.190000000000001e-09|-0.0393|4.7822|4.1733|572.15|961.17|297.09|0.1769|259.26|448.93|0.4386899999999999|0.66164|-1065.675316|0.0504|-0.17042|3.4883|-0.20972|0.02730461|5.2707|6.9393
1n_a5|0.0|0|0.0|0|6.605297921|0|0|0.0|-0.1387762669999999|-0.007315978|4.59511985|-0.0533837329999999|2|0.024388889|0.002508727|0.0|1|1|-0.015850084|-0.393928416|2|0.6805709409999999|-0.087019366|0.8402078140000001|0|-0.081950989|0.428980979|-47.1725036|-47.04056285|13.27640087|123.2912732|-0.030493391|-27.00168194|7.620766672|55.29041202|0.627751746|63.57058627|2437.279452|-752.6490056|-10.04713747|15.27080096|0.937489579|5101.31614|213.67365440000003|-432.02691110000006|-146.6611704|467.1194103|16.53002342|1.0|2.88|0.05|23.0|4.41|3.99|1.72|0.0|1.0|5.0|27.0|-6.41|0.0|0.0|1.0|3.14|-4.18|5.41e-05|0.0193|6.56e-05|2.91|0.0|8.43e-09|-0.06186|4.3838|4.3838|607.15|1017.23|282.82|0.3789|282.82|481.06|0.44786|0.44786|-1179.018429|0.3789|-0.17092|0.6234|-0.23278|0.03956123|0.7104|7.5686
12p_a36|0.0|0|0.0|0|7.412764017000001|2|2|0.0|-0.0494658159999999|-0.008017607|5.351858133|-0.084341564|2|0.042804233|0.114716581|0.0|1|1|-0.217394466|-0.440709431|1|0.724208473|-0.074349074|0.8839272779999999|0|-0.108380023|0.315548061|-51.98017377|-68.22905781|12.71795723|158.3666517|-0.039016808|-42.95260501|8.006403882999999|0.0|0.759126153|80.40682298|2774.926334|-1228.123041|-15.4629378|14.3885803|0.906594718|5922.775161|151.63860559999998|-773.1468902|-326.2581567|595.8790650000001|12.17776516|1.0|4.72|0.14|17.0|3.13|2.44|2.4|0.0|1.0|5.0|30.0|-6.76|0.0|1.0|0.0|2.15|-4.16|0.000129|0.0515|6.96e-05|2.78|0.0|1.4e-07|-0.0552299999999999|5.3413|3.8372|660.71|1113.05|323.11|0.3015|232.12|506.89|0.30159|0.66559|-1331.947748|0.1841|-0.15608|4.8805|-0.21131|0.03396697|6.7199|8.0458
5a_a49|0.0|0|0.0|1|7.853604813|2|2|2.111324504|0.079751437|-0.009147269|5.777652323|0.007039248|2|0.034466231|-0.072902329|1.878067786|1|1|-0.26176436|-0.51958118|2|0.66494289|0.127914587|0.855876084|1|-0.0787216|0.6254267029999999|-42.1802818|-46.04810561|16.71687776|116.9370825|-0.027311576|-26.93578408|9.77851757|54.35929907|0.6069287529999999|61.89135559|2797.737637|-782.8177953|-9.345067946|11.91885068|0.962527525|6294.404170000001|229.9265537|-457.9083293000001|-125.09569170000002|592.5885712|15.84324998|0.0|3.37|0.22|21.0|3.3|3.68|2.07|0.0|1.0|3.0|30.0|-6.84|0.0|1.0|1.0|2.93|-4.29|0.000146|0.0578|5.09e-05|2.65|0.0|1.1900000000000001e-07|-0.05062|5.2443|3.9219|625.06|1082.25|316.13|795.0|236.42|443.78|0.31953|0.66225|-1311.743648|0.0529|-0.16176|5.6104|-0.21238|0.03478454|7.0102|7.3665
12a_a36|0.0|0|0.0|0|7.412764017000001|2|2|0.0|-0.0632801509999999|-0.007471648|5.351858133|-0.0427777779999999|2|0.040166667|0.078063311|0.0|1|1|-0.183140926|-0.432975237|1|0.907322874|-0.119322074|0.846614758|0|-0.104828755|0.436020272|-46.76212019|-64.36949846|12.03249549|110.1075804|-0.037738352|-39.52572284|7.388485123|5.277117996|0.755315434|76.09903547|2647.835699|-1158.650972|-14.22926022|12.464492300000002|0.888377722|5710.355735|150.24716030000002|-711.4630111|-313.5499672|598.1535763999999|11.72953701|1.0|4.75|0.14|17.0|2.72|1.88|2.02|0.0|1.0|5.0|29.0|-6.72|0.0|1.0|0.0|1.86|-4.0|0.000164|0.0625|0.000101|2.68|0.0|2.56e-07|-0.04946|3.8343|3.6682|653.94|1096.31|338.0|0.4435|323.35|481.98|0.67869|0.6997|-1232.707754|0.0012|-0.1519299999999999|6.3637|-0.20139|0.03544528|8.5603|7.8861
12y_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.0|0.048343649|-0.005996863|5.351858133|-0.037335306|2|0.044197531|-0.089502772|0.0|1|1|-0.0922059569999999|-0.4579359229999999|1|0.842068099|-0.095969764|0.8146529229999999|0|-0.091248521|0.374181804|-47.598277|-61.25585229|10.05775555|101.4221952|-0.034840345|-41.1215369|6.751850651|0.0|0.820108145|69.55490151|2847.362782|-1286.372898|-15.70095045|14.55517927|0.804154433|6301.067405|120.7628216|-863.552275|-429.782246|754.3941655|8.299049218|1.0|4.86|0.21|17.0|4.87|3.23|3.25|0.0|1.0|5.0|31.0|-5.64|0.0|0.0|0.0|3.19|-5.46|9.14e-07|0.00039|3.48e-06|4.6|0.0|4.12e-08|-0.05065|5.1973|3.4718|728.75|1227.82|357.11|0.2173|238.56|585.59|0.30617|0.6864399999999999|-1654.125015|0.1489|-0.1475|4.7043|-0.19815|0.0311422|5.1209|7.6576
47k_a18|0.0|0|0.0|0|7.03438793|1|1|0.0|0.029145635|-0.0067578909999999|4.844187086|-0.0605329409999999|0|0.033777778|-0.017736343|0.0|0|0|-0.421027889|-0.451417954|0|0.762665453|-0.014398731|0.753132457|0|-0.088346874|0.3533268229999999|-51.59195677|-69.77479556|11.91029894|133.5242222|-0.030255779|-55.10689702|9.406543039|58.77865447|0.7153044209999999|84.23875372|3245.964586|-1744.369889|-18.87222501|18.35217454|0.877042091|7575.637462000001|224.8475227|-1377.672426|-340.0872332|1167.054827|14.46395816|1.0|4.66|0.3|18.0|2.39|3.17|2.82|1.0|1.0|11.0|38.0|-6.41|0.0|0.0|0.0|2.53|-5.33|1.44e-06|0.000742|4.65e-06|4.26|1.0|3.6099999999999997e-09|-0.04359|3.0948|3.0948|842.29|1492.36|400.63|0.5920000000000001|400.63|793.48|0.69823|0.69823|-1664.2657390000002|0.5920000000000001|-0.1277599999999999|4.1818|-0.17135|0.02802749|5.2253|7.5376
17a_a6|0.0|0|0.0|0|7.412764017000001|1|1|0.0|0.101940358|-0.012704951|5.351858133|-0.0265090529999999|1|0.041767677|0.04129257|0.0|1|1|-0.180339002|-0.5624663560000001|1|0.850080948|-0.106323149|0.8299950709999999|0|-0.109388399|0.350977745|-63.02857512|-71.75703418|20.43213226|161.9738174|-0.041567592|-47.07146289|13.40315088|554.1936506|0.77193498|84.75077935|2816.084228|-1363.383649|-17.887155899999996|16.13665395|0.935437602|5996.580489|149.60699319999998|-894.3577948999999|-356.769966|627.4287311|12.99374518|1.0|3.52|0.12|23.0|4.98|4.32|1.7|0.0|1.0|5.0|31.0|-5.89|0.0|0.0|1.0|3.59|-5.17|1.56e-06|0.000637|6.69e-06|4.09|0.0|9.77e-10|-0.05753|3.5421|2.9753|696.96|1167.16|416.71|0.3933|350.03|574.02|0.69627|0.7024|-1349.830672|0.0101|-0.12425|4.1627|-0.18178|0.02379552|5604.0|7.6198
12h_a40|0.0|0|0.0|1|7.515889085|0|0|1.760542171|0.104392974|-0.008044548|5.4161004020000005|-0.107711573|0|0.041915709|0.208938531|0.803557099|2|2|0.224167029|-0.556229094|0|0.809398262|-0.335801908|0.845904643|1|-0.091448888|0.006997021|-50.45378559|-48.34705035|6.193088525|84.86252967|-0.038796498|-25.56004046|3.274152035|59.68939644|0.844008584|54.9311782|2270.834041|-676.8587047999999|-10.84365353|15.84593062|0.983394285|5087.343024|82.46928995|-357.8405665|-363.7398044|350.9435025|6.584127851|1.0|3.19|0.0|20.0|4.59|5.02|3.76|0.0|1.0|2.0|23.0|-5.13|0.0|0.0|1.0|4.22|-5.58|5.58e-07|0.0002009999999999|2.61e-06|4.75|0.0|1.44e-07|-0.07512|4.1508|2.6436|548.82|910.77|469.0|0.3985|298.7|435.95|0.6503899999999999|0.7041|-2153.072091|0.3693|-0.1092|2.5573|-0.18432|0.02044063|3.5425|6.0846
3k_a32|0.0|1|0.0|0|7.97831097|0|1|0.0|-0.001009768|-0.005745086|5.973809612|-0.001250803|0|0.0381981979999999|-0.047167919|2.256213388|3|3|-0.090775221|-0.5265375529999999|0|0.816196288|-0.129124455|0.8306695270000001|1|-0.090839907|0.31016741|-40.10830541|-51.21653025|6.970844822|68.92687468|-0.029575784|-28.87643819|3.930238317|0.0|0.78057227|58.16707081|2392.3436100000004|-717.0314235000001|-9.40163104|11.6688363|0.89626209|5259.698672|123.7157466|-404.2701347|-316.3794102|506.658189|6.9505405620000005|1.0|3.47|0.32|19.0|7.12|5.78|2.41|0.0|1.0|3.0|25.0|-5.01|0.0|0.0|1.0|4.75|-5.61|9.16e-08|3.3600000000000004e-05|2.47e-06|4.97|0.0|5.86e-08|-0.05321|3.5363|3.5363|611.65|1022.89|350.6|0.3082|350.6|452.36|0.70268|0.70268|-1749.957584|0.3082|-0.14667|3.2233|-0.19988|0.02654958|5689.0|8.0605
