molecula|NaaNH|n9FaHRing|SaaNH|NaasN|nARing|SaasN|SRW07|JGI4|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|AATSC7i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50
20_a4|0|0|0.0|1|1|2.017439295|5.4161004020000005|0.039635417|0.012265062|-0.1473674569999999|10.9459449|0.012025268|-0.098992154|-0.211751813|1|0.7797803109999999|0.246357638|-0.105783279|0.8404413829999999|0.665774148|-0.060595472|0.210083785|0.022933651|11.03865532|63.27373076|0.081852712|-0.0273144939999999|-16.72448692|0.6435852470000001|-1.010636274|-14.03867522|-13.14728679|40.20507689|0.421704107|441.9318823|1379.418733|-6.32818424|5.543543957000001|9.58599918|4085.683488|171.5531319|755.8433223999999|1.0|1.0|1.0|3.23|3.06|17.0|3.2|3.54|0.0|0.0|86.62|0.0|3.0|-3.46|22.0|3.0|289.33|0.0|1.0|1.0|2.97|-3.87|0.000134|0.0388|0.0|0.0|2.79e-06|0.000806|5.1778|4.0419|-934.2489802|-934.2266312|517.72|306.74|239.45|402.27|-934.103809|0.1415|4.0681|0.022349042|5.5779|6.1898
18_a20|1|0|3.463603867|0|0|0.0|4.727387819|0.0396875|-0.005614194|-0.011236836|10.93301779|-0.004071701|0.268927191|-0.597167441|2|0.7602869659999999|-0.107446431|-0.090732503|0.8162774979999999|0.778639593|-0.0927760219999999|0.356461863|0.0108136339999999|7.195302872999999|318.5587088|0.23863824|-0.035934845|-42.1615378|0.8109110409999999|-1.904546783|-41.07622672|-23.91074854|68.92770059|0.483668611|506.6038164|1822.210286|-15.91001426|8.011174137000001|15.51556677|6206.896662|125.81822920000002|1562.772745|1.0|1.0|1.0|3.48|2.76|27.0|5.54|4.69|2.0|0.0|125.07|0.0|5.0|-5.59|32.0|4.0|419.48|0.0|0.0|1.0|3.78|-5.16|6.91e-06|0.0029|0.0|0.0|9.93e-11|4.17e-08|5.9778|3.5355|-1352.364724|-1352.32685|703.24|350.69|207.41|531.11|-1352.073755|0.2011|5.3978|0.03787435|8.0505|7.4685
12l_a36|1|0|3.426092687|0|2|0.0|5.351858133|0.039061728|-0.000143196|-0.05158636|10.95423322|0.001194592|0.228884463|-0.428857427|1|0.8174432229999999|-0.041707369|-0.079106537|0.8772535459999999|0.8212311840000001|-0.079972189|0.3827446779999999|0.0220227089999999|14.33450402|39.27257375|0.15618077|-0.038052612|-45.67788557|0.7379583590000001|-1.940683231|-33.88151556|-24.7683114|66.38812034|0.4619814279999999|549.2389652|2385.788754|-16.12160667|7.471134223|13.88638723|6121.6555530000005|170.5619816|1711.727859|1.0|0.0|1.0|4.78|0.0|17.0|2.75|1.76|1.0|0.0|128.47|0.0|5.0|-4.57|31.0|5.0|406.44|0.0|0.0|0.0|1.77|-4.29|5.08e-05|0.0206|0.0|0.0|2.21e-07|8.97e-05|3.8619|3.8619|-1325.194654|-1325.15957|686.83|321.05|321.05|530.75|-1324.954011|0.4524|5392.0|0.03508404|7.2021|7699.0
13n_a6|1|0|3.425442623|0|0|0.0|4.727387819|0.04393617|-0.0093684169999999|-0.06507689|10.95053349|-0.00687003|0.100294804|-0.57091314|2|0.7767360059999999|-0.064779873|-0.056293641|0.832753533|0.82642394|-0.100363599|0.307384948|0.017758385|12.18768927|90.97854097|0.29109784|-0.038490115|-51.52585133|0.748967057|-2.078466222|-47.27287681|-26.41600355|81.06784641|0.47066442|486.5239262|2535.307313|-18.12946621|8.872063579|16.76075427|6386.381394|172.28545730000002|1904.575345|1.0|1.0|1.0|3.55|1.9|27.0|4.19|3.76|1.0|0.0|127.2|0.0|6.0|-4.64|33.0|5.0|435.48|0.0|0.0|1.0|2.62|-4.28|5.24e-05|0.0228|0.0|0.0|2.1499999999999998e-10|9.35e-08|4.8185|3.3510000000000004|-1423.765005|-1423.714738|727.69|369.99|257.31|548.09|-1423.451366|0.1945|7.1946|0.05026727|10.1967|7.1249
11_a47|0|0|0.0|0|0|0.0|0.0|0.033931624|-0.007419345|0.081235787|10.93671007|-0.00580273|-0.120383371|-0.451384505|3|0.715054643|-0.058523885|0.07716247|0.770028429|0.686454722|-0.08164597|0.572646116|0.008462682|5.184267117|119.4035378|0.203136607|-0.035945973|-36.20974614|0.816608795|-1.833244617|-30.64032829|-22.02062158|55.20085753|0.4686568239999999|488.1611434|2201.328597|-13.48990542|5.966142027|11.22841564|6736.717611|112.34605729999998|1375.2628029999998|1.0|1.0|1.0|3.28|3.15|28.0|5.58|6.68|2.0|0.0|124.7|0.0|4.0|-6.29|32.0|5.0|422.45|1.0|0.0|1.0|4.69|-6.03|9.32e-07|0.000394|0.0|0.0|2.81e-11|1.19e-08|3.7253|3.7253|-1396.184699|-1396.145101|654.49|332.82|332.82|549.52|-1395.922861|0.2321|2.9142|0.03959805|4.6111|7.4
9_a10|0|0|0.0|1|1|1.998759814|5.4161004020000005|0.03590535|0.007316125|-0.1189611519999999|10.92721632|0.007847998|-0.079150788|-0.362724972|2|0.791322552|-0.000865755|-0.169389445|0.837889476|0.692424727|-0.057690053|0.6816795959999999|0.013842683|9.815155744|86.66800495|0.130554786|-0.028592687|-42.40634438|0.73129178|-1.686968561|-29.00379197|-20.27364785|50.72029356|0.45291714|616.4802143999999|2284.568215|-14.37503199|8.765421221|16.02210901|6606.83687|190.5275895|1635.660698|1.0|1.0|1.0|4.0|3.2|21.0|3.69|3.68|1.0|0.0|130.71|0.0|7.0|-4.23|33.0|5.0|438.52|0.0|1.0|0.0|3.07|-4.44|3.64e-05|16.0|0.0|0.0|1.17e-08|5.14e-06|5.5668|3.7309|-1410.041793|-1410.005954|740.24|332.32|222.72|631.5|-1409.69933|0.0041|2.9927|0.03583924|4942.0|6.7144
14f_a23|0|1|0.0|2|0|3.366063739|5.351858133|0.04255787|0.010561248|-0.0555907109999999|10.3132176|0.010508236|0.101910723|-0.399688849|2|0.796412133|0.070514687|-0.06885759|0.854683662|0.71381683|-0.059927056|0.2096108239999999|0.027134452|18.34483401|96.47955427|0.105837608|-0.031450478|-38.58595734|0.665778294|-1.603974359|-27.39103254|-21.26277654|58.85981824|0.478733036|604.5178506|2322.5224120000003|-14.37516058|8.124287407|15.58565565|6768.918745|225.9578225|1628.77284|0.0|0.0|1.0|3.57|3.61|26.0|3.42|4.03|2.0|1.0|126.78|0.0|6.0|-5.63|32.0|5.0|441.51|0.0|0.0|0.0|3.46|-5.02|9.57e-06|0.0042299999999999|0.0|0.0|3.11e-08|1.3699999999999998e-05|5.8184|3.5753|-1744.452086|-1744.429532|711.98|346.78|213.09|572.35|-1744.182678|0.1699|6.3534|0.02255331|9.1089|8.6459
12v_a36|1|0|3.468871488|0|2|0.0|5.351858133|0.041767677|0.00127667|-0.086194201|10.96020642|0.003077071|0.123026459|-0.401336708|1|0.828393514|0.024751559|-0.041914045|0.8792981679999999|0.84179881|-0.078158778|0.334379501|0.027145269|17.85767346|113.7463918|0.197708661|-0.033118671|-45.52806671|0.6276553979999999|-1.788408258|-33.82511043|-21.78731129|69.27488156|0.461799225|527.7920397|2328.221818|-14.33290989|8.456596706000001|15.71271745|6065.593390999999|244.9490697|1874.459798|1.0|0.0|1.0|4.82|0.0|17.0|2.77|1.89|1.0|0.0|130.24|0.0|6.0|-3.95|31.0|5.0|411.46|0.0|0.0|0.0|1.81|-4.07|8.499999999999999e-05|35.0|0.0|0.0|2.03e-07|8.340000000000001e-05|3.8847|3.7035|-1347.475543|-1347.442792|671.56|334.77|319.16|502.83|-1347.2000369999998|0.0223|6.1869|0.03275089|7.9237|7.8539
14_a4|0|0|0.0|1|1|1.947126795|5.4161004020000005|0.0409444439999999|0.009588001|-0.08389836|10.94612798|0.008943549|-0.031578333|-0.199315317|1|0.77505994|0.158051825|0.204594017|0.843811017|0.500893739|-0.065776751|0.218112446|0.013047382|5.933038407000001|12.12963775|0.148961754|-0.03015272|-14.69670456|0.768457211|-0.995039765|-13.60128622|-13.71135194|35.84371234|0.40126838|386.9927769|1378.961008|-6.23496557|5.304461808|8.859498364|3944.638539|105.2894945|588.8091192|1.0|0.0|1.0|3.14|2.39|17.0|3.59|4.09|0.0|0.0|80.09|0.0|2.0|-3.4|21.0|3.0|277.3|0.0|1.0|1.0|3.2|-3.97|0.000106|0.0295|0.0|0.0|1.95e-06|0.000539|4.5233|4.2312|-918.9507745|-918.9304744|475.32|293.02|274.1|353.16|-918.851356|0.1067|2.3797|0.020300099|3.3312|5.8794
18d_a30|0|0|0.0|0|2|0.0|5.351858133|0.040899471|0.001139238|-0.053728319|10.31163881|0.002064369|-0.159104532|-0.4624430539999999|1|0.815003426|-0.001699165|-0.149451598|0.870930234|0.64876559|-0.07812727|0.346980269|0.017843227|11.29282624|78.23108693|0.196719738|-0.037906966|-41.33339749|0.783284395|-1.85744132|-31.29400567|-23.99099587|60.73891035|0.443774287|508.389239|2894.162522|-15.18369704|7.063141946|12.69833771|6367.958933|137.15746130000002|1500.807121|1.0|0.0|1.0|4.75|0.0|17.0|4.25|3.18|2.0|0.0|127.24|0.0|5.0|-5.39|30.0|5.0|416.47|0.0|0.0|0.0|2.92|-5.01|9.71e-06|0.00405|0.0|0.0|1.26e-07|5.260000000000001e-05|5.0125|3.4682|-1675.020297|-1674.987709|669.66|357.49|247.35|508.7|-1674.785879|0.3788|5.0115|0.03258724|6.2946|7.6737
14m_a23|0|1|0.0|2|0|3.1160758160000004|5.351858133|0.0431917209999999|0.001027627|-0.034213923|10.3132176|0.001951778|0.0879380709999999|-0.527662006|2|0.798384929|0.0266555739999999|-0.072906704|0.8581143859999999|0.5415996160000001|-0.072795329|0.268552591|0.017992415|12.51396625|47.23604193|0.0741882|-0.039285786|-43.19105542|0.7958339090000001|-1.964289314|-35.21393496|-27.32379205|63.1440955|0.476833897|643.9145427|2263.262957|-19.00406438|8.595073462|16.42895711|7588.823133|142.0002583|1716.6767920000002|1.0|0.0|1.0|3.51|3.17|26.0|4.42|6.19|2.0|1.0|125.29|0.0|6.0|-6.38|34.0|7.0|479.48|1.0|0.0|0.0|4.41|-5.79|1.61e-06|0.000773|0.0|0.0|5.94e-09|2.85e-06|3.6774|3.6774|-1966.968005|-1966.945041|707.56|337.15|337.15|572.31|-1966.721362|0.3335|6.1522|0.02296475|8.5477|8.5171
11e_a5|1|0|2.971327032|0|1|0.0|5.209486153|0.020943152|0.008268901|-0.16669151|10.9487795|0.008721244|-0.127225457|-0.234433859|2|0.775794895|-0.048843135|-0.02059071|0.8215345|0.747366251|-0.062865536|0.372098505|0.0120552589999999|7.986070113999999|62.84782002|0.123241209|-0.0282210629999999|-34.67724171|0.72163516|-1.580379517|-27.58835281|-18.69519243|49.63167715|0.483563144|580.8135016|960.0428704|-12.38472918|9.387474824|18.17739133|5675.693973|184.4042616|1450.77573|0.0|1.0|1.0|3.22|3.43|23.0|5.03|4.29|2.0|0.0|125.71|0.0|7.0|-4.65|31.0|5.0|411.5|0.0|1.0|0.0|3.63|-4.72|1.9e-05|0.00782|0.0|0.0|1.13e-09|4.64e-07|4.4179|4.1036|-1316.547103|-1316.512503|717.76|302.14|280.64|571.06|-1316.239803|0.2125|2.3124|0.03460011|2.8694|7.3979
12n_a30|0|0|0.0|0|2|0.0|5.351858133|0.040899471|0.001139238|-0.037209579|10.31162898|0.002064369|-0.254279374|-0.464204099|1|0.815003426|-0.015189554|-0.149451598|0.870930234|0.64876559|-0.083120674|0.390449649|0.017064818|10.77573511|85.87072848|0.221849786|-0.038674741|-41.97990569|0.799403208|-1.895062322|-33.14358793|-24.42151771|63.2630417|0.4701566479999999|491.3700419|2349.172094|-15.42118984|7.385790169|13.93957316|6353.890039|126.6686716|1496.934657|1.0|0.0|1.0|4.66|0.0|17.0|4.25|3.18|2.0|0.0|127.24|0.0|5.0|-5.39|30.0|5.0|416.47|0.0|0.0|0.0|2.92|-5.01|9.71e-06|0.00405|0.0|0.0|1.26e-07|5.260000000000001e-05|5.1999|3.4859|-1675.011418|-1674.978015|669.57|355.67|238.43|506.94|-1674.777231|0.1489|5.3143|0.0334036|6.32|7983.0
3e_a32|1|1|3.501917045|0|0|0.0|5.733341277|0.044949495|0.000655875|-0.114649277|10.31100276|0.002004382|-0.1046390059999999|-0.551661318|0|0.8046468659999999|-0.061561535|-0.12378337|0.85921771|0.77923808|-0.073411249|0.290874543|0.0124235339999999|6.69516884|47.09895162|0.131830389|-0.030786645|-29.05885545|0.7752553659999999|-1.200679139|-21.32040233|-16.59123638|46.25723848|0.4513338939999999|467.865447|1732.3689949999998|-8.941186293|5.863649531|10.68709999|4827.877259000001|121.1171726|834.6388134|1.0|1.0|1.0|3.33|3.04|19.0|6.8|5.24|1.0|0.0|97.86|0.0|3.0|-6.52|23.0|3.0|340.47|0.0|0.0|1.0|4.3|-5.18|6.6e-06|0.00225|0.0|0.0|1.2099999999999998e-07|4.13e-05|3.5589|3.5589|-1672.748189|-1672.722302|578.77|348.38|348.38|456.76|-1672.576776|0.2914|3.4537|0.02588637|5.6928|8.0862
12y_a30|0|0|0.0|0|2|0.0|5.351858133|0.044197531|0.00604028|0.061944378|10.31162818|0.006346396|-0.153680104|-0.4579359229999999|1|0.768409873|-0.05346283|-0.095969764|0.8146529229999999|0.803183654|-0.070903795|0.374181804|0.0149823289999999|10.05775555|85.17057711|0.151081489|-0.034840345|-41.1215369|0.820108145|-1.91621895|-31.95309886|-23.38859815|57.65603256|0.445723724|569.8856940000001|2411.415644|-15.70095045|8.067590558|14.55517927|6301.067405|120.7628216|1568.540572|1.0|0.0|1.0|4.86|0.0|17.0|4.87|3.23|2.0|0.0|137.21|0.0|5.0|-6.04|31.0|4.0|426.54|0.0|0.0|0.0|3.19|-5.46|3.48e-06|0.00148|0.0|0.0|4.12e-08|1.76e-05|5.1973|3.4718|-1654.41361|-1654.382468|728.75|357.11|238.56|585.59|-1654.125015|0.1489|4.7043|0.0311422|5.1209|7.6576
5f_a40|0|0|0.0|1|1|1.656591081|6.167516491000001|0.042936508|0.000663516|0.166865076|10.31198329|0.000706205|-0.155235986|-0.4644854879999999|0|0.811339477|-0.465573352|0.095322868|875.0|0.680674762|-0.113521559|0.0528268609999999|0.020236763|9.349692674|222.1847349|0.258528569|-0.041135239|-23.41506245|0.814393685|-1.316327637|-24.23209217|-19.00510637|61.79838068|0.484099946|342.5710869|599.1117195|-8.780648419|5.780627322000001|11.20493646|3963.475837|85.75294257|746.7683199|1.0|0.0|1.0|3.08|2.05|14.0|2.94|2.68|0.0|2.0|78.56|0.0|3.0|-3.97|20.0|3.0|284.34|0.0|0.0|1.0|2.23|-3.31|0.000491|0.14|0.0|0.0|0.000207|0.0587|3.8036|3.0611|-1232.983157|-1232.959261|487.57|405.03|325.97|361.03|-1232.851443|0.0415|5.5961|0.02389588|7.6183|6.9508
40_a47|0|1|0.0|1|0|1.715145925|4.727387819|0.041396825|0.002212256|-0.038143308|10.98214138|0.003634698|-0.130213023|-0.2636225|3|0.836942961|0.018609507|0.090270598|0.900790582|0.607650682|-0.060416547|0.237173658|0.02047837|11.04737121|54.11003524|0.1877663219999999|-0.027052191|-24.22401965|0.573656733|-1.082087641|-17.58259718|-14.59371996|43.64000551|0.4574577489999999|438.171933|868.5333132000001|-7.872806386000001|7.042383142|12.98034048|4862.524893|229.9974239|1017.592517|0.0|1.0|1.0|3.07|2.91|21.0|2.96|4.04|0.0|0.0|94.28|0.0|3.0|-3.26|25.0|5.0|334.35|0.0|1.0|1.0|2.72|-3.72|0.000192|0.0643|0.0|0.0|8.339999999999999e-08|2.79e-05|4.0176|3.7236|-1123.174467|-1123.144637|571.5|332.97|308.6|444.47|-1122.9968210000002|0.2612|4.7542|0.02983032|6.5995|8.4
12bh_a36|1|0|3.50075137|0|2|0.0|5.351858133|0.044197531|0.003676818|0.075747971|10.94728093|0.0045625|0.0016901289999999|-0.43574839|1|0.78699829|-0.211972014|-0.0591586759999999|0.833398429|0.857993338|-0.070687668|0.317612728|0.017627098|11.73109101|83.08294358|0.166508047|-0.035569289|-44.11115058|0.783294222|-1.991880197|-31.30825225|-23.6718811|58.77476595|0.482052584|554.7010591|2437.805332|-15.75398235|7.545637217999999|14.56834609|5957.443236|144.22085800000002|1692.3721690000002|1.0|0.0|1.0|4.95|0.0|17.0|3.76|2.5|1.0|0.0|133.68|0.0|5.0|-4.54|31.0|4.0|409.49|0.0|1.0|1.0|2.42|-4.6|2.5e-05|0.0102|0.0|0.0|4.55e-08|1.86e-05|3.8811|3.6255|-1311.589612|-1311.558898|715.94|341.97|319.46|575.23|-1311.293683|11.0|5.8338|0.03071385|7.7975|7.8539
14w_a23|0|1|0.0|2|0|3.132012648|5.351858133|0.046678487|0.003379755|-0.042151195|10.31321817|0.003906274|0.126238077|-0.427696371|2|0.802520527|0.059273664|-0.049318182|0.8668730109999999|0.558482531|-0.070714528|0.228641034|0.022440155|14.84036772|43.30287556|0.211928134|-0.035779855|-38.70975831|0.743451788|-1.681653166|-30.92760432|-23.66232347|61.60607046|0.4972095239999999|521.1762769999999|2283.383402|-15.648625699999998|7.833745658|15.58053709|6998.078982999999|169.6632599|1495.89956|0.0|0.0|1.0|3.42|3.35|26.0|4.2|5.14|2.0|1.0|120.2|0.0|5.0|-5.68|32.0|6.0|447.46|0.0|0.0|0.0|4.05|-5.27|5.41e-06|0.00242|0.0|0.0|1.17e-08|5.23e-06|3.6632|3.6632|-1828.385903|-1828.363862|676.92|338.46|338.46|535.54|-1828.161957|0.3855|7.0157|0.02204118|9.8981|8.6737
19_a34|0|0|0.0|1|1|1.898101852|5.351858133|0.044107744|-0.00802652|-0.143343425|10.95957634|-0.0042364759999999|-0.29861864|-0.469568766|1|0.8022000659999999|0.08178394|-0.0235903339999999|0.8582665429999999|0.818710955|-0.112877411|0.308793959|0.039589023|19.74799697|131.5318459|0.360097548|-0.039656969|-31.24772528|0.662289492|-1.506964829|-28.08688512|-19.78189027|76.05407906|0.467358389|319.1993829|1537.244187|-9.86770272|5.495780422|10.31797048|4496.516479|168.4584665|1135.020017|0.0|1.0|1.0|3.07|2.77|17.0|2.69|2.31|0.0|0.0|83.95|0.0|3.0|-2.73|23.0|5.0|309.32|0.0|1.0|1.0|2.1|-3.15|0.000704|218.0|0.0|0.0|9.42e-06|0.00291|4.1721|4.1721|-1046.606458|-1046.5747720000002|538.96|297.18|297.18|421.62|-1046.458335|0.2189|3.4272|0.03168624|5.0441|6.0044
15_a15|0|0|0.0|0|1|0.0|0.0|0.029814815|0.001806571|0.000676845|10.95980315|0.003766915|-0.098862691|-0.3597407929999999|2|0.724319314|0.007958332|0.003774415|0.7725348679999999|0.796300317|-0.061884697|0.7028760070000001|0.020649569|13.71976186|142.8140301|0.102793952|-0.031405332|-40.20430373|0.702544178|-1.821509261|-27.31834743|-20.86598874|54.83651811|0.435723718|596.1118717|2868.890383|-13.86355301|6.673906339|11.8273735|7039.747576999999|197.6323578|1722.635223|1.0|1.0|0.0|4.04|4.34|24.0|4.33|6.69|2.0|0.0|138.24|0.0|6.0|-6.32|34.0|4.0|448.52|1.0|0.0|0.0|4.64|-6.1|7.970000000000001e-07|0.000357|0.0|0.0|1.27e-09|5.7e-07|3.6968|2582.0|-1450.7538470000002|-1450.725355|700.82|480.19|335.38|573.46|-1450.398033|0.0066|1.6365|0.02849263|2.9566|6.9626
47a_a18|0|0|0.0|0|1|0.0|4.844187086|0.033641026|-0.005483379|-0.025401815|10.35082811|-0.000633273|0.066507683|-0.369841706|0|0.766261502|-0.008965701|0.089156939|0.7991211029999999|0.792293789|-0.082855697|0.371382587|0.014124484|11.58086543|100.7293848|0.2212091389999999|-0.036234741|-66.76209701|0.7936193709999999|-2.681370849|-55.70051708|-29.70938001|79.51543089|0.483193636|638.5417107999999|2250.179086|-24.3591435|10.20255289|19.74153879|8405.670404|169.2144153|2770.212274|1.0|1.0|1.0|4.97|0.0|18.0|0.48|3.35|3.0|1.0|158.24|1.0|12.0|-6.74|39.0|5.0|547.67|0.0|0.0|0.0|2.02|-5.58|2.62e-06|0.00143|0.0|1.0|5.4e-09|2.95e-06|3.1947|3.1947|-2098.807018|-2098.773074|874.47|388.09|388.09|813.01|2098.280307|0.6094|2.6271|0.0339441|3.0133|9.0
2_a27|0|0|0.0|2|0|3.250529415|4.59511985|0.0427777779999999|0.009338889|0.11675125|10.93783218|0.00988756|-0.337316432|-0.475677812|2|0.796022385|0.137868605|0.027777778|0.8585302370000001|0.60904903|-0.058444848|0.408120957|0.019809599|9.972342226|9.194894069|0.153130039|-0.029261411|-20.65736087|0.6684621829999999|-1.141195033|-14.81116546|-14.73047548|39.39404027|0.4424192289999999|426.3224749|1270.627585|-7.415462877|5.312170441|9.527176544|4774.521748|166.89932209999998|859.4181658|0.0|0.0|0.0|2.9|3.06|21.0|2.43|2.49|0.0|0.0|92.58|0.0|2.0|-3.19|24.0|4.0|317.34|0.0|1.0|1.0|2.52|-3.7|0.0002009999999999|0.0638|0.0|0.0|1.45e-06|0.0004599999999999|4.1624|4.1624|-1043.821085|-1043.7984|538.57|297.87|297.87|420.7|-1043.665151|0.3217|4.7049|0.02268519|6.8854|7.8861
3c_a32|1|1|3.452148526|0|0|0.0|5.733341277|0.043817204|-0.00017094|-0.113334836|10.31100278|0.00124359|-0.097512832|-0.5427297289999999|0|0.839409251|-0.003205869|-0.019130435|0.901864778|0.774363061|-0.0679200029999999|0.216289509|0.015118975|7.772301225|59.72163595|0.1112332809999999|-0.0288417079999999|-24.94510426|0.693952122|-1.038301506|-17.94949454|-14.82682786|42.68833949|0.423167668|456.8935699|1393.156794|-7.622115192000001|5.605165488|9.717148607|4598.027604999999|157.331845|769.1680542|1.0|1.0|1.0|3.22|2.95|19.0|6.61|4.68|1.0|0.0|93.05|0.0|3.0|-6.18|22.0|3.0|326.44|0.0|0.0|1.0|4.02|-4.91|1.22e-05|0.00399|0.0|0.0|1.28e-07|4.18e-05|3.5169|3.5169|-1633.443791|-1633.419633|544.22|352.54|352.54|425.74|-1633.297494|0.5017|3123.0|0.02415856|5.0659|8.0458
13c_a5|1|0|2.944180713|0|1|0.0|4.59511985|0.024822695|0.005288472|-0.098760742|10.94530327|0.006110714|-0.017427549|-0.324868153|2|0.770478689|0.003545487|-0.033833834|0.822789227|0.6775573359999999|-0.077308234|0.4148662979999999|0.023143526|15.25960958|158.67712230000004|0.19980328|-0.025039414|-33.29709668|0.551328235|-1.302049531|-33.60884086|-16.50965711|66.23254483|0.46617977|527.6071331999999|1235.709541|-10.8855893|8.492261628|15.90846721|5989.714507|295.8302846|1557.152554|0.0|1.0|1.0|3.13|2.58|23.0|4.23|3.29|1.0|0.0|120.88|0.0|5.0|-3.55|31.0|5.0|411.46|0.0|0.0|1.0|2.68|-3.96|0.000109|0.0446|0.0|0.0|8.170000000000001e-09|3.36e-06|4706.0|4.2145|-1351.274441|-1351.2369640000002|676.53|294.18|263.46|513.33|-1351.008469|0.1666|2.3276|0.03747691|2.9732|6.9101
3j_a32|1|1|3.564417045|0|1|0.0|6.3044488020000005|0.037373737|-0.000202965|-0.086191775|10.31100276|0.001173363|-0.055211759|-0.528541012|0|0.824282683|-0.020129489|-0.084553991|0.8884057059999999|0.7557114|-0.070289671|0.27811778|0.013773753|7.315176208|47.55031019|0.134898055|-0.030815085|-26.79963418|0.7487739999999999|-1.140158136|-19.82606536|-16.36574867|44.64569478|0.4482615029999999|459.4516326|1778.1826620000002|-8.691773249|5.900829539|10.69497519|4866.613493|133.42496409999998|808.6988876|1.0|1.0|1.0|3.27|3.0|19.0|6.68|4.93|1.0|0.0|95.74|0.0|3.0|-5.92|23.0|3.0|338.45|0.0|0.0|1.0|4.09|-4.8|1.58e-05|0.00533|0.0|0.0|2.03e-07|6.86e-05|3.4982|3.4982|-1671.507439|-1671.479105|564.55|354.42|354.42|405.19|-1671.351322|0.3005|3.6238|0.02833407|5.9266|8.0969
3b_a32|1|1|3.3653429710000005|0|0|0.0|5.733341277|0.042528736|-0.001282231|-0.1113575119999999|10.31100281|0.00020567|-0.078754696|-0.536470812|0|0.800396027|0.094335058|0.167519182|0.866250192|0.7725667079999999|-0.073068133|0.2719741|0.014636992|7.180211702|74.63320519|0.159260619|-0.033451833|-24.14971513|0.764128338|-1.103910485|-17.58323784|-16.40987746|43.023961|0.460751087|412.4267349|1084.520517|-8.049905042|5.765940603|10.69254007|4448.251276|115.707414|708.6845618|1.0|1.0|1.0|3.11|2.57|19.0|6.25|4.43|1.0|0.0|88.24|0.0|2.0|-5.73|21.0|3.0|312.41|0.0|0.0|1.0|3.68|-4.65|2.23e-05|0.00697|0.0|0.0|3.19e-07|9.97e-05|3.5545|3.5545|-1594.121087|-1594.095192|524.46|348.81|348.81|396.83|-1594.0008779999998|0.2905|3.5719|0.02589511|5.7777|8.2366
5b_a50|0|1|0.0|2|1|4.190114953|5.82008293|0.034845679|0.012641727|-0.137595558|10.9325725|0.012290091|-0.0873662269999999|-0.140506919|1|0.791163321|0.019856551|-0.1866330389999999|0.855527513|0.6642694929999999|-0.041157676|0.271653991|0.012204641|6.200250541|6.656963127999999|0.041393519|-0.02140774|-15.78596849|0.5887490470000001|-0.8563096170000001|-10.62231784|-10.87564575|27.10933752|0.4462435279999999|486.9950914|1452.442728|-5.525088972000001|5.543302677000001|10.01036188|4577.809819|208.925351|738.8985723999999|1.0|1.0|1.0|3.37|2.91|20.0|3.15|4.02|0.0|0.0|96.89|0.0|2.0|-3.48|24.0|2.0|312.37|0.0|1.0|1.0|3.11|-4.19|6.47e-05|0.0202|0.0|0.0|1.37e-06|0.0004269999999999|5.6332|4.0222|-990.6114185|-990.5849031|547.35|308.25|220.09|411.9|-990.43875|0.1094|4.4181|0.02651535|6.1284|4.9126
