molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|FNSA3|PBF|PNSA3|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
33_a20|0.0|0|0|0.0|1|6.842683282|0|1.4175014119999998|1.915285809|-0.00145476|4.727387819|0.023539095|0.0388043479999999|0.148855442|2.0219022580000003|0.009265667|-0.061975089|-0.062750442|1|0.008780074|0.248715569|-0.060582944|-0.1771816269999999|0.616352201|0.74131936|-0.0854333469999999|0.607038752|1|-0.058927252|0.399354817|-38.58254635|8.340767701|0.0506104|33.13709773|-0.0265385579999999|5.46110745|64.93395624|-1.326927921|-25.26187502|-17.37608867|46.92331405|2737.8873550000003|621.611679|-868.8044333999999|2274.654579|0.8721516570000001|5916.443448|-568.84864|22.88265911|-339.6262863|1144.132956|664.4562602999999|8.881565237|1.0|0.0|1.0|1.0|0.0|0.08|27.0|-9.69|5.39|67.39|2.61|0.0|121.62|1.0|-5.6|31.0|401.46|0.0|0.0|1.0|4.28|-5.53|2.48e-06|0.000997|2.98e-06|0.0012|4.47|0.0|0.0|8.199999999999999e-08|5443.0|3.8867|-1275.852801|689.51|318.99|227.79|0.6129|-1275.602977|-0.15959|3.5714|-0.21788|0.02957286|-1275.662457|7.4685
11_a1|0.0|1|0|0.0|0|7.423568444|1|1.430935838|0.0|-0.018080197|5.351858133|-0.196819043|0.035620155|0.08043435|0.0|-0.0127744789999999|-0.05257082|-0.044235537|1|-0.009578125|0.126722854|-0.117419838|-0.563650254|0.823460272|0.747358374|-0.069193862|0.7846345840000001|0|-0.131972845|0.2027328789999999|-77.81495049|20.62225192|0.404475497|238.4902806|-0.048723884|12.15946748|84.40380304|-2.143850877|-45.88191258|-28.7289904|98.43720241|2697.640232|351.1382199|-1264.075578|1885.148133|0.912918113|5798.645137|-745.3349875|38.20963621|-297.0290662|1681.223993|495.0560271000001|15.44994131|1.0|1.0|1.0|1.0|2.0|0.05|23.0|-7.47|4.23|97.33|1.95|0.0|105.71|1.0|-5.07|29.0|385.37|0.0|0.0|1.0|3.22|-4.66|8.48e-06|0.00327|2.17e-05|0.00838|3.35|0.0|0.0|1.29e-05|3.7383|3.1924|-1312.462371|614.86|388.38|331.66|0.69914|-1312.241032|-0.12916|5.0526|-0.19462|0.03413353|-1312.2963630000002|6.7696
4R4k_a46|0.0|0|0|0.173180233|1|7.825245291|1|1.134637098|2.145043462|-0.0049602|5.587248657999999|-0.088084767|0.0510113959999999|-0.104665424|0.0|0.006550513|-0.1149361969999999|-0.1032662209999999|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|0.784722915|0|-0.089699228|0.237621572|-47.73036108|4.194771739|0.109374836|58.20005971|-0.030434186|2.232103603|0.0|-1.4608409080000002|-25.39807111|-16.19450581|51.92513282|2105.035168|473.9155694|-777.3362788|1767.850427|0.871222588|4711.736397|-413.632783|18.68565706|-390.2334878|896.9115391|519.5743695|3.857266463|1.0|1.0|0.0|1.0|1.0|0.33|17.0|-6.61|4.77|50.94|2.84|0.0|100.96|1.0|-4.82|25.0|333.43|0.0|1.0|1.0|3.81|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|0.0|8.28e-05|5.2965|4.1392|-1053.439174|565.94|299.53|234.09|0.68404|-1053.202129|-0.17484|1.8559|-0.19529|0.0257622|-1053.254911|7.0132
19_a31|0.0|1|0|0.0|0|7.401841579|0|0.61013725|0.0|-0.01001901|5.351858133|-0.086654127|0.0427124179999999|-0.044625452|0.0|-0.005956522|-0.040386271|-0.081641954|2|-0.0038998559999999|-0.095997335|-0.1751017789999999|-0.615878515|0.656654981|0.8558149140000001|0.019858798|0.6427749970000001|0|-0.0909201569999999|0.279690511|-53.25742146|8.596058678|0.268735206|157.414423|-0.036060715|5.035230173|67.42915967|-1.586671445|-31.1960848|-21.12293613|61.85348014|2265.6917350000003|428.3459076|-929.4091898|1992.2502|0.805382437|4917.329034|-544.4110343|27.21285095|-323.5878356|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|1.0|2.0|0.28|16.0|-7.39|4.33|98.91|1.68|0.0|97.25|1.0|-4.67|25.0|358.43|0.0|0.0|1.0|3.47|-3.92|2.14e-05|0.0076799999999999|0.0001199999999999|0.0431|2.93|0.0|0.0|1.46e-05|5.0344|3.9477|-1489.532192|625.93|314.06|246.28|0.7005600000000001|-1489.323855|-0.16367|1.7076|-0.20675|0.03702801|-1489.382077|5.7447
11c_a31|0.0|1|0|0.0|0|7.765993078999999|1|0.6101368770000001|0.0|-0.0184155389999999|5.733341277|-0.141329185|0.037731481|-0.031640011|0.0|-0.011679927|-0.137912959|-0.085216451|2|-0.008375297|-0.0512371409999999|-0.16065803|-0.572548808|0.825336018|0.839810365|0.013528742|0.787929678|0|-0.138002689|0.3608415239999999|-80.82023592|20.06220362|0.435856737|255.2562173|-0.042457317|11.74927853|70.98337779|-1.825664624|-47.33176279|-24.864808|100.8824395|2470.585429|330.3862551|-1069.186744|1770.045716|0.922968238|5329.481371|-626.1611682999999|36.77740577|-206.2506659|1581.428448|449.7512005|17.07472346|1.0|0.0|1.0|1.0|2.0|0.28|16.0|-5.84|3.64|125.57|1.03|0.0|97.32|2.0|-5.11|26.0|371.41|0.0|0.0|1.0|3.04|-3.98|7.68e-06|0.00285|0.000105|39.0|2.82|0.0|0.0|0.000537|3.8551|3.8551|-1559.3980869999998|622.22|321.61|321.61|0.7005899999999999|-1559.194237|-0.15994|5289.0|-0.19526|0.04465349|-1559.253116|6.8861
19_a3|0.0|1|0|0.0|0|6.605297921|0|1.4316666480000002|0.0|-0.003417504|4.59511985|-0.030657|0.0386379929999999|-0.008897473|1.744747103|0.006821053|0.156485495|0.036226415|1|0.006731579|-0.015805561|-0.066245471|-0.270506095|0.718266758|0.758995484|-0.0150769919999999|0.687139108|1|-0.067674689|0.225451546|-31.50932639|5.419662458|0.146982098|68.43484547|-0.032585664|2.523394126|0.0|-1.140498238|-14.67073822|-15.17188084|36.92898885|2000.66399|397.1650228|-531.0158295|869.7868956|0.911365749|4138.413977|-247.2409002|20.01615321|-240.2326308|700.5653624|314.0966684|7.706796952|1.0|1.0|0.0|1.0|1.0|0.06|21.0|-7.21|3.39|67.35|1.18|0.0|85.32|1.0|-3.24|22.0|287.32|0.0|1.0|1.0|2.45|-3.58|0.000578|166.0|0.000266|0.0764|2.19|0.0|0.0|1.7800000000000002e-05|3945.0|3945.0|-929.2818523|499.93|314.28|314.28|0.67351|-929.14689|-0.16303|2191.0|-0.2206|0.020989746|-929.193831|7.6383
1i_a5|0.0|1|0|-4.358943904|0|6.605297921|0|1.219028472|0.0|-0.006494891|4.59511985|-0.31059482|0.0253888889999999|0.018196138|0.0|-0.0012491689999999|-0.174016111|-0.003198529|1|-0.000700145|0.059972925|0.004923698|-0.403861432|0.525406088|0.780175595|-0.058385936|0.513260607|0|-0.091178745|0.4729402929999999|-50.81756452|4.621144795|0.112394438|62.64191946|-0.03570792|2.575548983|0.213644964|-1.428316788|-28.32266298|-19.90145306|55.43870932|2482.831286|494.6981114|-796.0581225|942.1618767|0.8858245220000001|5432.586961|-443.6750585|26.20475553|-289.21443910000005|1048.190221|403.396385|10.96226516|1.0|1.0|0.0|1.0|1.0|0.05|23.0|-8.88|6.37|54.46|2.73|0.0|95.49|1.0|-4.79|27.0|366.34|1.0|0.0|1.0|4.12|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|0.0|4.86e-07|4.7243|4.3799|-1288.356212|569.42|283.08|262.44|0.50107|-1288.210207|-0.17945|2.6336|-0.23674|0.03383899|-1288.264271|7.6198
17g_a50|0.0|0|1|0.0|2|7.934155233999999|2|1.320916184|4.377239517|-0.002050512|5.82008293|0.052557574|0.029160757|-0.05611228|2.236579664|0.012079|-0.022378911|-0.1155555559999999|2|0.01245647|-0.090386911|-0.323333765|-0.213708251|0.754575205|0.738521694|-0.10642733|0.7276268779999999|1|-0.048170917|0.442201795|-32.14758511|9.710172008|0.079336825|52.94662161|-0.025918901|6.48022912|85.51402581|-1.555134042|-21.45417373|-17.29736764|41.85775712|2821.3922|614.4183967|-1037.842058|1975.996014|0.879688945|6102.424958|-692.6194843|23.06474408|-333.6136209|1383.884645|829.3813984|9.106383854|0.0|1.0|1.0|1.0|0.0|0.35|20.0|-6.96|4.37|51.77|2.71|0.0|133.03|1.0|-4.46|32.0|424.54|0.0|1.0|0.0|3.63|-4.86|3.4899999999999995e-05|0.0148|1.39e-05|0.0059|3.68|0.0|0.0|4.6500000000000005e-05|4.0458|4.0458|-1335.976491|725.92|306.45|306.45|0.6623600000000001|-1335.631756|-0.16699|7.0584|-0.19929|0.02957267|-1335.693266|6.6091
9_a27|0.0|1|0|0.0|1|6.842683282|0|1.391067068|1.830911754|-0.0073742819999999|4.727387819|-0.050617284|0.042847222|-0.152086653|1.233610009|0.00611794|-0.051160217|-0.0447599329999999|1|0.00651856|-0.2559122789999999|-0.171520296|-0.541535578|0.677253824|0.8214321609999999|0.017503266|0.654138816|1|-0.078270599|0.36853691|-40.3551562|10.10030794|0.2011355289999999|103.702486|-0.033677898|5.20756849|65.12542467|-1.414471696|-20.80651808|-17.36382286|50.45546414|2256.4955670000004|411.8826346|-729.2805601|1463.168883|0.873886547|4962.727436|-376.0062056|21.99956856|-298.297086|923.9818797|424.8821143|7.488512291|1.0|0.0|1.0|1.0|1.0|0.16|21.0|-7.06|3.04|76.46|2.66|0.0|97.46|1.0|-4.06|25.0|331.37|0.0|1.0|1.0|2.99|-4.08|8.66e-05|0.0287|8.28e-05|0.0274|2.8|0.0|0.0|2.88e-05|5.5421|4.1673|-1083.143348|549.64|297.52|223.71|0.59444|-1082.965434|-0.1716|2.7456|-0.2187|0.02461151|-1083.017359|8699.0
12ab_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.297042596|0.0|-0.007034881|5.351858133|0.000258844|0.039951691|0.035377607|0.0|0.000939229|-0.032623802|-0.029080933|1|0.002112069|0.0618552579999999|-0.169341326|-0.4186639029999999|0.86559137|0.831136366|-0.0852411419999999|0.8196353679999999|0|-0.079202413|0.452078227|-54.63243106|16.62527454|0.158944244|109.6369437|-0.033434841|11.46782191|15.55386871|-1.805481415|-37.68448987|-23.06276515|71.2577056|2902.39241|580.1454645|-1245.389318|2390.849902|0.941700118|6314.697413|-859.0476432|33.96451406|-246.9770378|1834.083759|708.5476357999999|16.81984117|1.0|0.0|0.0|0.0|2.0|0.17|17.0|-7.05|1.95|92.99|1.59|0.0|133.27|1.0|-3.92|32.0|420.47|0.0|0.0|0.0|1.8|-3.91|0.0001199999999999|0.0503|0.000122|0.0515|2.33|0.0|0.0|3.76e-05|3.8845|3.8845|-1364.509957|712.73|319.17|319.17|0.69294|-1364.236757|-0.15699|3.6976|-0.2093699999999999|0.04167456|-1364.300531|7.9586
33_a47|0.0|0|1|0.0|1|6.823286122000001|0|1.409403453|1.758479676|-0.004263267|4.727387819|-0.085712613|0.034691358|-0.11544858|1.688794654|0.002212256|-0.033554816|0.0741098479999999|1|0.003634698|-0.26447859|-0.338113214|-0.270498605|0.63155995|0.82821379|0.065468525|0.607650682|1|-0.060080724|0.404334141|-32.1568697|11.96072985|0.1802998689999999|96.50148984|-0.0272154529999999|6.401714296000001|0.0|-1.088618103|-17.2112484|-14.56646493|44.11759955|2311.28828|438.726241|-582.6585971|787.797733|0.854471925|4889.09585|-311.85503880000005|25.25333652|-82.22540944|1010.133461|388.178924|15.83240237|0.0|1.0|1.0|1.0|1.0|0.11|21.0|-7.08|4.04|68.52|1.52|0.0|94.28|1.0|-3.26|25.0|334.35|0.0|1.0|1.0|2.69|-3.72|0.000546|183.0|0.000192|0.0643|2.19|0.0|0.0|2.79e-05|4.1869|4.1869|-1123.16428|566.29|296.13|296.13|0.67508|-1122.992964|-0.15985|4.5647|-0.21447|0.02924367|-1123.04547|8.4
4h_a46|-3.74433321|0|0|0.090767245|1|7.825245291|1|0.3002050539999999|2.134072222|-0.005778576|5.587248657999999|-0.346835467|0.040890805|-0.057256598|0.0|-0.0008161889999999|-0.021951549|-0.09922757|1|0.003087227|-0.0932537609999999|-0.0488847059999999|-0.516344924|0.739180305|0.7543177040000001|0.075704004|0.6947264059999999|0|-0.083155747|0.659584488|-65.24476749|7.900037181|0.232755725|182.6222935|-0.0305445539999999|6.198442205|19.09455432|-2.015940586|-51.19164773|-23.9655397|73.14480467|3472.1185880000003|601.9869510999999|-1581.72562|3180.526173|0.947878486|7808.347937|-1241.036544|29.75215152|-479.405829|1963642.0|1021.999374|9.093247153|1.0|0.0|0.0|1.0|2.0|0.3|23.0|-9.2|6.18|124.17|2.27|0.0|142.08|1.0|-6.53|36.0|502.63|1.0|0.0|0.0|3.82|-5.69|2.97e-07|0.000149|2.06e-06|0.00104|4.21|0.0|1.0|3.210000000000001e-07|4.2444|4.18|-1923.926093|792.61|296.62|292.11|0.54445|-1923.543349|-0.1711599999999999|1.7601|-0.21008|0.04729184|-1923.611784|6.6402
21c _a23|0.0|0|1|0.0|2|7.525639975|0|1.197962776|3.311482916|-0.009944003|5.4161004020000005|-0.135572353|0.043130342|0.0645437059999999|0.731360766|0.003456487|-0.092608459|-0.039311241|2|0.0035741379999999|0.118226959|-0.036896213|-0.596546056|0.7641222459999999|0.782543953|0.149511954|0.7301130229999999|1|-0.08365474|0.2571258939999999|-59.46209153|9.976937758|0.209403563|148.8448086|-0.040210758|7.09164338|94.32302529|-2.171380929|-42.26586935|-28.58195193|69.43902929|3161.1237530000003|561.9588018|-1543.4254039999998|2628.628799|0.881854988|7227.157398|-1097.07235|34.24804117|-475.6090385|1849.394223|762.0576580000001|9.5615256|0.0|0.0|1.0|1.0|2.0|0.08|26.0|-7.33|3.42|148.11|2.49|1.0|133.35|1.0|-5.63|34.0|468.53|1.0|0.0|0.0|3.0|-4.72|2.35e-06|0.0011|1.92e-05|9.0|2.86|0.0|0.0|2.2e-05|3.6649|3.6649|-1837.964768|747.88|338.3|338.3|0.5885699999999999|-1837.67081|-0.15089|6.0226|-0.22981|0.03257532|-1837.736174|7.1752
4f_a46|0.0|0|0|0.2096617139999999|1|7.825245291|1|1.134637108|2.190536659|-0.001035775|5.587248657999999|-0.001868546|0.045958333|-0.099507167|0.0|0.012332859|-0.056114865|-0.115631645|1|0.011806162|-0.154986658|-0.123416853|-0.150189733|0.6901151990000001|0.74106323|-0.2076648489999999|0.69830739|0|-0.055836642|0.296072934|-30.29079362|4.738551282|0.065026794|35.27635517|-0.022035297|2.570614463|56.50645576|-1.079729539|-16.43243843|-11.95391778|35.0293449|2103.214727|507.213176|-585.7419712999999|1563.375755|0.7382488140000001|4661.569032|-317.7588874|15.73210412|-281.9234274|770.8731021000001|538.4165208|5.6100342670000005|1.0|1.0|1.0|1.0|0.0|0.38|17.0|-7.21|4.71|43.6|2.58|0.0|101.54|1.0|-4.38|25.0|332.44|0.0|1.0|1.0|3.76|-4.58|4.18e-05|0.0139|2.62e-05|0.00872|3.77|0.0|0.0|2.04e-05|4548.0|4548.0|-1033.550809|591.51|272.61|272.61|0.69208|-1033.315821|-0.19079|3.2783|-0.2202599999999999|0.02238723|-1033.36869|6.7375
20_a4|0.0|0|0|0.0|1|7.535296702|1|1.399905568|2.017439295|-0.003103385|5.4161004020000005|-0.00123671|0.039635417|-0.061689675|0.0|0.012265062|-0.1473674569999999|-0.059498265|1|0.012025268|-0.098992154|-0.103098674|-0.211751813|0.691307598|0.7797803109999999|0.246357638|0.665774148|0|-0.060595472|0.210083785|-29.16642156|11.03865532|0.081852712|39.3981702|-0.0273144939999999|5.313236547|68.49419443|-1.010636274|-14.03867522|-13.14728679|40.20507689|1982.961908|441.9318823|-486.4496111|1379.418733|0.729218575|4085.683488|-234.1428169|20.4281979|-138.2237887|755.8433223999999|338.71903330000004|11.71277006|1.0|1.0|1.0|1.0|0.0|0.11|17.0|-5.55|3.54|39.94|2.09|0.0|86.62|2.0|-3.46|22.0|289.33|0.0|1.0|1.0|2.97|-3.87|0.000346|0.1|0.000134|0.0388|2.96|0.0|0.0|0.000806|5.1778|4.0419|-934.2489802|517.72|306.74|239.45|0.66028|-934.103809|-0.16699|4.0681|-0.19747|0.022349042|-934.150871|6.1898
16i_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.6094207429999999|0.0|-0.0146198339999999|5.733341277|-0.075706124|0.0439583329999999|-0.056414399|2.078707411|-0.003511776|-0.104899053|0.006037736|3|-0.001202032|-0.098841478|-0.211019184|-0.700853898|0.801401734|0.836966894|0.134577711|0.761506727|1|-0.0857355019999999|0.5368697929999999|-56.03343427|14.59730623|0.198505292|129.7354415|-0.036726892|9.540239197|32.3175507|-1.836344582|-36.62130242|-24.00328703|70.6307405|2770.767996|523.8261846|-1200.164351|3450.514629|0.836873682|6355.471589|-784.3813651|33.38593207|-286.2130831|1669.296604|636.0251562999999|13.79800742|1.0|0.0|1.0|1.0|2.0|0.3|19.0|-7.4|4.85|149.27|1.34|0.0|116.75|1.0|-7.03|29.0|427.54|1.0|0.0|0.0|3.96|-5.09|9.25e-08|3.96e-05|8.18e-06|0.0035|4.19|0.0|0.0|1.7100000000000002e-05|3.6176|3.6176|-1995.307733|692.96|342.72|342.72|0.70222|-1995.055356|-0.14976|3353.0|-0.2002|0.02810109|-1995.11813|8.2596
14j_a23|0.0|0|1|0.0|2|7.423568444|0|1.197963927|3.278390512|-0.006327927|5.351858133|-0.071396109|0.046283951|0.037350515|0.722606603|0.007671236|-0.026319216|-0.055708465|2|0.0075222369999999|0.087218599|-0.17267308|-0.463194548|0.616699629|0.800643488|0.143567854|0.5935522360000001|1|-0.062203032|0.226990358|-40.35191855|13.28905737|0.154547838|100.2571987|-0.034989992|8.620784882999999|83.17168000000001|-1.644529644|-26.17681598|-22.69846456|53.64097592|2943.385528|548.455847|-1066.827834|2175.598042|0.988615047|6597.039681|-692.0651337|29.32742551|-355.4521561|1378.388999|599.5697147999999|11.53930239|0.0|0.0|1.0|1.0|1.0|0.05|26.0|-7.67|4.58|105.02|3.4|1.0|120.24|1.0|-5.58|31.0|429.47|0.0|0.0|0.0|3.77|-5.11|2.66e-06|0.00114|7.73e-06|0.00332|3.68|0.0|0.0|9.18e-06|3.6671|3.6671|-1729.15999|670.6|338.1|338.1|0.65128|-1728.9293280000002|-0.14816|5.8037|-0.2239699999999999|0.02207124|-1728.988797|8.3883
14o_a23|0.0|0|1|-4.758526534|2|7.423568444|0|1.197958066|3.133942289|-0.014680137|5.351858133|-0.301504331|0.046090147|0.135737344|0.6669152279999999|-0.002390707|-0.029012777|-0.049105045|2|-0.0004039459999999|0.416392114|-0.2952674819999999|-0.653629157|0.598213287|0.802854174|0.000891427|0.575188253|1|-0.072435569|0.328340215|-51.49843925|12.835973699999998|0.0959220569999999|68.19627862|-0.042454824|9.125801389|0.8929505459999999|-2.165196042|-36.61307972|-30.18347529|64.33441296|3399.6213840000005|642.7588542000001|-1539.35724|2297.392496|0.958697036|7967.617129|-1094.413931|37.71512766|-427.001863|1923.471511|676.4530574|13.71836682|0.0|0.0|1.0|1.0|1.0|0.09|26.0|-7.95|6.18|114.25|3.04|1.0|126.97|1.0|-6.89|35.0|495.48|1.0|0.0|0.0|4.31|-6.0|1.29e-07|6.38e-05|1e-06|0.0004969999999999|4.76|0.0|0.0|5.57e-06|3.6989|3.6989|-2042.184285|729.11|335.19|335.19|0.58581|-2041.934645|-0.1517|5.9294|-0.23229|0.02299729|-2042.000938|8.4815
13d_a5 (GW788388)|0.0|1|0|0.0|0|6.605297921|1|1.236844097|0.0|-0.005668173|4.59511985|-0.009710199|0.027375887|-0.092509033|0.0|0.002956745|-0.086484275|0.024793388|1|0.003668464|-0.14893897|-0.016337128|-0.3706975529999999|0.7333482170000001|0.78479342|0.024905619|0.71006207|0|-0.086824482|0.54169129|-57.42492153|9.637686167|0.2258962769999999|149.40573999999998|-0.0291837579999999|6.374277851|44.69922692|-1.605106706|-37.98032007|-19.30187193|67.0626077|2834.036315|511.985152|-1061.602956|1377.863026|0.954644629|6122.792779|-702.1345259999999|28.84397435|-223.7910275|1586.418589|723.0631751|14.57821204|0.0|1.0|1.0|1.0|2.0|0.2|23.0|-8.84|4.11|92.79|1.37|0.0|121.68|1.0|-4.35|32.0|425.48|0.0|0.0|1.0|3.11|-4.35|4.429999999999999e-05|0.0189|4.5e-05|0.0192|2.75|0.0|0.0|6.16e-07|4.6091|4.1706|-1390.589662|707.09|297.28|269.0|0.48848|-1390.294368|-0.17299|2.4867|-0.22841|0.04130059|-1390.355751|7.7447
7c_a8|0.0|1|0|0.0|1|7.05012252|0|1.400027586|1.4416758790000002|-0.007509694|4.844187086|-0.025233184|0.043533333|0.0493777859999999|0.0|0.00325576|-0.0450662909999999|-0.118915929|1|0.004301963|0.079425146|-0.077006275|-0.328286221|0.718994164|0.740795639|0.0092411059999999|0.6881348629999999|0|-0.080277893|0.292274414|-50.34151168|19.18974586|0.151076042|94.73836511|-0.03366688|12.03370912|75.43825735|-1.6160102369999998|-31.56868845|-21.11218373|69.53125754|2716.5013510000003|532.3522286|-1013.384819|2162.326414|0.971698707|6013.168519|-635.4840877|33.67700028|-159.15828340000002|1616.4960130000002|572.8089095|20.10370648|0.0|1.0|1.0|1.0|1.0|0.09|23.0|-7.76|3.78|92.93|1.82|0.0|112.76|1.0|-5.0|30.0|398.41|0.0|0.0|0.0|3.26|-4.67|1e-05|0.00399|2.14e-05|0.00851|3.37|0.0|0.0|6.91e-06|4.6061|3.1406|-1331.8206369999998|662.05|394.78|269.17|0.70321|-1331.567632|-0.1318599999999999|12.0073|-0.20658|0.02732536|-1331.625743|4.7307
16j_a32|0.0|1|1|-0.082980188|0|7.765993078999999|0|0.609420735|0.0|-0.0139074189999999|5.733341277|-0.086195934|0.046788618|-0.0667943999999999|2.076106145|-0.002456725|-0.135618491|0.021997616|3|-0.00030659|-0.11512706|-0.202656848|-0.704356423|0.79965447|0.798237393|0.168000908|0.762429418|1|-0.07651119|0.509776381|-54.71915795|16.63953228|0.174011588|124.4493461|-0.034287782|11.90023573|45.81893652|-1.817252458|-39.13396528|-24.52188465|71.35869023|2830.682695|590.7291534|-1299.659886|3448.428146|0.7944808170000001|6507.757122|-929.4888072999998|35.04175088|-285.7717513|1857.212797|701.9321161|15.48758085|1.0|0.0|1.0|1.0|2.0|0.33|19.0|-7.77|5.24|149.27|1.57|0.0|121.3|1.0|-7.45|30.0|441.57|1.0|0.0|0.0|4.25|-5.41|3.56e-08|1.57e-05|3.89e-06|0.00172|4.59|0.0|0.0|7.5e-06|3629.0|3629.0|-2034.621888|729.78|341.65|341.65|0.70207|-2034.344833|-0.15012|3.4656|-0.2002799999999999|0.0283671|-2034.408854|8.0315
17a_a22|0.0|0|0|0.0|1|6.842683282|0|1.2689202|1.866510299|-0.005149751|4.727387819|-0.092107225|0.043274232|-0.054347074|1.67348685|0.00220634|-0.094996254|-0.005724389|1|0.0027615779999999|-0.089641194|-0.126659773|-0.3626566539999999|0.830653242|0.7562495659999999|0.155547571|0.7994946709999999|1|-0.072161482|0.345497724|-49.30541729|9.597299109|0.140522986|96.01444244|-0.030843667|6.55749888|0.0|-1.758088991|-33.68866751|-21.07439877|58.9027164|2910.035347|587.2505892999999|-1201.24073|1934.881271|0.945313306|6343.687177000001|-820.7657853999999|29.64221498|-288.28178110000005|1689.6062539999998|784.2697099|13.19906822|1.0|1.0|0.0|1.0|1.0|0.15|27.0|-9.13|4.93|68.52|2.01|1.0|128.29|1.0|-4.75|33.0|435.5|0.0|1.0|0.0|2.25|-4.96|1.7899999999999998e-05|0.0078099999999999|1.09e-05|0.00473|3.62|0.0|0.0|3.23e-07|4.8502|1.3971|-1408.300966|731.19|887.46|255.63|0.71303|-1407.8711|-0.06214|3.0156|-0.21338|0.02170866|-1407.935792|7.0862
16b_a32|-3.3094926630000003|1|1|0.0|0|7.765993078999999|0|0.2980105389999999|0.0|-0.008469352|5.733341277|-0.3723824429999999|0.041958333|-0.012739425|2.033356859|-0.008277865|-0.018753196|-0.0657820279999999|3|-0.00180101|-0.023602065|-0.222700615|-0.586122949|0.745820612|0.852956281|0.056127969|0.6762731040000001|1|-0.088716278|0.559199331|-56.84546999|10.12961779|0.253462496|162.40756509999997|-0.0345657579999999|6.490611388|9.827907321|-1.624590613|-36.42406481|-22.14820988|66.97508778|3037.795494|478.3482386|-1040.965864|3264.235184|0.709394251|6612.089615999999|-667.0049190000001|29.62431176|-317.3487516|1392.342653|597.8890744|10.98052464|1.0|0.0|1.0|1.0|2.0|0.28|19.0|-7.6|4.88|165.49|0.41|0.0|114.43|1.0|-6.28|28.0|433.57|1.0|0.0|1.0|3.26|-4.55|5.19e-07|0.000225|2.84e-05|0.0123|3.14|0.0|0.0|1.1e-05|3.6211|3.6211|-2315.990437|676.92|342.39|342.39|0.70233|-2315.757928|-0.14995|4.4055|-0.2094099999999999|0.03900066|-2315.819979|7.7696
12c_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.29696741|0.0|-0.007667703|5.351858133|-0.04162109|0.040899471|0.085843909|0.0|0.0005016269999999|-0.0621599059999999|-0.056994595|1|0.0010871589999999|0.146546059|-0.177407665|-0.4423430339999999|0.8941919290000001|0.819222745|-0.033217921|0.8065052890000001|0|-0.073370864|0.462597812|-47.12722334|12.5779546|0.159266488|102.2992907|-0.038024893|8.079011794|6.546878962999999|-1.901244658|-30.27053327|-24.42396797|59.70517794|2785.47514|540.0159387|-1221.198398|2365.641348|0.899732176|6256.172329|-784.3943293|32.34920911|-327.5932797|1617.460455|629.5017194000001|12.38318928|1.0|0.0|0.0|0.0|2.0|0.14|17.0|-7.18|2.54|69.2|2.51|0.0|128.76|1.0|-4.44|30.0|415.88|0.0|1.0|1.0|2.34|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|3.31|0.0|0.0|2.77e-05|3.8436|3.8436|-1692.540795|672.74|322.58|322.58|0.68913|-1692.312906|-0.15835|4.9812|-0.2082699999999999|0.02977602|-1692.3713309999998|8.0458
