molecula|NaaNH|SaaNH|SRW09|nAHRing|nARing|MATS2c|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|MATS1i|AATSC1i|MATS1c|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
3b_a49|0|0.0|7.535296702|1|1|-0.003115526|-0.0057605869999999|0.034155556|1.844602991|-0.322592863|0.000607064|10.92976559|0.00361222|0.001356445|0.000511959|0.000850823|-0.405529602|0.006213385|0.845992028|0.749565191|0.749104358|-0.0883601469999999|-0.0846496|-51.77986692|325.6896751|0.250895642|153.4719941|-31.67356498|81.60358988|-1.439043207|64.91785551|-16.92803342|62.35407961|2660.339607|458.224537|1796.6760370000002|-10.35481932|7.236413572000001|13.85181805|209.89391040000004|-538.4506046|0.021477952|641.1445234|13.13798859|1.0|1.0|2.0|2.43|0.22|-7.58|3.16|98.72|1.25|1.0|0.0|116.94|0.0|6.0|-3.53|30.0|5.0|0.0|1.0|2.38|0.000293|0.1169999999999999|0.000256|0.0|0.0|1.05e-05|-0.06115|3.4|-1293.291817|664.15|1132.92|480.08|0.5798|0.6632|-1293.048179|0.0759|-0.1587|3.0055|0.0368692|-1293.106236|25.0|7.6021|7.6021
12bb_a36|1|3.3296932480000003|7.412764017000001|2|2|-0.07834963|-0.008239316|0.04625323|0.0|-0.444923056|-0.006877664|10.96022185|-0.027636036|-0.004358975|-0.098027247|-0.250781298|-0.421445726|-0.045186455|0.892249657|0.632625562|0.6888482109999999|-0.090660196|-0.114330726|-73.39466247|88.91215764|0.311151789|199.7440352|-47.11573753|0.0|-1.943622342|88.14984373|-24.95418524|72.36704599|2902.055617|442.2064275|2458.790147|-16.01935076|7.854524291000001|15.13083401|180.1992964|-800.967538|0.022984922|593.6088758|14.75518126|0.0|0.0|2.0|0.0|0.14|-7.12|3.55|69.2|2.78|1.0|0.0|123.67|0.0|5.0|-3.99|31.0|6.0|1.0|0.0|2.44|0.000102|0.0424|4.81e-05|0.0|0.0|3.17e-05|-0.0566799999999999|3.66|-1431.374881|667.88|1120.72|515.92|0.38838|688.0|-1431.178978|0.0736|-0.15507|6251.0|0.03421884|-1431.238418|0.01|8.0|8.0
4e_a49|0|0.0|7.535296702|1|1|-0.076526919|-0.006602016|0.036555556|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|10.92777282|0.018857363|0.000660956|-0.037142108|-0.060391347|-0.403194204|0.032396301|0.856023531|0.731643066|0.757062331|-0.09422276|-0.087866673|-53.89448633|313.22432680000003|0.242937669|149.0098632|-33.05708028|60.11195021|-1.493733437|68.38360061|-17.96482878|68.30753733|2675.626006|464.3567821|1647.641653|-11.01902676|7.934910277|15.01788083|214.47685|-561.9703647000001|0.023622273|620.5697596|14.48911428|1.0|1.0|2.0|2.89|0.22|-7.36|3.4|92.93|1.25|1.0|0.0|114.08|0.0|6.0|-3.28|30.0|5.0|0.0|1.0|2.42|0.000528|211.0|0.000305|0.0|0.0|1.74e-05|-0.06461|3.34|-1313.158118|660.22|1128.64|504.63|0.4078199999999999|0.68043|-1312.924353|0.0789|-0.1585099999999999|3.9718|0.04133034|-1312.98289|34.0|7.4685|7.4685
12aa_a36|1|3.4172704080000003|7.412764017000001|2|2|0.033952382|-0.011588438|0.042560386|0.0|-0.672129428|-0.006653538|10.95446449|-0.013898809|-0.004569485|-0.052743904|-0.090926893|-0.53315493|-0.023185884|0.888163057|0.849217847|0.688945241|-0.1066659309999999|-0.117270578|-80.19356964|132.3194611|0.3110547589999999|212.7097172|-54.83906299|109.0001157|-2.228140982|96.18613736|-28.21625599|89.09222754|2928.7759760000004|471.12395210000005|2418.848273|-19.29522587|8.05947774|14.60824604|183.7216658|-1041.942197|0.023386634|689.2886595|15.99256772|0.0|0.0|3.0|0.0|0.13|-6.14|1.92|112.29|1.28|1.0|0.0|131.85|0.0|6.0|-3.52|32.0|5.0|0.0|0.0|1.15|0.000304|129.0|0.000359|0.0|0.0|0.000305|-0.05111|3.88|-1401.617177|701.99|1183.76|520.19|0.6931|0.6931|-1401.389257|0.4446|-0.15718|3.5904|0.04550032|-1401.45065|9.0|8.0458|8.0458
16_a4|0|0.0|7.535296702|1|1|-0.219944434|-0.00228637|0.04501634|0.0|-0.089168424|0.0067511459999999|10.94592242|0.019290123|0.006466406|-0.018051608|-0.0513920109999999|-0.214481956|0.0293772029999999|0.8366279120000001|0.482473457|0.7898461090000001|-0.073335635|-0.080093659|-39.44800181|13.51923899|0.210153891|103.5057102|-19.42906425|74.430775|-1.201404885|45.11883447|-16.43666742|42.88070889|2101.6948030000003|389.0176968|1522.164774|-8.095443438|5.548106463|10.19502391|82.51653675|-291.4359638|0.0115138339999999|322.8922084|5.67083266|0.0|0.0|0.0|3.08|0.11|-6.36|4.49|30.71|3.44|1.0|0.0|85.02|0.0|2.0|-3.92|23.0|4.0|1.0|1.0|3.91|0.0001199999999999|0.0371|3.68e-05|0.0|0.0|0.000134|-0.03965|4.05|-1057.478071|515.68|856.55|407.99|0.51149|0.54061|-1057.3808390000002|0.1006|-0.17375|1863.0|0.01638524|-1057.429593|343.0|6.4647|6.4647
1_a3|0|0.0|6.823286122000001|1|1|0.079857077|-0.006053652|0.034166667|2.194605012|-0.248199745|-0.006610844|10.33805862|0.032569462|-0.005006707|0.05038525|0.08803837|-0.486774367|0.057919092|0.8457792829999999|0.943582278|0.7762512779999999|-0.098872259|-0.0925710269999999|-42.54530997|289.8942564|0.2237487219999999|102.8341051|-19.55367089|0.0|-1.295994381|49.05980305|-15.67458788|49.13501083|2012.9704|356.76228530000003|1162.737831|-7.203984013|4.984064981|9.046658216|95.55665364|-273.7513925|0.014174378|373.1494221|6.514493077999999|1.0|1.0|1.0|0.0|0.18|-5.77|2.28|77.1|1.52|0.0|0.0|91.52|0.0|2.0|-3.07|22.0|4.0|0.0|0.0|1.5|0.0008529999999999|261.0|0.000503|0.0|0.0|0.000518|-53.0|2.08|-1273.290432|496.09|845.2|316.61|0.30619|0.68912|-1273.1763970000002|0.0096|-0.1658599999999999|2.2332|0.02599563|-1273.22339|724.0|6.1403|6.1403
12be_a36|1|3.466734143|7.412764017000001|2|2|-0.148313814|-0.009368126|0.043854875|0.0|-0.580823835|0.000482522|10.95957887|0.00430921|0.002872872|-0.176729938|-0.289604649|-0.3825349939999999|0.00734728|0.858971809|0.8350231859999999|0.798015877|-0.0780531429999999|-0.108962668|-75.59805505|63.31681179|0.201984123|140.1361326|-52.44976141|0.0|-1.852365352|99.62604537|-22.15805062|77.57811183|3039.9167260000004|553.6616295|2552.721046|-15.37320593|8.773114043|16.14074295|301.05661160000005|-891.645944|0.034632557|766.4854363|24.02799032|0.0|1.0|2.0|0.0|0.21|-6.79|2.83|87.66|1.42|1.0|0.0|136.74|0.0|7.0|-4.11|33.0|6.0|0.0|0.0|1.75|7.75e-05|0.0342|7.13e-05|1.0|0.0|7.11e-05|-0.0518799999999999|2.68|-1461.968283|739.48|1256.67|594.44|0.40844|0.70465|-1461.68274|0.0018|-0.13781|7.7861|0.03245204|-1461.747501|44.0|7.3565|7.3565
4d_a49|0|0.0|7.535296702|1|1|-0.06085453|-0.006135653|0.036555556|1.76904838|-0.343596561|0.000607064|10.92777282|0.013451218|0.001356445|0.000511959|0.000850823|-0.417231241|0.023137464|0.834151595|0.749565191|0.752634646|-0.089942837|-0.085966608|-52.95392476|85.21839288|0.2473653539999999|152.3727245|-32.61868996|57.16412513|-1.461432343|66.51766234|-17.31186002|63.79609555|2658.242991|463.6097566000001|1640.195062|-10.66380249|7.998287218|15.09148245|212.6814716|-554.5177292999999|0.022019681|641.1445234|13.56373757|1.0|1.0|2.0|2.68|0.22|-7.58|3.16|98.72|1.25|1.0|0.0|115.63|0.0|6.0|-3.13|30.0|5.0|0.0|1.0|2.27|0.000743|296.0|0.0004509999999999|0.0|0.0|1.05e-05|-0.06309|2.99|-1293.29417|668.09|1144.04|495.7|0.40593|0.6782100000000001|-1293.049085|0.0879|-0.15888|4.3005|0.0395418|-1293.107454|18.0|7.7447|7.7447
12bc_a36|1|3.43846811|7.412764017000001|2|2|-0.058020733|-0.007661816|0.04625323|0.0|-0.413738077|-0.001012333|10.95883416|-0.027636036|-0.00097037|-0.101451485|-0.1716508239999999|-0.442519304|-0.045186455|0.892249657|0.771220556|0.834305498|-0.077192869|-0.107107992|-71.97763346|83.35308244|0.165694502|111.3483497|-48.36968394|0.0|-1.927943855|83.97121855|-25.91194805|64.13376391|2927.476132|560.6615736|2623.395239|-17.41308622|8.273766079|15.54183457|153.57572439999998|-870.6543108999999|0.017847333|661.6709012|11.99358509|0.0|0.0|2.0|0.0|0.14|-7.76|3.99|69.2|2.99|2.0|0.0|133.77|0.0|5.0|-5.08|31.0|4.0|1.0|1.0|2.82|8.27e-06|0.00372|6.55e-06|0.0|0.0|7.83e-06|-0.05828|4.42|-2152.100551|705.12|1188.37|563.76|0.35775|0.69094|-2151.9100780000003|0.3478|-0.15671|6.5854|0.03419831|-2151.971485|8.0|8.0969|8.0969
27b_a34|0|0.0|7.412764017000001|1|1|-0.056026127|-0.010183855|0.042739018|0.0|-0.549928192|-0.001438963|10.95430634|-0.027175221|0.001228116|-0.194619338|-0.322091086|-0.463926296|-0.047542374|0.8299950709999999|0.770240631|0.783431788|-0.08757938|-0.109683855|-72.21552354|150.83624440000003|0.2165682119999999|142.58786569999998|-47.54648562|540.9533124|-1.864625537|87.24055613|-24.553278|78.08618045|2835.31543|515.8091561000001|2431.595232|-16.16580511|9.124440695|15.39406063|189.4124225|-808.2902556|0.022820627|627.4287311|15.02503259|1.0|1.0|1.0|3.66|0.12|-8.19|3.94|84.99|1.83|2.0|0.0|116.33|0.0|5.0|-5.23|31.0|5.0|0.0|1.0|3.46|5.92e-06|0.00243|1.1e-05|0.0|0.0|2.67e-06|-0.04121|4.33|-1350.018975|691.97|1174.68|577.39|0.47412|0.70001|-1349.811401|0.0252|-0.1652799999999999|11.8546|0.03640275|-1349.873325|0.65|6.1871|6.1871
25b_a34|0|0.0|7.412764017000001|1|1|0.133975789|-0.015658012|0.04037037|0.0|-0.861190687|-0.00378755|10.95957635|-0.061390533|-0.000223677|-0.278635968|-0.435821207|-0.623853334|-0.101529052|0.83883012|0.787858064|0.656573108|-0.1030760719999999|-0.137924163|-86.13394472|165.2408865|0.343426892|214.470853|-53.79083879|49.2835599|-2.206786613|98.0416108|-26.50275222|83.19266998|2611.55928|410.0313565|2671.608537|-16.55102732|6.383564979|11.00434095|148.1659658|-860.6534206|0.019067452|595.8522372|11.90766609|1.0|1.0|2.0|3.39|0.29|-6.42|2.63|90.3|1.56|1.0|0.0|108.21|0.0|7.0|-3.82|29.0|5.0|0.0|0.0|2.58|0.00015|59.0|0.000202|0.0|0.0|0.00015|-0.03539|5.06|-1313.361559|668.48|1136.16|562.84|0.6925600000000001|0.6925600000000001|-1313.132261|0.2259|-0.17564|7.0586|0.02655501|-1313.194808|2.08|5.6819|5.6819
12b_a40|0|0.0|7.515889085|0|0|0.084915315|-0.004650218|0.04020202|0.747253086|-0.158107422|0.00779293|10.31197236|-0.1537981269999999|0.004452418|0.023952313|0.038336814|-0.513870527|-0.227384615|0.7818091140000001|0.522580798|0.955647156|-0.065048707|-0.074921647|-42.67442006|80.72126798|0.044352844|25.26281742|-24.3068084|48.17000329|-1.048903063|48.54667776|-19.27231874|43.22826564|2462.878448|544.3244990000001|860.5059425000001|-10.97726831|8.132984007000001|16.09989085|81.54797734|-340.29531769999994|0.010309671|370.3261123|5.872257692000001|0.0|0.0|0.0|3.87|0.0|-8.39|6.58|58.43|5.07|2.0|0.0|101.78|0.0|2.0|-7.71|24.0|2.0|0.0|1.0|5.79|1.95e-08|8.09e-06|7.82e-08|0.0|1.0|1.7e-06|-0.08279|6.27|-3016.9868100000003|576.38|960.94|490.5|0.69476|0.69476|-3016.927883|306.0|-0.14267|4.5528|0.01251873|-3016.980996|0.04|7.3979|7.3979
47o_a18|0|0.0|7.03438793|1|1|0.052875948|-0.006476544|0.037484277|0.0|-0.4339284229999999|-0.00046896|10.94702017|-0.038296569|0.000787517|-0.103458566|-0.156998637|-0.490807196|-0.066242713|0.781148177|0.733228144|0.806872998|-0.077288013|-0.088436375|-64.2280736|77.37089184|0.193127002|140.2610102|-46.6464782|82.54478365|-2.210909375|70.23090572|-25.08909125|62.44459815|2857.120021|586.0020642999999|1393.529823|-18.22128055|9.808930716|19.35260972|92.41474142|-1166.161955|0.008265369|931.8364349|6.002832126|1.0|1.0|3.0|0.0|0.25|-9.37|3.69|85.29|2.94|3.0|1.0|139.63|0.0|9.0|-5.66|34.0|3.0|0.0|1.0|2.76|2.19e-06|0.000996|8.38e-06|0.0|0.0|1.93e-07|-0.0502|7.62|-1455.547304|783.22|1352.29|706.49|0.69248|0.69248|-1455.162559|0.5065|-0.13203|2.2316|0.02736851|-1455.231246|47.0|7.3279|7.3279
15_a15|0|0.0|0.0|1|1|-0.132759299|-0.006378587|0.029814815|0.0|-0.395472407|0.001806571|10.95980315|0.0020555079999999|0.003766915|-0.173728081|-0.272482143|-0.3597407929999999|0.003774415|0.7725348679999999|0.796300317|0.8972060479999999|-0.061884697|-0.091075463|-60.51136736|142.8140301|0.102793952|68.29723829999999|-40.20430373|4.306196778|-1.821509261|73.99578515|-20.86598874|54.83651811|3027.719888|596.1118717|2868.890383|-13.86355301|6.673906339|11.8273735|197.6323578|-804.0860746000001|0.0202953539999999|830.7967967000001|13.48441779|1.0|0.0|1.0|4.34|0.07|-8.9|4.33|59.51|2.52|2.0|0.0|138.24|0.0|6.0|-6.32|34.0|4.0|0.0|0.0|4.64|4.77e-07|0.000214|7.970000000000001e-07|0.0|0.0|5.7e-07|-0.03786|5.04|-1450.725355|700.82|1265.55|573.46|0.67524|0.70572|-1450.398033|0.0066|-0.10964|1.6365|0.02849263|-1450.462493|109.0|6.9626|6.9626
12aa_a30|0|0.0|7.412764017000001|2|2|-0.101407312|-0.008848121|0.043854875|0.0|-0.539735362|0.003529389|10.31162784|-0.007369513|0.005111479|-0.12254489|-0.207153446|-0.394520145|-0.012535889|0.855880335|0.794193541|0.8126513129999999|-0.078042288|-0.101368383|-70.79444906|55.0567406|0.1873486869999999|130.84205079999998|-49.44198469|0.0|-1.925999268|91.51563481|-23.59814969|76.08850600000001|3115.249471|567.5458219999999|2455.130164|-16.48066156|8.65813938|16.21199661|257.8730361|-939.3977091|0.029670025|792.3440337000001|20.72118575|0.0|1.0|1.0|0.0|0.21|-6.83|3.94|100.11|2.2|2.0|0.0|140.26|0.0|7.0|-5.61|33.0|6.0|0.0|0.0|2.52|2.47e-06|0.00113|9.94e-06|0.0|0.0|6.720000000000001e-05|-0.04966|3.34|-1804.784381|748.78|1275.73|605.07|0.30341|0.68642|-1804.516348|0.1506|-0.1472099999999999|5.8962|0.03443621|-1804.582558|8.0|8.1135|8.1135
8b_a50|1|3.1324050960000003|7.860570786|1|1|-0.115740384|-0.0045301379999999|0.035718954|1.98971238|-0.1812055289999999|0.006841944|10.945024|-0.0180233089999999|0.007057361|-0.065440141|-0.116174481|-0.332085641|-0.031953774|0.8836675340000001|0.71043578|0.845349082|-0.072629787|-0.078068703|-37.39727879|131.417573|0.154650918|74.08248511|-17.91443197|0.0|-1.092961836|49.02840043|-14.54338619|45.09730487|2143.807599|404.9478761|1401.458274|-6.966723542|5.292277178|9.26652151|157.2609748|-250.8020475|0.024280552|339.5806858|11.63112165|1.0|1.0|1.0|1.69|0.06|-5.94|3.14|59.39|1.79|0.0|0.0|89.78|0.0|2.0|-3.44|23.0|3.0|1.0|1.0|2.51|0.000359|108.0|0.000154|0.0|0.0|0.000347|-0.02903|2.11|-967.3160428|515.81|857.53|353.17|0.5533|0.59283|-967.212701|121.0|-0.1724099999999999|3.8213|0.036701907|-967.258772|68.0|7.1675|7.1675
15_a31|1|3.155574452|7.765993078999999|1|1|0.1893807519999999|-0.018913735|0.038809524|0.0|-0.775463115|-0.011797858|10.31169996|-0.074455342|-0.007631228|-0.157560864|-0.272545088|-0.6215974160000001|-0.116356616|0.8582665429999999|0.782925607|0.567108776|-0.116196194|-0.131697567|-70.00513464|141.1489667|0.4328912239999999|230.1075793|-37.21191643|514.6215199|-1.58037081|88.05886218|-22.10688462|82.24348203|2351.566145|301.452236|1675.977147|-11.75113151|6.148947296|11.51842782|190.5463457|-446.5429972|0.03396368|363.593507|18.05372755|1.0|1.0|2.0|1.64|0.19|-5.66|4.12|117.37|0.41|0.0|0.0|90.47|0.0|4.0|-4.28|24.0|5.0|0.0|1.0|2.27|5.27e-05|18.0|0.000272|0.0|0.0|0.000749|-0.04192|3.9|-1460.861851|556.68|925.93|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|348.0|-0.15202|5.5793|0.03843988|-1460.790873|1.1|5.9586|5.9586
12a_a5|1|2.981252568|7.139660336|1|1|-0.256282289|-0.00166971|0.023108466|0.0|-0.09350376|0.00873078|10.94553751|-0.032601907|0.008649556|-0.057691345|-0.093973419|-0.175245466|-0.063558439|0.829536345|0.741588813|0.894590896|-0.058605038|-0.067680123|-41.59124655|13.74268646|0.105409104|64.77671525|-25.55893402|0.0|-1.353602454|50.40529807|-15.99663329|41.04680832|2524.410428|549.7500455|899.5599904|-9.830359239|8.741980056000001|16.12184989|155.6073368|-511.1786804|0.014342828|650.3600841|8.814051518|1.0|1.0|1.0|2.96|0.21|-8.83|5.12|57.7|2.17|1.0|0.0|119.38|0.0|5.0|-4.27|29.0|4.0|1.0|0.0|3.58|5.37e-05|0.0205|2.56e-05|0.0|0.0|5.660000000000001e-07|-0.04076|2.91|-1201.990542|667.31|1140.24|508.81|0.50831|0.67169|-1201.750315|0.0296|-0.17152|2.5642|0.03567816|-1201.8082029999998|19.0|7.7212|7.7212
16_a15|0|0.0|0.0|0|0|0.072882981|-0.008593957|0.035555556|0.0|-0.4898555739999999|-0.009769916|10.31928197|-0.011969556|-0.00379317|-0.046871961|-0.0764246109999999|-0.528097878|-0.018331526|0.77948108|0.72660548|0.723597405|-0.08870471|-0.101500719|-69.38556779999999|53.93878231|0.276402595|188.9479321|-47.4317527|17.68542055|-2.131515106|76.07332645|-26.98327637|65.48636021|3173.773379|494.6488764|3014.308422|-18.44568161|6.798937229|11.720499900000002|89.91997762|-996.0668068|0.009783192|728.353441|6.687758643|1.0|1.0|2.0|2.93|0.08|-9.21|3.37|115.58|1.72|2.0|0.0|124.45|0.0|6.0|-6.0|32.0|6.0|0.0|1.0|3.59|9.89e-07|0.000442|6.14e-06|0.0|0.0|2.72e-07|-0.04082|8.26|-1770.448668|716.79|1229.58|600.98|0.6541100000000001|0.66615|-1770.217907|0.1409|-0.16871|8.0361|0.06079704|-1770.281427|21.0|7.6778|7.6778
1i_a5|1|2.843224727|6.605297921|0|0|-0.145964178|-0.006494891|0.0253888889999999|0.0|-0.279280326|-0.0012491689999999|10.94550053|-0.003198529|-0.000700145|0.001493879|0.004923698|-0.403861432|-0.00496377|0.8436458929999999|0.513260607|0.8876055620000001|-0.091178745|-0.084018635|-46.82694838|201.1526326|0.112394438|62.64191946|-26.09853285|0.213644964|-1.428316788|57.78921354|-19.90145306|55.43870932|2482.831286|494.6981114|942.1618767|-11.09187646|7.314842247|13.79450888|134.0627959|-443.6750585|0.0196689|403.396385|10.96226516|1.0|1.0|1.0|2.04|0.05|-8.88|5.48|54.46|2.73|2.0|0.0|95.49|0.0|4.0|-4.79|27.0|6.0|0.0|1.0|4.12|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.0|0.0|4.86e-07|-0.05729|3.58|-1288.322373|569.42|957.58|443.05|0.4571199999999999|0.50107|-1288.210207|0.0207|-0.17945|2.6336|0.03383899|-1288.264271|24.0|7.6198|7.6198
13b_a30|0|0.0|7.412764017000001|2|2|0.112353041|-0.011016128|0.041728395|0.0|-0.627919307|-0.003436924|10.31162842|-0.0463169629999999|-0.002215642|0.003429114|0.006103754|-0.564815317|-0.0771674659999999|0.892104517|0.802578397|0.694101802|-0.109962789|-0.113554975|-76.67161447|385.2420923|0.305898198|206.54056530000005|-51.76819834|105.341977|-2.271099499|88.26741491|-28.93268471|86.77473353|3002.926824|468.6532296|2319.48655|-19.53516918|8.804739699999999|16.1428924|134.8423681|-1035.363967|0.017174033|713.7769663|11.59580043|0.0|0.0|2.0|0.0|0.13|-6.19|3.04|124.74|2.06|1.0|0.0|135.37|0.0|6.0|-5.01|32.0|5.0|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|0.0|0.0|0.000288|-0.05434|4.54|-1744.446479|721.48|1210.94|544.04|0.32563|0.6862699999999999|-1744.2179010000002|0.1415|-0.14879|3.8495|0.0455651|-1744.281763|26.0|7.5901|7.5901
12ap_a36|1|3.4417292610000003|7.412764017000001|2|2|-0.06398791|-0.007719624|0.042739018|0.0|-0.424579308|-0.000143196|10.95430638|-0.042675894|0.001194592|-0.098598933|-0.175397741|-0.436880644|-0.074596774|0.893689741|0.8212311840000001|0.830587483|-0.082622504|-0.106173763|-69.6632787|82.56761031|0.1694125169999999|111.1558165|-45.7078307|0.0|-1.91112774|83.16347311|-24.58703954|68.48007054|2843.18721|544.9693552|2328.307856|-16.13217554|8.766216204|16.37284224|172.00197649999998|-822.7409526|0.020575639|642.3830552000001|13.50019441|0.0|0.0|2.0|0.0|0.13|-6.66|2.75|92.99|1.38|1.0|0.0|128.47|0.0|5.0|-3.99|31.0|5.0|0.0|0.0|1.66|0.000101|0.0412|0.000113|0.0|0.0|8.97e-05|-0.06084|2.98|-1325.159466|691.41|1160.79|553.28|0.59563|0.6929|-1324.95298|0.3982|-0.15704|7.0249|0.04039655|-1325.0127220000002|32.0|7.4949|7.4949
8j_a46|0|0.0|7.727094485|1|1|-0.13040237|-0.0017688329999999|0.043903904|0.0|-0.081366324|0.011852046|10.96391738|-0.053618988|0.0108603019999999|-0.084266433|-0.133413527|-0.229679821|-0.074207717|0.837678812|0.6109926379999999|0.934648421|-0.054707287|-0.068971544|-37.04976799|7.723448142|0.065351579|35.10521457|-19.90219786|64.83187221|-1.103544698|41.80044861|-13.78596018|34.04593326|2121.846387|502.0694817|1888.679875|-7.405468973|5.617748211|9.817783823|95.55665364|-318.43516580000005|0.008843828|453.1959065|4.750680627|0.0|1.0|0.0|3.25|0.32|-7.26|4.71|43.6|2.62|1.0|1.0|96.94|0.0|2.0|-4.59|24.0|3.0|1.0|1.0|3.82|2.59e-05|0.00878|1.47e-05|0.0|0.0|1.85e-05|-0.04068|3.78|-1414.50743|576.48|978.4|493.89|0.50703|0.70121|-1414.349865|0.1427|-0.18531|5.2361|0.02408052|-1414.402087|1228.0|5.9108|5.9108
16c_a32|1|3.329674745|7.765993078999999|0|0|0.191088217|-0.01639019|0.03995614|2.077479142|-0.770338913|-0.0064007569999999|10.31100271|-0.036931818|-0.00369116|-0.1260956869999999|-0.229450999|-0.697601261|-0.061904762|0.915639476|0.764217655|0.773043206|-0.088841599|-0.119988297|-71.59058881|102.2022233|0.226956794|135.41296|-42.71426897|37.0285246|-1.679836163|86.97970500000001|-22.77882371|68.39521789|2649.168528|461.2334662|3143.196853|-13.59090376|6.313526111|11.77670717|188.1603823|-597.9997655000001|0.02579269|513.9156315|15.38911619|0.0|1.0|2.0|3.08|0.22|-6.99|5.64|149.27|0.88|1.0|0.0|107.14|1.0|7.0|-6.04|27.0|5.0|0.0|1.0|3.41|9.17e-07|0.000366|3.89e-05|0.0|0.0|4.13e-05|-0.0505|4.12|-1916.651132|639.66|1069.28|508.43|0.70198|0.70198|-1916.478107|0.2955|-0.14997|4.0551|0.02806787|-1916.536967|5.0|8.3468|8.3468
13b_a50|0|0.0|7.934155233999999|2|2|-0.067327798|-0.003876697|0.032833333|2.117002752|-0.263615417|0.010435712|10.94500743|-0.054716607|0.011379776|-0.173463805|-0.269353185|-0.319215353|-0.097736369|0.828965118|0.71935296|0.906164013|-0.051509874|-0.080785633|-57.74541064|104.0753113|0.093835987|67.07377798|-41.27630533|150.45293569999998|-1.696498291|70.09526468|-19.24847021|51.04317051|3036.874979|647.7242444|2147.355856|-13.75876844|9.514897025|16.75483549|214.1461224|-866.8024118999999|0.017277404|900.2031356000001|12.34985404|1.0|1.0|0.0|4.17|0.37|-7.23|4.24|66.99|2.52|2.0|0.0|133.36|0.0|7.0|-5.02|34.0|5.0|0.0|0.0|3.99|9.65e-06|0.0044|7.92e-06|0.0|0.0|2.68e-05|-0.02606|3.63|-1470.3699789999998|780.4|1339.39|617.26|0.65332|0.63872|-1470.039226|0.1553|-0.1701599999999999|5.5271|0.03156473|1470.104535|1.83|5.7375|5.7375
12l_a30|0|0.0|7.412764017000001|2|2|0.157020295|-0.015371073|0.044036281|0.0|-0.876151158|-0.00695299|10.31162828|-0.02588969|-0.004395528|-0.077457998|-0.226973911|-0.640870513|-0.0395239879999999|0.883029843|0.593245722|0.834279405|-0.0905026719999999|-0.109810463|-76.82494797|103.5499036|0.165720595|115.9404641|-53.74781658|1.697908189|-2.415830189|88.64610824|-31.88960104|74.10578426|3306.001879|583.6736326|2394.793539|-22.31041443|9.258542907|17.23248653|124.6606826|-1182.451965|0.016896687|696.6414817000001|11.82116027|0.0|0.0|1.0|0.0|0.17|-7.18|4.43|90.88|2.82|2.0|0.0|133.96|0.0|7.0|-6.7|34.0|8.0|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|0.0|0.0|3.19e-05|-0.0545299999999999|5.52|-1987.998976|729.17|1223.54|574.72|0.39486|0.68488|-1987.782294|0.1574|-0.14944|2.5031|0.03406276|-1987.848331|61.0|7.2154|7.2154
