molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nARing|BCUTs-1|MATS2c|SRW07|AATSC1s|ATSC1c|MATS8i|AATSC8d|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Fraction Csp3|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|IC50|pIC50
18_a15|0.0|0|0|0|0.0|0|0.0|0|1.435689019|-0.020185809|0.0|-0.090130715|-0.319782642|-0.066226471|0.002685285|-0.190640601|-0.431836192|2|0.660075777|0.7162974740000001|0.004699248|0.765450925|0|0.8362289070000001|-0.067562078|0.819442071|0.007146033|-41.31992544|-55.48918283|40.37881101|0.163771093|-0.035181092|-33.93632895|2.672871589|1.833724661|-1.723873519|60.86009645|45.69032922|0.415796832|2541.440611|2510.854462|0.132569119|5.990767063|10.2545953|0.711733271|5705.360332|81.07723009|24.80452821|0.008781964|-449.4301265|1215.421882|590.2470602999999|5.370913621000001|1.0|1.0|1.0|0.08|-9.98|47.04|3.6|0.0|113.42|0.0|5.0|-6.16|29.0|-4.8|1.0|5.06|-5.93|6.86e-07|0.000265|0.0004559999999999|5.42|0.0|1.0399999999999999e-10|5.65|3.8232|-1265.810138|-1265.770242|650.53|1110.18|324.29|0.2686|535.02|0.6074|0.0066|-0.1579|-1265.614679|129.0|6.8894
21_a4|0.0|0|0|0|0.0|1|7.535296702|1|1.399863887|-0.164057585|5.4161004020000005|-0.014982235|-0.131928225|-0.2897937889999999|-0.104638158|0.030586117|-0.228430899|1|0.6952936|0.777866961|-0.174578783|0.833191212|0|0.932146735|-0.0571545999999999|0.239652988|0.020173071|-28.99048719|-38.7880598|63.37635587|0.067853265|-0.028676424|-19.67444009|5.190159022|66.03320922|-1.147056976|47.69702403|39.22285963|0.401240904|2045.488184|1584.866567|0.276832377|5.961506745|9.956436217|0.670120767|4277.396118|140.4174905|20.11362507|0.017563978|-226.3943104|804.5450027|387.240586|8.908964226|1.0|1.0|1.0|0.16|-5.94|39.94|2.32|0.0|91.59|0.0|3.0|-3.88|23.0|-5.76|0.0|3.23|-4.19|0.000133|0.0403|0.0197|3.36|0.0|1.16e-06|3.31|4.0245|-973.5683008|-973.5481197|549.71|916.76|308.08|0.2016|446.0|0.5260600000000001|0.1457|-0.16632|-973.449892|121.0|6.9172
14a_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.6050202020000001|0.111575338|4.727387819|-0.1160619169999999|-0.363198151|-0.039177314|-0.172643335|-0.267665193|-0.582572884|3|0.882394075|0.7574238740000001|-0.287221775|0.822587422|1|0.790894937|-0.091731577|0.21389849|0.0140376889999999|-45.12132248|-46.53709886|256.5548327|0.209105063|-0.036792719|-22.89086827|3.396421044|83.70773843|-1.324537874|55.84414456|52.02624107|0.481997259|2160.698862|1186.412113|0.239123122|5.308770254|10.24853699|0.930491715|4716.423352000001|117.6209094|23.78539971|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|9.307045698|0.0|1.0|1.0|0.06|-6.89|105.82|1.04|0.0|93.25|0.0|2.0|-4.45|23.0|-6.42|0.0|2.76|-3.99|3.54e-05|0.0113|0.0327|2.58|0.0|1.28e-07|2.44|3.2363|-1327.513792|-1327.485188|528.91|822.33|383.1|0.4524|373.85|0.69708|0.4524|-0.1321|-1327.403067|0.03|7.5229
14a_a22|0.0|0|0|0|0.0|1|6.842683282|0|1.4229176680000002|-0.136588366|4.727387819|-0.052476637|-0.280236463|-0.057308195|-0.015194063|0.036467904|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.027029438|0.794858486|1|0.864077619|-0.062215607|0.490491034|0.021268761|-42.39063895|-55.51601021|93.21042936|0.135922381|-0.031338217|-37.82586486|9.873779458|60.38977977|-1.629587269|70.33046351|56.88212098|0.446584227|2885.858295|2169.870866|0.299209593|8.052850876|14.55117701|0.8069597009999999|6348.976909|203.8666248|30.46889826|0.021742777|-273.61731430000003|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|0.08|-9.21|85.59|1.73|0.0|124.05|0.0|6.0|-4.65|32.0|-6.61|0.0|3.19|-4.68|2.25e-05|0.00945|0.00881|3.18|0.0|6.1e-10|4.98|3.5707|-1368.35698|-1368.321586|695.62|1191.81|347.23|0.3051|534.87|0.45928|0.0578|-0.15029|-1368.13858|38.0|7.4202
4e_a49|0.0|0|0|0|0.0|1|7.535296702|1|1.343847746|-0.076526919|5.4161004020000005|-0.074495823|-0.3631108529999999|-0.053787795|0.018857363|-0.130491035|-0.403194204|2|0.7541604690000001|0.803344301|0.032396301|0.856023531|1|0.757062331|-0.09422276|0.433385455|0.017142176|-57.79309816|-53.89448633|313.22432680000003|0.242937669|-0.029288891|-33.05708028|6.449206277999999|60.11195021|-1.493733437|68.38360061|68.30753733|0.471635821|2675.626006|1647.641653|0.349671525|7.934910277|15.01788083|0.892633982|5950.361470000001|214.47685|27.6242383|0.023622273|-184.4129453|1408.836153|620.5697596|14.48911428|0.0|1.0|1.0|0.22|-7.36|92.93|1.25|0.0|114.08|0.0|6.0|-3.28|30.0|-7.52|0.0|2.42|-3.52|0.000528|211.0|122.0|1.71|0.0|4.35e-08|3.34|3.7876|-1313.199448|-1313.158118|660.22|1128.64|327.34|0.2273|504.63|0.4078199999999999|0.0789|-0.1585099999999999|-1312.98289|34.0|7.4685
47f_a18|0.0|0|0|0|0.0|0|7.03438793|1|1.251175676|-0.005500039|4.844187086|-0.034211867|-0.477030713|0.033759227|-0.008224928|-0.071877686|-0.4138670829999999|0|0.765824398|0.750610215|-0.014370598|0.780474694|0|0.838156881|-0.063824969|0.375218907|0.0138461289999999|-54.18475173|-72.03501774|111.1889928|0.161843119|-0.0289997239999999|-61.15474298|9.979328976|58.84834254|-2.290978185|86.11217859|65.93954138|0.483843526|3367.7324700000004|2343.062749|0.273449343|10.55465562|20.44855806|0.937396993|7870.103594|232.14715330000004|33.88554232|0.016581683|-384.6642262|2676.957843|1347.416568|14.07716085|1.0|1.0|1.0|0.34|-9.22|88.97|2.79|2.0|164.47|1.0|13.0|-6.11|40.0|-6.4|0.0|2.83|-5.52|7.76e-07|0.000421|0.00163|4.52|1.0|6.04e-10|8.13|3.0964|-1743.375413|-1743.346389|908.66|1602.99|400.42|0.5741|874.24|0.6984600000000001|0.5741|-0.12802|-1741.802171|9.0|8.0458
12a_a50|0.0|0|1|1|0.0|2|7.927685046000001|1|1.397770359|-0.199881787|5.82008293|-0.0016330379999999|-0.126263256|0.014596049|-0.122912558|-0.193999688|-0.247407423|1|0.699597776|0.795582575|-0.2018898489999999|0.862192416|1|0.904119689|-0.05075501|0.29507467|0.021013336|-25.57033815|-33.44733598|7.457998037999999|0.095880311|-0.02383238|-16.85074424|5.333473207|69.83817338|-0.929462803|47.2792242|36.15684209|0.469674946|2223.666558|1462.827156|0.4247810279999999|5.116970861|9.648744341|0.885635975|4665.239724|214.004382|20.873331|0.027455156|-75.79052945|814.0599092|388.171611|13.83188822|1.0|1.0|1.0|0.11|-5.49|48.53|2.02|0.0|94.69|0.0|2.0|-3.16|24.0|-6.44|0.0|2.55|-3.84|0.000685|215.0|45.0|2.5|0.0|3.22e-06|2.47|4.0783|-1006.659456|-1006.632973|545.54|908.22|304.01|0.1807|394.52|0.65267|0.1807|-0.16806|-1006.546706|75.0|7.1249
12au_a36|-3.3109381210000004|1|0|0|3.422314661|0|7.412764017000001|2|0.2992539489999999|0.074839187|5.351858133|-0.351827031|-0.613616984|-0.023640632|-0.03802163|0.1320241419999999|-0.515924985|1|0.8183043390000001|0.825565083|-0.058671909|0.877827228|0|0.698996981|-0.090166553|0.284342092|0.021569487|-64.86748076|-79.35600767|102.3999102|0.301003019|-0.038036474|-57.09017539|11.16356587|26.04051569|-2.206115469|95.91776213|80.38496714|0.492871181|3484.987058|2384.109036|0.283941389|8.963940512999999|17.67586495|0.97188557|7239.100414|204.2726719|38.21494522|0.023021031|-310.873098|2216.466823|805.2286932|16.56175445|0.0|1.0|0.0|0.17|-6.87|123.75|0.84|0.0|142.02|0.0|7.0|-3.85|34.0|-8.03|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0897|1.64|0.0|1.36e-07|6.24|3.7105|-1876.207937|-1876.156196|752.27|1283.4|334.15|809.0|618.65|0.58518|0.0158|-0.15162|-1875.960827|47.0|7.3279
12j_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604984421|0.04148877|5.351858133|-0.033312179|-0.354848778|0.0074730759999999|-0.075816941|-0.0431311459999999|-0.456342646|1|0.8414737059999999|0.795446883|-0.130412856|0.846470093|0|0.842199041|-0.073909106|0.328405591|0.015613498|-47.76354083|-60.832977500000005|88.51817261|0.157800959|-0.036204884|-39.31313154|6.520746879|0.0|-1.882653966|69.55167701|57.85371764|0.476658597|2784.7999170000003|2258.891981|0.1865388989999999|8.067697897|15.41574553|0.91079856|6105.3402670000005|120.550211|28.76265258|0.01349128|-405.1466163|1495.657934|686.039456|8.71869951|1.0|1.0|0.0|0.17|-7.01|81.65|3.04|0.0|132.24|0.0|5.0|-5.66|30.0|-5.81|0.0|2.91|-5.15|2.21e-06|0.0009119999999999|0.00291|4.23|0.0|9.75e-08|4.14|3.4788|-1615.096172|-1615.064152|695.8|1175.75|356.4|0.2163|549.64|0.3087|0.1516|-0.14772|-1614.894278|9.0|8058.0
3_a20 (SB-525334)|0.0|1|0|0|3.502142227|0|6.880384082000001|0|1.183765089|-0.048050965|4.727387819|-0.053897691|-0.274640708|-0.175513234|-0.119584218|0.002992397|-0.500412918|2|0.818922083|0.7186587|-0.17447922|0.76423988|1|0.8756647679999999|-0.061128029|0.246005838|0.0123308269999999|-34.52869143|-51.80299691|43.70154849|0.1243352319999999|-0.029269046|-29.26136697|3.934338039|0.0|-1.375645142|58.45718743|41.49386505|0.457398769|2243.481559|1782.992456|0.215089498|5.943823875|10.9543133|0.8429740729999999|4905.195832|121.495147|21.06338405|0.0117802769999999|-321.8682802|989.9790502999998|520.6749407|6.654190521|1.0|1.0|1.0|0.24|-8.39|67.35|1.69|0.0|104.59|0.0|3.0|-4.85|26.0|-5.74|0.0|3.63|-4.73|1.42e-05|0.00489|0.00647|3.74|0.0|4.07e-09|3.9|3.1728|-1086.585811|-1086.56485|605.71|1030.31|390.77|367.0|498.74|0.49443|0.1171|-0.13417|-1086.383308|162.0|6.7905
47k_a18|0.0|0|0|0|0.0|0|7.03438793|1|1.25117623|0.029145635|4.844187086|-0.0605329409999999|-0.5135996820000001|-0.02822032|-0.008576013|-0.026672956|-0.451417954|0|0.762665453|0.721697829|-0.014398731|0.753132457|0|0.8309354040000001|-0.065324278|0.3533268229999999|0.015080484|-51.59195677|-69.77479556|20.66242736|0.169064596|-0.030255779|-55.10689702|9.406543039|58.77865447|-2.208671853|84.23875372|63.50225571|0.467246896|3245.964586|2009.418849|0.284695579|9.777177947|18.35217454|0.877042091|7575.637462000001|224.8475227|33.40602576|0.018313855|-340.0872332|2438.639881|1167.054827|14.46395816|1.0|1.0|1.0|0.3|-8.44|88.97|2.82|2.0|154.86|1.0|11.0|-5.84|38.0|-6.41|0.0|2.53|-5.33|1.44e-06|0.000742|0.0023899999999999|4.26|1.0|3.6099999999999997e-09|8.45|3.0948|-1664.756029|-1664.728002|842.29|1492.36|400.63|0.5920000000000001|793.48|0.69823|0.5920000000000001|-0.1277599999999999|-1664.341238|29.0|7.5376
17b_a50|0.0|0|1|1|0.0|2|7.934155233999999|1|1.348984601|-0.145258626|5.82008293|0.013050204|-0.144000296|-0.152660972|-0.15040528|0.05636897|-0.237489143|1|0.7715057479999999|0.7621727979999999|-0.257646121|0.799772151|1|0.931849183|-0.047785496|0.4220781729999999|0.0128994089999999|-33.25475672|-52.58062823|9.9094658|0.068150817|-0.02681014|-36.59177249|6.247196459|86.9549829|-1.662228695|59.65808461|42.23167946|0.4835366239999999|2765.537065|1948.148592|0.1966134769999999|8.324966952|16.11918162|0.936245718|6059.076348|136.82673369999998|23.22374317|0.010169967|-422.2639022|1439.872076|862.3868512|7.077456382|1.0|1.0|1.0|0.35|-7.54|51.77|2.71|0.0|131.39|0.0|8.0|-4.75|32.0|-6.09|0.0|3.87|-4.91|1.7899999999999998e-05|0.00763|0.0052|3.96|0.0|2.87e-08|3.77|4.0418|-1337.1910779999998|-1337.164673|752.09|1300.3|306.75|0.1817|647.75|0.6269899999999999|0.1758|-0.16699|-1336.899093|122.0|6.9136
12ab_a36|0.0|1|0|0|3.458948649|0|7.412764017000001|2|1.297042596|-0.064515677|5.351858133|0.000258844|-0.408023082|-0.032623802|-0.029080933|0.0618552579999999|-0.4186639029999999|1|0.86559137|0.831136366|-0.051707317|0.888163057|0|0.8410557559999999|-0.079202413|0.452078227|0.024102201|-54.63243106|-65.54680623|116.6804416|0.158944244|-0.033434841|-45.21303385|11.46782191|15.55386871|-1.805481415|82.3666474|71.2577056|0.484987413|2902.39241|2390.849902|0.320974676|7.821826146|15.18764075|0.941700118|6314.697413|221.4026852|33.96451406|0.024384271|-246.9770378|1834.083759|708.5476357999999|16.81984117|1.0|1.0|0.0|0.17|-7.05|92.99|1.59|0.0|133.27|0.0|6.0|-3.92|32.0|-7.21|0.0|1.8|-3.91|0.0001199999999999|0.0503|0.0515|2.33|0.0|8.95e-08|3.23|3.8845|-1364.509957|-1364.468283|712.73|1201.64|319.17|0.4451|564.58|0.69294|0.4451|-0.15699|-1364.300531|11.0|7.9586
12bf_a36|0.0|1|0|0|3.31325137|0|7.412764017000001|2|1.297043948|-0.024689509|5.351858133|-0.119979424|-0.4497470879999999|-0.096665166|-0.0206090089999999|0.359635716|-0.433281391|1|0.653741315|0.836170906|-0.033696875|0.892249657|0|0.6791406640000001|-0.090461753|0.356652646|0.0217611939999999|-58.26326838|-71.01192632|87.14111344|0.320859336|-0.037486972|-45.73631152|9.026978489|0.0|-1.874348624|86.28460578|72.27889645|0.474826911|2902.591295|2522.341812|0.294529031|7.546900716000001|14.37031118|0.904134124|6271.550446|189.6959033|34.22402339|0.02371294|-264.6734075|1711.2011699999998|593.6088758|15.27267945|1.0|1.0|0.0|0.14|-7.12|69.2|2.78|0.0|123.67|0.0|5.0|-3.99|31.0|-6.8|0.0|2.44|-4.32|0.000102|0.0424|0.0201|2.88|0.0|7.599999999999999e-08|3.66|3874.0|-1431.413697|-1431.380702|670.85|1120.94|320.04|0.4518|517.66|0.40663|0.4006|-0.15677|-1431.246893|6.0|8.2218
6g_a40|0.0|0|0|0|0.0|1|8.421342866|2|0.604893315|0.102683335|6.401917197|-0.261952754|-1.09669629|0.07194868|-0.251161616|-0.221674172|-0.588058458|0|0.8316888240000001|0.832499949|-0.340429901|0.8917390820000001|1|0.605346707|-0.164941808|0.400587529|0.017750905|-107.2113398|-101.5916383|328.78166810000005|0.3946532929999999|-0.059045173|-66.03405036|7.499640603|47.36081569|-2.657032782|114.7475987|118.7493383|0.425569146|3142.74733|3198.69909|0.175795811|6.95079805|12.10032156|0.740853565|7822.892656|114.2663866|46.56499428|0.020240097|-421.4621621|2095.424743|590.1686672000001|13.1559604|0.0|0.0|1.0|0.21|-2.87|213.89|0.59|2.0|124.18|1.0|5.0|-7.22|31.0|-7.02|1.0|2.37|-4.71|6.049999999999999e-08|2.87e-05|0.00917|3.06|1.0|0.0013599999999999|7.38|2.8135|-2522.023752|-2521.990118|669.8|1144.59|440.68|0.4971|514.77|0.58454|0.1307|-0.11857|-2521.87499|47.0|7.3279
3a_a32|0.0|1|1|1|3.226454082|0|7.678326357|0|0.6094208210000001|-0.0505635059999999|5.6869753560000005|-0.045659995|-0.250406908|0.102212031|0.125185185|-0.028290955|-0.491457345|0|0.84134255|0.844272053|0.215012723|0.921812162|1|0.817070968|-0.080607266|0.30031978|0.0224684379999999|-37.30101542|-44.92473442|87.55216606|0.182929032|-0.032360692|-20.78892268|4.811337463|0.0|-0.970820756|55.87310101|47.69828617|0.461044711|2028.93875|812.930125|0.327690097|5.755284924|10.67859439|0.855441483|4249.04624|151.63860559999998|22.27382254|0.0236593529999999|-159.4728294|668.2146761|278.73805810000005|10.9483666|0.0|1.0|1.0|0.07|-6.12|110.94|1.19|0.0|83.28|0.0|2.0|-5.32|20.0|-5.77|0.0|3.32|-4.35|4.83e-06|0.00144|0.0134|3.31|0.0|7.66e-07|2.17|3.6308|-1554.796165|-1554.768725|492.91|801.12|341.48|0.2719|355.48|0.70229|0.2719|-0.15058|-1554.748543|3.0|8.5686
12aa_a36|0.0|1|0|0|3.4172704080000003|0|7.412764017000001|2|1.297043479|0.033952382|5.351858133|-0.135770278|-0.672129428|0.010538281|-0.013898809|0.0620143779999999|-0.53315493|1|0.892815402|0.833911317|-0.023185884|0.888163057|0|0.688945241|-0.1066659309999999|0.4679233379999999|0.023617545|-72.94175494|-80.19356964|132.3194611|0.3110547589999999|-0.04126187|-54.83906299|11.04423694|109.0001157|-2.228140982|96.18613736|89.09222754|0.44829258|2928.7759760000004|2418.848273|0.2686642589999999|8.05947774|14.60824604|0.812554922|6438.603019|183.7216658|38.58180913|0.023386634|-316.3903377|2083.417693|689.2886595|15.99256772|0.0|1.0|0.0|0.13|-6.14|112.29|1.28|0.0|131.85|0.0|6.0|-3.52|32.0|-7.79|0.0|1.15|-3.45|0.000304|129.0|152.0|1.55|0.0|7.19e-07|3.88|3.8899|-1401.662677|-1401.617177|701.99|1183.76|318.73|0.4446|520.19|0.6931|0.4446|-0.15718|-1401.45065|9.0|8.0458
12bc_a36|0.0|1|0|0|3.43846811|0|7.412764017000001|2|1.284647662|-0.058020733|5.351858133|-0.042515909|-0.413738077|-0.079009683|-0.027636036|0.115647623|-0.442519304|1|0.884841888|0.836170906|-0.045186455|0.892249657|0|0.834305498|-0.077192869|0.326764696|0.01824287|-51.87437401|-71.97763346|83.35308244|0.165694502|-0.038558877|-48.36968394|8.238431664|0.0|-1.927943855|83.97121855|64.13376391|0.467645467|2927.476132|2623.395239|0.22853193|8.273766079|15.54183457|0.878447423|6587.689277|153.57572439999998|33.5878425|0.017847333|-364.8584744|1679.392125|661.6709012|11.99358509|1.0|1.0|0.0|0.14|-7.76|69.2|2.99|0.0|133.77|0.0|5.0|-5.08|31.0|-6.26|0.0|2.82|-5.18|8.27e-06|0.00372|0.00295|3.93|0.0|1.74e-08|4.42|3.8696|-2152.134749|-2152.100551|705.12|1188.37|320.4|0.7456|563.76|0.35775|0.3478|-0.15671|-2151.971485|8.0|8.0969
5b_a49|0.0|0|0|0|0.0|1|7.853604813|2|1.343848745|0.1108916119999999|5.777652323|0.006327273|-0.418576471|-0.0695402359999999|0.059834711|-0.12209302|-0.515894968|2|0.6981815290000001|0.7843021|0.099724518|0.839963111|1|0.7969332440000001|-0.0698098759999999|0.615864196|0.020319986|-41.03213895|-44.96093486|170.0796998|0.203066756|-0.026008|-26.42668087|7.020013952999999|69.07083505|-1.300400018|59.85065205|52.97561349|0.475192312|2764.188493|1956.050085|0.3913052589999999|6.270195553|11.94760614|0.905459892|6225.302624|229.9974239|25.1139312|0.025332565|-127.7749783|1255.69656|612.7019937000001|14.88971719|0.0|1.0|1.0|0.22|-7.24|75.94|2.07|0.0|122.26|0.0|3.0|-3.3|30.0|-7.24|0.0|2.58|-3.93|0.000496|0.1969999999999999|0.0468|2.08|0.0|5.79e-08|3.92|3.9209|-1292.139616|-1292.100239|633.92|1093.32|316.21|0.4653|451.32|0.39241|0.0747|-0.1624799999999999|-1291.929428|28.0|7.5528
14m_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.197955072|0.05521348|5.351858133|-0.272389934|-0.482182526|-0.034213923|-0.050626415|0.0879380709999999|-0.527662006|2|0.560094237|0.798384929|-0.072906704|0.8581143859999999|1|0.9258118|-0.072795329|0.268552591|0.017992415|-50.63012925|-62.09952738|47.23604193|0.0741882|-0.039285786|-43.19105542|8.703631619|0.0|-1.964289314|74.61692699|63.1440955|0.476833897|3255.247038|2263.262957|0.204166091|8.595073462|16.42895711|0.911438824|7588.823133|142.0002583|34.33353583|0.017997351|-411.5129154|1716.6767920000002|658.8108151|12.51739962|1.0|1.0|1.0|0.09|-8.23|105.02|3.82|1.0|125.29|0.0|6.0|-6.38|34.0|-6.06|1.0|4.41|-5.79|4.1200000000000004e-07|0.000198|0.000773|4.46|0.0|5.94e-09|4.2|3.6774|-1966.968005|-1966.945041|707.56|1209.21|337.15|0.3335|572.31|0.65552|0.3335|-0.15208|-1966.785519|3.0|8.5171
3p_a32|0.0|1|1|1|3.456037415|0|8.02059915|1|0.609420752|0.007752757|6.008813185|-0.028895521|-0.419292538|-0.111150118|-0.074544773|-0.092884784|-0.53666614|0|0.737842269|0.8599558070000001|-0.120768771|0.918782026|1|0.8195708759999999|-0.070907174|0.366898545|0.021264377|-41.73212799|-58.13283248|40.28175307|0.180429124|-0.029183126|-34.21384146|7.365688817|57.82331968|-1.28405753|73.07639870000001|54.24719019|0.416240891|2650.4178850000003|3037.061498|0.380032117|6.243062200000001|10.69458635|0.713035367|5960.446219|223.6663527|27.70403125|0.025390655|-141.21321609999998|1218.977375|530.5658569|14.94356622|1.0|1.0|1.0|0.26|-6.79|131.25|1.1|0.0|112.37|0.0|4.0|-5.11|27.0|-6.8|0.0|3.23|-4.25|7.78e-06|0.00308|0.0222|2.7|0.0|1.62e-07|4.26|3.6436|-1879.554272|-1879.527843|626.32|1057.58|340.28|0.3083|471.04|0.7017100000000001|0.3083|-0.15055|-1879.406962|26.0|7585.0
3d_a12|0.0|0|0|0|0.0|0|0.0|1|1.28383852|0.092417272|0.0|-0.053022041|-0.360215148|-0.002185753|-0.058191686|-0.282667477|-0.532019854|2|0.91670178|0.7697403429999999|-0.108208213|0.82682708|0|0.8547246829999999|-0.066850425|0.2443206489999999|0.011128076|-34.34601551|-49.24083018|74.39425719|0.145275317|-0.035063929|-25.2986621|2.9374091630000003|0.0|-1.437621096|57.52228251|40.06333231|0.472404561|2148.979792|1205.356874|0.22571647|5.786006004|10.96674758|0.89539167|4509.417998|115.96727140000002|23.26659057|0.01611886|-281.8395348|953.9302134|410.9162081|8.281452338|1.0|0.0|1.0|0.11|-7.51|50.17|2.26|0.0|100.28|0.0|3.0|-3.52|24.0|-6.22|0.0|2.67|-3.91|0.000302|0.0945|0.0385|2.81|0.0|3.08e-08|3.1|3.7719|-1006.727999|-1006.704001|548.21|918.3|328.71|0.3336|411.35|0.53114|0.1583|-0.15387|-1006.606666|25.0|7.6021
10_a27|0.0|0|0|0|0.0|2|6.605297921|0|1.400533489|0.122016352|4.59511985|-0.044164147|-0.282866526|0.034318674|-0.000903965|-0.309727442|-0.487435299|2|0.639413469|0.804375252|-0.001453596|0.862408925|1|0.8526621529999999|-0.061299064|0.346344305|0.017676458|-32.5969511|-46.27574168|6.0140309720000005|0.147337847|-0.031079371|-24.60801194|4.998521009|49.19800605|-1.305333567|55.05868025|41.99674607|0.477162521|2270.538352|943.2258247|0.254639309|6.761146212000001|12.9316403|0.912640238|4894.8090170000005|135.40932969999997|22.1732254|0.01651645|-260.9504933|931.2754667000002|424.8821143|8.782938574|1.0|0.0|1.0|0.16|-6.24|65.6|2.25|0.0|97.39|0.0|3.0|-3.57|25.0|-6.51|0.0|2.74|-3.92|0.000266|0.0882|0.0394|2.55|0.0|5.81e-07|4.66|4.1495|-1083.137871|-1083.1151289999998|573.31|958.95|298.79|0.4452|450.26|0.63894|0.4452|-0.16805|-1083.008551|69.0|7.1612
16_a31|0.0|1|0|0|3.096824452|0|7.758333467000001|1|0.61013894|0.152128735|5.733341277|-0.186617888|-0.726543099|-0.00795845|0.06214876|-0.0897217219999999|-0.60894688|0|0.951830892|0.8318419909999999|0.0980869569999999|0.8948140790000001|0|0.546450126|-0.142079397|0.29485045|0.0374314139999999|-66.9420327|-70.82239128|130.369865|0.4535498739999999|-0.050105055|-33.36862997|8.309441139|467.7901274|-1.653466811|83.86629191|84.57819254|0.427771627|2071.962924|1212.615438|0.26919564|5.521618837|9.649327262|0.747554032|4387.049328|126.8340354|32.30339751|0.027684692|-217.4912527|1066.012118|280.39844320000003|13.04390063|0.0|1.0|1.0|0.14|-4.94|114.29|0.78|0.0|80.57|0.0|2.0|-4.36|21.0|-6.48|0.0|2.33|-3.6|4.38e-05|0.0131|0.0762|2.32|0.0|1.16e-05|1.7|3.6596|-1308.242314|-1308.202828|503.18|818.1|338.79|0.2534|369.73|0.70108|0.2534|-0.15231|-1308.161433|0.09|7.0458
6e_a31|0.0|1|0|0|3.402951625|0|7.773594467000001|1|0.61015618|0.06650322|5.733341277|-0.178758575|-0.784597028|-0.008757878|-0.0462850729999999|0.225356759|-0.579941248|0|0.838789705|0.78240875|-0.072882794|0.841537966|0|0.623340994|-0.122985602|0.177030306|0.032627586|-74.99224589|-79.81721349|159.9587946|0.376659006|-0.046541668|-48.66969791|12.13134981|99.0823033|-2.0943750530000003|93.68572477|94.88738762|0.4782688439999999|2776.836977|2188.417358|0.239502096|7.513687859|14.40145519|0.916695963|6053.812282|146.03985980000002|37.31693873|0.022744048|-317.6847132|1679.262243|536.6368656000001|13.86851128|1.0|1.0|1.0|0.1|-7.33|131.36|1.36|0.0|109.69|0.0|4.0|-5.63|29.0|-6.5|0.0|3.27|-4.66|2.34e-06|0.000947|0.00883|3.2|0.0|4.67e-08|4.31|3.3083|-1652.669408|-1652.63264|634.34|1077.48|374.76|0.5103|490.75|0.70391|0.5103|-0.13418|-1652.503557|0.37|6.4318
3b_a12|0.0|0|0|0|0.0|0|0.0|1|1.283824445|0.156777705|0.0|-0.043495794|-0.332497127|-0.065558712|-0.003968827|-0.19952566|-0.547002361|1|0.914614654|0.768772928|-0.007397776|0.82914101|0|0.903204699|-0.064393592|0.073824142|0.0103611969999999|-33.57216667|-46.11064215|41.13468455|0.096795301|-0.034016616|-24.04018959|2.816328871|0.0|-1.326648015|54.77629766|38.97406803|0.390744506|2186.64676|1935.211747|0.2311778089999999|6.6333156660000006|10.88757628|0.64134753|4665.346939|120.5265876|23.06757345|0.0166212889999999|-280.3056362|899.6353646|406.0361621|8.665655511|1.0|0.0|1.0|0.05|-8.1|37.28|3.99|0.0|102.53|0.0|3.0|-4.26|24.0|-5.65|0.0|3.59|-4.64|5.539999999999999e-05|0.0184|0.00759|3.78|0.0|7.91e-09|3.96|3.7741|-1410.971864|-1410.947421|548.05|915.37|328.51|0.5013|426.66|0.53738|0.2418|-0.15229|-1410.8759220000002|49.0|7.3098
