molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|DPSA5|DPSA3|TASA|WNSA4|FPSA1|GeomRadius|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C9 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
22_a10|0|0|0.0|0.0|1|1|1.343837143|2.113627059|-0.005035102|5.4161004020000005|-0.017163935|0.036101695|1.880539113|-0.332316729|0.008350227|0.01204992|10.92966136|1|1|0.008903905|-0.042831367|-0.208132084|-0.356699217|0.747363443|-0.033474297|0.79665945|1|0.8698299140000001|-0.053881447|-0.0649866779999999|0.775071808|0.016720696|13.023146|75.58376652|0.130170086|-0.022372463|-39.42279832|10.14325785|71.13124588|54.98945848|677.4790907|-13.57178303|0.435676666|8.84228648|339.3328129|-827.8787647|30.87787063|0.026340252|-100.1982412|1883.550109|916.8601445|1.0|3.74|4.14|27.0|4.64|73.14|2.0|139.53|0.0|1.0|6.0|36.0|-6.29|475.54|0.0|0.0|4.26|0.00217|2.95e-06|0.0014|0.0|4.8251|5.65|3.8517|-1544.203968|1339.48|256.95|602.93|0.4483899999999999|0.6834100000000001|4.8409|-0.2180699999999999|0.03366599|-1543.959333|1.1|5.9586|5.9586
8a_a12|0|0|0.0|0.0|0|1|1.283813597|0.0|-0.00771093|0.0|-0.052287869|0.0420317459999999|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|0|0|0.000249868|-0.3422915179999999|-0.226106307|-0.5385001079999999|0.763500863|-0.146966854|0.8157289759999999|0|0.892656426|-0.05926895|-0.093050281|0.221703535|0.010336879|5.354053791|46.32568673|0.107343574|-0.033836466|-24.96342938|2.773166902|55.45388635|36.0527909|462.3571879|-9.077610683|0.208569274|5.113243051|108.02980890000002|-399.41487|22.14447395|0.014012546|-301.89687089999995|974.3568539|464.1781753|1.0|4.06|3.06|18.0|3.87|50.17|0.0|105.24|0.0|1.0|3.0|25.0|-6.04|327.38|1.0|1.0|3.1|0.0408|6.19e-05|0.0203|0.0|3.9091|3.41|3.9091|-1046.0210880000002|952.71|317.17|424.14|0.6309100000000001|0.6309100000000001|3.6588|-0.2194199999999999|0.02180654|-1045.902509|199.0|6.7011|6.7011
12a_a40|0|0|0.0|0.0|1|0|0.604990853|1.784989449|-0.00431394|5.4161004020000005|-0.012791297|0.036587302|0.8332127109999999|-0.14667395|0.01039129|0.100414476|10.31197265|2|2|0.007890601|0.298197213|0.031326603|-0.4764003679999999|0.718281767|-0.375724138|0.7867243829999999|1|0.940879765|-0.064340227|-0.074840643|0.000279043|0.011766311|6.001293955|107.5277007|0.059120235|-0.033799|-19.46913691|3.060902482|43.65970865|38.81741016|479.8867095|-8.792513441|0.14863036|7.563170499|75.8074911|-272.5679167|20.24838026|0.010759845|-358.4254366|627.699788|323.26151960000004|1.0|3.2|3.39|20.0|5.33|58.43|1.0|91.76|0.0|1.0|2.0|22.0|-4.56|346.23|1.0|1.0|4.78|0.000134|1.13e-06|0.00039|0.0|3.0966|5.01|3.0966|-2097.8163050000003|875.15|400.39|429.21|0.6998800000000001|0.6998800000000001|2491.0|-0.2091|0.0104658999999999|-2097.779499|1778.0|5.7501|5.7501
12e_a40|0|0|0.0|0.0|1|0|0.604990524|1.6315143930000002|-0.015461694|5.4161004020000005|-0.262526337|0.04020202|0.665270062|-0.556620974|-0.013162335|0.130516751|10.31197242|2|2|-0.014780739|0.292184471|0.172778196|-0.520457262|0.788800541|-0.279310345|0.858770467|1|0.7798787840000001|-0.132226452|-0.122830115|0.284429447|0.015096495|8.195398107|206.0119599|0.220121216|-0.048387621|-36.19867792|4.4490161310000005|78.14505956|79.97685498|423.3709264|-14.26008524|0.209181178|8.014314957|113.5576846|-470.5828129|33.21629575|0.021118537|-315.75223450000004|1096.13776|348.3847394|1.0|3.27|3.05|20.0|4.34|98.89|2.0|95.8|0.0|1.0|2.0|24.0|-5.26|378.23|0.0|1.0|3.98|0.000113|2.27e-06|0.00086|0.0|4.3236|4.66|3.0253|-2248.244231|918.38|286.76|445.12|0.6826|0.70157|2.5946|-0.19912|0.03272669|-2248.206714|1.17|5.9318|5.9318
3o_a32|1|1|3.644417045|0.0|0|1|0.609420753|0.0|-0.006253394|5.733341277|-0.014299905|0.035643275|2.240993002|-0.306416317|-0.001411347|-0.117781901|10.3110027|3|3|0.000243592|-0.117744493|-0.11221537|-0.483580522|0.8214857240000001|-0.154436834|0.872498916|1|0.8377808240000001|-0.073742105|-0.095457829|0.252703854|0.012519666|7.218280399|62.67187821|0.162219176|-0.031819276|-31.73171751|4.161738248|62.56936516|49.73468603|483.0270239|-10.57723917|0.214905181|6.392329273|123.9047338|-475.9757626|23.36733582|0.0130649069999999|-328.7458915|1051.530112|541.0877621000001|1.0|3.47|3.06|19.0|6.39|122.97|1.0|112.07|0.0|1.0|3.0|26.0|-6.17|381.52|0.0|1.0|3.74|0.00072|1.87e-05|0.00714|0.0|3.5333|2.35|3.5333|-1805.473626|1049.14|350.9|464.85|0.70216|0.70216|3.2729|-0.20065|0.03088166|-1805.333039|0.24|6.6198|6.6198
8m_a46|0|0|0.0|0.2148468989999999|1|1|1.160371261|2.126524943|-0.00517896|5.533389489|-0.085284636|0.047345679|0.0|-0.248590088|0.0063680119999999|-0.120972269|10.94650201|1|1|0.005865049|-0.206020062|0.015631887|-0.380393836|0.7699708959999999|-0.090247845|0.8142050040000001|0|0.876210355|-0.0911455|-0.085204935|0.280198209|0.007059399|3.742817678|166.8508795|0.123789645|-0.032188531|-23.9511632|1.984401749|48.72163155|52.0671834|464.5573228999999|-9.04821721|0.114510313|5.684332261000001|60.71213839999999|-407.1697745|19.27296714|0.006689855|-408.7649869|867.2835213999999|463.1469765|0.0|3.24|2.92|17.0|4.16|50.94|1.0|96.16|0.0|1.0|2.0|24.0|-5.61|319.4|1.0|1.0|3.53|0.0105|2.78e-05|0.0088799999999999|0.0|5.3062|4.12|4.2881|-1014.091966|970.82|233.66|489.57|0.43001|0.6997800000000001|2.0174|-0.19715|0.03472717|-1013.962913|229.0|6.6402|6.6402
11_a15|0|0|0.0|0.0|0|1|1.435688956|0.0|-0.0064953419999999|0.0|-0.029665252|0.02962963|0.0|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0|0|0.003766915|-0.056500144|-0.272482143|-0.363940085|0.718800243|0.0432314409999999|0.76664841|0|0.8945381259999999|-0.064429158|-0.0974577669999999|0.632319408|0.018519054|12.69062406|143.8088883|0.105461874|-0.033606127|-45.76619542|8.696553172|79.1792768|56.84224275|613.0036107000001|-15.7814467|0.260684316|6.233494755|178.640152|-915.3239085|31.14961732|0.018086221|-327.9935744|1806.677804|830.7967967000001|1.0|4.1|4.25|24.0|4.33|59.51|2.0|138.24|0.0|1.0|6.0|34.0|-5.26|448.52|0.0|0.0|4.62|0.000214|7.970000000000001e-07|0.000357|0.0|4.7106|5.04|2.9595|-1450.705737|1284.85|263.2|568.22|0.58935|0.70577|812.0|-0.16011|0.03503399|-1450.457814|739.0|6.1314|6.1314
11f_a5|1|0|2.967866825|0.0|0|1|1.370797007|0.0|-0.0037371509999999|4.59511985|0.022233547|0.021060606|0.0|-0.227966183|0.00722997|-0.178881726|10.94877949|1|1|0.008309782|-0.1323098|-0.203228986|-0.230681941|0.756843253|-0.016518403|0.800575032|0|0.847356138|-0.068361657|-0.074612137|0.368815548|0.0221464629999999|15.41338844|70.39517801|0.152643862|-0.022252743|-36.14073513|10.72733576|73.05195434|62.99140465|589.7388387999999|-10.77881574|0.489052404|9.683662007|340.3683339|-614.3924972|30.31104695|0.030351311|-15.23851001|1727.7296760000002|753.9168511|1.0|3.35|2.87|23.0|4.61|76.16|1.0|126.79|0.0|1.0|7.0|32.0|-6.99|427.5|1.0|0.0|2.95|0.0477|5.479999999999999e-05|0.0234|0.0|4.4523|2.25|4.1356|-1391.722248|1239.35|278.47|579.1|0.6593600000000001|0.64937|2.1313|-0.20772|0.03804804|-1391.50739|12.0|7.9208|7.9208
47d_a18|0|0|0.0|0.0|0|1|1.251175994|0.0|-0.006087337|4.844187086|-0.041876322|0.032916667|0.0|-0.480899596|0.003376831|-0.07722825|10.94702255|0|0|0.005144085|0.104380139|-0.406388629|-0.417659275|0.7430748709999999|0.027971797|0.773981237|0|0.836999127|-0.06394156|-0.087315963|0.445704576|0.015270278|12.45251265|64.92967228|0.163000873|-0.028722356|-58.06490563|10.15469843|86.29525584|64.59518279|682.5509007|-19.1002979|0.30185619|9.940531282|246.1558296|-1451.622641|33.54943497|0.018506261|-323.1621908|2549.757058|1255.618298|0.0|4.73|0.0|18.0|2.81|88.97|3.0|159.67|1.0|1.0|12.0|39.0|-6.57|527.66|0.0|0.0|2.56|0.000968|5.23e-06|0.00276|1.0|3.1079|8.08|3.1079|-1704.0327519999998|1544.09|398.94|817.06|0.69905|0.69905|3.7605|-0.17405|0.02826074|-1703.622959|8.0|8.0969|8.0969
22_a47|0|1|0.0|0.0|1|0|1.408617385|1.202720059|-0.010579222|4.727387819|-0.150248628|0.043695652|1.016903613|-0.507802654|-0.006808306|-0.075111395|10.95023117|1|1|-0.004332497|-0.077468004|-0.277479519|-0.538310301|0.831122912|0.004104478|0.890264057|1|0.698649132|-0.080744803|-0.089280419|0.573087958|0.022154032|13.07198749|12.19999546|0.301350868|-0.031744149|-31.08378631|7.713126784|71.28682035|60.71546178|412.2379505|-11.05201291|0.390313552|6.9553262170000005|230.3045281|-497.3405809|30.72175314|0.031534452|-129.440987|1382.478891|482.9384172|1.0|3.31|3.16|21.0|3.07|84.73|1.0|104.64|0.0|1.0|5.0|29.0|-6.58|394.38|0.0|1.0|3.41|0.0142|4.16e-05|0.0164|0.0|4.7954|4.4|4017.0|-1375.021925|1027.32|258.55|466.95|0.50316|0.68312|4.2485|-0.22828|0.02840507|-1374.914437|1.0|9.0|9.0
18_a10|0|0|0.0|0.0|1|2|1.243178376|2.142254323|-0.00309846|5.733341277|0.0307177839999999|0.035770975|2.026949641|-0.1859075939999999|0.009941402|-0.052165302|10.92966688|1|1|0.010573165|-0.144233311|-0.143149563|-0.220292492|0.785539083|-0.0507442929999999|0.832812971|1|0.885552955|-0.0575419659999999|-0.076052353|0.656664457|0.019095409|12.12013168|40.99617452|0.114447045|-0.024889861|-30.63863373|7.692822451|61.38857307|48.64284759|562.0732377|-10.02718922|0.358384456|7.204851347999999|227.471785|-551.4954071000001|24.62214943|0.020666062|-179.7708584|1354.218219|713.2632062000001|1.0|4.07|3.41|21.0|4.65|62.06|1.0|119.81|0.0|1.0|5.0|31.0|-6.34|412.48|1.0|1.0|3.67|0.0138|1.7100000000000002e-05|0.00705|0.0|5.7687|2.65|3.7977|-1336.404041|1181.5|214.93|504.61|0.37729|0.6866300000000001|4.7596|-0.20692|0.02974086|-1336.185978|0.13|6.8861|6.8861
12_a4|0|0|0.0|0.0|1|1|0.295190368|2.070952433|-0.0021497879999999|5.4161004020000005|-0.271149771|0.0381179139999999|1.587386096|-0.113938738|0.005795666|-0.093414896|10.31168324|1|1|0.009024784|-0.055590089|-0.085553511|-0.220286906|0.8157155359999999|0.04172421|0.8749408470000001|1|0.805238097|-0.070256284|-0.074699711|0.636722126|0.01168879|6.936764267999999|15.80191019|0.194761903|-0.025916226|-26.30835499|4.116653575|53.59101661|48.6306683|477.8721263000001|-9.127388465|0.282227427|6.223583758999999|167.4891205|-447.2420348|21.42753878|0.015603795|-258.476202|1049.9494|608.4548423|1.0|3.41|2.94|21.0|3.69|86.12|1.0|113.02|0.0|1.0|4.0|29.0|-6.84|404.48|0.0|1.0|3.3|0.0266|4.64e-05|0.0188|0.0|4.8592|6.12|3.8083|-1617.826064|1101.33|255.16|503.28|0.63967|0.68825|7.8701|-0.2312199999999999|0.03555871|-1617.634733|9.29|5032.0|5032.0
18b_a30|0|0|0.0|0.0|0|2|0.604987149|0.0|-0.006947027|5.351858133|0.0075638519999999|0.041767677|0.0|-0.375139476|0.003099827|0.016709918|10.31163838|1|1|0.0036417359999999|-0.072825879|-0.090115975|-0.45633339|0.822401103|-0.089945913|0.8839272779999999|0|0.869340364|-0.078751666|-0.09536285|0.413791511|0.019880184|13.14992762|77.65678625|0.130659636|-0.036237883|-41.72392601|8.698138813|75.30642440000001|65.24093056|575.0330633|-15.85509189|0.240284312|7.513189589|158.9382363|-792.7545943|31.55111394|0.0184861069999999|-343.5825913|1577.555697|666.0036144999999|1.0|4.78|0.0|17.0|3.87|105.44|2.0|131.99|0.0|1.0|5.0|31.0|-6.33|423.49|0.0|0.0|2.42|0.00137|1.57e-05|0.0066599999999999|0.0|3.5256|3.64|3.5256|-1667.995173|1178.08|351.66|563.55|0.67715|0.67715|4.8198|-0.2052699999999999|0.03910602|-1667.849173|25.0|7.6003|7.6003
12j_a30|0|0|0.0|0.0|0|2|0.604984421|0.0|-0.006336585|5.351858133|-0.033312179|0.043848238|0.0|-0.354848778|0.005613018|0.0074730759999999|10.31162861|1|1|0.005965451|-0.0431311459999999|-0.09353607|-0.456342646|0.795446883|-0.130412856|0.846470093|0|0.842199041|-0.073909106|-0.094132698|0.328405591|0.015613498|10.09017681|88.51817261|0.157800959|-0.036204884|-39.31313154|6.520746879|69.55167701|57.85371764|544.2686362000001|-15.12043521|0.1865388989999999|8.067697897|120.550211|-786.2626307999999|28.76265258|0.01349128|-405.1466163|1495.657934|686.039456|1.0|4.76|0.0|17.0|4.35|81.65|2.0|132.24|0.0|1.0|5.0|30.0|-5.81|412.51|0.0|1.0|2.91|0.0009119999999999|7.05e-06|0.00291|0.0|5.1971|4.14|3.4788|-1615.064152|1175.75|238.56|549.64|0.3087|0.68625|4.6727|-0.1987799999999999|0.03201935|-1614.894278|9.0|8058.0|8058.0
6d_a40|0|0|0.0|0.0|1|1|0.604893491|1.695192271|-0.015362927|6.401917197|-0.091548968|0.039160494|0.683786612|-0.722057579|-0.005066797|0.086704068|10.30179973|2|2|-0.00448098|-0.249967637|-0.0603134|-0.624951805|0.8361555479999999|-0.289988439|0.8988141140000001|1|0.663670372|-0.115007564|-0.119563634|0.372705643|0.017359149|11.10859664|192.5638526|0.336329628|-0.050049893|-48.96216855|7.108696385|85.47607798|84.70509846|424.7009165|-20.49579149|0.13994759|6.908972922999999|89.55631|-881.3190339|37.23994308|0.01400787|-460.8148719|1601.317552|555.2010623|1.0|3.98|2.84|14.0|4.8|173.43|2.0|120.09|1.0|2.0|5.0|30.0|-6.36|460.52|0.0|1.0|3.43|2.85e-05|7.1e-06|0.00327|1.0|2.9559|7.98|2.9559|-2470.793925|1111.69|419.45|511.88|0.6624800000000001|0.6624800000000001|7.8884|-214.0|0.03556489|-2470.684323|1.0|8.9208|8.9208
14u_a23|0|1|0.0|0.0|2|0|1.197962732|3.357982471|-0.007017844|5.351858133|-0.025360103|0.043321995|0.743634137|-0.385981432|0.010561248|-0.026062012|10.31321759|2|2|0.010508236|0.091604179|-0.199540201|-0.4086345999999999|0.787538583|-0.094773814|0.845160857|1|0.909754912|-0.055259924|-0.086465795|0.445665682|0.0254134689999999|16.97420126|43.06242147|0.090245088|-0.033908155|-38.57404134|11.3374334|73.50348823|53.88349042|607.6448353|-15.12707504|0.297131017|7.392527755|198.4601847|-771.4808267999999|32.2221994|0.023582305|-271.0010972|1643.332169|683.7405759|1.0|3.59|3.68|26.0|3.42|114.25|2.0|126.78|0.0|1.0|6.0|32.0|-6.47|441.51|0.0|0.0|3.48|0.0010199999999999|9.57e-06|0.0042299999999999|0.0|4.0409|3.23|3.1819|-1744.422541|1214.4|306.82|549.0|0.4523|0.6703100000000001|5.9743|-0.21613|0.0237199999999999|-1744.2405670000005|6.0|8.2449|8.2449
1n_a5|1|0|2.91912867|0.0|0|0|1.427557749|0.0|-0.007315978|4.59511985|-0.0533837329999999|0.024388889|0.0|-0.3365350029999999|0.004367323|-0.150600424|10.94528897|1|1|0.004754079|0.004115733|-0.015850084|-0.393928416|0.77828693|-0.087019366|0.8402078140000001|0|0.785210014|-0.082180848|-0.081950989|0.428980979|0.023129277|13.27640087|63.58796786|0.214789986|-0.030493391|-27.00168194|7.620766672|63.57058627|60.44890447|450.71720610000006|-10.04713747|0.372248254|7.881746117|213.67365440000003|-432.02691110000006|27.88278228|0.028797525|-146.6611704|1198.959638|467.1194103|1.0|2.88|2.67|23.0|4.41|80.76|1.0|101.77|0.0|1.0|5.0|27.0|-6.41|356.38|0.0|1.0|3.14|0.0193|6.56e-05|0.0234|0.0|4.3838|4.19|4.3838|-1179.169527|1017.23|282.82|481.06|0.44786|0.44786|0.6234|-0.23278|0.03956123|-1179.073189|27.0|7.5686|7.5686
1k_a5|1|0|2.9020229360000003|0.0|0|0|1.427567903|0.0|-0.0030192829999999|4.59511985|-0.064652321|0.026339869|0.0|-0.120771321|0.003886035|-0.145151027|10.9489659|1|1|0.003708988|-0.220946861|0.045204303|-0.254495542|0.7824502320000001|-0.022280685|0.851987765|0|0.7836926809999999|-0.078995018|-0.074297856|0.425724957|0.010892351|5.571869083999999|165.11680719999998|0.216307319|-0.0301207529999999|-19.44172742|2.850231839|47.83775802|45.98095096|400.8898627|-7.881781385|0.275045542|6.710535795|140.69669409999997|-291.6259112|21.25369168|0.019219352|-230.14624|786.3865923|357.34245360000006|0.0|2.71|2.02|23.0|4.88|54.46|0.0|90.44|0.0|1.0|3.0|24.0|-5.99|316.33|1.0|1.0|3.42|0.0336|4.970000000000001e-05|0.0157|0.0|4.7221|3.1|4.4063|-1050.51717|890.76|262.56|398.63|0.53086|0.5282|1.5911|-0.22504|0.03133456|-1050.468159|48.0|7.3188|7.3188
12m_a36|1|0|3.40403699|0.0|0|2|1.297043522|0.0|-0.011502861|5.351858133|-0.133854569|0.03912037|0.0|-0.667165917|-0.006653538|-0.025127218|10.95440733|1|1|-0.004569485|0.245908938|-0.090926893|-0.52644768|0.825587924|-0.064035403|0.8792981679999999|0|0.711961428|-0.10031651|-0.121074678|0.4493096629999999|0.022725561|15.24099981|42.78660249|0.288038572|-0.04260035|-54.45666327|10.22144534|96.11918789|82.51872026|477.48014630000006|-19.16067782|0.252881876|7.312794835|169.596372|-1034.676602|38.24042793|0.0222467879999999|-331.4617713|2064.983108|689.2886595|0.0|4.83|0.0|17.0|1.92|112.29|1.0|131.85|0.0|1.0|6.0|32.0|-7.39|424.46|0.0|0.0|1.26|0.0338|0.000159|0.0676|0.0|3.8658|3.88|3.8658|-1401.6158890000002|1177.15|320.72|505.51|0.69382|0.69382|6.5789|-0.20993|0.03861003|-1401.446557|0.03|7.5229|7.5229
12u_a30|0|0|0.0|0.0|0|2|0.604983445|0.0|-0.006935447|5.351858133|-0.027452346|0.043383838|0.0|-0.367578706|0.002431329|0.028815747|10.31162873|1|1|0.001805829|-0.15896471|-0.0857954809999999|-0.467189145|0.83236194|-0.105767484|0.889479916|0|0.84944095|-0.0773921259999999|-0.097867106|0.477056017|0.015562896|10.42404292|78.15130994|0.15055905|-0.03794847|-43.90644499|6.982033926000001|75.26051582|62.26136323|568.9563615000001|-17.02494806|0.189537132|7.804487592999999|126.9521524|-834.2224549|31.36222814|0.014495402|-415.8966522|1536.749179|685.6665849999999|1.0|4.63|0.0|17.0|5.11|81.65|2.0|137.3|0.0|1.0|5.0|31.0|-5.52|467.37|0.0|1.0|3.59|0.000123|9.14e-07|0.0004269999999999|0.0|3.5003|5.08|3.5003|-2494.927579|1202.06|354.21|559.16|0.6847|0.6847|5.3020000000000005|-0.20146|0.03472994|-2494.7995530000003|34.0|7.4647|7.4647
47n_a18|0|0|0.0|0.0|0|1|1.251175627|0.0|-0.007614955|4.844187086|-0.057061805|0.032169312|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|0|0|0.001705837|0.026244774|-0.258092915|-0.529441732|0.696612213|-0.083719099|0.726888951|0|0.792429396|-0.079299822|-0.091185806|0.288989992|0.0106152389999999|8.759783644|61.29571241|0.207570604|-0.031974244|-62.09468789|7.228646444|86.44740177|74.19865731|653.9193397999999|-21.77346199|0.216078071|10.43689152|178.30942439999998|-1676.556573|33.65821422|0.01357247|-468.58948260000005|2591.682495|1306.125688|0.0|4.69|0.0|18.0|3.67|105.6|3.0|162.18|1.0|1.0|13.0|40.0|-6.68|539.67|0.0|0.0|2.76|0.000511|5.7e-06|0.00308|0.0|3.2028|9.78|3.2028|-1743.299948|1565.37|387.11|799.02|0.6914600000000001|0.6914600000000001|2.4754|-0.18391|0.02839695|-1740.663577|64.0|7.1938|7.1938
14h_a23|0|1|0.0|0.0|2|0|1.197963488|3.309480899|-0.005921293|5.351858133|0.006191846|0.04255787|0.7290938920000001|-0.307907256|0.009895793|-0.024318144|10.31321773|2|2|0.009266617|0.060820238|-0.131709531|-0.4460845129999999|0.79263722|-0.05745554|0.860920386|1|0.923430574|-0.063825076|-0.081058742|0.223157991|0.021982565|14.81983413|41.34207782|0.076569426|-0.033774476|-36.84086528|9.990985411|67.44368679|57.84834575|622.5428245|-15.35036053|0.246899416|7.833334036|166.45047749999998|-736.8173055999999|30.23434844|0.018981866|-341.2621515|1451.248725|646.2584547|1.0|3.47|3.2|26.0|3.4|128.81|1.0|125.0|0.0|1.0|5.0|32.0|-6.62|436.49|0.0|0.0|3.23|0.0009109999999999|1.27e-05|0.00554|0.0|4.0506|3.29|3.6689|-1722.148272|1190.62|306.09|569.53|0.67365|0.69933|9.7146|-0.2374099999999999|0.02796857|-1721.99264|5.0|8.3468|8.3468
12v_a30|0|0|0.0|0.0|0|2|0.604983445|0.0|-0.006974714|5.351858133|-0.029548782|0.04625323|0.0|-0.369659818|0.002431329|0.020607357|10.31162873|1|1|0.001805829|-0.173424818|-0.0857954809999999|-0.471153275|0.83236194|-0.080971844|0.889479916|0|0.8501212029999999|-0.077138874|-0.0971402169999999|0.404950755|0.015823709|10.70556236|82.09302037|0.1498787969999999|-0.037666615|-44.46327619|7.242869835|75.73440678|62.89402328|575.1512171|-17.2408622|0.193930933|8.114588039|131.2043645|-844.8022477|31.6144427|0.014801518|-414.1432908000001|1549.107692|685.6665849999999|1.0|4.62|0.0|17.0|5.11|81.65|2.0|137.3|0.0|1.0|5.0|31.0|-5.52|467.37|0.0|1.0|3.59|0.000123|9.14e-07|0.0004269999999999|0.0|3.5507|5.08|3.5507|-2494.92869|1209.1|349.18|573.82|0.68405|0.68405|2.9171|-0.20681|0.03495552|-2494.802821|22.0|7.6596|7.6596
14l_a23|0|1|0.0|0.0|2|0|1.1979636809999998|3.402752757|-0.005344736|5.351858133|-0.026530366|0.046283951|0.758109562|-0.288615723|0.01269616|-0.060692376|10.313217800000002|2|2|0.01180744|0.07815878|-0.136106024|-0.448622017|0.778602826|-0.1010279259999999|0.836852328|1|0.921267667|-0.053549434|-0.078204688|0.215920645|0.018669073|12.31633167|40.34135162|0.078732333|-0.0328459689999999|-34.03690099|8.125310915|61.54673359|47.64388017|607.777253|-14.29549842|0.210373806|8.006380163|138.7874759|-714.7749208|27.44221375|0.01508774|-382.1434717|1372.110688|666.0036144999999|1.0|3.51|3.52|26.0|3.88|105.02|2.0|125.25|0.0|1.0|5.0|31.0|-6.1|425.51|0.0|0.0|3.78|0.000608|5.61e-06|0.0023899999999999|0.0|3.6274|3.79|3.6274|-1669.224647|1185.79|341.8|560.51|0.67242|0.67242|6.0563|-0.2183|0.01168219|-1669.04569|7.0|8.1798|8.1798
3_a20 (SB-525334)|1|0|3.502142227|-0.08980269|0|0|1.183765089|0.0|-0.005492814|4.727387819|-0.053897691|0.0526353279999999|1.728260385|-0.274640708|0.001924142|-0.175513234|10.95053359|1|1|0.0033523629999999|0.002992397|-0.277724429|-0.500412918|0.7186587|-0.17447922|0.76423988|1|0.8756647679999999|-0.061128029|-0.0917096759999999|0.246005838|0.0123308269999999|6.965173618|43.70154849|0.1243352319999999|-0.029269046|-29.26136697|3.934338039|58.45718743|41.49386505|494.6267525|-9.33873414|0.215089498|5.943823875|121.495147|-438.9205046|21.06338405|0.0117802769999999|-321.8682802|989.9790502999998|520.6749407|1.0|3.37|2.82|21.0|5.2|67.35|1.0|104.59|0.0|1.0|3.0|26.0|-5.74|343.42|1.0|1.0|3.63|0.00489|1.88e-05|0.00647|0.0|4.9821|3.9|3.1728|-1086.56485|1030.31|248.86|498.74|0.49443|0.70168|3.7291|-0.20131|0.02096048|-1086.383308|162.0|6.7905|6.7905
4e_a49|0|0|0.0|0.0|1|1|1.343847746|2.085628989|-0.006602016|5.4161004020000005|-0.074495823|0.036555556|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|1|1|0.000660956|-0.130491035|-0.060391347|-0.403194204|0.803344301|0.032396301|0.856023531|1|0.757062331|-0.09422276|-0.087866673|0.433385455|0.017142176|10.51443916|313.22432680000003|0.242937669|-0.029288891|-33.05708028|6.449206277999999|68.38360061|68.30753733|464.3567821|-11.01902676|0.349671525|7.934910277|214.47685|-561.9703647000001|27.6242383|0.023622273|-184.4129453|1408.836153|620.5697596|1.0|3.35|2.89|21.0|3.4|92.93|1.0|114.08|0.0|1.0|6.0|30.0|-7.52|399.45|0.0|1.0|2.42|211.0|0.000305|122.0|0.0|5.7301|3.34|3.7876|-1313.158118|1128.64|216.37|504.63|0.4078199999999999|0.68043|3.9718|-0.2231199999999999|0.04133034|-1312.98289|34.0|7.4685|7.4685
11a_a5|1|0|2.9781886010000003|0.0|0|0|1.212363224|0.0|-0.002894726|4.59511985|0.052217882|0.021060606|0.0|-0.185262487|0.007993132|-0.1301505359999999|10.94877942|1|1|0.007955512|-0.081506|0.006120569|-0.254944026|0.73344478|-0.0489811909999999|0.773417838|0|0.89343434|-0.064565402|-0.071517578|0.369563711|0.011860803|8.474559367000001|61.32301293|0.10656566|-0.026223112|-36.51058972|6.055083705|61.4470419|54.60662289|638.3599998999999|-13.38721623|0.259134725|9.740948724|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|1517.39715|835.912531|0.0|3.53|3.68|23.0|6.38|63.69|2.0|128.51|0.0|1.0|7.0|32.0|-4.54|424.54|0.0|1.0|5.16|2.39e-05|3.95e-07|0.000167|0.0|4.4033|4.83|4.0938|-1339.802852|1272.7|281.57|578.8|0.6735|0.65363|2.8611|-0.20429|0.03340977|-1339.555805|81.0|7.0915|7.0915
