molecula|NaaNH|n9FaHRing|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RNCS|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50
25b_a34|0|0|1|7.412764017000001|1|1.290860233|0.133975789|-0.015658012|-0.0929479709999999|-0.150946163|-0.861190687|-0.112970844|10.95957635|-0.061390533|1|1|-0.000223677|-0.2360985169999999|-0.278635968|-0.435821207|-0.623853334|0.832166825|0.7969500890000001|0.08214612|0.83883012|0|-0.1030760719999999|0.5020264870000001|0.030138301|-86.13394472|18.82143547|165.2408865|11.75402804|49.2835599|0.76274549|-2.206786613|98.0416108|0.419904835|410.0313565|-1378.143115|2671.608537|0.23725451|6.383564979|11.00434095|0.723855085|5786.015654|-860.6534206|-328.1702779|1806.819095|595.8522372|11.90766609|0.0|1.0|1.0|0.29|3.03|90.3|1.56|0.0|108.21|0.0|7.0|-3.82|29.0|393.44|0.0|0.0|2.58|-3.69|0.00015|59.0|0.0|0.0|3.8100000000000004e-07|5.06|4.2253|-1313.361559|668.48|1136.16|293.43|0.2259|293.43|562.84|0.6925600000000001|-0.17564|7.0586|0.02655501|2.08|5.6819
8g_a8|1|0|1|7.535296702|1|1.39137364|-0.000475415|-0.014340328|-0.222784884|0.000966222|-0.731356723|-0.025002199|10.94318883|-0.03728368|1|1|-0.007047583|0.001970629|0.0794962979999999|0.162134281|-0.508072694|0.6784762320000001|0.734188081|0.121495775|0.790058057|0|-0.136742629|0.298992226|0.031118325|-79.46906035|19.06725815|171.26571059999998|11.68315869|67.54104396|0.8330608209999999|-2.464220973|90.27531534|0.479218966|327.1604688|-1509.912147|2148.49832|0.166939179|7.440878437999999|14.28792131|0.920192814|6581.432140999999|-925.1746152|-408.1554248|1812.487286|551.1746801|10.80625499|0.0|0.0|1.0|0.04|3.89|99.34|3.01|0.0|111.38|0.0|4.0|-5.3|31.0|417.39|0.0|0.0|3.5|-4.94|5.01e-06|0.00209|0.0|0.0|4.01e-08|7.17|3.7495|-1450.913472|635.27|1083.78|330.67|0.3904|330.67|489.97|0.69221|-0.15542|6.0697|0.04147516|4.2|5.3768
14l_a23|0|1|2|7.423568444|0|1.1979636809999998|0.060717916|-0.005344736|-0.026530366|0.042748013|-0.288615723|-0.060692376|10.313217800000002|-0.061788679|2|2|0.01180744|0.07815878|-0.074441567|-0.136106024|-0.448622017|0.725800261|0.778602826|0.156652778|0.836852328|1|-0.053549434|0.215920645|0.018669073|-51.59307331|12.31633167|40.34135162|8.125310915|81.90812552|0.7896261940000001|-1.642298442|61.54673359|0.492922575|607.777253|-1083.45454|2176.038061|0.210373806|8.006380163|15.78926563|0.972085426|6444.7098240000005|-714.7749208|-382.1434717|1372.110688|666.0036144999999|9.953660282|0.0|0.0|1.0|0.09|4.33|105.02|3.24|1.0|125.25|0.0|5.0|-5.85|31.0|425.51|0.0|0.0|3.78|-5.25|1.43e-06|0.000608|0.0|0.0|1.65e-08|3.79|3.6274|-1669.224647|694.65|1185.79|341.8|0.4239|341.8|560.51|0.67242|-0.14639|6.0563|0.01168219|7.0|8.1798
15_a15|0|0|0|0.0|1|1.435688991|-0.132759299|-0.006378587|-0.031457366|-0.063032481|-0.395472407|0.000676845|10.95980315|0.0020555079999999|0|0|0.003766915|-0.098862691|-0.173728081|-0.272482143|-0.3597407929999999|0.843715005|0.724319314|0.007958332|0.7725348679999999|0|-0.061884697|0.7028760070000001|0.020649569|-60.51136736|13.71976186|142.8140301|9.115534766|4.306196778|0.702544178|-1.821509261|73.99578515|0.435723718|596.1118717|-1210.227347|2868.890383|0.297455822|6.673906339|11.8273735|0.772181523|7039.747576999999|-804.0860746000001|-269.1443943|1722.635223|830.7967967000001|13.48441779|1.0|1.0|1.0|0.07|6.69|59.51|2.52|0.0|138.24|0.0|6.0|-6.32|34.0|448.52|0.0|0.0|4.64|-6.1|4.77e-07|0.000214|0.0|0.0|1.27e-09|5.04|2582.0|-1450.725355|700.82|1265.55|480.19|0.4459|335.38|573.46|0.70572|-0.10964|1.6365|0.02849263|109.0|6.9626
12f_a36|1|0|0|7.412764017000001|2|1.297042537|-0.066269699|-0.006773586|-0.032343041|0.10938259|-0.40641518|0.012286423|10.95389399|-0.06756661|1|1|0.0045625|0.182557897|-0.101854847|-0.169994208|-0.438198895|0.902377067|0.821599443|-0.109793154|0.8700396090000001|0|-0.071035495|0.3416917479999999|0.01784834|-66.16123807|11.77610852|43.53853176|7.769727312|0.835268043|0.7803018709999999|-2.00553221|76.51015325|0.464240353|556.5681681|-1323.224761|2380.393255|0.219698129|7.416874811|13.84366076|0.8665086190000001|6000.985822|-873.0469447999999|-369.879252|1695.785708|729.1873176|10.34891518|1.0|0.0|0.0|0.21|2.45|69.2|2.45|0.0|133.52|0.0|6.0|-4.61|31.0|409.49|1.0|0.0|2.4|-4.57|2.48e-05|0.0102|0.0|0.0|4.38e-08|3.87|3.6545|-1311.550167|699.88|1195.77|339.27|0.4374|237.95|545.55|0.70126|-0.15011|5.9228|0.02879265|11.0|7.9586
18_a10|0|0|1|7.78113851|2|1.243178376|-0.182332901|-0.00309846|0.0307177839999999|-0.092424959|-0.1859075939999999|-0.052165302|10.92966688|-0.0280813039999999|1|1|0.010573165|-0.144233311|-0.091730492|-0.143149563|-0.220292492|0.7155022459999999|0.785539083|0.048377088|0.832812971|1|-0.0575419659999999|0.656664457|0.019095409|-48.27152552|12.12013168|40.99617452|7.692822451|123.3621791|0.641615544|-1.368942347|61.38857307|0.4670293179999999|562.0732377|-868.8874593|2137.914113|0.358384456|7.204851347999999|13.51828833|0.876275815|6213.631543|-551.4954071000001|-179.7708584|1354.218219|713.2632062000001|13.11704755|0.0|1.0|1.0|0.32|4.66|62.06|2.14|0.0|119.81|0.0|5.0|-4.48|31.0|412.48|1.0|1.0|3.67|-4.77|3.34e-05|0.0138|0.0|0.0|1.32e-08|2.65|3.7977|-1336.404041|687.19|1181.5|326.47|0.2962|214.93|504.61|0.6866300000000001|-0.15735|4.7596|0.02974086|0.13|6.8861
28_a20|0|0|1|6.842683282|0|1.417203216|-0.013841559|-0.006492092|-0.114439513|0.091462964|-0.363557127|0.0313932529999999|10.94963925|-0.039965901|1|1|0.002695258|0.155263557|-0.016955137|-0.028782305|-0.447096101|0.715067047|0.755701837|-0.104458316|0.812553182|1|-0.086299346|0.3962228229999999|0.014682607|-60.85602167|9.799649234|318.7453661|6.540604536|88.39175809|0.773641727|-1.823585765|71.98460956|0.468838001|521.7658603|-1217.120433|2449.815677|0.226358273|7.587188177000001|14.28413212|0.8826648009999999|6348.941881000001|-812.3457521|-365.2747728|1573.2352460000002|684.5377542|11.12858789|0.0|1.0|1.0|0.08|4.01|99.58|1.73|0.0|122.8|0.0|5.0|-4.42|32.0|420.47|0.0|1.0|3.04|-4.43|3.77e-05|0.0159|0.0|0.0|1.57e-09|4.64|3.5798|-1368.32781|704.42|1198.32|346.35|0.2354|258.81|531.85|0.4701899999999999|-0.15572|3.5284|0.03534166|255.0|6.5935
12s_a30|0|0|0|7.412764017000001|2|0.604984545|-0.00019297|-0.007621736|-0.095120438|-0.0601024909999999|-0.403952011|-0.035768573|10.31162892|-0.04950715|1|1|-0.001131023|-0.1597740919999999|-0.0546637159999999|-0.145315868|-0.446807335|0.609043558|0.83236194|0.006789196|0.889479916|0|-0.090733404|0.404041243|0.019324097|-67.11451776|12.51292194|89.91581294|8.102485674|0.0|0.790481833|-1.969293912|78.38074776|0.467381416|457.6180044|-1275.175837|2368.4646620000003|0.209518167|8.066744794|15.14544373|0.877516163|6639.7334200000005|-825.7139305|-376.1910929|1613.162737|616.2856203|11.26623|1.0|0.0|1.0|0.14|3.74|81.65|3.58|0.0|127.19|0.0|5.0|-5.49|31.0|434.46|0.0|0.0|3.21|-5.17|3.24e-06|0.00141|0.0|0.0|6.900000000000002e-08|4.32|3.5348|-1774.202623|677.35|1140.1|350.75|0.2148|245.81|526.07|0.68458|-0.14985|3.0335|0.03401064|7.0|8129.0
12ab_a36|1|0|0|7.412764017000001|2|1.297042596|-0.064515677|-0.007034881|0.000258844|0.035377607|-0.408023082|-0.032623802|10.9540584|-0.029080933|1|1|0.002112069|0.0618552579999999|-0.096853381|-0.169341326|-0.4186639029999999|0.86559137|0.831136366|-0.0852411419999999|0.888163057|0|-0.079202413|0.452078227|0.024102201|-65.54680623|16.62527454|116.6804416|11.46782191|15.55386871|0.679025324|-1.805481415|82.3666474|0.484987413|580.1454645|-1245.389318|2390.849902|0.320974676|7.821826146|15.18764075|0.941700118|6314.697413|-859.0476432|-246.9770378|1834.083759|708.5476357999999|16.81984117|1.0|0.0|0.0|0.17|1.95|92.99|1.59|0.0|133.27|0.0|6.0|-3.92|32.0|420.47|0.0|0.0|1.8|-3.91|0.0001199999999999|0.0503|0.0|0.0|8.95e-08|3.23|3.8845|-1364.468283|712.73|1201.64|319.17|0.4451|319.17|564.58|0.69294|-0.15699|3.6976|0.04167456|11.0|7.9586
21a_a23|0|1|2|7.525639975|0|1.197963603|0.1049806919999999|-0.005708466|-0.038876045|0.071115216|-0.3082571839999999|-0.133417036|10.31321782|-0.083864151|2|2|0.01180744|0.130024255|-0.074441567|-0.136106024|-0.484404194|0.725800261|0.7367638240000001|0.1022509819999999|0.79188323|1|-0.051521215|0.224766417|0.011564247|-54.35891011|7.634348008|39.56172507|5.039953753|82.08958626|0.842121383|-1.729161021|61.73864319|0.492301762|611.67123|-1141.537112|2272.736256|0.157878617|7.950891003|15.66066298|0.969673962|6464.524241|-753.6064963|-451.7153132|1355.5493720000002|666.0036144999999|7.379733085|0.0|0.0|1.0|0.09|4.33|105.02|3.24|1.0|125.25|0.0|5.0|-5.89|31.0|425.51|0.0|0.0|3.78|-5.28|1.3e-06|0.000552|0.0|0.0|1.65e-08|3.75|3.6993|-1669.23053|701.01|1189.63|335.16|0.3692|335.16|558.61|0.60824|-0.15024|5.3733|0.0203361|102.0|6.9914
12a_a40|0|0|1|7.515889085|0|0.604990853|0.021610099|-0.00431394|-0.012791297|0.17758258|-0.14667395|0.100414476|10.31197265|-0.226763788|2|2|0.007890601|0.298197213|0.018655637|0.031326603|-0.4764003679999999|0.58630452|0.718281767|0.023863832|0.7867243829999999|1|-0.064340227|0.000279043|0.011766311|-38.17175304|6.001293955|107.5277007|3.060902482|49.24750281|0.85136964|-1.047769006|43.65970865|0.476055146|479.8867095|-534.4045424999999|600.1247016|0.14863036|7.563170499|14.43505064|0.908597808|4873.458436|-272.5679167|-358.4254366|627.699788|323.26151960000004|5.487955617999999|1.0|0.0|1.0|0.0|5.43|58.43|4.34|0.0|91.76|0.0|2.0|-6.41|22.0|346.23|1.0|1.0|4.78|-5.95|3.86e-07|0.000134|0.0|1.0|6.15e-08|5.01|3.0966|-2097.8163050000003|530.55|875.15|400.39|0.3701|400.39|429.21|0.6998800000000001|-0.12895|2491.0|0.0104658999999999|1778.0|5.7501
19_a3|1|0|0|6.605297921|0|1.4316666480000002|-0.206312209|-0.003417504|-0.030657|-0.008897473|-0.129865138|0.156485495|10.96959256|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|0.718266758|0.758995484|-0.0150769919999999|0.8264237520000001|1|-0.067674689|0.225451546|0.0116401719999999|-40.8473715|5.419662458|161.5312186|2.523394126|0.0|0.75798185|-1.140498238|48.55416845|0.476813896|397.1650228|-531.0158295|869.7868956|0.24201815|5.342307798999999|10.21110415|0.911365749|4138.413977|-247.2409002|-240.2326308|700.5653624|314.0966684|7.706796952|1.0|1.0|0.0|0.06|3.39|67.35|1.18|0.0|85.32|0.0|2.0|-3.24|22.0|287.32|1.0|1.0|2.45|-3.58|0.000578|166.0|0.0|0.0|6.18e-08|2.43|3945.0|-929.2608626|499.93|832.23|314.28|0.3006|314.28|362.92|0.67351|-0.16303|2191.0|0.020989746|23.0|7.6383
12y_a36|1|0|0|7.412764017000001|2|1.29704385|-0.061103469|-0.00707164|-0.065314765|0.036174187|-0.410155116|-0.049845887|10.94917392|-0.028440975|1|1|0.003724542|0.06152178|-0.095253274|-0.1619981409999999|-0.434990282|0.90500247|0.820226782|0.046673879|0.873588247|0|-0.076585128|0.424572485|0.019404665|-66.24017399|13.04507243|114.430624|8.769742642|14.40618351|0.755735734|-1.970657299|78.8341402|0.487285656|562.7133986|-1324.80348|2304.463084|0.244264266|7.589386902|14.80236899|0.950403792|6082.16777|-890.6187094000001|-343.8442493|1752.9983309999998|698.847203|12.59396622|1.0|0.0|0.0|0.12|2.42|69.2|2.38|0.0|133.84|0.0|6.0|-4.58|31.0|407.47|1.0|0.0|2.37|-4.55|2.6e-05|0.0106|0.0|0.0|9.66e-08|3.83|3.8794|-1310.315063|702.38|1183.75|319.6|0.4358|319.6|532.91|0.66796|-0.15671|6.1376|0.03583863|12.0|7.9208
9a_a31|1|0|0|7.765993078999999|1|0.6101356720000001|-0.009086485|-0.01391798|-0.093457477|-0.05057805|-0.723734943|0.03406986|10.31169772|-0.0007638889999999|2|2|-0.0033853629999999|-0.084652799|-0.093527289|-0.15653721|-0.542342338|0.8058046320000001|0.782715368|0.045292529|0.837697452|0|-0.100906991|0.235442032|0.033245595|-78.6954713|21.33533299|163.6011874|13.69193237|95.14995868|0.737758755|-2.0846509230000003|94.03540892|0.484502446|443.941629|-1337.8230119999998|1955.13855|0.262241245|7.812278516|15.15483138|0.939873412|6273.506211999999|-858.5468158|-305.16297060000005|1813.361078|597.3075924999999|15.33993762|1.0|1.0|1.0|0.14|4.02|117.37|1.58|0.0|113.64|0.0|6.0|-5.62|30.0|418.47|0.0|1.0|3.47|-4.77|2.42e-06|0.00101|0.0|0.0|7.35e-09|5.27|3.7892|-1691.9137670000002|680.72|1145.99|327.21|0.7028|327.21|540.01|0.7028|-0.15757|5.0244|0.03885662|0.15|6.8239
14a_a10|0|0|1|7.535296702|2|1.3438495730000002|-0.2090476269999999|-0.002047597|0.0437538159999999|0.027446544|-0.147427016|-0.045759336|10.92970798|-0.00421565|1|1|0.012272222|0.042968756|-0.220250238|-0.344811314|-0.168193178|0.76857495|0.7348225290000001|-0.011977878|0.770129205|1|-0.044416218|0.43555903|0.0135610389999999|-51.23835032|9.840503082|67.52851799|7.140714112|134.15514270000003|0.542015878|-1.270993412|67.14248252|0.469029865|661.4615097|-922.2903058|1774.8853399999998|0.457984122|10.0292632|18.88856367|0.8833450959999999|6754.660977|-669.2555601|-60.97724212|1701.592784|1003.968547|15.9041322|0.0|1.0|1.0|0.39|3.36|59.31|1.94|0.0|146.76|0.0|7.0|-4.21|35.0|468.59|1.0|0.0|3.43|-4.8|6.159999999999999e-05|0.0288|0.0|0.0|6.55e-09|2.25|3802.0|-1489.803158|800.01|1380.89|326.1|0.2835|222.16|645.26|0.7047100000000001|0.2422099999999999|3.1205|-0.14757681|74.0|7.1308
33_a47|0|1|1|6.823286122000001|0|1.409403453|-0.229935275|-0.004263267|-0.085712613|-0.11544858|-0.183320497|-0.033554816|10.98214099|0.0741098479999999|1|1|0.003634698|-0.26447859|-0.147591116|-0.338113214|-0.270498605|0.63155995|0.82821379|0.065468525|0.8913954909999999|1|-0.060080724|0.404334141|0.022346992|-44.81989209|11.96072985|30.94680001|6.401714296000001|0.0|0.57681348|-1.088618103|60.65229445|0.4607629339999999|438.726241|-582.6585971|787.797733|0.42318652|6.979305126|12.94292541|0.854471925|4889.09585|-311.85503880000005|-82.22540944|1010.133461|388.178924|15.83240237|0.0|1.0|1.0|0.11|4.04|68.52|1.52|0.0|94.28|0.0|3.0|-3.26|25.0|334.35|1.0|1.0|2.69|-3.72|0.000546|183.0|0.0|0.0|8.339999999999999e-08|2.06|4.1869|-1123.135036|566.29|934.34|296.13|0.2566|296.13|423.52|0.67508|-0.15985|4.5647|0.02924367|4.0|8.4
19g_a38|1|0|0|7.412764017000001|2|1.297044182|-0.077355838|-0.008497058|-0.117921811|-0.037579797|-0.458841138|-0.009881824|10.96052467|-0.046735135|1|1|-0.004358975|-0.096139701|-0.098027247|-0.250781298|-0.438254637|0.653741315|0.836170906|-0.063110203|0.892249657|0|-0.086314802|0.5322242429999999|0.022953686|-72.29378538|14.52522351|137.56612280000002|9.191644336|18.41027014|0.719941993|-1.942135378|86.78105144|0.455443492|455.6240763999999|-1228.994351|2506.378649|0.280058007|6.327835378|11.62016299|0.836356715|6631.17356|-777.7146399000001|-278.3610963|1707.074131|593.6088758|14.48726605|1.0|1.0|1.0|0.14|3.11|81.23|2.78|0.0|125.65|0.0|5.0|-4.25|31.0|419.43|0.0|1.0|2.97|-4.33|5.68e-05|0.0238|0.0|0.0|7.599999999999999e-08|3.66|3.6887|-1431.386981|638.82|1104.29|336.12|0.2285|234.97|475.84|0.69982|-0.15269|5.0677|0.03244515|42.0|7.3778
4d_a49|0|0|1|7.535296702|1|1.343847746|-0.06085453|-0.006135653|-0.058204482|-0.090862681|-0.343596561|-0.053327669|10.92777282|0.013451218|1|1|0.001356445|-0.151004418|0.000511959|0.000850823|-0.417231241|0.7745859279999999|0.783870915|-0.008564167|0.834151595|1|-0.089942837|0.410804214|0.013625199|-52.95392476|8.392883773|85.21839288|5.16986937|57.16412513|0.654728051|-1.461432343|66.51766234|0.470013152|463.6097566000001|-900.2167208999999|1640.195062|0.3452719489999999|7.998287218|15.09148245|0.8868392740000001|5915.214567|-554.5177292999999|-190.6195379|1374.947536|641.1445234|13.56373757|0.0|1.0|1.0|0.22|2.8|98.72|1.25|0.0|115.63|0.0|6.0|-3.13|30.0|398.46|0.0|1.0|2.27|-3.35|0.000743|296.0|0.0|0.0|2.64e-08|2.99|3.8047|-1293.29417|668.09|1144.04|325.87|0.2549|215.82|495.7|0.6782100000000001|-0.15888|4.3005|0.0395418|18.0|7.7447
4j_a46|0|0|1|7.825245291|1|1.134637093|-0.175292207|-0.002284836|-0.012405467|-0.0529855709999999|-0.130235627|-0.1051618459999999|10.94638774|-0.176133068|1|1|0.011684396|-0.078783783|-0.0589746909999999|-0.087688953|-0.226712003|0.72796254|0.7298040140000001|-0.061823242|0.763724435|0|-0.05924408|0.295221643|0.01492164|-43.95227197|8.812983129|70.56141095|5.205103062|71.98911503|0.776932317|-1.339514565|50.26191521|0.402450715|561.0237355|-791.1408955|2563.282153|0.223067683|6.274010655|10.49957018|0.673502127|5077.124695|-467.2617475|-327.122208|1018.288052|642.1335502000001|6.30964324|0.0|1.0|1.0|0.39|5.33|39.94|3.28|0.0|110.24|0.0|4.0|-5.38|27.0|361.48|1.0|1.0|4.5|-5.31|4.16e-06|0.0015|0.0|0.0|2.03e-08|4.93|4.4093|-1132.018764|646.67|1112.13|281.19|0.2783|229.82|572.31|0.69413|-0.18387|2.9043|0.02491327|805.0|6.0942
28_a47|0|1|1|6.842683282|0|1.4201653580000002|-0.053792245|-0.009689834|-0.23494583|0.023813594|-0.436042548|-0.00496711|10.95058275|0.0467853809999999|1|1|-0.010153352|0.06536499|-0.046265509|-0.126992366|-0.435485503|0.635684951|0.832144916|-0.175007067|0.896193695|1|-0.1132830309999999|0.310094808|0.026080156|-63.47150284|15.50250691|365.2310214|9.214964819|83.61576722|0.65225927|-1.601689367|82.27079846|0.472690874|359.8303775|-952.0725426|1337.037733|0.34774073|7.864990866|14.91533234|0.8964208090000001|5633.990508|-565.9287905|-181.0112167|1459.653524|428.5826478|18.79929562|0.0|1.0|1.0|0.05|3.84|98.72|1.67|0.0|99.2|0.0|5.0|-3.67|28.0|380.35|0.0|1.0|2.4|-3.66|0.000214|0.0816|0.0|0.0|1.2099999999999998e-07|3.51|3675.0|-1335.722248|599.88|995.5|337.37|0.2996|337.37|461.73|0.69002|-0.15049|6.0847|0.03698465|25.0|7.6
3_a27|0|0|2|6.605297921|0|1.402697639|0.124551908|-0.00648099|-0.096132106|-0.172132163|-0.27868256|0.042659548|10.93782973|0.024154412|1|1|0.00955169|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|0.640545265|0.810053853|0.136381755|0.8759548629999999|1|-0.06145119|0.397733752|0.019234305|-44.61323499|9.960129259|10.71226495|5.157668895|57.97805043|0.733853752|-1.292309364|54.32114618|0.44566003|446.4308003|-669.1985248999999|1043.697725|0.266146248|6.457886343999999|11.64968556|0.803947133|4960.583812|-346.53209080000005|-242.1936891|911.8963045|401.7540197|9.707911187|1.0|0.0|1.0|0.05|2.94|65.6|2.18|0.0|97.71|0.0|3.0|-3.7|25.0|329.36|1.0|1.0|2.74|-3.99|0.0002|0.0658|0.0|0.0|1.29e-06|4.92|3962.0|-1081.88481|547.92|931.06|312.93|0.2305|225.24|425.72|0.6734600000000001|-0.16457|2.7811|0.02032437|4.0|8.3979
12bc_a36|1|0|0|7.412764017000001|2|1.284647662|-0.058020733|-0.007661816|-0.042515909|0.068351685|-0.413738077|-0.079009683|10.95883416|-0.027636036|1|1|-0.00097037|0.115647623|-0.101451485|-0.1716508239999999|-0.442519304|0.884841888|0.836170906|0.006621918|0.892249657|0|-0.077192869|0.326764696|0.01824287|-71.97763346|12.2593899|83.35308244|8.238431664|0.0|0.77146807|-1.927943855|83.97121855|0.467645467|560.6615736|-1295.597402|2623.395239|0.22853193|8.273766079|15.54183457|0.878447423|6587.689277|-870.6543108999999|-364.8584744|1679.392125|661.6709012|11.99358509|1.0|0.0|1.0|0.14|3.19|69.2|2.99|0.0|133.77|0.0|5.0|-5.08|31.0|450.32|1.0|1.0|2.82|-5.18|8.27e-06|0.00372|0.0|0.0|1.74e-08|4.42|3.8696|-2152.100551|705.12|1188.37|320.4|0.7456|237.57|563.76|0.69094|-0.15671|6.5854|0.03419831|8.0|8.0969
12m_a36|1|0|0|7.412764017000001|2|1.297043522|0.013543656|-0.011502861|-0.133854569|0.14264424|-0.667165917|-0.025127218|10.95440733|-0.038386106|1|1|-0.004569485|0.245908938|-0.052743904|-0.090926893|-0.52644768|0.892815402|0.825587924|-0.075712087|0.8792981679999999|0|-0.10031651|0.4493096629999999|0.022725561|-81.19927925|15.24099981|42.78660249|10.22144534|107.233999|0.7471181240000001|-2.300418875|96.11918789|0.465323422|477.48014630000006|-1542.786306|2637.948424|0.252881876|7.312794835|13.67704354|0.8702895190000001|6434.374756|-1034.676602|-331.4617713|2064.983108|689.2886595|14.91990864|0.0|0.0|0.0|0.13|0.98|112.29|1.28|0.0|131.85|0.0|6.0|-4.1|32.0|424.46|0.0|0.0|1.26|-3.8|7.96e-05|0.0338|0.0|0.0|7.19e-07|3.88|3.8658|-1401.6158890000002|692.4|1177.15|320.72|0.4718|320.72|505.51|0.69382|-0.15879|6.5789|0.03861003|0.03|7.5229
15a_a50|0|1|2|7.934155233999999|1|1.3530592819999998|-0.113976703|-0.004429392|-0.06317118|-0.0446629609999999|-0.234757789|-0.15010386|10.94500663|-0.125205943|2|2|0.005828749|-0.072976638|-0.128070491|-0.209259615|-0.325638639|0.797917311|0.821868651|-0.051676609|0.8749408470000001|1|-0.0783960279999999|0.4349386739999999|0.018014615|-50.56454577|10.77967103|275.287923|6.450390922|0.0|0.705410595|-1.436529349|61.78266878|0.4476230879999999|501.3207109|-859.5972780999999|1754.903963|0.294589405|8.095541483|14.65582885|0.8103580690000001|5401.219537|-514.369916|-245.8291419|1218.577214|569.5267957000001|11.21812301|0.0|1.0|1.0|0.23|3.57|68.76|1.87|0.0|110.43|0.0|5.0|-3.6|28.0|371.44|1.0|1.0|2.76|-3.92|0.000251|0.0933|0.0|0.0|8.070000000000001e-07|2.66|4.0408|-1199.784983|644.4|1091.64|306.83|0.1767|306.83|519.38|0.66132|-0.16693|6.6307|0.03314629|41.0|7.3872
13j_a6|1|0|0|7.412764017000001|1|1.430640326|0.0353600779999999|-0.015004989|-0.154502515|0.07522656|-0.855284356|-0.0951246069999999|10.95129557|-0.047513534|1|1|-0.007703306|0.121750719|-0.045418125|-0.073507141|-0.562698347|0.8744720490000001|0.783333463|-0.063948098|0.8353837409999999|0|-0.120219472|0.205764388|0.03111288|-86.54032868|20.78979124|180.6709018|13.89184843|114.6910805|0.7841668409999999|-2.460720196|99.85109065|0.433600896|416.2679342|-1644.266245|2634.320708|0.215833159|8.741405506|15.43329684|0.765539515|6276.316063|-1098.707398|-379.7635712|2096.832152|673.8038326000001|13.31076198|1.0|1.0|1.0|0.12|3.54|115.15|1.18|0.0|120.17|0.0|6.0|-5.03|32.0|427.46|0.0|1.0|2.82|-4.48|9.32e-06|0.00398|0.0|0.0|3.18e-09|4.94|3.5599|-1426.520775|712.52|1196.6|348.28|0.2857|339.64|555.0|0.7045100000000001|-0.14602|8.3187|0.03242949|262.0|6.5817
14a_a22|0|0|1|6.842683282|0|1.4229176680000002|-0.136588366|-0.0050042229999999|-0.052476637|0.021482585|-0.280236463|-0.057308195|10.9464374|-0.015194063|1|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|0.6819423609999999|0.7392451729999999|-0.09744639|0.794858486|1|-0.062215607|0.490491034|0.021268761|-55.51601021|14.49148204|93.21042936|9.873779458|60.38977977|0.7007904070000001|-1.629587269|70.33046351|0.446584227|588.739773|-1110.320204|2169.870866|0.299209593|8.052850876|14.55117701|0.8069597009999999|6348.976909|-756.5172972|-273.61731430000003|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|0.08|4.31|85.59|1.73|0.0|124.05|0.0|6.0|-4.65|32.0|420.47|0.0|1.0|3.19|-4.68|2.25e-05|0.00945|0.0|0.0|6.1e-10|4.98|3.5707|-1368.321586|695.62|1191.81|347.23|0.3051|244.77|534.87|0.63156|-0.15029|4.9775|0.03539365|38.0|7.4202
