molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|MATS2c|SRW07|ATSC1c|AATSC1are|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
3a_a49|0|0|0|0.0|0.0|1|7.535296702|1|-0.05210989|5.4161004020000005|-0.337858497|-0.000349523|10.92976559|1|0.000521532|-0.074886415|0.003978478|2|0.775818577|0.8145214209999999|0.012813604|0.008391259|0.7476073409999999|0.72890527|-0.094437035|-0.088484274|0.016205613|-55.30832478|9.491036042|107.4001347|0.27109473|158.77029040000002|-30.35026007|5.558553447|59.40691577|-1.504232653|-32.39206742|64.79936082|0.474653816|-880.9741697000001|1793.526571|-10.52968207|0.310225187|6.566343333|12.49907878|0.903506738|5792.106924000001|-515.9544212000001|0.021141449|1.0|3.25|0.18|21.0|2.77|2.81|1.0|0.0|1.0|5.0|-3.06|29.0|5.0|-7.67|0.0|0.0|2.02|-3.3|0.3379999999999999|0.000503|193.0|1.38|0.0|6.52e-08|2.51e-05|-0.05732|5.1647|3874.0|-1254.012043|-1253.973708|635.89|1082.21|320.04|0.3467|0.53794|0.66614|-1253.756918|0.0793|3801.0|-0.2171|0.03833529|-1253.8126619999998|7.1938|7.1938
3a_a32|1|1|1|3.226454082|0.0|0|7.678326357|0|-0.0505635059999999|5.6869753560000005|-0.250406908|-0.002794182|10.31100283|3|-0.001223394|-0.028290955|-0.1568626659999999|0|0.84134255|0.844272053|-0.045516432|0.215012723|0.7757299320000001|0.817070968|-0.080607266|-0.0970820759999999|0.0224684379999999|-37.30101542|10.39727075|87.55216606|0.182929032|84.65041685|-20.78892268|4.811337463|0.0|-0.970820756|-17.261046399999998|47.69828617|0.461044711|-449.2473442|812.930125|-6.929640892|0.327690097|5.755284924|10.67859439|0.855441483|4249.04624|-207.8892268|0.0236593529999999|1.0|2.96|0.07|19.0|5.77|4.12|0.0|0.0|1.0|2.0|-5.32|20.0|3.0|-5.77|0.0|0.0|3.32|-4.35|0.00144|4.51e-05|0.0134|3.31|0.0|7.66e-07|0.0002279999999999|-0.0558|3.6308|3.6308|-1554.796165|-1554.768725|492.91|801.12|341.48|0.2719|0.70229|0.70229|-1554.7020630000002|0.2719|3.6178|-0.20638|0.02744024|-1554.748543|8.5686|8.5686
18_a20|1|0|0|3.463603867|0.0|0|6.842683282|0|0.1160337319999999|4.727387819|-0.5039851160000001|-0.005614194|10.93301779|1|-0.004071701|0.268927191|0.003282792|2|0.809917509|0.7602869659999999|-0.107446431|-0.090732503|0.778639593|0.76136176|-0.0927760219999999|-0.095227339|0.0108136339999999|-61.73239771|7.195302872999999|318.5587088|0.23863824|158.7879106|-42.1615378|4.787695004|82.70867776|-1.904546783|-41.07622672|68.92770059|0.483668611|-1267.269673|1822.210286|-15.91001426|0.1890889589999999|8.011174137000001|15.51556677|0.936740671|6206.896662|-843.230756|0.013457694|1.0|3.48|0.08|27.0|5.54|4.69|2.0|0.0|0.0|5.0|-5.59|32.0|4.0|-6.13|0.0|0.0|3.78|-5.16|0.00107|6.91e-06|0.0029|3.85|0.0|9.93e-11|4.17e-08|-0.05604|5.9778|3.5355|-1352.364724|-1352.32685|703.24|1204.88|350.69|0.2991|0.31154|0.6953699999999999|-1352.073755|0.2011|5.3978|-0.20289|0.03787435|-1352.135304|7.4685|7.4685
5a_a40|0|0|0|0.0|0.0|1|8.149890544|0|-0.116583806|6.167516491000001|-0.152120625|0.011345707|10.31198338|2|0.010425818|-0.191663433|0.007301856|0|0.538671739|0.756882266|-0.442215721|-0.0395444479999999|0.5263598389999999|0.8531783270000001|-0.078132307|-0.090991462|0.020641204|-34.5789643|9.135164355|174.99981530000002|0.146821673|64.97877226|-17.82228195|4.042943749|52.43850484|-1.091897544|-15.30358975|43.71412865|0.4889874279999999|-483.24038600000006|508.8362301|-7.128912782|0.177534728|5.507689573|10.7779923|0.956899016|3736.248815|-213.8673835|0.0130940839999999|0.0|3.04|0.21|14.0|3.68|3.08|0.0|0.0|2.0|3.0|-4.13|19.0|3.0|-5.9|0.0|1.0|2.8|-3.67|0.0202|0.000213|0.0574|2.88|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|3.7921|-1177.598691|-1177.5835470000002|466.79|757.45|326.96|0.4461|0.69499|0.69499|-1177.51016|0.4461|5.7163|-0.21644|0.01514427|-1177.555706|7.0915|7.0915
7_a27|0|0|0|0.0|0.0|2|6.842683282|0|0.112935885|4.727387819|-0.288487667|0.010291744|10.93773474|1|0.010596392|-0.220626658|-0.323631281|2|0.6413629129999999|0.801251575|0.147753647|-0.08694032|0.62067794|0.85111414|-0.060745542|-0.084531496|0.015099075|-34.09779211|8.475438874|10.66993367|0.14888586|83.57286704|-26.6343589|4.757447929|60.73467304|-1.352503929|-19.13983132|42.57323098|0.466714317|-759.1898319000001|1497.873267|-9.469994277|0.236435287|6.446345598|12.087978|0.875167537|5082.120742|-426.1497425|0.014441323|0.0|3.24|0.2|21.0|3.32|3.05|0.0|0.0|1.0|3.0|-4.06|26.0|4.0|-6.26|0.0|1.0|3.14|-4.28|0.0299|5.2e-05|18.0|3.02|0.0|2.43e-07|8.4e-05|-0.04887|4.1205|4.1205|-1122.455548|-1122.433757|606.74|1016.96|300.9|0.4179|0.61278|0.61278|-1122.249324|0.4179|4.2487|-0.2162099999999999|0.02179141|-1122.304359|9.0|9.0
6f_a40|0|0|0|0.0|0.0|1|8.421342866|1|0.134099184|6.401917197|-0.8287570679999999|-0.009302776|10.30179966|2|-0.008368734|-0.233222505|0.092206207|0|0.7710013309999999|0.836826225|-0.032826285|-0.268802228|0.742681934|0.655786513|-0.134203859|-0.130571562|0.015998475|-86.21963207|10.2782635|207.7174501|0.344213487|221.1408856|-53.89282175|6.6032981820000005|40.01876255|-2.350288117|-55.39203581|96.49789556|0.410805404|-1509.948957|3072.581297|-21.5571287|0.137191276|6.993991456|11.87042702|0.69723213|7328.308886|-970.0707913999998|0.013841059|0.0|4.05|0.21|14.0|3.66|2.66|1.0|1.0|3.0|5.0|-6.95|30.0|5.0|-6.9|1.0|0.0|2.61|-4.64|5.18e-05|2.3e-05|0.0105|3.09|0.0|0.0002109999999999|0.0967|-0.08982|3.5741|2.57|-2426.972609|-2426.924155|668.95|1139.55|482.43|0.2362|0.66642|0.69911|-2426.725129|0.0158|6.2384|-203.0|0.04845403|-2426.787111|7.3768|7.3768
14_a1|1|0|0|3.3674017380000003|0.0|0|7.423568444|1|0.043282217|5.351858133|-0.766207981|-0.011639964|10.94959842|1|-0.008385698|0.164429684|-0.033765606|1|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0.795744863|0.593170871|-0.12658238|-0.122581374|0.033047776|-74.96297518|19.5711254|161.1772893|0.406829129|240.9270705|-42.99041175|11.59015807|104.2594419|-2.083883365|-44.39360096|94.53410059|0.47517581|-1234.09038|1876.042189|-16.24082222|0.246642602|7.46120838|14.21658628|0.905399978|5748.712211|-730.8369997000001|0.0243658979999999|1.0|3.25|0.05|23.0|4.04|3.63|1.0|0.0|1.0|4.0|-4.52|29.0|5.0|-6.73|0.0|0.0|2.85|-4.25|0.0116|5.660000000000001e-05|0.0218|2.7|0.0|2.03e-08|7.81e-06|-0.05962|3.8344|3.3061|-1292.588129|-1292.55322|621.08|1049.56|375.01|0.4442|0.6572600000000001|0.69894|-1292.359534|0.3497|4.1207|-0.19322|0.03490867|-1292.415211|7.0269|7.0269
13_a15|0|0|0|0.0|0.0|0|0.0|1|-0.139434143|0.0|-0.393632585|0.001806571|10.95980212|0|0.003766915|-0.010882979|-0.272482143|2|0.843715005|0.729838386|0.008210506|0.009456191|0.796300317|0.8854875790000001|-0.068526782|-0.098053528|0.016196467|-43.2365883|10.21906987|142.67217639999998|0.114512421|72.25096855|-39.03420883|6.447664726|0.0|-1.961070565|-27.279882500000003|53.45565817|0.482317225|-1237.326456|3581.589629|-13.46007201|0.244716567|5.21465994|10.07307988|0.931684902|7196.400881999999|-780.6841766|0.01672103|0.0|4.13|0.07|24.0|4.33|6.69|2.0|0.0|1.0|6.0|-6.32|34.0|4.0|-5.26|1.0|0.0|4.61|-6.1|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|1.27e-09|5.7e-07|-0.03946|3942.0|2.5721|-1450.756042|-1450.727602|674.36|1231.11|482.03|208.0|0.63827|0.70626|-1450.399387|0.0003|3.5479|-0.15229|0.02844037|-1450.462642|8.2218|8.2218
2_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0.176032668|4.727387819|-0.311617665|-0.006049098|10.31162302|1|-0.0045709459999999|-0.18746945|0.032450556|2|0.899733837|0.769486995|-0.192034735|0.065162907|0.841871246|0.750206578|-0.104577702|-0.09392632|0.011938463|-49.07072207|5.601853871|228.178656|0.249793422|117.2099151|-20.68016573|2.628543258|74.89956423|-1.127115845|-23.02532673|54.67257594|0.458202525|-528.8736235|1314.679398|-7.298882022000001|0.272015731|4.88513521|9.016533738|0.845708123|4446.904467|-248.1619888|0.019143348|1.0|2.97|0.0|21.0|4.34|4.01|0.0|0.0|1.0|2.0|-4.75|22.0|3.0|-5.93|0.0|0.0|3.06|-4.27|0.0054|5.33e-05|0.0162|3.13|0.0|1.3e-07|3.9500000000000005e-05|-0.06423|5.4397|3.3354|-1272.143337|-1272.114086|503.34|841.85|371.73|0.1824|0.37284|0.69543|-1272.001389|0.0962|4.0121|-0.21028|0.02925101|-1272.04778|5.4|5.4
4g_a49|0|0|0|0.0|0.0|2|8.228176896|2|-0.087219006|6.107022888|-0.328081947|0.007953069|10.92777048|2|0.007845545|-0.146265064|-0.066023903|4|0.651833607|0.7559263270000001|-0.027032199|0.144740607|0.626581708|0.8601878270000001|-0.061465364|-0.0666753309999999|0.018944337|-61.24875669|18.87757641|151.0705543|0.139812173|139.3194688|-66.20622488|18.81105094|74.95505057|-2.000259924|-61.03291321|80.12633309|0.48934952|-1993.210915|4747.967275999999|-24.82733433|0.372642776|9.28937554|18.19125978|0.958286615|11516.07629|-1986.186746|0.023762615|1.0|4.83|0.1|42.0|6.09|7.56|2.0|0.0|0.0|7.0|-7.47|51.0|7.0|-6.6|1.0|0.0|5.23|-7.43|2.24e-05|3.72e-08|2.47e-05|5.28|1.0|2.13e-14|1.4199999999999998e-11|-0.06458|4.3116|3.6269|-2147.721319|-2147.66293|985.89|1766.47|341.84|0.1389|0.33449|0.69238|-2147.217543|0.0265|3.4099|-0.21545|0.05838924|-2147.295787|6.9747|6.9747
47t_a18|0|0|0|0.0|0.0|0|7.03438793|1|0.1115820769999999|4.844187086|-0.756664598|-0.006573438|10.94702032|0|-0.004985656|0.027313444|-0.104274108|0|0.704602886|0.750103977|0.005590928|-0.074774521|0.688453085|0.67203319|-0.119202068|-0.103295568|0.014067024|-79.78154029|9.415011332|280.622476|0.32796681|219.5070758|-46.27207168|6.301435212|78.43695402|-2.272502492|-53.39751484|89.19655162|0.49779009|-1520.978225|1326.524873|-18.17831387|0.195468477|8.780037801|17.48280476|0.991199259|6603.597038|-1017.985577|0.016238994|1.0|3.86|0.15|18.0|2.6|2.93|2.0|0.0|1.0|7.0|-5.58|33.0|4.0|-6.46|0.0|0.0|2.15|-4.77|0.00117|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|3.09e-08|1.36e-05|-0.06822|3.1164|3.1164|-1470.873743|-1470.836067|703.76|1218.95|397.84|0.5502|0.6895100000000001|0.6895100000000001|-1470.528808|0.5502|7.7656|-0.19514|0.03767603|-1470.593659|6.1068|6.1068
10_a4|0|0|0|0.0|0.0|1|7.535296702|1|-0.180140166|5.4161004020000005|-0.159792527|0.01107733|10.92992762|1|0.011142889|0.014917047|-0.132895939|2|0.6990620390000001|0.810105167|-0.120059574|-0.150288496|0.6799081490000001|0.921653019|-0.051015897|-0.079432495|0.014582852|-29.52653193|8.440134933|39.48408698|0.078346981|45.34497624|-26.60798798|4.884907049|64.26218096|-1.350352423|-17.08910641|37.96666686|0.4858700179999999|-781.5450965|2064.276654|-9.046715915|0.255470315|5.759414166|11.20225306|0.945033425|5598.949417|-452.3357957|0.014040792|1.0|3.46|0.26|21.0|4.93|4.81|2.0|0.0|1.0|4.0|-4.66|28.0|4.0|-5.83|0.0|1.0|3.9|-4.85|0.00818|1.4e-05|0.00519|3.85|0.0|8.51e-09|3.15e-06|-0.04689|4.9674|3.6465|-1183.812875|-1183.790554|619.99|1083.65|340.01|0.1792|0.4662|0.7038399999999999|-1183.54701|0.0176|1.4517|-0.2025|0.02232068|-1183.602045|7.0555|7.0555
19b_a38|1|0|0|3.26554965|0.0|0|7.412764017000001|2|-0.122009545|5.351858133|-0.467227005|-0.006877664|10.96052467|1|-0.004358975|0.035216067|-0.250781298|1|0.653741315|0.8295290000000001|0.019437461|-0.114123934|0.632625562|0.7293105670000001|-0.086013549|-0.11557289|0.0224393089999999|-53.38447032|13.92699891|120.3048789|0.270689433|168.00390359999997|-44.51968852|8.643817972|0.0|-2.0803120280000003|-33.13317155|67.31146923|0.478948837|-1291.149559|2436.66785|-16.02708787|0.240363041|7.159317935|13.74014387|0.91919733|6518.872269|-801.3543933999999|0.020570275|1.0|4.82|0.14|17.0|3.55|3.11|1.0|0.0|1.0|5.0|-4.25|31.0|5.0|-6.81|0.0|0.0|2.94|-4.33|0.0238|4.67e-05|0.0196|2.88|0.0|7.599999999999999e-08|3.19e-05|-0.05031|5363.0|3.7509|-1431.414099|-1431.38073|646.81|1111.29|330.55|0.4634|0.38952|0.69411|-1431.18309|0.1945|5.5253|-0.20445|0.03336932|-1431.2418630000002|7.9172|7.9172
16e_a32|1|1|1|3.343660084|0.0|0|7.765993078999999|0|0.180914799|5.733341277|-0.772021601|-0.0048042729999999|10.31100268|3|-0.002310082|-0.079817994|-0.219947482|0|0.804503712|0.86370575|0.096017785|-0.022651598|0.7619492790000001|0.7903051590000001|-0.087117996|-0.117338144|0.024145309|-55.957388|15.50894749|105.4021155|0.209694841|134.6906051|-48.41036206|9.961663868|39.27920316|-1.760072163|-35.94239328|71.46633549|0.458956284|-1130.524639|3376.1299740000004|-15.45011555|0.297773438|6.573687662|12.15001203|0.848279482|6142.277629|-726.1554308999999|0.023323257|1.0|3.64|0.26|19.0|6.03|4.6|3.0|1.0|1.0|8.0|-6.59|28.0|5.0|-6.15|1.0|0.0|3.77|-4.75|0.000107|1.7899999999999998e-05|0.0074099999999999|3.76|0.0|4.18e-08|1.73e-05|-0.0505899999999999|3.6214|3.6214|-1955.993572|-1955.965644|677.82|1130.95|342.37|0.2858|0.7022|0.7022|-1955.766505|0.2858|3.2372|-0.2005|0.02792775|-1955.827194|8.1367|8.1367
15_a47|1|1|1|2.9226792460000004|0.0|0|6.605297921|0|-0.164258919|4.59511985|-0.21194909|-0.0026314909999999|10.9497222|1|-0.002377481|-0.299654464|-0.017562097|2|0.644280611|0.830688568|-0.131424138|0.081171071|0.614613723|0.791753677|-0.084413593|-0.0904066519999999|0.016669157|-45.1562696|8.917011222000001|61.0548099|0.208246323|111.3994409|-25.87091101|4.770072524|0.0|-1.265693121|-24.15592798|54.07328082|0.477646539|-677.0708068|869.1027727|-9.531388265|0.288369895|6.984778596|13.37174753|0.914412511|5075.773767000001|-362.1927541|0.021370407|1.0|2.89|0.06|21.0|4.69|5.28|2.0|0.0|1.0|3.0|-4.89|25.0|4.0|-5.76|0.0|0.0|3.74|-4.85|0.00455|1.41e-05|0.00499|3.8|0.0|3.22e-09|1.14e-06|-0.0591799999999999|4.3312|4.0594|-1527.4104|-1527.376145|552.16|930.51|305.43|0.2828|0.67203|0.68008|-1527.265523|0.0759|2.2271|-0.2268|0.03425526|-1527.316555|7.8|7.8
9s_a24|1|0|0|2.9568988810000003|0.0|0|6.605297921|1|-0.222173285|4.59511985|-0.190782186|0.006748865|10.96129902|1|0.007695726|-0.0897306019999999|-0.359715589|3|0.799076569|0.773544454|0.030228027|0.0256742079999999|0.748077475|0.8833498320000001|-0.049825449|-0.063587778|0.016792118|-30.93968263|10.42725806|33.24649431|0.116650168|72.43525688|-24.51900941|6.474925237000001|0.695462853|-0.953816666|-19.21235005|41.36694069|0.47085169|-592.2833757999999|969.5210193|-7.505819207999999|0.554839231|9.124394347|17.24354813|0.889829339|5767.9102490000005|-367.7851412|0.03496522|1.0|3.43|0.04|29.0|3.15|4.29|1.0|0.0|1.0|4.0|-3.36|30.0|4.0|-7.2|0.0|0.0|2.63|-4.06|171.0|8.71e-05|0.0343|2.11|0.0|7.73e-09|3.04e-06|-0.03597|3.0726|2.6707|-1271.031372|-1270.994965|654.28|1121.42|464.24|0.5112|0.69475|0.6907300000000001|-1270.738032|0.0839|4.6141|-0.14462|0.03640642|-1270.796154|7.4949|7.4949
4d_a46|0|0|0|0.0|0.173086735|1|7.825245291|1|-0.1397563859999999|5.587248657999999|-0.085744171|0.0116902869999999|10.96333164|1|0.010756749|-0.206000242|-0.1271933999999999|2|0.6535171|0.764741337|-0.213089038|-0.103199079|0.623144956|0.936057958|-0.056384895|-0.070772596|0.008652238|-30.95621863|4.750218646|8.241078584|0.063942042|35.10521457|-21.33218735|2.607946825|74.62074724|-1.132361533|-16.99546444|35.70643728|0.441136013|-621.6847867|2233.65548|-7.419891252999999|0.186572035|5.757075209|10.30138878|0.7893441379999999|4993.774007|-341.3149976|0.0086574759999999|1.0|3.78|0.35|17.0|4.81|5.11|2.0|0.0|1.0|2.0|-4.93|25.0|3.0|-5.4|0.0|1.0|4.11|-5.11|0.00416|7.8e-06|0.00275|4.3|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.4265|-1453.840712|-1453.817782|588.18|1009.78|280.09|0.1313|0.69884|0.69884|-1453.635434|0.1313|3.5318|-0.22603|0.02292966|-1453.688943|6.2865|6.2865
12an_a36|1|0|0|3.489959714|0.0|0|7.412764017000001|2|-0.05423417|5.351858133|-0.407702102|0.00285431|10.33556631|1|0.003710345|0.170355752|-0.133106642|1|0.906423012|0.8344566859999999|-0.009636347|-0.055405405|0.855081905|0.836440154|-0.073519599|-0.105145528|0.0173118669999999|-49.67568778|11.69727417|82.43567331|0.163559846|110.5140393|-48.0034364|7.903608682000001|0.0|-1.997765039|-33.56484523|61.37296195|0.44576647|-1349.848937|2399.367452|-16.89009799|0.216487385|8.773001855|15.82907093|0.8042935809999999|6162.848939|-912.0652916|0.015771136|1.0|4.85|0.17|17.0|3.33|2.61|1.0|0.0|1.0|6.0|-4.85|31.0|4.0|-6.64|0.0|0.0|2.33|-4.51|0.0061|3.09e-05|0.0132|3.19|0.0|8.95e-08|3.83e-05|-0.05561|5.1771|3.7872|-1670.452238|-1670.417726|718.98|1215.98|327.38|0.6702|0.44822|0.69094|-1670.182102|0.0644|4.3963|-0.21035|0.0345115999999999|-1670.244686|7.3979|7.3979
12x_a36|1|0|0|3.494913155|0.0|0|7.412764017000001|2|-0.058295476|5.351858133|-0.40650598|0.00285431|10.33556641|1|0.003710345|0.038200407|-0.133106642|1|0.906423012|0.828393514|0.056034339|-0.041914045|0.855081905|0.836402835|-0.0737521679999999|-0.104368092|0.017625524|-49.60929169|11.85578416|81.81168174|0.163597165|110.0434027|-47.22198284|7.974776509|0.8295471390000001|-1.982993755|-33.36962015|61.46507585|0.458792701|-1333.8579550000002|2391.802689|-16.61514211|0.223146459|8.770758009|16.20591229|0.847720832|6193.10485|-897.2176739|0.016274369|1.0|4.87|0.17|17.0|3.33|2.61|1.0|0.0|1.0|6.0|-4.85|31.0|4.0|-6.64|0.0|0.0|2.33|-4.51|0.0061|3.09e-05|0.0132|3.19|0.0|8.95e-08|3.83e-05|-0.05311|3.8776|3.7364|-1670.452834|-1670.419519|719.63|1209.23|331.83|0.3901|0.6853600000000001|0.68112|-1670.182026|0.0199|5.6653|-0.2048199999999999|0.03331471|-1670.244307|8.1549|8.1549
8a_a31|1|0|0|3.28085223|0.0|0|7.765993078999999|1|-0.039027368|5.733341277|-0.586331322|-0.013230176|10.31170053|2|-0.009293513|-0.258538098|-0.094359203|0|0.938325481|0.837862749|0.0502030679999999|-0.030149254|0.883113019|0.594139864|-0.122293189|-0.136459435|0.0375544779999999|-60.46233433|18.56711239|131.2406629|0.405860136|200.6591816|-33.35560699|9.179668678|465.4559302|-1.501053781|-29.89286568|79.02944672|0.4512945479999999|-742.1281291|1443.955093|-10.19199103|0.333562641|5.83708559|10.63792161|0.822471411|4538.505909|-366.9116769|0.030052065|1.0|3.34|0.2|16.0|4.16|2.54|0.0|0.0|2.0|3.0|-3.57|22.0|5.0|-7.11|0.0|0.0|2.13|-3.11|0.0846|0.000773|243.0|1.56|0.0|4.62e-06|0.00145|-0.02993|3.8097|3.8097|-1347.541429|-1347.507102|538.75|872.11|325.45|0.2604|0.7027100000000001|0.7027100000000001|-1347.3959220000002|0.2604|3.7141|-0.18869|0.03432763|-1347.446223|6.1024|6.1024
3d_a32|1|1|1|3.503398526|0.0|0|7.765993078999999|0|0.0181036519999999|5.733341277|-0.269655316|0.000655875|10.31100276|3|0.002004382|-0.1131110759999999|-0.1395294259999999|0|0.8315372|0.8444218509999999|-0.069007775|-0.100251236|0.77923808|0.892845502|-0.06869526|-0.093187219|0.014419776|-37.19367587|7.807299836|62.43434632|0.107154498|58.01666174|-27.31750365|4.22710649|0.0|-1.118246623|-20.13777259|45.000975700000005|0.427813496|-605.4522892000001|1855.167124|-8.405385739|0.2794597139999999|6.15119195|10.75032687|0.747681906|4752.534658|-327.8100438|0.0160633|1.0|3.34|0.24|19.0|6.97|5.07|1.0|0.0|1.0|4.0|-6.55|23.0|3.0|-5.18|0.0|0.0|4.32|-5.13|9.58e-05|7.36e-06|0.00251|4.5|0.0|5.13e-08|1.75e-05|-0.05482|3.5105|3.5105|-1672.758552|-1672.733979|569.29|959.11|353.18|0.5031|0.7035100000000001|0.7035100000000001|-1672.585902|0.5031|3.2094|-0.19671|0.02457348|-1672.638515|8.0915|8.0915
1e_a5|1|0|0|2.953259375|0.0|0|6.605297921|0|-0.260066152|4.59511985|-0.084933308|0.008031558|10.94440038|1|0.007357977|-0.133677441|0.0578378779999999|2|0.71274658|0.771487328|0.045376705|-0.075239398|0.6977404359999999|0.8805795|-0.06795194|-0.069725333|0.008587563|-35.30075748|4.461204261000001|159.537038|0.1194205|62.03846573|-18.81719677|2.317577542|0.0|-1.115605324|-18.33860051|39.76196174|0.482579989|-579.5524467|827.4861275000001|-7.526878708|0.2526063739999999|6.41473183|12.39753333|0.932665879|4342.827698|-301.0751483|0.0157106539999999|1.0|2.83|0.05|23.0|4.99|4.51|0.0|0.0|1.0|3.0|-4.25|24.0|3.0|-5.77|0.0|1.0|3.44|-4.45|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|3.87e-09|1.21e-06|-0.04186|4746.0|4.4292|-990.6320386|-990.6006645|560.58|935.47|279.92|0.5156|0.56258|0.51802|-990.471803|0.1355|1916.0|-0.22291|0.0313740589999999|-990.522307|6719.0|6719.0
21a_a23|0|1|1|0.0|0.0|2|7.525639975|0|0.1049806919999999|5.4161004020000005|-0.3082571839999999|0.01269616|10.31321782|2|0.01180744|0.130024255|-0.136106024|2|0.725800261|0.7367638240000001|0.1022509819999999|-0.137122549|0.6906097959999999|0.926538469|-0.051521215|-0.082341001|0.011564247|-34.01266735|7.634348008|39.56172507|0.073461531|48.49696614|-35.88602363|5.039953753|82.08958626|-1.729161021|-22.45408125|41.64701536|0.492301762|-1141.537112|2272.736256|-15.07212993|0.157878617|7.950891003|15.66066298|0.969673962|6464.524241|-753.6064963|0.011178565|1.0|3.53|0.09|26.0|3.88|4.33|2.0|0.0|1.0|5.0|-5.89|31.0|4.0|-6.07|0.0|0.0|3.78|-5.28|0.000552|5.29e-06|0.00225|3.98|0.0|1.65e-08|7.03e-06|-0.07243|3.6993|3.6993|-1669.250866|-1669.23053|701.01|1189.63|335.16|0.3692|0.60824|0.60824|-1668.989671|0.3692|5.3733|-0.2226699999999999|0.0203361|-1669.0502720000002|6.9914|6.9914
4e_a46|0|0|0|0.0|0.092094405|1|7.825245291|1|0.1369980459999999|5.587248657999999|-0.4017151029999999|-0.001404912|10.31928077|1|0.002688298|-0.135489528|-0.049530834|2|0.738134189|0.77019676|0.075271624|-0.076733489|0.69063113|0.753715041|-0.0835371459999999|-0.084780904|0.010671173|-63.39469142|8.098142567|105.0139519|0.246284959|186.9007941|-48.825259|6.145520557|20.27041189|-1.949960781|-48.10898007|71.49283399|0.4753010039999999|-1479.78675|3129.575458|-17.82509456|0.204892146|7.906917146|15.06943449|0.905854609|7615.063066|-1122.980957|0.0125621839999999|1.0|4.5|0.27|23.0|3.05|5.93|2.0|0.0|1.0|5.0|-6.08|35.0|6.0|-6.6|1.0|0.0|3.5|-5.41|0.000405|3.92e-06|0.00191|3.78|0.0|1.56e-09|7.64e-07|-0.03893|4.2446|4.1773|-1884.613031|-1884.564974|757.1|1343.97|296.81|0.4814|0.5745600000000001|0.56481|-1884.255802|0.3109|1.9941|-0.21005|0.04805633|-1884.324182|6.8125|6.8125
13i_a6|1|0|0|3.399318783|0.0|0|7.412764017000001|1|0.0359494989999999|5.351858133|-0.852681372|-0.011017781|10.95129557|1|-0.007703306|0.057038772|-0.073507141|1|0.8744720490000001|0.7771558909999999|0.145878803|-0.054229558|0.830577798|0.624046118|-0.120457274|-0.129526268|0.031178586|-80.75190740000001|20.90143854|181.1128483|0.375953882|252.0312146|-58.20996912|14.01186473|116.5456632|-2.460999087|-54.13430283|101.6533459|0.429711323|-1649.799665|2880.134143|-20.86772478|0.216402237|8.294136887|14.54375165|0.753497905|6306.951561999999|-1105.989413|0.019989461|1.0|3.59|0.12|23.0|4.16|3.54|1.0|0.0|1.0|6.0|-5.03|32.0|5.0|-6.81|0.0|0.0|2.91|-4.48|0.00398|3.28e-05|14.0|2.95|0.0|3.18e-09|1.36e-06|-0.0481399999999999|3.6668|3.5614|-1426.549926|-1426.518007|703.43|1196.21|348.14|0.2903|0.7004600000000001|0.70517|-1426.269916|19.0|7.8342|-0.19454|0.03191957|-1426.332492|7.6778|7.6778
