molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC1pe|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|PBF|RPSA|FNSA4|WNSA5|WPSA3|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|TASA|WNSA4|FPSA1|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
7c_a8|0.0|1|0|3.17138259|7.05012252|0|0|1.400027586|1.4416758790000002|-0.244222944|-0.007509694|4.844187086|-0.025233184|1|0.043533333|0.0493777859999999|0.0|-0.382994379|0.00325576|-0.0450662909999999|-0.118915929|0.004301963|-0.328286221|0.718994164|0.740795639|0.0092411059999999|0.795846675|0.6881348629999999|0|0.292274414|0.151076042|-0.03366688|-35.30467154|12.03370912|-31.56868845|76.40286308|-21.11218373|69.53125754|2716.5013510000003|532.3522286|-13.23925183|0.373097855|15.18314943|6013.168519|-635.4840877|0.032058696|1616.4960130000002|572.8089095|1.0|1.0|1.0|3.1|3.78|92.93|1.82|1.0|0.0|112.76|1.0|5.0|-6.34|398.41|0.0|0.0|3.26|-4.67|1e-05|0.00399|2.14e-05|0.00851|3.37|0.0|6.91e-06|4.6061|3.1406|-1331.8206369999998|-1331.793312|1116.53|394.78|269.17|579.97|0.62361|0.70321|-0.20658|-1331.625743|15.7056|4.7307|4.7307
9_a15|0.0|0|0|0.0|0.0|0|0|1.419941378|0.0|-0.217598467|-0.009923019|0.0|-0.042227775|1|0.04022792|0.096418279|0.0|-0.506073953|1.7800000000000002e-05|0.05688176|0.005692073|0.003160815|-0.344978312|0.85357243|0.7059441040000001|0.088615068|0.742680335|0.8105478740000001|0|0.416635119|0.153843684|-0.028575549|-36.29225274|10.09761131|-22.92354152|85.14415759|-15.93664265|59.20930631|2392.3164920000004|471.903131|-8.88789863|0.48742253|10.00547485|5375.400861|-435.5070329|0.03598612|1523.4682269999998|532.0914339999999|1.0|1.0|1.0|3.37|4.95|61.84|1.96|2.0|0.0|104.74|1.0|7.0|-5.52|366.41|1.0|1.0|3.69|-4.81|5.63e-06|0.00206|1.53e-05|0.00562|4.24|0.0|9.86e-06|4.3447|3.7487|-1223.705126|-1223.687392|1042.17|330.74|285.37|507.33|0.6512399999999999|0.70552|-0.1824|-1223.522216|2188.0|6.9706|6.9706
8c_a32|0.0|1|1|3.46252244|7.765993078999999|0|0|0.609420757|0.0|0.080016722|-0.0093793719999999|5.733341277|-0.04699673|0|0.036711712|-0.026467635|2.143746338|-0.459589251|-0.003484915|-0.026048985|-0.0682721729999999|-0.001662219|-0.578242111|0.788133615|0.845443342|-0.024032462|0.8966299409999999|0.7507116140000001|1|0.263222951|0.198252488|-0.027548799|-35.6276568|5.935643221|-28.09723623|74.36515033|-16.654735000000002|56.29419869|2571.62241|484.6996147|-10.06868562|0.399315117|12.81496717|5773.240734|-463.1595384|0.025527931|1275.407176|557.1050635|1.0|1.0|2.0|2.82|4.19|140.04|1.1|1.0|0.0|110.47|1.0|7.0|-6.45|397.52|0.0|1.0|3.56|-4.39|1.5e-06|0.000597|4.11e-05|0.0164|3.21|0.0|8.86e-06|3.5673|3.5673|-1880.764533|-1880.733377|1090.0|347.56|347.56|516.78|0.70135|0.70135|-0.18873|-1880.597039|10.2656|7.4318|7.4318
12c_a36|0.0|1|0|3.447900368|7.412764017000001|2|2|1.29696741|0.0|-0.087096843|-0.007667703|5.351858133|-0.04162109|2|0.040899471|0.085843909|0.0|-0.414055975|0.0005016269999999|-0.0621599059999999|-0.056994595|0.0010871589999999|-0.4423430339999999|0.8941919290000001|0.819222745|-0.033217921|0.8741648479999999|0.8065052890000001|0|0.462597812|0.159266488|-0.038024893|-43.57746274|8.079011794|-30.27053327|80.22754474|-24.42396797|59.70517794|2785.47514|540.0159387|-15.68788659|0.24499026|12.86584957|6256.172329|-784.3943293|0.019278991|1617.460455|629.5017194000001|0.0|0.0|2.0|0.0|2.54|69.2|2.51|1.0|0.0|128.76|1.0|5.0|-6.49|415.88|1.0|1.0|2.34|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|3.31|0.0|2.77e-05|3.8436|3.8436|-1692.540795|-1692.511019|1137.55|322.58|322.58|509.61|0.68913|0.68913|-0.2082699999999999|-1692.3713309999998|6.6973|8.0458|8.0458
9a_a40|0.0|0|0|0.0|7.515889085|0|0|0.604993021|1.865740741|-0.028285975|-0.003680068|5.4161004020000005|-0.020455825|0|0.0397333329999999|0.168990628|0.921628874|-0.136162501|0.01310675|0.157704751|-0.1720337089999999|0.011966382|-0.449508498|0.624889926|0.690568477|-0.394662853|0.749764251|0.61091688|1|0.002467659|0.062399815|-0.032156295|-17.0405052|2.579562688|-14.03449109|39.45618424|-15.54821024|34.36063715|1971.148912|453.3484005|-7.51786994|0.131523409|13.33684703|3991.317015|-255.607578|0.008714375|608.6970611|323.79254|0.0|1.0|0.0|3.28|4.43|58.43|3.57|1.0|0.0|86.7|1.0|2.0|-4.85|291.37|1.0|1.0|4.08|-5.08|3.24e-06|0.000944|8.33e-06|0.00243|4.54|0.0|0.000117|4.7066|3.3192|-1217.955997|-1217.9449|847.69|373.53|263.42|411.01|0.47831|0.69958|-0.20303|-1217.873686|5.09|6.6696|6.6696
8e_a46|0.0|0|0|0.0|7.727094485|1|1|1.160371308|2.161814059|-0.205882192|-0.001015139|5.533389489|0.000950213|2|0.043238095|-0.126773923|0.0|-0.046696417|0.012911107|-0.184317354|-0.016857659|0.0123581919999999|-0.132524216|0.669602597|0.789844634|-0.241393458|0.837678812|0.668786636|0|0.281227001|0.078647648|-0.023017086|-17.10778729|2.482871976|-13.83322216|39.62167507|-11.72015869|32.04299109|1982.950764|469.146955|-5.967832774|0.2507580889999999|9.911785304|4239.252176|-256.61680930000006|0.011830243|672.6356549999999|426.71841|1.0|1.0|0.0|2.93|3.9|43.6|2.13|0.0|0.0|91.93|1.0|2.0|-6.02|304.39|1.0|1.0|3.21|-4.04|0.0002569999999999|0.0782|9.15e-05|0.0279|3.01|0.0|6.57e-05|4.5092|4.5092|-954.9296396|-954.9056294|933.3|274.96|274.96|457.96|0.6967|0.6967|-0.2201|-954.793305|3.7755|6.3915|6.3915
2_a47|0.0|0|0|0.0|0.0|0|0|1.381899691|0.0|-0.002024001|-0.008527649|0.0|-0.13117284|2|0.027058824|-0.004557357|1.454085483|-0.3581612489999999|-0.007479445|0.107297513|-0.013580367|-0.006079384|-0.444853768|0.916092248|0.671819147|0.115527282|0.728066943|0.875463345|1|0.482748996|0.152675989|-0.036790752|-23.74109633|2.112397382|-20.71307621|55.81329383|-18.32875817|45.81686991|2105.761386|422.1277419|-9.131190896|0.215021885|9.369924133|4559.060763|-356.116445|0.016376351|910.626111|392.6099255|1.0|1.0|2.0|2.54|4.75|58.04|2.39|1.0|0.0|96.54|1.0|3.0|-5.0|313.35|1.0|1.0|3.58|-5.11|3.46e-06|0.00109|7.75e-06|0.00243|4.52|0.0|4.73e-06|3.7181|3.7181|-1010.540464|-1010.505024|902.07|333.46|333.46|371.19|0.69102|0.69102|-0.20731|-1010.412694|3.1004|6.2|6.2
13j_a6|0.0|1|0|3.409065702|7.412764017000001|1|1|1.430640326|0.0|0.0353600779999999|-0.015004989|5.351858133|-0.154502515|1|0.041728395|0.07522656|0.0|-0.855284356|-0.011017781|-0.0951246069999999|-0.047513534|-0.007703306|-0.562698347|0.8744720490000001|0.783333463|-0.063948098|0.8353837409999999|0.830577798|0|0.205764388|0.377035857|-0.046428683|-57.82670518|13.89184843|-53.67779048|99.85109065|-31.02389141|101.1210779|2907.3053210000003|416.2679342|-20.73032827|0.215833159|15.43329684|6276.316063|-1098.707398|0.0199201689999999|2096.832152|673.8038326000001|1.0|1.0|3.0|2.26|3.54|115.15|1.18|1.0|0.0|120.17|1.0|6.0|-6.81|427.46|0.0|1.0|2.82|-4.48|9.32e-06|0.00398|3.28e-05|14.0|2.95|0.0|1.36e-06|3.6504|3.5599|-1426.5532050000002|-1426.520775|1196.6|348.28|339.64|555.0|0.69993|0.7045100000000001|-0.19491|-1426.335207|10.9731|6.5817|6.5817
12n_a36|-3.404662145|1|0|3.400581499|7.412764017000001|2|2|0.299253841|0.0|0.039596635|-0.0099988159999999|5.351858133|-0.350034917|2|0.0438779959999999|0.027627601|0.0|-0.619926573|-0.006862238|-0.035989956|-0.000273044|-0.001160331|-0.5181211520000001|0.8183043390000001|0.81793955|0.162338703|0.869718963|0.750657639|0|0.239018516|0.279888857|-0.039955874|-53.08197085|9.668119648|-40.89805687|92.79755725|-27.04362074|74.70951411|3482.18259|487.397992|-18.30412788|0.258248547|12.58209967|7657.057548000001|-1061.639417|0.021232665|2114.630173|805.2286932|0.0|0.0|3.0|0.0|2.15|123.75|0.84|1.0|0.0|142.02|1.0|7.0|-8.03|474.54|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|6.45e-05|5.3573|3.6382|-1876.201464|-1876.168847|1256.83|340.78|231.43|566.87|0.32172|0.7046600000000001|-0.19984|-1875.961945|14.3562|7.8239|7.8239
12p_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604984421|0.0|0.038440292|-0.0063403159999999|5.351858133|-0.031328052|2|0.040899471|-0.062956958|0.0|-0.3550576729999999|0.005613018|0.000321545|-0.128484994|0.005965451|-0.456474815|0.8414737059999999|0.7867133140000001|-0.051402518|0.8371763179999999|0.7991060659999999|0|0.371591982|0.156618406|-0.0364888379999999|-38.78387161|6.176226649|-30.39737673|68.98315679|-23.33022469|57.20168999|2783.628159|539.2411292|-14.91687369|0.180044528|13.94763694|6166.812731|-775.6774321|0.0130197619999999|1479.558007|686.039456|0.0|0.0|1.0|0.0|2.93|81.65|3.04|2.0|0.0|132.24|1.0|5.0|-5.81|412.51|0.0|1.0|2.91|-5.15|2.21e-06|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|4.02e-05|5.1922|3.4955|-1615.094336|-1615.0623480000002|1167.16|354.69|238.79|526.91|0.33929|0.68561|-0.19992|-1614.890598|4.6103|7.7721|7.7721
6e_a40|0.0|0|0|0.0|8.421342866|1|2|0.604892975|1.75595616|0.128035402|-0.0148450439999999|6.401917197|-0.074872854|0|0.039160494|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|0.103594243|-0.205140551|-0.002992481|-0.6319354389999999|0.685858263|0.8361555479999999|-0.011405885|0.8988141140000001|0.648802794|1|0.376602018|0.25379524|-0.04873174|-50.27304895|6.85578763|-46.34235117|84.95203628|-32.02400144|80.95296505|3075.060648|490.3675161000001|-21.04453212|0.133008824|12.49434084|7585.605268000001|-904.9148811|0.012858969|1588.2884390000002|587.7345677999999|0.0|1.0|1.0|3.16|3.72|173.43|2.12|2.0|2.0|125.15|2.0|5.0|-6.09|476.98|0.0|1.0|3.68|-5.58|1.74e-08|8.31e-06|2.6e-06|0.00124|4.4|0.0|0.0112|2.9549|2.9549|-2831.191706|-2831.156883|1149.77|419.59|419.59|537.07|0.67187|0.67187|-0.2164|-2831.048968|11.5248|7.7447|7.7447
21_a4|0.0|0|0|0.0|7.535296702|1|1|1.399863887|2.026698554|-0.164057585|-0.003068098|5.4161004020000005|-0.014982235|1|0.042924837|0.019346682|0.0|-0.131928225|0.012362563|-0.2897937889999999|-0.104638158|0.012094249|-0.228430899|0.6952936|0.777866961|0.090847781|0.833191212|0.674434042|0|0.239652988|0.067853265|-0.028676424|-19.67444009|5.190159022|-14.70482428|47.69702403|-14.54552243|39.22285963|2045.488184|472.812128|-7.377915035|0.276832377|9.956436217|4277.396118|-295.1166014|0.017563978|804.5450027|387.240586|1.0|1.0|0.0|2.92|3.85|39.94|2.32|0.0|0.0|91.59|2.0|3.0|-5.76|303.36|1.0|1.0|3.23|-4.19|0.000133|0.0403|6.51e-05|0.0197|3.36|0.0|0.000352|5.1623|4.0245|-973.5683008|-973.5481197|916.76|308.08|240.17|446.0|0.5260600000000001|0.66476|-0.19588|-973.449892|2.9409|6.9172|6.9172
37_a18|0.0|0|0|0.0|7.03438793|2|2|1.251176176|0.0|-0.0013530679999999|-0.005351023|4.844187086|-0.018808538|1|0.036746032|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|-0.011713125|0.003512954|-0.44541772|0.7100921609999999|0.725028151|0.020848396|0.761336899|0.699483099|0|0.385121249|0.168216253|-0.0286221589999999|-40.02719655|4.865006968|-36.62790634|65.15554136|-20.92960342|56.74339533|3055.795406|608.2316837999999|-15.30451633|0.2351233969999999|18.49074823|7035.839448000001|-1040.70711|0.0142451319999999|1860.709332|1056.535856|1.0|1.0|2.0|0.0|3.3|76.5|3.33|2.0|1.0|151.14|1.0|7.0|-6.14|480.6|1.0|0.0|2.93|-5.47|2.08e-06|0.000999|3.35e-06|0.00161|4.36|0.0|7.27e-07|3.2127|3.2127|-1532.997117|-1532.974371|1395.35|385.91|385.91|673.45|0.69305|0.69305|-0.18119|-1532.622404|3.0375|7.4559|7.4559
12ah_a36|0.0|1|0|3.456839001|7.412764017000001|2|2|1.297013411|0.0|-0.050415481|-0.007648622|5.351858133|-0.043678703|2|0.043848238|0.078459408|0.0|-0.41302559|0.0005016269999999|-0.083956827|-0.050147748|0.0010871589999999|-0.444563583|0.8941919290000001|0.835013502|0.011674455|0.8910146309999999|0.8065052890000001|0|0.271553945|0.171594725|-0.038137281|-44.23111357|7.714903458999999|-31.66734951|80.02464883|-24.6427998|60.9481085|2786.56479|535.2826672|-15.92320089|0.231093575|15.54445187|6015.129321|-796.1600443|0.017909528|1602.457659|629.5017194000001|0.0|0.0|2.0|0.0|2.54|69.2|2.51|1.0|0.0|128.76|1.0|5.0|-6.49|415.88|1.0|1.0|2.34|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|3.31|0.0|2.77e-05|5.2259|3.7792|-1692.545871|-1692.512868|1148.39|328.07|237.25|532.36|0.40051|0.6970000000000001|-0.2107099999999999|-1692.369929|7.6265|7.9586|7.9586
4m_a46|0.0|0|0|0.0|7.825245291|1|1|1.134637002|2.12888511|-0.245599013|-0.000686578|5.587248657999999|0.051308728|1|0.041865079|-0.302054595|0.0|-0.0329557579999999|0.011122528|-0.142061192|0.007901235|0.010359417|-0.098201489|0.615482006|0.747676221|-0.099662698|0.7975218959999999|0.626578283|0|0.373463876|0.051026123|-0.0224155999999999|-18.67596877|3.028720082|-18.69640205|41.88525631|-11.81288911|41.22460182|2133.331634|500.1036387|-6.225322922999999|0.266763619|9.923886653|4750.325312|-280.1395315|0.012232753|724.9776792|486.9589609|0.0|1.0|0.0|2.9|4.63|54.5|2.5|1.0|0.0|98.69|1.0|2.0|-5.68|328.41|1.0|1.0|3.59|-4.57|2.99e-05|0.00981|2.68e-05|0.0088|3.69|0.0|4.31e-05|6.0419|4.3476|-1031.138426|-1031.109224|975.72|285.18|205.21|468.63|0.38389|0.68505|-0.23116|-1030.980844|5.2326|5.8901|5.8901
12f_a36|0.0|1|0|3.50900085|7.412764017000001|2|2|1.297042537|0.0|-0.066269699|-0.006773586|5.351858133|-0.032343041|2|0.039061728|0.10938259|0.0|-0.40641518|0.003676818|0.012286423|-0.06756661|0.0045625|-0.438198895|0.902377067|0.821599443|-0.109793154|0.8700396090000001|0.857993338|0|0.3416917479999999|0.156443092|-0.035813075|-43.65234724|7.769727312|-30.92312428|76.51015325|-23.629013600000004|58.64442871|2770.818472|556.5681681|-15.59012402|0.219698129|13.84366076|6000.985822|-873.0469447999999|0.015685228|1695.785708|729.1873176|0.0|0.0|2.0|0.0|2.45|69.2|2.45|1.0|0.0|133.52|1.0|6.0|-6.33|409.49|1.0|0.0|2.4|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|3.47|0.0|1.7899999999999998e-05|5.2106|3.6545|-1311.57896|-1311.550167|1195.77|339.27|237.95|545.55|0.37095|0.70126|-0.20046|-1311.345557|7.8454|7.9586|7.9586
5_a4|0.0|0|0|0.0|7.535296702|1|1|1.343864516|2.166832955|-0.196773454|-0.001215982|5.4161004020000005|0.02257929|2|0.035994832|0.012532807|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|-0.134215501|0.0111310589999999|-0.164263889|0.655087104|0.767615203|-0.165454845|0.820886786|0.650346601|1|0.431132276|0.056851498|-0.025201292|-19.68930579|2.323516519|-14.64813624|41.76764149|-13.54166762|31.58455727|2282.291204|506.7916175|-7.276482574|0.192648413|9.823391314|5059.243919|-334.71819839999995|0.009538616|771.5556899000001|518.5792364|1.0|1.0|0.0|3.08|4.67|43.6|2.88|1.0|0.0|104.89|1.0|3.0|-5.57|340.42|1.0|1.0|3.89|-4.84|2.72e-05|0.00925|1.4499999999999998e-05|0.0049299999999999|3.95|0.0|3.71e-06|4.8582|4.0239|-1069.27374|-1069.251223|1013.0|308.12|255.2|421.24|0.60407|0.6019899999999999|-0.21857|-1069.102899|3.1619|7.1487|7.1487
16j_a32|0.0|1|1|3.359912013|7.765993078999999|0|0|0.609420735|0.0|0.175152442|-0.0139074189999999|5.733341277|-0.086195934|0|0.046788618|-0.0667943999999999|2.076106145|-0.778815477|-0.002456725|-0.135618491|0.021997616|-0.00030659|-0.704356423|0.79965447|0.798237393|0.168000908|0.839271289|0.762429418|1|0.509776381|0.174011588|-0.034287782|-54.6758122|11.90023573|-39.13396528|91.93816239|-24.52188465|71.35869023|2830.682695|590.7291534|-17.53752467|0.3002094919999999|13.20372234|6507.757122|-929.4888072999998|0.021655546|1857.212797|701.9321161|0.0|1.0|2.0|3.38|5.24|149.27|1.57|3.0|0.0|121.3|1.0|8.0|-5.73|441.57|0.0|0.0|4.25|-5.41|3.56e-08|1.57e-05|3.89e-06|0.00172|4.59|0.0|7.5e-06|3629.0|3629.0|-2034.621888|-2034.593521|1225.27|341.65|341.65|631.34|0.70207|0.70207|-0.2002799999999999|-2034.408854|4.0992|8.0315|8.0315
21b_a23|0.0|0|1|0.0|7.525639975|0|0|1.197963051|3.351726269|0.094654108|-0.005936474|5.4161004020000005|-0.008526338|2|0.042455556|0.057405955|0.745297595|-0.326506055|0.01055698|-0.103470358|-0.0490623259999999|0.009872313|-0.481470603|0.7038407329999999|0.7717839409999999|0.131951284|0.8339434929999999|0.668547062|1|0.224930782|0.0692712809999999|-0.034219814|-40.84133198|7.117014296|-29.31080756|67.68046598|-23.98906534|51.9633947|3074.083057|652.4673795|-16.81701905|0.187665282|16.20152864|6919.229053|-857.6679716|0.013439264|1506.081551|712.6737861|0.0|1.0|1.0|3.42|4.2|128.81|2.6|2.0|1.0|129.97|1.0|5.0|-6.42|450.52|0.0|0.0|3.57|-5.22|8.02e-07|0.000361|6.06e-06|0.00273|3.7|0.0|6.45e-06|4.0023|3.6237|-1761.498874|-1761.4722969999998|1247.38|342.15|309.79|611.6|0.57848|0.70139|-0.23434|-1761.294175|13.2567|7.0691|7.0691
9_a3|0.0|0|0|0.0|6.823286122000001|0|0|0.605017128|0.0|0.187952252|-0.007847313|4.727387819|-0.100592457|1|0.034166667|-0.126542538|2.4071976040000003|-0.298197887|-0.004918099|0.065373003|0.023606557|-0.003863265|-0.614170287|0.923357627|0.6729843740000001|-0.260349706|0.7327715159999999|0.865283439|0|0.506753484|0.15350225|-0.038196575|-18.47392835|1.6312253680000002|-21.04009269|43.50933802|-17.96047462|48.21513485|2017.0704920000005|398.0331029|-8.445224386|0.1131403219999999|8.532203772|4430.929894|-295.5828535|0.008976383|708.8118076000001|349.6957191|1.0|1.0|1.0|2.44|4.62|80.04|2.42|1.0|0.0|92.69|1.0|2.0|-5.21|303.38|0.0|1.0|3.7|-4.9|2.96e-06|0.000899|1.25e-05|0.00379|4.14|0.0|1.67e-05|5.8185|3.7356|-1256.087705|-1256.0634710000002|857.36|331.9|213.09|350.27|0.3639699999999999|0.6724600000000001|-0.19833|-1256.002529|2.6661|4.96|4.96
1a_a18 (SB-431542)|0.0|1|0|3.3674017380000003|7.423568444|1|1|1.430935835|0.0|0.043282217|-0.015636898|5.351858133|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|-0.008385698|-0.567791164|0.838928085|0.7462411859999999|-0.08530265|0.805877431|0.795744863|0|0.210046675|0.405958714|-0.0462988229999999|-43.12110169|11.61820782|-44.47680367|87.15852628|-27.46300805|94.56841061|2678.82389|352.3666367|-16.29019397|0.2468003389999999|14.26170773|5748.422847|-733.0587287000001|0.02438148|1640.78056|513.4628663999999|1.0|1.0|2.0|2.35|3.63|103.12|1.54|1.0|0.0|106.85|1.0|4.0|-6.73|384.39|0.0|1.0|2.85|-4.25|3.03e-05|0.0116|5.660000000000001e-05|0.0218|2.7|0.0|7.81e-06|3.8208|3295.0|-1292.588031|-1292.553086|1048.7|376.27|324.5|464.08|0.55409|0.69868|-193.0|-1292.414518|8.8609|6.9031|6.9031
5e_a40|0.0|0|0|0.0|8.149890544|0|1|0.604912776|1.661964758|-0.091305805|-0.004925115|6.167516491000001|0.0601021459999999|0|0.044526749|-0.106497535|0.7768055559999999|-0.162528785|0.009890343|0.158430496|0.029272031|0.008306061|-0.391074665|0.535506399|0.8092726020000001|-0.402340487|0.877722972|0.5087199929999999|1|0.0499188609999999|0.135577249|-0.035889706|-20.29110082|4.489363277|-17.38723451|48.81318333|-17.06741495|46.00255248|1986.384601|411.0778166|-8.116440327000001|0.177640532|12.51197289|4158.984115|-243.4932098|0.012921086|622.6260756|264.9899736|0.0|0.0|0.0|2.73|3.74|75.5|2.37|1.0|1.0|79.16|2.0|3.0|-5.66|303.77|1.0|1.0|3.33|-4.25|1.66e-05|0.00505|5.56e-05|0.0169|3.51|0.0|0.00678|3.7138|3.7138|-1637.197299|-1637.180703|802.38|333.85|333.85|390.33|0.69675|0.69675|-0.2201699999999999|-1637.162552|10282.0|7.6021|7.6021
47o_a18|0.0|0|0|0.0|7.03438793|1|1|1.251177005|0.0|0.052875948|-0.006476544|4.844187086|-0.055408687|0|0.037484277|-0.006238734|0.0|-0.4339284229999999|-0.00046896|0.011121222|-0.038296569|0.000787517|-0.490807196|0.7452092359999999|0.7435044540000001|0.001673737|0.781148177|0.733228144|0|0.261785105|0.193127002|-0.034545459|-46.6464782|4.585021184|-40.76618466|70.23090572|-25.08909125|62.44459815|2857.120021|586.0020642999999|-18.22128055|0.127246923|19.35260972|6462.6049570000005|-1166.161955|0.008265369|1839.812293|931.8364349|1.0|1.0|3.0|0.0|3.0|85.29|2.94|3.0|1.0|139.63|1.0|9.0|-6.12|454.56|0.0|1.0|2.76|-5.08|2.19e-06|0.000996|8.38e-06|0.00381|4.16|0.0|1.93e-07|3.22|3.22|-1455.574672|-1455.547304|1352.29|385.04|385.04|706.49|0.69248|0.69248|-0.18223|-1455.231246|2.8284|7.3279|7.3279
11d_a31|0.0|1|0|3.39688681|7.765993078999999|1|1|0.610136352|0.0|0.064475882|-0.017317263|5.733341277|-0.116385886|0|0.0388738739999999|0.016799834|0.0|-0.848545873|-0.009496378|-0.092360393|-0.078235092|-0.006496772|-0.574318121|0.819298311|0.822077662|-0.057505249|0.868115289|0.78396996|0|0.197166451|0.414787184|-0.040797245|-50.24081482|12.89967697|-50.23449218|98.8237718|-24.97634343|103.1255906|2532.447962|358.2711594|-15.29068277|0.318229459|15.21323794|5420.356537|-703.3714074|0.027374162|1685.188386|505.4234462|1.0|1.0|2.0|2.83|4.03|125.57|1.26|1.0|0.0|102.13|1.0|7.0|-6.4|385.44|0.0|1.0|3.34|-4.2|3.33e-06|0.00128|6.26e-05|0.0241|3.17|0.0|0.000225|3.8009|3.8009|-1598.7152199999998|-1598.671315|1077.69|326.2|326.2|551.86|703.0|703.0|-0.19226|-1598.546288|4.6622|7.5229|7.5229
9_a27|0.0|1|0|2.627701427|6.842683282|0|0|1.391067068|1.830911754|0.164227115|-0.0073742819999999|4.727387819|-0.050617284|2|0.042847222|-0.152086653|1.233610009|-0.331842668|0.00611794|-0.051160217|-0.0447599329999999|0.00651856|-0.541535578|0.677253824|0.8214321609999999|0.017503266|0.8806964490000001|0.654138816|1|0.36853691|0.2011355289999999|-0.033677898|-23.50038785|5.20756849|-20.80651808|53.0685473|-17.36382286|50.45546414|2256.4955670000004|411.8826346|-8.952528705|0.210719846|9.442988795|4962.727436|-376.0062056|0.014524299|923.9818797|424.8821143|0.0|1.0|1.0|2.62|3.04|76.46|2.66|0.0|0.0|97.46|1.0|3.0|-6.33|331.37|1.0|1.0|2.99|-4.08|8.66e-05|0.0287|8.28e-05|0.0274|2.8|0.0|2.88e-05|5.5421|4.1673|-1083.143348|-1083.118736|945.35|297.52|223.71|425.08|0.35593|0.59444|-0.2187|-1083.017359|4.0436|8699.0|8699.0
12bc_a36|0.0|1|0|3.43846811|7.412764017000001|2|2|1.284647662|0.0|-0.058020733|-0.007661816|5.351858133|-0.042515909|2|0.04625323|0.068351685|0.0|-0.413738077|-0.001012333|-0.079009683|-0.027636036|-0.00097037|-0.442519304|0.884841888|0.836170906|0.006621918|0.892249657|0.771220556|0|0.326764696|0.165694502|-0.038558877|-48.36968394|8.238431664|-34.8600941|83.97121855|-25.91194805|64.13376391|2927.476132|560.6615736|-17.41308622|0.22853193|15.54183457|6587.689277|-870.6543108999999|0.017847333|1679.392125|661.6709012|0.0|0.0|2.0|0.0|3.19|69.2|2.99|2.0|0.0|133.77|1.0|5.0|-6.26|450.32|1.0|1.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|3.93|0.0|7.83e-06|5.2189|3.8696|-2152.134749|-2152.100551|1188.37|320.4|237.57|563.76|0.35775|0.69094|-0.21499|-2151.971485|9.2445|8.0969|8.0969
