molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|SaasN|AATSC1c|AATSC1s|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|FNSA2|WNSA3|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
1f_a5|0.0|1|0|0|-4.398485453999999|0|6.605297921|0|0.0|-0.00645569|-0.31059482|0.0|-0.277594656|-0.0012491689999999|-0.174016111|-0.000625|1|-0.000700145|0.004923698|-0.401165734|2|0.771487328|-0.000969932|0.513260607|0|-0.091412569|-0.083857856|0.008403353|-50.98614411|-46.77243802|4.687041957|201.7057715|0.111926552|62.42799372|-0.035639589|2.614237829|-1.425583552|-28.43795894|55.67318607|2482.949545|495.3305784|979.2285994|-11.0872845|7.117418022000001|13.35549635|0.8764524309999999|26.24118632|0.01983997|-287.2706403|1049.647453|403.396385|11.06591332|1.0|1.0|0.0|1.0|1.0|2.61|0.05|54.46|2.0|0.0|95.49|1.0|6.0|-5.73|1.0|0.0|1.0|4.23|1.6100000000000002e-05|1.0800000000000002e-05|3.95|0.0|0.0|-0.05346|4.7485|3.58|4.5758|-1288.3196369999998|958.06|0.6959|0.47267|-1288.209882|-0.18224|3.7852|-0.2357|0.03370206|-1288.263745|4.9879|0.24|6.6198
12r_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|-0.007553813|-0.093024002|0.0|-0.400352091|-0.002544958|-0.0682882559999999|-0.0646674999999999|1|-0.001131023|-0.145315868|-0.44083509|1|0.83236194|-0.105767484|0.591758164|0|-0.090229387|-0.109990462|0.019137908|-58.32042638|-71.0931422|12.36992712|90.4724548|0.27927255|180.5098625|-0.040404659|7.995393191000001|-1.979828309|-37.69583567|70.6903535|2976.944611|465.8474777|2433.580273|-16.88017015|7.467190577999999|13.94386247|0.867350555|33.05530181|0.016970201|-374.9717191|1619.709789|616.2856203|10.96881384|1.0|0.0|1.0|1.0|0.0|0.0|0.14|81.65|2.0|0.0|127.19|1.0|6.0|-6.06|0.0|0.0|0.0|3.21|3.24e-06|6.71e-06|4.07|0.0|0.0|-0.05244|5067.0|4.32|3.5111|-1774.2026670000002|1141.54|0.1908|0.32409|-1774.009422|-0.14894|5.2021|-0.20138|0.03388131|-1774.070699|6.5511|29.0|7.5317
4_a47|0.0|0|0|0|0.0|0|0.0|0|0.0|-0.008204735|-0.121159855|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|0.011775922|0|-0.006506051|-0.027355932|-0.462831711|2|0.783871003|0.019305509|0.8124901999999999|1|-0.07804769|-0.092556319|0.007772995|-42.46254967|-50.35610033|4.22896799|96.20929041|0.1257991219999999|68.44214684|-0.03525955|2.300808176|-1.48090111|-23.10213311|46.69151766|2306.463316|475.6168721|1528.797085|-10.43683449|6.468023748999999|10.818777699999998|0.67265584|23.78275706|0.013656479|-333.62177030000004|998.8757964|471.7712484|7.429930428|1.0|1.0|0.0|1.0|1.0|3.01|0.05|58.04|2.0|0.0|106.52|1.0|3.0|-4.99|0.0|0.0|1.0|4.32|1.21e-06|2.31e-06|4.96|0.0|0.0|-0.05606|5.7708|4.44|3.73|-1509.4201369999998|988.42|0.2304|0.45947|-1509.262887|-0.1547|4.2607|-0.21076|0.03342033|-1509.3147789999998|5.4892|32.0|7.5
2_a1|0.0|0|0|0|0.0|1|7.535296702|1|2.233384354|-0.004621682|-0.014296455|0.0|-0.175623923|0.001576763|-0.0619710709999999|0.101798469|1|0.003205156|-0.326716897|-0.422863867|1|0.795932678|0.1766333219999999|0.5574897879999999|0|-0.0622285999999999|-0.077270452|0.011282631|-28.32386891|-35.17029414|5.135384136|6.281701359|0.191789935|87.29479691|-0.026492726|2.337413146|-0.927245426|-12.89184641|33.45925305|1884.85038|367.8635872|1378.496713|-5.488475744|5.2823820260000005|8.779158091000001|0.6619695520000001|17.36508791|0.017741989|-176.9692239|607.7780769999999|299.6692382|8.075415099999999|1.0|1.0|0.0|1.0|1.0|2.69|0.18|30.71|0.0|0.0|79.77|1.0|3.0|-6.04|0.0|1.0|1.0|3.21|0.000871|0.000167|2.76|0.0|0.0|-0.02966|4.0877|3.31|4.0877|-920.184721|807.98|0.2991|0.7007899999999999|-920.078239|-0.1686|3.5853|-0.19826|0.024658671|-920.123726|5.2754|5.8|5.2366
12o_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|-0.0068750669999999|-0.028326022|0.0|-0.364378536|0.00372838|0.019094532|-0.087019298|1|0.003603419|-0.090173435|-0.465857798|1|0.815003426|-0.149451598|0.7463962120000001|0|-0.076908942|-0.0975052409999999|0.015460222|-49.48891079|-62.74209511|9.948252054|75.15128057|0.1556551169999999|100.1600333|-0.037808155|6.401442327000001|-1.852599578|-31.84483128|59.43716284|2860.371518|543.3140456|2476.50603|-15.65480256|7.400912529|13.95467208|0.885533983|29.91948755|0.0141914589999999|-402.9878652|1466.05489|652.8825454|9.131836103|1.0|0.0|1.0|1.0|0.0|0.0|0.14|81.65|2.0|0.0|132.29|1.0|4.0|-5.75|0.0|0.0|1.0|3.11|1.19e-06|3.61e-06|4.49|0.0|0.0|-0.05085|5.1935|4.45|3.4817|-2035.338699|1162.63|0.1967|0.3493699999999999|-2035.139147|-0.1478799999999999|5559.0|-0.19873|0.03392126|-2035.199757|6.8632|16.0|7.8097
GW6604_a52|0.0|1|0|0|0.0|0|6.605297921|0|0.0|-0.002149879|-0.005328809|0.0|-0.085995143|0.007746755|-0.118272803|-0.028376521|1|0.0070554269999999|0.067497086|-0.201462112|2|0.693399445|-0.057466653|0.689009112|0|-0.071850787|-0.072069252|0.009021088|-35.51891876|-35.62691523|4.459510077|157.2481263|0.12653545|62.55188751|-0.029217264|2.204526664|-1.081038779|-17.55852148|39.97842884|2044.612273|431.7909048|799.8313017999999|-7.13996301|6.2973559020000005|11.6571716|0.851121611|19.64292268|0.01768964|-232.6328342|726.7881391|359.1060668|8.744745933999999|1.0|1.0|0.0|1.0|1.0|1.76|0.0|54.46|0.0|0.0|90.49|1.0|3.0|-5.95|0.0|1.0|1.0|3.08|0.000135|6.929999999999999e-05|3.06|0.0|0.0||||||||||||||||107.0|6.9706
33_a20|0.0|0|0|0|0.0|1|6.842683282|0|1.915285809|-0.00145476|0.023539095|2.0219022580000003|-0.078557022|0.009265667|-0.061975089|-0.062750442|1|0.008780074|-0.060582944|-0.1771816269999999|2|0.74131936|-0.10978034|0.607038752|1|-0.058927252|-0.069838312|0.012738882|-38.58254635|-45.72654913|8.340767701|8.680600701|0.0506104|33.13709773|-0.0265385579999999|5.46110745|-1.326927921|-25.26187502|46.92331405|2737.8873550000003|621.611679|2274.654579|-11.3769728|8.062843544|15.094865900000002|0.8721516570000001|22.88265911|0.013564844|-339.6262863|1144.132956|664.4562602999999|8.881565237|1.0|0.0|1.0|1.0|1.0|3.59|0.08|67.39|2.0|0.0|121.62|1.0|4.0|-5.58|0.0|0.0|1.0|4.28|2.48e-06|2.98e-06|4.47|0.0|0.0|-0.0582899999999999|5443.0|4.07|3.8867|-1275.823229|1174.95|0.6157|0.27375|-1275.602977|-0.15959|3.5714|-0.21788|0.02957286|-1275.662457|5.0369|34.0|7.4685
14k_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.358995671|-0.005866159|-0.024758731|0.74561778|-0.299174093|0.010682694|-0.055500851|-0.055708465|2|0.009263715|-0.13187015|-0.463402169|2|0.800643488|-0.091426449|0.659570836|1|-0.0562483359999999|-0.079899943|0.018829201|-37.43135588|-53.17069631|12.53019305|38.76597615|0.077602272|51.64167457|-0.033999976|8.338417622|-1.597998852|-24.9092952|49.96154892|2955.4566170000003|613.8243395|2174.886074|-15.05671972|8.21201115|15.99703938|0.948005074|28.87559227|0.016348271|-377.4022725|1357.152837|633.3278634|10.87921891|0.0|0.0|1.0|0.0|1.0|3.56|0.05|105.02|2.0|1.0|125.29|1.0|4.0|-6.03|0.0|0.0|0.0|3.99|7.49e-07|2.83e-06|4.21|0.0|0.0|-0.07933|3.6421|4.1|3.6421|-2089.501786|1179.17|0.4694|0.63765|-2089.293765|-0.14784|5.8718|-0.2271699999999999|0.02271117|-2089.354026|8.3627|4.0|8.4123
13c_a5|0.0|1|0|0|0.0|0|6.605297921|1|0.0|-0.005082338|-0.0090268969999999|0.0|-0.284610951|0.005288472|-0.098760742|-0.018055556|1|0.006110714|-0.150963534|-0.324868153|2|0.770478689|-0.033833834|0.6775573359999999|0|-0.077308234|-0.076591149|0.023143526|-50.97293525|-50.50012762|15.25960958|158.67712230000004|0.19980328|131.7396496|-0.025039414|10.06137448|-1.302049531|-33.60884086|66.23254483|2793.480751|527.6071331999999|1235.709541|-10.8855893|8.492261628|15.90846721|0.873289814|29.94524142|0.0302745689999999|-67.68621352|1557.152554|656.208474|19.96143955|0.0|1.0|1.0|1.0|1.0|2.58|0.17|84.0|1.0|0.0|120.88|1.0|5.0|-7.28|0.0|0.0|1.0|2.68|0.0002839999999999|0.000109|2.15|0.0|0.0|-0.05615|4706.0|3.99|4.2145|-1351.2369640000002|1153.36|509.0|0.41594|-1351.008469|-0.17324|2.3276|-0.22939|0.03747691|-1351.067237|2.9732|123.0|6.9101
14ad_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.3437482860000003|-0.00790478|-0.028065075|0.735584095|-0.4663820279999999|0.008996289|-0.05348283|-0.031279567|2|0.009675528|-0.253318853|-0.376350719|2|0.7830067820000001|-0.050707765|0.7317531540000001|1|-0.059168372|-0.085840335|0.033831691|-42.29008971|-61.35364811|24.18091285|52.63180108|0.112868365|80.67170209999999|-0.029653934|17.28310144|-1.630966366|-30.226481300000003|66.47100256|3209.330728|634.0697778|2339.533586|-15.14887177|8.661363236|16.34071148|0.8866211979999999|36.80430179|0.033365494|-108.4705382|2024.236598|770.8206617000001|23.84770234|0.0|0.0|1.0|1.0|1.0|3.49|0.12|123.48|2.0|1.0|133.27|1.0|6.0|-6.68|0.0|0.0|0.0|3.39|1.6e-06|8.22e-06|3.52|0.0|0.0|-0.06925|3.3867|2.99|3.3867|-1858.942973|1287.26|0.4106|0.6956600000000001|-1858.668058|-0.13734|5.2331|-0.20659|0.01481488|-1858.733603|6.7584|4.0|8.3595
17f_a50|0.0|0|1|1|0.0|2|7.934155233999999|1|4.305828452|-0.002205848|0.022892513|2.187498662|-0.125733326|0.012475826|-0.028989535|-0.132773563|2|0.0129274519999999|-0.407467272|-0.204651539|1|0.7851209440000001|-0.2257632789999999|0.7241275009999999|1|-0.047333916|-0.074859564|0.016414675|-29.10566644|-46.03121141|10.09339793|6.382846132999999|0.088541266|54.44410182|-0.026836447|6.206439227000001|-1.422331714|-17.89709978|39.19906437|2582.272632|560.4567739|1929.981543|-10.14694362|7.200480876|13.65716648|0.896702|22.88344084|0.01617809|-271.9363523|1212.822364|652.6793116|9.947921993|1.0|1.0|1.0|1.0|1.0|2.97|0.26|51.77|1.0|0.0|116.81|1.0|4.0|-6.64|0.0|1.0|1.0|2.92|0.000266|7.57e-05|2.83|0.0|0.0|-0.0336399999999999|4.0664|2.5|4.0664|-1219.220465|1146.22|0.1708|0.6573899999999999|-1218.966516|-0.16784|6.1931|-0.20148|0.0276719|-1219.02507|8.312999999999999|398.0|6.4001
3e_a32|0.0|1|1|1|0.0|0|7.773594467000001|0|0.0|-0.006553709|-0.058503168|2.220794149|-0.275255791|0.000655875|-0.114649277|-0.080731823|3|0.002004382|-0.1395294259999999|-0.551661318|0|0.8046468659999999|-0.12378337|0.77923808|1|-0.073411249|-0.100056595|0.0124235339999999|-39.56206964|-53.92151824|6.69516884|47.09895162|0.131830389|71.04473954|-0.030786645|3.608094688|-1.200679139|-21.32040233|46.25723848|2212.661182|467.865447|1732.3689949999998|-8.941186293|5.863649531|10.68709999|0.822602107|21.40099522|0.012891628|-296.6758413|834.6388134|421.3548777|6.94742943|1.0|1.0|1.0|1.0|1.0|3.04|0.24|110.94|1.0|0.0|97.86|1.0|3.0|-5.2|0.0|0.0|1.0|4.3|3.02e-07|6.6e-06|4.47|0.0|0.0|-0.0534399999999999|3.5589|3.52|3.5589|-1672.722302|956.67|0.2914|0.7025399999999999|-1672.576776|-0.14754|3.4537|-0.20098|0.02588637|-1672.62984|5.6928|8.0|8.0862
4c_a49|0.0|0|0|0|0.0|1|7.535296702|1|2.102052126|-0.0057600559999999|-0.044371138|1.78683516|-0.339843311|0.001379959|-0.102999091|0.006194124|1|0.00202792|-0.001647802|-0.412652341|2|0.7796063109999999|0.010868461|0.752601535|1|-0.087753156|-0.086290519|0.012079228|-56.5385923|-55.59622798|7.782541015|82.02101639|0.23840176|153.60017230000005|-0.029809452|5.014223225|-1.639519861|-36.42732137|64.32113331|2719.702873|490.6910965|1683.872161|-12.37423857|8.474369008|16.089682800000002|0.898629005|26.5256103|0.0173567219999999|-288.71184960000005|1458.908567|707.2397315000001|11.182784300000002|1.0|1.0|1.0|1.0|1.0|2.97|0.25|98.72|1.0|0.0|120.43|1.0|5.0|-7.53|0.0|0.0|1.0|2.6|0.000314|0.000265|1.81|0.0|0.0|-0.0623299999999999|5.74|3.04|3.8067|-1332.607539|1199.04|0.2411|0.4164199999999999|-1332.336755|-0.15925|3.4931|-0.22158|0.03969431|-1332.398001|4.9358|255.0|6.5935
SB431542_a8|0.0|1|0|0|0.0|1|7.535296702|1|1.4114120369999998|-0.014434378|-0.1950388569999999|0.0|-0.721718925|-0.0075336219999999|-0.029382296|-0.0453332859999999|1|-0.005306541|0.089375589|-0.494976661|1|0.762577159|-0.072891515|0.7318727540000001|0|-0.128342313|-0.124595991|0.034730361|-76.82006387|-74.57768059|20.78806656|170.1252996|0.434670151|260.1744351|-0.048754953|12.44282236|-2.242727845|-45.98111161|97.60813043|2801.428659|338.38158389999995|1947.072021|-17.46740332|7.360028263999999|14.04829994|0.908729075|38.35632812|0.025179219|-312.2404091|1764.391093|529.053307|15.07117296|0.0|0.0|1.0|1.0|0.0|2.75|0.05|112.23|1.0|0.0|109.21|1.0|5.0|-7.04|0.0|0.0|0.0|2.58|3.99e-05|7.28e-05|2.4|0.0|0.0||||||||||||||||79.08|4.1019
8_a27|0.0|1|0|0|0.0|1|6.605297921|0|1.7626247169999998|-0.008444078|-0.077396262|1.21499748|-0.329319041|0.0040883959999999|0.093450172|0.067074515|1|0.004801929|-0.187486926|-0.535352745|2|0.8000360390000001|0.11158995|0.64927069|1|-0.078709803|-0.092265073|0.021852066|-37.50265703|-43.96130162|10.41179748|122.0597403|0.223615972|106.5457267|-0.035880862|4.960882344|-1.291711016|-17.86879446|47.91445451|2132.9321670000004|369.9216992|989.0070768|-8.145716531|5.016799703|9.642697094|0.92208134|22.74314225|0.019394143|-239.8554499|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|0.0|0.0|2.28|0.06|76.46|0.0|0.0|87.68|1.0|4.0|-6.73|0.0|1.0|1.0|2.38|0.000586|0.000299|2.0|0.0|0.0|-0.05015|4.1276|3.96|4.1276|-1004.489001|848.58|0.2336|0.64893|-1004.385302|-0.16958|3.0415|-0.21973|0.02665292|-1004.432889|4.2899|6.0|8.2218
47u_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|-0.010219187|-0.0872206669999999|0.0|-0.633589579|-0.000829573|0.031337464|-0.033209663|0|0.00082284|-0.1904128389999999|-0.539738821|0|0.7517870059999999|-0.053126304|0.646724968|0|-0.090364489|-0.092271172|0.02068926|-62.99873374|-64.32800179|14.42377665|86.37253771|0.258933526|180.5187465|-0.0344062|10.0557163|-2.029965788|-43.92035521|77.42251040000001|2965.254516|516.6437614|1415.590236|-16.72263667|9.18142206|17.78724206|0.937307962|33.23007431|0.021142007|-309.31352410000005|1960.574384|818.9389171|14.73941472|0.0|0.0|1.0|1.0|0.0|0.0|0.19|99.56|3.0|1.0|133.53|1.0|4.0|-6.31|0.0|0.0|0.0|2.6|2.05e-06|1.04e-05|3.9|0.0|0.0|-0.06392|3.1186|9.34|3.1186|-1510.153552|1282.66|0.5849|0.69143|-1509.771642|-0.12717|4.4624|-0.19109|0.02892505|-1509.839543|5.8058|1.97|5.7055
12aa_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|-0.008848121|-0.028524865|0.0|-0.539735362|0.003529389|0.059360681|-0.007369513|1|0.005111479|-0.207153446|-0.394520145|1|0.809127478|-0.012535889|0.794193541|0|-0.078042288|-0.101368383|0.030906491|-54.50378741|-70.79444906|21.58471858|55.0567406|0.1873486869999999|130.84205079999998|-0.033789461|15.0745057|-1.925999268|-38.06478415|76.08850600000001|3115.249471|567.5458219999999|2455.130164|-16.48066156|8.65813938|16.21199661|0.872457337|37.41227352|0.029670025|-182.6418006|2132.499591|792.3440337000001|20.72118575|1.0|0.0|1.0|1.0|1.0|0.0|0.21|100.11|2.0|0.0|140.26|1.0|6.0|-6.39|0.0|0.0|0.0|2.52|2.47e-06|9.94e-06|3.81|0.0|0.0|-0.04966|5.1925|3.34|3.4642|-1804.784381|1275.73|0.1667|0.30341|-1804.516348|-0.1472099999999999|5.8962|-0.19687|0.03443621|-1804.582558|6.4878|8.0|8.1135
12ba_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.0075620109999999|0.026411489|0.0|-0.423472625|-0.002123045|0.003750685|-0.011949092|1|-0.000621302|-0.168084618|-0.410941182|1|0.8256014690000001|-0.0202572689999999|0.796093405|0|-0.083210415|-0.108410153|0.0246090489999999|-56.0578808|-73.03464847|16.57882744|100.798163|0.150261874|101.229662|-0.037526591|11.16896162|-1.951382748|-37.76553687|72.63670824|3035.390784|572.4586103999999|2492.5731100000003|-17.03166444|7.409667253999999|14.59456478|0.969665341|35.76372225|0.023797439|-278.7665262|1859.713557|688.1986357999999|16.03205543|1.0|0.0|1.0|1.0|0.0|0.0|0.12|116.78|1.0|0.0|133.18|1.0|6.0|-7.04|0.0|0.0|0.0|1.57|1.6800000000000002e-05|5.65e-05|2.67|0.0|0.0|-0.08446|5.2506|2.79|3.0114|-1417.426327|1187.56|0.7436|0.3989999999999999|-1417.187763|-0.12587|3.1996|-0.21033|0.02839417|-1417.249741|4.5448|21.0|7.6778
47o_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|-0.006476544|-0.055408687|0.0|-0.4339284229999999|-0.00046896|0.011121222|-0.038296569|0|0.000787517|-0.156998637|-0.490807196|0|0.7435044540000001|-0.066242713|0.733228144|0|-0.077288013|-0.088436375|0.008692675|-56.13142962|-64.2280736|6.313168526|77.37089184|0.193127002|140.2610102|-0.034545459|4.585021184|-2.210909375|-40.76618466|62.44459815|2857.120021|586.0020642999999|1393.529823|-18.22128055|9.808930716|19.35260972|0.972958142|28.74706708|0.008265369|-541.4335917000001|1839.812293|931.8364349|6.002832126|1.0|1.0|0.0|1.0|1.0|0.0|0.25|85.29|3.0|1.0|139.63|1.0|3.0|-6.12|0.0|0.0|1.0|2.76|2.19e-06|8.38e-06|4.16|0.0|0.0|-0.0502|3.22|7.62|3.22|-1455.547304|1352.29|0.5065|0.69248|-1455.162559|-0.13203|2.2316|-0.18223|0.02736851|-1455.231246|2.8284|47.0|7.3279
47g_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|-0.005817448|-0.034211867|0.0|-0.477030713|0.0036509859999999|0.033759227|-0.008224928|0|0.00531392|-0.3927204379999999|-0.4138670829999999|0|0.750610215|-0.014370598|0.745431271|0|-0.065225536|-0.08547236|0.013404131|-55.35188184|-72.53379954|11.37505183|111.5517627|0.165575846|140.5114492|-0.029212072|9.653129118|-2.307753726|-46.97287277|66.72693367|3367.0578530000003|708.1114197|2268.439188|-21.03738872|10.33698377|20.32265524|0.966014041|33.87214455|0.016259076|-393.5416883|2675.8994190000003|1347.416568|13.79782369|1.0|1.0|0.0|1.0|1.0|0.0|0.34|88.97|3.0|2.0|164.47|1.0|4.0|-6.4|0.0|0.0|0.0|2.83|7.76e-07|3.01e-06|4.52|1.0|1.0|-0.04413|3.0965|8.13|3.0965|-1743.346243|1604.37|0.5955|0.69828|-1742.7686640000002|-0.12789|4966.0|-0.17202|0.02960182|-1742.847918|5.9864|9.0|8.0458
6g_a40|0.0|0|0|0|0.0|1|8.421342866|2|1.628664494|-0.022381557|-0.261952754|0.607999575|-1.09669629|-0.019683422|0.07194868|-0.251161616|2|-0.018182514|0.05728593|-0.588058458|0|0.832499949|-0.340429901|0.808096413|1|-0.164941808|-0.156296046|0.017750905|-107.2113398|-101.5916383|11.53799852|328.78166810000005|0.3946532929999999|256.5226419|-0.059045173|7.499640603|-2.657032782|-69.68682788|118.7493383|3142.74733|393.4722933000001|3198.69909|-24.9461968|6.95079805|12.10032156|0.740853565|46.56499428|0.020240097|-421.4621621|2095.424743|590.1686672000001|13.1559604|0.0|0.0|1.0|0.0|1.0|2.28|0.21|213.89|1.0|2.0|124.18|3.0|7.0|-7.02|1.0|0.0|0.0|2.37|6.049999999999999e-08|1.93e-05|3.06|1.0|0.0|-0.08622|3.3197|7.38|2.8135|-2521.990118|1144.59|0.4971|0.58454|-2521.8114530000003|-0.11857|6.7231|-0.20479|0.03363483|-2521.87499|8.9454|47.0|7.3279
5b_a49|0.0|0|0|0|0.0|1|7.853604813|2|2.119588967|-0.007610481|0.006327273|1.926253727|-0.418576471|0.005836378|-0.0695402359999999|0.059834711|1|0.006696215|-0.230763367|-0.515894968|2|0.7843021|0.099724518|0.666573331|1|-0.0698098759999999|-0.076494119|0.020319986|-41.03213895|-44.96093486|11.94347454|170.0796998|0.203066756|119.3565117|-0.026008|7.020013952999999|-1.300400018|-24.11745318|52.97561349|2764.188493|468.4133145|1956.050085|-8.985071494|6.270195553|11.94760614|0.905459892|25.1139312|0.025332565|-127.7749783|1255.69656|612.7019937000001|14.88971719|0.0|1.0|1.0|1.0|1.0|2.9|0.22|75.94|1.0|0.0|122.26|1.0|4.0|-7.24|0.0|1.0|1.0|2.58|0.000496|0.000118|2.08|0.0|0.0|-0.04453|5.1653|3.92|3.9209|-1292.100239|1093.32|0.4653|0.39241|-1291.873941|-0.1624799999999999|4.3767|-0.20701|0.03937634|-1291.929428|6.1996|28.0|7.5528
6f_a40|0.0|0|0|0|0.0|1|8.421342866|2|1.750582483|-0.01691341|-0.156988665|0.737582436|-0.8287570679999999|-0.009302776|0.075227997|-0.190617284|2|-0.008368734|0.092206207|-0.628934821|0|0.836826225|-0.268802228|0.742681934|1|-0.134203859|-0.130571562|0.015998475|-86.21963207|-83.88605319|10.2782635|207.7174501|0.344213487|221.1408856|-0.052228625|6.6032981820000005|-2.350288117|-55.39203581|96.49789556|3021.330686|421.31181889999993|3072.581297|-21.5571287|6.993991456|11.87042702|0.69723213|38.88975659|0.013841059|-466.1748926|1750.039046|593.503189|8.892225517|1.0|0.0|1.0|0.0|1.0|2.53|0.21|199.45|1.0|3.0|124.54|3.0|5.0|-6.9|1.0|0.0|0.0|2.61|1.13e-07|2.3e-05|3.09|1.0|0.0|-0.08982|3.5741|6.96|2.57|-2426.924155|1139.55|0.2362|0.66642|-2426.725129|-0.1131799999999999|6.2384|-203.0|0.04845403|-2426.787111|8.7269|42.0|7.3768
13_a1|0.0|1|0|0|0.0|0|7.423568444|1|0.0|-0.012199718|-0.144782061|0.0|-0.597786194|-0.008672236|-0.0594321759999999|-0.084271845|1|-0.005924486|-0.120034915|-0.485427571|1|0.76714213|-0.150485437|0.833702788|0|-0.111667908|-0.10668313|0.033737733|-64.94184903|-62.04288975|19.62059449|148.7311076|0.320539533|186.4137189|-0.040302516|11.41059871|-1.813613202|-37.76773325|84.56244352|2555.623166|395.1486144|1786.445642|-13.63090514|7.493979856|14.33466671|0.912824292|33.09282789|0.026679865|-242.2358135|1489.177255|505.2124255|15.51600461|1.0|1.0|1.0|1.0|1.0|2.83|0.09|80.26|1.0|0.0|104.88|1.0|5.0|-6.48|0.0|0.0|1.0|3.23|5.16e-05|4.58e-05|2.94|0.0|0.0|-0.04962|4.0783|3.17|3.4483|-1238.367298|1035.04|0.5339|0.65363|-1238.174491|-0.13921|2.7595|-0.18883|0.0284695999999999|-1238.22919|3.9446|0.26|6585.0
20a_a10|0.0|0|0|0|0.0|1|7.535296702|1|2.113798134|-0.0034618129999999|0.049376168|1.896409603|-0.197323337|0.008214031|-0.010695558|0.011011878|1|0.008297595|-0.081587712|-0.281099208|2|0.755429696|0.019448804|0.63495222|1|-0.066386563|-0.072821454|0.013618456|-43.19189039|-47.37850712|8.860330345|66.52185003|0.086318664|56.1599532|-0.028008251|5.764636687|-1.456429076|-28.10115947|52.05222074|2998.608651|594.4519837|2021.669282|-11.8557778|8.419180593|15.37476788|0.826159649|24.84485067|0.016540298|-303.7731758|1291.932235|719.5272609|10.76131538|1.0|0.0|1.0|1.0|1.0|3.63|0.11|76.62|2.0|0.0|126.35|1.0|5.0|-5.82|0.0|0.0|1.0|4.27|2.07e-06|2.56e-06|4.36|0.0|0.0|-0.06611|4.7841|3.98|3.8312|-1389.1321289999998|1200.92|0.2738|0.50193|-1388.897416|-0.1613099999999999|2.9429|-0.2274199999999999|0.03217287|-1388.957848|3.2116|1.2|5.9208
12p_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.008017607|-0.084341564|0.0|-0.432950771|-0.002526241|-0.084846674|-0.0433009009999999|1|-0.000673716|-0.217394466|-0.440709431|1|0.828371596|-0.074349074|0.698414933|0|-0.082569108|-0.108380023|0.020202133|-51.98017377|-68.22905781|12.71795723|83.24921731|0.251561167|158.3666517|-0.039016808|8.006403882999999|-1.950840419|-32.72335782|64.698131|2774.926334|471.1687161|2308.958924|-15.4629378|7.546742977|14.3885803|0.906594718|32.35623052|0.019344052|-326.2581567|1617.811526|595.8790650000001|12.17776516|1.0|0.0|0.0|1.0|0.0|0.0|0.14|69.2|1.0|0.0|123.71|1.0|5.0|-6.76|0.0|1.0|0.0|2.15|0.000129|6.96e-05|2.78|0.0|0.0|-0.0552299999999999|5.3413|3.41|3.8372|-1332.148901|1113.05|0.3015|0.30159|-1331.947748|-0.15608|4.8805|-0.21131|0.03396697|-1332.006106|6.7199|9.0|8.0458
