molecula|NaaNH|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|P-gp substrate|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
6a_a31|1|3.3855253210000003|0.0|0|7.703007682000001|1|0.610184884|0.0|5.6869753560000005|-0.181987023|0|0.08881108|-0.013930701|-0.0225412779999999|-0.026103465|2|-0.010591881|0.1533239019999999|0.0006473469999999|0.001117583|-0.568500407|0.848282918|-0.07385392|0.803505125|0|-0.132158278|-0.126430958|0.259133072|0.034212524|-77.60012959|20.08876284|157.9971748|0.42783832|251.216265|-0.045153913|-43.59027182|11.79563339|0.6927462990000001|-1.896464366|92.52963742|-26.51328079|97.68889243|0.478330896|2713.694431|335.9594356|-1113.557793|0.307253701|7.516549303|14.408653400000002|5908.282843|180.411907|-653.8540772999999|38.27271371|0.031153284|1607.453976|479.200937|1.0|1.0|22.0|-6.96|1.13|1.0|0.0|104.73|0.0|1.0|5.0|-6.69|390.42|0.0|6.09e-06|0.00238|4.55e-05|0.0178|2.8|0.0|4.3200000000000007e-05|4.03|-1613.34153|-1613.295461|607.79|349.96|447.66|0.70416|-1613.1416|0.6404|-0.1428|-0.19843|0.04606915|-1613.198178|11.2387|5.9586|5.9586
12o_a36|1|3.444418304|0.0|0|7.412764017000001|2|1.297042837|0.0|5.351858133|-0.079716275|2|0.03842353|-0.00233752|-0.059733192|-0.010904454|1|-0.000472698|0.065221584|-0.126068378|-0.213993335|-0.5110239679999999|0.859938421|0.141570244|0.817582774|0|-0.082048664|-0.10624773|0.514457955|0.023402195|-59.0895896|16.85373064|55.47133795|0.2407887189999999|173.4105814|-0.03541591|-55.10596064|12.13767506|0.666462845|-2.018706878|95.66406176|-25.50573629|75.94332024|0.469699889|3009.981519|546.7667677000001|-1453.826968|0.333537155|7.322888607|13.80895167|6622.134304|240.2059039|-1047.013252|38.27030489|0.026586303|2181.407379|757.7532208|0.0|1.0|17.0|-6.93|1.49|1.0|0.0|138.06|0.0|1.0|5.0|-7.66|438.48|0.0|0.000292|128.0|0.000227|0.0997|1.85|0.0|5.18e-05|4.5|-1440.969954|-1440.926241|728.07|320.16|560.88|0.67273|-1440.671057|0.2888|-0.15695|-0.21151|0.04371335|-1440.734965|6.6471|7.3979|7.3979
3_a3|0|0.0|0.0|0|7.285506549|0|0.605000514|0.0|5.283203728999999|-0.114647585|1|-0.015653979|-0.007818326|0.0483259979999999|0.069435247|2|-0.006362643|-0.030486489|0.041786524|0.081380229|-0.599804962|0.913546349|-0.082619043|0.8495058259999999|1|-0.107269779|-0.098797066|0.583866845|0.012617742|-48.91675544|5.753894372|228.5396864|0.246193521|112.2682304|-0.035057023|-20.54492513|2.623868963|0.7000038270000001|-1.086767728|55.67251784|-15.98657012|54.67064981|0.415122657|2092.406045|343.74795510000007|-495.58367360000005|0.299996173|5.025797436|8.592908408|4677.617255|136.8031103|-225.9941764|22.83783244|0.023287455|707.9728057|302.8386149|1.0|1.0|20.0|-6.15|1.41|0.0|0.0|88.36|0.0|1.0|3.0|-5.88|310.4|0.0|3.32e-06|0.00103|4.06e-05|0.0126|3.26|0.0|0.000218|1.92|-1592.904586|-1592.873593|491.26|370.38|316.65|0.69206|-1592.792349|0.0851|-0.14599|-0.20969|0.03099295|-1592.839065|2.8045|5.93|5.93
12e_a30|0|0.0|0.0|0|7.412764017000001|2|0.604984231|0.0|5.351858133|-0.029595542|2|-0.010682095|0.0043261129999999|0.005418617|-0.055954785|1|0.0053380919999999|-0.018475151|-0.089279071|-0.154412059|-0.417089226|0.838579475|0.002248768|0.7933543279999999|0|-0.07914783|-0.098059338|0.407218612|0.024254701|-52.50202674|16.08914569|106.2790684|0.183296295|121.5880081|-0.035153347|-43.14823836|10.6725953|0.7071208529999999|-1.863127413|80.10232244|-23.31866823|68.59117243|0.46715936|2920.484542|541.7533217|-1235.889416|0.292879147|8.069355055|15.14403079|6421.289402|194.2788429|-819.8165288|32.97692061|0.022696477|1747.776792|704.0353382000001|0.0|1.0|17.0|-6.74|2.51|2.0|0.0|133.77|0.0|1.0|5.0|-6.19|428.51|0.0|3.59e-06|0.00154|1.19e-05|0.0050799999999999|3.84|0.0|7.87e-05|3.58|-1690.3021629999998|-1690.2687170000002|709.98|356.82|562.76|0.68605|-1690.030824|151.0|-0.1476|-0.19804|0.03344515|-1690.092998|6.1598|7.9431|7.9431
17a_a10|0|0.0|0.0|1|7.535296702|2|1.3438501040000002|2.118111229|5.4161004020000005|0.021150127|3|-0.082914437|0.009206558|-0.093735748|0.031632653|1|0.01029375|-0.132166258|-0.225935253|-0.360142554|-0.275154041|0.7019075779999999|0.029106767|0.673253555|1|-0.055423599|-0.082689376|0.463842217|0.020088947|-39.18491085|14.20303963|51.96456548|0.146175016|103.34686|-0.023625536|-41.33310046|10.04165819|0.564726042|-1.488408763|76.48633670000001|-16.70343549|53.38795048|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|0.4352739579999999|8.621193279|16.96492079|7078.918870999999|307.7420338|-743.9958084|29.57794442|0.0254938|1863.410498|911.2106544|1.0|1.0|21.0|-7.32|1.29|1.0|0.0|142.16|0.0|1.0|6.0|-7.43|468.55|1.0|0.00021|0.0986|4.74e-05|0.0222|2.43|0.0|2.22e-05|3.95|-1524.557372|-1524.52012|767.6|310.84|603.73|0.67671|-1524.187115|0.0867|-0.16562|-0.21203|0.03725238|-1524.252023|5.3803|7.3098|7.3098
12j_a36|1|3.502198129|0.0|0|7.412764017000001|2|0.6293514410000001|0.0|5.351858133|-0.0446165029999999|2|0.091496219|0.00285431|0.039869055|-0.051080247|1|0.003710345|0.161289379|-0.07550872|-0.133106642|-0.436310965|0.906423012|-0.1241793309999999|0.855081905|0|-0.069970795|-0.105480639|0.362692602|0.018160631|-46.2113679|11.99396966|26.39145693|0.147413708|97.35760604|-0.037113558|-46.00836307|7.921272637|0.7758129420000001|-2.004132137|80.59149538|-24.51120192|58.20533756|0.457280037|2881.20453|563.0803357000001|-1323.6049039999998|0.224187058|7.483427579|13.78874575|6352.018345|148.06163930000002|-874.1588982999999|31.59421634|0.016546717|1706.0876829999995|725.9470896|0.0|1.0|17.0|-7.05|2.51|1.0|0.0|135.47|0.0|1.0|4.0|-6.64|427.52|0.0|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|3.19|0.0|3.83e-05|3.37|-1670.448063|-1670.420129|694.28|327.94|536.01|0.69967|-1670.184251|98.0|-0.15495|-0.20593|0.02793415|-1670.245584|8.5953|8.0|8.0
1g_a5|1|2.942391606|0.0|0|6.605297921|0|1.4275159730000002|0.0|4.59511985|-0.010620031|2|-0.011534568|0.00683534|-0.132678208|-0.0353243789999999|1|0.006957291|-0.019057802|-0.010807075|-0.0178558139999999|-0.242737126|0.74740095|0.030722968|0.717355058|0|-0.070108797|-0.074361785|0.39389953|0.020418692|-37.59983870000001|10.9506874|74.51397212|0.134079034|71.90752413|-0.027205531|-21.388323|5.8729303|0.61393343|-1.11542677|54.34919851|-14.59051668|48.55052611|0.4713154089999999|2243.103668|464.3994751|-598.211184|0.38606657|7.312498266|13.83149499|4639.260975|207.0502037|-320.82484500000004|23.76563316|0.02697793|974.3909596|422.96706330000006|1.0|1.0|23.0|-8.14|1.57|0.0|0.0|96.98|0.0|1.0|4.0|-6.15|328.37|1.0|9.27e-05|0.0304|6.29e-05|0.0206|3.03|0.0|2.36e-06|2.61|-1065.846194|-1065.818889|572.15|297.09|448.93|0.66164|-1065.675316|0.0504|-0.17042|-0.20972|0.02730461|-1065.727193|5.2707|6.9393|6.9393
12a_a5|1|2.981252568|0.0|0|7.139660336|1|1.338814635|0.0|5.209486153|0.043132749|2|-0.0036987359999999|0.00873078|-0.114419442|-0.032601907|1|0.008649556|-0.006024869|-0.057691345|-0.093973419|-0.175245466|0.762866363|0.1121034509999999|0.741588813|0|-0.058605038|-0.067680123|0.337539208|0.0081891369999999|-36.01436435|5.032443973|13.74268646|0.105409104|64.77671525|-0.026030816|-25.55893402|3.0925714930000003|0.746785093|-1.353602454|50.40529807|-15.99663329|41.04680832|0.457755771|2524.410428|549.7500455|-831.8249311000001|0.253214907|8.741980056000001|16.12184989|5294.775577|155.6073368|-511.1786804|21.42066499|0.014342828|1113.8745800000002|650.3600841|1.0|1.0|23.0|-8.83|2.17|1.0|0.0|119.38|0.0|1.0|4.0|-6.23|381.47|1.0|5.37e-05|0.0205|2.56e-05|0.00977|3.38|0.0|5.660000000000001e-07|2.91|-1202.02622|-1201.990542|667.31|297.97|508.81|0.67169|-1201.750315|0.0296|-0.17152|-0.21228|0.03567816|-1201.8082029999998|3.9457|7.7212|7.7212
16a_a10|0|0.0|0.0|1|7.535296702|1|1.325756911|2.041062372|5.4161004020000005|0.023926176|2|-0.085711535|0.011207938|0.014886502|-0.0048530629999999|1|0.011558506|-0.133979603|-0.162508526|-0.254024476|-0.1948324069999999|0.748039584|-0.068377262|0.72613292|1|-0.052574986|-0.076950669|0.3637074329999999|0.013872737|-36.408063|9.606840334|77.68598956|0.083851314|58.06685151|-0.026063936|-36.90194151|6.652715932|0.7270593190000001|-1.615964058|63.53441386|-18.049219|46.01490333|0.4629532229999999|2862.681038|634.4309626|-1119.0515779999998|0.272940681|8.531706024|15.88633689|6366.0631060000005|189.0108247|-774.9407716|24.82496066|0.014796066|1539.147561|879.8636987|1.0|1.0|21.0|-8.5|2.47|3.0|0.0|133.66|0.0|1.0|5.0|-5.91|439.55|1.0|6e-06|0.00264|6.76e-06|0.00297|4.33|0.0|1.4e-06|3.46|-1395.158387|-1395.13019|760.0|320.22|629.65|0.6852199999999999|-1394.797092|0.0841|-0.1605|-0.20697|0.02819643|-1394.861824|4.6574|7.3279|7.3279
47a_a18|0|0.0|0.0|0|7.03438793|1|0.403918489|0.0|4.844187086|-0.18843247|0|0.043161338|-0.005483379|-0.025401815|0.052572636|0|-0.000633273|0.066507683|-0.232940071|-0.358939392|-0.369841706|0.842412605|-0.008965701|0.792293789|0|-0.082855697|-0.099310031|0.371382587|0.014124484|-67.93456546|11.58086543|100.7293848|0.2212091389999999|181.3725215|-0.036234741|-66.76209701|9.49531639|0.7936193709999999|-2.681370849|93.5899242|-29.70938001|79.51543089|0.483193636|3612.105567|638.5417107999999|-2198.494121|0.2063806289999999|10.20255289|19.74153879|8405.670404|169.2144153|-1802.576619|37.435301|0.014835962|2770.212274|1225.939287|1.0|1.0|18.0|-8.27|1.85|3.0|1.0|158.24|1.0|1.0|5.0|-6.49|547.67|0.0|1.8100000000000002e-07|9.9e-05|2.62e-06|0.00143|4.44|0.0|2.95e-06|8.82|-2098.807018|-2098.773074|874.47|388.09|813.01|0.69508|2098.280307|0.6094|-131.0|-0.18291|0.0339441|-2098.359766|3.0133|9.0|9.0
20_a4|0|0.0|0.0|1|7.535296702|1|1.399905568|2.017439295|5.4161004020000005|-0.00123671|1|-0.061689675|0.012265062|-0.1473674569999999|-0.059498265|1|0.012025268|-0.098992154|-0.064248765|-0.103098674|-0.211751813|0.691307598|0.246357638|0.665774148|0|-0.060595472|-0.072188305|0.210083785|0.022933651|-29.16642156|11.03865532|63.27373076|0.081852712|39.3981702|-0.0273144939999999|-16.72448692|5.313236547|0.6435852470000001|-1.010636274|46.45917085|-13.14728679|40.20507689|0.421704107|1982.961908|441.9318823|-486.4496111|0.356414753|5.543543957000001|9.58599918|4085.683488|171.5531319|-234.1428169|20.4281979|0.024334176|755.8433223999999|338.71903330000004|1.0|1.0|17.0|-5.55|2.09|0.0|0.0|86.62|0.0|2.0|3.0|-5.96|289.33|1.0|0.000346|0.1|0.000134|0.0388|2.96|0.0|0.000806|2.73|-934.2489802|-934.2266312|517.72|306.74|402.27|0.66028|-934.103809|0.1415|-0.16699|-0.19747|0.022349042|-934.150871|5.5779|6.1898|6.1898
2_a47|0|0.0|0.0|0|0.0|0|1.381899691|0.0|0.0|-0.13117284|2|-0.004557357|-0.007479445|0.107297513|-0.013580367|0|-0.006079384|-0.007299676|-0.017113434|-0.0274111779999999|-0.444853768|0.916092248|0.115527282|0.875463345|1|-0.083455669|-0.095655954|0.482748996|0.008511123|-41.57671973|4.240150185|99.5619537|0.152675989|76.06154148|-0.036790752|-23.74109633|2.112397382|0.784978115|-1.4348393119999998|55.81329383|-18.32875817|45.81686991|0.433425706|2105.761386|422.1277419|-714.8215685|0.215021885|5.308758149|9.369924133|4559.060763|107.1215986|-356.116445|23.34938746|0.016376351|910.626111|392.6099255|1.0|1.0|22.0|-7.82|2.39|1.0|0.0|96.54|0.0|1.0|3.0|-5.0|313.35|1.0|3.46e-06|0.00109|7.75e-06|0.00243|4.52|0.0|4.73e-06|3.49|-1010.540464|-1010.505024|536.13|333.46|371.19|0.69102|-1010.364507|0.2143|-0.15446|-0.20731|0.03544055|-1010.412694|3.1004|6.2|6.2
GW6604_a52|1|2.944144148|0.0|0|6.605297921|0|1.427583999|0.0|4.59511985|-0.005328809|2|-0.0778992459999999|0.007746755|-0.118272803|-0.028376521|1|0.0070554269999999|-0.131886693|0.039867344|0.067497086|-0.201462112|0.709088617|0.074868979|0.689009112|0|-0.071850787|-0.072069252|0.38374044|0.009021088|-35.51891876|4.459510077|157.2481263|0.12653545|62.55188751|-0.029217264|-17.61190876|2.204526664|0.73529506|-1.081038779|44.37166117|-14.44334401|39.97842884|0.4597869779999999|2044.612273|431.7909048|-534.4037285|0.26470494|6.2973559020000005|11.6571716|4168.525878|130.8549791|-264.17863140000003|19.64292268|0.01768964|726.7881391|359.1060668|1.0|1.0|23.0|-8.03|1.91|0.0|0.0|90.49|0.0|1.0|3.0|-5.95|298.34|1.0|0.000135|0.0402|6.929999999999999e-05|0.0207|3.06|0.0|2.78e-06|||||||||||||||6.9706|6.9706
9_a3|0|0.0|0.0|0|6.823286122000001|0|0.605017128|0.0|4.727387819|-0.100592457|1|-0.126542538|-0.004918099|0.065373003|0.023606557|1|-0.003863265|-0.216450234|0.083014843|0.141996379|-0.614170287|0.923357627|-0.260349706|0.865283439|0|-0.095161413|-0.083555008|0.506753484|0.007377805|-44.74600478|3.469130065|223.4501605|0.15350225|72.17854599|-0.038196575|-18.47392835|1.6312253680000002|0.886859678|-1.336880133|43.50933802|-17.96047462|48.21513485|0.413418346|2017.0704920000005|398.0331029|-628.6166118|0.1131403219999999|5.004834198999999|8.532203772|4430.929894|53.19989715|-295.5828535|20.25176593|0.008976383|708.8118076000001|349.6957191|1.0|1.0|21.0|-7.26|2.42|1.0|0.0|92.69|0.0|1.0|2.0|-5.21|303.38|0.0|2.96e-06|0.000899|1.25e-05|0.00379|4.14|0.0|1.67e-05|3.28|-1256.087705|-1256.0634710000002|512.44|331.9|350.27|0.6724600000000001|-1255.9558029999998|0.1127|-0.15834|-0.19833|0.0242342|-1256.002529|2.6661|4.96|4.96
3h_a32|1|3.579396967|0.0|0|7.765993078999999|0|0.609420752|0.0|5.733341277|-0.008243901|0|0.014517903|0.002101838|-0.003152613|-0.111111111|3|0.003284804|0.025035542|-0.071193103|-0.122769653|-0.531669815|0.84279263|-0.169197453|0.8030743229999999|1|-0.07183387|-0.0882883959999999|0.30907784|0.0111539339999999|-44.97387528|6.98327435|76.38838542|0.12119737|75.87946135|-0.027590124|-34.60714056|4.372100625|0.7734940029999999|-1.324325944|62.63332945|-17.27367301|51.95714963|0.4089962629999999|2398.020434|550.2022886|-829.1363044|0.226505997|8.107034244|13.71739929|5187.525619|141.8112711|-519.1071084|22.33200639|0.011751781|1071.936307|593.0848817000001|1.0|1.0|19.0|-8.47|2.64|2.0|0.0|112.28|0.0|1.0|3.0|-4.29|382.55|0.0|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.000273|6.12|0.0|1.29e-06|4.61|-1790.6908030000002|-1790.663897|676.22|348.74|578.86|0.70257|-1790.440663|0.2926|-0.1474099999999999|-0.20059|0.02690554|-1790.5004850000005|5.8749|8.1549|8.1549
14k_a23|0|0.0|0.0|2|7.423568444|0|1.1979621459999998|3.358995671|5.351858133|-0.024758731|2|0.04479394|0.010682694|-0.055500851|-0.055708465|2|0.009263715|0.082632648|-0.071484865|-0.13187015|-0.463402169|0.722187957|0.140087361|0.659570836|1|-0.0562483359999999|-0.079899943|0.226547411|0.018829201|-37.43135588|12.53019305|38.76597615|0.077602272|51.64167457|-0.033999976|-35.38329134|8.338417622|0.783562394|-1.597998852|64.04991522|-22.62582822|49.96154892|0.486654314|2955.4566170000003|613.8243395|-1063.413926|0.216437606|8.21201115|15.99703938|6715.186162999999|144.0318708|-707.6658267999999|28.87559227|0.016348271|1357.152837|633.3278634|0.0|0.0|26.0|-7.99|3.51|2.0|1.0|125.29|0.0|1.0|4.0|-6.03|445.93|0.0|7.49e-07|0.000334|2.83e-06|0.00126|4.21|0.0|4.55e-06|4.1|-2089.524497|-2089.501786|691.9|340.42|552.65|0.63765|-2089.293765|0.4694|-0.14784|-0.2271699999999999|0.02271117|-2089.354026|8.3627|8.4123|8.4123
15b_a10|0|0.0|0.0|1|7.535296702|1|1.3438370730000002|2.145379897|5.4161004020000005|0.024214591|2|-0.111812184|0.011484257|-0.082365722|-0.058911857|1|0.011928706|-0.175869992|-0.174170642|-0.27395395|-0.195505087|0.744213612|-0.058258414|0.7199249390000001|1|-0.046334564|-0.07358373|0.697099355|0.015973068|-31.76194123|10.94939968|43.96642219|0.078081026|53.52386591|-0.024105015|-34.57687319|7.505718446|0.670236374|-1.398090862|62.53159836|-16.52377848|42.7113409|0.414077981|2716.468606|631.9674549|-958.3791518|0.329763626|6.6940006620000005|11.42472965|6105.426726|226.0501037|-656.9605906|24.65365821|0.017637846|1429.912176|766.4127559|1.0|1.0|21.0|-8.18|2.14|1.0|0.0|123.73|0.0|1.0|5.0|-6.34|413.51|1.0|4.46e-05|0.0185|2.28e-05|0.00943|3.49|0.0|2.73e-06|2.74|-1317.766641|-1317.736865|721.17|329.52|587.53|0.68906|-1317.429772|0.1595|-0.15579|-0.20313|0.02977516|-1317.4913390000002|6.1384|7.0706|7.0706
8h_a8|1|2.975382653|0.0|1|7.05012252|0|1.3918396709999998|1.241306689|4.844187086|-0.249095464|0|0.008138299|-0.007796225|-0.085125857|0.007079485|1|-0.007036544|0.021094825|0.09830823|0.254819201|-0.53822084|0.578166105|0.111824921|0.56916135|0|-0.122706004|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|6.58499063|316.4918269|0.397594866|233.7669182|-0.048805507|-39.07081527|3.871662077|0.918315905|-2.147442322|70.94463092|-28.69532281|78.73029948|0.451435543|2623.688756|354.18563860000006|-1262.594204|0.081684095|7.453557203|13.58738632|5956.417906000001|48.02637252|-742.3454901|31.2477685|0.00764059|1374.901814|485.8626377000001|0.0|0.0|23.0|-7.95|4.11|2.0|0.0|105.27|0.0|1.0|4.0|-5.98|391.37|0.0|6.11e-06|0.0023899999999999|1.01e-05|0.00395|3.82|0.0|4.43e-06|7.71|-1361.651799|-1361.618499|608.39|332.16|480.09|0.69844|-1361.455676|272.0|-0.15475|-0.21819|0.03330037|-1361.5113789999998|4.4356|4.9359|4.9359
LY364947_a10|1|2.949609552|0.0|0|6.605297921|0|1.390175303|0.0|4.59511985|-0.00390904|2|0.0938628109999999|0.007575|0.010202602|-0.006198347|1|0.006909045|0.1625645369999999|0.04209715|0.072909639|-0.204644982|0.706034038|-0.072740964|0.681525895|1|-0.076999385|-0.075303751|0.449473391|0.009678082|-34.01613475|4.275500834|144.7228349|0.156895451|69.31194102|-0.029665114|-14.69643595|1.88879448|0.7234846559999999|-0.978948758|41.53157099|-13.10520229|38.29163558|0.486715511|1896.845282|372.4595738|-432.4716757000001|0.276515344|4.702575386|9.161732895|3903.496845|122.1566022|-191.05366730000003|18.1140017|0.018707677|597.7620559999999|287.99188260000005|1.0|1.0|21.0|-7.2|1.74|0.0|0.0|82.56|0.0|1.0|3.0|-6.02|272.3|1.0|0.00029|0.0789|0.000137|0.0374|2.74|0.0|1.7199999999999998e-05|||||||||||||||7.2291|7.2291
12s_a36|1|3.486136149|0.0|0|7.412764017000001|2|1.297044029|0.0|5.351858133|-0.045035034|2|0.037454164|0.002951176|0.0056370119999999|-0.050363149|1|0.003962098|0.063448144|-0.104118159|-0.1763783589999999|-0.434472457|0.90414347|-0.118671653|0.856274847|0|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|-46.58030248|12.55883918|110.6090028|0.169662191|109.5085883|-0.035868226|-41.6829437|8.106112169|0.754198383|-1.901015959|76.34126108|-23.15117315|59.13914165|0.4604765839999999|2710.355028|535.942162|-1227.012177|0.245801617|7.545963801|13.98635088|5890.905249|158.6528381|-791.9759303|30.69639722|0.018222417|1626.909053|662.0530478999999|0.0|1.0|17.0|-6.97|2.24|1.0|0.0|128.72|0.0|1.0|4.0|-6.55|395.46|1.0|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|0.0|4.270000000000001e-05|3.48|-1272.270833|-1272.236664|683.24|329.71|523.72|0.6928|-1272.00109|0.0002|-0.15559|-0.20467|0.03416928|-1272.061111|8.7738|8.0458|8.0458
19_a47|0|0.0|0.0|1|6.842683282|0|1.402889494|1.445775615|4.727387819|-0.227538423|2|0.027033021|-0.013020816|-0.064557784|0.0604168609999999|1|-0.010153352|0.074201869|-0.046265509|-0.126992366|-0.439165562|0.635684951|-0.024256505|0.614975047|1|-0.105205489|-0.104459947|0.270767873|0.026805875|-58.28861174|14.85167037|335.10989930000005|0.360357109|199.6541807|-0.037307124|-32.06567824|8.228498913|0.637832605|-1.566899206|76.13237258|-20.66983856|73.14028211|0.463378097|2612.978054|354.3911695|-868.1332196000001|0.362167395|7.06969105|13.17443625|5846.960345|200.6571609|-480.9851737|32.40636867|0.03295186|1361.067484|428.5826478|1.0|1.0|21.0|-6.92|1.67|1.0|0.0|99.2|0.0|1.0|6.0|-7.22|380.35|0.0|0.000214|0.0816|0.000217|0.0824|1.97|0.0|4.59e-05|3.51|-1335.75742|-1335.725639|571.23|322.68|412.31|0.68924|-1335.580357|0.3243|-0.15845|-0.2117099999999999|0.03178118|-1335.634976|6.3247|7.3|7.3
18d_a30|0|0.0|0.0|0|7.412764017000001|2|0.6049874|0.0|5.351858133|-0.064217094|2|-0.071608958|0.001139238|-0.053728319|-0.087019298|1|0.002064369|-0.159104532|-0.0541804029999999|-0.120380857|-0.4624430539999999|0.669561738|-0.001699165|0.64876559|0|-0.07812727|-0.103191184|0.346980269|0.017843227|-49.44608411|11.29282624|78.23108693|0.196719738|124.5022473|-0.037906966|-41.33339749|7.147133584|0.783284395|-1.85744132|75.80070349|-23.99099587|60.73891035|0.443774287|2848.574353|508.389239|-1175.558798|0.216715605|7.063141946|12.69833771|6367.958933|137.15746130000002|-744.0011548|30.62871675|0.016577694|1500.807121|618.6004214|0.0|1.0|17.0|-6.9|3.2|2.0|0.0|127.24|0.0|1.0|5.0|-6.02|416.47|0.0|4.12e-06|0.00171|9.71e-06|0.00405|3.97|0.0|5.260000000000001e-05|4.07|-1675.020297|-1674.987709|669.66|357.49|508.7|0.69017|-1674.785879|0.3788|-0.14167|-0.19673|0.03258724|-1674.8453470000002|6.2946|7.6737|7.6737
12az_a36|1|3.465535084|0.0|0|7.412764017000001|2|1.297042831|0.0|5.351858133|-0.040156368|2|0.078817323|0.000482522|-0.024018255|-0.012800556|1|0.002872872|0.129156742|-0.176729938|-0.289604649|-0.387734368|0.884226781|-0.061924322|0.8350231859999999|0|-0.071762413|-0.10786263|0.411597359|0.034771534|-50.28669997|24.36575918|60.11023222|0.180836387|126.71905359999998|-0.033474609|-52.96429617|17.0740303|0.583865006|-1.941527339|99.82512582|-23.45695404|74.65245915|0.462897841|3039.528467|574.0196415|-1360.503334|0.416134994|8.449849817|15.73229538|6700.839465|291.60189260000004|-953.3573311|40.17530387|0.034594361|2330.167624|766.4854363|0.0|1.0|17.0|-6.79|1.42|1.0|0.0|136.74|0.0|1.0|6.0|-7.13|441.49|0.0|7.75e-05|0.0342|7.13e-05|0.0315|2.62|0.0|7.11e-05|2.68|-1461.990465|-1461.962459|737.12|343.5|576.54|0.70333|-1461.686269|0.0146|-0.14879|-0.19846|0.02800521|-1461.750394|7.821000000000001|7.2366|7.2366
18_a4|0|0.0|0.0|1|7.535296702|1|1.3998285519999998|1.904090136|5.4161004020000005|-0.164169913|1|0.049240675|0.000379379|-0.200683549|-0.063708832|1|0.00042|0.108754635|0.006968314|0.015390457|-0.319213511|0.624748358|0.102914528|0.615655659|0|-0.094231531|-0.085817825|0.269470313|0.017694182|-46.48874223|8.729352711|203.5264327|0.224403961|110.7087804|-0.03479101|-20.88721799|4.306590617|0.769438308|-1.287267373|50.98777224|-17.16400317|55.21809494|0.405586004|2069.649003|382.6371479|-635.0681172000001|0.2305616919999999|6.133421395|10.31843368|4381.693113|113.7466718|-313.3082699|22.30718562|0.0175331289999999|825.3658678999999|337.0066459|1.0|1.0|17.0|-5.53|2.2|0.0|0.0|86.22|0.0|2.0|4.0|-6.58|307.32|1.0|0.00113|349.0|0.000312|0.0959|2.24|0.0|0.0009109999999999|3.02|-1033.480025|-1033.454769|523.81|294.88|404.27|0.57777|-1033.349218|0.1|-0.17345|-0.20883|0.02525528|-1033.398285|3498.0|5.5817|5.5817
27_a47|0|0.0|0.0|1|6.842683282|1|1.216250059|2.041063341|4.727387819|0.006768957|3|-0.067535989|0.001861676|0.0427469459999999|0.013336016|1|0.002350172|-0.137440913|-0.077485193|-0.157688306|-0.280944221|0.6636125860000001|0.0436226579999999|0.634406338|1|-0.0630454209999999|-0.079484997|0.337815064|0.016506051|-40.35526807|10.56549582|20.73428323|0.153530114|98.27436776|-0.028494622|-32.56705871|6.762956126000001|0.700732763|-1.510214943|63.02085767|-18.2393594|50.9207639|0.475450742|2804.020752|541.8239522999999|-966.6860481|0.299267237|7.083168776|13.50334344|6433.288104|191.5604557|-618.7741154|26.02898047|0.018969968|1379.535965|682.9868225|1.0|1.0|21.0|-8.82|3.11|2.0|0.0|125.17|0.0|1.0|5.0|-6.34|436.91|0.0|1.5399999999999998e-05|0.00674|8.89e-06|0.0038799999999999|3.7|0.0|6.55e-07|2.97|-1778.1049670000002|-1778.078632|673.27|325.21|517.82|0.69381|-1777.830739|0.1839|-0.1578|-0.21594|0.02633483|-1777.891054|5.2214|5.6|5.6
