molecula|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|GRAVp|TASA|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
9o_a24|1|0|2.9340792330000003|0|6.605297921|1|1.294229152|0.0|-0.064667223|-0.007052095|-0.044044637|3|0.028472222|-0.087807028|-0.387865233|0.0012214139999999|-0.097596429|10.94506726|1|1|-0.38043264|2|0.738419215|-0.0062180169999999|0.846075714|0.7086274779999999|0|0.770273808|-0.088586421|-0.08834189|0.018492771|-51.29122728|-51.14964436|32.50178358|-0.032911684|6.1994599720000005|44.8382925|-1.678495905|-29.69744072|2892.333138|445.9858336|0.331953623|11.83284872|0.945954873|6697.297449000001|192.1999837|28.52459128|0.026064002|-194.5965258|1454.754155|663.2688909|15.09096602|1.0|1.0|1.0|3.96|2.84|0.04|23.0|4.36|92.79|1.23|0.0|120.73|1.0|6.0|32.0|5.0|-6.83|421.45|0.0|0.0|3.01|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|0.0|1.24e-08|-0.04527|-1388.147972|1126.94|290.75|0.1409|210.85|432.84|-1387.887227|0.0288|-0.17826|-0.22353|0.0533144|-1387.945865|5.9089|446.0|6.3507|6.3507
12av_a36|1|0|3.4520047430000003|0|7.412764017000001|2|1.297042752|0.0|0.049150854|-0.009925128|-0.081537769|2|0.04250591|0.06882889|-0.605432791|-0.00233752|-0.021036176|10.96037173|1|1|-0.507136551|1|0.859938421|-0.018133027|0.8571025990000001|0.817582774|0|0.752447733|-0.082283524|-0.105593135|0.021666882|-57.31621925|-73.55299094|99.2415672|-0.035197712|10.51297704|124.9387725|-2.006269572|-39.92474833|3011.024457|524.1323793|0.328083083|17.64042914|0.965363947|6460.1184140000005|228.5327731|36.48912989|0.025779468|-239.5042702|2079.880404|757.7532208|17.95719936|0.0|1.0|0.0|4.96|0.0|0.17|17.0|1.65|98.3|1.49|0.0|138.06|1.0|7.0|33.0|5.0|-7.66|438.48|0.0|0.0|1.47|0.000292|128.0|0.000227|0.0|1.1800000000000001e-07|-0.05307|-1440.988179|1247.28|360.39|0.6698|256.12|588.31|-1440.67411|0.0027|-0.14122|-0.19429|0.04308001|-1440.738332|6.1075|39.0|7.4089|7.4089
8_a15|0|0|0.0|0|0.0|0|1.419941362|0.0|-0.208657545|-0.009853404|-0.044406425|1|0.039181287|0.155304204|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|0|0|-0.342749125|1|0.85357243|0.0937475619999999|0.742680335|0.8105478740000001|0|0.853896482|-0.071552706|-0.118293578|0.0336657729999999|-41.7821007|-69.07571287|104.8781037|-0.028969856|11.47934212|55.99586988|-1.419522941|-24.39801408|2393.276181|498.6196971|0.480572589|9.984825987|0.638601279|5306.2234530000005|280.62296039999995|32.56759415|0.035495625|-22.68867482|1595.8121130000002|532.0914339999999|20.72712321|1.0|0.0|1.0|3.14|3.76|0.19|18.0|4.95|61.84|1.96|0.0|104.74|1.0|7.0|27.0|5.0|-5.52|366.41|1.0|1.0|3.76|5.63e-06|0.00206|1.53e-05|0.0|2.69e-08|-0.02723|-1223.704913|1050.15|331.28|251.0|279.58|538.51|-1223.463981|0.0155|-0.1558|-0.18303|0.01719864|-1223.523393|1.4589|108.0|6.9666|6.9666
14y_a23|0|1|0.0|2|7.423568444|0|1.197960595|3.3149940630000003|0.0600764409999999|-0.005875443|-0.022719307|2|0.046678487|0.041892637|-0.2996475999999999|0.009174505|-0.051539811|10.31321795|2|2|-0.4598871539999999|2|0.719722236|0.137426346|0.8668730109999999|0.64069202|1|0.925252932|-0.057809342|-0.080613242|0.018804822|-39.9727336|-55.74067298|39.66769923|-0.034303507|8.990852582999999|82.29531392|-1.612264842|-27.63946733|3096.562257|639.7735629|0.21677451|16.00209862|0.948293868|7320.809595999999|149.890474|30.28429949|0.016527|-391.6770747|1423.362076|665.6233736|11.42772654|0.0|0.0|1.0|3.41|3.49|0.05|26.0|5.32|105.02|3.99|1.0|130.3|1.0|5.0|32.0|4.0|-5.8|480.37|0.0|0.0|4.45|1.7e-07|8.18e-05|7.37e-07|0.0|2.6899999999999996e-09|-0.08374|-2549.104894|1217.48|340.49|444.0|340.49|585.2|-2548.8917260000003|444.0|-0.14942|-0.2331599999999999|0.01307741|-2548.953933|6.5205|4.0|8.4225|8.4225
14f_a23|0|1|0.0|2|7.423568444|0|1.197963246|3.366063739|-0.002304087|-0.006791105|-0.027380305|2|0.04255787|0.056215377|-0.373510774|0.010561248|-0.0555907109999999|10.3132176|2|2|-0.399688849|2|0.756252127|0.070514687|0.854683662|0.71381683|1|0.894162392|-0.059927056|-0.084419703|0.027134452|-40.51498423|-57.07376861|96.47955427|-0.031450478|12.40242234|96.60179161|-1.603974359|-27.39103254|3014.916135|604.5178506|0.334221706|15.58565565|0.918402793|6768.918745|225.9578225|31.93672236|0.025162423|-224.1560124|1628.77284|683.7405759|17.01160115|0.0|1.0|1.0|3.57|3.61|0.09|26.0|4.03|114.25|2.72|1.0|126.78|1.0|6.0|32.0|5.0|-6.47|441.51|0.0|0.0|3.46|2.32e-06|0.0010199999999999|9.57e-06|0.0|3.11e-08|-0.07163|-1744.452086|1210.19|346.78|0.2462|213.09|572.35|-1744.182678|0.1699|-0.1458|-0.21743|0.02255331|-1744.2443850000002|9.1089|2.0|8.6459|8.6459
14a_a22|0|0|0.0|1|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|-0.052476637|2|0.038167849|0.021482585|-0.280236463|0.005288335|-0.057308195|10.9464374|1|1|-0.360663314|2|0.6819423609999999|-0.09744639|0.794858486|0.655865336|1|0.864077619|-0.062215607|-0.081479363|0.021268761|-42.39063895|-55.51601021|93.21042936|-0.031338217|9.873779458|60.38977977|-1.629587269|-28.88288575|2885.858295|588.739773|0.299209593|14.55117701|0.8069597009999999|6348.976909|203.8666248|30.46889826|0.021742777|-273.61731430000003|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|3.42|2.86|0.08|27.0|4.31|85.59|1.73|0.0|124.05|1.0|6.0|32.0|5.0|-6.61|420.47|0.0|1.0|3.19|2.25e-05|0.00945|2.1e-05|0.0|6.1e-10|-0.06145|-1368.35698|1191.81|347.23|0.3051|244.77|534.87|-1368.075682|0.0578|-0.15029|-0.21174|0.03539365|-1368.13858|6603.0|38.0|7.4202|7.4202
19_a3|1|0|2.917217813|0|6.605297921|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|-0.030657|3|0.0386379929999999|-0.008897473|-0.129865138|0.006821053|0.156485495|10.96959256|1|1|-0.270506095|3|0.718266758|-0.0150769919999999|0.8264237520000001|0.687139108|1|0.853017902|-0.067674689|-0.087730634|0.0116401719999999|-31.50932639|-40.8473715|161.5312186|-0.032585664|2.523394126|0.0|-1.140498238|-14.67073822|2000.66399|397.1650228|0.24201815|10.21110415|0.911365749|4138.413977|112.6836188|20.01615321|0.016552404|-240.2326308|700.5653624|314.0966684|7.706796952|1.0|1.0|1.0|2.81|1.6|0.06|21.0|3.39|67.35|1.18|0.0|85.32|1.0|2.0|22.0|4.0|-6.5|287.32|1.0|1.0|2.45|0.000578|166.0|0.000266|0.0|6.18e-08|-0.05757|-929.2818523|832.23|314.28|0.3006|314.28|362.92|-929.14689|0.3006|-0.16303|-0.2206|0.020989746|-929.193831|2.8758|23.0|7.6383|7.6383
12ah_a36|1|0|3.456839001|0|7.412764017000001|2|1.297013411|0.0|-0.050415481|-0.007648622|-0.043678703|2|0.043848238|0.078459408|-0.41302559|0.0005016269999999|-0.083956827|10.95983779|1|1|-0.444563583|1|0.8941919290000001|0.011674455|0.8910146309999999|0.8065052890000001|0|0.828405275|-0.0758457179999999|-0.1059368909999999|0.0184777819999999|-49.0084977|-68.45222166|82.70705743|-0.038137281|7.714903458999999|0.0|-1.906864035|-31.66734951|2786.56479|535.2826672|0.231093575|15.54445187|0.8802726820000001|6015.129321|149.3235124|32.04915319|0.017909528|-347.5133554|1602.457659|629.5017194000001|11.57242717|1.0|1.0|0.0|4.73|0.0|0.14|17.0|2.54|69.2|2.51|0.0|128.76|1.0|5.0|30.0|4.0|-6.49|415.88|1.0|1.0|2.34|3.64e-05|0.0151|2.55e-05|0.0|6.65e-08|-0.05637|-1692.545871|1148.39|328.07|0.6729|237.25|532.36|-1692.3109559999998|0.0485|-0.15434|-0.2107099999999999|0.03300341|-1692.369929|7.6265|11.0|7.9586|7.9586
25d_a34|0|0|0.0|1|7.412764017000001|1|1.433689841|1.940324546|0.128783829|-0.015046463|-0.089654563|1|0.041037037|-0.163072107|-0.8576484190000001|-0.005017781|-0.1266965|10.95957635|1|1|-0.605891389|1|0.8265507809999999|0.14554928|0.799694715|0.778903495|0|0.674282353|-0.100582621|-0.124111479|0.0292772039999999|-66.52770588|-82.09024497|174.9700398|-0.044492794|12.8082206|69.64131956|-2.358118108|-44.00298587|2939.671168|445.9861716|0.2227964039999999|13.29135354|0.916843118|6513.063805|147.36277019999997|37.86469665|0.019881997|-366.6979266|2006.828923|673.8038326000001|13.15041965|1.0|1.0|1.0|3.58|3.76|0.12|23.0|3.95|90.3|2.26|0.0|119.81|1.0|7.0|32.0|5.0|-6.74|427.46|0.0|1.0|3.21|2.44e-05|0.0104|3.3e-05|0.0|8.26e-09|-0.03521|-1426.496796|1198.19|290.15|0.2106|290.15|554.05|-1426.243341|0.2106|-0.1771299999999999|-0.21234|0.02807001|-1426.307095|8.0068|0.95|6.0223|6.0223
14u_a23|0|1|0.0|2|7.423568444|0|1.197962732|3.357982471|-0.066969083|-0.007017844|-0.025360103|2|0.043321995|0.050530143|-0.385981432|0.010561248|-0.026062012|10.31321759|2|2|-0.4086345999999999|2|0.756252127|-0.001778422|0.845160857|0.71381683|1|0.909754912|-0.055259924|-0.086465795|0.0254134689999999|-36.90928915|-57.75236052|43.06242147|-0.033908155|11.3374334|50.47632596|-1.729315897|-24.65250654|3015.478095|607.6448353|0.297131017|14.12094979|0.910165272|6913.009783|198.4601847|32.2221994|0.023582305|-271.0010972|1643.332169|683.7405759|15.75112771|0.0|1.0|1.0|3.59|3.68|0.09|26.0|4.03|114.25|2.72|1.0|126.78|1.0|6.0|32.0|5.0|-6.47|441.51|0.0|0.0|3.48|2.32e-06|0.0010199999999999|9.57e-06|0.0|3.11e-08|-0.0618299999999999|-1744.446261|1214.4|389.66|0.2253|306.82|549.0|-1744.1781010000002|0.0008|-0.1543|-0.21613|0.0237199999999999|-1744.2405670000005|8.1549|6.0|8.2449|8.2449
17a_a6|1|0|3.3685510360000004|0|7.412764017000001|1|1.424257628|0.0|0.101940358|-0.012704951|-0.0265090529999999|1|0.041767677|0.04129257|-0.686067347|-0.00460563|0.078798543|10.94948984|1|1|-0.5624663560000001|1|0.850080948|0.08716369|0.8299950709999999|0.8013954109999999|0|0.753082653|-0.096082495|-0.109388399|0.031147305|-63.02857512|-71.75703418|157.13173490000003|-0.041567592|13.40315088|554.1936506|-2.078379577|-41.34573382|2816.084228|494.010135|0.22806502|16.13665395|0.935437602|5996.580489|149.60699319999998|35.323795000000004|0.019808023|-356.769966|1766.18975|627.4287311|12.99374518|1.0|1.0|1.0|3.52|2.88|0.12|23.0|4.32|95.85|1.7|0.0|116.79|1.0|5.0|31.0|5.0|-5.89|409.44|0.0|1.0|3.59|1.56e-06|0.000637|6.69e-06|0.0|9.77e-10|-0.05753|-1350.102634|1167.16|416.71|0.3933|350.03|574.02|-1349.830672|0.0101|-0.12425|-0.18178|0.02379552|-1349.892285|5604.0|24.0|7.6198|7.6198
10_a47|0|0|0.0|0|0.0|0|1.381868067|0.0|-0.003570214|-0.008013899|-0.166367455|2|0.042276423|-0.169242585|-0.384667159|-0.008120645|0.0814897|10.93671036|0|0|-0.45272733|2|0.7027461220000001|-0.138304661|0.8077565520000001|0.6913602740000001|1|0.841070966|-0.076311525|-0.0936757959999999|0.00951788|-40.80144983|-50.08559665|103.41137940000002|-0.035388634|2.720890925|0.0|-1.592488524|-21.81529334|2355.515804|449.6950454|0.198117368|10.66897998|0.699661037|5482.319019|105.9273263|23.5960035|0.014051737|-322.8149102|1061.820157|498.0016816|7.51303623|1.0|1.0|1.0|3.02|2.97|0.09|22.0|5.92|58.04|3.21|0.0|106.43|1.0|3.0|27.0|4.0|-5.08|359.4|0.0|1.0|4.41|1.77e-06|0.000638|3.18e-06|0.0|1.4199999999999999e-09|-0.0486399999999999|-1188.405988|997.16|332.97|231.0|214.9|426.55|-1188.1907199999998|0.2175|-0.15445|-0.20309|0.03158831|-1188.244739|2.8795|13.0|7.9|7.9
13b_a30|0|0|0.0|0|7.412764017000001|2|0.604984129|0.0|0.112353041|-0.011016128|-0.118776867|2|0.041728395|-0.035340334|-0.627919307|-0.003436924|0.042845487|10.31162842|1|1|-0.564815317|1|0.841060094|-0.045844862|0.892104517|0.802578397|0|0.694101802|-0.109962789|-0.113554975|0.018555474|-74.24619275|-76.67161447|385.2420923|-0.042850934|8.459192992|105.341977|-2.271099499|-50.13056864|3002.926824|468.6532296|0.1997091339999999|16.1428924|0.8334321|6627.406474|134.8423681|36.15271139|0.017174033|-405.5090587|1916.093704|713.7769663|11.59580043|1.0|1.0|0.0|4.76|0.0|0.13|17.0|1.72|124.74|2.06|0.0|135.37|1.0|6.0|32.0|5.0|-7.05|441.51|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|0.0|6.520000000000001e-07|-0.05434|-1744.492044|1210.94|353.68|0.2783|245.51|544.04|-1744.2179010000002|0.1415|-0.14879|-0.20313|0.0455651|-1744.281763|5.3762|26.0|7.5901|7.5901
8j_a46|0|0|0.0|1|7.727094485|1|1.160371125|2.1279894180000003|-0.13040237|-0.0017688329999999|-0.008523199|2|0.043903904|-0.129276363|-0.081366324|0.011852046|-0.174853546|10.96391738|1|1|-0.229679821|2|0.645146311|-0.223292257|0.837678812|0.6109926379999999|0|0.934648421|-0.054707287|-0.068971544|0.008672342|-29.38737046|-37.04976799|7.723448142|-0.02566383|2.5024620580000003|64.83187221|-1.103544698|-15.7861518|2121.846387|502.0694817|0.177887481|9.817783823|0.747636856|4759.107832|95.55665364|16.76894569|0.008843828|-346.061389|721.0646647000001|453.1959065|4.750680627|1.0|1.0|1.0|3.23|3.25|0.32|17.0|4.55|43.6|2.62|1.0|96.94|1.0|2.0|24.0|3.0|-5.55|338.83|1.0|1.0|3.82|2.59e-05|0.00878|1.47e-05|0.0|5.46e-08|-0.04068|-1414.53151|978.4|281.1|0.1728|249.79|493.89|-1414.349865|0.1427|-0.18531|-0.22599|0.02408052|-1414.402087|6.4463|1228.0|5.9108|5.9108
12_a47|1|1|2.903215905|0|6.605297921|0|1.304330736|0.0|-0.155854903|-0.005522244|-0.078935336|2|0.036632997|0.001435849|-0.209845277|-0.0047488359999999|-0.018573056|10.95005729|1|1|-0.326846977|2|0.6505449670000001|0.055943216|0.90246604|0.618808977|1|0.7840710409999999|-0.084846808|-0.091853238|0.018014416|-44.18983348|-47.83891561|63.89392714|-0.034116917|4.886454935|0.0|-1.1940921|-23.01490672|2266.78114|408.3591283|0.319276179|13.52358352|0.920341815|4816.005822|166.28511369999998|26.10271529|0.025457205|-188.2488142|913.5950352|335.1175012|13.25859692|1.0|1.0|1.0|2.73|1.67|0.0|21.0|4.98|66.49|2.6|0.0|91.63|1.0|3.0|24.0|4.0|-5.94|339.75|1.0|1.0|3.37|3.11e-05|0.0106|2.77e-05|0.0|7.69e-09|-0.0623|-1488.101254|886.46|313.58|0.2306|288.96|400.09|-1487.974738|0.2241|-0.1633|-0.2256|0.03721125|-1488.024564|3.5884|6.0|8.2|8.2
18b_a25|0|0|0.0|1|6.842683282|0|1.194228955|1.824998189|-0.147813831|-0.003259453|0.0131826839999999|2|0.038137255|-0.018632104|-0.189048258|0.006181503|0.014055398|10.31286058|1|1|-0.303383008|2|0.721100414|-0.026045966|0.8333962429999999|0.6915652390000001|1|0.936253893|-0.063132226|-0.078644297|0.01278627|-44.30110081|-55.18621997|80.36582704|-0.0305838929999999|6.296086869|0.0|-1.6515302369999998|-31.08693686|3051.645565|656.9874135|0.215220531|17.09119768|0.974811521|6973.180791|151.02439719999998|27.34692815|0.013724883|-399.6704921|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|3.58|3.56|0.07|27.0|5.59|111.51|2.2|1.0|138.56|1.0|6.0|34.0|4.0|-5.93|460.55|0.0|1.0|4.35|2.87e-07|0.000132|1.95e-06|0.0|1.4500000000000002e-10|-0.07066|-1767.52411|1284.89|336.67|0.2658|223.65|612.24|-1767.2232149999998|0.0468|-0.15079|-0.22145|0.03002332|-1767.286778|2752.0|51.0|7.2924|7.2924
9h_a24|1|0|2.916716427|1|7.153833802|0|1.428198245|1.726213624|-0.203768024|-0.002864393|2.01e-05|2|0.023854167|0.078066659|-0.105982525|0.013595277|-0.209618231|10.96661419|2|2|-0.207206943|2|0.687815726|0.183289617|0.859720539|0.656172477|0|0.883775278|-0.060337884|-0.0687348109999999|0.018457687|-28.52000725|-32.48899638|167.2085719|-0.026280957|4.123788393|1.773520599|-0.8935525440000001|-13.48059881|2062.34011|417.7355164|0.427628742|11.11300329|0.914204295|4170.098082|202.1279819|21.70315707|0.031789952|-68.41568372|737.9073405|295.8603625|15.02620893|1.0|1.0|1.0|2.84|1.96|0.0|22.0|2.72|72.28|1.07|0.0|82.17|1.0|3.0|22.0|4.0|-6.85|288.31|1.0|1.0|1.97|0.00147|423.0|0.000575|0.0|8.95e-07|-0.0435399999999999|-945.2642633|831.92|285.43|0.3844|239.63|363.48|-945.153352|0.0073|-0.18239|-0.22593|0.0305020989999999|-945.200628|7.7741|77.0|7.1135|7.1135
19f_a38|1|0|3.3320764830000003|0|7.412764017000001|2|1.297044434|0.0|-0.036714749|-0.007831113|-0.084341564|2|0.041808786|-0.008118156|-0.4228801179999999|-0.002526241|0.035480177|10.96083376|1|1|-0.4288343429999999|1|0.724208473|-0.075025988|0.8741648479999999|0.698414933|0|0.750875987|-0.085318318|-0.111307609|0.02107583|-54.50401599|-71.10679028|125.7493111|-0.037844587|8.601162122|12.14075726|-1.892229356|-34.81887413|2776.145209|479.6831205|0.265562447|11.28936331|0.8313685409999999|6115.273372|169.6496169|32.91812709|0.020733452|-299.5321167|1645.906354|595.8790650000001|13.24517938|1.0|1.0|1.0|4.82|2.48|0.14|17.0|2.55|81.23|2.4|0.0|125.69|1.0|5.0|30.0|4.0|-6.77|401.44|0.0|1.0|2.67|7.209999999999999e-05|29.0|6.77e-05|0.0|1.4e-07|-0.05735|-1332.190216|1105.62|360.19|0.3205|233.07|495.68|-1331.945195|0.0019|-0.14369|-0.20104|0.02936908|-1332.004601|7.1655|73.0|7.1397|7.1397
12m_a36|1|0|3.40403699|0|7.412764017000001|2|1.297043522|0.0|0.013543656|-0.011502861|-0.133854569|2|0.03912037|0.14264424|-0.667165917|-0.006653538|-0.025127218|10.95440733|1|1|-0.52644768|1|0.892815402|-0.075712087|0.8792981679999999|0.849217847|0|0.711961428|-0.10031651|-0.121074678|0.022725561|-67.27772044|-81.19927925|42.78660249|-0.04260035|10.22144534|107.233999|-2.300418875|-45.120107|2925.315028|477.48014630000006|0.252881876|13.67704354|0.8702895190000001|6434.374756|169.596372|38.24042793|0.0222467879999999|-331.4617713|2064.983108|689.2886595|14.91990864|0.0|1.0|0.0|4.83|0.0|0.13|17.0|0.98|112.29|1.28|0.0|131.85|1.0|6.0|32.0|5.0|-7.39|424.46|0.0|0.0|1.26|7.96e-05|0.0338|0.000159|0.0|7.19e-07|-0.05114|-1401.654499|1177.15|320.72|0.4718|320.72|505.51|-1401.385923|0.4718|-0.15879|-0.20993|0.03861003|-1401.446557|9.1003|0.03|7.5229|7.5229
1f_a5|1|0|2.824395738|0|6.605297921|0|1.218960329|0.0|-0.139907335|-0.00645569|-0.31059482|2|0.029105691|-0.118028278|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|1|1|-0.401165734|2|0.525406088|-0.060528915|0.834250802|0.513260607|0|0.888073448|-0.091412569|-0.083857856|0.008403353|-50.98614411|-46.77243802|201.7057715|-0.035639589|2.614237829|0.21377016|-1.425583552|-28.43795894|2482.949545|495.3305784|0.242477611|13.35549635|0.8764524309999999|5474.331675|135.2439659|26.24118632|0.01983997|-287.2706403|1049.647453|403.396385|11.06591332|1.0|1.0|1.0|2.9|2.61|0.05|23.0|6.37|54.46|2.73|0.0|95.49|1.0|4.0|27.0|6.0|-5.73|366.34|0.0|1.0|4.23|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.0|1.3300000000000002e-09|-0.05346|-1288.353339|958.06|270.96|0.6959|261.1|442.04|-1288.209882|0.0228|-0.18224|-0.2357|0.03370206|-1288.263745|4.9879|0.24|6.6198|6.6198
6_a4|0|0|0.0|1|7.535296702|1|1.271761557|2.170234316|-0.19701009|-0.001221193|0.010164572|2|0.035283951|0.042096749|-0.064723237|0.011457667|0.0032928379999999|10.92992785|1|1|-0.1738111839999999|2|0.664591856|-0.169533683|0.810030118|0.664247086|1|0.945545838|-0.052396457|-0.0670158929999999|0.0077624059999999|-29.18838891|-37.33240845|14.1731579|-0.024618083|2.408866521|45.93422613|-1.206286076|-16.25991695|2342.371538|526.7333132|0.1855291969999999|9.981741408|0.733355042|5256.215815|103.3523757|16.83786074|0.008863911|-350.36323230000005|825.0551765|578.2065561000001|4.937800786|0.0|1.0|1.0|3.38|3.45|0.26|21.0|5.23|43.6|3.09|0.0|109.7|1.0|3.0|27.0|3.0|-5.42|354.45|1.0|1.0|4.23|1.24e-05|0.0043799999999999|7.74e-06|0.0|1.04e-08|-0.04867|-1108.585859|1057.7|307.24|0.1235|254.51|453.87|-1108.338577|0.0772|-0.16959|-0.2182599999999999|0.02244097|-1108.392115|3.2192|1.3|5.8861|5.8861
22_a20|0|0|0.0|1|6.842683282|0|1.4170330269999998|1.915285809|-0.238401323|-0.00147607|0.023539095|2|0.0388043479999999|0.09301076|-0.079707783|0.009265667|-0.066832578|10.93106272|1|1|-0.177976478|2|0.616352201|-0.044184455|0.809440795|0.607038752|1|0.946515026|-0.059893667|-0.067797027|0.0122876139999999|-39.00017609|-44.14650378|9.022387025|-0.027118811|5.21001405|54.71081293|-1.3559405430000002|-25.39523478|2738.108259|616.3298149|0.22936173|14.17638345|0.913422548|5924.626340999999|149.350479|22.91425458|0.01345209|-352.4559681|1145.712729|664.4562602999999|8.759421782|1.0|1.0|1.0|3.36|3.41|0.08|27.0|5.39|67.39|2.61|0.0|121.62|1.0|4.0|31.0|4.0|-5.58|401.46|0.0|1.0|4.24|2.48e-06|0.000997|2.98e-06|0.0|2.04e-10|-0.0568|-1275.84854|1181.95|312.05|0.2636|223.03|563.43|-1275.598059|0.0015|-0.16176|-0.21856|0.03226475|-1275.657902|6141.0|231.0|6.6364|6.6364
13b_a6|1|0|3.423777636|0|7.412764017000001|1|1.430640379|0.0|-0.0411179|-0.011206134|-0.0265090529999999|1|0.042739018|0.060593678|-0.6051312529999999|-0.00460563|-0.104663349|10.95129557|1|1|-0.490758329|1|0.850080948|-0.029988734|0.8370824240000001|0.8013954109999999|0|0.7757172059999999|-0.093125205|-0.112915801|0.032036214|-61.06841733|-74.04643339|154.7847961|-0.0406496879999999|13.77653618|554.4007331|-2.032484418|-40.04664055|2821.72831|508.6895893|0.2427663219999999|15.37022155|0.69141956|6000.952027|159.1980937|35.20276076|0.0203627189999999|-337.3706117|1760.1380379999998|627.4287311|13.35319491|1.0|1.0|1.0|3.56|2.85|0.12|23.0|4.32|95.85|1.29|0.0|116.79|1.0|5.0|31.0|5.0|-6.1|409.44|0.0|1.0|3.45|3.11e-06|0.0012699999999999|1.02e-05|0.0|9.77e-10|-0.0525799999999999|-1350.0903970000002|1167.21|341.35|0.7846|255.67|574.07|-1349.837661|0.2461|-0.14898|-0.20156|0.02920955|-1349.898848|13.5746|174.0|6.7595|6.7595
17a_a10|0|0|0.0|1|7.535296702|2|1.3438501040000002|2.118111229|-0.218519541|-0.004333189|0.021150127|3|0.036545455|-0.082914437|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|1|1|-0.275154041|2|0.7019075779999999|0.029106767|0.8044827790000001|0.673253555|1|0.8538249840000001|-0.055423599|-0.082689376|0.020088947|-39.18491085|-58.46202420000001|51.96456548|-0.023625536|10.04165819|87.61514901|-1.488408763|-27.70403316|3154.628148|603.6608262999999|0.4352739579999999|16.96492079|0.967815851|7078.918870999999|307.7420338|29.57794442|0.0254938|-91.52361858|1863.410498|911.2106544|18.02431251|0.0|1.0|1.0|3.8|3.66|0.33|21.0|2.5|76.38|1.29|0.0|142.16|1.0|6.0|35.0|6.0|-7.43|468.55|1.0|0.0|2.64|0.00021|0.0986|4.74e-05|0.0|4.74e-08|-0.04641|-1524.557372|1326.24|310.84|0.2142|224.26|603.73|-1524.187115|0.0867|-0.16562|-0.21203|0.03725238|-1524.252023|5.3803|49.0|7.3098|7.3098
8_a20 (IN-1130)|1|0|3.443195704|0|6.842683282|0|1.400923668|0.0|0.063195236|-0.009430196|-0.124997065|2|0.0396875|0.1728459339999999|-0.528090969|-0.006620594|-0.019554464|10.94899447|1|1|-0.573278819|2|0.811128636|-0.1221465319999999|0.817914963|0.7741509329999999|1|0.7274271309999999|-0.09623672|-0.097790028|0.0158089389999999|-63.72828772|-64.75689362|336.574332|-0.035730972|6.93243166|89.35267123|-1.858010535|-42.20109173|2849.395895|481.70475260000006|0.251893628|15.46983888|0.932362084|6291.586155|166.8048285|31.628086|0.018957805|-328.593789|1644.660472|684.5377542|12.55392404|1.0|1.0|1.0|3.49|2.43|0.08|27.0|4.08|110.44|1.33|0.0|122.86|1.0|5.0|32.0|5.0|-6.83|420.47|0.0|1.0|3.14|1.42e-05|0.00596|2.82e-05|0.0|2.34e-10|-0.07014|-1368.412748|1192.01|383.5|0.3782|248.98|517.94|-1368.118751|0.1361|-0.13622|-0.20636|0.04004011|-1368.180121|5.4751|36.0|7.4437|7.4437
