molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nARing|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC7i|AATSC1i|BIC2|MATS8s|nFaHRing|RASA|FNSA3|PBF|FPSA3|PNSA3|PPSA3|TPSA_x|WPSA3|WNSA3|GeomPetitjeanIndex|GRAVp|PNSA2|FPSA1|GeomRadius|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
LY580276_a4|0.0|0|0|0|0.0|0.0|7.535296702|1|2.067497166|-0.001543874|5.4161004020000005|1|0.0295482979999999|-0.063298854|0.010217376|-0.172607392|10.94681614|0.011772853|1|0.064209689|-0.042912895|0.7921620090000001|0.035666446|0|0.8685269959999999|-0.057317455|0.243350596|0.008729943|-27.6229776|4.207217677|63.36073061|2.027582675|-13.31233017|0.437093506|1948.220005|-513.4247728|0.152153004|5.456603642999999|-247.4345884|15.93586849|-335.2755182|605.5630025|345.4102548|4.0060099860000005|1.0|1.0|3.04|0.22|-6.56|4.49|30.71|0.0|0.0|84.74|2.0|3.0|293.34|1.0|1.0|-4.21|0.000213|0.0624|6.18e-05|0.0181|0.0|0.0|8.08e-05|-0.0225|5.2983|3.64|4.4918|519.23|865.23|276.03|402.99|0.36903|0.023546627|-959.404416|6757.0
12ba_a36|0.0|1|0|0|3.389685532|0.0|7.412764017000001|2|0.0|-0.0075620109999999|5.351858133|2|0.087201747|-0.423472625|-0.002123045|0.003750685|10.9478512|-0.011949092|1|0.159880159|-0.168084618|0.8256014690000001|0.041478447|0|0.849738126|-0.083210415|0.330220757|0.0246090489999999|-56.0578808|16.57882744|101.229662|11.16896162|-37.76553687|0.49229954|3035.390784|-1314.6236720000002|0.293104216|7.409667253999999|-885.6465508|35.76372225|-278.7665262|1859.713557|688.1986357999999|16.03205543|1.0|0.0|0.0|0.12|-6.72|2.79|116.78|1.0|0.0|133.18|5.0|6.0|431.45|0.0|0.0|-4.25|1.6800000000000002e-05|0.0072599999999999|5.65e-05|0.0244|0.0|0.0|8.240000000000001e-05|-0.08446|5.2506|2.79|3.0114|687.23|1187.56|411.71|547.82|0.3989999999999999|0.02839417|-1417.249741|7.6778
3l_a32|0.0|1|1|1|3.672194822|0.0|7.773594467000001|1|0.0|-0.0054004|5.733341277|0|-0.039331295|-0.270019992|0.0016954029999999|-0.09393062|10.31100268|-0.107818594|3|-0.068876714|-0.087213805|0.751853889|-0.136589369|1|0.8855584879999999|-0.069304303|0.270668623|0.012244965|-40.30321333|7.120934925|66.55229892|4.141107366|-23.43792428|0.453630671|2453.759435|-771.2752615|0.211763281|6.414825717|-448.5272931|21.27134288|-335.2422712|978.4817724|565.7000781|6.6840809960000005|1.0|1.0|3.54|0.35|-7.5|7.34|110.94|2.0|0.0|110.16|3.0|3.0|380.53|0.0|1.0|-6.01|2.52e-08|9.59e-06|9.7e-07|0.0003689999999999|0.0|0.0|1.2e-05|-0.0529799999999999|3.5319|4.21|3.5319|629.26|1062.47|351.04|468.81|0.70282|0.02547484|-1789.298086|7.9208
6_a3|0.0|0|0|0|0.0|0.0|6.823286122000001|0|0.0|-0.008934536|4.727387819|2|-0.025021661|-0.330577816|-0.007540435|0.05584062|10.3116226|0.032782484|1|-0.0445675709999999|0.036673175|0.790667152|-0.155862559|1|0.783322023|-0.1042506469999999|0.556539611|0.010921391|-52.01903278|5.449560482000001|108.118071|2.7192240510000003|-25.95647951|0.387883362|2196.107822|-640.0421597|0.19718501|5.498222293|-319.3685142|23.4484528|-302.19751|797.2473951000001|353.7528308|7.485963593999999|1.0|1.0|2.65|0.0|-7.48|4.96|92.93|1.0|0.0|95.5|2.0|3.0|338.81|0.0|1.0|-4.87|3.67e-06|0.00124|1.34e-05|0.00455|0.0|0.0|1.11e-05|-0.06529|5.8279|3.09|3.3963|524.88|884.88|365.05|366.93|0.3369|0.03079258|-1731.6508010000002|5.7501
7c_a10|0.0|0|0|0|0.0|0.0|7.535296702|1|2.1219657030000003|-0.00375251|5.4161004020000005|2|-0.1122332619999999|-0.206388032|0.01006918|-0.033792245|10.92926158|-0.066271289|1|-0.176560297|-0.191576261|0.7928588059999999|-0.087063341|1|0.906276489|-0.05074318|0.487148112|0.027436939|-29.66615908|16.04055193|54.79389751|9.377842892|-17.34382833|0.4675549639999999|2616.8970870000003|-666.0926258|0.47369361|6.703148323|-389.4200163|24.81565867|-30.75918962|1265.598592|611.4957509|15.7764728|1.0|1.0|3.49|0.26|-7.78|4.59|62.06|1.0|0.0|113.07|4.0|5.0|386.45|1.0|1.0|-4.69|3.59e-05|0.0139|2.05e-05|0.00793|0.0|0.0|6.4e-06|-0.04004|5.4267|2.76|3.8357|635.47|1102.43|323.24|488.89|0.41348|0.02659395|-1258.801509|5.4191
17a_a50|0.0|0|1|1|0.0|0.0|7.934155233999999|1|4.319202937|-0.002225436|5.82008293|1|-0.109740063|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|-0.178162528|-0.3891730779999999|0.784570118|-0.204032723|1|0.92300665|-0.045404408|0.4062532579999999|0.013784807|-29.57096251|8.977762705|50.14419437|5.847033234|-19.25896309|0.486855438|2644.4486420000003|-1022.84584|0.2100891|8.087984548|-666.1585759999999|23.12299308|-377.6260803|1294.887612|719.3470265|7.556715901|1.0|1.0|3.29|0.29|-6.76|3.39|51.77|1.0|0.0|121.78|6.0|4.0|398.5|1.0|0.0|-4.44|0.000102|0.0408|3.61e-05|0.0144|0.0|0.0|6.97e-05|-0.03196|4.2478|3.08|4.0477|705.96|1204.79|306.31|616.93|0.6244|0.02594911|-1258.322582|7.0706
47l_a18|0.0|0|0|0|0.0|0.0|7.03438793|1|0.0|-0.006400878|4.844187086|0|-0.0057783619999999|-0.428858819|-0.00046896|-0.010426981|10.94702063|-0.056270425|0|-0.008768679|-0.156998637|0.7435044540000001|0.00676294|0|0.803473313|-0.08034939|0.2820044969999999|0.009199889|-57.15119372|6.543729374|139.7861865|4.654446622|-40.65070014|0.4897655489999999|2852.093627|-1431.971342|0.203890653|9.423637134|-1018.537564|28.10487315|-421.235376|1798.711882|931.8364349|9.168513486|1.0|1.0|0.0|0.25|-9.37|3.69|85.29|3.0|1.0|139.63|9.0|3.0|454.56|0.0|0.0|-4.84|5.44e-06|0.00247|1.4499999999999998e-05|0.0066099999999999|0.0|0.0|1.93e-07|-0.0520399999999999|3.2026|7.71|3.2026|764.74|1334.6|387.13|667.5|0.69291|0.02606651|-1455.233431|7.4949
14b_a23|0.0|0|1|1|0.0|0.0|7.423568444|0|3.2475997860000003|-0.006248709|5.351858133|2|0.0519489729999999|-0.318684138|0.007671236|-0.0644978|10.31321824|-0.047410593|2|0.121308009|-0.17267308|0.793551289|-0.00399443|1|0.8462596590000001|-0.063267638|0.228282196|0.020454632|-41.01458464|13.26014776|99.66542762|8.596171261|-26.58857202|0.450973737|2943.803333|-1068.885909|0.225640295|7.833620016|-692.9278992000001|29.36910744|-355.71896410000005|1380.34805|599.5697147999999|11.53563485|1.0|1.0|3.44|0.05|-7.67|3.78|105.02|2.0|1.0|120.24|5.0|5.0|429.47|0.0|0.0|-5.11|2.66e-06|0.00114|7.73e-06|0.00332|0.0|0.0|9.18e-06|-0.07803|3706.0|3.72|3706.0|673.05|1142.37|334.55|525.66|0.58097|0.02188578|-1728.9893510000002|8.3536
12j_a36|0.0|1|0|0|3.502198129|0.0|7.412764017000001|2|0.0|-0.007086381|5.351858133|2|0.091496219|-0.41101009|0.00285431|0.039869055|10.33556498|-0.051080247|1|0.161289379|-0.133106642|0.820041835|-0.1241793309999999|0|0.852586292|-0.069970795|0.362692602|0.018160631|-46.2113679|11.99396966|97.35760604|7.921272637|-30.5197407|0.457280037|2881.20453|-1323.6049039999998|0.224187058|7.483427579|-874.1588982999999|31.59421634|-364.314663|1706.0876829999995|725.9470896|10.92807939|1.0|1.0|0.0|0.17|-7.05|3.33|94.5|1.0|0.0|135.47|6.0|4.0|427.52|0.0|0.0|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|0.0|0.0|3.83e-05|-0.05098|5.2072|3.37|3.7807|694.28|1198.96|327.94|536.01|0.37116|0.02793415|-1670.245584|8.0
9h_a40|0.0|0|0|0|0.0|0.0|7.515889085|0|1.7679629630000002|-0.009041931|5.4161004020000005|0|0.157606277|-0.343593366|0.003782277|0.133376308|10.31197223|-185.0|2|0.270048551|0.08305063|0.740778143|-0.160855189|1|0.864310149|-0.09201708|0.219852623|0.012390387|-46.04148264|6.199629554|67.89350333|3.102034287|-23.03722449|0.482124665|2073.354193|-719.0371868|0.136115065|6.922257828999999|-359.7760137|23.78085181|-364.1454816|832.3298135|336.23227030000004|5.664631335|0.0|1.0|3.55|0.11|-6.51|4.59|67.66|1.0|0.0|93.19|3.0|3.0|321.4|1.0|1.0|-5.12|2.23e-06|0.000716|7.6e-06|0.00244|0.0|0.0|9.93e-05|-0.05991|4.2372|3.9|3.3675|526.38|868.84|368.18|410.18|0.64952|0.02291279|-1293.083512|5.4001
12a_a30|0.0|0|0|0|0.0|0.0|7.412764017000001|2|0.0|-0.006711725|5.351858133|2|-0.096804291|-0.3557214489999999|0.005050384|0.009586623|10.31162903|-0.094932667|1|-0.171649606|-0.094526372|0.7885597609999999|-0.031179517|0|0.836214716|-0.07699057|0.337975309|0.016292604|-47.73588073|10.10177981|101.5505506|6.263330101|-29.59731695|0.469799116|2722.217443|-1144.332492|0.194809798|7.362386058999999|-709.5118166|29.00398472|-378.4495438|1421.195251|620.9195447000001|9.228758655|1.0|0.0|0.0|0.14|-6.64|3.84|81.65|2.0|0.0|127.28|5.0|4.0|398.48|0.0|0.0|-4.85|5.23e-06|0.00208|1.4e-05|0.0056|0.0|0.0|9.21e-05|-0.05184|5045.0|3.82|3.4885|668.81|1122.01|355.41|507.17|0.35338|0.03289568|-1575.597759|7.9469
8e_a12|0.0|0|1|1|0.0|0.0|6.803505258|1|1.873617728|-0.006350143|4.727387819|2|0.0661362779999999|-0.330207456|0.005196034|-0.087658302|10.94458094|-0.0309579439999999|1|0.112673977|-0.136145064|0.761892879|-0.036433876|1|0.939627917|-0.05202522|0.001151979|0.0155147339999999|-29.79080011|8.884082475|34.57040021|5.0872236|-17.05887601|0.45384745|2548.979738|-854.6507103|0.2887421289999999|6.446557205|-489.392042|25.03342862|-241.94192880000003|1201.604574|561.9859171|11.19206011|1.0|1.0|3.01|0.14|-7.93|3.34|55.1|2.0|0.0|117.04|3.0|4.0|366.42|1.0|1.0|-4.69|4.25e-05|0.0156|2.03e-05|0.00744|0.0|0.0|4.34e-06|-0.05739|5.247999999999999|3.45|3.3044|612.59|1048.44|375.21|481.04|0.38889|0.02580783|-1177.436953|6.2306
12t_a30|0.0|0|0|0|0.0|0.0|7.412764017000001|2|0.0|-0.007755575|5.351858133|2|-0.0596036729999999|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|-0.158448053|-0.145315868|0.83236194|-0.003937967|0|0.696413582|-0.090535776|0.408290036|0.018862708|-58.89093185|12.26965165|197.4742794|7.981057356|-38.30686627|0.445760296|2976.648597|-1184.385754|0.254294117|7.957774504|-770.409047|32.41376848|-319.6492937|1588.274656|616.2856203|13.02867425|1.0|0.0|0.0|0.14|-7.16|4.67|81.65|2.0|0.0|127.19|5.0|6.0|434.46|0.0|0.0|-5.17|3.24e-06|0.00141|6.71e-06|0.00291|0.0|0.0|3e-05|-0.05542|5.0693|4.32|3.5457|677.85|1139.2|349.67|527.87|0.33647|0.0337599|-1774.077985|8.0496
28_a34|0.0|0|0|0|0.0|0.0|7.423568444|1|1.767685185|-0.016942875|5.351858133|1|-0.201047053|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|-0.0500053959999999|1|-0.33032879|-0.311884247|0.798057295|0.092890802|0|0.545935562|-0.1306693569999999|0.316156689|0.03768308|-66.89539627|19.29162755|232.4555747|9.876233397|-34.24669822|0.454339954|2252.098123|-937.4938731|0.270129894|5.613534285|-479.9443839|33.80175623|-235.3612529|1284.466737|344.69029950000004|13.87891455|1.0|1.0|2.55|0.12|-4.78|1.99|92.26|0.0|0.0|85.92|3.0|5.0|322.32|0.0|1.0|-3.25|0.000533|172.0|0.000565|182.0|0.0|0.0|0.00535|-0.03896|4.2857|4.11|4.2857|544.24|896.02|289.3|417.28|0.69263|0.03680411|-1100.704833|5.4179
2_a20 (SB-505124)|0.0|1|0|0|3.485765306|-0.09011519|7.434257382|1|0.0|-0.010175551|5.351858133|1|0.013612077|-0.498602014|0.001622309|-0.177905025|10.95129567|-0.137383329|1|0.02072518|-0.229461916|0.725030162|0.082053195|0|0.7694360659999999|-0.083565835|0.214264156|0.02856542|-45.98170774|15.71798823|126.8667205|8.648749117000001|-25.30121848|0.475937029|2195.369524|-968.3950117|0.1680806939999999|5.952040367|-532.854802|25.30541763|-365.2740749|1164.049211|477.95809620000006|6.311425784|1.0|1.0|3.1|0.3|-7.22|5.16|60.03|1.0|0.0|97.55|3.0|4.0|335.4|1.0|1.0|-4.91|5.72e-06|0.0019199999999999|1.22e-05|0.0040799999999999|0.0|0.0|2.03e-05|-0.03717|3.6404|4.57|3.6404|593.8|995.68|340.58|505.82|0.69947|0.01305739|-1089.201587|6.7721
8m_a46|0.0|0|0|0|0.0|0.2148468989999999|7.727094485|1|2.126524943|-0.00517896|5.533389489|1|-0.134230003|-0.248590088|0.0063680119999999|-0.120972269|10.94650201|-0.064176245|1|-0.206020062|0.015631887|0.7699708959999999|-0.084989948|0|0.876210355|-0.0911455|0.280198209|0.007059399|-48.32436573|3.742817678|65.63194084|1.984401749|-25.62105988|0.425802465|2045.330306|-767.9706141|0.114510313|5.684332261000001|-407.1697745|19.27296714|-408.7649869|867.2835213999999|463.1469765|3.546889545|1.0|1.0|2.92|0.3|-6.46|4.16|50.94|1.0|0.0|96.16|2.0|3.0|319.4|1.0|1.0|-4.56|3.3e-05|0.0105|2.78e-05|0.0088799999999999|0.0|0.0|0.000112|-0.01818|5.3062|4.12|4.2881|570.72|970.82|289.14|489.57|0.43001|0.03472717|-1013.962913|6.6402
6c_a31|0.0|1|0|0|3.423005244|0.0|7.78113851|1|0.0|-0.015192833|5.733341277|0|0.137523742|-0.790027307|-0.009477764|-0.00219333|10.31169965|-0.107687565|2|0.2301743489999999|-0.009333123|0.790900932|-0.078059285|0|0.641197273|-0.120905075|0.138124296|0.03173578|-76.54198229|20.09112958|227.1490414|12.71919216|-48.45681657|0.4463376229999999|2837.949799|-1359.540251|0.234676081|8.102804662|-860.6909647|37.00884624|-335.9398876|1776.424619|597.3075924999999|13.44788285|1.0|1.0|3.13|0.14|-7.72|5.58|131.36|2.0|0.0|114.5|5.0|5.0|418.47|0.0|1.0|-4.94|8.179999999999999e-07|0.000343|1.15e-05|0.0048|0.0|0.0|7.9e-06|-0.0581799999999999|3.2974|5.08|3.2974|667.01|1125.85|376.01|524.56|0.7014699999999999|0.03620884|-1691.794585|6.4685
14l_a23|0.0|0|1|1|0.0|0.0|7.423568444|0|3.402752757|-0.005344736|5.351858133|2|0.042748013|-0.288615723|0.01269616|-0.060692376|10.313217800000002|-0.061788679|2|0.07815878|-0.136106024|0.778602826|0.156652778|1|0.921267667|-0.053549434|0.215920645|0.018669073|-35.3275485|12.31633167|51.94117061|8.125310915|-23.306234600000003|0.492922575|2879.181064|-1083.45454|0.210373806|8.006380163|-714.7749208|27.44221375|-382.1434717|1372.110688|666.0036144999999|9.953660282|1.0|1.0|3.52|0.09|-7.78|3.88|105.02|2.0|1.0|125.25|5.0|4.0|425.51|0.0|0.0|-5.25|1.43e-06|0.000608|5.61e-06|0.0023899999999999|0.0|0.0|7.03e-06|-0.07191|3.6274|3.79|3.6274|694.65|1185.79|341.8|560.51|0.67242|0.01168219|-1669.04569|8.1798
32_a47|0.0|0|1|1|0.0|0.0|6.842683282|1|1.998170616|-0.003573735|4.727387819|3|-0.013510009|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|-0.044598914|1|-0.0274939029999999|-0.157688306|0.810444864|-0.0094137619999999|1|0.851627782|-0.05770007|0.266433793|0.019295804|-41.57905445|13.90468487|106.9180086|10.01980854|-29.9621436|0.44289006|2808.210157|-995.3056298|0.35883878|8.656942728999999|-717.2238666000001|29.28959351|-203.4434306|1552.348456|682.9868225|16.38361254|1.0|1.0|3.67|0.26|-8.82|4.18|67.66|2.0|0.0|125.17|5.0|5.0|436.91|0.0|1.0|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|0.0038799999999999|0.0|0.0|6.55e-07|-0.05682|4.9046|2.97|3.6829|692.49|1184.76|336.65|548.86|0.48011|0.03062031|-1777.90286|7.0
13e_a6|0.0|1|0|0|3.433539068|0.0|6.842683282|0|0.0|-0.006882528|4.727387819|2|0.018376555|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|1|0.032420935|-0.223618825|0.765593573|0.102257199|1|0.861676601|-0.074242826|0.175643236|0.0183790889999999|-49.62570093|12.28502792|92.4587065|8.211609879|-33.17101912|0.4442079679999999|2868.489025|-1122.537689|0.277469482|7.973429837999999|-750.3313497|30.46313253|-297.4895642|1553.619759|676.2770877|13.06309302|1.0|1.0|2.79|0.08|-10.18|5.01|103.17|1.0|0.0|123.82|5.0|5.0|417.47|0.0|1.0|-4.78|7.74e-06|0.00323|1.65e-05|0.00688|0.0|0.0|2.75e-08|-0.07534|5.9885|3.36|3.2475|713.3|1202.5|381.78|567.24|0.38609|0.03809808|-1347.074898|7.9208
8d_a32|0.0|1|1|1|3.474433107|0.0|7.765993078999999|0|0.0|-0.010604502|5.733341277|0|0.062782795|-0.519620595|-0.006974711|-0.044765977|10.31100269|-0.0682721729999999|3|0.113030335|0.002805572|0.825978584|-0.054095278|1|0.7107041559999999|-0.109612139|0.261692269|0.01593079|-68.88621406|10.01177286|181.8092016|6.291941176|-43.2918338|0.47012654|2556.198518|-967.5408291|0.2914328639999999|8.106843676|-608.0551435|29.684549600000004|-262.14980440000005|1365.489282|557.1050635|12.43588915|1.0|1.0|2.84|0.26|-7.26|6.42|154.03|1.0|0.0|110.38|7.0|4.0|397.52|0.0|1.0|-4.36|8.41e-07|0.000334|4.36e-05|0.0173|0.0|0.0|2.19e-05|-0.0535|3.5588|4.26|3.5588|671.71|111.16|348.39|540.98|0.7026100000000001|0.04065536|-1880.602038|8.0809
12at_a36|0.0|1|0|0|3.4361495580000003|0.0|7.412764017000001|2|0.0|-0.010886502|5.351858133|2|0.054794728|-0.653190113|-0.001148437|-0.076129505|10.95446888|-0.037590959|1|0.091520225|-0.227404687|0.8384626709999999|-0.08859337|0|0.751856692|-0.084721769|0.301423347|0.029516069|-58.66704838|20.43891035|171.8311073|14.1532755|-40.6250081|0.49342323|3041.832389|-1455.649997|0.325557803|8.837213274|-1007.989912|38.54110857|-241.591008|2158.30208|735.3783268|18.99059683|1.0|0.0|0.0|0.17|-6.62|2.7|95.5|1.0|0.0|135.03|7.0|6.0|439.47|0.0|0.0|-4.08|6.579999999999999e-05|0.0289|8.36e-05|0.0367|0.0|0.0|0.000106|-0.05703|4.7133|4.5|3.8408|733.29|1238.61|322.81|589.75|0.42968|0.03651452|-1460.61293|7.1079
6_a1|0.0|0|0|0|0.0|0.0|7.535296702|1|2.325221088|-0.005477033|5.4161004020000005|1|-0.114683042|-0.230035376|0.005054086|-0.00983397|10.95180041|-0.0538497079999999|1|-0.180874123|-0.3632559589999999|0.798346291|0.13761072|0|0.8782596159999999|-0.057199415|0.212044989|0.021009352|-27.63847818|10.15161645|58.82435931|4.905211525|-13.35477777|0.4218263379999999|1956.144556|-448.9214297|0.423240564|5.555887839|-216.916644|19.95772445|-74.17956941|778.3512535|359.9965854|12.20110458|1.0|1.0|2.54|0.22|-6.02|3.61|39.94|0.0|0.0|86.31|3.0|3.0|291.35|1.0|1.0|-3.68|0.0007599999999999|221.0|0.00021|0.0613|0.0|0.0|0.000277|-0.02214|4.0635|2.81|4.0635|527.41|875.29|305.12|405.23|0.69818|0.027384499|-935.378591|5.2924
11b_a50|0.0|0|1|1|0.0|0.0|7.927685046000001|1|4.071188272|-0.002908227|5.82008293|1|-0.007722567|-0.13377846|0.011959339|-0.218953127|10.94500697|-0.133073229|2|-0.013155246|-0.277408878|0.800774662|-0.146696566|1|0.931316325|-0.0445367309999999|0.229754094|0.019455771|-23.23499995|10.1501574|35.832562100000004|5.295379767|-12.12179711|0.42907551|2286.724895|-546.5465781|0.357948005|5.697537591000001|-285.1356465|20.26785036|-148.2182458|851.2497152000001|439.9973344|11.28530137|1.0|1.0|2.84|0.15|-5.87|3.09|48.53|0.0|0.0|99.65|2.0|3.0|327.38|1.0|1.0|-4.16|0.000263|0.0862|6.97e-05|0.0228|0.0|0.0|0.000441|-0.02817|4.6471|3.05|3.9863|560.06|955.4|311.03|431.63|0.53885|0.02113855|-1045.849774|5.7696
11_a1|0.0|1|0|0|3.3361517380000003|0.0|7.423568444|1|0.0|-0.018080197|5.351858133|1|0.08043435|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|-0.044235537|1|0.126722854|-0.117419838|0.747358374|-0.069193862|0|0.5955245029999999|-0.131972845|0.2027328789999999|0.034974992|-77.81495049|20.62225192|238.4902806|12.15946748|-45.88191258|0.47723847|2697.640232|-1264.075578|0.248121855|7.43666407|-745.3349875|38.20963621|-297.0290662|1681.223993|495.0560271000001|15.44994131|1.0|1.0|2.31|0.05|-7.47|4.28|97.33|1.0|0.0|105.71|4.0|6.0|385.37|0.0|1.0|-4.66|8.48e-06|0.00327|2.17e-05|0.00838|0.0|0.0|1.29e-05|-0.06546|3.7383|5.26|3.1924|614.86|1036.18|388.38|471.76|0.68162|0.03413353|-1312.2963630000002|6.7696
4p_a46|0.0|0|0|0|0.0|0.122217892|7.825245291|1|2.102855253|-0.004413243|5.587248657999999|0|-0.164311513|-0.233901882|0.005152176|-0.205494852|10.93681929|-0.120823841|1|-0.251219946|0.101602982|0.747019097|-0.078703563|0|0.905966489|-0.0997229069999999|0.3352802039999999|0.007398064|-56.55658053|4.195717966|53.32991189|2.379548177|-32.07534663|0.423511708|2257.769185|-850.1003902999998|0.12579435|5.828038618|-482.1236438|19.44852199|-424.4519674|972.4260993|585.8536976|3.822678404|1.0|0.0|3.2|0.3|-7.05|4.85|61.84|2.0|0.0|107.89|2.0|3.0|357.45|1.0|1.0|-5.4|1.59e-06|0.000567|4.03e-06|0.00144|0.0|0.0|3.2e-05|-0.0393|5.4796|4.89|3.9958|598.19|1058.54|310.28|537.47|0.43709|0.03979459|-1129.4459470000002|6.4672
11g_a5|0.0|1|0|0|2.9590700880000003|0.0|7.139660336|0|1.984996534|-0.004593347|5.209486153|2|-0.083337229|-0.252634073|0.00599982|-0.137618073|10.94877951|-0.007175378|2|-0.14133011|-0.233590516|0.814159231|-0.075382189|0|0.837943738|-0.067247149|0.396049407|0.023215707|-44.19305139|15.25675|106.4990972|10.02633335|-29.04250676|0.485790997|2823.738452|-852.7202582999998|0.456418686|9.342496899|-560.3852433999999|30.75897687|-57.28097817|1568.70782|648.1198739|21.05845771|1.0|1.0|2.34|0.08|-9.04|4.17|81.51|1.0|0.0|118.35|7.0|5.0|408.46|0.0|0.0|-4.31|7.65e-05|0.0312|4.88e-05|0.0199|0.0|0.0|3.770000000000001e-07|-0.04322|4.5106|2.3|4.2083|693.48|1180.25|294.62|542.13|0.56924|0.04557484|-1329.988893|7.5229
11f_a5|0.0|1|0|0|2.967866825|0.0|6.605297921|1|0.0|-0.0037371509999999|4.59511985|3|-0.083432989|-0.227966183|0.00722997|-0.178881726|10.94877949|-0.0080939669999999|1|-0.1323098|-0.203228986|0.756843253|-0.008110526|0|0.847356138|-0.068361657|0.368815548|0.0221464629999999|-47.57801621|15.41338844|106.23633909999998|10.72733576|-33.11311829|0.463183664|2853.401015|-882.7793242999999|0.489052404|9.683662007|-614.3924972|30.31104695|-15.23851001|1727.7296760000002|753.9168511|21.12375879|1.0|1.0|2.87|0.24|-8.67|4.61|76.16|1.0|0.0|126.79|7.0|6.0|427.5|1.0|0.0|-4.26|0.000112|0.0477|5.479999999999999e-05|0.0234|0.0|0.0|9.06e-07|-0.03862|4.4523|2.25|4.1356|729.96|1239.35|299.8|579.1|0.6593600000000001|0.03804804|-1391.50739|7.9208
4f_a49|0.0|0|0|0|0.0|0.0|7.535296702|1|2.066693174|-0.008903208|5.4161004020000005|2|-0.087861524|-0.418450768|0.001532832|-0.064058097|10.92775957|0.0705130559999999|1|-0.14414265|-0.025995042|0.7927086309999999|-0.00953448|1|0.7370618040000001|-0.102926696|0.480786546|0.016591015|-55.88123394|9.007637695|142.7551002|4.89045046|-30.33918719|0.437355335|2458.261097|-781.4221699|0.2816937089999999|6.302023735|-424.2517893|25.29924744|-237.0468572|1087.86764|467.1194103|11.34983222|1.0|0.0|2.35|0.14|-6.54|3.42|80.9|1.0|0.0|102.08|3.0|5.0|356.38|0.0|1.0|-4.09|0.000102|0.0365|8.120000000000001e-05|0.0289|0.0|0.0|0.000104|-0.06954|4.6249|4.07|3.7098|575.01|982.46|334.21|411.94|0.39584|0.03476467|-1179.080799|7.3979
A7701_a51|0.0|1|0|0|2.9690728930000003|0.0|6.605297921|0|0.0|-0.002377784|4.59511985|2|0.070581466|-0.0927335619999999|0.008062393|0.058290286|10.93031118|-0.0299823629999999|1|0.119725261|0.061434294|0.7451039290000001|0.00552665|1|0.865114773|-0.071384149|0.514530959|0.007404204|-32.97926236|3.420720075|62.31656919|1.580362387|-15.23632002|0.420350923|1959.582581|-505.3525041|0.200953608|5.137516673|-233.4713371|17.56790307|-276.3170672|632.4445105000001|332.8814548|5.776909381|1.0|1.0|2.05|0.06|-7.58|4.46|54.46|0.0|0.0|87.52|2.0|3.0|286.33|1.0|1.0|-4.17|0.000111|0.0319|6.790000000000001e-05|0.0195|0.0|0.0|7.5e-06||||||||||||7.6021
12aa_a30|0.0|0|0|0|0.0|0.0|7.412764017000001|2|0.0|-0.008848121|5.351858133|2|-0.014017531|-0.539735362|0.003529389|0.059360681|10.31162784|-0.007369513|1|-0.023695642|-0.207153446|0.809127478|0.024991407|0|0.8126513129999999|-0.078042288|0.418522684|0.030906491|-54.50378741|21.58471858|130.84205079999998|15.0745057|-38.06478415|0.4659424379999999|3115.249471|-1345.094532|0.369240427|8.65813938|-939.3977091|37.41227352|-182.6418006|2132.499591|792.3440337000001|20.72118575|1.0|1.0|0.0|0.21|-6.83|3.94|100.11|2.0|0.0|140.26|7.0|6.0|458.54|0.0|0.0|-5.0|2.47e-06|0.00113|9.94e-06|0.00456|0.0|0.0|6.720000000000001e-05|-0.04966|5.1925|3.34|3.4642|748.78|1275.73|357.9|605.07|0.30341|0.03443621|-1804.582558|8.1135
