molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1i|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|WNSA2|DPSA4|FPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12n_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604984682|0.0304762079999999|-0.007311044|2|0.040899471|-0.1144447669999999|-0.387485343|0.001139238|10.31162898|-0.087019298|1|1|-0.120380857|0.669561738|0.815003426|-0.015189554|0.64876559|0|-0.083120674|0.017064818|-52.4873066|10.77573511|85.87072848|0.221849786|-0.038674741|-41.97990569|0.799403208|-33.14358793|76.16725916|-24.42151771|63.2630417|2349.172094|-15.42118984|7.385790169|13.93957316|-755.6383024|30.54968688|0.0153398069999999|1.0|1.0|0.0|1.0|4.66|17.0|-6.9|4.25|3.18|81.65|2.0|0.0|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|416.47|0.0|0.0|4.12e-06|0.00171|9.71e-06|0.00405|1.26e-07|5.1999|4.07|3.4859|-1675.011418|669.57|355.67|0.1826|238.43|506.94|0.1489|-148.0|-0.19876|-1674.83759|6.32|0.01|7983.0
33_a20|0.0|0|0.0|0.0|1|6.842683282|1.4175014119999998|-0.188733405|-0.00145476|2|0.0388043479999999|0.148855442|-0.078557022|0.009265667|10.93244905|-0.062750442|1|1|-0.060582944|0.616352201|0.74131936|-0.0854333469999999|0.607038752|1|-0.058927252|0.012738882|-38.58254635|8.340767701|8.680600701|0.0506104|-0.0265385579999999|-29.9394021|0.759356182|-25.26187502|54.60811436|-17.37608867|46.92331405|2274.654579|-11.3769728|8.062843544|15.094865900000002|-568.84864|22.88265911|0.013564844|1.0|1.0|1.0|0.0|3.39|27.0|-9.69|5.33|5.39|67.39|2.0|0.0|121.62|0.0|1.0|4.0|-5.6|31.0|4.0|401.46|0.0|1.0|2.48e-06|0.000997|2.98e-06|0.0012|2.04e-10|5443.0|4.07|3.8867|-1275.852801|689.51|318.99|0.6157|227.79|563.98|0.0463|-0.15959|-0.21788|-1275.662457|5.0369|34.0|7.4685
22_a10|0.0|0|0.0|0.0|1|7.535296702|1.343837143|-0.067641834|-0.005035102|2|0.036101695|-0.026750502|-0.332316729|0.008350227|10.92966136|-0.020475007|1|1|-0.208132084|0.670763832|0.747363443|-0.02603707|0.646474494|1|-0.053881447|0.016720696|-41.96631248|13.023146|75.58376652|0.130170086|-0.022372463|-39.42279832|0.564323334|-32.68604442|71.13124588|-17.4251029|54.98945848|2668.5420940000004|-13.57178303|8.84228648|15.30289992|-827.8787647|30.87787063|0.026340252|1.0|1.0|1.0|0.0|3.74|27.0|-9.37|4.64|5.6|73.14|2.0|0.0|139.53|0.0|1.0|6.0|-5.34|36.0|5.0|475.54|0.0|0.0|4.55e-06|0.00217|2.95e-06|0.0014|4.27e-10|4.8251|5.65|3.8517|-1544.237634|770.92|321.89|0.2624|256.95|602.93|0.1922|-0.16095|-0.2180699999999999|-1543.959333|6.5841|1.1|5.9586
4b_a49|0.0|0|0.0|0.0|1|7.535296702|1.343847828|-0.109946885|-0.0074627159999999|2|0.036555556|-0.064060521|-0.402986655|0.001769804|10.92776533|0.02907541|1|1|-0.089371493|0.720824193|0.798826417|0.005818676|0.6967593559999999|1|-0.091725536|0.0241270029999999|-56.45224362|14.84890147|41.97072627|0.241850733|-0.030696709|-34.19753462|0.645330839|-34.74338731|71.2971749|-18.89220999|71.30114509|1701.832352|-11.62716177|7.588962922|14.53457293|-581.3580885|29.27523192|0.02556165|1.0|1.0|1.0|1.0|3.37|21.0|-7.05|3.71|3.26|90.13|1.0|0.0|112.36|0.0|1.0|6.0|-3.81|30.0|6.0|400.43|0.0|1.0|0.000155|62.0|0.000132|0.0527|8.91e-08|4.6422|3.56|3.7413|-1333.063439|664.86|331.39|0.2856|267.08|509.78|0.0615|-0.15635|-0.22366|-1332.8586269999998|2.2306|79.0|7.1024
15_a47|0.0|1|2.9226792460000004|0.0|0|6.605297921|1.304329657|-0.164258919|-0.00516949|2|0.042285714|-0.130885389|-0.21194909|-0.0026314909999999|10.9497222|0.0506476009999999|1|1|-0.017562097|0.644280611|0.830688568|-0.131424138|0.614613723|1|-0.084413593|0.016669157|-45.1562696|8.917011222000001|61.0548099|0.208246323|-0.033307714|-25.87091101|0.711630105|-24.15592798|59.79410145|-17.81765281|54.07328082|869.1027727|-9.531388265|6.984778596|13.37174753|-362.1927541|25.03780079|0.021370407|1.0|1.0|1.0|2.0|2.89|21.0|-8.49|4.69|5.28|66.49|2.0|0.0|96.6|0.0|1.0|3.0|-4.89|25.0|4.0|353.78|0.0|1.0|1.29e-05|0.00455|1.41e-05|0.00499|3.22e-09|4.3312|3.33|4.0594|-1527.4104|552.16|305.43|0.2828|286.26|419.75|0.0759|-0.16762|-0.2268|-1527.316555|3.7709|16.0|7.8
15d_a10|0.0|0|0.0|0.0|1|7.535296702|1.343850133|-0.233802395|-0.002831383|3|0.031742919|-0.059217023|-0.184039927|0.010215823|10.92970801|0.007032164|1|1|-0.280243276|0.74726683|0.745184875|0.02497303|0.71456262|1|-0.057588609|0.02281891|-38.80896881|15.37766538|67.59624856|0.12390229|-0.018829931|-32.06793721|0.471900166|-26.15336742|66.95020436|-12.68949225|54.18663419|2036.192049|-8.551449923|8.429169102000001|16.02072769|-513.0869954|26.89020509|0.028735133|0.0|1.0|1.0|0.0|3.71|21.0|-7.82|4.14|3.44|65.3|1.0|0.0|131.43|0.0|1.0|6.0|-3.78|33.0|6.0|441.52|1.0|0.0|0.000167|0.0739|4.1200000000000005e-05|0.0182|1.5e-08|5.6004|2.05|3.8591|-1430.8144619999998|737.09|321.28|312.0|221.39|565.91|0.0856|-0.15916|-0.20918|-1430.795367|3.8163|69.0|7.1612
LY364947_a10|0.0|0|2.949609552|0.0|0|6.605297921|1.390175303|-0.278922508|-0.00235945|2|0.0273958329999999|0.0938628109999999|-0.084940213|0.007575|10.9303125|-0.006198347|1|1|0.072909639|0.706034038|0.711607778|-0.072740964|0.681525895|1|-0.076999385|0.009678082|-34.01613475|4.275500834|144.7228349|0.156895451|-0.029665114|-14.69643595|0.7234846559999999|-15.02735938|41.53157099|-13.10520229|38.29163558|839.5356408|-5.78950507|4.702575386|9.161732895|-191.05366730000003|18.1140017|0.018707677|1.0|1.0|1.0|1.0|2.46|21.0|-7.2|3.97|3.69|54.46|0.0|0.0|82.56|0.0|1.0|2.0|-3.54|21.0|3.0|272.3|1.0|1.0|0.00029|0.0789|0.000137|0.0374|6.31e-08|||||||||||||||59.0|7.2291
14ab_a23|0.0|1|0.0|0.0|2|7.423568444|1.197962873|0.065530542|-0.0050415|2|0.04314059|0.021287386|-0.287365522|0.013012022|10.313217300000002|-0.03821899|2|2|-0.13397874|0.725358161|0.75434493|-0.085303124|0.693959193|1|-0.051974369|0.017974612|-35.59605095|12.31039874|40.23721489|0.07577767|-0.031648261|-35.76253038|0.797837067|-24.37891748|61.60741239|-21.67516705|47.90644969|2332.352369|-14.84482393|7.83369055|14.76864227|-786.7756682999999|27.16741043|0.013710439|0.0|1.0|1.0|1.0|3.63|26.0|-8.16|4.4|4.63|105.02|2.0|1.0|130.22|0.0|1.0|5.0|-6.23|32.0|4.0|439.54|0.0|0.0|5.9e-07|0.000259|2.81e-06|0.00123|6.9799999999999995e-09|3.6587|4.1|3.6587|-1708.563399|719.66|338.88|0.3893|338.88|595.23|0.3893|-0.14778|-0.21924|-1708.3414239999995|8.4721|4.0|8.4012
8g_a12|0.0|1|2.897921027|0.0|0|6.580639137|1.28383574|0.10205033|-0.0084227909999999|2|0.038347953|-0.038463841|-0.40429396|0.005898773|10.95472263|-0.040257632|1|1|0.122649613|0.804158158|0.7475224290000001|-0.04981165|0.7714487940000001|1|-0.076856227|0.008910823|-42.39297373|4.915102972|84.95000993|0.142374631|-0.042752517|-31.79592789|0.90166696|-23.38345638|61.99654413|-23.58177591|47.30807670000001|1356.883205|-13.00742505|6.882798206|12.83559677|-572.326702|26.15353224|0.007890315|0.0|1.0|1.0|2.0|4.07|21.0|-8.0|3.31|2.07|78.85|1.0|0.0|109.93|0.0|1.0|3.0|-4.38|27.0|5.0|353.38|0.0|0.0|4.15e-05|0.0146|4.61e-05|0.0163|9.98e-09|4.2057|3.68|3731.0|-1154.321531|590.93|332.31|0.3786|294.8|418.41|0.1601|-0.1520099999999999|-0.21633|-1154.173831|4.2131|3715.0|5.43
7b_a10|0.0|0|0.0|0.0|0|7.535296702|1.186434511|-0.170920618|-0.001621737|2|0.037804233|-0.060829392|-0.07459988|0.011041815|10.93274506|0.039221939|0|0|-0.082499103|0.624866343|0.764865564|-0.108464916|0.586354126|1|-0.0590666679999999|0.009734392|-30.71062112|5.061217187|13.37827368|0.07558334|-0.027444463|-19.47494818|0.781045839|-15.96741933|43.9185573|-14.26924098|35.77183831|2150.375871|-7.419027879|4.854451707|8.771658176|-311.5991709|18.26940272|0.012428175|1.0|1.0|0.0|0.0|3.9|16.0|-6.99|4.34|3.03|41.38|1.0|1.0|105.44|0.0|1.0|2.0|-5.28|25.0|3.0|346.81|1.0|1.0|5.29e-06|0.00183|5.25e-06|0.00182|1.0200000000000001e-07|6.0231|3.44|3.6426|-1450.09312|562.31|340.37|0.1488|205.85|400.65|0.0899|-0.1584799999999999|-0.21225|-1450.124551|5.6147|19.8|4.7033
12aw_a36|0.0|0|3.28940051|0.0|0|7.412764017000001|1.297044239|-0.135690414|-0.008293935|2|0.043383838|0.066435701|-0.4478724979999999|-0.006877664|10.96021804|-0.034663063|1|1|-0.250781298|0.653741315|0.836170906|-0.022464907|0.632625562|0|-0.088516379|0.023038651|-56.73814908|14.76755422|54.50894809|0.2938251289999999|-0.041292362|-47.12705211|0.749052287|-36.36860892|87.37742985|-26.46800754|71.5057033|2380.579051|-16.96573876|7.545677222999999|14.32425315|-848.2869380000001|35.33532702|0.02161528|1.0|1.0|0.0|2.0|4.73|17.0|-7.12|3.55|3.0|69.2|1.0|0.0|123.67|0.0|1.0|5.0|-3.99|31.0|6.0|417.41|1.0|0.0|0.000102|0.0424|4.81e-05|0.0201|7.599999999999999e-08|5.2313|3.66|3.8763|-1431.404673|666.09|319.85|0.4088|237.0|507.71|0.3892|-0.15688|-0.21201|-1431.239759|6.5278|9.0|8.0458
15_a3|0.0|0|0.0|0.0|0|6.823286122000001|0.619596467|0.079167398|-0.006742751|3|0.045993266|-0.182934001|-0.289938297|-0.006419472|10.33806279|0.021805556|0|0|-0.039798975|0.968837995|0.813015336|-0.103599654|0.911346861|1|-0.092342351|0.007901554|-47.26593592|4.04445331|315.5421792|0.221091166|-0.037667|-28.19600959|0.850327497|-24.19332693|60.30684851|-19.28005913|51.31038923|1433.713715|-9.868603355|5.371119692000001|9.975434973|-394.7441342|22.67368656|0.010200078|1.0|1.0|1.0|1.0|4.12|16.0|-5.78|2.21|1.56|89.99|0.0|0.0|94.29|0.0|2.0|2.0|-2.77|23.0|5.0|321.4|0.0|0.0|0.0017|547.0|0.000951|306.0|1.66e-06|6.0077|2.33|3.7072|-1328.688126|553.81|334.44|0.4107|206.37|398.12|0.0173|-0.1576|-0.22079|-1328.581677|2.3271|25.0|7.6021
12z_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604983642|-0.1155022219999999|-0.008819424|2|0.040566449|0.034848862|-0.537984876|0.003529389|10.31162784|-0.045463448|1|1|-0.207153446|0.8397577820000001|0.809127478|-0.02232319|0.794193541|0|-0.071429418|0.030875938|-49.68145417|21.47520633|54.40462246|0.167079923|-0.034034824|-52.13870496|0.630839856|-34.55504699|95.20867045|-23.67231332|71.1566605|2435.831516|-16.464854199999998|8.071510779|15.74641625|-938.4966892|37.52507564|0.029109145|1.0|1.0|1.0|1.0|4.86|17.0|-6.83|3.94|2.63|100.11|2.0|0.0|140.26|0.0|1.0|7.0|-5.61|33.0|6.0|458.54|0.0|0.0|2.47e-06|0.00113|9.94e-06|0.00456|1.47e-07|4.8063|3.34|3.4438|-1804.814868|739.33|360.02|0.1855|257.96|580.6|0.1441|-146.0|-0.19279|-1804.581882|7.2113|44.0|7.3615
14_a15|0.0|0|0.0|0.0|0|0.0|1.43568901|-0.058775738|-0.006678826|2|0.037073171|-0.033982971|-0.374014235|0.001740635|10.9597359|-0.015736888|0|0|-0.184255041|0.8310685940000001|0.719993769|-0.021648026|0.7933685340000001|0|-0.063809873|0.014672137|-40.89540491|9.403293601|92.51564418|0.112910954|-0.032888795|-37.68282812|0.770309725|-26.20964538|68.59458198|-21.0782518|50.29869851|2731.841165|-13.50893838|6.040010666000001|10.18067005|-715.9737342999999|27.36334635|0.015286995|1.0|1.0|1.0|1.0|3.56|24.0|-9.82|5.32|6.3|56.27|2.0|0.0|119.95|0.0|1.0|6.0|-6.22|30.0|4.0|397.47|0.0|1.0|5.99e-07|0.0002379999999999|1.47e-06|0.000584|1.51e-10|4.4518|5.16|3.6209|-1281.105795|689.8|342.41|0.3131|278.5|584.18|0.0054|-0.14997|-0.18379|-1280.87015|5.0894|0.03|7.5229
47k_a18|0.0|0|0.0|0.0|0|7.03438793|1.25117623|0.029145635|-0.0067578909999999|0|0.033777778|-0.017736343|-0.5135996820000001|0.003047962|10.94702256|-0.008576013|0|0|-0.421027889|0.762665453|0.721697829|0.022512501|0.737517943|0|-0.065324278|0.015080484|-51.59195677|11.91029894|20.66242736|0.169064596|-0.030255779|-55.10689702|0.7153044209999999|-40.74641317|84.23875372|-23.89547793|63.50225571|2009.418849|-18.87222501|9.777177947|18.35217454|-1377.672426|33.40602576|0.018313855|1.0|1.0|1.0|2.0|4.66|18.0|-8.44|2.39|3.17|88.97|3.0|2.0|154.86|1.0|1.0|11.0|-5.84|38.0|4.0|513.63|0.0|0.0|1.44e-06|0.000742|4.65e-06|0.0023899999999999|3.6099999999999997e-09|3.0948|8.45|3.0948|-1664.756029|842.29|400.63|0.5920000000000001|400.63|793.48|0.5920000000000001|-0.1277599999999999|-0.17135|-1664.341238|5.2253|29.0|7.5376
18_a3|0.0|0|2.897754472|0.0|0|6.605297921|1.43179288|-0.256375952|-0.003487792|3|0.034712644|0.08269134|-0.122072724|0.0057881999999999|10.96965878|-0.025890816|1|1|-0.064953613|0.7226687409999999|0.714658751|0.0355413979999999|0.6858831809999999|1|-0.069839069|0.013796397|-31.07331853|6.1383958|160.9514039|0.158042379|-0.031753312|-16.76239841|0.682492203|-13.82537222|48.19055867|-14.12792012|37.21171433|703.8534116000001|-6.285899403999999|5.293627315|10.24658906|-201.1487809|20.70048575|0.02363555|0.0|1.0|1.0|1.0|2.62|21.0|-6.83|3.42|3.08|67.35|0.0|0.0|80.35|0.0|1.0|2.0|-2.82|21.0|4.0|273.29|1.0|1.0|0.0015|411.0|0.000537|147.0|1.49e-07|3.9765|1.85|3.9765|-889.9619321|482.41|311.79|0.3326|311.79|330.54|0.3326|-0.1641099999999999|-0.2218|-889.894728|3.3664|0.03|7.5229
9b_a36|0.0|0|3.513187594|0.0|0|7.412764017000001|0.62670079|-0.053019801|-0.0058276019999999|2|0.040166667|0.082806042|-0.308862918|0.005050384|10.33767255|-0.06502499|1|1|-0.094526372|0.8421237309999999|0.7885597609999999|-0.034830997|0.7961424690000001|0|-0.074181597|0.017007854|-46.58565720000001|10.68084402|67.12293326|0.154620539|-0.036110824|-38.76797062|0.78242217|-29.25555061|71.70079424|-22.67740953|57.26650122|2464.2160510000003|-14.24129533|7.549264797|13.80758516|-697.8234711|28.98359786|0.015872498|1.0|1.0|0.0|1.0|4.73|17.0|-6.64|3.6|2.76|82.47|1.0|0.0|126.17|0.0|1.0|5.0|-4.6|29.0|4.0|398.48|0.0|0.0|2.49e-05|0.00992|3.71e-05|0.0148|2.3100000000000002e-07|3.8535|3.82|3.8535|-1575.7800140000002|666.01|321.74|0.5392|321.74|514.45|0.5392|-0.15833|-0.20979|-1575.616432|8.4288|21.0|7.6778
14g_a23|0.0|1|0.0|-4.794439428|2|7.423568444|1.197957711|0.180361525|-0.014609495|2|0.0422736629999999|0.058422864|-0.803522236|-0.002390707|10.3132174|-0.030586527|2|2|-0.2952674819999999|0.598213287|0.796412133|0.010202051|0.575188253|1|-0.072819606|0.018341721|-51.82254036|13.05300369|95.64648102|0.092665527|-0.041536002|-48.76552945|0.780315815|-36.87984398|83.15907597|-29.55936307|64.87554405|2531.8503170000004|-21.03611074|8.788027188|16.32997765|-1072.841648|37.88128151|0.020564836|0.0|0.0|1.0|1.0|3.61|26.0|-7.95|3.97|6.18|114.25|2.0|1.0|126.97|0.0|1.0|7.0|-6.89|35.0|8.0|495.48|0.0|0.0|1.29e-07|6.38e-05|1e-06|0.0004969999999999|1.12e-08|3.7042|5.17|3.7042|-2042.1835260000005|730.13|334.71|0.3478|334.71|583.38|0.3478|-0.1519|-0.23201|-2042.000034|10245.0|0.01|8.0
14b_a3|0.0|0|0.0|0.0|0|6.823286122000001|0.605016869|0.143500839|-0.009130444|3|0.039799383|-0.1551678719999999|-0.356087317|-0.00603969|10.31162234|-0.102362298|1|1|-0.094863591|0.882394075|0.7809478329999999|-0.133815639|0.8255789570000001|1|-0.090994113|0.012828558|-44.49789848|6.273415527999999|252.49572540000003|0.2135234869999999|-0.036469822|-24.15156108|0.766915433|-21.76034149|57.87172082|-17.83445545|50.77131401|1289.104749|-8.721397057|4.989782639|9.738358819|-313.9702941|23.25478753|0.017348996|0.0|1.0|1.0|1.0|3.18|21.0|-6.89|4.28|3.71|105.82|0.0|0.0|93.25|0.0|1.0|2.0|-4.45|23.0|4.0|319.38|0.0|1.0|3.54e-05|0.0113|0.000103|0.0327|1.28e-07|3.0724|2.22|3.0724|-1327.514377|524.27|403.54|0.2276|403.54|368.39|0.2276|-0.12942|-0.19618|-1327.398177|3.8724|0.38|6.4202
20b_a10|0.0|0|0.0|0.0|1|7.535296702|1.343837209|0.048567614|-0.007463406|2|0.035818182|-0.030238422|-0.447804373|0.001965496|10.92966143|-0.013623188|1|1|0.031942481|0.725009545|0.761071345|0.052265135|0.6980623109999999|1|-0.094975935|0.013038163|-60.68950774|8.331370518|81.39248686|0.24740823|-0.033783202|-36.12803002|0.7616213270000001|-38.78052212|67.46831286|-21.58742537|69.02087825|2257.777328|-13.79433873|7.554743755|13.838742600000002|-758.6886304|28.34404003|0.0171045989999999|1.0|1.0|1.0|1.0|3.54|27.0|-8.93|4.23|5.0|95.92|2.0|0.0|129.73|0.0|1.0|5.0|-5.22|34.0|5.0|447.49|0.0|1.0|6.05e-06|0.00271|8.13e-06|0.00364|1.1699999999999999e-09|5.9354|4.88|3.9013|-1465.62724|687.84|317.8|0.2782|208.89|482.93|0.1382|-0.16388|-0.2217199999999999|-1465.395231|7.7954|1.1|5.9586
13_a1|0.0|0|3.409865599|0.0|0|7.423568444|1.430073963|-0.046530797|-0.012199718|1|0.036382114|0.1129747169999999|-0.597786194|-0.008672236|10.94989555|-0.084271845|1|1|-0.120034915|0.87703849|0.76714213|-0.051729721|0.833702788|0|-0.111667908|0.033737733|-64.94184903|19.62059449|148.7311076|0.320539533|-0.040302516|-36.08180773|0.7082629840000001|-37.76773325|77.55889436|-23.43842502|84.56244352|1786.445642|-13.63090514|7.493979856|14.33466671|-613.3907313999999|33.09282789|0.026679865|1.0|1.0|1.0|2.0|3.35|23.0|-7.94|4.75|3.87|80.26|1.0|0.0|104.88|0.0|1.0|4.0|-4.29|28.0|5.0|371.39|0.0|1.0|5.16e-05|0.0192|4.58e-05|17.0|1.14e-08|4.0783|3.17|3.4483|-1238.395767|613.52|359.55|0.5339|304.01|472.52|0.3535|-0.13921|-0.18883|-1238.22919|3.9446|0.26|6585.0
12ar_a36|0.0|0|3.46014932|0.0|0|7.412764017000001|1.297042582|-0.064363806|-0.007046017|2|0.040839506|0.083451772|-0.40866901|0.000939229|10.95407427|-0.036002609|1|1|-0.169341326|0.86559137|0.8371588959999999|-0.017348015|0.8196353679999999|0|-0.080760277|0.022389124|-54.80317647|15.19305207|86.85924228|0.163457134|-0.0347392029999999|-45.46486105|0.705591187|-37.18892821|82.17472548|-23.57370143|69.99622854|2404.999137|-15.99689556|8.770514183|16.68371115|-863.83236|33.4098581|0.0223636779999999|1.0|1.0|0.0|2.0|4.86|17.0|-7.05|3.14|1.95|92.99|1.0|0.0|133.27|0.0|1.0|6.0|-3.92|32.0|5.0|420.47|0.0|0.0|0.0001199999999999|0.0503|0.000122|0.0515|8.95e-08|5225.0|3.23|3.8489|-1364.511244|717.19|322.13|0.5586|237.29|580.53|0.2372|-0.15631|-0.21291|-1364.2977050000002|8.7322|25.0|7.6021
3h_a32|0.0|1|3.579396967|0.0|0|7.765993078999999|0.609420752|0.01077056|-0.005281944|0|0.037731481|0.014517903|-0.269379119|0.002101838|10.31100268|-0.111111111|3|3|-0.122769653|0.84279263|0.7926338540000001|-0.169197453|0.8030743229999999|1|-0.07183387|0.0111539339999999|-44.97387528|6.98327435|76.38838542|0.12119737|-0.027590124|-34.60714056|0.7734940029999999|-28.15732254|62.63332945|-17.27367301|51.95714963|2911.160989|-10.81473143|8.107034244|13.71739929|-519.1071084|22.33200639|0.011751781|1.0|1.0|1.0|1.0|3.65|19.0|-8.47|8.11|6.24|110.94|2.0|0.0|112.28|0.0|1.0|7.0|-8.23|26.0|3.0|382.55|0.0|1.0|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.000273|3.37e-09|3.5552|4.61|3.5552|-1790.6908030000002|676.22|348.74|0.2926|348.74|578.86|0.2926|-0.1474099999999999|-0.20059|-1790.5004850000005|5.8749|7.0|8.1549
5e_a40|0.0|0|0.0|0.0|1|8.149890544|0.604912776|-0.091305805|-0.004925115|0|0.044526749|-0.106497535|-0.162528785|0.009890343|10.31198323|0.029272031|2|2|0.010397494|0.535506399|0.8092726020000001|-0.402340487|0.5087199929999999|1|-0.076883794|0.019851304|-36.56222854|9.440323938|170.7311133|0.135577249|-0.035889706|-20.29110082|0.8223594679999999|-17.38723451|48.81318333|-17.06741495|46.00255248|512.5703164|-8.116440327000001|6.533857846|12.51197289|-243.4932098|20.75420252|0.012921086|1.0|0.0|0.0|0.0|3.03|14.0|-4.65|4.3|3.74|75.5|1.0|1.0|79.16|0.0|2.0|3.0|-4.78|20.0|3.0|303.77|1.0|1.0|1.66e-05|0.00505|5.56e-05|0.0169|2.23e-05|3.7138|4.99|3.7138|-1637.197299|493.19|333.85|0.5262|333.85|390.33|0.5262|-0.14786|-0.2201699999999999|-1637.162552|10282.0|25.0|7.6021
10_a15|0.0|0|0.0|0.0|0|0.0|1.4356889780000002|-0.137104477|-0.006872984|2|0.037209302|-0.0869138469999999|-0.384887119|0.001740635|10.95972828|0.010152859|0|0|-0.184255041|0.8310685940000001|0.713794823|0.0107135269999999|0.7933685340000001|0|-0.052826735|0.010485777|-30.73805622|6.101312009|6.497096666|0.066863055|-0.036384844|-34.36276159|0.8301726490000001|-17.88541558|65.80736417|-21.17108692|36.83936823|2305.991259|-12.31872585|5.555044294|10.08767698|-652.8924702|25.50202895|0.0116026369999999|1.0|1.0|1.0|1.0|3.58|24.0|-9.82|5.32|6.3|56.27|2.0|0.0|119.95|0.0|1.0|6.0|-6.22|30.0|4.0|397.47|0.0|1.0|5.99e-07|0.0002379999999999|1.47e-06|0.000584|1.51e-10|4.4682|5.16|3.6448|-1281.088565|631.2|340.17|0.1412|277.48|487.16|0.0042|-0.15377|-0.18958|-1280.862627|3.1460000000000004|7.0|8.1549
7f_a10|0.0|0|0.0|-4.8022906380000006|1|7.535296702|1.240141822|0.103083789|-0.011104817|2|0.037386831|-0.104120245|-0.5663456689999999|0.00189949|10.92948443|-0.0971900919999999|1|1|-0.172751862|0.5371733989999999|0.796084921|-0.009545801|0.5209683970000001|1|-0.064238302|0.00797443|-35.78096407|4.441786155|15.96885516|0.068226214|-0.03645808|-29.53487321|0.8217865520000001|-19.93012491|60.16185231|-20.30728086|40.22275023|2375.702381|-11.31122804|6.115784565|10.23679556|-531.6277179|24.71113795|0.012813716|1.0|1.0|1.0|0.0|3.37|21.0|-8.13|5.07|6.57|52.83|2.0|0.0|106.77|0.0|1.0|4.0|-5.54|30.0|7.0|410.39|0.0|0.0|2.9e-06|0.00119|2.52e-06|0.00103|7.38e-09|5.7757|4.93|3.6256|-1442.216293|597.28|341.96|348.0|214.67|426.07|0.0191|-0.15627|-0.2175699999999999|-1442.058773|3.2524|141.0|6.8508
9_a10|0.0|0|0.0|0.0|1|7.535296702|1.377786667|-0.096384071|-0.004530817|2|0.03590535|-0.048732912|-0.285441469|0.007316125|10.92721632|-0.1048161059999999|1|1|-0.239634564|0.7141481129999999|0.791322552|-0.000865755|0.692424727|1|-0.057690053|0.013842683|-40.90513782|9.815155744|86.66800495|0.130554786|-0.028592687|-42.40634438|0.73129178|-29.00379197|71.07688871|-20.27364785|50.72029356|2284.568215|-14.37503199|8.765421221|16.02210901|-848.1268877|27.72306267|0.015893979|1.0|1.0|1.0|1.0|4.0|21.0|-7.93|3.69|3.68|75.94|1.0|0.0|130.71|0.0|1.0|7.0|-4.23|33.0|5.0|438.52|1.0|0.0|5.920000000000001e-05|0.0259|3.64e-05|16.0|1.17e-08|5.5668|4.51|3.7309|-1410.041793|740.24|332.32|0.4138|222.72|631.5|0.0041|-0.15045|-0.21163|-1409.764013|4942.0|193.0|6.7144
17f_a50|0.0|1|0.0|0.0|2|7.934155233999999|1.349854916|-0.2208117919999999|-0.002205848|1|0.03135101|-0.167275895|-0.125733326|0.012475826|10.94501702|-0.132773563|2|2|-0.407467272|0.758335704|0.7851209440000001|-0.132153434|0.7241275009999999|1|-0.047333916|0.016414675|-29.10566644|10.09339793|6.382846132999999|0.088541266|-0.026836447|-28.30463221|0.721122105|-17.89709978|55.9791334|-16.50175503|39.19906437|1929.981543|-10.14694362|7.200480876|13.65716648|-537.7880119|22.88344084|0.01617809|1.0|1.0|1.0|0.0|3.81|20.0|-6.38|2.87|3.83|51.77|1.0|0.0|116.81|0.0|1.0|6.0|-3.58|29.0|4.0|384.48|1.0|1.0|0.000266|102.0|7.57e-05|0.0291|4.15e-07|4.0664|2.5|4.0664|-1219.2481369999998|653.63|304.9|0.1708|304.9|564.52|0.1708|-0.16784|-0.20148|-1219.02507|8.312999999999999|398.0|6.4001
