molecula|SddssS|SaaNH|NaasN|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|FPSA5|Mor01p|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
1o_a5|0.0|2.923171926|0|0|1.427566509|-0.266637757|-0.002633927|4.59511985|2|0.025987654|-0.033273504|-0.1079910069999999|0.0057302559999999|-0.102739602|-0.008511304|1|-0.05876042|0.038275248|0.06759341|-0.231165601|2|0.78144982|-0.003561205|-0.016408975|0.85693939|0.650008224|0.01325562|-42.63505279|-39.1638643|167.3051756|0.11569628|62.16682117|-0.028770932|-21.04383087|3.827177229|1.01402588|0.699913551|-1.093295425|50.11479279|49.75766514|2238.291862|475.1609233|-587.4579645|833.537568|0.300086449|7.522366517000001|0.8888980340000001|161.2447749|0.020380352|393.5487205|1.0|1.0|1.0|2.81|23.0|-8.11|4.07|78.25|1.23|0.0|0.0|95.2|1.0|3.0|-4.08|-6.3|323.35|0.0|0.0|-4.08|0.0269|8.340000000000001e-05|2.78|2.54e-06|-0.07037|2.66|4.1692|-1043.536121|938.37|297.38|0.3966|-1043.422345|0.0071|-0.1693599999999999|4.7435|0.04126499|5.4919|35.0|7.4559
12x_a36|0.0|3.494913155|0|2|0.629399587|-0.058295476|-0.007008724|5.351858133|2|0.041767677|0.021670322|-0.40650598|0.00285431|-0.054184069|-0.023932402|1|0.038200407|-0.07550872|-0.133106642|-0.4331246039999999|1|0.828393514|0.056034339|-0.041914045|0.8792981679999999|0.855081905|0.017625524|-49.60929169|-70.20305027|81.81168174|0.163597165|110.0434027|-0.036722107|-47.22198284|7.974776509|0.8295471390000001|0.7768535409999999|-1.982993755|81.1499815|61.46507585|2884.428214|562.6051882|-1333.8579550000002|2391.802689|0.223146459|8.770758009|0.847720832|150.09915149999998|0.016274369|725.9470896|1.0|1.0|1.0|4.87|17.0|-7.05|2.61|94.5|2.51|1.0|0.0|135.47|1.0|6.0|-4.85|-6.64|427.52|0.0|0.0|-4.51|0.0061|3.09e-05|3.19|3.83e-05|-0.05311|3.37|3.7364|-1670.419519|1209.23|331.83|0.3901|-1670.182026|0.0199|-0.1517099999999999|5.6653|0.03331471|7.2812|7.0|8.1549
4q_a46|0.0|0.0|1|1|1.131262631|-0.2520920439999999|-0.001250008|5.587248657999999|2|0.0462962959999999|-0.012611536|-0.066250447|0.012173202|-0.155661124|-0.081623022|1|-0.019471024|-0.1214838219999999|-0.187559576|-0.125840557|2|0.807871283|-0.15266708|-0.121752717|0.848935944|0.703627625|0.014510206|-29.12008262|-39.09149156|38.31894407|0.086449996|48.25357162|-0.021010627|-21.81959712|4.520667361|72.14599138|0.61955726|-1.050531344|49.37907349|37.21920695|2234.596293|509.9138517|-586.3723734|1491.412605|0.38044274|6.038093227999999|0.952269544|212.350744|0.018430997|554.3688216|1.0|1.0|1.0|3.95|17.0|-6.94|4.09|52.83|1.75|0.0|0.0|102.63|1.0|4.0|-3.41|-6.54|348.44|0.0|1.0|-3.89|135.0|0.000129|2.65|3.97e-05|-0.03042|2.57|4.5296|-1108.729426|1043.05|273.72|0.1432|-1108.511662|0.1432|-0.1903|2.7026|0.02185677|3.2968|743.0|6129.0
14z_a23|0.0|0.0|2|0|1.197960872|0.08752343|-0.005892861|5.351858133|2|0.04314059|0.038811869|-0.30053593|0.009174505|-0.0438568409999999|-0.0229244|2|0.0708381429999999|-0.069023218|-0.125978901|-0.46459002|2|0.802520527|0.10796308|-0.035965909|0.8668730109999999|0.64069202|0.018337664|-40.56245532|-55.54823244|40.18308023|0.074698898|52.02674091|-0.03393829|-38.68856944|8.895469235|79.960755|0.785604449|-1.595099623|66.77741935|53.33438253|3094.698027|644.4593172|-1110.964649|2692.627452|0.214395551|7.834464959|0.903664694|149.3235124|0.01612263|665.6233736|0.0|0.0|1.0|3.42|26.0|-8.57|5.32|105.02|3.99|2.0|1.0|130.3|1.0|5.0|-6.77|-5.8|480.37|0.0|0.0|-6.13|8.18e-05|7.37e-07|4.83|1.29e-06|-0.08503|4.73|3.6632|-2549.0953670000004|1221.92|338.46|0.3201|-2548.895003|0.2917|-0.15195|5.9301|0.01238131|7.9877|5.0|8.2941
17g_a50|0.0|0.0|2|2|1.320916184|-0.185924266|-0.002050512|5.82008293|2|0.029160757|-0.05611228|-0.13328325|0.012079|-0.022378911|-0.1155555559999999|2|-0.090386911|-0.200725906|-0.323333765|-0.213708251|1|0.738521694|-0.10642733|-0.2126789369999999|0.7787714459999999|0.7276268779999999|0.014550016|-32.14758511|-47.17463902|10.60268439|0.079336825|52.94662161|-0.025918901|-31.48270383|6.48022912|85.51402581|0.749948388|-1.555134042|56.28102287|41.85775712|2821.3922|614.4183967|-1037.842058|1975.996014|0.250051612|8.130878433|0.879688945|166.8756987|0.013645282|829.3813984|0.0|1.0|1.0|4.04|20.0|-6.96|4.37|51.77|2.71|2.0|0.0|133.03|1.0|6.0|-4.46|-6.28|424.54|0.0|1.0|-4.86|0.0148|1.39e-05|3.68|4.6500000000000005e-05|-0.0323|3.22|4.0458|-1335.946919|1259.05|306.45|0.1795|-1335.631756|0.1795|-0.16699|7.0584|0.02957267|9.1706|246.0|6.6091
14a_a5|0.0|2.948727373|0|1|1.226142247|-0.056730193|-0.0053665219999999|4.59511985|3|0.027375887|-0.132625457|-0.316624785|0.002956745|-0.086229994|0.024793388|1|-0.213526163|-0.010147323|-0.016337128|-0.36152442|2|0.79661948|0.144729708|0.047169811|0.847379958|0.71006207|0.0173669719999999|-54.69145586|-53.20786056|134.62273080000003|0.209074444|141.38542919999998|-0.0271808479999999|-35.98151967|7.942029745|55.04914434|0.629783335|-1.494946644|69.71575554|66.43577392|2836.468636|534.8590069|-1010.949351|1315.573182|0.370216665|8.424031251|0.88709518|250.3569601|0.024411136|723.0631751|0.0|1.0|1.0|3.24|23.0|-8.84|4.38|92.79|1.37|1.0|0.0|123.0|1.0|6.0|-4.15|-7.08|425.48|0.0|0.0|-4.22|0.0304|6.02e-05|2.55|6.16e-07|-0.0507699999999999|4.3|4.1501|-1390.546425|1195.01|298.75|0.5853|-1390.29207|0.5853|-0.1676|2.7115|0.04629687|2.8163|112.0|6.9508
15_a10|0.0|0.0|1|1|1.277647202|-0.166303336|-0.0027892409999999|5.4161004020000005|2|0.0353864729999999|-0.0729795729999999|-0.142251304|0.009882584|-0.055918786|-0.05940848|1|-0.1157120169999999|-0.085979341|-0.136323668|-0.208590561|2|0.808676284|-0.079744227|-0.105662909|0.863438637|0.635064845|0.018614889|-35.30133759|-44.18725043|33.67392858|0.084473199|50.34268476|-0.025240716|-26.33385303|6.61142847|108.7226878|0.646412648|-1.186313662|56.66229609|46.39507481|2549.580207|545.6177511|-706.9960069|2288.954984|0.353587352|6.35937164|0.767351752|210.7240726|0.020932674|563.875765|1.0|1.0|1.0|3.29|21.0|-8.3|4.72|52.83|2.53|2.0|1.0|111.21|1.0|5.0|-4.48|-6.07|390.87|0.0|1.0|-4.81|13.0|1.56e-05|3.68|1.96e-06|-0.05243|3.12|3.7997|-1604.057542|1086.19|326.3|0.4553|-1603.851644|0.1647|-0.1574|4.5192|0.03039798|6.1563|33.0|7.4815
18_a3|0.0|2.897754472|0|0|1.43179288|-0.256375952|-0.003487792|4.59511985|3|0.034712644|0.08269134|-0.122072724|0.0057881999999999|0.042606196|-0.025890816|1|0.150826737|-0.035611069|-0.064953613|-0.2495754869999999|3|0.714658751|0.0355413979999999|-0.051083228|0.784960175|0.6858831809999999|0.013796397|-31.07331853|-37.67445366|160.9514039|0.158042379|70.31739201|-0.031753312|-16.76239841|2.73114076|0.0|0.682492203|-1.016105994|48.19055867|37.21171433|1938.093995|374.610053|-452.0934439|703.8534116000001|0.317507797|5.293627315|0.935646099|141.2679329|0.02363555|270.539096|0.0|1.0|1.0|2.62|21.0|-6.83|3.08|67.35|0.93|0.0|0.0|80.35|1.0|2.0|-2.82|-6.7|273.29|0.0|1.0|-3.27|411.0|0.000537|1.79|4.07e-05|-0.05769|1.85|3.9765|-889.9402005000001|784.04|311.79|0.3326|-889.850598|0.3326|-0.1641099999999999|2.6366|0.02173162|3.3664|0.03|7.5229
25b_a34|0.0|0.0|1|1|1.290860233|0.133975789|-0.015658012|5.351858133|1|0.04037037|-0.150946163|-0.861190687|-0.00378755|-0.112970844|-0.061390533|1|-0.2360985169999999|-0.278635968|-0.435821207|-0.623853334|1|0.7969500890000001|0.08214612|-0.101529052|0.83883012|0.787858064|0.030138301|-64.37123451|-86.13394472|165.2408865|0.343426892|214.470853|-0.042438204|-53.79083879|11.75402804|49.2835599|0.76274549|-2.206786613|98.0416108|83.19266998|2611.55928|410.0313565|-1378.143115|2671.608537|0.23725451|6.383564979|0.723855085|148.1659658|0.019067452|595.8522372|0.0|1.0|1.0|3.53|17.0|-6.42|3.03|90.3|1.56|1.0|0.0|108.21|1.0|7.0|-3.82|-7.07|393.44|0.0|0.0|-3.69|59.0|0.000202|2.29|0.00015|-0.03539|5.06|4.2253|-1313.361559|1136.16|293.43|0.2259|-1313.132261|0.2259|-0.17564|7.0586|0.02655501|9.0174|2.08|5.6819
6a_a40|0.0|0.0|1|2|0.604893625|0.117890918|-0.014623575|6.401917197|0|0.035707071|-0.146542353|-0.68730803|-0.001347823|0.104332675|-0.230955427|2|-0.272320301|-0.021759541|-0.040435852|-0.620787469|0|0.801647855|-0.012261923|-0.340539542|0.861720535|0.657059571|0.016399125|-68.11170799|-73.33687786|185.06174|0.266249007|166.2999483|-0.049149867|-45.80643937|6.397774285|36.84483305|0.8678518190000001|-2.113444291|81.37714586|78.35465194|2936.1501780000003|458.303126|-1320.063801|2536.88262|0.132148181|6.945713476|0.708845065|82.54016015|0.012872604|557.4018948|1.0|0.0|1.0|3.99|14.0|-4.05|3.07|173.43|1.62|2.0|2.0|120.14|2.0|5.0|-7.11|-6.32|442.53|1.0|0.0|-4.99|3.47e-05|1.03e-05|3.77|0.0396|-0.0926|7.73|2.9836|-2371.560378|1103.4|415.55|0.4015|-2371.3827|0.4015|-0.11995|6.9379|0.01952089|9.3893|0.04|7.3979
17c_a50|0.0|0.0|2|2|1.347835869|-0.212075666|-0.002676029|5.82008293|2|0.031870748|0.021572081|-0.1766179239999999|0.01130519|-0.144763835|-0.120904775|2|0.034485992|-0.233451925|-0.373205592|-0.2256811219999999|1|0.774994313|-0.139943634|-0.212611846|0.816442883|0.728169863|0.021675174|-35.70979598|-50.69922125|133.46240020000002|0.10280106|70.72462009999998|-0.021745577|-34.87982686|10.25908547|94.15397246|0.569750429|-1.32648017|66.7258111|50.6217864|2951.495914|617.2509739|-912.5859825|2014.72331|0.430249571|8.310163601000001|0.98033276|296.00120400000003|0.0232952879999999|849.1345426000001|0.0|1.0|1.0|4.12|20.0|-6.79|3.53|61.0|1.91|1.0|0.0|134.28|1.0|6.0|-3.8|-6.96|440.54|0.0|1.0|-4.43|0.0698|3.75e-05|2.86|7.08e-05|-0.03121|2.74|4.0432|-1411.157813|1289.05|306.65|0.1814|-1410.838844|0.1801|-0.16697|6.3989|0.02957871|8.5146|69.0|7.1612
5f_a40|0.0|0.0|1|1|0.60491326|-0.004886759|-0.008387329|6.167516491000001|0|0.042936508|-0.085493191|-0.293556526|0.000663516|0.166865076|0.062183277|2|-0.155235986|0.100535344|0.18254908|-0.4644854879999999|0|0.811339477|-0.465573352|0.095322868|875.0|0.680674762|0.020236763|-52.44868801|-50.68028366|222.1847349|0.258528569|119.4441339|-0.041135239|-23.41506245|4.319700326|63.48466425|0.814393685|-1.316327637|57.61052946|61.79838068|1932.388838|342.5710869|-608.163404|599.1117195|0.185606315|5.780627322000001|0.938359946|85.75294257|0.015000038|269.0442248|1.0|1.0|1.0|3.08|14.0|-3.69|2.68|101.52|1.29|0.0|2.0|78.56|3.0|3.0|-3.97|-6.47|284.34|0.0|0.0|-3.31|0.0307|0.000491|2.2|0.0587|-0.06227|3.5|3.0611|-1232.959261|793.54|405.03|0.2747|-1232.851443|0.0415|-0.13057|5.5961|0.02389588|7.6183|112.0|6.9508
6_a1|0.0|0.0|1|1|1.3488280769999998|-0.092471477|-0.005477033|5.4161004020000005|1|0.039635417|-0.114683042|-0.230035376|0.005054086|-0.00983397|-0.0538497079999999|1|-0.180874123|-0.230322048|-0.3632559589999999|-0.353456514|1|0.798346291|0.13761072|-0.095907969|0.8524898329999999|0.741035199|0.021009352|-27.63847818|-37.41011914|64.63457366|0.121740384|58.82435931|-0.0238222729999999|-18.076387|4.905211525|95.13138767|0.576759436|-0.929068634|49.61122373|37.79009463|1956.144556|424.3707604|-448.9214297|1383.161829|0.423240564|5.555887839|0.7295841470000001|204.5077752|0.025250885|359.9965854|1.0|1.0|1.0|2.94|17.0|-6.02|3.57|39.94|1.75|0.0|0.0|86.31|1.0|3.0|-3.12|-6.21|291.35|0.0|1.0|-3.68|221.0|0.00021|2.63|0.000277|-0.02214|2.81|4.0635|-935.4750982|875.29|305.12|0.3399|-935.330989|0.3399|-0.16784|5.8386|0.027384499|8.0033|5.1|5.2924
12h_a36|0.0|3.468184524|0|2|1.297043828|-0.128701804|-0.0086750619999999|5.351858133|2|0.039061728|0.059920602|-0.503153567|0.00127667|-0.003014954|-0.051080247|1|0.100530266|-0.1430106119999999|-0.239932418|-0.410826531|1|0.820041835|-0.10861416|-0.089459459|0.87043328|0.84179881|0.027905055|-48.17643878|-70.19826261|82.11195464|0.180385475|118.1187282|-0.035734517|-45.96672487|11.96512593|1.413982241|0.665254541|-1.929663894|87.85958486|66.44902736|2845.467486|536.6941285|-1263.568727|2391.856014|0.3347454589999999|7.428908584|0.8675704009999999|219.1956304|0.026971557|679.7230552999999|1.0|1.0|0.0|4.8|17.0|-6.69|1.89|78.43|1.72|1.0|0.0|130.24|1.0|6.0|-3.95|-6.93|411.46|0.0|0.0|-4.07|0.0464|8.499999999999999e-05|2.65|8.340000000000001e-05|-0.05013|2.92|3.4554|-1347.451759|1177.89|358.81|0.5756|-1347.199963|0.0056|-0.14247|6754.0|0.02925492|8.7377|14.0|7.8539
7d_a10|0.0|0.0|1|1|1.34384996|-0.117302383|-0.00179944|5.4161004020000005|2|0.041369509|-0.042667459|-0.0845736919999999|0.00870171|-0.071185424|-0.0325418129999999|1|-0.09209689|-0.041520889|-0.089622042|-0.2018053139999999|2|0.809056885|0.0658971929999999|-0.051603612|0.869684772|0.525816226|0.010495008|-31.47566249|-37.61597161|12.32220006|0.158947933|84.32774259|-0.024733154|-19.95666068|2.9540236560000004|89.87999909999999|0.729585423|-1.063525614|45.08492005|37.04365163|2348.343588|446.2091497|-564.2395741|1597.531619|0.270414577|6.100927672|0.938419104|143.4649092|0.014078094|460.1866123|1.0|1.0|1.0|3.21|21.0|-7.83|4.97|43.6|3.04|1.0|0.0|100.04|1.0|2.0|-4.22|-5.83|344.38|0.0|1.0|-4.72|0.0206|1.9e-05|3.62|5.04e-06|-0.05634|3.49|3.8856|-1129.175857|970.29|319.09|0.2593|-1129.003694|0.0941|-0.1633099999999999|3.0178|0.02250617|3.4695|928.0|6.0325
2_a20 (SB-505124)|0.0|3.485765306|0|1|1.183764955|-0.006955944|-0.010175551|5.351858133|1|0.05042042|0.013612077|-0.498602014|0.001622309|-0.177905025|-0.137383329|1|0.02072518|-0.150708132|-0.229461916|-0.520284161|1|0.725030162|0.082053195|-0.19681999|0.765632979|0.790275077|0.02856542|-45.98170774|-64.55966745|122.8758934|0.230563934|126.8667205|-0.0382594189999999|-35.52365346|8.648749117000001|441.9400248|0.831919306|-1.759933279|70.87109323|61.69969596|2195.369524|423.3785776|-968.3950117|1709.9571620000002|0.1680806939999999|5.952040367|0.908167636|92.48561162|0.011470204|477.95809620000006|1.0|1.0|1.0|3.4|17.0|-7.22|4.47|60.03|2.06|1.0|0.0|97.55|1.0|3.0|-5.24|-5.31|335.4|0.0|1.0|-4.91|0.0019199999999999|1.22e-05|4.27|2.03e-05|-0.03717|4.57|3.6404|-1089.358727|995.68|340.58|0.3267|-1089.147716|0.3267|-0.14928|2.5584|0.01305739|3.9392|169.0|6.7721
8a_a32|0.0|3.217128449|0|0|0.609420757|-0.0755556459999999|-0.010151321|5.733341277|0|0.04008547|-0.0281981579999999|-0.497414715|-0.003484915|-0.020716518|-0.128684642|3|-0.050766252|-0.0852122769999999|-0.1534110109999999|-0.591393096|0|0.845443342|-0.184419911|-0.2166242669999999|0.8966299409999999|0.7507116140000001|0.018321589|-52.34893512|-68.61558335|73.64907732|0.185446274|116.298071|-0.035678106|-43.03057598|7.205629442999999|66.81560596|0.7490845290000001|-1.641192863|79.73671389|63.83886888|2574.085885|510.8273411|-1029.23375|3312.822051|0.250915471|7.420041446|0.923166883|157.3554684|0.017733503|557.1050635|1.0|1.0|1.0|3.48|19.0|-7.65|4.65|140.04|1.37|2.0|0.0|110.69|1.0|7.0|-6.82|-5.76|397.52|1.0|0.0|-4.99|6.03e-05|1.02e-05|4.17|8.86e-06|-0.06166|4.98|3562.0|-1880.732222|1110.23|348.07|0.4315|-1880.536478|0.4315|-0.1445|4.8933|0.03498398|7.6703|45.0|7.3468
23_a10|0.0|0.0|1|1|1.34383709|-0.12979844|-0.00264793|5.4161004020000005|2|0.036666667|-0.031558374|-0.17741132|0.010305237|-0.000458688|-0.0253481679999999|1|-0.0502296329999999|-0.130679|-0.207994181|-0.233801237|2|0.754150918|-0.149057824|-0.043248272|0.800727358|0.706648116|0.009615852|-35.17017083|-51.27837225|72.17779806|0.084791355|60.05816353|-0.02685653|-36.32074126|4.824237957|53.00900704|0.7611996520000001|-1.6651048819999998|60.76548004|41.98112956|3103.831885|648.2471057|-1179.402562|1945.384475|0.238800348|8.755988318|0.943867925|169.14354509999998|0.013394095|930.6293092|1.0|1.0|1.0|3.8|27.0|-9.84|5.81|56.07|2.99|2.0|0.0|139.11|1.0|6.0|-5.38|-5.93|461.56|0.0|0.0|-5.7|0.00193|2e-06|4.48|6.66e-08|-53.0|3.9|3.8034|-1470.166163|1336.11|325.98|0.2089|-1469.838069|0.2089|-0.15858|3.8115|0.02986448|4.8954|0.75|6.1249
8b_a32|0.0|3.419952523|0|0|0.609420757|0.113639567|-0.009362305|5.733341277|0|0.03995614|-0.008128765|-0.458752924|-0.003484915|-0.024375676|-0.0684566009999999|3|-0.014634534|-0.0852122769999999|-0.1534110109999999|-0.577864293|0|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|0.7507116140000001|0.016711528|-53.36442734|-68.4085006|102.4297669|0.211781902|132.9495116|-0.03079624|-42.94454179|6.585851946|68.21751748|0.669149204|-1.4166270230000002|81.73293254|63.85535908|2573.703546|494.8166492|-889.3105078|2275.886421|0.330850796|8.10555784|0.845546757|207.6969342|0.021225152|557.1050635|1.0|1.0|1.0|3.46|19.0|-7.65|4.19|140.04|1.1|1.0|0.0|110.47|1.0|7.0|-5.83|-6.44|397.52|1.0|0.0|-4.39|0.000583|4.06e-05|3.22|8.86e-06|-0.05404|4.22|3.5442|-1880.735397|1114.24|349.82|0.2943|-1880.539698|0.2943|-0.14717|846.0|0.03602276|1.2797|12.0|7.9208
22_a47|0.0|0.0|1|0|1.408617385|0.048272293|-0.010579222|4.727387819|2|0.043695652|-0.029311184|-0.507802654|-0.006808306|-0.075111395|0.002716049|1|-0.077468004|-0.1049885469999999|-0.277479519|-0.538310301|2|0.831122912|-0.077787113|0.004104478|0.890264057|0.591185263|0.022154032|-47.64347429|-52.67991531|12.19999546|0.301350868|177.81209280000002|-0.031744149|-31.08378631|7.713126784|54.21581266|0.6096864479999999|-1.42848671|71.28682035|60.71546178|2692.510471|412.2379505|-842.8786448999999|1494.441201|0.390313552|6.9553262170000005|0.8569791179999999|230.3045281|0.031534452|482.9384172|0.0|1.0|1.0|3.31|21.0|-7.69|4.85|84.73|2.97|1.0|0.0|104.64|1.0|5.0|-4.44|-6.58|394.38|0.0|0.0|-4.38|0.0142|4.16e-05|3.0|8.11e-06|-0.0612399999999999|4.4|4017.0|-1375.021925|1027.32|308.65|0.3367|-1374.857521|0.0799|-0.16704|4.2485|0.02840507|5.7009|1.0|9.0
12t_a30|0.0|0.0|0|2|0.60498454|0.073057637|-0.007755575|5.351858133|2|0.044197531|-0.0596036729999999|-0.411045472|-0.002544958|-0.0682882559999999|-0.04950715|1|-0.158448053|-0.0546637159999999|-0.145315868|-0.464720444|1|0.83236194|-0.003937967|-0.080971844|0.889479916|0.591758164|0.018862708|-58.89093185|-65.79920855|88.42093081|0.303586418|197.4742794|-0.037159417|-42.80050261|7.981057356|0.0|0.745705883|-1.82081145|78.8278828|71.1605835|2976.648597|452.99711|-1184.385754|2479.787504|0.254294117|7.957774504|0.804273481|165.4110479|0.020029588|616.2856203|1.0|1.0|0.0|4.63|17.0|-7.16|3.74|81.65|3.58|2.0|0.0|127.19|1.0|5.0|-5.49|-6.06|434.46|0.0|0.0|-5.17|0.00141|6.71e-06|4.07|3e-05|-0.05542|4.32|3.5457|-1774.208418|1139.2|349.67|0.2094|-1774.0165149999998|0.1561|-0.15029|2.6784|0.0337599|3.2145|9.0|8.0496
18_a31|0.0|3.281949877|0|0|0.610137226|0.0690370959999999|-0.013634202|5.351858133|0|0.0427124179999999|-0.051184519|-0.640807491|-0.009923585|-0.001973566|-0.096301845|2|-0.084218532|-0.065041042|-0.107017926|-0.604728055|0|0.8595579409999999|0.022160691|-0.1647054359999999|0.904870098|0.838968212|0.014467496|-69.19879619|-75.99442464|238.9516432|0.27411287|160.8952371|-0.040279446|-44.60622732|4.984491996|0.0|0.7774768320000001|-1.81257508|85.81723707|77.69074057|2241.561812|426.0718665|-1063.9219449999998|1935.374782|0.222523168|7.076684189|0.8155571290000001|130.6137795|0.01673486|477.1857166|1.0|1.0|1.0|3.41|16.0|-6.54|3.48|119.14|0.75|1.0|0.0|99.32|1.0|7.0|-4.62|-6.72|356.44|0.0|0.0|-3.62|0.00862|0.000241|2.47|0.000104|-0.03702|4.81|3.9105|-1465.4803960000002|1041.21|317.05|444.0|-1465.300904|0.2457|-0.16212|3.0607|0.04825999|4.6746|0.13|6.8861
27_a47|0.0|0.0|1|1|1.216250059|-0.160399235|-0.003631596|4.727387819|3|0.0304347829999999|-0.067535989|-0.207000956|0.001861676|0.0427469459999999|0.013336016|1|-0.137440913|-0.077485193|-0.157688306|-0.280944221|2|0.804224077|0.0436226579999999|0.023325573|0.8517043879999999|0.634406338|0.016506051|-40.35526807|-50.87821306|20.73428323|0.153530114|98.27436776|-0.028494622|-32.56705871|6.762956126000001|3.180329084|0.700732763|-1.510214943|63.02085767|50.9207639|2804.020752|541.8239522999999|-966.6860481|2181.236691|0.299267237|7.083168776|0.906398657|191.5604557|0.018969968|682.9868225|1.0|1.0|1.0|3.37|21.0|-8.82|5.07|67.66|3.11|2.0|0.0|125.17|1.0|5.0|-4.81|-6.34|436.91|0.0|0.0|-5.05|0.00674|8.89e-06|3.7|6.55e-07|-0.05814|2.97|3.8125|-1778.078632|1165.54|325.21|0.4007|-1777.830739|0.1839|-0.1578|4.0365|0.02633483|5.2214|2512.0|5.6
13h_a6|0.0|3.464247528|0|0|1.424099498|-0.094781725|-0.006619944|4.727387819|2|0.04393617|0.060987639|-0.3839567379999999|-0.002407131|-0.01698365|-0.090944829|1|0.105918119|-0.12414699|-0.215607882|-0.468842137|2|0.780222427|-0.0256002129999999|-0.164411111|0.8391892870000001|0.789769968|0.017441348|-51.85624128|-64.32173453|77.20799814|0.132089259|92.37313621|-0.032362302|-44.98170701|8.529752344|0.0|0.736918588|-1.747564296|76.78735663|64.05338768|2926.745635|606.9504647000001|-1222.112956|2829.19698|0.263081412|9.11292243|0.8575863490000001|183.9790404|0.017825256|744.1359788|1.0|1.0|1.0|3.64|27.0|-10.57|4.79|103.17|1.13|2.0|0.0|128.63|0.0|6.0|-5.56|-6.31|431.49|0.0|0.0|-5.06|0.0012|8.8e-06|3.7|1.15e-08|-0.07435|3.83|3392.0|-1386.569017|1253.92|365.52|1.0978|-1386.302668|0.2121|-0.14097|7.2872|0.04469058|10.0322|47.0|7.3279
25_a47|0.0|0.0|1|0|1.30432753|0.037667531|-0.010144825|4.727387819|2|0.043695652|-0.055724653|-0.486951604|-0.003963349|-0.035030495|0.002716049|1|-0.120903298|-0.108691353|-0.235822787|-0.545763902|2|0.8462332770000001|-0.077710529|0.004104478|0.906449648|0.622598899|0.020224271|-44.52300552|-53.40631957|11.20142696|0.213041681|129.3338553|-0.031278972|-32.42203672|7.453635586|51.5831002|0.6238742279999999|-1.407553754|71.17072517|56.80080434|2704.5905190000003|477.748546|-854.5011131000001|1514.111398|0.376125772|6.951055196|0.908616158|228.3393366|0.029261935|513.2159236|0.0|0.0|1.0|3.26|21.0|-8.01|4.95|84.73|3.08|2.0|0.0|109.7|1.0|5.0|-4.99|-6.3|410.83|0.0|0.0|-4.82|0.00417|1.52e-05|3.53|4.02e-06|-0.06331|4.78|3.9878|-1735.385814|1062.81|310.91|287.0|-1735.2218059999998|0.0702|-0.16588|3.8832|0.0285712999999999|5.1625|16.0|7.8
6b_a31|0.0|3.404988662|0|1|0.610136262|0.052690797|-0.016070861|5.733341277|0|0.037803618|0.11647286|-0.787472195|-0.011483229|-0.032090772|-0.053655833|2|0.1978523089999999|-0.002840672|-0.004825446|-0.57983695|0|0.78240875|-0.068433069|-0.084489161|0.841537966|0.795570315|0.032992761|-73.70779766|-78.37648097|159.79549319999998|0.372146926|227.0509355|-0.045675611|-47.81835367|12.28107483|101.4993391|0.7459204140000001|-2.055402513|93.1058799|93.83704414|2776.92804|383.0600707|-1254.023695|2063.736075|0.254079586|7.513612533|0.925676135|155.0167518|0.024142162|536.6368656000001|1.0|1.0|1.0|3.55|22.0|-7.33|4.0|131.36|1.36|1.0|0.0|109.69|1.0|4.0|-5.63|-6.5|404.44|0.0|0.0|-4.66|0.000947|2.18e-05|3.2|1.89e-05|-0.05835|4.61|3.2949|-1652.635711|1077.19|376.29|0.4967|-1652.44739|0.4967|-0.13345|5.9085|0.03623358|8.8379|54.0|7.2676
