molecula|SddssS|n9FaHRing|n9FaRing|SssssC|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
4a_a49|0.0|0|0|0.0|-0.006602016|-0.074495823|0.036555556|1.713107022|-1.8100000000000003e-05|-0.053787795|10.92777282|1|0.000660956|-0.130491035|-0.060391347|2|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.731643066|-0.094228246|-0.087863033|0.433367368|0.017143497|10.51443916|313.22432680000003|0.242956384|-0.0292876779999999|-33.05061877|6.448709504|60.11195021|0.650301539|-1.4936715669999998|-35.44496163|68.37721704|68.30645049|2675.628678|-916.0977468|1647.61849|-11.01687292|7.934892916|15.01791558|0.8926425020000001|214.47685|-561.8605190000001|27.62211044|1408.727632|620.5697596|1.0|1.0|1.0|2.89|0.22|21.0|3.4|2.83|1.0|114.08|0.0|1.0|6.0|30.0|399.45|0.0|0.0|1.0|0.000528|0.000305|0.0|0.0|4.35e-08|1.74e-05|-0.06461|3.34|3.7876|-1313.19945|-1313.158118|660.19|1128.22|327.34|0.1935|262.35|504.63|-0.1585099999999999|-0.2231199999999999|0.04133192|4.8706|32.0|7.4949
12_a15|0.0|0|0|0.0|-0.006620824|-0.0455566929999999|0.034285714|0.0|0.001740635|-0.106061273|10.95973444|0|0.0034254209999999|-0.054575504|-0.184255041|2|0.8310685940000001|0.723852961|0.049877871|-0.019064393|0.7933685340000001|-0.061084417|-0.094209248|0.738437971|0.015018226|9.58943236|72.18361893|0.10362709|-0.031995594|-38.40979933|6.123040777999999|4.192089814|0.746489397|-1.695766456|-24.90456371|70.6606311|48.59303169|2613.57759|-1082.780166|2661.728915|-13.04483751|5.448223888999999|10.40571107|0.909927213|161.8714956|-691.376388|27.36785616|1450.496376|673.7288405|1.0|0.0|1.0|3.73|0.12|24.0|5.32|6.3|2.0|119.95|0.0|1.0|6.0|30.0|397.47|1.0|0.0|1.0|5.99e-07|1.47e-06|0.0|0.0|1.51e-10|5.99e-08|-0.03196|5.16|3.8538|-1281.087109|-1281.060163|688.91|1177.81|321.72|0.1374|276.63|585.26|-0.15858|-0.19054|0.02694613|6.0547|4.0|8.3979
28_a34|0.0|0|0|0.0|-0.016942875|-0.206909349|0.04515873|0.0|-0.012039484|-0.15803127|10.9595763|1|-0.007544188|-0.33032879|-0.311884247|1|0.8318609690000001|0.798057295|0.092890802|-0.078146961|0.7829667309999999|-0.1306693569999999|-0.140864841|0.316156689|0.03768308|19.29162755|144.3404619|0.4540644379999999|-0.048190604|-36.91879876|9.876233397|88.32197602|0.7298701059999999|-1.831242935|-34.24669822|85.99382787|86.18702382|2252.098123|-937.4938731|1689.357471|-12.63011537|5.613534285|10.28760365|0.832642882|138.2913845|-479.9443839|33.80175623|1284.466737|344.69029950000004|1.0|1.0|1.0|2.55|0.12|17.0|1.99|2.07|0.0|85.92|0.0|2.0|3.0|24.0|322.32|0.0|0.0|1.0|0.000533|0.000565|0.0|0.0|1.66e-05|0.00535|-0.03896|4.11|4.2857|-1100.797628|-1100.760824|544.24|896.02|289.3|0.2043|289.3|417.28|-0.17802|-0.21698|0.03680411|8.5886|3.82|5.4179
LY364947_a10|0.0|0|0|0.0|-0.00235945|-0.00390904|0.0273958329999999|2.084955541|0.007575|0.010202602|10.9303125|1|0.006909045|0.1625645369999999|0.072909639|2|0.706034038|0.711607778|-0.072740964|-0.012096774|0.681525895|-0.076999385|-0.075303751|0.449473391|0.009678082|4.275500834|144.7228349|0.156895451|-0.029665114|-14.69643595|1.88879448|0.0|0.7234846559999999|-0.978948758|-15.02735938|41.53157099|38.29163558|1896.845282|-432.4716757000001|839.5356408|-5.78950507|4.702575386|9.161732895|0.948237326|122.1566022|-191.05366730000003|18.1140017|597.7620559999999|287.99188260000005|1.0|0.0|1.0|1.88|0.0|21.0|3.97|3.69|0.0|82.56|0.0|1.0|2.0|21.0|272.3|0.0|1.0|1.0|0.00029|0.000137|0.0|0.0|6.31e-08|1.7199999999999998e-05||||||||||||||||59.0|7.2291
12d_a30|0.0|0|0|0.0|-0.006335328|-0.033312179|0.042804233|0.0|0.005613018|0.036688757|10.31162861|1|0.005965451|-0.162129948|-0.09353607|1|0.8414737059999999|0.8017873000000001|-0.0430927579999999|-0.130412856|0.7991060659999999|-0.073829724|-0.094239701|0.366319099|0.015567102|10.05700314|85.1932288|0.156990075|-0.036246039|-39.33285959|6.497247279|0.0|0.8143892140000001|-1.884794029|-30.81433963|69.55534551|57.75411196|2784.836855|-1217.656264|2323.480646|-15.12802292|7.557073995|13.92427286|0.84254817|119.91237920000002|-786.6571918999999|28.75340957|1495.177298|686.039456|0.0|1.0|0.0|0.0|0.17|17.0|4.35|2.93|2.0|132.24|0.0|1.0|5.0|30.0|412.51|0.0|0.0|1.0|2.21e-06|7.05e-06|0.0|0.0|9.75e-08|4.02e-05|-0.05119|4.14|3.4821|-1615.095823|-1615.063947|695.57|1176.22|356.06|149.0|356.06|545.94|-0.1479099999999999|-0.1991|0.03187624|4.8843|11.0|7.9508
12am_a36|0.0|0|0|-4.723487246|-0.015884751|-0.297354748|0.044036281|0.0|-0.011700732|-0.050505733|10.9602097|1|-0.007897954|0.345949079|-0.3344729369999999|1|0.647732719|0.8344566859999999|-0.0147665219999999|-0.05754717|0.624142499|-0.091472759|-0.118101664|0.305015372|0.017590648|12.15249658|128.69607109999998|0.185013456|-0.045928425|-56.3667958|8.395550408|1.038361162|0.788334835|-2.480134939|-43.65752487|95.53118838|75.34643812|3230.6292780000003|-1713.4008440000002|2603.072527|-21.92042059|8.772646622|17.01968794|0.940085891|146.228847|-1183.702712|40.24894481|2173.44302|672.4630346|0.0|1.0|0.0|0.0|0.17|17.0|3.31|4.04|2.0|130.43|0.0|1.0|7.0|34.0|465.43|0.0|0.0|0.0|6.26e-06|8.6e-06|1.0|0.0|7.24e-08|3.37e-05|-0.0569799999999999|4.86|3.8606|-1645.205296|-1645.169789|714.21|1206.77|321.15|0.4894|236.99|562.14|-0.15658|-0.21356|0.03550681|8.0872|0.06|7.2218
12ah_a36|0.0|0|0|0.0|-0.007648622|-0.043678703|0.043848238|0.0|0.0005016269999999|-0.083956827|10.95983779|1|0.0010871589999999|0.133939811|-0.177407665|1|0.8941919290000001|0.835013502|0.011674455|-0.0861053359999999|0.8065052890000001|-0.0758457179999999|-0.1059368909999999|0.271553945|0.0184777819999999|11.93961081|82.70705743|0.171594725|-0.038137281|-44.23111357|7.714903458999999|0.0|0.768906425|-1.906864035|-31.66734951|80.02464883|60.9481085|2786.56479|-1232.13999|2334.380591|-15.92320089|8.26712637|15.54445187|0.8802726820000001|149.3235124|-796.1600443|32.04915319|1602.457659|629.5017194000001|0.0|0.0|0.0|0.0|0.14|17.0|3.35|2.54|1.0|128.76|0.0|1.0|5.0|30.0|415.88|0.0|1.0|1.0|3.64e-05|2.55e-05|0.0|0.0|6.65e-08|2.77e-05|-0.05637|3.79|3.7792|-1692.545871|-1692.512868|682.21|1148.39|328.07|0.6729|237.25|532.36|-0.15434|-0.2107099999999999|0.03300341|7.6265|11.0|7.9586
4n_a46|0.0|0|0|0.126268818|-0.004696854|-0.036492128|0.045335917|0.0|0.004988019|-0.144852516|10.94021058|1|0.0042595609999999|-0.349865095|0.109017734|0|0.741742667|0.722331115|-0.06655165|-0.088858764|0.7427183759999999|-0.103381106|-0.085838139|0.371438024|0.008424451|4.629240193|172.8490949|0.096854593|-0.031047837|-25.91889741|2.543769935|0.0|0.863203663|-1.459248362|-31.21601103|51.4039205|61.43721285|2195.786424|-801.8577467|2116.313581|-9.374920341|5.666371466|9.921794991|0.750996215|75.1696593|-440.621256|19.76451658|928.9322794|525.8291956999999|0.0|1.0|1.0|2.84|0.27|17.0|4.33|4.94|1.0|102.92|0.0|1.0|2.0|26.0|343.42|0.0|1.0|1.0|3.75e-06|7.95e-06|0.0|0.0|2.14e-07|7.340000000000001e-05|-0.04044|4.57|3953.0|-1090.343872|-1090.302556|578.83|1011.66|313.65|253.0|215.82|502.02|-0.16641|-0.20685|0.04131598|8773.0|5194.0|5.2845
1_a1 (SKF-104365)|0.0|0|0|0.0|-0.006055958|-0.01959813|0.0409444439999999|0.0|0.000663414|-0.10236005|10.33812228|1|0.002250781|-0.221214316|-0.300426726|1|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0.551667506|-0.067997692|-0.081192283|0.2405471019999999|0.0133681239999999|6.18316314|6.658828587|0.186844249|-0.029524467|-17.369816|2.859900586|63.42504103|0.709744919|-0.9743074|-14.547040099999998|46.32985169|37.63415922|1997.193006|-450.6467387|1551.362941|-6.316296726|5.2735884010000005|9.042613965|0.71469847|134.2517831|-208.4377919|19.24066156|634.9418316000001|297.2783688|1.0|1.0|1.0|2.68|0.12|17.0|3.93|4.28|0.0|81.72|0.0|1.0|2.0|21.0|297.35|0.0|1.0|1.0|0.000159|9.65e-05|0.0|0.0|9.93e-07|0.000295|-0.03482|3.45|3.8901|-1279.084677|-1279.060907|491.18|809.96|318.72|0.2178|318.72|358.09|-0.16142|-0.19624|0.02377006|6.9338|1.6|5.7959
EW7203_a60|0.0|0|0|0.0|-0.00698487|0.0075638519999999|0.041767677|0.0|0.003099827|0.03824498|10.31162855|1|0.0036417359999999|-0.1696249719999999|-0.090115975|1|0.80330079|0.822401103|0.002441966|-0.089945913|0.760234689|-0.076068195|-0.096226348|0.345488097|0.020156795|13.03554647|80.48638339|0.113924842|-0.036566012|-40.24477665|8.430183|0.0|0.766837077|-1.828300603|-31.81402579|73.82739839|62.22940284|2913.880231|-1182.375337|1660.077477|-15.29301513|8.310125852|16.53092404|0.989250745|150.7881632|-764.6507562999999|30.83771958|1541.885979|666.0036144999999|0.0|1.0|1.0|3.21|0.13|17.0|3.87|2.6|2.0|133.97|0.0|1.0|5.0|31.0|425.51|0.0|0.0|0.0|1.81e-06|1.53e-05|0.0|0.0|2e-07|8.51e-05|-0.06188|3.64|3.5192|-1668.025575|-1667.993536|678.83|1166.44|352.3|0.2385|247.15|546.85|-0.1446599999999999|-0.20654|0.03203878|2.5159|9.0|8.0334
13b_a50|0.0|1|1|0.0|-0.003876697|0.010464577|0.032833333|2.117002752|0.010435712|-0.042022102|10.94500743|2|0.011379776|-0.03182432|-0.269353185|1|0.749187803|0.788327682|-0.041506802|-0.097736369|0.71935296|-0.051509874|-0.080785633|0.435064196|0.019899348|14.22401427|104.0753113|0.093835987|-0.026928544|-41.27630533|10.16729727|150.45293569999998|0.700410304|-1.696498291|-26.31826007|70.09526468|51.04317051|3036.874979|-1212.6536230000002|2147.355856|-13.75876844|9.514897025|16.75483549|0.7609056040000001|214.1461224|-866.8024118999999|27.48170624|1731.347493|900.2031356000001|1.0|1.0|1.0|4.17|0.37|20.0|4.24|5.12|2.0|133.36|0.0|1.0|7.0|34.0|455.55|0.0|0.0|0.0|9.65e-06|7.92e-06|0.0|0.0|5.87e-08|2.68e-05|-0.02606|3.63|4.1161|-1470.401544|-1470.3699789999998|780.4|1339.39|301.22|0.1589|293.0|617.26|-0.1701599999999999|-0.19622|0.03156473|7.1645|1.83|5.7375
3_a4|0.0|0|0|0.0|-0.001141383|0.03287721|0.033760684|2.180369373|0.011825591|-0.010537082|10.92992985|1|0.011276682|-0.129930078|-0.08121207|2|0.637819558|0.773786787|-0.0862461019999999|0.0904255319999999|0.623172012|-0.052578183|-0.06572153|0.462670692|0.010568144|5.133610255|12.23442244|0.080195284|-0.024645574|-15.5080075|2.493716402|40.30885999|0.7196876640000001|-0.985822953|-12.40663231|39.38579676|30.67413075|2159.04913|-478.8760237|1602.411021|-5.815502811|4.832514477|8.486341272999999|0.7560922609999999|136.1652785|-232.6201124|16.63485592|665.3942366|409.0289917|1.0|0.0|1.0|2.86|0.15|21.0|4.02|4.11|0.0|95.12|0.0|1.0|2.0|24.0|312.37|0.0|1.0|1.0|0.000198|5.520000000000001e-05|0.0|0.0|6.49e-08|2.03e-05|-0.04964|2.66|4.0639|-990.6395508|-990.6149055|535.44|905.23|305.09|0.1415|252.57|350.36|-0.17005|-0.21969|0.024645265|3205.0|104.0|6983.0
1c_a5|0.0|0|0|0.0|-0.001983746|-0.006491037|0.0248765429999999|0.0|0.008031558|-0.228971551|10.9433337|1|0.007357977|-0.133677441|0.0578378779999999|2|0.71274658|0.7595197290000001|0.128385959|-0.109439124|0.6977404359999999|-0.068062282|-0.070346332|0.436308619|0.008349498|4.27195187|160.5407184|0.11368581|-0.0281385329999999|-18.41507338|2.185709046|0.0|0.753027268|-1.12554131|-17.81716094|43.86175561|39.09545876|2105.8969850000003|-575.8739559999999|873.709445|-7.366029352999999|6.063350238|11.580409800000002|0.909902834|126.3615674|-294.64117410000006|19.11862892|764.7451566000001|409.0289917|1.0|0.0|1.0|2.09|0.05|23.0|4.99|4.51|0.0|95.45|0.0|1.0|3.0|24.0|312.37|0.0|1.0|1.0|5.5700000000000005e-05|3.5600000000000005e-05|0.0|0.0|3.87e-09|1.21e-06|-0.03965|3.17|4.5088|-990.6223073|-990.5931502|556.84|929.31|274.99|271.0|254.15|410.52|-0.18719|-0.22684|0.029157178|2.6801|3981.0|5.4
2_a27|0.0|0|0|0.0|-0.0065894809999999|-0.0609613559999999|0.0427777779999999|1.267636369|0.009338889|0.11675125|10.93783218|1|0.00988756|-0.337316432|-0.361571905|2|0.639024713|0.796022385|0.137868605|0.027777778|0.60904903|-0.058444848|-0.081513931|0.408120957|0.019809599|9.972342226|9.194894069|0.153130039|-0.029261411|-20.65736087|5.020172886|53.58106492|0.6684621829999999|-1.141195033|-14.81116546|52.43208086|39.39404027|2210.487938|-574.4885436000001|1270.627585|-7.415462877|5.312170441|9.527176544|0.7934621359999999|166.89932209999998|-289.2030522|22.03636323|859.4181658|373.9912084|0.0|1.0|1.0|3.06|0.11|21.0|2.43|2.49|0.0|92.58|0.0|2.0|2.0|24.0|317.34|0.0|1.0|1.0|0.000644|0.0002009999999999|0.0|0.0|1.45e-06|0.0004599999999999|-0.04933|4.32|4.1624|-1043.821085|-1043.7984|538.57|906.48|297.87|0.3217|297.87|420.7|-0.16769|-0.21702|0.02268519|6.8854|13.0|7.8861
12e_a31|0.0|0|0|0.0|-0.011519192|-0.044316064|0.037098765|0.0|-0.002475146|-0.107630327|10.3116965|2|-0.000231353|0.01824365|-0.142921555|0|0.7968154940000001|0.7761616020000001|-0.039273975|-0.028502695|0.76012894|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|0.02665413|19.38343763|166.1479229|0.2784732339999999|-0.036652129|-58.15044546|14.09603901|595.9853231000001|0.725120432|-2.089171358|-49.6906263|95.1187282|87.71292755|3040.353774|-1519.288866|1899.851187|-19.38348182|10.24381236|19.50674899|0.904247004|199.8981394|-1104.858464|36.75829484|2095.222806|798.7285626|1.0|1.0|1.0|3.72|0.24|22.0|6.69|5.4|3.0|129.38|0.0|1.0|9.0|33.0|460.55|0.0|0.0|1.0|2.16e-07|3.83e-06|0.0|0.0|4.93e-10|2.27e-07|-0.03445|6.33|3.8391|-1809.899887|-1809.85374|781.61|1308.13|322.95|0.3831|232.77|640.03|-0.15934|-0.19379|0.04614662|3.4818|0.17|6.7696
12_a4|-3.2834578760000004|0|0|0.0|-0.0021497879999999|-0.271149771|0.0381179139999999|1.587386096|0.005795666|-0.093414896|10.31168324|1|0.009024784|-0.055590089|-0.085553511|2|0.5687812560000001|0.8157155359999999|-0.036425699|0.04172421|0.531333552|-0.070256284|-0.074699711|0.636722126|0.01168879|6.936764267999999|15.80191019|0.194761903|-0.025916226|-26.30835499|4.116653575|7.519189887|0.717772573|-1.269895089|-24.74343259|53.59101661|48.6306683|2927.48584|-753.6248824|1962.933988|-9.127388465|6.223583758999999|11.7599245|0.889574393|167.4891205|-447.2420348|21.42753878|1049.9494|608.4548423|0.0|1.0|1.0|2.94|0.23|21.0|3.69|4.98|1.0|113.02|0.0|1.0|4.0|29.0|404.48|0.0|0.0|1.0|6.57e-05|4.64e-05|0.0|0.0|1.45e-08|5.85e-06|-0.06898|6.12|3.8083|-1617.861623|-1617.826064|640.67|1101.33|325.57|0.1194|255.16|503.28|-0.16224|-0.2312199999999999|0.03555871|10.1971|9.29|5032.0
11_a15|0.0|0|0|0.0|-0.0064953419999999|-0.029665252|0.02962963|0.0|0.001806571|-0.0856783419999999|10.95979791|0|0.003766915|-0.056500144|-0.272482143|2|0.843715005|0.718800243|0.0234789439999999|0.0432314409999999|0.796300317|-0.064429158|-0.0974577669999999|0.632319408|0.018519054|12.69062406|143.8088883|0.105461874|-0.033606127|-45.76619542|8.696553172|0.0|0.739315684|-1.949155337|-30.25595097|79.1792768|56.84224275|3022.859488|-1335.705238|2565.707165|-15.7814467|6.233494755|11.76226306|0.8869452090000001|178.640152|-915.3239085|31.14961732|1806.677804|830.7967967000001|1.0|1.0|0.0|4.25|0.07|24.0|4.33|6.69|2.0|138.24|0.0|1.0|6.0|34.0|448.52|1.0|0.0|0.0|4.77e-07|7.970000000000001e-07|0.0|0.0|1.27e-09|5.7e-07|-0.03877|5.04|2.9595|-1450.740771|-1450.705737|739.57|1284.85|418.94|0.2657|263.2|568.22|-0.12134|-0.16011|0.03503399|1.3581|739.0|6.1314
12k_a36|0.0|0|0|0.0|-0.0071232019999999|-0.063399056|0.039061728|0.0|0.002782748|0.003690005|10.94908765|1|0.003724542|0.163804836|-0.1619981409999999|1|0.90500247|0.811903388|-0.09344781|-0.102077284|0.856135378|-0.075717305|-0.101946803|0.367754573|0.018067063|11.90012613|46.79001927|0.157229536|-0.037758075|-44.22843899|7.838185977999999|0.0|0.7806817009999999|-2.038936068|-32.84907515|78.24529096|61.7723974|2792.202559|-1342.974009|2294.707886|-16.38090333|7.241602627000001|13.89698356|0.919048073|144.457092|-884.5687799000001|31.85663123|1720.258086|698.847203|0.0|0.0|0.0|0.0|0.12|17.0|3.62|2.42|1.0|133.84|0.0|1.0|6.0|31.0|407.47|0.0|1.0|0.0|2.6e-05|2.82e-05|0.0|0.0|9.66e-08|3.94e-05|-0.0497|3.83|3.6631|-1310.3453949999998|-1310.312649|697.92|1186.08|338.46|0.3116|245.37|530.51|-0.15053|-0.20023|0.03274587|7.3988|14.0|7.8539
12t_a36|0.0|0|0|0.0|-0.00673635|-0.034194893|0.041767677|0.0|0.003676818|-0.030990165|10.95395385|1|0.0045625|0.059266516|-0.169994208|1|0.902377067|0.829598864|-0.009662203|-0.050788309|0.857993338|-0.0735262|-0.100615514|0.318666358|0.017627553|11.7409283|86.12920631|0.166244358|-0.035934112|-44.63604995|7.820109571000001|0.417511887|0.78316808|-2.012310282|-32.61842026|77.32343502|60.71345614|2771.211293|-1340.3102789999998|2320.375227|-15.94144641|7.960344391|15.36435856|0.930112292|144.422087|-892.7209991000001|30.56063281|1711.395437|729.1873176|0.0|0.0|0.0|0.0|0.21|17.0|3.62|2.45|1.0|133.52|0.0|1.0|6.0|31.0|409.49|0.0|1.0|0.0|2.48e-05|2.6600000000000003e-05|0.0|0.0|4.38e-08|1.7899999999999998e-05|-0.05302|3.87|3.6694|-1311.585049|-1311.552739|713.6|1208.04|337.89|0.4297|319.18|562.72|-0.15088|-0.2039|0.03230976|7.9104|8.0|8.0969
17_a12|0.0|0|0|0.0|-0.00864055|-0.058347964|0.035816993|0.0|-0.002523977|-0.072956553|10.31157659|1|-0.000651751|-0.3748198379999999|-0.202276514|2|0.918713011|0.8198617429999999|-0.043392747|-0.11976662|0.859088647|-0.069570363|-0.096209886|0.318309599|0.011226177|5.849860887999999|69.36398419|0.141880635|-0.035198739|-26.12444199|3.048310481|0.0|0.786701219|-1.443148294|-18.89085387|57.97616997|42.10235809|2246.161353|-752.0117408|1470.257187|-9.557722681|5.669161963|10.61752641|0.8728564259999999|111.1480977|-391.8666299|23.31475957|955.9051425|431.5987143|1.0|1.0|1.0|2.97|0.17|17.0|4.51|2.56|0.0|103.12|0.0|1.0|3.0|24.0|333.41|0.0|1.0|1.0|3.1e-05|5.7100000000000006e-05|0.0|0.0|6.97e-08|2.32e-05|-0.06322|2.87|3.7723|-1366.804178|-1366.776169|560.09|933.62|328.67|0.2213|281.69|419.49|-0.15459|-0.21781|0.02800938|2.9806|16.0|7.7959
13d_a5 (GW788388)|0.0|0|0|0.0|-0.005668173|-0.009710199|0.027375887|0.0|0.002956745|-0.086484275|10.94530363|1|0.003668464|-0.14893897|-0.016337128|2|0.7333482170000001|0.78479342|0.024905619|0.047169811|0.71006207|-0.086824482|-0.0844793|0.54169129|0.014571846|9.637686167|151.3669372|0.2258962769999999|-0.0291837579999999|-36.95444874|6.374277851|44.69922692|0.669182121|-1.605106706|-37.98032007|70.45205183|67.0626077|2834.036315|-1061.602956|1377.863026|-12.76608229|8.077599766|15.788837|0.954644629|218.7999323|-702.1345259999999|28.84397435|1586.418589|723.0631751|1.0|1.0|1.0|2.74|0.2|23.0|4.56|4.11|1.0|121.68|0.0|1.0|6.0|32.0|425.48|0.0|0.0|1.0|4.429999999999999e-05|4.5e-05|0.0|0.0|1.45e-09|6.16e-07|-0.05542|3.81|4.1706|-1390.589662|-1390.548362|707.09|1206.73|297.28|0.5251|269.0|532.01|-0.17299|-0.22841|0.04130059|3355.0|18.0|7.7447
8j_a46|0.0|0|0|0.214753401|-0.0017688329999999|-0.008523199|0.043903904|0.0|0.011852046|-0.174853546|10.96391738|1|0.0108603019999999|-0.204674804|-0.133413527|2|0.645146311|0.789844634|-0.223292257|-0.074207717|0.6109926379999999|-0.054707287|-0.068971544|0.308052557|0.008672342|4.658562801|7.723448142|0.065351579|-0.02566383|-19.90219786|2.5024620580000003|64.83187221|0.822112519|-1.103544698|-15.7861518|41.80044861|34.04593326|2121.846387|-592.7962878|1888.679875|-7.405468973|5.617748211|9.817783823|0.747636856|95.55665364|-318.43516580000005|16.76894569|721.0646647000001|453.1959065|0.0|1.0|1.0|3.25|0.32|17.0|4.71|4.55|1.0|96.94|0.0|1.0|2.0|24.0|338.83|0.0|1.0|1.0|2.59e-05|1.47e-05|0.0|0.0|5.46e-08|1.85e-05|-0.04068|3.78|4.4107|-1414.53151|-1414.50743|576.48|978.4|281.1|0.1728|249.79|493.89|-0.18531|-0.22599|0.02408052|6.4463|1228.0|5.9108
12av_a36|0.0|0|0|0.0|-0.009925128|-0.081537769|0.04250591|0.0|-0.00233752|-0.021036176|10.96037173|1|-0.000472698|0.1168328169999999|-0.213993335|1|0.859938421|0.8076780109999999|-0.018133027|-0.067408377|0.817582774|-0.082283524|-0.105593135|0.277834652|0.021666882|15.09249582|99.2415672|0.247552267|-0.035197712|-51.2347934|10.51297704|124.9387725|0.671916917|-2.006269572|-39.92474833|91.5101903|72.40871507|3011.024457|-1397.506828|2354.591519|-17.07826447|8.975655204|17.64042914|0.965363947|228.5327731|-973.4610746|36.48912989|2079.880404|757.7532208|0.0|0.0|0.0|0.0|0.17|17.0|2.38|1.65|1.0|138.06|0.0|1.0|7.0|33.0|438.48|0.0|0.0|0.0|0.000292|0.000227|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|4.5|3.4402|-1440.988179|-1440.945099|733.21|1247.28|360.39|0.6698|256.12|588.31|-0.14122|-0.19429|0.04308001|6.1075|39.0|7.4089
8a_a32|0.0|1|1|0.0|-0.010151321|-0.056633919|0.04008547|2.059960334|-0.003484915|-0.020716518|10.31100269|3|-0.001662219|-0.050766252|-0.1534110109999999|0|0.788133615|0.845443342|-0.184419911|-0.2166242669999999|0.7507116140000001|-0.083474428|-0.109412858|0.221908108|0.018321589|11.48993376|73.64907732|0.185446274|-0.035678106|-43.03057598|7.205629442999999|66.81560596|0.7490845290000001|-1.641192863|-32.82934751|79.73671389|63.83886888|2574.085885|-1029.23375|3312.822051|-14.03170956|7.420041446|14.26997798|0.923166883|157.3554684|-645.4586397|29.86932167|1373.988797|557.1050635|1.0|1.0|1.0|3.67|0.26|19.0|6.49|4.65|2.0|110.69|1.0|1.0|7.0|27.0|397.52|1.0|0.0|1.0|1.5199999999999998e-07|1.02e-05|0.0|0.0|2.23e-08|8.86e-06|-0.06166|4.98|3562.0|-1880.767206|-1880.732222|667.29|1110.23|348.07|0.4315|348.07|566.07|-0.1445|-0.2061599999999999|0.03498398|7.6703|45.0|7.3468
12aa_a36|0.0|0|0|0.0|-0.011588438|-0.135770278|0.042560386|0.0|-0.006653538|0.010538281|10.95446449|1|-0.004569485|0.0620143779999999|-0.090926893|1|0.892815402|0.833911317|0.156337925|-0.023185884|0.849217847|-0.1066659309999999|-0.117270578|0.4679233379999999|0.023617545|16.1504726|132.3194611|0.3110547589999999|-0.04126187|-54.83906299|11.04423694|109.0001157|0.731335741|-2.228140982|-49.88002793|96.18613736|89.09222754|2928.7759760000004|-1523.677823|2418.848273|-19.29522587|8.05947774|14.60824604|0.812554922|183.7216658|-1041.942197|38.58180913|2083.417693|689.2886595|0.0|0.0|0.0|0.0|0.13|17.0|1.92|0.98|1.0|131.85|0.0|1.0|6.0|32.0|424.46|0.0|0.0|0.0|0.000304|0.000359|0.0|0.0|7.19e-07|0.000305|-0.05111|3.88|3.8899|-1401.662677|-1401.617177|701.99|1183.76|318.73|0.4446|318.73|520.19|-0.15718|-0.20829|0.04550032|4.7433|9.0|8.0458
12be_a36|0.0|0|0|0.0|-0.009368126|-0.0419484829999999|0.043854875|0.0|0.000482522|-0.08981965|10.95957887|1|0.002872872|0.19405344|-0.289604649|1|0.884226781|0.812921349|0.132962547|0.00734728|0.8350231859999999|-0.0780531429999999|-0.108962668|0.330453338|0.033763464|23.42501577|63.31681179|0.201984123|-0.031937334|-52.44976141|16.25222352|0.0|0.5660743979999999|-1.852365352|-37.57129686|99.62604537|77.57811183|3039.9167260000004|-1285.166936|2552.721046|-15.37320593|8.773114043|16.14074295|0.839796323|301.05661160000005|-891.645944|39.14335412|2270.314539|766.4854363|0.0|0.0|1.0|0.0|0.21|17.0|2.83|1.9|1.0|136.74|0.0|1.0|7.0|33.0|441.49|0.0|0.0|0.0|7.75e-05|7.13e-05|1.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|2.68|3.3487|-1462.0007349999998|-1461.968283|739.48|1256.67|370.25|0.7034|237.59|594.44|-0.13781|-0.18969|0.03245204|10.3044|44.0|7.3565
