molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|RNCS|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
5b_a50|0.0|1|1|0.0|2|7.927685046000001|1|1|1.397278957|4.190114953|-0.253064589|-0.00141071|5.82008293|1|0.034845679|2.473508677|-0.062071259|0.012641727|-0.137595558|10.9325725|-0.113846154|2|0.012290091|-0.0873662269999999|-0.175158017|1|0.693611382|0.019856551|0.855527513|0.6642694929999999|1|0.958606481|-0.041157676|-0.061164973|0.271653991|0.012204641|6.656963127999999|21.02890062|-15.78596849|3.149876031|60.5565203|0.5887490470000001|-0.8563096170000001|-10.62231784|42.76068675|27.10933752|2183.545404|-435.0258302|-5.525088972000001|0.411250953|10.01036188|0.8058479690000001|208.925351|18.47246431|738.8985723999999|409.0289917|1.0|0.0|1.0|1.0|3.37|0.1|20.0|-5.86|4.02|2.4|0.0|96.89|0.0|2.0|2.0|-6.03|312.37|1.0|3.11|-4.19|0.000335|105.0|6.47e-05|0.0|0.0|0.0004269999999999|-0.0256899999999999|4.0222|-990.5849031|547.35|922.49|411.9|0.4270899999999999|-990.43875|0.1094|-0.16683|-0.19252|0.02651535|6.1284|12.23|4.9126|4.9126
9i_a40|0.0|0|0|0.0|1|7.515889085|0|0|0.604992808|1.841293462|0.074116257|-0.0071562119999999|5.4161004020000005|0|0.045555556|0.891973262|-0.279092262|0.004532692|0.201624407|10.31197226|-0.1788455119999999|2|0.004019925|0.333430103|0.187399127|0|0.831946443|-0.154977678|0.824009442|0.7947633409999999|1|0.830980762|-0.092881258|-0.088485615|0.006324687|0.011010661|213.7117392|85.16517222|-22.46593254|2.795536563|62.68854553|0.8590224540000001|-1.327284222|-23.58195819|49.81256531|52.34891159|2056.370683|-668.7900768999999|-9.360805225|0.140977546|14.74203307|0.91433781|71.03556427|21.62632891|778.5478408|351.4600612|1.0|1.0|1.0|1.0|3.25|0.06|20.0|-6.03|4.02|2.99|1.0|91.11|0.0|1.0|2.0|-5.44|306.38|0.0|3.52|-4.71|4.79e-06|0.00147|1.97e-05|0.0|0.0|0.000285|-0.05989|2.8936|-1273.31399|534.44|883.84|417.75|0.56118|-1273.167389|0.3362|-0.11967|-0.17956|0.02072395|2.7887|1.25|5.9031|5.9031
7f_a10|0.0|0|0|-4.8022906380000006|1|7.535296702|1|1|1.240141822|1.924772416|0.103083789|-0.011104817|5.4161004020000005|2|0.037386831|0.740070757|-0.5663456689999999|0.00189949|-0.000498274|10.92948443|-0.0971900919999999|1|0.0030999659999999|-0.309622111|-0.172751862|2|0.5371733989999999|-0.009545801|0.8499946070000001|0.5209683970000001|1|0.931773786|-0.064238302|-0.095196098|0.7359022890000001|0.00797443|15.96885516|38.0022453|-29.53487321|2.474090768|0.3440879|0.8217865520000001|-1.713529756|-19.93012491|60.16185231|40.22275023|2803.359424|-954.4422004|-11.31122804|0.178213448|10.23679556|0.6738319429999999|99.26552746|24.71113795|1161.423484|527.8079877|1.0|1.0|1.0|1.0|3.37|0.23|21.0|-8.13|6.57|2.64|2.0|106.77|0.0|1.0|7.0|-5.47|410.39|0.0|4.39|-5.6|2.9e-06|0.00119|2.52e-06|0.0|0.0|3.03e-06|-0.0613|3.6256|-1442.200124|597.28|1034.38|426.07|0.34467|-1442.001311|0.0191|-0.15627|-0.2175699999999999|0.01616879|3.2524|141.0|6.8508|6.8508
13a_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984129|0.0|0.113424769|-0.011002918|5.351858133|2|0.042560386|0.0|-0.627166322|-0.003436924|0.0317047379999999|10.31162842|-0.0351777|1|-0.002215642|-0.065043716|0.006103754|1|0.841060094|0.019603815|0.885516463|0.802578397|0|0.6963945559999999|-0.109682335|-0.113507021|0.478381813|0.01856512|381.9643801|204.9120824|-51.70573895|8.456950359|102.6479456|0.799862466|-2.27014041|-49.96348386|88.22659517|86.55791128|3002.811441|-1532.183327|-19.5115996|0.2001375339999999|15.1104742|0.873126469|135.07860209999998|36.14261279|1915.558478|713.7769663|1.0|0.0|1.0|0.0|4.76|0.13|17.0|-6.19|1.72|2.06|1.0|135.37|0.0|1.0|5.0|-7.05|441.51|0.0|1.91|-4.3|9.68e-06|0.00427|5e-05|0.0|0.0|0.000288|-0.0555|3.5288|-1744.4457100000002|721.66|1211.54|541.59|0.26119|-1744.217986|0.1603|-0.14953|-0.20503|0.04590378|1.4855|14.0|7.8665|7.8665
LY364947_a10|0.0|0|0|0.0|0|6.605297921|0|0|1.390175303|0.0|-0.278922508|-0.00235945|4.59511985|2|0.0273958329999999|2.084955541|-0.084940213|0.007575|0.010202602|10.9303125|-0.006198347|1|0.006909045|0.1625645369999999|0.072909639|2|0.706034038|-0.072740964|0.7792035190000001|0.681525895|1|0.8431045490000001|-0.076999385|-0.075303751|0.449473391|0.009678082|144.7228349|69.31194102|-14.69643595|1.88879448|0.0|0.7234846559999999|-0.978948758|-15.02735938|41.53157099|38.29163558|1896.845282|-432.4716757000001|-5.78950507|0.276515344|9.161732895|0.948237326|122.1566022|18.1140017|597.7620559999999|287.99188260000005|1.0|0.0|1.0|1.0|2.46|0.0|21.0|-7.2|3.69|1.74|0.0|82.56|0.0|1.0|3.0|-6.02|272.3|1.0|2.8|-3.86|0.00029|0.0789|0.000137|0.0|0.0|1.7199999999999998e-05||||||||||||||59.0|7.2291|7.2291
9a_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297044807|0.0|-0.109305298|-0.007853595|5.351858133|2|0.040166667|0.0|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|-0.06502499|1|0.00484375|0.160672128|-0.202876718|1|0.839235677|-0.019008343|0.842671963|0.79302567|0|0.826559623|-0.073689118|-0.10869601|0.204819754|0.0236784079999999|49.52042402|106.0201967|-40.61536816|8.847677483|0.0|0.7638345870000001|-1.956528182|-27.53468726|78.37175688|59.5185754|2682.572663|-1195.981615|-14.91993116|0.236165413|13.79893984|0.828482664|144.36259840000002|31.95428497|1565.759963|578.2841135|1.0|0.0|1.0|0.0|4.69|0.14|17.0|-6.28|2.04|2.02|1.0|120.94|0.0|1.0|5.0|-6.74|382.42|1.0|1.95|-3.99|0.000197|0.0753|0.000102|0.0|0.0|0.0002009999999999|-0.05044|3.8677|-1252.77514|648.41|1092.66|495.18|0.68682|-1252.578886|0.4811|-0.15925|-0.20969|0.02701893|7.4992|13.0|7.8861|7.8861
13p_a6|0.0|0|0|0.0|0|6.842683282|0|0|1.424099253|0.0|0.024837222|-0.010395243|4.727387819|2|0.042959184|1.633493259|-0.634109842|-0.008008339|-0.014153926|10.95053423|-0.072853186|1|-0.005708558|0.123575608|-0.116250572|2|0.865935935|-0.059663359|0.837659336|0.8244206940000001|1|0.7265205579999999|-0.099405155|-0.107371897|0.196002517|0.01730144|80.30786544|194.0233618|-54.04422654|8.708451561|107.5669533|0.76005742|-2.14743793|-50.03427239|89.17529231|82.79893305|3016.078786|-1523.526317|-18.9628865|0.23994258|14.91957306|0.703081362|170.2302215|35.16646396|2004.488446|794.5462391|1.0|1.0|1.0|1.0|3.64|0.12|27.0|-10.06|4.01|1.01|1.0|132.01|0.0|0.0|5.0|-7.01|449.51|0.0|2.96|-4.55|8.11e-06|0.00365|2.79e-05|0.0|0.0|3.92e-08|-0.0746|2.9837|-1463.0432449999998|752.82|1283.98|573.39|0.47508|-1462.740542|0.0029|-0.12251|-0.1971099999999999|0.03807447|12163.0|92.0|7.0362|7.0362
13b_a50|0.0|1|1|0.0|2|7.934155233999999|2|2|1.267593379|4.253030728|-0.067327798|-0.003876697|5.82008293|2|0.032833333|2.117002752|-0.263615417|0.010435712|-0.042022102|10.94500743|-0.054716607|2|0.011379776|-0.03182432|-0.269353185|1|0.749187803|-0.041506802|0.828965118|0.71935296|1|0.906164013|-0.051509874|-0.080785633|0.435064196|0.019899348|104.0753113|67.07377798|-41.27630533|10.16729727|150.45293569999998|0.700410304|-1.696498291|-26.31826007|70.09526468|51.04317051|3036.874979|-1212.6536230000002|-13.75876844|0.299589696|16.75483549|0.7609056040000001|214.1461224|27.48170624|1731.347493|900.2031356000001|1.0|1.0|1.0|1.0|4.78|0.37|20.0|-7.23|5.12|2.52|2.0|133.36|0.0|1.0|5.0|-6.3|455.55|0.0|3.99|-5.1|9.65e-06|0.0044|7.92e-06|0.0|0.0|2.68e-05|-0.02606|4.1161|-1470.3699789999998|780.4|1339.39|617.26|0.65332|-1470.039226|0.1553|-0.1701599999999999|-0.19622|0.03156473|7.1645|1.83|5.7375|5.7375
10_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.343863662|2.146166934|-0.180140166|-0.002959121|5.4161004020000005|2|0.038699764|2.149387791|-0.159792527|0.01107733|-0.122141977|10.92992762|-0.090413559|1|0.011142889|0.014917047|-0.132895939|2|0.6990620390000001|-0.120059574|0.861225169|0.6799081490000001|1|0.921653019|-0.051015897|-0.079432495|0.43000216|0.014582852|39.48408698|45.34497624|-26.60798798|4.884907049|64.26218096|0.744529685|-1.350352423|-17.08910641|54.09964719|37.96666686|2480.063587|-781.5450965|-9.046715915|0.255470315|11.20225306|0.945033425|147.85886159999998|20.99433004|1049.716502|594.7358385|1.0|1.0|1.0|1.0|3.46|0.26|21.0|-8.07|4.81|2.53|2.0|111.38|0.0|1.0|4.0|-5.83|370.45|1.0|3.9|-4.85|2.21e-05|0.00818|1.4e-05|0.0|0.0|3.15e-06|-0.04689|3.6465|-1183.790554|619.99|1083.65|470.02|0.4662|-1183.54701|0.0176|-0.15561|-0.2025|0.02232068|2.2386|88.0|7.0555|7.0555
12b_a40|0.0|0|0|0.0|1|7.515889085|0|0|0.604989475|1.713497417|0.084915315|-0.004650218|5.4161004020000005|0|0.04020202|0.747253086|-0.158107422|0.00779293|0.107454819|10.31197236|-0.1537981269999999|2|0.004452418|0.279216571|0.038336814|0|0.58925219|0.026452642|0.7818091140000001|0.522580798|1|0.955647156|-0.065048707|-0.074921647|0.2160572999999999|0.010845303|80.72126798|25.26281742|-24.3068084|3.518538455|48.17000329|0.856829717|-1.048903063|-21.10373336|48.54667776|43.22826564|2462.878448|-597.4418808999999|-10.97726831|0.143170283|16.09989085|0.979579799|81.54797734|22.49258909|697.2702616|370.3261123|0.0|1.0|1.0|0.0|3.26|0.0|20.0|-8.39|6.74|5.07|2.0|101.78|0.0|1.0|2.0|-4.09|415.12|0.0|5.79|-7.11|1.95e-08|8.09e-06|7.82e-08|0.0|1.0|1.7e-06|-0.08279|3407.0|-3016.9868100000003|576.38|960.94|490.5|0.69476|-3016.927883|306.0|-0.14267|-0.22546|0.01251873|6.3131|0.04|7.3979|7.3979
12a_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297044783|0.0|-0.0632801509999999|-0.007471648|5.351858133|2|0.040166667|0.0|-0.403468978|0.002039107|-0.070252245|10.96083376|-0.065913514|1|0.003199301|0.134423193|-0.183140926|1|0.907322874|-0.012112722|0.846614758|0.855821486|0|0.820684627|-0.076154312|-0.104828755|0.436020272|0.019595485|109.9069212|110.1075804|-39.52572284|7.388485123|5.277117996|0.755315434|-1.886917597|-28.71401279|76.09903547|58.79461567|2647.835699|-1158.650972|-14.22926022|0.244684566|12.464492300000002|0.888377722|150.24716030000002|30.67992313|1533.996157|598.1535763999999|1.0|0.0|1.0|0.0|4.75|0.14|17.0|-6.59|1.88|2.02|1.0|123.75|0.0|1.0|4.0|-6.72|381.43|1.0|1.86|-4.0|0.000164|0.0625|0.000101|0.0|0.0|9.78e-05|-0.04946|3.6682|-1232.916523|653.94|1096.31|481.98|0.67869|-1232.707754|0.0012|-0.1519299999999999|-0.20139|0.03544528|8.5603|13.0|7.8861|7.8861
3c_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|0.6094207970000001|0.0|0.025890116|-0.006923974|5.733341277|0|0.043817204|2.224112182|-0.270034997|-0.00017094|-0.113334836|10.31100278|-0.01180891|3|0.00124359|-0.097512832|-0.145525719|0|0.831186295|-0.003205869|0.901864778|0.774363061|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|0.015118975|59.72163595|57.18235134|-24.94510426|3.995552912|0.0|0.693952122|-1.038301506|-17.94949454|57.94025396|42.68833949|2152.627425|-533.7658031000001|-7.622115192000001|0.306047878|9.717148607|0.733606015|157.331845|21.36577928|769.1680542|370.5811396|1.0|1.0|1.0|1.0|3.22|0.19|19.0|-6.89|4.68|1.7|1.0|93.05|0.0|1.0|3.0|-5.35|326.44|0.0|4.02|-4.91|6.65e-07|0.000217|1.22e-05|0.0|0.0|4.18e-05|-0.05487|3.5169|-1633.419633|544.22|903.81|425.74|0.7034600000000001|-1633.297494|0.5017|-0.14219|-0.1970599999999999|0.02415856|5.0659|9.0|8.0458|8.0458
47n_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251175627|0.0|0.0487694459999999|-0.007614955|4.844187086|0|0.032169312|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|-0.048404296|0|0.001705837|0.026244774|-0.258092915|0|0.722991132|-0.09714337|0.726888951|0.711628292|0|0.792429396|-0.079299822|-0.091185806|0.288989992|0.0106152389999999|61.29571241|171.2889916|-62.09468789|7.228646444|47.476904100000006|0.783921929|-2.4620167580000003|-54.00070374|86.44740177|74.19865731|3349.802294|-2031.676741|-21.77346199|0.216078071|20.17045476|0.932611327|178.30942439999998|33.65821422|2591.682495|1306.125688|1.0|0.0|1.0|1.0|4.69|0.31|18.0|-9.76|3.31|2.72|3.0|162.18|1.0|1.0|4.0|-6.68|539.67|0.0|2.76|-5.24|9.48e-07|0.000511|5.7e-06|0.0|1.0|9.44e-08|-0.0525299999999999|3.2028|-1743.299948|879.92|1565.37|799.02|0.6914600000000001|-1740.5852670000002|0.5056|-0.13138|-0.18391|0.02839695|3.3568|64.0|7.1938|7.1938
12i _a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984133|0.0|0.04580336|-0.00691453|5.351858133|2|0.043848238|0.0|-0.366470081|0.00372838|0.0109710489999999|10.31162888|-0.072247675|1|0.003603419|-0.172434349|-0.090173435|1|0.8264832879999999|-0.029080032|0.888213143|0.7463962120000001|0|0.8434291340000001|-0.076575246|-0.096489393|0.356921662|0.015808432|84.78576301|102.235113|-41.13938837|6.740110893|0.0|0.806299097|-1.833298476|-32.64875738|72.59006433|60.32320054|2860.704198|-1197.077601|-15.95200773|0.193700903|15.56818082|0.92270764|126.4796844|30.29912252|1484.657003|652.8825454|1.0|1.0|1.0|0.0|4.62|0.14|17.0|-7.22|3.27|3.31|2.0|132.29|0.0|1.0|4.0|-5.75|432.93|0.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.0|0.0|2.61e-05|-0.05465|3.5242|-2035.339603|691.59|1167.27|542.74|0.43157|-2035.141693|0.1577|-0.14945|-0.2041|0.03436093|3.0033|16.0|7.8013|7.8013
12_a1|0.0|0|0|0.0|0|7.423568444|1|1|1.430936075|0.0|-0.0455890429999999|-0.011221829|5.351858133|1|0.036382114|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.051772288|1|-0.001416381|0.127560614|-0.173618873|1|0.8016064479999999|-0.045776997|0.817998205|0.7534284040000001|0|0.765121385|-0.0964711209999999|-0.104724018|0.210514881|0.033770552|133.6600817|136.3310784|-35.28166588|11.37734536|477.1158679|0.724666653|-1.675584287|-32.50125347|74.99749378|75.59644237|2592.245875|-972.562841|-13.44063462|0.275333347|14.34104294|0.867391557|159.81230209999998|31.95435864|1342.083063|473.040639|1.0|1.0|1.0|1.0|3.29|0.05|23.0|-8.2|4.41|1.67|2.0|103.47|0.0|1.0|5.0|-6.02|366.37|0.0|3.44|-4.75|1.04e-05|0.00379|1.77e-05|0.0|0.0|2.3e-06|-0.07042|3.1744|-1216.099134|607.42|1018.84|482.51|0.69114|-1215.922313|0.2821|-0.12874|-0.19916|0.0296752|10.1801|2.95|5.5302|5.5302
12i_a36|0.0|0|0|-4.787087299|0|7.412764017000001|2|2|1.2401347459999998|0.0|0.043792895|-0.016027043|5.351858133|2|0.0438779959999999|0.0|-0.929568494|-0.011700732|0.128325344|10.96020192|-0.009876543|1|-0.007897954|0.135587069|-0.3344729369999999|1|0.647732719|0.141564781|0.87043328|0.624142499|0|0.830964232|-0.0850745409999999|-0.117424873|0.332782117|0.01973953|108.3973956|108.9148111|-48.75024044|8.195085212|0.52902639|0.7691298590000001|-2.46592234|-35.3196406|90.11282843|67.53484704|3231.030388|-1588.867662|-18.95842684|0.230870141|13.98728916|0.8526986440000001|148.7565508|38.2555363|2065.79896|672.4630346|1.0|1.0|1.0|0.0|4.8|0.17|17.0|-7.14|4.04|2.04|2.0|130.43|0.0|1.0|8.0|-6.4|465.43|0.0|2.65|-5.07|6.26e-06|0.00291|8.6e-06|0.0|0.0|3.37e-05|-0.05065|3.7496|-1645.171438|666.79|1172.5|504.47|0.34255|-1644.954647|0.1516|-0.1541|-0.20475|0.03165678|6.6124|12.0|7.9208|7.9208
16_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605020428|0.0|0.183636734|-0.010031024|4.727387819|2|0.045993266|1.614080058|-0.371147877|-0.010377537|-0.013328983|10.31163046|-0.018884246|1|-0.008409607|0.069124437|0.008045619|2|0.659478546|-0.142670655|0.838125715|0.640070307|1|0.6974791290000001|-0.108919585|-0.100138414|0.252612735|0.012203576|248.6415425|149.4199775|-24.42909382|2.977102266|82.16042286|0.8296818009999999|-1.401937796|-26.57128935|56.56724056|59.82469895|2184.788331|-692.4398741|-10.05903863|0.1703181989999999|11.22152755|0.941329444|84.12292796|24.54661368|834.5848652000001|328.71459869999995|1.0|1.0|1.0|1.0|3.13|0.0|21.0|-7.16|4.57|2.26|0.0|90.44|0.0|1.0|4.0|-5.89|322.36|0.0|3.5|-4.49|1.05e-05|0.0033799999999999|3.2200000000000003e-05|0.0|0.0|2.25e-05|-0.07095|3.2208|-1371.360243|520.28|856.09|368.22|0.6944100000000001|-1371.250459|0.3866|-0.13195|-0.2029|0.02847445|3613.0|42.0|7.3768|7.3768
12f_a30|0.0|0|0|-4.734662095|0|7.412764017000001|2|2|0.60498366|0.0|0.156569208|-0.015345198|5.351858133|2|0.041555556|0.0|-0.874676289|-0.00695299|-0.008663584|10.31162828|-0.046588557|1|-0.004395528|0.4304505939999999|-0.226973911|1|0.613786308|-0.043091382|0.876441789|0.593245722|0|0.8357464459999999|-0.090450992|-0.108935062|0.56363596|0.01570263|101.2862703|115.8783181|-54.21787616|7.815328055|1.45550709|0.815175332|-2.396571368|-45.01820228|89.21786458|74.88972286|3305.792133|-1690.743686|-22.5055335|0.184824668|15.86072943|0.8958126809999999|130.3909181|39.1336968|2074.08593|696.6414817000001|1.0|1.0|1.0|0.0|4.73|0.17|17.0|-7.18|4.78|2.82|2.0|133.96|0.0|1.0|8.0|-5.66|482.48|0.0|3.42|-5.92|1.99e-07|9.63e-05|1.2e-06|0.0|0.0|3.19e-05|-0.05464|3.5298|-1987.998635|729.87|1225.63|574.31|0.32483|-1987.782125|0.1596|-0.14958|-0.20422|0.03400408|4.6865|19.0|7.7144|7.7144
5e_a40|0.0|0|0|0.0|1|8.149890544|0|1|0.604912776|1.661964758|-0.091305805|-0.004925115|6.167516491000001|0|0.044526749|0.7768055559999999|-0.162528785|0.009890343|0.158430496|10.31198323|0.029272031|2|0.008306061|-0.184667138|0.010397494|0|0.535506399|-0.402340487|0.877722972|0.5087199929999999|1|0.864422751|-0.076883794|-0.089724264|0.0499188609999999|0.019851304|170.7311133|64.47400829|-20.29110082|4.489363277|51.7148695|0.8223594679999999|-1.076691165|-17.38723451|48.81318333|46.00255248|1986.384601|-512.0224486000001|-8.116440327000001|0.177640532|12.51197289|0.914944155|84.47727896|20.75420252|622.6260756|264.9899736|1.0|1.0|0.0|0.0|3.03|0.21|14.0|-4.65|3.74|2.37|1.0|79.16|0.0|2.0|3.0|-5.66|303.77|1.0|3.33|-4.25|1.66e-05|0.00505|5.56e-05|0.0|0.0|0.00678|-0.07231|3.7138|-1637.180703|493.19|802.38|390.33|0.69675|-1637.115238|0.5262|-0.14786|-0.2201699999999999|0.01659566|10282.0|25.0|7.6021|7.6021
1a_a5|0.0|0|0|0.0|0|6.605297921|1|1|1.189701889|0.0|-0.271170445|-0.001785522|4.59511985|2|0.021346801|0.0|-0.078562954|0.005921049|-0.132197351|10.9502215|-0.004213083|0|0.00549829|-0.123867037|0.114184614|2|0.8309401009999999|0.11504495|0.794139321|0.808272639|0|0.833638233|-0.071887159|-0.075618812|0.3602068089999999|0.008036994|83.60943679|83.77332129999999|-19.17495143|2.037971304|0.0|0.7256546770000001|-1.134282187|-18.22870183|46.38422909|40.24669785|1940.139869|-571.1804334|-7.015226132|0.274345323|11.38004491|0.835734058|138.1496441|19.19815378|787.1243051|403.543273|0.0|0.0|1.0|1.0|3.54|0.16|18.0|-7.15|1.42|2.09|0.0|93.49|0.0|1.0|4.0|-6.58|298.34|1.0|1.75|-3.44|0.00253|755.0|0.000365|0.0|0.0|2.13e-05|-0.1040099999999999|2.8332|-951.110826|531.02|882.1|386.8|0.44868|-951.178584|0.0126|-0.12226|-0.2262699999999999|0.028664612|6.7017|107.0|6.9706|6.9706
12ae_a36|-3.3501500230000003|0|0|0.0|0|7.412764017000001|2|2|0.299253957|0.0|0.069118289|-0.009867085|5.351858133|2|0.041555556|0.0|-0.611759277|-0.006862238|-0.083959343|10.31810353|0.006615826|1|-0.001160331|0.151620635|-0.261631709|1|0.8183043390000001|-0.0931249669999999|0.8837136859999999|0.750657639|0|0.7162413209999999|-0.085851235|-0.105648609|0.439268891|0.023873046|96.60079598|211.4077529|-58.64180087|13.25108213|19.97715962|0.6849975640000001|-2.11297219|-47.65297933|97.76153993|81.74750345|3486.122819|-1574.220407|-20.22131065|0.315002436|16.22570287|0.870019385|234.6851816|39.62310606|2298.140152|805.2286932|0.0|0.0|1.0|0.0|5.03|0.17|17.0|-6.87|2.15|0.84|1.0|142.02|0.0|1.0|6.0|-8.03|474.54|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0001889999999999|0.0|0.0|6.45e-05|-0.0548899999999999|3.8664|-1876.152311|754.15|1281.69|615.71|0.40141|-1875.897072|0.3366|-0.1566|-0.21149|0.0508577|8.9297|15.0|7.8239|7.8239
21b_a23|0.0|1|1|0.0|2|7.525639975|0|0|1.197963051|3.351726269|0.094654108|-0.005936474|5.4161004020000005|2|0.042455556|0.745297595|-0.326506055|0.01055698|-0.103470358|10.31321725|-0.0490623259999999|2|0.009872313|0.107996329|-0.130528352|2|0.7038407329999999|0.131951284|0.8339434929999999|0.668547062|1|0.930728719|-0.0596425779999999|-0.083105261|0.224930782|0.014481931|41.6766724|48.56114386|-40.84133198|7.117014296|86.65837165|0.812334718|-1.745210489|-29.31080756|67.68046598|51.9633947|3074.083057|-1223.442332|-16.81701905|0.187665282|16.20152864|0.846591917|131.5587155|29.53101081|1506.081551|712.6737861|0.0|1.0|1.0|1.0|3.59|0.08|26.0|-7.84|4.2|2.6|2.0|129.97|0.0|1.0|5.0|-6.42|450.52|0.0|3.57|-5.22|8.02e-07|0.000361|6.06e-06|0.0|0.0|6.45e-06|-0.08401|3.6237|-1761.4722969999998|735.65|1247.38|611.6|0.57848|-1761.230923|0.2333|-0.15033|-0.23434|0.02657688|13.2567|85.0|7.0691|7.0691
19f_a38|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297044434|0.0|-0.036714749|-0.007831113|5.351858133|2|0.041808786|0.0|-0.4228801179999999|-0.002526241|0.035480177|10.96083376|-0.054832432|1|-0.000673716|-0.017421394|-0.217394466|1|0.724208473|-0.075025988|0.8741648479999999|0.698414933|0|0.750875987|-0.085318318|-0.111307609|0.488059925|0.02107583|125.7493111|159.14822980000002|-45.42524686|8.601162122|12.14075726|0.734437553|-1.892229356|-34.81887413|84.35196967|67.96791709|2776.145209|-1208.815435|-15.44458393|0.265562447|11.28936331|0.8313685409999999|169.6496169|32.91812709|1645.906354|595.8790650000001|1.0|1.0|1.0|1.0|4.82|0.14|17.0|-6.86|2.55|2.4|1.0|125.69|0.0|1.0|4.0|-6.77|401.44|0.0|2.67|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0|0.0|5.610000000000001e-05|-0.05735|3.4422|-1332.160846|653.22|1105.62|495.68|0.38086|-1331.945195|0.0019|-0.14369|-0.20104|0.02936908|7.1655|73.0|7.1397|7.1397
11_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605020608|0.0|0.119431379|-0.01008647|4.727387819|3|0.042795699|1.710245969|-0.363112913|-0.008037672|0.044912659|10.31163053|-0.023103765|1|-0.005959152|-0.194041982|-0.0947326669999999|3|0.8947911009999999|0.132535663|0.793311683|0.834020779|1|0.777803048|-0.0955396769999999|-0.099420732|0.175996916|0.014376713|253.1353625|105.101718|-22.2443844|3.216644354|80.34769756|0.752484736|-1.292469516|-21.37603754|57.08178682|51.99171876|2097.896727|-611.3529698|-8.76293931|0.2475152639999999|10.29352296|0.8799677029999999|117.0775712|24.61956593|812.4456757999999|311.6695405|0.0|1.0|1.0|1.0|3.19|0.0|21.0|-6.51|3.41|0.8|0.0|88.28|0.0|1.0|4.0|-6.59|305.36|0.0|2.46|-3.71|8.37e-05|0.0256|0.000197|0.0|0.0|9.35e-05|-69.0|3.2232|-1288.165162|508.58|834.82|346.18|0.6966600000000001|-1288.058926|0.4441|-0.13118|-0.20018|0.02994326|4.4522|0.04|7.3979|7.3979
