molecula|SddssS|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|PNSA4|DPSA3|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
32_a47|0.0|1|0.0|1|1|1|1.216307925|1.998170616|-0.003573735|4.727387819|0.000921003|3|-0.013510009|-0.026022099|-0.044598914|1|1|0.002350172|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|2|0.810444864|-0.0094137619999999|-0.078006445|0.858292442|1|0.851627782|-0.05770007|0.266433793|0.019295804|-52.38450683|13.90468487|28.55112477|106.9180086|-0.026060474|-37.74862456|10.01980854|-1.381205148|-29.9621436|-18.77935151|55.48373932|613.6886524|0.35883878|8.656942728999999|15.53902041|0.794977846|6235.398576|29.28959351|-203.4434306|1552.348456|682.9868225|1.0|0.0|1.0|2.0|4.18|5.07|2.0|125.17|0.0|1.0|5.0|-6.34|436.91|0.0|1.0|-5.05|1.5399999999999998e-05|0.00674|0.0038799999999999|0.0|0.0|1.5e-09|2.97|-1778.127634|692.49|1184.76|336.65|0.2969|548.86|0.48011|0.2839|4.8234|-0.20778|0.03062031|-1777.90286|0.1|7.0
10_a4|0.0|0|0.0|1|1|1|1.343863662|2.146166934|-0.002959121|5.4161004020000005|0.005483539|2|0.00941601|-0.122141977|-0.090413559|1|1|0.011142889|0.014917047|-0.083887216|-0.132895939|-0.241683916|2|0.810105167|-0.120059574|-0.150288496|0.861225169|1|0.921653019|-0.051015897|0.43000216|0.014582852|-45.97324097|8.440134933|39.48408698|45.34497624|-0.027007048|-26.60798798|4.884907049|-1.350352423|-17.08910641|-15.63090193|37.96666686|533.4262268|0.255470315|5.759414166|11.20225306|0.945033425|5598.949417|20.99433004|-283.0534799|1049.716502|594.7358385|1.0|1.0|1.0|0.0|4.93|4.81|2.0|111.38|0.0|1.0|4.0|-5.83|370.45|0.0|1.0|-4.85|2.21e-05|0.00818|0.00519|0.0|0.0|8.51e-09|3.34|-1183.812875|619.99|1083.65|340.01|0.1792|470.02|0.4662|0.0176|1.4517|-0.2025|0.02232068|-1183.602045|88.0|7.0555
14a_a3|0.0|0|0.0|0|0|0|0.6050202020000001|0.0|-0.009312773|4.727387819|-0.1160619169999999|3|-0.143740653|-0.039177314|-0.172643335|1|1|-0.004161699|-0.267665193|-0.050943323|-0.094863591|-0.582572884|3|0.7574238740000001|0.164994144|-0.287221775|0.822587422|1|0.790894937|-0.091731577|0.21389849|0.0140376889999999|-46.53709886|6.904918591|256.5548327|102.8554977|-0.036792719|-22.89086827|3.396421044|-1.324537874|-22.1944701|-18.09776067|52.02624107|389.0288018|0.239123122|5.308770254|10.24853699|0.930491715|4716.423352000001|23.78539971|-256.6424807|856.2743893999999|358.3503513|1.0|1.0|1.0|1.0|4.28|3.71|0.0|93.25|0.0|1.0|2.0|-6.42|319.38|0.0|1.0|-3.99|3.54e-05|0.0113|0.0327|0.0|0.0|1.28e-07|2.44|-1327.513792|528.91|822.33|383.1|0.4524|373.85|0.69708|0.4524|3.5358|-0.19946|0.02860456|-1327.403067|0.03|7.5229
6b_a31|0.0|0|0.0|0|1|1|0.610136262|0.0|-0.016070861|5.733341277|-0.178758575|0|0.11647286|-0.032090772|-0.053655833|2|2|-0.008439437|0.1978523089999999|-0.002840672|-0.004825446|-0.57983695|0|0.78240875|-0.068433069|-0.084489161|0.841537966|0|0.627853074|-0.12081047|0.146652651|0.032992761|-78.37648097|20.12924648|159.79549319999998|227.0509355|-0.045675611|-47.81835367|12.28107483|-2.055402513|-44.96993859|-27.86719323|93.83704414|383.0600707|0.254079586|7.513612533|14.46878435|0.925676135|6099.567787|37.35947255|-300.0775025|1681.1762649999998|536.6368656000001|1.0|1.0|1.0|2.0|5.19|4.0|1.0|109.69|0.0|1.0|4.0|-6.5|404.44|0.0|1.0|-4.66|2.34e-06|0.000947|0.00883|0.0|0.0|4.67e-08|4.61|-1652.671944|637.06|1077.19|376.29|0.4967|492.36|0.7013199999999999|0.4967|5.9085|-0.1918|0.03623358|-1652.505041|54.0|7.2676
4_a18 (SD-208)|0.0|0|0.0|0|2|2|1.304335262|0.0|-0.012457606|0.0|-0.113324634|3|-0.020226647|-0.009648044|-0.056245435|0|0|-0.015153358|-0.047745689|-0.15379315|-0.3630339729999999|-0.564165402|1|0.83508768|-0.058455902|-0.098971722|0.904723479|0|0.77909674|-0.077885485|0.115284206|0.0211761979999999|-51.27494074|10.90456851|103.6318511|113.7529353|-0.034985357|-26.40375252|5.615248385|-1.2944582059999998|-20.652731600000003|-18.01551972|51.01127638|401.1916387|0.397970979|6.239898178|11.42979655|0.831728055|5348.394288|29.9246699|-105.0785813|1107.212786|363.2306414|1.0|1.0|1.0|1.0|3.54|4.44|1.0|92.87|0.0|1.0|3.0|-6.31|352.75|0.0|1.0|-4.38|5.12e-05|18.0|0.0146|0.0|0.0|7.06e-09|2.58|-1542.296276|537.47|895.83|378.26|0.2761|396.17|0.4646|0.2316|3.4629|-0.2358|0.0199445|-1542.207472|0.08|7.0969
13f_a6|0.0|0|0.0|0|0|0|1.429020649|0.0|-0.006930367|4.727387819|-0.008507023|2|0.04505613|-0.071478789|-0.049928822|1|1|-0.001446486|0.079490516|-0.126749697|-0.223618825|-0.466314952|2|0.77199166|-0.028317736|-0.088948538|0.834167942|1|0.863222493|-0.073352505|0.176745407|0.018554018|-62.41821579999999|12.46087045|62.42897239999999|91.85971442|-0.032802223|-41.92004677|8.368715213|-1.672913351|-33.08535238|-22.02995852|61.72438096|579.7398537|0.279288145|9.050440345|15.13042752|0.6717890999999999|6128.208571|30.56694343|-296.4599736|1558.914115|676.2770877|1.0|1.0|1.0|2.0|5.01|4.53|1.0|123.82|0.0|0.0|5.0|-6.52|417.47|0.0|1.0|-4.78|7.74e-06|0.00323|0.00688|0.0|0.0|6.59e-11|3.36|-1347.301285|711.29|1202.78|394.98|901.0|568.41|0.49643|0.0048|10.8469|-0.2059099999999999|0.03437105|-1347.0794119999998|42.0|7.3768
12g_a31|0.0|0|0.0|0|1|1|0.6101363000000001|0.0|-0.01500347|5.733341277|-0.1044685569999999|0|0.045747231|-0.0733026079999999|-0.082116813|2|2|-0.0054114869999999|0.074878295|-0.0497478109999999|-0.081426376|-0.57758443|0|0.819234772|-0.076150332|-0.1386819869999999|0.8639814490000001|0|0.58271093|-0.1284353869999999|0.325789284|0.030961426|-80.52794936|19.01411466|152.7424573|256.26669530000004|-0.039059048|-49.45404266|11.67699967|-1.835775276|-48.43898314|-23.98704875|97.88920296|357.8560168|0.311351131|8.098256552|15.28679013|0.887664343|5398.678971|34.8320455|-231.70711040000003|1637.106139|524.0230338|1.0|1.0|1.0|2.0|5.19|3.44|1.0|103.26|0.0|1.0|7.0|-6.86|384.45|0.0|1.0|-3.79|1.19e-05|0.00457|0.0627|0.0|0.0|3.55e-07|4.17|-1578.846191|664.44|1090.41|323.3|265.0|542.78|0.70068|265.0|1.6279|-0.19241|0.04532186|-1578.66792|0.11|6.9586
12s_a30|0.0|0|0.0|0|2|2|0.604984545|0.0|-0.007621736|5.351858133|-0.095120438|2|-0.0601024909999999|-0.035768573|-0.04950715|1|1|-0.001131023|-0.1597740919999999|-0.0546637159999999|-0.145315868|-0.446807335|1|0.83236194|0.006789196|-0.080971844|0.889479916|0|0.706713791|-0.090733404|0.404041243|0.019324097|-67.11451776|12.51292194|89.91581294|189.9114627|-0.040189672|-43.45862792|8.102485674|-1.969293912|-38.04400919|-26.02399668|71.26547471|457.6180044|0.209518167|8.066744794|15.14544373|0.877516163|6639.7334200000005|32.92168852|-376.1910929|1613.162737|616.2856203|0.0|1.0|0.0|1.0|4.67|3.74|2.0|127.19|0.0|1.0|5.0|-6.06|434.46|0.0|0.0|-5.17|3.24e-06|0.00141|0.00291|0.0|0.0|6.900000000000002e-08|4.32|-1774.236634|677.35|1140.1|350.75|0.2148|526.07|0.43338|0.1576|3.0335|-0.20495|0.03401064|-1774.072418|7.0|8129.0
7b_a8|0.0|0|0.0|1|1|1|1.395658671|1.4628217119999998|-0.009659873|5.4161004020000005|-0.038810124|1|-0.024156447|-0.052309137|-0.0254956129999999|1|1|0.003191529|-0.039357491|-0.021509048|-0.035044152|-0.415894017|1|0.7812177770000001|0.048462902|-0.040994467|0.8453887859999999|0|0.7223476129999999|-0.101439013|0.282366236|0.033167971|-59.93853201|19.86678613|145.0783004|166.30684230000003|-0.041332642|-35.90168309|11.89970852|-1.901301524|-36.39338307|-24.75721974|80.62622045|432.6681725|0.246064343|7.698000901|14.76972982|0.918644854|6185.0105140000005|32.83731114|-304.2022276|1510.516312|545.9267515|0.0|1.0|1.0|1.0|4.48|3.8|2.0|110.8|0.0|1.0|3.0|-6.15|396.4|0.0|1.0|-4.94|5.64e-06|0.00224|0.00454|0.0|0.0|2.25e-08|5.51|-1330.622441|621.4|1067.73|380.32|0.2517|506.21|0.44725|139.0|9.9463|-0.20472|0.0273745|-1330.448193|13.53|4.8687
11a_a50|0.0|1|0.0|2|1|1|1.397733996|4.088412042|-0.002914262|5.82008293|-0.014702942|1|-0.04339705|-0.108592708|-0.129547471|2|2|0.012037198|-0.0739260509999999|-0.162848233|-0.277408878|-0.267331063|1|0.792574879|-0.158172459|-0.200986578|0.8535780190000001|1|0.917127112|-0.048213112|0.2931724189999999|0.01848869|-37.63057389|9.774322692|7.53108119|43.81199235|-0.025421565|-19.89396594|5.167341939|-1.067705728|-13.47492066|-13.43949068|35.26290548|484.8529701000001|0.345638567|5.965221997|11.123941699999998|0.864799282|4858.670497|20.53832944|-163.21096210000002|862.6098364|439.9973344|0.0|1.0|1.0|0.0|3.09|3.73|0.0|99.65|0.0|2.0|2.0|-6.24|327.38|0.0|1.0|-4.16|0.000263|0.0862|0.0228|0.0|0.0|1.35e-06|3.05|-1045.978598|574.01|963.2|305.11|0.1761|437.9|0.65485|0.1761|5.4342|-0.2005299999999999|0.02431947|-1045.84627|59.0|7.2291
3a_a12|0.0|0|0.0|0|1|1|1.28383802|0.0|-0.007671441|0.0|-0.042445446|2|-0.1231529169999999|-0.062973953|-0.0161799839999999|0|0|-0.001011111|-0.205054123|-0.072889493|-0.1213636769999999|-0.5274624179999999|1|0.7038021990000001|-0.021522321|-0.032466697|0.759068438|0|0.871985494|-0.07121814|0.241900756|0.009433302|-44.430225|4.615711776|71.11710277|62.63745781|-0.034924502|-21.73969523|2.258466332|-1.362055589|-17.05063286|-17.08854808|39.46272532|426.6622302|0.2189499039999999|5.924949067000001|11.01449587|0.859002624|4230.717811|21.87893986|-275.0354486|853.2786545|381.0058252|1.0|1.0|1.0|1.0|3.43|2.49|0.0|97.52|0.0|1.0|3.0|-5.88|298.34|0.0|1.0|-4.06|0.00025|0.0745|0.0263|0.0|0.0|3.13e-08|3.33|-951.3711872|528.84|875.71|332.36|0.3201|383.08|-0.34688|128.0|1.3824|-0.22157|0.023184956|-951.264072|194.0|6.7122
5d_a40|0.0|0|0.0|1|0|1|0.6049133329999999|1.601200869|-0.005662681|6.167516491000001|0.0418378229999999|0|-0.1031436519999999|0.2078052269999999|0.029272031|2|2|0.006642869|-0.259985037|-0.0038660009999999|-0.009744685|-0.399968083|0|0.8092726020000001|0.145024458|0.0451110059999999|0.877722972|1|0.754010052|-0.086193996|0.049855551|0.022027556|-43.26473143|10.10860823|181.4728912|112.88660690000002|-0.0377110779999999|-19.85450535|4.638915105|-1.131332331|-18.15211073|-17.30589257|49.66367051|346.0207917|0.188819426|6.288958592999999|12.09256826|0.922825231|4051.712713|21.3342049|-285.606135|640.0261471|243.4287716|0.0|1.0|0.0|0.0|4.08|3.64|0.0|74.11|0.0|2.0|3.0|-5.94|287.31|0.0|1.0|-3.82|5.9e-05|17.0|0.0436|0.0|0.0|4.7600000000000005e-05|4.61|-1276.833831|473.48|765.69|331.74|0.4493|365.74|0.69613|0.4493|7.0422|-0.2164699999999999|0.01667985|-1276.797751|19.0|7.7212
2_a27|0.0|0|0.0|2|0|0|1.402655014|3.250529415|-0.0065894809999999|4.59511985|-0.0609613559999999|2|-0.196529806|0.11675125|0.017751479|1|1|0.00988756|-0.337316432|-0.21066171|-0.361571905|-0.475677812|2|0.796022385|0.137868605|0.027777778|0.8585302370000001|1|0.8468699609999999|-0.058444848|0.408120957|0.019809599|-41.03489597|9.972342226|9.194894069|77.08713259|-0.029261411|-20.65736087|5.020172886|-1.141195033|-14.81116546|-14.73047548|39.39404027|426.3224749|0.331537817|5.312170441|9.527176544|0.7934621359999999|4774.521748|22.03636323|-169.6109632|859.4181658|373.9912084|0.0|1.0|1.0|0.0|2.43|2.49|0.0|92.58|0.0|2.0|2.0|-6.69|317.34|0.0|1.0|-3.7|0.000644|204.0|0.0638|0.0|0.0|1.45e-06|4.32|-1043.821085|538.57|906.48|297.87|0.3217|420.7|0.55857|0.3217|4.7049|-0.21702|0.02268519|-1043.715364|13.0|7.8861
4_a4|0.0|0|0.0|1|1|1|1.343865392|2.156628874|-0.001234337|5.4161004020000005|0.0159331539999999|2|-0.0214610589999999|-0.110597574|-0.037623601|1|1|0.0112367389999999|-0.035166634|-0.048056862|-0.078747188|-0.157959343|2|0.77276149|-0.168712277|-0.063012715|0.8306695270000001|1|0.933276024|-0.049768752|0.456474074|0.008570112|-35.41518716|4.4155367960000005|13.70182982|34.37786704|-0.0255766729999999|-18.24679326|2.274995377|-1.099796957|-13.21145879|-13.17774406|30.05764711|480.8472306|0.2062820269999999|5.326452915|8.855289118|0.66251148|4878.070704|16.60255217|-302.661743|713.9097433|462.1867149|1.0|0.0|1.0|0.0|4.52|4.41|1.0|100.08|0.0|1.0|2.0|-5.79|326.39|0.0|1.0|-4.57|7.59e-05|0.0248|0.00877|0.0|0.0|2.71e-08|3.24|-1029.960398|566.84|960.45|307.95|0.1106|394.06|0.55032|67.0|2.6814|-0.21831|0.02323788|-1029.813844|78.0|7.1079
20b_a10|0.0|0|0.0|1|1|1|1.343837209|2.103422978|-0.007463406|5.4161004020000005|-0.073703704|2|-0.030238422|-0.042013549|-0.013623188|1|1|0.002637529|-0.049452599|0.019531637|0.031942481|-0.450145946|2|0.761071345|0.052265135|-0.022843761|0.817426568|1|0.75259177|-0.094975935|0.6741049840000001|0.013038163|-56.53849503|8.331370518|81.39248686|158.09355980000004|-0.033783202|-36.12803002|5.323735696|-1.85807612|-38.78052212|-21.58742537|69.02087825|480.905232|0.238378673|7.554743755|13.838742600000002|0.8317951020000001|7173.225184999999|28.34404003|-334.3514234|1558.922202|769.1246171|1.0|1.0|1.0|1.0|4.23|5.0|2.0|129.73|0.0|1.0|5.0|-6.53|447.49|0.0|1.0|-5.09|6.05e-06|0.00271|0.00364|0.0|0.0|1.1699999999999999e-09|4.88|-1465.62724|687.84|1218.74|317.8|0.2782|482.93|0.3246|0.1382|5725.0|-0.2217199999999999|0.03930765|-1465.395231|1.1|5.9586
14r_a23|0.0|1|0.0|2|0|0|1.197963203|3.201732471|-0.006323791|5.351858133|-0.06921746|2|0.014148395|-0.079935667|-0.064006338|2|2|0.0075222369999999|0.033038452|-0.073945564|-0.17267308|-0.454010253|2|0.7837821840000001|0.03753491|-0.1050445769999999|0.846632079|1|0.8662226190000001|-0.062618931|0.375360556|0.019185345|-55.30494931|12.35476415|47.26552456|86.14846171|-0.03654528|-35.61466281|7.956082857|-1.717628177|-25.96781003|-23.53402098|52.67940305|557.8203557999999|0.211777163|7.555307147000001|14.15357616|0.873329024|6744.848704999999|29.85706563|-371.2130393|1403.282085|599.5697147999999|0.0|1.0|0.0|1.0|3.78|4.58|2.0|120.24|0.0|1.0|5.0|-6.31|429.47|0.0|0.0|-5.11|2.66e-06|0.00114|0.00332|0.0|0.0|2.14e-08|3.72|-1729.1556449999998|678.08|1145.51|389.92|0.2346|513.71|0.30482|0.0008|6.2620000000000005|-0.22378|0.02296354|-1728.98403|5.0|8.2684
16d_a32|0.0|1|0.0|0|0|0|0.609420775|0.0|-0.017249763|5.733341277|-0.087123461|0|0.0115077539999999|-0.134892903|-0.0517549079999999|3|3|-0.005427254|0.021406827|-0.128753933|-0.239509216|-0.68301199|0|0.8575664540000001|0.107238939|-0.0847953219999999|0.916850163|1|0.7554930740000001|-0.091212351|0.41654798|0.032003415|-67.07571683|18.67986534|115.2070109|142.7146582|-0.036437402|-39.15098916|10.90312918|-1.493933474|-31.07481011|-21.26791022|71.91900971|440.9688416|0.384250302|6.221435089|11.16880283|0.79521327|5768.495166|34.53986301|-135.1223777|1416.134383|457.7130665|0.0|1.0|1.0|2.0|5.26|3.82|1.0|102.33|1.0|1.0|6.0|-6.62|385.46|1.0|1.0|-4.18|2.22e-06|0.000856|0.0257|0.0|0.0|2.55e-07|3.78|-1877.360551|621.59|1023.44|341.83|0.2915|489.97|0.70217|0.2915|3.2048|-0.20077|0.02818209|-1877.241687|8.0|8.1135
5b_a50|0.0|1|0.0|2|1|1|1.397278957|4.190114953|-0.00141071|5.82008293|-0.003549558|1|-0.052494624|-0.137595558|-0.113846154|2|2|0.012290091|-0.0873662269999999|-0.1052449509999999|-0.175158017|-0.140506919|1|0.791163321|0.019856551|-0.1866330389999999|0.855527513|1|0.958606481|-0.041157676|0.271653991|0.012204641|-31.07327358|6.200250541|6.656963127999999|21.02890062|-0.02140774|-15.78596849|3.149876031|-0.8563096170000001|-10.62231784|-10.87564575|27.10933752|486.9950914|0.411250953|5.543302677000001|10.01036188|0.8058479690000001|4577.809819|18.47246431|-90.17329003|738.8985723999999|409.0289917|1.0|0.0|1.0|0.0|3.15|4.02|0.0|96.89|0.0|2.0|2.0|-6.03|312.37|0.0|1.0|-4.19|0.000335|105.0|0.0202|0.0|0.0|1.37e-06|2.81|-990.6114185|547.35|922.49|308.25|0.2749|411.9|0.4270899999999999|0.1094|4.4181|-0.19252|0.02651535|-990.487545|12.23|4.9126
3a_a49|0.0|0|0.0|1|1|1|1.343850114|2.09865947|-0.006374689|5.4161004020000005|-0.072328354|2|-0.044367345|-0.060613765|0.00497674|1|1|0.000521532|-0.074886415|0.002357097|0.003978478|-0.421478185|2|0.8145214209999999|0.012813604|0.008391259|0.8704151529999999|1|0.72890527|-0.094437035|0.526915193|0.016205613|-51.82200998|9.491036042|107.4001347|158.77029040000002|-0.030698626|-30.35026007|5.558553447|-1.504232653|-32.39206742|-17.97906469|64.79936082|426.893216|0.310225187|6.566343333|12.49907878|0.903506738|5792.106924000001|26.06512204|-222.2883651|1277.19098|578.2841135|1.0|0.0|1.0|2.0|2.77|2.81|1.0|112.14|0.0|1.0|5.0|-7.67|384.43|0.0|1.0|-3.3|0.000878|0.3379999999999999|193.0|0.0|0.0|6.52e-08|3.16|-1254.012043|635.89|1082.21|320.04|0.3467|449.68|0.53794|0.0793|3801.0|-0.2171|0.03833529|-1253.8126619999998|64.0|7.1938
18a_a30|0.0|0|0.0|0|2|2|0.604987543|0.0|-0.006673169|5.351858133|-0.02919335|2|-0.041327798|-0.01286191|-0.094932667|1|1|0.005458948|-0.073280844|-0.053309522|-0.094526372|-0.452377064|1|0.7885597609999999|0.003991162|-0.171895425|0.842671963|0|0.85918121|-0.072474599|0.294303776|0.017060045|-59.38972262|10.62073502|79.18861306|87.66676984|-0.036990859|-36.97308547|6.611941026|-1.812552105|-28.08889239|-23.02866795|55.73981304|534.88346|0.209500834|7.050626413|12.72666325|0.8050400790000001|5942.293347|29.1318055|-361.7006453|1427.458469|620.9195447000001|0.0|1.0|0.0|1.0|3.84|2.62|2.0|127.28|0.0|1.0|5.0|-5.98|398.48|0.0|0.0|-4.85|5.23e-06|0.00208|0.0056|0.0|0.0|2.3100000000000002e-07|3.82|-1575.786909|665.12|1120.46|357.18|0.3781|508.08|0.69033|0.3781|4.2514|-0.19785|0.03180853|-1575.604922|25.0|7.6108
47f_a18|0.0|0|0.0|0|1|1|1.251175676|0.0|-0.005817448|4.844187086|-0.034211867|0|-0.048472184|0.033759227|-0.008224928|0|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.750610215|-0.009917608|-0.014370598|0.780474694|0|0.838156881|-0.063824969|0.375218907|0.0138461289999999|-72.03501774|11.75478965|111.1889928|137.3980967|-0.0289997239999999|-61.15474298|9.979328976|-2.290978185|-46.00060733|-24.61956302|65.93954138|711.5604361000001|0.273449343|10.55465562|20.44855806|0.937396993|7870.103594|33.88554232|-384.6642262|2676.957843|1347.416568|1.0|0.0|1.0|2.0|3.22|3.6|3.0|164.47|1.0|1.0|13.0|-6.4|541.68|0.0|0.0|-5.52|7.76e-07|0.000421|0.00163|1.0|1.0|6.04e-10|8.13|-1743.375413|908.66|1602.99|400.42|0.5741|874.24|0.6984600000000001|0.5741|3.8532|-0.1724099999999999|0.02902413|-1741.802171|9.0|8.0458
12ae_a36|-3.3501500230000003|0|0.0|0|2|2|0.299253957|0.0|-0.009867085|5.351858133|-0.351827031|2|0.087069205|-0.083959343|0.006615826|1|1|-0.001160331|0.151620635|-0.15024383|-0.261631709|-0.513686975|1|0.831101086|-0.0931249669999999|0.010209009|0.8837136859999999|0|0.7162413209999999|-0.085851235|0.439268891|0.023873046|-78.71102033|17.78605328|96.60079598|211.4077529|-0.036430555|-58.64180087|13.25108213|-2.11297219|-47.65297933|-27.14173115|81.74750345|533.6188092|0.315002436|8.676756505|16.22570287|0.870019385|7331.209763|39.62310606|-275.6561988|2298.140152|805.2286932|0.0|0.0|0.0|3.0|1.28|2.15|1.0|142.02|0.0|1.0|7.0|-8.03|474.54|0.0|0.0|-3.72|0.0001409999999999|0.0668|0.0897|0.0|0.0|1.36e-07|6.24|-1876.203168|754.15|1281.69|320.67|0.4832|615.71|0.40141|0.3366|6.7458|-0.21149|0.0508577|-1875.963244|15.0|7.8239
12f_a30|0.0|0|-4.734662095|0|2|2|0.60498366|0.0|-0.015345198|5.351858133|-0.274237737|2|0.1468972409999999|-0.008663584|-0.046588557|1|1|-0.004395528|0.4304505939999999|-0.077457998|-0.226973911|-0.6394697460000001|1|0.8246767140000001|-0.043091382|-0.071123509|0.876441789|0|0.8357464459999999|-0.090450992|0.56363596|0.01570263|-76.85198573|11.07796031|101.2862703|115.8783181|-0.0452183279999999|-54.21787616|7.815328055|-2.396571368|-45.01820228|-31.90082427|74.88972286|589.6060704|0.184824668|8.366190175|15.86072943|0.8958126809999999|7634.176316|39.1336968|-444.7025522|2074.08593|696.6414817000001|0.0|1.0|0.0|1.0|4.43|4.78|2.0|133.96|0.0|1.0|7.0|-5.66|482.48|0.0|0.0|-5.92|1.99e-07|9.63e-05|0.000579|0.0|0.0|6.61e-08|5.52|-1988.032639|729.87|1225.63|351.25|0.2166|574.31|0.32483|0.1596|3.6633|-0.20422|0.03400408|-1987.848015|19.0|7.7144
9n_a24|0.0|0|0.0|0|0|0|1.388847168|0.0|-0.003323852|4.59511985|0.001099755|2|-0.141205159|-0.036651001|-0.03088354|1|1|0.008809179|-0.22754075|-0.12451554|-0.200646773|-0.225226606|2|0.7584388259999999|0.048359202|-0.058520736|0.804201677|0|0.904556598|-0.052106597|0.331008994|0.017608478|-52.53031811|11.90027964|48.691073|64.50319929|-0.026905672|-35.50139138|8.042526681|-1.399094961|-23.79925701|-18.18357165|47.11530904|611.3234977000001|0.347873491|8.232847909|14.52410167|0.764164944|5356.5828|27.88350328|-205.6223122|1449.942171|631.9206508|1.0|1.0|1.0|1.0|4.41|4.14|1.0|114.29|0.0|1.0|7.0|-6.47|385.46|0.0|0.0|-4.29|7.2e-05|0.0278|0.0198|0.0|0.0|2.31e-09|2.59|-1239.1274939999998|686.19|1155.03|302.2|0.2522|587.05|0.44042|0.0334|2.8552|-0.20399|0.03188309|-1238.917278|19.0|7.7212
1g_a5|0.0|0|0.0|0|0|0|1.4275159730000002|0.0|-0.003919036|4.59511985|-0.010620031|2|-0.011534568|-0.132678208|-0.0353243789999999|1|1|0.006957291|-0.019057802|-0.010807075|-0.0178558139999999|-0.242737126|2|0.7778380309999999|0.030722968|-0.067172264|0.8393686990000001|0|0.8659209659999999|-0.070108797|0.39389953|0.020418692|-39.8807456|10.9506874|74.51397212|71.90752413|-0.027205531|-21.388323|5.8729303|-1.11542677|-20.16505667|-14.59051668|48.55052611|464.3994751|0.38606657|7.312498266|13.83149499|0.891486942|4639.260975|23.76563316|-122.2065919|974.3909596|422.96706330000006|1.0|1.0|1.0|1.0|4.5|4.21|0.0|96.98|0.0|1.0|4.0|-6.15|328.37|0.0|1.0|-4.2|9.27e-05|0.0304|0.0206|0.0|0.0|7.190000000000001e-09|2.61|-1065.846194|572.15|961.17|297.09|0.1769|448.93|0.4386899999999999|0.0504|3.4883|-0.20972|0.02730461|-1065.727193|115.0|6.9393
2_a20 (SB-505124)|0.0|0|-0.09011519|0|1|1|1.183764955|0.0|-0.010175551|5.351858133|-0.076310057|1|0.013612077|-0.177905025|-0.137383329|1|1|0.003789399|0.02072518|-0.150708132|-0.229461916|-0.520284161|1|0.725030162|0.082053195|-0.19681999|0.765632979|0|0.7694360659999999|-0.083565835|0.214264156|0.02856542|-64.55966745|15.71798823|122.8758934|126.8667205|-0.0382594189999999|-35.52365346|8.648749117000001|-1.759933279|-25.30121848|-21.05206547|61.69969596|423.3785776|0.1680806939999999|5.952040367|11.3574908|0.908167636|4762.83693|25.30541763|-365.2740749|1164.049211|477.95809620000006|1.0|1.0|1.0|1.0|5.16|4.47|1.0|97.55|0.0|1.0|3.0|-5.31|335.4|0.0|1.0|-4.91|5.72e-06|0.0019199999999999|0.0040799999999999|0.0|0.0|6.070000000000002e-08|4.57|-1089.371784|593.8|995.68|340.58|0.3267|505.82|0.69947|0.3267|2.5584|-0.18645|0.01305739|-1089.201587|169.0|6.7721
