molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|nARing|BCUTs-1|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA5|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|TASA|PNSA2|WNSA4|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
5_a4|0.0|0|0|0|0.0|1|1.343864516|-0.001215982|5.4161004020000005|0.02257929|2|0.012532807|0.011630756|-0.050389825|-0.134215501|1|1|0.0111310589999999|0.0202481919999999|-0.0471580309999999|-0.076189222|2|0.655087104|-0.165454845|-0.229773463|0.820886786|0.650346601|1|0.943148502|-0.050732198|0.008047242|-36.64215945|13.96974087|30.54859623|-0.025201292|-19.68930579|46.53110402|-1.159259431|-14.64813624|41.76764149|-13.54166762|31.58455727|506.7916175|-622.9167106000001|-7.276482574|9.823391314|5059.243919|103.5177395|16.77294978|0.009538616|-330.3047347|771.5556899000001|518.5792364|1.0|1.0|1.0|0.0|0.23|21.0|4.67|43.6|1.0|104.89|0.0|3.0|-4.57|26.0|1.0|1.0|3.89|2.72e-05|0.00925|1.4499999999999998e-05|3.95|0.0|0.0|1.09e-08|3.71|4.0239|-1069.27374|0.1106|421.24|0.6019899999999999|-0.16965|-0.21857|-1069.102899|3.1619|71.0|7.1487|7.1487
21a_a23|0.0|0|1|1|0.0|0|1.197963603|-0.005708466|5.4161004020000005|-0.038876045|2|0.071115216|0.01269616|-0.133417036|-0.083864151|2|2|0.01180744|0.130024255|-0.074441567|-0.136106024|2|0.725800261|0.1022509819999999|-0.137122549|0.79188323|0.6906097959999999|1|0.926538469|-0.051521215|0.011564247|-54.35891011|39.56172507|48.49696614|-0.03458322|-35.88602363|82.08958626|-1.729161021|-22.45408125|61.73864319|-22.83074225|41.64701536|611.67123|-1141.537112|-15.07212993|15.66066298|6464.524241|104.2264415|27.11098744|0.011178565|-451.7153132|1355.5493720000002|666.0036144999999|0.0|1.0|1.0|1.0|0.09|26.0|4.33|105.02|2.0|125.25|0.0|5.0|-5.89|31.0|0.0|0.0|3.78|1.3e-06|0.000552|5.29e-06|3.98|0.0|0.0|1.65e-08|3.75|3.6993|-1669.250866|0.3692|558.61|0.60824|-0.15024|-0.2226699999999999|-1669.0502720000002|7.9309|102.0|6.9914|6.9914
5a_a50|0.0|0|1|1|0.0|1|1.3972442980000002|-0.00148647|5.82008293|-0.017108794|1|0.017227585|0.012640587|-0.256097122|-0.130929632|2|2|0.01228899|0.028229556|-0.102607753|-0.168135655|1|0.699970832|-0.132977171|-0.203436041|0.847812674|0.6759066159999999|1|0.969892876|-0.038932964|0.010185297|-34.7974024|6.819160781|16.06582337|-0.022747617|-18.56865899|60.04351409|-0.978147545|-11.08625592|44.17662122|-12.13862875|26.21058426|517.556163|-521.9610361|-6.477439183|10.76914508|4770.917486|178.61652859999998|18.24602704|0.017576522|-176.38892919999998|784.5791628|462.1867149|0.0|1.0|1.0|0.0|0.14|20.0|4.33|35.64|0.0|101.86|0.0|2.0|-3.89|25.0|1.0|1.0|3.47|0.000129|42.0|3.14e-05|3.46|0.0|0.0|5.7e-07|3.39|4.0159|-1029.930364|0.2735|455.34|0.6725399999999999|-0.16659|-0.19146|-1029.786489|5649.0|4.1|5.3872|5.3872
8g_a8|0.0|1|0|0|3.073183107|1|1.39137364|-0.014340328|5.4161004020000005|-0.222784884|0|0.000966222|-0.009140059|-0.025002199|-0.03728368|1|1|-0.007047583|0.001970629|0.0794962979999999|0.162134281|0|0.6784762320000001|0.121495775|-0.0571942009999999|0.790058057|0.656457444|0|0.533935495|-0.136742629|0.031118325|-79.46906035|171.26571059999998|285.5736014|-0.052430233|-48.6934008|67.54104396|-2.464220973|-51.33906829|90.27531534|-32.12579035|102.8541256|327.1604688|-1509.912147|-19.68456628|14.28792131|6581.432140999999|102.2893227|38.56355928|0.017636126|-408.1554248|1812.487286|551.1746801|0.0|1.0|1.0|2.0|0.04|23.0|3.89|99.34|2.0|111.38|0.0|4.0|-5.3|31.0|0.0|0.0|3.5|5.01e-06|0.00209|1.16e-05|3.53|0.0|0.0|4.01e-08|7.17|3.7495|-1450.9549470000002|0.3904|489.97|0.69221|-0.15542|-0.21391|-1450.787398|7.5762|4.2|5.3768|5.3768
12av_a36|0.0|1|0|0|3.4520047430000003|2|1.297042752|-0.009925128|5.351858133|-0.081537769|2|0.06882889|-0.00233752|-0.021036176|-0.039627578|1|1|-0.000472698|0.1168328169999999|-0.126068378|-0.213993335|1|0.859938421|-0.018133027|-0.067408377|0.8571025990000001|0.817582774|0|0.752447733|-0.082283524|0.021666882|-73.55299094|99.2415672|172.4374372|-0.035197712|-51.2347934|124.9387725|-2.006269572|-39.92474833|91.5101903|-24.51766365|72.40871507|524.1323793|-1397.506828|-17.07826447|17.64042914|6460.1184140000005|228.5327731|36.48912989|0.025779468|-239.5042702|2079.880404|757.7532208|0.0|0.0|1.0|3.0|0.17|17.0|1.65|98.3|1.0|138.06|0.0|7.0|-3.54|33.0|0.0|0.0|1.47|0.000292|128.0|0.000227|1.85|0.0|0.0|1.1800000000000001e-07|4.5|3.4402|-1440.988179|0.6698|588.31|0.70455|-0.14122|-0.19429|-1440.738332|6.1075|39.0|7.4089|7.4089
12q_a30|0.0|0|0|0|0.0|2|0.60498366|-0.015322396|5.351858133|-0.27228842|2|-0.016509571|-0.00695299|0.004165554|-0.021542639|1|1|-0.004395528|-0.0483777279999999|-0.077457998|-0.226973911|1|0.613786308|0.01661722|-0.032887649|0.867367115|0.593245722|0|0.845745827|-0.087348134|0.014790072|-78.7683329|82.72757145|105.1162273|-0.045799658|-53.67653794|0.732186841|-2.427381881|-40.56199584|90.06607753|-31.21009417|69.60189582|576.3319634|-1654.134991|-21.2680622|13.96052394|7990.060758|122.2240555|38.03137394|0.016579022|-437.0000797|2015.662819|696.6414817000001|0.0|1.0|1.0|1.0|0.17|17.0|4.78|90.88|2.0|133.96|0.0|7.0|-6.7|34.0|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|5.05|0.0|0.0|6.61e-08|5.52|3.4834|-1988.033527|0.1817|537.96|0.68516|-0.14792|-0.19897|-1987.847256|6.821000000000001|36.0|7.4449|7.4449
13b_a50|0.0|0|1|1|0.0|2|1.267593379|-0.003876697|5.82008293|0.010464577|2|-0.0204949039999999|0.010435712|-0.042022102|-0.054716607|2|2|0.011379776|-0.03182432|-0.173463805|-0.269353185|1|0.749187803|-0.041506802|-0.097736369|0.828965118|0.71935296|1|0.906164013|-0.051509874|0.019899348|-57.74541064|104.0753113|67.07377798|-0.026928544|-41.27630533|150.45293569999998|-1.696498291|-26.31826007|70.09526468|-19.24847021|51.04317051|647.7242444|-1212.6536230000002|-13.75876844|16.75483549|6639.077063000001|214.1461224|27.48170624|0.017277404|-286.5057775|1731.347493|900.2031356000001|1.0|1.0|1.0|0.0|0.37|20.0|5.12|66.99|2.0|133.36|0.0|7.0|-5.02|34.0|0.0|0.0|3.99|9.65e-06|0.0044|7.92e-06|3.91|0.0|0.0|5.87e-08|3.63|4.1161|-1470.401544|0.1589|617.26|0.63872|-0.1701599999999999|-0.19622|1470.104535|7.1645|1.83|5.7375|5.7375
12f_a30|0.0|0|0|0|0.0|2|0.60498366|-0.015345198|5.351858133|-0.274237737|2|0.1468972409999999|-0.00695299|-0.008663584|-0.046588557|1|1|-0.004395528|0.4304505939999999|-0.077457998|-0.226973911|1|0.613786308|-0.043091382|-0.071123509|0.876441789|0.593245722|0|0.8357464459999999|-0.090450992|0.01570263|-76.85198573|101.2862703|115.8783181|-0.0452183279999999|-54.21787616|1.45550709|-2.396571368|-45.01820228|89.21786458|-31.90082427|74.88972286|589.6060704|-1690.743686|-22.5055335|15.86072943|7634.176316|130.3909181|39.1336968|0.01752821|-444.7025522|2074.08593|696.6414817000001|0.0|1.0|1.0|1.0|0.17|17.0|4.78|90.88|2.0|133.96|0.0|7.0|-6.7|34.0|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|5.05|0.0|0.0|6.61e-08|5.52|3.5298|-1988.032639|0.2166|574.31|0.68471|-0.14958|-0.20422|-1987.848015|4.6865|19.0|7.7144|7.7144
15a_a50|0.0|0|1|1|0.0|1|1.3530592819999998|-0.004429392|5.82008293|-0.06317118|1|-0.0446629609999999|0.005366038|-0.15010386|-0.125205943|2|2|0.005828749|-0.072976638|-0.128070491|-0.209259615|1|0.797917311|-0.051676609|-0.207610131|0.8749408470000001|0.76745052|1|0.837789896|-0.0783960279999999|0.018014615|-50.56454577|275.287923|97.06405493|-0.029316925|-30.25705388|0.0|-1.436529349|-28.07082095|61.78266878|-17.54280159|57.69065967|501.3207109|-859.5972780999999|-10.49734522|14.65582885|5401.219537|176.277812|24.86892274|0.018747341|-245.8291419|1218.577214|569.5267957000001|1.0|1.0|1.0|1.0|0.23|20.0|3.57|68.76|1.0|110.43|0.0|5.0|-3.6|28.0|1.0|1.0|2.76|0.000251|0.0933|0.0001189999999999|2.51|0.0|0.0|8.070000000000001e-07|2.66|4.0408|-1199.818129|0.1767|519.38|0.66132|-0.16693|-0.19948|-1199.629702|9.0948|41.0|7.3872|7.3872
12s_a30|0.0|0|0|0|0.0|2|0.604984545|-0.007621736|5.351858133|-0.095120438|2|-0.0601024909999999|-0.002544958|-0.035768573|-0.04950715|1|1|-0.001131023|-0.1597740919999999|-0.0546637159999999|-0.145315868|1|0.609043558|0.006789196|-0.080971844|0.889479916|0.591758164|0|0.706713791|-0.090733404|0.019324097|-67.11451776|89.91581294|189.9114627|-0.040189672|-43.45862792|0.0|-1.969293912|-38.04400919|78.38074776|-26.02399668|71.26547471|457.6180044|-1275.175837|-16.8513047|15.14544373|6639.7334200000005|135.66918710000002|32.92168852|0.017398791|-376.1910929|1613.162737|616.2856203|0.0|1.0|1.0|1.0|0.14|17.0|3.74|81.65|2.0|127.19|0.0|5.0|-5.49|31.0|0.0|0.0|3.21|3.24e-06|0.00141|6.71e-06|4.07|0.0|0.0|6.900000000000002e-08|4.32|3.5348|-1774.236634|0.2148|526.07|0.68458|-0.14985|-0.20495|-1774.072418|3.9579|7.0|8129.0|8129.0
18_a31|0.0|1|0|0|3.281949877|0|0.610137226|-0.013634202|5.351858133|-0.138136629|0|-0.051184519|-0.009923585|-0.001973566|-0.096301845|2|2|-0.007811355|-0.084218532|-0.065041042|-0.107017926|0|0.868704545|0.022160691|-0.1647054359999999|0.904870098|0.838968212|0|0.72588713|-0.11789212|0.014467496|-75.99442464|238.9516432|160.8952371|-0.040279446|-44.60622732|0.0|-1.81257508|-40.61741697|85.81723707|-23.64270989|77.69074057|426.0718665|-1063.9219449999998|-13.87749294|12.84812443|4856.251645|130.6137795|30.40953623|0.01673486|-325.73954460000004|1368.42913|477.1857166|1.0|1.0|1.0|3.0|0.28|16.0|3.48|119.14|1.0|99.32|0.0|7.0|-4.62|25.0|0.0|1.0|2.89|2.42e-05|0.00862|0.000241|2.47|0.0|0.0|2.9e-07|4.81|3.9105|-1465.528656|444.0|541.33|0.70058|-0.16212|-0.19914|-1465.359325|4.6746|0.13|6.8861|6.8861
12f_a36|0.0|1|0|0|3.50900085|2|1.297042537|-0.006773586|5.351858133|-0.032343041|2|0.10938259|0.003676818|0.012286423|-0.06756661|1|1|0.0045625|0.182557897|-0.101854847|-0.169994208|1|0.902377067|-0.109793154|-0.1188384119999999|0.8700396090000001|0.857993338|0|0.8435569079999999|-0.071035495|0.01784834|-66.16123807|43.53853176|103.2191714|-0.035813075|-43.65234724|0.835268043|-2.00553221|-30.92312428|76.51015325|-23.629013600000004|58.64442871|556.5681681|-1323.224761|-15.59012402|13.84366076|6000.985822|144.9540437|30.28188764|0.015685228|-369.879252|1695.785708|729.1873176|0.0|0.0|1.0|2.0|0.21|17.0|2.45|69.2|1.0|133.52|0.0|6.0|-4.61|31.0|1.0|0.0|2.4|2.48e-05|0.0102|2.6600000000000003e-05|3.47|0.0|0.0|4.38e-08|3.87|3.6545|-1311.57896|0.4374|545.55|0.70126|-0.15011|-0.20046|-1311.345557|7.8454|11.0|7.9586|7.9586
14s_a23|0.0|0|1|1|0.0|0|1.197958333|-0.005854379|5.351858133|-0.022580082|2|0.049317519|0.010682694|-0.044305947|-0.064006338|2|2|0.009263715|0.0909774219999999|-0.071484865|-0.13187015|2|0.722187957|0.096014944|-0.1050445769999999|0.846632079|0.659570836|1|0.92763624|-0.055037441|0.019970955|-51.64162341|30.34480575|46.42188642|-0.034255504|-33.12848261|82.55990607|-1.610008704|-22.64965286|62.75905983|-21.9751589|48.11843993|595.0854952000001|-1032.832468|-14.09722664|14.26730044|6938.271179|144.457092|28.36177131|0.017330177|-352.5931977|1333.003252|633.3278634|0.0|1.0|0.0|1.0|0.05|26.0|4.67|105.02|2.0|125.29|0.0|5.0|-6.13|31.0|0.0|0.0|4.01|7.49e-07|0.000334|2.83e-06|4.21|0.0|0.0|1.02e-08|4.1|3.6828|-2089.521231|0.3669|528.82|0.60323|-0.1515|-0.22933|-2089.352478|6.4428|3.0|8.5482|8.5482
17b_a6|0.0|1|0|0|3.375166525|1|1.425925343|-0.01272079|5.351858133|-0.0265090529999999|1|0.139594234|-0.00460563|-0.0385646|-0.0791229359999999|1|1|-0.00194781|0.231025646|-0.10896749|-0.180339002|1|0.850080948|0.002947625|-0.138423611|0.8370824240000001|0.8013954109999999|0|0.753949098|-0.095450984|0.03122461|-71.65078895|155.8689396|161.4509401|-0.041494349|-47.0150166|557.7093661|-2.074717455|-41.0971443|84.71888279|-27.2272998|83.12058064|494.7179214|-1361.36499|-17.86570631|16.46390151|5985.963521|150.48105900000002|35.32951798|0.019915748|-355.2067434|1766.4758989999998|627.4287311|1.0|1.0|1.0|2.0|0.12|23.0|4.32|95.85|2.0|116.79|0.0|5.0|-5.81|31.0|0.0|1.0|3.6|1.56e-06|0.000637|6.69e-06|4.09|0.0|0.0|9.77e-10|4.04|2.9964|-1350.102764|0.3949|575.2|0.7016100000000001|-0.12545|-0.18281|-1349.892156|7.3188|153.0|6.8153|6.8153
8b_a50|0.0|1|1|1|3.1324050960000003|1|1.398299046|-0.0045301379999999|5.777652323|-0.009597908|1|-0.096039086|0.006841944|-0.009441452|-0.0180233089999999|2|2|0.007057361|-0.170496134|-0.065440141|-0.116174481|1|0.753629415|-0.027207307|-0.031953774|0.8836675340000001|0.71043578|1|0.845349082|-0.072629787|0.021513107|-37.39727879|131.417573|74.08248511|-0.030360051|-17.91443197|0.0|-1.092961836|-16.66636363|49.02840043|-14.54338619|45.09730487|404.9478761|-523.561903|-6.966723542|9.26652151|4446.001554|157.2609748|21.65129387|0.024280552|-164.5084115|779.4465792000001|339.5806858|1.0|0.0|1.0|1.0|0.06|20.0|3.41|59.39|0.0|89.78|0.0|2.0|-3.44|23.0|1.0|1.0|2.51|0.000359|108.0|0.000154|2.55|0.0|0.0|1.16e-06|2.11|4.1804|-967.3527447|0.1717|353.17|0.59283|-0.1724099999999999|-0.20144|-967.258772|5.8205|68.0|7.1675|7.1675
16a_a32|0.0|1|1|1|3.357452523|0|0.6094207620000001|-0.014399612|5.733341277|-0.0848387459999999|0|-0.053745649|-0.008098765|-0.062610718|-0.058518519|3|3|-0.005552127|-0.0999399409999999|-0.107321286|-0.199563743|0|0.859696525|0.039965071|-0.098258706|0.909908319|0.81143469|1|0.756542831|-0.090389538|0.020664867|-74.35152328|92.00611646|151.5123947|-0.037168908|-46.27170107|66.13699638|-1.6726008419999998|-35.00816569|88.96104768|-23.13158502|69.11326055|470.82456669999993|-1040.921326|-14.39564033|13.08168264|5746.082161|188.6800971|33.19592405|0.023475264|-244.9767673|1493.816582|532.685565|0.0|1.0|1.0|3.0|0.22|19.0|3.79|152.07|1.0|108.86|1.0|7.0|-5.49|27.0|0.0|1.0|3.06|3.2e-06|0.00128|9.14e-05|2.65|0.0|0.0|5.04e-08|3.9|3.6314|-1896.81177|0.2859|535.63|0.70245|-0.15045|-0.20718|-1896.649286|1.8274|11.0|7.9586|7.9586
15_a3|0.0|0|0|0|0.0|1|0.619596467|-0.006742751|4.727387819|-0.092127078|3|-0.182934001|-0.006419472|0.126641951|0.021805556|0|0|-0.004459728|-0.325227172|-0.022386155|-0.039798975|3|0.968837995|-0.103599654|0.036380489|0.866559772|0.911346861|1|0.7789088340000001|-0.092342351|0.007901554|-55.08588323|315.5421792|113.1667185|-0.037667|-28.19600959|0.0|-1.50667999|-24.19332693|60.30684851|-19.28005913|51.31038923|398.6887321|-771.2023653|-9.868603355|9.975434973|4617.470007|76.61068671|22.67368656|0.010200078|-358.6340772|906.9474625|402.781061|1.0|0.0|1.0|1.0|0.24|16.0|1.56|89.99|0.0|94.29|0.0|2.0|-2.77|23.0|0.0|0.0|1.2|0.0017|547.0|0.000951|1.28|0.0|0.0|1.66e-06|2.33|3.7072|-1328.688126|0.4107|398.12|0.67902|-0.1576|-0.22079|-1328.581677|2.3271|25.0|7.6021|7.6021
22_a20|0.0|0|0|0|0.0|0|1.4170330269999998|-0.00147607|4.727387819|0.023539095|2|0.09301076|0.009265667|-0.066832578|-0.038668966|1|1|0.008780074|0.155407313|-0.036258691|-0.060582944|2|0.616352201|-0.044184455|-0.067650395|0.809440795|0.607038752|1|0.946515026|-0.059893667|0.0122876139999999|-44.14650378|9.022387025|34.8271111|-0.027118811|-28.7463017|54.71081293|-1.3559405430000002|-25.39523478|52.90592556|-17.65860151|47.00134116|616.3298149|-882.9300756000001|-11.49852068|14.17638345|5924.626340999999|149.350479|22.91425458|0.01345209|-352.4559681|1145.712729|664.4562602999999|1.0|1.0|1.0|0.0|0.08|27.0|5.39|67.39|2.0|121.62|0.0|4.0|-5.6|31.0|0.0|1.0|4.24|2.48e-06|0.000997|2.98e-06|4.47|0.0|0.0|2.04e-10|4.07|3.9732|-1275.84854|0.2636|563.43|0.66063|-0.16176|-0.21856|-1275.657902|6141.0|231.0|6.6364|6.6364
14x_a23|0.0|0|1|1|0.0|0|1.197963189|-0.0065692219999999|5.351858133|-0.111315218|2|0.05740118|0.003379755|-0.075184011|-0.0229244|2|2|0.003906274|0.160327487|-0.073958723|-0.206574435|2|0.5788469970000001|-0.035031888|-0.035965909|0.8668730109999999|0.558482531|1|0.7768288609999999|-0.0708831479999999|0.022095943|-55.83053941|42.44114495|147.90081730000003|-0.034056109|-37.00022522|87.28077098|-1.6006371069999998|-31.13207597|70.40248829|-22.56979253|61.61945314|514.8229467|-1060.780249|-14.95753786|14.62325432|6989.569075|184.0971574|31.25095356|0.0219879679999999|-294.5294492|1468.794817|597.2903597999999|0.0|1.0|1.0|1.0|0.05|26.0|5.14|105.02|2.0|120.2|0.0|5.0|-5.68|32.0|0.0|0.0|4.06|2.09e-06|0.0009369999999999|5.41e-06|3.78|0.0|0.0|1.17e-08|3.97|3.6941|-1828.393372|0.3184|537.48|0.62836|-0.15259|-0.23475|-1828.228912|8.1916|3.0|8.4949|8.4949
6_a1|0.0|0|0|0|0.0|1|1.3488280769999998|-0.005477033|5.4161004020000005|0.021203156|1|-0.114683042|0.005054086|-0.00983397|-0.0538497079999999|1|1|0.006851583|-0.180874123|-0.230322048|-0.3632559589999999|1|0.781885145|0.13761072|-0.095907969|0.8524898329999999|0.741035199|0|0.8782596159999999|-0.057199415|0.021009352|-37.41011914|64.63457366|58.82435931|-0.0238222729999999|-18.076387|95.13138767|-0.929068634|-13.35477777|49.61122373|-11.51080589|37.79009463|424.3707604|-448.9214297|-5.56196523|9.609375529|4061.042516|204.5077752|19.95772445|0.025250885|-74.17956941|778.3512535|359.9965854|1.0|0.0|1.0|0.0|0.22|17.0|3.57|39.94|0.0|86.31|0.0|3.0|-3.12|22.0|1.0|1.0|2.82|0.0007599999999999|221.0|0.00021|2.63|0.0|0.0|9.51e-07|2.81|4.0635|-935.5024827|0.3399|405.23|0.69818|-0.16784|-0.1899799999999999|-935.378591|8.0033|5.1|5.2924|5.2924
6g_a40|0.0|0|0|0|0.0|2|0.604893315|-0.022381557|6.401917197|-0.261952754|0|-0.120745388|-0.019683422|0.07194868|-0.251161616|2|2|-0.018182514|-0.221674172|0.0312035079999999|0.05728593|0|0.8316888240000001|0.075283207|-0.340429901|0.8917390820000001|0.808096413|1|0.605346707|-0.164941808|0.017750905|-101.5916383|328.78166810000005|256.5226419|-0.059045173|-66.03405036|47.36081569|-2.657032782|-69.68682788|114.7475987|-38.37906336|118.7493383|393.4722933000001|-1727.0578510000005|-24.9461968|12.10032156|7822.892656|114.2663866|46.56499428|0.020240097|-421.4621621|2095.424743|590.1686672000001|0.0|1.0|0.0|3.0|0.21|14.0|2.48|213.89|1.0|124.18|1.0|5.0|-7.22|31.0|0.0|0.0|2.37|6.049999999999999e-08|2.87e-05|1.93e-05|3.06|1.0|0.0|0.0013599999999999|7.38|2.8135|-2522.023752|0.4971|514.77|0.5794199999999999|-0.11857|-0.20479|-2521.87499|8.9454|47.0|7.3279|7.3279
47i_a18|0.0|0|0|0|0.0|1|1.251177255|-0.006882626|4.844187086|-0.066917145|0|-0.037689885|-0.000919158|0.073977454|-0.040514277|0|0|0.000427479|-0.057689282|-0.106018078|-0.162274487|0|0.742536498|-0.064085904|-0.068524374|0.7842882870000001|0.727767462|0|0.8030751740000001|-0.0780255879999999|0.009745543|-62.41153158|72.81110823|137.1555392|-0.035256027|-43.46880696|82.81385171|-2.150617629|-37.84973202|68.954317|-24.55535669|61.13143233|559.3312455|-1497.876758|-17.10248143|18.67881257|6353.6617320000005|96.90318745|28.52393145|0.009393984|-502.6804099|1739.959818|855.7438937000001|1.0|0.0|1.0|3.0|0.22|18.0|2.8|85.29|3.0|134.83|0.0|8.0|-5.18|33.0|0.0|1.0|2.5|6.58e-06|0.0029|1.67e-05|3.7|0.0|0.0|1.04e-09|7.37|3.2321|-1416.260696|0.5085|664.78|0.69175|-0.13237|-0.18299|-1415.944522|3.5235|19.0|7.7212|7.7212
8_a27|0.0|1|0|0|2.599100867|0|1.406757715|-0.008444078|4.59511985|-0.077396262|2|-0.14212377|0.0040883959999999|0.093450172|0.067074515|1|1|0.004801929|-0.24946295|-0.106814855|-0.187486926|2|0.6812785379999999|0.141900468|0.11158995|0.8688656459999999|0.64927069|1|0.776384028|-0.078709803|0.021852066|-43.96130162|122.0597403|106.5457267|-0.035880862|-20.94612822|61.18801154|-1.291711016|-17.86879446|53.20197882|-17.09606174|47.91445451|369.9216992|-615.4582227000001|-8.145716531|9.642697094|4522.989286999999|118.305988|22.74314225|0.019394143|-239.8554499|818.753121|326.3351007|0.0|0.0|0.0|1.0|0.06|21.0|2.48|76.46|0.0|87.68|0.0|2.0|-3.23|23.0|1.0|1.0|2.38|0.000586|178.0|0.000299|2.0|0.0|0.0|5.2e-07|3.96|4.1276|-1004.515654|0.2336|374.88|0.64893|-0.16958|-0.21973|-1004.432889|4.2899|6.0|8.2218|8.2218
14t_a23|0.0|0|1|1|0.0|0|1.197962538|-0.005383494|5.351858133|-0.024472753|2|0.073534004|0.01269616|-0.041339801|-0.093434862|2|2|0.01180744|0.134446672|-0.074441567|-0.136106024|2|0.725800261|0.113493155|-0.152771194|0.820002545|0.6906097959999999|1|0.920956836|-0.0553915009999999|0.017433037|-51.65035498|36.6149406|51.51331913|-0.033286443|-33.66111722|42.20767549|-1.6643221380000002|-23.52629623|61.0040156|-21.69314909|47.46057034|600.1979272000001|-1084.657455|-14.13766923|14.13931199|6523.656379|130.3775455|27.11827225|0.014352462|-390.9561553|1355.9136119999998|666.0036144999999|0.0|1.0|1.0|1.0|0.09|26.0|4.33|105.02|2.0|125.25|0.0|5.0|-5.85|31.0|0.0|0.0|3.78|1.43e-06|0.000608|5.61e-06|3.94|0.0|0.0|1.65e-08|3.79|3.2060000000000004|-1669.240512|0.2061|534.86|0.68886|-0.15625|-0.22291|-1669.040656|8.3062|4.0|8.3979|8.3979
12e_a40|0.0|0|0|0|0.0|0|0.604990524|-0.015461694|5.4161004020000005|-0.262526337|0|0.174870826|-0.013162335|0.130516751|-0.192362496|2|2|-0.014780739|0.292184471|0.103406816|0.172778196|0|0.889386453|0.047011204|-0.279310345|0.858770467|0.8096582170000001|1|0.7798787840000001|-0.132226452|0.015096495|-66.68049019|206.0119599|119.4966772|-0.048387621|-36.19867792|0.0|-1.596791495|-38.96782748|78.14505956|-26.26807189|79.97685498|423.3709264|-866.8463724999999|-14.26008524|15.75963228|5478.52313|113.5576846|33.21629575|0.021118537|-315.75223450000004|1096.13776|348.3847394|0.0|1.0|0.0|2.0|0.0|20.0|4.84|98.89|2.0|95.8|0.0|2.0|-6.53|24.0|0.0|1.0|3.98|2.98e-07|0.000113|2.27e-06|4.72|0.0|0.0|9.14e-07|4.66|3.0253|-2248.276958|0.4494|445.12|0.70157|-0.12616|-0.19912|-2248.206714|3.7268|1.17|5.9318|5.9318
9g_a24|0.0|1|0|0|2.931798469|0|1.427608366|-0.00106361|5.283203728999999|0.001126633|2|-0.162313932|0.0144065739999999|0.070915465|-0.02471184|2|2|0.013119312|-0.292600863|-0.0273623029999999|-0.049325609|2|0.683676657|0.13372961|-0.045107345|0.859302479|0.657503038|0|0.8671367529999999|-0.064835725|0.01876163|-32.49188065|174.88817269999998|65.73938109|-0.021297745|-16.07665151|0.0|-0.788016565|-15.87288497|49.25777584|-10.53790724|41.36311977|429.0504306|-389.9025677|-5.214049137|10.69818114|4355.725609|256.3375151|21.8662148|0.033884884|17.88521849|809.0499476|341.3207334|1.0|0.0|1.0|1.0|0.06|22.0|2.93|72.28|0.0|87.53|0.0|3.0|-2.49|23.0|1.0|0.0|1.93|0.00323|977.0|0.0008179999999999|1.37|0.0|0.0|3.720000000000001e-07|0.75|4.2802|-984.5891383|0.2444|400.47|0.64993|-0.17806|-0.21391|-984.497752|4.4131|68.0|7.1675|7.1675
