molecula|Volume|Wavelength (HOMO-LUMO transition) (nm)|SddssS|Approximated area|Highest Occupied Molecular Orbital Energy|BCUTs-1l|MATS2c|Dipole (water)|SRW07|pIC50|SaaaC|AATSC1are|n5aRing|n5aHRing|MATS1i|FNSA5|PBF|FNSA4|GeomPetitjeanIndex|FPSA1|GeomRadius|WNSA2|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|TPSA_y|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|pIC50
3c_a32|903.81|352.54|0.0|425.74|-0.1970599999999999|0.6094207970000001|0.025890116|5.0659|5.733341277|8.0458|2.224112182|-0.00017094|3|3|-0.0779821129999999|-0.0943910459999999|0.216289509|-0.0288417079999999|0.423167668|0.306047878|5.605165488|-274.3961469|1.0|-6.89|110.94|4.18e-05|3.02|3.5169|8.0458
31_a47|1079.4|340.91|0.0|508.69|-0.20463|1.304326813|-0.075563891|8.6244|4.727387819|7.8|1.198626524|-0.007525849|1|1|-0.035190699|-0.1056956209999999|0.486720182|-0.037580665|0.4741051329999999|0.29335997|8.214180216|-650.7084581|2.0|-7.62|98.72|9.95e-06|4.2|3.6369|7.8
12al_a36|1181.84|349.14|0.0|554.23|-0.1955599999999999|1.297043737|-0.06777947|8.1781|5.351858133|7.3188|0.0|0.00127667|1|1|-0.1430106119999999|-0.105915949|0.2689491989999999|-0.035305316|0.456856406|0.328915355|8.774664332|-825.5263792000001|2.0|-6.69|78.43|8.340000000000001e-05|2.92|3.5511|7.3188
12v_a30|1209.1|349.18|0.0|573.82|-0.20681|0.604983445|0.037440652|4105.0|5.351858133|7.6596|0.0|0.002431329|1|1|-0.0493878409999999|-0.0971402169999999|0.404950755|-0.037666615|0.478535287|0.193930933|8.114588039|-844.8022477|1.0|-7.8|81.65|7.39e-06|5.08|3.5507|7.6596
6_a47|990.85|333.32|0.0|422.9|-0.20794|1.304328257|0.011739916|4.2153|0.0|7.9|1.291219116|-0.010708889|0|0|-0.020576777|-0.096689626|0.446564415|-0.036834143|0.4059072379999999|0.205609194|6.480620646|-454.5854048000001|2.0|-9.06|58.04|3.310000000000001e-07|4.69|3.7196|7.9
36_a18|1350.57|388.57|0.0|636.33|-0.18124|1.25117638|0.050448408|2.7547|4.844187086|7.4949|0.0|-0.000451777|0|0|-0.079721028|-0.079805761|0.3847791889999999|-0.031922305|0.4751830729999999|0.187943933|9.560644525|-1052.048147|3.0|-9.16|85.29|3.210000000000001e-07|7.75|3.1908|7.4949
2_a49|941.6|331.24|0.0|371.96|-0.19923|1.3438506419999998|-0.084499704|6.7117|5.4161004020000005|7.2291|1.999073077|0.004524556|1|1|0.032521855|-0.079176085|0.41397907|-0.028277173|0.454163307|0.284594011|5.667936413|-308.399629|1.0|-6.82|69.62|4.94e-05|1.79|3743.0|7.2291
14w_a23|1150.31|338.46|0.0|535.54|-0.22824|1.197963556|0.013971812|9.8981|5.351858133|8.6737|0.6813799420000001|0.003379755|2|2|-0.073958723|-0.088508061|0.228641034|-0.035779855|0.4972095239999999|0.256548212|7.833745658|-735.4854078|1.0|-7.93|105.02|5.23e-06|3.97|3.6632|8.6737
13_a15|1231.11|482.03|0.0|549.33|-0.15229|1.4356889940000002|-0.139434143|6.0429|0.0|8.2218|0.0|0.001806571|0|0|-0.173728081|-0.098053528|0.708462114|-0.033811561|0.482317225|0.244716567|5.21465994|-780.6841766|1.0|-8.9|59.51|5.7e-07|5.04|2.5721|8.2218
SB431542_a8|||0.0|||1.401734117|-0.007805495||5.4161004020000005|4.1019|0.0|-0.0075336219999999|1|1|0.055198015|-0.124595991|0.274152231|-0.048754953|0.476091179|0.239171941|7.360028263999999|-803.5005528|2.0|-6.76|112.23|6.96e-05|||4.1019
28_a34|896.02|289.3|0.0|417.28|-0.21698|1.454781307|0.000561166|8.5886|5.351858133|5.4179|0.0|-0.012039484|1|1|-0.189821204|-0.140864841|0.316156689|-0.048190604|0.454339954|0.270129894|5.613534285|-479.9443839|1.0|-4.78|92.26|0.00535|4.11|4.2857|5.4179
19e_a38|1183.12|321.31|0.0|532.67|-0.20723|1.297043576|-0.082311936|8.0952|5.351858133|8.0083|0.0|-0.001197042|1|1|-0.091460175|-0.10214405|0.552393659|-0.03783113|0.4655978389999999|0.250809026|6.596408983|-927.5007945|3.0|-7.28|81.23|2.25e-05|4.08|3.8587|8.0083
26_a47|1006.59|310.58|0.0|443.78|-0.22921|1.304328272|0.11828578|4.8242|4.727387819|7.9|0.956774672|-0.0098410169999999|1|1|-0.035472095|-0.101679756|0.549740398|-0.038735145|0.474969855|0.282360823|6.945070057000001|-549.3226272|2.0|-7.22|98.72|2.37e-05|4.37|3992.0|7.9
12o_a30|1162.63|356.1|0.0|528.25|-0.19873|0.604984133|0.036331447|6.8632|5.351858133|7.8097|0.0|0.00372838|1|1|-0.051371057|-0.0975052409999999|0.402022325|-0.037808155|0.46964626|0.186865502|7.400912529|-767.0853252|1.0|-7.22|81.65|2.61e-05|4.45|3.4817|7.8097
12a_a50|908.22|304.01|0.0|394.52|-0.20172|1.397770359|-0.199881787|7.9123|5.82008293|7.1249|2.112397566|0.01164808|2|2|-0.168032508|-0.0663902|0.29507467|-0.02383238|0.469674946|0.4247810279999999|5.116970861|-235.9104193|0.0|-5.49|48.53|0.00101|2.47|4.0783|7.1249
18c_a25|1243.76|371.26|0.0|547.87|-0.19532|1.193723817|-0.087958541|7.9283|4.727387819|7.0555|2.069766482|0.007804726|1|1|-0.038006869|-0.0719340379999999|0.385593349|-0.026975264|0.484730247|0.2520795489999999|7.553051762000001|-652.4856999|1.0|-10.17|87.72|3.0499999999999995e-08|4.75|3.3396|7.0555
4d_a49|1144.04|325.87|0.0|495.7|-0.2219699999999999|1.343847746|-0.06085453|5.5765|5.4161004020000005|7.7447|1.76904838|0.000607064|1|1|0.000511959|-0.085966608|0.410804214|-0.0281044679999999|0.470013152|0.3452719489999999|7.998287218|-554.5177292999999|2.0|-7.58|98.72|1.05e-05|2.99|3.8047|7.7447
12f_a30|1225.63|351.25|0.0|574.31|-0.20422|0.60498366|0.156569208|4.6865|5.351858133|7.7144|0.0|-0.00695299|1|1|-0.077457998|-0.108935062|0.56363596|-0.0452183279999999|0.472521727|0.184824668|8.366190175|-1192.793275|1.0|-7.18|90.88|3.19e-05|5.52|3.5298|7.7144
11_a4|1071.03|328.0|0.0|479.99|-0.2146699999999999|0.626711769|-0.20567828|5.3012|5.4161004020000005|6.9586|2.216390726|0.011277653|1|1|-0.0278843589999999|-0.06530408|0.4523305489999999|-0.023620625|0.480360734|0.243908684|6.850305797000001|-370.7930613|0.0|-8.05|68.9|3.31e-06|3.2|3.78|6.9586
14x_a23|1149.42|335.63|0.0|537.48|-0.23475|1.197963189|0.0944818319999999|8.1916|5.351858133|8.4949|0.6753138120000001|0.003379755|2|2|-0.073958723|-0.084244058|0.229141189|-0.034056109|0.468120981|0.277788677|7.777802167999999|-703.0042792|1.0|-7.93|105.02|5.23e-06|3.97|3.6941|8.4949
17_a12|933.62|328.67|0.0|419.49|-0.21781|0.610029543|0.132275232|2.9806|4.727387819|7.7959|0.0|-0.002523977|1|1|-0.113649923|-0.096209886|0.318309599|-0.035198739|0.466056241|0.213298781|5.669161963|-391.8666299|1.0|-7.16|78.41|2.32e-05|2.87|3.7723|7.7959
galu_a46|||0.0|||1.343828866|0.048375705||5.4161004020000005|7.2924|1.721297609|0.002865697|1|1|0.028964355|-0.089050651|0.5235416979999999|-0.03220981|0.468241745|0.2167824069999999|6.445819025|-474.2122773|1.0|-7.13|86.69|2.75e-05|||7.2924
3a_a49|1082.21|320.04|0.0|449.68|-0.2171|1.343850114|-0.05210989|4.2593|5.4161004020000005|7.1938|1.819785|-0.000349523|1|1|0.002357097|-0.088484274|0.526915193|-0.030698626|0.474653816|0.310225187|6.566343333|-515.9544212000001|2.0|-7.19|98.72|2.51e-05|3.16|3874.0|7.1938
7s_a46|916.7|288.81|0.0|446.63|-0.19947|1.160371307|-0.0778653109999999|3.6655|5.533389489|5.7022|0.0|0.0060802|1|1|0.012197837|-0.083011849|0.249893305|-0.031623562|0.433822088|0.1801125439999999|5.565371272|-335.5119279|1.0|-6.08|50.94|0.000256|3.54|4293.0|5.7022
12m_a30|1204.39|349.29|0.0|578.87|-0.20742|0.6049842529999999|0.096631895|5.1279|5.351858133|7.5114|0.0|0.001371944|1|1|-0.084317059|-0.103359773|0.415971907|-0.0405332439999999|0.44976016|0.226267233|9.025816604|-951.7351184|1.0|-6.42|114.67|0.000165|3.88|3.5496|7.5114
4c_a46|1176.07|302.21|0.0|617.56|-0.21466|1.134637091|-0.068543882|5.4491|5.587248657999999|5.6972|0.0|0.010177371|1|1|-0.056422062|-0.087503927|0.305199509|-0.029688832|0.450883931|0.159246215|7.172412106|-663.9676426|0.0|-7.62|57.01|9.32e-06|6.38|4.1026|5.6972
12q_a30|1214.92|355.93|0.0|537.96|-0.19897|0.60498366|0.144208934|6.821000000000001|5.351858133|7.4449|0.0|-0.00695299|1|1|-0.077457998|-0.115589613|0.596557166|-0.045799658|0.473741611|0.179359278|7.346842839|-1127.2072970000002|1.0|-7.18|90.88|3.19e-05|5.52|3.4834|7.4449
14_a15|1177.14|342.41|0.0|584.18|-0.18379|1.43568901|-0.058775738|5.0894|0.0|7.5229|0.0|0.001740635|0|0|-0.120626133|-0.0917424269999999|0.7461324029999999|-0.032888795|0.406717767|0.229690275|6.040010666000001|-715.9737342999999|1.0|-9.82|56.27|5.99e-08|5.16|3.6209|7.5229
14s_a23|1164.32|336.66|0.0|528.82|-0.22933|1.197958333|0.020458621|6.4428|5.351858133|8.5482|0.740898446|0.010682694|2|2|-0.071484865|-0.080500435|0.2387634619999999|-0.034255504|0.470919749|0.2251838339999999|7.548546899|-662.5696522999999|1.0|-7.99|105.02|4.55e-06|4.1|3.6828|8.5482
14e_a25|1300.08|312.99|0.0|596.96|-0.2116699999999999|1.4200152069999998|0.039261746|7.2625|4.727387819|7.1249|1.906869097|-0.00131452|1|1|0.015497482|-0.1004553119999999|0.448918026|-0.038772226|0.491527882|0.1935531039999999|8.459867391|-1183.53898|2.0|-9.14|115.79|3.38e-07|6.51|3.9613|7.1249
14t_a23|1184.43|386.72|0.0|534.86|-0.22291|1.197962538|0.04919958|8.3062|5.351858133|8.3979|0.758345646|0.01269616|2|2|-0.074441567|-0.079253435|0.361071229|-0.033286443|0.465981891|0.2000541589999999|7.55064865|-706.8834616|1.0|-7.78|105.02|7.03e-06|3.79|3.2060000000000004|8.3979
12t_a36|1208.04|337.89|0.0|562.72|-0.2039|1.297042607|-0.058770337|7.9104|5.351858133|8.0969|0.0|0.003676818|1|1|-0.101854847|-0.100615514|0.318666358|-0.035934112|0.48189543|0.21683192|7.960344391|-892.7209991000001|2.0|-7.36|69.2|1.7899999999999998e-05|3.87|3.6694|8.0969
17a_a6|1167.16|416.71|0.0|574.02|-0.18178|1.424257628|0.101940358|5604.0|5.351858133|7.6198|0.0|-0.00460563|1|1|-0.10896749|-0.109388399|0.350977745|-0.041567592|0.483320982|0.22806502|8.337470517|-894.3577948999999|2.0|-9.01|95.85|4e-07|4.04|2.9753|7.6198
12i _a30|1167.27|351.81|0.0|542.74|-0.2041|0.604984133|0.04580336|3.0033|5.351858133|7.8013|0.0|0.00372838|1|1|-0.051371057|-0.096489393|0.356921662|-0.037414255|0.479900127|0.193700903|8.097008872|-781.648379|1.0|-7.22|81.65|2.61e-05|4.45|3.5242|7.8013
19b_a38|1111.29|330.55|0.0|485.64|-0.20445|1.297044256|-0.122009545|6.3396|5.351858133|7.9172|0.0|-0.006877664|1|1|-0.098027247|-0.11557289|0.336505882|-0.041606241|0.478948837|0.240363041|7.159317935|-801.3543933999999|3.0|-7.12|81.23|3.19e-05|3.66|3.7509|7.9172
4S4l_a46|1040.96|299.38|0.0|500.66|-0.19647|1.134637095|-0.058870177|2.8473|5.587248657999999|6.5834|0.0|0.0066560469999999|1|1|0.0071939419999999|-0.084663086|0.213675946|-0.029881089|0.469439238|0.1220608659999999|5.668394116|-452.0086091|1.0|-7.0|50.94|3.47e-05|4.99|4.1414|6.5834
10_a15|1136.48|340.17|0.0|487.16|-0.18958|1.4356889780000002|-0.137104477|3.1460000000000004|0.0|8.1549|0.0|0.001740635|0|0|-0.120626133|-0.101494566|0.640780603|-0.036384844|0.449323734|0.169827351|5.555044294|-652.8924702|1.0|-9.82|56.27|5.99e-08|5.16|3.6448|8.1549
1k_a5|890.76|281.38|0.0|398.63|-0.22504|1.427567903|-0.216088148|2.3036|4.59511985|7.3188|0.0|0.003886035|1|1|0.019611905|-0.074297856|0.425724957|-0.0301207529999999|0.48165588|0.275045542|6.710535795|-291.6259112|1.0|-8.3|54.46|1.58e-06|3.1|4.4063|7.3188
3b_a12|915.37|328.51|0.0|426.66|-0.2232|1.283824445|0.156777705|8.5678|0.0|7.3098|0.0|-0.004028952|0|0|-0.071149325|-0.088443201|0.073824142|-0.034016616|0.390744506|0.2311778089999999|6.6333156660000006|-360.6028438|1.0|-8.1|37.28|2.63e-06|3.96|3.7741|7.3098
4a_a46|967.0|272.77|0.0|467.4|-0.21988|1.13463711|-0.214093513|3.7138|5.587248657999999|6.7423|0.0|0.012632881|1|1|-0.082000707|-0.067863141|0.264863483|-0.022129285|0.4289963579999999|0.2573736219999999|5.613813876|-274.5414028|0.0|-6.82|43.6|4.86e-05|3.4|4.5454|6.7423
22_a20|1181.95|312.05|0.0|563.43|-0.21856|1.4170330269999998|-0.238401323|6141.0|4.727387819|6.6364|2.041494094|0.009265667|1|1|-0.036258691|-0.067797027|0.425968568|-0.027118811|0.477376285|0.22936173|7.408914181|-574.9260339|0.0|-9.69|67.39|8.199999999999999e-08|4.07|3.9732|6.6364
AKLKII_a46|||0.0|||1.4316666480000002|-0.206312209||4.59511985|6.7423|1.744747103|0.006821053|1|1|-0.037291767|-0.089369278|0.271156366|-0.033194303|0.47999819|0.2278604669999999|5.83938898|-261.2587041|1.0|-7.21|67.35|1.7800000000000002e-05|||6.7423
12ab_a36|1201.64|319.17|0.0|564.58|-0.2093699999999999|1.297042596|-0.064515677|5.3228|5.351858133|7.9586|0.0|0.000939229|1|1|-0.096853381|-0.095025338|0.452078227|-0.033434841|0.484987413|0.320974676|7.821826146|-859.0476432|2.0|-7.05|92.99|3.76e-05|3.23|3.8845|7.9586
7f_a8|991.61|356.17|0.0|495.55|-0.21998|1.394802504|-0.139912829|11.6137|4.844187086|4.4479|0.0|0.00112124|1|1|0.052081992|-0.08790841|0.3155671539999999|-0.040738044|0.4513917389999999|0.119077775|7.704280774|-540.7116315000001|1.0|-8.46|61.58|1.31e-06|6.81|3.4810000000000003|4.4479
14ac_a23|1285.58|341.32|0.0|627.76|-0.23868|1.1979507740000002|0.0763230759999999|8.6341|5.351858133|8.3851|0.544211741|-0.0066006519999999|2|2|-0.069765112|-0.097100967|0.300389872|-0.043970249|0.489147172|0.192217908|8.122941134|-1328.722623|1.0|-9.03|105.02|5.06e-07|4.93|3.6325|8.3851
5_a15|1272.84|341.96|0.0|629.67|-0.18553|1.419941043|-0.222657379|6.35|0.0|7.8861|0.0|0.000420839|0|0|-0.187421793|-0.0989946469999999|0.743577162|-0.0273088679999999|0.486150431|0.491010028|7.795174584|-875.7848531999999|1.0|-9.65|74.73|9.970000000000001e-08|4.36|3.6257|7.8861
8c_a12|909.19|323.37|0.0|402.43|-0.2227699999999999|1.283851303|0.1948786139999999|2.4806|0.0|7.3979|0.0|-0.004211843|0|0|-0.210669119|-0.101988384|0.239216075|-0.038245644|0.472503372|0.235550168|5.670223821|-398.3402139|1.0|-7.14|63.06|2.28e-05|2.76|3.8341|7.3979
47l_a18|1334.6|387.13|0.0|667.5|-0.18344|1.251176792|0.0340353029999999|3.3864|4.844187086|7.4949|0.0|-0.00046896|0|0|-0.103458566|-0.083884237|0.2820044969999999|-0.031456589|0.4897655489999999|0.203890653|9.423637134|-1018.537564|3.0|-9.37|85.29|1.93e-07|7.71|3.2026|7.4949
12ae_a36|1281.69|320.67|-3.3501500230000003|615.71|-0.21149|0.299253957|0.069118289|8.9297|5.351858133|7.8239|0.0|-0.006862238|1|1|-0.15024383|-0.105648609|0.439268891|-0.036430555|0.465246185|0.315002436|8.676756505|-1172.836017|3.0|-6.87|123.75|6.45e-05|6.24|3.8664|7.8239
1_a6 (SB-431542)|1049.69|376.28|0.0|464.07|-193.0|1.430935835|0.043282217|8.8611|5.351858133|5.8119|0.0|-0.011639964|1|1|-0.020716495|-0.122555709|0.210050443|-0.0462988229999999|0.472445176|0.2468003389999999|7.523839331|-733.0587287000001|2.0|-7.69|103.12|7.81e-06|4.57|3295.0|5.8119
13a_a30|1211.54|351.35|0.0|541.59|-0.20503|0.604984129|0.113424769|1.4855|5.351858133|7.8665|0.0|-0.003436924|1|1|0.003429114|-0.113507021|0.478381813|-0.042832838|0.4661332179999999|0.2001375339999999|8.066980235|-1034.114779|2.0|-6.19|124.74|0.000288|4.54|3.5288|7.8665
9r_a24|1199.71|289.16|0.0|616.11|-0.21074|1.353642494|-0.134192489|3.0322|4.59511985|7.9586|0.0|0.007861194|1|1|-0.179075526|-0.082022572|0.32720212|-0.025821921|0.473403843|0.384785172|9.672636984|-626.7383196000001|1.0|-8.66|79.82|8.84e-07|1.82|4.2877|7.9586
9h_a24|831.92|285.43|0.0|363.48|-0.22593|1.428198245|-0.203768024|7.7741|5.209486153|7.1135|0.0|0.013595277|2|2|-0.02551563|-0.0687348109999999|0.4016070679999999|-0.026280957|0.477589721|0.427628742|5.805547147|-199.6361567|1.0|-6.05|72.28|0.000258|1.16|4.3437|7.1135
12k_a30|1200.31|357.15|0.0|564.62|-0.19798|0.604984231|-0.001755273|5.0736|5.351858133|7.6144|0.0|0.0043261129999999|1|1|-0.089279071|-0.098188266|0.340031035|-0.035199567|0.47195436|0.291863802|8.416930701|-818.7944715|1.0|-6.74|90.88|7.87e-05|3.58|3.4715|7.6144
14c_a22|1241.55|337.45|0.0|575.8|-0.22807|1.42291727|-0.134137693|9.04|4.727387819|6.8153|1.568396937|0.003784292|1|1|-0.0917078119999999|-0.080077573|0.6160012029999999|-0.030217952|0.462147828|0.33831271|8.626337592|-830.0718911|1.0|-9.28|109.38|2.35e-07|4.79|3.6741|6.8153
12m_a36|1177.15|320.72|0.0|505.51|-0.20993|1.297043522|0.013543656|9.1003|5.351858133|7.5229|0.0|-0.006653538|1|1|-0.052743904|-0.121074678|0.4493096629999999|-0.04260035|0.465323422|0.252881876|7.312794835|-1034.676602|3.0|-6.14|112.29|0.000305|3.88|3.8658|7.5229
9h_a40|868.84|368.18|0.0|410.18|-0.20038|0.604992856|0.014753178|2841.0|5.4161004020000005|5.4001|0.814591837|0.003782277|2|2|0.048470175|-0.095803029|0.219852623|-0.041058441|0.482124665|0.136115065|6.922257828999999|-359.7760137|0.0|-6.51|67.66|9.93e-05|3.9|3.3675|5.4001
13i_a6|1196.21|348.14|0.0|553.67|-0.19454|1.430639411|0.0359494989999999|10.1375|5.351858133|7.6778|0.0|-0.011017781|1|1|-0.045418125|-0.129526268|0.221116773|-0.046433945|0.429711323|0.216402237|8.294136887|-1105.989413|3.0|-8.5|115.15|1.36e-06|4.94|3.5614|7.6778
14z_a23|1221.92|338.46|0.0|586.28|-0.23698|1.197960872|0.08752343|7.9877|5.351858133|8.2941|0.729326158|0.009174505|2|2|-0.069023218|-0.079754981|0.228957475|-0.03393829|0.474697407|0.214395551|7.834464959|-773.7713888999999|1.0|-8.57|105.02|1.29e-06|4.73|3.6632|8.2941
12_a1|1018.84|390.57|0.0|482.51|-0.19916|1.430936075|-0.0455890429999999|10.1801|5.351858133|5.5302|0.0|-0.0038943009999999|1|1|-0.104622651|-0.104724018|0.210514881|-0.039894864|0.46449367|0.275333347|7.679719277999999|-564.5066541|1.0|-8.2|83.82|2.3e-06|3.67|3.1744|5.5302
3q_a32|1136.46|342.16|0.0|549.78|-0.19969|0.609420748|-0.017280695|5.2657|5.733341277|7.5528|2.120544848|0.000773658|3|3|-0.167040501|-0.097961799|0.34156046|-0.027989085|0.46136998|0.365026099|6.428518903|-522.4852655000001|1.0|-7.31|131.25|2.01e-05|5.15|3.6236|7.5528
8_a47|1071.62|337.87|0.0|433.38|-0.2085199999999999|1.24688044|0.003732288|4.6281|5.476463552|7.3|1.335354131|-0.008756|0|0|-0.00158075|-0.091482011|0.517797505|-0.035797309|0.414302597|0.180297967|6.492934319|-555.0279614|2.0|-9.25|58.04|2.28e-07|4.91|3.6696|7.3
17a_a50|1204.79|306.31|0.0|616.93|-0.1992|1.349854788|-0.186084687|8.2991|5.82008293|7.0706|2.189373662|0.012510153|2|2|-0.239713023|-0.078525868|0.4062532579999999|-0.0280449529999999|0.486855438|0.2100891|8.087984548|-666.1585759999999|0.0|-6.76|51.77|6.97e-05|3.08|4.0477|7.0706
9i_a24|825.7|299.06|0.0|363.15|-0.21943|1.4281889280000002|-0.113620183|9.2818|5.209486153|7.0555|0.0|0.004814196|2|2|-0.1818753839999999|-0.069812876|0.379687415|-0.024639839|0.468272544|0.500761711|5.946747117|-187.2109987|1.0|-6.05|72.28|0.000258|1.13|4.1459|7.0555
7c_a8|1116.53|394.78|0.0|579.97|-0.20658|1.400027586|-0.244222944|15.7056|4.844187086|4.7307|0.0|0.00325576|1|1|-0.047874|-0.089778346|0.292274414|-0.03366688|0.492823119|0.373097855|7.700542366|-635.4840877|1.0|-7.76|92.93|6.91e-06|5.01|3.1406|4.7307
16a_a23|1172.0|763.49|0.0|555.21|-0.12645|1.197962324|-0.0147904689999999|18.4446|5.351858133|7.4037|0.759926978|0.012426121|2|2|-0.181609054|-0.07288672|0.181301571|-0.025724725|0.49525751|0.414079278|8.024409307|-547.0850515999999|1.0|-5.27|108.26|0.0023|2.49|1.6239|7.4037
4l_a46|1057.06|278.36|0.0|526.77|-0.20351|1.134637095|-0.058870177|3.7624|5.587248657999999|7.0088|0.0|0.0066560469999999|1|1|0.0071939419999999|-0.085194597|0.291762764|-0.030068681|0.409308207|0.116549199|5.80829255|-490.7614689|1.0|-7.0|50.94|3.47e-05|4.99|4.4542|7.0088
5a_a40|757.45|326.96|0.0|353.51|-0.21644|0.604913477|-0.116583806|7.6003|6.167516491000001|7.0915|0.808197279|0.011345707|2|2|0.004130836|-0.090991462|0.04987082|-0.036396585|0.4889874279999999|0.177534728|5.507689573|-213.8673835|0.0|-4.05|75.5|0.0241|4.36|3.7921|7.0915
12f_a36|1195.77|339.27|0.0|545.55|-0.20046|1.297042537|-0.066269699|7.8454|5.351858133|7.9586|0.0|0.003676818|1|1|-0.101854847|-0.100276611|0.3416917479999999|-0.035813075|0.464240353|0.219698129|7.416874811|-873.0469447999999|2.0|-7.36|69.2|1.7899999999999998e-05|3.87|3.6545|7.9586
1f_a5|958.06|270.96|0.0|442.04|-0.2357|1.218960329|-0.139907335|4.9879|4.59511985|6.6198|0.0|-0.0012491689999999|1|1|0.001493879|-0.083857856|0.45528118|-0.035639589|0.4670794829999999|0.242477611|7.117418022000001|-443.4913802|1.0|-8.88|54.46|4.86e-07|3.58|4.5758|6.6198
1n_a5|1017.23|282.82|0.0|481.06|-0.23278|1.427557749|-0.1387762669999999|0.7104|4.59511985|7.5686|0.0|0.004367323|1|1|-0.00966135|-0.081950989|0.428980979|-0.030493391|0.483868192|0.372248254|7.881746117|-432.02691110000006|1.0|-8.07|80.76|3.01e-06|4.19|4.3838|7.5686
14_a1|1049.56|375.01|0.0|464.08|-0.19322|1.430935835|0.043282217|5.3099|5.351858133|7.0269|0.0|-0.011639964|1|1|-0.020716495|-0.122581374|0.206941175|-0.046308519|0.47517581|0.246642602|7.46120838|-730.8369997000001|2.0|-7.69|103.12|7.81e-06|4.57|3.3061|7.0269
12ab_a30|1275.19|355.06|0.0|613.7|-0.19672|0.604983638|-0.026189286|7.4968|5.351858133|7.7825|0.0|0.003529389|1|1|-0.12254489|-0.1008879709999999|0.4605456229999999|-0.031859359|0.461207954|0.3960470239999999|8.44310703|-899.4843201|1.0|-6.83|100.11|6.720000000000001e-05|3.34|3.4919|7.7825
8_a20 (IN-1130)|1192.01|383.5|0.0|517.94|-0.20636|1.400923668|0.063195236|5.4751|4.727387819|7.4437|1.622562232|-0.006620594|1|1|-0.049177437|-0.097790028|0.354945501|-0.035730972|0.4824986429999999|0.251893628|8.005662608|-814.7625241000001|2.0|-9.63|110.44|9.86e-08|4.53|3.2329|7.4437
10_a47|997.16|332.97|0.0|426.55|-0.20309|1.381868067|-0.003570214|2.8795|0.0|7.9|1.329777427|-0.008120645|0|0|-0.021926603|-0.0936757959999999|0.417511484|-0.035388634|0.411647394|0.198117368|6.277122171|-455.247149|2.0|-8.85|58.04|5.110000000000001e-07|4.37|3.7236|7.9
12r_a30|1141.54|353.12|0.0|516.03|-0.20138|0.604984545|-0.015167821|6.5511|5.351858133|7.5317|0.0|-0.002544958|1|1|-0.0546637159999999|-0.109990462|0.451652492|-0.040404659|0.464481911|0.209934663|7.467190577999999|-827.1283373|1.0|-7.16|81.65|3e-05|4.32|3.5111|7.5317
8m_a46|970.82|289.14|0.0|489.57|-0.19715|1.160371261|-0.044830187|3.1675|5.533389489|6.6402|0.0|0.0063680119999999|1|1|0.010184776|-0.085204935|0.280198209|-0.032188531|0.425802465|0.114510313|5.684332261000001|-407.1697745|1.0|-6.46|50.94|0.000112|4.12|4.2881|6.6402
6c_a31|1125.85|376.01|0.0|524.56|-0.19169|0.6101347220000001|0.047405064|8.8847|5.733341277|6.4685|0.0|-0.009477764|2|2|-0.0055763209999999|-0.126324613|0.138124296|-0.044739967|0.4463376229999999|0.234676081|8.102804662|-860.6909647|2.0|-7.72|131.36|7.9e-06|5.08|3.2974|6.4685
7f_a10|1034.38|341.96|0.0|426.07|-0.2175699999999999|1.240141822|0.103083789|3.2524|5.4161004020000005|6.8508|0.740070757|0.00189949|1|1|-0.058093287|-0.095196098|0.7359022890000001|-0.03645808|0.402568457|0.178213448|6.115784565|-531.6277179|0.0|-8.13|52.83|3.03e-06|4.93|3.6256|6.8508
12bd_a36|1200.23|349.84|0.0|568.94|-0.19826|1.297043358|-0.051990612|7.6908|5.351858133|7.7696|0.0|0.003676818|1|1|-0.101854847|-0.099460046|0.279020022|-0.035521445|0.475272043|0.21755876|8.050812711|-866.7115819|2.0|-7.34|69.2|1.86e-05|3.79|3544.0|7.7696
12a_a36|1096.31|338.0|0.0|481.98|-0.20139|1.297044783|-0.0632801509999999|8.5603|5.351858133|7.8861|0.0|0.002039107|1|1|-0.1063550619999999|-0.104828755|0.436020272|-0.037738352|0.470444928|0.244684566|6.600635115|-711.4630111|2.0|-6.59|69.2|9.78e-05|3.16|3.6682|7.8861
19d_a38|1171.77|338.89|0.0|517.77|-0.20145|1.297043205|0.013465335|10.6621|5.351858133|7.9586|0.0|-0.011156837|1|1|-0.060668296|-0.1248815919999999|0.3509455999999999|-0.04393982|0.478151237|0.250518301|7.056031803|-980.493036|4.0|-6.41|124.32|0.000175|4.13|3.6586|7.9586
19_a4|983.4|296.2|-3.21497177|500.34|-0.22298|0.29641517|-0.121320311|7.1079|5.4161004020000005|4.71|0.0|0.006243904|1|1|-0.0255403279999999|-0.0759826109999999|0.285282038|-0.028945757|0.460486754|0.235119747|5.9448291|-368.3935819|0.0|-6.09|73.23|0.0002839999999999|6.67|4.1858|4.71
21_a47|1014.33|316.53|0.0|441.93|-0.2249699999999999|1.408713027|0.072733799|4.9172|4.727387819|8.3|1.028199909|-0.006808306|1|1|-0.1049885469999999|-0.095249919|0.3188717339999999|-0.033866638|0.463113582|0.355154704|7.071346534|-485.55711339999993|2.0|-7.7|84.73|7.8e-06|4.43|3917.0|8.3
