molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1i|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|FNSA1|WNSA3|DPSA5|PNSA4|GRAVp|TASA|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
6a_a31|1|0|0|3.3855253210000003|1|0.610184884|0.0|0.038376178|5.6869753560000005|-0.181987023|-0.779425376|-0.013930701|10.31170939|-0.026103465|2|2|0.001117583|-0.07385392|0.848080284|0.803505125|0|0.57216168|-0.126430958|0.034212524|-77.60012959|-74.23718620000001|20.08876284|0.42783832|251.216265|-0.045153913|11.79563339|0.6927462990000001|-45.56491046|92.52963742|-26.51328079|2713.694431|335.9594356|0.307253701|14.408653400000002|0.916923952|5908.282843|180.411907|-653.8540772999999|38.27271371|-226.3518866|1607.453976|479.200937|18.29245122|1.0|1.0|2.0|3.42|0.05|-6.96|4.68|1.0|104.73|1.0|4.0|-5.22|5.0|-6.69|390.42|0.0|1.0|2.96|4.55e-05|0.0178|0.0|0.0|-0.05563|3.5428|3.5428|-1613.295461|1028.95|0.6404|447.66|0.70416|0.70416|-1613.1416|0.6404|-0.1428|7.7514|-0.19843|0.04606915|1.1|5.9586|5.9586
3e_a32|1|1|1|3.501917045|0|0.609420788|0.0|0.015619823|5.733341277|-0.058503168|-0.275255791|0.000655875|10.31100276|-0.080731823|3|3|-0.1395294259999999|-0.061561535|0.85921771|0.77923808|1|0.8681696109999999|-0.100056595|0.0124235339999999|-39.56206964|-53.92151824|6.69516884|0.131830389|71.04473954|-0.030786645|3.608094688|0.7752553659999999|-21.32040233|60.86894767|-16.59123638|2212.661182|467.865447|0.224744634|10.68709999|0.822602107|4827.877259000001|121.1171726|-348.70626539999995|21.40099522|-296.6758413|834.6388134|421.3548777|6.94742943|1.0|1.0|1.0|3.33|0.24|-6.92|6.8|1.0|97.86|1.0|3.0|-6.52|3.0|-5.2|340.47|0.0|1.0|4.3|6.6e-06|0.00225|0.0|0.0|-0.0534399999999999|3.5589|3.5589|-1672.722302|956.67|0.2914|456.76|0.7025399999999999|0.7025399999999999|-1672.576776|0.2914|-0.14754|3.4537|-0.20098|0.02588637|8.0|8.0862|8.0862
15a_a50|0|1|1|0.0|1|1.3530592819999998|4.126145086|-0.113976703|5.82008293|-0.06317118|-0.234757789|0.005366038|10.94500663|-0.125205943|2|2|-0.209259615|-0.051676609|0.8749408470000001|0.76745052|1|0.837789896|-0.084501726|0.018014615|-46.91098865|-50.56454577|10.77967103|0.162210104|97.06405493|-0.029316925|6.450390922|0.705410595|-28.07082095|61.78266878|-17.54280159|2503.770258|501.3207109|0.294589405|14.65582885|0.8103580690000001|5401.219537|176.277812|-514.369916|24.86892274|-245.8291419|1218.577214|569.5267957000001|11.21812301|1.0|1.0|1.0|3.7|0.23|-6.09|3.23|1.0|110.43|1.0|5.0|-3.6|4.0|-6.78|371.44|0.0|1.0|2.76|0.0001189999999999|0.0444|0.0|0.0|-0.03255|4.0408|4.0408|-1199.784983|1091.64|0.1767|519.38|0.66132|0.66132|-1199.572081|0.1767|-0.16693|6.6307|-0.19948|0.03314629|41.0|7.3872|7.3872
6e_a40|0|0|0|0.0|2|0.604892975|1.75595616|0.128035402|6.401917197|-0.074872854|-0.69771706|-0.0026177839999999|10.30179954|-0.205140551|2|2|-0.037027769|-0.011405885|0.8988141140000001|0.648802794|1|0.74620476|-0.1164147119999999|0.015875595|-70.52033811|-76.50178121|10.43262695|0.25379524|166.7812216|-0.04873174|6.85578763|0.866991176|-46.34235117|84.95203628|-32.02400144|3075.060648|490.3675161000001|0.133008824|12.49434084|0.791830204|7585.605268000001|87.40658058|-904.9148811|36.93694043|-482.3355765|1588.2884390000002|587.7345677999999|8.450255075|0.0|1.0|1.0|3.98|0.21|-4.63|5.02|2.0|125.15|2.0|5.0|-7.76|5.0|-6.09|476.98|1.0|1.0|3.68|2.6e-06|0.00124|1.0|0.0|-0.09682|2.9549|2.9549|-2831.156883|1149.77|0.3625|537.07|0.67187|0.67187|-2830.986514|0.3625|-0.1195799999999999|8.3311|-0.2164|0.03482243|18.0|7.7447|7.7447
6_a4|0|0|0|0.0|1|1.271761557|2.170234316|-0.19701009|5.4161004020000005|0.010164572|-0.064723237|0.011457667|10.92992785|-0.208689928|1|1|-0.073630392|-0.169533683|0.810030118|0.664247086|1|0.945545838|-0.0670158929999999|0.0077624059999999|-29.18838891|-37.33240845|4.324187697|0.054454162|30.33467048|-0.024618083|2.408866521|0.814470803|-16.25991695|42.27020924|-13.71394596|2342.371538|526.7333132|0.1855291969999999|9.981741408|0.733355042|5256.215815|103.3523757|-374.340411|16.83786074|-350.36323230000005|825.0551765|578.2065561000001|4.937800786|1.0|1.0|0.0|3.38|0.26|-7.99|5.1|2.0|109.7|1.0|3.0|-4.91|3.0|-5.42|354.45|0.0|1.0|4.23|7.74e-06|0.00274|0.0|0.0|-0.04867|4.8714|4.0354|-1108.563418|1057.7|0.1235|453.87|0.60542|0.5877|-1108.338577|0.0772|-0.16959|2.8026|-0.2182599999999999|0.02244097|1.3|5.8861|5.8861
5a_a40|0|0|0|0.0|1|0.604913477|1.688148148|-0.116583806|6.167516491000001|0.059258947|-0.152120625|0.011345707|10.31198338|-0.02394636|2|2|0.007301856|-0.442215721|0.820901326|0.5263598389999999|1|0.8531783270000001|-0.090991462|0.020641204|-34.5789643|-40.27003217|9.135164355|0.146821673|64.97877226|-0.036396585|4.042943749|0.8224652720000001|-15.30358975|46.06507254|-16.10801287|1847.672595|377.5905776|0.177534728|10.7779923|0.956899016|3736.248815|78.57142892|-213.8673835|19.58503709|-285.426492|587.5511127|244.8873477|5.795040371|0.0|1.0|0.0|3.04|0.21|-4.05|3.68|0.0|74.15|2.0|3.0|-4.13|3.0|-5.9|269.32|0.0|1.0|2.8|0.000213|0.0574|0.0|0.0|-0.0657799999999999|3.7921|3.7921|-1177.5835470000002|757.45|0.4461|353.51|0.69499|0.69499|-1177.51016|0.4461|-0.15066|5.7163|-0.21644|0.01514427|81.0|7.0915|7.0915
16e_a32|1|1|1|3.343660084|0|0.609420752|0.0|0.180914799|5.733341277|-0.06951854|-0.772021601|-0.0048042729999999|10.31100268|-0.01320745|3|3|-0.219947482|0.096017785|0.91471624|0.7619492790000001|1|0.7903051590000001|-0.117338144|0.024145309|-55.957388|-75.36830928|15.50894749|0.209694841|134.6906051|-0.037448344|9.961663868|0.702226562|-35.94239328|90.34923861|-24.05371573|2710.157931|507.6266039|0.297773438|12.15001203|0.848279482|6142.277629|191.2650034|-726.1554308999999|34.2534974|-259.78720209999994|1609.914378|573.3529948|14.98092934|0.0|1.0|2.0|3.64|0.26|-7.38|6.03|3.0|111.95|1.0|8.0|-6.59|5.0|-6.15|413.52|1.0|1.0|3.77|1.7899999999999998e-05|0.0074099999999999|0.0|0.0|-0.0505899999999999|3.6214|3.6214|-1955.965644|1130.95|0.2858|552.79|0.7022|0.7022|-1955.766505|0.2858|-0.14991|3.2372|-0.2005|0.02792775|7.0|8.1367|8.1367
8_a20 (IN-1130)|1|0|0|3.443195704|0|1.400923668|0.0|0.063195236|4.727387819|-0.124997065|-0.528090969|-0.006620594|10.94899447|-0.0574882679999999|1|1|-0.083481481|-0.1221465319999999|0.817914963|0.7741509329999999|1|0.7274271309999999|-0.097790028|0.0158089389999999|-63.72828772|-64.75689362|10.46873389|0.272572869|180.4986934|-0.035730972|6.93243166|0.7481063720000001|-42.20109173|77.31081766|-23.66117267|2849.395895|481.70475260000006|0.251893628|15.46983888|0.932362084|6291.586155|166.8048285|-814.7625241000001|31.628086|-328.593789|1644.660472|684.5377542|12.55392404|1.0|1.0|2.0|3.49|0.08|-9.63|4.97|1.0|122.86|1.0|5.0|-4.85|5.0|-6.83|420.47|0.0|1.0|3.14|2.82e-05|0.0119|0.0|0.0|-0.07014|4.9797|3.2329|-1368.372708|1192.01|0.3782|517.94|0.4377|0.7007399999999999|-1368.118751|0.1361|-0.13622|3803.0|-0.20636|0.04004011|36.0|7.4437|7.4437
2_a47|0|0|0|0.0|0|1.381899691|0.0|-0.002024001|0.0|-0.13117284|-0.3581612489999999|-0.007479445|10.93671092|-0.013580367|0|0|-0.0274111779999999|0.115527282|0.728066943|0.875463345|1|0.847324011|-0.095655954|0.008511123|-41.57671973|-47.65477123|4.240150185|0.152675989|76.06154148|-0.036790752|2.112397382|0.784978115|-20.71307621|55.81329383|-18.32875817|2105.761386|422.1277419|0.215021885|9.369924133|0.764993595|4559.060763|107.1215986|-356.116445|23.34938746|-283.9460863|910.626111|392.6099255|8.158522603|1.0|1.0|2.0|2.58|0.0|-7.82|3.7|1.0|96.54|1.0|3.0|-5.46|3.0|-5.0|313.35|0.0|1.0|3.58|7.75e-06|0.00243|0.0|0.0|-0.05285|3.7181|3.7181|-1010.505024|902.07|0.2143|371.19|0.69102|0.69102|-1010.364507|0.2143|-0.15446|2.1266|-0.20731|0.03544055|631.0|6.2|6.2
17b_a6|1|0|0|3.375166525|1|1.425925343|0.0|0.1012747369999999|5.351858133|-0.0265090529999999|-0.6869226490000001|-0.00460563|10.949638|-0.0791229359999999|1|1|-0.180339002|0.002947625|0.8370824240000001|0.8013954109999999|0|0.753949098|-0.109195656|0.03122461|-62.63196368|-71.65078895|20.48861696|0.246050902|161.4509401|-0.041494349|13.44399246|0.7706671740000001|-41.0971443|84.71888279|-27.2272998|2816.0632920000003|494.7179214|0.229332826|16.46390151|0.834464855|5985.963521|150.48105900000002|-893.2853154999999|35.32951798|-355.2067434|1766.4758989999998|627.4287311|13.06809384|1.0|1.0|2.0|3.53|0.12|-9.01|4.98|2.0|116.79|1.0|5.0|-5.81|5.0|-5.89|409.44|0.0|1.0|3.6|6.69e-06|0.00274|0.0|0.0|-0.05736|3.5444|2.9964|-1350.078181|1168.62|0.3949|575.2|0.69615|0.7016100000000001|-1349.830814|0.0033|-0.12545|5.3385|-0.18281|0.02458322|153.0|6.8153|6.8153
1_a6 (SB-431542)|1|0|0|3.3674017380000003|1|1.430935835|0.0|0.043282217|5.351858133|-0.175408303|-0.766207981|-0.011639964|10.94959842|-0.0492229479999999|1|1|-0.033765606|-0.08530265|0.805877431|0.795744863|0|0.5940412860000001|-0.122555709|0.033020439|-74.98172333|-72.69619778|19.58668728|0.405958714|240.8019609|-0.0462988229999999|11.61820782|0.7531996609999999|-44.47680367|87.15852628|-27.46300805|2678.823231|352.3666367|0.2468003389999999|14.26172029|0.895537592|5748.417262|146.3942108|-733.0587287000001|36.46179023|-300.3801761|1640.78056|513.4628663999999|14.4623285|1.0|1.0|2.0|3.25|0.05|-7.69|4.04|1.0|106.85|1.0|4.0|-4.52|5.0|-6.73|384.39|0.0|1.0|2.85|5.660000000000001e-05|0.0218|0.0|0.0|-0.05971|3.8208|3295.0|-1292.553086|1049.69|0.5765|464.07|0.55256|0.69868|-1292.358966|0.3346|-0.13329|6.0113|-193.0|0.03494577|1542.0|5.8119|5.8119
4_a47|0|0|0|0.0|0|1.304464196|0.0|0.004633887|0.0|-0.121159855|-0.3692130839999999|-0.007295208|10.93671044|0.011775922|0|0|-0.027355932|-0.095209424|0.84420422|0.8124901999999999|1|0.874200878|-0.092556319|0.007772995|-42.46254967|-50.35610033|4.22896799|0.1257991219999999|68.44214684|-0.03525955|2.300808176|0.806604393|-23.10213311|57.78603076|-19.18327632|2306.463316|475.6168721|0.193395607|10.818777699999998|0.67265584|5254.939281|105.2186243|-438.3470487|23.78275706|-333.62177030000004|998.8757964|471.7712484|7.429930428|1.0|1.0|2.0|2.75|0.05|-8.79|4.83|2.0|106.52|1.0|3.0|-5.92|3.0|-4.99|361.82|0.0|1.0|4.32|2.31e-06|0.0008359999999999|0.0|0.0|-0.05606|5.7708|3.73|-1509.4201369999998|988.42|0.2304|432.89|0.45947|0.69157|-1509.262887|0.2221|-0.1547|4.2607|-0.21076|0.03342033|32.0|7.5|7.5
11_a27|1|0|0|2.680511093|2|1.1606177359999998|0.0|0.100091619|5.4161004020000005|-0.003527607|-0.344117757|0.004538653|10.93910312|-0.027287578|0|0|-0.067428705|-0.0357410779999999|0.8629676709999999|0.7146215429999999|1|0.7645505|-0.094820973|0.016171515|-42.27430065|-50.15555389|8.553922917000001|0.2354494999999999|124.5410133|-0.034296948|4.524597532|0.8088958709999999|-22.36099135|56.8702158|-18.14137056|2339.465471|404.4089873|0.1911041289999999|9.562117063|0.82770457|5186.240841|101.0845293|-451.0062644|22.42732497|-326.780942|1054.084273|504.209846|6.714661907000001|0.0|0.0|1.0|3.95|0.35|-6.09|2.72|0.0|106.33|1.0|2.0|-3.68|4.0|-6.47|345.4|0.0|0.0|2.04|9.45e-05|0.0326|0.0|0.0|-0.05985|3.3426|2.4836|-1122.433411|974.29|0.3492|415.32|0.6125|0.59222|-1122.190727|0.0793|-0.1022|3.1278|-0.16205|0.0226944|5.0|8301.0|8301.0
12c_a36|1|0|0|3.447900368|2|1.29696741|0.0|-0.087096843|5.351858133|-0.04162109|-0.414055975|0.0005016269999999|10.95982545|-0.056994595|1|1|-0.177407665|-0.033217921|0.8741648479999999|0.8065052890000001|0|0.840733512|-0.105624703|0.019582215|-47.12722334|-67.84435546|12.5779546|0.159266488|102.2992907|-0.038024893|8.079011794|0.75500974|-30.27053327|80.22754474|-24.42396797|2785.47514|540.0159387|0.24499026|12.86584957|0.899732176|6256.172329|157.3609748|-784.3943293|32.34920911|-327.5932797|1617.460455|629.5017194000001|12.38318928|0.0|0.0|2.0|4.74|0.14|-7.18|3.35|1.0|128.76|1.0|5.0|-4.44|4.0|-6.49|415.88|0.0|1.0|2.34|2.55e-05|0.0106|0.0|0.0|-0.04992|3.8436|3.8436|-1692.511019|1137.55|0.3927|509.61|0.68913|0.68913|-1692.312906|0.3927|-0.15835|4.9812|-0.2082699999999999|0.02977602|9.0|8.0458|8.0458
14v_a23|0|1|1|0.0|0|1.1979575059999998|3.004639728|0.135774541|5.351858133|-0.299484129|-0.8122700340000001|-0.002390707|10.3132174|-0.015149431|2|2|-0.2952674819999999|0.132882353|0.845160857|0.575188253|1|0.916605275|-0.09479984|0.019811827|-44.4776373|-62.61276875|13.08518422|0.083394725|55.07999434|-0.042752869|8.64241561|0.788328659|-29.37629463|76.42257099|-28.23713101|3399.4261450000004|605.3933675|0.211671341|14.26610767|0.84234449|8458.789829000001|139.8032821|-951.143515|35.81898321|-380.8667976|1826.768144|676.4530574|13.80980223|0.0|1.0|1.0|3.62|0.09|-7.95|3.97|2.0|126.97|1.0|7.0|-6.89|8.0|-5.94|495.48|1.0|0.0|4.28|1e-06|0.0004969999999999|0.0|0.0|-0.07843|3694.0|3694.0|-2042.161744|1206.02|348.0|533.44|0.6017100000000001|0.6017100000000001|-2041.93452|348.0|-0.1524299999999999|4.5506|-0.2308599999999999|0.02053833|4.0|8.4001|8.4001
14d_a23|0|1|1|0.0|0|1.197963465|3.405551724|0.058368697|5.351858133|-0.026530366|-0.288522152|0.01269616|10.313217800000002|-0.054430189|2|2|-0.136106024|0.006563565|0.829764975|0.6906097959999999|1|0.921694462|-0.078282292|0.018596017|-35.40917327|-51.58357156|12.25371621|0.078305538|51.59888942|-0.032878563|8.074501042|0.790346608|-23.33262837|61.49227899|-21.66510006|2878.955374|607.3441532|0.209653392|14.358677900000002|0.833166062|6459.554383|138.1496441|-713.8033475|27.41215037|-382.6437544|1370.607518|666.0036144999999|9.908707432|0.0|1.0|1.0|3.52|0.09|-7.78|3.88|2.0|125.25|1.0|5.0|-5.85|4.0|-6.1|425.51|0.0|0.0|3.8|5.61e-06|0.0023899999999999|0.0|0.0|-0.0725799999999999|3688.0|8.1555|-1669.224874|1186.17|0.3807|554.84|8.1555|8.1555|-1668.983743|336.18|-0.14894|5.6156|-0.22152|0.02083626|4.0|8.4001|8.4001
1k_a5|1|0|0|2.9020229360000003|0|1.427567903|0.0|-0.216088148|4.59511985|-0.064652321|-0.120771321|0.003886035|10.9489659|-0.011848312|1|1|0.045204303|-0.011552666|0.851987765|0.558485747|0|0.7836926809999999|-0.074297856|0.010892351|-40.40908188|-38.00629774|5.571869083999999|0.216307319|110.6497654|-0.0301207529999999|2.850231839|0.724954458|-20.67084672|47.83775802|-15.40795854|2171.394196|400.8898627|0.275045542|12.9461019|0.929220303|4479.484358|140.69669409999997|-291.6259112|21.25369168|-230.14624|786.3865923|357.34245360000006|9.83146028|1.0|1.0|1.0|2.71|0.0|-8.3|4.88|0.0|90.44|1.0|3.0|-3.97|4.0|-5.99|316.33|0.0|1.0|3.42|4.970000000000001e-05|0.0157|0.0|0.0|-0.04516|4.7221|4.4063|-1050.51717|890.76|0.6242|398.63|0.53086|0.5282|-1050.418953|0.1239|-0.1798799999999999|1.5911|-0.22504|0.03133456|48.0|7.3188|7.3188
12f_a40|0|0|0|0.0|0|0.604990261|1.768354671|-0.03356339|5.4161004020000005|-0.015621373|-0.235838511|0.008525796|10.31197207|-0.172869148|2|2|-0.054891771|-0.160218113|0.841769186|0.605644757|1|0.909993912|-0.082198664|0.021549915|-37.02024147|-45.41519509|11.90644165|0.090006088|49.72883796|-0.032879466|6.57837176|0.7314440520000001|-20.45387851|56.53158029|-18.16607804|2383.68369|502.7764322|0.268555948|16.49362536|0.962404834|5326.217734000001|148.3785764|-351.2898849|24.83590915|-255.7481174|869.2568204|384.1423925|11.1163852|0.0|0.0|0.0|3.24|0.06|-7.32|5.35|2.0|98.25|1.0|3.0|-6.58|3.0|-4.76|376.26|0.0|1.0|4.76|1.02e-06|0.0003819999999999|0.0|0.0|-0.07761|4.3313|2.8374|-2212.348599|951.55|0.4348|487.85|0.6679999999999999|0.7029|-2212.222254|0.3858|-0.11765|3.2818|-0.19526|0.01077929|0.38|6.4202|6.4202
1i_a5|1|0|0|2.843224727|0|1.219028472|0.0|-0.145964178|4.59511985|-0.31059482|-0.279280326|-0.0012491689999999|10.94550053|-0.003198529|1|1|0.004923698|-0.058385936|0.8436458929999999|0.513260607|0|0.8876055620000001|-0.084018635|0.008291428|-50.81756452|-46.82694838|4.621144795|0.112394438|62.64191946|-0.03570792|2.575548983|0.759459597|-28.32266298|57.78921354|-19.90145306|2482.831286|494.6981114|0.240540403|13.79450888|0.8858245220000001|5432.586961|134.0627959|-443.6750585|26.20475553|-289.21443910000005|1048.190221|403.396385|10.96226516|1.0|1.0|1.0|2.83|0.05|-8.88|5.48|2.0|95.49|1.0|4.0|-4.79|6.0|-5.73|366.34|1.0|1.0|4.12|1.0800000000000002e-05|0.00396|0.0|0.0|-0.05729|4.7243|4.3799|-1288.322373|957.58|0.7585|443.05|0.4571199999999999|0.50107|-1288.210207|0.0207|-0.17945|2.6336|-0.23674|0.03383899|24.0|7.6198|7.6198
9b_a36|1|0|0|3.513187594|2|0.62670079|0.0|-0.053019801|5.351858133|-0.023369916|-0.308862918|0.005050384|10.33767255|-0.06502499|1|1|-0.094526372|-0.034830997|0.842671963|0.7961424690000001|0|0.8453794609999999|-0.098301686|0.017007854|-46.58565720000001|-61.73294817|10.68084402|0.154620539|97.10089515|-0.036110824|6.707514535|0.78242217|-29.25555061|71.70079424|-22.67740953|2715.020034|530.8939077|0.21757783|13.80758516|0.828997331|5838.085413000001|136.63774650000002|-697.8234711|28.98359786|-354.7193098|1420.196295|620.9195447000001|9.967846072|0.0|0.0|1.0|4.73|0.14|-6.64|3.6|1.0|126.17|1.0|5.0|-4.6|4.0|-6.46|398.48|0.0|0.0|2.48|3.71e-05|0.0148|0.0|0.0|-0.05146|3.8535|3.8535|-1575.751975|1127.85|0.5392|514.45|0.69763|0.69763|-1575.557248|0.5392|-0.15833|6.2846|-0.20979|0.02803905|21.0|7.6778|7.6778
18c_a25|0|0|0|0.0|0|1.193723817|1.959418462|-0.087958541|4.727387819|-0.008080236|-0.162271435|0.007804726|10.31285373|0.006360768|1|1|-0.064145547|0.084188427|0.8005589320000001|0.7357918440000001|1|0.94801724|-0.0719340379999999|0.009585904|-31.96445203|-47.27625541|6.300016824|0.05198276|34.1639413|-0.026975264|4.140476673999999|0.7479204509999999|-21.00757374|56.83666555|-17.72859578|2917.369488|623.0528232|0.2520795489999999|14.65844196|0.940731034|6736.25597|165.67090530000002|-652.4856999|23.70385212|-325.8749539|1327.415719|831.3429628|9.560410146|1.0|1.0|1.0|3.58|0.11|-10.17|6.29|2.0|138.65|0.0|7.0|-6.05|3.0|-5.85|449.57|1.0|1.0|4.77|2.51e-06|0.00113|0.0|0.0|-0.0622|5.4858|3.3396|-1714.5777670000002|1243.76|0.3558|547.87|0.31993|0.70516|-1714.280779|0.0041|-0.13312|6.1775|-0.19532|0.02003004|88.0|7.0555|7.0555
12n_a30|0|0|0|0.0|2|0.604984682|0.0|0.0304762079999999|5.351858133|-0.064217094|-0.387485343|0.001139238|10.31162898|-0.087019298|1|1|-0.120380857|-0.015189554|0.870930234|0.64876559|0|0.7781502140000001|-0.10528124|0.017064818|-52.4873066|-66.48079820000001|10.77573511|0.221849786|140.0890685|-0.038674741|6.804436105|0.799403208|-33.14358793|76.16725916|-24.42151771|2848.910641|491.3700419|0.200596792|13.93957316|0.887350282|6353.890039|126.6686716|-755.6383024|30.54968688|-378.1217671|1496.934657|618.6004214|9.686460958|0.0|0.0|1.0|4.66|0.14|-6.9|4.25|2.0|127.24|1.0|5.0|-5.39|5.0|-6.02|416.47|0.0|0.0|2.92|9.71e-06|0.00405|0.0|0.0|-0.05076|5.1999|3.4859|-1674.978015|1131.65|0.1826|506.94|0.27009|0.6854|-1674.777231|0.1489|-148.0|5.3143|-0.19876|0.0334036|0.01|7983.0|7983.0
18c_a22|0|0|0|0.0|0|1.194229067|1.804590026|-0.191807441|4.727387819|0.013131848|-0.213698903|0.005449965|10.31286086|0.006275578|1|1|-0.143402172|-0.032031791|0.8287956870000001|0.6922232890000001|1|0.931073539|-0.076388478|0.019843706|-40.094865000000006|-52.84635017|13.72808419|0.068926461|47.68404831|-0.028825841|9.49723261|0.682690024|-27.73804808|67.73280290000001|-19.94201893|3090.601885|644.1264387|0.317309976|14.04085897|0.914766316|7101.057047|219.5183688|-731.1931848999999|29.21094233|-252.7737494|1548.179944|779.8043336000001|14.88645273|1.0|1.0|1.0|3.56|0.08|-9.46|5.36|1.0|136.36|1.0|6.0|-5.8|5.0|-6.63|461.54|0.0|1.0|3.72|7.98e-06|0.0036799999999999|0.0|0.0|-0.07207|5655.0|3.7222|-1783.5397829999995|1249.84|0.2996|583.88|0.4609|0.60449|-1783.277296|0.0817|-0.15158|1.2938|-0.22365|0.02279458|26.0|7585.0|7585.0
41_a47|0|1|1|0.0|0|1.420292383|1.840145925|-0.225923786|4.727387819|-0.072088843|-0.187859623|0.003530307|10.98214139|0.075316535|1|1|-0.317014709|0.08640454|0.900915114|0.609110565|1|0.823168463|-0.0899793719999999|0.018348892|-34.50740631|-50.81597048|10.36256127|0.1768315369999999|99.86584673|-0.02929561|5.852270304|0.653147815|-19.48810377|63.84353454|-16.54473457|2374.594252|464.8854878|0.346852185|12.96444871|0.8084689140000001|5042.636398|195.8852341|-401.77742|25.33076615|-172.98086630000003|1089.222944|439.9906467|13.02756406|1.0|1.0|1.0|3.18|0.16|-7.47|3.34|0.0|99.09|1.0|4.0|-3.57|5.0|-6.66|348.38|0.0|1.0|3.06|0.000125|0.0436|0.0|0.0|-0.05053|4.0167|3.7144|-1162.462261|995.43|0.2849|471.9|0.6779|0.68638|-1162.288187|0.2504|-0.15208|4.9162|-0.2026099999999999|0.02982752|0.01|8.0|8.0
12ak_a36|1|0|0|3.501132553|2|1.270373882|0.0|-0.052930979|5.351858133|-0.0407717229999999|-0.407322296|0.0042553209999999|10.95268014|-0.015708652|1|1|-0.163978382|0.051506104|0.860939187|0.860667615|0|0.848705143|-0.091761476|0.019931266|-49.87483724|-66.15829243|14.3700664|0.151294857|109.0807368|-0.032660864|10.36054668|0.737439195|-35.95881638|79.17567486|-23.5478668|2830.816014|611.9003905000001|0.262560805|13.86156772|0.735576751|6240.396899|189.3013851|-1001.676485|31.93194362|-342.3783571000001|1883.984673|799.5563855|13.01738243|0.0|1.0|2.0|5.05|0.24|-7.38|3.85|2.0|138.33|1.0|6.0|-4.95|4.0|-6.19|423.51|0.0|1.0|2.66|1.39e-05|0.00589|0.0|0.0|-0.04929|3.8734|3.6895|-1350.865407|1247.89|0.4514|584.05|0.69463|0.7034699999999999|-1350.57563|0.0001|-0.15275|6.3682|-0.20204|0.03471045|46.0|7.3372|7.3372
12bf_a36|1|0|0|3.31325137|2|1.297043948|0.0|-0.024689509|5.351858133|-0.119979424|-0.4497470879999999|-0.006877664|10.96022305|-0.0206090089999999|1|1|-0.250781298|-0.0480253509999999|0.892249657|0.632625562|0|0.6791406640000001|-0.110255801|0.0217611939999999|-58.26326838|-71.01192632|14.01562806|0.320859336|206.6543367|-0.037486972|9.026978489|0.7054709690000001|-37.52534442|86.28460578|-24.14405495|2902.591295|437.4108773|0.294529031|14.37031118|0.904134124|6271.550446|189.6959033|-777.5172959|34.22402339|-264.6734075|1711.2011699999998|593.6088758|15.27267945|0.0|0.0|2.0|4.72|0.14|-7.12|3.55|1.0|123.67|1.0|5.0|-3.99|6.0|-6.8|417.41|0.0|0.0|2.44|4.81e-05|0.0201|0.0|0.0|-0.0571299999999999|5.2319|3874.0|-1431.380702|1120.94|0.4518|517.66|0.40663|0.69292|-1431.187555|0.4006|-0.15677|5.4787|-0.2139|0.03299488|6.0|8.2218|8.2218
14_a47|1|1|1|2.871076328|0|1.417758105|0.0|-0.126490693|4.59511985|-0.136491228|-0.2306964|-0.008212621|10.95058279|0.0295267039999999|1|1|-0.061837113|-0.085385518|0.8467634620000001|0.579833096|1|0.681598464|-0.094132436|0.020106089|-47.18187618|-47.47362906|10.1400648|0.318401536|160.57883|-0.034963476|5.113919242|0.664709719|-23.79514424|61.62381153|-17.63306222|2254.664317|343.7492333|0.335290281|13.15643085|0.904139078|4695.98899|169.0962983|-311.2496842|26.52746264|-166.1354667|928.4611922|310.8026328|14.15018248|1.0|1.0|2.0|2.78|0.0|-7.79|3.97|0.0|86.58|1.0|3.0|-3.97|5.0|-6.21|323.3|0.0|1.0|3.16|7.46e-05|0.0241|0.0|0.0|-0.06057|3.9671|3.9671|-1127.700693|849.76|0.2452|375.43|0.68345|0.68345|-1127.610422|0.2452|-0.16377|2.2485|-0.22434|0.03679054|8.0|8.1|8.1
