molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|MATS2c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
14p_a23|0.0|0|1|1|0.0|0.044380583|5.351858133|2|0.041987653|0.733042138|-0.310730878|0.009895793|-0.060144819|-0.053921569|0.009266617|0.080581604|-0.0686282459999999|-0.131709531|-0.4510651779999999|0.099883916|-0.080784473|0.223758613|0.0221104079999999|-42.52653933|-54.50240143|40.58186569|0.076544251|51.64167457|-36.77082544|10.06403753|84.65359899|0.751638299|-28.69113861|-22.70933393|57.44364296|0.464933687|3010.721939|-1090.0480289999998|0.248361701|16.84664803|0.868927227|6696.264498|167.5607773|-735.4165088|30.21311441|0.0190667019999999|12.86362369|0.0|0.0|1.0|1.0|3.48|0.04|3.4|3.89|128.81|2.39|1.0|1.0|125.0|1.0|5.0|32.0|5.0|436.49|0.0|0.0|2.09e-06|0.0009109999999999|1.27e-05|3.3|0.0|0.0|3.39e-08|1.4800000000000002e-05|-0.09046|3.5752|699.61|1191.08|346.79|0.3802|346.79|573.24|0.6816|0.6816|-1721.933314|-0.14774|7.4033|0.02935511|9986.0|3.0|8.5302|8.5302
8d_a12|0.0|1|1|1|2.976279182|0.057525383|4.59511985|2|0.0276482139999999|2.075171777|-0.376778003|0.000925796|-0.065870394|-0.046326855|0.001575111|0.0479437859999999|0.00930483|0.016135176|-0.484923957|-0.091036025|-0.103548595|0.266886187|0.011348654|-43.27410838|-57.57034769|90.34024296|0.141289888|78.55353315|-32.00762818|3.507952014|0.0|0.8338637040000001|-24.05928792|-21.74879802|49.58366734|0.465113852|2466.513191|-978.6959108|0.166136296|12.96695233|0.8695567329999999|5255.11762|92.36749461|-544.129679|26.08195789|0.012525773|6.964006932|1.0|1.0|1.0|2.0|4.06|0.1|3.87|2.67|65.96|2.83|2.0|0.0|112.14|1.0|3.0|27.0|4.0|352.39|1.0|1.0|2.64e-05|0.0093|2.43e-05|3.51|0.0|0.0|4.23e-09|1.49e-06|-0.05488|3.7397|600.2|1007.85|331.53|0.2871|292.53|433.32|0.6661|0.4997399999999999|-1138.086709|-0.15306|2.1281|0.04004678|3.0277|25.0|7.6021|7.6021
10_a1|0.0|1|0|0|3.261363142|0.0883621719999999|4.727387819|1|0.049971022|0.0|-0.621976404|-0.012672753|-0.020225596|0.010430299|-0.0106277489999999|0.107434253|-0.019835038|-0.042643966|-0.623957903|-0.0369911079999999|-0.10949971|0.126889306|0.014751098|-65.97424138|-61.93104798|212.8090837|0.330036242|186.6625065|-35.02707638|4.718623023|64.49041745|0.8340962559999999|-37.31383317|-25.67872721|74.31719486|0.459673515|2432.447088|-1052.827816|0.165903744|13.65143394|0.850732895|5192.858899|93.83214542|-595.4602985|30.78628757|0.015427326|8.725415617000001|1.0|1.0|0.0|2.0|3.0|0.0|4.86|5.06|78.87|2.78|2.0|0.0|99.61|1.0|4.0|27.0|5.0|359.35|0.0|1.0|1.04e-05|0.00372|1.87e-05|3.64|0.0|0.0|9.53e-09|3.42e-06|-0.06802|3.4067|585.51|979.35|363.94|0.6754|363.94|464.77|0.70345|0.70345|-1222.969096|-0.13576|5.3861|0.03426532|7807.0|1.5|5.8239|5.8239
12at_a36|0.0|1|0|0|3.4361495580000003|-0.04229234|5.351858133|2|0.054794728|0.0|-0.653190113|-0.001148437|-0.076129505|-0.037590959|0.000906224|0.091520225|-0.136151085|-0.227404687|-0.48127276|-0.08859337|-0.110637955|0.301423347|0.029516069|-58.66704838|-76.61315774|95.16663336|0.248143308|171.8311073|-53.05210062|14.1532755|80.75773169|0.6744421970000001|-40.6250081|-25.99374995|79.10595873|0.49342323|3041.832389|-1455.649997|0.325557803|17.44496351|0.974034457|6537.399158|225.4381077|-1007.989912|38.54110857|0.027424543|18.99059683|1.0|0.0|0.0|2.0|4.9|0.17|2.7|1.67|95.5|1.89|1.0|0.0|135.03|1.0|7.0|33.0|6.0|439.47|0.0|0.0|6.579999999999999e-05|0.0289|8.36e-05|2.53|0.0|0.0|2.42e-07|0.000106|-0.05703|3.8408|733.29|1238.61|322.81|0.4765|263.05|589.75|0.42968|0.6802600000000001|-1460.549244|-0.15607|6.4676|0.03651452|8.9532|78.0|7.1079|7.1079
25_a12|0.0|0|0|0|0.0|0.00700113|0.0|2|-0.089297664|2.050456822|-0.180562493|0.000864238|-0.025245046|-0.11195017|0.001783739|-0.141917694|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|-0.2430098439999999|-0.080147596|0.120087607|0.004952762|-28.517955|-41.75851719|37.96125329|0.052062825|27.12578432|-21.75703145|1.3444869730000002|0.0|0.917298637|-14.85843094|-17.31450713|31.09844409|0.448858246|2067.69985|-709.8947922|0.082701363|9.70173342|0.814415245|4329.321091|43.08908189|-369.8695347|18.87554002|0.005118351|2.666764531|1.0|1.0|0.0|1.0|2.81|0.05|4.7|5.35|37.81|3.2|1.0|0.0|99.48|1.0|3.0|24.0|2.0|311.38|1.0|1.0|5.19e-06|0.00162|5.63e-06|4.76|0.0|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|3.4532|560.14|945.73|359.04|0.4483|290.68|442.64|0.63284|0.69029|-974.458128|-0.14303|1.2494|0.024123749|2.2482|22.0|7.6576|7.6576
14b_a25|0.0|0|0|0|0.0|-0.091382738|4.727387819|2|0.001683506|1.929508048|-0.273813082|0.004725325|-0.012989126|0.0009956189999999|0.004892038|0.0028569959999999|-0.043923908|-0.074541111|-0.3691494039999999|-0.085205646|-0.084160084|0.329662946|0.016003559|-52.75064158|-58.29440389|112.49583529999998|0.140371985|97.23019209|-40.37825712|7.678174472999999|57.85340824|0.772789587|-36.53830946|-22.67004596|63.83568179|0.490638154|3038.600508|-1224.182482|0.227210413|17.06102567|0.963240883|6760.594953|157.3797801|-847.9433995999999|29.33534086|0.015746299|10.90684621|1.0|1.0|1.0|1.0|3.51|0.07|4.48|4.79|96.49|1.8|2.0|0.0|130.97|1.0|6.0|34.0|5.0|444.49|0.0|1.0|2.49e-06|0.0011099999999999|5.86e-06|3.88|0.0|0.0|2.23e-10|9.93e-08|-0.0584|4069.0|716.14|1257.11|304.7|0.3614|228.59|603.27|0.34735|0.64983|-1444.266358|-0.16309|2.7037|0.03876374|3.2784|22.0|7.6576|7.6576
12b_a36 (EW-7197)|0.0|1|0|0|3.3685352889999995|-0.104514139|5.351858133|2|0.027495626|0.0|-0.439429998|-0.002526241|-0.098032695|-0.056994595|-0.000673716|0.059005046|-0.101303149|-0.217394466|-0.442656599|-0.001567914|-0.10866747|0.458627252|0.021439664|-50.90136206|-67.98756422|81.63796416|0.236481628|147.9542111|-42.53627024|8.392238798|5.958751634|0.746747352|-31.84632538|-24.47552312|64.31504105|0.45988432|2772.832013|-1223.776156|0.253252648|12.52485821|0.851455231|6096.459089|158.4469629|-765.6528642999999|32.77617664|0.020730147|12.96977113|||||||||||||||||||||||||||||-0.04975|3.7725|659.48|1104.61|328.66|0.4491|322.25|486.64|0.6824899999999999|0.69991|-1331.9479310000002|-0.15571|5432.0|0.03202977|7.3101|7.0|8.1549|8.1549
4R4l_a46|0.0|0|0|0|0.0|-0.058870177|5.587248657999999|1|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|-0.001318857|-0.084697739|0.208818132|0.007084496|-49.12015477|-45.96797819|177.33836430000002|0.103346328|56.0891211|-24.94818681|2.086777505|0.0|0.8782984840000001|-26.65896664|-16.223992300000003|52.96512128|0.4568839389999999|2165.83681|-827.4236073|0.121701516|10.43942503|0.8412270820000001|4923.057044|66.05102684|-449.0673625|18.4720714|0.006401537|3.474304058|1.0|1.0|1.0|1.0|3.92|0.36|4.64|5.02|50.94|3.06|1.0|0.0|105.77|1.0|3.0|26.0|3.0|347.45|1.0|1.0|5.25e-06|0.00182|7.78e-06|4.49|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.0212699999999999|4.1152|584.44|1038.78|301.29|0.1678|266.65|498.78|0.40548|0.67823|-1092.4898449999998|-0.17475|2.1973|0.02589231|2.3035|137.0|6.8633|6.8633
9b_a31|0.0|1|0|0|3.338934004|0.010411229|5.733341277|0|-0.045938305|0.0|-0.706953442|-0.0050444109999999|0.014628521|-0.091236608|-0.001981487|-0.075191042|-0.143280211|-0.2345186269999999|-0.554573699|0.01752821|-0.131125311|0.241728566|0.034595809|-63.73317225|-80.40427495|152.8702381|0.330879448|202.8908225|-49.30281875|13.00794571|552.0968813|0.689175183|-39.08032306|-23.95020956|84.94685678|0.469546953|2534.356888|-1125.659849|0.310824817|15.2652837|0.88518099|5524.468603|190.5935925|-690.2394625|34.75199071|0.025089192|15.38435497|1.0|1.0|1.0|2.0|3.58|0.32|5.26|3.5|117.37|0.86|1.0|0.0|103.36|1.0|7.0|27.0|5.0|384.45|0.0|1.0|1.76e-05|0.00675|0.000137|2.64|0.0|0.0|1.44e-07|5.520000000000001e-05|-0.0422899999999999|3.8435|663.06|1091.21|322.58|0.2732|224.94|562.68|0.41622|0.70102|-1578.604164|-0.15907|5.2851|0.03769117|6.8028|63.0|7.2007|7.2007
15_a3|0.0|0|0|0|0.0|0.079167398|4.727387819|3|-0.182934001|1.809035179|-0.289938297|-0.006419472|0.126641951|0.021805556|-0.004459728|-0.325227172|-0.022386155|-0.039798975|-0.505519936|-0.103599654|-0.107619999|0.451058529|0.007901554|-47.26593592|-55.08588323|315.5421792|0.221091166|113.1667185|-28.19600959|2.070175472|0.0|0.850327497|-24.19332693|-19.28005913|51.31038923|0.461565365|2116.88728|-771.2023653|0.149672503|9.975434973|0.85723565|4617.470007|76.61068671|-394.7441342|22.67368656|0.010200078|5.220965278|1.0|1.0|0.0|1.0|4.12|0.24|2.21|1.56|89.99|0.96|0.0|0.0|94.29|2.0|2.0|23.0|5.0|321.4|0.0|0.0|0.0017|547.0|0.000951|1.28|0.0|0.0|1.66e-06|0.000535|-0.06319|3.7072|553.81|916.07|334.44|0.4107|206.37|398.12|0.2843199999999999|0.67902|-1328.531138|-0.1576|1.9539|0.0228507|2.3271|25.0|7.6021|7.6021
8_a27|0.0|1|0|0|2.599100867|0.188762686|4.59511985|2|-0.14212377|1.21499748|-0.329319041|0.0040883959999999|0.093450172|0.067074515|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|0.141900468|-0.092265073|0.3608031339999999|0.021852066|-37.50265703|-43.96130162|122.0597403|0.223615972|106.5457267|-20.94612822|4.960882344|61.18801154|0.751701834|-17.86879446|-17.09606174|47.91445451|0.479730655|2132.9321670000004|-615.4582227000001|0.248298166|9.642697094|0.92208134|4522.989286999999|118.305988|-293.2457951|22.74314225|0.019394143|9.240677197|0.0|0.0|0.0|1.0|2.79|0.06|2.98|2.48|76.46|2.19|0.0|0.0|87.68|1.0|2.0|23.0|4.0|303.32|1.0|1.0|0.000586|178.0|0.000299|2.0|0.0|0.0|5.2e-07|0.000158|-0.05015|4.1276|507.76|848.58|300.38|0.2336|300.38|374.88|0.64893|0.64893|-1004.385302|-0.16958|3.0415|0.02665292|4.2899|6.0|8.2218|8.2218
11b_a31|0.0|1|0|0|3.248213341|0.078614731|5.733341277|0|-0.078907688|0.0|-0.838727032|-0.014385937|-0.1488994619999999|-0.046362952|-0.010716217|-0.129901143|-0.101934423|-0.16780872|-0.564706551|0.067031897|-0.148709304|0.26165445|0.037758271|-80.0942166|-82.80602396|286.7721447|0.454541246|253.1028809|-46.10900197|11.70737909|87.78853803|0.669723835|-44.59898223|-24.84180719|101.1192111|0.473305522|2410.572158|-993.6722875|0.330276165|12.96936635|0.8986339170000001|5202.545866|183.9081702|-553.3080237|37.09261324|0.0314298879999999|17.50115151|1.0|0.0|1.0|2.0|3.41|0.24|4.67|3.25|125.57|0.79|1.0|0.0|92.51|2.0|5.0|25.0|6.0|357.38|0.0|1.0|1.82e-05|0.00649|0.000178|2.46|0.0|0.0|3.59e-06|0.00128|-0.03574|3.8437|589.56|969.71|322.57|0.2634|322.57|479.66|0.70073|0.70073|-1519.909742|-0.15936|3.2104|0.04215313|4.7518|0.53|6.2757|6.2757
4d_a49|0.0|0|0|0|0.0|-0.06085453|5.4161004020000005|2|-0.090862681|1.76904838|-0.343596561|0.000607064|-0.053327669|0.013451218|0.001356445|-0.151004418|0.000511959|0.000850823|-0.417231241|-0.008564167|-0.085966608|0.410804214|0.013625199|-55.40321178|-52.95392476|85.21839288|0.2473653539999999|152.3727245|-32.61868996|5.16986937|57.16412513|0.654728051|-34.12740785|-17.31186002|63.79609555|0.470013152|2658.242991|-900.2167208999999|0.3452719489999999|15.09148245|0.8868392740000001|5915.214567|212.6814716|-554.5177292999999|26.44129877|0.022019681|13.56373757|0.0|1.0|1.0|2.0|3.38|0.22|3.16|2.8|98.72|1.25|1.0|0.0|115.63|1.0|6.0|30.0|5.0|398.46|0.0|1.0|0.000743|296.0|0.0004509999999999|1.45|0.0|0.0|2.64e-08|1.05e-05|-0.06309|3.8047|668.09|1144.04|325.87|0.2549|215.82|495.7|0.40593|0.6782100000000001|-1293.049085|-0.15888|4.3005|0.0395418|5.5765|18.0|7.7447|7.7447
13l_a6|0.0|1|0|0|3.433158672|0.03093879|5.351858133|1|0.090187973|0.0|-0.858070925|-0.009326562|-0.037558466|-0.086595185|-0.006280295|0.144180269|-0.045794891|-0.073210645|-0.564860904|-0.058931734|-0.126521431|0.210844002|0.030012523|-82.24617981|-88.13242567|182.8275745|0.3569010139999999|248.6104661|-61.3913735|14.56282911|118.3485042|0.793671137|-57.29112645|-31.47586631|103.1523329|0.4257335779999999|2967.923804|-1762.648513|0.206328863|15.34147837|0.7413520309999999|6462.086665999999|143.7247666|-1227.82747|39.65857501|0.018273048|12.72865798|1.0|1.0|1.0|3.0|3.64|0.16|4.55|3.8|115.15|1.39|1.0|0.0|124.98|1.0|7.0|33.0|5.0|441.48|0.0|1.0|3.26e-06|0.00144|1.7100000000000002e-05|3.39|0.0|0.0|1.29e-09|5.7e-07|-0.04885|3.5499|735.52|1249.13|349.26|0.3115|338.07|578.91|0.7002|0.70515|-1465.560303|-0.14562|7.2582|0.03092407|8.9893|385.0|6.4145|6.4145
4m_a46|0.0|0|0|0|0.0|-0.245599013|5.587248657999999|1|-0.302054595|0.0|-0.0329557579999999|0.011122528|-0.142061192|0.007901235|0.010359417|-0.487230027|-0.017992096|-0.029022201|-0.098201489|-0.099662698|-0.0672468|0.373463876|0.010905551|-35.4774406|-35.43866734|6.161736337000001|0.051026123|26.89046601|-18.67596877|3.028720082|35.77391986|0.733236381|-18.69640205|-11.81288911|41.22460182|0.463006576|2133.331634|-531.5800101|0.266763619|9.923886653|0.8622201970000001|4750.325312|140.5828543|-280.1395315|16.11061509|0.012232753|6.446588969|1.0|0.0|1.0|0.0|3.59|0.29|4.25|4.63|54.5|2.5|1.0|0.0|98.69|1.0|2.0|25.0|3.0|328.41|1.0|1.0|2.99e-05|0.00981|2.68e-05|3.69|0.0|0.0|1.31e-07|4.31e-05|-0.04808|4.3476|558.63|975.72|285.18|0.2465|205.21|468.63|0.38389|0.68505|-1030.929791|-0.18308|3.9226|0.02920209|5.2326|1288.0|5.8901|5.8901
13n_a6|0.0|1|0|0|3.425442623|0.030890422|4.727387819|2|0.058267173|1.628408574|-0.631323273|-0.0093684169999999|-0.06507689|-0.033224059|-0.00687003|0.100294804|-0.068956229|-0.118693789|-0.57091314|-0.064779873|-0.109392959|0.307384948|0.017758385|-68.88015714|-75.07706271|90.97854097|0.29109784|199.7822434|-51.52585133|8.36448634|103.012404|0.748967057|-47.27287681|-26.41600355|81.06784641|0.47066442|2952.259627|-1426.464192|0.251032943|16.76075427|0.889160748|6386.381394|172.28545730000002|-978.9911754|35.2699138|0.019904118|13.66031867|1.0|1.0|1.0|3.0|3.55|0.08|4.19|3.76|122.47|0.81|1.0|0.0|127.2|1.0|6.0|33.0|5.0|435.48|0.0|1.0|2.27e-05|0.00987|5.24e-05|2.43|0.0|0.0|2.1499999999999998e-10|9.35e-08|-0.07131|3.3510000000000004|727.69|1232.6|369.99|0.9117|257.31|548.09|0.55028|0.64027|-1423.451366|-0.13863|7.1946|0.05026727|10.1967|75.0|7.1249|7.1249
18d_a25|0.0|0|0|0|0.0|-0.0881447869999999|4.727387819|2|-0.031867489|2.029297802|-0.180590503|0.006452854|-0.070413428|0.016982601|0.0062422|-0.055336237|-0.035684977|-0.061965108|-0.292727912|-0.03671629|-0.076328248|0.278576218|0.011158458|-46.31109519|-57.45144813|70.58850837|0.062186295|46.80695276|-43.24308488|6.3217245360000005|0.389087507|0.75793699|-34.85786147|-21.166323|54.70994625|0.476833495|3113.122552|-1206.480411|0.24206301|18.11893325|0.911437354|6876.316137000001|182.1982146|-908.1047824|27.92623037|0.014219928|10.70318668|1.0|1.0|1.0|1.0|3.66|0.11|6.33|5.98|111.51|2.4|2.0|1.0|143.37|0.0|7.0|35.0|4.0|474.58|0.0|1.0|5.47e-07|0.00026|2.86e-06|4.21|0.0|0.0|5.92e-11|2.81e-08|-0.07287|3.6392|792.79|1358.25|340.69|0.3986|219.39|664.72|0.41694|0.6823899999999999|-1806.514606|-0.14723|3.2353|0.03560672|4.3658|232.0|6.6345|6.6345
12t_a36|0.0|1|0|0|3.500121488|-0.058770337|5.351858133|2|0.035510516|0.0|-0.404180985|0.003676818|-0.030990165|-0.0288761339999999|0.0045625|0.059266516|-0.101854847|-0.169994208|-0.436022708|-0.009662203|-0.100615514|0.318666358|0.017627553|-48.97252784|-67.01551397|86.12920631|0.166244358|110.727965|-44.63604995|7.820109571000001|0.417511887|0.78316808|-32.61842026|-23.93411213|60.71345614|0.48189543|2771.211293|-1340.3102789999998|0.21683192|15.36435856|0.930112292|5936.009091|144.422087|-892.7209991000001|30.56063281|0.01547607|10.30792105|1.0|0.0|0.0|2.0|4.94|0.21|3.62|2.45|69.2|2.45|1.0|0.0|133.52|1.0|6.0|31.0|4.0|409.49|1.0|0.0|2.48e-05|0.0102|2.6600000000000003e-05|3.47|0.0|0.0|4.38e-08|1.7899999999999998e-05|-0.05302|3.6694|713.6|1208.04|337.89|0.4297|319.18|562.72|0.69297|0.70313|-1311.287803|-0.15088|5.9081|0.03230976|7.9104|8.0|8.0969|8.0969
8d_a8|0.0|1|0|0|3.190160226|-0.12349902|4.844187086|1|0.071729931|0.0|-0.633521883|-0.00267541|-0.077977198|-0.117111249|-0.001038264|0.111668404|0.016471091|0.025642021|-0.4385133129999999|0.0780635059999999|-0.103150936|0.377028311|0.028038295|-69.95878302|-67.26951954|57.93693239|0.306707511|200.0182229|-43.86958028|11.92454747|92.49576602|0.675359878|-45.62337399|-24.91463687|88.24385833|0.483207744|2863.968296|-1345.390391|0.324640122|14.52777156|0.935013517|6596.888351|211.7129122|-877.3916055999999|36.89090464|0.029166961|19.02113117|0.0|0.0|1.0|2.0|3.61|0.12|3.93|3.32|112.23|1.92|1.0|0.0|121.1|1.0|6.0|32.0|5.0|430.46|0.0|0.0|1.24e-05|0.00533|3.4200000000000005e-05|2.89|0.0|0.0|2.38e-08|1.03e-05|-0.0600299999999999|3.2963|690.78|1185.65|376.13|0.3|265.12|572.21|0.62361|0.70165|-1447.2928029999998|-0.13754|6.0111|0.03604461|7.5674|18.61|4.7303|4.7303
2_a20 (SB-505124)|0.0|1|0|0|3.485765306|-0.006955944|5.351858133|1|0.013612077|0.0|-0.498602014|0.001622309|-0.177905025|-0.137383329|0.003789399|0.02072518|-0.150708132|-0.229461916|-0.520284161|0.082053195|-0.117328885|0.214264156|0.02856542|-45.98170774|-64.55966745|122.8758934|0.230563934|126.8667205|-35.52365346|8.648749117000001|441.9400248|0.831919306|-25.30121848|-21.05206547|61.69969596|0.475937029|2195.369524|-968.3950117|0.1680806939999999|11.3574908|0.908167636|4762.83693|92.48561162|-532.854802|25.30541763|0.011470204|6.311425784|1.0|1.0|1.0|1.0|3.4|0.3|5.16|4.47|60.03|2.06|1.0|0.0|97.55|1.0|3.0|25.0|4.0|335.4|1.0|1.0|5.72e-06|0.0019199999999999|1.22e-05|4.27|0.0|0.0|6.070000000000002e-08|2.03e-05|-0.03717|3.6404|593.8|995.68|340.58|0.3267|340.58|505.82|0.69947|0.69947|-1089.147716|-0.14928|2.5584|0.01305739|3.9392|169.0|6.7721|6.7721
14y_a23|0.0|0|1|1|0.0|0.0600764409999999|5.351858133|2|0.041892637|0.731397292|-0.2996475999999999|0.009174505|-0.051539811|-0.031435038|0.007229683|0.07646106|-0.069023218|-0.125978901|-0.4598871539999999|0.137426346|-0.080613242|0.2271539169999999|0.018804822|-39.9727336|-55.74067298|39.66769923|0.074747068|51.68445972|-38.54233552|8.990852582999999|82.29531392|0.78322549|-27.63946733|-23.71943531|52.97547894|0.486730407|3096.562257|-1114.8134599999998|0.21677451|16.00209862|0.948293868|7320.809595999999|149.890474|-770.8467102999999|30.28429949|0.016527|11.42772654|0.0|0.0|1.0|1.0|3.41|0.05|4.64|5.32|105.02|3.99|2.0|1.0|130.3|1.0|5.0|32.0|4.0|480.37|0.0|0.0|1.7e-07|8.18e-05|7.37e-07|4.83|0.0|0.0|2.6899999999999996e-09|1.29e-06|-0.08374|3.6413|713.1|1217.48|340.49|444.0|340.49|585.2|0.61338|0.61338|-2548.8917260000003|-0.14942|4.8799|0.01307741|6.5205|4.0|8.4225|8.4225
11a_a50|0.0|0|1|1|0.0|-0.156121881|5.82008293|1|-0.04339705|2.114272566|-0.134056065|0.011959339|-0.108592708|-0.129547471|0.012037198|-0.0739260509999999|-0.162848233|-0.277408878|-0.267331063|-0.158172459|-0.071180382|0.2931724189999999|0.01848869|-25.48858279|-37.63057389|7.53108119|0.0828728879999999|43.81199235|-19.89396594|5.167341939|67.28055926|0.6543614329999999|-13.47492066|-13.43949068|35.26290548|0.463749257|2286.226222|-564.4586084|0.345638567|11.123941699999998|0.864799282|4858.670497|182.7270002|-298.409489|20.53832944|0.020887781|11.04263807|0.0|0.0|1.0|0.0|3.44|0.15|3.09|3.73|48.53|2.25|0.0|0.0|99.65|2.0|2.0|25.0|3.0|327.38|1.0|1.0|0.000263|0.0862|6.97e-05|2.9|0.0|0.0|1.35e-06|0.000441|-0.03284|4.0636|574.01|963.2|305.11|0.1761|305.11|437.9|0.65485|0.65485|-1045.794689|-0.16769|5.4342|0.02431947|7.5619|59.0|7.2291|7.2291
4k_a46|0.0|0|0|0|0.0|-0.050636784|5.587248657999999|1|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|-0.003017362|-0.086581945|0.260665072|0.007038271|-49.65634024|-46.76051618|171.92614719999997|0.121088629|65.39662252|-25.25406274|2.052909907|0.0|0.8732380740000001|-26.8180173|-16.56101615|53.45751583|0.417368922|2104.876032|-794.928775|0.126761926|9.829220349|0.7163519709999999|4685.0322320000005|68.46061366|-429.3190666|18.96506421|0.006892404|3.722397006000001|1.0|1.0|0.0|1.0|3.8|0.33|4.26|4.77|50.94|2.84|1.0|0.0|100.96|1.0|2.0|25.0|3.0|333.43|1.0|1.0|1.5e-05|5.0|1.4800000000000002e-05|4.05|0.0|0.0|2.48e-07|8.28e-05|-0.01712|4.4485|582.84|1001.96|278.71|0.2259|228.63|500.36|0.39943|0.68553|-1053.196897|-0.18542|4.0015|0.03653474|5.7714|0.08|7.0969|7.0969
6b_a40|0.0|0|0|0|0.0|0.135693438|6.401917197|0|-0.137534783|0.6899826|-0.698480566|-0.003851208|0.0986825569999999|-0.226457281|-0.004728928|-0.248560671|-0.018582337|-0.033583055|-0.630957955|0.003163118|-0.118488624|0.417254814|0.014588568|-72.13527644|-79.36130196|176.8246355|0.246568426|165.1465831|-53.15460718|6.544506614|34.43877986|0.878140798|-48.31476032|-33.22101012|81.90640622|0.442509019|3214.047452|-1428.503435|0.1218592019999999|12.51342818|0.793750992|8482.600495|81.61884754|-956.7829293|37.83107469|0.011838681|7.929311055|1.0|0.0|1.0|1.0|4.02|0.21|5.67|4.38|173.43|2.61|2.0|2.0|130.16|2.0|5.0|31.0|5.0|511.42|0.0|1.0|3.86e-09|1.98e-06|6.55e-07|5.03|1.0|1.0|6.21e-06|0.00318|-0.09533|3.1026|687.2|1183.07|399.62|0.4962|399.62|552.01|0.69429|0.69429|-3290.583786|-0.1237099999999999|8193.0|0.03026498|11.3203|0.03|7.5229|7.5229
1_a15|0.0|0|0|0|0.0|-0.22215316|0.0|2|0.06459652|0.0|-0.541427319|0.001244652|-0.068297833|-0.000905902|0.003816011|0.096086011|-0.1816819589999999|-0.270248221|-0.34192045|0.101406325|-0.1117462069999999|0.7100707390000001|0.026214985|-44.01415991|-72.24770503|121.3844816|0.124276535|80.34898605|-46.71058649|10.95802135|63.14412039|0.605927517|-28.45664402|-20.13460632|60.96303497|0.437969049|3000.975833|-1228.210985|0.394072483|11.7078005|0.77926144|7284.337537|254.7811976|-794.0799704|33.22939752|0.0280791829999999|18.15414234|1.0|1.0|1.0|1.0|3.91|0.19|5.46|6.32|74.73|2.2|3.0|0.0|132.94|0.0|8.0|34.0|6.0|457.52|0.0|0.0|2.830000000000001e-07|0.00013|1.08e-06|5.23|0.0|0.0|9.53e-11|4.36e-08|-0.04142|3.2188|697.35|1271.06|385.18|0.2464|282.85|598.34|0.64662|0.70553|-1509.785098|-0.1365|1.2218|0.01894559|2.3261|44.0|7.3565|7.3565
