molecula|SddssS|n9FaHRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|RNCS|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
12_a4|-3.2834578760000004|0|0.0|1|1|0.295190368|2.070952433|-0.1494133309999999|5.4161004020000005|-0.271149771|0.0381179139999999|1.587386096|0.005795666|-0.093414896|10.31168324|0.028152112|1|-0.051501982|-0.220286906|2|0.5687812560000001|0.8157155359999999|0.8749408470000001|0.531333552|1|0.805238097|-0.074699711|0.636722126|0.01168879|-41.69390404|15.80191019|-0.025916226|4.116653575|-1.269895089|-24.74343259|53.59101661|48.6306683|0.470780296|-753.6248824|1962.933988|-9.127388465|0.282227427|6.223583758999999|11.7599245|6390.233612|167.4891205|21.42753878|0.015603795|-258.476202|1049.9494|9.260141177|1.0|1.0|0.0|3.41|2.94|-7.84|4.98|86.12|0.0|113.02|1.0|4.0|-4.18|29.0|5.0|404.48|-4.33|4.64e-05|2.72|0.0|-0.06898|4.8592|6.12|3.8083|-1617.861623|-1617.826064|325.57|503.28|0.63967|-1617.57796|0.0464|-0.16224|-0.2312199999999999|0.03555871|-1617.634733|9.29|5032.0
3l_a32|0.0|1|0.0|0|1|0.609420748|0.0|-0.003342759|5.733341277|0.0043645509999999|0.035643275|2.259257465|0.0016954029999999|-0.09393062|10.31100268|-0.107818594|3|-0.04980249|-0.524711546|0|0.820540279|0.751853889|0.7973741999999999|0.776480242|1|0.8855584879999999|-0.088417589|0.270668623|0.012244965|-40.30321333|61.72183119|-0.028831823|4.141107366|-1.326263838|-23.43792428|58.10243176|47.42414825|0.453630671|-771.2752615|2415.340446|-9.750593329|0.211763281|6.414825717|11.74082324|5429.531532999999|123.148785|21.27134288|0.011493763|-335.2422712|978.4817724|6.6840809960000005|1.0|1.0|1.0|3.58|3.54|-7.5|6.17|110.94|0.0|110.16|1.0|3.0|-7.6|26.0|3.0|380.53|-6.01|9.7e-07|5.51|0.0|-0.0529799999999999|3.5319|4.21|3.5319|-1789.475625|-1789.4501510000002|351.04|468.81|0.70282|-1789.242839|0.2876|-0.14664|-0.19962|0.02547484|-1789.298086|12.0|7.9208
19_a3|0.0|0|0.0|0|0|1.4316666480000002|0.0|-0.206312209|4.59511985|-0.030657|0.0386379929999999|1.744747103|0.006821053|0.156485495|10.96959256|0.036226415|1|-0.037291767|-0.270506095|3|0.718266758|0.758995484|0.8264237520000001|0.687139108|1|0.853017902|-0.087730634|0.225451546|0.0116401719999999|-31.50932639|161.5312186|-0.032585664|2.523394126|-1.140498238|-14.67073822|48.55416845|36.92898885|0.476813896|-531.0158295|869.7868956|-7.064025721|0.24201815|5.342307798999999|10.21110415|4138.413977|112.6836188|20.01615321|0.016552404|-240.2326308|700.5653624|7.706796952|0.0|1.0|1.0|2.81|1.6|-7.21|3.39|67.35|0.0|85.32|1.0|2.0|-3.24|22.0|4.0|287.32|-3.58|0.000266|2.19|0.0|-0.05757|3945.0|2.43|3945.0|-929.2818523|-929.2608626|314.28|362.92|0.67351|-929.14689|0.3006|-0.16303|-0.2206|0.020989746|-929.193831|23.0|7.6383
8_a1 (SB-202620)|0.0|0|0.0|0|0|1.4323973840000002|0.0|0.106916453|4.727387819|-0.226277123|0.037578348|0.0|-0.012672753|-0.1402198369999999|10.94957568|0.037553634|1|-0.019835038|-0.612004804|1|0.674381582|0.743088715|0.805476065|0.658433571|0|0.648967503|-0.105271458|0.174628594|0.015526845|-66.76765693|208.2071465|-0.041081545|4.997944864|-1.684343335|-37.88089785|70.8721358|75.57687443|0.4564697679999999|-955.6189441|1736.664204|-13.22376193|0.225760413|7.432247389|13.67402758|5170.286136|128.0860757|30.104091200000003|0.019645498|-311.18185800000003|1234.267739|11.1459518|0.0|0.0|2.0|2.74|2.21|-8.02|5.06|78.87|0.0|99.61|1.0|4.0|-4.94|27.0|5.0|359.35|-4.7|1.98e-05|3.6|0.0|-0.0736899999999999|3.4052|5.32|3.4052|-1223.279021|-1223.117248|364.11|460.4|0.7026600000000001|-1222.9606720000002|0.5339|-0.13683|-0.2105199999999999|0.16177304|-1223.014114|0.4|6.3979
12ac_a36|0.0|0|0.0|0|2|1.297043188|0.0|-0.050997272|5.351858133|-0.073735973|0.042560386|0.0|0.000584134|-0.046730704|10.95345846|-0.0121300989999999|1|-0.098698552|-0.433636165|1|0.8058720979999999|0.811459853|0.863165958|0.770400825|0|0.779673368|-0.104391657|0.4712820929999999|0.021508835|-55.68500110000001|118.0445703|-0.036062573|10.36858115|-1.98344149|-38.66245764|86.51036063|70.61872461|0.44477577|-1377.116299|2455.459827|-17.38437788|0.268353853|8.126831024|14.63702516|6378.288017|186.3198219|34.22211444|0.020208014|-321.66684580000003|1882.216294|14.03055543|0.0|0.0|2.0|4.86|0.0|-6.89|2.09|86.27|0.0|133.95|1.0|6.0|-3.81|32.0|5.0|423.47|-3.95|0.000112|2.36|0.0|-0.0527399999999999|3.8843|4.84|3.8594|-1385.606133|-1385.566143|321.25|554.84|0.56186|-1385.3211789999998|0.0249|-0.15675|-0.20949|0.03998989|-1385.382927|13.0|7.8861
12x_a36|0.0|0|0.0|0|2|0.629399587|0.0|-0.058295476|5.351858133|-0.046532211|0.041767677|0.0|0.00285431|-0.054184069|10.33556641|-0.023932402|1|-0.07550872|-0.4331246039999999|1|0.906423012|0.828393514|0.8792981679999999|0.855081905|0|0.836402835|-0.104368092|0.3403819629999999|0.017625524|-49.60929169|81.81168174|-0.036722107|7.974776509|-1.982993755|-33.36962015|81.1499815|61.46507585|0.458792701|-1333.8579550000002|2391.802689|-16.61514211|0.223146459|8.770758009|16.20591229|6193.10485|150.09915149999998|31.79630645|0.016274369|-372.4502879|1717.000548|10.94693123|1.0|1.0|2.0|4.87|0.0|-7.05|2.61|94.5|0.0|135.47|1.0|6.0|-4.85|31.0|4.0|427.52|-4.51|3.09e-05|3.19|0.0|-0.05311|3.8776|3.37|3.7364|-1670.452834|-1670.419519|331.83|569.01|0.6853600000000001|-1670.182026|0.0199|-0.1517099999999999|-0.2048199999999999|0.03331471|-1670.244307|7.0|8.1549
14e_a23|0.0|1|-4.45581912|2|0|1.197957573|3.052208981|0.059967018|5.351858133|-0.272389934|0.044241453|0.650989437|0.001027627|0.021081733|10.3132176|-0.009871698|2|-0.07256543|-0.5232404310000001|2|0.560094237|0.791790895|0.8510270329999999|0.5415996160000001|1|0.925392058|-0.089453046|0.267882223|0.018022127|-51.07141556|48.244071000000005|-0.03935934|8.73073591|-1.96796702|-35.54678231|74.75779594|63.61519626|0.49543439|-1369.74655|2428.874279|-19.06744972|0.203474128|8.020794334|15.89643482|7663.17288|141.6222839|34.39302091|0.017954325|-412.7765217|1719.6510460000002|12.49658915|1.0|1.0|1.0|3.54|3.62|-8.23|6.19|105.02|1.0|125.29|1.0|6.0|-6.38|34.0|7.0|479.48|-5.79|1.61e-06|4.46|0.0|-0.08122|3.7033|4.2|3.7033|-1966.96594|-1966.943431|334.8|571.39|0.63922|-1966.720803|0.3178|-153.0|-0.2342199999999999|0.02250947|-1966.785007|3.0|8.5214
19_a34|0.0|0|0.0|1|1|1.438829424|1.898101852|-0.068004837|5.351858133|-0.169170251|0.044107744|0.0|-0.00802652|-0.143343425|10.95957634|-0.014196676|1|-0.255220734|-0.469568766|1|0.866604574|0.8022000659999999|0.8582665429999999|0.818710955|0|0.6399024520000001|-0.1255804019999999|0.308793959|0.039589023|-56.30608209|131.5318459|-0.039656969|9.850795895|-1.506964829|-28.08688512|77.38527508|76.05407906|0.467358389|-751.7118302|1537.244187|-9.86770272|0.3377105079999999|5.495780422|10.31797048|4496.516479|168.4584665|29.86894781|0.029554695|-161.90813300000002|1135.020017|14.74262256|0.0|1.0|1.0|3.07|2.77|-5.03|2.31|69.4|0.0|83.95|2.0|3.0|-2.73|23.0|5.0|309.32|-3.15|0.000704|1.66|0.0|-0.02901|4.1721|2.7|4.1721|-1046.606458|-1046.5747720000002|297.18|421.62|0.6897300000000001|-1046.458335|0.2189|-0.1735|-0.20251|0.03168624|-1046.509891|0.99|6.0044
1i_a5|0.0|0|-4.358943904|0|0|1.219028472|0.0|-0.145964178|4.59511985|-0.31059482|0.0253888889999999|0.0|-0.0012491689999999|-0.174016111|10.94550053|-0.003198529|1|0.001493879|-0.403861432|2|0.525406088|0.780175595|0.8436458929999999|0.513260607|0|0.8876055620000001|-0.084018635|0.4729402929999999|0.008291428|-50.81756452|201.1526326|-0.03570792|2.575548983|-1.428316788|-28.32266298|57.78921354|55.43870932|0.4697279689999999|-796.0581225|942.1618767|-11.09187646|0.240540403|7.314842247|13.79450888|5432.586961|134.0627959|26.20475553|0.0196689|-289.21443910000005|1048.190221|10.96226516|0.0|1.0|1.0|2.83|2.04|-8.88|6.37|54.46|0.0|95.49|1.0|4.0|-4.79|27.0|6.0|366.34|-4.97|1.0800000000000002e-05|3.95|0.0|-0.05729|4.7243|3.58|4.3799|-1288.356212|-1288.322373|283.08|443.05|0.4571199999999999|-1288.210207|0.0207|-0.17945|-0.23674|0.03383899|-1288.264271|24.0|7.6198
4e_a49|0.0|0|0.0|1|1|1.343847746|2.085628989|-0.076526919|5.4161004020000005|-0.074495823|0.036555556|1.713107022|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|-0.037142108|-0.403194204|2|0.7541604690000001|0.803344301|0.856023531|0.731643066|1|0.757062331|-0.087866673|0.433385455|0.017142176|-57.79309816|313.22432680000003|-0.029288891|6.449206277999999|-1.493733437|-35.44835874|68.38360061|68.30753733|0.471635821|-916.2062675|1647.641653|-11.01902676|0.349671525|7.934910277|15.01788083|5950.361470000001|214.47685|27.6242383|0.023622273|-184.4129453|1408.836153|14.48911428|1.0|1.0|2.0|3.35|2.89|-7.36|2.83|92.93|0.0|114.08|1.0|6.0|-3.28|30.0|5.0|399.45|-3.52|0.000305|1.71|0.0|-0.06461|5.7301|3.34|3.7876|-1313.199448|-1313.158118|327.34|504.63|0.4078199999999999|-1312.924353|0.0789|-0.1585099999999999|-0.2231199999999999|0.04133034|-1312.98289|34.0|7.4685
18_a10|0.0|0|0.0|1|2|1.243178376|2.142254323|-0.182332901|5.733341277|0.0307177839999999|0.035770975|2.026949641|0.009941402|-0.052165302|10.92966688|-0.0280813039999999|1|-0.091730492|-0.220292492|2|0.7155022459999999|0.785539083|0.832812971|0.6886547670000001|1|0.885552955|-0.076052353|0.656664457|0.019095409|-36.52271591|40.99617452|-0.024889861|7.692822451|-1.368942347|-23.18149476|61.38857307|48.64284759|0.4670293179999999|-868.8874593|2137.914113|-10.02718922|0.358384456|7.204851347999999|13.51828833|6213.631543|227.471785|24.62214943|0.020666062|-179.7708584|1354.218219|13.11704755|1.0|1.0|0.0|4.07|3.41|-7.88|4.66|62.06|0.0|119.81|1.0|5.0|-4.48|31.0|5.0|412.48|-4.77|1.7100000000000002e-05|3.49|0.0|-0.0495699999999999|5.7687|2.65|3.7977|-1336.433782|-1336.404041|326.47|504.61|0.37729|-1336.126835|0.1637|-0.15735|-0.20692|0.02974086|-1336.185978|0.13|6.8861
33_a47|0.0|1|0.0|1|0|1.409403453|1.758479676|-0.229935275|4.727387819|-0.085712613|0.034691358|1.688794654|0.002212256|-0.033554816|10.98214099|0.0741098479999999|1|-0.147591116|-0.270498605|3|0.63155995|0.82821379|0.8913954909999999|0.607650682|1|0.8197001309999999|-0.083739854|0.404334141|0.022346992|-32.1568697|30.94680001|-0.0272154529999999|6.401714296000001|-1.088618103|-17.2112484|60.65229445|44.11759955|0.4607629339999999|-582.6585971|787.797733|-7.79637597|0.42318652|6.979305126|12.94292541|4889.09585|226.5011607|25.25333652|0.029580684|-82.22540944|1010.133461|15.83240237|1.0|1.0|1.0|3.08|2.76|-7.08|4.04|68.52|0.0|94.28|1.0|3.0|-3.26|25.0|5.0|334.35|-3.72|0.000192|2.19|0.0|-0.05462|4.1869|2.06|4.1869|-1123.16428|-1123.135036|296.13|423.52|0.67508|-1122.992964|0.2566|-0.15985|-0.21447|0.02924367|-1123.04547|4.0|8.4
17d_a50|0.0|1|0.0|2|2|1.338814635|4.380250483|-0.152030219|6.042632834|0.03538699|0.031990741|2.234730384|0.012079|-0.136180713|10.94500663|-0.125540541|2|-0.200725906|-0.2294807539999999|1|0.754575205|0.748516466|0.789310938|0.7276268779999999|1|0.929886823|-0.069790853|0.8020670809999999|0.0152123589999999|-30.63468215|5.007868064|-0.025589979|7.31681784|-1.535398758|-21.24595322|57.5414543|41.18485076|0.445708152|-1064.839192|2950.99157|-12.30823045|0.24594297|6.996105516|12.62170017|6281.764548|170.5678813|23.53577933|0.013178555|-352.3903892|1412.14676|9.139672835|1.0|1.0|0.0|4.07|3.68|-7.07|4.29|51.77|0.0|133.19|1.0|6.0|-4.5|32.0|4.0|424.54|-4.88|1.31e-05|3.72|0.0|-0.03251|4.0506|3.41|4.0506|-1335.989008|-1335.962757|306.09|579.45|0.66103|-1335.649722|0.1819|-0.16716|-0.19967|0.02625058|-1335.713194|74.0|7.1308
14_a47|0.0|1|0.0|0|0|1.417758105|0.0|-0.126490693|4.59511985|-0.136491228|0.036632997|1.484493371|-0.008212621|-0.01670074|10.95058279|0.0295267039999999|1|-0.020596219|-0.33240126|2|0.5975877820000001|0.777675668|0.8467634620000001|0.579833096|1|0.681598464|-0.094132436|0.2662137639999999|0.020106089|-47.18187618|64.60629385|-0.034963476|5.113919242|-1.223721666|-23.79514424|61.62381153|57.32194098|0.474828277|-617.1571777|670.2518865000001|-8.892848121|0.335290281|6.909385453|13.15643085|4695.98899|169.0962983|26.52746264|0.028057496|-166.1354667|928.4611922|14.15018248|0.0|1.0|2.0|2.78|1.53|-7.79|4.88|66.49|0.0|86.58|1.0|3.0|-3.97|24.0|5.0|323.3|-4.13|7.46e-05|2.91|0.0|-0.06057|3.9671|2.64|3.9671|-1127.737484|-1127.700693|312.53|375.43|0.68345|-1127.610422|0.2452|-0.16377|-0.22434|0.03679054|-1127.6593779999998|8.0|8.1
16_a47|0.0|1|0.0|0|0|1.417579067|0.0|-0.134455235|4.59511985|-0.1246612469999999|0.042285714|1.491023983|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|-0.02006804|-0.3379683979999999|2|0.591929006|0.812131575|0.87782381|0.57616624|1|0.691860453|-0.092995116|0.421094692|0.0186711289999999|-48.30620628|63.13219447|-0.034261359|5.0150344780000005|-1.301931629|-25.03540372|60.36423869|57.9827944|0.473257697|-674.7452647999999|833.8646097|-9.202544293|0.302070079|6.855429069|13.01476838|4952.972679|156.55227280000005|25.44160067|0.0234786339999999|-205.1602001|966.7808252999998|12.16814835|0.0|1.0|2.0|2.93|1.95|-8.17|5.19|66.49|0.0|91.55|1.0|3.0|-4.34|25.0|5.0|337.33|-4.42|3.84e-05|3.27|0.0|-0.05717|4.4393|2.95|4.0806|-1167.046301|-1167.0124560000002|303.84|395.28|0.59209|-1166.901251|0.0909|-0.16851|-0.22568|0.03384512|-1166.951551|1.0|9.0
1a_a5|0.0|0|0.0|0|1|1.189701889|0.0|-0.271170445|4.59511985|0.009305578|0.021346801|0.0|0.005921049|-0.132197351|10.9502215|-0.004213083|0|0.069867374|-0.179831877|2|0.8309401009999999|0.7427901179999999|0.794139321|0.808272639|0|0.833638233|-0.075618812|0.3602068089999999|0.008036994|-36.19957997|83.60943679|-0.027665419|2.037971304|-1.134282187|-18.22870183|46.38422909|40.24669785|0.455258786|-571.1804334|902.6910106|-7.015226132|0.274345323|6.199179484|11.38004491|4005.068642|138.1496441|19.19815378|0.016493595|-227.2618539|787.1243051|8.305533524|0.0|1.0|1.0|3.54|0.0|-7.15|1.42|37.81|0.0|93.49|1.0|3.0|-2.6|23.0|4.0|298.34|-3.44|0.000365|2.17|0.0|-0.1040099999999999|4.6707|2.85|2.8332|-951.1394906|-951.110826|437.61|386.8|0.44868|-951.178584|0.0126|-0.12226|-0.2262699999999999|0.028664612|-951.226623|107.0|6.9706
5a_a50|0.0|1|0.0|2|1|1.3972442980000002|4.202707546|-0.203248487|5.82008293|-0.017108794|0.038040936|2.475383677|0.012640587|-0.256097122|10.93256969|-0.130929632|2|-0.102607753|-0.161169418|1|0.699970832|0.788709546|0.847812674|0.6759066159999999|1|0.969892876|-0.065209836|0.2814514|0.010185297|-20.77548565|6.819160781|-0.022747617|2.900288114|-0.978147545|-11.08625592|44.17662122|26.21058426|0.4528093929999999|-521.9610361|1605.985157|-6.477439183|0.33472483|5.892775027000001|10.76914508|4770.917486|178.61652859999998|18.24602704|0.017576522|-176.38892919999998|784.5791628|9.379218813|1.0|1.0|0.0|3.5|3.28|-6.24|4.33|35.64|0.0|101.86|1.0|2.0|-3.89|25.0|2.0|326.39|-4.5|3.14e-05|3.46|0.0|-0.02487|5.6146|3.39|4.0159|-1029.930364|-1029.905844|308.73|455.34|0.39948|-1029.734933|0.1156|-0.16659|-0.19146|0.02452028|-1029.786489|4.1|5.3872
12q_a30|0.0|0|-4.76444841|0|2|0.60498366|0.0|0.144208934|5.351858133|-0.27228842|0.0438779959999999|0.0|-0.00695299|0.004165554|10.31162828|-0.021542639|1|-0.077457998|-0.636798458|1|0.613786308|0.816138015|0.867367115|0.593245722|0|0.845745827|-0.115589613|0.596557166|0.014790072|-59.52322773|82.72757145|-0.045799658|6.868090132000001|-2.427381881|-40.56199584|90.06607753|69.60189582|0.473741611|-1654.134991|2844.418547|-21.2680622|0.179359278|7.346842839|13.96052394|7990.060758|122.2240555|38.03137394|0.016579022|-437.0000797|2015.662819|11.29774462|1.0|0.0|1.0|4.73|0.0|-7.18|4.78|90.88|0.0|133.96|1.0|7.0|-6.7|34.0|8.0|482.48|-5.92|1.2e-06|5.05|0.0|-0.05105|5.0573|5.52|3.4834|-1988.033527|-1987.999444|355.93|537.96|0.34138|-1987.781386|0.1515|-0.14792|-0.19897|0.03408298|-1987.847256|36.0|7.4449
3d_a49|0.0|0|0.0|1|1|0.406515615|2.089548665|-0.0960135969999999|5.4161004020000005|-0.3456333889999999|0.036335697|1.775376197|-0.00918253|-0.068390038|10.35020259|0.017871379|1|-0.075636705|-0.202380888|2|0.914407252|0.808676284|0.863438637|0.846953747|1|0.733071652|-0.094384452|0.464410121|0.009601398|-57.52001036|137.78978830000003|-0.036147237|3.221917789|-1.698920144|-33.32030276|65.59130031|63.08192694|0.486368221|-984.1537446|1660.7054380000002|-12.12984007|0.243377955|6.612715522999999|12.87442833|6018.145364|140.9844521|27.67490257|0.018844179|-297.31302830000004|1300.720421|10.91609228|0.0|1.0|3.0|3.29|0.0|-6.15|4.46|121.39|0.0|111.41|1.0|4.0|-5.19|28.0|5.0|392.45|-4.44|3.6200000000000006e-05|2.98|0.0|-0.05766|5.1844|4.02|3.8907|-1594.595995|-1594.552258|318.67|455.47|0.3523699999999999|-1594.380348|0.0931|-0.16147|-0.21913|0.04373784|-1594.435881|2.34|5.6308
4_a38 (LY-2157299)|0.0|0|0.0|1|1|1.343847059|2.0959524330000003|0.050460026|5.4161004020000005|-0.080432741|0.041252955|1.721297609|0.002865697|-0.159241692|10.9277672|-0.020954339|1|0.028964355|-0.463575124|2|0.702976795|0.8099394329999999|0.868207983|0.6848692759999999|1|0.754313773|-0.089446059|0.459041332|0.01243241|-52.90108631|260.7739337|-0.03235283|4.060137052|-1.520583011|-30.23133173|58.99645489|60.00582329|0.487041509|-868.9660769|1686.693134|-10.56568487|0.213882939|6.54753874|12.76426621|5566.495502000001|122.2274724|23.51893991|0.01379043|-327.0140711|1105.390176|7.880803302999999|1.0|1.0|1.0|3.27|2.6|-7.13|3.51|86.69|0.0|108.18|1.0|3.0|-3.85|28.0|4.0|369.42|-3.99|0.000102|2.39|0.0|-0.06|4.65|3.95|3.78|-1198.683473|-1198.64695|327.69|449.44|0.4|-1198.442536|0.06|-0.16|-0.22|0.03652312|-1198.49738|69.0|7.1586
9s_a24|0.0|0|0.0|0|1|1.4275963180000002|0.0|-0.222173285|4.59511985|-0.00570386|0.023585859|0.0|0.006748865|-0.060407836|10.96129902|0.013901071|1|-0.204128966|-0.248704391|3|0.799076569|0.773544454|0.8327425070000001|0.748077475|0|0.8833498320000001|-0.063587778|0.483170382|0.016792118|-30.93968263|33.24649431|-0.019465646|6.474925237000001|-0.953816666|-19.21235005|61.19761205|41.36694069|0.47085169|-592.2833757999999|969.5210193|-7.505819207999999|0.554839231|9.124394347|17.24354813|5767.9102490000005|344.5337711|27.15292246|0.03496522|68.10609672|1330.4932|21.71205366|1.0|1.0|1.0|3.43|2.78|-8.11|4.29|77.21|0.0|115.67|1.0|4.0|-3.36|30.0|4.0|393.44|-4.06|8.71e-05|2.11|0.0|-0.03597|3.0726|1.82|2.6707|-1271.031372|-1270.994965|464.24|521.4|0.69475|-1270.738032|0.0839|-0.10865|-0.14462|0.03640642|-1270.796154|32.0|7.4949
14k_a23|0.0|1|0.0|2|0|1.1979621459999998|3.358995671|0.070940371|5.351858133|-0.024758731|0.046283951|0.74561778|0.010682694|-0.055500851|10.31321813|-0.055708465|2|-0.071484865|-0.463402169|2|0.722187957|0.800643488|0.864845456|0.659570836|1|0.922397728|-0.079899943|0.226547411|0.018829201|-37.43135588|38.76597615|-0.033999976|8.338417622|-1.597998852|-24.9092952|64.04991522|49.96154892|0.486654314|-1063.413926|2174.886074|-15.05671972|0.216437606|8.21201115|15.99703938|6715.186162999999|144.0318708|28.87559227|0.016348271|-377.4022725|1357.152837|10.87921891|1.0|1.0|1.0|3.39|3.56|-7.99|4.67|105.02|1.0|125.29|1.0|5.0|-6.13|31.0|4.0|445.93|-5.55|2.83e-06|4.21|0.0|-0.07933|3.6421|4.1|3.6421|-2089.524497|-2089.501786|340.42|552.65|0.63765|-2089.293765|0.4694|-0.14784|-0.2271699999999999|0.02271117|-2089.354026|4.0|8.4123
12e_a36|0.0|0|0.0|0|2|1.29704412|0.0|-0.064019914|5.351858133|-0.043085717|0.040899471|0.0|0.002951176|-0.0586405829999999|10.95346131|-0.084051264|1|-0.104118159|-0.43688276|1|0.90414347|0.7975411790000001|0.847602953|0.856274847|0|0.838086387|-0.100988761|0.4347714629999999|0.019063245|-44.83739063|65.27404529|-0.036203518|7.71202397|-1.918786459|-28.51846223|75.50154216|56.96241436|0.466721981|-1220.428718|2309.239105|-14.64611103|0.238923581|6.767371321000001|12.69013737|5929.071389|151.9654247|30.25577504|0.017716522|-332.11111980000004|1603.556077|11.26845175|0.0|0.0|2.0|4.85|0.0|-6.97|2.19|69.2|0.0|128.72|1.0|5.0|-4.16|30.0|4.0|395.46|-4.3|5.05e-05|3.04|0.0|-0.04962|3.8364|3.48|3.6699|-1272.2668210000002|-1272.23645|337.84|507.03|0.6814600000000001|-1271.999945|0.0006|-0.15189|-0.20151|0.03037051|-1272.0579810000002|14.0|7.8539
11_a33|0.0|1|0.0|0|0|0.609352951|0.0|-0.151505631|5.6869753560000005|-0.039406316|0.034984568|1.979284901|-0.003303432|0.143981643|10.31100126|-0.008908194|3|-0.122478641|-0.393892466|0|0.8389087140000001|0.85401347|0.921896958|0.781083337|1|0.857287241|-0.104881435|0.229250542|0.033701864|-34.4118011|45.43139569|-0.030847481|7.95236684|-1.048814353|-16.71585694|68.11455221|50.78279943|0.4673066279999999|-509.4714637|979.349175|-7.278840251|0.447121614|5.24049311|9.837729137|4880.001461|217.193541|27.10262364|0.035341374|-51.37234937|921.4892038|17.16740584|1.0|1.0|1.0|3.19|2.31|-6.23|4.13|120.17|0.0|89.77|1.0|3.0|-5.48|22.0|4.0|328.41|-4.38|4.13e-05|3.28|0.0|-0.05806|3.5049|1.93|3.5049|-1669.324638|-1669.304085|353.74|378.1|0.70381|-1669.202327|0.5408|-0.14132|-0.19938|0.02055276|-1669.251123|5.0|8.3188
14c_a22|0.0|0|0.0|1|0|1.42291727|1.596256692|-0.134137693|4.727387819|-0.018518519|0.038137255|1.568396937|0.003784292|-0.023927419|10.9464374|0.006275578|1|-0.0917078119999999|-0.364626967|2|0.667111824|0.773044788|0.8353837409999999|0.639264982|1|0.866576459|-0.080077573|0.6160012029999999|0.024569649|-48.57709197|36.22825261|-0.030217952|12.73426132|-1.60155147|-34.9718749|75.5139152|66.26540251|0.462147828|-1152.997336|2092.7515510000003|-15.66173379|0.33831271|8.626337592|16.03849168|6882.45|243.5598613|32.87756477|0.024813755|-232.8055235|1742.5109329999998|17.86404838|1.0|1.0|1.0|3.49|2.85|-9.28|4.18|109.38|0.0|128.77|1.0|6.0|-4.86|34.0|6.0|445.48|-4.62|2.4e-05|2.9|0.0|-0.07399|5.7361|4.79|3.6741|-1460.602657|-1460.571156|337.45|575.8|0.3078|-1460.324494|0.0694|-0.15408|-0.22807|0.03150011|-1460.38772|153.0|6.8153
47p_a18|0.0|0|0.0|0|1|1.25117677|0.0|-0.001819106|4.844187086|-0.04760181|0.037575758|0.0|0.00235332|-0.015960677|10.94701988|-0.049428094|0|-0.1736074389999999|-0.441700685|0|0.72025564|0.726294118|0.7611910209999999|0.710266593|0|0.832954548|-0.082580968|0.278332428|0.007989903|-51.14496913|10.25627035|-0.030813794|4.377217987|-2.0645242|-37.85569728|69.19354871|57.05881288|0.488811071|-1528.087796|1367.4309119999998|-16.88114242|0.181540558|9.923659881|19.41290064|6726.61969|134.3699001|27.86610962|0.01090303|-471.4248324|1867.029344|8.070036862|0.0|1.0|2.0|4.29|0.0|-9.03|3.34|76.5|1.0|144.53|1.0|9.0|-5.67|35.0|3.0|468.59|-5.27|5.34e-06|4.35|0.0|-0.05628|3.2036|7.98|3.2036|-1493.759811|-1493.731375|387.01|732.84|0.6937800000000001|-1493.338659|595.0|-0.13118|-0.18746|0.02843634|-1493.407248|64.0|7.1938
